Orthogroup	DPER.longest_only	DEUG.longest_only
OG0005160	LOC6596095|XP_002021248.1|DPER	LOC108108514|XP_017072072.1|DEUG
OG0005161	LOC6590424|XP_002016596.1|DPER	LOC108107307|XP_017070265.1|DEUG
OG0005162	LOC6598246|XP_002023416.1|DPER	LOC108103132|XP_017063988.1|DEUG
OG0005163	LOC6600502|XP_002025609.1|DPER	LOC108108740|XP_017072367.1|DEUG
OG0005164	LOC113565972|XP_026845261.1|DPER	LOC108108158|XP_017071580.1|DEUG
OG0005165	LOC6601292|XP_002026330.2|DPER	LOC108114910|XP_017081578.1|DEUG
OG0005166	LOC6591992|XP_002017216.1|DPER	LOC108115380|XP_017082305.1|DEUG
OG0005167	LOC6591993|XP_002017217.1|DPER	LOC108115384|XP_017082308.1|DEUG
OG0005168	LOC6601008|XP_002026163.1|DPER	LOC108114204|XP_017080512.1|DEUG
OG0005169	LOC6603301|XP_002028282.1|DPER	LOC108108131|XP_017071540.1|DEUG
OG0005170	LOC6603300|XP_026849856.1|DPER	LOC108108081|XP_017071451.1|DEUG
OG0005171	LOC6603299|XP_002028280.1|DPER	LOC108108037|XP_017071399.1|DEUG
OG0005172	LOC6601572|XP_026841467.1|DPER	LOC108109143|XP_017073032.1|DEUG
OG0005173	LOC6590956|XP_002015541.1|DPER	LOC108112607|XP_017078186.1|DEUG
OG0005174	LOC6592407|XP_002018152.1|DPER	LOC108109284|XP_017073265.1|DEUG
OG0005175	LOC6593138|XP_002018170.1|DPER	LOC108109113|XP_017072993.1|DEUG
OG0005176	LOC6591154|XP_002015923.1|DPER	LOC108112037|XP_017077272.1|DEUG
OG0005177	LOC6593135|XP_026842091.1|DPER	LOC108109267|XP_017073244.1|DEUG
OG0005178	LOC6601439|XP_026847784.1|DPER	LOC108109912|XP_017074209.1|DEUG
OG0005179	LOC6602482|XP_002027512.1|DPER	LOC108109832|XP_017074063.1|DEUG
OG0005180	LOC6600626|XP_026847598.1|DPER	LOC108102809|XP_017063475.1|DEUG
OG0005181	LOC6599352|XP_026847122.1|DPER	LOC108102922|XP_017063664.1|DEUG
OG0005182	LOC6592993|XP_002017976.1|DPER	LOC108104558|XP_017066189.1|DEUG
OG0005183	LOC6592254|XP_002017640.1|DPER	LOC108112456|XP_017077796.1|DEUG
OG0005184	LOC6592251|XP_026840737.1|DPER	LOC108112452|XP_017077786.1|DEUG
OG0005185	LOC6592671|XP_002018196.1|DPER	LOC108104486|XP_017066086.1|DEUG
OG0005186	LOC6592824|XP_026840801.1|DPER	LOC108106419|XP_017068931.1|DEUG
OG0005187	LOC6590957|XP_026842828.1|DPER	LOC108112604|XP_017078153.1|DEUG
OG0005188	LOC6592255|XP_002018564.1|DPER	LOC108113148|XP_017079146.1|DEUG
OG0005189	LOC6597445|XP_026846443.1|DPER	LOC108103767|XP_017064881.1|DEUG
OG0005190	LOC6599848|XP_026847345.1|DPER	LOC108109768|XP_017073930.1|DEUG
OG0005191	LOC6591944|XP_002017311.1|DPER	LOC108111507|XP_017076511.1|DEUG
OG0005192	LOC6590179|XP_026840595.1|DPER	LOC108112822|XP_017078614.1|DEUG
OG0005193	LOC6592674|XP_026842449.1|DPER	LOC108104494|XP_017066097.1|DEUG
OG0005194	LOC6592557|XP_026842883.1|DPER	LOC108109086|XP_017072941.1|DEUG
OG0005195	LOC6602086|XP_002027164.1|DPER	LOC108112568|XP_017078021.1|DEUG
OG0005196	LOC6595909|XP_002021055.2|DPER	LOC108114581|XP_017081125.1|DEUG
OG0005197	LOC6592742|XP_026841181.1|DPER	LOC108107496|XP_017070533.1|DEUG
OG0005198	LOC6595967|XP_002021205.1|DPER	LOC108108084|XP_017071459.1|DEUG
OG0005199	LOC6602118|XP_002027132.1|DPER	LOC108112863|XP_017078678.1|DEUG
OG0005200	LOC6590868|XP_002016117.1|DPER	LOC108112531|XP_017077945.1|DEUG
OG0005201	LOC6591162|XP_026842176.1|DPER	LOC108107272|XP_017070195.1|DEUG
OG0005202	LOC6591015|XP_002016367.1|DPER	LOC108112690|XP_017078380.1|DEUG
OG0005203	LOC6600882|XP_026842623.1|DPER	LOC108106445|XP_017068967.1|DEUG
OG0005204	LOC6593523|XP_026843548.1|DPER	LOC108107004|XP_017069834.1|DEUG
OG0005205	LOC6589030|XP_026844250.1|DPER	LOC108110926|XP_017075694.1|DEUG
OG0005206	LOC6592562|XP_002018244.1|DPER	LOC108109244|XP_017073211.1|DEUG
OG0005207	LOC6592195|XP_002017765.1|DPER	LOC108104503|XP_017066109.1|DEUG
OG0005208	LOC6592359|XP_002018431.1|DPER	LOC108104767|XP_017066492.1|DEUG
OG0005209	LOC6593701|XP_002018848.1|DPER	LOC108105856|XP_017068119.1|DEUG
OG0005210	LOC6593700|XP_026842949.1|DPER	LOC108105849|XP_017068102.1|DEUG
OG0005211	LOC6602210|XP_026848000.1|DPER	LOC108108773|XP_017072431.1|DEUG
OG0005212	LOC6593596|XP_002018887.1|DPER	LOC108107211|XP_017070116.1|DEUG
OG0005213	LOC6600228|XP_026846731.1|DPER	LOC108109743|XP_017073895.1|DEUG
OG0005214	LOC6602212|XP_002027250.2|DPER	LOC108106101|XP_017068454.1|DEUG
OG0005215	LOC6589046|XP_026844457.1|DPER	LOC108111131|XP_017075982.1|DEUG
OG0005216	LOC6597960|XP_002023163.1|DPER	LOC108106940|XP_017069696.1|DEUG
OG0005217	LOC6593538|XP_002018725.1|DPER	LOC108114840|XP_017081472.1|DEUG
OG0005218	LOC6593439|XP_026843021.1|DPER	LOC108111129|XP_017075977.1|DEUG
OG0005219	LOC6592847|XP_026841689.1|DPER	LOC108104576|XP_017066221.1|DEUG
OG0005220	LOC6595835|XP_026845256.1|DPER	LOC108102842|XP_017063524.1|DEUG
OG0005221	LOC6593853|XP_026843097.1|DPER	LOC108111208|XP_017076094.1|DEUG
OG0005222	LOC6595428|XP_026844779.1|DPER	LOC108118449|XP_017086646.1|DEUG
OG0005223	LOC6593592|XP_002018883.2|DPER	LOC108111200|XP_017076083.1|DEUG
OG0005224	LOC6593889|XP_026843719.1|DPER	LOC108110645|XP_017075236.1|DEUG
OG0005225	LOC6596280|XP_002021802.1|DPER	LOC108111099|XP_017075928.1|DEUG
OG0005226	LOC6589598|XP_026843954.1|DPER	LOC108106145|XP_017068529.1|DEUG
OG0005227	LOC6595561|XP_002020909.1|DPER	LOC108103843|XP_017065068.1|DEUG
OG0005228	LOC6595562|XP_002020910.1|DPER	LOC108115943|XP_017083473.1|DEUG
OG0005229	LOC6589520|XP_026844253.1|DPER	LOC108110918|XP_017075678.1|DEUG
OG0005230	LOC6589726|XP_026844834.1|DPER	LOC108112249|XP_017077563.1|DEUG
OG0005231	LOC6595580|XP_002020957.1|DPER	LOC108104197|XP_017065630.1|DEUG
OG0005232	LOC6603391|XP_026843268.1|DPER	LOC108110839|XP_017075569.1|DEUG
OG0005233	LOC6593694|XP_002018841.1|DPER	LOC108105896|XP_017068168.1|DEUG
OG0005234	LOC6597937|XP_002023172.2|DPER	LOC108106854|XP_017069586.1|DEUG
OG0005235	LOC6589715|XP_002015305.1|DPER	LOC108105707|XP_017067907.1|DEUG
OG0005236	LOC6595554|XP_002020641.1|DPER	LOC108102659|XP_017063287.1|DEUG
OG0005237	LOC6595471|XP_026844411.1|DPER	LOC108102648|XP_017063264.1|DEUG
OG0005238	LOC6595473|XP_002020645.1|DPER	LOC108102649|XP_017063266.1|DEUG
OG0005239	LOC6589838|XP_026843900.1|DPER	LOC108110713|XP_017075346.1|DEUG
OG0005240	LOC6589467|XP_002014412.1|DPER	LOC108110806|XP_017075525.1|DEUG
OG0005241	LOC6595533|XP_002020668.2|DPER	LOC108102639|XP_017063249.1|DEUG
OG0005242	LOC6596650|XP_002021658.1|DPER	LOC108111120|XP_017075961.1|DEUG
OG0005243	LOC6589521|XP_026844704.1|DPER	LOC108110973|XP_017075764.1|DEUG
OG0005244	LOC6588386|XP_002013952.1|DPER	LOC108117235|XP_017085058.1|DEUG
OG0005245	LOC6591462|XP_002016948.1|DPER	LOC108116224|XP_017083504.1|DEUG
OG0005246	LOC6589874|XP_002014587.1|DPER	LOC108111006|XP_017075806.1|DEUG
OG0005247	LOC6592428|XP_002018240.1|DPER	LOC108109122|XP_017073007.1|DEUG
OG0005248	LOC6594101|XP_026850238.1|DPER	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG
OG0005249	LOC6594304|XP_002019802.1|DPER	LOC108105270|XP_017067239.1|DEUG
OG0005250	LOC6596594|XP_026843707.1|DPER	LOC108103390|XP_017064334.1|DEUG
OG0005251	LOC6589250|XP_026844210.1|DPER	LOC108110956|XP_017075741.1|DEUG
OG0005252	LOC6598073|XP_026843009.1|DPER	LOC108106837|XP_017069563.1|DEUG
OG0005253	LOC6593465|XP_002018603.2|DPER	LOC108115509|XP_017082492.1|DEUG
OG0005254	LOC6593964|XP_026843467.1|DPER	LOC108106875|XP_017069611.1|DEUG
OG0005255	LOC6593963|XP_026843614.1|DPER	LOC108107133|XP_017070023.1|DEUG
OG0005256	LOC6597917|XP_026843120.1|DPER	LOC108105201|XP_017067142.1|DEUG
OG0005257	LOC6593796|XP_002018716.1|DPER	LOC108106142|XP_017068526.1|DEUG
OG0005258	LOC6593380|XP_002019046.1|DPER	LOC108108254|XP_017071708.1|DEUG
OG0005259	LOC6598111|XP_026843164.1|DPER	LOC108105841|XP_017068087.1|DEUG
OG0005260	LOC6598112|XP_002023268.1|DPER	LOC108105843|XP_017068093.1|DEUG
OG0005261	LOC6588708|XP_026844519.1|DPER	LOC108110913|XP_017075669.1|DEUG
OG0005262	LOC6588813|XP_002015174.1|DPER	LOC108102613|XP_017063206.1|DEUG
OG0005263	LOC6593321|XP_026843392.1|DPER	LOC108106956|XP_017069722.1|DEUG
OG0005264	LOC6587545|XP_026848317.1|DPER	LOC108111608|XP_017076626.1|DEUG
OG0005265	LOC6597945|XP_002023180.1|DPER	LOC108106992|XP_017069819.1|DEUG
OG0005266	LOC6603384|XP_026843750.1|DPER	LOC108105158|XP_017067082.1|DEUG
OG0005267	LOC6596389|XP_002021542.2|DPER	LOC108110847|XP_017075580.1|DEUG
OG0005268	LOC6596390|XP_026843298.1|DPER	LOC108110845|XP_017075578.1|DEUG
OG0005269	LOC6596371|XP_002021556.1|DPER	LOC108110977|XP_017075771.1|DEUG
OG0005270	LOC6589723|XP_002015132.1|DPER	LOC108111982|XP_017077196.1|DEUG
OG0005271	LOC113565701|XP_026844366.1|DPER, LOC6589555|XP_002014513.1|DPER	LOC108107076|XP_017069935.1|DEUG
OG0005272	LOC6589654|XP_026844365.1|DPER	LOC108107118|XP_017069998.1|DEUG
OG0005273	LOC6589071|XP_002014520.1|DPER	LOC108106087|XP_017068436.1|DEUG
OG0005274	LOC6589719|XP_002015128.2|DPER	LOC108112346|XP_017077666.1|DEUG
OG0005275	LOC6589676|XP_002014400.2|DPER	LOC108110920|XP_017075682.1|DEUG
OG0005276	LOC6589025|XP_026844060.1|DPER	LOC108110985|XP_017075783.1|DEUG
OG0005277	LOC6589047|XP_026844488.1|DPER	LOC108110469|XP_017075026.1|DEUG
OG0005278	LOC6592552|XP_002017930.1|DPER	LOC108109227|XP_017073188.1|DEUG
OG0005279	LOC113565713|XP_026844440.1|DPER	LOC108113448|XP_017079510.1|DEUG
OG0005280	LOC113565691|XP_026844287.1|DPER	LOC108102657|XP_017063285.1|DEUG
OG0005281	LOC6596478|XP_026843676.1|DPER	LOC108110910|XP_017075666.1|DEUG
OG0005282	LOC6588327|XP_002014144.1|DPER	LOC108115349|XP_017082260.1|DEUG
OG0005283	LOC6588425|XP_002013463.1|DPER	LOC108116683|XP_017084180.1|DEUG
OG0005284	LOC6593671|XP_026843293.1|DPER	LOC108115488|XP_017082462.1|DEUG
OG0005285	LOC6593672|XP_026843494.1|DPER	LOC108115512|XP_017082498.1|DEUG
OG0005286	LOC6595485|XP_026844272.1|DPER	LOC108102630|XP_017063232.1|DEUG
OG0005287	LOC6604703|XP_026844276.1|DPER	LOC108102652|XP_017063279.1|DEUG
OG0005288	LOC6593920|XP_002018681.1|DPER	LOC108106972|XP_017069775.1|DEUG
OG0005289	LOC6603526|XP_002028506.1|DPER	LOC108114106|XP_017080396.1|DEUG
OG0005290	LOC6592042|XP_002017155.1|DPER	LOC108115370|XP_017082289.1|DEUG
OG0005291	LOC6596245|XP_002021774.2|DPER	LOC108110719|XP_017075380.1|DEUG
OG0005292	LOC6593391|XP_002019089.1|DPER	LOC108110671|XP_017075277.1|DEUG
OG0005293	LOC6593403|XP_002018857.2|DPER	LOC108105117|XP_017067039.1|DEUG
OG0005294	LOC6595408|XP_026844477.1|DPER	LOC108104135|XP_017065526.1|DEUG
OG0005295	LOC6596248|XP_026843692.1|DPER	LOC108110718|XP_017075359.1|DEUG
OG0005296	LOC6588299|XP_002014132.1|DPER	LOC108115295|XP_017082171.1|DEUG
OG0005297	LOC6593974|XP_026843588.1|DPER	LOC108106173|XP_017068583.1|DEUG
OG0005298	LOC6588919|XP_026844998.1|DPER	LOC108110938|XP_017075720.1|DEUG
OG0005299	LOC6587846|XP_026839921.1|DPER	LOC108111420|XP_017076367.1|DEUG
OG0005300	LOC6600776|XP_002025844.1|DPER	LOC108117427|XP_017085329.1|DEUG
OG0005301	LOC6589794|XP_026844092.1|DPER	LOC108110692|XP_017075312.1|DEUG
OG0005302	LOC6590169|XP_002016105.1|DPER	LOC108106335|XP_017068797.1|DEUG
OG0005303	LOC6595678|XP_002020738.2|DPER	LOC108105691|XP_017067890.1|DEUG
OG0005304	LOC6593561|XP_002018976.1|DPER	LOC108107178|XP_017070086.1|DEUG
OG0005305	LOC6592551|XP_026841995.1|DPER	LOC108109226|XP_017073187.1|DEUG
OG0005306	LOC6589461|XP_002014740.2|DPER	LOC108118437|XP_017086631.1|DEUG
OG0005307	LOC6589762|XP_002015113.1|DPER	LOC108111413|XP_017076362.1|DEUG
OG0005308	LOC6589505|XP_002015101.1|DPER	LOC108110702|XP_017075333.1|DEUG
OG0005309	LOC6588747|XP_002015094.1|DPER	LOC108111035|XP_017075850.1|DEUG
OG0005310	LOC6588750|XP_002014837.1|DPER	LOC108106184|XP_017068597.1|DEUG
OG0005311	LOC6603039|XP_002028061.1|DPER	LOC108104103|XP_017065490.1|DEUG
OG0005312	LOC6602243|XP_002027273.1|DPER	LOC108108182|XP_017071620.1|DEUG
OG0005313	LOC6589679|XP_026844621.1|DPER	LOC108111106|XP_017075936.1|DEUG
OG0005314	LOC6595442|XP_002020863.2|DPER	LOC108104129|XP_017065520.1|DEUG
OG0005315	LOC6588893|XP_002014681.2|DPER	LOC108105680|XP_017067873.1|DEUG
OG0005316	LOC6592553|XP_026842720.1|DPER	LOC108109100|XP_017072973.1|DEUG
OG0005317	LOC6589127|XP_002014747.2|DPER	LOC108118438|XP_017086633.1|DEUG
OG0005318	LOC6597996|XP_026843490.1|DPER	LOC108117633|XP_017085652.1|DEUG
OG0005319	LOC6593405|XP_002018859.1|DPER	LOC108105177|XP_017067118.1|DEUG
OG0005320	LOC6596558|XP_002021739.2|DPER	LOC108114853|XP_017081488.1|DEUG
OG0005321	LOC6589054|XP_002014306.1|DPER	LOC108112215|XP_017077524.1|DEUG
OG0005322	LOC6589363|XP_002015368.1|DPER	LOC108112265|XP_017077580.1|DEUG
OG0005323	LOC6593852|XP_026843820.1|DPER	LOC108110733|XP_017075412.1|DEUG
OG0005324	LOC6589447|XP_002014474.2|DPER	LOC108111116|XP_017075955.1|DEUG
OG0005325	LOC113565460|XP_026843299.1|DPER	LOC108111092|XP_017075920.1|DEUG
OG0005326	LOC6589446|XP_002014473.1|DPER	LOC108111222|XP_017076112.1|DEUG
OG0005327	LOC6593446|XP_002019202.1|DPER	LOC108108468|XP_017072018.1|DEUG
OG0005328	LOC6587601|XP_002013103.1|DPER	LOC108111594|XP_017076604.1|DEUG
OG0005329	LOC6602984|XP_002028046.1|DPER	LOC108108307|XP_017071814.1|DEUG
OG0005330	LOC6602985|XP_002028047.1|DPER	LOC108108306|XP_017071813.1|DEUG
OG0005331	LOC6596388|XP_002021541.1|DPER	LOC108110848|XP_017075581.1|DEUG
OG0005332	LOC6588777|XP_002015258.2|DPER	LOC108115483|XP_017082456.1|DEUG
OG0005333	LOC6589294|XP_002015064.1|DPER	LOC108104148|XP_017065537.1|DEUG
OG0005334	LOC113565675|XP_026844213.1|DPER	LOC108110892|XP_017075639.1|DEUG
OG0005335	LOC6590532|XP_026841858.1|DPER	LOC108111947|XP_017077117.1|DEUG
OG0005336	LOC6600944|XP_002026015.1|DPER	LOC108104807|XP_017066579.1|DEUG
OG0005337	LOC6591210|XP_002016200.2|DPER	LOC108112688|XP_017078369.1|DEUG
OG0005338	LOC6588823|XP_026844009.1|DPER	LOC108111073|XP_017075895.1|DEUG
OG0005339	LOC6589010|XP_002014326.1|DPER	LOC108110458|XP_017075015.1|DEUG
OG0005340	LOC6589017|XP_002014436.1|DPER	LOC108110959|XP_017075745.1|DEUG
OG0005341	LOC6590641|XP_002016602.1|DPER	LOC108104589|XP_017066241.1|DEUG
OG0005342	LOC6595488|XP_002020593.1|DPER	LOC108104075|XP_017065449.1|DEUG
OG0005343	LOC6602057|XP_002027188.1|DPER	LOC108113265|XP_017079302.1|DEUG
OG0005344	LOC6592799|XP_002017830.1|DPER	LOC108106316|XP_017068774.1|DEUG
OG0005345	LOC6593553|XP_002018968.1|DPER	LOC108107170|XP_017070074.1|DEUG
OG0005346	LOC6593434|XP_002019119.1|DPER	LOC108107095|XP_017069964.1|DEUG
OG0005347	LOC113565898|XP_026845063.1|DPER, LOC6589393|XP_026844072.1|DPER	LOC108111022|XP_017075825.1|DEUG
OG0005348	LOC6588710|XP_002014378.2|DPER	LOC108110793|XP_017075504.1|DEUG
OG0005349	LOC6589465|XP_002014410.1|DPER	LOC108110857|XP_017075593.1|DEUG
OG0005350	LOC6589720|XP_026844684.1|DPER	LOC108111328|XP_017076235.1|DEUG
OG0005351	LOC6602164|XP_026847982.1|DPER	LOC108109801|XP_017074009.1|DEUG
OG0005352	LOC6589311|XP_026844130.1|DPER	LOC108110877|XP_017075618.1|DEUG
OG0005353	LOC6590057|XP_002016389.1|DPER	LOC108112665|XP_017078291.1|DEUG
OG0005354	LOC6596290|XP_026843796.1|DPER	LOC108110651|XP_017075244.1|DEUG
OG0005355	LOC6593755|XP_002018667.1|DPER	LOC108111007|XP_017075808.1|DEUG
OG0005356	LOC6593757|XP_002018669.1|DPER	LOC108110744|XP_017075437.1|DEUG
OG0005357	LOC113564871|XP_026844197.1|DPER	LOC108107075|XP_017069934.1|DEUG
OG0005358	LOC6593683|XP_002018761.1|DPER	LOC108107036|XP_017069883.1|DEUG
OG0005359	LOC6603162|XP_002028177.1|DPER	LOC108112659|XP_017078280.1|DEUG
OG0005360	LOC6595810|XP_002021289.1|DPER	LOC108108621|XP_017072209.1|DEUG
OG0005361	LOC6596587|XP_002021674.1|DPER	LOC108111020|XP_017075823.1|DEUG
OG0005362	LOC113565718|XP_026844460.1|DPER	LOC108110969|XP_017075759.1|DEUG
OG0005363	LOC6596541|XP_026843730.1|DPER	LOC108102503|XP_017063015.1|DEUG
OG0005364	LOC6600834|XP_002025928.1|DPER	LOC108109239|XP_017073203.1|DEUG
OG0005365	LOC6589482|XP_026844097.1|DPER	LOC108115460|XP_017082400.1|DEUG
OG0005366	LOC6589481|XP_002015237.1|DPER	LOC108115465|XP_017082408.1|DEUG
OG0005367	LOC6589479|XP_002015235.2|DPER	LOC108115518|XP_017082508.1|DEUG
OG0005368	LOC6594877|XP_002020116.2|DPER, LOC113565940|XP_026845122.1|DPER	LOC108109359|XP_017073319.1|DEUG
OG0005369	LOC6589639|XP_002015343.1|DPER	LOC108110795|XP_017075513.1|DEUG
OG0005370	LOC6589724|XP_002015117.2|DPER	LOC108112116|XP_017077359.1|DEUG
OG0005371	LOC6589764|XP_026844413.1|DPER	LOC108112467|XP_017077812.1|DEUG
OG0005372	LOC6588152|XP_026846296.1|DPER	LOC108110331|XP_017074854.1|DEUG
OG0005373	LOC113565524|XP_026843600.1|DPER	LOC108115350|XP_017082264.1|DEUG
OG0005374	LOC6589124|XP_002014744.1|DPER	LOC108118447|XP_017086644.1|DEUG
OG0005375	LOC6589125|XP_002014745.1|DPER	LOC108118439|XP_017086634.1|DEUG
OG0005376	LOC6595474|XP_026844762.1|DPER	LOC108102557|XP_017063116.1|DEUG
OG0005377	LOC6600579|XP_002025634.1|DPER	LOC108102815|XP_017063486.1|DEUG
OG0005378	LOC6595687|XP_026844764.1|DPER	LOC108111074|XP_017075898.1|DEUG
OG0005379	LOC6589162|XP_002014893.1|DPER	LOC108111025|XP_017075834.1|DEUG
OG0005380	LOC6595618|XP_002020693.2|DPER	LOC108111082|XP_017075910.1|DEUG
OG0005381	LOC6595707|XP_002020743.2|DPER	LOC108105676|XP_017067867.1|DEUG
OG0005382	LOC6589416|XP_026844053.1|DPER	LOC108115457|XP_017082384.1|DEUG
OG0005383	LOC6603359|XP_002028340.2|DPER	LOC108108499|XP_017072053.1|DEUG
OG0005384	LOC6591943|XP_002017310.1|DPER	LOC108111523|XP_017076533.1|DEUG
OG0005385	LOC6592345|XP_026842070.1|DPER	LOC108109219|XP_017073173.1|DEUG
OG0005386	LOC6590741|XP_026841636.1|DPER	LOC108113325|XP_017079370.1|DEUG
OG0005387	LOC6588619|XP_026840544.1|DPER	LOC108109487|XP_017073506.1|DEUG
OG0005388	LOC6593711|XP_002018635.1|DPER	LOC108115525|XP_017082515.1|DEUG
OG0005389	LOC6588679|XP_026844906.1|DPER	LOC108104086|XP_017065471.1|DEUG
OG0005390	LOC6596511|XP_026843413.1|DPER	LOC108102575|XP_017063145.1|DEUG
OG0005391	LOC6596510|XP_002021505.1|DPER	LOC108102578|XP_017063148.1|DEUG
OG0005392	LOC6589839|XP_002014796.1|DPER	LOC108103066|XP_017063899.1|DEUG
OG0005393	LOC6587176|XP_026845342.1|DPER	LOC108116867|XP_017084434.1|DEUG
OG0005394	LOC6588846|XP_002014794.1|DPER	LOC108118474|XP_017086690.1|DEUG
OG0005395	LOC6588808|XP_026844579.1|DPER	LOC108105665|XP_017067853.1|DEUG
OG0005396	LOC6588754|XP_026844131.1|DPER	LOC108106129|XP_017068497.1|DEUG
OG0005397	LOC6588753|XP_002014840.2|DPER	LOC108106130|XP_017068501.1|DEUG
OG0005398	LOC6591990|XP_002017214.2|DPER	LOC108115250|XP_017082096.1|DEUG
OG0005399	LOC6591181|XP_026842343.1|DPER	LOC108104597|XP_017066254.1|DEUG
OG0005400	LOC6592601|XP_026841798.1|DPER	LOC108104607|XP_017066266.1|DEUG
OG0005401	LOC6589120|XP_002015276.1|DPER	LOC108106202|XP_017068618.1|DEUG
OG0005402	LOC6589119|XP_002015275.1|DPER	LOC108106178|XP_017068590.1|DEUG
OG0005403	LOC6588749|XP_002014836.1|DPER	LOC108106197|XP_017068613.1|DEUG
OG0005404	LOC6588748|XP_026844143.1|DPER	LOC108106198|XP_017068614.1|DEUG
OG0005405	LOC6590605|XP_002016470.1|DPER	LOC108113288|XP_017079327.1|DEUG
OG0005406	LOC6592864|XP_002018531.2|DPER	LOC108113205|XP_017079227.1|DEUG
OG0005407	LOC6600841|XP_026840632.1|DPER	LOC108113060|XP_017078985.1|DEUG
OG0005408	LOC6596353|XP_002021491.2|DPER	LOC108102603|XP_017063195.1|DEUG
OG0005409	LOC6589188|XP_026844446.1|DPER	LOC108107089|XP_017069955.1|DEUG
OG0005410	LOC6596360|XP_002021498.1|DPER	LOC108102555|XP_017063115.1|DEUG
OG0005411	LOC6590247|XP_002016539.1|DPER	LOC108106323|XP_017068783.1|DEUG
OG0005412	LOC6590385|XP_002015651.1|DPER	LOC108106666|XP_017069383.1|DEUG
OG0005413	LOC6592970|XP_002017705.1|DPER	LOC108112737|XP_017078463.1|DEUG
OG0005414	LOC6599994|XP_002025152.1|DPER	LOC108116706|XP_017084216.1|DEUG
OG0005415	LOC6598275|XP_002023298.2|DPER	LOC108103909|XP_017065146.1|DEUG
OG0005416	LOC6602071|XP_026842465.1|DPER	LOC108112768|XP_017078518.1|DEUG
OG0005417	LOC6595385|XP_002020788.1|DPER	LOC108103048|XP_017063851.1|DEUG
OG0005418	LOC6589367|XP_002015251.1|DPER	LOC108115528|XP_017082519.1|DEUG
OG0005419	LOC6588961|XP_002014344.1|DPER	LOC108111064|XP_017075882.1|DEUG
OG0005420	LOC6593727|XP_002019105.1|DPER	LOC108107150|XP_017070046.1|DEUG
OG0005421	LOC6595447|XP_002020868.1|DPER	LOC108104036|XP_017065360.1|DEUG
OG0005422	LOC6603102|XP_002028112.2|DPER	LOC108106047|XP_017068389.1|DEUG
OG0005423	LOC6594002|XP_026843856.1|DPER	LOC108107994|XP_017071337.1|DEUG
OG0005424	LOC6593188|XP_026842783.1|DPER	LOC108109119|XP_017073001.1|DEUG
OG0005425	LOC6599348|XP_026847106.1|DPER	LOC108103619|XP_017064652.1|DEUG
OG0005426	LOC6593272|XP_026842504.1|DPER	LOC108104504|XP_017066110.1|DEUG
OG0005427	LOC6597978|XP_002023116.1|DPER	LOC108107022|XP_017069858.1|DEUG
OG0005428	LOC6593934|XP_002019263.1|DPER	LOC108113443|XP_017079502.1|DEUG
OG0005429	LOC6593563|XP_002018978.2|DPER	LOC108107083|XP_017069948.1|DEUG
OG0005430	LOC6593562|XP_026842934.1|DPER	LOC108107084|XP_017069949.1|DEUG
OG0005431	LOC6593735|XP_002018993.1|DPER	LOC108114866|XP_017081509.1|DEUG
OG0005432	LOC6597930|XP_002023101.1|DPER	LOC108117582|XP_017085573.1|DEUG
OG0005433	LOC6590865|XP_026841900.1|DPER	LOC108112234|XP_017077544.1|DEUG
OG0005434	LOC6593894|XP_026842952.1|DPER	LOC108103091|XP_017063935.1|DEUG
OG0005435	LOC6597926|XP_002023098.1|DPER	LOC108109613|XP_017073667.1|DEUG
OG0005436	LOC6597928|XP_002023099.1|DPER	LOC108114789|XP_017081393.1|DEUG
OG0005437	LOC6587303|XP_002014186.1|DPER	LOC108117321|XP_017085180.1|DEUG
OG0005438	LOC6595572|XP_026843904.1|DPER	LOC108110837|XP_017075566.1|DEUG
OG0005439	LOC6587865|XP_002014048.1|DPER	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG
OG0005440	LOC6588991|XP_002014953.2|DPER	LOC108110799|XP_017075514.1|DEUG
OG0005441	LOC6603742|XP_002028708.2|DPER	LOC108104079|XP_017065463.1|DEUG
OG0005442	LOC6589260|XP_002015286.1|DPER	LOC108106868|XP_017069601.1|DEUG
OG0005443	LOC113565547|XP_026843658.1|DPER	LOC108110832|XP_017075558.1|DEUG
OG0005444	LOC6589567|XP_002014599.1|DPER	LOC108110682|XP_017075299.1|DEUG
OG0005445	LOC6596649|XP_002021657.2|DPER	LOC108110613|XP_017075202.1|DEUG
OG0005446	LOC6589117|XP_026844794.1|DPER	LOC108106086|XP_017068434.1|DEUG
OG0005447	LOC6596311|XP_002021481.1|DPER	LOC108102676|XP_017063305.1|DEUG
OG0005448	LOC6591256|XP_026842589.1|DPER	LOC108112826|XP_017078619.1|DEUG
OG0005449	LOC6603505|XP_002028483.1|DPER	LOC108115196|XP_017082006.1|DEUG
OG0005450	LOC6587916|XP_002013329.1|DPER	LOC108116034|XP_017083213.1|DEUG
OG0005451	LOC6595714|XP_002020750.2|DPER	LOC108103507|XP_017064508.1|DEUG, LOC108105713|XP_017067917.1|DEUG
OG0005452	LOC6600843|XP_026840629.1|DPER	LOC108113059|XP_017078980.1|DEUG
OG0005453	LOC6594693|XP_002019620.1|DPER	LOC108108313|XP_017071825.1|DEUG
