Orthogroup	DPER.longest_only	DBIA.longest_only
OG0003961	LOC6589528|XP_002015016.1|DPER	LOC108036742|XP_016968539.1|DBIA
OG0003962	LOC6596517|XP_002021512.2|DPER	LOC108029142|XP_016956756.1|DBIA
OG0003963	LOC6597975|XP_026843351.1|DPER	LOC108033906|XP_016964061.1|DBIA
OG0003964	LOC6589057|XP_002014545.1|DPER	LOC108035157|XP_016966100.1|DBIA
OG0003965	LOC6602227|XP_026843815.1|DPER	LOC108036693|XP_016968471.1|DBIA
OG0003966	LOC6597973|XP_002023111.1|DPER	LOC108036830|XP_016968663.1|DBIA
OG0003967	LOC6593206|XP_026842795.1|DPER	LOC108026680|XP_016953245.1|DBIA
OG0003968	LOC6593209|XP_002018038.1|DPER	LOC108026754|XP_016953372.1|DBIA
OG0003969	LOC6590867|XP_026840740.1|DPER	LOC108022481|XP_016946921.1|DBIA
OG0003970	LOC6589870|XP_002014583.1|DPER	LOC108029023|XP_016956558.1|DBIA
OG0003971	LOC6588711|XP_026844462.1|DPER	LOC108035178|XP_016966138.1|DBIA
OG0003972	LOC6596987|XP_002022234.2|DPER	LOC108034900|XP_016965615.1|DBIA
OG0003973	LOC6592285|XP_002018404.1|DPER	LOC108022606|XP_016947131.1|DBIA
OG0003974	LOC6592200|XP_002017835.1|DPER	LOC108030321|XP_016958654.1|DBIA
OG0003975	LOC6593495|XP_026843242.1|DPER	LOC108036749|XP_016968546.1|DBIA
OG0003976	LOC6593323|XP_002018945.1|DPER	LOC108032580|XP_016961973.1|DBIA
OG0003977	LOC6593591|XP_002018882.1|DPER	LOC108032787|XP_016962280.1|DBIA
OG0003978	LOC6602378|XP_002027382.1|DPER	LOC108035962|XP_016967264.1|DBIA
OG0003979	LOC6596456|XP_002021626.1|DPER	LOC108034195|XP_016964512.1|DBIA
OG0003980	LOC6594455|XP_002019706.1|DPER	LOC108031990|XP_016961274.1|DBIA
OG0003981	LOC6589684|XP_002014769.1|DPER	LOC108033898|XP_016964043.1|DBIA
OG0003982	LOC6597968|XP_026843234.1|DPER	LOC108032806|XP_016962303.1|DBIA
OG0003983	LOC6603517|XP_002028495.2|DPER	LOC108032444|XP_016961758.1|DBIA
OG0003984	LOC6589552|XP_026843907.1|DPER	LOC108033644|XP_016963566.1|DBIA
OG0003985	LOC113565463|XP_026843327.1|DPER	LOC108033643|XP_016963565.1|DBIA
OG0003986	LOC6589313|XP_026844696.1|DPER	LOC108033527|XP_016963361.1|DBIA
OG0003987	LOC6589075|XP_026844014.1|DPER	LOC108033869|XP_016964001.1|DBIA
OG0003988	LOC6589830|XP_002014709.1|DPER	LOC108029260|XP_016956944.1|DBIA
OG0003989	LOC6589421|XP_002014541.1|DPER	LOC108033896|XP_016964040.1|DBIA
OG0003990	LOC6593746|XP_002018850.1|DPER	LOC108029259|XP_016956943.1|DBIA
OG0003991	LOC6595354|XP_026844296.1|DPER, LOC6604533|XP_026845163.1|DPER	LOC108027825|XP_016954895.1|DBIA
OG0003992	LOC6595507|XP_002020612.1|DPER	LOC108027868|XP_016954971.1|DBIA
OG0003993	LOC6595545|XP_026844725.1|DPER	LOC108027804|XP_016954872.1|DBIA
OG0003994	LOC6587589|XP_002013647.1|DPER	LOC108025552|XP_016951573.1|DBIA
OG0003995	LOC6590643|XP_002016604.1|DPER	LOC108029711|XP_016957676.1|DBIA
OG0003996	LOC6590011|XP_026842093.1|DPER	LOC108029999|XP_016958003.1|DBIA
OG0003997	LOC6593645|XP_026843453.1|DPER	LOC108034253|XP_016964596.1|DBIA
OG0003998	LOC6589200|XP_026844756.1|DPER	LOC108035838|XP_016967072.1|DBIA
OG0003999	LOC6597969|XP_002023107.1|DPER	LOC108026774|XP_016953413.1|DBIA
OG0004000	LOC6597300|XP_026846410.1|DPER	LOC108023749|XP_016948876.1|DBIA
OG0004001	LOC6590018|XP_002016572.1|DPER	LOC108026734|XP_016953336.1|DBIA
OG0004002	LOC6596531|XP_002021728.1|DPER	LOC108032418|XP_016961727.1|DBIA
OG0004003	LOC6604572|XP_026844939.1|DPER	LOC108033722|XP_016963747.1|DBIA
OG0004004	LOC6588888|XP_002014857.1|DPER	LOC108036086|XP_016967525.1|DBIA
OG0004005	LOC6593677|XP_026843145.1|DPER	LOC108033864|XP_016963992.1|DBIA
OG0004006	LOC6589369|XP_002015253.1|DPER	LOC108033783|XP_016963875.1|DBIA
OG0004007	LOC6589034|XP_002015081.1|DPER	LOC108035227|XP_016966249.1|DBIA
OG0004008	LOC6593600|XP_026843736.1|DPER	LOC108036839|XP_016968683.1|DBIA
OG0004009	LOC6596522|XP_026843080.1|DPER	LOC108029220|XP_016956903.1|DBIA
OG0004010	LOC6597999|XP_026843480.1|DPER	LOC108032546|XP_016961912.1|DBIA
OG0004011	LOC6593860|XP_002018930.1|DPER	LOC108032820|XP_016962323.1|DBIA
OG0004012	LOC6594870|XP_026850614.1|DPER	LOC108031997|XP_016961279.1|DBIA
OG0004013	LOC6598107|XP_002023248.1|DPER	LOC108034059|XP_016964303.1|DBIA
OG0004014	LOC6596986|XP_002022233.2|DPER	LOC108035476|XP_016966615.1|DBIA
OG0004015	LOC6602237|XP_002027267.1|DPER	LOC108036744|XP_016968542.1|DBIA
OG0004016	LOC6588727|XP_002014369.2|DPER	LOC108034129|XP_016964406.1|DBIA
OG0004017	LOC6595553|XP_026844768.1|DPER	LOC108027831|XP_016954906.1|DBIA
OG0004018	LOC6591147|XP_002015570.1|DPER	LOC108030304|XP_016958627.1|DBIA
OG0004019	LOC6589483|XP_002015239.1|DPER	LOC108033988|XP_016964201.1|DBIA
OG0004020	LOC6589518|XP_002015192.1|DPER	LOC108027838|XP_016954914.1|DBIA
OG0004021	LOC6589410|XP_002015198.1|DPER	LOC108027816|XP_016954884.1|DBIA
OG0004022	LOC6595557|XP_002020905.1|DPER	LOC108034069|XP_016964315.1|DBIA
OG0004023	LOC6590241|XP_026842543.1|DPER	LOC108026578|XP_016953019.1|DBIA
OG0004024	LOC6588881|XP_026844447.1|DPER	LOC108033625|XP_016963503.1|DBIA
OG0004025	LOC6603510|XP_002028489.1|DPER, LOC6588674|XP_002014469.1|DPER	LOC108032618|XP_016962046.1|DBIA
OG0004026	LOC6589372|XP_026844160.1|DPER	LOC108036080|XP_016967515.1|DBIA
OG0004027	LOC6593156|XP_002018330.2|DPER	LOC108023116|XP_016947871.1|DBIA
OG0004028	LOC6589322|XP_002014282.1|DPER	LOC108034113|XP_016964379.1|DBIA
OG0004029	LOC6593949|XP_002019013.1|DPER	LOC108036115|XP_016967582.1|DBIA
OG0004030	LOC6590495|XP_026841694.1|DPER	LOC108026770|XP_016953403.1|DBIA
OG0004031	LOC6589546|XP_002015074.2|DPER	LOC108034255|XP_016964600.1|DBIA
OG0004032	LOC6597992|XP_026843082.1|DPER	LOC108036825|XP_016968658.1|DBIA
OG0004033	LOC6589223|XP_026844933.1|DPER	LOC108034011|XP_016964235.1|DBIA
OG0004034	LOC6588703|XP_002014944.1|DPER	LOC108033811|XP_016963919.1|DBIA
OG0004035	LOC6596358|XP_026842938.1|DPER	LOC108029045|XP_016956589.1|DBIA
OG0004036	LOC6596501|XP_002021575.1|DPER	LOC108027760|XP_016954801.1|DBIA
OG0004037	LOC6602261|XP_026843390.1|DPER	LOC108036754|XP_016968569.1|DBIA
OG0004038	LOC6589378|XP_002015050.1|DPER	LOC108029110|XP_016956712.1|DBIA
OG0004039	LOC6589452|XP_026844175.1|DPER	LOC108029076|XP_016956646.1|DBIA
OG0004040	LOC6590000|XP_002016050.1|DPER	LOC108026790|XP_016953440.1|DBIA
OG0004041	LOC6600672|XP_026848699.1|DPER	LOC108023663|XP_016948773.1|DBIA
OG0004042	LOC6601674|XP_002026739.2|DPER	LOC108028329|XP_016955558.1|DBIA
OG0004043	LOC6596652|XP_002021660.1|DPER	LOC108033858|XP_016963984.1|DBIA
OG0004044	LOC6597486|XP_002022722.1|DPER	LOC108022022|XP_016946356.1|DBIA
OG0004045	LOC6589602|XP_002014309.1|DPER	LOC108033413|XP_016963223.1|DBIA
OG0004046	LOC6588979|XP_002014571.1|DPER	LOC108029135|XP_016956747.1|DBIA
OG0004047	LOC6595445|XP_002020866.1|DPER	LOC108034153|XP_016964442.1|DBIA
OG0004048	LOC6589169|XP_002015026.1|DPER	LOC108027828|XP_016954899.1|DBIA
OG0004049	LOC6589791|XP_002014638.1|DPER, LOC113565902|XP_026845071.1|DPER	LOC108036854|XP_016968716.1|DBIA
OG0004050	LOC6589399|XP_026844346.1|DPER	LOC108033920|XP_016964080.1|DBIA
OG0004051	LOC6589860|XP_002015165.2|DPER	LOC108033823|XP_016963937.1|DBIA
OG0004052	LOC6599283|XP_002024248.1|DPER	LOC108023311|XP_016948101.1|DBIA
OG0004053	LOC6593058|XP_002018470.1|DPER	LOC108022853|XP_016947516.1|DBIA
OG0004054	LOC6588895|XP_002014683.1|DPER	LOC108033412|XP_016963222.1|DBIA
OG0004055	LOC6587775|XP_002012891.2|DPER	LOC108025206|XP_016951027.1|DBIA
OG0004056	LOC6594681|XP_002019316.2|DPER	LOC108024977|XP_016950710.1|DBIA
OG0004057	LOC6599079|XP_026849037.1|DPER	LOC108034480|XP_016964871.1|DBIA
OG0004058	LOC6596216|XP_026845441.1|DPER	LOC108035258|XP_016966293.1|DBIA
OG0004059	LOC6591457|XP_002017478.1|DPER	LOC108031911|XP_016961168.1|DBIA
OG0004060	LOC6594143|XP_002019769.1|DPER	LOC108024507|XP_016949942.1|DBIA
OG0004061	LOC6598352|XP_026846164.1|DPER	LOC108030733|XP_016959303.1|DBIA
OG0004062	LOC6595862|XP_026845531.1|DPER	LOC108035429|XP_016966549.1|DBIA
OG0004063	LOC6596930|XP_002021838.1|DPER	LOC108023689|XP_016948801.1|DBIA
OG0004064	LOC6596045|XP_002021229.1|DPER	LOC108030584|XP_016959041.1|DBIA
OG0004065	LOC6601616|XP_026842273.1|DPER	LOC108022556|XP_016947039.1|DBIA
OG0004066	LOC6590936|XP_002016169.1|DPER	LOC108022497|XP_016946942.1|DBIA
OG0004067	LOC6600409|XP_002025514.2|DPER	LOC108032631|XP_016962103.1|DBIA
OG0004068	LOC6594688|XP_002019615.2|DPER	LOC108031124|XP_016959825.1|DBIA
OG0004069	LOC6591794|XP_026840053.1|DPER	LOC108031581|XP_016960635.1|DBIA
OG0004070	LOC6595879|XP_002021392.2|DPER	LOC108034677|XP_016965108.1|DBIA
OG0004071	LOC6602997|XP_026849470.1|DPER	LOC108030803|XP_016959381.1|DBIA
OG0004072	LOC6602998|XP_002028025.2|DPER	LOC108030807|XP_016959395.1|DBIA
OG0004073	LOC6597779|XP_002022982.2|DPER	LOC108023553|XP_016948623.1|DBIA
OG0004074	LOC6590774|XP_002016462.1|DPER	LOC108026676|XP_016953238.1|DBIA
OG0004075	LOC6592641|XP_002017862.1|DPER	LOC108029771|XP_016957768.1|DBIA
OG0004076	LOC6592642|XP_026841031.1|DPER	LOC108029622|XP_016957503.1|DBIA
OG0004077	LOC6602213|XP_026843604.1|DPER	LOC108036730|XP_016968516.1|DBIA
OG0004078	LOC6591676|XP_002016891.1|DPER	LOC108025418|XP_016951388.1|DBIA
OG0004079	LOC6597660|XP_026849302.1|DPER	LOC108022033|XP_016946368.1|DBIA
OG0004080	LOC6590140|XP_002015953.1|DPER	LOC108030282|XP_016958600.1|DBIA
OG0004081	LOC6593127|XP_026842560.1|DPER	LOC108022581|XP_016947088.1|DBIA
OG0004082	LOC6602032|XP_002027029.2|DPER	LOC108022851|XP_016947513.1|DBIA
OG0004084	LOC6602353|XP_026848443.1|DPER	LOC108030834|XP_016959447.1|DBIA
OG0004085	LOC6588335|XP_002014156.1|DPER	LOC108023286|XP_016948071.1|DBIA
OG0004086	LOC6587892|XP_026850882.1|DPER	LOC108024560|XP_016950038.1|DBIA
OG0004087	LOC6598383|XP_026846147.1|DPER	LOC108025689|XP_016951711.1|DBIA
OG0004088	LOC6587321|XP_026850706.1|DPER	LOC108025527|XP_016951541.1|DBIA
OG0004089	LOC6597482|XP_026848867.1|DPER	LOC108022015|XP_016946345.1|DBIA
OG0004090	LOC6591656|XP_002016851.1|DPER	LOC108026187|XP_016952466.1|DBIA
OG0004091	LOC6591618|XP_002017120.1|DPER	LOC108031711|XP_016960865.1|DBIA
OG0004092	LOC6600124|XP_002025291.1|DPER	LOC108023565|XP_016948645.1|DBIA
OG0004094	LOC6597596|XP_026848892.1|DPER	LOC108032990|XP_016962556.1|DBIA
OG0004095	LOC6594717|XP_002019402.2|DPER	LOC108025380|XP_016951342.1|DBIA
OG0004096	LOC6587716|XP_002014074.2|DPER	LOC108024561|XP_016950039.1|DBIA
OG0004097	LOC6595775|XP_002021322.1|DPER	LOC108028638|XP_016956052.1|DBIA
OG0004098	LOC6588231|XP_026844913.1|DPER	LOC108023456|XP_016948448.1|DBIA
OG0004099	LOC6591702|XP_026839981.1|DPER	LOC108032885|XP_016962399.1|DBIA
OG0004100	LOC6591804|XP_002017265.1|DPER	LOC108032934|XP_016962495.1|DBIA
OG0004101	LOC6604201|XP_026848364.1|DPER, LOC6591802|XP_026845381.1|DPER	LOC108032929|XP_016962488.1|DBIA
OG0004102	LOC6591800|XP_002017261.2|DPER	LOC108032901|XP_016962432.1|DBIA
OG0004103	LOC6591678|XP_002016893.1|DPER	LOC108025416|XP_016951386.1|DBIA
OG0004104	LOC6595112|XP_026850534.1|DPER	LOC108024817|XP_016950431.1|DBIA
OG0004105	LOC113565964|XP_026845218.1|DPER	LOC108030583|XP_016959040.1|DBIA
OG0004106	LOC6603335|XP_026848202.1|DPER	LOC108030868|XP_016959505.1|DBIA
OG0004107	LOC113566748|XP_026849549.1|DPER	LOC108035522|XP_016966679.1|DBIA
OG0004108	LOC6594501|XP_002019700.1|DPER	LOC108031688|XP_016960826.1|DBIA
OG0004109	LOC6591655|XP_002016850.1|DPER	LOC108026188|XP_016952467.1|DBIA
OG0004110	LOC6602180|XP_026847978.1|DPER	LOC108030842|XP_016959466.1|DBIA
OG0004111	LOC6592005|XP_002017433.1|DPER	LOC108026392|XP_016952803.1|DBIA
OG0004112	LOC6591912|XP_002016869.1|DPER	LOC108025475|XP_016951476.1|DBIA
OG0004113	LOC6602631|XP_002027653.1|DPER	LOC108035805|XP_016967040.1|DBIA
OG0004114	LOC6596878|XP_002022093.2|DPER	LOC108025712|XP_016951756.1|DBIA
OG0004115	LOC6596859|XP_026846028.1|DPER	LOC108025709|XP_016951749.1|DBIA
OG0004116	LOC6592010|XP_026850769.1|DPER	LOC108026377|XP_016952787.1|DBIA
OG0004117	LOC6594534|XP_002019426.2|DPER	LOC108025448|XP_016951435.1|DBIA
OG0004118	LOC6590322|XP_002016211.1|DPER	LOC108022513|XP_016946972.1|DBIA
OG0004119	LOC6594300|XP_002019798.1|DPER	LOC108024868|XP_016950504.1|DBIA
OG0004120	LOC6594462|XP_026850240.1|DPER	LOC108026290|XP_016952645.1|DBIA
OG0004121	LOC6599677|XP_026847340.1|DPER	LOC108034583|XP_016965004.1|DBIA
OG0004122	LOC6594099|XP_002019691.1|DPER	LOC108031070|XP_016959765.1|DBIA
OG0004123	LOC6591452|XP_026851078.1|DPER	LOC108031486|XP_016960460.1|DBIA
OG0004124	LOC6597692|XP_026846419.1|DPER	LOC108036016|XP_016967430.1|DBIA
OG0004125	LOC6594895|XP_002020495.1|DPER	LOC108025499|XP_016951503.1|DBIA
OG0004126	LOC6594969|XP_026841149.1|DPER	LOC108025290|XP_016951163.1|DBIA
OG0004127	LOC6589021|XP_002014440.1|DPER	LOC108034655|XP_016965086.1|DBIA
OG0004128	LOC6591557|XP_002017106.1|DPER	LOC108025547|XP_016951568.1|DBIA
OG0004129	LOC6592300|XP_026842422.1|DPER	LOC108030132|XP_016958335.1|DBIA
OG0004130	LOC6597322|XP_002022510.1|DPER	LOC108024762|XP_016950364.1|DBIA
OG0004131	LOC6594174|XP_002019444.2|DPER	LOC108024796|XP_016950403.1|DBIA
OG0004132	LOC6602843|XP_002027811.2|DPER	LOC108035548|XP_016966706.1|DBIA
OG0004133	LOC6595437|XP_002020858.1|DPER	LOC108034134|XP_016964412.1|DBIA
OG0004134	LOC6591337|XP_026850490.1|DPER	LOC108026200|XP_016952482.1|DBIA
OG0004135	LOC6594649|XP_026850398.1|DPER	LOC108031446|XP_016960368.1|DBIA
OG0004136	LOC6592021|XP_026850917.1|DPER	LOC108031473|XP_016960423.1|DBIA
OG0004137	LOC6592785|XP_002018436.1|DPER	LOC108036287|XP_016967788.1|DBIA
OG0004138	LOC6599765|XP_002024885.1|DPER	LOC108034560|XP_016964978.1|DBIA
OG0004139	LOC6598566|XP_026846360.1|DPER	LOC108025599|XP_016951624.1|DBIA
OG0004140	LOC6599985|XP_026849184.1|DPER	LOC108023241|XP_016948008.1|DBIA
OG0004141	LOC6593115|XP_026841062.1|DPER	LOC108029676|XP_016957610.1|DBIA
OG0004142	LOC6602567|XP_002027601.1|DPER	LOC108036339|XP_016967875.1|DBIA
OG0004143	LOC6598702|XP_002023881.1|DPER	LOC108027413|XP_016954340.1|DBIA
OG0004144	LOC6589710|XP_002014460.1|DPER	LOC108034112|XP_016964383.1|DBIA
OG0004145	LOC6599656|XP_002024583.1|DPER	LOC108034746|XP_016965183.1|DBIA
OG0004146	LOC6592101|XP_026840198.1|DPER	LOC108026366|XP_016952772.1|DBIA
OG0004147	LOC6589220|XP_002014445.1|DPER	LOC108034051|XP_016964297.1|DBIA
OG0004148	LOC113564872|XP_026850982.1|DPER	LOC108032163|XP_016961499.1|DBIA
OG0004149	LOC6591423|XP_026849343.1|DPER	LOC108031676|XP_016960805.1|DBIA
OG0004150	LOC6591773|XP_002017134.1|DPER	LOC108031923|XP_016961184.1|DBIA
OG0004151	LOC6588631|XP_002013180.2|DPER	LOC108023879|XP_016949051.1|DBIA
OG0004152	LOC6591404|XP_026840109.1|DPER	LOC108023814|XP_016948949.1|DBIA
OG0004153	LOC6591038|XP_002016630.1|DPER	LOC108022804|XP_016947427.1|DBIA
OG0004154	LOC6599719|XP_002024904.1|DPER	LOC108035470|XP_016966607.1|DBIA
OG0004155	LOC6591630|XP_002017197.1|DPER	LOC108026197|XP_016952478.1|DBIA
OG0004156	LOC6591622|XP_026847742.1|DPER	LOC108031171|XP_016959880.1|DBIA
OG0004157	LOC6597449|XP_026846452.1|DPER	LOC108024256|XP_016949632.1|DBIA
OG0004158	LOC6603281|XP_002028257.2|DPER	LOC108031353|XP_016960113.1|DBIA
OG0004159	LOC6591883|XP_002017081.1|DPER	LOC108026257|XP_016952600.1|DBIA
OG0004160	LOC6595863|XP_026845233.1|DPER	LOC108035552|XP_016966710.1|DBIA
OG0004161	LOC6594019|XP_026850384.1|DPER	LOC108024582|XP_016950070.1|DBIA
OG0004162	LOC6592149|XP_002017285.1|DPER	LOC108031759|XP_016960956.1|DBIA
OG0004163	LOC6594149|XP_026850658.1|DPER	LOC108032039|XP_016961339.1|DBIA
OG0004164	LOC6591975|XP_026851260.1|DPER	LOC108024967|XP_016950695.1|DBIA
OG0004165	LOC6592726|XP_026842051.1|DPER	LOC108022562|XP_016947047.1|DBIA
OG0004166	LOC6590496|XP_026841692.1|DPER	LOC108026769|XP_016953402.1|DBIA
OG0004167	LOC6588647|XP_002013142.1|DPER	LOC108031672|XP_016960801.1|DBIA
OG0004168	LOC6595194|XP_002020229.1|DPER	LOC108031964|XP_016961242.1|DBIA
OG0004169	LOC6597539|XP_026849298.1|DPER	LOC108032537|XP_016961898.1|DBIA
OG0004170	LOC6599167|XP_026848253.1|DPER	LOC108032548|XP_016961918.1|DBIA
OG0004171	LOC6597505|XP_002022653.1|DPER	LOC108032612|XP_016962038.1|DBIA
OG0004172	LOC6599354|XP_002024477.2|DPER	LOC108025785|XP_016951895.1|DBIA
OG0004173	LOC6590701|XP_002016059.1|DPER	LOC108036510|XP_016968201.1|DBIA
OG0004174	LOC6592759|XP_026841006.1|DPER	LOC108029469|XP_016957208.1|DBIA
OG0004175	LOC6590419|XP_002016432.1|DPER	LOC108036618|XP_016968373.1|DBIA
OG0004176	LOC6601207|XP_002026303.1|DPER	LOC108035232|XP_016966251.1|DBIA
OG0004177	LOC6591620|XP_026840921.1|DPER	LOC108031664|XP_016960789.1|DBIA
OG0004178	LOC6594471|XP_026850691.1|DPER	LOC108025213|XP_016951049.1|DBIA
OG0004179	LOC6596889|XP_002022104.1|DPER	LOC108023467|XP_016948473.1|DBIA
OG0004180	LOC6594644|XP_026850412.1|DPER	LOC108031639|XP_016960743.1|DBIA
OG0004181	LOC6587766|XP_002013686.1|DPER	LOC108024643|XP_016950182.1|DBIA
OG0004182	LOC6596154|XP_026845356.1|DPER	LOC108035195|XP_016966176.1|DBIA
OG0004183	LOC6596153|XP_002021165.1|DPER	LOC108035475|XP_016966614.1|DBIA
OG0004184	LOC6601878|XP_002026927.1|DPER	LOC108035370|XP_016966459.1|DBIA
OG0004185	LOC6602260|XP_026843391.1|DPER	LOC108036781|XP_016968611.1|DBIA
OG0004186	LOC6598375|XP_002023400.1|DPER	LOC108023426|XP_016948401.1|DBIA
OG0004187	LOC6591393|XP_002017363.1|DPER	LOC108031196|XP_016959906.1|DBIA
OG0004188	LOC6594454|XP_002019705.1|DPER	LOC108031694|XP_016960840.1|DBIA
OG0004189	LOC6594456|XP_002019707.1|DPER	LOC108031989|XP_016961273.1|DBIA
OG0004190	LOC6594197|XP_002019505.1|DPER	LOC108027370|XP_016954284.1|DBIA
OG0004191	LOC6594194|XP_002019502.2|DPER	LOC108027363|XP_016954274.1|DBIA
OG0004192	LOC6594046|XP_026850302.1|DPER	LOC108032184|XP_016961528.1|DBIA
OG0004193	LOC6599245|XP_026848309.1|DPER	LOC108025892|XP_016952063.1|DBIA
OG0004194	LOC6594180|XP_002019811.1|DPER	LOC108025188|XP_016950988.1|DBIA
OG0004195	LOC6600207|XP_002025307.1|DPER	LOC108026589|XP_016953040.1|DBIA
OG0004196	LOC6587470|XP_002013655.1|DPER	LOC108026324|XP_016952705.1|DBIA
OG0004197	LOC6594544|XP_002019374.1|DPER	LOC108024755|XP_016950353.1|DBIA
OG0004198	LOC6591627|XP_002017194.1|DPER	LOC108032911|XP_016962464.1|DBIA
OG0004199	LOC6591942|XP_002017309.1|DPER	LOC108025352|XP_016951304.1|DBIA
OG0004200	LOC6592725|XP_002018092.1|DPER	LOC108022559|XP_016947042.1|DBIA
OG0004201	LOC6587431|XP_002013037.1|DPER	LOC108026432|XP_016952857.1|DBIA
OG0004202	LOC6587697|XP_002012755.1|DPER	LOC108031079|XP_016959774.1|DBIA
OG0004203	LOC6594173|XP_002019443.1|DPER	LOC108024797|XP_016950406.1|DBIA
OG0004204	LOC6602357|XP_002027436.1|DPER	LOC108030862|XP_016959496.1|DBIA
OG0004205	LOC6596996|XP_002022243.2|DPER	LOC108035107|XP_016966025.1|DBIA
OG0004206	LOC6594412|XP_002019676.1|DPER	LOC108031541|XP_016960567.1|DBIA
OG0004207	LOC6594413|XP_002019677.1|DPER	LOC108031778|XP_016960981.1|DBIA
OG0004208	LOC6594125|XP_026842880.1|DPER	LOC108024813|XP_016950426.1|DBIA
OG0004209	LOC6595273|XP_026850017.1|DPER	LOC108031766|XP_016960962.1|DBIA
OG0004210	LOC6598798|XP_002023909.1|DPER	LOC108027256|XP_016954106.1|DBIA
OG0004211	LOC6589152|XP_002014759.1|DPER	LOC108027791|XP_016954848.1|DBIA
OG0004212	LOC6592147|XP_002017283.1|DPER	LOC108024804|XP_016950415.1|DBIA
OG0004213	LOC6594283|XP_002019609.2|DPER	LOC108031860|XP_016961103.1|DBIA
OG0004214	LOC6600815|XP_002025882.1|DPER	LOC108030449|XP_016958830.1|DBIA
OG0004215	LOC6601561|XP_026842008.1|DPER	LOC108030279|XP_016958594.1|DBIA
OG0004216	LOC6601974|XP_026849616.1|DPER	LOC108034509|XP_016964919.1|DBIA
OG0004217	LOC6600334|XP_002025343.2|DPER	LOC108035525|XP_016966683.1|DBIA
OG0004218	LOC6597565|XP_002022782.1|DPER	LOC108023218|XP_016947977.1|DBIA
OG0004219	LOC6594559|XP_002019578.1|DPER	LOC108031796|XP_016961003.1|DBIA
OG0004220	LOC6591900|XP_026840390.1|DPER	LOC108026172|XP_016952417.1|DBIA
OG0004221	LOC6594543|XP_002019373.1|DPER	LOC108027431|XP_016954366.1|DBIA
OG0004222	LOC6591871|XP_026851159.1|DPER	LOC108031266|XP_016959994.1|DBIA
OG0004223	LOC6591874|XP_026851151.1|DPER	LOC108031736|XP_016960912.1|DBIA
OG0004224	LOC6592051|XP_002017164.1|DPER	LOC108030064|XP_016962183.1|DBIA
OG0004225	LOC6598570|XP_002023633.2|DPER	LOC108025911|XP_016952085.1|DBIA
OG0004226	LOC6592028|XP_026850988.1|DPER	LOC108024094|XP_016949361.1|DBIA
OG0004227	LOC6594176|XP_026850517.1|DPER	LOC108024765|XP_016950367.1|DBIA
OG0004228	LOC6594175|XP_002019445.1|DPER	LOC108024767|XP_016950369.1|DBIA
OG0004229	LOC6603159|XP_026842545.1|DPER	LOC108030079|XP_016958181.1|DBIA
OG0004230	LOC6599120|XP_026849266.1|DPER	LOC108021891|XP_016946174.1|DBIA
OG0004231	LOC6601887|XP_002026936.2|DPER	LOC108034839|XP_016965451.1|DBIA
OG0004232	LOC6601891|XP_026849388.1|DPER	LOC108034843|XP_016965462.1|DBIA
OG0004233	LOC6601892|XP_026849386.1|DPER	LOC108034841|XP_016965458.1|DBIA
OG0004234	LOC6601900|XP_002026949.2|DPER	LOC108034857|XP_016965494.1|DBIA
OG0004235	LOC6599945|XP_002025135.2|DPER	LOC108024260|XP_016949635.1|DBIA
OG0004236	LOC6594184|XP_002019815.1|DPER	LOC108024216|XP_016949573.1|DBIA
OG0004237	LOC6594119|XP_026851013.1|DPER	LOC108027330|XP_016954229.1|DBIA
OG0004238	LOC6594245|XP_002019775.1|DPER	LOC108025526|XP_016951540.1|DBIA
OG0004239	LOC6594536|XP_026845705.1|DPER	LOC108027451|XP_016954392.1|DBIA
OG0004240	LOC6591814|XP_002017235.1|DPER	LOC108032889|XP_016962413.1|DBIA
OG0004241	LOC6591491|XP_026849970.1|DPER	LOC108032129|XP_016961451.1|DBIA
OG0004242	LOC6594694|XP_002019621.1|DPER	LOC108031819|XP_016961038.1|DBIA
OG0004243	LOC6599499|XP_002024719.1|DPER	LOC108035438|XP_016966561.1|DBIA
OG0004244	LOC6594181|XP_002019812.1|DPER	LOC108023569|XP_016948653.1|DBIA
OG0004245	LOC6601020|XP_002026142.1|DPER	LOC108029626|XP_016957511.1|DBIA
OG0004246	LOC6598859|XP_026847767.1|DPER	LOC108030620|XP_016959108.1|DBIA
OG0004247	LOC6600135|XP_002025252.1|DPER	LOC108023717|XP_016948837.1|DBIA
OG0004248	LOC6593241|XP_002018362.1|DPER	LOC108029402|XP_016957123.1|DBIA
OG0004249	LOC6601053|XP_002026108.1|DPER	LOC108030131|XP_016958338.1|DBIA
OG0004250	LOC6593586|XP_002018877.2|DPER	LOC108032717|XP_016962187.1|DBIA
OG0004251	LOC6602753|XP_026847723.1|DPER	LOC108023544|XP_016948610.1|DBIA
OG0004252	LOC6592144|XP_002017280.2|DPER	LOC108024577|XP_016950065.1|DBIA
OG0004253	LOC6594341|XP_026850566.1|DPER	LOC108031182|XP_016959891.1|DBIA
OG0004254	LOC6602895|XP_002027918.1|DPER	LOC108024253|XP_016949625.1|DBIA
OG0004255	LOC6596367|XP_026843726.1|DPER	LOC108027650|XP_016954656.1|DBIA
OG0004256	LOC6601625|XP_026842585.1|DPER	LOC108036500|XP_016968182.1|DBIA
OG0004257	LOC6595011|XP_002020468.1|DPER	LOC108025477|XP_016951478.1|DBIA
