Orthogroup	DPER.longest_only	DSAN.longest_only
OG0005584	LOC113565777|XP_026844697.1|DPER	LOC120458154|XP_039501638.1|DSAN
OG0005585	LOC6594398|XP_002019488.1|DPER	LOC120453451|XP_039494100.1|DSAN
OG0005586	LOC6591856|XP_002017154.1|DPER	LOC120454072|XP_039495017.1|DSAN
OG0005587	LOC6589056|XP_002014308.1|DPER	LOC120458121|XP_039501589.1|DSAN
OG0005588	LOC6596119|XP_002020967.1|DPER	LOC120450581|XP_039489634.1|DSAN
OG0005589	LOC6594698|XP_002019625.1|DPER	LOC120454220|XP_039495253.1|DSAN
OG0005590	LOC6590276|XP_002015516.1|DPER	LOC120443951|XP_039479334.1|DSAN
OG0005591	LOC6598516|XP_002023555.1|DPER	LOC120456854|XP_039499851.1|DSAN
OG0005592	LOC6588355|XP_026848688.1|DPER	LOC120452265|XP_039492328.1|DSAN
OG0005593	LOC6595830|XP_002021419.1|DPER	LOC120447573|XP_039484970.1|DSAN
OG0005594	LOC6595944|XP_002021072.1|DPER	LOC120447760|XP_039485239.1|DSAN
OG0005595	LOC6595945|XP_026845757.1|DPER	LOC120447759|XP_039485238.1|DSAN
OG0005596	LOC6595880|XP_002021393.1|DPER	LOC120450137|XP_039488898.1|DSAN
OG0005597	LOC6587513|XP_026850826.1|DPER	LOC120454196|XP_039495221.1|DSAN
OG0005598	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER	LOC120451817|XP_039491719.1|DSAN
OG0005599	LOC6590563|XP_026842860.1|DPER	LOC120445010|XP_039481007.1|DSAN
OG0005600	LOC6591705|XP_002017406.1|DPER	LOC120453099|XP_039493567.1|DSAN
OG0005601	LOC6599138|XP_026849247.1|DPER	LOC120455806|XP_039498200.1|DSAN
OG0005602	LOC6591502|XP_002016886.1|DPER	LOC120453567|XP_039494259.1|DSAN
OG0005603	LOC6590327|XP_002016216.1|DPER	LOC120446467|XP_039483403.1|DSAN
OG0005604	LOC6590329|XP_002016218.1|DPER	LOC120444582|XP_039480277.1|DSAN
OG0005605	LOC6591291|XP_026840662.1|DPER	LOC120446805|XP_039483899.1|DSAN
OG0005606	LOC6595404|XP_002020877.1|DPER	LOC120443815|XP_039479090.1|DSAN
OG0005607	LOC6594572|XP_002019823.1|DPER	LOC120453425|XP_039494062.1|DSAN
OG0005608	LOC6594574|XP_026850397.1|DPER	LOC120451301|XP_039490801.1|DSAN
OG0005609	LOC6596209|XP_026845226.1|DPER	LOC120449794|XP_039488372.1|DSAN
OG0005610	LOC6599486|XP_002024606.1|DPER	LOC120450079|XP_039488805.1|DSAN
OG0005611	LOC6601684|XP_026847692.1|DPER	LOC120448925|XP_039487090.1|DSAN
OG0005612	LOC6592154|XP_002017340.1|DPER	LOC120451200|XP_039490585.1|DSAN
OG0005613	LOC6592029|XP_002017301.1|DPER	LOC120452309|XP_039492392.1|DSAN
OG0005614	LOC6591403|XP_002017178.1|DPER	LOC120451628|XP_039491417.1|DSAN
OG0005615	LOC6588484|XP_026850765.1|DPER	LOC120451426|XP_039491034.1|DSAN
OG0005616	LOC6594460|XP_002019711.2|DPER	LOC120452907|XP_039493304.1|DSAN
OG0005617	LOC6592035|XP_026843770.1|DPER	LOC120452108|XP_039492120.1|DSAN
OG0005618	LOC6602083|XP_002027161.1|DPER	LOC120445581|XP_039482006.1|DSAN
OG0005619	LOC6587215|XP_002013851.1|DPER	LOC120453265|XP_039493821.1|DSAN
OG0005620	LOC6596926|XP_026849902.1|DPER	LOC120454979|XP_039496704.1|DSAN
OG0005621	LOC6604587|XP_002029471.2|DPER	LOC120455205|XP_039497095.1|DSAN
OG0005622	LOC6600226|XP_002025224.1|DPER	LOC120455632|XP_039497953.1|DSAN
OG0005623	LOC6596849|XP_026845948.1|DPER	LOC120455338|XP_039497351.1|DSAN
OG0005624	LOC6591463|XP_002016949.1|DPER	LOC120451298|XP_039490795.1|DSAN
OG0005625	LOC6592099|XP_002017033.1|DPER	LOC120454611|XP_039496007.1|DSAN
OG0005626	LOC6600428|XP_002025533.1|DPER	LOC120456221|XP_039498838.1|DSAN
OG0005627	LOC6594466|XP_002019411.1|DPER	LOC120454239|XP_039495278.1|DSAN
OG0005628	LOC6594817|XP_002020012.1|DPER	LOC120451253|XP_039490711.1|DSAN
OG0005629	LOC6591042|XP_002016634.1|DPER	LOC120444716|XP_039480527.1|DSAN
OG0005630	LOC6592190|XP_026842451.1|DPER	LOC120444999|XP_039480973.1|DSAN
OG0005631	LOC6600785|XP_026848596.1|DPER	LOC120456592|XP_039499436.1|DSAN
OG0005632	LOC6602603|XP_026846038.1|DPER	LOC120455139|XP_039496977.1|DSAN
OG0005633	LOC6594152|XP_026842472.1|DPER	LOC120452534|XP_039492732.1|DSAN
OG0005634	LOC6592163|XP_002017449.1|DPER	LOC120450742|XP_039489798.1|DSAN
OG0005635	LOC6589332|XP_002014357.2|DPER	LOC120457902|XP_039501346.1|DSAN
OG0005636	LOC6592039|XP_026840743.1|DPER	LOC120452351|XP_039492458.1|DSAN
OG0005637	LOC6588025|XP_026842606.1|DPER	LOC120450922|XP_039490122.1|DSAN
OG0005638	LOC6593108|XP_026841941.1|DPER	LOC120445885|XP_039482468.1|DSAN
OG0005639	LOC6600819|XP_026840806.1|DPER	LOC120445015|XP_039481013.1|DSAN
OG0005640	LOC6591603|XP_002017098.1|DPER	LOC120452795|XP_039493124.1|DSAN
OG0005641	LOC113566192|XP_026846521.1|DPER	LOC120457134|XP_039500310.1|DSAN
OG0005642	LOC6598796|XP_002023907.1|DPER	LOC120450974|XP_039490199.1|DSAN
OG0005643	LOC6602782|XP_002027839.1|DPER	LOC120449850|XP_039488443.1|DSAN
OG0005644	LOC6602781|XP_002027838.1|DPER	LOC120448930|XP_039487101.1|DSAN
OG0005645	LOC6599331|XP_026850171.1|DPER	LOC120455245|XP_039497163.1|DSAN
OG0005646	LOC6596905|XP_002021866.1|DPER	LOC120454956|XP_039496669.1|DSAN
OG0005647	LOC6589864|XP_002014206.1|DPER	LOC120458155|XP_039501639.1|DSAN
OG0005648	LOC113566455|XP_026847883.1|DPER	LOC120448098|XP_039485835.1|DSAN
OG0005649	LOC6591699|XP_002017270.1|DPER	LOC120450902|XP_039490085.1|DSAN
OG0005650	LOC6591704|XP_002017275.1|DPER	LOC120452460|XP_039492624.1|DSAN
OG0005651	LOC6602667|XP_002027707.2|DPER	LOC120456607|XP_039499454.1|DSAN
OG0005652	LOC6587847|XP_026840112.1|DPER	LOC120454283|XP_039495396.1|DSAN
OG0005653	LOC6596621|XP_002021629.1|DPER	LOC120458591|XP_039502227.1|DSAN
OG0005654	LOC6591629|XP_026851179.1|DPER	LOC120451135|XP_039490482.1|DSAN
OG0005655	LOC6594503|XP_002019702.1|DPER	LOC120451482|XP_039491138.1|DSAN
OG0005656	LOC6594463|XP_002019714.1|DPER	LOC120450980|XP_039490211.1|DSAN
OG0005657	LOC6592143|XP_026840123.1|DPER	LOC120453685|XP_039494437.1|DSAN
OG0005658	LOC6594452|XP_026850280.1|DPER	LOC120452517|XP_039492707.1|DSAN
OG0005659	LOC6591777|XP_002017138.2|DPER	LOC120454655|XP_039496091.1|DSAN
OG0005660	LOC6599716|XP_026847366.1|DPER	LOC120450229|XP_039489041.1|DSAN
OG0005661	LOC6591947|XP_026843803.1|DPER	LOC120454490|XP_039495770.1|DSAN
OG0005662	LOC6591740|XP_026846487.1|DPER	LOC120454462|XP_039495710.1|DSAN
OG0005663	LOC6596912|XP_002021873.2|DPER	LOC120455932|XP_039498393.1|DSAN
OG0005664	LOC6594930|XP_002020027.2|DPER	LOC120452470|XP_039492641.1|DSAN
OG0005665	LOC6591910|XP_002016867.1|DPER	LOC120451798|XP_039491687.1|DSAN
OG0005666	LOC6597909|XP_026846912.1|DPER	LOC120455219|XP_039497119.1|DSAN
OG0005667	LOC6596877|XP_002022092.2|DPER	LOC120457021|XP_039500111.1|DSAN
OG0005668	LOC6598974|XP_002024062.2|DPER	LOC120448094|XP_039485828.1|DSAN
OG0005669	LOC113565379|XP_026842956.1|DPER	LOC120445382|XP_039481721.1|DSAN
OG0005670	LOC6594032|XP_002019642.2|DPER	LOC120453528|XP_039494213.1|DSAN
OG0005671	LOC6598619|XP_026849315.1|DPER	LOC120453408|XP_039494036.1|DSAN
OG0005672	LOC6589251|XP_002014388.1|DPER	LOC120447264|XP_039484717.1|DSAN
OG0005673	LOC6595832|XP_002021421.2|DPER	LOC120447571|XP_039484967.1|DSAN
OG0005674	LOC6599737|XP_026847244.1|DPER	LOC120447973|XP_039485599.1|DSAN
OG0005675	LOC6592095|XP_002017029.1|DPER	LOC120452894|XP_039493286.1|DSAN
OG0005676	LOC6599680|XP_002024783.1|DPER	LOC120448175|XP_039485955.1|DSAN
OG0005677	LOC6602116|XP_002027130.1|DPER	LOC120444492|XP_039480134.1|DSAN
OG0005678	LOC6594692|XP_002019619.1|DPER	LOC120453321|XP_039493912.1|DSAN
OG0005679	LOC6591639|XP_002017130.1|DPER	LOC120454312|XP_039495444.1|DSAN
OG0005680	LOC6595610|XP_026844135.1|DPER	LOC120449939|XP_039488576.1|DSAN
OG0005681	LOC6594521|XP_002019463.1|DPER	LOC120452543|XP_039492751.1|DSAN
OG0005682	LOC6594520|XP_002019462.1|DPER	LOC120452542|XP_039492750.1|DSAN
OG0005683	LOC6602595|XP_026845982.1|DPER	LOC120457189|XP_039500468.1|DSAN
OG0005684	LOC6599458|XP_002024607.1|DPER	LOC120449347|XP_039487692.1|DSAN
OG0005685	LOC6596653|XP_002021991.1|DPER	LOC120457160|XP_039500368.1|DSAN
OG0005686	LOC6591556|XP_002017105.1|DPER	LOC120453445|XP_039494087.1|DSAN
OG0005687	LOC6601507|XP_026847993.1|DPER	LOC120449662|XP_039488193.1|DSAN
OG0005688	LOC6600945|XP_002026016.1|DPER	LOC120458397|XP_039501954.1|DSAN
OG0005689	LOC6596860|XP_002022064.2|DPER	LOC120457417|XP_039500949.1|DSAN
OG0005690	LOC6588373|XP_002013420.1|DPER	LOC120451655|XP_039491464.1|DSAN
OG0005691	LOC6592137|XP_002016818.1|DPER	LOC120454299|XP_039495429.1|DSAN
OG0005692	LOC6589593|XP_002014566.1|DPER	LOC120443909|XP_039479270.1|DSAN
OG0005693	LOC6600304|XP_026849058.1|DPER	LOC120449480|XP_039487890.1|DSAN
OG0005694	LOC6594655|XP_026850369.1|DPER	LOC120451813|XP_039491710.1|DSAN
OG0005695	LOC6591606|XP_002017101.1|DPER	LOC120452538|XP_039492738.1|DSAN
OG0005696	LOC6591605|XP_002017100.1|DPER	LOC120452540|XP_039492741.1|DSAN
OG0005697	LOC6591604|XP_026843645.1|DPER	LOC120452533|XP_039492731.1|DSAN
OG0005698	LOC6592647|XP_002017983.1|DPER	LOC120443861|XP_039479160.1|DSAN
OG0005699	LOC6594646|XP_002019651.1|DPER	LOC120452214|XP_039492270.1|DSAN
OG0005700	LOC6604138|XP_026845091.1|DPER	LOC120456840|XP_039499827.1|DSAN
OG0005701	LOC6595637|XP_002020680.1|DPER	LOC120458950|XP_039502750.1|DSAN
OG0005702	LOC6602768|XP_002027772.1|DPER	LOC120455034|XP_039496802.1|DSAN
OG0005703	LOC6600814|XP_002025881.1|DPER	LOC120445024|XP_039481031.1|DSAN
OG0005704	LOC6602898|XP_026849670.1|DPER	LOC120455086|XP_039496893.1|DSAN
OG0005705	LOC6603013|XP_002028034.1|DPER	LOC120450292|XP_039489157.1|DSAN
OG0005706	LOC6594814|XP_002020009.1|DPER	LOC120451251|XP_039490707.1|DSAN
OG0005707	LOC6597624|XP_026848914.1|DPER	LOC120455449|XP_039497589.1|DSAN
OG0005708	LOC6596741|XP_026846003.1|DPER	LOC120455109|XP_039496929.1|DSAN
OG0005709	LOC6587645|XP_002013651.1|DPER	LOC120452389|XP_039492538.1|DSAN
OG0005710	LOC6594421|XP_002019753.1|DPER	LOC120453225|XP_039493754.1|DSAN
OG0005711	LOC6602293|XP_026848532.1|DPER	LOC120450551|XP_039489590.1|DSAN
OG0005712	LOC6589059|XP_002014547.1|DPER	LOC120454257|XP_039495326.1|DSAN
OG0005713	LOC6591501|XP_002016885.2|DPER	LOC120453558|XP_039494245.1|DSAN
OG0005714	LOC6595268|XP_002020207.2|DPER	LOC120451548|XP_039491269.1|DSAN
OG0005715	LOC6592061|XP_026840489.1|DPER	LOC120450741|XP_039489793.1|DSAN
OG0005716	LOC6588113|XP_002014109.2|DPER	LOC120452810|XP_039493147.1|DSAN
OG0005717	LOC6591373|XP_026845965.1|DPER	LOC120451412|XP_039491016.1|DSAN
OG0005718	LOC6591558|XP_002017107.1|DPER	LOC120451555|XP_039491289.1|DSAN
OG0005719	LOC6591494|XP_026850681.1|DPER	LOC120452520|XP_039492709.1|DSAN
OG0005720	LOC6594082|XP_002019788.1|DPER	LOC120453626|XP_039494342.1|DSAN
OG0005721	LOC6591500|XP_026850820.1|DPER	LOC120453210|XP_039493735.1|DSAN
OG0005722	LOC6594196|XP_026850654.1|DPER	LOC120453208|XP_039493732.1|DSAN
OG0005723	LOC6591539|XP_002017183.1|DPER	LOC120453858|XP_039494697.1|DSAN
OG0005724	LOC6593171|XP_002018185.1|DPER	LOC120447209|XP_039484653.1|DSAN
OG0005725	LOC6591471|XP_002017462.2|DPER	LOC120453244|XP_039493780.1|DSAN
OG0005726	LOC6599407|XP_026847093.1|DPER	LOC120457040|XP_039500142.1|DSAN
OG0005727	LOC6594507|XP_026843853.1|DPER	LOC120453448|XP_039494090.1|DSAN
OG0005728	LOC6591625|XP_002017192.1|DPER	LOC120451918|XP_039491864.1|DSAN
OG0005729	LOC6591546|XP_026851170.1|DPER	LOC120451380|XP_039490970.1|DSAN
OG0005730	LOC6591542|XP_002017186.1|DPER	LOC120453339|XP_039493938.1|DSAN
OG0005731	LOC6591543|XP_002017187.1|DPER	LOC120453336|XP_039493936.1|DSAN
OG0005732	LOC6591690|XP_002017327.1|DPER	LOC120454354|XP_039495510.1|DSAN
OG0005733	LOC6591691|XP_026851096.1|DPER	LOC120454352|XP_039495506.1|DSAN
OG0005734	LOC6594618|XP_002019841.2|DPER	LOC120450732|XP_039489785.1|DSAN
OG0005735	LOC6591963|XP_026848013.1|DPER	LOC120454370|XP_039495536.1|DSAN
OG0005736	LOC6588253|XP_026850865.1|DPER	LOC120451997|XP_039491959.1|DSAN
OG0005737	LOC113566386|XP_026847531.1|DPER	LOC120451526|XP_039491230.1|DSAN
OG0005738	LOC6594314|XP_026850487.1|DPER	LOC120451647|XP_039491446.1|DSAN
OG0005739	LOC6594594|XP_026841211.1|DPER	LOC120454474|XP_039495740.1|DSAN
OG0005740	LOC6587489|XP_002013657.1|DPER	LOC120454554|XP_039495878.1|DSAN
OG0005741	LOC6588412|XP_002014154.2|DPER	LOC120451211|XP_039490619.1|DSAN
OG0005742	LOC6594187|XP_026850431.1|DPER	LOC120451632|XP_039491423.1|DSAN
OG0005743	LOC6591706|XP_002017407.1|DPER	LOC120453100|XP_039493568.1|DSAN
OG0005744	LOC6594700|XP_002019627.1|DPER	LOC120452863|XP_039493242.1|DSAN
OG0005745	LOC6591770|XP_026840566.1|DPER	LOC120451040|XP_039490302.1|DSAN
OG0005746	LOC6591767|XP_002017223.1|DPER	LOC120453549|XP_039494235.1|DSAN
OG0005747	LOC6591541|XP_002017185.1|DPER	LOC120454548|XP_039495862.1|DSAN
OG0005748	LOC113567253|XP_026850254.1|DPER	LOC120451533|XP_039491245.1|DSAN
OG0005749	LOC6597021|XP_026845449.1|DPER	LOC120457144|XP_039500346.1|DSAN
OG0005750	LOC6588287|XP_002014143.1|DPER	LOC120450844|XP_039489969.1|DSAN
OG0005751	LOC6599764|XP_002024884.1|DPER	LOC120448281|XP_039486144.1|DSAN
OG0005752	LOC6593122|XP_002017621.1|DPER	LOC120445364|XP_039481671.1|DSAN
OG0005753	LOC6595359|XP_002020832.2|DPER, LOC113565827|XP_026844912.1|DPER	LOC120458033|XP_039501479.1|DSAN
OG0005754	LOC6590045|XP_002016439.1|DPER	LOC120447136|XP_039484504.1|DSAN
OG0005755	LOC6590983|XP_002016548.1|DPER	LOC120444882|XP_039480798.1|DSAN
OG0005756	LOC6591431|XP_002017489.2|DPER	LOC120454498|XP_039495782.1|DSAN
OG0005757	LOC6591707|XP_002017408.1|DPER	LOC120451857|XP_039491791.1|DSAN
OG0005758	LOC6591815|XP_002017236.1|DPER	LOC120451959|XP_039491916.1|DSAN
OG0005759	LOC6591516|XP_026851150.1|DPER	LOC120454427|XP_039495650.1|DSAN
OG0005760	LOC6594723|XP_002019408.2|DPER	LOC120452021|XP_039492002.1|DSAN
OG0005761	LOC6594645|XP_026850411.1|DPER	LOC120450861|XP_039490009.1|DSAN
OG0005762	LOC6594298|XP_002019946.1|DPER	LOC120450797|XP_039489898.1|DSAN
OG0005763	LOC6590401|XP_002015494.1|DPER	LOC120444822|XP_039480715.1|DSAN
OG0005764	LOC6587989|XP_002014148.1|DPER	LOC120451212|XP_039490620.1|DSAN
OG0005765	LOC6588318|XP_026850550.1|DPER	LOC120451206|XP_039490597.1|DSAN
OG0005766	LOC6594248|XP_026850359.1|DPER	LOC120453840|XP_039494668.1|DSAN
OG0005767	LOC6595071|XP_026841047.1|DPER	LOC120451650|XP_039491451.1|DSAN
OG0005768	LOC6599940|XP_026849145.1|DPER	LOC120455207|XP_039497098.1|DSAN
OG0005769	LOC6588184|XP_002014120.2|DPER	LOC120452678|XP_039492962.1|DSAN
OG0005770	LOC6587770|XP_002012762.1|DPER	LOC120450952|XP_039490171.1|DSAN
OG0005771	LOC6588603|XP_002013211.1|DPER	LOC120453122|XP_039493603.1|DSAN
OG0005772	LOC6587244|XP_002013519.1|DPER	LOC120451758|XP_039491620.1|DSAN
OG0005773	LOC6594218|XP_002019453.1|DPER	LOC120452647|XP_039492899.1|DSAN
OG0005774	LOC6594546|XP_026848092.1|DPER	LOC120452595|XP_039492827.1|DSAN
OG0005775	LOC6602300|XP_026848506.1|DPER	LOC120448788|XP_039486913.1|DSAN
OG0005776	LOC6601969|XP_002027016.2|DPER	LOC120449747|XP_039488315.1|DSAN
OG0005777	LOC6593980|XP_002019022.1|DPER	LOC120454422|XP_039495645.1|DSAN
OG0005779	LOC6587833|XP_002014061.2|DPER	LOC120451053|XP_039490342.1|DSAN
OG0005780	LOC6602321|XP_026848512.1|DPER	LOC120448745|XP_039486860.1|DSAN
OG0005781	LOC6598969|XP_002024057.2|DPER	LOC120447942|XP_039485554.1|DSAN
OG0005782	LOC6598973|XP_002024061.1|DPER	LOC120447941|XP_039485553.1|DSAN
OG0005783	LOC6592830|XP_002017682.1|DPER	LOC120446227|XP_039483028.1|DSAN
OG0005784	LOC6591332|XP_026843771.1|DPER	LOC120452680|XP_039492964.1|DSAN
OG0005785	LOC6591331|XP_002016929.2|DPER	LOC120452301|XP_039492370.1|DSAN
OG0005786	LOC6592155|XP_002017341.1|DPER	LOC120451201|XP_039490586.1|DSAN
OG0005787	LOC6591981|XP_002017025.1|DPER	LOC120451136|XP_039490483.1|DSAN
OG0005788	LOC6600892|XP_002025956.1|DPER	LOC120447131|XP_039484498.1|DSAN
OG0005789	LOC6594367|XP_002019335.1|DPER	LOC120451162|XP_039490531.1|DSAN
OG0005790	LOC6588531|XP_002013213.1|DPER	LOC120453119|XP_039493597.1|DSAN
OG0005791	LOC6594519|XP_026840759.1|DPER	LOC120450944|XP_039490149.1|DSAN
OG0005792	LOC6594518|XP_002019460.1|DPER	LOC120450947|XP_039490154.1|DSAN
OG0005793	LOC6594222|XP_026849994.1|DPER	LOC120453241|XP_039493776.1|DSAN
OG0005794	LOC113565071|XP_026841205.1|DPER	LOC120444712|XP_039480524.1|DSAN
OG0005795	LOC6591833|XP_002017201.1|DPER	LOC120453733|XP_039494497.1|DSAN
OG0005796	LOC6602299|XP_026848515.1|DPER	LOC120449018|XP_039487232.1|DSAN
OG0005797	LOC6602777|XP_002027834.1|DPER	LOC120447729|XP_039485207.1|DSAN
OG0005798	LOC6592145|XP_002017281.1|DPER	LOC120453688|XP_039494442.1|DSAN
OG0005799	LOC6592019|XP_026850886.1|DPER	LOC120452508|XP_039492696.1|DSAN
OG0005800	LOC6592069|XP_002017518.1|DPER	LOC120453877|XP_039494725.1|DSAN
OG0005801	LOC6592022|XP_002017517.1|DPER	LOC120453876|XP_039494724.1|DSAN
OG0005802	LOC6592023|XP_026848482.1|DPER	LOC120453933|XP_039494812.1|DSAN
OG0005803	LOC6591965|XP_026840421.1|DPER	LOC120454487|XP_039495763.1|DSAN
OG0005804	LOC6594083|XP_002019789.1|DPER	LOC120453031|XP_039493485.1|DSAN
OG0005805	LOC6601303|XP_026842854.1|DPER	LOC120446333|XP_039483183.1|DSAN
OG0005806	LOC6592117|XP_002016843.1|DPER	LOC120454699|XP_039496166.1|DSAN
OG0005807	LOC6592124|XP_026845254.1|DPER	LOC120453342|XP_039493944.1|DSAN
OG0005808	LOC6602890|XP_026845134.1|DPER	LOC120455821|XP_039498219.1|DSAN
OG0005809	LOC6600633|XP_002025627.1|DPER	LOC120450432|XP_039489376.1|DSAN
OG0005810	LOC6592017|XP_002017512.1|DPER	LOC120452513|XP_039492703.1|DSAN
OG0005811	LOC6592016|XP_002017511.1|DPER	LOC120452514|XP_039492704.1|DSAN
OG0005812	LOC6592103|XP_026851135.1|DPER	LOC120453218|XP_039493743.1|DSAN
OG0005813	LOC6598623|XP_002023835.1|DPER	LOC120452657|XP_039492914.1|DSAN
OG0005814	LOC6588274|XP_026850779.1|DPER	LOC120452965|XP_039493390.1|DSAN
OG0005815	LOC6600808|XP_002025979.1|DPER	LOC120444789|XP_039480675.1|DSAN
OG0005816	LOC6588525|XP_026849519.1|DPER	LOC120454618|XP_039496015.1|DSAN
OG0005817	LOC6587477|XP_002013520.2|DPER	LOC120451757|XP_039491618.1|DSAN
OG0005818	LOC6591895|XP_002016913.2|DPER	LOC120452841|XP_039493203.1|DSAN
OG0005819	LOC6594389|XP_002019481.1|DPER	LOC120451989|XP_039491951.1|DSAN
OG0005820	LOC6594390|XP_002019482.1|DPER	LOC120451990|XP_039491952.1|DSAN
OG0005821	LOC6594291|XP_002019939.1|DPER	LOC120454626|XP_039496029.1|DSAN
OG0005822	LOC6593420|XP_026843342.1|DPER	LOC120458455|XP_039502041.1|DSAN
OG0005823	LOC6602622|XP_002027649.1|DPER	LOC120456356|XP_039499084.1|DSAN
OG0005824	LOC6588245|XP_002012923.1|DPER	LOC120454100|XP_039495045.1|DSAN
OG0005825	LOC6598903|XP_002024005.1|DPER	LOC120450322|XP_039489219.1|DSAN
OG0005827	LOC6592006|XP_002017434.1|DPER	LOC120452802|XP_039493135.1|DSAN
OG0005828	LOC6599463|XP_002024612.1|DPER	LOC120450391|XP_039489320.1|DSAN
OG0005829	LOC6594337|XP_026848414.1|DPER	LOC120451742|XP_039491585.1|DSAN
OG0005830	LOC6601881|XP_002026930.2|DPER	LOC120447641|XP_039485084.1|DSAN
OG0005831	LOC6601885|XP_026849374.1|DPER	LOC120448656|XP_039486722.1|DSAN
OG0005832	LOC6601886|XP_026849324.1|DPER	LOC120449904|XP_039488530.1|DSAN
OG0005833	LOC6601895|XP_026849378.1|DPER	LOC120449651|XP_039488178.1|DSAN
OG0005834	LOC113566707|XP_026849322.1|DPER	LOC120449657|XP_039488187.1|DSAN
OG0005835	LOC6601902|XP_002026951.1|DPER	LOC120449607|XP_039488109.1|DSAN
OG0005836	LOC6601402|XP_026847871.1|DPER	LOC120449849|XP_039488442.1|DSAN
OG0005837	LOC6592118|XP_026840133.1|DPER	LOC120454698|XP_039496165.1|DSAN
OG0005838	LOC6594532|XP_002019424.1|DPER	LOC120452730|XP_039493032.1|DSAN
OG0005839	LOC6596490|XP_002021564.1|DPER	LOC120446872|XP_039484015.1|DSAN
OG0005840	LOC6594189|XP_026850232.1|DPER	LOC120451282|XP_039490761.1|DSAN
OG0005841	LOC6594116|XP_026851011.1|DPER	LOC120454387|XP_039495570.1|DSAN
OG0005842	LOC6600027|XP_002025106.1|DPER	LOC120455646|XP_039497971.1|DSAN
OG0005843	LOC6597102|XP_002022291.2|DPER	LOC120450376|XP_039489300.1|DSAN
OG0005844	LOC6595815|XP_026845563.1|DPER	LOC120449470|XP_039487876.1|DSAN
OG0005845	LOC6591813|XP_002017234.2|DPER	LOC120451028|XP_039490292.1|DSAN
OG0005846	LOC6591785|XP_026843032.1|DPER	LOC120454101|XP_039495046.1|DSAN
OG0005847	LOC6594696|XP_026840370.1|DPER	LOC120454217|XP_039495248.1|DSAN
OG0005848	LOC6603322|XP_026845804.1|DPER, LOC113566066|XP_026845786.1|DPER	LOC120455191|XP_039497065.1|DSAN
OG0005849	LOC6600077|XP_026845092.1|DPER	LOC120455523|XP_039497737.1|DSAN
OG0005850	LOC6599447|XP_026847192.1|DPER	LOC120456312|XP_039498999.1|DSAN
OG0005851	LOC6593732|XP_002019110.1|DPER	LOC120444041|XP_039479480.1|DSAN
OG0005852	LOC6594577|XP_002019828.1|DPER	LOC120452090|XP_039492098.1|DSAN
OG0005853	LOC6597570|XP_002022787.1|DPER	LOC120455031|XP_039496797.1|DSAN
OG0005854	LOC6592018|XP_002017513.1|DPER	LOC120452512|XP_039492700.1|DSAN
OG0005855	LOC6597277|XP_026846551.1|DPER	LOC120455378|XP_039497438.1|DSAN
OG0005856	LOC6604080|XP_026845789.1|DPER	LOC120457392|XP_039500885.1|DSAN
OG0005857	LOC6594522|XP_002019464.2|DPER	LOC120454518|XP_039495814.1|DSAN
OG0005858	LOC6592153|XP_002017339.1|DPER	LOC120453103|XP_039493571.1|DSAN
OG0005859	LOC113565744|XP_026844582.1|DPER	LOC120458435|XP_039502012.1|DSAN
OG0005860	LOC6594510|XP_026840363.1|DPER	LOC120450848|XP_039489972.1|DSAN
OG0005861	LOC6587536|XP_026850496.1|DPER	LOC120452361|XP_039492470.1|DSAN
OG0005862	LOC6589989|XP_026841040.1|DPER	LOC120458366|XP_039501915.1|DSAN
OG0005863	LOC6592426|XP_002018238.1|DPER	LOC120447195|XP_039484619.1|DSAN
OG0005864	LOC6591791|XP_002017391.1|DPER	LOC120454102|XP_039495057.1|DSAN, LOC120454103|XP_039495060.1|DSAN
OG0005865	LOC6592104|XP_002017287.1|DPER	LOC120453387|XP_039494004.1|DSAN
OG0005866	LOC6600942|XP_002026044.1|DPER	LOC120446600|XP_039483566.1|DSAN
OG0005867	LOC6595470|XP_002020903.1|DPER	LOC120445489|XP_039481872.1|DSAN
OG0005868	LOC113565042|XP_026840931.1|DPER	LOC120446536|XP_039483485.1|DSAN
OG0005869	LOC6597550|XP_002022799.1|DPER	LOC120455366|XP_039497406.1|DSAN
OG0005870	LOC6600433|XP_026848413.1|DPER	LOC120456386|XP_039499146.1|DSAN
OG0005871	LOC6600065|XP_002025189.2|DPER	LOC120456696|XP_039499595.1|DSAN
OG0005872	LOC6588551|XP_002013218.1|DPER	LOC120451103|XP_039490444.1|DSAN
OG0005873	LOC6591795|XP_002017395.1|DPER	LOC120450909|XP_039490096.1|DSAN
OG0005874	LOC6603208|XP_026845784.1|DPER	LOC120455160|XP_039497008.1|DSAN
OG0005875	LOC6592792|XP_002017823.1|DPER	LOC120457986|XP_039501415.1|DSAN
OG0005876	LOC6596918|XP_026845481.1|DPER	LOC120455047|XP_039496830.1|DSAN
OG0005877	LOC6603522|XP_002028501.1|DPER	LOC120455017|XP_039496775.1|DSAN
OG0005878	LOC6596933|XP_026845251.1|DPER	LOC120457139|XP_039500329.1|DSAN
OG0005879	LOC6599265|XP_026848252.1|DPER	LOC120456595|XP_039499438.1|DSAN
OG0005880	LOC6603411|XP_002028387.2|DPER	LOC120449306|XP_039487631.1|DSAN
