Orthogroup	DPER.longest_only	DANA.longest_only
OG0004126	LOC6594969|XP_026841149.1|DPER	LOC6505639|XP_032305507.1|DANA
OG0004127	LOC6589021|XP_002014440.1|DPER	LOC6498538|XP_001963023.1|DANA
OG0004128	LOC6591557|XP_002017106.1|DPER	LOC6499960|XP_001953555.1|DANA
OG0004129	LOC6592300|XP_026842422.1|DPER	LOC6495943|XP_001959900.1|DANA
OG0004130	LOC6597322|XP_002022510.1|DPER	LOC6503164|XP_032308945.1|DANA
OG0004131	LOC6594174|XP_002019444.2|DPER	LOC6498954|XP_001955613.1|DANA
OG0004132	LOC6602843|XP_002027811.2|DPER	LOC6506893|XP_001957047.1|DANA
OG0004133	LOC6595437|XP_002020858.1|DPER	LOC6498308|XP_001962506.1|DANA
OG0004134	LOC6591337|XP_026850490.1|DPER	LOC6501364|XP_001955082.2|DANA
OG0004135	LOC6594649|XP_026850398.1|DPER	LOC6500428|XP_032305672.1|DANA
OG0004136	LOC6592021|XP_026850917.1|DPER	LOC6500932|XP_001954195.1|DANA
OG0004137	LOC6592785|XP_002018436.1|DPER	LOC6494163|XP_001960842.1|DANA
OG0004138	LOC6599765|XP_002024885.1|DPER	LOC6493390|XP_001957657.1|DANA
OG0004139	LOC6598566|XP_026846360.1|DPER	LOC6502594|XP_032307960.1|DANA
OG0004140	LOC6599985|XP_026849184.1|DPER	LOC6503659|XP_001963984.1|DANA
OG0004141	LOC6593115|XP_026841062.1|DPER	LOC6495118|XP_032306510.1|DANA
OG0004142	LOC6602567|XP_002027601.1|DPER	LOC6503577|XP_001964125.1|DANA
OG0004143	LOC6598702|XP_002023881.1|DPER	LOC6499831|XP_001953821.1|DANA
OG0004144	LOC6589710|XP_002014460.1|DPER	LOC6498528|XP_001963003.1|DANA
OG0004145	LOC6599656|XP_002024583.1|DPER	LOC6493741|XP_001958348.1|DANA
OG0004146	LOC6592101|XP_026840198.1|DPER	LOC6499269|XP_014765995.1|DANA
OG0004147	LOC6589220|XP_002014445.1|DPER	LOC6498536|XP_001963018.1|DANA
OG0004148	LOC113564872|XP_026850982.1|DPER	LOC6499902|XP_014766274.2|DANA
OG0004149	LOC6591423|XP_026849343.1|DPER	LOC6500590|XP_001953529.1|DANA
OG0004150	LOC6591773|XP_002017134.1|DPER	LOC6500620|XP_001953583.1|DANA
OG0004151	LOC6588631|XP_002013180.2|DPER	LOC6505624|XP_001964580.1|DANA
OG0004152	LOC6591404|XP_026840109.1|DPER	LOC6500037|XP_032305727.1|DANA
OG0004153	LOC6591038|XP_002016630.1|DPER	LOC6495399|XP_001958760.1|DANA
OG0004154	LOC6599719|XP_002024904.1|DPER	LOC6506910|XP_001957012.1|DANA
OG0004155	LOC6591630|XP_002017197.1|DPER	LOC6499275|XP_001954977.1|DANA
OG0004156	LOC6591622|XP_026847742.1|DPER	LOC6499947|XP_032308825.1|DANA, LOC116655271|XP_032308778.1|DANA, LOC116655290|XP_032308802.1|DANA, LOC116655284|XP_032308794.1|DANA, LOC6499949|XP_032308769.1|DANA
OG0004157	LOC6597449|XP_026846452.1|DPER	LOC6498750|XP_001967275.2|DANA
OG0004158	LOC6603281|XP_002028257.2|DPER	LOC6507056|XP_032310673.1|DANA
OG0004159	LOC6591883|XP_002017081.1|DPER	LOC6500342|XP_001953008.1|DANA
OG0004160	LOC6595863|XP_026845233.1|DPER	LOC6507580|XP_001955945.1|DANA
OG0004161	LOC6594019|XP_026850384.1|DPER	LOC6498973|XP_001955579.2|DANA
OG0004162	LOC6592149|XP_002017285.1|DPER	LOC6501699|XP_001955792.2|DANA
OG0004163	LOC6594149|XP_026850658.1|DPER	LOC6499405|XP_001954702.2|DANA
OG0004164	LOC6591975|XP_026851260.1|DPER	LOC6501131|XP_032305406.1|DANA
OG0004165	LOC6592726|XP_026842051.1|DPER	LOC6494484|XP_014762811.1|DANA
OG0004166	LOC6590496|XP_026841692.1|DPER	LOC6494908|XP_001959445.1|DANA
OG0004167	LOC6588647|XP_002013142.1|DPER	LOC6501225|XP_001954797.1|DANA
OG0004168	LOC6595194|XP_002020229.1|DPER	LOC6500005|XP_001953420.1|DANA
OG0004169	LOC6597539|XP_026849298.1|DPER	LOC6504029|XP_032308497.1|DANA
OG0004170	LOC6599167|XP_026848253.1|DPER	LOC6504439|XP_032308335.1|DANA
OG0004171	LOC6597505|XP_002022653.1|DPER	LOC6504022|XP_001964023.2|DANA
OG0004172	LOC6599354|XP_002024477.2|DPER	LOC6502035|XP_032311902.1|DANA
OG0004173	LOC6590701|XP_002016059.1|DPER	LOC6495891|XP_001959791.1|DANA
OG0004174	LOC6592759|XP_026841006.1|DPER	LOC6494043|XP_032307009.1|DANA
OG0004175	LOC6590419|XP_002016432.1|DPER	LOC6494290|XP_001960597.1|DANA
OG0004176	LOC6601207|XP_002026303.1|DPER	LOC6502836|XP_001957171.1|DANA
OG0004177	LOC6591620|XP_026840921.1|DPER	LOC6499950|XP_014766290.1|DANA
OG0004178	LOC6594471|XP_026850691.1|DPER	LOC6505787|XP_032305583.1|DANA
OG0004179	LOC6596889|XP_002022104.1|DPER	LOC6504145|XP_001964268.1|DANA
OG0004180	LOC6594644|XP_026850412.1|DPER	LOC6500404|XP_032305739.1|DANA
OG0004181	LOC6587766|XP_002013686.1|DPER	LOC6501507|XP_001955389.1|DANA
OG0004182	LOC6596154|XP_026845356.1|DPER	LOC6507612|XP_032309826.1|DANA
OG0004183	LOC6596153|XP_002021165.1|DPER	LOC6507613|XP_032309851.1|DANA
OG0004184	LOC6601878|XP_002026927.1|DPER	LOC6506524|XP_001957718.1|DANA
OG0004185	LOC6602260|XP_026843391.1|DPER	LOC6498456|XP_001962860.1|DANA
OG0004186	LOC6598375|XP_002023400.1|DPER	LOC6503762|XP_001963786.1|DANA
OG0004187	LOC6591393|XP_002017363.1|DPER	LOC6500020|XP_032306921.1|DANA
OG0004188	LOC6594454|XP_002019705.1|DPER	LOC6494610|XP_014760084.1|DANA
OG0004189	LOC6594456|XP_002019707.1|DPER	LOC6494599|XP_001965939.1|DANA
OG0004190	LOC6594197|XP_002019505.1|DPER	LOC6500450|XP_001953237.1|DANA
OG0004191	LOC6594194|XP_002019502.2|DPER	LOC6500449|XP_001953234.1|DANA
OG0004192	LOC6594046|XP_026850302.1|DPER	LOC6499334|XP_001954847.2|DANA
OG0004193	LOC6599245|XP_026848309.1|DPER	LOC6502315|XP_001966222.2|DANA
OG0004194	LOC6594180|XP_002019811.1|DPER	LOC6499297|XP_001954921.1|DANA
OG0004195	LOC6600207|XP_002025307.1|DPER	LOC6504574|XP_001966599.1|DANA
OG0004196	LOC6587470|XP_002013655.1|DPER	LOC6499072|XP_014765895.1|DANA
OG0004197	LOC6594544|XP_002019374.1|DPER	LOC6499659|XP_001954201.1|DANA
OG0004198	LOC6591627|XP_002017194.1|DPER	LOC6501671|XP_001955720.1|DANA
OG0004199	LOC6591942|XP_002017309.1|DPER	LOC6499316|XP_032312064.1|DANA
OG0004200	LOC6592725|XP_002018092.1|DPER	LOC6496109|XP_001960244.1|DANA
OG0004201	LOC6587431|XP_002013037.1|DPER	LOC6505590|XP_001964639.1|DANA
OG0004202	LOC6587697|XP_002012755.1|DPER	LOC6501068|XP_001954496.3|DANA
OG0004203	LOC6594173|XP_002019443.1|DPER	LOC6501617|XP_001955612.1|DANA
OG0004204	LOC6602357|XP_002027436.1|DPER	LOC6506351|XP_001958052.1|DANA
OG0004205	LOC6596996|XP_002022243.2|DPER	LOC6493617|XP_032310372.1|DANA
OG0004206	LOC6594412|XP_002019676.1|DPER	LOC6500416|XP_001953173.1|DANA
OG0004207	LOC6594413|XP_002019677.1|DPER	LOC6500126|XP_001953172.1|DANA
OG0004208	LOC6594125|XP_026842880.1|DPER	LOC6501155|XP_001954654.1|DANA
OG0004209	LOC6595273|XP_026850017.1|DPER	LOC6505829|XP_001964444.1|DANA
OG0004210	LOC6598798|XP_002023909.1|DPER	LOC6500046|XP_001953324.1|DANA
OG0004211	LOC6589152|XP_002014759.1|DPER	LOC6507028|XP_001965296.1|DANA
OG0004212	LOC6592147|XP_002017283.1|DPER	LOC6498854|XP_001955794.1|DANA
OG0004213	LOC6594283|XP_002019609.2|DPER	LOC6500970|XP_001954272.1|DANA
OG0004214	LOC6600815|XP_002025882.1|DPER	LOC6495815|XP_001959644.1|DANA
OG0004215	LOC6601561|XP_026842008.1|DPER	LOC6494359|XP_001960469.1|DANA
OG0004216	LOC6601974|XP_026849616.1|DPER	LOC6507239|XP_014765114.1|DANA
OG0004217	LOC6600334|XP_002025343.2|DPER	LOC6493337|XP_001957548.1|DANA
OG0004218	LOC6597565|XP_002022782.1|DPER	LOC6503795|XP_001963732.1|DANA
OG0004219	LOC6594559|XP_002019578.1|DPER	LOC6499637|XP_001954246.1|DANA
OG0004220	LOC6591900|XP_026840390.1|DPER	LOC6501325|XP_032307487.1|DANA
OG0004221	LOC6594543|XP_002019373.1|DPER	LOC6505803|XP_001964403.2|DANA
OG0004222	LOC6591871|XP_026851159.1|DPER	LOC6505833|XP_001964452.1|DANA
OG0004223	LOC6591874|XP_026851151.1|DPER	LOC6500537|XP_032305352.1|DANA
OG0004224	LOC6592051|XP_002017164.1|DPER	LOC6498841|XP_001955832.1|DANA
OG0004225	LOC6598570|XP_002023633.2|DPER	LOC6505107|XP_001965444.1|DANA
OG0004226	LOC6592028|XP_026850988.1|DPER	LOC6499312|XP_014766007.1|DANA
OG0004227	LOC6594176|XP_026850517.1|DPER	LOC6498953|XP_001955615.2|DANA
OG0004228	LOC6594175|XP_002019445.1|DPER	LOC6501618|XP_001955614.1|DANA
OG0004229	LOC6603159|XP_026842545.1|DPER	LOC6496181|XP_001960384.2|DANA
OG0004230	LOC6599120|XP_026849266.1|DPER	LOC6503678|XP_032308576.1|DANA
OG0004231	LOC6601887|XP_002026936.2|DPER	LOC6493428|XP_001957728.1|DANA
OG0004232	LOC6601891|XP_026849388.1|DPER	LOC6506517|XP_014764793.1|DANA
OG0004233	LOC6601892|XP_026849386.1|DPER	LOC6506516|XP_001957732.1|DANA
OG0004234	LOC6601900|XP_002026949.2|DPER	LOC6506509|XP_014764791.1|DANA
OG0004235	LOC6599945|XP_002025135.2|DPER	LOC6504898|XP_001966552.1|DANA
OG0004236	LOC6594184|XP_002019815.1|DPER	LOC6505718|XP_001964396.1|DANA
OG0004237	LOC6594119|XP_026851013.1|DPER	LOC6500462|XP_001953270.1|DANA
OG0004238	LOC6594245|XP_002019775.1|DPER	LOC6501027|XP_001954413.1|DANA
OG0004239	LOC6594536|XP_026845705.1|DPER	LOC6505808|XP_001964410.1|DANA
OG0004240	LOC6591814|XP_002017235.1|DPER	LOC6501694|XP_032312248.1|DANA
OG0004241	LOC6591491|XP_026849970.1|DPER	LOC6500475|XP_001953297.1|DANA
OG0004242	LOC6594694|XP_002019621.1|DPER	LOC6499373|XP_001954765.1|DANA
OG0004243	LOC6599499|XP_002024719.1|DPER	LOC6493341|XP_001957555.1|DANA
OG0004244	LOC6594181|XP_002019812.1|DPER	LOC6501286|XP_001954922.1|DANA
OG0004245	LOC6601020|XP_002026142.1|DPER	LOC6492941|XP_001956697.1|DANA
OG0004246	LOC6598859|XP_026847767.1|DPER	LOC6507165|XP_032309940.1|DANA
OG0004247	LOC6600135|XP_002025252.1|DPER	LOC6504635|XP_001966494.1|DANA
OG0004248	LOC6593241|XP_002018362.1|DPER	LOC6495512|XP_001959005.1|DANA
OG0004249	LOC6601053|XP_002026108.1|DPER	LOC6507555|XP_001955906.1|DANA
OG0004250	LOC6593586|XP_002018877.2|DPER	LOC6504342|XP_001965017.1|DANA
OG0004251	LOC6602753|XP_026847723.1|DPER	LOC6504732|XP_032309113.1|DANA
OG0004252	LOC6592144|XP_002017280.2|DPER	LOC6501701|XP_001955797.1|DANA
OG0004253	LOC6594341|XP_026850566.1|DPER	LOC6499630|XP_001954263.1|DANA
OG0004254	LOC6602895|XP_002027918.1|DPER	LOC6503123|XP_001963465.1|DANA
OG0004255	LOC6596367|XP_026843726.1|DPER	LOC6502736|XP_032309224.1|DANA
OG0004256	LOC6601625|XP_026842585.1|DPER	LOC6494262|XP_032306747.1|DANA
OG0004257	LOC6595011|XP_002020468.1|DPER	LOC6499015|XP_001955508.1|DANA
OG0004258	LOC6594672|XP_026850223.1|DPER	LOC6500220|XP_032305319.1|DANA
OG0004259	LOC6601628|XP_002026631.1|DPER	LOC6496300|XP_001960647.1|DANA
OG0004260	LOC6591958|XP_026850815.1|DPER	LOC6501675|XP_032312185.1|DANA
OG0004261	LOC6591341|XP_026842028.1|DPER	LOC6500487|XP_014766582.1|DANA
OG0004262	LOC6592138|XP_002016819.1|DPER	LOC6503401|XP_001967502.1|DANA
OG0004263	LOC6594106|XP_026850370.1|DPER	LOC6501241|XP_001954832.1|DANA
OG0004264	LOC6594159|XP_002019568.2|DPER	LOC6499641|XP_001954239.1|DANA
OG0004265	LOC6594191|XP_002019499.1|DPER	LOC6500098|XP_001953231.1|DANA
OG0004266	LOC6594216|XP_002019451.1|DPER	LOC6494166|XP_001965970.1|DANA
OG0004267	LOC6594317|XP_026851274.1|DPER	LOC6505709|XP_001964416.1|DANA
OG0004268	LOC6600936|XP_026842226.1|DPER	LOC6494321|XP_032306141.1|DANA
OG0004269	LOC6593246|XP_002018367.1|DPER	LOC6495124|XP_001959000.1|DANA
OG0004270	LOC113565124|XP_026841728.1|DPER	LOC26514796|XP_014764049.1|DANA
OG0004271	LOC6590538|XP_002016407.1|DPER	LOC6495803|XP_001959621.1|DANA
OG0004272	LOC6594578|XP_002019829.1|DPER	LOC6500939|XP_001954212.1|DANA
OG0004273	LOC6598729|XP_002023876.1|DPER	LOC6500736|XP_001953816.1|DANA
OG0004274	LOC6600051|XP_002025066.1|DPER	LOC6502316|XP_001966224.1|DANA
OG0004275	LOC6599974|XP_002025163.1|DPER	LOC6503984|XP_001963956.1|DANA
OG0004276	LOC6599853|XP_002025002.2|DPER	LOC6502415|XP_032311180.1|DANA
OG0004277	LOC6600482|XP_002025673.1|DPER	LOC6507152|XP_001956579.2|DANA
OG0004278	LOC6599313|XP_002024434.1|DPER	LOC6503649|XP_001964000.1|DANA
OG0004279	LOC6589105|XP_002015038.1|DPER	LOC6497889|XP_001961652.1|DANA
OG0004280	LOC6597508|XP_026849287.1|DPER	LOC6504024|XP_032308594.1|DANA
OG0004281	LOC6591068|XP_002015698.1|DPER	LOC6496506|XP_001961040.1|DANA
OG0004282	LOC6592700|XP_002018503.1|DPER	LOC6494278|XP_001960615.1|DANA
OG0004283	LOC6592701|XP_002018504.1|DPER	LOC6496286|XP_001960614.1|DANA
OG0004284	LOC113565576|XP_026843806.1|DPER	LOC26514190|XP_014762303.1|DANA
OG0004285	LOC6587371|XP_002013486.1|DPER	LOC6500758|XP_001953862.1|DANA
OG0004286	LOC6602800|XP_002027851.2|DPER	LOC6507155|XP_032309755.1|DANA
OG0004287	LOC6602801|XP_026847791.1|DPER	LOC6507156|XP_032310003.1|DANA
OG0004288	LOC6602826|XP_002027860.1|DPER	LOC6507904|XP_001956568.1|DANA
OG0004289	LOC6602401|XP_026848518.1|DPER	LOC6493580|XP_001958036.1|DANA
OG0004290	LOC6600891|XP_002025955.2|DPER	LOC6496325|XP_001960706.1|DANA
OG0004291	LOC6590941|XP_002016174.1|DPER	LOC6494199|XP_001960767.1|DANA
OG0004292	LOC113566606|XP_026848806.1|DPER	LOC26513871|XP_014765544.1|DANA
OG0004293	LOC6596044|XP_002021228.1|DPER	LOC6506731|XP_001957336.1|DANA
OG0004294	LOC6596997|XP_026845706.1|DPER	LOC6493619|XP_032310369.1|DANA
OG0004295	LOC6596998|XP_002022245.2|DPER	LOC6493503|XP_032309554.1|DANA
OG0004296	LOC6597001|XP_002022248.1|DPER	LOC6493504|XP_001957883.2|DANA
OG0004297	LOC6601318|XP_002026369.1|DPER	LOC6496305|XP_001960657.1|DANA
OG0004298	LOC6590429|XP_026842444.1|DPER	LOC6495223|XP_001958813.1|DANA
OG0004299	LOC6592336|XP_026840869.1|DPER	LOC6494021|XP_032306854.1|DANA
OG0004300	LOC6593243|XP_002018364.1|DPER	LOC6495510|XP_001959003.1|DANA
OG0004301	LOC6602958|XP_002027969.2|DPER	LOC6506494|XP_001957769.1|DANA
OG0004302	LOC6590516|XP_002016084.1|DPER	LOC6495610|XP_001959197.2|DANA
OG0004303	LOC6593089|XP_002017722.2|DPER	LOC6494351|XP_001960485.1|DANA
OG0004304	LOC6590026|XP_026842043.1|DPER	LOC6494506|XP_032307054.1|DANA
OG0004305	LOC6590695|XP_026842196.1|DPER	LOC6494051|XP_032306239.1|DANA
OG0004306	LOC6592774|XP_002018016.2|DPER	LOC6495492|XP_001958965.1|DANA
OG0004307	LOC6602098|XP_002027143.1|DPER	LOC6496559|XP_001961144.1|DANA
OG0004308	LOC6590492|XP_026842074.1|DPER	LOC6495724|XP_032305996.1|DANA
OG0004309	LOC6600582|XP_002025637.1|DPER	LOC6506998|XP_001956856.1|DANA
OG0004310	LOC6592212|XP_026840772.1|DPER	LOC6495236|XP_032306942.1|DANA
OG0004311	LOC6596031|XP_002021030.1|DPER	LOC6507938|XP_001956649.1|DANA
OG0004312	LOC6601338|XP_026842221.1|DPER, LOC113565094|XP_026841456.1|DPER	LOC6494245|XP_001960671.1|DANA
OG0004313	LOC6601355|XP_026841452.1|DPER	LOC6493917|XP_032311563.1|DANA
OG0004314	LOC6590459|XP_002015850.2|DPER	LOC6496095|XP_001960217.2|DANA
OG0004315	LOC6601291|XP_002026363.1|DPER	LOC6496446|XP_001960926.3|DANA
OG0004316	LOC6600972|XP_002026010.1|DPER	LOC6495893|XP_001959795.1|DANA
OG0004317	LOC6591067|XP_026841735.1|DPER	LOC6496505|XP_001961039.1|DANA
OG0004318	LOC6601331|XP_026841384.1|DPER	LOC6494246|XP_032306096.1|DANA
OG0004319	LOC6590801|XP_002015425.1|DPER	LOC6496243|XP_001960526.1|DANA
OG0004320	LOC6587370|XP_026850773.1|DPER	LOC26514649|XP_014767317.1|DANA
OG0004321	LOC6593795|XP_002018715.1|DPER	LOC6497499|XP_001961958.1|DANA
OG0004322	LOC6588415|XP_002013813.1|DPER	LOC6500893|XP_032312144.1|DANA
OG0004323	LOC6599519|XP_002024647.1|DPER	LOC6507658|XP_001956090.1|DANA
OG0004324	LOC6593667|XP_002018614.1|DPER	LOC26514427|XP_014762327.1|DANA
OG0004325	LOC6603194|XP_002028180.1|DPER	LOC6496397|XP_001960819.1|DANA
OG0004326	LOC6603195|XP_026842119.1|DPER	LOC6494180|XP_032305924.1|DANA
OG0004327	LOC6603701|XP_026846747.1|DPER	LOC6502886|XP_032311832.1|DANA
OG0004328	LOC6592427|XP_002018239.1|DPER	LOC6494698|XP_001959835.1|DANA
OG0004329	LOC6590407|XP_026841678.1|DPER	LOC6494235|XP_032307180.1|DANA
OG0004330	LOC6592497|XP_002018399.1|DPER	LOC6496083|XP_001960184.1|DANA
OG0004331	LOC6600946|XP_002026017.1|DPER	LOC6495986|XP_001959983.1|DANA
OG0004332	LOC6588671|XP_026844354.1|DPER	LOC6498047|XP_001961964.1|DANA
OG0004333	LOC6589756|XP_002014729.1|DPER	LOC6497365|XP_001962241.1|DANA
OG0004334	LOC6588906|XP_002014612.2|DPER	LOC6498671|XP_001963287.1|DANA
OG0004335	LOC6600807|XP_002025978.1|DPER	LOC6496640|XP_001961313.3|DANA
OG0004336	LOC6592348|XP_002018295.1|DPER	LOC6495109|XP_001959034.1|DANA
OG0004337	LOC6588884|XP_002014853.1|DPER	LOC6498085|XP_001962050.2|DANA
OG0004338	LOC6599634|XP_002024744.1|DPER	LOC6507278|XP_001956336.1|DANA
OG0004339	LOC6590870|XP_002016162.1|DPER	LOC6496350|XP_001960742.2|DANA
OG0004340	LOC6590300|XP_002016161.1|DPER	LOC6494212|XP_001960741.1|DANA
OG0004341	LOC6590461|XP_002015852.1|DPER	LOC6496414|XP_001960868.2|DANA
OG0004342	LOC6592503|XP_026841924.1|DPER	LOC6494373|XP_032306822.1|DANA
OG0004343	LOC6592499|XP_026841925.1|DPER	LOC6494374|XP_001960441.3|DANA
OG0004344	LOC6592538|XP_002018313.1|DPER	LOC6496202|XP_001960437.1|DANA
OG0004345	LOC6593947|XP_002019011.1|DPER	LOC6504125|XP_001965190.1|DANA
OG0004346	LOC6601313|XP_026842479.1|DPER	LOC6496304|XP_014763749.1|DANA
OG0004347	LOC6601315|XP_002026367.1|DPER	LOC6494256|XP_001960656.1|DANA
OG0004348	LOC113565251|XP_026842852.1|DPER	LOC6494906|XP_001959449.2|DANA
OG0004349	LOC6589961|XP_026840714.1|DPER	LOC6495721|XP_014763464.1|DANA
OG0004350	LOC6592747|XP_002017809.1|DPER	LOC6495086|XP_001959094.1|DANA
OG0004351	LOC6592637|XP_002017858.1|DPER	LOC6494017|XP_001961139.1|DANA
OG0004352	LOC113567472|XP_026851276.1|DPER	LOC26515247|XP_032305708.1|DANA
OG0004353	LOC6594923|XP_002020021.1|DPER	LOC6501454|XP_001955291.2|DANA
OG0004354	LOC6594820|XP_026842299.1|DPER	LOC6505645|XP_001964539.1|DANA
OG0004355	LOC6591970|XP_026842405.1|DPER	LOC6499452|XP_014766073.1|DANA
OG0004356	LOC6593255|XP_026841142.1|DPER	LOC6494803|XP_001959638.1|DANA
OG0004357	LOC6589970|XP_026842515.1|DPER	LOC6495799|XP_001959611.1|DANA
OG0004358	LOC6590452|XP_002016378.1|DPER	LOC6495135|XP_014763170.1|DANA
OG0004359	LOC6592454|XP_026840948.1|DPER	LOC6494441|XP_001960310.2|DANA
OG0004360	LOC6595816|XP_026845518.1|DPER	LOC6493670|XP_001958195.1|DANA
OG0004361	LOC6594144|XP_002019770.1|DPER	LOC6501030|XP_001954418.1|DANA
OG0004362	LOC6602794|XP_002027845.1|DPER	LOC6507651|XP_001956075.1|DANA
OG0004363	LOC6599309|XP_026847162.1|DPER	LOC6504008|XP_001963995.1|DANA
OG0004364	LOC6590531|XP_026841829.1|DPER	LOC6495807|XP_001959627.2|DANA
OG0004365	LOC6600864|XP_002025899.1|DPER	LOC6494793|XP_032306048.1|DANA
OG0004366	LOC6589107|XP_002015040.1|DPER	LOC6497641|XP_001961654.1|DANA
OG0004367	LOC6603340|XP_026848058.1|DPER	LOC6506768|XP_001957274.1|DANA
OG0004368	LOC6596169|XP_002021146.1|DPER	LOC6493871|XP_001958595.1|DANA
OG0004369	LOC6591082|XP_026841910.1|DPER	LOC6495196|XP_001958875.2|DANA
OG0004370	LOC6592702|XP_026840616.1|DPER	LOC6494279|XP_001960613.1|DANA
OG0004371	LOC6596897|XP_002021858.1|DPER	LOC6503134|XP_001963492.1|DANA
OG0004372	LOC6601320|XP_026841642.1|DPER	LOC6494253|XP_032306752.1|DANA
OG0004373	LOC6590887|XP_002015428.1|DPER	LOC6496658|XP_001961347.1|DANA
OG0004374	LOC6590637|XP_026841260.1|DPER	LOC6494641|XP_032306542.1|DANA
OG0004375	LOC6602951|XP_002027962.1|DPER	LOC6506498|XP_001957762.1|DANA
OG0004376	LOC6595748|XP_002021365.2|DPER	LOC6507840|XP_001956451.1|DANA
OG0004377	LOC6600243|XP_002025408.1|DPER	LOC6493453|XP_001957782.1|DANA
OG0004378	LOC6592955|XP_026841480.1|DPER	LOC6495162|XP_032306081.1|DANA
OG0004379	LOC6600862|XP_002025897.1|DPER	LOC6494794|XP_001959654.1|DANA
OG0004380	LOC6592213|XP_002017773.1|DPER	LOC6495235|XP_001958791.1|DANA
OG0004381	LOC6587318|XP_002014189.2|DPER	LOC6499865|XP_001953744.1|DANA
OG0004382	LOC6590688|XP_002015825.1|DPER	LOC6494937|XP_001959364.1|DANA
OG0004383	LOC6591247|XP_002015790.1|DPER	LOC6495748|XP_001959490.1|DANA
OG0004384	LOC6591245|XP_002015788.1|DPER	LOC6495750|XP_001959492.1|DANA
OG0004385	LOC6600933|XP_002026036.1|DPER	LOC6494322|XP_001960535.1|DANA
OG0004386	LOC6592798|XP_002017829.1|DPER	LOC6495494|XP_001958969.1|DANA
OG0004387	LOC6602206|XP_002027214.1|DPER	LOC6506127|XP_001958495.1|DANA
OG0004388	LOC6590682|XP_026841898.1|DPER	LOC6494934|XP_032306960.1|DANA
OG0004389	LOC6601877|XP_026849331.1|DPER	LOC6493422|XP_001957717.3|DANA
OG0004390	LOC6596043|XP_026845476.1|DPER	LOC6493238|XP_014764266.1|DANA
OG0004391	LOC6590239|XP_026842233.1|DPER	LOC6494594|XP_001960045.2|DANA
OG0004392	LOC6601867|XP_002026916.2|DPER	LOC6493236|XP_032310364.1|DANA
OG0004393	LOC6591132|XP_002015926.2|DPER	LOC6495646|XP_032306126.1|DANA
OG0004394	LOC6590141|XP_026842864.1|DPER	LOC6496445|XP_032306461.1|DANA
OG0004395	LOC6592378|XP_002018000.1|DPER	LOC6496546|XP_001961118.1|DANA
OG0004396	LOC6592906|XP_026842373.1|DPER	LOC6496659|XP_001961350.1|DANA
OG0004397	LOC6590536|XP_002016405.1|DPER	LOC6495804|XP_001959623.1|DANA
OG0004398	LOC6590535|XP_002016404.1|DPER	LOC6494806|XP_001959624.1|DANA
OG0004399	LOC6593064|XP_002018287.1|DPER	LOC6496207|XP_001960452.1|DANA
OG0004400	LOC6594563|XP_002019582.1|DPER	LOC6500959|XP_001954248.1|DANA
OG0004401	LOC6590672|XP_002015413.1|DPER	LOC6495308|XP_001958655.2|DANA
OG0004402	LOC6590675|XP_002015416.1|DPER	LOC6495310|XP_001958652.1|DANA
OG0004403	LOC6590872|XP_026840908.1|DPER	LOC6496091|XP_001960206.1|DANA
OG0004404	LOC6601552|XP_026841153.1|DPER	LOC6496655|XP_001961341.1|DANA
OG0004405	LOC6596038|XP_026845628.1|DPER	LOC6492922|XP_014764150.1|DANA
OG0004406	LOC6600612|XP_026847657.1|DPER	LOC6506109|XP_014764629.1|DANA
OG0004407	LOC6590860|XP_002016618.1|DPER	LOC6495834|XP_001959679.1|DANA
OG0004408	LOC6602269|XP_002027318.2|DPER	LOC6493280|XP_001957430.1|DANA
OG0004409	LOC6601995|XP_026846759.1|DPER	LOC6502326|XP_014760022.1|DANA
OG0004410	LOC6590025|XP_002016204.1|DPER	LOC6494211|XP_032306790.1|DANA
OG0004411	LOC6602208|XP_002027216.1|DPER	LOC6506129|XP_001958493.2|DANA
OG0004412	LOC6602209|XP_002027217.1|DPER	LOC6493815|XP_001958492.1|DANA
OG0004413	LOC6590372|XP_002015622.1|DPER	LOC6495714|XP_001959424.1|DANA
OG0004414	LOC6590159|XP_002016581.1|DPER	LOC6494229|XP_001960696.1|DANA
OG0004415	LOC6590544|XP_002016225.1|DPER	LOC6495160|XP_001958936.1|DANA
OG0004416	LOC6592704|XP_002018507.1|DPER	LOC6494811|XP_001959616.1|DANA
OG0004417	LOC6595270|XP_026851144.1|DPER	LOC6505827|XP_001964441.1|DANA
OG0004418	LOC6592333|XP_026841189.1|DPER	LOC6494828|XP_001959586.2|DANA
OG0004419	LOC6592474|XP_026842206.1|DPER	LOC6495233|XP_014763198.1|DANA
OG0004420	LOC6590800|XP_002015424.2|DPER	LOC6494329|XP_001960525.1|DANA
OG0004421	LOC6598917|XP_026847780.1|DPER	LOC6507851|XP_001956469.1|DANA
OG0004422	LOC6601373|XP_026847823.1|DPER	LOC6493403|XP_014764361.1|DANA
OG0004423	LOC6590153|XP_002016320.1|DPER	LOC6494299|XP_001960578.1|DANA
OG0004424	LOC6601287|XP_026842167.1|DPER	LOC6494115|XP_032306956.1|DANA
OG0004425	LOC6601803|XP_002026857.1|DPER	LOC6493216|XP_001957284.1|DANA
OG0004426	LOC6601791|XP_002026850.1|DPER	LOC6506767|XP_001957276.1|DANA
