Orthogroup	DPER.longest_only	DGUA.longest_only
OG0005192	LOC6590179|XP_026840595.1|DPER	LOC117586136|XP_034131923.1|DGUA
OG0005193	LOC6592674|XP_026842449.1|DPER	LOC117591076|XP_034140081.1|DGUA
OG0005194	LOC6592557|XP_026842883.1|DPER	LOC117592172|XP_034141666.1|DGUA
OG0005195	LOC6602086|XP_002027164.1|DPER	LOC117584795|XP_034129807.1|DGUA
OG0005196	LOC6595909|XP_002021055.2|DPER	LOC117586944|XP_034133204.1|DGUA
OG0005197	LOC6592742|XP_026841181.1|DPER	LOC117592146|XP_034141599.1|DGUA
OG0005198	LOC6595967|XP_002021205.1|DPER	LOC117587021|XP_034133326.1|DGUA
OG0005199	LOC6602118|XP_002027132.1|DPER	LOC117588118|XP_034135087.1|DGUA
OG0005200	LOC6590868|XP_002016117.1|DPER	LOC117591904|XP_034141183.1|DGUA
OG0005201	LOC6591162|XP_026842176.1|DPER	LOC117583399|XP_034127578.1|DGUA
OG0005202	LOC6591015|XP_002016367.1|DPER	LOC117590575|XP_034139211.1|DGUA
OG0005203	LOC6600882|XP_026842623.1|DPER	LOC117592113|XP_034141529.1|DGUA
OG0005204	LOC6593523|XP_026843548.1|DPER	LOC117587790|XP_034134626.1|DGUA
OG0005205	LOC6589030|XP_026844250.1|DPER	LOC117582070|XP_034125518.1|DGUA
OG0005206	LOC6592562|XP_002018244.1|DPER	LOC117591987|XP_034141321.1|DGUA
OG0005207	LOC6592195|XP_002017765.1|DPER	LOC117578887|XP_034120577.1|DGUA
OG0005208	LOC6592359|XP_002018431.1|DPER	LOC117583388|XP_034127566.1|DGUA
OG0005209	LOC6593701|XP_002018848.1|DPER	LOC117591530|XP_034140712.1|DGUA
OG0005210	LOC6593700|XP_026842949.1|DPER	LOC117591536|XP_034140719.1|DGUA
OG0005211	LOC6602210|XP_026848000.1|DPER	LOC117579243|XP_034120916.1|DGUA
OG0005212	LOC6593596|XP_002018887.1|DPER	LOC117592370|XP_034141962.1|DGUA
OG0005213	LOC6600228|XP_026846731.1|DPER	LOC117581612|XP_034124866.1|DGUA
OG0005214	LOC6602212|XP_002027250.2|DPER	LOC117581849|XP_034125196.1|DGUA
OG0005215	LOC6589046|XP_026844457.1|DPER	LOC117582607|XP_034126367.1|DGUA
OG0005216	LOC6597960|XP_002023163.1|DPER	LOC117587649|XP_034134429.1|DGUA
OG0005217	LOC6593538|XP_002018725.1|DPER	LOC117587635|XP_034134394.1|DGUA
OG0005218	LOC6593439|XP_026843021.1|DPER	LOC117588046|XP_034134987.1|DGUA
OG0005219	LOC6592847|XP_026841689.1|DPER	LOC117583706|XP_034128086.1|DGUA
OG0005220	LOC6595835|XP_026845256.1|DPER	LOC117587014|XP_034133315.1|DGUA
OG0005221	LOC6593853|XP_026843097.1|DPER	LOC117587867|XP_034134725.1|DGUA
OG0005222	LOC6595428|XP_026844779.1|DPER	LOC117584561|XP_034129414.1|DGUA
OG0005223	LOC6593592|XP_002018883.2|DPER	LOC117588199|XP_034135222.1|DGUA
OG0005224	LOC6593889|XP_026843719.1|DPER	LOC117584447|XP_034129255.1|DGUA
OG0005225	LOC6596280|XP_002021802.1|DPER	LOC117584258|XP_034128954.1|DGUA
OG0005226	LOC6589598|XP_026843954.1|DPER	LOC117581856|XP_034125205.1|DGUA
OG0005227	LOC6595561|XP_002020909.1|DPER	LOC117584672|XP_034129592.1|DGUA
OG0005228	LOC6595562|XP_002020910.1|DPER	LOC117584669|XP_034129588.1|DGUA
OG0005229	LOC6589520|XP_026844253.1|DPER	LOC117582447|XP_034126056.1|DGUA
OG0005230	LOC6589726|XP_026844834.1|DPER	LOC117582503|XP_034126179.1|DGUA
OG0005231	LOC6595580|XP_002020957.1|DPER	LOC117582348|XP_034125890.1|DGUA
OG0005232	LOC6603391|XP_026843268.1|DPER	LOC117584073|XP_034128708.1|DGUA
OG0005233	LOC6593694|XP_002018841.1|DPER	LOC117591534|XP_034140717.1|DGUA
OG0005234	LOC6597937|XP_002023172.2|DPER	LOC117587836|XP_034134689.1|DGUA
OG0005235	LOC6589715|XP_002015305.1|DPER	LOC117582051|XP_034125486.1|DGUA
OG0005236	LOC6595554|XP_002020641.1|DPER	LOC117581738|XP_034125011.1|DGUA
OG0005237	LOC6595471|XP_026844411.1|DPER	LOC117581737|XP_034125009.1|DGUA
OG0005238	LOC6595473|XP_002020645.1|DPER	LOC117582531|XP_034126227.1|DGUA
OG0005239	LOC6589838|XP_026843900.1|DPER	LOC117582353|XP_034125899.1|DGUA
OG0005240	LOC6589467|XP_002014412.1|DPER	LOC117584797|XP_034129806.1|DGUA
OG0005241	LOC6595533|XP_002020668.2|DPER	LOC117582077|XP_034125524.1|DGUA
OG0005242	LOC6596650|XP_002021658.1|DPER	LOC117584786|XP_034129790.1|DGUA
OG0005243	LOC6589521|XP_026844704.1|DPER	LOC117582446|XP_034126053.1|DGUA
OG0005244	LOC6588386|XP_002013952.1|DPER	LOC117583576|XP_034127846.1|DGUA
OG0005245	LOC6591462|XP_002016948.1|DPER	LOC117586405|XP_034132331.1|DGUA
OG0005246	LOC6589874|XP_002014587.1|DPER	LOC117582639|XP_034126411.1|DGUA
OG0005247	LOC6592428|XP_002018240.1|DPER	LOC117591978|XP_034141304.1|DGUA
OG0005248	LOC6594101|XP_026850238.1|DPER	LOC117586666|XP_034132804.1|DGUA
OG0005249	LOC6594304|XP_002019802.1|DPER	LOC117585218|XP_034130501.1|DGUA
OG0005250	LOC6596594|XP_026843707.1|DPER	LOC117587953|XP_034134847.1|DGUA
OG0005251	LOC6589250|XP_026844210.1|DPER	LOC117584648|XP_034129563.1|DGUA
OG0005252	LOC6598073|XP_026843009.1|DPER	LOC117587998|XP_034134903.1|DGUA
OG0005253	LOC6593465|XP_002018603.2|DPER	LOC117584599|XP_034129493.1|DGUA
OG0005254	LOC6593964|XP_026843467.1|DPER	LOC117584632|XP_034129546.1|DGUA
OG0005255	LOC6593963|XP_026843614.1|DPER	LOC117584630|XP_034129545.1|DGUA
OG0005256	LOC6597917|XP_026843120.1|DPER	LOC117588170|XP_034135172.1|DGUA
OG0005257	LOC6593796|XP_002018716.1|DPER	LOC117587963|XP_034134862.1|DGUA
OG0005258	LOC6593380|XP_002019046.1|DPER	LOC117588185|XP_034135195.1|DGUA
OG0005259	LOC6598111|XP_026843164.1|DPER	LOC117584057|XP_034128689.1|DGUA
OG0005260	LOC6598112|XP_002023268.1|DPER	LOC117584060|XP_034128692.1|DGUA
OG0005261	LOC6588708|XP_026844519.1|DPER	LOC117584276|XP_034128984.1|DGUA
OG0005262	LOC6588813|XP_002015174.1|DPER	LOC117582411|XP_034125992.1|DGUA
OG0005263	LOC6593321|XP_026843392.1|DPER	LOC117584627|XP_034129540.1|DGUA
OG0005264	LOC6587545|XP_026848317.1|DPER	LOC117583302|XP_034127434.1|DGUA
OG0005265	LOC6597945|XP_002023180.1|DPER	LOC117588231|XP_034135271.1|DGUA
OG0005266	LOC6603384|XP_026843750.1|DPER	LOC117584555|XP_034129399.1|DGUA
OG0005267	LOC6596389|XP_002021542.2|DPER	LOC117583984|XP_034128582.1|DGUA
OG0005268	LOC6596390|XP_026843298.1|DPER	LOC117583982|XP_034128580.1|DGUA
OG0005269	LOC6596371|XP_002021556.1|DPER	LOC117583873|XP_034128413.1|DGUA
OG0005270	LOC6589723|XP_002015132.1|DPER	LOC117582099|XP_034125555.1|DGUA
OG0005271	LOC6589555|XP_002014513.1|DPER	LOC117587738|XP_034134549.1|DGUA
OG0005272	LOC6589654|XP_026844365.1|DPER	LOC117587740|XP_034134554.1|DGUA
OG0005273	LOC6589071|XP_002014520.1|DPER	LOC117587620|XP_034134369.1|DGUA
OG0005274	LOC6589719|XP_002015128.2|DPER	LOC117581909|XP_034125268.1|DGUA
OG0005275	LOC6589676|XP_002014400.2|DPER	LOC117584331|XP_034129051.1|DGUA
OG0005276	LOC6589025|XP_026844060.1|DPER	LOC117582608|XP_034126372.1|DGUA
OG0005277	LOC6589047|XP_026844488.1|DPER	LOC117582606|XP_034126366.1|DGUA
OG0005278	LOC6592552|XP_002017930.1|DPER	LOC117592206|XP_034141712.1|DGUA
OG0005279	LOC113565713|XP_026844440.1|DPER	LOC117588099|XP_034135060.1|DGUA
OG0005280	LOC113565691|XP_026844287.1|DPER	LOC117582517|XP_034126205.1|DGUA
OG0005281	LOC6596478|XP_026843676.1|DPER	LOC117584408|XP_034129161.1|DGUA
OG0005282	LOC6588327|XP_002014144.1|DPER	LOC117585744|XP_034131284.1|DGUA
OG0005283	LOC6588425|XP_002013463.1|DPER	LOC117585590|XP_034131018.1|DGUA
OG0005284	LOC6593671|XP_026843293.1|DPER	LOC117584852|XP_034129883.1|DGUA
OG0005285	LOC6593672|XP_026843494.1|DPER	LOC117584851|XP_034129881.1|DGUA
OG0005286	LOC6595485|XP_026844272.1|DPER	LOC117582521|XP_034126210.1|DGUA
OG0005287	LOC6604703|XP_026844276.1|DPER	LOC117582519|XP_034126207.1|DGUA
OG0005288	LOC6593920|XP_002018681.1|DPER	LOC117584840|XP_034129868.1|DGUA
OG0005289	LOC6603526|XP_002028506.1|DPER	LOC117587764|XP_034134592.1|DGUA
OG0005290	LOC6592042|XP_002017155.1|DPER	LOC117586659|XP_034132796.1|DGUA
OG0005291	LOC6596245|XP_002021774.2|DPER	LOC117587990|XP_034134894.1|DGUA
OG0005292	LOC6593391|XP_002019089.1|DPER	LOC117587559|XP_034134263.1|DGUA
OG0005293	LOC6593403|XP_002018857.2|DPER	LOC117591451|XP_034140610.1|DGUA
OG0005294	LOC6595408|XP_026844477.1|DPER	LOC117584721|XP_034129665.1|DGUA
OG0005295	LOC6596248|XP_026843692.1|DPER	LOC117587988|XP_034134892.1|DGUA
OG0005296	LOC6588299|XP_002014132.1|DPER	LOC117585573|XP_034130998.1|DGUA
OG0005297	LOC6593974|XP_026843588.1|DPER	LOC117587564|XP_034134276.1|DGUA
OG0005298	LOC6588919|XP_026844998.1|DPER	LOC117587551|XP_034134248.1|DGUA
OG0005299	LOC6587846|XP_026839921.1|DPER	LOC117585835|XP_034131467.1|DGUA
OG0005300	LOC6600776|XP_002025844.1|DPER	LOC117591179|XP_034140196.1|DGUA
OG0005301	LOC6589794|XP_026844092.1|DPER	LOC117587723|XP_034134523.1|DGUA
OG0005302	LOC6590169|XP_002016105.1|DPER	LOC117578513|XP_034119946.1|DGUA
OG0005303	LOC6595678|XP_002020738.2|DPER	LOC117582403|XP_034125981.1|DGUA
OG0005304	LOC6593561|XP_002018976.1|DPER	LOC117591062|XP_034140055.1|DGUA
OG0005305	LOC6592551|XP_026841995.1|DPER	LOC117592166|XP_034141637.1|DGUA
OG0005306	LOC6589461|XP_002014740.2|DPER	LOC117584391|XP_034129139.1|DGUA
OG0005307	LOC6589762|XP_002015113.1|DPER	LOC117582506|XP_034126186.1|DGUA
OG0005308	LOC6589505|XP_002015101.1|DPER	LOC117582390|XP_034125958.1|DGUA
OG0005309	LOC6588747|XP_002015094.1|DPER	LOC117581753|XP_034125043.1|DGUA
OG0005310	LOC6588750|XP_002014837.1|DPER	LOC117581930|XP_034125301.1|DGUA
OG0005311	LOC6603039|XP_002028061.1|DPER	LOC117583994|XP_034128612.1|DGUA
OG0005312	LOC6602243|XP_002027273.1|DPER	LOC117584352|XP_034129076.1|DGUA
OG0005313	LOC6589679|XP_026844621.1|DPER	LOC117584374|XP_034129105.1|DGUA
OG0005314	LOC6595442|XP_002020863.2|DPER	LOC117583858|XP_034128360.1|DGUA
OG0005315	LOC6588893|XP_002014681.2|DPER	LOC117581843|XP_034125189.1|DGUA
OG0005316	LOC6592553|XP_026842720.1|DPER	LOC117592213|XP_034141726.1|DGUA
OG0005317	LOC6589127|XP_002014747.2|DPER	LOC117584039|XP_034128667.1|DGUA
OG0005318	LOC6597996|XP_026843490.1|DPER	LOC117587570|XP_034134286.1|DGUA
OG0005319	LOC6593405|XP_002018859.1|DPER	LOC117591449|XP_034140607.1|DGUA
OG0005320	LOC6596558|XP_002021739.2|DPER	LOC117588156|XP_034135148.1|DGUA
OG0005321	LOC6589054|XP_002014306.1|DPER	LOC117584208|XP_034128868.1|DGUA
OG0005322	LOC6589363|XP_002015368.1|DPER	LOC117582621|XP_034126385.1|DGUA
OG0005323	LOC6593852|XP_026843820.1|DPER	LOC117587756|XP_034134572.1|DGUA
OG0005324	LOC6589447|XP_002014474.2|DPER	LOC117587789|XP_034134624.1|DGUA
OG0005325	LOC113565460|XP_026843299.1|DPER	LOC117584574|XP_034129435.1|DGUA
OG0005326	LOC6589446|XP_002014473.1|DPER	LOC117588133|XP_034135115.1|DGUA
OG0005327	LOC6593446|XP_002019202.1|DPER	LOC117588217|XP_034135251.1|DGUA
OG0005328	LOC6587601|XP_002013103.1|DPER	LOC117583510|XP_034127743.1|DGUA
OG0005329	LOC6602984|XP_002028046.1|DPER	LOC117587175|XP_034133583.1|DGUA
OG0005330	LOC6602985|XP_002028047.1|DPER	LOC117587173|XP_034133581.1|DGUA
OG0005331	LOC6596388|XP_002021541.1|DPER	LOC117583985|XP_034128583.1|DGUA
OG0005332	LOC6588777|XP_002015258.2|DPER	LOC117582575|XP_034126312.1|DGUA
OG0005333	LOC6589294|XP_002015064.1|DPER	LOC117581817|XP_034125152.1|DGUA
OG0005334	LOC113565675|XP_026844213.1|DPER	LOC117584753|XP_034129738.1|DGUA
OG0005335	LOC6590532|XP_026841858.1|DPER	LOC117592337|XP_034141922.1|DGUA
OG0005336	LOC6600944|XP_002026015.1|DPER	LOC117578768|XP_034120365.1|DGUA
OG0005337	LOC6591210|XP_002016200.2|DPER	LOC117589851|XP_034138007.1|DGUA
OG0005338	LOC6588823|XP_026844009.1|DPER	LOC117587782|XP_034134617.1|DGUA
OG0005339	LOC6589010|XP_002014326.1|DPER	LOC117584282|XP_034128992.1|DGUA
OG0005340	LOC6589017|XP_002014436.1|DPER	LOC117588195|XP_034135215.1|DGUA
OG0005341	LOC6590641|XP_002016602.1|DPER	LOC117591999|XP_034141338.1|DGUA
OG0005342	LOC6595488|XP_002020593.1|DPER	LOC117582073|XP_034125521.1|DGUA
OG0005343	LOC6602057|XP_002027188.1|DPER	LOC117578600|XP_034120081.1|DGUA
OG0005344	LOC6592799|XP_002017830.1|DPER	LOC117578871|XP_034120556.1|DGUA
OG0005345	LOC6593553|XP_002018968.1|DPER	LOC117584265|XP_034128967.1|DGUA
OG0005346	LOC6593434|XP_002019119.1|DPER	LOC117584013|XP_034128636.1|DGUA
OG0005347	LOC113565898|XP_026845063.1|DPER, LOC6589393|XP_026844072.1|DPER	LOC117582378|XP_034125936.1|DGUA
OG0005348	LOC6588710|XP_002014378.2|DPER	LOC117584746|XP_034129720.1|DGUA
OG0005349	LOC6589465|XP_002014410.1|DPER	LOC117584501|XP_034129324.1|DGUA
OG0005350	LOC6589720|XP_026844684.1|DPER	LOC117582066|XP_034125513.1|DGUA
OG0005351	LOC6602164|XP_026847982.1|DPER	LOC117589170|XP_034136775.1|DGUA
OG0005352	LOC6589311|XP_026844130.1|DPER	LOC117584794|XP_034129799.1|DGUA
OG0005353	LOC6590057|XP_002016389.1|DPER	LOC117586934|XP_034133191.1|DGUA
OG0005354	LOC6596290|XP_026843796.1|DPER	LOC117584571|XP_034129428.1|DGUA
OG0005355	LOC6593755|XP_002018667.1|DPER	LOC117584816|XP_034129828.1|DGUA
OG0005356	LOC6593757|XP_002018669.1|DPER	LOC117584820|XP_034129833.1|DGUA
OG0005357	LOC113564871|XP_026844197.1|DPER	LOC117581835|XP_034125173.1|DGUA
OG0005358	LOC6593683|XP_002018761.1|DPER	LOC117583880|XP_034128423.1|DGUA
OG0005359	LOC6603162|XP_002028177.1|DPER	LOC117592144|XP_034141590.1|DGUA
OG0005360	LOC6595810|XP_002021289.1|DPER	LOC117579614|XP_034121440.1|DGUA
OG0005361	LOC6596587|XP_002021674.1|DPER	LOC117584192|XP_034128851.1|DGUA
OG0005362	LOC113565718|XP_026844460.1|DPER	LOC117587779|XP_034134612.1|DGUA
OG0005363	LOC6596541|XP_026843730.1|DPER	LOC117587749|XP_034134563.1|DGUA
OG0005364	LOC6600834|XP_002025928.1|DPER	LOC117592663|XP_034142538.1|DGUA
OG0005365	LOC6589482|XP_026844097.1|DPER	LOC117581837|XP_034125175.1|DGUA
OG0005366	LOC6589481|XP_002015237.1|DPER	LOC117582648|XP_034126435.1|DGUA
OG0005367	LOC6589479|XP_002015235.2|DPER	LOC117582646|XP_034126433.1|DGUA
OG0005368	LOC6594877|XP_002020116.2|DPER, LOC113565940|XP_026845122.1|DPER	LOC117582806|XP_034126728.1|DGUA
OG0005369	LOC6589639|XP_002015343.1|DPER	LOC117582114|XP_034125579.1|DGUA
OG0005370	LOC6589724|XP_002015117.2|DPER	LOC117582501|XP_034126176.1|DGUA
OG0005371	LOC6589764|XP_026844413.1|DPER	LOC117582504|XP_034126182.1|DGUA
OG0005372	LOC6588152|XP_026846296.1|DPER	LOC117589784|XP_034137872.1|DGUA
OG0005373	LOC113565524|XP_026843600.1|DPER	LOC117587593|XP_034134327.1|DGUA
OG0005374	LOC6589124|XP_002014744.1|DPER	LOC117584857|XP_034129889.1|DGUA
OG0005375	LOC6589125|XP_002014745.1|DPER	LOC117584855|XP_034129887.1|DGUA
OG0005376	LOC6595474|XP_026844762.1|DPER	LOC117582529|XP_034126221.1|DGUA
OG0005377	LOC6600579|XP_002025634.1|DPER	LOC117580165|XP_034122376.1|DGUA
OG0005378	LOC6595687|XP_026844764.1|DPER	LOC117581994|XP_034125380.1|DGUA
OG0005379	LOC6589162|XP_002014893.1|DPER	LOC117582161|XP_034125651.1|DGUA
OG0005380	LOC6595618|XP_002020693.2|DPER	LOC117582097|XP_034125550.1|DGUA
OG0005381	LOC6595707|XP_002020743.2|DPER	LOC117582558|XP_034126279.1|DGUA
OG0005382	LOC6589416|XP_026844053.1|DPER	LOC117581793|XP_034125115.1|DGUA
OG0005383	LOC6603359|XP_002028340.2|DPER	LOC117589141|XP_034136719.1|DGUA
OG0005384	LOC6591943|XP_002017310.1|DPER	LOC117586431|XP_034132359.1|DGUA
OG0005385	LOC6592345|XP_026842070.1|DPER	LOC117578574|XP_034120046.1|DGUA
OG0005386	LOC6590741|XP_026841636.1|DPER	LOC117591584|XP_034140794.1|DGUA
OG0005387	LOC6588619|XP_026840544.1|DPER	LOC117582740|XP_034126565.1|DGUA
OG0005388	LOC6593711|XP_002018635.1|DPER	LOC117584484|XP_034129300.1|DGUA
OG0005389	LOC6588679|XP_026844906.1|DPER	LOC117581684|XP_034124950.1|DGUA
OG0005390	LOC6596511|XP_026843413.1|DPER	LOC117584684|XP_034129604.1|DGUA
OG0005391	LOC6596510|XP_002021505.1|DPER	LOC117584687|XP_034129607.1|DGUA
OG0005392	LOC6589839|XP_002014796.1|DPER	LOC117582014|XP_034125426.1|DGUA
OG0005393	LOC6587176|XP_026845342.1|DPER	LOC117589822|XP_034137944.1|DGUA
OG0005394	LOC6588846|XP_002014794.1|DPER	LOC117582012|XP_034125420.1|DGUA
OG0005395	LOC6588808|XP_026844579.1|DPER	LOC117582174|XP_034125668.1|DGUA
OG0005396	LOC6588754|XP_026844131.1|DPER	LOC117581774|XP_034125086.1|DGUA
OG0005397	LOC6588753|XP_002014840.2|DPER	LOC117582232|XP_034125734.1|DGUA
OG0005398	LOC6591990|XP_002017214.2|DPER	LOC117585732|XP_034131268.1|DGUA
OG0005399	LOC6591181|XP_026842343.1|DPER	LOC117581462|XP_034124575.1|DGUA
OG0005400	LOC6592601|XP_026841798.1|DPER	LOC117588906|XP_034136357.1|DGUA
OG0005401	LOC6589120|XP_002015276.1|DPER	LOC117582302|XP_034125835.1|DGUA
OG0005402	LOC6589119|XP_002015275.1|DPER	LOC117582000|XP_034125387.1|DGUA
OG0005403	LOC6588749|XP_002014836.1|DPER	LOC117581734|XP_034125006.1|DGUA
OG0005404	LOC6588748|XP_026844143.1|DPER	LOC117581735|XP_034125007.1|DGUA
OG0005405	LOC6590605|XP_002016470.1|DPER	LOC117586839|XP_034133025.1|DGUA
OG0005406	LOC6592864|XP_002018531.2|DPER	LOC117586700|XP_034132862.1|DGUA
OG0005407	LOC6600841|XP_026840632.1|DPER	LOC117590254|XP_034138621.1|DGUA
OG0005408	LOC6596353|XP_002021491.2|DPER	LOC117583945|XP_034128534.1|DGUA
OG0005409	LOC6589188|XP_026844446.1|DPER	LOC117582170|XP_034125662.1|DGUA
OG0005410	LOC6596360|XP_002021498.1|DPER	LOC117583949|XP_034128539.1|DGUA
OG0005411	LOC6590247|XP_002016539.1|DPER	LOC117583340|XP_034127498.1|DGUA
OG0005412	LOC6590385|XP_002015651.1|DPER	LOC117588703|XP_034136046.1|DGUA
OG0005413	LOC6592970|XP_002017705.1|DPER	LOC117578714|XP_034120257.1|DGUA
OG0005414	LOC6599994|XP_002025152.1|DPER	LOC117591044|XP_034140030.1|DGUA
OG0005415	LOC6598275|XP_002023298.2|DPER	LOC117581319|XP_034124311.1|DGUA
OG0005416	LOC6602071|XP_026842465.1|DPER	LOC117585692|XP_034131201.1|DGUA
OG0005417	LOC6595385|XP_002020788.1|DPER	LOC117582201|XP_034125700.1|DGUA
OG0005418	LOC6589367|XP_002015251.1|DPER	LOC117582117|XP_034125582.1|DGUA
OG0005419	LOC6588961|XP_002014344.1|DPER	LOC117583953|XP_034128544.1|DGUA
OG0005420	LOC6593727|XP_002019105.1|DPER	LOC117584466|XP_034129278.1|DGUA
OG0005421	LOC6595447|XP_002020868.1|DPER	LOC117584655|XP_034129574.1|DGUA
OG0005422	LOC6603102|XP_002028112.2|DPER	LOC117588408|XP_034135564.1|DGUA
OG0005423	LOC6594002|XP_026843856.1|DPER	LOC117587933|XP_034134813.1|DGUA
OG0005424	LOC6593188|XP_026842783.1|DPER	LOC117582347|XP_034125931.1|DGUA
OG0005425	LOC6599348|XP_026847106.1|DPER	LOC117591423|XP_034140572.1|DGUA
OG0005426	LOC6593272|XP_026842504.1|DPER	LOC117592214|XP_034141730.1|DGUA
OG0005427	LOC6597978|XP_002023116.1|DPER	LOC117587626|XP_034134377.1|DGUA
OG0005428	LOC6593934|XP_002019263.1|DPER	LOC117588135|XP_034135116.1|DGUA
OG0005429	LOC6593563|XP_002018978.2|DPER	LOC117591060|XP_034140052.1|DGUA
OG0005430	LOC6593562|XP_026842934.1|DPER	LOC117591061|XP_034140054.1|DGUA
OG0005431	LOC6593735|XP_002018993.1|DPER	LOC117591074|XP_034140066.1|DGUA
OG0005432	LOC6597930|XP_002023101.1|DPER	LOC117587596|XP_034134338.1|DGUA
OG0005433	LOC6590865|XP_026841900.1|DPER	LOC117591906|XP_034141187.1|DGUA
OG0005434	LOC6593894|XP_026842952.1|DPER	LOC117587780|XP_034134613.1|DGUA
OG0005435	LOC6597926|XP_002023098.1|DPER	LOC117587599|XP_034134340.1|DGUA
OG0005436	LOC6597928|XP_002023099.1|DPER	LOC117587597|XP_034134339.1|DGUA
OG0005437	LOC6587303|XP_002014186.1|DPER	LOC117585815|XP_034131435.1|DGUA
OG0005438	LOC6595572|XP_026843904.1|DPER	LOC117582442|XP_034126039.1|DGUA
OG0005439	LOC6587865|XP_002014048.1|DPER	LOC117589943|XP_034138122.1|DGUA
OG0005440	LOC6588991|XP_002014953.2|DPER	LOC117582564|XP_034126290.1|DGUA
OG0005441	LOC6603742|XP_002028708.2|DPER	LOC117584151|XP_034128801.1|DGUA
OG0005442	LOC6589260|XP_002015286.1|DPER	LOC117581726|XP_034124996.1|DGUA
OG0005443	LOC113565547|XP_026843658.1|DPER	LOC117584710|XP_034129645.1|DGUA
OG0005444	LOC6589567|XP_002014599.1|DPER	LOC117582512|XP_034126200.1|DGUA
OG0005445	LOC6596649|XP_002021657.2|DPER	LOC117584154|XP_034128806.1|DGUA
OG0005446	LOC6589117|XP_026844794.1|DPER	LOC117581713|XP_034124982.1|DGUA
OG0005447	LOC6596311|XP_002021481.1|DPER	LOC117584767|XP_034129759.1|DGUA
OG0005448	LOC6591256|XP_026842589.1|DPER	LOC117592168|XP_034141651.1|DGUA
OG0005449	LOC6603505|XP_002028483.1|DPER	LOC117588454|XP_034135632.1|DGUA
OG0005450	LOC6587916|XP_002013329.1|DPER	LOC117583378|XP_034127554.1|DGUA
OG0005451	LOC6595714|XP_002020750.2|DPER	LOC117582023|XP_034125439.1|DGUA
OG0005452	LOC6600843|XP_026840629.1|DPER	LOC117590198|XP_034138535.1|DGUA
OG0005453	LOC6594693|XP_002019620.1|DPER	LOC117586605|XP_034132678.1|DGUA
OG0005454	LOC6589683|XP_002014768.2|DPER	LOC117582384|XP_034125947.1|DGUA
OG0005455	LOC6600856|XP_002025993.1|DPER	LOC117578692|XP_034120218.1|DGUA
OG0005456	LOC6598069|XP_002023128.1|DPER	LOC117588001|XP_034134913.1|DGUA
OG0005457	LOC6598066|XP_002023125.1|DPER	LOC117587861|XP_034134718.1|DGUA
OG0005458	LOC6589083|XP_026844577.1|DPER	LOC117584045|XP_034128674.1|DGUA
OG0005459	LOC6589531|XP_026844415.1|DPER	LOC117581888|XP_034125247.1|DGUA
OG0005460	LOC6593709|XP_002018633.1|DPER	LOC117584474|XP_034129289.1|DGUA
OG0005461	LOC6594005|XP_002019057.1|DPER	LOC117587815|XP_034134663.1|DGUA
OG0005462	LOC6594003|XP_002019055.1|DPER	LOC117587785|XP_034134620.1|DGUA
OG0005463	LOC6597094|XP_002022285.1|DPER	LOC117579935|XP_034121981.1|DGUA
OG0005464	LOC6593811|XP_002019058.1|DPER	LOC117588080|XP_034135035.1|DGUA
OG0005465	LOC6598065|XP_002023124.1|DPER	LOC117588191|XP_034135203.1|DGUA
OG0005466	LOC6598068|XP_002023127.2|DPER	LOC117587999|XP_034134910.1|DGUA
OG0005467	LOC6587740|XP_002012760.1|DPER	LOC117585079|XP_034130235.1|DGUA
OG0005468	LOC6588886|XP_002014855.1|DPER	LOC117582238|XP_034125739.1|DGUA
OG0005469	LOC6593837|XP_026843452.1|DPER	LOC117588237|XP_034135279.1|DGUA
OG0005470	LOC6593839|XP_026843817.1|DPER	LOC117588115|XP_034135079.1|DGUA
OG0005471	LOC6589754|XP_026844585.1|DPER	LOC117584699|XP_034129624.1|DGUA
OG0005472	LOC6589755|XP_026844589.1|DPER	LOC117584702|XP_034129629.1|DGUA
OG0005473	LOC6593703|XP_026842954.1|DPER	LOC117584480|XP_034129296.1|DGUA
OG0005474	LOC6589420|XP_026844103.1|DPER	LOC117581859|XP_034125212.1|DGUA
OG0005475	LOC6589418|XP_026844492.1|DPER	LOC117581858|XP_034125211.1|DGUA
OG0005476	LOC6590469|XP_002016655.2|DPER	LOC117584593|XP_034129464.1|DGUA
OG0005477	LOC6598975|XP_002024063.1|DPER	LOC117579198|XP_034120859.1|DGUA
OG0005478	LOC6595522|XP_002020627.1|DPER	LOC117582312|XP_034125847.1|DGUA
OG0005479	LOC6595521|XP_002020626.1|DPER	LOC117582310|XP_034125845.1|DGUA
OG0005480	LOC6595520|XP_002020625.1|DPER	LOC117582313|XP_034125848.1|DGUA
OG0005481	LOC6588717|XP_002014990.1|DPER	LOC117582429|XP_034126024.1|DGUA
OG0005482	LOC6588719|XP_026844947.1|DPER	LOC117582428|XP_034126023.1|DGUA
OG0005483	LOC6587722|XP_002014056.1|DPER	LOC117582768|XP_034126623.1|DGUA
OG0005484	LOC6596409|XP_002021594.1|DPER	LOC117584104|XP_034128744.1|DGUA
OG0005485	LOC6590272|XP_026842470.1|DPER	LOC117581956|XP_034125333.1|DGUA
OG0005486	LOC6590008|XP_026842486.1|DPER	LOC117578410|XP_034119759.1|DGUA
OG0005487	LOC6589687|XP_002015200.1|DPER	LOC117581928|XP_034125298.1|DGUA
