Orthogroup	DPER.longest_only	DELE.longest_only
OG0006172	LOC6597175|XP_002022353.1|DPER	LOC108142185|XP_017121359.1|DELE, LOC108142186|XP_017121360.1|DELE
OG0006173	LOC6595623|XP_002020697.2|DPER	LOC108147866|XP_017130113.1|DELE, LOC108147864|XP_017130111.1|DELE
OG0006174	LOC6599040|XP_002024157.1|DPER	LOC108135705|XP_017112037.1|DELE
OG0006175	LOC6600873|XP_002025908.1|DPER, LOC6600872|XP_002025907.1|DPER, LOC6600874|XP_002025909.1|DPER	LOC108145486|XP_017126432.1|DELE
OG0006176	LOC6596240|XP_026843565.1|DPER, LOC6593448|XP_002018730.1|DPER	LOC108135211|XP_017111325.1|DELE, LOC108135467|XP_017111698.1|DELE
OG0006177	LOC113567468|XP_026851265.1|DPER, LOC113567437|XP_026851063.1|DPER, LOC113566046|XP_026845765.1|DPER, LOC6589471|XP_026844071.1|DPER	LOC108135491|XP_017111723.1|DELE
OG0006178	LOC6600924|XP_026842054.1|DPER	LOC108149170|XP_017132058.1|DELE, LOC108149159|XP_017132047.1|DELE
OG0006179	LOC6596164|XP_002021141.1|DPER	LOC108148344|XP_017130845.1|DELE
OG0006181	LOC6588106|XP_026843310.1|DPER	LOC108135792|XP_017112148.1|DELE
OG0006182	LOC6594875|XP_002020114.1|DPER	LOC108148926|XP_017131732.1|DELE
OG0006183	LOC6588323|XP_002013599.1|DPER	LOC108139325|XP_017117523.1|DELE
OG0006184	LOC6587940|XP_002012799.1|DPER	LOC108144035|XP_017124156.1|DELE
OG0006185	LOC6587780|XP_002013730.1|DPER	LOC108141195|XP_017119928.1|DELE
OG0006186	LOC6587914|XP_002012805.1|DPER	LOC108143930|XP_017124004.1|DELE
OG0006187	LOC6594735|XP_002020561.1|DPER	LOC108148500|XP_017131026.1|DELE
OG0006188	LOC6599933|XP_026849191.1|DPER	LOC108138576|XP_017116347.1|DELE
OG0006189	LOC6599934|XP_002025126.1|DPER	LOC108138578|XP_017116352.1|DELE
OG0006190	LOC6587335|XP_002014023.1|DPER	LOC108143012|XP_017122690.1|DELE
OG0006191	LOC6587464|XP_002013050.1|DPER	LOC108147181|XP_017129011.1|DELE
OG0006192	LOC6600117|XP_002025284.2|DPER	LOC108137594|XP_017114814.1|DELE
OG0006193	LOC6597306|XP_002022378.1|DPER	LOC108147688|XP_017129889.1|DELE
OG0006194	LOC113566299|XP_026847141.1|DPER	LOC108141621|XP_017120576.1|DELE
OG0006195	LOC6600400|XP_026848386.1|DPER	LOC108148180|XP_017130571.1|DELE
OG0006196	LOC6591315|XP_026844710.1|DPER	LOC108139357|XP_017117570.1|DELE
OG0006197	LOC6602013|XP_026846813.1|DPER	LOC108145292|XP_017126096.1|DELE
OG0006198	LOC6599299|XP_026848256.1|DPER	LOC108142282|XP_017121500.1|DELE
OG0006199	LOC6587649|XP_026840244.1|DPER	LOC108143858|XP_017123909.1|DELE
OG0006200	LOC6587544|XP_026848308.1|DPER	LOC108140725|XP_017119182.1|DELE
OG0006201	LOC6601755|XP_026846952.1|DPER	LOC108136517|XP_017113266.1|DELE
OG0006202	LOC6601756|XP_002026831.1|DPER	LOC108136665|XP_017113479.1|DELE
OG0006203	LOC6598442|XP_026848599.1|DPER	LOC108136253|XP_017112787.1|DELE
OG0006204	LOC6594737|XP_002020563.1|DPER	LOC108136991|XP_017113975.1|DELE
OG0006205	LOC6597705|XP_002022856.1|DPER	LOC108137421|XP_017114573.1|DELE
OG0006206	LOC6603542|XP_026846044.1|DPER	LOC108134935|XP_017110944.1|DELE
OG0006207	LOC6593707|XP_002018631.1|DPER	LOC108149387|XP_017132405.1|DELE
OG0006208	LOC6601097|XP_002026062.1|DPER	LOC108146040|XP_017127325.1|DELE
OG0006209	LOC6597722|XP_002022994.2|DPER	LOC108136608|XP_017113415.1|DELE
OG0006210	LOC6597418|XP_026846411.1|DPER	LOC108136417|XP_017113013.1|DELE
OG0006211	LOC113565914|XP_026845084.1|DPER, LOC6589853|XP_002014713.1|DPER	LOC108149519|XP_017132636.1|DELE
OG0006212	LOC113565913|XP_026845083.1|DPER, LOC6589854|XP_002014714.1|DPER	LOC108149518|XP_017132635.1|DELE
OG0006213	LOC6594680|XP_002019315.2|DPER	LOC108140998|XP_017119561.1|DELE
OG0006214	LOC6599361|XP_002024484.1|DPER	LOC108141620|XP_017120575.1|DELE
OG0006215	LOC6600421|XP_026848402.1|DPER	LOC108136441|XP_017113089.1|DELE
OG0006216	LOC6598678|XP_026841041.1|DPER	LOC108148942|XP_017131763.1|DELE
OG0006217	LOC6598293|XP_026846205.1|DPER	LOC108136336|XP_017112929.1|DELE
OG0006218	LOC6598013|XP_002023205.1|DPER	LOC108149498|XP_017132610.1|DELE
OG0006219	LOC6596770|XP_026845895.1|DPER	LOC108150395|XP_017134038.1|DELE
OG0006220	LOC6599015|XP_002024083.1|DPER	LOC108135698|XP_017112028.1|DELE
OG0006221	LOC6594891|XP_002019988.1|DPER	LOC108143104|XP_017122815.1|DELE
OG0006222	LOC6595025|XP_002019990.2|DPER	LOC108142906|XP_017122482.1|DELE
OG0006223	LOC6599382|XP_026847084.1|DPER	LOC108144407|XP_017124731.1|DELE
OG0006224	LOC6597688|XP_026846368.1|DPER	LOC108137403|XP_017114551.1|DELE
OG0006225	LOC6599258|XP_002024284.1|DPER	LOC108141197|XP_017119934.1|DELE
OG0006226	LOC6602073|XP_002027151.1|DPER	LOC108143284|XP_017123088.1|DELE
OG0006227	LOC6598455|XP_026848653.1|DPER	LOC108142431|XP_017121779.1|DELE
OG0006228	LOC6590810|XP_002016356.1|DPER	LOC108143383|XP_017123237.1|DELE
OG0006229	LOC6602545|XP_026846766.1|DPER	LOC108145284|XP_017126077.1|DELE
OG0006230	LOC6600019|XP_026849189.1|DPER	LOC108149983|XP_017133395.1|DELE
OG0006231	LOC6598438|XP_026848709.1|DPER	LOC108138523|XP_017116272.1|DELE
OG0006232	LOC6602982|XP_026845778.1|DPER	LOC108138549|XP_017116309.1|DELE
OG0006233	LOC113566065|XP_026845782.1|DPER	LOC108138448|XP_017116137.1|DELE
OG0006234	LOC6600021|XP_002025100.1|DPER	LOC108149982|XP_017133394.1|DELE
OG0006235	LOC6597363|XP_002022404.1|DPER	LOC108134890|XP_017110882.1|DELE
OG0006236	LOC6600402|XP_002025457.1|DPER	LOC108148165|XP_017130553.1|DELE
OG0006237	LOC6597706|XP_002022857.1|DPER	LOC108137409|XP_017114557.1|DELE
OG0006238	LOC6604640|XP_026847127.1|DPER	LOC108145572|XP_017126574.1|DELE
OG0006239	LOC113566583|XP_026848623.1|DPER	LOC108140935|XP_017119492.1|DELE
OG0006240	LOC6588197|XP_002012824.1|DPER	LOC108148549|XP_017131086.1|DELE
OG0006241	LOC6600022|XP_002025101.1|DPER	LOC108149981|XP_017133392.1|DELE
OG0006242	LOC6600349|XP_026848426.1|DPER	LOC108137732|XP_017115120.1|DELE
OG0006243	LOC6587997|XP_002013739.2|DPER	LOC108139266|XP_017117443.1|DELE
OG0006244	LOC6594878|XP_002019997.2|DPER	LOC108142955|XP_017122585.1|DELE
OG0006245	LOC6587392|XP_002013571.2|DPER	LOC108148762|XP_017131453.1|DELE
OG0006246	LOC6598469|XP_002023697.2|DPER	LOC108136212|XP_017112708.1|DELE
OG0006247	LOC6591026|XP_002016645.2|DPER	LOC108149625|XP_017132844.1|DELE
OG0006248	LOC113566132|XP_026846201.1|DPER, LOC6598689|XP_026845190.1|DPER	LOC108140791|XP_017119274.1|DELE
OG0006249	LOC6595549|XP_026844124.1|DPER	LOC108134969|XP_017110985.1|DELE
OG0006250	LOC6597818|XP_026846975.1|DPER	LOC108136511|XP_017113260.1|DELE
OG0006251	LOC6598660|XP_002023778.1|DPER	LOC108148646|XP_017131260.1|DELE
OG0006252	LOC6598659|XP_002023777.1|DPER	LOC108148644|XP_017131257.1|DELE
OG0006253	LOC6598467|XP_002023695.2|DPER	LOC108136210|XP_017112707.1|DELE
OG0006255	LOC6587805|XP_002012747.2|DPER	LOC108137398|XP_017114546.1|DELE
OG0006256	LOC6600023|XP_002025102.1|DPER	LOC108150023|XP_017133472.1|DELE
OG0006257	LOC6601711|XP_026846910.1|DPER	LOC108137276|XP_017114363.1|DELE
OG0006258	LOC6597724|XP_026846951.1|DPER	LOC108136570|XP_017113367.1|DELE
OG0006259	LOC6588526|XP_002013601.1|DPER	LOC108139356|XP_017117569.1|DELE
OG0006260	LOC6598311|XP_002023385.2|DPER	LOC108137277|XP_017114365.1|DELE
OG0006261	LOC6595401|XP_002020874.2|DPER	LOC108138200|XP_017115806.1|DELE
OG0006262	LOC6597899|XP_002023026.2|DPER	LOC108137332|XP_017114453.1|DELE
OG0006263	LOC6600794|XP_002025817.1|DPER	LOC108136251|XP_017112778.1|DELE
OG0006264	LOC6600690|XP_026845170.1|DPER	LOC108136165|XP_017112651.1|DELE
OG0006265	LOC6590702|XP_002016060.1|DPER	LOC108141410|XP_017120262.1|DELE
OG0006266	LOC6600694|XP_002025858.1|DPER	LOC108136314|XP_017112901.1|DELE
OG0006267	LOC6598231|XP_026846260.1|DPER	LOC108136596|XP_017113399.1|DELE
OG0006268	LOC6592384|XP_002018139.2|DPER	LOC108134637|XP_017110513.1|DELE
OG0006269	LOC6595041|XP_002020368.2|DPER	LOC108143105|XP_017122816.1|DELE
OG0006270	LOC6597876|XP_002023036.2|DPER	LOC108137255|XP_017114328.1|DELE
OG0006271	LOC6588163|XP_002012867.1|DPER	LOC108135870|XP_017112262.1|DELE
OG0006272	LOC6598517|XP_026848639.1|DPER	LOC108138573|XP_017116344.1|DELE
OG0006273	LOC6590054|XP_002015527.1|DPER	LOC108145056|XP_017125725.1|DELE
OG0006274	LOC6600068|XP_026845123.1|DPER	LOC108136227|XP_017112737.1|DELE
OG0006275	LOC6598579|XP_002023642.1|DPER	LOC108141007|XP_017119574.1|DELE
OG0006276	LOC6599518|XP_002024646.2|DPER	LOC108146323|XP_017127776.1|DELE
OG0006277	LOC6588503|XP_002013946.1|DPER	LOC108135873|XP_017112263.1|DELE
OG0006278	LOC6597785|XP_026846999.1|DPER	LOC108136185|XP_017112672.1|DELE
OG0006279	LOC6598306|XP_026846192.1|DPER	LOC108135420|XP_017111629.1|DELE
OG0006280	LOC6600189|XP_026846721.1|DPER	LOC108140878|XP_017119397.1|DELE
OG0006281	LOC6600190|XP_026846723.1|DPER	LOC108140877|XP_017119396.1|DELE
OG0006282	LOC6597314|XP_002022502.1|DPER	LOC108147602|XP_017129731.1|DELE
OG0006283	LOC6587829|XP_002013693.1|DPER	LOC108150396|XP_017134042.1|DELE
OG0006284	LOC6599791|XP_002024961.1|DPER	LOC108146387|XP_017127870.1|DELE
OG0006285	LOC6592089|XP_002017533.1|DPER	LOC108141224|XP_017119965.1|DELE
OG0006286	LOC6588337|XP_002013809.2|DPER	LOC108137011|XP_017114000.1|DELE
OG0006287	LOC6598389|XP_002023512.2|DPER	LOC108135438|XP_017111668.1|DELE
OG0006288	LOC6595067|XP_026846529.1|DPER	LOC108144040|XP_017124167.1|DELE
OG0006289	LOC6587287|XP_002013850.1|DPER	LOC108136818|XP_017113711.1|DELE
OG0006290	LOC6597301|XP_002022442.1|DPER	LOC108136504|XP_017113232.1|DELE
OG0006291	LOC6602242|XP_002027272.1|DPER	LOC108138325|XP_017115976.1|DELE
OG0006292	LOC6597029|XP_026845398.1|DPER	LOC108149999|XP_017133425.1|DELE
OG0006293	LOC6603307|XP_026849882.1|DPER	LOC108145660|XP_017126702.1|DELE
OG0006294	LOC6597251|XP_026846599.1|DPER	LOC108147687|XP_017129886.1|DELE
OG0006295	LOC6597771|XP_002022974.2|DPER	LOC108137584|XP_017114803.1|DELE
OG0006296	LOC6597444|XP_002022386.2|DPER	LOC108134845|XP_017110795.1|DELE
OG0006297	LOC6602616|XP_026846640.1|DPER	LOC108148149|XP_017130511.1|DELE
OG0006298	LOC6603854|XP_002028811.2|DPER, LOC6597249|XP_002022375.1|DPER	LOC108147732|XP_017129949.1|DELE
OG0006299	LOC6597247|XP_026846440.1|DPER	LOC108135910|XP_017112317.1|DELE
OG0006300	LOC6598573|XP_002023636.1|DPER	LOC108141172|XP_017119892.1|DELE
OG0006301	LOC6597336|XP_026846495.1|DPER	LOC108147725|XP_017129943.1|DELE
OG0006302	LOC6600719|XP_026848676.1|DPER	LOC108144579|XP_017125064.1|DELE
OG0006303	LOC6591175|XP_026842781.1|DPER	LOC108144551|XP_017125014.1|DELE
OG0006304	LOC6594758|XP_026840013.1|DPER	LOC108148765|XP_017131456.1|DELE
OG0006305	LOC6594762|XP_026850673.1|DPER	LOC108148625|XP_017131213.1|DELE
OG0006306	LOC113566108|XP_026846020.1|DPER	LOC108143922|XP_017123995.1|DELE
OG0006307	LOC6587607|XP_002013246.2|DPER	LOC108143110|XP_017122822.1|DELE
OG0006308	LOC6602692|XP_002027719.1|DPER	LOC108150040|XP_017133491.1|DELE
OG0006309	LOC6600041|XP_026849134.1|DPER	LOC108147656|XP_017129825.1|DELE
OG0006310	LOC6587852|XP_026850788.1|DPER	LOC108148362|XP_017130870.1|DELE
OG0006311	LOC6599977|XP_026845096.1|DPER	LOC108136434|XP_017113080.1|DELE
OG0006312	LOC6599978|XP_002025167.1|DPER	LOC108136610|XP_017113418.1|DELE
OG0006313	LOC6600781|XP_026845145.1|DPER	LOC108138550|XP_017116310.1|DELE
OG0006314	LOC6603498|XP_002028478.2|DPER	LOC108134819|XP_017110761.1|DELE
OG0006315	LOC6595099|XP_026840451.1|DPER	LOC108142950|XP_017122572.1|DELE
OG0006316	LOC6600196|XP_002025327.1|DPER	LOC108140900|XP_017119433.1|DELE
OG0006317	LOC6597490|XP_002022726.1|DPER	LOC108138592|XP_017116372.1|DELE
OG0006318	LOC6597450|XP_026846402.1|DPER	LOC108134869|XP_017110847.1|DELE
OG0006319	LOC6602077|XP_002027155.1|DPER	LOC108141527|XP_017120449.1|DELE
OG0006320	LOC6597865|XP_026847012.1|DPER	LOC108137335|XP_017114456.1|DELE
OG0006321	LOC6599957|XP_002025034.1|DPER	LOC108136523|XP_017113287.1|DELE
OG0006322	LOC6600669|XP_002025742.2|DPER	LOC108137406|XP_017114553.1|DELE
OG0006323	LOC6603653|XP_026846062.1|DPER	LOC108134822|XP_017110765.1|DELE
OG0006324	LOC6600371|XP_026848385.1|DPER	LOC108136277|XP_017112846.1|DELE
OG0006325	LOC6587965|XP_002013709.1|DPER	LOC108140779|XP_017119256.1|DELE
OG0006326	LOC6597041|XP_002022201.1|DPER	LOC108136128|XP_017112608.1|DELE
OG0006327	LOC6587362|XP_002013019.1|DPER	LOC108149005|XP_017131838.1|DELE
OG0006328	LOC6587791|XP_026839914.1|DPER	LOC108137363|XP_017114488.1|DELE
OG0006329	LOC6600200|XP_026846642.1|DPER	LOC108136269|XP_017112817.1|DELE
OG0006330	LOC6588583|XP_026839977.1|DPER	LOC108143855|XP_017123906.1|DELE
OG0006331	LOC6599401|XP_026847158.1|DPER	LOC108137310|XP_017114424.1|DELE
OG0006332	LOC6599268|XP_002024263.2|DPER	LOC108150012|XP_017133454.1|DELE
OG0006333	LOC6598186|XP_002023360.1|DPER	LOC108136501|XP_017113224.1|DELE
OG0006334	LOC6597752|XP_026847059.1|DPER	LOC108136447|XP_017113101.1|DELE
OG0006335	LOC6595151|XP_002020141.1|DPER	LOC108148922|XP_017131728.1|DELE
OG0006336	LOC6599214|XP_026848265.1|DPER	LOC108138409|XP_017116083.1|DELE
OG0006337	LOC6598211|XP_026846237.1|DPER	LOC108142274|XP_017121488.1|DELE
OG0006338	LOC6591596|XP_002017542.1|DPER	LOC108140960|XP_017119516.1|DELE
OG0006339	LOC6603591|XP_026845777.1|DPER	LOC108134906|XP_017110905.1|DELE
OG0006340	LOC6597236|XP_026846432.1|DPER	LOC108147694|XP_017129897.1|DELE
OG0006341	LOC6597869|XP_026846939.1|DPER	LOC108137290|XP_017114398.1|DELE
OG0006342	LOC6597871|XP_026847014.1|DPER	LOC108137306|XP_017114419.1|DELE
OG0006343	LOC6597872|XP_026846979.1|DPER	LOC108137233|XP_017114301.1|DELE
OG0006344	LOC6597717|XP_002022868.2|DPER	LOC108150044|XP_017133498.1|DELE
OG0006345	LOC6594879|XP_026843476.1|DPER	LOC108148712|XP_017131366.1|DELE
OG0006346	LOC6594848|XP_002020251.1|DPER	LOC108148747|XP_017131430.1|DELE
OG0006347	LOC6587233|XP_026840257.1|DPER	LOC108136760|XP_017113600.1|DELE
OG0006348	LOC6598419|XP_002023663.2|DPER	LOC108141394|XP_017120241.1|DELE
OG0006349	LOC6600697|XP_026845153.1|DPER	LOC108136270|XP_017112825.1|DELE
OG0006350	LOC6595133|XP_002020299.1|DPER	LOC108149025|XP_017131860.1|DELE
OG0006351	LOC6597405|XP_002022497.1|DPER	LOC108137667|XP_017115010.1|DELE
OG0006352	LOC6591258|XP_026841145.1|DPER	LOC108149823|XP_017133184.1|DELE
OG0006353	LOC6595047|XP_026846743.1|DPER	LOC108149009|XP_017131841.1|DELE
OG0006354	LOC6587706|XP_026846873.1|DPER	LOC108137377|XP_017114517.1|DELE
OG0006355	LOC6597378|XP_026846430.1|DPER	LOC108137270|XP_017114353.1|DELE
OG0006356	LOC6600770|XP_002025838.1|DPER	LOC108136237|XP_017112757.1|DELE
OG0006357	LOC6602621|XP_026846645.1|DPER	LOC108148150|XP_017130514.1|DELE
OG0006358	LOC6600639|XP_002025633.1|DPER	LOC108145974|XP_017127194.1|DELE
OG0006359	LOC6588021|XP_002013727.1|DPER	LOC108140582|XP_017118953.1|DELE
OG0006360	LOC6603081|XP_026847146.1|DPER	LOC108141535|XP_017120465.1|DELE
OG0006361	LOC6591747|XP_002016985.1|DPER	LOC108148407|XP_017130931.1|DELE
OG0006362	LOC6597390|XP_026846405.1|DPER	LOC108137125|XP_017114153.1|DELE
OG0006363	LOC6597472|XP_026849286.1|DPER	LOC108134856|XP_017110828.1|DELE
OG0006364	LOC6595410|XP_002020883.1|DPER	LOC108138186|XP_017115787.1|DELE
OG0006365	LOC6599435|XP_002024533.2|DPER	LOC108145157|XP_017125876.1|DELE
OG0006366	LOC6599439|XP_026847161.1|DPER	LOC108144619|XP_017125137.1|DELE
OG0006367	LOC6597708|XP_002022859.2|DPER	LOC108137404|XP_017114552.1|DELE
OG0006368	LOC6595302|XP_026850149.1|DPER	LOC108148888|XP_017131680.1|DELE
OG0006369	LOC6595301|XP_026850995.1|DPER	LOC108148627|XP_017131219.1|DELE
OG0006370	LOC6601714|XP_002026772.1|DPER	LOC108136465|XP_017113147.1|DELE
OG0006371	LOC6595168|XP_002020423.2|DPER	LOC108143773|XP_017123790.1|DELE
OG0006372	LOC6588549|XP_002013011.1|DPER	LOC108149031|XP_017131871.1|DELE
OG0006373	LOC6597267|XP_026846453.1|DPER	LOC108136528|XP_017113291.1|DELE
OG0006374	LOC6599980|XP_026845127.1|DPER	LOC108136532|XP_017113302.1|DELE
OG0006375	LOC6597616|XP_026848900.1|DPER	LOC108137668|XP_017115012.1|DELE
OG0006376	LOC6597709|XP_026846537.1|DPER	LOC108137412|XP_017114560.1|DELE
OG0006377	LOC6601733|XP_002026791.1|DPER	LOC108136633|XP_017113441.1|DELE
OG0006378	LOC6594938|XP_026848969.1|DPER	LOC108148897|XP_017131700.1|DELE
OG0006379	LOC6600055|XP_002025070.1|DPER	LOC108148134|XP_017130472.1|DELE
OG0006380	LOC6598277|XP_002023300.1|DPER	LOC108137184|XP_017114256.1|DELE
OG0006381	LOC6597308|XP_002022380.1|DPER	LOC108137126|XP_017114155.1|DELE
OG0006382	LOC6597693|XP_002022874.1|DPER	LOC108150035|XP_017133487.1|DELE
OG0006383	LOC6600129|XP_026846621.1|DPER	LOC108138410|XP_017116084.1|DELE
OG0006384	LOC6600130|XP_002025297.1|DPER	LOC108138411|XP_017116088.1|DELE
OG0006385	LOC6587702|XP_002012751.1|DPER	LOC108137375|XP_017114515.1|DELE
OG0006386	LOC6593424|XP_002019130.2|DPER	LOC108135223|XP_017111342.1|DELE
OG0006387	LOC6595332|XP_026846390.1|DPER	LOC108148488|XP_017131010.1|DELE
OG0006388	LOC6597749|XP_026847050.1|DPER	LOC108136445|XP_017113097.1|DELE
OG0006389	LOC6597750|XP_026847030.1|DPER	LOC108136446|XP_017113098.1|DELE
OG0006390	LOC6591410|XP_002016936.1|DPER	LOC108136799|XP_017113680.1|DELE
OG0006391	LOC6587260|XP_002013910.2|DPER	LOC108135936|XP_017112377.1|DELE
OG0006392	LOC6600791|XP_002025814.1|DPER	LOC108136331|XP_017112924.1|DELE
OG0006393	LOC6595566|XP_002020914.1|DPER	LOC108150529|XP_017134247.1|DELE
OG0006394	LOC6594850|XP_002020058.1|DPER	LOC108140404|XP_017118608.1|DELE
OG0006395	LOC6595040|XP_002020367.1|DPER	LOC108143096|XP_017122806.1|DELE
OG0006396	LOC6600763|XP_002025771.1|DPER	LOC108137769|XP_017115160.1|DELE
OG0006397	LOC6597592|XP_002022811.2|DPER	LOC108136478|XP_017113179.1|DELE
OG0006398	LOC6598280|XP_002023303.2|DPER	LOC108141335|XP_017120120.1|DELE
OG0006399	LOC6600205|XP_026846633.1|DPER	LOC108137673|XP_017115017.1|DELE
OG0006400	LOC6600203|XP_026846628.1|DPER	LOC108137672|XP_017115016.1|DELE
OG0006401	LOC6595819|XP_026845397.1|DPER	LOC108135539|XP_017111776.1|DELE
OG0006402	LOC6591459|XP_002016945.1|DPER	LOC108140804|XP_017119292.1|DELE
OG0006403	LOC6594297|XP_026850375.1|DPER	LOC108140354|XP_017118537.1|DELE
OG0006404	LOC6594722|XP_026850462.1|DPER	LOC108140519|XP_017118817.1|DELE
OG0006405	LOC6602281|XP_026848505.1|DPER	LOC108146952|XP_017128696.1|DELE
OG0006406	LOC6587227|XP_002013645.2|DPER	LOC108147227|XP_017129108.1|DELE
OG0006407	LOC6597258|XP_002022452.1|DPER	LOC108136488|XP_017113191.1|DELE
OG0006408	LOC6597234|XP_002022529.2|DPER	LOC108147701|XP_017129911.1|DELE
OG0006409	LOC6598250|XP_026846220.1|DPER	LOC108148178|XP_017130568.1|DELE
OG0006410	LOC6600663|XP_002025868.1|DPER	LOC108137693|XP_017115055.1|DELE
OG0006411	LOC6598273|XP_026846187.1|DPER	LOC108137753|XP_017115142.1|DELE
OG0006412	LOC6588537|XP_002013973.1|DPER	LOC108148893|XP_017131692.1|DELE
OG0006413	LOC6588490|XP_026840103.1|DPER	LOC108148789|XP_017131495.1|DELE
OG0006414	LOC6587887|XP_002013203.1|DPER	LOC108144070|XP_017124206.1|DELE
OG0006415	LOC6597901|XP_026847039.1|DPER	LOC108137284|XP_017114382.1|DELE
OG0006416	LOC6597647|XP_026849316.1|DPER	LOC108138553|XP_017116312.1|DELE
OG0006417	LOC6596287|XP_002021809.1|DPER	LOC108138870|XP_017116886.1|DELE
OG0006418	LOC6602696|XP_026845970.1|DPER	LOC108150028|XP_017133477.1|DELE
OG0006419	LOC6598669|XP_026850792.1|DPER	LOC108143056|XP_017122757.1|DELE
OG0006420	LOC6587824|XP_002013687.1|DPER	LOC108135181|XP_017111292.1|DELE
OG0006421	LOC6596545|XP_002021682.2|DPER	LOC108137775|XP_017115167.1|DELE
OG0006422	LOC6589578|XP_002014287.1|DPER	LOC108137796|XP_017115189.1|DELE
OG0006423	LOC6588319|XP_002013567.1|DPER	LOC108148814|XP_017131554.1|DELE
OG0006424	LOC6587344|XP_002013569.2|DPER	LOC108148816|XP_017131558.1|DELE
OG0006425	LOC6587253|XP_002013565.1|DPER	LOC108148731|XP_017131399.1|DELE
OG0006426	LOC6588559|XP_002013564.1|DPER	LOC108148730|XP_017131398.1|DELE
OG0006427	LOC6595187|XP_002020043.1|DPER	LOC108147303|XP_017129216.1|DELE
OG0006428	LOC6587961|XP_026843006.1|DPER	LOC108140579|XP_017118949.1|DELE
OG0006429	LOC6588588|XP_002013465.2|DPER	LOC108136732|XP_017113553.1|DELE
OG0006430	LOC6601838|XP_002026869.2|DPER	LOC108142770|XP_017122299.1|DELE
OG0006431	LOC6594904|XP_002020504.2|DPER	LOC108148786|XP_017131490.1|DELE
OG0006432	LOC6587879|XP_026839984.1|DPER	LOC108135774|XP_017112119.1|DELE
OG0006433	LOC6587682|XP_026840275.1|DPER	LOC108134777|XP_017110715.1|DELE
OG0006434	LOC6589303|XP_002014394.1|DPER	LOC108141838|XP_017120911.1|DELE
OG0006435	LOC6587872|XP_026847110.1|DPER	LOC108147224|XP_017129093.1|DELE
OG0006436	LOC6600025|XP_002025104.1|DPER	LOC108150021|XP_017133468.1|DELE
OG0006437	LOC6598185|XP_026846172.1|DPER	LOC108136509|XP_017113250.1|DELE
OG0006438	LOC6589871|XP_002014584.1|DPER	LOC108137865|XP_017115290.1|DELE
OG0006439	LOC6598633|XP_002023845.1|DPER	LOC108135081|XP_017111136.1|DELE
OG0006440	LOC6598634|XP_002023846.1|DPER	LOC108135084|XP_017111142.1|DELE
OG0006441	LOC6587700|XP_002013275.1|DPER	LOC108148343|XP_017130844.1|DELE
OG0006442	LOC6595272|XP_026851143.1|DPER	LOC108143046|XP_017122743.1|DELE
OG0006443	LOC6591744|XP_002016982.1|DPER	LOC108148288|XP_017130746.1|DELE
OG0006444	LOC6594899|XP_002020499.1|DPER	LOC108148913|XP_017131718.1|DELE
OG0006445	LOC6600004|XP_002025115.1|DPER	LOC108136306|XP_017112889.1|DELE
OG0006446	LOC6592094|XP_002016748.2|DPER	LOC108144041|XP_017124168.1|DELE
OG0006447	LOC6591407|XP_002016753.2|DPER	LOC108144064|XP_017124199.1|DELE
OG0006448	LOC6587849|XP_002013424.1|DPER	LOC108136999|XP_017113986.1|DELE
OG0006449	LOC6588252|XP_026840528.1|DPER	LOC108136704|XP_017113518.1|DELE
OG0006450	LOC6595389|XP_002020792.1|DPER	LOC108138952|XP_017117020.1|DELE
OG0006451	LOC6597497|XP_026849300.1|DPER	LOC108136518|XP_017113272.1|DELE
OG0006452	LOC6591693|XP_026844743.1|DPER	LOC108143961|XP_017124046.1|DELE
OG0006453	LOC6601379|XP_002026515.2|DPER	LOC108135590|XP_017111879.1|DELE
OG0006454	LOC6596832|XP_002022013.1|DPER	LOC108137318|XP_017114433.1|DELE
OG0006455	LOC6594385|XP_026840089.1|DPER	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC6594382|XP_002019296.1|DPER	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC6587735|XP_026840472.1|DPER	LOC108147282|XP_017129188.1|DELE
OG0006458	LOC6589678|XP_002014402.1|DPER	LOC108142017|XP_017121179.1|DELE
OG0006459	LOC6594766|XP_026846052.1|DPER	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC6588265|XP_026847807.1|DPER	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC6598789|XP_002023900.1|DPER	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC6594992|XP_026850763.1|DPER	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC6587825|XP_026851285.1|DPER	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC6601794|XP_002026853.2|DPER	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC6600442|XP_002025547.1|DPER	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC6599968|XP_026849186.1|DPER	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC6588052|XP_026851280.1|DPER	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC6587272|XP_002013430.1|DPER	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC6599110|XP_002024411.1|DPER	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC6596121|XP_002020969.2|DPER	LOC108146346|XP_017127806.1|DELE
