Orthogroup	DPER.longest_only	DSUP.longest_only
OG0003834	LOC6593426|XP_026843447.1|DPER	LOC119546446|XP_037708648.1|DSUP
OG0003835	LOC6603378|XP_026843859.1|DPER	LOC119548225|XP_037711288.1|DSUP
OG0003836	LOC113565702|XP_026844367.1|DPER, LOC6589653|XP_002014514.2|DPER	LOC119545930|XP_037707776.1|DSUP
OG0003837	LOC6589655|XP_002014516.1|DPER	LOC119546584|XP_037708919.1|DSUP
OG0003838	LOC6588899|XP_002014984.1|DPER	LOC119547866|XP_037710828.1|DSUP
OG0003839	LOC6593714|XP_026842966.1|DPER	LOC119548612|XP_037711906.1|DSUP
OG0003840	LOC6590553|XP_002016233.1|DPER	LOC119548979|XP_037712502.1|DSUP
OG0003841	LOC6596488|XP_002021530.1|DPER	LOC119548089|XP_037711103.1|DSUP
OG0003842	LOC6588998|XP_026844219.1|DPER	LOC119548613|XP_037711907.1|DSUP
OG0003843	LOC6598000|XP_026842942.1|DPER	LOC119546513|XP_037708766.1|DSUP
OG0003844	LOC6593599|XP_026843416.1|DPER	LOC119548611|XP_037711902.1|DSUP
OG0003845	LOC6593751|XP_002018855.2|DPER	LOC119547462|XP_037710271.1|DSUP
OG0003846	LOC6589233|XP_026844880.1|DPER	LOC119546901|XP_037709452.1|DSUP
OG0003847	LOC6593517|XP_026843829.1|DPER	LOC119546525|XP_037708789.1|DSUP
OG0003848	LOC6598758|XP_026850979.1|DPER	LOC119562891|XP_037731936.1|DSUP
OG0003849	LOC6592735|XP_026841440.1|DPER	LOC119549281|XP_037713142.1|DSUP
OG0003850	LOC6598105|XP_026843555.1|DPER	LOC119547066|XP_037709678.1|DSUP
OG0003851	LOC6592556|XP_002017934.1|DPER	LOC119550695|XP_037715488.1|DSUP
OG0003852	LOC6589837|XP_002014887.1|DPER	LOC119548765|XP_037712236.1|DSUP
OG0003853	LOC6601350|XP_026842368.1|DPER	LOC119549154|XP_037712865.1|DSUP
OG0003854	LOC6589462|XP_002014741.1|DPER	LOC119548314|XP_037711419.1|DSUP
OG0003855	LOC6589463|XP_002014742.2|DPER	LOC119548313|XP_037711418.1|DSUP
OG0003856	LOC6589763|XP_002015114.1|DPER	LOC119546149|XP_037708186.1|DSUP
OG0003857	LOC6595468|XP_002020901.2|DPER	LOC119546417|XP_037708610.1|DSUP
OG0003859	LOC6588795|XP_026844249.1|DPER	LOC119547031|XP_037709632.1|DSUP
OG0003860	LOC6593117|XP_002017616.1|DPER	LOC119550687|XP_037715480.1|DSUP
OG0003861	LOC113565440|XP_026843207.1|DPER	LOC119547782|XP_037710721.1|DSUP
OG0003862	LOC6589695|XP_026843985.1|DPER	LOC119558514|XP_037727942.1|DSUP
OG0003863	LOC6593855|XP_026842955.1|DPER	LOC119548440|XP_037711626.1|DSUP
OG0003864	LOC6593854|XP_002019222.1|DPER	LOC119548399|XP_037711555.1|DSUP
OG0003865	LOC6591753|XP_002017414.2|DPER	LOC119563277|XP_037732528.1|DSUP
OG0003866	LOC6596524|XP_002021721.1|DPER	LOC119547344|XP_037710084.1|DSUP
OG0003867	LOC113565411|XP_026843121.1|DPER	LOC119562532|XP_037731654.1|DSUP
OG0003868	LOC6589304|XP_002014395.1|DPER	LOC119546844|XP_037709366.1|DSUP
OG0003869	LOC6589033|XP_002015080.1|DPER	LOC119547203|XP_037709877.1|DSUP
OG0003870	LOC6588810|XP_026844883.1|DPER	LOC119548622|XP_037711920.1|DSUP
OG0003871	LOC6589295|XP_002015065.1|DPER	LOC119546524|XP_037708788.1|DSUP
OG0003872	LOC6590023|XP_002016202.1|DPER	LOC119550940|XP_037715893.1|DSUP
OG0003873	LOC6593396|XP_026843302.1|DPER	LOC119548535|XP_037711756.1|DSUP
OG0003874	LOC6596596|XP_026843798.1|DPER	LOC119546531|XP_037708796.1|DSUP
OG0003875	LOC6588822|XP_002014419.1|DPER	LOC119547132|XP_037709773.1|DSUP
OG0003876	LOC6595676|XP_002020736.1|DPER	LOC119547848|XP_037710806.1|DSUP
OG0003877	LOC6603395|XP_002028375.1|DPER	LOC119548262|XP_037711335.1|DSUP
OG0003878	LOC6588796|XP_026844248.1|DPER	LOC119547030|XP_037709628.1|DSUP
OG0003879	LOC6601055|XP_026849765.1|DPER	LOC119555554|XP_037722928.1|DSUP
OG0003880	LOC6602312|XP_026848503.1|DPER	LOC119554662|XP_037721592.1|DSUP
OG0003881	LOC6600959|XP_002025997.1|DPER	LOC119551244|XP_037716416.1|DSUP
OG0003882	LOC6593129|XP_002018103.1|DPER	LOC119559148|XP_037728145.1|DSUP
OG0003883	LOC6598361|XP_026846313.1|DPER	LOC119558274|XP_037727575.1|DSUP
OG0003884	LOC6598037|XP_002023195.2|DPER	LOC119546325|XP_037708452.1|DSUP
OG0003885	LOC6593767|XP_002018959.1|DPER	LOC119547706|XP_037710609.1|DSUP
OG0003886	LOC6593768|XP_002018960.2|DPER	LOC119547704|XP_037710607.1|DSUP
OG0003887	LOC6596489|XP_002021531.2|DPER	LOC119547717|XP_037710619.1|DSUP
OG0003888	LOC6594882|XP_002020001.2|DPER	LOC119560693|XP_037730203.1|DSUP
OG0003889	LOC6595632|XP_002020675.1|DPER	LOC119547688|XP_037710583.1|DSUP
OG0003890	LOC6601699|XP_002026711.1|DPER	LOC119554676|XP_037721607.1|DSUP
OG0003891	LOC6598045|XP_002023203.1|DPER	LOC119546443|XP_037708646.1|DSUP
OG0003892	LOC6601120|XP_002026195.1|DPER	LOC119554563|XP_037721462.1|DSUP
OG0003893	LOC6597966|XP_002023169.1|DPER	LOC119546100|XP_037708111.1|DSUP
OG0003894	LOC6589013|XP_002014329.1|DPER	LOC119548420|XP_037711588.1|DSUP
OG0003895	LOC6600832|XP_002025926.1|DPER	LOC119550440|XP_037715043.1|DSUP
OG0003896	LOC6600836|XP_026842580.1|DPER	LOC119550856|XP_037715756.1|DSUP
OG0003897	LOC6591088|XP_002016120.1|DPER	LOC119552045|XP_037717716.1|DSUP
OG0003898	LOC6598072|XP_002023131.1|DPER	LOC119548686|XP_037712063.1|DSUP
OG0003899	LOC6589867|XP_002014580.1|DPER	LOC119548529|XP_037711751.1|DSUP
OG0003900	LOC6595478|XP_002020650.1|DPER	LOC119546508|XP_037708758.1|DSUP
OG0003901	LOC6595467|XP_002020900.1|DPER	LOC119546418|XP_037708611.1|DSUP
OG0003902	LOC6595466|XP_002020899.1|DPER	LOC119546486|XP_037708710.1|DSUP
OG0003903	LOC6602240|XP_002027270.1|DPER	LOC119548829|XP_037712375.1|DSUP, LOC119559717|XP_037728708.1|DSUP
OG0003904	LOC6602241|XP_002027271.1|DPER	LOC119548828|XP_037712374.1|DSUP
OG0003905	LOC6595230|XP_002020203.1|DPER	LOC119552001|XP_037717656.1|DSUP
OG0003906	LOC6601633|XP_002026636.1|DPER	LOC119551593|XP_037716922.1|DSUP
OG0003907	LOC6589523|XP_026844051.1|DPER	LOC119548394|XP_037711548.1|DSUP
OG0003908	LOC6589524|XP_002015047.2|DPER	LOC119547805|XP_037710750.1|DSUP
OG0003909	LOC6601264|XP_002026393.1|DPER	LOC119549538|XP_037713609.1|DSUP
OG0003910	LOC113566122|XP_026846049.1|DPER	LOC119560951|XP_037730618.1|DSUP
OG0003911	LOC6588698|XP_002015033.1|DPER	LOC119548410|XP_037711577.1|DSUP
OG0003912	LOC6596503|XP_002021577.1|DPER	LOC119546943|XP_037709509.1|DSUP
OG0003913	LOC6597949|XP_026843409.1|DPER	LOC119547614|XP_037710465.1|DSUP
OG0003914	LOC6588806|XP_002015127.1|DPER	LOC119547210|XP_037709888.1|DSUP
OG0003915	LOC6599902|XP_002025015.1|DPER	LOC119557876|XP_037726805.1|DSUP
OG0003916	LOC6595559|XP_026844164.1|DPER	LOC119547109|XP_037709747.1|DSUP
OG0003917	LOC6593950|XP_026843257.1|DPER	LOC119546700|XP_037709108.1|DSUP
OG0003918	LOC6589691|XP_002015204.2|DPER	LOC119547537|XP_037710361.1|DSUP
OG0003919	LOC6596303|XP_026843502.1|DPER	LOC119547846|XP_037710804.1|DSUP
OG0003920	LOC6590608|XP_002016473.2|DPER	LOC119550943|XP_037715896.1|DSUP
OG0003921	LOC6589497|XP_026844649.1|DPER	LOC119547180|XP_037709843.1|DSUP
OG0003922	LOC6589765|XP_026844450.1|DPER	LOC119546075|XP_037708079.1|DSUP
OG0003923	LOC6602017|XP_002027045.1|DPER	LOC119561361|XP_037730993.1|DSUP
OG0003924	LOC6590380|XP_002015482.1|DPER	LOC119549332|XP_037713240.1|DSUP
OG0003925	LOC6596363|XP_026843196.1|DPER	LOC119545952|XP_037707837.1|DSUP
OG0003926	LOC6596513|XP_026843749.1|DPER	LOC119548837|XP_037712384.1|DSUP
OG0003927	LOC6589158|XP_002014889.2|DPER	LOC119548762|XP_037712230.1|DSUP
OG0003928	LOC6593979|XP_002019021.1|DPER	LOC119548273|XP_037711352.1|DSUP
OG0003929	LOC6588802|XP_002015123.1|DPER	LOC119548874|XP_037712432.1|DSUP
OG0003930	LOC6593418|XP_002019124.1|DPER	LOC119547799|XP_037710744.1|DSUP
OG0003931	LOC6593544|XP_026843304.1|DPER	LOC119546795|XP_037709287.1|DSUP
OG0003932	LOC6592603|XP_026842159.1|DPER	LOC119551841|XP_037717341.1|DSUP
OG0003933	LOC6588915|XP_002014811.1|DPER	LOC119548177|XP_037711219.1|DSUP
OG0003934	LOC6593881|XP_026843376.1|DPER	LOC119548793|XP_037712297.1|DSUP
OG0003935	LOC6600797|XP_002025968.1|DPER	LOC119549893|XP_037714129.1|DSUP
OG0003936	LOC6600796|XP_002025967.1|DPER	LOC119549894|XP_037714130.1|DSUP
OG0003937	LOC6590475|XP_002016661.1|DPER	LOC119549589|XP_037713676.1|DSUP
OG0003938	LOC6596357|XP_026843060.1|DPER	LOC119547385|XP_037710150.1|DSUP
OG0003939	LOC6589862|XP_002015167.1|DPER	LOC119546034|XP_037707980.1|DSUP
OG0003940	LOC6596351|XP_002021489.1|DPER	LOC119546746|XP_037709173.1|DSUP
OG0003941	LOC6596354|XP_002021492.1|DPER	LOC119547362|XP_037710106.1|DSUP
OG0003942	LOC6589184|XP_026844227.1|DPER	LOC119548281|XP_037711374.1|DSUP
OG0003943	LOC6596359|XP_002021497.1|DPER	LOC119546798|XP_037709302.1|DSUP
OG0003944	LOC6589379|XP_002015051.1|DPER	LOC119548369|XP_037711515.1|DSUP
OG0003945	LOC6592560|XP_002018242.1|DPER	LOC119549818|XP_037714024.1|DSUP
OG0003946	LOC6598062|XP_002023155.1|DPER	LOC119547304|XP_037710028.1|DSUP
OG0003947	LOC6598076|XP_002023135.1|DPER	LOC119548155|XP_037711184.1|DSUP
OG0003948	LOC6595663|XP_002020785.1|DPER	LOC119548865|XP_037712421.1|DSUP
OG0003949	LOC6595661|XP_002020783.2|DPER	LOC119548862|XP_037712417.1|DSUP
OG0003950	LOC6589628|XP_026844153.1|DPER, LOC113565871|XP_026845032.1|DPER	LOC119561810|XP_037731216.1|DSUP
OG0003951	LOC6589740|XP_002014238.1|DPER	LOC119562480|XP_037731602.1|DSUP
OG0003952	LOC6589007|XP_002015145.1|DPER	LOC119546778|XP_037709258.1|DSUP
OG0003953	LOC6593729|XP_002019107.1|DPER	LOC119546044|XP_037707996.1|DSUP
OG0003954	LOC6601912|XP_026849341.1|DPER	LOC119555096|XP_037722242.1|DSUP
OG0003955	LOC113565658|XP_026844117.1|DPER, LOC113565657|XP_026844116.1|DPER	LOC119547818|XP_037710770.1|DSUP
OG0003956	LOC6588807|XP_026844241.1|DPER	LOC119546220|XP_037708288.1|DSUP
OG0003957	LOC6599487|XP_002024584.1|DPER	LOC119552828|XP_037718610.1|DSUP
OG0003958	LOC6599362|XP_002024485.1|DPER	LOC119557490|XP_037726189.1|DSUP
OG0003959	LOC6593083|XP_002017896.2|DPER	LOC119551286|XP_037716481.1|DSUP
OG0003960	LOC6600126|XP_002025293.1|DPER	LOC119556498|XP_037724686.1|DSUP
OG0003961	LOC6589528|XP_002015016.1|DPER	LOC119548068|XP_037711082.1|DSUP
OG0003962	LOC6596517|XP_002021512.2|DPER	LOC119545989|XP_037707906.1|DSUP
OG0003963	LOC6597975|XP_026843351.1|DPER	LOC119546307|XP_037708428.1|DSUP
OG0003964	LOC6589057|XP_002014545.1|DPER	LOC119548251|XP_037711322.1|DSUP
OG0003965	LOC6602227|XP_026843815.1|DPER	LOC119547381|XP_037710135.1|DSUP
OG0003966	LOC6597973|XP_002023111.1|DPER	LOC119561812|XP_037731217.1|DSUP
OG0003967	LOC6593206|XP_026842795.1|DPER	LOC119551929|XP_037717495.1|DSUP
OG0003968	LOC6593209|XP_002018038.1|DPER	LOC119549454|XP_037713479.1|DSUP
OG0003969	LOC6590867|XP_026840740.1|DPER	LOC119549365|XP_037713319.1|DSUP
OG0003970	LOC6589870|XP_002014583.1|DPER	LOC119547453|XP_037710243.1|DSUP
OG0003971	LOC6588711|XP_026844462.1|DPER	LOC119548345|XP_037711480.1|DSUP
OG0003972	LOC6596987|XP_002022234.2|DPER	LOC119553161|XP_037719323.1|DSUP
OG0003973	LOC6592285|XP_002018404.1|DPER	LOC119549316|XP_037713218.1|DSUP
OG0003974	LOC6592200|XP_002017835.1|DPER	LOC119550827|XP_037715699.1|DSUP
OG0003975	LOC6593495|XP_026843242.1|DPER	LOC119548759|XP_037712215.1|DSUP
OG0003976	LOC6593323|XP_002018945.1|DPER	LOC119548498|XP_037711706.1|DSUP
OG0003977	LOC6593591|XP_002018882.1|DPER	LOC119548254|XP_037711325.1|DSUP
OG0003978	LOC6602378|XP_002027382.1|DPER	LOC119552645|XP_037718269.1|DSUP
OG0003979	LOC6596456|XP_002021626.1|DPER	LOC119547100|XP_037709731.1|DSUP, LOC119547099|XP_037709730.1|DSUP
OG0003980	LOC6594455|XP_002019706.1|DPER	LOC119551715|XP_037717121.1|DSUP
OG0003981	LOC6589684|XP_002014769.1|DPER	LOC119546549|XP_037708830.1|DSUP
OG0003982	LOC6597968|XP_026843234.1|DPER	LOC119548451|XP_037711641.1|DSUP
OG0003983	LOC6603517|XP_002028495.2|DPER	LOC119547002|XP_037709597.1|DSUP
OG0003984	LOC6589552|XP_026843907.1|DPER	LOC119547496|XP_037710314.1|DSUP
OG0003985	LOC113565463|XP_026843327.1|DPER	LOC119548879|XP_037712438.1|DSUP
OG0003986	LOC6589313|XP_026844696.1|DPER	LOC119547505|XP_037710324.1|DSUP
OG0003987	LOC6589075|XP_026844014.1|DPER	LOC119546123|XP_037708144.1|DSUP
OG0003988	LOC6589830|XP_002014709.1|DPER	LOC119547586|XP_037710422.1|DSUP
OG0003989	LOC6589421|XP_002014541.1|DPER	LOC119546516|XP_037708771.1|DSUP
OG0003990	LOC6593746|XP_002018850.1|DPER	LOC119548041|XP_037711045.1|DSUP
OG0003991	LOC6595354|XP_026844296.1|DPER, LOC6604533|XP_026845163.1|DPER	LOC119548870|XP_037712423.1|DSUP
OG0003992	LOC6595507|XP_002020612.1|DPER	LOC119547436|XP_037710224.1|DSUP
OG0003993	LOC6595545|XP_026844725.1|DPER	LOC119545958|XP_037707849.1|DSUP
OG0003994	LOC6587589|XP_002013647.1|DPER	LOC119545674|XP_037707334.1|DSUP, LOC119551184|XP_037716316.1|DSUP
OG0003995	LOC6590643|XP_002016604.1|DPER	LOC119549330|XP_037713237.1|DSUP
OG0003996	LOC6590011|XP_026842093.1|DPER	LOC119550721|XP_037715547.1|DSUP
OG0003997	LOC6593645|XP_026843453.1|DPER	LOC119546942|XP_037709507.1|DSUP
OG0003998	LOC6589200|XP_026844756.1|DPER	LOC119562545|XP_037731668.1|DSUP
OG0003999	LOC6597969|XP_002023107.1|DPER	LOC119562365|XP_037731455.1|DSUP
OG0004000	LOC6597300|XP_026846410.1|DPER	LOC119557727|XP_037726539.1|DSUP
OG0004001	LOC6590018|XP_002016572.1|DPER	LOC119549223|XP_037713033.1|DSUP
OG0004002	LOC6596531|XP_002021728.1|DPER	LOC119547629|XP_037710487.1|DSUP
OG0004003	LOC6604572|XP_026844939.1|DPER	LOC119548584|XP_037711842.1|DSUP
OG0004004	LOC6588888|XP_002014857.1|DPER	LOC119548849|XP_037712399.1|DSUP
OG0004005	LOC6593677|XP_026843145.1|DPER	LOC119547655|XP_037710528.1|DSUP
OG0004006	LOC6589369|XP_002015253.1|DPER	LOC119546136|XP_037708168.1|DSUP
OG0004007	LOC6589034|XP_002015081.1|DPER	LOC119547204|XP_037709879.1|DSUP
OG0004008	LOC6593600|XP_026843736.1|DPER	LOC119548275|XP_037711354.1|DSUP
OG0004009	LOC6596522|XP_026843080.1|DPER	LOC119547023|XP_037709622.1|DSUP
OG0004010	LOC6597999|XP_026843480.1|DPER	LOC119548690|XP_037712080.1|DSUP
OG0004011	LOC6593860|XP_002018930.1|DPER	LOC119548515|XP_037711731.1|DSUP
OG0004012	LOC6594870|XP_026850614.1|DPER	LOC119554565|XP_037721467.1|DSUP
OG0004013	LOC6598107|XP_002023248.1|DPER	LOC119546977|XP_037709554.1|DSUP
OG0004014	LOC6596986|XP_002022233.2|DPER	LOC119553160|XP_037719322.1|DSUP
OG0004015	LOC6602237|XP_002027267.1|DPER	LOC119548827|XP_037712373.1|DSUP
OG0004016	LOC6588727|XP_002014369.2|DPER	LOC119546843|XP_037709365.1|DSUP
OG0004017	LOC6595553|XP_026844768.1|DPER	LOC119547276|XP_037709985.1|DSUP
OG0004018	LOC6591147|XP_002015570.1|DPER	LOC119550526|XP_037715172.1|DSUP
OG0004019	LOC6589483|XP_002015239.1|DPER	LOC119546974|XP_037709550.1|DSUP
OG0004020	LOC6589518|XP_002015192.1|DPER	LOC119547128|XP_037709769.1|DSUP
OG0004021	LOC6589410|XP_002015198.1|DPER	LOC119546747|XP_037709174.1|DSUP
OG0004022	LOC6595557|XP_002020905.1|DPER	LOC119546020|XP_037707960.1|DSUP
OG0004023	LOC6590241|XP_026842543.1|DPER	LOC119551662|XP_037717032.1|DSUP
OG0004024	LOC6588881|XP_026844447.1|DPER	LOC119547852|XP_037710810.1|DSUP
OG0004025	LOC6603510|XP_002028489.1|DPER, LOC6588674|XP_002014469.1|DPER	LOC119548299|XP_037711394.1|DSUP
OG0004026	LOC6589372|XP_026844160.1|DPER	LOC119546465|XP_037708676.1|DSUP
OG0004027	LOC6593156|XP_002018330.2|DPER	LOC119550560|XP_037715276.1|DSUP
OG0004028	LOC6589322|XP_002014282.1|DPER	LOC119548063|XP_037711076.1|DSUP
OG0004029	LOC6593949|XP_002019013.1|DPER	LOC119548161|XP_037711195.1|DSUP
OG0004030	LOC6590495|XP_026841694.1|DPER	LOC119551126|XP_037716237.1|DSUP
OG0004031	LOC6589546|XP_002015074.2|DPER	LOC119548471|XP_037711667.1|DSUP
OG0004032	LOC6597992|XP_026843082.1|DPER	LOC119562534|XP_037731656.1|DSUP
OG0004033	LOC6589223|XP_026844933.1|DPER	LOC119546635|XP_037709008.1|DSUP
OG0004034	LOC6588703|XP_002014944.1|DPER	LOC119546138|XP_037708170.1|DSUP
OG0004035	LOC6596358|XP_026842938.1|DPER	LOC119547386|XP_037710155.1|DSUP
OG0004036	LOC6596501|XP_002021575.1|DPER	LOC119548437|XP_037711614.1|DSUP
OG0004037	LOC6602261|XP_026843390.1|DPER	LOC119546059|XP_037708055.1|DSUP
OG0004038	LOC6589378|XP_002015050.1|DPER	LOC119548509|XP_037711724.1|DSUP
OG0004039	LOC6589452|XP_026844175.1|DPER	LOC119548373|XP_037711519.1|DSUP
OG0004040	LOC6590000|XP_002016050.1|DPER	LOC119549704|XP_037713858.1|DSUP
OG0004041	LOC6600672|XP_026848699.1|DPER	LOC119558125|XP_037727285.1|DSUP
OG0004042	LOC6601674|XP_002026739.2|DPER	LOC119554212|XP_037720945.1|DSUP
OG0004043	LOC6596652|XP_002021660.1|DPER	LOC119547984|XP_037710968.1|DSUP
OG0004044	LOC6597486|XP_002022722.1|DPER	LOC119556627|XP_037724878.1|DSUP
OG0004045	LOC6589602|XP_002014309.1|DPER	LOC119548887|XP_037712466.1|DSUP
OG0004046	LOC6588979|XP_002014571.1|DPER	LOC119547902|XP_037710867.1|DSUP
OG0004047	LOC6595445|XP_002020866.1|DPER	LOC119547828|XP_037710780.1|DSUP
OG0004048	LOC6589169|XP_002015026.1|DPER	LOC119547415|XP_037710193.1|DSUP
OG0004049	LOC6589791|XP_002014638.1|DPER, LOC113565902|XP_026845071.1|DPER	LOC119548751|XP_037712197.1|DSUP
OG0004050	LOC6589399|XP_026844346.1|DPER	LOC119546025|XP_037707968.1|DSUP
OG0004051	LOC6589860|XP_002015165.2|DPER	LOC119548890|XP_037712473.1|DSUP
OG0004052	LOC6599283|XP_002024248.1|DPER	LOC119555941|XP_037723574.1|DSUP
OG0004053	LOC6593058|XP_002018470.1|DPER	LOC119551530|XP_037716844.1|DSUP
OG0004054	LOC6588895|XP_002014683.1|DPER	LOC119547167|XP_037709822.1|DSUP
OG0004055	LOC6587775|XP_002012891.2|DPER	LOC119545816|XP_037707639.1|DSUP
OG0004056	LOC6594681|XP_002019316.2|DPER	LOC119560475|XP_037729863.1|DSUP
OG0004057	LOC6599079|XP_026849037.1|DPER	LOC119553535|XP_037719893.1|DSUP
OG0004058	LOC6596216|XP_026845441.1|DPER	LOC119553059|XP_037719107.1|DSUP
OG0004059	LOC6591457|XP_002017478.1|DPER	LOC119560000|XP_037729200.1|DSUP
OG0004060	LOC6594143|XP_002019769.1|DPER	LOC119550361|XP_037714923.1|DSUP
OG0004061	LOC6598352|XP_026846164.1|DPER	LOC119558254|XP_037727509.1|DSUP
OG0004062	LOC6595862|XP_026845531.1|DPER	LOC119552999|XP_037718948.1|DSUP
OG0004063	LOC6596930|XP_002021838.1|DPER	LOC119557367|XP_037726037.1|DSUP
OG0004064	LOC6596045|XP_002021229.1|DPER	LOC119555466|XP_037722799.1|DSUP
OG0004065	LOC6601616|XP_026842273.1|DPER	LOC119551086|XP_037716184.1|DSUP
OG0004066	LOC6590936|XP_002016169.1|DPER	LOC119552195|XP_037717976.1|DSUP
OG0004067	LOC6600409|XP_002025514.2|DPER	LOC119557189|XP_037725766.1|DSUP
OG0004068	LOC6594688|XP_002019615.2|DPER	LOC119563484|XP_037732839.1|DSUP
OG0004069	LOC6591794|XP_026840053.1|DPER	LOC119548564|XP_037711805.1|DSUP
OG0004070	LOC6595879|XP_002021392.2|DPER	LOC119554570|XP_037721470.1|DSUP
OG0004071	LOC6602997|XP_026849470.1|DPER	LOC119553928|XP_037720544.1|DSUP
OG0004072	LOC6602998|XP_002028025.2|DPER	LOC119553929|XP_037720545.1|DSUP
OG0004073	LOC6597779|XP_002022982.2|DPER	LOC119556379|XP_037724479.1|DSUP
OG0004074	LOC6590774|XP_002016462.1|DPER	LOC119550342|XP_037714890.1|DSUP
OG0004075	LOC6592641|XP_002017862.1|DPER	LOC119549128|XP_037712823.1|DSUP
OG0004076	LOC6592642|XP_026841031.1|DPER	LOC119549295|XP_037713171.1|DSUP
OG0004077	LOC6602213|XP_026843604.1|DPER	LOC119548580|XP_037711826.1|DSUP
OG0004078	LOC6591676|XP_002016891.1|DPER	LOC119558021|XP_037727070.1|DSUP
OG0004079	LOC6597660|XP_026849302.1|DPER	LOC119556504|XP_037724693.1|DSUP
OG0004080	LOC6590140|XP_002015953.1|DPER	LOC119550424|XP_037715019.1|DSUP
OG0004081	LOC6593127|XP_026842560.1|DPER	LOC119548976|XP_037712494.1|DSUP
OG0004082	LOC6602032|XP_002027029.2|DPER	LOC119550054|XP_037714440.1|DSUP
OG0004084	LOC6602353|XP_026848443.1|DPER	LOC119552936|XP_037718816.1|DSUP
OG0004085	LOC6588335|XP_002014156.1|DPER	LOC119563003|XP_037732120.1|DSUP
OG0004086	LOC6587892|XP_026850882.1|DPER	LOC119563537|XP_037732948.1|DSUP
OG0004087	LOC6598383|XP_026846147.1|DPER	LOC119558035|XP_037727107.1|DSUP
OG0004088	LOC6587321|XP_026850706.1|DPER	LOC119563038|XP_037732169.1|DSUP
OG0004089	LOC6597482|XP_026848867.1|DPER	LOC119558401|XP_037727858.1|DSUP
OG0004090	LOC6591656|XP_002016851.1|DPER	LOC119563472|XP_037732811.1|DSUP
OG0004091	LOC6591618|XP_002017120.1|DPER	LOC119563040|XP_037732172.1|DSUP
OG0004092	LOC6600124|XP_002025291.1|DPER	LOC119556476|XP_037724656.1|DSUP
OG0004094	LOC6597596|XP_026848892.1|DPER	LOC119557560|XP_037726274.1|DSUP
OG0004095	LOC6594717|XP_002019402.2|DPER	LOC119556066|XP_037723810.1|DSUP
OG0004096	LOC6587716|XP_002014074.2|DPER	LOC119563539|XP_037732949.1|DSUP
OG0004097	LOC6595775|XP_002021322.1|DPER	LOC119553934|XP_037720552.1|DSUP
OG0004098	LOC6588231|XP_026844913.1|DPER	LOC119563286|XP_037732539.1|DSUP
OG0004099	LOC6591702|XP_026839981.1|DPER	LOC119560382|XP_037729718.1|DSUP
OG0004100	LOC6591804|XP_002017265.1|DPER	LOC119560075|XP_037729309.1|DSUP
OG0004101	LOC6604201|XP_026848364.1|DPER, LOC6591802|XP_026845381.1|DPER	LOC119560609|XP_037730071.1|DSUP
OG0004102	LOC6591800|XP_002017261.2|DPER	LOC119560842|XP_037730423.1|DSUP
OG0004103	LOC6591678|XP_002016893.1|DPER	LOC119558005|XP_037727044.1|DSUP
OG0004104	LOC6595112|XP_026850534.1|DPER	LOC119563305|XP_037732565.1|DSUP
OG0004105	LOC113565964|XP_026845218.1|DPER	LOC119555448|XP_037722750.1|DSUP
OG0004106	LOC6603335|XP_026848202.1|DPER	LOC119553791|XP_037720330.1|DSUP
OG0004107	LOC113566748|XP_026849549.1|DPER	LOC119554749|XP_037721702.1|DSUP
OG0004108	LOC6594501|XP_002019700.1|DPER	LOC119551718|XP_037717137.1|DSUP
OG0004109	LOC6591655|XP_002016850.1|DPER	LOC119563473|XP_037732812.1|DSUP
OG0004110	LOC6602180|XP_026847978.1|DPER	LOC119554082|XP_037720754.1|DSUP
OG0004111	LOC6592005|XP_002017433.1|DPER	LOC119553133|XP_037719257.1|DSUP
OG0004112	LOC6591912|XP_002016869.1|DPER	LOC119563308|XP_037732570.1|DSUP
OG0004113	LOC6602631|XP_002027653.1|DPER	LOC119557844|XP_037726749.1|DSUP
OG0004114	LOC6596878|XP_002022093.2|DPER	LOC119557549|XP_037726259.1|DSUP
OG0004115	LOC6596859|XP_026846028.1|DPER	LOC119557547|XP_037726249.1|DSUP
OG0004116	LOC6592010|XP_026850769.1|DPER	LOC119560835|XP_037730416.1|DSUP
OG0004117	LOC6594534|XP_002019426.2|DPER	LOC119563035|XP_037732164.1|DSUP
OG0004118	LOC6590322|XP_002016211.1|DPER	LOC119550238|XP_037714736.1|DSUP
OG0004119	LOC6594300|XP_002019798.1|DPER	LOC119553280|XP_037719511.1|DSUP
OG0004120	LOC6594462|XP_026850240.1|DPER	LOC119550906|XP_037715827.1|DSUP
OG0004121	LOC6599677|XP_026847340.1|DPER	LOC119553341|XP_037719604.1|DSUP
OG0004122	LOC6594099|XP_002019691.1|DPER	LOC119552597|XP_037718186.1|DSUP
OG0004123	LOC6591452|XP_026851078.1|DPER	LOC119559878|XP_037728939.1|DSUP
OG0004124	LOC6597692|XP_026846419.1|DPER	LOC119556065|XP_037723803.1|DSUP
OG0004125	LOC6594895|XP_002020495.1|DPER	LOC119556545|XP_037724760.1|DSUP
OG0004126	LOC6594969|XP_026841149.1|DPER	LOC119549533|XP_037713600.1|DSUP
OG0004127	LOC6589021|XP_002014440.1|DPER	LOC119546987|XP_037709569.1|DSUP
OG0004128	LOC6591557|XP_002017106.1|DPER	LOC119563118|XP_037732291.1|DSUP
OG0004129	LOC6592300|XP_026842422.1|DPER	LOC119549113|XP_037712794.1|DSUP
