Orthogroup	DPER.longest_only	BTRY.longest_only
OG0003454	LOC6596422|XP_026843336.1|DPER	LOC120767224|XP_039948984.1|BTRY
OG0003455	LOC6588157|XP_026851137.1|DPER	LOC120782193|XP_039970271.1|BTRY
OG0003456	LOC6593210|XP_002018039.1|DPER	LOC120770389|XP_039953749.1|BTRY
OG0003457	LOC6591367|XP_026851051.1|DPER	LOC120780416|XP_039968632.1|BTRY
OG0003458	LOC6594529|XP_026851123.1|DPER	LOC120766517|XP_039948016.1|BTRY, LOC120782281|XP_039970417.1|BTRY
OG0003459	LOC6594406|XP_002019352.1|DPER	LOC120782421|XP_039970606.1|BTRY
OG0003460	LOC6587683|XP_002014095.1|DPER	LOC120770383|XP_039953742.1|BTRY
OG0003461	LOC6587587|XP_026850611.1|DPER	LOC120774378|XP_039959913.1|BTRY
OG0003462	LOC6600305|XP_002025359.1|DPER	LOC120775643|XP_039961832.1|BTRY
OG0003463	LOC6587676|XP_002013676.1|DPER	LOC120773658|XP_039958608.1|BTRY
OG0003464	LOC6587626|XP_026840249.1|DPER	LOC120782583|XP_039970865.1|BTRY
OG0003465	LOC6592083|XP_002016727.1|DPER	LOC120780485|XP_039968692.1|BTRY
OG0003466	LOC113565229|XP_026842689.1|DPER	LOC120780949|XP_039969113.1|BTRY
OG0003467	LOC6587426|XP_002013237.1|DPER	LOC120770429|XP_039953829.1|BTRY
OG0003468	LOC6587634|XP_002013249.1|DPER	LOC120766408|XP_039947793.1|BTRY
OG0003469	LOC6594965|XP_002020484.1|DPER	LOC120766713|XP_039948295.1|BTRY
OG0003470	LOC6588380|XP_026850644.1|DPER	LOC120781556|XP_039969722.1|BTRY
OG0003471	LOC6589212|XP_002015296.1|DPER	LOC120768647|XP_039951350.1|BTRY
OG0003472	LOC6589217|XP_026844708.1|DPER	LOC120769668|XP_039952719.1|BTRY
OG0003473	LOC6596575|XP_002021662.1|DPER	LOC120768457|XP_039951092.1|BTRY
OG0003474	LOC6588153|XP_026840099.1|DPER	LOC120774457|XP_039960047.1|BTRY
OG0003475	LOC6598844|XP_026850825.1|DPER	LOC120782269|XP_039970450.1|BTRY
OG0003477	LOC6588609|XP_002013152.1|DPER	LOC120782850|XP_039971311.1|BTRY
OG0003478	LOC6594948|XP_026851122.1|DPER	LOC120777381|XP_039964610.1|BTRY
OG0003479	LOC6595141|XP_002020131.2|DPER	LOC120772507|XP_039957089.1|BTRY
OG0003480	LOC6587885|XP_002013311.1|DPER	LOC120771561|XP_039955561.1|BTRY
OG0003481	LOC6587894|XP_002013310.2|DPER	LOC120782184|XP_039970260.1|BTRY
OG0003482	LOC6587729|XP_002013309.1|DPER	LOC120779642|XP_039967930.1|BTRY
OG0003483	LOC6587669|XP_026850866.1|DPER	LOC120780277|XP_039968514.1|BTRY
OG0003484	LOC6587364|XP_002013662.1|DPER	LOC120782621|XP_039970922.1|BTRY
OG0003485	LOC6587558|XP_002014034.1|DPER	LOC120766914|XP_039948594.1|BTRY
OG0003486	LOC6587507|XP_002014032.1|DPER	LOC120776929|XP_039963939.1|BTRY
OG0003487	LOC6587453|XP_002013045.1|DPER	LOC120766428|XP_039947864.1|BTRY
OG0003488	LOC6595124|XP_002020055.1|DPER	LOC120773516|XP_039958409.1|BTRY
OG0003489	LOC6594913|XP_026845806.1|DPER	LOC120781075|XP_039969157.1|BTRY
OG0003490	LOC6588107|XP_002012853.1|DPER	LOC120782529|XP_039970775.1|BTRY
OG0003491	LOC6587487|XP_002013059.2|DPER	LOC120766869|XP_039948534.1|BTRY
OG0003492	LOC6587616|XP_026850548.1|DPER	LOC120766646|XP_039948201.1|BTRY
OG0003493	LOC6587681|XP_002012800.1|DPER	LOC120767892|XP_039950160.1|BTRY
OG0003494	LOC6592086|XP_026851167.1|DPER	LOC120782731|XP_039971095.1|BTRY
OG0003495	LOC6595386|XP_002020789.1|DPER	LOC120768239|XP_039950762.1|BTRY
OG0003496	LOC6588349|XP_002013606.1|DPER	LOC120766892|XP_039948576.1|BTRY
OG0003497	LOC6598800|XP_026841717.1|DPER	LOC120770650|XP_039954182.1|BTRY
OG0003498	LOC113565799|XP_026844767.1|DPER	LOC120769716|XP_039952789.1|BTRY
OG0003499	LOC6595142|XP_026844823.1|DPER	LOC120771924|XP_039956153.1|BTRY
OG0003500	LOC6598057|XP_002023150.1|DPER	LOC120778770|XP_039966684.1|BTRY
OG0003501	LOC6587668|XP_002014052.1|DPER	LOC120782700|XP_039971034.1|BTRY
OG0003502	LOC6587815|XP_002012772.2|DPER	LOC120772373|XP_039956894.1|BTRY
OG0003503	LOC6594760|XP_026851127.1|DPER	LOC120775213|XP_039961215.1|BTRY
OG0003504	LOC113565595|XP_026843873.1|DPER	LOC120779493|XP_039967718.1|BTRY
OG0003505	LOC6587475|XP_026840010.1|DPER	LOC120766586|XP_039948119.1|BTRY
OG0003506	LOC6587202|XP_026850169.1|DPER	LOC120775278|XP_039961312.1|BTRY
OG0003507	LOC6587996|XP_026840365.1|DPER	LOC120773080|XP_039957964.1|BTRY
OG0003508	LOC6595833|XP_026845482.1|DPER	LOC120779077|XP_039967155.1|BTRY
OG0003509	LOC6588084|XP_002013577.1|DPER	LOC120771800|XP_039956347.1|BTRY, LOC120771013|XP_039955125.1|BTRY, LOC120778885|XP_039966866.1|BTRY
OG0003510	LOC6587800|XP_002013685.1|DPER	LOC120782718|XP_039971073.1|BTRY
OG0003511	LOC6587709|XP_026840003.1|DPER	LOC120780748|XP_039968957.1|BTRY
OG0003512	LOC6594989|XP_002020155.1|DPER	LOC120777196|XP_039964298.1|BTRY, LOC120777187|XP_039964293.1|BTRY
OG0003513	LOC6587954|XP_026845702.1|DPER	LOC120766366|XP_039947730.1|BTRY
OG0003514	LOC6591846|XP_002016733.1|DPER	LOC120780313|XP_039968539.1|BTRY
OG0003515	LOC6589899|XP_002016383.1|DPER	LOC120771769|XP_039955893.1|BTRY
OG0003516	LOC6587870|XP_002013171.2|DPER	LOC120774597|XP_039960265.1|BTRY
OG0003517	LOC6588258|XP_026851213.1|DPER	LOC120782655|XP_039970961.1|BTRY
OG0003518	LOC6591829|XP_026851132.1|DPER	LOC120782262|XP_039970365.1|BTRY
OG0003519	LOC6602516|XP_026848769.1|DPER	LOC120777954|XP_039965502.1|BTRY
OG0003520	LOC6602453|XP_002027489.1|DPER	LOC120776624|XP_039963355.1|BTRY
OG0003521	LOC6599830|XP_026847256.1|DPER	LOC120777450|XP_039964703.1|BTRY
OG0003522	LOC6590148|XP_002016315.1|DPER	LOC120781207|XP_039969260.1|BTRY
OG0003523	LOC6595388|XP_002020791.1|DPER	LOC120768977|XP_039951712.1|BTRY
OG0003524	LOC6599280|XP_026848254.1|DPER	LOC120770825|XP_039954344.1|BTRY
OG0003525	LOC6590096|XP_026841069.1|DPER	LOC120771517|XP_039955505.1|BTRY
OG0003526	LOC6601563|XP_002026683.1|DPER	LOC120776577|XP_039963275.1|BTRY
OG0003527	LOC6602088|XP_026841721.1|DPER	LOC120781269|XP_039969385.1|BTRY
OG0003529	LOC6589300|XP_002014391.1|DPER	LOC120768892|XP_039951579.1|BTRY
OG0003530	LOC6597155|XP_002022360.1|DPER	LOC120777885|XP_039965381.1|BTRY
OG0003531	LOC6591608|XP_002017103.1|DPER	LOC120778321|XP_039966050.1|BTRY
OG0003532	LOC6599603|XP_026849535.1|DPER	LOC120777203|XP_039964309.1|BTRY
OG0003533	LOC6602523|XP_026848751.1|DPER, LOC6602509|XP_026848748.1|DPER	LOC120776395|XP_039962947.1|BTRY
OG0003534	LOC6602819|XP_026847921.1|DPER	LOC120776780|XP_039963693.1|BTRY
OG0003535	LOC6601254|XP_026849950.1|DPER	LOC120776982|XP_039964015.1|BTRY
OG0003536	LOC6590402|XP_002015495.2|DPER	LOC120770534|XP_039954020.1|BTRY
OG0003537	LOC6601571|XP_002026662.1|DPER	LOC120772167|XP_039956541.1|BTRY
OG0003538	LOC6590103|XP_002015659.1|DPER	LOC120770171|XP_039953320.1|BTRY
OG0003539	LOC6590341|XP_002016298.1|DPER	LOC120771340|XP_039955218.1|BTRY
OG0003540	LOC6601102|XP_002026067.1|DPER	LOC120778169|XP_039965839.1|BTRY
OG0003541	LOC6588508|XP_026850967.1|DPER	LOC120778953|XP_039966961.1|BTRY
OG0003542	LOC6592748|XP_002017810.1|DPER	LOC120771789|XP_039955918.1|BTRY
OG0003543	LOC6596688|XP_026845840.1|DPER	LOC120781614|XP_039969784.1|BTRY
OG0003544	LOC6596109|XP_002021262.1|DPER	LOC120777557|XP_039964880.1|BTRY
OG0003545	LOC6600499|XP_026847540.1|DPER	LOC120777579|XP_039964923.1|BTRY
OG0003546	LOC6602400|XP_002027452.1|DPER	LOC120776816|XP_039963767.1|BTRY
OG0003547	LOC6592424|XP_026840603.1|DPER	LOC120771898|XP_039956104.1|BTRY
OG0003548	LOC6592370|XP_026841183.1|DPER	LOC120770447|XP_039953854.1|BTRY
OG0003549	LOC6592369|XP_026841401.1|DPER	LOC120770526|XP_039954007.1|BTRY
OG0003550	LOC6592570|XP_002018252.1|DPER	LOC120772258|XP_039956695.1|BTRY
OG0003551	LOC6593049|XP_002017604.1|DPER	LOC120781236|XP_039969308.1|BTRY
OG0003552	LOC6601267|XP_002026396.1|DPER	LOC120770482|XP_039953924.1|BTRY
OG0003553	LOC6592568|XP_026841589.1|DPER	LOC120781233|XP_039969305.1|BTRY
OG0003554	LOC6599757|XP_002024877.1|DPER	LOC120776732|XP_039963593.1|BTRY
OG0003555	LOC6604445|XP_026845224.1|DPER, LOC113566000|XP_026845407.1|DPER	LOC120777867|XP_039965353.1|BTRY
OG0003556	LOC6597150|XP_026845467.1|DPER	LOC120777186|XP_039964286.1|BTRY
OG0003557	LOC6597154|XP_026845308.1|DPER	LOC120778567|XP_039966365.1|BTRY
OG0003558	LOC6599666|XP_026847427.1|DPER	LOC120778701|XP_039966592.1|BTRY
OG0003559	LOC6596177|XP_026845197.1|DPER	LOC120776640|XP_039963399.1|BTRY
OG0003560	LOC6596112|XP_002021265.2|DPER	LOC120778197|XP_039965875.1|BTRY
OG0003561	LOC6592480|XP_026842710.1|DPER	LOC120770836|XP_039954359.1|BTRY
OG0003562	LOC6592818|XP_026841874.1|DPER	LOC120770565|XP_039954077.1|BTRY
OG0003563	LOC6594943|XP_002020312.1|DPER	LOC120766581|XP_039948111.1|BTRY
OG0003564	LOC6597132|XP_026845709.1|DPER	LOC120779118|XP_039967247.1|BTRY
OG0003565	LOC6602971|XP_002027956.1|DPER	LOC120778738|XP_039966638.1|BTRY
OG0003566	LOC6598786|XP_026840583.1|DPER	LOC120782737|XP_039971107.1|BTRY
OG0003567	LOC6601262|XP_002026391.1|DPER	LOC120770851|XP_039954388.1|BTRY
OG0003568	LOC6592208|XP_026842897.1|DPER	LOC120770386|XP_039953741.1|BTRY
OG0003569	LOC6601199|XP_026848052.1|DPER	LOC120777545|XP_039964868.1|BTRY
OG0003570	LOC6602055|XP_002027186.2|DPER	LOC120771810|XP_039955949.1|BTRY
OG0003571	LOC6599743|XP_026847406.1|DPER, LOC6599742|XP_002024812.2|DPER	LOC120778555|XP_039966340.1|BTRY
OG0003572	LOC6600949|XP_026842699.1|DPER	LOC120772430|XP_039956976.1|BTRY
OG0003573	LOC6602094|XP_002027139.1|DPER	LOC120772174|XP_039956554.1|BTRY
OG0003574	LOC6599592|XP_002024712.1|DPER	LOC120777778|XP_039965233.1|BTRY
OG0003575	LOC6599799|XP_002024969.1|DPER	LOC120776866|XP_039963857.1|BTRY
OG0003576	LOC113566499|XP_026848181.1|DPER	LOC120776133|XP_039962598.1|BTRY, LOC120779165|XP_039967324.1|BTRY, LOC120778830|XP_039966774.1|BTRY
OG0003578	LOC6602953|XP_026848734.1|DPER	LOC120777024|XP_039964070.1|BTRY
OG0003579	LOC6590805|XP_002016351.2|DPER	LOC120770311|XP_039953616.1|BTRY
OG0003580	LOC6590450|XP_002016376.2|DPER	LOC120771177|XP_039955002.1|BTRY
OG0003581	LOC6600275|XP_026849113.1|DPER	LOC120778203|XP_039965881.1|BTRY
OG0003582	LOC6601382|XP_002026518.1|DPER	LOC120778636|XP_039966465.1|BTRY
OG0003584	LOC6590032|XP_002016306.1|DPER	LOC120772338|XP_039956818.1|BTRY
OG0003585	LOC6598941|XP_026849022.1|DPER	LOC120776342|XP_039962828.1|BTRY, LOC120776343|XP_039962829.1|BTRY
OG0003586	LOC6602022|XP_002027030.2|DPER	LOC120779508|XP_039967751.1|BTRY
OG0003587	LOC6595538|XP_026844112.1|DPER	LOC120769239|XP_039952072.1|BTRY
OG0003588	LOC6588558|XP_026843212.1|DPER	LOC120769309|XP_039952182.1|BTRY
OG0003589	LOC6601261|XP_002026390.2|DPER	LOC120770107|XP_039953210.1|BTRY
OG0003590	LOC6599089|XP_002024222.1|DPER	LOC120777992|XP_039965576.1|BTRY
OG0003591	LOC6603311|XP_026849879.1|DPER	LOC120776813|XP_039963750.1|BTRY
OG0003592	LOC6596225|XP_002021185.1|DPER	LOC120777479|XP_039964747.1|BTRY
OG0003593	LOC6599865|XP_026847233.1|DPER	LOC120779004|XP_039967042.1|BTRY
OG0003594	LOC6602961|XP_002027972.1|DPER	LOC120777955|XP_039965505.1|BTRY
OG0003595	LOC6593144|XP_026841244.1|DPER	LOC120771926|XP_039956154.1|BTRY
OG0003596	LOC6590303|XP_002015507.1|DPER	LOC120770062|XP_039953118.1|BTRY
OG0003597	LOC6591115|XP_026841055.1|DPER	LOC120770533|XP_039954019.1|BTRY
OG0003598	LOC6599725|XP_002024830.1|DPER	LOC120778214|XP_039965905.1|BTRY
OG0003599	LOC6596283|XP_002021805.1|DPER	LOC120777364|XP_039964566.1|BTRY
OG0003600	LOC6601410|XP_026847971.1|DPER	LOC120776704|XP_039963530.1|BTRY
OG0003601	LOC6592544|XP_026841596.1|DPER	LOC120771862|XP_039956045.1|BTRY
OG0003602	LOC6593022|XP_002018215.1|DPER	LOC120771028|XP_039954737.1|BTRY
OG0003603	LOC6601241|XP_026848070.1|DPER	LOC120778746|XP_039966651.1|BTRY
OG0003604	LOC6596527|XP_002021724.1|DPER	LOC120782739|XP_039971106.1|BTRY
OG0003605	LOC6587190|XP_026841097.1|DPER	LOC120782659|XP_039970968.1|BTRY
OG0003606	LOC6592662|XP_002018386.1|DPER	LOC120771899|XP_039956105.1|BTRY
OG0003607	LOC6593041|XP_002017597.1|DPER	LOC120772054|XP_039956365.1|BTRY
OG0003608	LOC6600245|XP_002025410.2|DPER	LOC120778505|XP_039966268.1|BTRY
OG0003609	LOC6592846|XP_002018273.2|DPER	LOC120771289|XP_039955154.1|BTRY
OG0003610	LOC6598920|XP_002024107.2|DPER	LOC120777257|XP_039964390.1|BTRY
OG0003611	LOC6603010|XP_026849450.1|DPER	LOC120777714|XP_039965127.1|BTRY
OG0003612	LOC6593106|XP_002017888.1|DPER	LOC120771178|XP_039955003.1|BTRY
OG0003613	LOC6602066|XP_002027172.1|DPER	LOC120771386|XP_039955286.1|BTRY
OG0003614	LOC6602065|XP_002027171.1|DPER	LOC120771388|XP_039955288.1|BTRY
OG0003615	LOC6593143|XP_002018175.1|DPER	LOC120771310|XP_039955179.1|BTRY
OG0003616	LOC6592778|XP_002018020.1|DPER	LOC120771271|XP_039955128.1|BTRY, LOC120779786|XP_039968096.1|BTRY
OG0003617	LOC6600801|XP_026840756.1|DPER	LOC120770169|XP_039953313.1|BTRY
OG0003618	LOC6600802|XP_026840755.1|DPER	LOC120770168|XP_039953311.1|BTRY
OG0003619	LOC6592958|XP_026840738.1|DPER	LOC120771934|XP_039956165.1|BTRY
OG0003620	LOC6590427|XP_002016599.1|DPER	LOC120771161|XP_039954974.1|BTRY
OG0003621	LOC6603016|XP_002028037.1|DPER	LOC120778838|XP_039966794.1|BTRY
OG0003622	LOC6603014|XP_026849507.1|DPER	LOC120776390|XP_039962934.1|BTRY
OG0003623	LOC6592755|XP_002017872.1|DPER	LOC120770450|XP_039953859.1|BTRY
OG0003624	LOC6593030|XP_026840893.1|DPER	LOC120771519|XP_039955511.1|BTRY
OG0003625	LOC6602068|XP_002027174.1|DPER	LOC120772663|XP_039957330.1|BTRY
OG0003626	LOC6602111|XP_002027125.1|DPER	LOC120772190|XP_039956590.1|BTRY
OG0003627	LOC6591190|XP_002015914.1|DPER	LOC120781254|XP_039969339.1|BTRY
OG0003628	LOC6592206|XP_002017766.2|DPER	LOC120770163|XP_039953302.1|BTRY
OG0003629	LOC6590896|XP_002016263.1|DPER	LOC120771511|XP_039955501.1|BTRY
OG0003630	LOC6590404|XP_002016586.1|DPER	LOC120771137|XP_039954938.1|BTRY
OG0003631	LOC6602360|XP_002027439.1|DPER	LOC120777310|XP_039964483.1|BTRY
OG0003632	LOC6599588|XP_002024708.1|DPER	LOC120776373|XP_039962889.1|BTRY
OG0003633	LOC6600805|XP_002025976.1|DPER	LOC120781231|XP_039969300.1|BTRY
OG0003634	LOC6599461|XP_002024610.2|DPER	LOC120777902|XP_039965417.1|BTRY
OG0003635	LOC6601093|XP_002026086.2|DPER	LOC120777264|XP_039964397.1|BTRY
OG0003636	LOC6592548|XP_002018267.1|DPER	LOC120781278|XP_039969407.1|BTRY
OG0003637	LOC6603451|XP_002028443.1|DPER	LOC120770082|XP_039953164.1|BTRY
OG0003638	LOC6602296|XP_002027355.2|DPER	LOC120777990|XP_039965569.1|BTRY
OG0003639	LOC6588920|XP_026844999.1|DPER	LOC120768002|XP_039950359.1|BTRY
OG0003640	LOC6602139|XP_002027110.2|DPER	LOC120770438|XP_039953838.1|BTRY
OG0003641	LOC6590556|XP_026841899.1|DPER	LOC120772257|XP_039956694.1|BTRY
OG0003642	LOC6592762|XP_002017814.1|DPER	LOC120772348|XP_039956844.1|BTRY
OG0003643	LOC6592745|XP_002017807.1|DPER	LOC120771652|XP_039955701.1|BTRY
OG0003644	LOC6590342|XP_026842462.1|DPER	LOC120770943|XP_039954588.1|BTRY
OG0003645	LOC6599653|XP_002024764.1|DPER	LOC120776413|XP_039962975.1|BTRY
OG0003646	LOC6599604|XP_026849539.1|DPER	LOC120776192|XP_039962751.1|BTRY
OG0003647	LOC6599647|XP_002024757.1|DPER	LOC120776584|XP_039963287.1|BTRY
OG0003648	LOC6596352|XP_002021490.1|DPER	LOC120768525|XP_039951188.1|BTRY
OG0003649	LOC6591934|XP_002016774.1|DPER	LOC120780570|XP_039968763.1|BTRY
OG0003650	LOC6597698|XP_002022879.1|DPER	LOC120775525|XP_039961679.1|BTRY
OG0003651	LOC6594897|XP_002020497.1|DPER	LOC120778513|XP_039966281.1|BTRY
OG0003652	LOC6595971|XP_026845355.1|DPER	LOC120778284|XP_039966005.1|BTRY
OG0003653	LOC6602292|XP_026848531.1|DPER	LOC120777379|XP_039964604.1|BTRY
OG0003654	LOC6600982|XP_002026168.1|DPER	LOC120778761|XP_039966673.1|BTRY
OG0003655	LOC6597944|XP_002023179.1|DPER	LOC120781500|XP_039969657.1|BTRY, LOC120780690|XP_039968889.1|BTRY
OG0003656	LOC6595973|XP_002021211.1|DPER	LOC120777505|XP_039964793.1|BTRY
OG0003657	LOC6601486|XP_002026546.1|DPER	LOC120778548|XP_039966331.1|BTRY
OG0003658	LOC6591426|XP_002017484.1|DPER	LOC120766520|XP_039948025.1|BTRY
OG0003659	LOC6603329|XP_002028308.1|DPER	LOC120776658|XP_039963461.1|BTRY
OG0003660	LOC6601091|XP_026847417.1|DPER	LOC120778077|XP_039965704.1|BTRY
OG0003661	LOC6599508|XP_002024728.2|DPER	LOC120777715|XP_039965132.1|BTRY
OG0003662	LOC6601139|XP_002026271.1|DPER	LOC120777288|XP_039964433.1|BTRY
OG0003663	LOC6602939|XP_002027990.2|DPER	LOC120778545|XP_039966328.1|BTRY
OG0003664	LOC6602937|XP_026848788.1|DPER	LOC120777987|XP_039965561.1|BTRY
OG0003665	LOC6591276|XP_002016492.1|DPER	LOC120772654|XP_039957315.1|BTRY
OG0003666	LOC6590275|XP_002015515.1|DPER	LOC120771250|XP_039955099.1|BTRY
OG0003667	LOC113566611|XP_026848816.1|DPER	LOC120777226|XP_039964341.1|BTRY
OG0003668	LOC6590583|XP_026842829.1|DPER	LOC120771646|XP_039955691.1|BTRY
OG0003669	LOC6592518|XP_002017676.1|DPER	LOC120772625|XP_039957275.1|BTRY
OG0003670	LOC6592517|XP_002017675.1|DPER	LOC120772624|XP_039957274.1|BTRY
OG0003671	LOC6592526|XP_026840958.1|DPER	LOC120771172|XP_039954993.1|BTRY
OG0003672	LOC6594620|XP_002019843.1|DPER	LOC120782882|XP_039971364.1|BTRY
OG0003673	LOC6593197|XP_026842772.1|DPER	LOC120772557|XP_039957175.1|BTRY
OG0003674	LOC6592297|XP_026842827.1|DPER	LOC120772005|XP_039956297.1|BTRY
OG0003675	LOC6590555|XP_026842410.1|DPER	LOC120772725|XP_039957421.1|BTRY, LOC120772650|XP_039957310.1|BTRY
OG0003676	LOC6590554|XP_026842407.1|DPER	LOC120772731|XP_039957426.1|BTRY
OG0003677	LOC6592134|XP_026844615.1|DPER	LOC120780311|XP_039968537.1|BTRY
OG0003678	LOC6603298|XP_002028279.1|DPER	LOC120777229|XP_039964344.1|BTRY
OG0003679	LOC6603293|XP_026849855.1|DPER	LOC120777102|XP_039964172.1|BTRY
OG0003680	LOC6592244|XP_002017595.1|DPER	LOC120771851|XP_039956028.1|BTRY
OG0003681	LOC6601577|XP_026841296.1|DPER	LOC120771672|XP_039955722.1|BTRY
OG0003682	LOC6598727|XP_002023874.1|DPER	LOC120767047|XP_039948834.1|BTRY
OG0003683	LOC6590900|XP_026840768.1|DPER	LOC120770840|XP_039954370.1|BTRY
OG0003684	LOC6599839|XP_002024858.1|DPER	LOC120777276|XP_039964414.1|BTRY
OG0003685	LOC6602510|XP_026848764.1|DPER	LOC120778162|XP_039965826.1|BTRY
OG0003686	LOC6592924|XP_002018444.1|DPER	LOC120770582|XP_039954096.1|BTRY
OG0003687	LOC6592936|XP_002018383.1|DPER	LOC120771369|XP_039955262.1|BTRY
OG0003688	LOC6590820|XP_002016474.1|DPER	LOC120771871|XP_039956056.1|BTRY
OG0003689	LOC6603423|XP_026848110.1|DPER	LOC120777701|XP_039965114.1|BTRY
OG0003690	LOC6599014|XP_026847856.1|DPER	LOC120777397|XP_039964627.1|BTRY
OG0003691	LOC6596067|XP_026845544.1|DPER	LOC120777939|XP_039965472.1|BTRY
OG0003692	LOC6602121|XP_002027193.1|DPER	LOC120771480|XP_039955448.1|BTRY
OG0003693	LOC6601130|XP_002026057.1|DPER	LOC120779194|XP_039967393.1|BTRY
OG0003694	LOC6599817|XP_026847293.1|DPER	LOC120778272|XP_039965985.1|BTRY
OG0003695	LOC6601399|XP_002026502.2|DPER	LOC120777260|XP_039964393.1|BTRY
OG0003696	LOC6590170|XP_002016106.1|DPER	LOC120772193|XP_039956593.1|BTRY
OG0003697	LOC6590046|XP_026842121.1|DPER	LOC120770584|XP_039954100.1|BTRY
OG0003698	LOC6599827|XP_002024847.1|DPER, LOC6604088|XP_002029028.1|DPER	LOC120778622|XP_039966440.1|BTRY
OG0003699	LOC6600846|XP_002025983.1|DPER	LOC120770590|XP_039954112.1|BTRY
OG0003700	LOC6592277|XP_002018418.1|DPER	LOC120770979|XP_039954654.1|BTRY
OG0003701	LOC6589597|XP_002014830.1|DPER	LOC120769164|XP_039951983.1|BTRY
OG0003702	LOC6595845|XP_002021375.1|DPER	LOC120778190|XP_039965862.1|BTRY, LOC120782109|XP_039970188.1|BTRY
OG0003703	LOC6601517|XP_002026579.1|DPER	LOC120778065|XP_039965682.1|BTRY
OG0003704	LOC6601397|XP_002026500.1|DPER	LOC120777261|XP_039964394.1|BTRY
OG0003705	LOC6590712|XP_026842236.1|DPER	LOC120771470|XP_039955421.1|BTRY
OG0003706	LOC6602790|XP_002027798.2|DPER	LOC120777783|XP_039965237.1|BTRY
OG0003707	LOC6601045|XP_026849732.1|DPER	LOC120777140|XP_039964219.1|BTRY
OG0003708	LOC6599797|XP_026847362.1|DPER	LOC120777055|XP_039964101.1|BTRY
OG0003709	LOC6592969|XP_002017704.1|DPER	LOC120772474|XP_039957048.1|BTRY
OG0003710	LOC6592968|XP_002017703.1|DPER	LOC120771320|XP_039955197.1|BTRY
OG0003711	LOC6602419|XP_002027424.1|DPER	LOC120778822|XP_039966763.1|BTRY
OG0003712	LOC6590212|XP_002016068.1|DPER	LOC120770587|XP_039954106.1|BTRY
OG0003713	LOC6590506|XP_002016091.1|DPER	LOC120771145|XP_039954947.1|BTRY
OG0003714	LOC6591024|XP_002016643.1|DPER	LOC120771144|XP_039954946.1|BTRY
OG0003715	LOC6601242|XP_002026300.1|DPER	LOC120778055|XP_039965669.1|BTRY
OG0003716	LOC6595898|XP_026845704.1|DPER	LOC120776682|XP_039963493.1|BTRY
OG0003717	LOC6601654|XP_026847548.1|DPER	LOC120778615|XP_039966427.1|BTRY
OG0003718	LOC6599480|XP_002024600.1|DPER	LOC120776587|XP_039963290.1|BTRY
OG0003719	LOC6595753|XP_002021370.1|DPER	LOC120777222|XP_039964336.1|BTRY
OG0003720	LOC6597725|XP_026846996.1|DPER	LOC120775065|XP_039960977.1|BTRY
OG0003721	LOC6590604|XP_002016469.1|DPER	LOC120771954|XP_039956199.1|BTRY
OG0003722	LOC6597181|XP_026845366.1|DPER	LOC120779145|XP_039967287.1|BTRY
OG0003723	LOC113566332|XP_026847343.1|DPER	LOC120778385|XP_039966106.1|BTRY
OG0003724	LOC6600315|XP_026849038.1|DPER	LOC120778125|XP_039965762.1|BTRY
OG0003725	LOC6596230|XP_026845621.1|DPER	LOC120779160|XP_039967317.1|BTRY
OG0003726	LOC6600337|XP_002025346.1|DPER	LOC120777876|XP_039965369.1|BTRY
OG0003727	LOC6601236|XP_002026294.2|DPER	LOC120776490|XP_039963104.1|BTRY
OG0003728	LOC6594134|XP_002019438.1|DPER	LOC120766526|XP_039948030.1|BTRY
OG0003729	LOC6601117|XP_026849695.1|DPER	LOC120776347|XP_039962834.1|BTRY
OG0003730	LOC6599610|XP_026849556.1|DPER	LOC120778246|XP_039965940.1|BTRY
OG0003731	LOC113566710|XP_026849328.1|DPER, LOC6601905|XP_002026954.1|DPER	LOC120777469|XP_039964727.1|BTRY
OG0003732	LOC6602303|XP_002027362.1|DPER	LOC120777320|XP_039964495.1|BTRY
OG0003733	LOC6600549|XP_002025702.1|DPER	LOC120776647|XP_039963413.1|BTRY
OG0003734	LOC6599563|XP_026849393.1|DPER	LOC120779646|XP_039967932.1|BTRY, LOC120776927|XP_039963933.1|BTRY
OG0003735	LOC6591300|XP_002015629.1|DPER	LOC120771952|XP_039956196.1|BTRY
OG0003736	LOC6592681|XP_002017948.1|DPER	LOC120772735|XP_039957431.1|BTRY
OG0003737	LOC6593199|XP_002018122.1|DPER	LOC120772980|XP_039957827.1|BTRY
OG0003738	LOC6590087|XP_002016041.1|DPER	LOC120771175|XP_039954999.1|BTRY
OG0003739	LOC6602049|XP_002027180.2|DPER	LOC120770041|XP_039953090.1|BTRY
OG0003740	LOC6602056|XP_002027187.2|DPER	LOC120771811|XP_039955953.1|BTRY
OG0003741	LOC6600548|XP_026847596.1|DPER	LOC120778559|XP_039966355.1|BTRY
OG0003742	LOC6601515|XP_002026577.1|DPER	LOC120777427|XP_039964666.1|BTRY
OG0003743	LOC6590550|XP_026842490.1|DPER	LOC120770928|XP_039954566.1|BTRY
OG0003744	LOC6602054|XP_002027185.1|DPER	LOC120771813|XP_039955955.1|BTRY
OG0003745	LOC6592192|XP_002017762.1|DPER	LOC120771215|XP_039955051.1|BTRY
OG0003746	LOC6600914|XP_026840599.1|DPER	LOC120772312|XP_039956761.1|BTRY
