Orthogroup	DPER.longest_only	CCAP.longest_only
OG0004481	LOC6590112|XP_002016510.1|DPER	CCAP1982_LOCUS7208|CAD6998637.1|CCAP
OG0004482	LOC6595170|XP_002020425.1|DPER	CCAP1982_LOCUS1748|CAD6992915.1|CCAP, CCAP1982_LOCUS1747|CAD6992914.1|CCAP
OG0004483	LOC6591303|XP_026841514.1|DPER	CCAP1982_LOCUS20502|CAD7012416.1|CCAP
OG0004484	LOC6591973|XP_002017017.1|DPER	CCAP1982_LOCUS4678|CAD6995967.1|CCAP
OG0004487	LOC6600984|XP_002026170.1|DPER	CCAP1982_LOCUS11505|CAD7003042.1|CCAP
OG0004488	LOC6590963|XP_002015545.1|DPER	CCAP1982_LOCUS22292|CAD7014290.1|CCAP, CCAP1982_LOCUS22291|CAD7014289.1|CCAP
OG0004490	LOC6592218|XP_002018488.1|DPER	CCAP1982_LOCUS21583|CAD7013523.1|CCAP
OG0004491	LOC6593575|XP_002019255.1|DPER	CCAP1982_LOCUS6120|CAD6997478.1|CCAP, CCAP1982_LOCUS6124|CAD6997482.1|CCAP, CCAP1982_LOCUS6122|CAD6997480.1|CCAP, CCAP1982_LOCUS6123|CAD6997481.1|CCAP, CCAP1982_LOCUS6121|CAD6997479.1|CCAP
OG0004492	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER	CCAP1982_LOCUS13562|CAD7005202.1|CCAP
OG0004494	LOC6588083|XP_026842095.1|DPER	CCAP1982_LOCUS282|CAD6991352.1|CCAP
OG0004495	LOC6587758|XP_002012781.2|DPER	CCAP1982_LOCUS3895|CAD6995174.1|CCAP, CCAP1982_LOCUS3894|CAD6995173.1|CCAP, CCAP1982_LOCUS3896|CAD6995175.1|CCAP
OG0004497	LOC6590092|XP_026841684.1|DPER	CCAP1982_LOCUS23058|CAD7015105.1|CCAP, CCAP1982_LOCUS23059|CAD7015106.1|CCAP
OG0004504	LOC6592131|XP_026850469.1|DPER	CCAP1982_LOCUS4126|CAD6995408.1|CCAP
OG0004505	LOC6588612|XP_026840796.1|DPER	CCAP1982_LOCUS1442|CAD6992593.1|CCAP
OG0004506	LOC6587794|XP_002012962.1|DPER	CCAP1982_LOCUS3919|CAD6995200.1|CCAP
OG0004507	LOC6587946|XP_002013317.1|DPER	CCAP1982_LOCUS1261|CAD6992397.1|CCAP
OG0004508	LOC6588543|XP_026839961.1|DPER	CCAP1982_LOCUS3637|CAD6994902.1|CCAP, CCAP1982_LOCUS3634|CAD6994899.1|CCAP
OG0004511	LOC6588039|XP_026841808.1|DPER	CCAP1982_LOCUS2442|CAD6993632.1|CCAP
OG0004512	LOC6603491|XP_002028473.2|DPER	CCAP1982_LOCUS9854|CAD7001356.1|CCAP
OG0004513	LOC6601999|XP_002027052.1|DPER	CCAP1982_LOCUS9560|CAD7001088.1|CCAP
OG0004514	LOC6601983|XP_026846857.1|DPER	CCAP1982_LOCUS10096|CAD7001602.1|CCAP
OG0004519	LOC6594849|XP_026850461.1|DPER	CCAP1982_LOCUS36|CAD6991088.1|CCAP
OG0004523	LOC6595043|XP_002020370.1|DPER	CCAP1982_LOCUS3346|CAD6994609.1|CCAP
OG0004531	LOC113567377|XP_026850828.1|DPER	CCAP1982_LOCUS2148|CAD6993332.1|CCAP
OG0004535	LOC6599709|XP_002024894.1|DPER	CCAP1982_LOCUS13345|CAD7004967.1|CCAP
OG0004538	LOC6593025|XP_002018218.1|DPER	CCAP1982_LOCUS21889|CAD7013872.1|CCAP
OG0004539	LOC6595077|XP_002020341.1|DPER	CCAP1982_LOCUS3115|CAD6994361.1|CCAP
OG0004541	LOC6589902|XP_002016386.1|DPER	CCAP1982_LOCUS21023|CAD7012926.1|CCAP
OG0004545	LOC6587369|XP_026839909.1|DPER	CCAP1982_LOCUS3186|CAD6994435.1|CCAP
OG0004546	LOC6590102|XP_002015658.1|DPER	CCAP1982_LOCUS22253|CAD7014250.1|CCAP
OG0004550	LOC6600415|XP_026848400.1|DPER	CCAP1982_LOCUS5352|CAD6996668.1|CCAP
OG0004553	LOC6602492|XP_002027520.1|DPER	CCAP1982_LOCUS11235|CAD7002761.1|CCAP
OG0004556	LOC6603068|XP_026847078.1|DPER	CCAP1982_LOCUS9255|CAD7000780.1|CCAP
OG0004559	LOC6587890|XP_002013692.1|DPER	CCAP1982_LOCUS3867|CAD6995146.1|CCAP
OG0004560	LOC113564936|XP_026840268.1|DPER	CCAP1982_LOCUS4128|CAD6995411.1|CCAP
OG0004561	LOC6588657|XP_026841857.1|DPER	CCAP1982_LOCUS2043|CAD6993224.1|CCAP
OG0004562	LOC6587732|XP_002012759.1|DPER	CCAP1982_LOCUS776|CAD6991885.1|CCAP
OG0004563	LOC6587810|XP_002014060.2|DPER	CCAP1982_LOCUS4917|CAD6996232.1|CCAP
OG0004564	LOC6594419|XP_002019683.1|DPER	CCAP1982_LOCUS102|CAD6991162.1|CCAP
OG0004565	LOC6588315|XP_026851131.1|DPER	CCAP1982_LOCUS1797|CAD6992965.1|CCAP
OG0004569	LOC6591594|XP_026839905.1|DPER	CCAP1982_LOCUS1664|CAD6992826.1|CCAP
OG0004570	LOC6590737|XP_002016000.2|DPER	CCAP1982_LOCUS21554|CAD7013494.1|CCAP
OG0004573	LOC6588438|XP_002013854.1|DPER	CCAP1982_LOCUS3394|CAD6994659.1|CCAP
OG0004576	LOC6587808|XP_002013394.1|DPER	CCAP1982_LOCUS1658|CAD6992819.1|CCAP
OG0004577	LOC6588081|XP_002013153.1|DPER	CCAP1982_LOCUS1199|CAD6992335.1|CCAP
OG0004579	LOC6588854|XP_026843899.1|DPER	CCAP1982_LOCUS6923|CAD6998315.1|CCAP
OG0004580	LOC6587748|XP_002014046.1|DPER	CCAP1982_LOCUS2352|CAD6993540.1|CCAP
OG0004581	LOC6587983|XP_002013728.1|DPER	CCAP1982_LOCUS2223|CAD6993408.1|CCAP
OG0004582	LOC6595059|XP_026851228.1|DPER	CCAP1982_LOCUS1771|CAD6992938.1|CCAP
OG0004585	LOC6595003|XP_002020460.1|DPER	CCAP1982_LOCUS2137|CAD6993321.1|CCAP
OG0004587	LOC6595097|XP_002020375.1|DPER	CCAP1982_LOCUS3339|CAD6994601.1|CCAP
OG0004588	LOC6595095|XP_002020373.1|DPER	CCAP1982_LOCUS3344|CAD6994606.1|CCAP
OG0004590	LOC6587899|XP_026840204.1|DPER	CCAP1982_LOCUS3189|CAD6994438.1|CCAP
OG0004591	LOC6587818|XP_002012829.2|DPER	CCAP1982_LOCUS3193|CAD6994442.1|CCAP
OG0004598	LOC6601924|XP_026848762.1|DPER	CCAP1982_LOCUS12410|CAD7003988.1|CCAP
OG0004599	LOC6588900|XP_002014985.1|DPER	CCAP1982_LOCUS11923|CAD7003470.1|CCAP
OG0004606	LOC6594623|XP_002019469.2|DPER	CCAP1982_LOCUS91|CAD6991150.1|CCAP
OG0004610	LOC6595328|XP_026844017.1|DPER	CCAP1982_LOCUS1859|CAD6993023.1|CCAP
OG0004611	LOC6594783|XP_002020537.1|DPER	CCAP1982_LOCUS1128|CAD6992259.1|CCAP
OG0004612	LOC6594782|XP_026843346.1|DPER	CCAP1982_LOCUS1129|CAD6992262.1|CCAP
OG0004613	LOC6587987|XP_002013726.1|DPER	CCAP1982_LOCUS2221|CAD6993406.1|CCAP
OG0004617	LOC6589115|XP_002015234.1|DPER	CCAP1982_LOCUS8004|CAD6999480.1|CCAP
OG0004618	LOC6594880|XP_002019999.1|DPER	CCAP1982_LOCUS31|CAD6991083.1|CCAP
OG0004619	LOC6588651|XP_002013219.2|DPER	CCAP1982_LOCUS1835|CAD6993000.1|CCAP
OG0004620	LOC6588097|XP_002012857.1|DPER	CCAP1982_LOCUS1046|CAD6992171.1|CCAP
OG0004621	LOC6594312|XP_002019355.1|DPER	CCAP1982_LOCUS362|CAD6991436.1|CCAP
OG0004622	LOC6588261|XP_026839973.1|DPER	CCAP1982_LOCUS1877|CAD6993045.1|CCAP
OG0004623	LOC6595134|XP_002020300.1|DPER	CCAP1982_LOCUS1607|CAD6992766.1|CCAP
OG0004627	LOC6601879|XP_026849383.1|DPER	CCAP1982_LOCUS12745|CAD7004326.1|CCAP
OG0004629	LOC6588312|XP_002012909.1|DPER	CCAP1982_LOCUS1775|CAD6992942.1|CCAP
OG0004630	LOC6595297|XP_002020512.2|DPER	CCAP1982_LOCUS2124|CAD6993307.1|CCAP
OG0004632	LOC6588512|XP_026840172.1|DPER	CCAP1982_LOCUS2110|CAD6993295.1|CCAP
OG0004633	LOC6595131|XP_002020297.2|DPER	CCAP1982_LOCUS1609|CAD6992768.1|CCAP
OG0004634	LOC6595160|XP_002020287.1|DPER	CCAP1982_LOCUS1610|CAD6992769.1|CCAP
OG0004639	LOC6587334|XP_002013012.1|DPER	CCAP1982_LOCUS3414|CAD6994679.1|CCAP
OG0004640	LOC6587326|XP_026850733.1|DPER	CCAP1982_LOCUS3419|CAD6994684.1|CCAP
OG0004643	LOC6591792|XP_002017392.1|DPER	CCAP1982_LOCUS4249|CAD6995538.1|CCAP
OG0004646	LOC6594742|XP_002020394.1|DPER	CCAP1982_LOCUS3651|CAD6994917.1|CCAP
OG0004651	LOC6594851|XP_002020059.2|DPER	CCAP1982_LOCUS3048|CAD6994287.1|CCAP, CCAP1982_LOCUS3046|CAD6994285.1|CCAP
OG0004652	LOC6588290|XP_002012970.1|DPER	CCAP1982_LOCUS2775|CAD6993993.1|CCAP
OG0004653	LOC6595838|XP_002021427.1|DPER	CCAP1982_LOCUS14289|CAD7005951.1|CCAP
OG0004654	LOC6589161|XP_002014892.1|DPER	CCAP1982_LOCUS6977|CAD6998377.1|CCAP
OG0004655	LOC6587252|XP_002013551.2|DPER	CCAP1982_LOCUS3443|CAD6994710.1|CCAP
OG0004657	LOC6594296|XP_002019944.1|DPER	CCAP1982_LOCUS68|CAD6991123.1|CCAP, CCAP1982_LOCUS67|CAD6991122.1|CCAP
OG0004658	LOC6588203|XP_002012882.1|DPER	CCAP1982_LOCUS3655|CAD6994922.1|CCAP
OG0004659	LOC6594860|XP_002020068.1|DPER	CCAP1982_LOCUS4005|CAD6995286.1|CCAP
OG0004660	LOC6587403|XP_002013492.1|DPER	CCAP1982_LOCUS3701|CAD6994970.1|CCAP
OG0004661	LOC6587520|XP_002013073.1|DPER	CCAP1982_LOCUS3041|CAD6994280.1|CCAP
OG0004666	LOC6588207|XP_002013743.1|DPER	CCAP1982_LOCUS1731|CAD6992896.1|CCAP
OG0004670	LOC6591719|XP_002017412.1|DPER	CCAP1982_LOCUS90|CAD6991148.1|CCAP
OG0004671	LOC6598707|XP_002023886.2|DPER	CCAP1982_LOCUS2509|CAD6993703.1|CCAP
OG0004672	LOC6588416|XP_002013939.2|DPER	CCAP1982_LOCUS2039|CAD6993220.1|CCAP
OG0004673	LOC6587519|XP_002013531.1|DPER	CCAP1982_LOCUS5124|CAD6996452.1|CCAP
OG0004674	LOC6595192|XP_026841641.1|DPER	CCAP1982_LOCUS2397|CAD6993586.1|CCAP
OG0004675	LOC6595120|XP_026851037.1|DPER	CCAP1982_LOCUS2401|CAD6993591.1|CCAP
OG0004676	LOC6587776|XP_002013278.1|DPER	CCAP1982_LOCUS3368|CAD6994633.1|CCAP
OG0004677	LOC6588452|XP_026846348.1|DPER	CCAP1982_LOCUS2684|CAD6993891.1|CCAP
OG0004678	LOC6588451|XP_002013462.1|DPER	CCAP1982_LOCUS2683|CAD6993890.1|CCAP
OG0004679	LOC6604379|XP_002029282.2|DPER	CCAP1982_LOCUS1367|CAD6992518.1|CCAP
OG0004680	LOC6587605|XP_026840607.1|DPER	CCAP1982_LOCUS2560|CAD6993761.1|CCAP
OG0004681	LOC6587562|XP_002013535.1|DPER	CCAP1982_LOCUS2511|CAD6993705.1|CCAP
OG0004682	LOC6595509|XP_002020614.2|DPER	CCAP1982_LOCUS8207|CAD6999677.1|CCAP
OG0004683	LOC6587576|XP_002013900.1|DPER	CCAP1982_LOCUS2421|CAD6993611.1|CCAP
OG0004684	LOC6588082|XP_002013754.2|DPER	CCAP1982_LOCUS1441|CAD6992592.1|CCAP
OG0004685	LOC6594984|XP_026840058.1|DPER	CCAP1982_LOCUS2531|CAD6993733.1|CCAP
OG0004686	LOC6594009|XP_002019631.1|DPER	CCAP1982_LOCUS2334|CAD6993521.1|CCAP
OG0004687	LOC6594987|XP_026844885.1|DPER	CCAP1982_LOCUS2483|CAD6993677.1|CCAP
OG0004688	LOC6594045|XP_026850301.1|DPER	CCAP1982_LOCUS4260|CAD6995549.1|CCAP
OG0004689	LOC6594995|XP_002020161.1|DPER	CCAP1982_LOCUS1804|CAD6992973.1|CCAP, CCAP1982_LOCUS1803|CAD6992972.1|CCAP
OG0004690	LOC6591745|XP_026840468.1|DPER	CCAP1982_LOCUS3063|CAD6994302.1|CCAP
OG0004691	LOC6587772|XP_026851049.1|DPER	CCAP1982_LOCUS1485|CAD6992639.1|CCAP
OG0004692	LOC6587769|XP_026848896.1|DPER	CCAP1982_LOCUS1323|CAD6992467.1|CCAP
OG0004693	LOC6587747|XP_026840273.1|DPER	CCAP1982_LOCUS1315|CAD6992459.1|CCAP
OG0004694	LOC6591408|XP_026849814.1|DPER	CCAP1982_LOCUS11231|CAD7002757.1|CCAP
OG0004695	LOC6595122|XP_026850738.1|DPER	CCAP1982_LOCUS2714|CAD6993926.1|CCAP
OG0004696	LOC6587938|XP_002013705.1|DPER	CCAP1982_LOCUS1433|CAD6992584.1|CCAP
OG0004699	LOC113566459|XP_026847904.1|DPER	CCAP1982_LOCUS1048|CAD6992173.1|CCAP
OG0004700	LOC6594381|XP_026850774.1|DPER	CCAP1982_LOCUS1605|CAD6992764.1|CCAP
OG0004701	LOC6591418|XP_002016944.1|DPER	CCAP1982_LOCUS79|CAD6991137.1|CCAP
OG0004702	LOC6587338|XP_002013479.1|DPER	CCAP1982_LOCUS1065|CAD6992193.1|CCAP
OG0004703	LOC6595017|XP_002020170.1|DPER	CCAP1982_LOCUS1899|CAD6993070.1|CCAP
OG0004704	LOC6594803|XP_002020218.1|DPER	CCAP1982_LOCUS3255|CAD6994511.1|CCAP
OG0004705	LOC6598787|XP_002023898.1|DPER	CCAP1982_LOCUS2784|CAD6994004.1|CCAP
OG0004706	LOC6599485|XP_002024605.1|DPER	CCAP1982_LOCUS13037|CAD7004642.1|CCAP
OG0004707	LOC113565487|XP_026843446.1|DPER	CCAP1982_LOCUS450|CAD6991532.1|CCAP
OG0004708	LOC6594161|XP_002019570.1|DPER	CCAP1982_LOCUS4356|CAD6995649.1|CCAP
OG0004709	LOC6587830|XP_026850860.1|DPER	CCAP1982_LOCUS2905|CAD6994139.1|CCAP
OG0004710	LOC6587485|XP_026840308.1|DPER	CCAP1982_LOCUS2356|CAD6993544.1|CCAP, CCAP1982_LOCUS2357|CAD6993545.1|CCAP
OG0004711	LOC6598656|XP_026840067.1|DPER	CCAP1982_LOCUS2993|CAD6994231.1|CCAP, CCAP1982_LOCUS2996|CAD6994234.1|CCAP
OG0004712	LOC6587673|XP_002013160.1|DPER	CCAP1982_LOCUS1916|CAD6993089.1|CCAP
OG0004713	LOC6587597|XP_002013432.1|DPER	CCAP1982_LOCUS2675|CAD6993881.1|CCAP, CCAP1982_LOCUS2674|CAD6993880.1|CCAP
OG0004715	LOC6598115|XP_002023271.1|DPER	CCAP1982_LOCUS6555|CAD6997938.1|CCAP
OG0004716	LOC6588513|XP_026851088.1|DPER	CCAP1982_LOCUS2689|CAD6993896.1|CCAP
OG0004718	LOC6589035|XP_002015082.1|DPER	CCAP1982_LOCUS6927|CAD6998322.1|CCAP
OG0004719	LOC6595171|XP_026840217.1|DPER	CCAP1982_LOCUS1745|CAD6992912.1|CCAP
OG0004720	LOC6588492|XP_002013474.1|DPER	CCAP1982_LOCUS1057|CAD6992185.1|CCAP
OG0004721	LOC6588154|XP_026846274.1|DPER	CCAP1982_LOCUS2826|CAD6994052.1|CCAP
OG0004722	LOC6595236|XP_026849720.1|DPER	CCAP1982_LOCUS1561|CAD6992716.1|CCAP, CCAP1982_LOCUS1565|CAD6992720.1|CCAP
OG0004724	LOC6588638|XP_002013969.2|DPER	CCAP1982_LOCUS3078|CAD6994321.1|CCAP
OG0004725	LOC6598655|XP_026846580.1|DPER	CCAP1982_LOCUS3072|CAD6994315.1|CCAP
OG0004726	LOC6595125|XP_026847032.1|DPER	CCAP1982_LOCUS2703|CAD6993911.1|CCAP
OG0004727	LOC6595104|XP_026840119.1|DPER	CCAP1982_LOCUS3107|CAD6994353.1|CCAP
OG0004728	LOC6598712|XP_002023891.1|DPER	CCAP1982_LOCUS3108|CAD6994354.1|CCAP
OG0004730	LOC6593525|XP_002018750.1|DPER	CCAP1982_LOCUS6397|CAD6997767.1|CCAP
OG0004731	LOC6588129|XP_002013370.1|DPER	CCAP1982_LOCUS3881|CAD6995160.1|CCAP, CCAP1982_LOCUS3880|CAD6995159.1|CCAP
OG0004732	LOC6587271|XP_002012904.1|DPER	CCAP1982_LOCUS2464|CAD6993656.1|CCAP
OG0004733	LOC6588218|XP_002012903.1|DPER	CCAP1982_LOCUS2465|CAD6993657.1|CCAP
OG0004734	LOC6587869|XP_002012811.1|DPER	CCAP1982_LOCUS1255|CAD6992391.1|CCAP
OG0004735	LOC6587377|XP_026850874.1|DPER	CCAP1982_LOCUS3670|CAD6994936.1|CCAP
OG0004736	LOC6587572|XP_026840144.1|DPER	CCAP1982_LOCUS2214|CAD6993398.1|CCAP
OG0004737	LOC6594582|XP_002019287.1|DPER	CCAP1982_LOCUS2780|CAD6993999.1|CCAP
OG0004738	LOC6594586|XP_002019286.2|DPER	CCAP1982_LOCUS2778|CAD6993997.1|CCAP
OG0004739	LOC6587778|XP_002013696.1|DPER	CCAP1982_LOCUS1824|CAD6992993.1|CCAP
OG0004740	LOC6594862|XP_002020070.1|DPER	CCAP1982_LOCUS4001|CAD6995282.1|CCAP
OG0004741	LOC6588426|XP_026840530.1|DPER	CCAP1982_LOCUS2273|CAD6993460.1|CCAP
OG0004742	LOC6602028|XP_026846776.1|DPER	CCAP1982_LOCUS10245|CAD7001755.1|CCAP
OG0004743	LOC6594942|XP_002020311.1|DPER	CCAP1982_LOCUS3244|CAD6994498.1|CCAP
OG0004744	LOC6596612|XP_002021608.2|DPER	CCAP1982_LOCUS4332|CAD6995626.1|CCAP
OG0004745	LOC6591366|XP_026843723.1|DPER	CCAP1982_LOCUS4326|CAD6995620.1|CCAP
OG0004746	LOC6594407|XP_026842633.1|DPER	CCAP1982_LOCUS364|CAD6991438.1|CCAP
OG0004747	LOC6594408|XP_026842644.1|DPER	CCAP1982_LOCUS365|CAD6991439.1|CCAP
OG0004748	LOC6594405|XP_026840213.1|DPER	CCAP1982_LOCUS367|CAD6991441.1|CCAP
OG0004749	LOC6598690|XP_026840220.1|DPER, LOC113565962|XP_026845195.1|DPER	CCAP1982_LOCUS1042|CAD6992167.1|CCAP
OG0004750	LOC6588608|XP_002013217.1|DPER	CCAP1982_LOCUS3019|CAD6994258.1|CCAP
OG0004751	LOC6594816|XP_002020011.2|DPER	CCAP1982_LOCUS2032|CAD6993213.1|CCAP
OG0004752	LOC6588443|XP_002012995.1|DPER	CCAP1982_LOCUS3437|CAD6994702.1|CCAP
OG0004753	LOC6587343|XP_002014024.1|DPER	CCAP1982_LOCUS2962|CAD6994198.1|CCAP
OG0004754	LOC6588485|XP_002012968.1|DPER	CCAP1982_LOCUS3310|CAD6994572.1|CCAP
OG0004755	LOC6594964|XP_002020332.1|DPER	CCAP1982_LOCUS4042|CAD6995324.1|CCAP
OG0004756	LOC6595068|XP_002020333.1|DPER	CCAP1982_LOCUS4041|CAD6995323.1|CCAP
OG0004757	LOC6587509|XP_026845255.1|DPER	CCAP1982_LOCUS9369|CAD7000894.1|CCAP, CCAP1982_LOCUS3994|CAD6995273.1|CCAP
OG0004758	LOC6594085|XP_026850334.1|DPER	CCAP1982_LOCUS5183|CAD6996515.1|CCAP
OG0004759	LOC6587333|XP_026841670.1|DPER	CCAP1982_LOCUS2086|CAD6993269.1|CCAP
OG0004760	LOC6587756|XP_002013675.1|DPER	CCAP1982_LOCUS3766|CAD6995036.1|CCAP
OG0004762	LOC6593971|XP_002018956.1|DPER	CCAP1982_LOCUS4117|CAD6995399.1|CCAP, CCAP1982_LOCUS20831|CAD7012727.1|CCAP
OG0004763	LOC6588442|XP_002013812.1|DPER	CCAP1982_LOCUS1149|CAD6992281.1|CCAP
OG0004764	LOC6588643|XP_002013618.1|DPER	CCAP1982_LOCUS1627|CAD6992788.1|CCAP, CCAP1982_LOCUS1637|CAD6992798.1|CCAP
OG0004765	LOC6595275|XP_002020214.2|DPER	CCAP1982_LOCUS2453|CAD6993643.1|CCAP
OG0004766	LOC6595196|XP_002020231.1|DPER	CCAP1982_LOCUS2527|CAD6993729.1|CCAP
OG0004767	LOC6592090|XP_002017534.1|DPER	CCAP1982_LOCUS1159|CAD6992291.1|CCAP
OG0004768	LOC6592088|XP_026850725.1|DPER	CCAP1982_LOCUS3023|CAD6994262.1|CCAP
OG0004769	LOC6588685|XP_002015213.1|DPER	CCAP1982_LOCUS1618|CAD6992778.1|CCAP
OG0004770	LOC6594302|XP_002019800.1|DPER	CCAP1982_LOCUS4945|CAD6996262.1|CCAP
OG0004771	LOC6594796|XP_002020477.2|DPER	CCAP1982_LOCUS1359|CAD6992510.1|CCAP
OG0004772	LOC6587550|XP_002013532.1|DPER	CCAP1982_LOCUS1734|CAD6992900.1|CCAP
OG0004773	LOC6598846|XP_002023964.1|DPER	CCAP1982_LOCUS2622|CAD6993825.1|CCAP
OG0004774	LOC6598849|XP_026848064.1|DPER	CCAP1982_LOCUS2617|CAD6993820.1|CCAP
OG0004775	LOC6588161|XP_002013374.1|DPER, LOC113565370|XP_026842923.1|DPER	CCAP1982_LOCUS2616|CAD6993819.1|CCAP
OG0004776	LOC6590883|XP_002015551.1|DPER	CCAP1982_LOCUS23382|CAD7015440.1|CCAP
OG0004777	LOC6591323|XP_002016796.1|DPER	CCAP1982_LOCUS4115|CAD6995397.1|CCAP
OG0004778	LOC6598024|XP_002023216.1|DPER	CCAP1982_LOCUS5815|CAD6997173.1|CCAP
OG0004779	LOC6587837|XP_026847038.1|DPER	CCAP1982_LOCUS3274|CAD6994530.1|CCAP
OG0004780	LOC6596308|XP_002021478.1|DPER	CCAP1982_LOCUS6815|CAD6998200.1|CCAP
OG0004781	LOC6594945|XP_026851281.1|DPER	CCAP1982_LOCUS3298|CAD6994558.1|CCAP
OG0004782	LOC6588401|XP_002013472.1|DPER	CCAP1982_LOCUS1055|CAD6992184.1|CCAP
OG0004784	LOC6587835|XP_002013312.1|DPER	CCAP1982_LOCUS2078|CAD6993261.1|CCAP
OG0004785	LOC6587240|XP_002013298.1|DPER	CCAP1982_LOCUS2068|CAD6993251.1|CCAP
OG0004786	LOC6587840|XP_002013296.1|DPER	CCAP1982_LOCUS2066|CAD6993249.1|CCAP
OG0004787	LOC6587857|XP_002013294.1|DPER	CCAP1982_LOCUS2063|CAD6993246.1|CCAP
OG0004788	LOC6587738|XP_026839897.1|DPER	CCAP1982_LOCUS2062|CAD6993245.1|CCAP
OG0004789	LOC6587762|XP_002013292.1|DPER	CCAP1982_LOCUS2061|CAD6993244.1|CCAP
OG0004790	LOC6587407|XP_026846518.1|DPER	CCAP1982_LOCUS2055|CAD6993238.1|CCAP
OG0004791	LOC6598666|XP_002023754.1|DPER	CCAP1982_LOCUS2238|CAD6993423.1|CCAP
OG0004792	LOC6588038|XP_002012841.1|DPER	CCAP1982_LOCUS1378|CAD6992529.1|CCAP
OG0004793	LOC6588667|XP_026851118.1|DPER	CCAP1982_LOCUS2192|CAD6993376.1|CCAP
OG0004794	LOC6587995|XP_002013151.1|DPER	CCAP1982_LOCUS2285|CAD6993473.1|CCAP
OG0004795	LOC6587521|XP_002013916.1|DPER	CCAP1982_LOCUS2712|CAD6993923.1|CCAP
OG0004796	LOC6588194|XP_026840321.1|DPER	CCAP1982_LOCUS1228|CAD6992364.1|CCAP
OG0004797	LOC6587660|XP_002012785.2|DPER	CCAP1982_LOCUS1191|CAD6992326.1|CCAP
OG0004798	LOC6587446|XP_002013042.1|DPER	CCAP1982_LOCUS2385|CAD6993573.1|CCAP, CCAP1982_LOCUS2386|CAD6993574.1|CCAP
OG0004799	LOC6587280|XP_002013659.1|DPER	CCAP1982_LOCUS3913|CAD6995194.1|CCAP
OG0004800	LOC6588185|XP_026843609.1|DPER	CCAP1982_LOCUS1447|CAD6992598.1|CCAP
OG0004801	LOC6594671|XP_026850228.1|DPER	CCAP1982_LOCUS4250|CAD6995539.1|CCAP
OG0004802	LOC6598840|XP_026847919.1|DPER	CCAP1982_LOCUS2627|CAD6993831.1|CCAP
OG0004803	LOC6595258|XP_026840375.1|DPER	CCAP1982_LOCUS1910|CAD6993080.1|CCAP
OG0004804	LOC6592087|XP_002017531.1|DPER	CCAP1982_LOCUS2450|CAD6993640.1|CCAP
OG0004805	LOC6595205|XP_026850482.1|DPER	CCAP1982_LOCUS3785|CAD6995060.1|CCAP, CCAP1982_LOCUS3786|CAD6995062.1|CCAP
OG0004807	LOC6591420|XP_002016777.2|DPER	CCAP1982_LOCUS2585|CAD6993787.1|CCAP
OG0004808	LOC6598643|XP_002023824.1|DPER	CCAP1982_LOCUS1742|CAD6992909.1|CCAP
OG0004809	LOC6588028|XP_002013699.1|DPER	CCAP1982_LOCUS1427|CAD6992579.1|CCAP
OG0004810	LOC6598852|XP_002023970.2|DPER	CCAP1982_LOCUS1425|CAD6992577.1|CCAP
OG0004811	LOC6601922|XP_026848540.1|DPER	CCAP1982_LOCUS14036|CAD7005683.1|CCAP
OG0004812	LOC6595143|XP_026847762.1|DPER	CCAP1982_LOCUS3782|CAD6995056.1|CCAP
OG0004813	LOC6587613|XP_002013550.1|DPER	CCAP1982_LOCUS3445|CAD6994712.1|CCAP
OG0004814	LOC6588124|XP_002013761.1|DPER	CCAP1982_LOCUS3302|CAD6994562.1|CCAP, CCAP1982_LOCUS9646|CAD7001148.1|CCAP
OG0004818	LOC6588094|XP_002013393.1|DPER	CCAP1982_LOCUS1589|CAD6992744.1|CCAP
OG0004819	LOC6595086|XP_002020148.1|DPER	CCAP1982_LOCUS2225|CAD6993410.1|CCAP
OG0004820	LOC6598640|XP_002023821.1|DPER	CCAP1982_LOCUS3104|CAD6994349.1|CCAP
OG0004821	LOC6594794|XP_026848368.1|DPER	CCAP1982_LOCUS1361|CAD6992512.1|CCAP
OG0004822	LOC6587467|XP_026843220.1|DPER	CCAP1982_LOCUS4095|CAD6995377.1|CCAP, CCAP1982_LOCUS4094|CAD6995376.1|CCAP
OG0004823	LOC6587175|XP_026840455.1|DPER	CCAP1982_LOCUS1299|CAD6992437.1|CCAP
OG0004824	LOC6587410|XP_002014013.1|DPER	CCAP1982_LOCUS1298|CAD6992436.1|CCAP
OG0004825	LOC6602025|XP_026846763.1|DPER	CCAP1982_LOCUS10241|CAD7001751.1|CCAP
OG0004826	LOC6587592|XP_002013263.2|DPER	CCAP1982_LOCUS1194|CAD6992329.1|CCAP
OG0004827	LOC6594584|XP_026850831.1|DPER	CCAP1982_LOCUS3459|CAD6994726.1|CCAP
OG0004828	LOC6587864|XP_002013688.1|DPER	CCAP1982_LOCUS3272|CAD6994528.1|CCAP
OG0004829	LOC6588173|XP_002013438.1|DPER	CCAP1982_LOCUS2558|CAD6993759.1|CCAP
OG0004830	LOC6598719|XP_026840122.1|DPER	CCAP1982_LOCUS3815|CAD6995092.1|CCAP, CCAP1982_LOCUS3820|CAD6995097.1|CCAP
