Orthogroup	DPER.longest_only	DMAU.longest_only
OG0006468	LOC6587272|XP_002013430.1|DPER	LOC117142563|XP_033162506.1|DMAU
OG0006469	LOC6599110|XP_002024411.1|DPER	LOC117147571|XP_033170407.1|DMAU
OG0006470	LOC6596121|XP_002020969.2|DPER	LOC117140298|XP_033159033.1|DMAU
OG0006471	LOC6588469|XP_002013444.1|DPER	LOC117143685|XP_033164362.1|DMAU
OG0006472	LOC6588043|XP_002013447.2|DPER	LOC117143684|XP_033164361.1|DMAU
OG0006473	LOC6602824|XP_026847906.1|DPER	LOC117140771|XP_033159745.1|DMAU
OG0006474	LOC6601595|XP_002026616.1|DPER	LOC117135460|XP_033151545.1|DMAU
OG0006475	LOC6588036|XP_026843949.1|DPER	LOC117143660|XP_033164332.1|DMAU
OG0006476	LOC6600006|XP_026849147.1|DPER	LOC117147149|XP_033169821.1|DMAU
OG0006477	LOC6599329|XP_026847133.1|DPER	LOC117147672|XP_033170539.1|DMAU
OG0006478	LOC6587336|XP_002013478.1|DPER	LOC117144216|XP_033165159.1|DMAU
OG0006479	LOC6587297|XP_026848293.1|DPER	LOC117143266|XP_033163729.1|DMAU
OG0006480	LOC6590838|XP_002015770.1|DPER	LOC117138479|XP_033156499.1|DMAU
OG0006481	LOC6589690|XP_002015203.1|DPER	LOC117149441|XP_033172667.1|DMAU
OG0006482	LOC6587415|XP_026843920.1|DPER	LOC117142979|XP_033163222.1|DMAU
OG0006483	LOC6587282|XP_002014026.2|DPER	LOC117144152|XP_033165075.1|DMAU
OG0006484	LOC6587308|XP_026839922.1|DPER	LOC117144151|XP_033165073.1|DMAU
OG0006485	LOC6588263|XP_002013405.2|DPER	LOC117143863|XP_033164620.1|DMAU
OG0006486	LOC6594059|XP_002019858.1|DPER	LOC117143367|XP_033163933.1|DMAU
OG0006487	LOC6588361|XP_002012906.1|DPER	LOC117146039|XP_033167867.1|DMAU
OG0006488	LOC6602795|XP_026847845.1|DPER	LOC117141312|XP_033160589.1|DMAU
OG0006489	LOC6587198|XP_002013538.1|DPER	LOC117144538|XP_033165662.1|DMAU
OG0006490	LOC6594295|XP_002019943.1|DPER	LOC117142998|XP_033163247.1|DMAU
OG0006491	LOC6589213|XP_002015297.2|DPER	LOC117150902|XP_033173936.1|DMAU
OG0006492	LOC6588055|XP_002013776.2|DPER	LOC117143024|XP_033163297.1|DMAU
OG0006493	LOC6598502|XP_002023590.1|DPER	LOC117147068|XP_033169719.1|DMAU
OG0006494	LOC6597586|XP_026848937.1|DPER	LOC117147198|XP_033169893.1|DMAU
OG0006495	LOC6603624|XP_002028598.2|DPER	LOC117146746|XP_033169113.1|DMAU
OG0006496	LOC6587274|XP_002013443.2|DPER	LOC117143683|XP_033164359.1|DMAU
OG0006497	LOC6587471|XP_026850739.1|DPER	LOC117144319|XP_033165322.1|DMAU
OG0006498	LOC6587463|XP_002013875.1|DPER	LOC117142626|XP_033162619.1|DMAU
OG0006499	LOC6598857|XP_002023744.2|DPER	LOC117144596|XP_033165767.1|DMAU
OG0006500	LOC6589466|XP_002014411.1|DPER	LOC117135223|XP_033151230.1|DMAU
OG0006501	LOC6595048|XP_026846761.1|DPER	LOC117143076|XP_033163433.1|DMAU
OG0006502	LOC6594741|XP_026850787.1|DPER	LOC117143969|XP_033164796.1|DMAU
OG0006503	LOC6594739|XP_026851206.1|DPER	LOC117143422|XP_033164016.1|DMAU
OG0006504	LOC6594738|XP_002020564.1|DPER	LOC117143420|XP_033164014.1|DMAU
OG0006505	LOC6588066|XP_002012823.1|DPER	LOC117145747|XP_033167400.1|DMAU
OG0006506	LOC113566599|XP_026848768.1|DPER, LOC113565723|XP_026844493.1|DPER, LOC6602468|XP_002027530.1|DPER	LOC117139472|XP_033157681.1|DMAU
OG0006507	LOC6594527|XP_026851241.1|DPER	LOC117145203|XP_033166657.1|DMAU
OG0006508	LOC6594528|XP_026840084.1|DPER	LOC117143707|XP_033164395.1|DMAU
OG0006509	LOC113566197|XP_026846544.1|DPER	LOC117148173|XP_033171333.1|DMAU
OG0006510	LOC6588237|XP_026851286.1|DPER	LOC117142430|XP_033162281.1|DMAU
OG0006511	LOC6587204|XP_026850782.1|DPER	LOC117142692|XP_033162739.1|DMAU
OG0006512	LOC6598695|XP_026851071.1|DPER	LOC117144914|XP_033166249.1|DMAU
OG0006513	LOC6587238|XP_026845269.1|DPER	LOC117144912|XP_033166240.1|DMAU
OG0006514	LOC6588340|XP_002013931.1|DPER	LOC117143208|XP_033163646.1|DMAU
OG0006515	LOC6588096|XP_002013366.1|DPER	LOC117143105|XP_033163478.1|DMAU
OG0006516	LOC6594808|XP_026839958.1|DPER	LOC117146019|XP_033167840.1|DMAU
OG0006517	LOC6594812|XP_002020227.1|DPER	LOC117142836|XP_033162959.1|DMAU
OG0006518	LOC6594809|XP_026840306.1|DPER	LOC117143036|XP_033163328.1|DMAU
OG0006519	LOC6595193|XP_002020228.2|DPER	LOC117142837|XP_033162960.1|DMAU
OG0006520	LOC6594967|XP_002020486.1|DPER	LOC117142541|XP_033162480.1|DMAU
OG0006521	LOC6588665|XP_002013634.1|DPER	LOC117143995|XP_033164833.1|DMAU
OG0006522	LOC6594801|XP_002020482.2|DPER	LOC117142540|XP_033162479.1|DMAU
OG0006523	LOC6594818|XP_002020013.1|DPER	LOC117143279|XP_033163749.1|DMAU
OG0006524	LOC6593550|XP_002019140.1|DPER	LOC117146352|XP_033168397.1|DMAU
OG0006525	LOC6597669|XP_026848956.1|DPER	LOC117147416|XP_033170185.1|DMAU
OG0006526	LOC6587659|XP_002013308.1|DPER	LOC117145897|XP_033167639.1|DMAU
OG0006527	LOC6587707|XP_002013306.1|DPER	LOC117144702|XP_033165921.1|DMAU
OG0006528	LOC6587764|XP_002013305.1|DPER	LOC117143650|XP_033164321.1|DMAU
OG0006529	LOC6587823|XP_026840314.1|DPER	LOC117144077|XP_033164978.1|DMAU
OG0006530	LOC6587703|XP_002013301.1|DPER	LOC117145102|XP_033166513.1|DMAU
OG0006531	LOC6587875|XP_002013297.1|DPER	LOC117143561|XP_033164195.1|DMAU
OG0006532	LOC6587809|XP_002013290.2|DPER	LOC117144473|XP_033165536.1|DMAU
OG0006533	LOC6592720|XP_002018087.1|DPER	LOC117136684|XP_033153586.1|DMAU
OG0006534	LOC6594813|XP_002020008.1|DPER	LOC117145550|XP_033167138.1|DMAU
OG0006535	LOC6587727|XP_002013459.1|DPER	LOC117145951|XP_033167727.1|DMAU
OG0006536	LOC6587293|XP_026850653.1|DPER	LOC117142901|XP_033163073.1|DMAU
OG0006537	LOC6598663|XP_002023781.2|DPER	LOC117144974|XP_033166330.1|DMAU
OG0006538	LOC6587492|XP_002013061.2|DPER	LOC117142929|XP_033163118.1|DMAU
OG0006539	LOC6587602|XP_026850991.1|DPER	LOC117142667|XP_033162692.1|DMAU
OG0006540	LOC6587874|XP_026840386.1|DPER	LOC117143162|XP_033163564.1|DMAU
OG0006541	LOC6594842|XP_002020246.1|DPER	LOC117144124|XP_033165038.1|DMAU
OG0006542	LOC6594843|XP_002020247.1|DPER	LOC117144126|XP_033165041.1|DMAU
OG0006543	LOC6587886|XP_026851100.1|DPER	LOC117142580|XP_033162540.1|DMAU
OG0006544	LOC6594356|XP_026850243.1|DPER	LOC117146111|XP_033167987.1|DMAU
OG0006545	LOC6602752|XP_002027781.2|DPER	LOC117148888|XP_033172484.1|DMAU
OG0006546	LOC6598801|XP_002023973.2|DPER	LOC117142261|XP_033162015.1|DMAU
OG0006547	LOC6595197|XP_026850672.1|DPER	LOC117142279|XP_033162051.1|DMAU
OG0006548	LOC6587686|XP_002014053.1|DPER	LOC117143133|XP_033163516.1|DMAU
OG0006549	LOC6592031|XP_002017303.1|DPER	LOC117144940|XP_033166285.1|DMAU
OG0006550	LOC6588376|XP_002012982.2|DPER	LOC117143755|XP_033164459.1|DMAU
OG0006551	LOC6601726|XP_026847008.1|DPER	LOC117147391|XP_033170151.1|DMAU
OG0006552	LOC6601730|XP_026846942.1|DPER	LOC117147555|XP_033170388.1|DMAU
OG0006553	LOC6587368|XP_002013021.1|DPER	LOC117145112|XP_033166523.1|DMAU
OG0006554	LOC6598771|XP_026840143.1|DPER	LOC117145567|XP_033167162.1|DMAU
OG0006555	LOC6594678|XP_002019313.2|DPER	LOC117144068|XP_033164968.1|DMAU
OG0006556	LOC6587206|XP_002014010.1|DPER	LOC117142753|XP_033162825.1|DMAU
OG0006557	LOC6589413|XP_002015216.1|DPER	LOC117145330|XP_033166826.1|DMAU
OG0006558	LOC6588007|XP_026850747.1|DPER	LOC117144521|XP_033165631.1|DMAU
OG0006559	LOC6588059|XP_002013752.2|DPER	LOC117146057|XP_033167888.1|DMAU
OG0006560	LOC6588409|XP_026845722.1|DPER	LOC117145756|XP_033167412.1|DMAU
OG0006561	LOC6588642|XP_002013214.1|DPER	LOC117145755|XP_033167411.1|DMAU
OG0006562	LOC6587390|XP_026840063.1|DPER	LOC117142782|XP_033162864.1|DMAU
OG0006563	LOC6598718|XP_002023865.1|DPER	LOC117142875|XP_033163033.1|DMAU
OG0006564	LOC6598618|XP_002023863.2|DPER	LOC117145136|XP_033166548.1|DMAU
OG0006565	LOC6598609|XP_002023854.2|DPER	LOC117143709|XP_033164399.1|DMAU
OG0006566	LOC6588406|XP_026841894.1|DPER	LOC117142717|XP_033162768.1|DMAU
OG0006567	LOC6594858|XP_002020066.1|DPER	LOC117145537|XP_033167123.1|DMAU
OG0006568	LOC6594857|XP_026850588.1|DPER	LOC117145533|XP_033167118.1|DMAU
OG0006569	LOC6602933|XP_026848795.1|DPER	LOC117141399|XP_033160709.1|DMAU
OG0006570	LOC6591771|XP_026850757.1|DPER	LOC117143408|XP_033163993.1|DMAU
OG0006571	LOC6594873|XP_002020112.1|DPER	LOC117143145|XP_033163532.1|DMAU
OG0006572	LOC113565662|XP_026844137.1|DPER	LOC117145080|XP_033166488.1|DMAU
OG0006573	LOC6592033|XP_002017001.1|DPER	LOC117144884|XP_033166186.1|DMAU
OG0006574	LOC6588230|XP_026850884.1|DPER	LOC117143831|XP_033164567.1|DMAU
OG0006575	LOC6594982|XP_002020273.1|DPER	LOC117145386|XP_033166910.1|DMAU
OG0006576	LOC6595080|XP_002020344.1|DPER	LOC117142895|XP_033163065.1|DMAU
OG0006577	LOC6588262|XP_002013406.1|DPER	LOC117143862|XP_033164619.1|DMAU
OG0006578	LOC6595079|XP_026845886.1|DPER	LOC117142894|XP_033163062.1|DMAU
OG0006579	LOC6593981|XP_002019023.1|DPER	LOC117150965|XP_033174036.1|DMAU
OG0006580	LOC6588147|XP_002012900.1|DPER	LOC117143771|XP_033164491.1|DMAU
OG0006581	LOC6591811|XP_026850754.1|DPER	LOC117145097|XP_033166507.1|DMAU
OG0006582	LOC6592164|XP_002017450.1|DPER	LOC117142339|XP_033162147.1|DMAU
OG0006583	LOC6587566|XP_002013100.2|DPER	LOC117144184|XP_033165122.1|DMAU
OG0006584	LOC6589058|XP_002014546.1|DPER	LOC117150342|XP_033173080.1|DMAU
OG0006585	LOC6589856|XP_026844839.1|DPER	LOC117150302|XP_033173016.1|DMAU
OG0006586	LOC6594798|XP_002020479.1|DPER	LOC117142546|XP_033162487.1|DMAU
OG0006587	LOC6594797|XP_002020478.1|DPER	LOC117142542|XP_033162481.1|DMAU
OG0006588	LOC6588271|XP_026851245.1|DPER	LOC117142366|XP_033162184.1|DMAU
OG0006589	LOC6591510|XP_026851197.1|DPER	LOC117144860|XP_033166154.1|DMAU
OG0006590	LOC6591438|XP_002016961.1|DPER	LOC117144209|XP_033165150.1|DMAU
OG0006591	LOC6602990|XP_026849444.1|DPER	LOC117140509|XP_033159373.1|DMAU
OG0006592	LOC6598644|XP_002023825.1|DPER	LOC117143224|XP_033163664.1|DMAU
OG0006593	LOC6598645|XP_026850607.1|DPER	LOC117143222|XP_033163662.1|DMAU
OG0006594	LOC6599829|XP_002024848.1|DPER	LOC117142075|XP_033161845.1|DMAU
OG0006595	LOC6601342|XP_026841316.1|DPER	LOC117135933|XP_033152397.1|DMAU
OG0006596	LOC6590069|XP_026841968.1|DPER	LOC117138701|XP_033156851.1|DMAU
OG0006597	LOC6599624|XP_002024734.1|DPER	LOC117139180|XP_033157240.1|DMAU
OG0006598	LOC6588714|XP_002014382.2|DPER	LOC117138745|XP_033156855.1|DMAU
OG0006599	LOC6599087|XP_026848998.1|DPER	LOC117139967|XP_033158559.1|DMAU
OG0006600	LOC6597173|XP_026845762.1|DPER	LOC117139355|XP_033157494.1|DMAU
OG0006601	LOC6596126|XP_002021090.1|DPER	LOC117141266|XP_033160526.1|DMAU
OG0006602	LOC6596125|XP_002021089.1|DPER	LOC117141267|XP_033160527.1|DMAU
OG0006603	LOC6596124|XP_002021088.1|DPER	LOC117140155|XP_033158819.1|DMAU
OG0006604	LOC6595929|XP_026845747.1|DPER	LOC117141662|XP_033161143.1|DMAU
OG0006605	LOC6599275|XP_002024270.1|DPER	LOC117148154|XP_033171278.1|DMAU
OG0006606	LOC6601690|XP_026847622.1|DPER	LOC117141973|XP_033161663.1|DMAU
OG0006607	LOC6601489|XP_026847989.1|DPER	LOC117141430|XP_033160760.1|DMAU
OG0006608	LOC6591766|XP_002017222.1|DPER	LOC117145072|XP_033166479.1|DMAU
OG0006609	LOC6587196|XP_026840373.1|DPER	LOC117144122|XP_033165035.1|DMAU
OG0006610	LOC6599855|XP_026847334.1|DPER	LOC117140297|XP_033159024.1|DMAU
OG0006611	LOC6595868|XP_026845678.1|DPER	LOC117140962|XP_033160073.1|DMAU
OG0006612	LOC6595869|XP_002021414.1|DPER	LOC117141421|XP_033160740.1|DMAU
OG0006613	LOC6595870|XP_026845688.1|DPER	LOC117140629|XP_033159540.1|DMAU
OG0006614	LOC6595871|XP_026845685.1|DPER	LOC117141341|XP_033160635.1|DMAU
OG0006615	LOC6595829|XP_026845610.1|DPER	LOC117141056|XP_033160234.1|DMAU
OG0006616	LOC6602508|XP_026848756.1|DPER	LOC117139260|XP_033157369.1|DMAU
OG0006617	LOC6596097|XP_002021250.2|DPER	LOC117140052|XP_033158680.1|DMAU
OG0006618	LOC6602814|XP_026847803.1|DPER	LOC117140906|XP_033159967.1|DMAU
OG0006619	LOC6601253|XP_002026215.1|DPER	LOC117141764|XP_033161284.1|DMAU
OG0006620	LOC6601186|XP_026849967.1|DPER	LOC117141762|XP_033161280.1|DMAU
OG0006621	LOC6602974|XP_026848733.1|DPER	LOC117140367|XP_033159119.1|DMAU
OG0006622	LOC6600484|XP_026847668.1|DPER	LOC117139604|XP_033157929.1|DMAU
OG0006623	LOC6600493|XP_002025675.1|DPER	LOC117139933|XP_033158510.1|DMAU
OG0006624	LOC6591121|XP_026841581.1|DPER	LOC117136169|XP_033152802.1|DMAU
OG0006625	LOC6591122|XP_002015503.1|DPER	LOC117136177|XP_033152810.1|DMAU
OG0006626	LOC6602133|XP_002027104.2|DPER	LOC117137175|XP_033154380.1|DMAU
OG0006627	LOC6592768|XP_026842692.1|DPER	LOC117137985|XP_033155658.1|DMAU
OG0006628	LOC6592767|XP_002017819.2|DPER	LOC117137984|XP_033155653.1|DMAU
OG0006629	LOC6600910|XP_002025919.1|DPER	LOC117135754|XP_033152101.1|DMAU
OG0006630	LOC6591050|XP_026842166.1|DPER	LOC117137793|XP_033155347.1|DMAU
OG0006631	LOC6599846|XP_026847448.1|DPER	LOC117139377|XP_033157526.1|DMAU
OG0006632	LOC6603454|XP_002028446.1|DPER	LOC117136845|XP_033153829.1|DMAU
OG0006633	LOC6600279|XP_002025392.1|DPER	LOC117142122|XP_033161909.1|DMAU
OG0006634	LOC6589519|XP_002015042.1|DPER	LOC117138418|XP_033156410.1|DMAU
OG0006635	LOC6589153|XP_002014760.1|DPER	LOC117135573|XP_033151827.1|DMAU
OG0006636	LOC6600053|XP_002025068.1|DPER	LOC117147346|XP_033170096.1|DMAU
OG0006637	LOC6599510|XP_002024638.1|DPER	LOC117139796|XP_033158302.1|DMAU
OG0006638	LOC6592672|XP_002018197.2|DPER	LOC117138071|XP_033155786.1|DMAU
OG0006639	LOC6592669|XP_026842265.1|DPER	LOC117138001|XP_033155693.1|DMAU
OG0006640	LOC6590547|XP_002016227.1|DPER	LOC117138270|XP_033156128.1|DMAU
OG0006641	LOC6592786|XP_026840728.1|DPER	LOC117137374|XP_033154669.1|DMAU
OG0006642	LOC6592856|XP_026842814.1|DPER	LOC117135909|XP_033152366.1|DMAU
OG0006643	LOC6591002|XP_002016566.1|DPER	LOC117136241|XP_033152917.1|DMAU
OG0006644	LOC6598879|XP_026847852.1|DPER	LOC117139293|XP_033157415.1|DMAU
OG0006645	LOC6597947|XP_026843407.1|DPER	LOC117135267|XP_033151315.1|DMAU
OG0006646	LOC6600952|XP_002026023.1|DPER	LOC117136262|XP_033152971.1|DMAU
OG0006647	LOC6591226|XP_026842137.1|DPER	LOC117135937|XP_033152408.1|DMAU
OG0006648	LOC6595860|XP_026845639.1|DPER	LOC117140185|XP_033158852.1|DMAU
OG0006649	LOC6590117|XP_026841654.1|DPER	LOC117136150|XP_033152758.1|DMAU
OG0006650	LOC6590280|XP_026842724.1|DPER	LOC117136363|XP_033153125.1|DMAU
OG0006651	LOC6597107|XP_026845756.1|DPER	LOC117141666|XP_033161146.1|DMAU
OG0006652	LOC6602301|XP_026848483.1|DPER	LOC117139869|XP_033158416.1|DMAU
OG0006653	LOC6601183|XP_026848139.1|DPER	LOC117141989|XP_033161708.1|DMAU
OG0006654	LOC6600578|XP_026847648.1|DPER	LOC117139915|XP_033158488.1|DMAU
OG0006655	LOC6596117|XP_026845227.1|DPER	LOC117141270|XP_033160531.1|DMAU
OG0006656	LOC6599673|XP_026847324.1|DPER	LOC117139331|XP_033157468.1|DMAU
OG0006657	LOC6593267|XP_002017918.1|DPER	LOC117137632|XP_033155055.1|DMAU
OG0006658	LOC6603297|XP_002028278.1|DPER	LOC117139602|XP_033157926.1|DMAU
OG0006659	LOC6603295|XP_026849887.1|DPER	LOC117141260|XP_033160521.1|DMAU
OG0006660	LOC6601442|XP_026847887.1|DPER	LOC117140969|XP_033160089.1|DMAU
OG0006661	LOC6601426|XP_002026462.1|DPER	LOC117139166|XP_033157216.1|DMAU
OG0006662	LOC6595531|XP_002020666.1|DPER	LOC117135235|XP_033151248.1|DMAU
OG0006663	LOC6601668|XP_002026733.1|DPER	LOC117141000|XP_033160142.1|DMAU
OG0006664	LOC6588334|XP_002013574.1|DPER	LOC117143188|XP_033163614.1|DMAU
OG0006665	LOC6599577|XP_026849575.1|DPER	LOC117139609|XP_033157939.1|DMAU
OG0006666	LOC113565112|XP_026841662.1|DPER	LOC117137150|XP_033154351.1|DMAU
OG0006667	LOC6597130|XP_002022318.2|DPER	LOC117139018|XP_033157003.1|DMAU
OG0006668	LOC6590127|XP_002016238.1|DPER	LOC117136666|XP_033153557.1|DMAU
OG0006669	LOC6595942|XP_002021070.1|DPER	LOC117141602|XP_033161009.1|DMAU
OG0006670	LOC6595920|XP_002021066.1|DPER	LOC117141551|XP_033160947.1|DMAU
OG0006671	LOC6595919|XP_026845248.1|DPER	LOC117142036|XP_033161793.1|DMAU
OG0006672	LOC6599459|XP_026849414.1|DPER	LOC117141423|XP_033160743.1|DMAU
OG0006673	LOC6599593|XP_002024713.1|DPER	LOC117139246|XP_033157350.1|DMAU
OG0006674	LOC113566895|XP_026849859.1|DPER	LOC117141249|XP_033160506.1|DMAU
OG0006675	LOC6601880|XP_002026929.1|DPER	LOC117141963|XP_033161651.1|DMAU
OG0006676	LOC6600307|XP_026849078.1|DPER	LOC117139509|XP_033157756.1|DMAU
OG0006677	LOC6601211|XP_002026307.1|DPER	LOC117141867|XP_033161439.1|DMAU
OG0006678	LOC6601830|XP_002026896.1|DPER	LOC117138963|XP_033156897.1|DMAU
OG0006679	LOC6604013|XP_026849564.1|DPER	LOC117139713|XP_033158121.1|DMAU
OG0006680	LOC6595002|XP_026847843.1|DPER	LOC117143361|XP_033163924.1|DMAU
OG0006681	LOC6595917|XP_026845247.1|DPER	LOC117142035|XP_033161791.1|DMAU
OG0006682	LOC6602459|XP_002027487.1|DPER	LOC117139947|XP_033158526.1|DMAU
OG0006683	LOC6602942|XP_002027993.2|DPER	LOC117141659|XP_033161140.1|DMAU
OG0006684	LOC6601210|XP_026848094.1|DPER	LOC117141866|XP_033161438.1|DMAU
OG0006685	LOC6602074|XP_002027152.1|DPER	LOC117135804|XP_033152194.1|DMAU
OG0006686	LOC6601650|XP_026847615.1|DPER	LOC117141316|XP_033160593.1|DMAU
OG0006687	LOC6601723|XP_002026781.2|DPER	LOC117147776|XP_033170703.1|DMAU
OG0006688	LOC6601472|XP_002026439.2|DPER	LOC117141298|XP_033160567.1|DMAU
OG0006689	LOC6600267|XP_002025384.2|DPER	LOC117140572|XP_033159463.1|DMAU
OG0006690	LOC6587896|XP_026850806.1|DPER	LOC117143887|XP_033164676.1|DMAU
OG0006691	LOC113565963|XP_026845208.1|DPER	LOC117139263|XP_033157374.1|DMAU
OG0006692	LOC6600278|XP_002025391.1|DPER	LOC117142115|XP_033161902.1|DMAU
OG0006693	LOC6602810|XP_026847866.1|DPER	LOC117139521|XP_033157772.1|DMAU
OG0006694	LOC6600166|XP_002025265.2|DPER	LOC117146781|XP_033169196.1|DMAU
OG0006695	LOC6601221|XP_002026317.1|DPER	LOC117140873|XP_033159907.1|DMAU
OG0006696	LOC113565712|XP_026844428.1|DPER	LOC117150699|XP_033173601.1|DMAU
OG0006697	LOC6599775|XP_026847330.1|DPER	LOC117140439|XP_033159253.1|DMAU
OG0006698	LOC6599762|XP_002024882.1|DPER	LOC117139793|XP_033158299.1|DMAU
OG0006699	LOC6600521|XP_026847628.1|DPER	LOC117140370|XP_033159126.1|DMAU
OG0006700	LOC6602719|XP_002027744.1|DPER	LOC117140002|XP_033158604.1|DMAU
OG0006701	LOC6592985|XP_002017661.1|DPER	LOC117135609|XP_033151861.1|DMAU
OG0006702	LOC6601082|XP_002026075.2|DPER	LOC117141640|XP_033161086.1|DMAU
OG0006703	LOC6600550|XP_002025703.1|DPER	LOC117140980|XP_033160119.1|DMAU
OG0006704	LOC6600551|XP_002025704.2|DPER	LOC117140981|XP_033160120.1|DMAU
OG0006705	LOC6593019|XP_002018260.1|DPER	LOC117136841|XP_033153813.1|DMAU
OG0006706	LOC6592275|XP_002018416.1|DPER	LOC117138061|XP_033155776.1|DMAU
OG0006707	LOC6593024|XP_002018217.1|DPER	LOC117136044|XP_033152574.1|DMAU
OG0006708	LOC6602902|XP_002027925.1|DPER	LOC117147976|XP_033171017.1|DMAU
OG0006709	LOC6596931|XP_026845741.1|DPER	LOC117147859|XP_033170825.1|DMAU
OG0006710	LOC6601689|XP_026847484.1|DPER	LOC117141976|XP_033161666.1|DMAU
OG0006711	LOC113566402|XP_026847631.1|DPER	LOC117141974|XP_033161664.1|DMAU
OG0006712	LOC6599627|XP_026849529.1|DPER	LOC117140973|XP_033160098.1|DMAU
OG0006713	LOC6601488|XP_002026548.1|DPER	LOC117140710|XP_033159666.1|DMAU
OG0006714	LOC6601536|XP_002026550.2|DPER	LOC117140709|XP_033159665.1|DMAU
OG0006715	LOC6601692|XP_026847582.1|DPER	LOC117140278|XP_033158998.1|DMAU
OG0006716	LOC6589408|XP_002015196.1|DPER	LOC117135310|XP_033151396.1|DMAU
OG0006717	LOC6596226|XP_002021186.1|DPER	LOC117141014|XP_033160165.1|DMAU
OG0006718	LOC6596227|XP_002021187.2|DPER	LOC117140782|XP_033159759.1|DMAU
OG0006719	LOC6600536|XP_026847627.1|DPER	LOC117141090|XP_033160297.1|DMAU
OG0006720	LOC6598943|XP_026849017.1|DPER	LOC117141464|XP_033160815.1|DMAU
OG0006721	LOC6596186|XP_002021179.1|DPER	LOC117140266|XP_033158983.1|DMAU
OG0006722	LOC6599870|XP_026847322.1|DPER	LOC117141350|XP_033160647.1|DMAU
OG0006723	LOC6593422|XP_026843123.1|DPER	LOC117149936|XP_033172731.1|DMAU
OG0006724	LOC6595227|XP_002020200.1|DPER	LOC117144113|XP_033165024.1|DMAU
OG0006725	LOC6595265|XP_002020204.1|DPER	LOC117144411|XP_033165442.1|DMAU
OG0006726	LOC6587472|XP_002013238.1|DPER	LOC117145973|XP_033167769.1|DMAU
OG0006727	LOC6595266|XP_026844300.1|DPER	LOC117143983|XP_033164814.1|DMAU
OG0006728	LOC6591567|XP_002017396.1|DPER	LOC117146125|XP_033168021.1|DMAU
OG0006729	LOC6592511|XP_026840780.1|DPER	LOC117136267|XP_033152979.1|DMAU
OG0006730	LOC6592992|XP_002017668.1|DPER	LOC117136673|XP_033153566.1|DMAU
OG0006731	LOC6593435|XP_026843377.1|DPER	LOC117150597|XP_033173445.1|DMAU
OG0006732	LOC6599584|XP_026849525.1|DPER	LOC117141595|XP_033161000.1|DMAU
OG0006733	LOC6603005|XP_002028002.2|DPER	LOC117141407|XP_033160721.1|DMAU
OG0006734	LOC6603026|XP_002028008.2|DPER	LOC117139945|XP_033158524.1|DMAU
OG0006735	LOC6599482|XP_026849415.1|DPER	LOC117139085|XP_033157094.1|DMAU
OG0006736	LOC6599591|XP_002024711.1|DPER	LOC117139248|XP_033157352.1|DMAU
OG0006737	LOC6595916|XP_026845370.1|DPER	LOC117141354|XP_033160653.1|DMAU
OG0006738	LOC6592772|XP_002018014.1|DPER	LOC117136279|XP_033153003.1|DMAU
OG0006739	LOC6602836|XP_002027807.1|DPER	LOC117141935|XP_033161565.1|DMAU
OG0006740	LOC6599602|XP_002024692.1|DPER	LOC117141887|XP_033161474.1|DMAU
OG0006741	LOC6599601|XP_002024691.1|DPER	LOC117141886|XP_033161472.1|DMAU
OG0006742	LOC6591631|XP_026851172.1|DPER	LOC117145228|XP_033166694.1|DMAU
OG0006743	LOC6593764|XP_002018676.2|DPER	LOC117139455|XP_033157659.1|DMAU
OG0006744	LOC6602813|XP_026847797.1|DPER	LOC117140347|XP_033159087.1|DMAU
OG0006745	LOC6591528|XP_026850515.1|DPER	LOC117145849|XP_033167557.1|DMAU
OG0006746	LOC6601431|XP_026847825.1|DPER	LOC117139777|XP_033158277.1|DMAU
OG0006747	LOC113566726|XP_026849428.1|DPER	LOC117140131|XP_033158786.1|DMAU
OG0006748	LOC6596716|XP_002022039.1|DPER	LOC117146353|XP_033168394.1|DMAU
OG0006749	LOC6600504|XP_026847584.1|DPER	LOC117139345|XP_033157483.1|DMAU
OG0006750	LOC6598274|XP_002023297.1|DPER	LOC117148948|XP_033172579.1|DMAU
OG0006752	LOC6600989|XP_026849729.1|DPER	LOC117141362|XP_033160659.1|DMAU
OG0006753	LOC6600988|XP_002026174.2|DPER	LOC117140640|XP_033159570.1|DMAU
OG0006754	LOC6601107|XP_026847436.1|DPER	LOC117141773|XP_033161294.1|DMAU
OG0006755	LOC6600544|XP_002025698.2|DPER	LOC117139936|XP_033158512.1|DMAU
OG0006756	LOC6601467|XP_026847935.1|DPER	LOC117140987|XP_033160129.1|DMAU
OG0006757	LOC6601466|XP_002026433.1|DPER	LOC117140988|XP_033160130.1|DMAU
OG0006758	LOC6599504|XP_002024724.1|DPER	LOC117142004|XP_033161744.1|DMAU
OG0006759	LOC6599505|XP_026849538.1|DPER	LOC117142002|XP_033161742.1|DMAU
OG0006760	LOC6604006|XP_026847547.1|DPER	LOC117140169|XP_033158836.1|DMAU
OG0006761	LOC6588300|XP_002014152.1|DPER	LOC117143873|XP_033164649.1|DMAU
OG0006762	LOC113566274|XP_026847010.1|DPER	LOC117147932|XP_033170966.1|DMAU
OG0006763	LOC6592260|XP_002018569.1|DPER	LOC117137457|XP_033154792.1|DMAU
OG0006764	LOC6591244|XP_002015787.2|DPER	LOC117136370|XP_033153144.1|DMAU
