Orthogroup	DPER.longest_only	DYAK.longest_only
OG0004727	LOC6595104|XP_026840119.1|DPER	LOC6537894|XP_039231071.1|DYAK
OG0004728	LOC6598712|XP_002023891.1|DPER	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC6598440|XP_002023567.1|DPER	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC6593525|XP_002018750.1|DPER	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC6588129|XP_002013370.1|DPER	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC6587271|XP_002012904.1|DPER	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC6588218|XP_002012903.1|DPER	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC6587869|XP_002012811.1|DPER	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC6587377|XP_026850874.1|DPER	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC6587572|XP_026840144.1|DPER	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC6594582|XP_002019287.1|DPER	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC6594586|XP_002019286.2|DPER	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC6587778|XP_002013696.1|DPER	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC6594862|XP_002020070.1|DPER	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC6588426|XP_026840530.1|DPER	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC6602028|XP_026846776.1|DPER	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC6594942|XP_002020311.1|DPER	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC6596612|XP_002021608.2|DPER	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC6591366|XP_026843723.1|DPER	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC6594407|XP_026842633.1|DPER	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC6594408|XP_026842644.1|DPER	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC6594405|XP_026840213.1|DPER	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC6598690|XP_026840220.1|DPER, LOC113565962|XP_026845195.1|DPER	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC6588608|XP_002013217.1|DPER	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC6594816|XP_002020011.2|DPER	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC6588443|XP_002012995.1|DPER	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC6587343|XP_002014024.1|DPER	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC6588485|XP_002012968.1|DPER	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC6594964|XP_002020332.1|DPER	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC6595068|XP_002020333.1|DPER	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC6587509|XP_026845255.1|DPER	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC6594085|XP_026850334.1|DPER	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC6587333|XP_026841670.1|DPER	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC6587756|XP_002013675.1|DPER	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC6592092|XP_026843350.1|DPER	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC6593971|XP_002018956.1|DPER	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC6588442|XP_002013812.1|DPER	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC6588643|XP_002013618.1|DPER	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC6595275|XP_002020214.2|DPER	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC6595196|XP_002020231.1|DPER	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC6592090|XP_002017534.1|DPER	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC6592088|XP_026850725.1|DPER	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC6588685|XP_002015213.1|DPER	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC6594302|XP_002019800.1|DPER	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC6594796|XP_002020477.2|DPER	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC6587550|XP_002013532.1|DPER	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC6598846|XP_002023964.1|DPER	LOC6535841|XP_002096462.1|DYAK
OG0004774	LOC6598849|XP_026848064.1|DPER	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC6588161|XP_002013374.1|DPER, LOC113565370|XP_026842923.1|DPER	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC6590883|XP_002015551.1|DPER	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC6591323|XP_002016796.1|DPER	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC6598024|XP_002023216.1|DPER	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC6587837|XP_026847038.1|DPER	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC6596308|XP_002021478.1|DPER	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC6594945|XP_026851281.1|DPER	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC6588401|XP_002013472.1|DPER	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC6597309|XP_026846588.1|DPER	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC6587835|XP_002013312.1|DPER	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC6587240|XP_002013298.1|DPER	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC6587840|XP_002013296.1|DPER	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC6587857|XP_002013294.1|DPER	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC6587738|XP_026839897.1|DPER	LOC6537575|XP_015048423.1|DYAK
OG0004789	LOC6587762|XP_002013292.1|DPER	LOC6537574|XP_002098120.1|DYAK
OG0004790	LOC6587407|XP_026846518.1|DPER	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC6598666|XP_002023754.1|DPER	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC6588038|XP_002012841.1|DPER	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC6588667|XP_026851118.1|DPER	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC6587995|XP_002013151.1|DPER	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC6587521|XP_002013916.1|DPER	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC6588194|XP_026840321.1|DPER	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC6587660|XP_002012785.2|DPER	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC6587446|XP_002013042.1|DPER	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC6587280|XP_002013659.1|DPER	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC6588185|XP_026843609.1|DPER	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC6594671|XP_026850228.1|DPER	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC6598840|XP_026847919.1|DPER	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC6595258|XP_026840375.1|DPER	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC6592087|XP_002017531.1|DPER	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC6595205|XP_026850482.1|DPER	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC6600774|XP_026845168.1|DPER	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC6591420|XP_002016777.2|DPER	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC6598643|XP_002023824.1|DPER	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC6588028|XP_002013699.1|DPER	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC6598852|XP_002023970.2|DPER	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC6601922|XP_026848540.1|DPER	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC6595143|XP_026847762.1|DPER	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC6587613|XP_002013550.1|DPER	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC6588124|XP_002013761.1|DPER	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC6603082|XP_026847113.1|DPER	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC6597261|XP_002022455.1|DPER	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC6597262|XP_002022456.1|DPER	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC6588094|XP_002013393.1|DPER	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC6595086|XP_002020148.1|DPER	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC6598640|XP_002023821.1|DPER	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC6594794|XP_026848368.1|DPER	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC6587467|XP_026843220.1|DPER	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC6587175|XP_026840455.1|DPER	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC6587410|XP_002014013.1|DPER	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC6602025|XP_026846763.1|DPER	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC6587592|XP_002013263.2|DPER	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC6594584|XP_026850831.1|DPER	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC6587864|XP_002013688.1|DPER	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC6588173|XP_002013438.1|DPER	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC6598719|XP_026840122.1|DPER	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC6601471|XP_002026438.2|DPER	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC6594952|XP_002020320.1|DPER	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC6592060|XP_002017447.1|DPER	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC6595087|XP_002020149.1|DPER	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC6595090|XP_002020152.1|DPER	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC6587831|XP_002014096.1|DPER	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC6601829|XP_026849336.1|DPER	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC6591613|XP_026851141.1|DPER	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC6591447|XP_026840100.1|DPER	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC6591654|XP_002016849.1|DPER	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC6593698|XP_002018845.1|DPER	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC6594981|XP_002020272.1|DPER	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC6588381|XP_002013819.1|DPER	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC6602255|XP_002027285.1|DPER	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC6591812|XP_002017233.1|DPER	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC6589061|XP_026844046.1|DPER	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC6589060|XP_002014548.2|DPER	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC6587301|XP_002014188.1|DPER	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC6589855|XP_026844846.1|DPER	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC6591505|XP_002016955.1|DPER	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC6591508|XP_002016958.1|DPER	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC6591445|XP_002016968.1|DPER	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC6590558|XP_002015945.1|DPER	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC6596127|XP_002021091.1|DPER	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC6598910|XP_026847829.1|DPER	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC6599863|XP_026847298.1|DPER	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC6595872|XP_026845618.1|DPER	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC6599842|XP_026847326.1|DPER	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC6599844|XP_002024993.1|DPER	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC6599625|XP_026849540.1|DPER	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC6602773|XP_026847946.1|DPER	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC6602815|XP_026847804.1|DPER	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC6602833|XP_002027804.2|DPER	LOC6533100|XP_002093826.2|DYAK
OG0004864	LOC113566444|XP_026847794.1|DPER	LOC6532955|XP_002093690.1|DYAK
OG0004865	LOC6594825|XP_002020020.1|DPER	LOC6538213|XP_002098740.1|DYAK
OG0004866	LOC6596114|XP_002021267.1|DPER	LOC6533288|XP_002094014.1|DYAK
OG0004867	LOC6600925|XP_026841082.1|DPER	LOC6530224|XP_039229146.1|DYAK
OG0004868	LOC6592909|XP_002018577.1|DPER	LOC6529086|XP_002090099.1|DYAK
OG0004869	LOC6591119|XP_002015500.1|DPER	LOC6528305|XP_002089358.1|DYAK
OG0004870	LOC6590302|XP_002015506.1|DPER	LOC6528310|XP_015054435.1|DYAK
OG0004871	LOC6600848|XP_002025985.1|DPER	LOC6532069|XP_002092846.1|DYAK
OG0004872	LOC6591158|XP_002015684.1|DPER	LOC6532150|XP_002092926.1|DYAK
OG0004873	LOC6588751|XP_002014838.1|DPER	LOC6527690|XP_002088774.1|DYAK
OG0004874	LOC6591329|XP_026851010.1|DPER	LOC6538452|XP_002098976.1|DYAK
OG0004875	LOC6603100|XP_026847068.1|DPER	LOC6525853|XP_039233355.1|DYAK
OG0004876	LOC6596717|XP_026845811.1|DPER	LOC6523841|XP_002099714.1|DYAK
OG0004877	LOC6600650|XP_002025659.1|DPER	LOC6533779|XP_002094482.1|DYAK
OG0004878	LOC6591018|XP_002016370.1|DPER	LOC6528465|XP_002089511.1|DYAK
OG0004879	LOC6590411|XP_026841790.1|DPER	LOC6531987|XP_015051655.1|DYAK
OG0004880	LOC6601918|XP_002026844.1|DPER	LOC6534642|XP_002095317.1|DYAK
OG0004881	LOC6599512|XP_002024640.2|DPER	LOC6533208|XP_002093934.1|DYAK
OG0004882	LOC6596110|XP_026845536.1|DPER, LOC113565126|XP_026841741.1|DPER, LOC6603521|XP_002028499.1|DPER	LOC6533284|XP_015049887.1|DYAK
OG0004883	LOC6600518|XP_026847594.1|DPER	LOC6533441|XP_002094152.2|DYAK
OG0004884	LOC6602112|XP_026841628.1|DPER	LOC6531559|XP_039229252.1|DYAK
OG0004885	LOC6593223|XP_002018483.2|DPER	LOC6530056|XP_002091002.1|DYAK
OG0004886	LOC6600901|XP_026840938.1|DPER	LOC6531493|XP_002092292.1|DYAK
OG0004887	LOC6592866|XP_002018533.2|DPER	LOC6531115|XP_002091949.1|DYAK
OG0004888	LOC6590919|XP_026842128.1|DPER	LOC6531015|XP_039229065.1|DYAK
OG0004889	LOC6592784|XP_026841079.1|DPER	LOC6528838|XP_015054077.1|DYAK
OG0004890	LOC6602119|XP_026840624.1|DPER	LOC6531553|XP_002092351.1|DYAK
OG0004891	LOC6602583|XP_002027607.2|DPER	LOC6524545|XP_002100402.1|DYAK
OG0004892	LOC6592330|XP_026842535.1|DPER	LOC6531069|XP_039227996.1|DYAK
OG0004893	LOC6591283|XP_002016499.2|DPER	LOC6531276|XP_002092085.1|DYAK
OG0004894	LOC6592967|XP_002017702.1|DPER	LOC6530030|XP_002090976.2|DYAK
OG0004895	LOC6592405|XP_002018150.1|DPER	LOC6531843|XP_002092630.1|DYAK
OG0004896	LOC6590966|XP_026840912.1|DPER	LOC6531030|XP_015052796.1|DYAK
OG0004897	LOC6591229|XP_026842025.1|DPER	LOC6531028|XP_039228973.1|DYAK
OG0004898	LOC6593012|XP_026840895.1|DPER	LOC6528869|XP_015054087.1|DYAK
OG0004899	LOC6601268|XP_026841734.1|DPER	LOC6529326|XP_002090331.3|DYAK
OG0004900	LOC6590151|XP_002016318.1|DPER	LOC6528863|XP_002089895.1|DYAK
OG0004901	LOC6592565|XP_002018247.1|DPER	LOC6528864|XP_002089896.1|DYAK
OG0004902	LOC6595861|XP_026845231.1|DPER	LOC6532460|XP_002093207.1|DYAK
OG0004903	LOC6593133|XP_002018107.1|DPER	LOC6531590|XP_002092388.1|DYAK
OG0004904	LOC113566243|XP_026846827.1|DPER	LOC6538794|XP_002099307.1|DYAK
OG0004905	LOC6590839|XP_026841051.1|DPER	LOC6528482|XP_039226283.1|DYAK
OG0004906	LOC6599630|XP_026849542.1|DPER	LOC6532574|XP_002093318.1|DYAK
OG0004907	LOC6596111|XP_002021264.1|DPER	LOC6533286|XP_002094012.1|DYAK
OG0004908	LOC6604426|XP_026845682.1|DPER	LOC6534718|XP_002095393.1|DYAK
OG0004909	LOC6597127|XP_026845591.1|DPER	LOC6534728|XP_039230000.1|DYAK
OG0004910	LOC6597128|XP_002022316.1|DPER	LOC6534732|XP_002095407.2|DYAK
OG0004911	LOC6601680|XP_026847532.1|DPER	LOC6532820|XP_002093557.1|DYAK
OG0004912	LOC6599629|XP_002024739.1|DPER	LOC6532575|XP_002093319.1|DYAK
OG0004913	LOC6592483|XP_002017925.1|DPER	LOC6530765|XP_002091653.1|DYAK
OG0004914	LOC6592478|XP_026841675.1|DPER	LOC6530758|XP_002091648.2|DYAK
OG0004915	LOC6601296|XP_026841669.1|DPER	LOC6532065|XP_002092842.1|DYAK
OG0004916	LOC6590142|XP_026842863.1|DPER	LOC6531391|XP_002092194.1|DYAK
OG0004917	LOC113566362|XP_026847462.1|DPER	LOC6532564|XP_002093309.2|DYAK
OG0004918	LOC6599778|XP_002024865.2|DPER	LOC6532566|XP_002093311.1|DYAK
OG0004919	LOC6588454|XP_002012979.1|DPER	LOC6539024|XP_039232846.1|DYAK
OG0004920	LOC6599076|XP_002024209.1|DPER	LOC6539713|XP_002086598.1|DYAK
OG0004921	LOC6597133|XP_026845421.1|DPER	LOC6533309|XP_039230307.1|DYAK
OG0004922	LOC6602483|XP_026848754.1|DPER, LOC113566940|XP_026849972.1|DPER	LOC6532689|XP_002093433.2|DYAK
OG0004923	LOC6599786|XP_002024873.1|DPER	LOC6532949|XP_002093684.1|DYAK
OG0004924	LOC6601425|XP_002026461.1|DPER	LOC6533176|XP_002093902.1|DYAK
OG0004925	LOC6603951|XP_026847991.1|DPER	LOC6532314|XP_002093074.1|DYAK
OG0004926	LOC6601667|XP_002026732.1|DPER	LOC6533223|XP_002093949.1|DYAK
OG0004927	LOC6602732|XP_026849499.1|DPER	LOC6532609|XP_015049463.1|DYAK
OG0004928	LOC6590074|XP_026842526.1|DPER	LOC6530994|XP_015051763.1|DYAK
OG0004929	LOC6601070|XP_026847308.1|DPER	LOC6532228|XP_015049252.1|DYAK
OG0004930	LOC6600951|XP_026842503.1|DPER	LOC6530217|XP_002091155.2|DYAK
OG0004931	LOC6592485|XP_002017927.1|DPER	LOC6530768|XP_002091656.1|DYAK
OG0004932	LOC6601094|XP_002026059.2|DPER	LOC6532198|XP_002092972.2|DYAK
OG0004933	LOC6591061|XP_002015692.1|DPER	LOC6531386|XP_002092189.1|DYAK
OG0004934	LOC6590984|XP_002016549.1|DPER	LOC6531943|XP_002092729.1|DYAK
OG0004935	LOC6592326|XP_026841185.1|DPER	LOC6531085|XP_002091919.1|DYAK
OG0004936	LOC6599741|XP_026847407.1|DPER	LOC6532986|XP_002093721.1|DYAK
OG0004937	LOC6601428|XP_002026464.2|DPER	LOC6533178|XP_039230611.1|DYAK
OG0004938	LOC6596118|XP_002020966.1|DPER	LOC6533357|XP_002094082.1|DYAK
OG0004939	LOC6602363|XP_002027394.2|DPER	LOC6539440|XP_039230705.1|DYAK
OG0004940	LOC6602372|XP_002027403.1|DPER	LOC6539435|XP_039230702.1|DYAK
OG0004941	LOC6599800|XP_026847349.1|DPER	LOC6535104|XP_015051003.2|DYAK
OG0004942	LOC6600308|XP_002025362.1|DPER	LOC6533074|XP_002093806.1|DYAK
OG0004943	LOC6601208|XP_026848069.1|DPER	LOC6532731|XP_002093473.1|DYAK
OG0004944	LOC6604287|XP_002029201.2|DPER	LOC6533483|XP_002094194.2|DYAK
OG0004945	LOC6590053|XP_002015526.1|DPER	LOC6528328|XP_002089381.1|DYAK
OG0004946	LOC6603336|XP_026848059.1|DPER	LOC6534635|XP_002095310.1|DYAK
OG0004947	LOC6600268|XP_002025385.1|DPER	LOC6532423|XP_002093170.1|DYAK
OG0004948	LOC6600330|XP_002025383.1|DPER	LOC6532425|XP_002093172.1|DYAK
OG0004949	LOC6600326|XP_026849042.1|DPER	LOC6532430|XP_002093177.2|DYAK
OG0004950	LOC6601099|XP_026847433.1|DPER	LOC6532205|XP_015049220.2|DYAK
OG0004951	LOC6588436|XP_002012969.1|DPER	LOC6538203|XP_002098731.1|DYAK
OG0004952	LOC6596071|XP_002021102.1|DPER	LOC6533860|XP_002094560.1|DYAK
OG0004953	LOC6599792|XP_002024962.1|DPER	LOC6535091|XP_002095755.1|DYAK
OG0004954	LOC6599794|XP_002024964.2|DPER	LOC6535093|XP_002095757.2|DYAK
OG0004955	LOC6602987|XP_002028014.1|DPER	LOC6533244|XP_002093970.1|DYAK
OG0004956	LOC6590034|XP_002016308.1|DPER	LOC6528853|XP_002089885.1|DYAK
OG0004957	LOC6596217|XP_026845569.1|DPER	LOC6532767|XP_002093509.2|DYAK
OG0004958	LOC6596132|XP_002021096.1|DPER	LOC6533854|XP_002094554.1|DYAK
OG0004959	LOC6596130|XP_002021094.1|DPER	LOC6533853|XP_039229487.1|DYAK
OG0004960	LOC6596129|XP_026845207.1|DPER	LOC6533852|XP_002094552.2|DYAK
OG0004961	LOC6592734|XP_026841517.1|DPER	LOC6528919|XP_002089951.1|DYAK
OG0004962	LOC6600515|XP_002025580.1|DPER	LOC6534698|XP_002095373.1|DYAK
OG0004963	LOC6595826|XP_026845479.1|DPER	LOC6534184|XP_002094867.2|DYAK
OG0004964	LOC6600285|XP_002025398.1|DPER	LOC6533549|XP_002094259.1|DYAK
OG0004965	LOC6602962|XP_002027973.1|DPER	LOC6533304|XP_002094030.1|DYAK
OG0004966	LOC6602963|XP_002027974.1|DPER	LOC6533305|XP_002094031.1|DYAK
OG0004967	LOC6591116|XP_026841182.1|DPER	LOC6528303|XP_002089356.1|DYAK
OG0004968	LOC6599726|XP_002024831.1|DPER	LOC6532964|XP_002093699.3|DYAK
OG0004969	LOC6603674|XP_002028648.1|DPER	LOC6531505|XP_002092304.1|DYAK
OG0004970	LOC6599727|XP_026847253.1|DPER	LOC6532963|XP_039229950.1|DYAK
OG0004971	LOC6599729|XP_002024834.2|DPER	LOC6532961|XP_039229645.1|DYAK
OG0004972	LOC113566602|XP_026848784.1|DPER	LOC6533299|XP_002094025.1|DYAK
OG0004973	LOC6601078|XP_002026072.1|DPER	LOC6532210|XP_002092984.1|DYAK
OG0004974	LOC6596123|XP_002021087.1|DPER	LOC6533846|XP_002094546.1|DYAK
OG0004975	LOC6599784|XP_002024871.1|DPER	LOC6532951|XP_002093686.1|DYAK
OG0004976	LOC6600994|XP_026849738.1|DPER	LOC6532869|XP_002093605.2|DYAK
OG0004977	LOC6593026|XP_002018219.1|DPER	LOC6531876|XP_002092663.1|DYAK
OG0004978	LOC6592328|XP_002018562.1|DPER	LOC6531083|XP_002091917.1|DYAK
OG0004979	LOC6601239|XP_002026297.1|DPER	LOC6532736|XP_002093478.1|DYAK
OG0004980	LOC6597016|XP_026845461.1|DPER	LOC6534505|XP_002095182.3|DYAK
OG0004981	LOC6601494|XP_002026556.1|DPER	LOC6534981|XP_002095651.1|DYAK
OG0004982	LOC6601492|XP_002026554.1|DPER	LOC6534985|XP_002095655.1|DYAK
OG0004983	LOC6600244|XP_002025409.1|DPER	LOC6533563|XP_002094273.1|DYAK
OG0004984	LOC6601693|XP_026847543.1|DPER	LOC6533218|XP_002093944.3|DYAK
OG0004985	LOC6600634|XP_026847537.1|DPER	LOC6532402|XP_039230550.1|DYAK
OG0004986	LOC6598922|XP_002024109.1|DPER	LOC6534262|XP_002094943.2|DYAK
OG0004987	LOC6601003|XP_026849718.1|DPER	LOC6534405|XP_039230163.1|DYAK
OG0004988	LOC6600635|XP_002025629.1|DPER	LOC6532403|XP_002093154.2|DYAK
OG0004989	LOC6600999|XP_002026154.1|DPER	LOC6534403|XP_002095081.1|DYAK
OG0004990	LOC6593104|XP_002017886.1|DPER	LOC6530726|XP_002091617.1|DYAK
OG0004991	LOC6590892|XP_002015433.1|DPER	LOC6530185|XP_002091123.1|DYAK
OG0004992	LOC6590891|XP_002015432.1|DPER	LOC6530186|XP_002091124.1|DYAK
OG0004993	LOC6596072|XP_002021103.1|DPER	LOC6533861|XP_002094561.1|DYAK
OG0004994	LOC6602943|XP_026848855.1|DPER	LOC6532799|XP_002093536.1|DYAK
OG0004995	LOC6595857|XP_026845714.1|DPER	LOC6532854|XP_039229524.1|DYAK
OG0004996	LOC6603017|XP_002028038.2|DPER	LOC6532619|XP_002093363.1|DYAK
OG0004997	LOC6601341|XP_002026385.1|DPER	LOC6531480|XP_002092279.1|DYAK
OG0004998	LOC6602140|XP_002027111.1|DPER	LOC6531578|XP_002092376.1|DYAK
OG0004999	LOC6599498|XP_026849563.1|DPER	LOC6533042|XP_039230911.1|DYAK
OG0005000	LOC6592737|XP_002017645.1|DPER	LOC6529400|XP_002090405.1|DYAK
OG0005001	LOC6599583|XP_026849567.1|DPER	LOC6533409|XP_002094127.1|DYAK
OG0005002	LOC6591487|XP_002017381.1|DPER	LOC6536790|XP_002097360.1|DYAK
OG0005003	LOC6599481|XP_002024601.1|DPER	LOC6532760|XP_002093502.1|DYAK
OG0005004	LOC6603029|XP_002028011.1|DPER	LOC6533247|XP_002093973.1|DYAK
OG0005005	LOC6602385|XP_002027389.1|DPER	LOC6539454|XP_002086344.2|DYAK
OG0005006	LOC6601021|XP_026849711.1|DPER	LOC6532347|XP_015049289.1|DYAK
OG0005007	LOC6596102|XP_002021255.2|DPER	LOC6534306|XP_002094987.2|DYAK
OG0005008	LOC6603279|XP_026849888.1|DPER	LOC6523846|XP_039230427.1|DYAK
OG0005009	LOC6601404|XP_002026507.1|DPER	LOC6534328|XP_002095008.1|DYAK
OG0005010	LOC6600648|XP_026847556.1|DPER	LOC6533781|XP_002094484.1|DYAK
OG0005011	LOC6590998|XP_026840673.1|DPER	LOC6531956|XP_002092742.1|DYAK
OG0005012	LOC6597104|XP_026845422.1|DPER	LOC6534706|XP_039229691.1|DYAK
OG0005013	LOC6594689|XP_002019616.2|DPER	LOC6536313|XP_002096897.1|DYAK
OG0005014	LOC6600237|XP_002025402.1|DPER	LOC6533555|XP_002094265.1|DYAK
OG0005015	LOC6602290|XP_002027349.1|DPER	LOC6534892|XP_002095564.2|DYAK
OG0005016	LOC6600586|XP_026847646.1|DPER	LOC6539522|XP_002086411.2|DYAK
OG0005017	LOC6601223|XP_026848063.1|DPER	LOC6532714|XP_039230625.1|DYAK
OG0005018	LOC6599555|XP_026849436.1|DPER	LOC6532246|XP_002093019.1|DYAK
OG0005019	LOC6599805|XP_002024975.1|DPER	LOC6535107|XP_002095770.2|DYAK
OG0005020	LOC6592781|XP_002018432.1|DPER	LOC6528842|XP_002089874.1|DYAK
OG0005021	LOC6588712|XP_002014380.1|DPER	LOC6528029|XP_002089096.1|DYAK
