Orthogroup	DPER.longest_only	DVIR.longest_only
OG0004972	LOC113566602|XP_026848784.1|DPER	LOC26531321|XP_015031728.1|DVIR
OG0004973	LOC6601078|XP_002026072.1|DPER	LOC6636838|XP_002060311.1|DVIR
OG0004974	LOC6596123|XP_002021087.1|DPER	LOC6623204|XP_002046738.1|DVIR
OG0004975	LOC6599784|XP_002024871.1|DPER	LOC6624360|XP_002046346.1|DVIR
OG0004976	LOC6600994|XP_026849738.1|DPER	LOC6636919|XP_032291477.1|DVIR
OG0004977	LOC6593026|XP_002018219.1|DPER	LOC6635804|XP_002059313.1|DVIR
OG0004978	LOC6592328|XP_002018562.1|DPER	LOC6625077|XP_002050982.1|DVIR
OG0004979	LOC6601239|XP_002026297.1|DPER	LOC6624075|XP_002046586.1|DVIR
OG0004980	LOC6597016|XP_026845461.1|DPER	LOC116650471|XP_032290035.1|DVIR, LOC6622060|XP_002048435.1|DVIR
OG0004981	LOC6601494|XP_002026556.1|DPER	LOC6623013|XP_002047563.1|DVIR
OG0004982	LOC6601492|XP_002026554.1|DPER	LOC6623023|XP_002047566.1|DVIR
OG0004983	LOC6600244|XP_002025409.1|DPER	LOC6623318|XP_002047121.1|DVIR
OG0004984	LOC6601693|XP_026847543.1|DPER	LOC6623738|XP_002047340.2|DVIR
OG0004985	LOC6600634|XP_026847537.1|DPER	LOC6624509|XP_015030890.1|DVIR
OG0004986	LOC6598922|XP_002024109.1|DPER	LOC6622197|XP_015031518.1|DVIR
OG0004987	LOC6601003|XP_026849718.1|DPER	LOC6622079|XP_015030785.1|DVIR
OG0004988	LOC6600635|XP_002025629.1|DPER	LOC6624515|XP_032291030.1|DVIR
OG0004989	LOC6600999|XP_002026154.1|DPER	LOC6622100|XP_002047026.1|DVIR
OG0004990	LOC6593104|XP_002017886.1|DPER	LOC116651023|XP_032292487.1|DVIR, LOC6635887|XP_002059412.1|DVIR
OG0004991	LOC6590892|XP_002015433.1|DPER	LOC6626915|XP_002050969.1|DVIR
OG0004992	LOC6590891|XP_002015432.1|DPER	LOC6626916|XP_002050970.1|DVIR
OG0004993	LOC6596072|XP_002021103.1|DPER	LOC6622356|XP_002046967.1|DVIR
OG0004994	LOC6602943|XP_026848855.1|DPER	LOC6636566|XP_002060070.1|DVIR
OG0004995	LOC6595857|XP_026845714.1|DPER	LOC6623656|XP_002046560.3|DVIR
OG0004996	LOC6603017|XP_002028038.2|DPER	LOC6623718|XP_002046271.1|DVIR
OG0004997	LOC6601341|XP_002026385.1|DPER	LOC6625000|XP_002050671.2|DVIR
OG0004998	LOC6602140|XP_002027111.1|DPER	LOC6625525|XP_002051019.1|DVIR
OG0004999	LOC6599498|XP_026849563.1|DPER	LOC6622254|XP_002046941.1|DVIR
OG0005000	LOC6592737|XP_002017645.1|DPER	LOC6626571|XP_002050550.1|DVIR
OG0005001	LOC6599583|XP_026849567.1|DPER	LOC6624418|XP_002046925.2|DVIR
OG0005002	LOC6591487|XP_002017381.1|DPER	LOC6630555|XP_002053273.1|DVIR
OG0005003	LOC6599481|XP_002024601.1|DPER	LOC6622137|XP_002046418.1|DVIR
OG0005004	LOC6603029|XP_002028011.1|DPER	LOC6623191|XP_002046859.2|DVIR
OG0005005	LOC6602385|XP_002027389.1|DPER	LOC6622414|XP_002047500.1|DVIR
OG0005006	LOC6601021|XP_026849711.1|DPER	LOC6622741|XP_015030776.1|DVIR
OG0005007	LOC6596102|XP_002021255.2|DPER	LOC6623773|XP_015030856.1|DVIR
OG0005008	LOC6603279|XP_026849888.1|DPER	LOC6623409|XP_002047780.1|DVIR
OG0005009	LOC6601404|XP_002026507.1|DPER	LOC6623936|XP_002047372.1|DVIR
OG0005010	LOC6600648|XP_026847556.1|DPER	LOC6623788|XP_002048630.2|DVIR
OG0005011	LOC6590998|XP_026840673.1|DPER	LOC6625741|XP_002050001.2|DVIR
OG0005012	LOC6597104|XP_026845422.1|DPER	LOC6623186|XP_002047760.1|DVIR
OG0005013	LOC6594689|XP_002019616.2|DPER	LOC6629859|XP_002053182.2|DVIR
OG0005014	LOC6600237|XP_002025402.1|DPER	LOC6624266|XP_002047114.1|DVIR
OG0005015	LOC6602290|XP_002027349.1|DPER	LOC6623053|XP_002048498.1|DVIR
OG0005016	LOC6600586|XP_026847646.1|DPER	LOC6622334|XP_032290750.1|DVIR
OG0005017	LOC6601223|XP_026848063.1|DPER	LOC6624359|XP_032290311.1|DVIR
OG0005018	LOC6599555|XP_026849436.1|DPER	LOC6622803|XP_002046482.1|DVIR
OG0005019	LOC6599805|XP_002024975.1|DPER	LOC6624270|XP_002046538.1|DVIR
OG0005020	LOC6592781|XP_002018432.1|DPER	LOC6626064|XP_002048854.1|DVIR
OG0005021	LOC6588712|XP_002014380.1|DPER	LOC6629060|XP_002052388.1|DVIR
OG0005022	LOC6600281|XP_002025394.1|DPER	LOC6624283|XP_002046372.1|DVIR
OG0005023	LOC6592270|XP_026841789.1|DPER	LOC6625337|XP_015030006.1|DVIR
OG0005024	LOC6600503|XP_026847586.1|DPER	LOC6636854|XP_002060284.2|DVIR
OG0005025	LOC6599651|XP_002024761.2|DPER	LOC6622752|XP_002047727.1|DVIR
OG0005026	LOC6599605|XP_002024695.1|DPER	LOC6624608|XP_002047143.1|DVIR
OG0005027	LOC6600990|XP_026849756.1|DPER	LOC6636918|XP_032291512.1|DVIR
OG0005028	LOC6598711|XP_002023890.1|DPER	LOC6633123|XP_032289645.1|DVIR
OG0005029	LOC6595913|XP_002021059.2|DPER	LOC6623153|XP_002046825.1|DVIR
OG0005030	LOC6601125|XP_002026054.2|DPER	LOC6623113|XP_002046120.2|DVIR
OG0005031	LOC6601380|XP_026847861.1|DPER	LOC6624137|XP_032290454.1|DVIR
OG0005032	LOC6601161|XP_002026260.1|DPER	LOC6624618|XP_002048275.1|DVIR
OG0005033	LOC6600317|XP_026849061.1|DPER	LOC6623889|XP_032290399.1|DVIR
OG0005034	LOC113566668|XP_026849096.1|DPER	LOC26531534|XP_015031754.1|DVIR
OG0005035	LOC6601156|XP_026848073.1|DPER	LOC6623567|XP_002048270.2|DVIR
OG0005036	LOC6599623|XP_002024733.1|DPER	LOC6624534|XP_002046629.1|DVIR
OG0005037	LOC6599631|XP_026849543.1|DPER	LOC6623164|XP_015031277.1|DVIR
OG0005038	LOC6601702|XP_002026705.2|DPER	LOC6624732|XP_002047186.1|DVIR
OG0005039	LOC6595555|XP_026844412.1|DPER	LOC6635702|XP_032294555.1|DVIR
OG0005040	LOC6601227|XP_002026285.1|DPER	LOC6623863|XP_002047170.1|DVIR
OG0005041	LOC6600514|XP_026847561.1|DPER	LOC6623316|XP_002047756.1|DVIR
OG0005042	LOC6602722|XP_002027747.2|DPER	LOC6623746|XP_002047351.1|DVIR
OG0005043	LOC6600902|XP_002025911.1|DPER	LOC6625964|XP_002050958.1|DVIR
OG0005044	LOC6600904|XP_002025913.1|DPER	LOC6627171|XP_002050956.1|DVIR
OG0005045	LOC6600907|XP_002025916.1|DPER	LOC6626818|XP_015029949.1|DVIR
OG0005046	LOC6592256|XP_002018565.1|DPER	LOC6625074|XP_002050979.1|DVIR
OG0005047	LOC6596234|XP_002021194.2|DPER	LOC6622888|XP_002048165.1|DVIR
OG0005048	LOC6596233|XP_002021193.1|DPER	LOC6622491|XP_002048167.1|DVIR
OG0005049	LOC6601154|XP_026848158.1|DPER	LOC6623879|XP_032291132.1|DVIR
OG0005050	LOC6590890|XP_026842757.1|DPER	LOC6626918|XP_032292357.1|DVIR
OG0005051	LOC6601138|XP_002026270.1|DPER	LOC6623809|XP_002048285.1|DVIR
OG0005052	LOC6601140|XP_002026272.1|DPER	LOC6623945|XP_002048287.1|DVIR
OG0005053	LOC6589884|XP_002014488.1|DPER	LOC6628802|XP_002051225.1|DVIR
OG0005054	LOC6603354|XP_026848099.1|DPER	LOC6624527|XP_002047603.3|DVIR
OG0005055	LOC6599111|XP_002024412.2|DPER	LOC6634554|XP_002057971.2|DVIR
OG0005056	LOC6602108|XP_026841927.1|DPER	LOC6625486|XP_032291943.1|DVIR
OG0005057	LOC6597171|XP_026845202.1|DPER	LOC6622900|XP_002046671.2|DVIR
OG0005058	LOC6603576|XP_026849615.1|DPER	LOC6622264|XP_032291220.1|DVIR
OG0005059	LOC6592954|XP_002017697.1|DPER	LOC6625423|XP_032292510.1|DVIR
OG0005060	LOC6592953|XP_002017696.2|DPER	LOC6625046|XP_032292509.1|DVIR
OG0005061	LOC6593554|XP_002018969.1|DPER	LOC6634216|XP_002057809.1|DVIR
OG0005062	LOC6589963|XP_026840719.1|DPER	LOC6625229|XP_015029871.1|DVIR
OG0005063	LOC6590767|XP_002015399.1|DPER	LOC6626801|XP_032292566.1|DVIR
OG0005064	LOC6596120|XP_002020968.1|DPER	LOC6622514|XP_002048186.1|DVIR
OG0005065	LOC6602067|XP_026841534.1|DPER	LOC6625710|XP_032291565.1|DVIR
OG0005066	LOC6590143|XP_002015956.1|DPER	LOC6624852|XP_015030145.1|DVIR
OG0005067	LOC6593196|XP_002018119.1|DPER	LOC6636372|XP_002059901.1|DVIR
OG0005068	LOC6598940|XP_002024127.1|DPER	LOC6624189|XP_002048353.1|DVIR
OG0005069	LOC6590552|XP_002016232.1|DPER	LOC6625056|XP_032292232.1|DVIR
OG0005070	LOC6591043|XP_002016554.1|DPER	LOC6625742|XP_032292491.1|DVIR
OG0005071	LOC6602805|XP_002027856.2|DPER	LOC6623465|XP_002048605.1|DVIR
OG0005072	LOC6596689|XP_002021958.1|DPER	LOC6631762|XP_002055170.1|DVIR
OG0005073	LOC6593150|XP_002018527.1|DPER	LOC6626808|XP_002050925.1|DVIR
OG0005074	LOC6602161|XP_026847980.1|DPER	LOC6624272|XP_015030668.2|DVIR
OG0005075	LOC6601569|XP_002026660.2|DPER	LOC6624766|XP_002050730.1|DVIR
OG0005076	LOC6601266|XP_002026395.1|DPER	LOC6635924|XP_002059364.1|DVIR
OG0005078	LOC6603568|XP_002028550.1|DPER	LOC6624716|XP_002046579.2|DVIR
OG0005079	LOC6590750|XP_026842213.1|DPER	LOC6626598|XP_015029120.2|DVIR
OG0005080	LOC6600520|XP_002025585.1|DPER	LOC6623149|XP_002047750.1|DVIR
OG0005081	LOC6590880|XP_026840762.1|DPER	LOC6636342|XP_002059941.2|DVIR
OG0005082	LOC6596065|XP_002021222.1|DPER	LOC6624419|XP_002048677.1|DVIR
OG0005083	LOC6598521|XP_002023560.1|DPER	LOC6631650|XP_002055340.1|DVIR
OG0005084	LOC6602314|XP_026848495.1|DPER	LOC6623825|XP_032289927.1|DVIR
OG0005085	LOC6599001|XP_002024069.1|DPER	LOC6622379|XP_002048531.2|DVIR
OG0005086	LOC6602122|XP_002027194.2|DPER	LOC6635792|XP_002059381.1|DVIR
OG0005087	LOC6602825|XP_026847785.1|DPER	LOC6622892|XP_032291148.1|DVIR
OG0005088	LOC6601272|XP_002026401.1|DPER	LOC6635932|XP_032292201.1|DVIR
OG0005089	LOC6601270|XP_002026399.1|DPER	LOC6635930|XP_002059369.1|DVIR
OG0005090	LOC6591267|XP_002015800.1|DPER	LOC6625274|XP_002049365.1|DVIR
OG0005091	LOC6592222|XP_026841489.1|DPER	LOC6636316|XP_002059876.2|DVIR
OG0005092	LOC6597157|XP_002022362.1|DPER	LOC6622434|XP_002048195.1|DVIR
OG0005093	LOC6602295|XP_002027354.2|DPER	LOC6623047|XP_032289965.1|DVIR
OG0005094	LOC6604157|XP_026847977.1|DPER	LOC6624729|XP_002046581.3|DVIR
OG0005095	LOC6590108|XP_026842284.1|DPER	LOC6635834|XP_002059469.1|DVIR
OG0005096	LOC6596421|XP_026843338.1|DPER	LOC6634192|XP_002057785.1|DVIR
OG0005097	LOC6592977|XP_002018027.1|DPER	LOC6626760|XP_002050711.1|DVIR
OG0005098	LOC6600855|XP_026842378.1|DPER	LOC6625889|XP_002050360.1|DVIR
OG0005099	LOC6592274|XP_002018415.1|DPER	LOC6626784|XP_002048870.1|DVIR
OG0005100	LOC6592273|XP_002018414.1|DPER	LOC6626785|XP_002048871.1|DVIR
OG0005101	LOC6594208|XP_002019667.1|DPER	LOC6630192|XP_002053261.1|DVIR
OG0005102	LOC6600908|XP_026841123.1|DPER	LOC6626817|XP_015029933.1|DVIR
OG0005103	LOC6590987|XP_002016552.1|DPER	LOC6625789|XP_002049985.1|DVIR
OG0005104	LOC6604588|XP_002029472.1|DPER, LOC6593533|XP_002018720.1|DPER	LOC6634381|XP_002057575.1|DVIR
OG0005105	LOC6601423|XP_002026492.1|DPER	LOC6623238|XP_002046714.1|DVIR
OG0005106	LOC6603911|XP_026847595.1|DPER	LOC6622901|XP_032290771.1|DVIR
OG0005107	LOC6596220|XP_002021288.2|DPER	LOC6624352|XP_002046970.2|DVIR
OG0005108	LOC6592249|XP_002017635.1|DPER	LOC6626466|XP_002050706.1|DVIR
OG0005109	LOC6602680|XP_002027691.1|DPER	LOC6632175|XP_015026309.1|DVIR
OG0005110	LOC6599759|XP_026847305.1|DPER	LOC6622936|XP_002046499.1|DVIR
OG0005111	LOC6602791|XP_026847873.1|DPER	LOC6622569|XP_032290872.1|DVIR
OG0005112	LOC6601013|XP_026849692.1|DPER	LOC6622757|XP_002047045.1|DVIR
OG0005113	LOC6602786|XP_002027800.1|DPER	LOC6622564|XP_002047007.2|DVIR
OG0005114	LOC6601249|XP_002026211.1|DPER	LOC6624202|XP_032290358.1|DVIR
OG0005115	LOC6596312|XP_026843610.1|DPER	LOC6635773|XP_032294707.1|DVIR
OG0005116	LOC6601645|XP_002026759.2|DPER	LOC6622617|XP_002047018.1|DVIR
OG0005117	LOC6598373|XP_002023398.1|DPER	LOC6633494|XP_002057353.1|DVIR
OG0005118	LOC6589709|XP_002014459.1|DPER	LOC6629152|XP_002052446.1|DVIR
OG0005119	LOC6591251|XP_026841571.1|DPER	LOC6636470|XP_032292123.1|DVIR
OG0005120	LOC6595888|XP_026845448.1|DPER	LOC6622725|XP_002046550.2|DVIR
OG0005121	LOC6602411|XP_026848586.1|DPER	LOC6622650|XP_032290318.1|DVIR
OG0005122	LOC6595900|XP_002021441.1|DPER	LOC6624381|XP_002047468.1|DVIR
OG0005123	LOC6599059|XP_026848960.1|DPER	LOC6624157|XP_002048669.1|DVIR
OG0005124	LOC6601658|XP_026847526.1|DPER	LOC6622599|XP_032291048.1|DVIR
OG0005125	LOC6601659|XP_026847486.1|DPER	LOC6622602|XP_032291047.1|DVIR
OG0005126	LOC6601219|XP_026848091.1|DPER	LOC6624260|XP_002046603.1|DVIR
OG0005127	LOC6599090|XP_002024223.1|DPER	LOC6624294|XP_002047447.1|DVIR
OG0005128	LOC6590719|XP_026840598.1|DPER	LOC6626256|XP_032291861.1|DVIR
OG0005129	LOC6601795|XP_002026854.1|DPER	LOC6623633|XP_002048115.1|DVIR
OG0005130	LOC6601834|XP_026849377.1|DPER	LOC6622697|XP_002048086.3|DVIR
OG0005131	LOC6597191|XP_002022336.2|DPER	LOC6622542|XP_032290300.1|DVIR
OG0005132	LOC6603304|XP_002028285.1|DPER	LOC6623264|XP_002047811.1|DVIR
OG0005133	LOC113566609|XP_026848813.1|DPER	LOC6636564|XP_002060068.1|DVIR
OG0005134	LOC6596229|XP_026845635.1|DPER	LOC6622608|XP_002048171.1|DVIR
OG0005135	LOC6595865|XP_002021410.1|DPER	LOC6623319|XP_002046542.1|DVIR
OG0005136	LOC6595867|XP_002021412.1|DPER	LOC6622130|XP_002046540.1|DVIR
OG0005137	LOC6587888|XP_026840865.1|DPER	LOC6630446|XP_002053721.1|DVIR
OG0005138	LOC6600316|XP_002025370.2|DPER	LOC6623836|XP_002047395.1|DVIR
OG0005139	LOC6601463|XP_002026430.2|DPER	LOC6624404|XP_002046533.2|DVIR
OG0005140	LOC6596349|XP_002021487.1|DPER	LOC6629217|XP_002051937.2|DVIR
OG0005141	LOC6593123|XP_002017622.1|DPER	LOC6626717|XP_002050667.2|DVIR
OG0005142	LOC6602466|XP_026848773.1|DPER	LOC6623507|XP_002046765.1|DVIR
OG0005143	LOC6602491|XP_026848717.1|DPER	LOC6623381|XP_015031169.1|DVIR
OG0005144	LOC6602494|XP_026848800.1|DPER	LOC6623459|XP_032291174.1|DVIR
OG0005145	LOC6602462|XP_002027524.1|DPER	LOC6623458|XP_002046763.1|DVIR
OG0005146	LOC6601235|XP_026848204.1|DPER	LOC6624605|XP_002047182.1|DVIR
OG0005147	LOC113566504|XP_026848205.1|DPER	LOC6624644|XP_032291198.1|DVIR
OG0005148	LOC6599636|XP_002024746.2|DPER	LOC6623457|XP_002048198.1|DVIR
OG0005149	LOC6592935|XP_002018382.1|DPER	LOC6625729|XP_002051050.1|DVIR
OG0005150	LOC6599820|XP_002024920.1|DPER	LOC6623849|XP_002046232.1|DVIR
OG0005151	LOC6601915|XP_002026964.1|DPER	LOC6624248|XP_002046341.1|DVIR
OG0005152	LOC6601908|XP_002026957.1|DPER	LOC6623927|XP_002046337.1|DVIR
OG0005153	LOC113566709|XP_026849327.1|DPER, LOC6601906|XP_026849325.1|DPER	LOC116650506|XP_032290175.1|DVIR, LOC6624322|XP_002046335.1|DVIR
OG0005154	LOC6601904|XP_026849320.1|DPER	LOC6624119|XP_002046333.1|DVIR
OG0005155	LOC6599559|XP_026849409.1|DPER	LOC6622813|XP_002046480.2|DVIR
OG0005156	LOC6591460|XP_002016946.1|DPER	LOC6629418|XP_002053152.1|DVIR
OG0005157	LOC6593198|XP_026842294.1|DPER	LOC6625795|XP_002050893.1|DVIR
OG0005158	LOC6599465|XP_002024614.2|DPER	LOC6623375|XP_002047308.1|DVIR
OG0005159	LOC6599767|XP_002024887.2|DPER	LOC6622114|XP_002046508.1|DVIR
OG0005160	LOC6596095|XP_002021248.1|DPER	LOC6623711|XP_002046814.2|DVIR
OG0005161	LOC6590424|XP_002016596.1|DPER	LOC6625336|XP_002050418.1|DVIR
OG0005162	LOC6598246|XP_002023416.1|DPER	LOC6632050|XP_002055247.1|DVIR
OG0005163	LOC6600502|XP_002025609.1|DPER	LOC6622450|XP_002047955.1|DVIR
OG0005164	LOC113565972|XP_026845261.1|DPER	LOC26531093|XP_015031691.1|DVIR
OG0005165	LOC6601292|XP_002026330.2|DPER	LOC6624857|XP_002049205.1|DVIR
OG0005166	LOC6591992|XP_002017216.1|DPER	LOC6632898|XP_002056749.1|DVIR
OG0005167	LOC6591993|XP_002017217.1|DPER	LOC6632897|XP_002056748.1|DVIR
OG0005168	LOC6601008|XP_002026163.1|DPER	LOC6622840|XP_002047245.1|DVIR
OG0005169	LOC6603301|XP_002028282.1|DPER	LOC6623167|XP_032290690.1|DVIR
OG0005170	LOC6603300|XP_026849856.1|DPER	LOC6623110|XP_032290600.1|DVIR
OG0005171	LOC6603299|XP_002028280.1|DPER	LOC6623092|XP_002047765.1|DVIR
OG0005172	LOC6601572|XP_026841467.1|DPER	LOC6624750|XP_032291945.1|DVIR
OG0005173	LOC6590956|XP_002015541.1|DPER	LOC6635951|XP_002059393.2|DVIR
OG0005174	LOC6592407|XP_002018152.1|DPER	LOC6626836|XP_002050838.1|DVIR
OG0005175	LOC6593138|XP_002018170.1|DPER	LOC6626897|XP_032292026.1|DVIR
OG0005176	LOC6591154|XP_002015923.1|DPER	LOC6625202|XP_032292142.1|DVIR
OG0005177	LOC6593135|XP_026842091.1|DPER	LOC6626899|XP_015029068.2|DVIR
OG0005178	LOC6601439|XP_026847784.1|DPER	LOC6622333|XP_002046965.1|DVIR
OG0005179	LOC6602482|XP_002027512.1|DPER	LOC6623390|XP_002046750.1|DVIR
OG0005180	LOC6600626|XP_026847598.1|DPER	LOC6624715|XP_002046643.2|DVIR
OG0005181	LOC6599352|XP_026847122.1|DPER	LOC6631483|XP_015026679.1|DVIR
OG0005182	LOC6592993|XP_002017976.1|DPER	LOC6635973|XP_032292632.1|DVIR
OG0005183	LOC6592254|XP_002017640.1|DPER	LOC6625542|XP_015030046.1|DVIR
OG0005184	LOC6592251|XP_026840737.1|DPER	LOC6625539|XP_032291690.1|DVIR
OG0005185	LOC6592671|XP_002018196.1|DPER	LOC6625707|XP_002050328.1|DVIR
OG0005186	LOC6592824|XP_026840801.1|DPER	LOC6635860|XP_002059482.1|DVIR
OG0005187	LOC6590957|XP_026842828.1|DPER	LOC6635950|XP_032292592.1|DVIR
OG0005188	LOC6592255|XP_002018564.1|DPER	LOC6625075|XP_002050980.1|DVIR
OG0005189	LOC6597445|XP_026846443.1|DPER	LOC6631616|XP_015026502.1|DVIR, LOC116652140|XP_032295976.1|DVIR
OG0005190	LOC6599848|XP_026847345.1|DPER	LOC6624040|XP_002048305.1|DVIR
OG0005191	LOC6591944|XP_002017311.1|DPER	LOC6631066|XP_032291052.1|DVIR
OG0005192	LOC6590179|XP_026840595.1|DPER	LOC6626048|XP_032291888.1|DVIR
OG0005193	LOC6592674|XP_026842449.1|DPER	LOC6625695|XP_002048845.2|DVIR
OG0005194	LOC6592557|XP_026842883.1|DPER	LOC6635826|XP_002059462.1|DVIR
OG0005195	LOC6602086|XP_002027164.1|DPER	LOC6625943|XP_002050340.1|DVIR
OG0005196	LOC6595909|XP_002021055.2|DPER	LOC6622690|XP_002047600.1|DVIR
OG0005197	LOC6592742|XP_026841181.1|DPER	LOC6625316|XP_002050411.2|DVIR
OG0005198	LOC6595967|XP_002021205.1|DPER	LOC6622710|XP_002048157.3|DVIR
OG0005199	LOC6602118|XP_002027132.1|DPER	LOC6625341|XP_002050423.3|DVIR
OG0005200	LOC6590868|XP_002016117.1|DPER	LOC6625896|XP_032291713.1|DVIR
OG0005201	LOC6591162|XP_026842176.1|DPER	LOC6625263|XP_002050626.1|DVIR
OG0005202	LOC6591015|XP_002016367.1|DPER	LOC6626350|XP_002050351.2|DVIR
OG0005203	LOC6600882|XP_026842623.1|DPER	LOC6626928|XP_032292573.1|DVIR
OG0005204	LOC6593523|XP_026843548.1|DPER	LOC6627903|XP_002051396.2|DVIR
OG0005205	LOC6589030|XP_026844250.1|DPER	LOC6628235|XP_032294617.1|DVIR
OG0005206	LOC6592562|XP_002018244.1|DPER	LOC6636358|XP_002059887.1|DVIR
OG0005207	LOC6592195|XP_002017765.1|DPER	LOC6636500|XP_032291727.1|DVIR
OG0005208	LOC6592359|XP_002018431.1|DPER	LOC6626065|XP_002048855.1|DVIR
OG0005209	LOC6593701|XP_002018848.1|DPER	LOC6628654|XP_002051504.1|DVIR
OG0005210	LOC6593700|XP_026842949.1|DPER	LOC6628655|XP_032293411.1|DVIR
OG0005211	LOC6602210|XP_026848000.1|DPER	LOC6622431|XP_002047711.1|DVIR
OG0005212	LOC6593596|XP_002018887.1|DPER	LOC6625317|XP_032291560.1|DVIR
OG0005213	LOC6600228|XP_026846731.1|DPER	LOC6633552|XP_002057249.1|DVIR
OG0005214	LOC6602212|XP_002027250.2|DPER	LOC6627794|XP_032294398.1|DVIR
OG0005215	LOC6589046|XP_026844457.1|DPER	LOC6627721|XP_002052514.1|DVIR
OG0005216	LOC6597960|XP_002023163.1|DPER	LOC6634218|XP_002057667.3|DVIR
OG0005217	LOC6593538|XP_002018725.1|DPER	LOC6628566|XP_032293573.1|DVIR
OG0005218	LOC6593439|XP_026843021.1|DPER	LOC6627387|XP_002051077.1|DVIR
OG0005219	LOC6592847|XP_026841689.1|DPER	LOC6635798|XP_002059386.1|DVIR
OG0005220	LOC6595835|XP_026845256.1|DPER	LOC6622880|XP_002047237.1|DVIR
OG0005221	LOC6593853|XP_026843097.1|DPER	LOC6627667|XP_002051107.2|DVIR
OG0005222	LOC6595428|XP_026844779.1|DPER	LOC6635768|XP_032294706.1|DVIR
OG0005223	LOC6593592|XP_002018883.2|DPER	LOC6634226|XP_002057675.1|DVIR
OG0005224	LOC6593889|XP_026843719.1|DPER	LOC6629082|XP_002051605.2|DVIR
OG0005225	LOC6596280|XP_002021802.1|DPER	LOC6634100|XP_002057711.1|DVIR
OG0005226	LOC6589598|XP_026843954.1|DPER	LOC6627791|XP_032293961.1|DVIR
OG0005227	LOC6595561|XP_002020909.1|DPER	LOC6627827|XP_002051751.1|DVIR
OG0005228	LOC6595562|XP_002020910.1|DPER	LOC6627733|XP_002051750.1|DVIR
OG0005229	LOC6589520|XP_026844253.1|DPER	LOC6628724|XP_032294040.1|DVIR
OG0005230	LOC6589726|XP_026844834.1|DPER	LOC6627914|XP_032294488.1|DVIR
OG0005231	LOC6595580|XP_002020957.1|DPER	LOC6635754|XP_002059111.1|DVIR
OG0005232	LOC6603391|XP_026843268.1|DPER	LOC6628732|XP_032293429.1|DVIR
OG0005233	LOC6593694|XP_002018841.1|DPER	LOC6628660|XP_002051510.1|DVIR
OG0005234	LOC6597937|XP_002023172.2|DPER	LOC6634292|XP_032289007.1|DVIR
OG0005235	LOC6589715|XP_002015305.1|DPER	LOC6628344|XP_002052675.1|DVIR
OG0005236	LOC6595554|XP_002020641.1|DPER	LOC6635700|XP_032294563.1|DVIR
OG0005237	LOC6595471|XP_026844411.1|DPER	LOC6635703|XP_002059276.1|DVIR
OG0005238	LOC6595473|XP_002020645.1|DPER	LOC6635683|XP_002059278.1|DVIR
OG0005239	LOC6589838|XP_026843900.1|DPER	LOC6628751|XP_032294406.1|DVIR, LOC116649721|XP_032296027.1|DVIR
OG0005240	LOC6589467|XP_002014412.1|DPER	LOC6636620|XP_002060083.1|DVIR
OG0005241	LOC6595533|XP_002020668.2|DPER	LOC6628252|XP_002052931.1|DVIR
OG0005242	LOC6596650|XP_002021658.1|DPER	LOC6629201|XP_002052620.1|DVIR
OG0005243	LOC6589521|XP_026844704.1|DPER	LOC6628725|XP_015028570.1|DVIR
OG0005244	LOC6588386|XP_002013952.1|DPER	LOC6630426|XP_002053738.1|DVIR
OG0005245	LOC6591462|XP_002016948.1|DPER	LOC6629718|XP_002053675.3|DVIR
OG0005246	LOC6589874|XP_002014587.1|DPER	LOC6627598|XP_002052829.1|DVIR
OG0005247	LOC6592428|XP_002018240.1|DPER	LOC6625872|XP_002050792.1|DVIR
OG0005248	LOC6594101|XP_026850238.1|DPER	LOC6636057|XP_015024185.1|DVIR
OG0005249	LOC6594304|XP_002019802.1|DPER	LOC6629362|XP_002053571.1|DVIR
OG0005250	LOC6596594|XP_026843707.1|DPER	LOC6634076|XP_002057897.2|DVIR
OG0005251	LOC6589250|XP_026844210.1|DPER	LOC6627379|XP_032294058.1|DVIR
OG0005252	LOC6598073|XP_026843009.1|DPER	LOC6633911|XP_015025311.1|DVIR
OG0005253	LOC6593465|XP_002018603.2|DPER	LOC6635673|XP_015024545.1|DVIR
OG0005254	LOC6593964|XP_026843467.1|DPER	LOC6633938|XP_002057608.1|DVIR
OG0005255	LOC6593963|XP_026843614.1|DPER	LOC6633937|XP_002057607.1|DVIR
OG0005256	LOC6597917|XP_026843120.1|DPER	LOC6629179|XP_002052374.2|DVIR
OG0005257	LOC6593796|XP_002018716.1|DPER	LOC6634151|XP_002057628.2|DVIR
OG0005258	LOC6593380|XP_002019046.1|DPER	LOC6634070|XP_002057872.1|DVIR
OG0005259	LOC6598111|XP_026843164.1|DPER	LOC6634135|XP_002057523.2|DVIR
OG0005260	LOC6598112|XP_002023268.1|DPER	LOC6634157|XP_032289010.1|DVIR
OG0005261	LOC6588708|XP_026844519.1|DPER	LOC6627824|XP_002051137.2|DVIR
OG0005262	LOC6588813|XP_002015174.1|DPER	LOC6628096|XP_002052420.1|DVIR
OG0005263	LOC6593321|XP_026843392.1|DPER	LOC6633909|XP_002057602.2|DVIR
OG0005264	LOC6587545|XP_026848317.1|DPER	LOC6630686|XP_002054409.2|DVIR
OG0005265	LOC6597945|XP_002023180.1|DPER	LOC6634300|XP_002057452.1|DVIR
OG0005266	LOC6603384|XP_026843750.1|DPER	LOC6633931|XP_002057620.1|DVIR
