Orthogroup	DPER.longest_only	DNOV.longest_only
OG0004201	LOC6587431|XP_002013037.1|DPER	LOC115761230|XP_030558782.1|DNOV
OG0004202	LOC6587697|XP_002012755.1|DPER	LOC115771877|XP_030573621.1|DNOV
OG0004203	LOC6594173|XP_002019443.1|DPER	LOC115770697|XP_030571953.1|DNOV
OG0004204	LOC6602357|XP_002027436.1|DPER	LOC115771398|XP_030572947.1|DNOV
OG0004205	LOC6596996|XP_002022243.2|DPER	LOC115770469|XP_030571607.1|DNOV
OG0004206	LOC6594412|XP_002019676.1|DPER	LOC115763710|XP_030562264.1|DNOV
OG0004207	LOC6594413|XP_002019677.1|DPER	LOC115763712|XP_030562265.1|DNOV
OG0004208	LOC6594125|XP_026842880.1|DPER	LOC115767888|XP_030568114.1|DNOV
OG0004209	LOC6595273|XP_026850017.1|DPER	LOC115761960|XP_030559859.1|DNOV
OG0004210	LOC6598798|XP_002023909.1|DPER	LOC115764138|XP_030562872.1|DNOV
OG0004211	LOC6589152|XP_002014759.1|DPER	LOC115758486|XP_030555024.1|DNOV
OG0004212	LOC6592147|XP_002017283.1|DPER	LOC115770694|XP_030571947.1|DNOV
OG0004213	LOC6594283|XP_002019609.2|DPER	LOC115770662|XP_030571889.1|DNOV
OG0004214	LOC6600815|XP_002025882.1|DPER	LOC115765261|XP_030564605.1|DNOV
OG0004215	LOC6601561|XP_026842008.1|DPER	LOC115757835|XP_030554127.1|DNOV
OG0004216	LOC6601974|XP_026849616.1|DPER	LOC115770331|XP_030571429.1|DNOV
OG0004217	LOC6600334|XP_002025343.2|DPER	LOC115769789|XP_030570616.1|DNOV
OG0004218	LOC6597565|XP_002022782.1|DPER	LOC115770780|XP_030572060.1|DNOV
OG0004219	LOC6594559|XP_002019578.1|DPER	LOC115759553|XP_030556375.1|DNOV
OG0004220	LOC6591900|XP_026840390.1|DPER	LOC115770825|XP_030572107.1|DNOV
OG0004221	LOC6594543|XP_002019373.1|DPER	LOC115770924|XP_030572242.1|DNOV
OG0004222	LOC6591871|XP_026851159.1|DPER	LOC115770907|XP_030572210.1|DNOV
OG0004223	LOC6591874|XP_026851151.1|DPER	LOC115761949|XP_030559846.1|DNOV
OG0004224	LOC6592051|XP_002017164.1|DPER	LOC115759401|XP_030556147.1|DNOV
OG0004225	LOC6598570|XP_002023633.2|DPER	LOC115767865|XP_030568084.1|DNOV
OG0004226	LOC6592028|XP_026850988.1|DPER	LOC115770643|XP_030571862.1|DNOV
OG0004227	LOC6594176|XP_026850517.1|DPER	LOC115770856|XP_030572153.1|DNOV
OG0004228	LOC6594175|XP_002019445.1|DPER	LOC115770732|XP_030571997.1|DNOV
OG0004229	LOC6603159|XP_026842545.1|DPER	LOC115767446|XP_030567603.1|DNOV
OG0004230	LOC6599120|XP_026849266.1|DPER	LOC115766469|XP_030566271.1|DNOV
OG0004231	LOC6601887|XP_002026936.2|DPER	LOC115762773|XP_030560983.1|DNOV
OG0004232	LOC6601891|XP_026849388.1|DPER	LOC115762777|XP_030560986.1|DNOV
OG0004233	LOC6601892|XP_026849386.1|DPER	LOC115762776|XP_030560985.1|DNOV
OG0004234	LOC6601900|XP_002026949.2|DPER	LOC115762902|XP_030561138.1|DNOV
OG0004235	LOC6599945|XP_002025135.2|DPER	LOC115764316|XP_030563115.1|DNOV
OG0004236	LOC6594184|XP_002019815.1|DPER	LOC115764727|XP_030563796.1|DNOV
OG0004237	LOC6594119|XP_026851013.1|DPER	LOC115761511|XP_030559140.1|DNOV
OG0004238	LOC6594245|XP_002019775.1|DPER	LOC115765775|XP_030565307.1|DNOV
OG0004239	LOC6594536|XP_026845705.1|DPER	LOC115770684|XP_030571930.1|DNOV
OG0004240	LOC6591814|XP_002017235.1|DPER	LOC115763649|XP_030562176.1|DNOV
OG0004241	LOC6591491|XP_026849970.1|DPER	LOC115770847|XP_030572142.1|DNOV
OG0004242	LOC6594694|XP_002019621.1|DPER	LOC115766125|XP_030565807.1|DNOV
OG0004243	LOC6599499|XP_002024719.1|DPER	LOC115771180|XP_030572625.1|DNOV
OG0004244	LOC6594181|XP_002019812.1|DPER	LOC115765680|XP_030565199.1|DNOV
OG0004245	LOC6601020|XP_002026142.1|DPER	LOC115769865|XP_030570723.1|DNOV
OG0004246	LOC6598859|XP_026847767.1|DPER	LOC115766411|XP_030566194.1|DNOV
OG0004247	LOC6600135|XP_002025252.1|DPER	LOC115767992|XP_030568254.1|DNOV
OG0004248	LOC6593241|XP_002018362.1|DPER	LOC115757904|XP_030554214.1|DNOV
OG0004249	LOC6601053|XP_002026108.1|DPER	LOC115768093|XP_030568437.1|DNOV
OG0004250	LOC6593586|XP_002018877.2|DPER	LOC115763505|XP_030561962.1|DNOV
OG0004251	LOC6602753|XP_026847723.1|DPER	LOC115766420|XP_030566202.1|DNOV
OG0004252	LOC6592144|XP_002017280.2|DPER	LOC115766227|XP_030565946.1|DNOV
OG0004253	LOC6594341|XP_026850566.1|DPER	LOC115759647|XP_030556496.1|DNOV
OG0004254	LOC6602895|XP_002027918.1|DPER	LOC115768316|XP_030568725.1|DNOV
OG0004255	LOC6596367|XP_026843726.1|DPER	LOC115759218|XP_030555970.1|DNOV
OG0004256	LOC6601625|XP_026842585.1|DPER	LOC115766542|XP_030566371.1|DNOV
OG0004257	LOC6595011|XP_002020468.1|DPER	LOC115761179|XP_030558702.1|DNOV
OG0004258	LOC6594672|XP_026850223.1|DPER	LOC115766101|XP_030565776.1|DNOV
OG0004259	LOC6601628|XP_002026631.1|DPER	LOC115766561|XP_030566399.1|DNOV
OG0004260	LOC6591958|XP_026850815.1|DPER	LOC115765791|XP_030565336.1|DNOV
OG0004261	LOC6591341|XP_026842028.1|DPER	LOC115759665|XP_030556522.1|DNOV
OG0004262	LOC6592138|XP_002016819.1|DPER	LOC115770911|XP_030572216.1|DNOV
OG0004263	LOC6594106|XP_026850370.1|DPER	LOC115759482|XP_030556276.1|DNOV
OG0004264	LOC6594159|XP_002019568.2|DPER	LOC115764620|XP_030563642.1|DNOV
OG0004265	LOC6594191|XP_002019499.1|DPER	LOC115761601|XP_030559262.1|DNOV
OG0004266	LOC6594216|XP_002019451.1|DPER	LOC115770954|XP_030572282.1|DNOV
OG0004267	LOC6594317|XP_026851274.1|DPER	LOC115770710|XP_030571967.1|DNOV
OG0004268	LOC6600936|XP_026842226.1|DPER	LOC115758271|XP_030554694.1|DNOV
OG0004269	LOC6593246|XP_002018367.1|DPER	LOC115757793|XP_030554066.1|DNOV
OG0004270	LOC113565124|XP_026841728.1|DPER	LOC115764639|XP_030563671.1|DNOV
OG0004271	LOC6590538|XP_002016407.1|DPER	LOC115761574|XP_030559224.1|DNOV
OG0004272	LOC6594578|XP_002019829.1|DPER	LOC115770632|XP_030571838.1|DNOV
OG0004273	LOC6598729|XP_002023876.1|DPER	LOC115771759|XP_030573469.1|DNOV
OG0004275	LOC6599974|XP_002025163.1|DPER	LOC115765319|XP_030564679.1|DNOV
OG0004276	LOC6599853|XP_002025002.2|DPER	LOC115769642|XP_030570416.1|DNOV
OG0004277	LOC6600482|XP_002025673.1|DPER	LOC115769733|XP_030570532.1|DNOV
OG0004278	LOC6599313|XP_002024434.1|DPER	LOC115767585|XP_030567731.1|DNOV
OG0004279	LOC6589105|XP_002015038.1|DPER	LOC115765895|XP_030565498.1|DNOV
OG0004280	LOC6597508|XP_026849287.1|DPER	LOC115768625|XP_030569149.1|DNOV
OG0004281	LOC6591068|XP_002015698.1|DPER	LOC115757985|XP_030554333.1|DNOV
OG0004282	LOC6592700|XP_002018503.1|DPER	LOC115760669|XP_030557999.1|DNOV
OG0004283	LOC6592701|XP_002018504.1|DPER	LOC115760680|XP_030558010.1|DNOV
OG0004284	LOC113565576|XP_026843806.1|DPER	LOC115765962|XP_030565575.1|DNOV
OG0004285	LOC6587371|XP_002013486.1|DPER	LOC115761364|XP_030558972.1|DNOV
OG0004286	LOC6602800|XP_002027851.2|DPER	LOC115765972|XP_030565590.1|DNOV
OG0004287	LOC6602801|XP_026847791.1|DPER	LOC115767765|XP_030567950.1|DNOV
OG0004288	LOC6602826|XP_002027860.1|DPER	LOC115765954|XP_030565566.1|DNOV
OG0004289	LOC6602401|XP_026848518.1|DPER	LOC115770010|XP_030570919.1|DNOV
OG0004290	LOC6600891|XP_002025955.2|DPER	LOC115760827|XP_030558211.1|DNOV
OG0004291	LOC6590941|XP_002016174.1|DPER	LOC115757812|XP_030554098.1|DNOV
OG0004292	LOC113566606|XP_026848806.1|DPER	LOC115770993|XP_030572346.1|DNOV
OG0004293	LOC6596044|XP_002021228.1|DPER	LOC115771410|XP_030572971.1|DNOV
OG0004294	LOC6596997|XP_026845706.1|DPER	LOC115770467|XP_030571603.1|DNOV
OG0004295	LOC6596998|XP_002022245.2|DPER	LOC115770093|XP_030571059.1|DNOV
OG0004296	LOC6597001|XP_002022248.1|DPER	LOC115770108|XP_030571085.1|DNOV
OG0004297	LOC6601318|XP_002026369.1|DPER	LOC115758104|XP_030554487.1|DNOV
OG0004298	LOC6590429|XP_026842444.1|DPER	LOC115771706|XP_030573389.1|DNOV
OG0004299	LOC6592336|XP_026840869.1|DPER	LOC115758114|XP_030554504.1|DNOV
OG0004300	LOC6593243|XP_002018364.1|DPER	LOC115757843|XP_030554137.1|DNOV
OG0004301	LOC6602958|XP_002027969.2|DPER	LOC115770987|XP_030572338.1|DNOV
OG0004302	LOC6590516|XP_002016084.1|DPER	LOC115767497|XP_030567666.1|DNOV
OG0004303	LOC6593089|XP_002017722.2|DPER	LOC115758167|XP_030554568.1|DNOV
OG0004304	LOC6590026|XP_026842043.1|DPER	LOC115767433|XP_030567585.1|DNOV
OG0004305	LOC6590695|XP_026842196.1|DPER	LOC115764547|XP_030563522.1|DNOV
OG0004306	LOC6592774|XP_002018016.2|DPER	LOC115757821|XP_030554105.1|DNOV
OG0004307	LOC6602098|XP_002027143.1|DPER	LOC115758191|XP_030554594.1|DNOV, LOC115758110|XP_030554494.1|DNOV
OG0004308	LOC6590492|XP_026842074.1|DPER	LOC115764809|XP_030563920.1|DNOV
OG0004309	LOC6600582|XP_002025637.1|DPER	LOC115770981|XP_030572311.1|DNOV
OG0004310	LOC6592212|XP_026840772.1|DPER	LOC115764498|XP_030563446.1|DNOV
OG0004311	LOC6596031|XP_002021030.1|DPER	LOC115770070|XP_030571030.1|DNOV
OG0004312	LOC6601338|XP_026842221.1|DPER, LOC113565094|XP_026841456.1|DPER	LOC115757905|XP_030554215.1|DNOV
OG0004313	LOC6601355|XP_026841452.1|DPER	LOC115767437|XP_030567591.1|DNOV
OG0004314	LOC6590459|XP_002015850.2|DPER	LOC115766515|XP_030566338.1|DNOV
OG0004315	LOC6601291|XP_002026363.1|DPER	LOC115758020|XP_030554384.1|DNOV
OG0004316	LOC6600972|XP_002026010.1|DPER	LOC115763988|XP_030562665.1|DNOV
OG0004317	LOC6591067|XP_026841735.1|DPER	LOC115757988|XP_030554338.1|DNOV
OG0004318	LOC6601331|XP_026841384.1|DPER	LOC115757796|XP_030554070.1|DNOV
OG0004319	LOC6590801|XP_002015425.1|DPER	LOC115764529|XP_030563487.1|DNOV
OG0004320	LOC6587370|XP_026850773.1|DPER	LOC115761190|XP_030558721.1|DNOV
OG0004321	LOC6593795|XP_002018715.1|DPER	LOC115763516|XP_030561977.1|DNOV
OG0004322	LOC6588415|XP_002013813.1|DPER	LOC115761277|XP_030558854.1|DNOV
OG0004323	LOC6599519|XP_002024647.1|DPER	LOC115765834|XP_030565418.1|DNOV
OG0004324	LOC6593667|XP_002018614.1|DPER	LOC115765945|XP_030565551.1|DNOV
OG0004325	LOC6603194|XP_002028180.1|DPER	LOC115758118|XP_030554534.1|DNOV
OG0004326	LOC6603195|XP_026842119.1|DPER	LOC115758117|XP_030554533.1|DNOV
OG0004327	LOC6603701|XP_026846747.1|DPER	LOC115767787|XP_030567975.1|DNOV, LOC115768496|XP_030568942.1|DNOV
OG0004328	LOC6592427|XP_002018239.1|DPER	LOC115760558|XP_030557824.1|DNOV
OG0004329	LOC6590407|XP_026841678.1|DPER	LOC115761055|XP_030558535.1|DNOV
OG0004330	LOC6592497|XP_002018399.1|DPER	LOC115765563|XP_030565069.1|DNOV
OG0004331	LOC6600946|XP_002026017.1|DPER	LOC115763238|XP_030561578.1|DNOV
OG0004332	LOC6588671|XP_026844354.1|DPER	LOC115759863|XP_030556830.1|DNOV
OG0004333	LOC6589756|XP_002014729.1|DPER	LOC115760325|XP_030557470.1|DNOV
OG0004334	LOC6588906|XP_002014612.2|DPER	LOC115759080|XP_030555772.1|DNOV
OG0004335	LOC6600807|XP_002025978.1|DPER	LOC115760352|XP_030557505.1|DNOV
OG0004336	LOC6592348|XP_002018295.1|DPER	LOC115761832|XP_030559640.1|DNOV
OG0004337	LOC6588884|XP_002014853.1|DPER	LOC115758327|XP_030554756.1|DNOV
OG0004338	LOC6599634|XP_002024744.1|DPER	LOC115769606|XP_030570359.1|DNOV
OG0004339	LOC6590870|XP_002016162.1|DPER	LOC115757979|XP_030554324.1|DNOV
OG0004340	LOC6590300|XP_002016161.1|DPER	LOC115757968|XP_030554312.1|DNOV
OG0004341	LOC6590461|XP_002015852.1|DPER	LOC115766576|XP_030566421.1|DNOV
OG0004342	LOC6592503|XP_026841924.1|DPER	LOC115764523|XP_030563481.1|DNOV
OG0004343	LOC6592499|XP_026841925.1|DPER	LOC115764497|XP_030563444.1|DNOV
OG0004344	LOC6592538|XP_002018313.1|DPER	LOC115764570|XP_030563559.1|DNOV
OG0004345	LOC6593947|XP_002019011.1|DPER	LOC115758960|XP_030555622.1|DNOV
OG0004346	LOC6601313|XP_026842479.1|DPER	LOC115758019|XP_030554382.1|DNOV
OG0004347	LOC6601315|XP_002026367.1|DPER	LOC115758016|XP_030554375.1|DNOV
OG0004348	LOC113565251|XP_026842852.1|DPER	LOC115758032|XP_030554405.1|DNOV
OG0004349	LOC6589961|XP_026840714.1|DPER	LOC115771306|XP_030572809.1|DNOV
OG0004350	LOC6592747|XP_002017809.1|DPER	LOC115764519|XP_030563478.1|DNOV
OG0004351	LOC6592637|XP_002017858.1|DPER	LOC115757807|XP_030554084.1|DNOV
OG0004352	LOC113567472|XP_026851276.1|DPER	LOC115764005|XP_030562685.1|DNOV
OG0004353	LOC6594923|XP_002020021.1|DPER	LOC115765054|XP_030564288.1|DNOV, LOC115765052|XP_030564286.1|DNOV
OG0004354	LOC6594820|XP_026842299.1|DPER	LOC115765048|XP_030564282.1|DNOV
OG0004355	LOC6591970|XP_026842405.1|DPER	LOC115764690|XP_030563741.1|DNOV
OG0004356	LOC6593255|XP_026841142.1|DPER	LOC115758220|XP_030554630.1|DNOV
OG0004357	LOC6589970|XP_026842515.1|DPER	LOC115759190|XP_030555930.1|DNOV
OG0004358	LOC6590452|XP_002016378.1|DPER	LOC115758034|XP_030554404.1|DNOV
OG0004359	LOC6592454|XP_026840948.1|DPER	LOC115764470|XP_030563372.1|DNOV
OG0004360	LOC6595816|XP_026845518.1|DPER	LOC115771516|XP_030573111.1|DNOV
OG0004361	LOC6594144|XP_002019770.1|DPER	LOC115765774|XP_030565305.1|DNOV
OG0004362	LOC6602794|XP_002027845.1|DPER	LOC115769530|XP_030570232.1|DNOV
OG0004363	LOC6599309|XP_026847162.1|DPER	LOC115767570|XP_030567716.1|DNOV
OG0004364	LOC6590531|XP_026841829.1|DPER	LOC115758202|XP_030554609.1|DNOV
OG0004365	LOC6600864|XP_002025899.1|DPER	LOC115762966|XP_030561242.1|DNOV
OG0004366	LOC6589107|XP_002015040.1|DPER	LOC115765896|XP_030565499.1|DNOV
OG0004367	LOC6603340|XP_026848058.1|DPER	LOC115771425|XP_030572987.1|DNOV
OG0004368	LOC6596169|XP_002021146.1|DPER	LOC115771456|XP_030573031.1|DNOV
OG0004369	LOC6591082|XP_026841910.1|DPER	LOC115757982|XP_030554331.1|DNOV
OG0004370	LOC6592702|XP_026840616.1|DPER	LOC115759784|XP_030556719.1|DNOV
OG0004371	LOC6596897|XP_002021858.1|DPER	LOC115771313|XP_030572827.1|DNOV
OG0004372	LOC6601320|XP_026841642.1|DPER	LOC115758076|XP_030554450.1|DNOV
OG0004373	LOC6590887|XP_002015428.1|DPER	LOC115767475|XP_030567640.1|DNOV
OG0004374	LOC6590637|XP_026841260.1|DPER	LOC115760793|XP_030558152.1|DNOV
OG0004375	LOC6602951|XP_002027962.1|DPER	LOC115762786|XP_030560998.1|DNOV
OG0004376	LOC6595748|XP_002021365.2|DPER	LOC115770080|XP_030571046.1|DNOV
OG0004377	LOC6600243|XP_002025408.1|DPER	LOC115769388|XP_030570043.1|DNOV
OG0004378	LOC6592955|XP_026841480.1|DPER	LOC115762853|XP_030561092.1|DNOV
OG0004379	LOC6600862|XP_002025897.1|DPER	LOC115770762|XP_030572072.1|DNOV
OG0004380	LOC6592213|XP_002017773.1|DPER	LOC115764484|XP_030563430.1|DNOV
OG0004381	LOC6587318|XP_002014189.2|DPER	LOC115764924|XP_030564090.1|DNOV
OG0004382	LOC6590688|XP_002015825.1|DPER	LOC115757817|XP_030554100.1|DNOV
OG0004383	LOC6591247|XP_002015790.1|DPER	LOC115764580|XP_030563588.1|DNOV
OG0004384	LOC6591245|XP_002015788.1|DPER	LOC115764582|XP_030563590.1|DNOV
OG0004385	LOC6600933|XP_002026036.1|DPER	LOC115758211|XP_030554621.1|DNOV
OG0004386	LOC6592798|XP_002017829.1|DPER	LOC115757854|XP_030554150.1|DNOV
OG0004387	LOC6602206|XP_002027214.1|DPER	LOC115771391|XP_030572937.1|DNOV
OG0004388	LOC6590682|XP_026841898.1|DPER	LOC115757887|XP_030554190.1|DNOV
OG0004389	LOC6601877|XP_026849331.1|DPER	LOC115769987|XP_030570914.1|DNOV
OG0004390	LOC6596043|XP_026845476.1|DPER	LOC115769718|XP_030570506.1|DNOV, LOC115771304|XP_030572801.1|DNOV
OG0004391	LOC6590239|XP_026842233.1|DPER	LOC115767482|XP_030567646.1|DNOV
OG0004392	LOC6601867|XP_002026916.2|DPER	LOC115771494|XP_030573078.1|DNOV
OG0004393	LOC6591132|XP_002015926.2|DPER	LOC115758541|XP_030555136.1|DNOV
OG0004394	LOC6590141|XP_026842864.1|DPER	LOC115760821|XP_030558200.1|DNOV
OG0004395	LOC6592378|XP_002018000.1|DPER	LOC115757930|XP_030554256.1|DNOV
OG0004396	LOC6592906|XP_026842373.1|DPER	LOC115758030|XP_030554399.1|DNOV
OG0004397	LOC6590536|XP_002016405.1|DPER	LOC115758103|XP_030554490.1|DNOV
OG0004398	LOC6590535|XP_002016404.1|DPER	LOC115758014|XP_030554373.1|DNOV
OG0004399	LOC6593064|XP_002018287.1|DPER	LOC115761091|XP_030558573.1|DNOV
OG0004400	LOC6594563|XP_002019582.1|DPER	LOC115759464|XP_030556258.1|DNOV
OG0004401	LOC6590672|XP_002015413.1|DPER	LOC115758232|XP_030554644.1|DNOV
OG0004402	LOC6590675|XP_002015416.1|DPER	LOC115758499|XP_030555046.1|DNOV
OG0004403	LOC6590872|XP_026840908.1|DPER	LOC115769593|XP_030570379.1|DNOV
OG0004404	LOC6601552|XP_026841153.1|DPER	LOC115767457|XP_030567618.1|DNOV
OG0004405	LOC6596038|XP_026845628.1|DPER	LOC115770402|XP_030571520.1|DNOV
OG0004406	LOC6600612|XP_026847657.1|DPER	LOC115770016|XP_030570928.1|DNOV
OG0004407	LOC6590860|XP_002016618.1|DPER	LOC115764584|XP_030563593.1|DNOV
OG0004408	LOC6602269|XP_002027318.2|DPER	LOC115771529|XP_030573126.1|DNOV
OG0004409	LOC6601995|XP_026846759.1|DPER	LOC115766740|XP_030566565.1|DNOV
OG0004410	LOC6590025|XP_002016204.1|DPER	LOC115767417|XP_030567553.1|DNOV
OG0004411	LOC6602208|XP_002027216.1|DPER	LOC115771584|XP_030573204.1|DNOV
OG0004412	LOC6602209|XP_002027217.1|DPER	LOC115771583|XP_030573203.1|DNOV
OG0004413	LOC6590372|XP_002015622.1|DPER	LOC115760559|XP_030557828.1|DNOV
OG0004414	LOC6590159|XP_002016581.1|DPER	LOC115758040|XP_030554417.1|DNOV
OG0004415	LOC6590544|XP_002016225.1|DPER	LOC115767959|XP_030568253.1|DNOV
OG0004416	LOC6592704|XP_002018507.1|DPER	LOC115760967|XP_030558425.1|DNOV
OG0004417	LOC6595270|XP_026851144.1|DPER	LOC115761888|XP_030559751.1|DNOV
OG0004418	LOC6592333|XP_026841189.1|DPER	LOC115758031|XP_030554401.1|DNOV
OG0004419	LOC6592474|XP_026842206.1|DPER	LOC115764444|XP_030563314.1|DNOV
OG0004420	LOC6590800|XP_002015424.2|DPER	LOC115764488|XP_030563436.1|DNOV
OG0004421	LOC6598917|XP_026847780.1|DPER	LOC115769847|XP_030570685.1|DNOV
OG0004422	LOC6601373|XP_026847823.1|DPER	LOC115769921|XP_030570806.1|DNOV
OG0004423	LOC6590153|XP_002016320.1|DPER	LOC115758214|XP_030554626.1|DNOV
OG0004424	LOC6601287|XP_026842167.1|DPER	LOC115757900|XP_030554206.1|DNOV
OG0004425	LOC6601803|XP_002026857.1|DPER	LOC115770060|XP_030571015.1|DNOV
OG0004426	LOC6601791|XP_002026850.1|DPER	LOC115770222|XP_030571283.1|DNOV
OG0004427	LOC6601861|XP_002026910.1|DPER	LOC115770304|XP_030571399.1|DNOV
OG0004428	LOC6588611|XP_002013154.1|DPER	LOC115761594|XP_030559249.1|DNOV
OG0004429	LOC6593704|XP_002018628.1|DPER	LOC115765938|XP_030565544.1|DNOV
OG0004430	LOC6597117|XP_026845746.1|DPER	LOC115771569|XP_030573182.1|DNOV
OG0004431	LOC6588070|XP_002012821.1|DPER	LOC115761525|XP_030559156.1|DNOV
OG0004432	LOC6587953|XP_002012822.2|DPER	LOC115761524|XP_030559155.1|DNOV
OG0004433	LOC6595767|XP_026845653.1|DPER	LOC115769072|XP_030569645.1|DNOV
OG0004434	LOC6590534|XP_002016403.1|DPER	LOC115758012|XP_030554369.1|DNOV
OG0004435	LOC6590448|XP_002016374.1|DPER	LOC115767455|XP_030567616.1|DNOV
OG0004436	LOC6592597|XP_026840977.1|DPER	LOC115764508|XP_030563462.1|DNOV
OG0004437	LOC6593158|XP_002018332.2|DPER	LOC115764446|XP_030563316.1|DNOV
OG0004438	LOC6591249|XP_002015792.1|DPER	LOC115757811|XP_030554094.1|DNOV
OG0004439	LOC6590296|XP_002016157.1|DPER	LOC115758006|XP_030554363.1|DNOV
OG0004440	LOC6590024|XP_002016203.1|DPER	LOC115767467|XP_030567632.1|DNOV
OG0004441	LOC6588951|XP_002015372.1|DPER	LOC115760313|XP_030557460.1|DNOV
OG0004442	LOC6600921|XP_002026049.1|DPER	LOC115757889|XP_030554194.1|DNOV
OG0004443	LOC6596080|XP_002021111.1|DPER	LOC115771256|XP_030572727.1|DNOV
OG0004444	LOC6590655|XP_002016413.1|DPER	LOC115764593|XP_030563605.1|DNOV
OG0004445	LOC6590406|XP_026841862.1|DPER	LOC115760485|XP_030557693.1|DNOV
OG0004446	LOC6594743|XP_002020395.1|DPER	LOC115765028|XP_030564251.1|DNOV
OG0004447	LOC6588371|XP_002013418.1|DPER	LOC115764926|XP_030564096.1|DNOV
OG0004448	LOC6592283|XP_002018402.1|DPER	LOC115768659|XP_030569228.1|DNOV
OG0004449	LOC6596060|XP_026845596.1|DPER	LOC115767940|XP_030568177.1|DNOV
OG0004450	LOC6591293|XP_002015806.2|DPER	LOC115757962|XP_030554302.1|DNOV
OG0004451	LOC6591268|XP_026841022.1|DPER	LOC115757933|XP_030554261.1|DNOV
OG0004452	LOC6603468|XP_026840725.1|DPER	LOC115767418|XP_030567554.1|DNOV
OG0004453	LOC6590061|XP_026841283.1|DPER	LOC115757878|XP_030554178.1|DNOV
OG0004454	LOC6592156|XP_002017342.1|DPER	LOC115761882|XP_030559744.1|DNOV
OG0004455	LOC6596964|XP_002022162.1|DPER	LOC115766619|XP_030566473.1|DNOV
OG0004456	LOC6598144|XP_002023481.2|DPER	LOC115768175|XP_030568537.1|DNOV
OG0004457	LOC6598860|XP_026847770.1|DPER	LOC115768502|XP_030568951.1|DNOV
OG0004458	LOC6600477|XP_026847576.1|DPER	LOC115768301|XP_030568709.1|DNOV
OG0004459	LOC6598949|XP_026848975.1|DPER	LOC115770553|XP_030571725.1|DNOV
OG0004460	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER	LOC115771099|XP_030572518.1|DNOV
OG0004461	LOC6597047|XP_002022207.1|DPER	LOC115770457|XP_030571595.1|DNOV
OG0004462	LOC6601502|XP_002026564.2|DPER	LOC115771586|XP_030573209.1|DNOV
OG0004463	LOC6603439|XP_026848050.1|DPER	LOC115771403|XP_030572959.1|DNOV
OG0004464	LOC6601519|XP_026847984.1|DPER	LOC115770320|XP_030571417.1|DNOV
OG0004465	LOC6593555|XP_002018970.1|DPER	LOC115760158|XP_030557230.1|DNOV
OG0004466	LOC6601508|XP_026848007.1|DPER	LOC115771395|XP_030572941.1|DNOV
OG0004467	LOC6595750|XP_002021367.1|DPER	LOC115770083|XP_030571053.1|DNOV
OG0004468	LOC6595751|XP_026845553.1|DPER	LOC115770079|XP_030571045.1|DNOV
OG0004469	LOC6597068|XP_026845351.1|DPER	LOC115769848|XP_030570689.1|DNOV
OG0004470	LOC6595705|XP_026844269.1|DPER	LOC115758493|XP_030555034.1|DNOV
OG0004471	LOC6588394|XP_002013798.2|DPER	LOC115761271|XP_030558844.1|DNOV
OG0004472	LOC6593085|XP_002017718.1|DPER	LOC115758248|XP_030554663.1|DNOV
OG0004473	LOC113565086|XP_026841432.1|DPER	LOC115758039|XP_030554413.1|DNOV
OG0004474	LOC6592201|XP_002017836.1|DPER	LOC115758037|XP_030554411.1|DNOV
OG0004475	LOC6590888|XP_002015429.1|DPER	LOC115767474|XP_030567639.1|DNOV
OG0004476	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER	LOC115759062|XP_030555749.1|DNOV
OG0004477	LOC6591063|XP_002015694.1|DPER	LOC115757983|XP_030554332.1|DNOV
OG0004478	LOC6590209|XP_026842212.1|DPER	LOC115757955|XP_030554290.1|DNOV
OG0004479	LOC6589964|XP_002015639.2|DPER	LOC115762523|XP_030560647.1|DNOV
OG0004480	LOC6597727|XP_026847042.1|DPER	LOC115765414|XP_030564819.1|DNOV
OG0004481	LOC6590112|XP_002016510.1|DPER	LOC115766052|XP_030565735.1|DNOV
OG0004482	LOC6595170|XP_002020425.1|DPER	LOC115771671|XP_030573346.1|DNOV
OG0004483	LOC6591303|XP_026841514.1|DPER	LOC115771975|XP_030573758.1|DNOV
OG0004484	LOC6591973|XP_002017017.1|DPER	LOC115764777|XP_030563876.1|DNOV
OG0004485	LOC6596729|XP_002021945.1|DPER	LOC115767000|XP_030566982.1|DNOV
OG0004486	LOC6590030|XP_002016209.1|DPER	LOC115767495|XP_030567663.1|DNOV
OG0004487	LOC6600984|XP_002026170.1|DPER	LOC115769361|XP_030570004.1|DNOV
OG0004489	LOC6600636|XP_026847539.1|DPER	LOC115771189|XP_030572643.1|DNOV
OG0004490	LOC6592218|XP_002018488.1|DPER	LOC115762462|XP_030560530.1|DNOV
OG0004491	LOC6593575|XP_002019255.1|DPER	LOC115759339|XP_030556118.1|DNOV
OG0004492	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER	LOC115767231|XP_030567290.1|DNOV, LOC115770011|XP_030570921.1|DNOV
OG0004493	LOC113566011|XP_026845492.1|DPER	LOC115768869|XP_030569437.1|DNOV
OG0004494	LOC6588083|XP_026842095.1|DPER	LOC115763639|XP_030562129.1|DNOV, LOC115763832|XP_030562451.1|DNOV
