Orthogroup	DPER.longest_only	DFIC.longest_only
OG0005629	LOC6591042|XP_002016634.1|DPER	LOC108086419|XP_017038810.1|DFIC
OG0005630	LOC6592190|XP_026842451.1|DPER	LOC108086722|XP_017039234.1|DFIC
OG0005631	LOC6600785|XP_026848596.1|DPER	LOC108091252|XP_017045856.1|DFIC
OG0005632	LOC6602603|XP_026846038.1|DPER	LOC108095520|XP_017052126.1|DFIC
OG0005633	LOC6594152|XP_026842472.1|DPER	LOC108087225|XP_017039996.1|DFIC
OG0005634	LOC6592163|XP_002017449.1|DPER	LOC108092023|XP_017046950.1|DFIC
OG0005635	LOC6589332|XP_002014357.2|DPER	LOC108089235|XP_017042884.1|DFIC
OG0005636	LOC6592039|XP_026840743.1|DPER	LOC108091814|XP_017046673.1|DFIC
OG0005637	LOC6588025|XP_026842606.1|DPER	LOC108099556|XP_017058630.1|DFIC
OG0005638	LOC6593108|XP_026841941.1|DPER	LOC108094937|XP_017051285.1|DFIC
OG0005639	LOC6600819|XP_026840806.1|DPER	LOC108087830|XP_017040890.1|DFIC
OG0005640	LOC6591603|XP_002017098.1|DPER	LOC108102019|XP_017062108.1|DFIC
OG0005641	LOC113566192|XP_026846521.1|DPER	LOC108094307|XP_017050321.1|DFIC
OG0005642	LOC6598796|XP_002023907.1|DPER	LOC108098551|XP_017057038.1|DFIC
OG0005643	LOC6602782|XP_002027839.1|DPER	LOC108100449|XP_017059862.1|DFIC
OG0005644	LOC6602781|XP_002027838.1|DPER	LOC108087576|XP_017040496.1|DFIC
OG0005645	LOC6599331|XP_026850171.1|DPER	LOC108097231|XP_017054881.1|DFIC
OG0005646	LOC6596905|XP_002021866.1|DPER	LOC108095352|XP_017051921.1|DFIC
OG0005647	LOC6589864|XP_002014206.1|DPER	LOC108093438|XP_017048991.1|DFIC
OG0005648	LOC113566455|XP_026847883.1|DPER	LOC108099831|XP_017058951.1|DFIC
OG0005649	LOC6591699|XP_002017270.1|DPER	LOC108091383|XP_017046052.1|DFIC
OG0005650	LOC6591704|XP_002017275.1|DPER	LOC108091393|XP_017046066.1|DFIC
OG0005651	LOC6602667|XP_002027707.2|DPER	LOC108097732|XP_017055722.1|DFIC
OG0005652	LOC6587847|XP_026840112.1|DPER	LOC108088405|XP_017041648.1|DFIC
OG0005653	LOC6596621|XP_002021629.1|DPER	LOC108089269|XP_017042929.1|DFIC
OG0005654	LOC6591629|XP_026851179.1|DPER	LOC108091369|XP_017046010.1|DFIC
OG0005655	LOC6594503|XP_002019702.1|DPER	LOC108097918|XP_017055946.1|DFIC
OG0005656	LOC6594463|XP_002019714.1|DPER	LOC108097513|XP_017055324.1|DFIC
OG0005657	LOC6592143|XP_026840123.1|DPER	LOC108102040|XP_017062151.1|DFIC
OG0005658	LOC6594452|XP_026850280.1|DPER	LOC108101109|XP_017060811.1|DFIC
OG0005659	LOC6591777|XP_002017138.2|DPER	LOC108095852|XP_017052639.1|DFIC
OG0005660	LOC6599716|XP_026847366.1|DPER	LOC108089377|XP_017043045.1|DFIC
OG0005661	LOC6591947|XP_026843803.1|DPER	LOC108098966|XP_017057671.1|DFIC
OG0005662	LOC6591740|XP_026846487.1|DPER	LOC108102037|XP_017062147.1|DFIC
OG0005663	LOC6596912|XP_002021873.2|DPER	LOC108087258|XP_017040052.1|DFIC, LOC108095334|XP_017051903.1|DFIC
OG0005664	LOC6594930|XP_002020027.2|DPER	LOC108095860|XP_017052650.1|DFIC
OG0005665	LOC6591910|XP_002016867.1|DPER	LOC108095893|XP_017052697.1|DFIC
OG0005666	LOC6597909|XP_026846912.1|DPER	LOC108097566|XP_017055440.1|DFIC
OG0005667	LOC6596877|XP_002022092.2|DPER	LOC108097099|XP_017054653.1|DFIC
OG0005668	LOC6598974|XP_002024062.2|DPER	LOC108100532|XP_017059980.1|DFIC
OG0005669	LOC113565379|XP_026842956.1|DPER	LOC108100794|XP_017060325.1|DFIC
OG0005670	LOC6594032|XP_002019642.2|DPER	LOC108095958|XP_017052788.1|DFIC
OG0005671	LOC6598619|XP_026849315.1|DPER	LOC108098974|XP_017057679.1|DFIC
OG0005672	LOC6589251|XP_002014388.1|DPER	LOC108089223|XP_017042868.1|DFIC
OG0005673	LOC6595832|XP_002021421.2|DPER	LOC108100365|XP_017059694.1|DFIC
OG0005674	LOC6599737|XP_026847244.1|DPER	LOC108086935|XP_017039533.1|DFIC
OG0005675	LOC6592095|XP_002017029.1|DPER	LOC108096487|XP_017053589.1|DFIC
OG0005676	LOC6599680|XP_002024783.1|DPER	LOC108096400|XP_017053461.1|DFIC
OG0005677	LOC6602116|XP_002027130.1|DPER	LOC108101873|XP_017061898.1|DFIC
OG0005678	LOC6594692|XP_002019619.1|DPER	LOC108099463|XP_017058501.1|DFIC
OG0005679	LOC6591639|XP_002017130.1|DPER	LOC108098835|XP_017057480.1|DFIC
OG0005680	LOC6595610|XP_026844135.1|DPER	LOC108091516|XP_017046261.1|DFIC
OG0005681	LOC6594521|XP_002019463.1|DPER	LOC108098943|XP_017057639.1|DFIC
OG0005682	LOC6594520|XP_002019462.1|DPER	LOC108098942|XP_017057638.1|DFIC
OG0005683	LOC6602595|XP_026845982.1|DPER	LOC108095561|XP_017052197.1|DFIC
OG0005684	LOC6599458|XP_002024607.1|DPER	LOC108089062|XP_017042660.1|DFIC
OG0005685	LOC6596653|XP_002021991.1|DPER	LOC108097042|XP_017054560.1|DFIC
OG0005686	LOC6591556|XP_002017105.1|DPER	LOC108092027|XP_017046955.1|DFIC
OG0005687	LOC6601507|XP_026847993.1|DPER	LOC108088265|XP_017041471.1|DFIC
OG0005688	LOC6600945|XP_002026016.1|DPER	LOC108090703|XP_017044984.1|DFIC
OG0005689	LOC6596860|XP_002022064.2|DPER	LOC108097280|XP_017054970.1|DFIC
OG0005690	LOC6588373|XP_002013420.1|DPER	LOC108092003|XP_017046921.1|DFIC
OG0005691	LOC6592137|XP_002016818.1|DPER	LOC108092055|XP_017047002.1|DFIC
OG0005692	LOC6589593|XP_002014566.1|DPER	LOC108091531|XP_017046286.1|DFIC
OG0005693	LOC6600304|XP_026849058.1|DPER	LOC108099954|XP_017059122.1|DFIC
OG0005694	LOC6594655|XP_026850369.1|DPER	LOC108101106|XP_017060808.1|DFIC
OG0005695	LOC6591606|XP_002017101.1|DPER	LOC108087284|XP_017040081.1|DFIC
OG0005696	LOC6591605|XP_002017100.1|DPER	LOC108087285|XP_017040082.1|DFIC
OG0005697	LOC6591604|XP_026843645.1|DPER	LOC108087224|XP_017039995.1|DFIC
OG0005698	LOC6592647|XP_002017983.1|DPER	LOC108090411|XP_017044553.1|DFIC
OG0005699	LOC6594646|XP_002019651.1|DPER	LOC108095739|XP_017052407.1|DFIC
OG0005700	LOC6604138|XP_026845091.1|DPER	LOC108092876|XP_017048202.1|DFIC
OG0005701	LOC6595637|XP_002020680.1|DPER	LOC108101330|XP_017061128.1|DFIC
OG0005702	LOC6602768|XP_002027772.1|DPER	LOC108091357|XP_017045999.1|DFIC
OG0005703	LOC6600814|XP_002025881.1|DPER	LOC108087863|XP_017040936.1|DFIC
OG0005704	LOC6602898|XP_026849670.1|DPER	LOC108097555|XP_017055411.1|DFIC
OG0005705	LOC6603013|XP_002028034.1|DPER	LOC108093862|XP_017049695.1|DFIC
OG0005706	LOC6594814|XP_002020009.1|DPER	LOC108097226|XP_017054877.1|DFIC
OG0005707	LOC6597624|XP_026848914.1|DPER	LOC108094640|XP_017050826.1|DFIC
OG0005708	LOC6596741|XP_026846003.1|DPER	LOC108097057|XP_017054582.1|DFIC
OG0005709	LOC6587645|XP_002013651.1|DPER	LOC108088534|XP_017041866.1|DFIC
OG0005710	LOC6594421|XP_002019753.1|DPER	LOC108087308|XP_017040115.1|DFIC
OG0005711	LOC6602293|XP_026848532.1|DPER	LOC108100189|XP_017059451.1|DFIC
OG0005712	LOC6589059|XP_002014547.1|DPER	LOC108092505|XP_017047612.1|DFIC
OG0005713	LOC6591501|XP_002016885.2|DPER	LOC108095995|XP_017052828.1|DFIC
OG0005714	LOC6595268|XP_002020207.2|DPER	LOC108099337|XP_017058301.1|DFIC
OG0005715	LOC6592061|XP_026840489.1|DPER	LOC108092021|XP_017046947.1|DFIC
OG0005716	LOC6588113|XP_002014109.2|DPER	LOC108099456|XP_017058487.1|DFIC
OG0005717	LOC6591373|XP_026845965.1|DPER	LOC108090200|XP_017044277.1|DFIC
OG0005718	LOC6591558|XP_002017107.1|DPER	LOC108098917|XP_017057610.1|DFIC
OG0005719	LOC6591494|XP_026850681.1|DPER	LOC108095878|XP_017052675.1|DFIC
OG0005720	LOC6594082|XP_002019788.1|DPER	LOC108087076|XP_017039743.1|DFIC
OG0005721	LOC6591500|XP_026850820.1|DPER	LOC108095943|XP_017052768.1|DFIC
OG0005722	LOC6594196|XP_026850654.1|DPER	LOC108093541|XP_017049122.1|DFIC
OG0005723	LOC6591539|XP_002017183.1|DPER	LOC108090236|XP_017044323.1|DFIC
OG0005724	LOC6593171|XP_002018185.1|DPER	LOC108094868|XP_017051179.1|DFIC
OG0005725	LOC6591471|XP_002017462.2|DPER	LOC108092188|XP_017047204.1|DFIC
OG0005726	LOC6599407|XP_026847093.1|DPER	LOC108097795|XP_017055815.1|DFIC
OG0005727	LOC6594507|XP_026843853.1|DPER	LOC108098567|XP_017057075.1|DFIC
OG0005728	LOC6591625|XP_002017192.1|DPER	LOC108098795|XP_017057424.1|DFIC
OG0005729	LOC6591546|XP_026851170.1|DPER	LOC108098788|XP_017057412.1|DFIC
OG0005730	LOC6591542|XP_002017186.1|DPER	LOC108099602|XP_017058709.1|DFIC
OG0005731	LOC6591543|XP_002017187.1|DPER	LOC108099601|XP_017058707.1|DFIC
OG0005732	LOC6591690|XP_002017327.1|DPER	LOC108088031|XP_017041151.1|DFIC
OG0005733	LOC6591691|XP_026851096.1|DPER	LOC108088030|XP_017041148.1|DFIC
OG0005734	LOC6594618|XP_002019841.2|DPER	LOC108095806|XP_017052564.1|DFIC
OG0005735	LOC6591963|XP_026848013.1|DPER	LOC108091385|XP_017046056.1|DFIC
OG0005736	LOC6588253|XP_026850865.1|DPER	LOC108090143|XP_017044178.1|DFIC
OG0005737	LOC113566386|XP_026847531.1|DPER	LOC108098790|XP_017057417.1|DFIC
OG0005738	LOC6594314|XP_026850487.1|DPER	LOC108102056|XP_017062172.1|DFIC
OG0005739	LOC6594594|XP_026841211.1|DPER	LOC108102052|XP_017062167.1|DFIC
OG0005740	LOC6587489|XP_002013657.1|DPER	LOC108088391|XP_017041629.1|DFIC
OG0005741	LOC6588412|XP_002014154.2|DPER	LOC108090220|XP_017044302.1|DFIC
OG0005742	LOC6594187|XP_026850431.1|DPER	LOC108087289|XP_017040087.1|DFIC
OG0005743	LOC6591706|XP_002017407.1|DPER	LOC108099552|XP_017058624.1|DFIC
OG0005744	LOC6594700|XP_002019627.1|DPER	LOC108099524|XP_017058580.1|DFIC
OG0005745	LOC6591770|XP_026840566.1|DPER	LOC108090103|XP_017044106.1|DFIC
OG0005746	LOC6591767|XP_002017223.1|DPER	LOC108090087|XP_017044077.1|DFIC
OG0005747	LOC6591541|XP_002017185.1|DPER	LOC108090212|XP_017044292.1|DFIC
OG0005748	LOC113567253|XP_026850254.1|DPER	LOC108087347|XP_017040175.1|DFIC
OG0005749	LOC6597021|XP_026845449.1|DPER	LOC108091174|XP_017045712.1|DFIC
OG0005750	LOC6588287|XP_002014143.1|DPER	LOC108090187|XP_017044263.1|DFIC
OG0005751	LOC6599764|XP_002024884.1|DPER	LOC108089387|XP_017043059.1|DFIC
OG0005752	LOC6593122|XP_002017621.1|DPER	LOC108093726|XP_017049426.1|DFIC
OG0005753	LOC6595359|XP_002020832.2|DPER, LOC113565827|XP_026844912.1|DPER	LOC108101286|XP_017061074.1|DFIC
OG0005754	LOC6590045|XP_002016439.1|DPER	LOC108093715|XP_017049409.1|DFIC
OG0005755	LOC6590983|XP_002016548.1|DPER	LOC108090944|XP_017045369.1|DFIC
OG0005756	LOC6591431|XP_002017489.2|DPER	LOC108098947|XP_017057644.1|DFIC
OG0005757	LOC6591707|XP_002017408.1|DPER	LOC108099553|XP_017058625.1|DFIC
OG0005758	LOC6591815|XP_002017236.1|DPER	LOC108090182|XP_017044256.1|DFIC
OG0005759	LOC6591516|XP_026851150.1|DPER	LOC108098825|XP_017057470.1|DFIC
OG0005760	LOC6594723|XP_002019408.2|DPER	LOC108102051|XP_017062165.1|DFIC
OG0005761	LOC6594645|XP_026850411.1|DPER	LOC108101087|XP_017060777.1|DFIC
OG0005762	LOC6594298|XP_002019946.1|DPER	LOC108098520|XP_017056979.1|DFIC
OG0005763	LOC6590401|XP_002015494.1|DPER	LOC108094261|XP_017050215.1|DFIC
OG0005764	LOC6587989|XP_002014148.1|DPER	LOC108090160|XP_017044215.1|DFIC
OG0005765	LOC6588318|XP_026850550.1|DPER	LOC108090156|XP_017044202.1|DFIC
OG0005766	LOC6594248|XP_026850359.1|DPER	LOC108087220|XP_017039983.1|DFIC
OG0005767	LOC6595071|XP_026841047.1|DPER	LOC108093350|XP_017048848.1|DFIC
OG0005768	LOC6599940|XP_026849145.1|DPER	LOC108097137|XP_017054723.1|DFIC
OG0005770	LOC6587770|XP_002012762.1|DPER	LOC108096366|XP_017053410.1|DFIC
OG0005771	LOC6588603|XP_002013211.1|DPER	LOC108088399|XP_017041641.1|DFIC
OG0005772	LOC6587244|XP_002013519.1|DPER	LOC108097648|XP_017055568.1|DFIC
OG0005773	LOC6594218|XP_002019453.1|DPER	LOC108096256|XP_017053204.1|DFIC
OG0005774	LOC6594546|XP_026848092.1|DPER	LOC108102034|XP_017062143.1|DFIC
OG0005775	LOC6602300|XP_026848506.1|DPER	LOC108100349|XP_017059665.1|DFIC
OG0005776	LOC6601969|XP_002027016.2|DPER	LOC108086929|XP_017039523.1|DFIC
OG0005777	LOC6593980|XP_002019022.1|DPER	LOC108100962|XP_017060602.1|DFIC
OG0005779	LOC6587833|XP_002014061.2|DPER	LOC108097258|XP_017054939.1|DFIC
OG0005780	LOC6602321|XP_026848512.1|DPER	LOC108100286|XP_017059569.1|DFIC
OG0005781	LOC6598969|XP_002024057.2|DPER	LOC108100217|XP_017059483.1|DFIC
OG0005782	LOC6598973|XP_002024061.1|DPER	LOC108100499|XP_017059934.1|DFIC
OG0005783	LOC6592830|XP_002017682.1|DPER	LOC108096793|XP_017054161.1|DFIC
OG0005784	LOC6591332|XP_026843771.1|DPER	LOC108095928|XP_017052750.1|DFIC
OG0005785	LOC6591331|XP_002016929.2|DPER	LOC108095906|XP_017052717.1|DFIC
OG0005786	LOC6592155|XP_002017341.1|DPER	LOC108087970|XP_017041058.1|DFIC
OG0005787	LOC6591981|XP_002017025.1|DPER	LOC108091398|XP_017046072.1|DFIC
OG0005788	LOC6600892|XP_002025956.1|DPER	LOC108101567|XP_017061465.1|DFIC
OG0005789	LOC6594367|XP_002019335.1|DPER	LOC108086365|XP_017038756.1|DFIC
OG0005790	LOC6588531|XP_002013213.1|DPER	LOC108088397|XP_017041635.1|DFIC
OG0005791	LOC6594519|XP_026840759.1|DPER	LOC108098945|XP_017057640.1|DFIC
OG0005792	LOC6594518|XP_002019460.1|DPER	LOC108098946|XP_017057642.1|DFIC
OG0005793	LOC6594222|XP_026849994.1|DPER	LOC108097931|XP_017055991.1|DFIC
OG0005794	LOC113565071|XP_026841205.1|DPER	LOC108086417|XP_017038808.1|DFIC
OG0005795	LOC6591833|XP_002017201.1|DPER	LOC108087021|XP_017039676.1|DFIC
OG0005796	LOC6602299|XP_026848515.1|DPER	LOC108100347|XP_017059662.1|DFIC
OG0005797	LOC6602777|XP_002027834.1|DPER	LOC108087489|XP_017040367.1|DFIC
OG0005798	LOC6592145|XP_002017281.1|DPER	LOC108092107|XP_017047091.1|DFIC
OG0005799	LOC6592019|XP_026850886.1|DPER	LOC108098523|XP_017056986.1|DFIC
OG0005800	LOC6592069|XP_002017518.1|DPER	LOC108098613|XP_017057165.1|DFIC
OG0005801	LOC6592022|XP_002017517.1|DPER	LOC108098612|XP_017057164.1|DFIC
OG0005802	LOC6592023|XP_026848482.1|DPER	LOC108097195|XP_017054832.1|DFIC
OG0005803	LOC6591965|XP_026840421.1|DPER	LOC108098861|XP_017057516.1|DFIC
OG0005804	LOC6594083|XP_002019789.1|DPER	LOC108087370|XP_017040200.1|DFIC
OG0005805	LOC6601303|XP_026842854.1|DPER	LOC108101894|XP_017061943.1|DFIC
OG0005806	LOC6592117|XP_002016843.1|DPER	LOC108092214|XP_017047235.1|DFIC
OG0005807	LOC6592124|XP_026845254.1|DPER	LOC108091911|XP_017046785.1|DFIC
OG0005808	LOC6602890|XP_026845134.1|DPER	LOC108094721|XP_017050951.1|DFIC
OG0005809	LOC6600633|XP_002025627.1|DPER	LOC108100265|XP_017059537.1|DFIC
OG0005810	LOC6592017|XP_002017512.1|DPER	LOC108098529|XP_017056995.1|DFIC
OG0005811	LOC6592016|XP_002017511.1|DPER	LOC108098530|XP_017056996.1|DFIC
OG0005812	LOC6592103|XP_026851135.1|DPER	LOC108092015|XP_017046940.1|DFIC
OG0005813	LOC6598623|XP_002023835.1|DPER	LOC108098766|XP_017057387.1|DFIC
OG0005814	LOC6588274|XP_026850779.1|DPER	LOC108090218|XP_017044300.1|DFIC
OG0005815	LOC6600808|XP_002025979.1|DPER	LOC108094246|XP_017050193.1|DFIC
OG0005816	LOC6588525|XP_026849519.1|DPER	LOC108100762|XP_017060287.1|DFIC
OG0005817	LOC6587477|XP_002013520.2|DPER	LOC108097646|XP_017055567.1|DFIC
OG0005818	LOC6591895|XP_002016913.2|DPER	LOC108095960|XP_017052790.1|DFIC
OG0005819	LOC6594389|XP_002019481.1|DPER	LOC108098417|XP_017056803.1|DFIC
OG0005820	LOC6594390|XP_002019482.1|DPER	LOC108098429|XP_017056813.1|DFIC
OG0005821	LOC6594291|XP_002019939.1|DPER	LOC108089086|XP_017042685.1|DFIC
OG0005822	LOC6593420|XP_026843342.1|DPER	LOC108088205|XP_017041395.1|DFIC
OG0005823	LOC6602622|XP_002027649.1|DPER	LOC108092799|XP_017048059.1|DFIC
OG0005824	LOC6588245|XP_002012923.1|DPER	LOC108098854|XP_017057506.1|DFIC
OG0005825	LOC6598903|XP_002024005.1|DPER	LOC108100732|XP_017060257.1|DFIC
OG0005826	LOC6594374|XP_002019342.2|DPER	LOC108098789|XP_017057419.1|DFIC
OG0005827	LOC6592006|XP_002017434.1|DPER	LOC108095968|XP_017052800.1|DFIC
OG0005828	LOC6599463|XP_002024612.1|DPER	LOC108093213|XP_017048665.1|DFIC
OG0005829	LOC6594337|XP_026848414.1|DPER	LOC108099558|XP_017058633.1|DFIC
OG0005830	LOC6601881|XP_002026930.2|DPER	LOC108100468|XP_017059888.1|DFIC
OG0005831	LOC6601885|XP_026849374.1|DPER	LOC108100723|XP_017060246.1|DFIC
OG0005832	LOC6601886|XP_026849324.1|DPER	LOC108100709|XP_017060229.1|DFIC
OG0005833	LOC6601895|XP_026849378.1|DPER	LOC108100327|XP_017059623.1|DFIC
OG0005834	LOC113566707|XP_026849322.1|DPER	LOC108100332|XP_017059631.1|DFIC
OG0005835	LOC6601902|XP_002026951.1|DPER	LOC108100150|XP_017059396.1|DFIC
OG0005836	LOC6601402|XP_026847871.1|DPER	LOC108099926|XP_017059084.1|DFIC
OG0005837	LOC6592118|XP_026840133.1|DPER	LOC108092051|XP_017046989.1|DFIC
OG0005838	LOC6594532|XP_002019424.1|DPER	LOC108092154|XP_017047160.1|DFIC
OG0005839	LOC6596490|XP_002021564.1|DPER	LOC108092464|XP_017047541.1|DFIC
OG0005840	LOC6594189|XP_026850232.1|DPER	LOC108087286|XP_017040083.1|DFIC
OG0005841	LOC6594116|XP_026851011.1|DPER	LOC108096127|XP_017052993.1|DFIC
OG0005842	LOC6600027|XP_002025106.1|DPER	LOC108097313|XP_017055019.1|DFIC
OG0005843	LOC6597102|XP_002022291.2|DPER	LOC108087514|XP_017040406.1|DFIC
OG0005844	LOC6595815|XP_026845563.1|DPER	LOC108088309|XP_017041529.1|DFIC
OG0005845	LOC6591813|XP_002017234.2|DPER	LOC108090190|XP_017044266.1|DFIC
OG0005846	LOC6591785|XP_026843032.1|DPER	LOC108099317|XP_017058217.1|DFIC
OG0005847	LOC6594696|XP_026840370.1|DPER	LOC108099530|XP_017058586.1|DFIC
OG0005848	LOC6603322|XP_026845804.1|DPER, LOC113566066|XP_026845786.1|DPER	LOC108094690|XP_017050902.1|DFIC
OG0005849	LOC6600077|XP_026845092.1|DPER	LOC108094607|XP_017050747.1|DFIC
OG0005850	LOC6599447|XP_026847192.1|DPER	LOC108091111|XP_017045623.1|DFIC
OG0005851	LOC6593732|XP_002019110.1|DPER	LOC108088189|XP_017041378.1|DFIC
OG0005852	LOC6594577|XP_002019828.1|DPER	LOC108102078|XP_017062210.1|DFIC
OG0005853	LOC6597570|XP_002022787.1|DPER	LOC108093578|XP_017049193.1|DFIC
OG0005854	LOC6592018|XP_002017513.1|DPER	LOC108098526|XP_017056993.1|DFIC
OG0005855	LOC6597277|XP_026846551.1|DPER	LOC108101777|XP_017061740.1|DFIC
OG0005856	LOC6604080|XP_026845789.1|DPER	LOC108094615|XP_017050778.1|DFIC
OG0005857	LOC6594522|XP_002019464.2|DPER	LOC108101052|XP_017060725.1|DFIC
OG0005858	LOC6592153|XP_002017339.1|DPER	LOC108087969|XP_017041057.1|DFIC
OG0005859	LOC113565744|XP_026844582.1|DPER	LOC108089981|XP_017043971.1|DFIC
OG0005860	LOC6594510|XP_026840363.1|DPER	LOC108098449|XP_017056846.1|DFIC
OG0005861	LOC6587536|XP_026850496.1|DPER	LOC108098670|XP_017057249.1|DFIC
OG0005862	LOC6589989|XP_026841040.1|DPER	LOC108090308|XP_017044407.1|DFIC
OG0005863	LOC6592426|XP_002018238.1|DPER	LOC108087711|XP_017040720.1|DFIC
OG0005864	LOC6591791|XP_002017391.1|DPER	LOC108099319|XP_017058238.1|DFIC
OG0005865	LOC6592104|XP_002017287.1|DPER	LOC108092014|XP_017046939.1|DFIC
OG0005866	LOC6600942|XP_002026044.1|DPER	LOC108093775|XP_017049534.1|DFIC
OG0005867	LOC6595470|XP_002020903.1|DPER	LOC108096920|XP_017054402.1|DFIC, LOC108098166|XP_017056387.1|DFIC
OG0005868	LOC113565042|XP_026840931.1|DPER	LOC108086633|XP_017039097.1|DFIC
OG0005869	LOC6597550|XP_002022799.1|DPER	LOC108086505|XP_017038920.1|DFIC
OG0005870	LOC6600433|XP_026848413.1|DPER	LOC108097333|XP_017055056.1|DFIC
OG0005871	LOC6600065|XP_002025189.2|DPER	LOC108095606|XP_017052259.1|DFIC
OG0005872	LOC6588551|XP_002013218.1|DPER	LOC108099373|XP_017058354.1|DFIC
OG0005873	LOC6591795|XP_002017395.1|DPER	LOC108099429|XP_017058449.1|DFIC
OG0005874	LOC6603208|XP_026845784.1|DPER	LOC108094644|XP_017050838.1|DFIC
OG0005875	LOC6592792|XP_002017823.1|DPER	LOC108101575|XP_017061475.1|DFIC
OG0005876	LOC6596918|XP_026845481.1|DPER	LOC108091318|XP_017045938.1|DFIC
OG0005877	LOC6603522|XP_002028501.1|DPER	LOC108094650|XP_017050848.1|DFIC
OG0005878	LOC6596933|XP_026845251.1|DPER	LOC108091173|XP_017045708.1|DFIC
OG0005879	LOC6599265|XP_026848252.1|DPER	LOC108091114|XP_017045626.1|DFIC
OG0005880	LOC6603411|XP_002028387.2|DPER	LOC108088873|XP_017042350.1|DFIC
OG0005881	LOC6597111|XP_002022268.1|DPER	LOC108087491|XP_017040370.1|DFIC
OG0005882	LOC6599363|XP_002024486.1|DPER	LOC108102166|XP_017062353.1|DFIC
OG0005883	LOC6601105|XP_002026070.1|DPER	LOC108099088|XP_017057893.1|DFIC
OG0005884	LOC6597105|XP_026845240.1|DPER	LOC108093212|XP_017048664.1|DFIC
OG0005885	LOC6602272|XP_002027321.1|DPER	LOC108086954|XP_017039556.1|DFIC
OG0005886	LOC6599078|XP_026849005.1|DPER	LOC108100373|XP_017059709.1|DFIC
OG0005887	LOC6597109|XP_026845196.1|DPER	LOC108087490|XP_017040368.1|DFIC
OG0005888	LOC6596149|XP_026845257.1|DPER	LOC108088796|XP_017042249.1|DFIC
OG0005889	LOC6599068|XP_026849024.1|DPER	LOC108089505|XP_017043308.1|DFIC
OG0005890	LOC6597829|XP_026846426.1|DPER	LOC108097146|XP_017054754.1|DFIC
OG0005891	LOC6602830|XP_002027864.2|DPER	LOC108100395|XP_017059744.1|DFIC
OG0005892	LOC6602797|XP_002027848.1|DPER	LOC108100665|XP_017060167.1|DFIC
OG0005893	LOC6596936|XP_002022218.1|DPER	LOC108096407|XP_017053469.1|DFIC
OG0005894	LOC6597056|XP_002022215.2|DPER	LOC108096408|XP_017053470.1|DFIC
OG0005895	LOC6597057|XP_002022216.1|DPER	LOC108096409|XP_017053471.1|DFIC
OG0005896	LOC6601841|XP_002026872.1|DPER	LOC108100619|XP_017060101.1|DFIC
OG0005897	LOC6600497|XP_026847642.1|DPER	LOC108095452|XP_017052052.1|DFIC
OG0005898	LOC6597580|XP_002022767.1|DPER	LOC108094681|XP_017050890.1|DFIC
OG0005899	LOC6590651|XP_002016409.1|DPER	LOC108094030|XP_017049950.1|DFIC
OG0005900	LOC6589590|XP_002014563.1|DPER	LOC108091515|XP_017046260.1|DFIC
OG0005901	LOC6590362|XP_002015842.1|DPER	LOC108096804|XP_017054179.1|DFIC
OG0005902	LOC6600888|XP_002025952.2|DPER	LOC108101526|XP_017061387.1|DFIC
OG0005903	LOC6594484|XP_002019750.2|DPER	LOC108087204|XP_017039959.1|DFIC
OG0005904	LOC6587803|XP_002013689.2|DPER	LOC108087333|XP_017040154.1|DFIC
OG0005906	LOC6602341|XP_026848528.1|DPER	LOC108088282|XP_017041492.1|DFIC
OG0005907	LOC113566489|XP_026848087.1|DPER	LOC108100442|XP_017059853.1|DFIC
OG0005908	LOC6601866|XP_002026915.1|DPER	LOC108096369|XP_017053409.1|DFIC
OG0005909	LOC6595773|XP_002021353.2|DPER	LOC108088909|XP_017042407.1|DFIC
OG0005910	LOC6590003|XP_002016053.1|DPER	LOC108093981|XP_017049879.1|DFIC
OG0005911	LOC6590002|XP_002016052.1|DPER	LOC108093982|XP_017049880.1|DFIC
OG0005912	LOC6590517|XP_002016085.1|DPER	LOC108093736|XP_017049480.1|DFIC
OG0005913	LOC113565375|XP_026842948.1|DPER	LOC108095780|XP_017052523.1|DFIC
OG0005914	LOC6592246|XP_002017632.2|DPER	LOC108093840|XP_017049659.1|DFIC
OG0005915	LOC6592247|XP_002017633.1|DPER	LOC108093841|XP_017049660.1|DFIC
OG0005916	LOC6600865|XP_002025900.1|DPER	LOC108095215|XP_017051715.1|DFIC
OG0005917	LOC6592455|XP_002018305.1|DPER	LOC108095169|XP_017051622.1|DFIC
OG0005918	LOC6597613|XP_002022751.1|DPER	LOC108095372|XP_017051940.1|DFIC
OG0005919	LOC6592692|XP_002017729.2|DPER	LOC108090647|XP_017044914.1|DFIC
OG0005920	LOC6603155|XP_002028170.1|DPER	LOC108093658|XP_017049322.1|DFIC
OG0005921	LOC6601119|XP_002026194.1|DPER	LOC108100283|XP_017059557.1|DFIC
OG0005922	LOC6598374|XP_026846130.1|DPER	LOC108097128|XP_017054713.1|DFIC
OG0005923	LOC6595990|XP_002021011.1|DPER	LOC108100568|XP_017060035.1|DFIC
OG0005924	LOC6595992|XP_002021013.1|DPER	LOC108086939|XP_017039537.1|DFIC
OG0005925	LOC6599066|XP_002024182.2|DPER	LOC108089606|XP_017043455.1|DFIC
OG0005926	LOC6598160|XP_002023447.2|DPER	LOC108097879|XP_017055904.1|DFIC
