Orthogroup	DPER.longest_only	DPSE.longest_only
OG0006137	LOC6597078|XP_002022253.1|DPER	LOC4812818|XP_001353191.1|DPSE
OG0006138	LOC6591084|XP_026842135.1|DPER	LOC4803579|XP_001360283.1|DPSE
OG0006139	LOC6590692|XP_026842500.1|DPER	LOC4805038|XP_001361501.2|DPSE
OG0006140	LOC6601290|XP_026842546.1|DPER	LOC6899063|XP_033234906.1|DPSE
OG0006141	LOC6601605|XP_026841772.1|DPER	LOC4805688|XP_033233925.1|DPSE
OG0006142	LOC6601495|XP_026848014.1|DPER	LOC4812295|XP_001352925.4|DPSE
OG0006143	LOC6595776|XP_026845228.1|DPER	LOC6900528|XP_033241006.1|DPSE
OG0006144	LOC6599735|XP_002024840.2|DPER	LOC4812312|XP_001352625.2|DPSE
OG0006145	LOC6599077|XP_002024210.2|DPER	LOC4813047|XP_001354014.2|DPSE
OG0006146	LOC6593838|XP_002018700.1|DPER	LOC4818134|XP_001357434.3|DPSE
OG0006147	LOC6594911|XP_002020119.1|DPER	LOC4800604|XP_001357849.1|DPSE
OG0006148	LOC6595977|XP_026845542.1|DPER	LOC4813291|XP_001353317.2|DPSE
OG0006149	LOC6595777|XP_002021324.1|DPER	LOC4812782|XP_001353503.2|DPSE
OG0006150	LOC6595780|XP_002021325.2|DPER	LOC4812783|XP_001353504.3|DPSE
OG0006151	LOC6589218|XP_002014443.2|DPER	LOC4816851|XP_001356324.1|DPSE
OG0006152	LOC6591577|XP_002016755.1|DPER	LOC4802118|XP_001359099.2|DPSE
OG0006153	LOC6590418|XP_002016431.1|DPER	LOC4804187|XP_001360789.2|DPSE
OG0006154	LOC6594670|XP_002019848.1|DPER	LOC4803216|XP_001359992.1|DPSE
OG0006155	LOC6594916|XP_002020124.1|DPER	LOC6896827|XP_002137030.3|DPSE
OG0006156	LOC6594287|XP_002019613.1|DPER	LOC4803025|XP_001359827.2|DPSE
OG0006157	LOC6590985|XP_002016550.1|DPER	LOC4804284|XP_001360865.3|DPSE
OG0006158	LOC6596073|XP_026845278.1|DPER	LOC4813057|XP_001353357.4|DPSE
OG0006159	LOC6590211|XP_026841645.1|DPER	LOC4803879|XP_033234043.1|DPSE
OG0006160	LOC6590986|XP_002016551.1|DPER	LOC4804285|XP_001360866.2|DPSE
OG0006161	LOC6592886|XP_026841536.1|DPER	LOC4804516|XP_001361067.4|DPSE
OG0006162	LOC6602527|XP_026846802.1|DPER	LOC26534304|XP_015044230.2|DPSE
OG0006163	LOC6590224|XP_002016073.2|DPER	LOC4803885|XP_002138338.3|DPSE
OG0006165	LOC6595758|XP_026845439.1|DPER	LOC4812854|XP_001353514.3|DPSE
OG0006166	LOC113565992|XP_026845388.1|DPER	LOC117183658|XP_033234192.1|DPSE, LOC117184617|XP_033238983.1|DPSE, LOC26533467|XP_033233218.1|DPSE
OG0006166	LOC6598834|XP_026851115.1|DPER	LOC26532260|XP_033237456.1|DPSE, LOC6899958|XP_002135326.3|DPSE
OG0006166	LOC6589549|XP_026843908.1|DPER	LOC4816939|XP_001356379.3|DPSE
OG0006167	LOC6601568|XP_026841786.1|DPER	LOC5495513|XP_001362068.2|DPSE
OG0006168	LOC6599233|XP_002024290.1|DPER	LOC4815031|XP_001354852.3|DPSE
OG0006168	LOC6599232|XP_026848314.1|DPER	LOC6901465|XP_002134151.3|DPSE
OG0006169	LOC6596909|XP_002021870.1|DPER	LOC4815421|XP_001355409.1|DPSE
OG0006170	LOC6590562|XP_002015949.2|DPER	LOC4803777|XP_001360439.2|DPSE
OG0006171	LOC6602248|XP_002027278.1|DPER	LOC6902476|XP_002133021.2|DPSE
OG0006172	LOC6597175|XP_002022353.1|DPER	LOC4813051|XP_001353252.3|DPSE
OG0006173	LOC6595623|XP_002020697.2|DPER	LOC6903189|XP_002132888.2|DPSE
OG0006174	LOC6599040|XP_002024157.1|DPER	LOC4813126|XP_001353985.3|DPSE
OG0006175	LOC6600873|XP_002025908.1|DPER	LOC117183602|XP_033233953.1|DPSE, LOC6898990|XP_002138950.1|DPSE
OG0006175	LOC6600872|XP_002025907.1|DPER	LOC6898991|XP_002138951.2|DPSE
OG0006175	LOC6600874|XP_002025909.1|DPER	LOC6898989|XP_002138949.1|DPSE
OG0006176	LOC6596240|XP_026843565.1|DPER	LOC6902625|XP_002133151.1|DPSE
OG0006176	LOC6593448|XP_002018730.1|DPER	LOC6903539|XP_002132414.1|DPSE
OG0006177	LOC113566046|XP_026845765.1|DPER	LOC26532987|XP_015037664.2|DPSE
OG0006177	LOC6589471|XP_026844071.1|DPER	LOC6902948|XP_002132674.2|DPSE
OG0006178	LOC6600924|XP_026842054.1|DPER	LOC6899012|XP_002138967.2|DPSE
OG0006179	LOC6596164|XP_002021141.1|DPER	LOC6900459|XP_002134852.2|DPSE
OG0006181	LOC6588106|XP_026843310.1|DPER	LOC4801010|XP_003736358.3|DPSE
OG0006182	LOC6594875|XP_002020114.1|DPER	LOC4800608|XP_001357853.3|DPSE
OG0006183	LOC6588323|XP_002013599.1|DPER	LOC4801649|XP_001358702.3|DPSE
OG0006184	LOC6587940|XP_002012799.1|DPER	LOC4800972|XP_001358153.3|DPSE
OG0006185	LOC6587780|XP_002013730.1|DPER	LOC4801522|XP_001358599.2|DPSE
OG0006186	LOC6587914|XP_002012805.1|DPER	LOC6896977|XP_002137163.1|DPSE
OG0006187	LOC6594735|XP_002020561.1|DPER	LOC4800407|XP_001357689.1|DPSE
OG0006188	LOC6599933|XP_026849191.1|DPER	LOC4816081|XP_015041256.2|DPSE
OG0006189	LOC6599934|XP_002025126.1|DPER	LOC4815772|XP_001355575.2|DPSE
OG0006190	LOC6587335|XP_002014023.1|DPER	LOC4801290|XP_001358410.3|DPSE
OG0006191	LOC6587464|XP_002013050.1|DPER	LOC4801171|XP_001358305.3|DPSE
OG0006192	LOC6600117|XP_002025284.2|DPER	LOC4815505|XP_001355218.4|DPSE
OG0006193	LOC6597306|XP_002022378.1|DPER	LOC4815081|XP_001355019.1|DPSE
OG0006194	LOC113566299|XP_026847141.1|DPER	LOC4815030|XP_015042079.2|DPSE
OG0006195	LOC6600400|XP_026848386.1|DPER	LOC4815955|XP_001355312.2|DPSE
OG0006196	LOC6591315|XP_026844710.1|DPER	LOC6897474|XP_033241607.1|DPSE
OG0006197	LOC6602013|XP_026846813.1|DPER	LOC6899784|XP_033237056.1|DPSE
OG0006198	LOC6599299|XP_026848256.1|DPER	LOC6901448|XP_033240276.1|DPSE
OG0006199	LOC6587649|XP_026840244.1|DPER	LOC4801380|XP_001358483.2|DPSE
OG0006200	LOC6587544|XP_026848308.1|DPER	LOC4801198|XP_001358327.4|DPSE
OG0006201	LOC6601755|XP_026846952.1|DPER	LOC6901018|XP_015042192.2|DPSE
OG0006202	LOC6601756|XP_002026831.1|DPER	LOC4814264|XP_001354352.1|DPSE
OG0006203	LOC6598442|XP_026848599.1|DPER	LOC4814543|XP_015041509.2|DPSE
OG0006204	LOC6594737|XP_002020563.1|DPER	LOC6896742|XP_002136949.4|DPSE
OG0006205	LOC6597705|XP_002022856.1|DPER	LOC4815540|XP_001355666.2|DPSE
OG0006206	LOC6603542|XP_026846044.1|DPER	LOC4811754|XP_033240086.1|DPSE
OG0006207	LOC6593707|XP_002018631.1|DPER	LOC4818009|XP_001357480.2|DPSE
OG0006208	LOC6601097|XP_002026062.1|DPER	LOC4812573|XP_001352500.3|DPSE
OG0006209	LOC6597722|XP_002022994.2|DPER	LOC4816012|XP_001355730.3|DPSE
OG0006210	LOC6597418|XP_026846411.1|DPER	LOC6901607|XP_015041870.2|DPSE
OG0006211	LOC113565914|XP_026845084.1|DPER, LOC6589853|XP_002014713.1|DPER	LOC4817139|XP_001356518.2|DPSE
OG0006212	LOC113565913|XP_026845083.1|DPER, LOC6589854|XP_002014714.1|DPER	LOC4816881|XP_015035891.2|DPSE
OG0006213	LOC6594680|XP_002019315.2|DPER	LOC4802773|XP_001359633.3|DPSE
OG0006214	LOC6599361|XP_002024484.1|DPER	LOC4815329|XP_033239283.1|DPSE
OG0006215	LOC6600421|XP_026848402.1|DPER	LOC6901969|XP_033240845.1|DPSE
OG0006216	LOC6598678|XP_026841041.1|DPER	LOC4800733|XP_001357951.3|DPSE
OG0006217	LOC6598293|XP_026846205.1|DPER	LOC4815135|XP_001354800.2|DPSE
OG0006218	LOC6598013|XP_002023205.1|DPER	LOC4816541|XP_001356241.4|DPSE
OG0006219	LOC6596770|XP_026845895.1|DPER	LOC4815430|XP_015041140.1|DPSE
OG0006220	LOC6599015|XP_002024083.1|DPER	LOC6900789|XP_002135148.1|DPSE
OG0006221	LOC6594891|XP_002019988.1|DPER	LOC4800714|XP_001357938.3|DPSE
OG0006222	LOC6595025|XP_002019990.2|DPER	LOC4800712|XP_001357937.2|DPSE
OG0006223	LOC6599382|XP_026847084.1|DPER	LOC4814859|XP_001355031.2|DPSE
OG0006224	LOC6597688|XP_026846368.1|DPER	LOC6902245|XP_033241388.1|DPSE
OG0006225	LOC6599258|XP_002024284.1|DPER	LOC4815390|XP_001354850.3|DPSE
OG0006226	LOC6602073|XP_002027151.1|DPER	LOC6898687|XP_002138692.2|DPSE
OG0006227	LOC6598455|XP_026848653.1|DPER	LOC6901211|XP_002133912.2|DPSE
OG0006228	LOC6590810|XP_002016356.1|DPER	LOC4804127|XP_001360735.1|DPSE
OG0006229	LOC6602545|XP_026846766.1|DPER	LOC26532627|XP_033237074.1|DPSE
OG0006230	LOC6600019|XP_026849189.1|DPER	LOC4815765|XP_015041281.2|DPSE
OG0006231	LOC6598438|XP_026848709.1|DPER	LOC4814684|XP_015041498.2|DPSE
OG0006232	LOC6602982|XP_026845778.1|DPER	LOC6899744|XP_033237988.1|DPSE
OG0006233	LOC113566065|XP_026845782.1|DPER	LOC6899177|XP_033239056.1|DPSE
OG0006234	LOC6600021|XP_002025100.1|DPER	LOC4815928|XP_001355590.2|DPSE
OG0006235	LOC6597363|XP_002022404.1|DPER	LOC6901618|XP_002134288.2|DPSE
OG0006236	LOC6600402|XP_002025457.1|DPER	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE
OG0006237	LOC6597706|XP_002022857.1|DPER	LOC4815541|XP_001355667.1|DPSE
OG0006238	LOC6604640|XP_026847127.1|DPER	LOC4814974|XP_015042013.2|DPSE
OG0006239	LOC113566583|XP_026848623.1|DPER	LOC6901176|XP_002133877.2|DPSE
OG0006240	LOC6588197|XP_002012824.1|DPER	LOC4800995|XP_033233145.1|DPSE
OG0006241	LOC6600022|XP_002025101.1|DPER	LOC4815927|XP_001355589.3|DPSE
OG0006242	LOC6600349|XP_026848426.1|DPER	LOC117184488|XP_033238219.1|DPSE
OG0006243	LOC6587997|XP_002013739.2|DPER	LOC4801513|XP_001358592.3|DPSE
OG0006244	LOC6594878|XP_002019997.2|DPER	LOC4800706|XP_001357931.1|DPSE
OG0006245	LOC6587392|XP_002013571.2|DPER	LOC4801668|XP_001358720.3|DPSE
OG0006246	LOC6598469|XP_002023697.2|DPER	LOC4814985|XP_001354662.2|DPSE
OG0006247	LOC6591026|XP_002016645.2|DPER	LOC4805012|XP_033235070.1|DPSE
OG0006248	LOC113566132|XP_026846201.1|DPER, LOC6598689|XP_026845190.1|DPER	LOC6896949|XP_002137134.2|DPSE
OG0006249	LOC6595549|XP_026844124.1|DPER	LOC4817582|XP_001356986.3|DPSE
OG0006250	LOC6597818|XP_026846975.1|DPER	LOC6902298|XP_015041368.1|DPSE
OG0006251	LOC6598660|XP_002023778.1|DPER	LOC4800745|XP_001357962.2|DPSE
OG0006252	LOC6598659|XP_002023777.1|DPER	LOC4800744|XP_001357961.1|DPSE
OG0006253	LOC6598467|XP_002023695.2|DPER	LOC6901287|XP_002133988.2|DPSE
OG0006254	LOC113566377|XP_026847478.1|DPER	LOC26534447|XP_033238617.1|DPSE
OG0006255	LOC6587805|XP_002012747.2|DPER	LOC4800930|XP_001358117.3|DPSE
OG0006256	LOC6600023|XP_002025102.1|DPER	LOC6902191|XP_002133718.1|DPSE
OG0006257	LOC6601711|XP_026846910.1|DPER	LOC4814405|XP_015042211.2|DPSE
OG0006258	LOC6597724|XP_026846951.1|DPER	LOC6902319|XP_033239609.1|DPSE
OG0006259	LOC6588526|XP_002013601.1|DPER	LOC4801647|XP_001358700.2|DPSE
OG0006260	LOC6598311|XP_002023385.2|DPER	LOC4815233|XP_001354734.2|DPSE
OG0006261	LOC6595401|XP_002020874.2|DPER	LOC4817796|XP_033235975.1|DPSE
OG0006262	LOC6597899|XP_002023026.2|DPER	LOC4814394|XP_001354420.3|DPSE
OG0006263	LOC6600794|XP_002025817.1|DPER	LOC4814726|XP_001354541.1|DPSE
OG0006264	LOC6600690|XP_026845170.1|DPER	LOC6901162|XP_015041432.2|DPSE
OG0006265	LOC6590702|XP_002016060.1|DPER	LOC4803873|XP_001360522.2|DPSE
OG0006266	LOC6600694|XP_002025858.1|DPER	LOC4814608|XP_033240728.1|DPSE
OG0006267	LOC6598231|XP_026846260.1|DPER	LOC4814838|XP_015041610.2|DPSE
OG0006268	LOC6592384|XP_002018139.2|DPER	LOC4804458|XP_001361017.3|DPSE
OG0006269	LOC6595041|XP_002020368.2|DPER	LOC4800352|XP_001357562.2|DPSE
OG0006270	LOC6597876|XP_002023036.2|DPER	LOC6901072|XP_002134551.1|DPSE
OG0006271	LOC6588163|XP_002012867.1|DPER	LOC4801021|XP_001358191.2|DPSE
OG0006272	LOC6598517|XP_026848639.1|DPER	LOC4814676|XP_015041493.2|DPSE
OG0006273	LOC6590054|XP_002015527.1|DPER	LOC4803413|XP_001360160.1|DPSE
OG0006274	LOC6600068|XP_026845123.1|DPER	LOC4815724|XP_001355531.4|DPSE
OG0006275	LOC6598579|XP_002023642.1|DPER	LOC4815090|XP_001354643.3|DPSE
OG0006276	LOC6599518|XP_002024646.2|DPER	LOC4814136|XP_033238481.1|DPSE
OG0006277	LOC6588503|XP_002013946.1|DPER	LOC6897155|XP_015037205.2|DPSE
OG0006278	LOC6597785|XP_026846999.1|DPER	LOC4816093|XP_001355726.4|DPSE
OG0006279	LOC6598306|XP_026846192.1|DPER	LOC4814444|XP_033238032.1|DPSE
OG0006280	LOC6600189|XP_026846721.1|DPER	LOC6901882|XP_015040930.2|DPSE
OG0006281	LOC6600190|XP_026846723.1|DPER	LOC4815455|XP_033237587.1|DPSE
OG0006282	LOC6597314|XP_002022502.1|DPER	LOC4814597|XP_001354955.4|DPSE
OG0006283	LOC6587829|XP_002013693.1|DPER	LOC4801562|XP_001358634.3|DPSE
OG0006284	LOC6599791|XP_002024961.1|DPER	LOC4812239|XP_001352539.2|DPSE
OG0006285	LOC6592089|XP_002017533.1|DPER	LOC4802732|XP_001359595.3|DPSE
OG0006286	LOC6588337|XP_002013809.2|DPER	LOC4801455|XP_001358549.4|DPSE
OG0006287	LOC6598389|XP_002023512.2|DPER	LOC4815165|XP_001354808.1|DPSE
OG0006288	LOC6595067|XP_026846529.1|DPER	LOC6896687|XP_002136901.2|DPSE
OG0006289	LOC6587287|XP_002013850.1|DPER	LOC4801431|XP_001358526.2|DPSE
OG0006290	LOC6597301|XP_002022442.1|DPER	LOC4815377|XP_001354985.2|DPSE
OG0006291	LOC6602242|XP_002027272.1|DPER	LOC4816569|XP_001355916.1|DPSE
OG0006292	LOC6597029|XP_026845398.1|DPER	LOC4815462|XP_033237570.1|DPSE
OG0006293	LOC6603307|XP_026849882.1|DPER	LOC4813625|XP_001353650.3|DPSE
OG0006294	LOC6597251|XP_026846599.1|DPER	LOC6901629|XP_015041906.2|DPSE
OG0006295	LOC6597771|XP_002022974.2|DPER	LOC4816023|XP_001355717.2|DPSE
OG0006296	LOC6597444|XP_002022386.2|DPER	LOC4814634|XP_001355013.2|DPSE
OG0006297	LOC6602616|XP_026846640.1|DPER	LOC6901911|XP_015040996.2|DPSE
OG0006298	LOC6603854|XP_002028811.2|DPER, LOC6597249|XP_002022375.1|DPER	LOC4815050|XP_001355020.3|DPSE
OG0006299	LOC6597247|XP_026846440.1|DPER	LOC6901632|XP_015041908.2|DPSE
OG0006300	LOC6598573|XP_002023636.1|DPER	LOC4815007|XP_001354637.3|DPSE
OG0006301	LOC6597336|XP_026846495.1|DPER	LOC4814681|XP_001354943.3|DPSE
OG0006302	LOC6600719|XP_026848676.1|DPER	LOC4814692|XP_033237999.1|DPSE
OG0006303	LOC6591175|XP_026842781.1|DPER	LOC6898043|XP_002138131.2|DPSE
OG0006304	LOC6594758|XP_026840013.1|DPER	LOC6896832|XP_002137035.3|DPSE
OG0006305	LOC6594762|XP_026850673.1|DPER	LOC4800621|XP_033240324.1|DPSE
OG0006306	LOC113566108|XP_026846020.1|DPER	LOC4802125|XP_033233101.1|DPSE
OG0006307	LOC6587607|XP_002013246.2|DPER	LOC4801938|XP_001358955.5|DPSE
OG0006308	LOC6602692|XP_002027719.1|DPER	LOC4814215|XP_001354335.2|DPSE
OG0006309	LOC6600041|XP_026849134.1|DPER	LOC4815902|XP_001355597.3|DPSE
OG0006310	LOC6587852|XP_026850788.1|DPER	LOC4801485|XP_001358568.4|DPSE
OG0006311	LOC6599977|XP_026845096.1|DPER	LOC4815710|XP_001355550.4|DPSE
OG0006312	LOC6599978|XP_002025167.1|DPER	LOC4815761|XP_001355549.3|DPSE
OG0006313	LOC6600781|XP_026845145.1|DPER	LOC4815277|XP_001354527.3|DPSE
OG0006314	LOC6603498|XP_002028478.2|DPER	LOC4811743|XP_001352315.2|DPSE
OG0006315	LOC6595099|XP_026840451.1|DPER	LOC4800343|XP_003736198.2|DPSE
OG0006316	LOC6600196|XP_002025327.1|DPER	LOC4816017|XP_001355289.1|DPSE
OG0006317	LOC6597490|XP_002022726.1|DPER	LOC4814813|XP_001355157.1|DPSE
OG0006318	LOC6597450|XP_026846402.1|DPER	LOC4814938|XP_033238185.1|DPSE
OG0006319	LOC6602077|XP_002027155.1|DPER	LOC4804890|XP_001361378.2|DPSE
OG0006320	LOC6597865|XP_026847012.1|DPER	LOC6901062|XP_002134541.1|DPSE
OG0006321	LOC6599957|XP_002025034.1|DPER	LOC4815334|XP_001354927.3|DPSE
OG0006322	LOC6600669|XP_002025742.2|DPER	LOC6901209|XP_002133910.2|DPSE
OG0006323	LOC6603653|XP_026846062.1|DPER	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE
OG0006324	LOC6600371|XP_026848385.1|DPER	LOC6901954|XP_002133488.2|DPSE
OG0006325	LOC6587965|XP_002013709.1|DPER	LOC4801547|XP_001358619.3|DPSE
OG0006326	LOC6597041|XP_002022201.1|DPER	LOC4813844|XP_001353156.3|DPSE
OG0006327	LOC6587362|XP_002013019.1|DPER	LOC4801142|XP_001358281.3|DPSE
OG0006328	LOC6587791|XP_026839914.1|DPER	LOC6896965|XP_033232750.1|DPSE
OG0006329	LOC6600200|XP_026846642.1|DPER	LOC4815727|XP_001355273.3|DPSE
OG0006330	LOC6588583|XP_026839977.1|DPER	LOC4801378|XP_015037212.2|DPSE
OG0006331	LOC6599401|XP_026847158.1|DPER	LOC4814930|XP_001355081.4|DPSE
OG0006332	LOC6599268|XP_002024263.2|DPER	LOC4814442|XP_001354836.3|DPSE
OG0006333	LOC6598186|XP_002023360.1|DPER	LOC4815225|XP_001354726.4|DPSE
OG0006334	LOC6597752|XP_026847059.1|DPER	LOC6902307|XP_002133834.1|DPSE
OG0006335	LOC6595151|XP_002020141.1|DPER	LOC6896823|XP_002137026.2|DPSE
OG0006336	LOC6599214|XP_026848265.1|DPER	LOC4815285|XP_001354868.1|DPSE
OG0006337	LOC6598211|XP_026846237.1|DPER	LOC4815247|XP_033238222.1|DPSE
OG0006338	LOC6591596|XP_002017542.1|DPER	LOC4802740|XP_001359603.1|DPSE
OG0006339	LOC6603591|XP_026845777.1|DPER	LOC6899606|XP_033237613.1|DPSE
OG0006340	LOC6597236|XP_026846432.1|DPER	LOC6901573|XP_002134246.1|DPSE
OG0006341	LOC6597869|XP_026846939.1|DPER	LOC4814317|XP_001354398.2|DPSE
OG0006342	LOC6597871|XP_026847014.1|DPER	LOC4814256|XP_033239329.1|DPSE
OG0006343	LOC6597872|XP_026846979.1|DPER	LOC6901056|XP_002134535.2|DPSE
OG0006344	LOC6597717|XP_002022868.2|DPER	LOC4815499|XP_033239482.1|DPSE
OG0006345	LOC6594879|XP_026843476.1|DPER	LOC4800705|XP_033232584.1|DPSE
OG0006346	LOC6594848|XP_002020251.1|DPER	LOC4800463|XP_001357734.2|DPSE
OG0006347	LOC6587233|XP_026840257.1|DPER	LOC6897317|XP_003736581.3|DPSE
OG0006348	LOC6598419|XP_002023663.2|DPER	LOC6901267|XP_015041538.2|DPSE
OG0006349	LOC6600697|XP_026845153.1|DPER	LOC6901160|XP_033240730.1|DPSE
OG0006350	LOC6595133|XP_002020299.1|DPER	LOC6896781|XP_002136987.1|DPSE
OG0006351	LOC6597405|XP_002022497.1|DPER	LOC4815284|XP_033241494.1|DPSE
OG0006352	LOC6591258|XP_026841145.1|DPER	LOC4803656|XP_001360339.2|DPSE
OG0006353	LOC6595047|XP_026846743.1|DPER	LOC4800415|XP_015038765.2|DPSE
OG0006354	LOC6587706|XP_026846873.1|DPER	LOC4800936|XP_001358123.3|DPSE
OG0006355	LOC6597378|XP_026846430.1|DPER	LOC4816052|XP_002133751.2|DPSE
OG0006356	LOC6600770|XP_002025838.1|DPER	LOC4814934|XP_001354537.2|DPSE
OG0006357	LOC6602621|XP_026846645.1|DPER	LOC6901910|XP_015040983.2|DPSE
OG0006358	LOC6600639|XP_002025633.1|DPER	LOC4811942|XP_001352766.1|DPSE
OG0006359	LOC6588021|XP_002013727.1|DPER	LOC4801526|XP_001358602.2|DPSE
OG0006360	LOC6603081|XP_026847146.1|DPER	LOC4815063|XP_015042062.1|DPSE
OG0006361	LOC6591747|XP_002016985.1|DPER	LOC4802277|XP_001359229.3|DPSE
OG0006362	LOC6597390|XP_026846405.1|DPER	LOC4814539|XP_001354967.1|DPSE
OG0006363	LOC6597472|XP_026849286.1|DPER	LOC6901742|XP_015042095.2|DPSE
OG0006364	LOC6595410|XP_002020883.1|DPER	LOC4817726|XP_033235972.1|DPSE
OG0006365	LOC6599435|XP_002024533.2|DPER	LOC4815174|XP_001355043.3|DPSE
OG0006366	LOC6599439|XP_026847161.1|DPER	LOC6901652|XP_033239800.1|DPSE
OG0006367	LOC6597708|XP_002022859.2|DPER	LOC6902248|XP_002133775.2|DPSE
OG0006368	LOC6595302|XP_026850149.1|DPER	LOC4800371|XP_015038600.2|DPSE
OG0006369	LOC6595301|XP_026850995.1|DPER	LOC4800370|XP_015038540.2|DPSE
OG0006370	LOC6601714|XP_002026772.1|DPER	LOC4814345|XP_001354378.1|DPSE
OG0006371	LOC6595168|XP_002020423.2|DPER	LOC4800317|XP_001357591.2|DPSE
OG0006372	LOC6588549|XP_002013011.1|DPER	LOC6899810|XP_002135725.1|DPSE
OG0006373	LOC6597267|XP_026846453.1|DPER	LOC6901594|XP_015041850.2|DPSE
OG0006374	LOC6599980|XP_026845127.1|DPER	LOC4815449|XP_001355547.2|DPSE
OG0006375	LOC6597616|XP_026848900.1|DPER	LOC4815122|XP_001355204.3|DPSE
OG0006376	LOC6597709|XP_026846537.1|DPER	LOC4815543|XP_001355668.3|DPSE
OG0006377	LOC6601733|XP_002026791.1|DPER	LOC4814418|XP_001354390.1|DPSE
OG0006378	LOC6594938|XP_026848969.1|DPER	LOC4800510|XP_001357775.3|DPSE
OG0006379	LOC6600055|XP_002025070.1|DPER	LOC6902206|XP_002133733.2|DPSE
OG0006380	LOC6598277|XP_002023300.1|DPER	LOC4815125|XP_001354687.2|DPSE
OG0006381	LOC6597308|XP_002022380.1|DPER	LOC4815098|XP_001355017.2|DPSE
OG0006382	LOC6597693|XP_002022874.1|DPER	LOC4815748|XP_001355677.3|DPSE
OG0006383	LOC6600129|XP_026846621.1|DPER	LOC4815762|XP_033239006.1|DPSE
OG0006384	LOC6600130|XP_002025297.1|DPER	LOC4815668|XP_001355270.2|DPSE
OG0006385	LOC6587702|XP_002012751.1|DPER	LOC4800934|XP_001358121.2|DPSE
OG0006386	LOC6593424|XP_002019130.2|DPER	LOC4816204|XP_001355786.1|DPSE
OG0006387	LOC6595332|XP_026846390.1|DPER	LOC4800393|XP_001357678.4|DPSE
OG0006388	LOC6597749|XP_026847050.1|DPER	LOC4815991|XP_001355714.4|DPSE
OG0006389	LOC6597750|XP_026847030.1|DPER	LOC4815820|XP_001355715.4|DPSE
OG0006390	LOC6591410|XP_002016936.1|DPER	LOC4802239|XP_015037691.1|DPSE
OG0006391	LOC6587260|XP_002013910.2|DPER	LOC4801389|XP_001358490.3|DPSE
OG0006392	LOC6600791|XP_002025814.1|DPER	LOC4814487|XP_001354544.4|DPSE
OG0006393	LOC6595566|XP_002020914.1|DPER	LOC4817722|XP_001357124.4|DPSE
OG0006394	LOC6594850|XP_002020058.1|DPER	LOC4800651|XP_001357884.1|DPSE
OG0006395	LOC6595040|XP_002020367.1|DPER	LOC4800353|XP_001357561.1|DPSE
OG0006396	LOC6600763|XP_002025771.1|DPER	LOC4814731|XP_001354571.3|DPSE
OG0006397	LOC6597592|XP_002022811.2|DPER	LOC4815267|XP_001355164.3|DPSE
OG0006398	LOC6598280|XP_002023303.2|DPER	LOC6901319|XP_002134020.2|DPSE
OG0006399	LOC6600205|XP_026846633.1|DPER	LOC4815650|XP_033239496.1|DPSE
OG0006400	LOC6600203|XP_026846628.1|DPER	LOC4815795|XP_001355275.3|DPSE
OG0006401	LOC6595819|XP_026845397.1|DPER	LOC4813657|XP_001353486.3|DPSE
OG0006402	LOC6591459|XP_002016945.1|DPER	LOC4802248|XP_001359207.2|DPSE
OG0006403	LOC6594297|XP_026850375.1|DPER	LOC4803295|XP_001360059.2|DPSE
OG0006404	LOC6594722|XP_026850462.1|DPER	LOC4802837|XP_001359673.4|DPSE
OG0006405	LOC6602281|XP_026848505.1|DPER	LOC4813302|XP_001353593.3|DPSE
OG0006406	LOC6587227|XP_002013645.2|DPER	LOC4801604|XP_001358671.2|DPSE
OG0006407	LOC6597258|XP_002022452.1|DPER	LOC4815331|XP_001354981.3|DPSE
OG0006408	LOC6597234|XP_002022529.2|DPER	LOC4815176|XP_001354938.1|DPSE
OG0006409	LOC6598250|XP_026846220.1|DPER	LOC4815254|XP_001354755.2|DPSE
OG0006410	LOC6600663|XP_002025868.1|DPER	LOC4815320|XP_001354512.2|DPSE
OG0006411	LOC6598273|XP_026846187.1|DPER	LOC6901317|XP_033239448.1|DPSE
OG0006412	LOC6588537|XP_002013973.1|DPER	LOC4801332|XP_001358444.2|DPSE
OG0006413	LOC6588490|XP_026840103.1|DPER	LOC4801334|XP_015037190.2|DPSE
OG0006414	LOC6587887|XP_002013203.1|DPER	LOC4801970|XP_001358983.2|DPSE
OG0006415	LOC6597901|XP_026847039.1|DPER	LOC4814248|XP_001354419.3|DPSE
OG0006416	LOC6597647|XP_026849316.1|DPER	LOC4814814|XP_001355146.2|DPSE
OG0006417	LOC6596287|XP_002021809.1|DPER	LOC4816462|XP_001356150.2|DPSE
OG0006418	LOC6602696|XP_026845970.1|DPER	LOC6901013|XP_033238151.1|DPSE
OG0006419	LOC6598669|XP_026850792.1|DPER	LOC4800729|XP_001357949.2|DPSE
OG0006420	LOC6587824|XP_002013687.1|DPER	LOC4801565|XP_001358639.2|DPSE
OG0006421	LOC6596545|XP_002021682.2|DPER	LOC4816417|XP_001356077.3|DPSE
OG0006422	LOC6589578|XP_002014287.1|DPER	LOC4818105|XP_001357229.1|DPSE
OG0006423	LOC6588319|XP_002013567.1|DPER	LOC4801674|XP_001358724.3|DPSE
