Orthogroup	CQUI.longest_only	BCOP.longest_only
OG0004751	LOC6033701|XP_001844124.2|CQUI	LOC119069668|XP_037029682.1|BCOP
OG0004752	LOC6033703|XP_001844126.1|CQUI	LOC119069343|XP_037029309.1|BCOP
OG0004753	LOC6033704|XP_001844127.2|CQUI	LOC119067355|XP_037026159.1|BCOP
OG0004754	LOC6033705|XP_001844128.1|CQUI	LOC119067352|XP_037026157.1|BCOP
OG0004755	LOC6033712|XP_038117221.1|CQUI	LOC119080984|XP_037045527.1|BCOP
OG0004756	LOC6033713|XP_001844134.2|CQUI	LOC119080730|XP_037045153.1|BCOP
OG0004757	LOC6033720|XP_038105297.1|CQUI	LOC119067873|XP_037027030.1|BCOP
OG0004758	LOC6039195|XP_038122528.1|CQUI	LOC119070554|XP_037030850.1|BCOP
OG0004759	LOC6039198|XP_038122984.1|CQUI	LOC119069605|XP_037029591.1|BCOP
OG0004760	LOC6039201|XP_038105092.1|CQUI	LOC119070578|XP_037030880.1|BCOP
OG0004761	LOC6039606|XP_038112004.1|CQUI	LOC119069129|XP_037028924.1|BCOP
OG0004762	LOC6038054|XP_038114918.1|CQUI	LOC119067783|XP_037026816.1|BCOP
OG0004763	LOC6038059|XP_038105125.1|CQUI	LOC119067997|XP_037027252.1|BCOP
OG0004764	LOC6040682|XP_038104175.1|CQUI	LOC119067356|XP_037026160.1|BCOP
OG0004765	LOC6040686|XP_038114839.1|CQUI	LOC119069468|XP_037029415.1|BCOP
OG0004766	LOC6037332|XP_038116156.1|CQUI	LOC119067506|XP_037026412.1|BCOP
OG0004767	LOC6037471|XP_001847378.2|CQUI	LOC119070408|XP_037030630.1|BCOP
OG0004768	LOC6032709|XP_038115999.1|CQUI	LOC119069191|XP_037029032.1|BCOP
OG0004769	LOC6035385|XP_038104454.1|CQUI	LOC119079864|XP_037043837.1|BCOP
OG0004770	LOC6035386|XP_001845587.1|CQUI	LOC119074486|XP_037036528.1|BCOP
OG0004771	LOC6035384|XP_001845585.2|CQUI	LOC119068586|XP_037028127.1|BCOP
OG0004772	LOC6036804|XP_001846798.1|CQUI	LOC119084665|XP_037050639.1|BCOP
OG0004773	LOC6035078|XP_001845313.2|CQUI	LOC119067991|XP_037027247.1|BCOP
OG0004774	LOC6035075|XP_038121003.1|CQUI	LOC119067992|XP_037027248.1|BCOP
OG0004775	LOC6035072|XP_038105378.1|CQUI	LOC119067990|XP_037027244.1|BCOP
OG0004776	LOC6035068|XP_038104827.1|CQUI	LOC119085433|XP_037051748.1|BCOP
OG0004777	LOC6035416|XP_001845609.1|CQUI	LOC119069288|XP_037029251.1|BCOP
OG0004778	LOC119765159|XP_038104412.1|CQUI	LOC119068433|XP_037027898.1|BCOP
OG0004779	LOC6035335|XP_038104406.1|CQUI	LOC119073964|XP_037035763.1|BCOP
OG0004780	LOC6035328|XP_001845545.1|CQUI	LOC119078505|XP_037041959.1|BCOP
OG0004781	LOC6047689|XP_038110351.1|CQUI	LOC119069795|XP_037029836.1|BCOP
OG0004782	LOC6035537|XP_038110801.1|CQUI	LOC119070124|XP_037030338.1|BCOP
OG0004783	LOC6046138|XP_038104914.1|CQUI	LOC119083283|XP_037048870.1|BCOP
OG0004784	LOC6042432|XP_038105717.1|CQUI	LOC119068807|XP_037028475.1|BCOP
OG0004785	LOC6040253|XP_001849692.2|CQUI	LOC119068935|XP_037028694.1|BCOP
OG0004786	LOC6040257|XP_001849694.1|CQUI	LOC119069254|XP_037029203.1|BCOP
OG0004787	LOC6040266|XP_038104916.1|CQUI	LOC119069280|XP_037029237.1|BCOP
OG0004788	LOC6040267|XP_001849700.1|CQUI	LOC119069238|XP_037029174.1|BCOP
OG0004789	LOC6040268|XP_038104574.1|CQUI	LOC119069256|XP_037029205.1|BCOP
OG0004790	LOC6039077|XP_001848750.1|CQUI	LOC119069286|XP_037029249.1|BCOP
OG0004791	LOC119771181|XP_038122656.1|CQUI	LOC119069204|XP_037029070.1|BCOP
OG0004792	LOC6040663|XP_038105179.1|CQUI	LOC119067931|XP_037027140.1|BCOP
OG0004793	LOC6040662|XP_038104480.1|CQUI	LOC119067371|XP_037026178.1|BCOP
OG0004794	LOC6047061|XP_038122922.1|CQUI	LOC119070535|XP_037030803.1|BCOP
OG0004796	LOC6040872|XP_038105237.1|CQUI	LOC119067762|XP_037026789.1|BCOP
OG0004797	LOC6040880|XP_038105232.1|CQUI	LOC119069040|XP_037028803.1|BCOP
OG0004799	LOC6040692|XP_038111505.1|CQUI	LOC119081245|XP_037045871.1|BCOP
OG0004800	LOC6037510|XP_001847416.1|CQUI	LOC119067464|XP_037026345.1|BCOP
OG0004801	LOC6045592|XP_038105796.1|CQUI	LOC119076307|XP_037038908.1|BCOP
OG0004803	LOC6033723|XP_038105889.1|CQUI	LOC119070484|XP_037030732.1|BCOP
OG0004804	LOC6035052|XP_038104560.1|CQUI	LOC119070545|XP_037030813.1|BCOP
OG0004805	LOC6038022|XP_038105589.1|CQUI	LOC119067280|XP_037026052.1|BCOP
OG0004806	LOC6038033|XP_038123004.1|CQUI	LOC119068779|XP_037028433.1|BCOP
OG0004807	LOC6039897|XP_001849395.1|CQUI	LOC119079932|XP_037043930.1|BCOP
OG0004808	LOC6035066|XP_038104556.1|CQUI	LOC119077387|XP_037040481.1|BCOP
OG0004809	LOC6042403|XP_001851528.1|CQUI	LOC119083955|XP_037049661.1|BCOP
OG0004810	LOC6042402|XP_038123005.1|CQUI	LOC119083935|XP_037049648.1|BCOP
OG0004811	LOC6042397|XP_038108448.1|CQUI	LOC119070082|XP_037030285.1|BCOP
OG0004812	LOC6042392|XP_038112150.1|CQUI	LOC119069596|XP_037029581.1|BCOP
OG0004813	LOC6036810|XP_038104805.1|CQUI	LOC119079861|XP_037043833.1|BCOP
OG0004815	LOC6032039|XP_038105440.1|CQUI	LOC119083592|XP_037049229.1|BCOP
OG0004816	LOC6032045|XP_001842711.2|CQUI	LOC119069056|XP_037028825.1|BCOP
OG0004817	LOC6032046|XP_001842712.2|CQUI	LOC119069060|XP_037028830.1|BCOP
OG0004818	LOC6032061|XP_001842727.1|CQUI	LOC119067224|XP_037025965.1|BCOP
OG0004819	LOC6032069|XP_001842735.1|CQUI	LOC119068473|XP_037027980.1|BCOP
OG0004820	LOC6032070|XP_001842736.2|CQUI	LOC119068667|XP_037028244.1|BCOP
OG0004821	LOC6032072|XP_038115655.1|CQUI	LOC119085770|XP_037052157.1|BCOP
OG0004822	LOC6032080|XP_038104760.1|CQUI	LOC119069781|XP_037029818.1|BCOP
OG0004823	LOC6032083|XP_001842749.1|CQUI	LOC119068767|XP_037028415.1|BCOP
OG0004824	LOC6032084|XP_001842750.2|CQUI	LOC119068789|XP_037028443.1|BCOP
OG0004825	LOC6032099|XP_001842764.2|CQUI	LOC119085044|XP_037051150.1|BCOP
OG0004826	LOC6035186|XP_001845416.2|CQUI	LOC119085265|XP_037051511.1|BCOP
OG0004827	LOC6035188|XP_038105070.1|CQUI	LOC119068308|XP_037027748.1|BCOP
OG0004828	LOC6035191|XP_001845421.1|CQUI	LOC119069743|XP_037029777.1|BCOP
OG0004829	LOC6037399|XP_001847318.2|CQUI	LOC119080458|XP_037044723.1|BCOP, LOC119069839|XP_037029902.1|BCOP
OG0004833	LOC6033922|XP_038105632.1|CQUI	LOC119067299|XP_037026095.1|BCOP
OG0004834	LOC6036795|XP_001846789.1|CQUI	LOC119067924|XP_037027126.1|BCOP
OG0004835	LOC6036793|XP_001846787.2|CQUI	LOC119070460|XP_037030708.1|BCOP
OG0004836	LOC6040910|XP_038122904.1|CQUI	LOC119074901|XP_037037146.1|BCOP, LOC119074869|XP_037037092.1|BCOP
OG0004837	LOC6040912|XP_001850240.1|CQUI	LOC119072528|XP_037033671.1|BCOP
OG0004838	LOC6040929|XP_001850257.2|CQUI	LOC119070505|XP_037030757.1|BCOP
OG0004839	LOC6040928|XP_038123034.1|CQUI	LOC119070503|XP_037030747.1|BCOP
OG0004840	LOC6035404|XP_001845598.2|CQUI	LOC119077749|XP_037040952.1|BCOP
OG0004841	LOC6037352|XP_001847275.2|CQUI	LOC119082998|XP_037048532.1|BCOP
OG0004842	LOC6037342|XP_001847266.2|CQUI	LOC119069119|XP_037028911.1|BCOP
OG0004844	LOC6033964|XP_001844352.1|CQUI	LOC119067104|XP_037025763.1|BCOP
OG0004845	LOC6033967|XP_038104318.1|CQUI	LOC119067100|XP_037025758.1|BCOP
OG0004846	LOC6045714|XP_001863022.2|CQUI	LOC119066722|XP_037025232.1|BCOP
OG0004847	LOC6032647|XP_001843214.2|CQUI	LOC119072915|XP_037034128.1|BCOP
OG0004850	LOC6053351|XP_038115052.1|CQUI	LOC119085749|XP_037052126.1|BCOP
OG0004851	LOC6032009|XP_001842677.2|CQUI	LOC119085754|XP_037052132.1|BCOP
OG0004852	LOC6032101|XP_038122533.1|CQUI	LOC119085767|XP_037052147.1|BCOP
OG0004853	LOC6032797|XP_038117362.1|CQUI	LOC119081784|XP_037046889.1|BCOP
OG0004854	LOC6032828|XP_001843366.2|CQUI	LOC119084865|XP_037050895.1|BCOP
OG0004855	LOC6032837|XP_001843371.2|CQUI	LOC119071857|XP_037032812.1|BCOP, LOC119082833|XP_037048383.1|BCOP
OG0004856	LOC6032889|XP_038115758.1|CQUI	LOC119073469|XP_037034868.1|BCOP
OG0004857	LOC6049345|XP_038121996.1|CQUI	LOC119082492|XP_037047901.1|BCOP, LOC119079805|XP_037043768.1|BCOP
OG0004858	LOC6031074|XP_038117926.1|CQUI	LOC119079828|XP_037043787.1|BCOP
OG0004859	LOC6031066|XP_038121782.1|CQUI	LOC119073158|XP_037034355.1|BCOP, LOC119073157|XP_037034354.1|BCOP
OG0004860	LOC6031076|XP_001841927.1|CQUI	LOC119081295|XP_037045953.1|BCOP, LOC119084593|XP_037050537.1|BCOP
OG0004861	LOC6031081|XP_038114947.1|CQUI	LOC119081072|XP_037045692.1|BCOP
OG0004862	LOC6031090|XP_038114567.1|CQUI	LOC119074388|XP_037036406.1|BCOP
OG0004863	LOC6038677|XP_038116442.1|CQUI	LOC119084931|XP_037050965.1|BCOP
OG0004864	LOC6038678|XP_038119126.1|CQUI	LOC119081219|XP_037045838.1|BCOP
OG0004865	LOC6038680|XP_001848435.1|CQUI	LOC119080887|XP_037045361.1|BCOP
OG0004866	LOC6042793|XP_038116607.1|CQUI	LOC119080369|XP_037044561.1|BCOP
OG0004867	LOC6042378|XP_038113412.1|CQUI	LOC119073990|XP_037035795.1|BCOP
OG0004868	LOC6042789|XP_001870794.1|CQUI	LOC119079744|XP_037043708.1|BCOP
OG0004869	LOC6042795|XP_001870798.1|CQUI	LOC119081377|XP_037046154.1|BCOP
OG0004870	LOC6042810|XP_001870808.1|CQUI	LOC119081382|XP_037046165.1|BCOP
OG0004871	LOC6042816|XP_001870814.2|CQUI	LOC119078931|XP_037042571.1|BCOP
OG0004872	LOC6047865|XP_001864864.1|CQUI	LOC119081560|XP_037046484.1|BCOP
OG0004873	LOC6041056|XP_001850367.2|CQUI	LOC119071534|XP_037032314.1|BCOP
OG0004874	LOC6041052|XP_001850363.2|CQUI	LOC119077748|XP_037040934.1|BCOP
OG0004875	LOC6041042|XP_038121931.1|CQUI	LOC119068412|XP_037027870.1|BCOP
OG0004876	LOC119769880|XP_038119587.1|CQUI	LOC119072503|XP_037033642.1|BCOP
OG0004877	LOC6041025|XP_038122387.1|CQUI	LOC119075483|XP_037037829.1|BCOP
OG0004878	LOC6031108|XP_038120035.1|CQUI	LOC119080515|XP_037044819.1|BCOP
OG0004879	LOC6031116|XP_038118149.1|CQUI	LOC119073821|XP_037035500.1|BCOP
OG0004880	LOC6031119|XP_001841964.1|CQUI	LOC119073313|XP_037034596.1|BCOP
OG0004881	LOC6031120|XP_001841965.2|CQUI	LOC119081274|XP_037045925.1|BCOP
OG0004882	LOC6031127|XP_038121858.1|CQUI	LOC119081283|XP_037045939.1|BCOP
OG0004883	LOC6031128|XP_038121855.1|CQUI	LOC119081280|XP_037045935.1|BCOP
OG0004884	LOC6031153|XP_038122195.1|CQUI	LOC119073428|XP_037034784.1|BCOP
OG0004885	LOC6031160|XP_038122027.1|CQUI	LOC119076083|XP_037038629.1|BCOP
OG0004886	LOC6031164|XP_001842007.1|CQUI	LOC119080153|XP_037044265.1|BCOP
OG0004887	LOC6031165|XP_038121190.1|CQUI	LOC119080147|XP_037044261.1|BCOP
OG0004888	LOC6031166|XP_038114576.1|CQUI	LOC119075404|XP_037037746.1|BCOP
OG0004889	LOC6030975|XP_001841829.2|CQUI	LOC119074112|XP_037035973.1|BCOP
OG0004890	LOC6030973|XP_038121809.1|CQUI	LOC119080893|XP_037045368.1|BCOP
OG0004891	LOC6030968|XP_038121630.1|CQUI	LOC119070729|XP_037031080.1|BCOP
OG0004892	LOC6031064|XP_038119798.1|CQUI	LOC119071890|XP_037032884.1|BCOP
OG0004893	LOC6043930|XP_001861513.1|CQUI	LOC119079913|XP_037043898.1|BCOP
OG0004894	LOC6043927|XP_001861510.2|CQUI	LOC119077347|XP_037040431.1|BCOP
OG0004895	LOC6045536|XP_001862891.2|CQUI	LOC119074084|XP_037035934.1|BCOP
OG0004896	LOC6051435|XP_038120460.1|CQUI	LOC119085038|XP_037051129.1|BCOP
OG0004897	LOC6041058|XP_038117480.1|CQUI	LOC119081407|XP_037046196.1|BCOP
OG0004898	LOC6041018|XP_038114929.1|CQUI	LOC119073887|XP_037035667.1|BCOP
OG0004899	LOC6031099|XP_038121429.1|CQUI	LOC119079716|XP_037043667.1|BCOP
OG0004900	LOC6054043|XP_038116191.1|CQUI	LOC119079987|XP_037044039.1|BCOP
OG0004901	LOC6043919|XP_001861504.2|CQUI	LOC119079334|XP_037043047.1|BCOP
OG0004902	LOC6043923|XP_038118580.1|CQUI	LOC119070375|XP_037030578.1|BCOP
OG0004903	LOC6052661|XP_038118295.1|CQUI	LOC119084961|XP_037051004.1|BCOP
OG0004904	LOC6046849|XP_001863984.1|CQUI	LOC119074005|XP_037035834.1|BCOP
OG0004905	LOC6046852|XP_038118359.1|CQUI	LOC119073847|XP_037035584.1|BCOP
OG0004906	LOC6030986|XP_001841839.2|CQUI	LOC119080319|XP_037044488.1|BCOP
OG0004907	LOC6040644|XP_001850009.2|CQUI	LOC119080380|XP_037044582.1|BCOP
OG0004908	LOC6043377|XP_038116517.1|CQUI	LOC119080341|XP_037044532.1|BCOP, LOC119080342|XP_037044533.1|BCOP
OG0004909	LOC6049586|XP_038115882.1|CQUI	LOC119071877|XP_037032854.1|BCOP
OG0004910	LOC6039568|XP_001849162.2|CQUI	LOC119071865|XP_037032825.1|BCOP
OG0004911	LOC6039557|XP_038118886.1|CQUI	LOC119077381|XP_037040472.1|BCOP
OG0004912	LOC6053801|XP_038120512.1|CQUI	LOC119080320|XP_037044493.1|BCOP
OG0004913	LOC6052188|XP_001868490.1|CQUI	LOC119084868|XP_037050900.1|BCOP
OG0004914	LOC6043324|XP_038116587.1|CQUI	LOC119076239|XP_037038800.1|BCOP
OG0004915	LOC6043331|XP_001858490.1|CQUI	LOC119075480|XP_037037825.1|BCOP
OG0004916	LOC6043338|XP_038118846.1|CQUI	LOC119080698|XP_037045046.1|BCOP
OG0004917	LOC6053707|XP_001867574.2|CQUI	LOC119074973|XP_037037271.1|BCOP
OG0004918	LOC6053706|XP_038117721.1|CQUI	LOC119073188|XP_037034394.1|BCOP
OG0004919	LOC6053382|XP_038119032.1|CQUI	LOC119081123|XP_037045761.1|BCOP
OG0004920	LOC6050541|XP_038120184.1|CQUI	LOC119076625|XP_037039390.1|BCOP
OG0004921	LOC6047306|XP_038116264.1|CQUI	LOC119075016|XP_037037322.1|BCOP
OG0004922	LOC6043699|XP_038117260.1|CQUI	LOC119067779|XP_037026813.1|BCOP
OG0004923	LOC6047329|XP_001864405.2|CQUI	LOC119079333|XP_037043051.1|BCOP
OG0004924	LOC6049786|XP_001866493.2|CQUI	LOC119080455|XP_037044718.1|BCOP, LOC119074859|XP_037037067.1|BCOP
OG0004925	LOC6054018|XP_038121726.1|CQUI	LOC119083668|XP_037049348.1|BCOP
OG0004926	LOC6050503|XP_038119835.1|CQUI	LOC119086074|XP_037052548.1|BCOP
OG0004927	LOC6040746|XP_038119907.1|CQUI	LOC119073245|XP_037034460.1|BCOP
OG0004928	LOC6035292|XP_038117794.1|CQUI	LOC119083561|XP_037049175.1|BCOP
OG0004929	LOC6035309|XP_038118096.1|CQUI	LOC119073144|XP_037034337.1|BCOP, LOC119073142|XP_037034335.1|BCOP
OG0004930	LOC6041606|XP_038119499.1|CQUI	LOC119081722|XP_037046759.1|BCOP
OG0004931	LOC6049358|XP_001866123.2|CQUI	LOC119081831|XP_037046963.1|BCOP, LOC119075139|XP_037037418.1|BCOP
OG0004932	LOC6049348|XP_001866127.2|CQUI	LOC119073436|XP_037034812.1|BCOP
OG0004933	LOC6049349|XP_001866128.1|CQUI	LOC119079833|XP_037043794.1|BCOP
OG0004934	LOC6049350|XP_001866129.2|CQUI	LOC119079265|XP_037042938.1|BCOP
OG0004935	LOC6047852|XP_001864855.2|CQUI	LOC119080367|XP_037044559.1|BCOP
OG0004936	LOC6030990|XP_038115490.1|CQUI	LOC119080314|XP_037044484.1|BCOP
OG0004937	LOC6030983|XP_001841836.2|CQUI	LOC119081616|XP_037046557.1|BCOP
OG0004938	LOC119771269|XP_038123052.1|CQUI, LOC6031028|XP_001841880.1|CQUI	LOC119079896|XP_037043880.1|BCOP
OG0004939	LOC6031030|XP_038120410.1|CQUI	LOC119077464|XP_037040565.1|BCOP
OG0004940	LOC6031035|XP_038117384.1|CQUI	LOC119077365|XP_037040445.1|BCOP
OG0004941	LOC6031042|XP_038114824.1|CQUI	LOC119079991|XP_037044049.1|BCOP
OG0004942	LOC6031047|XP_038117859.1|CQUI	LOC119076517|XP_037039201.1|BCOP
OG0004943	LOC6031049|XP_001841898.1|CQUI	LOC119076891|XP_037039794.1|BCOP
OG0004944	LOC6031063|XP_038122012.1|CQUI	LOC119081254|XP_037045884.1|BCOP
OG0004945	LOC6034091|XP_001844459.1|CQUI	LOC119071639|XP_037032495.1|BCOP
OG0004946	LOC6031006|XP_038120661.1|CQUI	LOC119066317|XP_037024601.1|BCOP
OG0004947	LOC6030999|XP_038118718.1|CQUI	LOC119084690|XP_037050665.1|BCOP
OG0004948	LOC6042818|XP_001870816.2|CQUI	LOC119076038|XP_037038560.1|BCOP
OG0004949	LOC6042820|XP_038120566.1|CQUI	LOC119076222|XP_037038775.1|BCOP
OG0004950	LOC6042821|XP_038119055.1|CQUI	LOC119073892|XP_037035675.1|BCOP
OG0004951	LOC6042824|XP_038116571.1|CQUI	LOC119068251|XP_037027682.1|BCOP
OG0004952	LOC6042826|XP_001870823.1|CQUI	LOC119077106|XP_037040164.1|BCOP
OG0004953	LOC6042828|XP_001870825.1|CQUI	LOC119084905|XP_037050955.1|BCOP
OG0004954	LOC6044579|XP_001862072.2|CQUI	LOC119073320|XP_037034605.1|BCOP
OG0004955	LOC6039263|XP_001848898.2|CQUI	LOC119079260|XP_037042935.1|BCOP, LOC119079419|XP_037043218.1|BCOP
OG0004956	LOC6039267|XP_038115125.1|CQUI	LOC119079417|XP_037043215.1|BCOP
OG0004957	LOC6044083|XP_038114695.1|CQUI	LOC119073733|XP_037035260.1|BCOP
OG0004958	LOC6044069|XP_038116052.1|CQUI	LOC119081433|XP_037046249.1|BCOP
OG0004959	LOC6044062|XP_038121183.1|CQUI	LOC119074040|XP_037035881.1|BCOP
OG0004960	LOC6044067|XP_038122351.1|CQUI	LOC119078298|XP_037041687.1|BCOP
OG0004961	LOC6044063|XP_001861634.2|CQUI	LOC119084962|XP_037051006.1|BCOP
OG0004962	LOC6044088|XP_001861631.1|CQUI	LOC119073263|XP_037034536.1|BCOP
OG0004963	LOC119768573|XP_038114513.1|CQUI	LOC119084801|XP_037050763.1|BCOP
OG0004964	LOC6051406|XP_038117934.1|CQUI	LOC119081263|XP_037045899.1|BCOP
OG0004965	LOC6045672|XP_001862990.1|CQUI	LOC119080539|XP_037044848.1|BCOP
OG0004966	LOC119769641|XP_038118806.1|CQUI	LOC119080490|XP_037044777.1|BCOP
OG0004967	LOC6047369|XP_001864441.1|CQUI	LOC119081371|XP_037046145.1|BCOP
OG0004968	LOC119769240|XP_038117101.1|CQUI	LOC119080918|XP_037045429.1|BCOP
OG0004969	LOC6053218|XP_038121462.1|CQUI	LOC119083682|XP_037049362.1|BCOP
OG0004970	LOC6053219|XP_038121463.1|CQUI	LOC119080913|XP_037045415.1|BCOP
OG0004971	LOC6038838|XP_038121464.1|CQUI	LOC119080915|XP_037045420.1|BCOP
OG0004972	LOC119770493|XP_038121416.1|CQUI, LOC119769771|XP_038119276.1|CQUI	LOC119080925|XP_037045440.1|BCOP
OG0004973	LOC6038820|XP_001848537.1|CQUI	LOC119080934|XP_037045449.1|BCOP
OG0004974	LOC6038807|XP_038117097.1|CQUI	LOC119080720|XP_037045101.1|BCOP
OG0004975	LOC6047332|XP_001864408.1|CQUI	LOC119080177|XP_037044298.1|BCOP
OG0004976	LOC6047334|XP_038120001.1|CQUI	LOC119082796|XP_037048338.1|BCOP
OG0004977	LOC6038664|XP_001848421.2|CQUI	LOC119073470|XP_037034870.1|BCOP
OG0004978	LOC6043644|XP_038118720.1|CQUI	LOC119084805|XP_037050771.1|BCOP
OG0004979	LOC6040580|XP_038119611.1|CQUI	LOC119080645|XP_037044953.1|BCOP
OG0004980	LOC6044646|XP_038121367.1|CQUI	LOC119071510|XP_037032268.1|BCOP
OG0004981	LOC6030984|XP_001841837.2|CQUI	LOC119071300|XP_037032073.1|BCOP
OG0004982	LOC6030985|XP_001841838.2|CQUI	LOC119071251|XP_037031984.1|BCOP
OG0004983	LOC6030977|XP_001841831.2|CQUI	LOC119073305|XP_037034582.1|BCOP
OG0004984	LOC6042840|XP_001870836.1|CQUI	LOC119073303|XP_037034580.1|BCOP
OG0004985	LOC6039545|XP_038118683.1|CQUI	LOC119083866|XP_037049567.1|BCOP
OG0004986	LOC6039551|XP_038120315.1|CQUI	LOC119072209|XP_037033277.1|BCOP
OG0004987	LOC6039550|XP_038119871.1|CQUI	LOC119080661|XP_037044980.1|BCOP
OG0004988	LOC6039548|XP_038121779.1|CQUI	LOC119080695|XP_037045039.1|BCOP
OG0004989	LOC6039553|XP_001849150.2|CQUI	LOC119080758|XP_037045213.1|BCOP
OG0004990	LOC6048516|XP_038118480.1|CQUI	LOC119073677|XP_037035179.1|BCOP
OG0004991	LOC6050162|XP_038114619.1|CQUI	LOC119080383|XP_037044585.1|BCOP
OG0004992	LOC119770788|XP_038122210.1|CQUI	LOC119080381|XP_037044583.1|BCOP
OG0004994	LOC6048750|XP_038120756.1|CQUI	LOC119077236|XP_037040301.1|BCOP
OG0004997	LOC6047338|XP_038120638.1|CQUI	LOC119075127|XP_037037408.1|BCOP, LOC119084529|XP_037050434.1|BCOP
OG0004998	LOC6042306|XP_038120682.1|CQUI	LOC119080350|XP_037044547.1|BCOP
OG0004999	LOC6042305|XP_001851441.2|CQUI	LOC119085242|XP_037051460.1|BCOP
OG0005000	LOC6042316|XP_001851449.1|CQUI	LOC119073414|XP_037034757.1|BCOP
OG0005001	LOC6042318|XP_038117643.1|CQUI	LOC119075762|XP_037038201.1|BCOP
OG0005002	LOC6036305|XP_001846371.1|CQUI	LOC119077769|XP_037040978.1|BCOP
OG0005003	LOC6039421|XP_001849033.1|CQUI	LOC119080535|XP_037044843.1|BCOP
OG0005004	LOC6039420|XP_038117210.1|CQUI	LOC119081614|XP_037046555.1|BCOP
OG0005005	LOC6050235|XP_038121592.1|CQUI	LOC119079297|XP_037042979.1|BCOP
OG0005006	LOC6048924|XP_038118322.1|CQUI	LOC119079664|XP_037043609.1|BCOP
OG0005007	LOC6050230|XP_038118701.1|CQUI	LOC119079272|XP_037042946.1|BCOP
OG0005008	LOC6050233|XP_038117209.1|CQUI	LOC119079683|XP_037043635.1|BCOP
OG0005009	LOC6050239|XP_001866878.2|CQUI	LOC119073419|XP_037034759.1|BCOP
OG0005010	LOC6037314|XP_001847240.1|CQUI	LOC119078133|XP_037041530.1|BCOP
OG0005011	LOC6037315|XP_038115551.1|CQUI	LOC119072370|XP_037033460.1|BCOP
OG0005012	LOC6052708|XP_001868935.2|CQUI	LOC119080448|XP_037044708.1|BCOP
OG0005013	LOC6044826|XP_038117755.1|CQUI	LOC119074550|XP_037036624.1|BCOP
OG0005015	LOC6051592|XP_001868010.2|CQUI	LOC119079346|XP_037043071.1|BCOP
OG0005016	LOC6038609|XP_038118944.1|CQUI	LOC119074671|XP_037036853.1|BCOP
OG0005017	LOC6037297|XP_038114771.1|CQUI	LOC119066121|XP_037024300.1|BCOP
OG0005018	LOC6037303|XP_001847229.2|CQUI	LOC119076971|XP_037039962.1|BCOP
OG0005019	LOC6037304|XP_001847230.1|CQUI	LOC119076429|XP_037039073.1|BCOP
OG0005020	LOC6050486|XP_038120893.1|CQUI	LOC119081392|XP_037046174.1|BCOP
OG0005021	LOC6036268|XP_038119928.1|CQUI	LOC119077651|XP_037040766.1|BCOP
OG0005022	LOC6036263|XP_001846330.2|CQUI	LOC119068432|XP_037027897.1|BCOP
OG0005023	LOC6036264|XP_038115842.1|CQUI	LOC119079831|XP_037043792.1|BCOP
OG0005024	LOC6036261|XP_001846328.2|CQUI	LOC119076642|XP_037039408.1|BCOP
OG0005025	LOC6036240|XP_001846309.2|CQUI	LOC119074896|XP_037037138.1|BCOP
OG0005026	LOC6036244|XP_038121384.1|CQUI	LOC119081220|XP_037045839.1|BCOP
OG0005027	LOC6036233|XP_038121295.1|CQUI	LOC119073701|XP_037035196.1|BCOP
OG0005028	LOC6045930|XP_001863207.2|CQUI	LOC119068477|XP_037027983.1|BCOP
OG0005029	LOC6045920|XP_001863201.2|CQUI	LOC119075588|XP_037037955.1|BCOP
OG0005030	LOC6040216|XP_038119880.1|CQUI	LOC119068277|XP_037027706.1|BCOP
OG0005031	LOC6040213|XP_038117752.1|CQUI	LOC119086060|XP_037052530.1|BCOP
OG0005032	LOC6039452|XP_038117304.1|CQUI	LOC119076635|XP_037039398.1|BCOP
OG0005033	LOC6039439|XP_038117909.1|CQUI	LOC119081726|XP_037046767.1|BCOP
OG0005034	LOC6045462|XP_038119624.1|CQUI	LOC119081823|XP_037046954.1|BCOP
OG0005035	LOC6049109|XP_001865920.2|CQUI	LOC119080717|XP_037045094.1|BCOP
OG0005036	LOC6049110|XP_001865922.2|CQUI	LOC119067221|XP_037025963.1|BCOP
OG0005037	LOC6049111|XP_038120273.1|CQUI	LOC119073608|XP_037035078.1|BCOP
OG0005038	LOC6041092|XP_038116136.1|CQUI	LOC119075194|XP_037037482.1|BCOP
OG0005039	LOC6041078|XP_038119620.1|CQUI	LOC119070323|XP_037030486.1|BCOP
OG0005040	LOC6041089|XP_038118648.1|CQUI	LOC119073817|XP_037035489.1|BCOP
OG0005041	LOC6043984|XP_038121891.1|CQUI	LOC119081329|XP_037046011.1|BCOP
OG0005042	LOC6043982|XP_038121313.1|CQUI	LOC119084797|XP_037050757.1|BCOP
OG0005043	LOC6043975|XP_001861555.2|CQUI	LOC119073901|XP_037035685.1|BCOP
OG0005044	LOC6043973|XP_038118148.1|CQUI	LOC119069510|XP_037029486.1|BCOP
OG0005045	LOC6043971|XP_001861551.1|CQUI	LOC119066172|XP_037024369.1|BCOP
OG0005046	LOC6043966|XP_001861546.1|CQUI	LOC119078148|XP_037041519.1|BCOP
OG0005047	LOC119769670|XP_038118910.1|CQUI, LOC6047386|XP_038118871.1|CQUI	LOC119080703|XP_037045057.1|BCOP
OG0005048	LOC6043964|XP_038119506.1|CQUI	LOC119073804|XP_037035460.1|BCOP
