Orthogroup	CQUI.longest_only	DSER.longest_only
OG0004698	LOC119765464|XP_038105270.1|CQUI	LOC110181490|XP_020804909.1|DSER
OG0004699	LOC6047919|XP_038104973.1|CQUI	LOC110190377|XP_020816465.1|DSER
OG0004700	LOC6035574|XP_001845729.2|CQUI	LOC110187725|XP_020812831.1|DSER
OG0004701	LOC6035554|XP_038110340.1|CQUI	LOC110191042|XP_020817425.1|DSER
OG0004702	LOC6050612|XP_038104352.1|CQUI	LOC110191261|XP_020817711.1|DSER
OG0004703	LOC6044856|XP_001862301.1|CQUI	LOC110184652|XP_020808915.1|DSER
OG0004704	LOC6045193|XP_038110275.1|CQUI	LOC110188815|XP_020814355.1|DSER
OG0004705	LOC6045190|XP_001862588.1|CQUI	LOC110188186|XP_020813421.1|DSER
OG0004706	LOC6045204|XP_038105866.1|CQUI	LOC110185157|XP_020809519.1|DSER
OG0004707	LOC6047830|XP_038116814.1|CQUI	LOC110185682|XP_020810309.1|DSER
OG0004708	LOC6047832|XP_038116987.1|CQUI	LOC110184520|XP_020808749.1|DSER
OG0004709	LOC6046601|XP_038122674.1|CQUI	LOC110191234|XP_020817672.1|DSER
OG0004710	LOC6046599|XP_038109528.1|CQUI	LOC110176468|XP_020798486.1|DSER
OG0004711	LOC6032578|XP_038104687.1|CQUI	LOC110191267|XP_020817722.1|DSER
OG0004712	LOC6040874|XP_001850204.2|CQUI	LOC110185617|XP_020810227.1|DSER
OG0004713	LOC6036798|XP_038106810.1|CQUI	LOC110188559|XP_020813979.1|DSER
OG0004714	LOC6036800|XP_038106831.1|CQUI	LOC110188138|XP_020813390.1|DSER
OG0004715	LOC6035086|XP_001845320.2|CQUI	LOC110186005|XP_020810698.1|DSER
OG0004716	LOC6032694|XP_001843254.2|CQUI	LOC110191066|XP_020817456.1|DSER
OG0004717	LOC6032682|XP_038104138.1|CQUI	LOC110182218|XP_020805903.1|DSER
OG0004718	LOC6032681|XP_038105108.1|CQUI	LOC110183789|XP_020807804.1|DSER
OG0004719	LOC6039168|XP_038107397.1|CQUI	LOC110186532|XP_020811390.1|DSER
OG0004720	LOC6039161|XP_001848817.1|CQUI	LOC110191056|XP_020817444.1|DSER
OG0004722	LOC6032630|XP_038105262.1|CQUI	LOC110186643|XP_020811562.1|DSER
OG0004724	LOC6032649|XP_038122997.1|CQUI	LOC110186949|XP_020811943.1|DSER
OG0004725	LOC6032650|XP_038104199.1|CQUI	LOC110191265|XP_020817719.1|DSER
OG0004726	LOC6032660|XP_038104648.1|CQUI	LOC110177361|XP_020799713.1|DSER
OG0004727	LOC6046598|XP_038104662.1|CQUI	LOC110184974|XP_020809286.1|DSER
OG0004728	LOC6042430|XP_001851545.1|CQUI	LOC110188713|XP_020814186.1|DSER
OG0004729	LOC6037482|XP_001847392.1|CQUI	LOC110183233|XP_020807107.1|DSER
OG0004730	LOC6037484|XP_001847394.2|CQUI	LOC110185775|XP_020810437.1|DSER
OG0004731	LOC6031661|XP_001842407.1|CQUI	LOC110186664|XP_020811588.1|DSER
OG0004732	LOC6046292|XP_038109784.1|CQUI	LOC110187635|XP_020812702.1|DSER
OG0004733	LOC6046295|XP_001863520.1|CQUI	LOC110187634|XP_020812701.1|DSER
OG0004734	LOC6046299|XP_001863524.2|CQUI	LOC110190854|XP_020817162.1|DSER
OG0004735	LOC6039070|XP_038122825.1|CQUI	LOC110176401|XP_020798395.1|DSER
OG0004736	LOC6048415|XP_038117705.1|CQUI	LOC110186527|XP_020811388.1|DSER
OG0004737	LOC6039929|XP_001849427.1|CQUI	LOC110176504|XP_020798537.1|DSER
OG0004738	LOC6039931|XP_001849429.2|CQUI	LOC110176467|XP_020798485.1|DSER
OG0004739	LOC6039934|XP_001849431.2|CQUI	LOC110185579|XP_020810171.1|DSER
OG0004740	LOC6033684|XP_001844110.2|CQUI	LOC110187814|XP_020812951.1|DSER
OG0004741	LOC6033683|XP_001844109.1|CQUI	LOC110186948|XP_020811942.1|DSER
OG0004742	LOC6033676|XP_038108765.1|CQUI	LOC110185432|XP_020809914.1|DSER
OG0004743	LOC6035507|XP_001845677.2|CQUI	LOC110191219|XP_020817645.1|DSER
OG0004744	LOC6035527|XP_001845692.2|CQUI	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER
OG0004745	LOC119768951|XP_038116720.1|CQUI	LOC110188008|XP_020813190.1|DSER
OG0004746	LOC6034950|XP_038105446.1|CQUI	LOC110188301|XP_020813665.1|DSER
OG0004747	LOC6034945|XP_001845206.2|CQUI	LOC110188302|XP_020813666.1|DSER
OG0004748	LOC6034937|XP_038122916.1|CQUI	LOC110188177|XP_020813406.1|DSER
OG0004749	LOC6037416|XP_038116787.1|CQUI	LOC110177241|XP_020799537.1|DSER
OG0004750	LOC6033696|XP_001844121.1|CQUI	LOC110190970|XP_020817319.1|DSER
OG0004751	LOC6033701|XP_001844124.2|CQUI	LOC110191872|XP_020818513.1|DSER
OG0004752	LOC6033703|XP_001844126.1|CQUI	LOC110186827|XP_020811774.1|DSER
OG0004753	LOC6033704|XP_001844127.2|CQUI	LOC110187706|XP_020812800.1|DSER
OG0004754	LOC6033705|XP_001844128.1|CQUI	LOC110189021|XP_020814641.1|DSER
OG0004755	LOC6033712|XP_038117221.1|CQUI	LOC110188240|XP_020813561.1|DSER
OG0004756	LOC6033713|XP_001844134.2|CQUI	LOC110188236|XP_020813554.1|DSER
OG0004757	LOC6033720|XP_038105297.1|CQUI	LOC110187656|XP_020812731.1|DSER
OG0004758	LOC6039195|XP_038122528.1|CQUI	LOC110189345|XP_020815049.1|DSER
OG0004759	LOC6039198|XP_038122984.1|CQUI	LOC110190831|XP_020817149.1|DSER
OG0004760	LOC6039201|XP_038105092.1|CQUI	LOC110186928|XP_020811913.1|DSER
OG0004761	LOC6039606|XP_038112004.1|CQUI	LOC110188440|XP_020813829.1|DSER
OG0004762	LOC6038054|XP_038114918.1|CQUI	LOC110181458|XP_020804864.1|DSER
OG0004763	LOC6038059|XP_038105125.1|CQUI	LOC110188350|XP_020813717.1|DSER
OG0004764	LOC6040682|XP_038104175.1|CQUI	LOC110186589|XP_020811470.1|DSER
OG0004765	LOC6040686|XP_038114839.1|CQUI	LOC110191036|XP_020817416.1|DSER
OG0004766	LOC6037332|XP_038116156.1|CQUI	LOC110191161|XP_020817578.1|DSER
OG0004767	LOC6037471|XP_001847378.2|CQUI	LOC110189060|XP_020814692.1|DSER
OG0004768	LOC6032709|XP_038115999.1|CQUI	LOC110189051|XP_020814680.1|DSER
OG0004769	LOC6035385|XP_038104454.1|CQUI	LOC110187271|XP_020812317.1|DSER
OG0004770	LOC6035386|XP_001845587.1|CQUI	LOC110189797|XP_020815682.1|DSER
OG0004771	LOC6035384|XP_001845585.2|CQUI	LOC110176528|XP_020798564.1|DSER
OG0004772	LOC6036804|XP_001846798.1|CQUI	LOC110186914|XP_020811894.1|DSER
OG0004773	LOC6035078|XP_001845313.2|CQUI	LOC110177201|XP_020799455.1|DSER
OG0004774	LOC6035075|XP_038121003.1|CQUI	LOC110177203|XP_020799457.1|DSER
OG0004775	LOC6035072|XP_038105378.1|CQUI	LOC110186999|XP_020812018.1|DSER
OG0004776	LOC6035068|XP_038104827.1|CQUI	LOC110189598|XP_020815390.1|DSER
OG0004777	LOC6035416|XP_001845609.1|CQUI	LOC110186430|XP_020811272.1|DSER
OG0004778	LOC119765159|XP_038104412.1|CQUI	LOC110186016|XP_020810711.1|DSER
OG0004779	LOC6035335|XP_038104406.1|CQUI	LOC110186405|XP_020811235.1|DSER
OG0004780	LOC6035328|XP_001845545.1|CQUI	LOC110187218|XP_020812277.1|DSER
OG0004781	LOC6047689|XP_038110351.1|CQUI	LOC110186636|XP_020811554.1|DSER
OG0004782	LOC6035537|XP_038110801.1|CQUI	LOC110191380|XP_020817891.1|DSER
OG0004783	LOC6046138|XP_038104914.1|CQUI	LOC110180645|XP_020803998.1|DSER
OG0004784	LOC6042432|XP_038105717.1|CQUI	LOC110176633|XP_020798719.1|DSER
OG0004785	LOC6040253|XP_001849692.2|CQUI	LOC110176623|XP_020798707.1|DSER
OG0004786	LOC6040257|XP_001849694.1|CQUI	LOC110176625|XP_020798709.1|DSER
OG0004787	LOC6040266|XP_038104916.1|CQUI	LOC110176589|XP_020798663.1|DSER
OG0004788	LOC6040267|XP_001849700.1|CQUI	LOC110176597|XP_020798672.1|DSER
OG0004789	LOC6040268|XP_038104574.1|CQUI	LOC110176599|XP_020798676.1|DSER
OG0004790	LOC6039077|XP_001848750.1|CQUI	LOC110176455|XP_020798466.1|DSER
OG0004791	LOC119771181|XP_038122656.1|CQUI	LOC110191388|XP_020817903.1|DSER
OG0004792	LOC6040663|XP_038105179.1|CQUI	LOC110188597|XP_020814018.1|DSER
OG0004793	LOC6040662|XP_038104480.1|CQUI	LOC110176520|XP_020798556.1|DSER
OG0004794	LOC6047061|XP_038122922.1|CQUI	LOC110183935|XP_020807959.1|DSER
OG0004796	LOC6040872|XP_038105237.1|CQUI	LOC110186591|XP_020811472.1|DSER
OG0004797	LOC6040880|XP_038105232.1|CQUI	LOC110190032|XP_020815997.1|DSER
OG0004798	LOC6040882|XP_001850211.2|CQUI	LOC110186743|XP_020811667.1|DSER
OG0004799	LOC6040692|XP_038111505.1|CQUI	LOC110184042|XP_020808079.1|DSER
OG0004800	LOC6037510|XP_001847416.1|CQUI	LOC110191227|XP_020817652.1|DSER
OG0004801	LOC6045592|XP_038105796.1|CQUI	LOC110186585|XP_020811463.1|DSER
OG0004803	LOC6033723|XP_038105889.1|CQUI	LOC110186669|XP_020811596.1|DSER
OG0004804	LOC6035052|XP_038104560.1|CQUI	LOC110188262|XP_020813670.1|DSER
OG0004805	LOC6038022|XP_038105589.1|CQUI	LOC110190665|XP_020816948.1|DSER
OG0004806	LOC6038033|XP_038123004.1|CQUI	LOC110182538|XP_020806245.1|DSER
OG0004807	LOC6039897|XP_001849395.1|CQUI	LOC110191101|XP_020817506.1|DSER
OG0004808	LOC6035066|XP_038104556.1|CQUI	LOC110188448|XP_020813835.1|DSER
OG0004809	LOC6042403|XP_001851528.1|CQUI	LOC110177157|XP_020799401.1|DSER
OG0004810	LOC6042402|XP_038123005.1|CQUI	LOC110177184|XP_020799437.1|DSER
OG0004811	LOC6042397|XP_038108448.1|CQUI	LOC110184663|XP_020808925.1|DSER
OG0004812	LOC6042392|XP_038112150.1|CQUI	LOC110188904|XP_020814533.1|DSER
OG0004813	LOC6036810|XP_038104805.1|CQUI	LOC110191338|XP_020817841.1|DSER
OG0004815	LOC6032039|XP_038105440.1|CQUI	LOC110181792|XP_020805331.1|DSER
OG0004816	LOC6032045|XP_001842711.2|CQUI	LOC110184389|XP_020808554.1|DSER
OG0004817	LOC6032046|XP_001842712.2|CQUI	LOC110184450|XP_020808648.1|DSER
OG0004818	LOC6032061|XP_001842727.1|CQUI	LOC110186427|XP_020811268.1|DSER
OG0004819	LOC6032069|XP_001842735.1|CQUI	LOC110191321|XP_020817803.1|DSER
OG0004820	LOC6032070|XP_001842736.2|CQUI	LOC110188591|XP_020814013.1|DSER
OG0004821	LOC6032072|XP_038115655.1|CQUI	LOC110176476|XP_020798496.1|DSER
OG0004822	LOC6032080|XP_038104760.1|CQUI	LOC110176412|XP_020798410.1|DSER
OG0004823	LOC6032083|XP_001842749.1|CQUI	LOC110191324|XP_020817810.1|DSER
OG0004824	LOC6032084|XP_001842750.2|CQUI	LOC110191325|XP_020817818.1|DSER
OG0004825	LOC6032099|XP_001842764.2|CQUI	LOC110185480|XP_020810013.1|DSER
OG0004826	LOC6035186|XP_001845416.2|CQUI	LOC110191033|XP_020817411.1|DSER
OG0004827	LOC6035188|XP_038105070.1|CQUI	LOC110187713|XP_020812809.1|DSER
OG0004828	LOC6035191|XP_001845421.1|CQUI	LOC110186417|XP_020811256.1|DSER
OG0004829	LOC6037399|XP_001847318.2|CQUI	LOC110191170|XP_020817589.1|DSER
OG0004833	LOC6033922|XP_038105632.1|CQUI	LOC110177119|XP_020799324.1|DSER
OG0004834	LOC6036795|XP_001846789.1|CQUI	LOC110184772|XP_020809070.1|DSER
OG0004835	LOC6036793|XP_001846787.2|CQUI	LOC110184707|XP_020808986.1|DSER
OG0004836	LOC6040910|XP_038122904.1|CQUI	LOC110191102|XP_020817507.1|DSER
OG0004837	LOC6040912|XP_001850240.1|CQUI	LOC110176693|XP_020798783.1|DSER
OG0004838	LOC6040929|XP_001850257.2|CQUI	LOC110189028|XP_020814650.1|DSER
OG0004839	LOC6040928|XP_038123034.1|CQUI	LOC110189012|XP_020814627.1|DSER
OG0004840	LOC6035404|XP_001845598.2|CQUI	LOC110186170|XP_020810883.1|DSER
OG0004841	LOC6037352|XP_001847275.2|CQUI	LOC110185777|XP_020810438.1|DSER
OG0004842	LOC6037342|XP_001847266.2|CQUI	LOC110186540|XP_020811403.1|DSER
OG0004844	LOC6033964|XP_001844352.1|CQUI	LOC110182617|XP_020806341.1|DSER
OG0004845	LOC6033967|XP_038104318.1|CQUI	LOC110188379|XP_020813754.1|DSER
OG0004846	LOC6045714|XP_001863022.2|CQUI	LOC110176969|XP_020799135.1|DSER
OG0004847	LOC6032647|XP_001843214.2|CQUI	LOC110176968|XP_020799134.1|DSER
OG0004850	LOC6053351|XP_038115052.1|CQUI	LOC110177183|XP_020799434.1|DSER
OG0004851	LOC6032009|XP_001842677.2|CQUI	LOC110177153|XP_020799394.1|DSER
OG0004852	LOC6032101|XP_038122533.1|CQUI	LOC110191797|XP_020818406.1|DSER
OG0004853	LOC6032797|XP_038117362.1|CQUI	LOC110179338|XP_020802501.1|DSER
OG0004854	LOC6032828|XP_001843366.2|CQUI	LOC110187503|XP_020812559.1|DSER
OG0004855	LOC6032837|XP_001843371.2|CQUI	LOC110181264|XP_020804630.1|DSER
OG0004856	LOC6032889|XP_038115758.1|CQUI	LOC110189121|XP_020814755.1|DSER
OG0004857	LOC6049345|XP_038121996.1|CQUI	LOC110188890|XP_020814468.1|DSER
OG0004858	LOC6031074|XP_038117926.1|CQUI	LOC110189090|XP_020814722.1|DSER
OG0004859	LOC6031066|XP_038121782.1|CQUI	LOC110189063|XP_020814691.1|DSER
OG0004860	LOC6031076|XP_001841927.1|CQUI	LOC110188854|XP_020814420.1|DSER
OG0004861	LOC6031081|XP_038114947.1|CQUI	LOC110190440|XP_020816585.1|DSER
OG0004862	LOC6031090|XP_038114567.1|CQUI	LOC110190563|XP_020816796.1|DSER
OG0004863	LOC6038677|XP_038116442.1|CQUI	LOC110176141|XP_020798037.1|DSER
OG0004864	LOC6038678|XP_038119126.1|CQUI	LOC110183562|XP_020807522.1|DSER
OG0004865	LOC6038680|XP_001848435.1|CQUI	LOC110177324|XP_020799656.1|DSER
OG0004866	LOC6042793|XP_038116607.1|CQUI	LOC110187494|XP_020812548.1|DSER
OG0004867	LOC6042378|XP_038113412.1|CQUI	LOC110178393|XP_020801189.1|DSER
OG0004868	LOC6042789|XP_001870794.1|CQUI	LOC110189540|XP_020815330.1|DSER
OG0004869	LOC6042795|XP_001870798.1|CQUI	LOC110189729|XP_020815580.1|DSER
OG0004870	LOC6042810|XP_001870808.1|CQUI	LOC110189269|XP_020814943.1|DSER
OG0004871	LOC6042816|XP_001870814.2|CQUI	LOC110179352|XP_020802526.1|DSER
OG0004872	LOC6047865|XP_001864864.1|CQUI	LOC110184041|XP_020808075.1|DSER
OG0004873	LOC6041056|XP_001850367.2|CQUI	LOC110177042|XP_020799218.1|DSER
OG0004874	LOC6041052|XP_001850363.2|CQUI	LOC110176547|XP_020798597.1|DSER
OG0004875	LOC6041042|XP_038121931.1|CQUI	LOC110179460|XP_020802678.1|DSER
OG0004876	LOC119769880|XP_038119587.1|CQUI	LOC110179578|XP_020802828.1|DSER
OG0004877	LOC6041025|XP_038122387.1|CQUI	LOC110179016|XP_020802017.1|DSER
OG0004878	LOC6031108|XP_038120035.1|CQUI	LOC110191892|XP_020818540.1|DSER
OG0004879	LOC6031116|XP_038118149.1|CQUI	LOC110191611|XP_020818157.1|DSER
OG0004880	LOC6031119|XP_001841964.1|CQUI	LOC110190184|XP_020816191.1|DSER
OG0004881	LOC6031120|XP_001841965.2|CQUI	LOC110178783|XP_020801688.1|DSER
OG0004882	LOC6031127|XP_038121858.1|CQUI	LOC110186790|XP_020811730.1|DSER
OG0004883	LOC6031128|XP_038121855.1|CQUI	LOC110185317|XP_020809741.1|DSER
OG0004884	LOC6031153|XP_038122195.1|CQUI	LOC110176883|XP_020799020.1|DSER
OG0004885	LOC6031160|XP_038122027.1|CQUI	LOC110177645|XP_020800121.1|DSER
OG0004886	LOC6031164|XP_001842007.1|CQUI	LOC110178516|XP_020801326.1|DSER
OG0004887	LOC6031165|XP_038121190.1|CQUI	LOC110191592|XP_020818135.1|DSER
OG0004888	LOC6031166|XP_038114576.1|CQUI	LOC110184106|XP_020808155.1|DSER
OG0004889	LOC6030975|XP_001841829.2|CQUI	LOC110180690|XP_020804066.1|DSER
OG0004890	LOC6030973|XP_038121809.1|CQUI	LOC110182540|XP_020806274.1|DSER
OG0004891	LOC6030968|XP_038121630.1|CQUI	LOC110177616|XP_020800080.1|DSER, LOC110181537|XP_020804977.1|DSER
OG0004892	LOC6031064|XP_038119798.1|CQUI	LOC110189536|XP_020815325.1|DSER
OG0004893	LOC6043930|XP_001861513.1|CQUI	LOC110180818|XP_020804158.1|DSER
OG0004894	LOC6043927|XP_001861510.2|CQUI	LOC110189383|XP_020815090.1|DSER
OG0004895	LOC6045536|XP_001862891.2|CQUI	LOC110181104|XP_020804434.1|DSER
OG0004896	LOC6051435|XP_038120460.1|CQUI	LOC110178457|XP_020801251.1|DSER
OG0004897	LOC6041058|XP_038117480.1|CQUI	LOC110178497|XP_020801303.1|DSER
OG0004898	LOC6041018|XP_038114929.1|CQUI	LOC110178008|XP_020800680.1|DSER
OG0004899	LOC6031099|XP_038121429.1|CQUI	LOC110191466|XP_020817978.1|DSER
OG0004900	LOC6054043|XP_038116191.1|CQUI	LOC110178002|XP_020800661.1|DSER
OG0004901	LOC6043919|XP_001861504.2|CQUI	LOC110177987|XP_020800642.1|DSER
OG0004902	LOC6043923|XP_038118580.1|CQUI	LOC110177579|XP_020800017.1|DSER
OG0004903	LOC6052661|XP_038118295.1|CQUI	LOC110184403|XP_020808627.1|DSER
OG0004904	LOC6046849|XP_001863984.1|CQUI	LOC110191308|XP_020817780.1|DSER
OG0004905	LOC6046852|XP_038118359.1|CQUI	LOC110191580|XP_020818122.1|DSER
OG0004906	LOC6030986|XP_001841839.2|CQUI	LOC110190799|XP_020817101.1|DSER
OG0004907	LOC6040644|XP_001850009.2|CQUI	LOC110187105|XP_020812174.1|DSER
OG0004908	LOC6043377|XP_038116517.1|CQUI	LOC110189997|XP_020815954.1|DSER
OG0004909	LOC6049586|XP_038115882.1|CQUI	LOC110189838|XP_020815697.1|DSER
OG0004910	LOC6039568|XP_001849162.2|CQUI	LOC110189961|XP_020815908.1|DSER
OG0004911	LOC6039557|XP_038118886.1|CQUI	LOC110186773|XP_020811705.1|DSER
OG0004912	LOC6053801|XP_038120512.1|CQUI	LOC110190804|XP_020817111.1|DSER
OG0004913	LOC6052188|XP_001868490.1|CQUI	LOC110182911|XP_020806731.1|DSER
OG0004914	LOC6043324|XP_038116587.1|CQUI	LOC110182905|XP_020806722.1|DSER
OG0004915	LOC6043331|XP_001858490.1|CQUI	LOC110178700|XP_020801563.1|DSER
OG0004916	LOC6043338|XP_038118846.1|CQUI	LOC110188351|XP_020813758.1|DSER
OG0004917	LOC6053707|XP_001867574.2|CQUI	LOC110190793|XP_020817092.1|DSER
OG0004918	LOC6053706|XP_038117721.1|CQUI	LOC110190791|XP_020817088.1|DSER
OG0004919	LOC6053382|XP_038119032.1|CQUI	LOC110186253|XP_020810993.1|DSER
OG0004920	LOC6050541|XP_038120184.1|CQUI	LOC110189933|XP_020815876.1|DSER
OG0004921	LOC6047306|XP_038116264.1|CQUI	LOC110190347|XP_020816406.1|DSER
OG0004922	LOC6043699|XP_038117260.1|CQUI	LOC110190340|XP_020816398.1|DSER
OG0004923	LOC6047329|XP_001864405.2|CQUI	LOC110183580|XP_020807550.1|DSER
OG0004924	LOC6049786|XP_001866493.2|CQUI	LOC110184789|XP_020809087.1|DSER
OG0004925	LOC6054018|XP_038121726.1|CQUI	LOC110178615|XP_020801459.1|DSER
OG0004926	LOC6050503|XP_038119835.1|CQUI	LOC110178777|XP_020801678.1|DSER
OG0004927	LOC6040746|XP_038119907.1|CQUI	LOC110190462|XP_020816622.1|DSER
OG0004928	LOC6035292|XP_038117794.1|CQUI	LOC110184115|XP_020808170.1|DSER
OG0004929	LOC6035309|XP_038118096.1|CQUI	LOC110184494|XP_020808707.1|DSER
OG0004930	LOC6041606|XP_038119499.1|CQUI	LOC110178232|XP_020800941.1|DSER
OG0004931	LOC6049358|XP_001866123.2|CQUI	LOC110182865|XP_020806667.1|DSER
OG0004932	LOC6049348|XP_001866127.2|CQUI	LOC110178806|XP_020801720.1|DSER
OG0004933	LOC6049349|XP_001866128.1|CQUI	LOC110187091|XP_020812192.1|DSER
OG0004934	LOC6049350|XP_001866129.2|CQUI	LOC110191521|XP_020818048.1|DSER
OG0004935	LOC6047852|XP_001864855.2|CQUI	LOC110189712|XP_020815560.1|DSER
OG0004936	LOC6030990|XP_038115490.1|CQUI	LOC110190084|XP_020816048.1|DSER
OG0004937	LOC6030983|XP_001841836.2|CQUI	LOC110184711|XP_020808990.1|DSER
OG0004938	LOC119771269|XP_038123052.1|CQUI, LOC6031028|XP_001841880.1|CQUI	LOC110189115|XP_020814748.1|DSER
OG0004939	LOC6031030|XP_038120410.1|CQUI	LOC110190178|XP_020816185.1|DSER
OG0004940	LOC6031035|XP_038117384.1|CQUI	LOC110190152|XP_020816148.1|DSER
OG0004941	LOC6031042|XP_038114824.1|CQUI	LOC110190521|XP_020816714.1|DSER
OG0004942	LOC6031047|XP_038117859.1|CQUI	LOC110176204|XP_020798124.1|DSER
OG0004943	LOC6031049|XP_001841898.1|CQUI	LOC110190469|XP_020816637.1|DSER
OG0004944	LOC6031063|XP_038122012.1|CQUI	LOC110188817|XP_020814356.1|DSER
OG0004945	LOC6034091|XP_001844459.1|CQUI	LOC110189775|XP_020815658.1|DSER
OG0004946	LOC6031006|XP_038120661.1|CQUI	LOC110190203|XP_020816212.1|DSER
OG0004947	LOC6030999|XP_038118718.1|CQUI	LOC110177611|XP_020800069.1|DSER
OG0004948	LOC6042818|XP_001870816.2|CQUI	LOC110177633|XP_020800106.1|DSER
OG0004949	LOC6042820|XP_038120566.1|CQUI	LOC110177566|XP_020799997.1|DSER
OG0004950	LOC6042821|XP_038119055.1|CQUI	LOC110178790|XP_020801702.1|DSER
OG0004951	LOC6042824|XP_038116571.1|CQUI	LOC110188669|XP_020814125.1|DSER
OG0004952	LOC6042826|XP_001870823.1|CQUI	LOC110187300|XP_020812350.1|DSER
OG0004953	LOC6042828|XP_001870825.1|CQUI	LOC110190588|XP_020816840.1|DSER
OG0004954	LOC6044579|XP_001862072.2|CQUI	LOC110190547|XP_020816756.1|DSER
OG0004955	LOC6039263|XP_001848898.2|CQUI	LOC110178750|XP_020801641.1|DSER
OG0004956	LOC6039267|XP_038115125.1|CQUI	LOC110178010|XP_020800682.1|DSER
OG0004957	LOC6044083|XP_038114695.1|CQUI	LOC110182785|XP_020806570.1|DSER
OG0004958	LOC6044069|XP_038116052.1|CQUI	LOC110187255|XP_020812307.1|DSER
OG0004959	LOC6044062|XP_038121183.1|CQUI	LOC110187179|XP_020812240.1|DSER
OG0004960	LOC6044067|XP_038122351.1|CQUI	LOC110186890|XP_020811852.1|DSER
OG0004961	LOC6044063|XP_001861634.2|CQUI	LOC110189392|XP_020815100.1|DSER
OG0004962	LOC6044088|XP_001861631.1|CQUI	LOC110190171|XP_020816177.1|DSER
OG0004963	LOC119768573|XP_038114513.1|CQUI	LOC110185186|XP_020809562.1|DSER
OG0004964	LOC6051406|XP_038117934.1|CQUI	LOC110190501|XP_020816676.1|DSER
OG0004965	LOC6045672|XP_001862990.1|CQUI	LOC110190818|XP_020817129.1|DSER
OG0004966	LOC119769641|XP_038118806.1|CQUI	LOC110190817|XP_020817127.1|DSER
OG0004967	LOC6047369|XP_001864441.1|CQUI	LOC110189731|XP_020815584.1|DSER
OG0004968	LOC119769240|XP_038117101.1|CQUI	LOC110189953|XP_020815901.1|DSER
OG0004969	LOC6053218|XP_038121462.1|CQUI	LOC110178529|XP_020801344.1|DSER
OG0004970	LOC6053219|XP_038121463.1|CQUI	LOC110190121|XP_020816098.1|DSER
OG0004971	LOC6038838|XP_038121464.1|CQUI	LOC110190122|XP_020816099.1|DSER
OG0004972	LOC119770493|XP_038121416.1|CQUI, LOC119769771|XP_038119276.1|CQUI	LOC110190585|XP_020816837.1|DSER
OG0004973	LOC6038820|XP_001848537.1|CQUI	LOC110178748|XP_020801639.1|DSER
OG0004974	LOC6038807|XP_038117097.1|CQUI	LOC110187466|XP_020812515.1|DSER
OG0004975	LOC6047332|XP_001864408.1|CQUI	LOC110183583|XP_020807555.1|DSER
OG0004976	LOC6047334|XP_038120001.1|CQUI	LOC110183665|XP_020807656.1|DSER
OG0004977	LOC6038664|XP_001848421.2|CQUI	LOC110176889|XP_020799033.1|DSER
OG0004978	LOC6043644|XP_038118720.1|CQUI	LOC110189706|XP_020815539.1|DSER
OG0004979	LOC6040580|XP_038119611.1|CQUI	LOC110190752|XP_020817033.1|DSER
OG0004980	LOC6044646|XP_038121367.1|CQUI	LOC110176220|XP_020798158.1|DSER
OG0004981	LOC6030984|XP_001841837.2|CQUI	LOC110185310|XP_020809723.1|DSER
OG0004982	LOC6030985|XP_001841838.2|CQUI	LOC110185289|XP_020809697.1|DSER
OG0004983	LOC6030977|XP_001841831.2|CQUI	LOC110190474|XP_020816643.1|DSER
OG0004984	LOC6042840|XP_001870836.1|CQUI	LOC110178739|XP_020801626.1|DSER
OG0004985	LOC6039545|XP_038118683.1|CQUI	LOC110190903|XP_020817222.1|DSER
OG0004986	LOC6039551|XP_038120315.1|CQUI	LOC110178945|XP_020801903.1|DSER
OG0004987	LOC6039550|XP_038119871.1|CQUI	LOC110190291|XP_020816329.1|DSER
OG0004988	LOC6039548|XP_038121779.1|CQUI	LOC110190904|XP_020817224.1|DSER
OG0004989	LOC6039553|XP_001849150.2|CQUI	LOC110190292|XP_020816335.1|DSER
OG0004990	LOC6048516|XP_038118480.1|CQUI	LOC110179241|XP_020802353.1|DSER
OG0004991	LOC6050162|XP_038114619.1|CQUI	LOC110177831|XP_020800434.1|DSER
OG0004992	LOC119770788|XP_038122210.1|CQUI	LOC110177832|XP_020800436.1|DSER
OG0004994	LOC6048750|XP_038120756.1|CQUI	LOC110186919|XP_020811904.1|DSER
OG0004995	LOC6053538|XP_038122203.1|CQUI	LOC110183723|XP_020807730.1|DSER
OG0004996	LOC6040205|XP_038115200.1|CQUI	LOC110190594|XP_020816846.1|DSER
OG0004997	LOC6047338|XP_038120638.1|CQUI	LOC110188928|XP_020814512.1|DSER
OG0004998	LOC6042306|XP_038120682.1|CQUI	LOC110177823|XP_020800372.1|DSER
OG0004999	LOC6042305|XP_001851441.2|CQUI	LOC110189101|XP_020814737.1|DSER
OG0005000	LOC6042316|XP_001851449.1|CQUI	LOC110189260|XP_020814933.1|DSER
OG0005001	LOC6042318|XP_038117643.1|CQUI	LOC110189057|XP_020814685.1|DSER
OG0005002	LOC6036305|XP_001846371.1|CQUI	LOC110191813|XP_020818426.1|DSER
OG0005003	LOC6039421|XP_001849033.1|CQUI	LOC110183632|XP_020807609.1|DSER
OG0005004	LOC6039420|XP_038117210.1|CQUI	LOC110189306|XP_020815005.1|DSER
