Orthogroup	CQUI.longest_only	AAEG.longest_only
OG0004826	LOC6035186|XP_001845416.2|CQUI	LOC5565948|XP_001650325.1|AAEG
OG0004827	LOC6035188|XP_038105070.1|CQUI	LOC5565946|XP_001650323.1|AAEG
OG0004828	LOC6035191|XP_001845421.1|CQUI	LOC5565943|XP_001650318.1|AAEG
OG0004829	LOC6037399|XP_001847318.2|CQUI	LOC5568524|XP_001652351.2|AAEG
OG0004833	LOC6033922|XP_038105632.1|CQUI	LOC5576153|XP_001662502.1|AAEG, LOC5566762|XP_001651168.1|AAEG
OG0004834	LOC6036795|XP_001846789.1|CQUI	LOC5565637|XP_001649990.2|AAEG
OG0004835	LOC6036793|XP_001846787.2|CQUI	LOC5564104|XP_021694072.1|AAEG
OG0004836	LOC6040910|XP_038122904.1|CQUI	LOC5576112|XP_021694087.1|AAEG
OG0004837	LOC6040912|XP_001850240.1|CQUI	LOC5576113|XP_001662458.2|AAEG
OG0004838	LOC6040929|XP_001850257.2|CQUI	LOC5576125|XP_001662471.2|AAEG
OG0004839	LOC6040928|XP_038123034.1|CQUI	LOC5576127|XP_021694095.1|AAEG
OG0004840	LOC6035404|XP_001845598.2|CQUI	LOC5575234|XP_001655640.2|AAEG
OG0004841	LOC6037352|XP_001847275.2|CQUI	LOC110681192|XP_021712660.1|AAEG, LOC5575231|XP_021694126.1|AAEG
OG0004842	LOC6037342|XP_001847266.2|CQUI	LOC5565162|XP_001649526.2|AAEG
OG0004844	LOC6033964|XP_001844352.1|CQUI	LOC5577586|XP_021694153.1|AAEG
OG0004845	LOC6033967|XP_038104318.1|CQUI	LOC23687573|XP_021694154.1|AAEG, LOC110681328|XP_021712775.1|AAEG
OG0004846	LOC6045714|XP_001863022.2|CQUI	LOC5572603|XP_021694172.1|AAEG
OG0004847	LOC6032647|XP_001843214.2|CQUI	LOC5572605|XP_001654115.2|AAEG
OG0004850	LOC6053351|XP_038115052.1|CQUI	LOC5572676|XP_021694197.1|AAEG
OG0004851	LOC6032009|XP_001842677.2|CQUI	LOC110674250|XP_021694203.1|AAEG
OG0004852	LOC6032101|XP_038122533.1|CQUI	LOC5566256|XP_021694208.1|AAEG
OG0004853	LOC6032797|XP_038117362.1|CQUI	LOC5566125|XP_001650487.2|AAEG
OG0004854	LOC6032828|XP_001843366.2|CQUI	LOC5571449|XP_021695479.1|AAEG
OG0004855	LOC6032837|XP_001843371.2|CQUI	LOC5573692|XP_001661015.2|AAEG
OG0004856	LOC6032889|XP_038115758.1|CQUI	LOC5576514|XP_021695531.1|AAEG
OG0004857	LOC6049345|XP_038121996.1|CQUI	LOC5579860|XP_001664321.2|AAEG
OG0004858	LOC6031074|XP_038117926.1|CQUI	LOC5567813|XP_021695571.1|AAEG
OG0004859	LOC6031066|XP_038121782.1|CQUI	LOC5567812|XP_021695576.1|AAEG
OG0004860	LOC6031076|XP_001841927.1|CQUI	LOC5567848|XP_001657711.1|AAEG
OG0004861	LOC6031081|XP_038114947.1|CQUI	LOC5567847|XP_021695583.1|AAEG
OG0004862	LOC6031090|XP_038114567.1|CQUI	LOC5569145|XP_021699736.1|AAEG
OG0004863	LOC6038677|XP_038116442.1|CQUI	LOC5575754|XP_001662174.2|AAEG
OG0004864	LOC6038678|XP_038119126.1|CQUI	LOC5575753|XP_021695616.1|AAEG
OG0004865	LOC6038680|XP_001848435.1|CQUI	LOC5575752|XP_001662176.1|AAEG
OG0004866	LOC6042793|XP_038116607.1|CQUI	LOC5564540|XP_021695631.1|AAEG
OG0004867	LOC6042378|XP_038113412.1|CQUI	LOC5564539|XP_021695635.1|AAEG
OG0004868	LOC6042789|XP_001870794.1|CQUI	LOC5564537|XP_001648880.2|AAEG
OG0004869	LOC6042795|XP_001870798.1|CQUI	LOC5578207|XP_001656851.2|AAEG
OG0004870	LOC6042810|XP_001870808.1|CQUI	LOC5578218|XP_001656861.1|AAEG
OG0004871	LOC6042816|XP_001870814.2|CQUI	LOC5578223|XP_021695666.1|AAEG
OG0004872	LOC6047865|XP_001864864.1|CQUI	LOC5576744|XP_021695708.1|AAEG
OG0004873	LOC6041056|XP_001850367.2|CQUI	LOC5575734|XP_001655836.1|AAEG, LOC110674017|XP_021695727.1|AAEG
OG0004874	LOC6041052|XP_001850363.2|CQUI	LOC110675354|XP_021695729.1|AAEG, LOC5563734|XP_021695730.1|AAEG
OG0004875	LOC6041042|XP_038121931.1|CQUI	LOC5571774|XP_021695744.1|AAEG
OG0004876	LOC119769880|XP_038119587.1|CQUI	LOC5571765|XP_021695751.1|AAEG, LOC110680346|XP_021711857.1|AAEG
OG0004877	LOC6041025|XP_038122387.1|CQUI	LOC5571761|XP_001659892.2|AAEG
OG0004878	LOC6031108|XP_038120035.1|CQUI	LOC5576635|XP_001662785.1|AAEG
OG0004879	LOC6031116|XP_038118149.1|CQUI	LOC5570673|XP_021695783.1|AAEG
OG0004880	LOC6031119|XP_001841964.1|CQUI	LOC5570671|XP_001659260.2|AAEG
OG0004881	LOC6031120|XP_001841965.2|CQUI	LOC5570669|XP_001659262.2|AAEG
OG0004882	LOC6031127|XP_038121858.1|CQUI	LOC5570675|XP_011493055.1|AAEG
OG0004883	LOC6031128|XP_038121855.1|CQUI	LOC5570676|XP_001659270.2|AAEG
OG0004884	LOC6031153|XP_038122195.1|CQUI	LOC5571294|XP_021695841.1|AAEG
OG0004885	LOC6031160|XP_038122027.1|CQUI	LOC5571287|XP_001653588.1|AAEG
OG0004886	LOC6031164|XP_001842007.1|CQUI	LOC5571283|XP_001653584.2|AAEG
OG0004887	LOC6031165|XP_038121190.1|CQUI	LOC5571282|XP_001653583.1|AAEG
OG0004888	LOC6031166|XP_038114576.1|CQUI	LOC5571281|XP_021695870.1|AAEG
OG0004889	LOC6030975|XP_001841829.2|CQUI	LOC5571279|XP_001653580.1|AAEG
OG0004890	LOC6030973|XP_038121809.1|CQUI	LOC5571273|XP_001653571.1|AAEG
OG0004891	LOC6030968|XP_038121630.1|CQUI	LOC5571271|XP_001653569.1|AAEG
OG0004892	LOC6031064|XP_038119798.1|CQUI	LOC5571269|XP_021695908.1|AAEG
OG0004893	LOC6043930|XP_001861513.1|CQUI	LOC5578056|XP_021695962.1|AAEG
OG0004894	LOC6043927|XP_001861510.2|CQUI	LOC5579030|XP_021695968.1|AAEG
OG0004895	LOC6045536|XP_001862891.2|CQUI	LOC23687608|XP_021695975.1|AAEG
OG0004896	LOC6051435|XP_038120460.1|CQUI	LOC5568474|XP_021695989.1|AAEG
OG0004897	LOC6041058|XP_038117480.1|CQUI	LOC5568466|XP_001652305.2|AAEG
OG0004898	LOC6041018|XP_038114929.1|CQUI	LOC5568471|XP_021695999.1|AAEG
OG0004899	LOC6031099|XP_038121429.1|CQUI	LOC110675397|XP_021696008.1|AAEG
OG0004900	LOC6054043|XP_038116191.1|CQUI	LOC5573478|XP_021696015.1|AAEG
OG0004901	LOC6043919|XP_001861504.2|CQUI	LOC5573480|XP_001654630.1|AAEG
OG0004902	LOC6043923|XP_038118580.1|CQUI	LOC5577803|XP_001663565.2|AAEG
OG0004903	LOC6052661|XP_038118295.1|CQUI	LOC5577802|XP_021696032.1|AAEG
OG0004904	LOC6046849|XP_001863984.1|CQUI	LOC5575912|XP_001662288.2|AAEG
OG0004905	LOC6046852|XP_038118359.1|CQUI	LOC5566323|XP_021696047.1|AAEG
OG0004906	LOC6030986|XP_001841839.2|CQUI	LOC5575484|XP_021696065.1|AAEG
OG0004907	LOC6040644|XP_001850009.2|CQUI	LOC5578178|XP_021696080.1|AAEG
OG0004908	LOC6043377|XP_038116517.1|CQUI	LOC5574115|XP_021696086.1|AAEG
OG0004909	LOC6049586|XP_038115882.1|CQUI	LOC5574099|XP_021696099.1|AAEG
OG0004910	LOC6039568|XP_001849162.2|CQUI	LOC5573286|XP_021696108.1|AAEG
OG0004911	LOC6039557|XP_038118886.1|CQUI	LOC5574089|XP_001661159.1|AAEG
OG0004912	LOC6053801|XP_038120512.1|CQUI	LOC5565111|XP_001649458.1|AAEG
OG0004913	LOC6052188|XP_001868490.1|CQUI	LOC5572879|XP_001654230.1|AAEG
OG0004914	LOC6043324|XP_038116587.1|CQUI	LOC5572883|XP_001654238.1|AAEG
OG0004915	LOC6043331|XP_001858490.1|CQUI	LOC5572890|XP_001654241.1|AAEG
OG0004916	LOC6043338|XP_038118846.1|CQUI	LOC5572892|XP_021696207.1|AAEG
OG0004917	LOC6053707|XP_001867574.2|CQUI	LOC5569891|XP_021696240.1|AAEG
OG0004918	LOC6053706|XP_038117721.1|CQUI	LOC5569896|XP_021696242.1|AAEG
OG0004919	LOC6053382|XP_038119032.1|CQUI	LOC5569894|XP_001658793.2|AAEG
OG0004920	LOC6050541|XP_038120184.1|CQUI	LOC5569897|XP_001658795.2|AAEG
OG0004921	LOC6047306|XP_038116264.1|CQUI	LOC5569899|XP_021696250.1|AAEG
OG0004922	LOC6043699|XP_038117260.1|CQUI	LOC5574844|XP_021696259.1|AAEG
OG0004923	LOC6047329|XP_001864405.2|CQUI	LOC5574842|XP_001661672.2|AAEG
OG0004924	LOC6049786|XP_001866493.2|CQUI	LOC5579986|XP_001660252.2|AAEG
OG0004925	LOC6054018|XP_038121726.1|CQUI	LOC23687540|XP_021696286.1|AAEG
OG0004926	LOC6050503|XP_038119835.1|CQUI	LOC5579997|XP_001660263.1|AAEG
OG0004927	LOC6040746|XP_038119907.1|CQUI	LOC5570466|XP_021696313.1|AAEG
OG0004928	LOC6035292|XP_038117794.1|CQUI	LOC5577066|XP_021696339.1|AAEG
OG0004929	LOC6035309|XP_038118096.1|CQUI	LOC5577072|XP_001663169.2|AAEG
OG0004930	LOC6041606|XP_038119499.1|CQUI	LOC5571872|XP_001659983.2|AAEG
OG0004931	LOC6049358|XP_001866123.2|CQUI	LOC5570512|XP_001659200.1|AAEG
OG0004932	LOC6049348|XP_001866127.2|CQUI	LOC5570507|XP_001659195.2|AAEG
OG0004933	LOC6049349|XP_001866128.1|CQUI	LOC5570506|XP_001659194.1|AAEG
OG0004934	LOC6049350|XP_001866129.2|CQUI	LOC5570504|XP_001659193.1|AAEG
OG0004935	LOC6047852|XP_001864855.2|CQUI	LOC5570534|XP_021696448.1|AAEG
OG0004936	LOC6030990|XP_038115490.1|CQUI	LOC23687720|XP_021696450.1|AAEG
OG0004937	LOC6030983|XP_001841836.2|CQUI	LOC5570537|XP_001659181.2|AAEG
OG0004938	LOC119771269|XP_038123052.1|CQUI, LOC6031028|XP_001841880.1|CQUI	LOC5567635|XP_021696489.1|AAEG
OG0004939	LOC6031030|XP_038120410.1|CQUI	LOC5567623|XP_021696505.1|AAEG
OG0004940	LOC6031035|XP_038117384.1|CQUI	LOC5563894|XP_021696516.1|AAEG
OG0004941	LOC6031042|XP_038114824.1|CQUI	LOC5576608|XP_021696518.1|AAEG
OG0004942	LOC6031047|XP_038117859.1|CQUI	LOC5564097|XP_001648422.1|AAEG, LOC110675535|XP_021696521.1|AAEG
OG0004943	LOC6031049|XP_001841898.1|CQUI	LOC5564098|XP_001648424.1|AAEG
OG0004944	LOC6031063|XP_038122012.1|CQUI	LOC5566278|XP_021696528.1|AAEG
OG0004945	LOC6034091|XP_001844459.1|CQUI	LOC5570089|XP_001653076.1|AAEG
OG0004946	LOC6031006|XP_038120661.1|CQUI	LOC5568099|XP_021696622.1|AAEG
OG0004947	LOC6030999|XP_038118718.1|CQUI	LOC23687936|XP_011493344.1|AAEG
OG0004948	LOC6042818|XP_001870816.2|CQUI	LOC5568105|XP_021702168.1|AAEG
OG0004949	LOC6042820|XP_038120566.1|CQUI	LOC5568106|XP_021696641.1|AAEG
OG0004950	LOC6042821|XP_038119055.1|CQUI	LOC5568107|XP_021696646.1|AAEG
OG0004951	LOC6042824|XP_038116571.1|CQUI	LOC5568110|XP_021696649.1|AAEG
OG0004952	LOC6042826|XP_001870823.1|CQUI	LOC5568111|XP_001652050.1|AAEG
OG0004953	LOC6042828|XP_001870825.1|CQUI	LOC5568113|XP_001652052.1|AAEG
OG0004954	LOC6044579|XP_001862072.2|CQUI	LOC5568119|XP_001652058.1|AAEG
OG0004955	LOC6039263|XP_001848898.2|CQUI	LOC5574279|XP_001661327.1|AAEG
OG0004956	LOC6039267|XP_038115125.1|CQUI	LOC5574290|XP_021696709.1|AAEG
OG0004957	LOC6044083|XP_038114695.1|CQUI	LOC5566334|XP_021696744.1|AAEG
OG0004958	LOC6044069|XP_038116052.1|CQUI	LOC5566350|XP_021702394.1|AAEG
OG0004959	LOC6044062|XP_038121183.1|CQUI	LOC5566351|XP_001650745.2|AAEG
OG0004960	LOC6044067|XP_038122351.1|CQUI	LOC5566352|XP_021696768.1|AAEG
OG0004961	LOC6044063|XP_001861634.2|CQUI	LOC5578958|XP_001664137.1|AAEG
OG0004962	LOC6044088|XP_001861631.1|CQUI	LOC110675613|XP_021696773.1|AAEG
OG0004963	LOC119768573|XP_038114513.1|CQUI	LOC5567144|XP_021696785.1|AAEG, LOC110676917|XP_021702421.1|AAEG
OG0004964	LOC6051406|XP_038117934.1|CQUI	LOC5566214|XP_021696852.1|AAEG
OG0004965	LOC6045672|XP_001862990.1|CQUI	LOC5565657|XP_001650015.1|AAEG
OG0004966	LOC119769641|XP_038118806.1|CQUI	LOC5565667|XP_021696881.1|AAEG
OG0004967	LOC6047369|XP_001864441.1|CQUI	LOC5565658|XP_001650006.1|AAEG
OG0004968	LOC119769240|XP_038117101.1|CQUI	LOC5573786|XP_021696913.1|AAEG
OG0004969	LOC6053218|XP_038121462.1|CQUI	LOC5573764|XP_001654793.1|AAEG
OG0004970	LOC6053219|XP_038121463.1|CQUI	LOC110675656|XP_021696914.1|AAEG
OG0004971	LOC6038838|XP_038121464.1|CQUI	LOC5573765|XP_021696915.1|AAEG
OG0004972	LOC119770493|XP_038121416.1|CQUI, LOC119769771|XP_038119276.1|CQUI	LOC110675657|XP_021696922.1|AAEG
OG0004973	LOC6038820|XP_001848537.1|CQUI	LOC5573778|XP_001654799.1|AAEG
OG0004974	LOC6038807|XP_038117097.1|CQUI	LOC110681063|XP_021712521.1|AAEG, LOC110675665|XP_021696947.1|AAEG
OG0004975	LOC6047332|XP_001864408.1|CQUI	LOC5565225|XP_001649547.1|AAEG
OG0004976	LOC6047334|XP_038120001.1|CQUI	LOC5565227|XP_021696981.1|AAEG
OG0004977	LOC6038664|XP_001848421.2|CQUI	LOC5574032|XP_001661121.1|AAEG
OG0004978	LOC6043644|XP_038118720.1|CQUI	LOC5574826|XP_021697011.1|AAEG
OG0004979	LOC6040580|XP_038119611.1|CQUI	LOC5579980|XP_001658607.2|AAEG
OG0004980	LOC6044646|XP_038121367.1|CQUI	LOC5568319|XP_021697069.1|AAEG
OG0004981	LOC6030984|XP_001841837.2|CQUI	LOC5568313|XP_001652190.1|AAEG
OG0004982	LOC6030985|XP_001841838.2|CQUI	LOC5568312|XP_001652189.1|AAEG
OG0004983	LOC6030977|XP_001841831.2|CQUI	LOC5568306|XP_001652183.1|AAEG
OG0004984	LOC6042840|XP_001870836.1|CQUI	LOC5568305|XP_021697087.1|AAEG
OG0004985	LOC6039545|XP_038118683.1|CQUI	LOC5568289|XP_001652165.1|AAEG
OG0004986	LOC6039551|XP_038120315.1|CQUI	LOC5576962|XP_001663057.1|AAEG
OG0004987	LOC6039550|XP_038119871.1|CQUI	LOC5565246|XP_021697111.1|AAEG
OG0004988	LOC6039548|XP_038121779.1|CQUI	LOC110675715|XP_021697114.1|AAEG, LOC5575300|XP_001655674.2|AAEG
OG0004989	LOC6039553|XP_001849150.2|CQUI	LOC5571809|XP_001659940.1|AAEG, LOC110680273|XP_021711788.1|AAEG
OG0004990	LOC6048516|XP_038118480.1|CQUI	LOC110675733|XP_021697146.1|AAEG
OG0004991	LOC6050162|XP_038114619.1|CQUI	LOC5572690|XP_001660510.1|AAEG
OG0004992	LOC119770788|XP_038122210.1|CQUI	LOC5572691|XP_001660509.1|AAEG
OG0004994	LOC6048750|XP_038120756.1|CQUI	LOC5571602|XP_001653714.2|AAEG
OG0004995	LOC6053538|XP_038122203.1|CQUI	LOC5571599|XP_021697309.1|AAEG
OG0004996	LOC6040205|XP_038115200.1|CQUI	LOC110675809|XP_021697326.1|AAEG
OG0004997	LOC6047338|XP_038120638.1|CQUI	LOC5566658|XP_021697337.1|AAEG
OG0004998	LOC6042306|XP_038120682.1|CQUI	LOC5570732|XP_021697365.1|AAEG
OG0004999	LOC6042305|XP_001851441.2|CQUI	LOC5570738|XP_001659327.1|AAEG
OG0005000	LOC6042316|XP_001851449.1|CQUI	LOC5564517|XP_001648857.2|AAEG
OG0005001	LOC6042318|XP_038117643.1|CQUI	LOC5570740|XP_021695187.1|AAEG
OG0005002	LOC6036305|XP_001846371.1|CQUI	LOC5578811|XP_001657178.1|AAEG
OG0005003	LOC6039421|XP_001849033.1|CQUI	LOC5571387|XP_021697409.1|AAEG
OG0005004	LOC6039420|XP_038117210.1|CQUI	LOC5571388|XP_001653637.1|AAEG
OG0005005	LOC6050235|XP_038121592.1|CQUI	LOC5576086|XP_021697447.1|AAEG
OG0005006	LOC6048924|XP_038118322.1|CQUI	LOC5567090|XP_021697448.1|AAEG
OG0005007	LOC6050230|XP_038118701.1|CQUI	LOC5567089|XP_021697452.1|AAEG
OG0005008	LOC6050233|XP_038117209.1|CQUI	LOC5567088|XP_021697462.1|AAEG
OG0005009	LOC6050239|XP_001866878.2|CQUI	LOC5576079|XP_001662410.1|AAEG
OG0005010	LOC6037314|XP_001847240.1|CQUI	LOC5576084|XP_001662406.2|AAEG
OG0005011	LOC6037315|XP_038115551.1|CQUI	LOC5574423|XP_021697465.1|AAEG
OG0005012	LOC6052708|XP_001868935.2|CQUI	LOC5575240|XP_021697536.1|AAEG
OG0005013	LOC6044826|XP_038117755.1|CQUI	LOC5569427|XP_021697567.1|AAEG
OG0005014	LOC6044836|XP_001862283.1|CQUI	LOC110675265|XP_021695436.1|AAEG
OG0005015	LOC6051592|XP_001868010.2|CQUI	LOC5574064|XP_021697593.1|AAEG
OG0005016	LOC6038609|XP_038118944.1|CQUI	LOC5567751|XP_021697603.1|AAEG
OG0005017	LOC6037297|XP_038114771.1|CQUI	LOC5572753|XP_001660573.2|AAEG
OG0005018	LOC6037303|XP_001847229.2|CQUI	LOC5572751|XP_021697622.1|AAEG
OG0005019	LOC6037304|XP_001847230.1|CQUI	LOC5572750|XP_001660577.1|AAEG
OG0005020	LOC6050486|XP_038120893.1|CQUI	LOC5572764|XP_001660585.2|AAEG
OG0005021	LOC6036268|XP_038119928.1|CQUI	LOC5571961|XP_021697657.1|AAEG
OG0005022	LOC6036263|XP_001846330.2|CQUI	LOC5571962|XP_001660065.2|AAEG
OG0005023	LOC6036264|XP_038115842.1|CQUI	LOC5571963|XP_021697663.1|AAEG
OG0005024	LOC6036261|XP_001846328.2|CQUI	LOC5576174|XP_001662520.2|AAEG
OG0005025	LOC6036240|XP_001846309.2|CQUI	LOC5571701|XP_001659843.2|AAEG
OG0005026	LOC6036244|XP_038121384.1|CQUI	LOC5571697|XP_021697701.1|AAEG
OG0005027	LOC6036233|XP_038121295.1|CQUI	LOC110675125|XP_021695198.1|AAEG
OG0005028	LOC6045930|XP_001863207.2|CQUI	LOC5565749|XP_021697723.1|AAEG
OG0005029	LOC6045920|XP_001863201.2|CQUI	LOC5565562|XP_021697725.1|AAEG
OG0005030	LOC6040216|XP_038119880.1|CQUI	LOC5565537|XP_021697742.1|AAEG
OG0005031	LOC6040213|XP_038117752.1|CQUI	LOC110675957|XP_021697752.1|AAEG
OG0005032	LOC6039452|XP_038117304.1|CQUI	LOC5564450|XP_021697772.1|AAEG
OG0005033	LOC6039439|XP_038117909.1|CQUI	LOC5578584|XP_021697776.1|AAEG
OG0005034	LOC6045462|XP_038119624.1|CQUI	LOC5564462|XP_021697781.1|AAEG
OG0005035	LOC6049109|XP_001865920.2|CQUI	LOC5564457|XP_001648798.2|AAEG
OG0005036	LOC6049110|XP_001865922.2|CQUI	LOC5564447|XP_001648794.1|AAEG
OG0005037	LOC6049111|XP_038120273.1|CQUI	LOC5570338|XP_001653167.1|AAEG
OG0005038	LOC6041092|XP_038116136.1|CQUI	LOC5563743|XP_001648026.2|AAEG
OG0005039	LOC6041078|XP_038119620.1|CQUI	LOC5578033|XP_001663661.1|AAEG
OG0005040	LOC6041089|XP_038118648.1|CQUI	LOC5563747|XP_021697834.1|AAEG
OG0005041	LOC6043984|XP_038121891.1|CQUI	LOC5565967|XP_001650335.1|AAEG
OG0005042	LOC6043982|XP_038121313.1|CQUI	LOC5576552|XP_001656152.1|AAEG
OG0005043	LOC6043975|XP_001861555.2|CQUI	LOC5578594|XP_001657016.1|AAEG
OG0005044	LOC6043973|XP_038118148.1|CQUI	LOC5578596|XP_021697872.1|AAEG
OG0005045	LOC6043971|XP_001861551.1|CQUI	LOC5578833|XP_001657186.1|AAEG
OG0005046	LOC6043966|XP_001861546.1|CQUI	LOC5573518|XP_001660910.1|AAEG
OG0005047	LOC119769670|XP_038118910.1|CQUI, LOC6047386|XP_038118871.1|CQUI	LOC5574930|XP_001661733.1|AAEG
OG0005048	LOC6043964|XP_038119506.1|CQUI	LOC5574929|XP_021697880.1|AAEG
OG0005049	LOC119768748|XP_038115634.1|CQUI	LOC110675138|XP_021695211.1|AAEG
OG0005050	LOC6050302|XP_038115618.1|CQUI	LOC5575134|XP_021697902.1|AAEG
OG0005051	LOC6050157|XP_001866807.2|CQUI	LOC5575142|XP_001655519.1|AAEG
OG0005052	LOC6050152|XP_038115639.1|CQUI	LOC5575145|XP_001655522.2|AAEG
OG0005053	LOC6036573|XP_001846610.2|CQUI	LOC5577080|XP_001656318.2|AAEG
OG0005057	LOC6041258|XP_038116376.1|CQUI	LOC5568734|XP_021698017.1|AAEG
OG0005058	LOC6041261|XP_038117457.1|CQUI	LOC5565828|XP_021698027.1|AAEG
OG0005059	LOC6044170|XP_038122016.1|CQUI	LOC5565250|XP_021698079.1|AAEG, LOC5566828|XP_021712144.1|AAEG
OG0005060	LOC6044171|XP_038115936.1|CQUI	LOC5566822|XP_021698081.1|AAEG
OG0005061	LOC6049748|XP_001866458.2|CQUI	LOC110676030|XP_021698114.1|AAEG
OG0005062	LOC6051819|XP_038121089.1|CQUI	LOC5568141|XP_001652085.2|AAEG
OG0005063	LOC6044013|XP_038121383.1|CQUI	LOC5569162|XP_001658353.2|AAEG
OG0005064	LOC6037286|XP_001847212.2|CQUI	LOC5573675|XP_001660997.1|AAEG
OG0005065	LOC6048327|XP_038118967.1|CQUI	LOC5573666|XP_021698216.1|AAEG
OG0005067	LOC6037144|XP_038120186.1|CQUI	LOC5575820|XP_021698241.1|AAEG
OG0005068	LOC6037049|XP_001847010.1|CQUI	LOC5567864|XP_001651886.1|AAEG
OG0005069	LOC6037041|XP_038115812.1|CQUI	LOC5567853|XP_001651882.1|AAEG
OG0005070	LOC6047528|XP_038121907.1|CQUI	LOC5575426|XP_021698270.1|AAEG
OG0005071	LOC6054513|XP_038114831.1|CQUI	LOC5575955|XP_001662313.1|AAEG
OG0005072	LOC6036533|XP_001846578.2|CQUI	LOC5576041|XP_021698307.1|AAEG
OG0005073	LOC6036535|XP_038121266.1|CQUI	LOC5576044|XP_021698308.1|AAEG
OG0005074	LOC6036544|XP_038121792.1|CQUI	LOC5565670|XP_021698310.1|AAEG
OG0005075	LOC6036276|XP_038117547.1|CQUI	LOC5564254|XP_001648590.1|AAEG
OG0005076	LOC6036274|XP_038117548.1|CQUI	LOC5564246|XP_001648589.2|AAEG
OG0005077	LOC119767865|XP_038113520.1|CQUI	LOC5570579|XP_001653248.2|AAEG, LOC5572128|XP_001660197.2|AAEG
OG0005077	LOC6040060|XP_038106371.1|CQUI	LOC5572124|XP_001660201.2|AAEG
OG0005077	LOC6040062|XP_001849533.1|CQUI	LOC5578872|XP_021699361.1|AAEG, LOC5564236|XP_021698326.1|AAEG
OG0005078	LOC6031918|XP_038114633.1|CQUI	LOC5574243|XP_001661295.2|AAEG
OG0005079	LOC6036188|XP_038116591.1|CQUI	LOC5568868|XP_021698382.1|AAEG
OG0005080	LOC6033569|XP_001843998.2|CQUI	LOC5574156|XP_001655063.1|AAEG
OG0005081	LOC6033555|XP_038119394.1|CQUI	LOC5569620|XP_001652902.2|AAEG
OG0005082	LOC6033536|XP_038122025.1|CQUI	LOC5569602|XP_001652881.1|AAEG
OG0005083	LOC6033535|XP_001843970.2|CQUI	LOC5569601|XP_001652880.1|AAEG
OG0005084	LOC6038416|XP_038122250.1|CQUI	LOC5579452|XP_021698546.1|AAEG
OG0005085	LOC6038412|XP_038120978.1|CQUI	LOC5569592|XP_001652869.2|AAEG
OG0005086	LOC6038411|XP_038118992.1|CQUI	LOC5569584|XP_021698551.1|AAEG
OG0005087	LOC6038405|XP_038114899.1|CQUI	LOC5569585|XP_021698552.1|AAEG
OG0005088	LOC6038385|XP_038121178.1|CQUI	LOC23687733|XP_021698595.1|AAEG
OG0005089	LOC6038260|XP_038118216.1|CQUI	LOC5570792|XP_021698592.1|AAEG
OG0005090	LOC6051933|XP_038110339.1|CQUI	LOC110675145|XP_021695219.1|AAEG, LOC5566541|XP_021708918.1|AAEG
OG0005091	LOC6038240|XP_038118214.1|CQUI	LOC5570787|XP_021698607.1|AAEG
OG0005092	LOC6038873|XP_001848572.2|CQUI	LOC5577894|XP_001663601.1|AAEG
OG0005093	LOC6038875|XP_038122071.1|CQUI	LOC5577892|XP_001663598.1|AAEG, LOC110675146|XP_021695220.1|AAEG
OG0005094	LOC6040611|XP_038115659.1|CQUI	LOC5565863|XP_021698649.1|AAEG
OG0005095	LOC6040617|XP_038115780.1|CQUI	LOC5576960|XP_021698661.1|AAEG
OG0005096	LOC6040626|XP_001849994.1|CQUI	LOC5571409|XP_001653657.3|AAEG
OG0005097	LOC6036430|XP_038119003.1|CQUI	LOC5572533|XP_001654062.1|AAEG
OG0005098	LOC6036428|XP_038118364.1|CQUI	LOC5572535|XP_021698688.1|AAEG
OG0005099	LOC6036413|XP_038119504.1|CQUI	LOC5572299|XP_021698718.1|AAEG
OG0005100	LOC6036412|XP_001846465.2|CQUI	LOC5572298|XP_001653986.2|AAEG
OG0005101	LOC6036404|XP_001846457.1|CQUI	LOC5572288|XP_001653974.1|AAEG
OG0005102	LOC6035467|XP_038118332.1|CQUI	LOC5564765|XP_021698732.1|AAEG
OG0005103	LOC6035478|XP_001845662.2|CQUI	LOC5572268|XP_001653953.1|AAEG
OG0005104	LOC6050895|XP_001867416.1|CQUI	LOC5572267|XP_001653952.2|AAEG
OG0005105	LOC6042843|XP_001853591.2|CQUI	LOC5572211|XP_001653879.2|AAEG
OG0005106	LOC6041987|XP_038117711.1|CQUI	LOC5572202|XP_021698787.1|AAEG
OG0005107	LOC6041984|XP_038114808.1|CQUI	LOC5572201|XP_021698796.1|AAEG
OG0005108	LOC6041972|XP_001851147.2|CQUI	LOC5572192|XP_001653853.2|AAEG
OG0005109	LOC6049627|XP_038120187.1|CQUI	LOC110676199|XP_021698825.1|AAEG, LOC5576260|XP_001656028.1|AAEG
OG0005110	LOC6041010|XP_001850325.2|CQUI	LOC5571717|XP_001659861.2|AAEG
OG0005111	LOC6040982|XP_001850303.2|CQUI	LOC5565821|XP_021698845.1|AAEG
OG0005112	LOC6040981|XP_001850302.2|CQUI	LOC5565822|XP_021698848.1|AAEG
OG0005113	LOC6040983|XP_038119327.1|CQUI	LOC5575065|XP_021698849.1|AAEG
OG0005114	LOC6031301|XP_001842121.2|CQUI	LOC5566031|XP_001650398.1|AAEG
OG0005115	LOC6040026|XP_038121352.1|CQUI	LOC5566006|XP_021698874.1|AAEG
OG0005116	LOC6033575|XP_038116391.1|CQUI	LOC110676223|XP_021698919.1|AAEG
