Orthogroup	CQUI.longest_only	AEAL.longest_only
OG0005454	LOC6038877|XP_001848576.2|CQUI	LOC115265637|XP_029727369.1|AEAL, LOC115265625|XP_029727348.1|AEAL, LOC109423949|XP_029727340.1|AEAL
OG0005455	LOC6038892|XP_038113598.1|CQUI	LOC109430993|XP_029725362.1|AEAL, LOC115265617|XP_029727317.1|AEAL
OG0005456	LOC6038897|XP_038107322.1|CQUI	LOC109423937|XP_019554547.2|AEAL
OG0005457	LOC6038903|XP_001848602.1|CQUI	LOC109404804|XP_019533299.2|AEAL
OG0005458	LOC6036344|XP_038108265.1|CQUI	LOC115253702|XP_029727256.1|AEAL, LOC109423917|XP_029727297.1|AEAL
OG0005459	LOC6049728|XP_001866440.2|CQUI	LOC109423920|XP_019554529.2|AEAL, LOC109404807|XP_019533301.2|AEAL
OG0005460	LOC6038007|XP_001847854.1|CQUI	LOC109423919|XP_019554528.2|AEAL, LOC109404798|XP_019533292.2|AEAL
OG0005461	LOC6036434|XP_001846487.1|CQUI	LOC109423916|XP_019554524.2|AEAL, LOC109404805|XP_019533300.2|AEAL
OG0005462	LOC6036435|XP_001846488.1|CQUI	LOC109423915|XP_019554523.2|AEAL, LOC115265610|XP_029727255.1|AEAL
OG0005463	LOC6036438|XP_001846485.2|CQUI	LOC109404781|XP_019533260.2|AEAL, LOC115265858|XP_029727665.1|AEAL
OG0005464	LOC6046640|XP_038107917.1|CQUI	LOC109404812|XP_029727283.1|AEAL, LOC109423908|XP_029727244.1|AEAL
OG0005465	LOC6046636|XP_038107123.1|CQUI	LOC109423885|XP_019554486.2|AEAL, LOC109404792|XP_019533284.1|AEAL
OG0005466	LOC6034892|XP_001845160.1|CQUI	LOC109404796|XP_029727240.1|AEAL, LOC109423883|XP_029727278.1|AEAL
OG0005467	LOC6054133|XP_038110565.1|CQUI	LOC109419320|XP_029727660.1|AEAL
OG0005469	LOC6037907|XP_001847767.2|CQUI	LOC109418101|XP_019547836.2|AEAL
OG0005470	LOC6037906|XP_001847766.2|CQUI	LOC109418088|XP_019547812.2|AEAL
OG0005471	LOC6037905|XP_001847765.2|CQUI	LOC109621903|XP_019931658.2|AEAL
OG0005472	LOC6037904|XP_038110309.1|CQUI	LOC109418063|XP_019547780.1|AEAL
OG0005473	LOC6047237|XP_001864320.1|CQUI	LOC109421659|XP_019551729.1|AEAL
OG0005474	LOC6035772|XP_001845898.2|CQUI	LOC109407359|XP_029725352.1|AEAL
OG0005475	LOC6035774|XP_001845899.2|CQUI	LOC109421655|XP_019551722.2|AEAL
OG0005476	LOC6035775|XP_001845900.2|CQUI	LOC109407335|XP_019535878.2|AEAL
OG0005477	LOC6035781|XP_038109676.1|CQUI	LOC109407329|XP_029727147.1|AEAL
OG0005478	LOC6035786|XP_001845910.2|CQUI	LOC109421642|XP_029727139.1|AEAL
OG0005479	LOC6035787|XP_038112748.1|CQUI	LOC109421641|XP_019551698.1|AEAL
OG0005480	LOC6035788|XP_001845912.1|CQUI	LOC109407322|XP_019535860.1|AEAL
OG0005481	LOC6038905|XP_038109770.1|CQUI	LOC109407319|XP_029727152.1|AEAL, LOC109421638|XP_019551695.2|AEAL
OG0005482	LOC6038912|XP_038107107.1|CQUI	LOC109407313|XP_029727125.1|AEAL, LOC115265592|XP_029727161.1|AEAL
OG0005483	LOC6038913|XP_038113061.1|CQUI	LOC109421630|XP_019551678.1|AEAL, LOC109421631|XP_029727162.1|AEAL
OG0005484	LOC6048475|XP_001865382.2|CQUI	LOC109421626|XP_019551675.2|AEAL
OG0005485	LOC6047907|XP_038108001.1|CQUI	LOC109409184|XP_029727069.1|AEAL
OG0005486	LOC6036134|XP_001846227.2|CQUI	LOC109409181|XP_029727116.1|AEAL
OG0005487	LOC6033296|XP_038113475.1|CQUI	LOC109421544|XP_019551609.2|AEAL
OG0005488	LOC6033300|XP_038110824.1|CQUI	LOC109421541|XP_029727101.1|AEAL
OG0005489	LOC6036001|XP_038111940.1|CQUI	LOC109409138|XP_019538097.2|AEAL, LOC109421533|XP_019551596.2|AEAL
OG0005490	LOC6036002|XP_038111138.1|CQUI	LOC109421531|XP_019551594.2|AEAL, LOC109409136|XP_019538095.2|AEAL
OG0005491	LOC6054068|XP_038110755.1|CQUI	LOC109409130|XP_029727086.1|AEAL, LOC109421526|XP_029732662.1|AEAL
OG0005492	LOC6045779|XP_001863080.1|CQUI	LOC109409126|XP_019538083.1|AEAL
OG0005493	LOC6045772|XP_038114393.1|CQUI	LOC109409189|XP_029727080.1|AEAL
OG0005494	LOC119767307|XP_038111555.1|CQUI	LOC109621336|XP_019930925.2|AEAL
OG0005495	LOC6034355|XP_001844674.2|CQUI	LOC109421493|XP_029726819.1|AEAL
OG0005496	LOC6034385|XP_038107981.1|CQUI	LOC109421446|XP_029727011.1|AEAL, LOC109432531|XP_029726852.1|AEAL
OG0005497	LOC6034394|XP_001844712.2|CQUI	LOC109432547|XP_019564434.2|AEAL, LOC109421442|XP_019551475.2|AEAL
OG0005498	LOC6034390|XP_001844708.1|CQUI	LOC109421440|XP_019551472.1|AEAL, LOC109432537|XP_029727017.1|AEAL
OG0005499	LOC6039107|XP_038108134.1|CQUI	LOC109421432|XP_029726870.1|AEAL, LOC109432527|XP_029727025.1|AEAL
OG0005500	LOC6039108|XP_038108135.1|CQUI	LOC109432529|XP_019564406.2|AEAL, LOC109421433|XP_029727026.1|AEAL
OG0005501	LOC6039857|XP_038111191.1|CQUI	LOC115265560|XP_029727027.1|AEAL, LOC109421431|XP_019551461.2|AEAL
OG0005502	LOC6039855|XP_001849359.2|CQUI	LOC109421429|XP_019551459.2|AEAL, LOC115265561|XP_029727028.1|AEAL
OG0005503	LOC6039851|XP_038113371.1|CQUI	LOC109432525|XP_029726872.1|AEAL, LOC115265563|XP_029727030.1|AEAL
OG0005504	LOC6042929|XP_001870869.1|CQUI	LOC109432551|XP_019564438.1|AEAL, LOC109421343|XP_029726914.1|AEAL
OG0005505	LOC119767335|XP_038111648.1|CQUI, LOC119766770|XP_038108443.1|CQUI, LOC119767336|XP_038111649.1|CQUI, LOC119766457|XP_038106942.1|CQUI, LOC119767337|XP_038111650.1|CQUI, LOC119766772|XP_038108445.1|CQUI, LOC119766771|XP_038108444.1|CQUI, LOC119766769|XP_038108442.1|CQUI	LOC115265825|XP_029727632.1|AEAL, LOC115265824|XP_029727630.1|AEAL, LOC109432431|XP_019564311.2|AEAL, LOC109432470|XP_019564344.2|AEAL, LOC109421215|XP_029727618.1|AEAL, LOC109421189|XP_019551228.2|AEAL, LOC115265814|XP_029727619.1|AEAL, LOC109432456|XP_019564333.2|AEAL, LOC109432465|XP_019564340.2|AEAL, LOC109421214|XP_019551246.2|AEAL, LOC109421188|XP_029727633.1|AEAL, LOC109421184|XP_029727631.1|AEAL, LOC115265815|XP_029727620.1|AEAL, LOC109421186|XP_019551225.2|AEAL
OG0005506	LOC6034870|XP_038114378.1|CQUI	LOC109421318|XP_029726941.1|AEAL
OG0005507	LOC6034875|XP_001845144.1|CQUI	LOC109421314|XP_029727054.1|AEAL, LOC109621874|XP_029727621.1|AEAL
OG0005508	LOC6034887|XP_001845155.1|CQUI	LOC109421299|XP_019551343.1|AEAL
OG0005509	LOC6034890|XP_038111479.1|CQUI	LOC109421296|XP_019551340.2|AEAL
OG0005510	LOC6042072|XP_038107578.1|CQUI	LOC115265555|XP_029727007.1|AEAL
OG0005511	LOC6049529|XP_001866268.2|CQUI	LOC109410826|XP_019539906.2|AEAL, LOC109621396|XP_019930989.2|AEAL, LOC115266862|XP_029729328.1|AEAL
OG0005512	LOC6049520|XP_001866261.2|CQUI	LOC109622324|XP_029725097.1|AEAL, LOC109621398|XP_019930991.1|AEAL
OG0005513	LOC6043469|XP_001859220.2|CQUI	LOC109402480|XP_019530713.1|AEAL, LOC109621356|XP_019930950.1|AEAL
OG0005514	LOC6043465|XP_038108132.1|CQUI	LOC109402491|XP_019530721.3|AEAL, LOC109621733|XP_019931426.2|AEAL
OG0005515	LOC119768936|XP_038116683.1|CQUI, LOC6036121|XP_001846214.2|CQUI	LOC109402504|XP_019530735.3|AEAL
OG0005516	LOC6036122|XP_001846215.2|CQUI	LOC109402503|XP_019530734.2|AEAL
OG0005517	LOC6036132|XP_038109529.1|CQUI	LOC109402506|XP_019530738.2|AEAL
OG0005518	LOC6041786|XP_038111212.1|CQUI	LOC109402529|XP_019530769.2|AEAL
OG0005519	LOC6052416|XP_001868689.1|CQUI	LOC109402400|XP_019530615.2|AEAL
OG0005520	LOC6052441|XP_038109112.1|CQUI	LOC109416797|XP_019546402.2|AEAL
OG0005521	LOC6033337|XP_038112250.1|CQUI	LOC109429707|XP_019561260.1|AEAL, LOC109416783|XP_019546384.2|AEAL
OG0005522	LOC6033341|XP_038106992.1|CQUI	LOC109416802|XP_029720520.1|AEAL
OG0005523	LOC6033342|XP_038111719.1|CQUI	LOC109416779|XP_019546378.2|AEAL, LOC109429703|XP_029719874.1|AEAL
OG0005524	LOC6048086|XP_038107438.1|CQUI	LOC109406539|XP_019535178.2|AEAL
OG0005525	LOC6048088|XP_038107452.1|CQUI	LOC109406537|XP_029720013.1|AEAL
OG0005526	LOC6048069|XP_038107443.1|CQUI	LOC109429672|XP_029720001.1|AEAL, LOC109406525|XP_019535163.2|AEAL
OG0005527	LOC6048071|XP_038107448.1|CQUI	LOC115262053|XP_029719849.1|AEAL, LOC115262112|XP_029720002.1|AEAL, LOC109406528|XP_019535169.1|AEAL
OG0005529	LOC6035749|XP_038108107.1|CQUI	LOC109429626|XP_029719967.1|AEAL
OG0005530	LOC6032123|XP_038109545.1|CQUI	LOC109429598|XP_029724792.1|AEAL, LOC115262100|XP_029719954.1|AEAL, LOC115262130|XP_029720080.1|AEAL
OG0005531	LOC6032146|XP_001842799.2|CQUI	LOC109408544|XP_029724786.1|AEAL, LOC109429590|XP_029719951.1|AEAL
OG0005532	LOC6048261|XP_001865205.1|CQUI	LOC109426506|XP_019557587.1|AEAL
OG0005533	LOC6032176|XP_001842821.2|CQUI	LOC109429985|XP_019561540.2|AEAL, LOC109429569|XP_019561095.2|AEAL
OG0005534	LOC6036320|XP_001846383.1|CQUI	LOC109429545|XP_019561068.2|AEAL, LOC109429911|XP_019561464.1|AEAL
OG0005535	LOC6036323|XP_001846386.1|CQUI	LOC109429543|XP_019561064.2|AEAL
OG0005536	LOC6036330|XP_038112844.1|CQUI	LOC109429538|XP_019561054.2|AEAL
OG0005537	LOC6036334|XP_038112817.1|CQUI	LOC109429899|XP_019561441.2|AEAL
OG0005538	LOC6033313|XP_001843779.2|CQUI	LOC109429897|XP_019561440.2|AEAL
OG0005539	LOC6033323|XP_001843788.1|CQUI	LOC109415439|XP_019544852.1|AEAL, LOC109429927|XP_019561477.1|AEAL
OG0005540	LOC6033329|XP_038107382.1|CQUI	LOC109415441|XP_019544855.1|AEAL, LOC109429886|XP_029729353.1|AEAL
OG0005541	LOC6033324|XP_038109605.1|CQUI	LOC109415445|XP_029720113.1|AEAL
OG0005542	LOC6033330|XP_038109633.1|CQUI	LOC109429882|XP_029720112.1|AEAL
OG0005543	LOC6037990|XP_038109721.1|CQUI	LOC109398321|XP_019526215.1|AEAL
OG0005544	LOC6037987|XP_038110252.1|CQUI	LOC109398279|XP_019526150.2|AEAL
OG0005545	LOC6049406|XP_001866175.2|CQUI	LOC109398326|XP_019526222.1|AEAL, LOC109429843|XP_019561377.2|AEAL
OG0005546	LOC6049408|XP_038109249.1|CQUI	LOC115262144|XP_029720132.1|AEAL, LOC109398292|XP_029729185.1|AEAL
OG0005547	LOC6036042|XP_038113202.1|CQUI	LOC109398346|XP_019526240.2|AEAL, LOC115266772|XP_029729202.1|AEAL
OG0005548	LOC6035986|XP_038108985.1|CQUI	LOC115266773|XP_029729203.1|AEAL, LOC109398288|XP_019526169.2|AEAL
OG0005549	LOC119766852|XP_038108986.1|CQUI	LOC115262023|XP_029719821.1|AEAL, LOC109429868|XP_019561399.2|AEAL
OG0005550	LOC6036013|XP_038113252.1|CQUI	LOC109429859|XP_019561390.2|AEAL
OG0005551	LOC6036014|XP_001846118.2|CQUI	LOC109429800|XP_029720163.1|AEAL
OG0005552	LOC119767799|XP_038113253.1|CQUI	LOC109429799|XP_019561333.2|AEAL
OG0005553	LOC6049490|XP_038113503.1|CQUI	LOC109429784|XP_019561310.2|AEAL, LOC115262169|XP_029720298.1|AEAL
OG0005554	LOC6033592|XP_038113575.1|CQUI	LOC109404265|XP_029720307.1|AEAL, LOC109416574|XP_029720273.1|AEAL
OG0005555	LOC6033594|XP_001844022.1|CQUI	LOC109416572|XP_029720313.1|AEAL, LOC109404633|XP_019533094.1|AEAL
OG0005556	LOC6033595|XP_001844023.2|CQUI	LOC109416570|XP_019546192.2|AEAL, LOC109404628|XP_019533088.2|AEAL
OG0005557	LOC6033598|XP_001844026.2|CQUI	LOC109404637|XP_019533100.2|AEAL, LOC109411675|XP_019540785.2|AEAL
OG0005558	LOC6033606|XP_038108358.1|CQUI	LOC109411673|XP_029720314.1|AEAL, LOC109404626|XP_029720265.1|AEAL
OG0005559	LOC6033597|XP_001844025.2|CQUI	LOC109411678|XP_019540789.2|AEAL, LOC109404623|XP_019533076.2|AEAL
OG0005560	LOC6033609|XP_038109523.1|CQUI	LOC109404622|XP_029720318.1|AEAL, LOC109411679|XP_029720261.1|AEAL
OG0005561	LOC6033621|XP_038112217.1|CQUI	LOC109411690|XP_029720253.1|AEAL, LOC109404632|XP_019533093.2|AEAL
OG0005562	LOC6033623|XP_038106659.1|CQUI	LOC109411691|XP_029720330.1|AEAL, LOC109404617|XP_029720249.1|AEAL
OG0005563	LOC6033630|XP_001844057.2|CQUI	LOC109411696|XP_019540814.2|AEAL
OG0005564	LOC6033644|XP_038107077.1|CQUI	LOC109404606|XP_029720235.1|AEAL
OG0005565	LOC6033645|XP_038107087.1|CQUI	LOC109411710|XP_019540826.2|AEAL
OG0005566	LOC6033646|XP_001844073.2|CQUI	LOC109411786|XP_019540932.2|AEAL
OG0005567	LOC6033647|XP_038107084.1|CQUI	LOC109411711|XP_019540827.2|AEAL
OG0005568	LOC6047483|XP_001864540.2|CQUI	LOC109420392|XP_019550306.2|AEAL
OG0005569	LOC6047481|XP_038112155.1|CQUI	LOC109411723|XP_019540847.2|AEAL
OG0005570	LOC6048348|XP_038107668.1|CQUI	LOC109420458|XP_029720181.1|AEAL
OG0005571	LOC6048806|XP_038116432.1|CQUI	LOC115262188|XP_029720385.1|AEAL
OG0005572	LOC6039019|XP_001848697.2|CQUI	LOC109419633|XP_019549442.2|AEAL, LOC109398252|XP_019526123.2|AEAL
OG0005573	LOC6042668|XP_038115929.1|CQUI	LOC109398245|XP_019526109.2|AEAL, LOC115262210|XP_029720411.1|AEAL
OG0005574	LOC6042663|XP_038119489.1|CQUI	LOC109411217|XP_019540260.2|AEAL, LOC115262191|XP_029720393.1|AEAL
OG0005575	LOC6042646|XP_001853174.2|CQUI	LOC109411234|XP_019540290.2|AEAL
OG0005577	LOC6046074|XP_001863328.1|CQUI	LOC109414183|XP_019543510.2|AEAL
OG0005578	LOC6046078|XP_038115171.1|CQUI	LOC109414177|XP_019543506.2|AEAL
OG0005579	LOC6037666|XP_038111197.1|CQUI, LOC6046079|XP_001863333.2|CQUI	LOC109414176|XP_019543505.2|AEAL
OG0005580	LOC6053389|XP_001869487.2|CQUI	LOC109414165|XP_019543493.1|AEAL, LOC115257206|XP_029712505.1|AEAL
OG0005581	LOC6052552|XP_038117617.1|CQUI	LOC115257200|XP_029712495.1|AEAL, LOC109414162|XP_029707886.1|AEAL
OG0005582	LOC6052561|XP_038119689.1|CQUI	LOC115254465|XP_029707879.1|AEAL, LOC109414155|XP_019543479.2|AEAL
OG0005583	LOC6046096|XP_001863348.1|CQUI	LOC115257205|XP_029712504.1|AEAL, LOC109414153|XP_019543474.2|AEAL
OG0005584	LOC6040493|XP_001849879.2|CQUI	LOC109406009|XP_029714010.1|AEAL, LOC109426340|XP_029707836.1|AEAL, LOC115268884|XP_029732931.1|AEAL
OG0005585	LOC6040479|XP_001849865.2|CQUI	LOC109426327|XP_029707823.1|AEAL
OG0005586	LOC6040475|XP_001849861.1|CQUI	LOC115258113|XP_029714012.1|AEAL, LOC109407229|XP_029707819.1|AEAL
OG0005587	LOC6040468|XP_001849858.1|CQUI	LOC109421714|XP_019551784.1|AEAL, LOC109426318|XP_019557319.1|AEAL
OG0005588	LOC6040472|XP_038115253.1|CQUI	LOC109421717|XP_029707817.1|AEAL, LOC109426316|XP_029713985.1|AEAL
OG0005589	LOC6042675|XP_001870705.1|CQUI	LOC109421721|XP_029713969.1|AEAL, LOC109425446|XP_019556260.2|AEAL
OG0005590	LOC6042669|XP_001853361.2|CQUI	LOC115254444|XP_029707811.1|AEAL, LOC109421723|XP_029713961.1|AEAL
OG0005591	LOC6042674|XP_038118635.1|CQUI	LOC115258107|XP_029713990.1|AEAL, LOC109421724|XP_019551797.2|AEAL
OG0005592	LOC6042672|XP_001870702.2|CQUI	LOC109425451|XP_019556264.1|AEAL, LOC109421726|XP_019551798.1|AEAL
OG0005593	LOC6039012|XP_001848694.1|CQUI	LOC109421731|XP_019551803.2|AEAL, LOC109425453|XP_019556268.1|AEAL
OG0005594	LOC6039010|XP_038122307.1|CQUI	LOC109425454|XP_029707804.1|AEAL, LOC109421732|XP_019551804.2|AEAL
OG0005595	LOC6039009|XP_038122305.1|CQUI	LOC109425455|XP_029707803.1|AEAL, LOC109421733|XP_029714002.1|AEAL
OG0005596	LOC6039006|XP_038120764.1|CQUI	LOC109425463|XP_019556278.2|AEAL, LOC109421737|XP_019551811.2|AEAL
OG0005597	LOC6039003|XP_038122080.1|CQUI	LOC115253568|XP_029713989.1|AEAL, LOC109425466|XP_029707796.1|AEAL
OG0005599	LOC6054693|XP_038116257.1|CQUI	LOC109427995|XP_019559200.2|AEAL, LOC115268733|XP_029732736.1|AEAL
OG0005600	LOC6032198|XP_001842840.2|CQUI	LOC109428009|XP_019559211.2|AEAL, LOC109418238|XP_019547940.2|AEAL
OG0005601	LOC6032204|XP_038117882.1|CQUI	LOC115253731|XP_029720816.1|AEAL, LOC109418243|XP_029720742.1|AEAL, LOC109428024|XP_029707555.1|AEAL
OG0005602	LOC6032210|XP_001842850.2|CQUI	LOC115262447|XP_029720712.1|AEAL, LOC109418247|XP_019547951.2|AEAL
OG0005603	LOC119769871|XP_038119543.1|CQUI	LOC109418254|XP_019547956.1|AEAL
OG0005604	LOC119769519|XP_038118241.1|CQUI	LOC115269952|XP_029734626.1|AEAL, LOC109418261|XP_019547967.2|AEAL
OG0005605	LOC6032227|XP_038121350.1|CQUI	LOC109418262|XP_019547968.2|AEAL
OG0005606	LOC6032230|XP_038118864.1|CQUI	LOC115262254|XP_029720527.1|AEAL, LOC109418270|XP_029720574.1|AEAL
OG0005607	LOC6032245|XP_001842883.1|CQUI	LOC109418288|XP_019547996.1|AEAL, LOC109428063|XP_019559284.1|AEAL
OG0005608	LOC6032246|XP_038121670.1|CQUI	LOC109418289|XP_029720406.1|AEAL, LOC109428067|XP_029719835.1|AEAL
OG0005609	LOC6032247|XP_001842885.1|CQUI	LOC109418290|XP_019547999.1|AEAL, LOC109428068|XP_029719847.1|AEAL
OG0005610	LOC6054470|XP_038120609.1|CQUI	LOC109428091|XP_019559318.2|AEAL, LOC109418316|XP_029720182.1|AEAL
OG0005611	LOC6042217|XP_038117633.1|CQUI	LOC109428096|XP_029720127.1|AEAL, LOC109418319|XP_029720055.1|AEAL
OG0005612	LOC6042211|XP_038118249.1|CQUI	LOC109418320|XP_029719807.1|AEAL, LOC109428098|XP_029720123.1|AEAL
OG0005613	LOC6052366|XP_001868655.1|CQUI	LOC109418330|XP_019548058.1|AEAL, LOC109427299|XP_019558361.1|AEAL
OG0005614	LOC6052367|XP_038120686.1|CQUI	LOC109427298|XP_029721127.1|AEAL, LOC109418329|XP_019548057.2|AEAL
OG0005615	LOC6038132|XP_038118398.1|CQUI	LOC109427305|XP_019558368.1|AEAL, LOC109418334|XP_019548065.1|AEAL
OG0005616	LOC6038140|XP_038121405.1|CQUI	LOC109427308|XP_029721225.1|AEAL
OG0005617	LOC6038143|XP_038118127.1|CQUI	LOC109418340|XP_029721233.1|AEAL, LOC109427311|XP_029721021.1|AEAL
OG0005618	LOC6048871|XP_001865712.2|CQUI	LOC115262649|XP_029721029.1|AEAL, LOC109418341|XP_029721243.1|AEAL
OG0005619	LOC6047497|XP_001864546.2|CQUI	LOC109418388|XP_029721379.1|AEAL
OG0005620	LOC6033028|XP_001843534.1|CQUI	LOC109426144|XP_029723113.1|AEAL, LOC109418413|XP_029721595.1|AEAL, LOC115254101|XP_029721901.1|AEAL
OG0005621	LOC6033029|XP_038118717.1|CQUI	LOC109418414|XP_019548144.1|AEAL, LOC109426145|XP_029721907.1|AEAL
OG0005622	LOC6033032|XP_001843538.1|CQUI	LOC109426149|XP_029721935.1|AEAL, LOC109418419|XP_029721625.1|AEAL
OG0005623	LOC6033052|XP_038118586.1|CQUI	LOC109418438|XP_029722657.1|AEAL, LOC109426167|XP_029708058.1|AEAL
OG0005625	LOC6033065|XP_038117489.1|CQUI	LOC109426177|XP_029722226.1|AEAL, LOC109418449|XP_029722025.1|AEAL
OG0005626	LOC6033070|XP_038121310.1|CQUI	LOC109426183|XP_029722001.1|AEAL
OG0005627	LOC6033073|XP_038115124.1|CQUI	LOC115263397|XP_029722544.1|AEAL, LOC109418454|XP_029722083.1|AEAL
OG0005628	LOC6033075|XP_038120649.1|CQUI	LOC115263365|XP_029722525.1|AEAL, LOC109418456|XP_029722268.1|AEAL
OG0005629	LOC6033082|XP_001843582.2|CQUI	LOC109426190|XP_019557177.1|AEAL
OG0005630	LOC6033086|XP_038116377.1|CQUI	LOC109419131|XP_029722295.1|AEAL, LOC115253624|XP_029722940.1|AEAL
OG0005631	LOC6047518|XP_001864562.2|CQUI	LOC109415965|XP_019545486.2|AEAL
OG0005632	LOC6047519|XP_038121110.1|CQUI	LOC109415966|XP_029723073.1|AEAL, LOC115263914|XP_029723096.1|AEAL
OG0005633	LOC6046353|XP_038117716.1|CQUI	LOC109419215|XP_019548967.2|AEAL
OG0005634	LOC6046356|XP_038118271.1|CQUI	LOC109415993|XP_019545513.2|AEAL
OG0005635	LOC6046358|XP_001863575.2|CQUI	LOC109415992|XP_019545511.2|AEAL
OG0005636	LOC6043566|XP_038117929.1|CQUI	LOC109407480|XP_019536061.2|AEAL
OG0005637	LOC6043562|XP_001859935.1|CQUI	LOC109419238|XP_029723473.1|AEAL, LOC109407476|XP_029723513.1|AEAL
OG0005638	LOC6043560|XP_038118691.1|CQUI	LOC109419239|XP_029723507.1|AEAL, LOC115264188|XP_029723496.1|AEAL
OG0005639	LOC6043556|XP_038122321.1|CQUI	LOC109407474|XP_029723482.1|AEAL, LOC109419240|XP_029723484.1|AEAL
OG0005640	LOC6041878|XP_038110971.1|CQUI, LOC6045116|XP_001862520.2|CQUI	LOC109419260|XP_019549056.2|AEAL
OG0005641	LOC6049283|XP_038118513.1|CQUI	LOC115254122|XP_029724035.1|AEAL, LOC109433357|XP_029733181.1|AEAL
OG0005642	LOC6041941|XP_001851131.1|CQUI	LOC109429471|XP_029724105.1|AEAL, LOC109415468|XP_029724600.1|AEAL
OG0005643	LOC6041935|XP_001851125.1|CQUI	LOC115264700|XP_029724570.1|AEAL, LOC109429473|XP_029724117.1|AEAL
OG0005644	LOC6049901|XP_038119314.1|CQUI	LOC109415472|XP_019544894.2|AEAL, LOC109429475|XP_019560975.2|AEAL
OG0005645	LOC6048722|XP_038120294.1|CQUI	LOC109415476|XP_029710354.1|AEAL, LOC109429483|XP_029724188.1|AEAL, LOC115264677|XP_029724509.1|AEAL
OG0005646	LOC6048706|XP_038115680.1|CQUI	LOC109429488|XP_019560992.2|AEAL, LOC109415722|XP_019545199.2|AEAL
OG0005647	LOC6047993|XP_038121606.1|CQUI	LOC109429499|XP_019561010.1|AEAL, LOC109406842|XP_019535382.1|AEAL
OG0005648	LOC6047989|XP_038120917.1|CQUI	LOC109406840|XP_019535379.1|AEAL, LOC109429498|XP_029724719.1|AEAL
OG0005649	LOC6046060|XP_038120782.1|CQUI	LOC109429505|XP_029724687.1|AEAL
OG0005650	LOC6046053|XP_001863311.2|CQUI	LOC109403006|XP_029724784.1|AEAL, LOC109429512|XP_029724636.1|AEAL
OG0005651	LOC6048759|XP_001865634.2|CQUI	LOC115264917|XP_029724845.1|AEAL, LOC109402881|XP_019531157.2|AEAL
OG0005652	LOC6046220|XP_038115005.1|CQUI	LOC109410424|XP_029725116.1|AEAL, LOC109401462|XP_029725270.1|AEAL
OG0005653	LOC6046241|XP_001863468.2|CQUI	LOC109410445|XP_019539546.2|AEAL, LOC109401477|XP_019529592.2|AEAL
OG0005654	LOC6046242|XP_001863469.2|CQUI	LOC109401472|XP_019529589.2|AEAL
OG0005655	LOC6053488|XP_038121215.1|CQUI	LOC109410449|XP_019539550.2|AEAL, LOC109401473|XP_029725791.1|AEAL
OG0005656	LOC6053485|XP_038122201.1|CQUI	LOC109410453|XP_029725746.1|AEAL, LOC109401496|XP_029726004.1|AEAL
OG0005657	LOC6041930|XP_038121635.1|CQUI	LOC109410419|XP_029726058.1|AEAL
OG0005658	LOC6047447|XP_001864501.1|CQUI	LOC109405853|XP_019534456.1|AEAL
OG0005659	LOC6054252|XP_038119057.1|CQUI	LOC109410407|XP_029725486.1|AEAL
OG0005660	LOC6039333|XP_038120790.1|CQUI	LOC109405833|XP_029726153.1|AEAL
OG0005661	LOC6039316|XP_038119228.1|CQUI	LOC109398753|XP_019526687.2|AEAL
OG0005662	LOC6039315|XP_001848943.2|CQUI	LOC109398746|XP_019526680.2|AEAL
OG0005663	LOC6052409|XP_038121725.1|CQUI	LOC109398755|XP_019526689.2|AEAL
OG0005664	LOC6041749|XP_038114520.1|CQUI	LOC109398757|XP_029726426.1|AEAL
OG0005665	LOC6045483|XP_038118984.1|CQUI	LOC109415391|XP_029726487.1|AEAL, LOC115253561|XP_029726578.1|AEAL
OG0005666	LOC6041811|XP_038114994.1|CQUI	LOC109411331|XP_029726669.1|AEAL, LOC115253695|XP_029726547.1|AEAL, LOC109427072|XP_029726686.1|AEAL
OG0005667	LOC119768666|XP_038114992.1|CQUI	LOC109411334|XP_029726911.1|AEAL, LOC115254153|XP_029726758.1|AEAL, LOC109427069|XP_029728596.1|AEAL
OG0005668	LOC6039483|XP_038115513.1|CQUI	LOC109405003|XP_029727115.1|AEAL
OG0005671	LOC6043267|XP_038121402.1|CQUI	LOC109413679|XP_019542938.2|AEAL
OG0005672	LOC6034963|XP_001845220.1|CQUI	LOC109622406|XP_019932267.2|AEAL
OG0005673	LOC6049023|XP_001865854.2|CQUI	LOC109415678|XP_019545150.2|AEAL
OG0005674	LOC6052587|XP_038115270.1|CQUI	LOC109415666|XP_019545127.2|AEAL
OG0005675	LOC6052589|XP_001868829.1|CQUI	LOC109415665|XP_019545126.1|AEAL
OG0005676	LOC6040350|XP_001849753.2|CQUI	LOC109425043|XP_019555797.2|AEAL, LOC109415654|XP_029727691.1|AEAL
OG0005677	LOC6045695|XP_038121456.1|CQUI	LOC109400204|XP_019528229.2|AEAL, LOC109427120|XP_019558231.2|AEAL
OG0005678	LOC6052604|XP_038117890.1|CQUI	LOC115253789|XP_029728085.1|AEAL, LOC109400192|XP_029727897.1|AEAL
OG0005679	LOC6039392|XP_038118290.1|CQUI	LOC109400208|XP_029727990.1|AEAL, LOC115254164|XP_029728210.1|AEAL
OG0005680	LOC6039746|XP_038114659.1|CQUI, LOC6039745|XP_038114654.1|CQUI	LOC109427075|XP_029722999.1|AEAL
