Orthogroup	CQUI.longest_only	HILL.longest_only
OG0005454	LOC6038877|XP_001848576.2|CQUI	LOC119654712|XP_037916163.1|HILL
OG0005455	LOC6038892|XP_038113598.1|CQUI	LOC119652415|XP_037912461.1|HILL
OG0005456	LOC6038897|XP_038107322.1|CQUI	LOC119651529|XP_037911089.1|HILL
OG0005457	LOC6038903|XP_001848602.1|CQUI	LOC119652309|XP_037912248.1|HILL
OG0005458	LOC6036344|XP_038108265.1|CQUI	LOC119647455|XP_037904317.1|HILL
OG0005459	LOC6049728|XP_001866440.2|CQUI	LOC119657539|XP_037920413.1|HILL
OG0005460	LOC6038007|XP_001847854.1|CQUI	LOC119646902|XP_037903498.1|HILL
OG0005461	LOC6036434|XP_001846487.1|CQUI	LOC119651211|XP_037910590.1|HILL
OG0005462	LOC6036435|XP_001846488.1|CQUI	LOC119651521|XP_037911079.1|HILL
OG0005463	LOC6036438|XP_001846485.2|CQUI	LOC119651915|XP_037911672.1|HILL
OG0005464	LOC6046640|XP_038107917.1|CQUI	LOC119653228|XP_037913743.1|HILL
OG0005465	LOC6046636|XP_038107123.1|CQUI	LOC119650592|XP_037909367.1|HILL
OG0005466	LOC6034892|XP_001845160.1|CQUI	LOC119652978|XP_037913316.1|HILL
OG0005467	LOC6054133|XP_038110565.1|CQUI	LOC119659295|XP_037923235.1|HILL
OG0005469	LOC6037907|XP_001847767.2|CQUI	LOC119661372|XP_037926618.1|HILL
OG0005470	LOC6037906|XP_001847766.2|CQUI	LOC119661371|XP_037926617.1|HILL
OG0005471	LOC6037905|XP_001847765.2|CQUI	LOC119661553|XP_037926871.1|HILL
OG0005472	LOC6037904|XP_038110309.1|CQUI	LOC119647388|XP_037904207.1|HILL, LOC119646821|XP_037903363.1|HILL
OG0005473	LOC6047237|XP_001864320.1|CQUI	LOC119657346|XP_037920151.1|HILL
OG0005474	LOC6035772|XP_001845898.2|CQUI	LOC119647057|XP_037903741.1|HILL
OG0005475	LOC6035774|XP_001845899.2|CQUI	LOC119651520|XP_037911082.1|HILL
OG0005476	LOC6035775|XP_001845900.2|CQUI	LOC119654790|XP_037916266.1|HILL
OG0005477	LOC6035781|XP_038109676.1|CQUI	LOC119652425|XP_037912476.1|HILL
OG0005478	LOC6035786|XP_001845910.2|CQUI	LOC119658633|XP_037922084.1|HILL
OG0005479	LOC6035787|XP_038112748.1|CQUI	LOC119657193|XP_037919929.1|HILL
OG0005480	LOC6035788|XP_001845912.1|CQUI	LOC119657203|XP_037919941.1|HILL
OG0005481	LOC6038905|XP_038109770.1|CQUI	LOC119657575|XP_037920472.1|HILL
OG0005482	LOC6038912|XP_038107107.1|CQUI	LOC119655307|XP_037917068.1|HILL
OG0005483	LOC6038913|XP_038113061.1|CQUI	LOC119646331|XP_037902683.1|HILL
OG0005484	LOC6048475|XP_001865382.2|CQUI	LOC119646196|XP_037902507.1|HILL
OG0005485	LOC6047907|XP_038108001.1|CQUI	LOC119646512|XP_037902895.1|HILL
OG0005486	LOC6036134|XP_001846227.2|CQUI	LOC119647250|XP_037904056.1|HILL
OG0005487	LOC6033296|XP_038113475.1|CQUI	LOC119660700|XP_037925267.1|HILL
OG0005488	LOC6033300|XP_038110824.1|CQUI	LOC119661682|XP_037927049.1|HILL
OG0005489	LOC6036001|XP_038111940.1|CQUI	LOC119661697|XP_037927071.1|HILL
OG0005490	LOC6036002|XP_038111138.1|CQUI	LOC119653558|XP_037914202.1|HILL
OG0005491	LOC6054068|XP_038110755.1|CQUI	LOC119647497|XP_037904384.1|HILL
OG0005492	LOC6045779|XP_001863080.1|CQUI	LOC119646810|XP_037903339.1|HILL
OG0005493	LOC6045772|XP_038114393.1|CQUI	LOC119651911|XP_037911665.1|HILL
OG0005494	LOC119767307|XP_038111555.1|CQUI	LOC119661402|XP_037926659.1|HILL
OG0005495	LOC6034355|XP_001844674.2|CQUI	LOC119659568|XP_037923649.1|HILL
OG0005496	LOC6034385|XP_038107981.1|CQUI	LOC119647274|XP_037904093.1|HILL
OG0005497	LOC6034394|XP_001844712.2|CQUI	LOC119648029|XP_037905381.1|HILL
OG0005498	LOC6034390|XP_001844708.1|CQUI	LOC119646726|XP_037903234.1|HILL
OG0005499	LOC6039107|XP_038108134.1|CQUI	LOC119647316|XP_037904171.1|HILL
OG0005500	LOC6039108|XP_038108135.1|CQUI	LOC119647318|XP_037904173.1|HILL
OG0005501	LOC6039857|XP_038111191.1|CQUI	LOC119657241|XP_037919987.1|HILL
OG0005502	LOC6039855|XP_001849359.2|CQUI	LOC119646584|XP_037903006.1|HILL
OG0005503	LOC6039851|XP_038113371.1|CQUI	LOC119652351|XP_037912342.1|HILL
OG0005504	LOC6042929|XP_001870869.1|CQUI	LOC119661333|XP_037926563.1|HILL
OG0005506	LOC6034870|XP_038114378.1|CQUI	LOC119647086|XP_037903778.1|HILL
OG0005507	LOC6034875|XP_001845144.1|CQUI	LOC119661140|XP_037926269.1|HILL
OG0005508	LOC6034887|XP_001845155.1|CQUI	LOC119646805|XP_037903326.1|HILL
OG0005509	LOC6034890|XP_038111479.1|CQUI	LOC119651569|XP_037911134.1|HILL
OG0005510	LOC6042072|XP_038107578.1|CQUI	LOC119650815|XP_037909881.1|HILL
OG0005511	LOC6049529|XP_001866268.2|CQUI	LOC119655562|XP_037917421.1|HILL
OG0005512	LOC6049520|XP_001866261.2|CQUI	LOC119651273|XP_037910706.1|HILL
OG0005513	LOC6043469|XP_001859220.2|CQUI	LOC119648193|XP_037905716.1|HILL
OG0005514	LOC6043465|XP_038108132.1|CQUI	LOC119652459|XP_037912551.1|HILL
OG0005515	LOC119768936|XP_038116683.1|CQUI, LOC6036121|XP_001846214.2|CQUI	LOC119654506|XP_037915873.1|HILL
OG0005516	LOC6036122|XP_001846215.2|CQUI	LOC119654500|XP_037915860.1|HILL
OG0005517	LOC6036132|XP_038109529.1|CQUI	LOC119650830|XP_037909895.1|HILL
OG0005518	LOC6041786|XP_038111212.1|CQUI	LOC119646824|XP_037903371.1|HILL
OG0005519	LOC6052416|XP_001868689.1|CQUI	LOC119661119|XP_037926242.1|HILL
OG0005520	LOC6052441|XP_038109112.1|CQUI	LOC119651631|XP_037911223.1|HILL
OG0005521	LOC6033337|XP_038112250.1|CQUI	LOC119655622|XP_037917522.1|HILL
OG0005522	LOC6033341|XP_038106992.1|CQUI	LOC119661285|XP_037926489.1|HILL
OG0005523	LOC6033342|XP_038111719.1|CQUI	LOC119661248|XP_037926415.1|HILL
OG0005524	LOC6048086|XP_038107438.1|CQUI	LOC119646315|XP_037902663.1|HILL
OG0005525	LOC6048088|XP_038107452.1|CQUI	LOC119660839|XP_037925645.1|HILL
OG0005526	LOC6048069|XP_038107443.1|CQUI	LOC119646405|XP_037902777.1|HILL
OG0005527	LOC6048071|XP_038107448.1|CQUI	LOC119660986|XP_037925999.1|HILL
OG0005529	LOC6035749|XP_038108107.1|CQUI	LOC119650714|XP_037909652.1|HILL
OG0005530	LOC6032123|XP_038109545.1|CQUI	LOC119651714|XP_037911362.1|HILL
OG0005531	LOC6032146|XP_001842799.2|CQUI	LOC119647578|XP_037904513.1|HILL
OG0005532	LOC6048261|XP_001865205.1|CQUI	LOC119653134|XP_037913594.1|HILL
OG0005533	LOC6032176|XP_001842821.2|CQUI	LOC119653843|XP_037914819.1|HILL
OG0005534	LOC6036320|XP_001846383.1|CQUI	LOC119657210|XP_037919948.1|HILL
OG0005535	LOC6036323|XP_001846386.1|CQUI	LOC119647248|XP_037904052.1|HILL
OG0005536	LOC6036330|XP_038112844.1|CQUI	LOC119661379|XP_037926626.1|HILL
OG0005538	LOC6033313|XP_001843779.2|CQUI	LOC119646617|XP_037903051.1|HILL
OG0005539	LOC6033323|XP_001843788.1|CQUI	LOC119646371|XP_037902735.1|HILL
OG0005540	LOC6033329|XP_038107382.1|CQUI	LOC119649400|XP_037907456.1|HILL
OG0005541	LOC6033324|XP_038109605.1|CQUI	LOC119650106|XP_037908558.1|HILL
OG0005542	LOC6033330|XP_038109633.1|CQUI	LOC119660742|XP_037925376.1|HILL
OG0005543	LOC6037990|XP_038109721.1|CQUI	LOC119650693|XP_037909597.1|HILL
OG0005544	LOC6037987|XP_038110252.1|CQUI	LOC119651880|XP_037911624.1|HILL
OG0005545	LOC6049406|XP_001866175.2|CQUI	LOC119646324|XP_037902672.1|HILL
OG0005546	LOC6049408|XP_038109249.1|CQUI	LOC119650636|XP_037909487.1|HILL
OG0005547	LOC6036042|XP_038113202.1|CQUI	LOC119657357|XP_037920161.1|HILL
OG0005548	LOC6035986|XP_038108985.1|CQUI	LOC119661500|XP_037926795.1|HILL
OG0005549	LOC119766852|XP_038108986.1|CQUI	LOC119661209|XP_037926360.1|HILL
OG0005550	LOC6036013|XP_038113252.1|CQUI	LOC119647202|XP_037903946.1|HILL
OG0005551	LOC6036014|XP_001846118.2|CQUI	LOC119650777|XP_037909816.1|HILL
OG0005552	LOC119767799|XP_038113253.1|CQUI	LOC119650770|XP_037909805.1|HILL
OG0005553	LOC6049490|XP_038113503.1|CQUI	LOC119649148|XP_037907090.1|HILL
OG0005554	LOC6033592|XP_038113575.1|CQUI	LOC119647262|XP_037904072.1|HILL
OG0005555	LOC6033594|XP_001844022.1|CQUI	LOC119653258|XP_037917587.1|HILL
OG0005556	LOC6033595|XP_001844023.2|CQUI	LOC119646121|XP_037906169.1|HILL
OG0005557	LOC6033598|XP_001844026.2|CQUI	LOC119655753|XP_037917738.1|HILL
OG0005558	LOC6033606|XP_038108358.1|CQUI	LOC119647302|XP_037904132.1|HILL
OG0005559	LOC6033597|XP_001844025.2|CQUI	LOC119658355|XP_037921645.1|HILL
OG0005560	LOC6033609|XP_038109523.1|CQUI	LOC119650689|XP_037909586.1|HILL
OG0005561	LOC6033621|XP_038112217.1|CQUI	LOC119661303|XP_037926520.1|HILL
OG0005562	LOC6033623|XP_038106659.1|CQUI	LOC119656555|XP_037918859.1|HILL
OG0005563	LOC6033630|XP_001844057.2|CQUI	LOC119660880|XP_037925723.1|HILL
OG0005564	LOC6033644|XP_038107077.1|CQUI	LOC119652983|XP_037913335.1|HILL
OG0005565	LOC6033645|XP_038107087.1|CQUI	LOC119646553|XP_037902959.1|HILL
OG0005566	LOC6033646|XP_001844073.2|CQUI	LOC119661559|XP_037926878.1|HILL
OG0005567	LOC6033647|XP_038107084.1|CQUI	LOC119652047|XP_037911910.1|HILL
OG0005568	LOC6047483|XP_001864540.2|CQUI	LOC119661735|XP_037927129.1|HILL
OG0005569	LOC6047481|XP_038112155.1|CQUI	LOC119651309|XP_037910763.1|HILL
OG0005570	LOC6048348|XP_038107668.1|CQUI	LOC119646448|XP_037902828.1|HILL
OG0005571	LOC6048806|XP_038116432.1|CQUI	LOC119655241|XP_037916954.1|HILL
OG0005572	LOC6039019|XP_001848697.2|CQUI	LOC119657478|XP_037920329.1|HILL
OG0005573	LOC6042668|XP_038115929.1|CQUI	LOC119653788|XP_037914719.1|HILL
OG0005574	LOC6042663|XP_038119489.1|CQUI	LOC119660712|XP_037925283.1|HILL
OG0005575	LOC6042646|XP_001853174.2|CQUI	LOC119659769|XP_037923956.1|HILL
OG0005576	LOC119768837|XP_038116162.1|CQUI	LOC119660947|XP_037925884.1|HILL
OG0005577	LOC6046074|XP_001863328.1|CQUI	LOC119647520|XP_037904416.1|HILL
OG0005578	LOC6046078|XP_038115171.1|CQUI	LOC119649918|XP_037908248.1|HILL
OG0005579	LOC6037666|XP_038111197.1|CQUI, LOC6046079|XP_001863333.2|CQUI	LOC119649919|XP_037908251.1|HILL
OG0005580	LOC6053389|XP_001869487.2|CQUI	LOC119649472|XP_037907557.1|HILL
OG0005581	LOC6052552|XP_038117617.1|CQUI	LOC119653747|XP_037914601.1|HILL
OG0005582	LOC6052561|XP_038119689.1|CQUI	LOC119647557|XP_037904477.1|HILL
OG0005583	LOC6046096|XP_001863348.1|CQUI	LOC119649686|XP_037907876.1|HILL
OG0005584	LOC6040493|XP_001849879.2|CQUI	LOC119654943|XP_037916527.1|HILL
OG0005585	LOC6040479|XP_001849865.2|CQUI	LOC119660026|XP_037924331.1|HILL
OG0005586	LOC6040475|XP_001849861.1|CQUI	LOC119659706|XP_037923887.1|HILL
OG0005587	LOC6040468|XP_001849858.1|CQUI	LOC119660256|XP_037924638.1|HILL
OG0005588	LOC6040472|XP_038115253.1|CQUI	LOC119658763|XP_037922384.1|HILL
OG0005589	LOC6042675|XP_001870705.1|CQUI	LOC119658771|XP_037922395.1|HILL
OG0005590	LOC6042669|XP_001853361.2|CQUI	LOC119657166|XP_037919884.1|HILL
OG0005591	LOC6042674|XP_038118635.1|CQUI	LOC119660300|XP_037924701.1|HILL
OG0005592	LOC6042672|XP_001870702.2|CQUI	LOC119659453|XP_037923466.1|HILL
OG0005593	LOC6039012|XP_001848694.1|CQUI	LOC119650335|XP_037908918.1|HILL
OG0005594	LOC6039010|XP_038122307.1|CQUI	LOC119650334|XP_037908917.1|HILL
OG0005595	LOC6039009|XP_038122305.1|CQUI	LOC119650333|XP_037908916.1|HILL
OG0005596	LOC6039006|XP_038120764.1|CQUI	LOC119649270|XP_037907287.1|HILL
OG0005597	LOC6039003|XP_038122080.1|CQUI	LOC119660153|XP_037924483.1|HILL
OG0005598	LOC6044753|XP_001862216.1|CQUI	LOC119659410|XP_037923410.1|HILL
OG0005599	LOC6054693|XP_038116257.1|CQUI	LOC119652547|XP_037912682.1|HILL
OG0005600	LOC6032198|XP_001842840.2|CQUI	LOC119649115|XP_037907043.1|HILL
OG0005601	LOC6032204|XP_038117882.1|CQUI	LOC119653662|XP_037914420.1|HILL
OG0005602	LOC6032210|XP_001842850.2|CQUI	LOC119660284|XP_037924683.1|HILL
OG0005603	LOC119769871|XP_038119543.1|CQUI	LOC119655015|XP_037916615.1|HILL
OG0005604	LOC119769519|XP_038118241.1|CQUI	LOC119653455|XP_037913992.1|HILL
OG0005605	LOC6032227|XP_038121350.1|CQUI	LOC119653711|XP_037914520.1|HILL
OG0005606	LOC6032230|XP_038118864.1|CQUI	LOC119656843|XP_037919424.1|HILL
OG0005607	LOC6032245|XP_001842883.1|CQUI	LOC119658762|XP_037922383.1|HILL
OG0005608	LOC6032246|XP_038121670.1|CQUI	LOC119660542|XP_037925103.1|HILL
OG0005609	LOC6032247|XP_001842885.1|CQUI	LOC119660853|XP_037925676.1|HILL
OG0005610	LOC6054470|XP_038120609.1|CQUI	LOC119660304|XP_037924706.1|HILL
OG0005611	LOC6042217|XP_038117633.1|CQUI	LOC119647505|XP_037904388.1|HILL
OG0005612	LOC6042211|XP_038118249.1|CQUI	LOC119659154|XP_037923032.1|HILL
OG0005613	LOC6052366|XP_001868655.1|CQUI	LOC119659693|XP_037923876.1|HILL
OG0005614	LOC6052367|XP_038120686.1|CQUI	LOC119659003|XP_037922817.1|HILL
OG0005615	LOC6038132|XP_038118398.1|CQUI	LOC119659598|XP_037923691.1|HILL
OG0005616	LOC6038140|XP_038121405.1|CQUI	LOC119659379|XP_037923368.1|HILL
OG0005617	LOC6038143|XP_038118127.1|CQUI	LOC119659109|XP_037922960.1|HILL
OG0005618	LOC6048871|XP_001865712.2|CQUI	LOC119657815|XP_037920858.1|HILL
OG0005619	LOC6047497|XP_001864546.2|CQUI	LOC119653802|XP_037914748.1|HILL
OG0005620	LOC6033028|XP_001843534.1|CQUI	LOC119653659|XP_037914411.1|HILL
OG0005621	LOC6033029|XP_038118717.1|CQUI	LOC119654208|XP_037915339.1|HILL
OG0005622	LOC6033032|XP_001843538.1|CQUI	LOC119655139|XP_037916802.1|HILL
OG0005623	LOC6033052|XP_038118586.1|CQUI	LOC119655392|XP_037917192.1|HILL
OG0005625	LOC6033065|XP_038117489.1|CQUI	LOC119659651|XP_037923786.1|HILL
OG0005626	LOC6033070|XP_038121310.1|CQUI	LOC119660001|XP_037924307.1|HILL
OG0005627	LOC6033073|XP_038115124.1|CQUI	LOC119658810|XP_037922459.1|HILL
OG0005628	LOC6033075|XP_038120649.1|CQUI	LOC119660579|XP_037925160.1|HILL
OG0005629	LOC6033082|XP_001843582.2|CQUI	LOC119651545|XP_037911106.1|HILL
OG0005630	LOC6033086|XP_038116377.1|CQUI	LOC119653390|XP_037913869.1|HILL
OG0005631	LOC6047518|XP_001864562.2|CQUI	LOC119648344|XP_037905967.1|HILL
OG0005632	LOC6047519|XP_038121110.1|CQUI	LOC119653812|XP_037914764.1|HILL
OG0005633	LOC6046353|XP_038117716.1|CQUI	LOC119659603|XP_037923699.1|HILL
OG0005634	LOC6046356|XP_038118271.1|CQUI	LOC119659541|XP_037923613.1|HILL
OG0005635	LOC6046358|XP_001863575.2|CQUI	LOC119660305|XP_037924707.1|HILL
OG0005636	LOC6043566|XP_038117929.1|CQUI	LOC119658587|XP_037921971.1|HILL
OG0005637	LOC6043562|XP_001859935.1|CQUI	LOC119659342|XP_037923314.1|HILL
OG0005638	LOC6043560|XP_038118691.1|CQUI	LOC119653552|XP_037914188.1|HILL
OG0005639	LOC6043556|XP_038122321.1|CQUI	LOC119656286|XP_037918643.1|HILL
OG0005640	LOC6041878|XP_038110971.1|CQUI, LOC6045116|XP_001862520.2|CQUI	LOC119659711|XP_037923893.1|HILL
OG0005641	LOC6049283|XP_038118513.1|CQUI	LOC119654219|XP_037915360.1|HILL
OG0005642	LOC6041941|XP_001851131.1|CQUI	LOC119651564|XP_037911126.1|HILL
OG0005643	LOC6041935|XP_001851125.1|CQUI	LOC119648935|XP_037906777.1|HILL
OG0005644	LOC6049901|XP_038119314.1|CQUI	LOC119648934|XP_037906775.1|HILL
OG0005645	LOC6048722|XP_038120294.1|CQUI	LOC119653720|XP_037914541.1|HILL
OG0005646	LOC6048706|XP_038115680.1|CQUI	LOC119654832|XP_037916332.1|HILL
OG0005647	LOC6047993|XP_038121606.1|CQUI	LOC119649850|XP_037908135.1|HILL
OG0005648	LOC6047989|XP_038120917.1|CQUI	LOC119648255|XP_037905827.1|HILL
OG0005649	LOC6046060|XP_038120782.1|CQUI	LOC119659244|XP_037923152.1|HILL
OG0005650	LOC6046053|XP_001863311.2|CQUI	LOC119659778|XP_037923971.1|HILL
OG0005651	LOC6048759|XP_001865634.2|CQUI	LOC119660132|XP_037924459.1|HILL
OG0005652	LOC6046220|XP_038115005.1|CQUI	LOC119659074|XP_037922914.1|HILL
OG0005653	LOC6046241|XP_001863468.2|CQUI	LOC119653607|XP_037914297.1|HILL
OG0005654	LOC6046242|XP_001863469.2|CQUI	LOC119660374|XP_037924819.1|HILL
OG0005655	LOC6053488|XP_038121215.1|CQUI	LOC119660251|XP_037924634.1|HILL
OG0005656	LOC6053485|XP_038122201.1|CQUI	LOC119659486|XP_037923527.1|HILL
OG0005657	LOC6041934|XP_038121645.1|CQUI, LOC6041930|XP_038121635.1|CQUI	LOC119660540|XP_037925095.1|HILL
OG0005658	LOC6047447|XP_001864501.1|CQUI	LOC119659980|XP_037924277.1|HILL
OG0005659	LOC6054252|XP_038119057.1|CQUI	LOC119659062|XP_037922898.1|HILL
OG0005660	LOC6039333|XP_038120790.1|CQUI	LOC119648213|XP_037905749.1|HILL
OG0005661	LOC6039316|XP_038119228.1|CQUI	LOC119659404|XP_037923403.1|HILL, LOC119658991|XP_037922799.1|HILL
OG0005662	LOC6039315|XP_001848943.2|CQUI	LOC119659579|XP_037923664.1|HILL
OG0005663	LOC6052409|XP_038121725.1|CQUI	LOC119653508|XP_037914096.1|HILL
OG0005664	LOC6041749|XP_038114520.1|CQUI	LOC119659258|XP_037923178.1|HILL
OG0005665	LOC6045483|XP_038118984.1|CQUI	LOC119658696|XP_037922212.1|HILL
OG0005666	LOC6041811|XP_038114994.1|CQUI	LOC119656146|XP_037918407.1|HILL
OG0005667	LOC119768666|XP_038114992.1|CQUI	LOC119654585|XP_037915971.1|HILL
OG0005668	LOC6039483|XP_038115513.1|CQUI	LOC119648246|XP_037905811.1|HILL
OG0005669	LOC6045181|XP_038115722.1|CQUI, LOC6048647|XP_038116851.1|CQUI, LOC6048648|XP_038106612.1|CQUI	LOC119658940|XP_037922725.1|HILL
OG0005670	LOC6045173|XP_001862571.2|CQUI	LOC119660328|XP_037924734.1|HILL
OG0005671	LOC6043267|XP_038121402.1|CQUI	LOC119660504|XP_037925029.1|HILL
OG0005672	LOC6034963|XP_001845220.1|CQUI	LOC119659521|XP_037923584.1|HILL
OG0005673	LOC6049023|XP_001865854.2|CQUI	LOC119651810|XP_037911529.1|HILL
OG0005674	LOC6052587|XP_038115270.1|CQUI	LOC119659071|XP_037922910.1|HILL
OG0005675	LOC6052589|XP_001868829.1|CQUI	LOC119659160|XP_037923038.1|HILL
OG0005676	LOC6040350|XP_001849753.2|CQUI	LOC119648030|XP_037905383.1|HILL
OG0005677	LOC6045695|XP_038121456.1|CQUI	LOC119658267|XP_037921490.1|HILL
OG0005678	LOC6052604|XP_038117890.1|CQUI	LOC119658732|XP_037922323.1|HILL
OG0005679	LOC6039392|XP_038118290.1|CQUI	LOC119660111|XP_037924424.1|HILL
OG0005680	LOC6039746|XP_038114659.1|CQUI, LOC6039745|XP_038114654.1|CQUI	LOC119650582|XP_037909342.1|HILL
OG0005681	LOC6032250|XP_001842888.1|CQUI	LOC119658950|XP_037922751.1|HILL
OG0005682	LOC6042883|XP_038120414.1|CQUI	LOC119658948|XP_037922748.1|HILL
OG0005683	LOC6053453|XP_038122323.1|CQUI	LOC119655154|XP_037916823.1|HILL
OG0005684	LOC6053452|XP_001869533.2|CQUI	LOC119648067|XP_037905469.1|HILL
OG0005685	LOC6044222|XP_038116426.1|CQUI	LOC119653416|XP_037913913.1|HILL
OG0005686	LOC6035002|XP_038115755.1|CQUI	LOC119659631|XP_037923757.1|HILL
OG0005687	LOC6035008|XP_038119420.1|CQUI	LOC119654443|XP_037915771.1|HILL
OG0005688	LOC6035009|XP_038119423.1|CQUI	LOC119655931|XP_037918041.1|HILL
OG0005690	LOC6035034|XP_038116366.1|CQUI	LOC119654051|XP_037915140.1|HILL
OG0005691	LOC6038148|XP_038118473.1|CQUI	LOC119659560|XP_037923637.1|HILL
OG0005692	LOC6048873|XP_038116464.1|CQUI	LOC119660011|XP_037924318.1|HILL
OG0005693	LOC6043884|XP_038116467.1|CQUI	LOC119658716|XP_037922263.1|HILL
OG0005694	LOC6044686|XP_038116199.1|CQUI	LOC119660213|XP_037924575.1|HILL
OG0005695	LOC6049537|XP_001866276.1|CQUI	LOC119659977|XP_037924271.1|HILL
OG0005696	LOC6041229|XP_001850521.1|CQUI	LOC119659649|XP_037923785.1|HILL
OG0005697	LOC6041228|XP_001850520.2|CQUI	LOC119659700|XP_037923880.1|HILL
OG0005698	LOC6041227|XP_001850519.2|CQUI	LOC119659180|XP_037923066.1|HILL
OG0005699	LOC6041221|XP_038116325.1|CQUI	LOC119660533|XP_037925090.1|HILL
OG0005700	LOC6041189|XP_038120084.1|CQUI	LOC119653506|XP_037914091.1|HILL
OG0005701	LOC6049607|XP_001866332.2|CQUI	LOC119654187|XP_037915309.1|HILL
OG0005702	LOC6052879|XP_038120415.1|CQUI	LOC119655483|XP_037917313.1|HILL
OG0005703	LOC6052878|XP_038118101.1|CQUI	LOC119655998|XP_037918165.1|HILL
OG0005705	LOC6040336|XP_038119036.1|CQUI	LOC119648410|XP_037906088.1|HILL
OG0005706	LOC6040296|XP_001849724.2|CQUI	LOC119659044|XP_037922878.1|HILL
OG0005707	LOC6043488|XP_038121098.1|CQUI	LOC119654235|XP_037915390.1|HILL
OG0005708	LOC6047740|XP_001864759.1|CQUI	LOC119654827|XP_037916323.1|HILL
OG0005709	LOC6047736|XP_001864755.2|CQUI	LOC119659738|XP_037923926.1|HILL
OG0005710	LOC6047732|XP_001864751.1|CQUI	LOC119659210|XP_037923107.1|HILL
OG0005711	LOC6052568|XP_001868818.1|CQUI	LOC119649929|XP_037908276.1|HILL
OG0005712	LOC6039130|XP_038114767.1|CQUI	LOC119649380|XP_037907426.1|HILL
OG0005713	LOC6039141|XP_038120618.1|CQUI	LOC119660589|XP_037925186.1|HILL
OG0005714	LOC6039150|XP_038122174.1|CQUI	LOC119654216|XP_037915357.1|HILL
OG0005715	LOC6047594|XP_038115706.1|CQUI	LOC119660584|XP_037925167.1|HILL
OG0005716	LOC6047590|XP_038116526.1|CQUI	LOC119658727|XP_037922317.1|HILL
OG0005717	LOC6047591|XP_001864630.2|CQUI	LOC119660142|XP_037924470.1|HILL
OG0005718	LOC6047592|XP_001864631.2|CQUI	LOC119659629|XP_037923755.1|HILL
OG0005719	LOC6049626|XP_001866353.1|CQUI	LOC119660422|XP_037924897.1|HILL
OG0005720	LOC6049629|XP_038120637.1|CQUI	LOC119654496|XP_037915848.1|HILL
OG0005721	LOC6045140|XP_038118666.1|CQUI	LOC119659509|XP_037923567.1|HILL
OG0005722	LOC6042057|XP_038118659.1|CQUI	LOC119659534|XP_037923603.1|HILL
OG0005723	LOC6042050|XP_038119530.1|CQUI	LOC119660174|XP_037924508.1|HILL
OG0005724	LOC6049382|XP_038118043.1|CQUI	LOC119654893|XP_037916439.1|HILL
OG0005725	LOC6049390|XP_038116132.1|CQUI	LOC119660299|XP_037924700.1|HILL
OG0005726	LOC6054117|XP_038120498.1|CQUI	LOC119653697|XP_037914500.1|HILL
OG0005727	LOC6036925|XP_038118378.1|CQUI	LOC119659481|XP_037923519.1|HILL
OG0005728	LOC6054099|XP_038119757.1|CQUI	LOC119659113|XP_037922963.1|HILL
OG0005729	LOC6053341|XP_038115779.1|CQUI	LOC119658862|XP_037922546.1|HILL
OG0005730	LOC6039829|XP_038121515.1|CQUI	LOC119660292|XP_037924690.1|HILL
OG0005731	LOC6039828|XP_038120326.1|CQUI	LOC119660107|XP_037924417.1|HILL
OG0005732	LOC6039821|XP_001849333.2|CQUI	LOC119659455|XP_037923468.1|HILL
OG0005733	LOC6039816|XP_038119809.1|CQUI	LOC119659795|XP_037923992.1|HILL
OG0005734	LOC6039820|XP_038115148.1|CQUI	LOC119659826|XP_037924040.1|HILL
OG0005735	LOC6039814|XP_038121738.1|CQUI	LOC119660343|XP_037924757.1|HILL
OG0005736	LOC6039809|XP_038121737.1|CQUI	LOC119659202|XP_037923098.1|HILL
OG0005737	LOC6039790|XP_038122090.1|CQUI	LOC119659229|XP_037923131.1|HILL
OG0005738	LOC6039793|XP_038122091.1|CQUI	LOC119659712|XP_037923894.1|HILL
OG0005739	LOC6039789|XP_038122092.1|CQUI	LOC119659155|XP_037923033.1|HILL
OG0005740	LOC119769698|XP_038119039.1|CQUI	LOC119660000|XP_037924306.1|HILL
OG0005741	LOC119769699|XP_038119041.1|CQUI	LOC119660119|XP_037924441.1|HILL
OG0005742	LOC6054152|XP_038121686.1|CQUI	LOC119660120|XP_037924442.1|HILL
OG0005743	LOC6049242|XP_001866038.2|CQUI	LOC119659368|XP_037923351.1|HILL
OG0005744	LOC6054150|XP_001870113.2|CQUI	LOC119659366|XP_037923350.1|HILL
OG0005745	LOC6051066|XP_038119546.1|CQUI	LOC119658683|XP_037922175.1|HILL
OG0005746	LOC6050144|XP_001866801.2|CQUI	LOC119660166|XP_037924500.1|HILL
OG0005747	LOC6050145|XP_038120735.1|CQUI	LOC119660124|XP_037924444.1|HILL
OG0005748	LOC119768854|XP_038116241.1|CQUI	LOC119658787|XP_037922422.1|HILL
OG0005749	LOC6051961|XP_038114795.1|CQUI	LOC119653591|XP_037914268.1|HILL
OG0005750	LOC6043768|XP_038118602.1|CQUI	LOC119655899|XP_037917982.1|HILL
OG0005751	LOC6045787|XP_001863089.2|CQUI	LOC119653613|XP_037914308.1|HILL
OG0005752	LOC6051693|XP_001868084.2|CQUI	LOC119646287|XP_037902626.1|HILL
OG0005753	LOC6039715|XP_001849270.2|CQUI	LOC119657099|XP_037919786.1|HILL
