Orthogroup	CQUI.longest_only	AALB.longest_only
OG0004941	LOC6031042|XP_038114824.1|CQUI	LOC118463711|XP_035786397.1|AALB
OG0004942	LOC6031047|XP_038117859.1|CQUI	LOC118467458|XP_035793862.1|AALB
OG0004943	LOC6031049|XP_001841898.1|CQUI	LOC118467459|XP_035793863.1|AALB
OG0004944	LOC6031063|XP_038122012.1|CQUI	LOC118465738|XP_035790093.1|AALB
OG0004945	LOC6034091|XP_001844459.1|CQUI	LOC118463010|XP_035785135.1|AALB
OG0004946	LOC6031006|XP_038120661.1|CQUI	LOC118467415|XP_035793791.1|AALB
OG0004947	LOC6030999|XP_038118718.1|CQUI	LOC118463506|XP_035785998.1|AALB
OG0004948	LOC6042818|XP_001870816.2|CQUI	LOC118465785|XP_035790212.1|AALB
OG0004949	LOC6042820|XP_038120566.1|CQUI	LOC118462459|XP_035784023.1|AALB
OG0004950	LOC6042821|XP_038119055.1|CQUI	LOC118462464|XP_035784040.1|AALB
OG0004951	LOC6042824|XP_038116571.1|CQUI	LOC118462461|XP_035784027.1|AALB
OG0004952	LOC6042826|XP_001870823.1|CQUI	LOC118466778|XP_035792397.1|AALB
OG0004953	LOC6042828|XP_001870825.1|CQUI	LOC118466785|XP_035792414.1|AALB
OG0004954	LOC6044579|XP_001862072.2|CQUI	LOC118466775|XP_035792394.1|AALB
OG0004955	LOC6039263|XP_001848898.2|CQUI	LOC118462999|XP_035785120.1|AALB
OG0004956	LOC6039267|XP_038115125.1|CQUI	LOC118463150|XP_035785421.1|AALB
OG0004957	LOC6044083|XP_038114695.1|CQUI	LOC118465297|XP_035789269.1|AALB
OG0004958	LOC6044069|XP_038116052.1|CQUI	LOC118462984|XP_035785083.1|AALB
OG0004959	LOC6044062|XP_038121183.1|CQUI	LOC118462996|XP_035785115.1|AALB
OG0004960	LOC6044067|XP_038122351.1|CQUI	LOC118462979|XP_035785068.1|AALB
OG0004961	LOC6044063|XP_001861634.2|CQUI	LOC118467108|XP_035793061.1|AALB
OG0004962	LOC6044088|XP_001861631.1|CQUI	LOC118467107|XP_035793060.1|AALB
OG0004963	LOC119768573|XP_038114513.1|CQUI	LOC118466833|XP_035792523.1|AALB
OG0004964	LOC6051406|XP_038117934.1|CQUI	LOC118463842|XP_035786639.1|AALB
OG0004965	LOC6045672|XP_001862990.1|CQUI	LOC118462864|XP_035784816.1|AALB
OG0004966	LOC119769641|XP_038118806.1|CQUI	LOC118462863|XP_035784815.1|AALB
OG0004967	LOC6047369|XP_001864441.1|CQUI	LOC118462706|XP_035784538.1|AALB
OG0004968	LOC119769240|XP_038117101.1|CQUI	LOC118465767|XP_035790175.1|AALB
OG0004969	LOC6053218|XP_038121462.1|CQUI	LOC118465761|XP_035790158.1|AALB
OG0004970	LOC6053219|XP_038121463.1|CQUI	LOC118465762|XP_035790159.1|AALB
OG0004971	LOC6038838|XP_038121464.1|CQUI	LOC118465765|XP_035790169.1|AALB
OG0004972	LOC119770493|XP_038121416.1|CQUI, LOC119769771|XP_038119276.1|CQUI	LOC118462927|XP_035784929.1|AALB
OG0004973	LOC6038820|XP_001848537.1|CQUI	LOC118462488|XP_035784093.1|AALB
OG0004974	LOC6038807|XP_038117097.1|CQUI	LOC118467473|XP_035793904.1|AALB
OG0004975	LOC6047332|XP_001864408.1|CQUI	LOC118465041|XP_035788800.1|AALB
OG0004976	LOC6047334|XP_038120001.1|CQUI	LOC118464293|XP_035787468.1|AALB
OG0004977	LOC6038664|XP_001848421.2|CQUI	LOC118463963|XP_035786857.1|AALB
OG0004978	LOC6043644|XP_038118720.1|CQUI	LOC118466476|XP_035791752.1|AALB
OG0004979	LOC6040580|XP_038119611.1|CQUI	LOC118463992|XP_035786916.1|AALB
OG0004980	LOC6044646|XP_038121367.1|CQUI	LOC118463035|XP_035785171.1|AALB
OG0004981	LOC6030984|XP_001841837.2|CQUI	LOC118463037|XP_035785175.1|AALB
OG0004982	LOC6030985|XP_001841838.2|CQUI	LOC118463031|XP_035785166.1|AALB
OG0004983	LOC6030977|XP_001841831.2|CQUI	LOC118463039|XP_035785176.1|AALB
OG0004984	LOC6042840|XP_001870836.1|CQUI	LOC118463032|XP_035785167.1|AALB
OG0004985	LOC6039545|XP_038118683.1|CQUI	LOC118467471|XP_035793899.1|AALB
OG0004986	LOC6039551|XP_038120315.1|CQUI	LOC118463290|XP_035785665.1|AALB
OG0004987	LOC6039550|XP_038119871.1|CQUI	LOC118465043|XP_035788804.1|AALB
OG0004988	LOC6039548|XP_038121779.1|CQUI	LOC118467472|XP_035793903.1|AALB
OG0004989	LOC6039553|XP_001849150.2|CQUI	LOC118463053|XP_035785197.1|AALB
OG0004990	LOC6048516|XP_038118480.1|CQUI	LOC118467122|XP_035793086.1|AALB
OG0004991	LOC6050162|XP_038114619.1|CQUI	LOC118465525|XP_035789742.1|AALB
OG0004992	LOC119770788|XP_038122210.1|CQUI	LOC118465534|XP_035789753.1|AALB
OG0004994	LOC6048750|XP_038120756.1|CQUI	LOC118465518|XP_035789730.1|AALB
OG0004995	LOC6053538|XP_038122203.1|CQUI	LOC118467752|XP_035794458.1|AALB
OG0004996	LOC6040205|XP_038115200.1|CQUI	LOC118466429|XP_035791618.1|AALB
OG0004997	LOC6047338|XP_038120638.1|CQUI	LOC118467242|XP_035793402.1|AALB
OG0004998	LOC6042306|XP_038120682.1|CQUI	LOC118467114|XP_035793070.1|AALB
OG0004999	LOC6042305|XP_001851441.2|CQUI	LOC118464102|XP_035787072.1|AALB
OG0005000	LOC6042316|XP_001851449.1|CQUI	LOC118466517|XP_035791903.1|AALB
OG0005001	LOC6042318|XP_038117643.1|CQUI	LOC118463120|XP_035785347.1|AALB
OG0005002	LOC6036305|XP_001846371.1|CQUI	LOC118467636|XP_035794253.1|AALB
OG0005003	LOC6039421|XP_001849033.1|CQUI	LOC118463224|XP_035785566.1|AALB
OG0005004	LOC6039420|XP_038117210.1|CQUI	LOC118463218|XP_035785555.1|AALB
OG0005005	LOC6050235|XP_038121592.1|CQUI	LOC118467058|XP_035792952.1|AALB
OG0005006	LOC6048924|XP_038118322.1|CQUI	LOC118464101|XP_035787071.1|AALB
OG0005007	LOC6050230|XP_038118701.1|CQUI	LOC118464103|XP_035787073.1|AALB
OG0005008	LOC6050233|XP_038117209.1|CQUI	LOC118464069|XP_035787011.1|AALB
OG0005009	LOC6050239|XP_001866878.2|CQUI	LOC118466294|XP_035791275.1|AALB
OG0005010	LOC6037314|XP_001847240.1|CQUI	LOC118462920|XP_035784920.1|AALB
OG0005011	LOC6037315|XP_038115551.1|CQUI	LOC118462918|XP_035784916.1|AALB
OG0005012	LOC6052708|XP_001868935.2|CQUI	LOC118464834|XP_035788403.1|AALB
OG0005013	LOC6044826|XP_038117755.1|CQUI	LOC118467712|XP_035794402.1|AALB
OG0005014	LOC6044836|XP_001862283.1|CQUI	LOC118464009|XP_035786950.1|AALB
OG0005015	LOC6051592|XP_001868010.2|CQUI	LOC118462705|XP_035784537.1|AALB
OG0005016	LOC6038609|XP_038118944.1|CQUI	LOC118464762|XP_035788274.1|AALB
OG0005017	LOC6037297|XP_038114771.1|CQUI	LOC118467233|XP_035793384.1|AALB
OG0005018	LOC6037303|XP_001847229.2|CQUI	LOC118464312|XP_035787496.1|AALB
OG0005019	LOC6037304|XP_001847230.1|CQUI	LOC118467080|XP_035793012.1|AALB
OG0005020	LOC6050486|XP_038120893.1|CQUI	LOC118467154|XP_035793188.1|AALB
OG0005021	LOC6036268|XP_038119928.1|CQUI	LOC118466127|XP_035790969.1|AALB
OG0005022	LOC6036263|XP_001846330.2|CQUI	LOC118463296|XP_035785675.1|AALB
OG0005023	LOC6036264|XP_038115842.1|CQUI	LOC118466230|XP_035791163.1|AALB
OG0005024	LOC6036261|XP_001846328.2|CQUI	LOC118466228|XP_035791160.1|AALB, LOC118466229|XP_035791161.1|AALB
OG0005025	LOC6036240|XP_001846309.2|CQUI	LOC118466411|XP_035791572.1|AALB
OG0005026	LOC6036244|XP_038121384.1|CQUI	LOC118466409|XP_035791570.1|AALB
OG0005027	LOC6036233|XP_038121295.1|CQUI	LOC118463644|XP_035786277.1|AALB
OG0005028	LOC6045930|XP_001863207.2|CQUI	LOC118463545|XP_035786060.1|AALB
OG0005029	LOC6045920|XP_001863201.2|CQUI	LOC118464307|XP_035787491.1|AALB
OG0005030	LOC6040216|XP_038119880.1|CQUI	LOC118463543|XP_035786057.1|AALB
OG0005031	LOC6040213|XP_038117752.1|CQUI	LOC118466428|XP_035791604.1|AALB
OG0005032	LOC6039452|XP_038117304.1|CQUI	LOC118465815|XP_035790279.1|AALB
OG0005033	LOC6039439|XP_038117909.1|CQUI	LOC118463101|XP_035785290.1|AALB
OG0005034	LOC6045462|XP_038119624.1|CQUI	LOC118463582|XP_035786115.1|AALB
OG0005035	LOC6049109|XP_001865920.2|CQUI	LOC118466914|XP_035792676.1|AALB
OG0005036	LOC6049110|XP_001865922.2|CQUI	LOC118463079|XP_035785235.1|AALB
OG0005037	LOC6049111|XP_038120273.1|CQUI	LOC118464212|XP_035787276.1|AALB
OG0005038	LOC6041092|XP_038116136.1|CQUI	LOC118466514|XP_035791897.1|AALB
OG0005039	LOC6041078|XP_038119620.1|CQUI	LOC118463243|XP_035785603.1|AALB
OG0005040	LOC6041089|XP_038118648.1|CQUI	LOC118463124|XP_035785373.1|AALB
OG0005041	LOC6043984|XP_038121891.1|CQUI	LOC118463246|XP_035785606.1|AALB
OG0005042	LOC6043982|XP_038121313.1|CQUI	LOC118467593|XP_035794157.1|AALB
OG0005043	LOC6043975|XP_001861555.2|CQUI	LOC118464551|XP_035787882.1|AALB
OG0005044	LOC6043973|XP_038118148.1|CQUI	LOC118467135|XP_035793142.1|AALB
OG0005045	LOC6043971|XP_001861551.1|CQUI	LOC118464474|XP_035787776.1|AALB
OG0005046	LOC6043966|XP_001861546.1|CQUI	LOC118463397|XP_035785835.1|AALB
OG0005047	LOC119769670|XP_038118910.1|CQUI, LOC6047386|XP_038118871.1|CQUI	LOC118463393|XP_035785831.1|AALB
OG0005048	LOC6043964|XP_038119506.1|CQUI	LOC118463966|XP_035786861.1|AALB
OG0005049	LOC119768748|XP_038115634.1|CQUI	LOC118464456|XP_035787736.1|AALB
OG0005050	LOC6050302|XP_038115618.1|CQUI	LOC118465980|XP_035790642.1|AALB
OG0005051	LOC6050157|XP_001866807.2|CQUI	LOC118463710|XP_035786396.1|AALB
OG0005052	LOC6050152|XP_038115639.1|CQUI	LOC118464772|XP_035788293.1|AALB
OG0005053	LOC6036573|XP_001846610.2|CQUI	LOC118467755|XP_035794475.1|AALB
OG0005057	LOC6041258|XP_038116376.1|CQUI	LOC118464961|XP_035788649.1|AALB
OG0005058	LOC6041261|XP_038117457.1|CQUI	LOC118464967|XP_035788673.1|AALB
OG0005059	LOC6044170|XP_038122016.1|CQUI	LOC118463174|XP_035785472.1|AALB
OG0005060	LOC6044171|XP_038115936.1|CQUI	LOC118463173|XP_035785461.1|AALB
OG0005061	LOC6049748|XP_001866458.2|CQUI	LOC118463256|XP_035785618.1|AALB
OG0005062	LOC6051819|XP_038121089.1|CQUI	LOC118464083|XP_035787034.1|AALB
OG0005063	LOC6044013|XP_038121383.1|CQUI	LOC118464142|XP_035787140.1|AALB
OG0005064	LOC6037286|XP_001847212.2|CQUI	LOC118465223|XP_035789111.1|AALB
OG0005065	LOC6048327|XP_038118967.1|CQUI	LOC118463614|XP_035786196.1|AALB
OG0005067	LOC6037144|XP_038120186.1|CQUI	LOC118466307|XP_035791309.1|AALB
OG0005068	LOC6037049|XP_001847010.1|CQUI	LOC118467192|XP_035793294.1|AALB
OG0005069	LOC6037041|XP_038115812.1|CQUI	LOC118467186|XP_035793275.1|AALB
OG0005070	LOC6047528|XP_038121907.1|CQUI	LOC118466841|XP_035792556.1|AALB
OG0005071	LOC6054513|XP_038114831.1|CQUI	LOC118463292|XP_035785667.1|AALB
OG0005072	LOC6036533|XP_001846578.2|CQUI	LOC118466124|XP_035790966.1|AALB
OG0005073	LOC6036535|XP_038121266.1|CQUI	LOC118463248|XP_035785610.1|AALB
OG0005074	LOC6036544|XP_038121792.1|CQUI	LOC118462621|XP_035784353.1|AALB
OG0005075	LOC6036276|XP_038117547.1|CQUI	LOC118466126|XP_035790968.1|AALB
OG0005076	LOC6036274|XP_038117548.1|CQUI	LOC118466128|XP_035790971.1|AALB
OG0005077	LOC119767865|XP_038113520.1|CQUI	LOC118464970|XP_035788694.1|AALB
OG0005077	LOC6040060|XP_038106371.1|CQUI	LOC118467445|XP_035793841.1|AALB
OG0005077	LOC6040062|XP_001849533.1|CQUI	LOC118467452|XP_035793851.1|AALB, LOC118467910|XP_035794733.1|AALB
OG0005078	LOC6031918|XP_038114633.1|CQUI	LOC118464902|XP_035788556.1|AALB
OG0005079	LOC6036188|XP_038116591.1|CQUI	LOC118463836|XP_035786623.1|AALB
OG0005080	LOC6033569|XP_001843998.2|CQUI	LOC118463259|XP_035785622.1|AALB
OG0005081	LOC6033555|XP_038119394.1|CQUI	LOC118466187|XP_035791085.1|AALB
OG0005082	LOC6033536|XP_038122025.1|CQUI	LOC118467006|XP_035792843.1|AALB
OG0005083	LOC6033535|XP_001843970.2|CQUI	LOC118467007|XP_035792844.1|AALB
OG0005084	LOC6038416|XP_038122250.1|CQUI	LOC118467367|XP_035793662.1|AALB
OG0005085	LOC6038412|XP_038120978.1|CQUI	LOC118467366|XP_035793661.1|AALB
OG0005086	LOC6038411|XP_038118992.1|CQUI	LOC118466286|XP_035791264.1|AALB
OG0005087	LOC6038405|XP_038114899.1|CQUI	LOC118466917|XP_035792679.1|AALB
OG0005088	LOC6038385|XP_038121178.1|CQUI	LOC118467529|XP_035793988.1|AALB
OG0005089	LOC6038260|XP_038118216.1|CQUI	LOC118467527|XP_035793986.1|AALB
OG0005090	LOC6051933|XP_038110339.1|CQUI	LOC118466865|XP_035792595.1|AALB
OG0005091	LOC6038240|XP_038118214.1|CQUI	LOC118459939|XP_035779709.1|AALB
OG0005092	LOC6038873|XP_001848572.2|CQUI	LOC118463508|XP_035786001.1|AALB
OG0005093	LOC6038875|XP_038122071.1|CQUI	LOC118463495|XP_035785984.1|AALB
OG0005094	LOC6040611|XP_038115659.1|CQUI	LOC118462939|XP_035784957.1|AALB
OG0005095	LOC6040617|XP_038115780.1|CQUI	LOC118462937|XP_035784948.1|AALB
OG0005096	LOC6040626|XP_001849994.1|CQUI	LOC118466233|XP_035791166.1|AALB
OG0005097	LOC6036430|XP_038119003.1|CQUI	LOC118464129|XP_035787117.1|AALB
OG0005098	LOC6036428|XP_038118364.1|CQUI	LOC118463410|XP_035785854.1|AALB
OG0005099	LOC6036413|XP_038119504.1|CQUI	LOC118466965|XP_035792769.1|AALB
OG0005100	LOC6036412|XP_001846465.2|CQUI	LOC118466962|XP_035792756.1|AALB
OG0005101	LOC6036404|XP_001846457.1|CQUI	LOC118462607|XP_035784330.1|AALB
OG0005102	LOC6035467|XP_038118332.1|CQUI	LOC118466483|XP_035791757.1|AALB
OG0005103	LOC6035478|XP_001845662.2|CQUI	LOC118466960|XP_035792754.1|AALB
OG0005104	LOC6050895|XP_001867416.1|CQUI	LOC118466968|XP_035792773.1|AALB
OG0005105	LOC6042843|XP_001853591.2|CQUI	LOC118464596|XP_035787932.1|AALB
OG0005106	LOC6041987|XP_038117711.1|CQUI	LOC118466806|XP_035792457.1|AALB
OG0005107	LOC6041984|XP_038114808.1|CQUI	LOC118466273|XP_035791239.1|AALB
OG0005108	LOC6041972|XP_001851147.2|CQUI	LOC118467375|XP_035793689.1|AALB
OG0005109	LOC6049627|XP_038120187.1|CQUI	LOC118461607|XP_035783026.1|AALB
OG0005110	LOC6041010|XP_001850325.2|CQUI	LOC118467795|XP_035794562.1|AALB
OG0005111	LOC6040982|XP_001850303.2|CQUI	LOC118463404|XP_035785845.1|AALB
OG0005112	LOC6040981|XP_001850302.2|CQUI	LOC118463402|XP_035785843.1|AALB
OG0005113	LOC6040983|XP_038119327.1|CQUI	LOC118463406|XP_035785849.1|AALB
OG0005114	LOC6031301|XP_001842121.2|CQUI	LOC118465088|XP_035788884.1|AALB
OG0005115	LOC6040026|XP_038121352.1|CQUI	LOC118466604|XP_035792074.1|AALB
OG0005116	LOC6033575|XP_038116391.1|CQUI	LOC118466208|XP_035791118.1|AALB
OG0005117	LOC6033582|XP_038119328.1|CQUI	LOC118464369|XP_035787601.1|AALB
OG0005118	LOC6033583|XP_001844011.2|CQUI	LOC118466474|XP_035791750.1|AALB
OG0005119	LOC6047935|XP_038115214.1|CQUI	LOC118466468|XP_035791719.1|AALB
OG0005120	LOC6034650|XP_038117323.1|CQUI	LOC118467857|XP_035794653.1|AALB
OG0005121	LOC6034619|XP_001844911.2|CQUI	LOC118467856|XP_035794652.1|AALB
OG0005122	LOC6034613|XP_038119711.1|CQUI	LOC118464808|XP_035788363.1|AALB
OG0005123	LOC6034608|XP_001844900.2|CQUI	LOC118465371|XP_035789459.1|AALB
OG0005124	LOC6034597|XP_038120146.1|CQUI	LOC118466720|XP_035792277.1|AALB
OG0005125	LOC6034595|XP_038120135.1|CQUI	LOC118466419|XP_035791587.1|AALB
OG0005126	LOC6034586|XP_001844881.2|CQUI	LOC118466420|XP_035791590.1|AALB
OG0005127	LOC6034572|XP_038120155.1|CQUI	LOC118463721|XP_035786407.1|AALB
OG0005128	LOC6048528|XP_001865431.2|CQUI	LOC118463616|XP_035786202.1|AALB
OG0005129	LOC6050361|XP_038121486.1|CQUI	LOC118463135|XP_035785387.1|AALB
OG0005130	LOC119770387|XP_038121078.1|CQUI	LOC118465611|XP_035789880.1|AALB
OG0005131	LOC6043145|XP_038117608.1|CQUI	LOC118463863|XP_035786666.1|AALB
OG0005132	LOC6051820|XP_001868182.1|CQUI	LOC118464089|XP_035787046.1|AALB
OG0005133	LOC6050837|XP_038120361.1|CQUI	LOC118464279|XP_035787435.1|AALB
OG0005134	LOC6053181|XP_038118094.1|CQUI	LOC118466203|XP_035791113.1|AALB
OG0005135	LOC6040246|XP_038121871.1|CQUI	LOC118466218|XP_035791134.1|AALB
OG0005136	LOC6047556|XP_038118186.1|CQUI	LOC118464446|XP_035787721.1|AALB
OG0005137	LOC6040230|XP_038118121.1|CQUI	LOC118466398|XP_035791543.1|AALB
OG0005138	LOC6045922|XP_001863197.1|CQUI	LOC118466412|XP_035791573.1|AALB
OG0005139	LOC6054772|XP_038118912.1|CQUI	LOC118462916|XP_035784914.1|AALB
OG0005140	LOC6052506|XP_001868761.1|CQUI	LOC118463991|XP_035786914.1|AALB
OG0005142	LOC6036833|XP_001846824.2|CQUI	LOC118464391|XP_035787630.1|AALB
OG0005143	LOC6048137|XP_001865101.2|CQUI	LOC118462494|XP_035784100.1|AALB
OG0005144	LOC6048136|XP_038121356.1|CQUI	LOC118462495|XP_035784105.1|AALB
OG0005145	LOC6045374|XP_001865099.1|CQUI	LOC118462822|XP_035784737.1|AALB
OG0005146	LOC6048154|XP_038120768.1|CQUI	LOC118467064|XP_035792982.1|AALB
OG0005147	LOC6046866|XP_038120770.1|CQUI	LOC118467065|XP_035792984.1|AALB
OG0005148	LOC6042326|XP_038116062.1|CQUI	LOC118466265|XP_035791221.1|AALB
OG0005149	LOC6042328|XP_038115815.1|CQUI	LOC118466274|XP_035791240.1|AALB
OG0005150	LOC6042337|XP_001851465.2|CQUI	LOC118464282|XP_035787449.1|AALB
OG0005151	LOC6045499|XP_001862861.1|CQUI	LOC118467072|XP_035793000.1|AALB
OG0005152	LOC6042340|XP_038121484.1|CQUI	LOC118466132|XP_035790975.1|AALB
OG0005153	LOC6045506|XP_038114837.1|CQUI	LOC118467070|XP_035792996.1|AALB
OG0005154	LOC6044906|XP_038115199.1|CQUI	LOC118467068|XP_035792992.1|AALB
OG0005155	LOC6037186|XP_038119754.1|CQUI	LOC118465428|XP_035789550.1|AALB
OG0005156	LOC6037163|XP_001847100.1|CQUI	LOC118465754|XP_035790150.1|AALB
OG0005157	LOC6037152|XP_038114887.1|CQUI	LOC118466305|XP_035791304.1|AALB
OG0005158	LOC6035490|XP_038115157.1|CQUI	LOC118466336|XP_035791348.1|AALB
OG0005159	LOC6035487|XP_001845668.1|CQUI	LOC118466350|XP_035791376.1|AALB
OG0005160	LOC6035479|XP_038118863.1|CQUI	LOC118464302|XP_035787482.1|AALB
OG0005161	LOC6043802|XP_038119579.1|CQUI	LOC118463806|XP_035786569.1|AALB
OG0005163	LOC6033516|XP_038116265.1|CQUI	LOC118467363|XP_035793657.1|AALB
OG0005164	LOC6033486|XP_038119447.1|CQUI	LOC118466243|XP_035791186.1|AALB
OG0005165	LOC6033464|XP_038119075.1|CQUI	LOC118464098|XP_035787060.1|AALB
OG0005166	LOC6052584|XP_038119667.1|CQUI	LOC118463859|XP_035786661.1|AALB
OG0005167	LOC6052583|XP_001868823.2|CQUI	LOC118463861|XP_035786664.1|AALB
OG0005168	LOC6050599|XP_038118914.1|CQUI	LOC118463858|XP_035786660.1|AALB
OG0005169	LOC6052233|XP_038115875.1|CQUI	LOC118464855|XP_035788456.1|AALB
OG0005170	LOC6052228|XP_001868526.2|CQUI	LOC118462857|XP_035784807.1|AALB
OG0005171	LOC6052229|XP_001868527.2|CQUI	LOC118462858|XP_035784808.1|AALB
OG0005172	LOC6050816|XP_038118180.1|CQUI	LOC118463854|XP_035786651.1|AALB
OG0005173	LOC6053984|XP_001869972.2|CQUI	LOC118466141|XP_035790986.1|AALB
OG0005174	LOC6036836|XP_001846827.2|CQUI	LOC118466142|XP_035790987.1|AALB
OG0005175	LOC6030833|XP_038115984.1|CQUI	LOC118463515|XP_035786009.1|AALB
OG0005176	LOC6030790|XP_038116008.1|CQUI	LOC118464425|XP_035787681.1|AALB
OG0005177	LOC6030788|XP_038115994.1|CQUI	LOC118463942|XP_035786803.1|AALB
OG0005178	LOC6030819|XP_001841687.2|CQUI	LOC118463940|XP_035786801.1|AALB
OG0005179	LOC6030806|XP_001841695.2|CQUI	LOC118460785|XP_035781286.1|AALB, LOC118465341|XP_035789391.1|AALB
OG0005180	LOC6030843|XP_001841727.2|CQUI	LOC118466748|XP_035792328.1|AALB
OG0005181	LOC6030846|XP_038115184.1|CQUI	LOC118466753|XP_035792343.1|AALB
OG0005182	LOC6030849|XP_038114778.1|CQUI	LOC118466353|XP_035791378.1|AALB
OG0005183	LOC6030853|XP_038121172.1|CQUI	LOC118466356|XP_035791406.1|AALB
OG0005184	LOC6030855|XP_038114565.1|CQUI	LOC118463185|XP_035785497.1|AALB
OG0005185	LOC6030857|XP_001841739.2|CQUI	LOC118463954|XP_035786829.1|AALB
OG0005186	LOC6030862|XP_038119644.1|CQUI	LOC118465264|XP_035789178.1|AALB
OG0005189	LOC119768798|XP_038115958.1|CQUI	LOC118458927|XP_035777790.1|AALB
OG0005191	LOC6051822|XP_038115401.1|CQUI	LOC118464445|XP_035787717.1|AALB
OG0005192	LOC6042901|XP_038115665.1|CQUI	LOC118464028|XP_035786978.1|AALB
OG0005193	LOC6042894|XP_038116234.1|CQUI	LOC118465742|XP_035790097.1|AALB
OG0005194	LOC6030941|XP_038116018.1|CQUI	LOC118462592|XP_035784299.1|AALB
OG0005195	LOC6030939|XP_001841801.2|CQUI	LOC118465807|XP_035790272.1|AALB
OG0005196	LOC6042982|XP_038111849.1|CQUI	LOC118465801|XP_035790261.1|AALB
OG0005197	LOC6030936|XP_038119062.1|CQUI	LOC118465802|XP_035790262.1|AALB
OG0005198	LOC6030933|XP_038119635.1|CQUI	LOC118465804|XP_035790265.1|AALB
OG0005199	LOC119770639|XP_038121828.1|CQUI	LOC118465901|XP_035790446.1|AALB
OG0005200	LOC6045730|XP_001863038.1|CQUI	LOC118465898|XP_035790444.1|AALB
OG0005201	LOC6053185|XP_038117002.1|CQUI	LOC118464398|XP_035787643.1|AALB
OG0005202	LOC6044309|XP_001861839.2|CQUI	LOC118464395|XP_035787638.1|AALB
OG0005203	LOC6048111|XP_038110579.1|CQUI	LOC118468520|XP_035795270.1|AALB
OG0005204	LOC6041408|XP_001850671.2|CQUI	LOC118460016|XP_035779840.1|AALB
OG0005205	LOC6041406|XP_001850669.2|CQUI	LOC118460012|XP_035779831.1|AALB
OG0005206	LOC6051787|XP_001868159.2|CQUI	LOC118463668|XP_035786318.1|AALB
OG0005207	LOC6046469|XP_038108912.1|CQUI	LOC118458933|XP_035777801.1|AALB
OG0005208	LOC6046463|XP_001863656.2|CQUI	LOC118458936|XP_035777808.1|AALB
OG0005209	LOC6046464|XP_038109979.1|CQUI	LOC118459881|XP_035779571.1|AALB
OG0005210	LOC6046465|XP_038114366.1|CQUI	LOC118459880|XP_035779567.1|AALB
OG0005211	LOC6048636|XP_038109044.1|CQUI	LOC118457298|XP_035774661.1|AALB
OG0005213	LOC6041305|XP_001850585.1|CQUI	LOC118457844|XP_035775622.1|AALB
OG0005214	LOC6041316|XP_038113615.1|CQUI	LOC118467923|XP_035794767.1|AALB
OG0005215	LOC6041317|XP_038113616.1|CQUI	LOC118468945|XP_035796186.1|AALB
OG0005216	LOC6041324|XP_001850603.1|CQUI	LOC118468954|XP_035796197.1|AALB
OG0005217	LOC6032431|XP_038106100.1|CQUI	LOC118467148|XP_035793183.1|AALB
OG0005218	LOC6032434|XP_038108060.1|CQUI	LOC118467199|XP_035793309.1|AALB
OG0005219	LOC6032437|XP_001843034.2|CQUI	LOC118467173|XP_035793249.1|AALB
OG0005220	LOC6032438|XP_001843035.1|CQUI	LOC118457039|XP_035774174.1|AALB
OG0005221	LOC6032440|XP_038109223.1|CQUI	LOC118457043|XP_035774184.1|AALB
OG0005222	LOC6032445|XP_038111243.1|CQUI	LOC118457037|XP_035774168.1|AALB
OG0005223	LOC6032464|XP_001843057.1|CQUI	LOC118460857|XP_035781456.1|AALB
OG0005224	LOC6032489|XP_038106041.1|CQUI	LOC118458953|XP_035777828.1|AALB
OG0005225	LOC6038603|XP_001848380.1|CQUI, LOC119769461|XP_038117900.1|CQUI	LOC118468681|XP_035795685.1|AALB
OG0005226	LOC6034105|XP_038113260.1|CQUI	LOC118469006|XP_035796333.1|AALB
OG0005227	LOC119767894|XP_038113700.1|CQUI	LOC118459211|XP_035778284.1|AALB
OG0005228	LOC6034101|XP_001844474.1|CQUI	LOC118457140|XP_035774347.1|AALB
OG0005229	LOC6034118|XP_038113399.1|CQUI	LOC118460387|XP_035780548.1|AALB
OG0005230	LOC6038322|XP_038119425.1|CQUI, LOC6034122|XP_038109338.1|CQUI	LOC118458557|XP_035777092.1|AALB
OG0005231	LOC6034134|XP_001844499.2|CQUI	LOC118457708|XP_035775380.1|AALB
OG0005232	LOC6034142|XP_001844503.2|CQUI	LOC118460842|XP_035781425.1|AALB
OG0005233	LOC6034148|XP_001844507.1|CQUI	LOC118460845|XP_035781440.1|AALB
OG0005234	LOC6037887|XP_001847753.1|CQUI	LOC118468368|XP_035795021.1|AALB
OG0005235	LOC6036688|XP_038112310.1|CQUI	LOC118456440|XP_035773094.1|AALB
OG0005236	LOC6036685|XP_001846691.2|CQUI	LOC118456439|XP_035773093.1|AALB
OG0005237	LOC6036684|XP_038109375.1|CQUI	LOC118456437|XP_035773088.1|AALB
OG0005238	LOC6036678|XP_001846686.2|CQUI	LOC118456199|XP_035772653.1|AALB
OG0005240	LOC6034151|XP_001844510.1|CQUI	LOC118468161|XP_035794879.1|AALB, LOC118456494|XP_035773213.1|AALB
OG0005241	LOC6034152|XP_038114275.1|CQUI	LOC118456495|XP_035773214.1|AALB, LOC118468166|XP_035794884.1|AALB
OG0005242	LOC6034155|XP_038113567.1|CQUI	LOC118468165|XP_035794883.1|AALB, LOC118458585|XP_035777138.1|AALB
