Orthogroup	DKIK.longest_only	BTRY.longest_only
OG0005529	LOC108070529|XP_017016537.1|DKIK	LOC120769137|XP_039951943.1|BTRY
OG0005530	LOC108075790|XP_017023845.1|DKIK	LOC120768863|XP_039951552.1|BTRY
OG0005531	LOC108077520|XP_017026374.1|DKIK	LOC120777914|XP_039965431.1|BTRY
OG0005532	LOC108079626|XP_017029495.1|DKIK	LOC120768355|XP_039950944.1|BTRY
OG0005533	LOC108086212|XP_017038564.1|DKIK	LOC120768045|XP_039950486.1|BTRY
OG0005534	LOC108079086|XP_017028800.1|DKIK	LOC120774755|XP_039960448.1|BTRY
OG0005535	LOC108074549|XP_017022135.1|DKIK	LOC120767730|XP_039949873.1|BTRY
OG0005536	LOC108077264|XP_017026020.1|DKIK	LOC120767895|XP_039950166.1|BTRY
OG0005538	LOC108074326|XP_017021822.1|DKIK	LOC120768078|XP_039950542.1|BTRY
OG0005539	LOC108079661|XP_017029547.1|DKIK	LOC120768648|XP_039951353.1|BTRY
OG0005540	LOC108079192|XP_017028942.1|DKIK	LOC120768214|XP_039950718.1|BTRY
OG0005541	LOC108084750|XP_017036551.1|DKIK	LOC120768359|XP_039950951.1|BTRY
OG0005542	LOC108073941|XP_017021243.1|DKIK	LOC120777242|XP_039964369.1|BTRY
OG0005543	LOC108082767|XP_017033783.1|DKIK	LOC120767851|XP_039950085.1|BTRY
OG0005544	LOC108074304|XP_017021786.1|DKIK	LOC120768152|XP_039950647.1|BTRY
OG0005545	LOC108082084|XP_017032868.1|DKIK	LOC120769094|XP_039951886.1|BTRY
OG0005546	LOC108081420|XP_017032092.1|DKIK	LOC120768194|XP_039950699.1|BTRY
OG0005547	LOC108079622|XP_017029487.1|DKIK	LOC120769185|XP_039952006.1|BTRY
OG0005548	LOC108079614|XP_017029478.1|DKIK	LOC120769722|XP_039952797.1|BTRY
OG0005549	LOC108079648|XP_017029530.1|DKIK	LOC120768276|XP_039950809.1|BTRY
OG0005550	LOC108081378|XP_017032019.1|DKIK	LOC120768150|XP_039950645.1|BTRY
OG0005551	LOC108082599|XP_017033561.1|DKIK	LOC120772359|XP_039956858.1|BTRY
OG0005552	LOC108082573|XP_017033519.1|DKIK	LOC120771327|XP_039955207.1|BTRY
OG0005553	LOC108081427|XP_017032099.1|DKIK	LOC120767710|XP_039949839.1|BTRY
OG0005554	LOC108079599|XP_017029445.1|DKIK	LOC120769803|XP_039952931.1|BTRY
OG0005555	LOC108079663|XP_017029549.1|DKIK	LOC120768595|XP_039951292.1|BTRY
OG0005556	LOC108079658|XP_017029544.1|DKIK	LOC120768565|XP_039951246.1|BTRY
OG0005557	LOC108077409|XP_017026198.1|DKIK	LOC120767555|XP_039949620.1|BTRY
OG0005558	LOC108080110|XP_017030214.1|DKIK	LOC120767395|XP_039949348.1|BTRY
OG0005559	LOC108074561|XP_017022152.1|DKIK	LOC120768012|XP_039950382.1|BTRY
OG0005560	LOC108081411|XP_017032079.1|DKIK	LOC120767554|XP_039949618.1|BTRY
OG0005561	LOC108085936|XP_017038207.1|DKIK	LOC120767196|XP_039948931.1|BTRY
OG0005562	LOC108077119|XP_017025802.1|DKIK	LOC120769420|XP_039952332.1|BTRY
OG0005563	LOC108072465|XP_017019097.1|DKIK	LOC120779436|XP_039967607.1|BTRY
OG0005564	LOC108077074|XP_017025730.1|DKIK	LOC120767933|XP_039950226.1|BTRY
OG0005565	LOC108077027|XP_017025641.1|DKIK	LOC120769602|XP_039952616.1|BTRY
OG0005566	LOC108077028|XP_017025642.1|DKIK	LOC120769606|XP_039952620.1|BTRY
OG0005567	LOC108073564|XP_017020740.1|DKIK	LOC120775694|XP_039961976.1|BTRY
OG0005568	LOC108086242|XP_017038603.1|DKIK	LOC120768326|XP_039950899.1|BTRY
OG0005569	LOC108074592|XP_017022190.1|DKIK	LOC120768903|XP_039951594.1|BTRY
OG0005570	LOC108074430|XP_017021955.1|DKIK	LOC120769243|XP_039952077.1|BTRY
OG0005571	LOC108072360|XP_017018940.1|DKIK	LOC120772091|XP_039956429.1|BTRY
OG0005572	LOC108072977|XP_017019903.1|DKIK	LOC120771581|XP_039955586.1|BTRY
OG0005573	LOC108072126|XP_017018647.1|DKIK	LOC120766579|XP_039948110.1|BTRY
OG0005574	LOC108072057|XP_017018540.1|DKIK	LOC120771275|XP_039955134.1|BTRY
OG0005575	LOC108085886|XP_017038138.1|DKIK	LOC120766344|XP_039947704.1|BTRY
OG0005576	LOC108078536|XP_017027936.1|DKIK	LOC120771611|XP_039955629.1|BTRY
OG0005577	LOC108072789|XP_017019559.1|DKIK	LOC120776856|XP_039963835.1|BTRY
OG0005578	LOC108074996|XP_017022725.1|DKIK	LOC120777359|XP_039964561.1|BTRY
OG0005579	LOC108075005|XP_017022739.1|DKIK	LOC120777361|XP_039964564.1|BTRY
OG0005580	LOC108078715|XP_017028187.1|DKIK	LOC120777069|XP_039964129.1|BTRY
OG0005581	LOC108080225|XP_017030369.1|DKIK	LOC120773499|XP_039958375.1|BTRY
OG0005582	LOC108075246|XP_017023093.1|DKIK	LOC120778351|XP_039966073.1|BTRY
OG0005583	LOC108077555|XP_017026437.1|DKIK	LOC120778009|XP_039965608.1|BTRY
OG0005585	LOC108081103|XP_017031588.1|DKIK	LOC120766168|XP_039947451.1|BTRY
OG0005586	LOC108075528|XP_017023514.1|DKIK	LOC120775045|XP_039960958.1|BTRY
OG0005587	LOC108077251|XP_017026002.1|DKIK	LOC120772160|XP_039956531.1|BTRY
OG0005588	LOC108078719|XP_017028204.1|DKIK	LOC120778749|XP_039966657.1|BTRY
OG0005589	LOC108072079|XP_017018579.1|DKIK	LOC120781666|XP_039969825.1|BTRY
OG0005590	LOC108070542|XP_017016556.1|DKIK	LOC120770025|XP_039953059.1|BTRY
OG0005591	LOC108084217|XP_017035833.1|DKIK	LOC120774599|XP_039960263.1|BTRY
OG0005592	LOC108077815|XP_017026827.1|DKIK	LOC120766985|XP_039948723.1|BTRY
OG0005593	LOC108075268|XP_017023125.1|DKIK	LOC120778056|XP_039965670.1|BTRY
OG0005594	LOC108073957|XP_017021273.1|DKIK	LOC120776833|XP_039963788.1|BTRY
OG0005595	LOC108073956|XP_017021271.1|DKIK	LOC120776831|XP_039963786.1|BTRY
OG0005596	LOC108079744|XP_017029647.1|DKIK	LOC120778860|XP_039966827.1|BTRY
OG0005597	LOC108085015|XP_017036948.1|DKIK	LOC120779552|XP_039967828.1|BTRY
OG0005598	LOC108073479|XP_017020622.1|DKIK	LOC120767353|XP_039949253.1|BTRY
OG0005599	LOC108072975|XP_017019899.1|DKIK	LOC120773074|XP_039957953.1|BTRY
OG0005600	LOC108081256|XP_017031837.1|DKIK	LOC120766873|XP_039948538.1|BTRY
OG0005601	LOC108083546|XP_017034880.1|DKIK	LOC120774145|XP_039959477.1|BTRY
OG0005602	LOC108085893|XP_017038147.1|DKIK	LOC120771916|XP_039956141.1|BTRY
OG0005603	LOC108073111|XP_017020094.1|DKIK	LOC120772391|XP_039956915.1|BTRY
OG0005604	LOC108073119|XP_017020101.1|DKIK	LOC120770189|XP_039953353.1|BTRY
OG0005605	LOC108082503|XP_017033420.1|DKIK	LOC120770372|XP_039953723.1|BTRY
OG0005606	LOC108082207|XP_017033028.1|DKIK	LOC120767445|XP_039949441.1|BTRY
OG0005607	LOC108085666|XP_017037845.1|DKIK	LOC120782486|XP_039970720.1|BTRY
OG0005608	LOC108077729|XP_017026673.1|DKIK	LOC120782485|XP_039970717.1|BTRY
OG0005609	LOC108079767|XP_017029679.1|DKIK	LOC120778870|XP_039966847.1|BTRY
OG0005610	LOC108071956|XP_017018414.1|DKIK	LOC120776651|XP_039963427.1|BTRY
OG0005611	LOC108073927|XP_017021213.1|DKIK	LOC120777061|XP_039964109.1|BTRY
OG0005612	LOC108085630|XP_017037801.1|DKIK	LOC120769095|XP_039951892.1|BTRY
OG0005613	LOC108070645|XP_017016702.1|DKIK	LOC120766350|XP_039947712.1|BTRY
OG0005614	LOC108075555|XP_017023552.1|DKIK	LOC120771293|XP_039955163.1|BTRY
OG0005615	LOC108084985|XP_017036898.1|DKIK	LOC120772602|XP_039957254.1|BTRY
OG0005616	LOC108084232|XP_017035845.1|DKIK	LOC120766663|XP_039948231.1|BTRY
OG0005617	LOC108081187|XP_017031734.1|DKIK	LOC120779370|XP_039967500.1|BTRY
OG0005618	LOC108072880|XP_017019688.1|DKIK	LOC120772329|XP_039956806.1|BTRY
OG0005619	LOC108083941|XP_017035436.1|DKIK	LOC120782793|XP_039971201.1|BTRY
OG0005620	LOC108079236|XP_017029008.1|DKIK	LOC120775237|XP_039961250.1|BTRY
OG0005621	LOC108080546|XP_017030837.1|DKIK	LOC120774496|XP_039960101.1|BTRY
OG0005622	LOC108079386|XP_017029198.1|DKIK	LOC120775977|XP_039962333.1|BTRY, LOC120773389|XP_039958157.1|BTRY
OG0005623	LOC108085764|XP_017037997.1|DKIK	LOC120774747|XP_039960438.1|BTRY
OG0005624	LOC108081153|XP_017031681.1|DKIK	LOC120777353|XP_039964546.1|BTRY
OG0005625	LOC108081070|XP_017031540.1|DKIK	LOC120776560|XP_039963255.1|BTRY
OG0005626	LOC108079444|XP_017029267.1|DKIK	LOC120780247|XP_039968441.1|BTRY
OG0005627	LOC108084143|XP_017035677.1|DKIK	LOC120769829|XP_039952965.1|BTRY
OG0005628	LOC108081064|XP_017031532.1|DKIK	LOC120769419|XP_039952336.1|BTRY
OG0005629	LOC108078275|XP_017027516.1|DKIK	LOC120771074|XP_039954822.1|BTRY
OG0005630	LOC108073005|XP_017019950.1|DKIK	LOC120771100|XP_039954875.1|BTRY
OG0005631	LOC108084493|XP_017036219.1|DKIK	LOC120775133|XP_039961097.1|BTRY
OG0005632	LOC108079808|XP_017029777.1|DKIK, LOC108080541|XP_017030833.1|DKIK	LOC120774114|XP_039959410.1|BTRY
OG0005633	LOC108084357|XP_017036011.1|DKIK	LOC120782461|XP_039970686.1|BTRY
OG0005634	LOC108075560|XP_017023560.1|DKIK	LOC120769140|XP_039951950.1|BTRY
OG0005635	LOC108077278|XP_017026040.1|DKIK	LOC120768515|XP_039951177.1|BTRY
OG0005636	LOC108081212|XP_017031775.1|DKIK	LOC120770618|XP_039954157.1|BTRY
OG0005637	LOC108083216|XP_017034414.1|DKIK	LOC120782613|XP_039970915.1|BTRY
OG0005638	LOC108076718|XP_017025173.1|DKIK	LOC120771295|XP_039955161.1|BTRY
OG0005639	LOC108078214|XP_017027390.1|DKIK	LOC120770213|XP_039953415.1|BTRY
OG0005640	LOC108072038|XP_017018510.1|DKIK	LOC120766226|XP_039947536.1|BTRY
OG0005641	LOC108085965|XP_017038252.1|DKIK	LOC120774783|XP_039960493.1|BTRY
OG0005642	LOC108075616|XP_017023637.1|DKIK	LOC120775853|XP_039962160.1|BTRY
OG0005643	LOC108079720|XP_017029618.1|DKIK	LOC120778756|XP_039966666.1|BTRY
OG0005644	LOC108078858|XP_017028451.1|DKIK	LOC120777697|XP_039965105.1|BTRY
OG0005645	LOC108082940|XP_017034036.1|DKIK	LOC120774006|XP_039959216.1|BTRY
OG0005646	LOC108074939|XP_017022660.1|DKIK	LOC120773953|XP_039959114.1|BTRY
OG0005647	LOC108082868|XP_017033935.1|DKIK	LOC120782136|XP_039970208.1|BTRY
OG0005648	LOC108083089|XP_017034225.1|DKIK	LOC120778992|XP_039967027.1|BTRY
OG0005649	LOC108080830|XP_017031223.1|DKIK	LOC120768825|XP_039951513.1|BTRY
OG0005650	LOC108080821|XP_017031212.1|DKIK	LOC120766456|XP_039947913.1|BTRY
OG0005651	LOC108075605|XP_017023629.1|DKIK	LOC120774228|XP_039959620.1|BTRY
OG0005652	LOC108083970|XP_017035466.1|DKIK	LOC120766201|XP_039947495.1|BTRY
OG0005653	LOC108076890|XP_017025410.1|DKIK	LOC120769482|XP_039952439.1|BTRY
OG0005654	LOC108080771|XP_017031123.1|DKIK	LOC120766667|XP_039948234.1|BTRY
OG0005655	LOC108084177|XP_017035754.1|DKIK	LOC120780172|XP_039968385.1|BTRY
OG0005656	LOC108084153|XP_017035698.1|DKIK	LOC120782420|XP_039970605.1|BTRY
OG0005657	LOC108073215|XP_017020232.1|DKIK	LOC120782268|XP_039970385.1|BTRY
OG0005658	LOC108081777|XP_017032482.1|DKIK	LOC120779394|XP_039967526.1|BTRY
OG0005659	LOC108081211|XP_017031774.1|DKIK	LOC120775111|XP_039961065.1|BTRY
OG0005660	LOC108071524|XP_017017782.1|DKIK	LOC120777081|XP_039964143.1|BTRY
OG0005661	LOC108073202|XP_017020207.1|DKIK	LOC120779092|XP_039967191.1|BTRY
OG0005662	LOC108072028|XP_017018498.1|DKIK	LOC120779081|XP_039967166.1|BTRY
OG0005663	LOC108080235|XP_017030380.1|DKIK	LOC120775534|XP_039961689.1|BTRY
OG0005664	LOC108083749|XP_017035154.1|DKIK	LOC120782175|XP_039970246.1|BTRY
OG0005665	LOC108072164|XP_017018700.1|DKIK	LOC120768989|XP_039951760.1|BTRY
OG0005666	LOC108074156|XP_017021550.1|DKIK	LOC120774857|XP_039960613.1|BTRY
OG0005667	LOC108079886|XP_017029895.1|DKIK	LOC120775983|XP_039962342.1|BTRY
OG0005668	LOC108083125|XP_017034288.1|DKIK	LOC120777487|XP_039964760.1|BTRY
OG0005669	LOC108079608|XP_017029459.1|DKIK	LOC120768996|XP_039951765.1|BTRY
OG0005670	LOC108072181|XP_017018725.1|DKIK	LOC120770992|XP_039954676.1|BTRY
OG0005671	LOC108084314|XP_017035967.1|DKIK	LOC120782226|XP_039970323.1|BTRY
OG0005672	LOC108077311|XP_017026088.1|DKIK	LOC120781542|XP_039969710.1|BTRY
OG0005673	LOC108075183|XP_017023005.1|DKIK	LOC120778260|XP_039965971.1|BTRY
OG0005674	LOC108075266|XP_017023122.1|DKIK, LOC108080905|XP_017031299.1|DKIK	LOC120766679|XP_039948254.1|BTRY
OG0005675	LOC108081228|XP_017031793.1|DKIK	LOC120766960|XP_039948684.1|BTRY
OG0005676	LOC108078891|XP_017028511.1|DKIK	LOC120778050|XP_039965660.1|BTRY
OG0005677	LOC108076501|XP_017024883.1|DKIK	LOC120771791|XP_039955922.1|BTRY
OG0005678	LOC108072106|XP_017018615.1|DKIK	LOC120780731|XP_039968927.1|BTRY
OG0005679	LOC108077506|XP_017026333.1|DKIK	LOC120766244|XP_039947563.1|BTRY
OG0005680	LOC108079628|XP_017029499.1|DKIK	LOC120767963|XP_039950290.1|BTRY
OG0005681	LOC108084272|XP_017035917.1|DKIK	LOC120779623|XP_039967905.1|BTRY
OG0005682	LOC108084271|XP_017035915.1|DKIK	LOC120782400|XP_039970579.1|BTRY
OG0005683	LOC108079315|XP_017029098.1|DKIK, LOC108079371|XP_017029172.1|DKIK	LOC120774194|XP_039959559.1|BTRY
OG0005684	LOC108071974|XP_017018439.1|DKIK	LOC120777760|XP_039965197.1|BTRY
OG0005685	LOC108080027|XP_017030093.1|DKIK	LOC120774208|XP_039959589.1|BTRY
OG0005686	LOC108075664|XP_017023702.1|DKIK	LOC120769196|XP_039952028.1|BTRY
OG0005687	LOC108085505|XP_017037616.1|DKIK	LOC120778206|XP_039965894.1|BTRY
OG0005688	LOC108078490|XP_017027861.1|DKIK	LOC120771659|XP_039955708.1|BTRY
OG0005689	LOC108079330|XP_017029120.1|DKIK	LOC120773454|XP_039958281.1|BTRY
OG0005690	LOC108084547|XP_017036284.1|DKIK	LOC120777970|XP_039965537.1|BTRY
OG0005691	LOC108073250|XP_017020295.1|DKIK	LOC120782254|XP_039970353.1|BTRY
OG0005692	LOC108074315|XP_017021800.1|DKIK	LOC120775832|XP_039962131.1|BTRY
OG0005693	LOC108086009|XP_017038310.1|DKIK	LOC120778175|XP_039965844.1|BTRY
OG0005694	LOC108083943|XP_017035437.1|DKIK	LOC120773428|XP_039958246.1|BTRY
OG0005695	LOC108084364|XP_017036026.1|DKIK	LOC120768845|XP_039951531.1|BTRY
OG0005696	LOC108084365|XP_017036028.1|DKIK	LOC120782463|XP_039970689.1|BTRY
OG0005697	LOC108084356|XP_017036010.1|DKIK	LOC120782460|XP_039970684.1|BTRY
OG0005698	LOC108078081|XP_017027158.1|DKIK	LOC120772699|XP_039957376.1|BTRY
OG0005699	LOC108072157|XP_017018690.1|DKIK	LOC120772516|XP_039957102.1|BTRY
OG0005700	LOC108084668|XP_017036480.1|DKIK	LOC120774871|XP_039960644.1|BTRY
OG0005701	LOC108074447|XP_017021977.1|DKIK	LOC120774882|XP_039960676.1|BTRY
OG0005702	LOC108083782|XP_017035197.1|DKIK	LOC120770142|XP_039953265.1|BTRY
OG0005703	LOC108078286|XP_017027544.1|DKIK	LOC120770848|XP_039954384.1|BTRY
OG0005704	LOC108083447|XP_017034700.1|DKIK	LOC120774327|XP_039959811.1|BTRY
OG0005705	LOC108078631|XP_017028044.1|DKIK	LOC120778233|XP_039965925.1|BTRY
OG0005706	LOC108081063|XP_017031531.1|DKIK	LOC120774540|XP_039960205.1|BTRY
OG0005707	LOC108083899|XP_017035383.1|DKIK	LOC120774809|XP_039960541.1|BTRY
OG0005708	LOC108080337|XP_017030525.1|DKIK	LOC120773417|XP_039958222.1|BTRY
OG0005709	LOC108070649|XP_017016707.1|DKIK	LOC120772940|XP_039957780.1|BTRY
OG0005710	LOC108084815|XP_017036664.1|DKIK	LOC120766501|XP_039947990.1|BTRY
OG0005711	LOC108073922|XP_017021208.1|DKIK	LOC120777380|XP_039964605.1|BTRY
OG0005712	LOC108077211|XP_017025950.1|DKIK	LOC120768505|XP_039951164.1|BTRY
OG0005713	LOC108085841|XP_017038087.1|DKIK	LOC120780238|XP_039968429.1|BTRY
OG0005714	LOC108073450|XP_017020564.1|DKIK	LOC120772457|XP_039957018.1|BTRY
OG0005715	LOC108075558|XP_017023556.1|DKIK	LOC120769126|XP_039951927.1|BTRY
OG0005716	LOC108083181|XP_017034365.1|DKIK	LOC120769018|XP_039951797.1|BTRY
OG0005717	LOC108084344|XP_017035995.1|DKIK	LOC120769149|XP_039951962.1|BTRY
OG0005718	LOC108075607|XP_017023630.1|DKIK	LOC120769180|XP_039952004.1|BTRY
OG0005719	LOC108078832|XP_017028415.1|DKIK	LOC120766643|XP_039948197.1|BTRY
OG0005720	LOC108084817|XP_017036666.1|DKIK	LOC120773610|XP_039958544.1|BTRY
OG0005721	LOC108078871|XP_017028478.1|DKIK	LOC120782525|XP_039970769.1|BTRY, LOC120767725|XP_039949868.1|BTRY
OG0005722	LOC108085458|XP_017037560.1|DKIK	LOC120776657|XP_039963460.1|BTRY
OG0005723	LOC108075401|XP_017023311.1|DKIK	LOC120766613|XP_039948155.1|BTRY
OG0005724	LOC108084151|XP_017035697.1|DKIK	LOC120771715|XP_039955802.1|BTRY
OG0005725	LOC108075650|XP_017023685.1|DKIK	LOC120782577|XP_039970854.1|BTRY
OG0005726	LOC108077877|XP_017026905.1|DKIK	LOC120775461|XP_039961579.1|BTRY
OG0005727	LOC108081138|XP_017031649.1|DKIK	LOC120781520|XP_039969690.1|BTRY
OG0005728	LOC108073244|XP_017020286.1|DKIK	LOC120782224|XP_039970322.1|BTRY
OG0005729	LOC108073236|XP_017020274.1|DKIK	LOC120772612|XP_039957264.1|BTRY
OG0005730	LOC108081254|XP_017031833.1|DKIK	LOC120778019|XP_039965629.1|BTRY
OG0005731	LOC108081252|XP_017031832.1|DKIK	LOC120778012|XP_039965616.1|BTRY
OG0005732	LOC108085635|XP_017037810.1|DKIK	LOC120770093|XP_039953181.1|BTRY
OG0005733	LOC108085634|XP_017037807.1|DKIK	LOC120767027|XP_039948804.1|BTRY
OG0005734	LOC108083792|XP_017035208.1|DKIK, LOC108071316|XP_017017513.1|DKIK	LOC120766644|XP_039948198.1|BTRY
OG0005735	LOC108080816|XP_017031207.1|DKIK	LOC120771674|XP_039955735.1|BTRY
OG0005736	LOC108085418|XP_017037478.1|DKIK	LOC120774357|XP_039959880.1|BTRY
OG0005737	LOC108083202|XP_017034395.1|DKIK	LOC120782240|XP_039970341.1|BTRY
OG0005738	LOC108075639|XP_017023672.1|DKIK	LOC120782734|XP_039971100.1|BTRY
OG0005739	LOC108072109|XP_017018620.1|DKIK	LOC120776003|XP_039962373.1|BTRY
OG0005740	LOC108070689|XP_017016760.1|DKIK	LOC120766881|XP_039948558.1|BTRY
OG0005741	LOC108073227|XP_017020253.1|DKIK	LOC120782430|XP_039970647.1|BTRY
OG0005742	LOC108083219|XP_017034418.1|DKIK	LOC120775179|XP_039961170.1|BTRY
OG0005743	LOC108075499|XP_017023450.1|DKIK	LOC120780408|XP_039968626.1|BTRY
OG0005744	LOC108072080|XP_017018580.1|DKIK	LOC120772665|XP_039957336.1|BTRY
OG0005745	LOC108075512|XP_017023478.1|DKIK	LOC120773898|XP_039959012.1|BTRY
OG0005746	LOC108075424|XP_017023338.1|DKIK	LOC120775477|XP_039961614.1|BTRY
OG0005747	LOC108075638|XP_017023671.1|DKIK	LOC120774893|XP_039960698.1|BTRY
OG0005748	LOC108084885|XP_017036770.1|DKIK	LOC120769512|XP_039952487.1|BTRY
OG0005749	LOC108083473|XP_017034750.1|DKIK	LOC120773889|XP_039958992.1|BTRY
OG0005750	LOC108085444|XP_017037542.1|DKIK	LOC120773169|XP_039958073.1|BTRY
OG0005751	LOC108079892|XP_017029908.1|DKIK	LOC120773760|XP_039958768.1|BTRY
OG0005752	LOC108078167|XP_017027312.1|DKIK	LOC120771417|XP_039955332.1|BTRY
OG0005753	LOC108077097|XP_017025768.1|DKIK	LOC120768470|XP_039951110.1|BTRY
OG0005754	LOC108076545|XP_017024945.1|DKIK	LOC120772135|XP_039956487.1|BTRY
OG0005755	LOC108072196|XP_017018744.1|DKIK	LOC120771599|XP_039955609.1|BTRY
OG0005756	LOC108073206|XP_017020215.1|DKIK	LOC120779120|XP_039967251.1|BTRY
OG0005757	LOC108075500|XP_017023451.1|DKIK	LOC120766192|XP_039947487.1|BTRY
OG0005758	LOC108084343|XP_017035994.1|DKIK	LOC120782704|XP_039971087.1|BTRY
OG0005759	LOC108075540|XP_017023530.1|DKIK	LOC120780503|XP_039968712.1|BTRY
OG0005760	LOC108084146|XP_017035680.1|DKIK	LOC120766886|XP_039948566.1|BTRY
OG0005761	LOC108077106|XP_017025832.1|DKIK	LOC120782277|XP_039970411.1|BTRY
OG0005762	LOC108084862|XP_017036736.1|DKIK	LOC120766207|XP_039947512.1|BTRY
OG0005763	LOC108076478|XP_017024856.1|DKIK	LOC120772019|XP_039956318.1|BTRY
OG0005764	LOC108073231|XP_017020268.1|DKIK	LOC120782376|XP_039970551.1|BTRY
OG0005765	LOC108073229|XP_017020257.1|DKIK	LOC120778925|XP_039966908.1|BTRY
OG0005766	LOC108084857|XP_017036726.1|DKIK	LOC120777663|XP_039965054.1|BTRY
OG0005767	LOC108072968|XP_017019894.1|DKIK	LOC120767084|XP_039948887.1|BTRY
OG0005768	LOC108083594|XP_017034946.1|DKIK	LOC120774367|XP_039959896.1|BTRY
OG0005770	LOC108081026|XP_017031477.1|DKIK	LOC120771398|XP_039955304.1|BTRY
OG0005771	LOC108073389|XP_017020462.1|DKIK	LOC120770949|XP_039954599.1|BTRY
OG0005772	LOC108085052|XP_017037001.1|DKIK	LOC120770608|XP_039954147.1|BTRY
OG0005773	LOC108081101|XP_017031586.1|DKIK	LOC120776597|XP_039963309.1|BTRY
OG0005774	LOC108085689|XP_017037885.1|DKIK	LOC120766427|XP_039947863.1|BTRY
OG0005775	LOC108073938|XP_017021235.1|DKIK	LOC120777443|XP_039964689.1|BTRY
OG0005776	LOC108072786|XP_017019557.1|DKIK	LOC120777748|XP_039965175.1|BTRY
OG0005777	LOC108074841|XP_017022538.1|DKIK	LOC120767041|XP_039948829.1|BTRY
OG0005778	LOC108085422|XP_017037486.1|DKIK	LOC120779417|XP_039967551.1|BTRY, LOC120782664|XP_039970975.1|BTRY
OG0005779	LOC108081119|XP_017031614.1|DKIK	LOC120768234|XP_039950757.1|BTRY
OG0005780	LOC108073970|XP_017021302.1|DKIK	LOC120777743|XP_039965167.1|BTRY
OG0005781	LOC108083034|XP_017034152.1|DKIK	LOC120778550|XP_039966332.1|BTRY
OG0005782	LOC108083107|XP_017034254.1|DKIK	LOC120775827|XP_039962120.1|BTRY
OG0005783	LOC108078550|XP_017027955.1|DKIK	LOC120770861|XP_039954411.1|BTRY
OG0005784	LOC108077842|XP_017026858.1|DKIK	LOC120766730|XP_039948314.1|BTRY
OG0005785	LOC108077806|XP_017026810.1|DKIK	LOC120772848|XP_039957598.1|BTRY
OG0005786	LOC108085632|XP_017037802.1|DKIK	LOC120769105|XP_039951904.1|BTRY
OG0005787	LOC108080772|XP_017031124.1|DKIK	LOC120782563|XP_039970831.1|BTRY
OG0005788	LOC108074741|XP_017022402.1|DKIK	LOC120771278|XP_039955137.1|BTRY
OG0005789	LOC108072911|XP_017019730.1|DKIK	LOC120780439|XP_039968648.1|BTRY
OG0005790	LOC108073387|XP_017020461.1|DKIK	LOC120775323|XP_039961401.1|BTRY
OG0005791	LOC108084253|XP_017035883.1|DKIK	LOC120774226|XP_039959621.1|BTRY
OG0005792	LOC108084254|XP_017035885.1|DKIK	LOC120774241|XP_039959640.1|BTRY
OG0005793	LOC108081244|XP_017031812.1|DKIK	LOC120766770|XP_039948384.1|BTRY
OG0005794	LOC108078274|XP_017027515.1|DKIK	LOC120770844|XP_039954375.1|BTRY
OG0005795	LOC108070681|XP_017016743.1|DKIK	LOC120775039|XP_039960946.1|BTRY
OG0005796	LOC108073984|XP_017021324.1|DKIK	LOC120769138|XP_039951945.1|BTRY
OG0005797	LOC108078744|XP_017028257.1|DKIK	LOC120776346|XP_039962833.1|BTRY
OG0005798	LOC108073219|XP_017020238.1|DKIK	LOC120782417|XP_039970601.1|BTRY
OG0005799	LOC108077696|XP_017026622.1|DKIK	LOC120770139|XP_039953282.1|BTRY
OG0005800	LOC108077833|XP_017026848.1|DKIK	LOC120775793|XP_039962072.1|BTRY
OG0005801	LOC108077832|XP_017026847.1|DKIK	LOC120775786|XP_039962061.1|BTRY
OG0005802	LOC108081047|XP_017031506.1|DKIK	LOC120782360|XP_039970532.1|BTRY
OG0005803	LOC108073209|XP_017020219.1|DKIK	LOC120766301|XP_039947641.1|BTRY
OG0005804	LOC108084813|XP_017036661.1|DKIK	LOC120766598|XP_039948137.1|BTRY
OG0005805	LOC108070881|XP_017017014.1|DKIK	LOC120770589|XP_039954109.1|BTRY
OG0005806	LOC108073166|XP_017020162.1|DKIK	LOC120780249|XP_039968445.1|BTRY
OG0005807	LOC108073185|XP_017020183.1|DKIK	LOC120767089|XP_039948903.1|BTRY
OG0005808	LOC108079185|XP_017028925.1|DKIK	LOC120779402|XP_039967534.1|BTRY
OG0005809	LOC108079757|XP_017029668.1|DKIK	LOC120777368|XP_039964572.1|BTRY
OG0005810	LOC108077701|XP_017026628.1|DKIK	LOC120782710|XP_039971062.1|BTRY
OG0005811	LOC108077702|XP_017026630.1|DKIK	LOC120782711|XP_039971064.1|BTRY
OG0005812	LOC108073258|XP_017020305.1|DKIK	LOC120782643|XP_039970947.1|BTRY
OG0005813	LOC108084030|XP_017035532.1|DKIK	LOC120782531|XP_039970785.1|BTRY
OG0005814	LOC108085473|XP_017037579.1|DKIK	LOC120782312|XP_039970462.1|BTRY
OG0005815	LOC108076443|XP_017024800.1|DKIK	LOC120772600|XP_039957249.1|BTRY
OG0005816	LOC108084973|XP_017036882.1|DKIK	LOC120782828|XP_039971285.1|BTRY
OG0005817	LOC108084941|XP_017036828.1|DKIK	LOC120770599|XP_039954139.1|BTRY
OG0005818	LOC108077629|XP_017026530.1|DKIK	LOC120767820|XP_039950039.1|BTRY
OG0005819	LOC108081196|XP_017031751.1|DKIK	LOC120782603|XP_039970900.1|BTRY
