Orthogroup	DKIK.longest_only	DPSE.longest_only
OG0006070	LOC108083242|XP_017034437.1|DKIK	LOC4812458|XP_001352402.2|DPSE
OG0006071	LOC108083763|XP_017035175.1|DKIK	LOC6896869|XP_002137059.2|DPSE
OG0006072	LOC108075057|XP_017022827.1|DKIK	LOC4812771|XP_001354050.1|DPSE
OG0006073	LOC108073453|XP_017020574.1|DKIK	LOC4813263|XP_001353671.3|DPSE
OG0006074	LOC108079254|XP_017029032.1|DKIK	LOC6902221|XP_002133748.2|DPSE
OG0006075	LOC108071811|XP_017018201.1|DKIK	LOC117183168|XP_033237426.1|DPSE
OG0006076	LOC108074217|XP_017021650.1|DKIK	LOC4803948|XP_001360586.3|DPSE
OG0006077	LOC108083286|XP_017034505.1|DKIK	LOC4811862|XP_033241478.1|DPSE
OG0006078	LOC108083263|XP_017034461.1|DKIK	LOC4811936|XP_001352971.1|DPSE
OG0006079	LOC108075229|XP_017023064.1|DKIK	LOC4811991|XP_001353012.1|DPSE
OG0006080	LOC108078270|XP_017027512.1|DKIK	LOC4812194|XP_001353017.1|DPSE
OG0006081	LOC108078091|XP_017027172.1|DKIK	LOC4805111|XP_001361569.2|DPSE
OG0006082	LOC108078097|XP_017027180.1|DKIK	LOC4805113|XP_001361571.1|DPSE
OG0006083	LOC108085521|XP_017037640.1|DKIK	LOC4813535|XP_001353480.1|DPSE
OG0006084	LOC108083109|XP_017034259.1|DKIK	LOC4813272|XP_015042832.1|DPSE
OG0006085	LOC108083301|XP_017034528.1|DKIK	LOC6896688|XP_002136902.2|DPSE
OG0006086	LOC108084770|XP_017036577.1|DKIK	LOC4812507|XP_015043540.1|DPSE
OG0006087	LOC108076455|XP_017024821.1|DKIK	LOC6898432|XP_002138474.3|DPSE
OG0006088	LOC108080666|XP_017030987.1|DKIK	LOC4813107|XP_001353956.2|DPSE
OG0006089	LOC108080236|XP_017030381.1|DKIK	LOC4815870|XP_001355411.1|DPSE
OG0006090	LOC108071499|XP_017017749.1|DKIK	LOC6900026|XP_002135390.3|DPSE
OG0006091	LOC108078698|XP_017028140.1|DKIK	LOC4812367|XP_001352605.4|DPSE
OG0006092	LOC108085952|XP_017038228.1|DKIK	LOC4814499|XP_033240178.1|DPSE
OG0006093	LOC108078527|XP_017027925.1|DKIK	LOC4803875|XP_001360524.4|DPSE
OG0006094	LOC108073798|XP_017021059.1|DKIK	LOC4812180|XP_001352782.1|DPSE
OG0006095	LOC108078125|XP_017027237.1|DKIK	LOC6898532|XP_004444241.2|DPSE
OG0006096	LOC108076430|XP_017024773.1|DKIK	LOC4803965|XP_001360603.2|DPSE
OG0006097	LOC108080656|XP_017030969.1|DKIK	LOC4813040|XP_033238464.1|DPSE
OG0006098	LOC108086126|XP_017038465.1|DKIK	LOC4817266|XP_001356481.3|DPSE
OG0006099	LOC108072431|XP_017019041.1|DKIK	LOC4804989|XP_001361461.2|DPSE
OG0006100	LOC108086147|XP_017038498.1|DKIK	LOC4803617|XP_001360307.3|DPSE
OG0006101	LOC108077202|XP_017025938.1|DKIK	LOC117184171|XP_033236552.1|DPSE
OG0006102	LOC108076619|XP_017025035.1|DKIK	LOC6903884|XP_002136628.2|DPSE
OG0006103	LOC108084475|XP_017036184.1|DKIK	LOC4814697|XP_001354553.3|DPSE
OG0006104	LOC108079464|XP_017029295.1|DKIK	LOC4814480|XP_001355145.1|DPSE
OG0006105	LOC108079442|XP_017029265.1|DKIK	LOC4814479|XP_033238809.1|DPSE
OG0006106	LOC108070477|XP_017016450.1|DKIK	LOC4813760|XP_015042881.2|DPSE
OG0006107	LOC108078186|XP_017027341.1|DKIK	LOC4805532|XP_001361920.3|DPSE
OG0006108	LOC108080370|XP_017030580.1|DKIK	LOC4815655|XP_001355452.1|DPSE
OG0006109	LOC108083317|XP_017034546.1|DKIK	LOC4813482|XP_001353379.1|DPSE
OG0006110	LOC108085494|XP_017037603.1|DKIK	LOC4813707|XP_001353489.1|DPSE
OG0006111	LOC108078239|XP_017027435.1|DKIK	LOC4805514|XP_001361905.1|DPSE
OG0006112	LOC108072132|XP_017018657.1|DKIK	LOC4804312|XP_001360892.4|DPSE
OG0006113	LOC108078967|XP_017028622.1|DKIK	LOC4812189|XP_001352814.2|DPSE
OG0006114	LOC108075722|XP_017023751.1|DKIK	LOC4801167|XP_001358301.2|DPSE
OG0006115	LOC108082609|XP_017033577.1|DKIK	LOC6898178|XP_002138249.2|DPSE
OG0006116	LOC108082562|XP_017033501.1|DKIK	LOC4804146|XP_001360752.3|DPSE
OG0006117	LOC108082415|XP_017033254.1|DKIK	LOC4803899|XP_001360544.1|DPSE
OG0006118	LOC108076488|XP_017024866.1|DKIK	LOC4804190|XP_015039669.1|DPSE
OG0006119	LOC108079785|XP_017029724.1|DKIK	LOC4805152|XP_001361603.1|DPSE
OG0006120	LOC108073002|XP_017019943.1|DKIK	LOC4805361|XP_033233899.1|DPSE
OG0006121	LOC108084771|XP_017036578.1|DKIK	LOC4811926|XP_001352407.3|DPSE
OG0006122	LOC108070543|XP_017016557.1|DKIK	LOC6899872|XP_002135665.2|DPSE
OG0006123	LOC108070803|XP_017016893.1|DKIK	LOC4805599|XP_033233813.1|DPSE
OG0006124	LOC108077637|XP_017026539.1|DKIK	LOC4801719|XP_001358764.3|DPSE
OG0006125	LOC108070437|XP_017016400.1|DKIK	LOC4813189|XP_015043388.2|DPSE
OG0006126	LOC108084411|XP_017036099.1|DKIK	LOC6900083|XP_015043768.2|DPSE
OG0006127	LOC108083102|XP_017034249.1|DKIK	LOC4812856|XP_001353163.3|DPSE
OG0006128	LOC108083132|XP_017034298.1|DKIK	LOC4813035|XP_001353153.2|DPSE
OG0006129	LOC108072771|XP_017019535.1|DKIK	LOC4813455|XP_001353171.1|DPSE
OG0006130	LOC108083103|XP_017034250.1|DKIK	LOC4812951|XP_001353142.1|DPSE
OG0006131	LOC108083051|XP_017034168.1|DKIK	LOC4813388|XP_001353145.3|DPSE
OG0006132	LOC108083154|XP_017034327.1|DKIK	LOC4812819|XP_001353149.3|DPSE
OG0006133	LOC108083104|XP_017034251.1|DKIK	LOC4812973|XP_001353141.4|DPSE
OG0006134	LOC108072765|XP_017019529.1|DKIK	LOC4813677|XP_033237839.1|DPSE
OG0006135	LOC108083077|XP_017034205.1|DKIK	LOC4813604|XP_033239970.1|DPSE
OG0006136	LOC108070438|XP_017016402.1|DKIK	LOC4813188|XP_001354003.1|DPSE
OG0006137	LOC108072680|XP_017019408.1|DKIK	LOC4812818|XP_001353191.1|DPSE
OG0006138	LOC108074713|XP_017022343.1|DKIK	LOC4803579|XP_001360283.1|DPSE
OG0006139	LOC108082437|XP_017033295.1|DKIK	LOC4805038|XP_001361501.2|DPSE
OG0006140	LOC108070887|XP_017017020.1|DKIK	LOC6899063|XP_033234906.1|DPSE
OG0006141	LOC108076168|XP_017024384.1|DKIK	LOC4805688|XP_033233925.1|DPSE
OG0006142	LOC108085544|XP_017037669.1|DKIK	LOC4812295|XP_001352925.4|DPSE
OG0006143	LOC108070415|XP_017016356.1|DKIK	LOC6900528|XP_033241006.1|DPSE
OG0006144	LOC108075172|XP_017022971.1|DKIK	LOC4812312|XP_001352625.2|DPSE
OG0006145	LOC108083063|XP_017034186.1|DKIK	LOC4813047|XP_001354014.2|DPSE
OG0006146	LOC108074799|XP_017022473.1|DKIK	LOC4818134|XP_001357434.3|DPSE
OG0006147	LOC108073375|XP_017020438.1|DKIK	LOC4800604|XP_001357849.1|DPSE
OG0006148	LOC108075027|XP_017022770.1|DKIK	LOC4813291|XP_001353317.2|DPSE
OG0006149	LOC108070420|XP_017016363.1|DKIK	LOC4812782|XP_001353503.2|DPSE
OG0006150	LOC108070414|XP_017016355.1|DKIK	LOC4812783|XP_001353504.3|DPSE
OG0006151	LOC108082017|XP_017032770.1|DKIK	LOC4816851|XP_001356324.1|DPSE
OG0006152	LOC108073507|XP_017020669.1|DKIK	LOC4802118|XP_001359099.2|DPSE
OG0006153	LOC108076529|XP_017024930.1|DKIK	LOC4804187|XP_001360789.2|DPSE
OG0006154	LOC108073273|XP_017020319.1|DKIK	LOC4803216|XP_001359992.1|DPSE
OG0006155	LOC108073355|XP_017020407.1|DKIK	LOC6896827|XP_002137030.3|DPSE
OG0006156	LOC108085434|XP_017037515.1|DKIK	LOC4803025|XP_001359827.2|DPSE
OG0006157	LOC108072167|XP_017018704.1|DKIK	LOC4804284|XP_001360865.3|DPSE
OG0006158	LOC108074014|XP_017021369.1|DKIK	LOC4813057|XP_001353357.4|DPSE
OG0006159	LOC108074765|XP_017022432.1|DKIK	LOC4803879|XP_033234043.1|DPSE
OG0006160	LOC108072166|XP_017018703.1|DKIK	LOC4804285|XP_001360866.2|DPSE
OG0006161	LOC108076413|XP_017024743.1|DKIK	LOC4804516|XP_001361067.4|DPSE
OG0006162	LOC108077210|XP_017025954.1|DKIK	LOC26534304|XP_015044230.2|DPSE
OG0006163	LOC108074684|XP_017022292.1|DKIK	LOC4803885|XP_002138338.3|DPSE
OG0006165	LOC108070396|XP_017016336.1|DKIK	LOC4812854|XP_001353514.3|DPSE
OG0006166	LOC108076926|XP_017025460.1|DKIK	LOC4816939|XP_001356379.3|DPSE
OG0006167	LOC108074751|XP_017022414.1|DKIK, LOC108074752|XP_017022415.1|DKIK	LOC5495513|XP_001362068.2|DPSE
OG0006168	LOC108084449|XP_017036147.1|DKIK	LOC4815031|XP_001354852.3|DPSE
OG0006169	LOC108080247|XP_017030393.1|DKIK	LOC4815421|XP_001355409.1|DPSE
OG0006170	LOC108082468|XP_017033347.1|DKIK	LOC4803777|XP_001360439.2|DPSE
OG0006171	LOC108077553|XP_017026433.1|DKIK	LOC6902476|XP_002133021.2|DPSE
OG0006172	LOC108077975|XP_017027010.1|DKIK, LOC108077985|XP_017027021.1|DKIK	LOC4813051|XP_001353252.3|DPSE
OG0006173	LOC108074402|XP_017021918.1|DKIK	LOC6903189|XP_002132888.2|DPSE
OG0006174	LOC108080598|XP_017030902.1|DKIK	LOC4813126|XP_001353985.3|DPSE
OG0006175	LOC108078363|XP_017027673.1|DKIK	LOC117183602|XP_033233953.1|DPSE, LOC6898990|XP_002138950.1|DPSE, LOC6898991|XP_002138951.2|DPSE, LOC6898989|XP_002138949.1|DPSE
OG0006176	LOC108079739|XP_017029640.1|DKIK	LOC6902625|XP_002133151.1|DPSE, LOC6903539|XP_002132414.1|DPSE
OG0006177	LOC108070555|XP_017016570.1|DKIK	LOC26532987|XP_015037664.2|DPSE, LOC6902948|XP_002132674.2|DPSE
OG0006178	LOC108086045|XP_017038353.1|DKIK	LOC6899012|XP_002138967.2|DPSE
OG0006179	LOC108081963|XP_017032687.1|DKIK, LOC108076874|XP_017025393.1|DKIK, LOC108073164|XP_017020160.1|DKIK	LOC6900459|XP_002134852.2|DPSE
OG0006181	LOC108073104|XP_017020087.1|DKIK	LOC4801010|XP_003736358.3|DPSE
OG0006182	LOC108084225|XP_017035838.1|DKIK	LOC4800608|XP_001357853.3|DPSE
OG0006183	LOC108085005|XP_017036925.1|DKIK	LOC4801649|XP_001358702.3|DPSE
OG0006184	LOC108073578|XP_017020754.1|DKIK	LOC4800972|XP_001358153.3|DPSE
OG0006185	LOC108081041|XP_017031494.1|DKIK	LOC4801522|XP_001358599.2|DPSE
OG0006186	LOC108073544|XP_017020716.1|DKIK	LOC6896977|XP_002137163.1|DPSE
OG0006187	LOC108085853|XP_017038100.1|DKIK	LOC4800407|XP_001357689.1|DPSE
OG0006188	LOC108085772|XP_017038007.1|DKIK	LOC4816081|XP_015041256.2|DPSE
OG0006189	LOC108085775|XP_017038014.1|DKIK	LOC4815772|XP_001355575.2|DPSE
OG0006190	LOC108075585|XP_017023592.1|DKIK	LOC4801290|XP_001358410.3|DPSE
OG0006191	LOC108083985|XP_017035486.1|DKIK	LOC4801171|XP_001358305.3|DPSE
OG0006192	LOC108080306|XP_017030469.1|DKIK	LOC4815505|XP_001355218.4|DPSE
OG0006193	LOC108076720|XP_017025180.1|DKIK	LOC4815081|XP_001355019.1|DPSE
OG0006194	LOC108083577|XP_017034923.1|DKIK	LOC4815030|XP_015042079.2|DPSE
OG0006195	LOC108071153|XP_017017326.1|DKIK	LOC4815955|XP_001355312.2|DPSE
OG0006197	LOC108072476|XP_017019130.1|DKIK	LOC6899784|XP_033237056.1|DPSE
OG0006198	LOC108083511|XP_017034810.1|DKIK	LOC6901448|XP_033240276.1|DPSE
OG0006199	LOC108073442|XP_017020554.1|DKIK	LOC4801380|XP_001358483.2|DPSE
OG0006200	LOC108075659|XP_017023696.1|DKIK	LOC4801198|XP_001358327.4|DPSE
OG0006201	LOC108083515|XP_017034815.1|DKIK	LOC6901018|XP_015042192.2|DPSE
OG0006202	LOC108083380|XP_017034616.1|DKIK	LOC4814264|XP_001354352.1|DPSE
OG0006203	LOC108071237|XP_017017409.1|DKIK	LOC4814543|XP_015041509.2|DPSE
OG0006204	LOC108085908|XP_017038165.1|DKIK	LOC6896742|XP_002136949.4|DPSE
OG0006205	LOC108080128|XP_017030247.1|DKIK	LOC4815540|XP_001355666.2|DPSE
OG0006206	LOC108084953|XP_017036845.1|DKIK	LOC4811754|XP_033240086.1|DPSE
OG0006207	LOC108081389|XP_017032036.1|DKIK	LOC4818009|XP_001357480.2|DPSE
OG0006208	LOC108079067|XP_017028770.1|DKIK	LOC4812573|XP_001352500.3|DPSE
OG0006209	LOC108071741|XP_017018055.1|DKIK	LOC4816012|XP_001355730.3|DPSE
OG0006210	LOC108083809|XP_017035246.1|DKIK	LOC6901607|XP_015041870.2|DPSE
OG0006211	LOC108075946|XP_017024081.1|DKIK	LOC4817139|XP_001356518.2|DPSE
OG0006212	LOC108075945|XP_017024079.1|DKIK	LOC4816881|XP_015035891.2|DPSE
OG0006213	LOC108073290|XP_017020334.1|DKIK	LOC4802773|XP_001359633.3|DPSE
OG0006214	LOC108083508|XP_017034805.1|DKIK	LOC4815329|XP_033239283.1|DPSE
OG0006215	LOC108079367|XP_017029164.1|DKIK	LOC6901969|XP_033240845.1|DPSE
OG0006216	LOC108075641|XP_017023673.1|DKIK	LOC4800733|XP_001357951.3|DPSE
OG0006217	LOC108080094|XP_017030192.1|DKIK	LOC4815135|XP_001354800.2|DPSE
OG0006218	LOC108085293|XP_017037339.1|DKIK	LOC4816541|XP_001356241.4|DPSE
OG0006219	LOC108079423|XP_017029242.1|DKIK	LOC4815430|XP_015041140.1|DPSE
OG0006220	LOC108080559|XP_017030854.1|DKIK	LOC6900789|XP_002135148.1|DPSE
OG0006221	LOC108086040|XP_017038349.1|DKIK	LOC4800714|XP_001357938.3|DPSE
OG0006222	LOC108086020|XP_017038320.1|DKIK	LOC4800712|XP_001357937.2|DPSE
OG0006223	LOC108080132|XP_017030255.1|DKIK	LOC4814859|XP_001355031.2|DPSE
OG0006224	LOC108079379|XP_017029189.1|DKIK	LOC6902245|XP_033241388.1|DPSE
OG0006225	LOC108074907|XP_017022625.1|DKIK	LOC4815390|XP_001354850.3|DPSE
OG0006226	LOC108078538|XP_017027938.1|DKIK	LOC6898687|XP_002138692.2|DPSE
OG0006227	LOC108077026|XP_017025644.1|DKIK	LOC6901211|XP_002133912.2|DPSE
OG0006228	LOC108076684|XP_017025121.1|DKIK	LOC4804127|XP_001360735.1|DPSE
OG0006229	LOC108072464|XP_017019083.1|DKIK	LOC26532627|XP_033237074.1|DPSE
OG0006230	LOC108085927|XP_017038190.1|DKIK	LOC4815765|XP_015041281.2|DPSE
OG0006231	LOC108071780|XP_017018128.1|DKIK	LOC4814684|XP_015041498.2|DPSE
OG0006232	LOC108084920|XP_017036809.1|DKIK	LOC6899744|XP_033237988.1|DPSE
OG0006233	LOC108071708|XP_017018017.1|DKIK	LOC6899177|XP_033239056.1|DPSE
OG0006234	LOC108085977|XP_017038266.1|DKIK	LOC4815928|XP_001355590.2|DPSE
OG0006235	LOC108085232|XP_017037260.1|DKIK	LOC6901618|XP_002134288.2|DPSE
OG0006236	LOC108071170|XP_017017342.1|DKIK	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE
OG0006237	LOC108080023|XP_017030086.1|DKIK	LOC4815541|XP_001355667.1|DPSE
OG0006238	LOC108075272|XP_017023138.1|DKIK	LOC4814974|XP_015042013.2|DPSE
OG0006239	LOC108074258|XP_017021719.1|DKIK	LOC6901176|XP_002133877.2|DPSE
OG0006240	LOC108073525|XP_017020695.1|DKIK	LOC4800995|XP_033233145.1|DPSE
OG0006241	LOC108085976|XP_017038265.1|DKIK	LOC4815927|XP_001355589.3|DPSE
OG0006242	LOC108079340|XP_017029135.1|DKIK	LOC117184488|XP_033238219.1|DPSE
OG0006243	LOC108081245|XP_017031816.1|DKIK	LOC4801513|XP_001358592.3|DPSE
OG0006244	LOC108073562|XP_017020738.1|DKIK	LOC4800706|XP_001357931.1|DPSE
OG0006245	LOC108084206|XP_017035808.1|DKIK	LOC4801668|XP_001358720.3|DPSE
OG0006246	LOC108071716|XP_017018026.1|DKIK	LOC4814985|XP_001354662.2|DPSE
OG0006247	LOC108076731|XP_017025198.1|DKIK	LOC4805012|XP_033235070.1|DPSE
OG0006248	LOC108071361|XP_017017592.1|DKIK	LOC6896949|XP_002137134.2|DPSE
OG0006249	LOC108077392|XP_017026173.1|DKIK	LOC4817582|XP_001356986.3|DPSE
OG0006250	LOC108079258|XP_017029036.1|DKIK	LOC6902298|XP_015041368.1|DPSE
OG0006251	LOC108073738|XP_017021022.1|DKIK	LOC4800745|XP_001357962.2|DPSE
OG0006252	LOC108073605|XP_017020824.1|DKIK	LOC4800744|XP_001357961.1|DPSE
OG0006253	LOC108071739|XP_017018053.1|DKIK	LOC6901287|XP_002133988.2|DPSE
OG0006254	LOC108071717|XP_017018029.1|DKIK	LOC26534447|XP_033238617.1|DPSE
OG0006254	LOC108084960|XP_017036862.1|DKIK	LOC26533661|XP_033238615.1|DPSE
OG0006255	LOC108083708|XP_017035094.1|DKIK	LOC4800930|XP_001358117.3|DPSE
OG0006256	LOC108085970|XP_017038257.1|DKIK	LOC6902191|XP_002133718.1|DPSE
OG0006257	LOC108083832|XP_017035294.1|DKIK	LOC4814405|XP_015042211.2|DPSE
OG0006258	LOC108071816|XP_017018209.1|DKIK	LOC6902319|XP_033239609.1|DPSE
OG0006259	LOC108077738|XP_017026690.1|DKIK	LOC4801647|XP_001358700.2|DPSE
OG0006260	LOC108085960|XP_017038242.1|DKIK	LOC4815233|XP_001354734.2|DPSE
OG0006261	LOC108082188|XP_017032997.1|DKIK	LOC4817796|XP_033235975.1|DPSE
OG0006262	LOC108080157|XP_017030288.1|DKIK	LOC4814394|XP_001354420.3|DPSE
OG0006263	LOC108071749|XP_017018062.1|DKIK	LOC4814726|XP_001354541.1|DPSE
OG0006264	LOC108079204|XP_017028957.1|DKIK	LOC6901162|XP_015041432.2|DPSE
OG0006265	LOC108082446|XP_017033306.1|DKIK	LOC4803873|XP_001360522.2|DPSE
OG0006266	LOC108079269|XP_017029049.1|DKIK	LOC4814608|XP_033240728.1|DPSE
OG0006267	LOC108071846|XP_017018249.1|DKIK	LOC4814838|XP_015041610.2|DPSE
OG0006268	LOC108078342|XP_017027635.1|DKIK	LOC4804458|XP_001361017.3|DPSE
OG0006269	LOC108083173|XP_017034353.1|DKIK	LOC4800352|XP_001357562.2|DPSE
OG0006270	LOC108079992|XP_017030048.1|DKIK	LOC6901072|XP_002134551.1|DPSE
OG0006271	LOC108077863|XP_017026885.1|DKIK	LOC4801021|XP_001358191.2|DPSE
OG0006272	LOC108080134|XP_017030257.1|DKIK	LOC4814676|XP_015041493.2|DPSE
OG0006273	LOC108070540|XP_017016555.1|DKIK	LOC4803413|XP_001360160.1|DPSE
OG0006274	LOC108083394|XP_017034634.1|DKIK	LOC4815724|XP_001355531.4|DPSE
OG0006275	LOC108079220|XP_017028989.1|DKIK	LOC4815090|XP_001354643.3|DPSE
OG0006276	LOC108078714|XP_017028191.1|DKIK	LOC4814136|XP_033238481.1|DPSE
OG0006277	LOC108084287|XP_017035935.1|DKIK	LOC6897155|XP_015037205.2|DPSE
OG0006278	LOC108083385|XP_017034620.1|DKIK	LOC4816093|XP_001355726.4|DPSE
OG0006279	LOC108071789|XP_017018154.1|DKIK	LOC4814444|XP_033238032.1|DPSE
OG0006280	LOC108079784|XP_017029719.1|DKIK	LOC6901882|XP_015040930.2|DPSE
OG0006281	LOC108079783|XP_017029718.1|DKIK	LOC4815455|XP_033237587.1|DPSE
OG0006282	LOC108073123|XP_017020149.1|DKIK	LOC4814597|XP_001354955.4|DPSE
OG0006283	LOC108081034|XP_017031485.1|DKIK	LOC4801562|XP_001358634.3|DPSE
OG0006284	LOC108078869|XP_017028471.1|DKIK	LOC4812239|XP_001352539.2|DPSE
OG0006285	LOC108077772|XP_017026754.1|DKIK	LOC4802732|XP_001359595.3|DPSE
OG0006286	LOC108084299|XP_017035950.1|DKIK	LOC4801455|XP_001358549.4|DPSE
OG0006287	LOC108071837|XP_017018238.1|DKIK	LOC4815165|XP_001354808.1|DPSE
OG0006288	LOC108073677|XP_017020893.1|DKIK	LOC6896687|XP_002136901.2|DPSE
OG0006289	LOC108083938|XP_017035433.1|DKIK	LOC4801431|XP_001358526.2|DPSE
OG0006290	LOC108075258|XP_017023110.1|DKIK	LOC4815377|XP_001354985.2|DPSE
OG0006291	LOC108077302|XP_017026072.1|DKIK	LOC4816569|XP_001355916.1|DPSE
OG0006292	LOC108076074|XP_017024271.1|DKIK	LOC4815462|XP_033237570.1|DPSE
OG0006293	LOC108079081|XP_017028794.1|DKIK	LOC4813625|XP_001353650.3|DPSE
OG0006294	LOC108076696|XP_017025143.1|DKIK	LOC6901629|XP_015041906.2|DPSE
OG0006295	LOC108080405|XP_017030622.1|DKIK	LOC4816023|XP_001355717.2|DPSE
OG0006296	LOC108076942|XP_017025481.1|DKIK	LOC4814634|XP_001355013.2|DPSE
OG0006297	LOC108079958|XP_017030008.1|DKIK	LOC6901911|XP_015040996.2|DPSE
OG0006298	LOC108077063|XP_017025721.1|DKIK	LOC4815050|XP_001355020.3|DPSE
OG0006299	LOC108082916|XP_017033990.1|DKIK	LOC6901632|XP_015041908.2|DPSE
OG0006300	LOC108078989|XP_017028653.1|DKIK	LOC4815007|XP_001354637.3|DPSE
OG0006301	LOC108074167|XP_017021586.1|DKIK	LOC4814681|XP_001354943.3|DPSE
OG0006302	LOC108084485|XP_017036202.1|DKIK	LOC4814692|XP_033237999.1|DPSE
OG0006303	LOC108072442|XP_017019059.1|DKIK	LOC6898043|XP_002138131.2|DPSE
OG0006304	LOC108081127|XP_017031634.1|DKIK	LOC6896832|XP_002137035.3|DPSE
OG0006305	LOC108081146|XP_017031672.1|DKIK	LOC4800621|XP_033240324.1|DPSE
OG0006306	LOC108073411|XP_017020504.1|DKIK	LOC4802125|XP_033233101.1|DPSE
OG0006307	LOC108077747|XP_017026703.1|DKIK	LOC4801938|XP_001358955.5|DPSE
OG0006308	LOC108076621|XP_017025039.1|DKIK	LOC4814215|XP_001354335.2|DPSE
OG0006309	LOC108085941|XP_017038215.1|DKIK	LOC4815902|XP_001355597.3|DPSE
OG0006310	LOC108073242|XP_017020285.1|DKIK	LOC4801485|XP_001358568.4|DPSE
OG0006311	LOC108074203|XP_017021631.1|DKIK	LOC4815710|XP_001355550.4|DPSE
OG0006312	LOC108074259|XP_017021720.1|DKIK	LOC4815761|XP_001355549.3|DPSE
OG0006313	LOC108083486|XP_017034774.1|DKIK	LOC4815277|XP_001354527.3|DPSE
OG0006314	LOC108071706|XP_017018012.1|DKIK	LOC4811743|XP_001352315.2|DPSE
OG0006315	LOC108082952|XP_017034060.1|DKIK	LOC4800343|XP_003736198.2|DPSE
OG0006316	LOC108079871|XP_017029872.1|DKIK	LOC4816017|XP_001355289.1|DPSE
OG0006317	LOC108071856|XP_017018262.1|DKIK	LOC4814813|XP_001355157.1|DPSE
OG0006318	LOC108084654|XP_017036461.1|DKIK	LOC4814938|XP_033238185.1|DPSE
OG0006319	LOC108078540|XP_017027941.1|DKIK	LOC4804890|XP_001361378.2|DPSE
OG0006320	LOC108080171|XP_017030304.1|DKIK	LOC6901062|XP_002134541.1|DPSE
OG0006321	LOC108083363|XP_017034594.1|DKIK	LOC4815334|XP_001354927.3|DPSE
OG0006322	LOC108083950|XP_017035441.1|DKIK	LOC6901209|XP_002133910.2|DPSE
OG0006323	LOC108080241|XP_017030388.1|DKIK	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE
OG0006324	LOC108083421|XP_017034665.1|DKIK	LOC6901954|XP_002133488.2|DPSE
OG0006325	LOC108071344|XP_017017569.1|DKIK	LOC4801547|XP_001358619.3|DPSE
OG0006326	LOC108083093|XP_017034233.1|DKIK	LOC4813844|XP_001353156.3|DPSE
OG0006327	LOC108085009|XP_017036937.1|DKIK	LOC4801142|XP_001358281.3|DPSE
OG0006328	LOC108083669|XP_017035032.1|DKIK	LOC6896965|XP_033232750.1|DPSE
OG0006329	LOC108084644|XP_017036427.1|DKIK	LOC4815727|XP_001355273.3|DPSE
OG0006330	LOC108073433|XP_017020542.1|DKIK	LOC4801378|XP_015037212.2|DPSE
OG0006331	LOC108080122|XP_017030242.1|DKIK	LOC4814930|XP_001355081.4|DPSE
OG0006332	LOC108074948|XP_017022669.1|DKIK	LOC4814442|XP_001354836.3|DPSE
OG0006333	LOC108071786|XP_017018139.1|DKIK	LOC4815225|XP_001354726.4|DPSE
OG0006334	LOC108080347|XP_017030534.1|DKIK	LOC6902307|XP_002133834.1|DPSE
OG0006335	LOC108071345|XP_017017570.1|DKIK	LOC6896823|XP_002137026.2|DPSE
OG0006336	LOC108079266|XP_017029046.1|DKIK	LOC4815285|XP_001354868.1|DPSE
OG0006337	LOC108074128|XP_017021517.1|DKIK	LOC4815247|XP_033238222.1|DPSE
OG0006338	LOC108077736|XP_017026688.1|DKIK	LOC4802740|XP_001359603.1|DPSE
OG0006339	LOC108084798|XP_017036642.1|DKIK	LOC6899606|XP_033237613.1|DPSE
OG0006340	LOC108077019|XP_017025600.1|DKIK	LOC6901573|XP_002134246.1|DPSE
OG0006341	LOC108080109|XP_017030213.1|DKIK	LOC4814317|XP_001354398.2|DPSE
OG0006342	LOC108080160|XP_017030290.1|DKIK	LOC4814256|XP_033239329.1|DPSE
OG0006343	LOC108080022|XP_017030085.1|DKIK	LOC6901056|XP_002134535.2|DPSE
OG0006344	LOC108077117|XP_017025804.1|DKIK	LOC4815499|XP_033239482.1|DPSE
OG0006345	LOC108084194|XP_017035786.1|DKIK	LOC4800705|XP_033232584.1|DPSE
OG0006346	LOC108075749|XP_017023792.1|DKIK	LOC4800463|XP_001357734.2|DPSE
OG0006347	LOC108077755|XP_017026719.1|DKIK	LOC6897317|XP_003736581.3|DPSE
OG0006348	LOC108080129|XP_017030248.1|DKIK	LOC6901267|XP_015041538.2|DPSE
OG0006349	LOC108079405|XP_017029218.1|DKIK	LOC6901160|XP_033240730.1|DPSE
OG0006350	LOC108077571|XP_017026458.1|DKIK	LOC6896781|XP_002136987.1|DPSE
OG0006351	LOC108083409|XP_017034651.1|DKIK	LOC4815284|XP_033241494.1|DPSE
OG0006352	LOC108074703|XP_017022332.1|DKIK	LOC4803656|XP_001360339.2|DPSE
OG0006353	LOC108085842|XP_017038088.1|DKIK	LOC4800415|XP_015038765.2|DPSE
OG0006354	LOC108083695|XP_017035071.1|DKIK	LOC4800936|XP_001358123.3|DPSE
OG0006355	LOC108080105|XP_017030209.1|DKIK	LOC4816052|XP_002133751.2|DPSE
OG0006356	LOC108083843|XP_017035311.1|DKIK	LOC4814934|XP_001354537.2|DPSE
OG0006357	LOC108079936|XP_017029969.1|DKIK	LOC6901910|XP_015040983.2|DPSE
