Orthogroup	DKIK.longest_only	DVIR.longest_only
OG0004809	LOC108071319|XP_017017518.1|DKIK	LOC26531304|XP_015027883.1|DVIR
OG0004810	LOC108071338|XP_017017551.1|DKIK	LOC6629765|XP_002054150.2|DVIR
OG0004811	LOC108075234|XP_017023076.1|DKIK	LOC6624427|XP_015030508.1|DVIR
OG0004812	LOC108073372|XP_017020425.1|DKIK	LOC6629948|XP_032296718.1|DVIR
OG0004813	LOC108084577|XP_017036339.1|DKIK	LOC6629937|XP_002054365.1|DVIR
OG0004814	LOC108084222|XP_017035836.1|DKIK	LOC6631218|XP_002053961.1|DVIR
OG0004815	LOC108070955|XP_017017114.1|DKIK	LOC6634391|XP_002058144.2|DVIR
OG0004816	LOC108071729|XP_017018043.1|DKIK	LOC6632166|XP_002055264.3|DVIR
OG0004817	LOC108071821|XP_017018216.1|DKIK	LOC6632122|XP_002055260.2|DVIR
OG0004818	LOC108085018|XP_017036951.1|DKIK	LOC6629884|XP_002054544.1|DVIR
OG0004819	LOC108071325|XP_017017526.1|DKIK	LOC6630821|XP_002054728.1|DVIR
OG0004820	LOC108084243|XP_017035865.1|DKIK	LOC6632726|XP_002056049.3|DVIR
OG0004821	LOC108077872|XP_017026898.1|DKIK	LOC6635218|XP_032294788.1|DVIR
OG0004822	LOC108077606|XP_017026498.1|DKIK	LOC6631205|XP_015027691.1|DVIR
OG0004823	LOC108084150|XP_017035689.1|DKIK	LOC6635001|XP_002058514.2|DVIR
OG0004824	LOC108084152|XP_017035696.1|DKIK	LOC6635002|XP_002058515.1|DVIR
OG0004825	LOC108072477|XP_017019132.1|DKIK	LOC6636196|XP_032290148.1|DVIR
OG0004826	LOC108070701|XP_017016774.1|DKIK	LOC6634967|XP_002058714.2|DVIR
OG0004827	LOC108084605|XP_017036377.1|DKIK	LOC6634913|XP_002058673.1|DVIR
OG0004828	LOC108081112|XP_017031602.1|DKIK	LOC6630777|XP_002054811.1|DVIR
OG0004829	LOC108084628|XP_017036406.1|DKIK	LOC6635152|XP_002058636.1|DVIR
OG0004830	LOC108077722|XP_017026664.1|DKIK	LOC6630877|XP_002054325.3|DVIR
OG0004831	LOC108071657|XP_017017945.1|DKIK	LOC6623345|XP_002046129.1|DVIR
OG0004832	LOC108085738|XP_017037957.1|DKIK	LOC6635080|XP_002058726.1|DVIR
OG0004833	LOC108075494|XP_017023443.1|DKIK	LOC6629564|XP_002053652.1|DVIR
OG0004834	LOC108081198|XP_017031753.1|DKIK	LOC6630787|XP_002054821.1|DVIR
OG0004835	LOC108080900|XP_017031291.1|DKIK	LOC6630023|XP_002054473.1|DVIR
OG0004836	LOC108071286|XP_017017468.1|DKIK	LOC6631173|XP_002054303.1|DVIR
OG0004837	LOC108075207|XP_017023032.1|DKIK	LOC6624582|XP_002048089.1|DVIR
OG0004838	LOC108073275|XP_017020321.1|DKIK	LOC6633110|XP_015025949.1|DVIR
OG0004839	LOC108073505|XP_017020663.1|DKIK	LOC6632885|XP_002055792.2|DVIR
OG0004840	LOC108073201|XP_017020205.1|DKIK	LOC6630625|XP_002053299.1|DVIR
OG0004841	LOC108085247|XP_017037283.1|DKIK	LOC6628656|XP_002051506.1|DVIR
OG0004842	LOC108075718|XP_017023745.1|DKIK	LOC6632706|XP_002055829.1|DVIR
OG0004843	LOC108081234|XP_017031802.1|DKIK	LOC6632844|XP_002056242.1|DVIR
OG0004844	LOC108076952|XP_017025490.1|DKIK	LOC6632959|XP_002056576.1|DVIR
OG0004845	LOC108084342|XP_017035992.1|DKIK	LOC6632958|XP_002056575.1|DVIR
OG0004846	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK	LOC6628381|XP_002052633.2|DVIR
OG0004847	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK	LOC6628380|XP_002052632.1|DVIR
OG0004848	LOC108071449|XP_017017693.1|DKIK	LOC6623991|XP_002048667.1|DVIR
OG0004849	LOC108075849|XP_017023924.1|DKIK	LOC6628923|XP_015028419.1|DVIR
OG0004850	LOC108081083|XP_017031559.1|DKIK	LOC6631134|XP_015027468.1|DVIR
OG0004851	LOC108080920|XP_017031314.1|DKIK	LOC6631135|XP_002053511.1|DVIR
OG0004852	LOC108080490|XP_017030741.1|DKIK	LOC6631282|XP_032291418.1|DVIR
OG0004853	LOC108082590|XP_017033543.1|DKIK	LOC6626839|XP_002050841.2|DVIR
OG0004854	LOC108073976|XP_017021308.1|DKIK	LOC6623098|XP_015030871.1|DVIR
OG0004855	LOC108074012|XP_017021367.1|DKIK	LOC26530891|XP_015031662.1|DVIR
OG0004856	LOC108070560|XP_017016577.1|DKIK	LOC6623982|XP_015030488.1|DVIR
OG0004857	LOC108075087|XP_017022860.1|DKIK	LOC6624680|XP_002047151.2|DVIR
OG0004858	LOC108070587|XP_017016634.1|DKIK	LOC6624032|XP_032290321.1|DVIR
OG0004859	LOC108070605|XP_017016667.1|DKIK	LOC6623866|XP_002048301.1|DVIR
OG0004860	LOC108075313|XP_017023206.1|DKIK	LOC6624709|XP_002046631.1|DVIR
OG0004861	LOC108078739|XP_017028244.1|DKIK	LOC6622904|XP_032290283.1|DVIR
OG0004862	LOC108078792|XP_017028338.1|DKIK	LOC6622836|XP_032290626.1|DVIR
OG0004863	LOC108083085|XP_017034220.1|DKIK	LOC6622549|XP_002047004.2|DVIR
OG0004864	LOC108079815|XP_017029787.1|DKIK	LOC6622983|XP_002047080.1|DVIR
OG0004865	LOC108083721|XP_017035116.1|DKIK	LOC6633178|XP_002055966.1|DVIR
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC6624609|XP_002046990.1|DVIR
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC6635969|XP_002059333.1|DVIR
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC6635970|XP_002059334.1|DVIR
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC6626703|XP_002050465.1|DVIR
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC6626708|XP_015029187.1|DVIR
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC6626467|XP_002050369.3|DVIR
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC6625267|XP_002050630.1|DVIR
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC6627557|XP_002052641.1|DVIR
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC6629571|XP_002054854.2|DVIR
OG0004875	LOC108079145|XP_017028882.1|DKIK	LOC6631701|XP_002054971.2|DVIR
OG0004876	LOC108080373|XP_017030582.1|DKIK	LOC6631400|XP_002055670.2|DVIR
OG0004877	LOC108073804|XP_017021067.1|DKIK	LOC6623771|XP_002048628.1|DVIR
OG0004878	LOC108078451|XP_017027829.1|DKIK	LOC6626347|XP_002050348.1|DVIR
OG0004879	LOC108072169|XP_017018706.1|DKIK	LOC6626141|XP_002050006.2|DVIR
OG0004880	LOC108083251|XP_017034447.1|DKIK	LOC6624724|XP_002048124.1|DVIR
OG0004881	LOC108079111|XP_017028837.1|DKIK	LOC6623604|XP_002047334.1|DVIR
OG0004882	LOC108071549|XP_017017815.1|DKIK	LOC6623249|XP_002047296.1|DVIR
OG0004883	LOC108075286|XP_017023167.1|DKIK	LOC6623147|XP_002047752.2|DVIR
OG0004884	LOC108078121|XP_017027227.1|DKIK	LOC6625585|XP_032292240.1|DVIR
OG0004885	LOC108078291|XP_017027555.1|DKIK	LOC6636412|XP_002059868.2|DVIR, LOC116651371|XP_032293494.1|DVIR
OG0004886	LOC108073009|XP_017019954.1|DKIK	LOC6627278|XP_002050655.1|DVIR
OG0004887	LOC108076824|XP_017025345.1|DKIK	LOC6625352|XP_002051005.1|DVIR
OG0004888	LOC108082469|XP_017033349.1|DKIK	LOC6626821|XP_032292071.1|DVIR
OG0004889	LOC108078331|XP_017027620.1|DKIK	LOC6626018|XP_015029190.1|DVIR
OG0004890	LOC108076499|XP_017024881.1|DKIK	LOC6625340|XP_002050422.1|DVIR
OG0004891	LOC108079931|XP_017029954.1|DKIK	LOC6633253|XP_032296583.1|DVIR
OG0004892	LOC108080915|XP_017031308.1|DKIK	LOC6624796|XP_015029736.1|DVIR
OG0004893	LOC108078446|XP_017027822.1|DKIK	LOC6626289|XP_032292650.1|DVIR
OG0004894	LOC108081796|XP_017032515.1|DKIK	LOC6626076|XP_002048763.1|DVIR
OG0004895	LOC108076438|XP_017024782.1|DKIK	LOC6626838|XP_002050840.1|DVIR
OG0004896	LOC108082567|XP_017033508.1|DKIK	LOC6627124|XP_015029968.1|DVIR
OG0004897	LOC108082588|XP_017033539.1|DKIK	LOC6627204|XP_002050276.3|DVIR
OG0004898	LOC108073090|XP_017020064.1|DKIK	LOC6626497|XP_032292441.1|DVIR
OG0004899	LOC108072089|XP_017018586.1|DKIK	LOC6635927|XP_032291627.1|DVIR
OG0004900	LOC108073091|XP_017020066.1|DKIK	LOC6625914|XP_002050429.1|DVIR
OG0004901	LOC108073137|XP_017020126.1|DKIK	LOC6625915|XP_002050430.3|DVIR
OG0004902	LOC108079821|XP_017029794.1|DKIK	LOC6622353|XP_002046545.1|DVIR
OG0004903	LOC108076751|XP_017025234.1|DKIK	LOC6625867|XP_002050788.1|DVIR
OG0004904	LOC108084598|XP_017036365.1|DKIK	LOC6631190|XP_032294873.1|DVIR
OG0004905	LOC108076698|XP_017025141.1|DKIK	LOC6625678|XP_015029591.1|DVIR
OG0004906	LOC108078893|XP_017028514.1|DKIK	LOC6623196|XP_032290548.1|DVIR
OG0004907	LOC108071556|XP_017017824.1|DKIK	LOC6623413|XP_002047295.2|DVIR
OG0004908	LOC108080200|XP_017030345.1|DKIK	LOC6624162|XP_002046292.1|DVIR
OG0004909	LOC108083688|XP_017035059.1|DKIK	LOC6623779|XP_015031075.1|DVIR
OG0004910	LOC108083686|XP_017035056.1|DKIK	LOC6623959|XP_002046284.1|DVIR
OG0004911	LOC108073988|XP_017021329.1|DKIK	LOC6622181|XP_002046838.2|DVIR
OG0004912	LOC108078614|XP_017028026.1|DKIK	LOC6623130|XP_002047258.1|DVIR
OG0004913	LOC108076770|XP_017025263.1|DKIK	LOC6635839|XP_002059451.1|DVIR
OG0004914	LOC108076706|XP_017025153.1|DKIK	LOC6635823|XP_002059446.3|DVIR
OG0004915	LOC108070900|XP_017017039.1|DKIK	LOC6626472|XP_002050374.1|DVIR, LOC116649726|XP_032289795.1|DVIR
OG0004916	LOC108076163|XP_017024377.1|DKIK	LOC6624853|XP_002050854.3|DVIR
OG0004917	LOC108078700|XP_017028143.1|DKIK	LOC6622231|XP_002046355.2|DVIR
OG0004918	LOC108078699|XP_017028141.1|DKIK	LOC6624140|XP_032290929.1|DVIR
OG0004919	LOC108084977|XP_017036888.1|DKIK	LOC6629745|XP_002053887.1|DVIR
OG0004920	LOC108083059|XP_017034180.1|DKIK	LOC6622977|XP_002048482.2|DVIR
OG0004921	LOC108083744|XP_017035145.1|DKIK	LOC6624610|XP_032291031.1|DVIR
OG0004922	LOC108077539|XP_017026418.1|DKIK	LOC6623342|XP_002046751.1|DVIR
OG0004923	LOC108079846|XP_017029843.1|DKIK	LOC6624308|XP_002046344.1|DVIR
OG0004924	LOC108071608|XP_017017879.1|DKIK	LOC6623498|XP_002046149.1|DVIR
OG0004925	LOC108071481|XP_017017729.1|DKIK	LOC6623307|XP_002046115.3|DVIR
OG0004926	LOC108079026|XP_017028695.1|DKIK	LOC6623484|XP_002046165.1|DVIR
OG0004927	LOC108078862|XP_017028456.1|DKIK	LOC6623485|XP_015031016.1|DVIR
OG0004928	LOC108082528|XP_017033445.1|DKIK	LOC6626947|XP_015029034.1|DVIR
OG0004929	LOC108078630|XP_017028047.1|DKIK	LOC6622740|XP_015030934.1|DVIR
OG0004930	LOC108082513|XP_017033430.1|DKIK	LOC6635962|XP_032291698.1|DVIR
OG0004931	LOC108076772|XP_017025265.1|DKIK	LOC6635842|XP_002059454.1|DVIR
OG0004932	LOC108079066|XP_017028769.1|DKIK	LOC6623532|XP_032290834.1|DVIR
OG0004933	LOC108076502|XP_017024886.1|DKIK	LOC6625181|XP_032291968.1|DVIR
OG0004934	LOC108072168|XP_017018705.1|DKIK	LOC6635400|XP_002058843.1|DVIR
OG0004935	LOC108081117|XP_017031611.1|DKIK	LOC6625079|XP_002050984.1|DVIR
OG0004936	LOC108078568|XP_017027977.1|DKIK	LOC6636594|XP_032291410.1|DVIR
OG0004937	LOC108071628|XP_017017900.1|DKIK	LOC6623440|XP_002047298.2|DVIR
OG0004938	LOC108070593|XP_017016651.1|DKIK	LOC6622439|XP_002048189.2|DVIR
OG0004939	LOC108083698|XP_017035082.1|DKIK	LOC6622462|XP_002047505.1|DVIR
OG0004940	LOC108083641|XP_017035002.1|DKIK	LOC6622133|XP_002047513.3|DVIR
OG0004941	LOC108078706|XP_017028153.1|DKIK	LOC6623296|XP_032290830.1|DVIR
OG0004942	LOC108086003|XP_017038304.1|DKIK	LOC6623672|XP_002047388.1|DVIR
OG0004943	LOC108078850|XP_017028433.1|DKIK	LOC6624660|XP_002046592.1|DVIR
OG0004944	LOC108075320|XP_017023215.1|DKIK	LOC6623558|XP_002046616.2|DVIR
OG0004945	LOC108070539|XP_017016554.1|DKIK	LOC6625718|XP_032291925.1|DVIR
OG0004946	LOC108083277|XP_017034491.1|DKIK	LOC6624632|XP_002047612.2|DVIR
OG0004947	LOC108079875|XP_017029880.1|DKIK	LOC6622048|XP_002046381.1|DVIR
OG0004948	LOC108079750|XP_017029654.1|DKIK	LOC6624312|XP_032290890.1|DVIR
OG0004949	LOC108079773|XP_017029705.1|DKIK	LOC6624505|XP_032290887.1|DVIR
OG0004950	LOC108079053|XP_017028749.1|DKIK	LOC6627338|XP_002052235.1|DVIR
OG0004951	LOC108084221|XP_017035834.1|DKIK	LOC6632938|XP_032289671.1|DVIR
OG0004952	LOC108073855|XP_017021126.1|DKIK	LOC6622351|XP_002046966.1|DVIR
OG0004953	LOC108078868|XP_017028470.1|DKIK	LOC6623585|XP_002046183.1|DVIR
OG0004954	LOC108078969|XP_017028623.1|DKIK	LOC6623659|XP_002046181.1|DVIR
OG0004955	LOC108079097|XP_017028813.1|DKIK	LOC6623984|XP_002046855.1|DVIR
OG0004956	LOC108073106|XP_017020085.1|DKIK	LOC6635936|XP_002059375.1|DVIR
OG0004957	LOC108079844|XP_017029838.1|DKIK	LOC6622408|XP_002046973.2|DVIR
OG0004958	LOC108074004|XP_017021354.1|DKIK	LOC6622173|XP_032290213.1|DVIR
OG0004959	LOC108073864|XP_017021139.1|DKIK	LOC6623243|XP_032290217.1|DVIR
OG0004960	LOC108073968|XP_017021299.1|DKIK	LOC6623270|XP_015030875.1|DVIR
OG0004961	LOC108074466|XP_017022023.1|DKIK	LOC6626212|XP_002050547.2|DVIR
OG0004962	LOC108085825|XP_017038067.1|DKIK	LOC6623309|XP_002047755.1|DVIR
OG0004963	LOC108085519|XP_017037635.1|DKIK	LOC6622170|XP_032290191.1|DVIR
OG0004964	LOC108078842|XP_017028426.1|DKIK	LOC6624539|XP_002047109.1|DVIR
OG0004965	LOC108084416|XP_017036109.1|DKIK	LOC6623965|XP_002046878.1|DVIR
OG0004966	LOC108084415|XP_017036107.1|DKIK	LOC6622193|XP_002046879.1|DVIR
OG0004967	LOC108076339|XP_017024615.1|DKIK	LOC6626478|XP_002050463.1|DVIR
OG0004968	LOC108078954|XP_017028598.1|DKIK	LOC6623145|XP_002046091.3|DVIR
OG0004969	LOC108072922|XP_017019755.1|DKIK	LOC6626651|XP_002050645.1|DVIR
OG0004970	LOC108078959|XP_017028602.1|DKIK	LOC6623146|XP_002046092.1|DVIR
OG0004971	LOC108078977|XP_017028638.1|DKIK	LOC6623281|XP_002046095.1|DVIR
OG0004972	LOC108084429|XP_017036125.1|DKIK	LOC26531321|XP_015031728.1|DVIR
OG0004973	LOC108079085|XP_017028799.1|DKIK	LOC6636838|XP_002060311.1|DVIR
OG0004974	LOC108073991|XP_017021333.1|DKIK	LOC6623204|XP_002046738.1|DVIR
OG0004975	LOC108079847|XP_017029844.1|DKIK	LOC6624360|XP_002046346.1|DVIR
OG0004976	LOC108072656|XP_017019379.1|DKIK	LOC6636919|XP_032291477.1|DVIR
OG0004977	LOC108076368|XP_017024659.1|DKIK	LOC6635804|XP_002059313.1|DVIR
OG0004978	LOC108081107|XP_017031591.1|DKIK	LOC6625077|XP_002050982.1|DVIR
OG0004979	LOC108078579|XP_017027988.1|DKIK	LOC6624075|XP_002046586.1|DVIR
OG0004980	LOC108083120|XP_017034279.1|DKIK	LOC116650471|XP_032290035.1|DVIR, LOC6622060|XP_002048435.1|DVIR
OG0004981	LOC108085533|XP_017037655.1|DKIK	LOC6623013|XP_002047563.1|DVIR
OG0004982	LOC108085546|XP_017037670.1|DKIK	LOC6623023|XP_002047566.1|DVIR
OG0004983	LOC108078910|XP_017028531.1|DKIK	LOC6623318|XP_002047121.1|DVIR
OG0004984	LOC108079122|XP_017028854.1|DKIK	LOC6623738|XP_002047340.2|DVIR
OG0004985	LOC108079753|XP_017029660.1|DKIK	LOC6624509|XP_015030890.1|DVIR
OG0004986	LOC108080670|XP_017030991.1|DKIK	LOC6622197|XP_015031518.1|DVIR
OG0004987	LOC108078779|XP_017028313.1|DKIK	LOC6622079|XP_015030785.1|DVIR
OG0004988	LOC108079754|XP_017029662.1|DKIK	LOC6624515|XP_032291030.1|DVIR
OG0004989	LOC108078965|XP_017028620.1|DKIK	LOC6622100|XP_002047026.1|DVIR
OG0004990	LOC108078059|XP_017027111.1|DKIK	LOC116651023|XP_032292487.1|DVIR, LOC6635887|XP_002059412.1|DVIR
OG0004991	LOC108072433|XP_017019043.1|DKIK	LOC6626915|XP_002050969.1|DVIR
OG0004992	LOC108072434|XP_017019044.1|DKIK	LOC6626916|XP_002050970.1|DVIR
OG0004993	LOC108073871|XP_017021147.1|DKIK	LOC6622356|XP_002046967.1|DVIR
OG0004994	LOC108073838|XP_017021107.1|DKIK	LOC6636566|XP_002060070.1|DVIR
OG0004995	LOC108080492|XP_017030746.1|DKIK	LOC6623656|XP_002046560.3|DVIR
OG0004996	LOC108078870|XP_017028472.1|DKIK	LOC6623718|XP_002046271.1|DVIR
OG0004997	LOC108078261|XP_017027488.1|DKIK	LOC6625000|XP_002050671.2|DVIR
OG0004998	LOC108078170|XP_017027314.1|DKIK	LOC6625525|XP_002051019.1|DVIR
OG0004999	LOC108070575|XP_017016618.1|DKIK	LOC6622254|XP_002046941.1|DVIR
OG0005000	LOC108074459|XP_017022009.1|DKIK	LOC6626571|XP_002050550.1|DVIR
OG0005001	LOC108070600|XP_017016659.1|DKIK	LOC6624418|XP_002046925.2|DVIR
OG0005002	LOC108080436|XP_017030660.1|DKIK	LOC6630555|XP_002053273.1|DVIR
OG0005003	LOC108072758|XP_017019519.1|DKIK	LOC6622137|XP_002046418.1|DVIR
OG0005004	LOC108079804|XP_017029772.1|DKIK	LOC6623191|XP_002046859.2|DVIR
OG0005005	LOC108082972|XP_017034084.1|DKIK	LOC6622414|XP_002047500.1|DVIR
OG0005006	LOC108075280|XP_017023157.1|DKIK	LOC6622741|XP_015030776.1|DVIR
OG0005007	LOC108071958|XP_017018417.1|DKIK	LOC6623773|XP_015030856.1|DVIR
OG0005008	LOC108073581|XP_017020756.1|DKIK	LOC6623409|XP_002047780.1|DVIR
OG0005009	LOC108078620|XP_017028032.1|DKIK	LOC6623936|XP_002047372.1|DVIR
OG0005010	LOC108073808|XP_017021072.1|DKIK	LOC6623788|XP_002048630.2|DVIR
OG0005011	LOC108072184|XP_017018729.1|DKIK	LOC6625741|XP_002050001.2|DVIR
OG0005012	LOC108080206|XP_017030351.1|DKIK	LOC6623186|XP_002047760.1|DVIR
OG0005013	LOC108072060|XP_017018545.1|DKIK	LOC6629859|XP_002053182.2|DVIR
OG0005014	LOC108078849|XP_017028432.1|DKIK	LOC6624266|XP_002047114.1|DVIR
OG0005015	LOC108073917|XP_017021204.1|DKIK	LOC6623053|XP_002048498.1|DVIR
OG0005016	LOC108078892|XP_017028513.1|DKIK	LOC6622334|XP_032290750.1|DVIR
OG0005017	LOC108078703|XP_017028148.1|DKIK	LOC6624359|XP_032290311.1|DVIR
OG0005018	LOC108078619|XP_017028035.1|DKIK	LOC6622803|XP_002046482.1|DVIR
OG0005019	LOC108078707|XP_017028155.1|DKIK	LOC6624270|XP_002046538.1|DVIR
OG0005020	LOC108077963|XP_017026992.1|DKIK	LOC6626064|XP_002048854.1|DVIR
OG0005021	LOC108077195|XP_017025928.1|DKIK	LOC6629060|XP_002052388.1|DVIR
OG0005022	LOC108079800|XP_017029769.1|DKIK	LOC6624283|XP_002046372.1|DVIR
OG0005023	LOC108078317|XP_017027604.1|DKIK	LOC6625337|XP_015030006.1|DVIR
OG0005024	LOC108079894|XP_017029910.1|DKIK	LOC6636854|XP_002060284.2|DVIR
OG0005025	LOC108078810|XP_017028377.1|DKIK	LOC6622752|XP_002047727.1|DVIR
OG0005026	LOC108070570|XP_017016611.1|DKIK	LOC6624608|XP_002047143.1|DVIR
OG0005027	LOC108072791|XP_017019561.1|DKIK	LOC6636918|XP_032291512.1|DVIR
OG0005028	LOC108077707|XP_017026635.1|DKIK	LOC6633123|XP_032289645.1|DVIR
OG0005029	LOC108071946|XP_017018400.1|DKIK	LOC6623153|XP_002046825.1|DVIR
OG0005030	LOC108079099|XP_017028816.1|DKIK	LOC6623113|XP_002046120.2|DVIR
OG0005031	LOC108071920|XP_017018368.1|DKIK	LOC6624137|XP_032290454.1|DVIR
OG0005032	LOC108085814|XP_017038053.1|DKIK	LOC6624618|XP_002048275.1|DVIR
OG0005033	LOC108086002|XP_017038301.1|DKIK	LOC6623889|XP_032290399.1|DVIR
OG0005034	LOC108086001|XP_017038299.1|DKIK	LOC26531534|XP_015031754.1|DVIR
OG0005035	LOC108085807|XP_017038047.1|DKIK	LOC6623567|XP_002048270.2|DVIR
OG0005036	LOC108075158|XP_017022935.1|DKIK	LOC6624534|XP_002046629.1|DVIR
OG0005037	LOC108078778|XP_017028311.1|DKIK	LOC6623164|XP_015031277.1|DVIR
OG0005038	LOC108079884|XP_017029891.1|DKIK	LOC6624732|XP_002047186.1|DVIR
OG0005039	LOC108077432|XP_017026228.1|DKIK	LOC6635702|XP_032294555.1|DVIR
OG0005040	LOC108077519|XP_017026372.1|DKIK	LOC6623863|XP_002047170.1|DVIR
OG0005041	LOC108085826|XP_017038068.1|DKIK	LOC6623316|XP_002047756.1|DVIR
OG0005042	LOC108075086|XP_017022859.1|DKIK	LOC6623746|XP_002047351.1|DVIR
OG0005043	LOC108078020|XP_017027069.1|DKIK	LOC6625964|XP_002050958.1|DVIR
OG0005044	LOC108078394|XP_017027739.1|DKIK	LOC6627171|XP_002050956.1|DVIR
OG0005045	LOC108077956|XP_017026984.1|DKIK	LOC6626818|XP_015029949.1|DVIR
OG0005046	LOC108081151|XP_017031679.1|DKIK	LOC6625074|XP_002050979.1|DVIR
OG0005047	LOC108070444|XP_017016411.1|DKIK	LOC6622888|XP_002048165.1|DVIR
OG0005048	LOC108070489|XP_017016471.1|DKIK	LOC6622491|XP_002048167.1|DVIR
OG0005049	LOC108085806|XP_017038045.1|DKIK	LOC6623879|XP_032291132.1|DVIR
OG0005050	LOC108072444|XP_017019061.1|DKIK	LOC6626918|XP_032292357.1|DVIR
OG0005051	LOC108085819|XP_017038059.1|DKIK	LOC6623809|XP_002048285.1|DVIR
OG0005052	LOC108085809|XP_017038049.1|DKIK	LOC6623945|XP_002048287.1|DVIR
OG0005053	LOC108077270|XP_017026026.1|DKIK	LOC6628802|XP_002051225.1|DVIR
OG0005054	LOC108075002|XP_017022734.1|DKIK	LOC6624527|XP_002047603.3|DVIR
OG0005055	LOC108083414|XP_017034658.1|DKIK	LOC6634554|XP_002057971.2|DVIR
OG0005056	LOC108078461|XP_017027842.1|DKIK	LOC6625486|XP_032291943.1|DVIR
OG0005057	LOC108078223|XP_017027480.1|DKIK	LOC6622900|XP_002046671.2|DVIR
OG0005058	LOC108079307|XP_017029077.1|DKIK	LOC6622264|XP_032291220.1|DVIR
OG0005059	LOC108076202|XP_017024425.1|DKIK	LOC6625423|XP_032292510.1|DVIR
OG0005060	LOC108076308|XP_017024567.1|DKIK	LOC6625046|XP_032292509.1|DVIR
OG0005061	LOC108082777|XP_017033799.1|DKIK	LOC6634216|XP_002057809.1|DVIR
OG0005062	LOC108072105|XP_017018608.1|DKIK	LOC6625229|XP_015029871.1|DVIR
OG0005063	LOC108083314|XP_017034545.1|DKIK	LOC6626801|XP_032292566.1|DVIR
OG0005064	LOC108078881|XP_017028497.1|DKIK	LOC6622514|XP_002048186.1|DVIR
OG0005065	LOC108072176|XP_017018720.1|DKIK	LOC6625710|XP_032291565.1|DVIR
OG0005066	LOC108076182|XP_017024401.1|DKIK	LOC6624852|XP_015030145.1|DVIR
OG0005067	LOC108076790|XP_017025296.1|DKIK	LOC6636372|XP_002059901.1|DVIR
OG0005068	LOC108080571|XP_017030865.1|DKIK, LOC108080646|XP_017030960.1|DKIK	LOC6624189|XP_002048353.1|DVIR
OG0005069	LOC108076641|XP_017025060.1|DKIK	LOC6625056|XP_032292232.1|DVIR
OG0005070	LOC108072155|XP_017018688.1|DKIK	LOC6625742|XP_032292491.1|DVIR
OG0005071	LOC108073835|XP_017021105.1|DKIK	LOC6623465|XP_002048605.1|DVIR
OG0005072	LOC108080338|XP_017030527.1|DKIK	LOC6631762|XP_002055170.1|DVIR
OG0005073	LOC108076801|XP_017025315.1|DKIK	LOC6626808|XP_002050925.1|DVIR
OG0005074	LOC108070566|XP_017016595.1|DKIK	LOC6624272|XP_015030668.2|DVIR
OG0005075	LOC108074756|XP_017022421.1|DKIK	LOC6624766|XP_002050730.1|DVIR
OG0005076	LOC108072206|XP_017018756.1|DKIK	LOC6635924|XP_002059364.1|DVIR
OG0005078	LOC108079830|XP_017029817.1|DKIK	LOC6624716|XP_002046579.2|DVIR
OG0005079	LOC108072388|XP_017018984.1|DKIK	LOC6626598|XP_015029120.2|DVIR
OG0005080	LOC108079818|XP_017029790.1|DKIK	LOC6623149|XP_002047750.1|DVIR
OG0005081	LOC108080719|XP_017031059.1|DKIK	LOC6636342|XP_002059941.2|DVIR
OG0005082	LOC108083144|XP_017034315.1|DKIK	LOC6624419|XP_002048677.1|DVIR
OG0005083	LOC108071752|XP_017018066.1|DKIK	LOC6631650|XP_002055340.1|DVIR
OG0005084	LOC108075109|XP_017022880.1|DKIK	LOC6623825|XP_032289927.1|DVIR
OG0005085	LOC108073905|XP_017021189.1|DKIK	LOC6622379|XP_002048531.2|DVIR
OG0005086	LOC108073041|XP_017019993.1|DKIK	LOC6635792|XP_002059381.1|DVIR
OG0005087	LOC108078841|XP_017028425.1|DKIK	LOC6622892|XP_032291148.1|DVIR
OG0005088	LOC108072148|XP_017018680.1|DKIK	LOC6635932|XP_032292201.1|DVIR
OG0005089	LOC108072147|XP_017018679.1|DKIK	LOC6635930|XP_002059369.1|DVIR
OG0005090	LOC108076618|XP_017025034.1|DKIK	LOC6625274|XP_002049365.1|DVIR
OG0005091	LOC108078173|XP_017027318.1|DKIK	LOC6636316|XP_002059876.2|DVIR
OG0005092	LOC108078018|XP_017027071.1|DKIK	LOC6622434|XP_002048195.1|DVIR
OG0005093	LOC108073916|XP_017021202.1|DKIK	LOC6623047|XP_032289965.1|DVIR
OG0005094	LOC108079777|XP_017029709.1|DKIK	LOC6624729|XP_002046581.3|DVIR
OG0005095	LOC108072340|XP_017018917.1|DKIK	LOC6635834|XP_002059469.1|DVIR
OG0005096	LOC108075939|XP_017024071.1|DKIK	LOC6634192|XP_002057785.1|DVIR
