Orthogroup	DKIK.longest_only	DBIA.longest_only
OG0003775	LOC108082926|XP_017034006.1|DKIK	LOC108024162|XP_016949463.1|DBIA
OG0003776	LOC108080707|XP_017031033.1|DKIK	LOC108030362|XP_016958720.1|DBIA
OG0003777	LOC108076780|XP_017025274.1|DKIK	LOC108029656|XP_016957572.1|DBIA
OG0003778	LOC108078150|XP_017027282.1|DKIK	LOC108022982|XP_016947697.1|DBIA
OG0003779	LOC108076722|XP_017025177.1|DKIK	LOC108029565|XP_016957408.1|DBIA
OG0003780	LOC108074718|XP_017022351.1|DKIK	LOC108022484|XP_016946925.1|DBIA
OG0003781	LOC108082653|XP_017033633.1|DKIK	LOC108036001|XP_016967381.1|DBIA
OG0003782	LOC108079438|XP_017029260.1|DKIK	LOC108023369|XP_016948258.1|DBIA
OG0003783	LOC108083733|XP_017035130.1|DKIK	LOC108024712|XP_016950294.1|DBIA
OG0003784	LOC108078129|XP_017027245.1|DKIK	LOC108036231|XP_016967730.1|DBIA
OG0003785	LOC108085924|XP_017038191.1|DKIK	LOC108035740|XP_016966925.1|DBIA
OG0003786	LOC108076724|XP_017025183.1|DKIK	LOC108036585|XP_016968330.1|DBIA
OG0003787	LOC108076551|XP_017024951.1|DKIK	LOC108036583|XP_016968328.1|DBIA
OG0003788	LOC108072144|XP_017018675.1|DKIK	LOC108026689|XP_016953266.1|DBIA
OG0003789	LOC108078193|XP_017027350.1|DKIK	LOC108036450|XP_016968092.1|DBIA
OG0003790	LOC108071551|XP_017017818.1|DKIK	LOC108028745|XP_016956202.1|DBIA
OG0003791	LOC108081161|XP_017031694.1|DKIK	LOC108027225|XP_016954046.1|DBIA
OG0003792	LOC108072885|XP_017019695.1|DKIK	LOC108022634|XP_016947179.1|DBIA
OG0003793	LOC108072347|XP_017018927.1|DKIK	LOC108022605|XP_016947129.1|DBIA
OG0003794	LOC108078230|XP_017027421.1|DKIK	LOC108026740|XP_016953349.1|DBIA
OG0003795	LOC108072773|XP_017019540.1|DKIK	LOC108034997|XP_016965825.1|DBIA
OG0003796	LOC108073440|XP_017020552.1|DKIK	LOC108025274|XP_016951128.1|DBIA
OG0003797	LOC108077446|XP_017026253.1|DKIK	LOC108032756|XP_016962238.1|DBIA
OG0003798	LOC108078457|XP_017027837.1|DKIK	LOC108036667|XP_016968437.1|DBIA
OG0003799	LOC108076424|XP_017024758.1|DKIK	LOC108026816|XP_016953470.1|DBIA
OG0003800	LOC108077441|XP_017026249.1|DKIK	LOC108032713|XP_016962180.1|DBIA
OG0003801	LOC108072503|XP_017019163.1|DKIK	LOC108032770|XP_016962260.1|DBIA
OG0003802	LOC108072604|XP_017019315.1|DKIK	LOC108032569|XP_016961956.1|DBIA
OG0003803	LOC108084923|XP_017036808.1|DKIK	LOC108025131|XP_016950888.1|DBIA
OG0003804	LOC108077397|XP_017026179.1|DKIK	LOC108029068|XP_016956627.1|DBIA
OG0003805	LOC108079627|XP_017029498.1|DKIK	LOC108036851|XP_016968712.1|DBIA
OG0003806	LOC108072564|XP_017019244.1|DKIK	LOC108036555|XP_016968322.1|DBIA
OG0003807	LOC108075889|XP_017023987.1|DKIK	LOC108036831|XP_016968665.1|DBIA
OG0003808	LOC108071953|XP_017018409.1|DKIK	LOC108028479|XP_016955830.1|DBIA
OG0003809	LOC108079660|XP_017029546.1|DKIK	LOC108034215|XP_016964545.1|DBIA
OG0003810	LOC108077960|XP_017026989.1|DKIK	LOC108022739|XP_016947318.1|DBIA
OG0003811	LOC108076615|XP_017025025.1|DKIK	LOC108026854|XP_016953522.1|DBIA
OG0003812	LOC108070506|XP_017016492.1|DKIK	LOC108036838|XP_016968674.1|DBIA
OG0003813	LOC108082032|XP_017032792.1|DKIK	LOC108034101|XP_016964367.1|DBIA
OG0003814	LOC108077284|XP_017026051.1|DKIK	LOC108034235|XP_016964573.1|DBIA
OG0003815	LOC108072976|XP_017019906.1|DKIK	LOC108031633|XP_016960728.1|DBIA
OG0003816	LOC108082793|XP_017033829.1|DKIK	LOC108032596|XP_016962000.1|DBIA
OG0003817	LOC108077205|XP_017025942.1|DKIK	LOC108032725|XP_016962194.1|DBIA
OG0003818	LOC108079547|XP_017029374.1|DKIK	LOC108034358|XP_016964734.1|DBIA
OG0003819	LOC108086067|XP_017038374.1|DKIK	LOC108029300|XP_016956992.1|DBIA
OG0003820	LOC108072061|XP_017018546.1|DKIK	LOC108031547|XP_016960572.1|DBIA
OG0003821	LOC108074761|XP_017022425.1|DKIK	LOC108023083|XP_016947825.1|DBIA
OG0003822	LOC108082821|XP_017033870.1|DKIK	LOC108031995|XP_016961281.1|DBIA
OG0003823	LOC108074552|XP_017022139.1|DKIK	LOC108032576|XP_016961967.1|DBIA
OG0003824	LOC108072545|XP_017019206.1|DKIK, LOC108072543|XP_017019205.1|DKIK	LOC108032502|XP_016961816.1|DBIA
OG0003825	LOC108074839|XP_017022536.1|DKIK	LOC108034193|XP_016964510.1|DBIA
OG0003826	LOC108081364|XP_017032005.1|DKIK	LOC108028988|XP_016956519.1|DBIA
OG0003827	LOC108082211|XP_017033030.1|DKIK	LOC108032450|XP_016961765.1|DBIA
OG0003828	LOC108082174|XP_017032968.1|DKIK	LOC108032616|XP_016962043.1|DBIA
OG0003829	LOC108074445|XP_017021975.1|DKIK	LOC108032754|XP_016962233.1|DBIA
OG0003830	LOC108070510|XP_017016496.1|DKIK	LOC108033335|XP_016963110.1|DBIA
OG0003831	LOC108078859|XP_017028453.1|DKIK, LOC108073553|XP_017020727.1|DKIK	LOC108031725|XP_016960884.1|DBIA
OG0003832	LOC108075792|XP_017023849.1|DKIK	LOC108034251|XP_016964593.1|DBIA
OG0003833	LOC108075911|XP_017024025.1|DKIK	LOC108033955|XP_016964138.1|DBIA
OG0003834	LOC108075885|XP_017023981.1|DKIK	LOC108033890|XP_016964026.1|DBIA
OG0003835	LOC108075877|XP_017023970.1|DKIK	LOC108032588|XP_016961985.1|DBIA
OG0003836	LOC108074809|XP_017022492.1|DKIK	LOC108033743|XP_016963791.1|DBIA
OG0003837	LOC108074808|XP_017022491.1|DKIK	LOC108034065|XP_016964309.1|DBIA
OG0003838	LOC108086071|XP_017038379.1|DKIK	LOC108032474|XP_016961786.1|DBIA
OG0003839	LOC108077412|XP_017026201.1|DKIK	LOC108032642|XP_016962077.1|DBIA
OG0003840	LOC108076642|XP_017025062.1|DKIK	LOC108029482|XP_016957234.1|DBIA
OG0003841	LOC108077449|XP_017026257.1|DKIK	LOC108029250|XP_016956934.1|DBIA
OG0003842	LOC108077007|XP_017025571.1|DKIK	LOC108033963|XP_016964158.1|DBIA
OG0003843	LOC108085287|XP_017037332.1|DKIK	LOC108032609|XP_016962028.1|DBIA
OG0003844	LOC108079971|XP_017030025.1|DKIK	LOC108032679|XP_016962142.1|DBIA
OG0003845	LOC108085259|XP_017037298.1|DKIK	LOC108029230|XP_016956913.1|DBIA
OG0003846	LOC108077219|XP_017025963.1|DKIK	LOC108032714|XP_016962181.1|DBIA
OG0003847	LOC108082843|XP_017033899.1|DKIK	LOC108032743|XP_016962216.1|DBIA
OG0003848	LOC108084278|XP_017035923.1|DKIK	LOC108024502|XP_016949938.1|DBIA
OG0003849	LOC108074468|XP_017022024.1|DKIK	LOC108036178|XP_016967657.1|DBIA
OG0003850	LOC108075289|XP_017023174.1|DKIK	LOC108034155|XP_016964444.1|DBIA
OG0003851	LOC108076735|XP_017025202.1|DKIK	LOC108030259|XP_016958569.1|DBIA
OG0003852	LOC108074579|XP_017022175.1|DKIK	LOC108036126|XP_016967600.1|DBIA
OG0003853	LOC108072979|XP_017019905.1|DKIK	LOC108030153|XP_016958367.1|DBIA
OG0003854	LOC108077287|XP_017026053.1|DKIK	LOC108034896|XP_016965603.1|DBIA
OG0003855	LOC108077072|XP_017025729.1|DKIK	LOC108034163|XP_016964462.1|DBIA
OG0003856	LOC108081962|XP_017032685.1|DKIK	LOC108033250|XP_016963005.1|DBIA
OG0003857	LOC108072549|XP_017019212.1|DKIK	LOC108032572|XP_016961961.1|DBIA
OG0003858	LOC108079212|XP_017028974.1|DKIK	LOC108024143|XP_016949416.1|DBIA
OG0003859	LOC108079643|XP_017029522.1|DKIK	LOC108033945|XP_016964121.1|DBIA
OG0003860	LOC108073029|XP_017019978.1|DKIK	LOC108022895|XP_016947583.1|DBIA
OG0003861	LOC108086209|XP_017038561.1|DKIK	LOC108027833|XP_016954908.1|DBIA
OG0003862	LOC108082183|XP_017032991.1|DKIK	LOC108033099|XP_016962823.1|DBIA
OG0003863	LOC108082162|XP_017032952.1|DKIK	LOC108032521|XP_016961845.1|DBIA
OG0003864	LOC108082110|XP_017032899.1|DKIK	LOC108032803|XP_016962298.1|DBIA
OG0003865	LOC108077892|XP_017026918.1|DKIK	LOC108025510|XP_016951521.1|DBIA
OG0003866	LOC108075941|XP_017024073.1|DKIK	LOC108034131|XP_016964409.1|DBIA
OG0003867	LOC108083308|XP_017034534.1|DKIK	LOC108031950|XP_016961228.1|DBIA
OG0003868	LOC108076923|XP_017025456.1|DKIK	LOC108033339|XP_016963114.1|DBIA
OG0003869	LOC108082226|XP_017033053.1|DKIK	LOC108033559|XP_016963396.1|DBIA
OG0003870	LOC108083893|XP_017035379.1|DKIK	LOC108033673|XP_016963607.1|DBIA
OG0003871	LOC108074614|XP_017022226.1|DKIK	LOC108034276|XP_016964624.1|DBIA
OG0003872	LOC108078163|XP_017027304.1|DKIK	LOC108022838|XP_016947499.1|DBIA
OG0003873	LOC108081363|XP_017032004.1|DKIK	LOC108034085|XP_016964340.1|DBIA
OG0003874	LOC108070517|XP_017016505.1|DKIK	LOC108033736|XP_016963778.1|DBIA
OG0003875	LOC108074576|XP_017022167.1|DKIK	LOC108034818|XP_016965363.1|DBIA
OG0003876	LOC108081444|XP_017032122.1|DKIK	LOC108027906|XP_016955014.1|DBIA
OG0003877	LOC108075947|XP_017024082.1|DKIK	LOC108032811|XP_016962313.1|DBIA
OG0003878	LOC108079642|XP_017029519.1|DKIK	LOC108033944|XP_016964118.1|DBIA
OG0003879	LOC108079042|XP_017028714.1|DKIK	LOC108030163|XP_016958385.1|DBIA
OG0003880	LOC108073476|XP_017020617.1|DKIK	LOC108028535|XP_016955920.1|DBIA
OG0003881	LOC108076392|XP_017024718.1|DKIK	LOC108022992|XP_016947711.1|DBIA
OG0003882	LOC108070935|XP_017017076.1|DKIK	LOC108030717|XP_016959248.1|DBIA
OG0003883	LOC108083847|XP_017035314.1|DKIK	LOC108023994|XP_016949219.1|DBIA
OG0003884	LOC108085286|XP_017037331.1|DKIK	LOC108032624|XP_016962051.1|DBIA
OG0003885	LOC108082827|XP_017033875.1|DKIK	LOC108034245|XP_016964586.1|DBIA
OG0003886	LOC108082825|XP_017033873.1|DKIK	LOC108034246|XP_016964587.1|DBIA
OG0003887	LOC108077439|XP_017026247.1|DKIK	LOC108029217|XP_016956896.1|DBIA
OG0003888	LOC108084246|XP_017035872.1|DKIK	LOC108032013|XP_016961303.1|DBIA
OG0003889	LOC108074423|XP_017021946.1|DKIK	LOC108027890|XP_016954998.1|DBIA
OG0003890	LOC108079711|XP_017029608.1|DKIK	LOC108035579|XP_016966738.1|DBIA
OG0003891	LOC108085301|XP_017037348.1|DKIK	LOC108032640|XP_016962075.1|DBIA
OG0003892	LOC108079878|XP_017029883.1|DKIK	LOC108034799|XP_016965289.1|DBIA
OG0003893	LOC108078484|XP_017027856.1|DKIK, LOC108082764|XP_017033780.1|DKIK	LOC108036097|XP_016967552.1|DBIA
OG0003894	LOC108076933|XP_017025467.1|DKIK	LOC108033320|XP_016963087.1|DBIA
OG0003895	LOC108077962|XP_017026991.1|DKIK	LOC108022589|XP_016947105.1|DBIA
OG0003896	LOC108078388|XP_017027731.1|DKIK	LOC108022919|XP_016947618.1|DBIA
OG0003897	LOC108074720|XP_017022352.1|DKIK	LOC108022485|XP_016946927.1|DBIA
OG0003898	LOC108082748|XP_017033754.1|DKIK	LOC108033634|XP_016963541.1|DBIA
OG0003899	LOC108086173|XP_017038523.1|DKIK	LOC108029280|XP_016956967.1|DBIA
OG0003900	LOC108077403|XP_017026191.1|DKIK	LOC108027820|XP_016954888.1|DBIA
OG0003901	LOC108072548|XP_017019211.1|DKIK	LOC108032574|XP_016961962.1|DBIA
OG0003902	LOC108072598|XP_017019299.1|DKIK	LOC108033852|XP_016963977.1|DBIA
OG0003903	LOC108077245|XP_017025994.1|DKIK	LOC108036746|XP_016968544.1|DBIA
OG0003904	LOC108077244|XP_017025993.1|DKIK	LOC108036745|XP_016968543.1|DBIA
OG0003905	LOC108073555|XP_017020730.1|DKIK	LOC108032119|XP_016961441.1|DBIA
OG0003906	LOC108072435|XP_017019047.1|DKIK, LOC108085057|XP_017037009.1|DKIK	LOC108036425|XP_016968042.1|DBIA
OG0003907	LOC108079118|XP_017028852.1|DKIK	LOC108028953|XP_016956480.1|DBIA
OG0003908	LOC108079127|XP_017028865.1|DKIK	LOC108029032|XP_016956570.1|DBIA
OG0003909	LOC108072141|XP_017018670.1|DKIK	LOC108022795|XP_016947414.1|DBIA
OG0003910	LOC108084038|XP_017035543.1|DKIK	LOC108027032|XP_016953718.1|DBIA
OG0003911	LOC108077171|XP_017025895.1|DKIK	LOC108027933|XP_016955051.1|DBIA
OG0003912	LOC108086276|XP_017038653.1|DKIK	LOC108032379|XP_016961689.1|DBIA
OG0003913	LOC108085290|XP_017037336.1|DKIK	LOC108032697|XP_016962163.1|DBIA
OG0003914	LOC108082050|XP_017032816.1|DKIK	LOC108033983|XP_016964196.1|DBIA
OG0003915	LOC108080188|XP_017030330.1|DKIK	LOC108023756|XP_016948883.1|DBIA
OG0003916	LOC108072627|XP_017019347.1|DKIK	LOC108034223|XP_016964554.1|DBIA
OG0003917	LOC108081455|XP_017032134.1|DKIK	LOC108034337|XP_016964709.1|DBIA
OG0003918	LOC108076128|XP_017024348.1|DKIK	LOC108034135|XP_016964413.1|DBIA
OG0003919	LOC108085370|XP_017037433.1|DKIK	LOC108027893|XP_016955000.1|DBIA
OG0003920	LOC108078182|XP_017027337.1|DKIK	LOC108026846|XP_016953513.1|DBIA
OG0003921	LOC108082117|XP_017032906.1|DKIK	LOC108033803|XP_016963908.1|DBIA
OG0003922	LOC108082040|XP_017032803.1|DKIK	LOC108033815|XP_016963929.1|DBIA
OG0003923	LOC108078481|XP_017027849.1|DKIK	LOC108036024|XP_016967443.1|DBIA
OG0003924	LOC108070905|XP_017017050.1|DKIK	LOC108029397|XP_016957115.1|DBIA
OG0003925	LOC108086245|XP_017038605.1|DKIK	LOC108029106|XP_016956699.1|DBIA
OG0003926	LOC108086220|XP_017038575.1|DKIK	LOC108029087|XP_016956665.1|DBIA
OG0003927	LOC108074564|XP_017022155.1|DKIK	LOC108036121|XP_016967595.1|DBIA
OG0003928	LOC108074840|XP_017022537.1|DKIK	LOC108034236|XP_016964574.1|DBIA
OG0003929	LOC108082062|XP_017032829.1|DKIK	LOC108033996|XP_016964212.1|DBIA
OG0003930	LOC108077429|XP_017026223.1|DKIK	LOC108034075|XP_016964325.1|DBIA
OG0003931	LOC108077434|XP_017026230.1|DKIK	LOC108033937|XP_016964105.1|DBIA
OG0003932	LOC108078306|XP_017027580.1|DKIK	LOC108030360|XP_016958716.1|DBIA
OG0003933	LOC108077288|XP_017026054.1|DKIK	LOC108027907|XP_016955015.1|DBIA
OG0003934	LOC108074813|XP_017022498.1|DKIK	LOC108036708|XP_016968494.1|DBIA
OG0003935	LOC108072996|XP_017019935.1|DKIK	LOC108030196|XP_016958441.1|DBIA
OG0003936	LOC108072997|XP_017019936.1|DKIK	LOC108030197|XP_016958442.1|DBIA
OG0003937	LOC108076742|XP_017025221.1|DKIK	LOC108029522|XP_016957311.1|DBIA
OG0003938	LOC108086248|XP_017038613.1|DKIK	LOC108029044|XP_016956586.1|DBIA
OG0003939	LOC108081450|XP_017032128.1|DKIK	LOC108029063|XP_016956621.1|DBIA
OG0003940	LOC108086231|XP_017038588.1|DKIK	LOC108029115|XP_016956716.1|DBIA
OG0003941	LOC108086235|XP_017038593.1|DKIK	LOC108029198|XP_016956864.1|DBIA
OG0003942	LOC108079560|XP_017029389.1|DKIK	LOC108036766|XP_016968594.1|DBIA
OG0003943	LOC108086269|XP_017038645.1|DKIK	LOC108029047|XP_016956599.1|DBIA
OG0003944	LOC108075821|XP_017023885.1|DKIK	LOC108033810|XP_016963918.1|DBIA
OG0003945	LOC108076307|XP_017024566.1|DKIK	LOC108022690|XP_016947250.1|DBIA
OG0003946	LOC108082861|XP_017033927.1|DKIK	LOC108034081|XP_016964335.1|DBIA
OG0003947	LOC108082795|XP_017033833.1|DKIK	LOC108034149|XP_016964437.1|DBIA
OG0003948	LOC108085334|XP_017037378.1|DKIK	LOC108034314|XP_016964672.1|DBIA
OG0003950	LOC108075949|XP_017024084.1|DKIK	LOC108035845|XP_016967080.1|DBIA
OG0003951	LOC108075971|XP_017024109.1|DKIK	LOC108030489|XP_016958863.1|DBIA
OG0003952	LOC108082076|XP_017032857.1|DKIK	LOC108033371|XP_016963178.1|DBIA
OG0003953	LOC108075886|XP_017023982.1|DKIK	LOC108033779|XP_016963871.1|DBIA
OG0003954	LOC108079904|XP_017029926.1|DKIK	LOC108035205|XP_016966205.1|DBIA
OG0003955	LOC108077127|XP_017025825.1|DKIK	LOC108033289|XP_016963044.1|DBIA
OG0003956	LOC108074308|XP_017021792.1|DKIK	LOC108033824|XP_016963940.1|DBIA
OG0003957	LOC108071973|XP_017018437.1|DKIK	LOC108034739|XP_016965172.1|DBIA
OG0003958	LOC108083506|XP_017034803.1|DKIK	LOC108025859|XP_016952016.1|DBIA
OG0003959	LOC108076689|XP_017025128.1|DKIK	LOC108022947|XP_016947652.1|DBIA
OG0003960	LOC108079377|XP_017029186.1|DKIK	LOC108028887|XP_016956393.1|DBIA
OG0003961	LOC108079602|XP_017029449.1|DKIK	LOC108036742|XP_016968539.1|DBIA
OG0003962	LOC108086238|XP_017038599.1|DKIK	LOC108029142|XP_016956756.1|DBIA
OG0003963	LOC108082828|XP_017033877.1|DKIK	LOC108033906|XP_016964061.1|DBIA
OG0003964	LOC108077297|XP_017026065.1|DKIK	LOC108035157|XP_016966100.1|DBIA
OG0003965	LOC108077017|XP_017025584.1|DKIK	LOC108036693|XP_016968471.1|DBIA
OG0003966	LOC108081472|XP_017032157.1|DKIK	LOC108036830|XP_016968663.1|DBIA
OG0003967	LOC108074691|XP_017022309.1|DKIK	LOC108026680|XP_016953245.1|DBIA
OG0003968	LOC108074695|XP_017022324.1|DKIK	LOC108026754|XP_016953372.1|DBIA
OG0003969	LOC108074735|XP_017022390.1|DKIK	LOC108022481|XP_016946921.1|DBIA
OG0003970	LOC108086077|XP_017038384.1|DKIK	LOC108029023|XP_016956558.1|DBIA
OG0003971	LOC108077308|XP_017026080.1|DKIK	LOC108035178|XP_016966138.1|DBIA
OG0003972	LOC108072716|XP_017019463.1|DKIK	LOC108034900|XP_016965615.1|DBIA
OG0003973	LOC108072348|XP_017018928.1|DKIK	LOC108022606|XP_016947131.1|DBIA
OG0003974	LOC108082504|XP_017033422.1|DKIK	LOC108030321|XP_016958654.1|DBIA
OG0003975	LOC108076197|XP_017024423.1|DKIK	LOC108036749|XP_016968546.1|DBIA
OG0003976	LOC108072581|XP_017019278.1|DKIK	LOC108032580|XP_016961973.1|DBIA
OG0003977	LOC108079979|XP_017030032.1|DKIK	LOC108032787|XP_016962280.1|DBIA
OG0003978	LOC108083159|XP_017034335.1|DKIK	LOC108035962|XP_016967264.1|DBIA
OG0003979	LOC108077079|XP_017025736.1|DKIK	LOC108034195|XP_016964512.1|DBIA
OG0003980	LOC108084296|XP_017035948.1|DKIK	LOC108031990|XP_016961274.1|DBIA
OG0003981	LOC108077173|XP_017025898.1|DKIK	LOC108033898|XP_016964043.1|DBIA
OG0003982	LOC108082680|XP_017033669.1|DKIK	LOC108032806|XP_016962303.1|DBIA
OG0003983	LOC108075814|XP_017023877.1|DKIK	LOC108032444|XP_016961758.1|DBIA
OG0003984	LOC108074854|XP_017022553.1|DKIK	LOC108033644|XP_016963566.1|DBIA
OG0003985	LOC108082822|XP_017033871.1|DKIK	LOC108033643|XP_016963565.1|DBIA
OG0003986	LOC108072840|XP_017019624.1|DKIK	LOC108033527|XP_016963361.1|DBIA
OG0003987	LOC108072858|XP_017019663.1|DKIK	LOC108033869|XP_016964001.1|DBIA
OG0003988	LOC108081436|XP_017032107.1|DKIK	LOC108029260|XP_016956944.1|DBIA
OG0003989	LOC108074594|XP_017022196.1|DKIK	LOC108033896|XP_016964040.1|DBIA
OG0003990	LOC108085257|XP_017037294.1|DKIK	LOC108029259|XP_016956943.1|DBIA
OG0003991	LOC108077095|XP_017025760.1|DKIK	LOC108027825|XP_016954895.1|DBIA
OG0003992	LOC108074598|XP_017022203.1|DKIK	LOC108027868|XP_016954971.1|DBIA
OG0003993	LOC108077334|XP_017026112.1|DKIK	LOC108027804|XP_016954872.1|DBIA
OG0003994	LOC108070640|XP_017016696.1|DKIK	LOC108025552|XP_016951573.1|DBIA
OG0003995	LOC108070904|XP_017017049.1|DKIK	LOC108029711|XP_016957676.1|DBIA
OG0003996	LOC108082384|XP_017033214.1|DKIK	LOC108029999|XP_016958003.1|DBIA
OG0003997	LOC108072830|XP_017019611.1|DKIK	LOC108034253|XP_016964596.1|DBIA
OG0003998	LOC108075061|XP_017022868.1|DKIK	LOC108035838|XP_016967072.1|DBIA
OG0003999	LOC108077259|XP_017026018.1|DKIK, LOC108072467|XP_017019103.1|DKIK	LOC108026774|XP_016953413.1|DBIA
OG0004000	LOC108075072|XP_017022842.1|DKIK	LOC108023749|XP_016948876.1|DBIA
OG0004001	LOC108072083|XP_017018583.1|DKIK	LOC108026734|XP_016953336.1|DBIA
OG0004002	LOC108072509|XP_017019170.1|DKIK	LOC108032418|XP_016961727.1|DBIA
OG0004003	LOC108082071|XP_017032849.1|DKIK	LOC108033722|XP_016963747.1|DBIA
OG0004004	LOC108079640|XP_017029516.1|DKIK	LOC108036086|XP_016967525.1|DBIA
OG0004005	LOC108081438|XP_017032110.1|DKIK	LOC108033864|XP_016963992.1|DBIA
OG0004006	LOC108082165|XP_017032960.1|DKIK	LOC108033783|XP_016963875.1|DBIA
OG0004007	LOC108082228|XP_017033054.1|DKIK	LOC108035227|XP_016966249.1|DBIA
OG0004008	LOC108074284|XP_017021746.1|DKIK	LOC108036839|XP_016968683.1|DBIA
OG0004009	LOC108075969|XP_017024106.1|DKIK	LOC108029220|XP_016956903.1|DBIA
OG0004010	LOC108085278|XP_017037318.1|DKIK	LOC108032546|XP_016961912.1|DBIA
OG0004011	LOC108081515|XP_017032222.1|DKIK	LOC108032820|XP_016962323.1|DBIA
OG0004012	LOC108084075|XP_017035585.1|DKIK	LOC108031997|XP_016961279.1|DBIA
OG0004013	LOC108075400|XP_017023315.1|DKIK	LOC108034059|XP_016964303.1|DBIA
OG0004014	LOC108072715|XP_017019461.1|DKIK	LOC108035476|XP_016966615.1|DBIA
OG0004015	LOC108077161|XP_017025883.1|DKIK	LOC108036744|XP_016968542.1|DBIA
OG0004016	LOC108077283|XP_017026050.1|DKIK	LOC108034129|XP_016964406.1|DBIA
OG0004017	LOC108077393|XP_017026176.1|DKIK	LOC108027831|XP_016954906.1|DBIA
OG0004018	LOC108081334|XP_017031964.1|DKIK	LOC108030304|XP_016958627.1|DBIA
OG0004019	LOC108082157|XP_017032945.1|DKIK	LOC108033988|XP_016964201.1|DBIA
OG0004020	LOC108085354|XP_017037410.1|DKIK	LOC108027838|XP_016954914.1|DBIA
OG0004021	LOC108076177|XP_017024400.1|DKIK	LOC108027816|XP_016954884.1|DBIA
OG0004022	LOC108072585|XP_017019282.1|DKIK	LOC108034069|XP_016964315.1|DBIA
OG0004023	LOC108082136|XP_017032928.1|DKIK	LOC108026578|XP_016953019.1|DBIA
OG0004024	LOC108072524|XP_017019185.1|DKIK	LOC108033625|XP_016963503.1|DBIA
OG0004025	LOC108077248|XP_017025998.1|DKIK	LOC108032618|XP_016962046.1|DBIA
OG0004026	LOC108074533|XP_017022106.1|DKIK	LOC108036080|XP_016967515.1|DBIA
OG0004027	LOC108072271|XP_017018827.1|DKIK	LOC108023116|XP_016947871.1|DBIA
OG0004028	LOC108074495|XP_017022061.1|DKIK	LOC108034113|XP_016964379.1|DBIA
OG0004029	LOC108074868|XP_017022570.1|DKIK	LOC108036115|XP_016967582.1|DBIA
OG0004030	LOC108072117|XP_017018630.1|DKIK	LOC108026770|XP_016953403.1|DBIA
OG0004031	LOC108074595|XP_017022198.1|DKIK	LOC108034255|XP_016964600.1|DBIA
OG0004032	LOC108083361|XP_017034596.1|DKIK	LOC108036825|XP_016968658.1|DBIA
OG0004033	LOC108082045|XP_017032811.1|DKIK	LOC108034011|XP_016964235.1|DBIA
OG0004034	LOC108079609|XP_017029462.1|DKIK	LOC108033811|XP_016963919.1|DBIA
OG0004035	LOC108086247|XP_017038607.1|DKIK	LOC108029045|XP_016956589.1|DBIA
OG0004036	LOC108086250|XP_017038618.1|DKIK	LOC108027760|XP_016954801.1|DBIA
OG0004037	LOC108077080|XP_017025737.1|DKIK	LOC108036754|XP_016968569.1|DBIA
OG0004038	LOC108079003|XP_017028673.1|DKIK	LOC108029110|XP_016956712.1|DBIA
OG0004039	LOC108074536|XP_017022111.1|DKIK	LOC108029076|XP_016956646.1|DBIA
OG0004040	LOC108076420|XP_017024750.1|DKIK	LOC108026790|XP_016953440.1|DBIA
OG0004041	LOC108083955|XP_017035450.1|DKIK	LOC108023663|XP_016948773.1|DBIA
OG0004042	LOC108079077|XP_017028789.1|DKIK	LOC108028329|XP_016955558.1|DBIA
OG0004043	LOC108077263|XP_017026019.1|DKIK	LOC108033858|XP_016963984.1|DBIA
OG0004044	LOC108083501|XP_017034799.1|DKIK	LOC108022022|XP_016946356.1|DBIA
OG0004045	LOC108077253|XP_017026004.1|DKIK	LOC108033413|XP_016963223.1|DBIA
OG0004046	LOC108074338|XP_017021846.1|DKIK	LOC108029135|XP_016956747.1|DBIA
OG0004047	LOC108082229|XP_017033055.1|DKIK	LOC108034153|XP_016964442.1|DBIA
OG0004048	LOC108086267|XP_017038643.1|DKIK	LOC108027828|XP_016954899.1|DBIA
OG0004049	LOC108083254|XP_017034450.1|DKIK, LOC108086165|XP_017038516.1|DKIK	LOC108036854|XP_016968716.1|DBIA
OG0004050	LOC108079620|XP_017029485.1|DKIK	LOC108033920|XP_016964080.1|DBIA
OG0004051	LOC108082037|XP_017032799.1|DKIK	LOC108033823|XP_016963937.1|DBIA
OG0004052	LOC108083509|XP_017034806.1|DKIK	LOC108023311|XP_016948101.1|DBIA
OG0004053	LOC108078346|XP_017027639.1|DKIK	LOC108022853|XP_016947516.1|DBIA
OG0004054	LOC108070513|XP_017016501.1|DKIK	LOC108033412|XP_016963222.1|DBIA
OG0004055	LOC108085884|XP_017038136.1|DKIK	LOC108025206|XP_016951027.1|DBIA
OG0004056	LOC108073463|XP_017020588.1|DKIK	LOC108024977|XP_016950710.1|DBIA
OG0004057	LOC108083066|XP_017034191.1|DKIK	LOC108034480|XP_016964871.1|DBIA
OG0004058	LOC108079842|XP_017029834.1|DKIK	LOC108035258|XP_016966293.1|DBIA
OG0004059	LOC108084119|XP_017035636.1|DKIK	LOC108031911|XP_016961168.1|DBIA
OG0004060	LOC108084869|XP_017036749.1|DKIK	LOC108024507|XP_016949942.1|DBIA
OG0004061	LOC108079323|XP_017029106.1|DKIK	LOC108030733|XP_016959303.1|DBIA
OG0004062	LOC108079822|XP_017029798.1|DKIK	LOC108035429|XP_016966549.1|DBIA
OG0004063	LOC108085759|XP_017037988.1|DKIK	LOC108023689|XP_016948801.1|DBIA
