Orthogroup	DKIK.longest_only	DSEC.longest_only
OG0005389	LOC108076109|XP_017024326.1|DKIK	LOC6617684|XP_032573115.1|DSEC
OG0005390	LOC108086224|XP_017038578.1|DKIK	LOC6613435|XP_032583189.1|DSEC
OG0005391	LOC108086226|XP_017038582.1|DKIK	LOC6613434|XP_002037908.1|DSEC
OG0005392	LOC108077029|XP_017025643.1|DKIK	LOC6614475|XP_002038908.2|DSEC
OG0005393	LOC108080793|XP_017031168.1|DKIK	LOC6606586|XP_002031387.2|DSEC
OG0005394	LOC108077124|XP_017025816.1|DKIK	LOC6614472|XP_002038905.1|DSEC
OG0005395	LOC108074333|XP_017021835.1|DKIK	LOC6614557|XP_002038985.1|DSEC
OG0005396	LOC108079605|XP_017029454.1|DKIK	LOC6611649|XP_002036184.2|DSEC
OG0005397	LOC108079624|XP_017029491.1|DKIK	LOC6611650|XP_002036185.1|DSEC
OG0005398	LOC108075581|XP_017023588.1|DKIK	LOC6613936|XP_002038401.1|DSEC
OG0005399	LOC108070778|XP_017016866.1|DKIK	LOC6608197|XP_032571600.1|DSEC
OG0005400	LOC108077944|XP_017026971.1|DKIK	LOC6608271|XP_032572295.1|DSEC
OG0005401	LOC108079647|XP_017029527.1|DKIK	LOC6611660|XP_002036195.1|DSEC
OG0005402	LOC108079646|XP_017029526.1|DKIK	LOC6611659|XP_002036194.1|DSEC
OG0005403	LOC108079669|XP_017029555.1|DKIK	LOC6611654|XP_002036189.1|DSEC
OG0005404	LOC108079670|XP_017029557.1|DKIK	LOC6611655|XP_002036190.1|DSEC
OG0005405	LOC108078322|XP_017027610.1|DKIK	LOC6615551|XP_002039925.1|DSEC
OG0005406	LOC108076813|XP_017025332.1|DKIK	LOC6609758|XP_032571773.1|DSEC
OG0005407	LOC108076353|XP_017024638.1|DKIK	LOC6615619|XP_002039993.1|DSEC
OG0005408	LOC108086233|XP_017038591.1|DKIK	LOC6613417|XP_002037891.1|DSEC
OG0005409	LOC108079684|XP_017029578.1|DKIK	LOC6611584|XP_032583133.1|DSEC
OG0005410	LOC108086270|XP_017038646.1|DKIK	LOC6613425|XP_002037899.1|DSEC
OG0005411	LOC108082315|XP_017033134.1|DKIK	LOC6608833|XP_002033547.1|DSEC
OG0005412	LOC108082579|XP_017033525.1|DKIK	LOC6608842|XP_002033556.1|DSEC
OG0005413	LOC108081791|XP_017032499.1|DKIK	LOC6608918|XP_002033632.2|DSEC
OG0005414	LOC108080301|XP_017030464.1|DKIK	LOC6619876|XP_032579989.1|DSEC
OG0005415	LOC108076070|XP_017024264.1|DKIK	LOC6620313|XP_002044521.2|DSEC
OG0005416	LOC108076798|XP_017025310.1|DKIK	LOC6608014|XP_002032762.1|DSEC
OG0005417	LOC108085361|XP_017037420.1|DKIK	LOC6614491|XP_002038924.1|DSEC
OG0005418	LOC108082215|XP_017033037.1|DKIK	LOC6618180|XP_002042455.2|DSEC
OG0005419	LOC108077165|XP_017025889.1|DKIK	LOC6612002|XP_002036519.1|DSEC
OG0005420	LOC108075943|XP_017024074.1|DKIK	LOC6611451|XP_002035993.1|DSEC
OG0005421	LOC108082120|XP_017032910.1|DKIK	LOC6621460|XP_002045609.2|DSEC
OG0005422	LOC108079278|XP_017029063.1|DKIK	LOC6614923|XP_002039340.1|DSEC
OG0005423	LOC108077092|XP_017025752.1|DKIK	LOC6611818|XP_032571868.1|DSEC
OG0005424	LOC108076686|XP_017025125.1|DKIK	LOC6615255|XP_002039661.1|DSEC
OG0005425	LOC108071805|XP_017018186.1|DKIK	LOC6620215|XP_032581154.1|DSEC
OG0005426	LOC108078160|XP_017027299.1|DKIK	LOC6608326|XP_032570332.1|DSEC
OG0005427	LOC108082710|XP_017033706.1|DKIK	LOC6614643|XP_002039070.2|DSEC
OG0005428	LOC108082770|XP_017033789.1|DKIK	LOC6613608|XP_032581523.1|DSEC
OG0005429	LOC108079987|XP_017030043.1|DKIK	LOC6613627|XP_032573544.1|DSEC
OG0005430	LOC108079975|XP_017030027.1|DKIK	LOC6613628|XP_032573568.1|DSEC
OG0005431	LOC108081865|XP_017032594.1|DKIK	LOC6619324|XP_002043541.1|DSEC
OG0005432	LOC108079352|XP_017029152.1|DKIK	LOC6620146|XP_032580959.1|DSEC
OG0005433	LOC108078013|XP_017027059.1|DKIK	LOC6609585|XP_002034262.1|DSEC
OG0005434	LOC108084767|XP_017036574.1|DKIK	LOC6619339|XP_032583166.1|DSEC
OG0005435	LOC108079327|XP_017029121.1|DKIK	LOC6614256|XP_002038698.1|DSEC
OG0005436	LOC108074184|XP_017021610.1|DKIK	LOC6620428|XP_002044636.1|DSEC
OG0005437	LOC108071459|XP_017017711.1|DKIK	LOC6616813|XP_002041150.1|DSEC
OG0005438	LOC108078968|XP_017028628.1|DKIK	LOC6617313|XP_032572419.1|DSEC
OG0005439	LOC108074052|XP_017021411.1|DKIK	LOC6606537|XP_002031338.1|DSEC
OG0005440	LOC108074322|XP_017021811.1|DKIK	LOC6613289|XP_002037766.2|DSEC
OG0005441	LOC108077255|XP_017026007.1|DKIK	LOC6617775|XP_002042087.1|DSEC
OG0005442	LOC108079546|XP_017029373.1|DKIK	LOC6614616|XP_002039044.1|DSEC
OG0005443	LOC108077221|XP_017025966.1|DKIK	LOC6611963|XP_032576142.1|DSEC
OG0005444	LOC108086166|XP_017038517.1|DKIK	LOC6617243|XP_002041570.1|DSEC
OG0005445	LOC108076873|XP_017025392.1|DKIK	LOC6612049|XP_032581224.1|DSEC
OG0005446	LOC108077030|XP_017025645.1|DKIK	LOC6611604|XP_002036141.1|DSEC
OG0005447	LOC108086241|XP_017038602.1|DKIK	LOC6613408|XP_032571273.1|DSEC
OG0005448	LOC108078159|XP_017027298.1|DKIK	LOC6609271|XP_032570143.1|DSEC
OG0005449	LOC108084502|XP_017036232.1|DKIK	LOC6619994|XP_002044206.1|DSEC
OG0005450	LOC108085681|XP_017037863.1|DKIK	LOC6618771|XP_002043029.1|DSEC
OG0005451	LOC108082856|XP_017033922.1|DKIK	LOC6614520|XP_002038951.1|DSEC
OG0005452	LOC108076352|XP_017024633.1|DKIK	LOC6615617|XP_032570457.1|DSEC
OG0005453	LOC108072133|XP_017018658.1|DKIK	LOC6607165|XP_032576411.1|DSEC
OG0005454	LOC108077068|XP_017025724.1|DKIK	LOC6617740|XP_002042052.1|DSEC
OG0005455	LOC108076156|XP_017024371.1|DKIK	LOC6618842|XP_002043091.1|DSEC
OG0005456	LOC108082841|XP_017033896.1|DKIK	LOC6614653|XP_002039080.1|DSEC
OG0005457	LOC108082675|XP_017033663.1|DKIK	LOC6614651|XP_002039078.1|DSEC
OG0005458	LOC108081440|XP_017032115.1|DKIK	LOC6617398|XP_032577199.1|DSEC
OG0005459	LOC108086264|XP_017038638.1|DKIK	LOC6613404|XP_002037878.2|DSEC
OG0005460	LOC108081432|XP_017032104.1|DKIK	LOC6613486|XP_002037955.1|DSEC
OG0005461	LOC108082170|XP_017032965.1|DKIK	LOC6614638|XP_002039065.1|DSEC
OG0005462	LOC108082171|XP_017032966.1|DKIK	LOC6614636|XP_002039063.1|DSEC
OG0005463	LOC108072747|XP_017019505.1|DKIK	LOC6605683|XP_002030499.1|DSEC
OG0005464	LOC108082725|XP_017033722.1|DKIK	LOC6614639|XP_002039066.1|DSEC
OG0005465	LOC108082738|XP_017033732.1|DKIK	LOC6614650|XP_002039077.2|DSEC
OG0005466	LOC108082864|XP_017033931.1|DKIK	LOC6614652|XP_002039079.1|DSEC
OG0005467	LOC108083756|XP_017035166.1|DKIK	LOC6607478|XP_002032247.1|DSEC
OG0005468	LOC108079644|XP_017029523.1|DKIK	LOC6611633|XP_002036169.1|DSEC
OG0005469	LOC108074860|XP_017022562.1|DKIK	LOC6611671|XP_002036206.1|DSEC
OG0005470	LOC108074798|XP_017022471.1|DKIK	LOC6611673|XP_032570026.1|DSEC
OG0005471	LOC108077130|XP_017025829.1|DKIK	LOC6614436|XP_032583714.1|DSEC
OG0005472	LOC108077115|XP_017025797.1|DKIK	LOC6614434|XP_032583717.1|DSEC
OG0005473	LOC108081391|XP_017032038.1|DKIK	LOC6613492|XP_002037961.1|DSEC
OG0005474	LOC108074490|XP_017022052.1|DKIK	LOC6617714|XP_002042026.1|DSEC
OG0005475	LOC108074591|XP_017022189.1|DKIK	LOC6617713|XP_002042025.1|DSEC
OG0005476	LOC108076756|XP_017025245.1|DKIK	LOC6608079|XP_002032827.2|DSEC
OG0005477	LOC108082969|XP_017034081.1|DKIK	LOC6605237|XP_032575714.1|DSEC
OG0005478	LOC108077418|XP_017026209.1|DKIK	LOC6613343|XP_002037818.1|DSEC
OG0005479	LOC108077417|XP_017026208.1|DKIK	LOC6613344|XP_002037819.1|DSEC
OG0005480	LOC108077419|XP_017026210.1|DKIK	LOC6613345|XP_002037820.1|DSEC
OG0005481	LOC108086101|XP_017038416.1|DKIK	LOC6613248|XP_002037725.1|DSEC
OG0005482	LOC108086133|XP_017038475.1|DKIK	LOC6613246|XP_032576143.1|DSEC
OG0005483	LOC108081268|XP_017031854.1|DKIK	LOC6606260|XP_002031065.2|DSEC
OG0005484	LOC108086189|XP_017038541.1|DKIK	LOC6611364|XP_032583480.1|DSEC
OG0005485	LOC108070754|XP_017016840.1|DKIK	LOC6608982|XP_002033696.2|DSEC
OG0005486	LOC108082518|XP_017033434.1|DKIK	LOC6608262|XP_002033006.1|DSEC
OG0005487	LOC108075757|XP_017023808.1|DKIK	LOC6613188|XP_002037669.1|DSEC
OG0005488	LOC108076271|XP_017024510.1|DKIK	LOC116803590|XP_032583444.1|DSEC
OG0005489	LOC108074431|XP_017021956.1|DKIK	LOC6617332|XP_002041657.2|DSEC
OG0005490	LOC108074442|XP_017021970.1|DKIK	LOC6617330|XP_002041655.2|DSEC
OG0005491	LOC108074531|XP_017022104.1|DKIK	LOC6617422|XP_032570678.1|DSEC
OG0005492	LOC108074582|XP_017022179.1|DKIK	LOC6617428|XP_032569842.1|DSEC
OG0005493	LOC108082724|XP_017033721.1|DKIK	LOC6614735|XP_002039159.1|DSEC
OG0005494	LOC108078339|XP_017027630.1|DKIK	LOC6618872|XP_002043120.1|DSEC
OG0005495	LOC108072364|XP_017018947.1|DKIK	LOC6618916|XP_002043164.1|DSEC
OG0005496	LOC108071339|XP_017017552.1|DKIK	LOC6619205|XP_032577452.1|DSEC
OG0005497	LOC108072631|XP_017019350.1|DKIK	LOC6614776|XP_002039195.2|DSEC
OG0005498	LOC108072632|XP_017019352.1|DKIK	LOC6614777|XP_032572280.1|DSEC
OG0005499	LOC108072559|XP_017019227.1|DKIK	LOC6614773|XP_032582935.1|DSEC
OG0005500	LOC108072560|XP_017019228.1|DKIK	LOC6614774|XP_002039193.1|DSEC
OG0005501	LOC108074851|XP_017022551.1|DKIK	LOC6614633|XP_002039060.1|DSEC
OG0005502	LOC108074852|XP_017022552.1|DKIK	LOC6614634|XP_002039061.2|DSEC
OG0005503	LOC108082003|XP_017032740.1|DKIK	LOC6612137|XP_032569918.1|DSEC
OG0005504	LOC108081446|XP_017032124.1|DKIK	LOC6617394|XP_002041719.1|DSEC
OG0005506	LOC108082164|XP_017032957.1|DKIK	LOC6618179|XP_032570441.1|DSEC
OG0005507	LOC108074299|XP_017021776.1|DKIK	LOC6617222|XP_002041549.1|DSEC
OG0005508	LOC108077191|XP_017025925.1|DKIK	LOC6612076|XP_002036593.1|DSEC
OG0005509	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK	LOC6613089|XP_002037572.1|DSEC
OG0005510	LOC108085268|XP_017037307.1|DKIK	LOC6611223|XP_002035779.1|DSEC
OG0005511	LOC108083823|XP_017035267.1|DKIK	LOC6615870|XP_002040240.1|DSEC
OG0005512	LOC108084036|XP_017035541.1|DKIK	LOC6607452|XP_032578481.1|DSEC
OG0005513	LOC108079170|XP_017028909.1|DKIK	LOC6619560|XP_002043775.1|DSEC
OG0005514	LOC108075617|XP_017023638.1|DKIK	LOC6607374|XP_002032147.2|DSEC
OG0005515	LOC108078391|XP_017027735.1|DKIK	LOC6608878|XP_002033592.1|DSEC
OG0005516	LOC108077176|XP_017025902.1|DKIK	LOC6611982|XP_002036499.1|DSEC
OG0005517	LOC108075907|XP_017024016.1|DKIK	LOC6611629|XP_032583394.1|DSEC
OG0005518	LOC108079688|XP_017029583.1|DKIK	LOC6614586|XP_002039014.2|DSEC
OG0005519	LOC108072416|XP_017019009.1|DKIK	LOC6608771|XP_002033492.1|DSEC
OG0005520	LOC108077232|XP_017025979.1|DKIK	LOC6612063|XP_002036580.2|DSEC
OG0005521	LOC108077138|XP_017025841.1|DKIK	LOC6612061|XP_002036578.1|DSEC
OG0005522	LOC108073790|XP_017021046.1|DKIK	LOC6605252|XP_032573401.1|DSEC
OG0005523	LOC108081452|XP_017032131.1|DKIK	LOC6618239|XP_002042514.2|DSEC
OG0005524	LOC108075835|XP_017023899.1|DKIK	LOC6611490|XP_032569990.1|DSEC
OG0005525	LOC108077250|XP_017026000.1|DKIK	LOC6611862|XP_032571380.1|DSEC
OG0005526	LOC108077229|XP_017025975.1|DKIK	LOC6611960|XP_002036477.1|DSEC
OG0005527	LOC108074891|XP_017022594.1|DKIK	LOC6620118|XP_032579921.1|DSEC
OG0005528	LOC108072867|XP_017019674.1|DKIK	LOC6611532|XP_002036071.1|DSEC
OG0005529	LOC108070529|XP_017016537.1|DKIK	LOC6618266|XP_032571268.1|DSEC
OG0005530	LOC108075790|XP_017023845.1|DKIK	LOC6613165|XP_032583331.1|DSEC
OG0005531	LOC108077520|XP_017026374.1|DKIK	LOC6616433|XP_002040794.1|DSEC
OG0005532	LOC108079626|XP_017029495.1|DKIK	LOC6617200|XP_032576850.1|DSEC
OG0005533	LOC108086212|XP_017038564.1|DKIK	LOC6613141|XP_002037622.1|DSEC
OG0005534	LOC108079086|XP_017028800.1|DKIK	LOC6610286|XP_002034881.2|DSEC
OG0005535	LOC108074549|XP_017022135.1|DKIK	LOC6620621|XP_032569809.1|DSEC
OG0005536	LOC108077264|XP_017026020.1|DKIK	LOC6614445|XP_002038878.1|DSEC
OG0005537	LOC108077267|XP_017026024.1|DKIK	LOC6617802|XP_032569790.1|DSEC
OG0005538	LOC108074326|XP_017021822.1|DKIK	LOC6614546|XP_002038977.1|DSEC
OG0005539	LOC108079661|XP_017029547.1|DKIK	LOC6614608|XP_002039036.1|DSEC
OG0005540	LOC108079192|XP_017028942.1|DKIK	LOC6617289|XP_002041616.2|DSEC
OG0005541	LOC108084750|XP_017036551.1|DKIK	LOC6617218|XP_002041545.1|DSEC
OG0005542	LOC108073941|XP_017021243.1|DKIK	LOC6610623|XP_002035190.1|DSEC
OG0005543	LOC108082767|XP_017033783.1|DKIK	LOC6614684|XP_002039111.1|DSEC
OG0005544	LOC108074304|XP_017021786.1|DKIK	LOC6617263|XP_032574067.1|DSEC
OG0005545	LOC108082084|XP_017032868.1|DKIK	LOC6612141|XP_002036658.1|DSEC
OG0005546	LOC108081420|XP_017032092.1|DKIK	LOC6618237|XP_002042512.1|DSEC
OG0005547	LOC108079622|XP_017029487.1|DKIK	LOC6611651|XP_002036186.1|DSEC
OG0005548	LOC108079614|XP_017029478.1|DKIK	LOC6611656|XP_002036191.1|DSEC
OG0005549	LOC108079648|XP_017029530.1|DKIK	LOC6611658|XP_002036193.1|DSEC
OG0005550	LOC108081378|XP_017032019.1|DKIK	LOC6613467|XP_032579314.1|DSEC
OG0005551	LOC108082599|XP_017033561.1|DKIK	LOC6609868|XP_002034519.1|DSEC
OG0005552	LOC108082573|XP_017033519.1|DKIK	LOC6609867|XP_002034518.1|DSEC
OG0005553	LOC108081427|XP_017032099.1|DKIK	LOC6617395|XP_002041720.1|DSEC
OG0005554	LOC108079599|XP_017029445.1|DKIK	LOC6613325|XP_032569838.1|DSEC
OG0005555	LOC108079663|XP_017029549.1|DKIK	LOC6613322|XP_002037798.2|DSEC
OG0005556	LOC108079658|XP_017029544.1|DKIK	LOC6613321|XP_002037797.1|DSEC
OG0005557	LOC108077409|XP_017026198.1|DKIK	LOC6614414|XP_002038847.1|DSEC
OG0005558	LOC108080110|XP_017030214.1|DKIK	LOC6617528|XP_032582720.1|DSEC
OG0005559	LOC108074561|XP_017022152.1|DKIK	LOC6618177|XP_002042452.1|DSEC
OG0005560	LOC108081411|XP_017032079.1|DKIK	LOC6614412|XP_002038845.1|DSEC
OG0005561	LOC108085936|XP_017038207.1|DKIK	LOC6619833|XP_002044046.1|DSEC
OG0005562	LOC108077119|XP_017025802.1|DKIK	LOC6613386|XP_032573302.1|DSEC
OG0005563	LOC108072465|XP_017019097.1|DKIK	LOC6620108|XP_032579886.1|DSEC
OG0005564	LOC108077074|XP_017025730.1|DKIK	LOC6611951|XP_002036468.1|DSEC
OG0005565	LOC108077027|XP_017025641.1|DKIK	LOC6614477|XP_002038910.1|DSEC
OG0005566	LOC108077028|XP_017025642.1|DKIK	LOC6614478|XP_002038911.1|DSEC
OG0005567	LOC108073564|XP_017020740.1|DKIK	LOC6607800|XP_032576571.1|DSEC
OG0005568	LOC108086242|XP_017038603.1|DKIK	LOC6613414|XP_002037888.1|DSEC
OG0005569	LOC108074592|XP_017022190.1|DKIK	LOC6613049|XP_032581191.1|DSEC
OG0005570	LOC108074430|XP_017021955.1|DKIK	LOC6617333|XP_032582958.1|DSEC
OG0005571	LOC108072360|XP_017018940.1|DKIK	LOC6615666|XP_032571366.1|DSEC
OG0005572	LOC108072977|XP_017019903.1|DKIK	LOC6615354|XP_002039752.1|DSEC
OG0005573	LOC108072126|XP_017018647.1|DKIK	LOC6616926|XP_002041257.1|DSEC
OG0005574	LOC108072057|XP_017018540.1|DKIK	LOC6608023|XP_002032771.1|DSEC
OG0005575	LOC108085886|XP_017038138.1|DKIK	LOC6606973|XP_002031765.2|DSEC
OG0005576	LOC108078536|XP_017027936.1|DKIK	LOC6609380|XP_002034069.1|DSEC
OG0005577	LOC108072789|XP_017019559.1|DKIK	LOC6605752|XP_002030567.1|DSEC
OG0005578	LOC108074996|XP_017022725.1|DKIK	LOC6616267|XP_032575522.1|DSEC
OG0005579	LOC108075005|XP_017022739.1|DKIK	LOC116801266|XP_032575525.1|DSEC
OG0005580	LOC108078715|XP_017028187.1|DKIK	LOC6604986|XP_002029829.1|DSEC
OG0005581	LOC108080225|XP_017030369.1|DKIK	LOC6612310|XP_032580628.1|DSEC
OG0005582	LOC108075246|XP_017023093.1|DKIK	LOC6616514|XP_002040874.1|DSEC
OG0005583	LOC108077555|XP_017026437.1|DKIK	LOC6604881|XP_002029726.1|DSEC
OG0005584	LOC108082867|XP_017033934.1|DKIK	LOC6613592|XP_002038060.1|DSEC
OG0005585	LOC108081103|XP_017031588.1|DKIK	LOC6614211|XP_002038656.1|DSEC
OG0005586	LOC108075528|XP_017023514.1|DKIK	LOC6621850|XP_002045924.2|DSEC
OG0005587	LOC108077251|XP_017026002.1|DKIK	LOC6612091|XP_002036608.1|DSEC
OG0005588	LOC108078719|XP_017028204.1|DKIK	LOC6605874|XP_032575360.1|DSEC
OG0005589	LOC108072079|XP_017018579.1|DKIK	LOC6607170|XP_002031956.1|DSEC
OG0005590	LOC108070542|XP_017016556.1|DKIK	LOC6607887|XP_002032641.1|DSEC
OG0005591	LOC108084217|XP_017035833.1|DKIK	LOC6618448|XP_002042718.2|DSEC
OG0005592	LOC108077815|XP_017026827.1|DKIK	LOC6616843|XP_002041179.1|DSEC
OG0005593	LOC108075268|XP_017023125.1|DKIK	LOC6610429|XP_002035010.2|DSEC
OG0005594	LOC108073957|XP_017021273.1|DKIK	LOC6611098|XP_002035655.1|DSEC
OG0005595	LOC108073956|XP_017021271.1|DKIK	LOC6611097|XP_002035654.2|DSEC
OG0005596	LOC108079744|XP_017029647.1|DKIK	LOC6610402|XP_002034984.1|DSEC
OG0005597	LOC108085015|XP_017036948.1|DKIK	LOC6607300|XP_032579529.1|DSEC
OG0005598	LOC108073479|XP_017020622.1|DKIK	LOC6612763|XP_002037266.1|DSEC
OG0005599	LOC108072975|XP_017019899.1|DKIK	LOC6615352|XP_032570870.1|DSEC
OG0005600	LOC108081256|XP_017031837.1|DKIK	LOC6607251|XP_002032030.1|DSEC
OG0005601	LOC108083546|XP_017034880.1|DKIK	LOC6615051|XP_002039468.2|DSEC
OG0005602	LOC108085893|XP_017038147.1|DKIK	LOC6617024|XP_002041352.1|DSEC
OG0005603	LOC108073111|XP_017020094.1|DKIK	LOC6609258|XP_002033948.1|DSEC
OG0005604	LOC108073119|XP_017020101.1|DKIK	LOC6609256|XP_002033946.2|DSEC
OG0005605	LOC108082503|XP_017033420.1|DKIK	LOC6608806|XP_002033525.1|DSEC
OG0005606	LOC108082207|XP_017033028.1|DKIK	LOC6617706|XP_002042018.1|DSEC
OG0005607	LOC108085666|XP_017037845.1|DKIK	LOC6606825|XP_002031622.1|DSEC
OG0005608	LOC108077729|XP_017026673.1|DKIK	LOC6606828|XP_002031625.2|DSEC
OG0005609	LOC108079767|XP_017029679.1|DKIK	LOC6610588|XP_002035161.1|DSEC
OG0005610	LOC108071956|XP_017018414.1|DKIK	LOC6604829|XP_002029674.1|DSEC
OG0005611	LOC108073927|XP_017021213.1|DKIK	LOC6610629|XP_032575442.1|DSEC
OG0005612	LOC108085630|XP_017037801.1|DKIK	LOC6606739|XP_002031536.1|DSEC
OG0005613	LOC108070645|XP_017016702.1|DKIK	LOC6616884|XP_002041220.1|DSEC
OG0005614	LOC108075555|XP_017023552.1|DKIK	LOC6613946|XP_002038410.1|DSEC
OG0005615	LOC108084985|XP_017036898.1|DKIK	LOC6619500|XP_032578320.1|DSEC
OG0005616	LOC108084232|XP_017035845.1|DKIK	LOC6606285|XP_002031090.2|DSEC
OG0005617	LOC108081187|XP_017031734.1|DKIK	LOC6614116|XP_002038570.1|DSEC
OG0005618	LOC108072880|XP_017019688.1|DKIK	LOC6608741|XP_002033464.1|DSEC
OG0005619	LOC108083941|XP_017035436.1|DKIK	LOC6613737|XP_032578047.1|DSEC
OG0005620	LOC108079236|XP_017029008.1|DKIK	LOC6617590|XP_002041903.2|DSEC
OG0005621	LOC108080546|XP_017030837.1|DKIK	LOC6612280|XP_032581463.1|DSEC, LOC116802166|XP_032581464.1|DSEC
OG0005622	LOC108079386|XP_017029198.1|DKIK	LOC6612242|XP_002036754.1|DSEC
OG0005623	LOC108085764|XP_017037997.1|DKIK	LOC6616153|XP_032580047.1|DSEC
OG0005624	LOC108081153|XP_017031681.1|DKIK	LOC6614188|XP_032577068.1|DSEC
OG0005625	LOC108081070|XP_017031540.1|DKIK	LOC6606198|XP_032576573.1|DSEC
OG0005626	LOC108079444|XP_017029267.1|DKIK	LOC6620258|XP_002044466.1|DSEC
OG0005627	LOC108084143|XP_017035677.1|DKIK	LOC6606769|XP_032579445.1|DSEC
OG0005628	LOC108081064|XP_017031532.1|DKIK	LOC6606270|XP_002031075.1|DSEC
OG0005629	LOC108078275|XP_017027516.1|DKIK	LOC6608661|XP_002033394.1|DSEC
OG0005630	LOC108073005|XP_017019950.1|DKIK	LOC6608848|XP_032570772.1|DSEC
OG0005631	LOC108084493|XP_017036219.1|DKIK	LOC6617606|XP_002041919.2|DSEC
OG0005632	LOC108080541|XP_017030833.1|DKIK	LOC6618595|XP_032582488.1|DSEC
OG0005633	LOC108084357|XP_017036011.1|DKIK	LOC6616620|XP_032577012.1|DSEC
OG0005634	LOC108075560|XP_017023560.1|DKIK	LOC6616702|XP_002041057.1|DSEC
OG0005635	LOC108077278|XP_017026040.1|DKIK	LOC6611931|XP_032569745.1|DSEC
OG0005636	LOC108081212|XP_017031775.1|DKIK	LOC6614111|XP_032577607.1|DSEC
OG0005637	LOC108083216|XP_017034414.1|DKIK	LOC6607241|XP_002032022.1|DSEC
OG0005638	LOC108076718|XP_017025173.1|DKIK	LOC6610062|XP_032571240.1|DSEC
OG0005639	LOC108078214|XP_017027390.1|DKIK	LOC6615318|XP_002039719.2|DSEC
OG0005640	LOC108072038|XP_017018510.1|DKIK	LOC6606793|XP_002031590.1|DSEC
OG0005641	LOC108085965|XP_017038252.1|DKIK	LOC6619836|XP_032582540.1|DSEC
OG0005642	LOC108075616|XP_017023637.1|DKIK	LOC6620028|XP_002044240.1|DSEC
OG0005643	LOC108079720|XP_017029618.1|DKIK	LOC6610765|XP_002035331.1|DSEC
OG0005644	LOC108078858|XP_017028451.1|DKIK	LOC6605090|XP_002029931.1|DSEC
OG0005645	LOC108082940|XP_017034036.1|DKIK	LOC6612574|XP_032580157.1|DSEC
OG0005646	LOC108074939|XP_017022660.1|DKIK	LOC6612421|XP_032581163.1|DSEC
OG0005647	LOC108082868|XP_017033935.1|DKIK	LOC6613591|XP_002038059.1|DSEC
OG0005648	LOC108083089|XP_017034225.1|DKIK	LOC6605234|XP_002030072.1|DSEC
OG0005649	LOC108080830|XP_017031223.1|DKIK	LOC6613871|XP_002038340.1|DSEC
OG0005650	LOC108080821|XP_017031212.1|DKIK	LOC6613865|XP_002038334.1|DSEC
OG0005651	LOC108075605|XP_017023629.1|DKIK	LOC6619826|XP_032580860.1|DSEC
OG0005652	LOC108083970|XP_017035466.1|DKIK	LOC6617163|XP_002041490.2|DSEC
OG0005653	LOC108076890|XP_017025410.1|DKIK	LOC6612021|XP_002036538.1|DSEC
OG0005654	LOC108080771|XP_017031123.1|DKIK	LOC6613850|XP_002038319.1|DSEC
OG0005655	LOC108084177|XP_017035754.1|DKIK	LOC6606294|XP_002031099.1|DSEC
OG0005656	LOC108084153|XP_017035698.1|DKIK	LOC6606281|XP_032578990.1|DSEC
OG0005657	LOC108073215|XP_017020232.1|DKIK	LOC6607099|XP_032578645.1|DSEC
OG0005658	LOC108081777|XP_017032482.1|DKIK	LOC6619053|XP_002043294.1|DSEC
OG0005659	LOC108081211|XP_017031774.1|DKIK	LOC6616929|XP_002041260.1|DSEC
OG0005660	LOC108071524|XP_017017782.1|DKIK	LOC6605964|XP_002030776.1|DSEC
OG0005661	LOC108073202|XP_017020207.1|DKIK	LOC6607090|XP_032579482.1|DSEC
OG0005662	LOC108072028|XP_017018498.1|DKIK	LOC6606799|XP_002031596.2|DSEC
OG0005663	LOC108080235|XP_017030380.1|DKIK	LOC6612428|XP_002036936.1|DSEC
OG0005664	LOC108083749|XP_017035154.1|DKIK	LOC6618712|XP_002042971.2|DSEC
OG0005665	LOC108072164|XP_017018700.1|DKIK	LOC6617040|XP_032576681.1|DSEC
OG0005666	LOC108074156|XP_017021550.1|DKIK	LOC6617475|XP_032580275.1|DSEC
OG0005667	LOC108079886|XP_017029895.1|DKIK	LOC6612371|XP_002036880.2|DSEC
OG0005668	LOC108083125|XP_017034288.1|DKIK	LOC6605238|XP_032575710.1|DSEC
OG0005669	LOC108079608|XP_017029459.1|DKIK	LOC6611578|XP_032569767.1|DSEC
OG0005670	LOC108072181|XP_017018725.1|DKIK	LOC6617189|XP_002041254.1|DSEC
OG0005671	LOC108084314|XP_017035967.1|DKIK	LOC6607013|XP_002031802.1|DSEC
OG0005672	LOC108077311|XP_017026088.1|DKIK	LOC6611961|XP_002036478.1|DSEC
OG0005673	LOC108075183|XP_017023005.1|DKIK	LOC6610431|XP_002035012.1|DSEC
OG0005674	LOC108080905|XP_017031299.1|DKIK	LOC6605631|XP_002030449.2|DSEC
OG0005675	LOC108081228|XP_017031793.1|DKIK	LOC6606202|XP_002031010.1|DSEC
OG0005676	LOC108078891|XP_017028511.1|DKIK	LOC6610831|XP_002035397.1|DSEC
OG0005677	LOC108076501|XP_017024883.1|DKIK	LOC6609297|XP_002033987.1|DSEC
OG0005678	LOC108072106|XP_017018615.1|DKIK	LOC6607164|XP_032578944.1|DSEC
OG0005679	LOC108077506|XP_017026333.1|DKIK	LOC6606318|XP_002031123.1|DSEC
