Orthogroup	DKIK.longest_only	DNOV.longest_only
OG0004584	LOC108074650|XP_017022254.1|DKIK	LOC115757848|XP_030554143.1|DNOV
OG0004585	LOC108077671|XP_017026581.1|DKIK	LOC115764948|XP_030564129.1|DNOV
OG0004586	LOC108076051|XP_017024219.1|DKIK	LOC115768524|XP_030568975.1|DNOV
OG0004587	LOC108083188|XP_017034380.1|DKIK	LOC115764949|XP_030564130.1|DNOV
OG0004588	LOC108083214|XP_017034416.1|DKIK	LOC115764985|XP_030564172.1|DNOV
OG0004589	LOC108079786|XP_017029730.1|DKIK	LOC115765361|XP_030564739.1|DNOV
OG0004590	LOC108073384|XP_017020454.1|DKIK	LOC115765080|XP_030564315.1|DNOV
OG0004591	LOC108073489|XP_017020637.1|DKIK	LOC115765049|XP_030564283.1|DNOV
OG0004592	LOC108076994|XP_017025552.1|DKIK	LOC115765179|XP_030564461.1|DNOV
OG0004593	LOC108071710|XP_017018020.1|DKIK	LOC115766839|XP_030566742.1|DNOV
OG0004594	LOC108078983|XP_017028643.1|DKIK	LOC115765221|XP_030564521.1|DNOV
OG0004595	LOC108071747|XP_017018060.1|DKIK	LOC115768272|XP_030568669.1|DNOV
OG0004596	LOC108082951|XP_017034056.1|DKIK	LOC115768150|XP_030568504.1|DNOV
OG0004597	LOC108083469|XP_017034745.1|DKIK	LOC115768897|XP_030569472.1|DNOV
OG0004598	LOC108079885|XP_017029894.1|DKIK	LOC115765829|XP_030565413.1|DNOV
OG0004599	LOC108086174|XP_017038524.1|DKIK	LOC115760140|XP_030557205.1|DNOV
OG0004600	LOC108079328|XP_017029118.1|DKIK	LOC115768839|XP_030569396.1|DNOV
OG0004601	LOC108079342|XP_017029137.1|DKIK	LOC115768844|XP_030569400.1|DNOV
OG0004602	LOC108080182|XP_017030319.1|DKIK	LOC115765268|XP_030564617.1|DNOV
OG0004603	LOC108074331|XP_017021830.1|DKIK	LOC115765885|XP_030565486.1|DNOV
OG0004604	LOC108071825|XP_017018221.1|DKIK	LOC115764330|XP_030563140.1|DNOV
OG0004605	LOC108085762|XP_017037992.1|DKIK	LOC115764421|XP_030563280.1|DNOV
OG0004606	LOC108076982|XP_017025565.1|DKIK	LOC115763690|XP_030562231.1|DNOV
OG0004607	LOC108074914|XP_017022631.1|DKIK	LOC115768170|XP_030568528.1|DNOV
OG0004608	LOC108084473|XP_017036176.1|DKIK	LOC115768616|XP_030569132.1|DNOV
OG0004609	LOC108083852|XP_017035324.1|DKIK	LOC115765246|XP_030564570.1|DNOV
OG0004610	LOC108073724|XP_017020959.1|DKIK	LOC115757762|XP_030554034.1|DNOV
OG0004611	LOC108073726|XP_017020970.1|DKIK	LOC115759509|XP_030556309.1|DNOV
OG0004612	LOC108073750|XP_017021007.1|DKIK	LOC115759577|XP_030556405.1|DNOV
OG0004613	LOC108081039|XP_017031492.1|DKIK	LOC115764170|XP_030562914.1|DNOV
OG0004614	LOC108083902|XP_017035387.1|DKIK	LOC115764271|XP_030563056.1|DNOV
OG0004615	LOC108079229|XP_017029001.1|DKIK	LOC115768198|XP_030568572.1|DNOV
OG0004616	LOC108071770|XP_017018103.1|DKIK	LOC115765086|XP_030564326.1|DNOV
OG0004617	LOC108074848|XP_017022546.1|DKIK	LOC115758954|XP_030555613.1|DNOV
OG0004618	LOC108084195|XP_017035787.1|DKIK	LOC115771979|XP_030573759.1|DNOV
OG0004619	LOC108073550|XP_017020723.1|DKIK	LOC115761245|XP_030558801.1|DNOV
OG0004620	LOC108073096|XP_017020076.1|DKIK	LOC115761967|XP_030559869.1|DNOV
OG0004621	LOC108075624|XP_017023647.1|DKIK	LOC115770830|XP_030572125.1|DNOV
OG0004622	LOC108084294|XP_017035946.1|DKIK	LOC115761732|XP_030559477.1|DNOV
OG0004623	LOC108077582|XP_017026468.1|DKIK	LOC115764888|XP_030564030.1|DNOV
OG0004624	LOC108075527|XP_017023513.1|DKIK	LOC115759415|XP_030556167.1|DNOV
OG0004625	LOC108071046|XP_017017235.1|DKIK	LOC115767737|XP_030567909.1|DNOV
OG0004626	LOC108076000|XP_017024143.1|DKIK	LOC115765097|XP_030564341.1|DNOV
OG0004627	LOC108072708|XP_017019447.1|DKIK	LOC115762836|XP_030561062.1|DNOV
OG0004628	LOC108079354|XP_017029150.1|DKIK	LOC115768903|XP_030569480.1|DNOV
OG0004629	LOC108075490|XP_017023437.1|DKIK	LOC115771999|XP_030573789.1|DNOV
OG0004630	LOC108073407|XP_017020492.1|DKIK	LOC115764893|XP_030564040.1|DNOV
OG0004631	LOC108083936|XP_017035431.1|DKIK	LOC115761239|XP_030558793.1|DNOV
OG0004632	LOC108083935|XP_017035429.1|DKIK	LOC115761238|XP_030558792.1|DNOV
OG0004633	LOC108077602|XP_017026491.1|DKIK	LOC115765013|XP_030564226.1|DNOV
OG0004634	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK	LOC115764923|XP_030564089.1|DNOV
OG0004635	LOC108074154|XP_017021546.1|DKIK	LOC115767848|XP_030568058.1|DNOV
OG0004636	LOC108079209|XP_017028965.1|DKIK	LOC115765155|XP_030564428.1|DNOV
OG0004637	LOC108080327|XP_017030513.1|DKIK	LOC115767565|XP_030567707.1|DNOV
OG0004638	LOC108082920|XP_017033999.1|DKIK	LOC115768048|XP_030568341.1|DNOV
OG0004639	LOC108084927|XP_017036813.1|DKIK	LOC115771948|XP_030573711.1|DNOV
OG0004640	LOC108084912|XP_017036796.1|DKIK	LOC115771637|XP_030573297.1|DNOV
OG0004641	LOC108085036|XP_017036976.1|DKIK	LOC115767974|XP_030568233.1|DNOV
OG0004642	LOC108080379|XP_017030590.1|DKIK	LOC115767578|XP_030567723.1|DNOV
OG0004643	LOC108080975|XP_017031391.1|DKIK	LOC115770774|XP_030572052.1|DNOV
OG0004644	LOC108079400|XP_017029215.1|DKIK	LOC115769124|XP_030569689.1|DNOV
OG0004645	LOC108074346|XP_017021859.1|DKIK	LOC115765947|XP_030565553.1|DNOV
OG0004646	LOC108085323|XP_017037368.1|DKIK	LOC115765031|XP_030564253.1|DNOV
OG0004647	LOC108085063|XP_017037014.1|DKIK	LOC115768275|XP_030568673.1|DNOV
OG0004648	LOC108082956|XP_017034061.1|DKIK	LOC115764373|XP_030563195.1|DNOV
OG0004649	LOC108084463|XP_017036163.1|DKIK	LOC115766900|XP_030566837.1|DNOV
OG0004650	LOC108082053|XP_017032818.1|DKIK	LOC115763297|XP_030561645.1|DNOV
OG0004651	LOC108075422|XP_017023335.1|DKIK	LOC115772016|XP_030573807.1|DNOV
OG0004652	LOC108084220|XP_017035831.1|DKIK	LOC115761571|XP_030559217.1|DNOV
OG0004653	LOC108075255|XP_017023105.1|DKIK	LOC115770362|XP_030571470.1|DNOV
OG0004654	LOC108074565|XP_017022156.1|DKIK	LOC115759047|XP_030555730.1|DNOV
OG0004655	LOC108084581|XP_017036344.1|DKIK	LOC115771623|XP_030573263.1|DNOV
OG0004656	LOC108083555|XP_017034894.1|DKIK	LOC115767112|XP_030567125.1|DNOV
OG0004657	LOC108084855|XP_017036724.1|DKIK	LOC115766025|XP_030565656.1|DNOV
OG0004658	LOC108084958|XP_017036859.1|DKIK	LOC115762004|XP_030559933.1|DNOV
OG0004659	LOC108081253|XP_017031836.1|DKIK	LOC115761874|XP_030559737.1|DNOV
OG0004660	LOC108075592|XP_017023603.1|DKIK	LOC115761363|XP_030558971.1|DNOV
OG0004661	LOC108075621|XP_017023644.1|DKIK	LOC115771931|XP_030573691.1|DNOV
OG0004662	LOC108070639|XP_017016695.1|DKIK	LOC115761767|XP_030559556.1|DNOV
OG0004663	LOC108079347|XP_017029143.1|DKIK	LOC115768618|XP_030569135.1|DNOV
OG0004664	LOC108079416|XP_017029232.1|DKIK	LOC115768623|XP_030569141.1|DNOV
OG0004665	LOC108079453|XP_017029277.1|DKIK	LOC115768444|XP_030568863.1|DNOV
OG0004666	LOC108084202|XP_017035803.1|DKIK	LOC115759517|XP_030556320.1|DNOV
OG0004667	LOC108084292|XP_017035944.1|DKIK	LOC115759500|XP_030556301.1|DNOV
OG0004668	LOC108085058|XP_017037007.1|DKIK	LOC115766400|XP_030566177.1|DNOV
OG0004669	LOC108075841|XP_017023905.1|DKIK	LOC115760188|XP_030557278.1|DNOV
OG0004670	LOC108077807|XP_017026814.1|DKIK	LOC115759472|XP_030556266.1|DNOV
OG0004671	LOC108077688|XP_017026609.1|DKIK	LOC115761310|XP_030558900.1|DNOV
OG0004672	LOC108077592|XP_017026475.1|DKIK	LOC115771696|XP_030573373.1|DNOV
OG0004673	LOC108077740|XP_017026697.1|DKIK	LOC115771604|XP_030573226.1|DNOV
OG0004674	LOC108083714|XP_017035105.1|DKIK	LOC115764996|XP_030564193.1|DNOV
OG0004675	LOC108083713|XP_017035104.1|DKIK	LOC115764854|XP_030563983.1|DNOV
OG0004676	LOC108070692|XP_017016763.1|DKIK	LOC115764011|XP_030562695.1|DNOV
OG0004677	LOC108084552|XP_017036291.1|DKIK	LOC115764085|XP_030562795.1|DNOV
OG0004678	LOC108084610|XP_017036382.1|DKIK	LOC115764815|XP_030563922.1|DNOV
OG0004679	LOC108084629|XP_017036407.1|DKIK	LOC115770878|XP_030572174.1|DNOV
OG0004680	LOC108075572|XP_017023577.1|DKIK	LOC115771610|XP_030573236.1|DNOV
OG0004681	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK	LOC115764720|XP_030563780.1|DNOV
OG0004682	LOC108075794|XP_017023855.1|DKIK	LOC115763107|XP_030561411.1|DNOV
OG0004683	LOC108081208|XP_017031771.1|DKIK	LOC115761801|XP_030559604.1|DNOV
OG0004684	LOC108084046|XP_017035553.1|DKIK	LOC115771764|XP_030573477.1|DNOV
OG0004685	LOC108075702|XP_017023715.1|DKIK	LOC115765041|XP_030564270.1|DNOV
OG0004686	LOC108072081|XP_017018581.1|DKIK	LOC115766127|XP_030565809.1|DNOV
OG0004687	LOC108075756|XP_017023803.1|DKIK	LOC115764982|XP_030564170.1|DNOV
OG0004688	LOC108077723|XP_017026666.1|DKIK	LOC115765639|XP_030565156.1|DNOV
OG0004689	LOC108081085|XP_017031563.1|DKIK	LOC115772097|XP_030573919.1|DNOV
OG0004690	LOC108080471|XP_017030697.1|DKIK	LOC115765582|XP_030565090.1|DNOV
OG0004691	LOC108083984|XP_017035485.1|DKIK	LOC115764935|XP_030564106.1|DNOV
OG0004692	LOC108075539|XP_017023525.1|DKIK	LOC115764625|XP_030563649.1|DNOV
OG0004693	LOC108075603|XP_017023623.1|DKIK	LOC115764766|XP_030563862.1|DNOV
OG0004695	LOC108083730|XP_017035126.1|DKIK	LOC115764855|XP_030563984.1|DNOV
OG0004696	LOC108071284|XP_017017463.1|DKIK	LOC115772012|XP_030573802.1|DNOV
OG0004697	LOC108084820|XP_017036674.1|DKIK	LOC115766467|XP_030566269.1|DNOV
OG0004698	LOC108085951|XP_017038226.1|DKIK	LOC115765382|XP_030564765.1|DNOV
OG0004699	LOC108077831|XP_017026846.1|DKIK	LOC115761961|XP_030559862.1|DNOV
OG0004700	LOC108084611|XP_017036385.1|DKIK	LOC115761716|XP_030559454.1|DNOV
OG0004701	LOC108084867|XP_017036747.1|DKIK	LOC115770930|XP_030572247.1|DNOV
OG0004702	LOC108084562|XP_017036306.1|DKIK	LOC115764722|XP_030563784.1|DNOV
OG0004703	LOC108080925|XP_017031318.1|DKIK	LOC115761309|XP_030558899.1|DNOV
OG0004704	LOC108073437|XP_017020547.1|DKIK	LOC115761885|XP_030559748.1|DNOV
OG0004705	LOC108075519|XP_017023501.1|DKIK	LOC115764221|XP_030562995.1|DNOV
OG0004706	LOC108071955|XP_017018410.1|DKIK	LOC115762561|XP_030560705.1|DNOV
OG0004708	LOC108074101|XP_017021485.1|DKIK	LOC115764617|XP_030563637.1|DNOV
OG0004709	LOC108073560|XP_017020735.1|DKIK	LOC115764742|XP_030563818.1|DNOV
OG0004710	LOC108077808|XP_017026815.1|DKIK	LOC115771773|XP_030573488.1|DNOV
OG0004711	LOC108077580|XP_017026464.1|DKIK	LOC115764831|XP_030563939.1|DNOV
OG0004712	LOC108074072|XP_017021435.1|DKIK	LOC115761605|XP_030559267.1|DNOV
OG0004713	LOC108084601|XP_017036368.1|DKIK	LOC115763966|XP_030562623.1|DNOV
OG0004714	LOC108084550|XP_017036288.1|DKIK	LOC115764116|XP_030562838.1|DNOV
OG0004715	LOC108077436|XP_017026240.1|DKIK	LOC115769281|XP_030569866.1|DNOV
OG0004716	LOC108084563|XP_017036307.1|DKIK	LOC115764063|XP_030562771.1|DNOV
OG0004717	LOC108080117|XP_017030237.1|DKIK	LOC115764428|XP_030563289.1|DNOV
OG0004718	LOC108082225|XP_017033051.1|DKIK	LOC115759101|XP_030555798.1|DNOV
OG0004719	LOC108073715|XP_017020948.1|DKIK	LOC115771763|XP_030573475.1|DNOV
OG0004720	LOC108084571|XP_017036327.1|DKIK	LOC115764759|XP_030563854.1|DNOV
OG0004721	LOC108084165|XP_017035733.1|DKIK	LOC115761381|XP_030558993.1|DNOV
OG0004722	LOC108075750|XP_017023793.1|DKIK	LOC115764201|XP_030562950.1|DNOV
OG0004723	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK	LOC115768223|XP_030568609.1|DNOV
OG0004724	LOC108085736|XP_017037953.1|DKIK	LOC115771619|XP_030573257.1|DNOV
OG0004725	LOC108077766|XP_017026742.1|DKIK	LOC115761585|XP_030559235.1|DNOV
OG0004726	LOC108083752|XP_017035157.1|DKIK	LOC115764972|XP_030564157.1|DNOV
OG0004727	LOC108081218|XP_017031780.1|DKIK	LOC115761317|XP_030558908.1|DNOV
OG0004728	LOC108077705|XP_017026633.1|DKIK	LOC115761337|XP_030558934.1|DNOV
OG0004729	LOC108071808|XP_017018196.1|DKIK	LOC115764283|XP_030563074.1|DNOV
OG0004730	LOC108075906|XP_017024015.1|DKIK	LOC115758650|XP_030555245.1|DNOV
OG0004731	LOC108085680|XP_017037862.1|DKIK	LOC115771780|XP_030573500.1|DNOV
OG0004732	LOC108075411|XP_017023324.1|DKIK	LOC115771860|XP_030573601.1|DNOV
OG0004733	LOC108075623|XP_017023646.1|DKIK	LOC115757767|XP_030554052.1|DNOV
OG0004734	LOC108073535|XP_017020705.1|DKIK	LOC115761810|XP_030559616.1|DNOV
OG0004735	LOC108077761|XP_017026732.1|DKIK	LOC115771982|XP_030573762.1|DNOV
OG0004736	LOC108081078|XP_017031554.1|DKIK	LOC115757662|XP_030553839.1|DNOV
OG0004737	LOC108077654|XP_017026559.1|DKIK	LOC115764136|XP_030562870.1|DNOV
OG0004738	LOC108077886|XP_017026911.1|DKIK	LOC115763998|XP_030562677.1|DNOV
OG0004739	LOC108081032|XP_017031483.1|DKIK	LOC115764612|XP_030563628.1|DNOV
OG0004740	LOC108081098|XP_017031582.1|DKIK	LOC115761922|XP_030559799.1|DNOV
OG0004741	LOC108085693|XP_017037890.1|DKIK	LOC115764226|XP_030563000.1|DNOV
OG0004742	LOC108083322|XP_017034557.1|DKIK	LOC115766769|XP_030566625.1|DNOV
OG0004743	LOC108084618|XP_017036393.1|DKIK	LOC115763995|XP_030562674.1|DNOV
OG0004744	LOC108073648|XP_017020863.1|DKIK	LOC115763039|XP_030561317.1|DNOV
OG0004745	LOC108080813|XP_017031204.1|DKIK	LOC115763673|XP_030562205.1|DNOV
OG0004746	LOC108075569|XP_017023572.1|DKIK	LOC115770623|XP_030571821.1|DNOV
OG0004747	LOC108075570|XP_017023573.1|DKIK	LOC115770624|XP_030571822.1|DNOV
OG0004748	LOC108075551|XP_017023544.1|DKIK	LOC115770756|XP_030572028.1|DNOV
OG0004749	LOC108071336|XP_017017547.1|DKIK	LOC115771868|XP_030573607.1|DNOV
OG0004750	LOC108073305|XP_017020351.1|DKIK	LOC115761288|XP_030558871.1|DNOV
OG0004751	LOC108081066|XP_017031533.1|DKIK	LOC115764960|XP_030564143.1|DNOV
OG0004752	LOC108084933|XP_017036819.1|DKIK	LOC115771938|XP_030573697.1|DNOV
OG0004753	LOC108075584|XP_017023591.1|DKIK	LOC115761747|XP_030559506.1|DNOV
OG0004754	LOC108077783|XP_017026771.1|DKIK	LOC115761799|XP_030559602.1|DNOV
OG0004755	LOC108073047|XP_017020003.1|DKIK	LOC115771976|XP_030573755.1|DNOV
OG0004756	LOC108073011|XP_017019961.1|DKIK	LOC115771839|XP_030573581.1|DNOV
OG0004757	LOC108080789|XP_017031150.1|DKIK	LOC115761538|XP_030559177.1|DNOV
OG0004758	LOC108084878|XP_017036759.1|DKIK	LOC115765722|XP_030565246.1|DNOV
OG0004759	LOC108071436|XP_017017680.1|DKIK	LOC115771903|XP_030573650.1|DNOV
OG0004760	LOC108075738|XP_017023775.1|DKIK	LOC115759441|XP_030556222.1|DNOV
OG0004761	LOC108071419|XP_017017654.1|DKIK	LOC115764871|XP_030564009.1|DNOV
OG0004762	LOC108082818|XP_017033866.1|DKIK	LOC115763042|XP_030561323.1|DNOV
OG0004763	LOC108084062|XP_017035570.1|DKIK	LOC115761569|XP_030559215.1|DNOV
OG0004764	LOC108074054|XP_017021453.1|DKIK	LOC115764733|XP_030563806.1|DNOV
OG0004765	LOC108073485|XP_017020632.1|DKIK	LOC115762014|XP_030559943.1|DNOV
OG0004766	LOC108073378|XP_017020444.1|DKIK	LOC115761977|XP_030559882.1|DNOV
OG0004767	LOC108077771|XP_017026752.1|DKIK	LOC115761557|XP_030559200.1|DNOV
OG0004768	LOC108077770|XP_017026751.1|DKIK	LOC115766185|XP_030565888.1|DNOV
OG0004769	LOC108074864|XP_017022565.1|DKIK	LOC115759152|XP_030555868.1|DNOV
OG0004770	LOC108084836|XP_017036698.1|DKIK	LOC115765652|XP_030565169.1|DNOV
OG0004771	LOC108077616|XP_017026512.1|DKIK	LOC115759445|XP_030556228.1|DNOV
OG0004772	LOC108085000|XP_017036917.1|DKIK	LOC115759614|XP_030556453.1|DNOV
OG0004773	LOC108071300|XP_017017489.1|DKIK	LOC115757731|XP_030553967.1|DNOV
OG0004774	LOC108071301|XP_017017490.1|DKIK	LOC115757732|XP_030553968.1|DNOV
OG0004775	LOC108085696|XP_017037897.1|DKIK	LOC115764134|XP_030562867.1|DNOV
OG0004776	LOC108080733|XP_017031082.1|DKIK	LOC115762201|XP_030560185.1|DNOV
OG0004777	LOC108085020|XP_017036954.1|DKIK	LOC115761989|XP_030559905.1|DNOV
OG0004778	LOC108085297|XP_017037344.1|DKIK	LOC115769309|XP_030569898.1|DNOV
OG0004779	LOC108081111|XP_017031600.1|DKIK	LOC115764796|XP_030563900.1|DNOV
OG0004780	LOC108085339|XP_017037385.1|DKIK	LOC115765933|XP_030565539.1|DNOV
OG0004781	LOC108085722|XP_017037934.1|DKIK	LOC115764865|XP_030564002.1|DNOV
OG0004782	LOC108084569|XP_017036319.1|DKIK	LOC115764725|XP_030563793.1|DNOV
OG0004783	LOC108076739|XP_017025220.1|DKIK	LOC115767265|XP_030567350.1|DNOV
OG0004784	LOC108085598|XP_017037754.1|DKIK	LOC115764091|XP_030562804.1|DNOV
OG0004785	LOC108085604|XP_017037764.1|DKIK	LOC115764111|XP_030562831.1|DNOV
OG0004786	LOC108085655|XP_017037837.1|DKIK	LOC115764112|XP_030562834.1|DNOV
OG0004787	LOC108085618|XP_017037777.1|DKIK	LOC115764193|XP_030562940.1|DNOV
OG0004788	LOC108085619|XP_017037778.1|DKIK	LOC115764157|XP_030562894.1|DNOV
OG0004789	LOC108085586|XP_017037742.1|DKIK	LOC115764194|XP_030562941.1|DNOV
OG0004790	LOC108077793|XP_017026783.1|DKIK	LOC115771643|XP_030573305.1|DNOV
OG0004791	LOC108086028|XP_017038328.1|DKIK	LOC115772014|XP_030573804.1|DNOV
OG0004792	LOC108072946|XP_017019796.1|DKIK	LOC115768639|XP_030569170.1|DNOV
OG0004793	LOC108073386|XP_017020460.1|DKIK	LOC115761681|XP_030559397.1|DNOV
OG0004794	LOC108074079|XP_017021447.1|DKIK	LOC115766087|XP_030565757.1|DNOV
OG0004795	LOC108074109|XP_017021495.1|DKIK	LOC115761247|XP_030558807.1|DNOV
OG0004796	LOC108085708|XP_017037912.1|DKIK	LOC115759461|XP_030556255.1|DNOV
OG0004797	LOC108073585|XP_017020761.1|DKIK	LOC115757726|XP_030553951.1|DNOV
OG0004798	LOC108075725|XP_017023754.1|DKIK	LOC115763973|XP_030562636.1|DNOV
OG0004799	LOC108071430|XP_017017671.1|DKIK	LOC115771799|XP_030573528.1|DNOV
OG0004800	LOC108077625|XP_017026522.1|DKIK	LOC115764641|XP_030563672.1|DNOV
OG0004801	LOC108073592|XP_017020775.1|DKIK	LOC115766162|XP_030565864.1|DNOV
OG0004802	LOC108071257|XP_017017432.1|DKIK	LOC115771933|XP_030573693.1|DNOV
OG0004803	LOC108081061|XP_017031529.1|DKIK	LOC115771832|XP_030573572.1|DNOV
OG0004804	LOC108077767|XP_017026748.1|DKIK	LOC115766047|XP_030565684.1|DNOV
OG0004805	LOC108073483|XP_017020627.1|DKIK	LOC115761948|XP_030559844.1|DNOV
OG0004806	LOC108084235|XP_017035856.1|DKIK	LOC115768137|XP_030568491.1|DNOV
OG0004808	LOC108084273|XP_017035918.1|DKIK	LOC115761224|XP_030558774.1|DNOV
OG0004809	LOC108071319|XP_017017518.1|DKIK	LOC115757698|XP_030553902.1|DNOV
OG0004810	LOC108071338|XP_017017551.1|DKIK	LOC115757696|XP_030553900.1|DNOV
OG0004811	LOC108075234|XP_017023076.1|DKIK	LOC115770218|XP_030571275.1|DNOV
OG0004812	LOC108073372|XP_017020425.1|DKIK	LOC115761990|XP_030559907.1|DNOV
OG0004813	LOC108084577|XP_017036339.1|DKIK	LOC115771622|XP_030573262.1|DNOV
OG0004814	LOC108084222|XP_017035836.1|DKIK	LOC115757663|XP_030553840.1|DNOV
OG0004815	LOC108070955|XP_017017114.1|DKIK	LOC115768753|XP_030569300.1|DNOV
OG0004816	LOC108071729|XP_017018043.1|DKIK	LOC115764242|XP_030563019.1|DNOV
OG0004817	LOC108071821|XP_017018216.1|DKIK	LOC115764259|XP_030563038.1|DNOV
OG0004818	LOC108085018|XP_017036951.1|DKIK	LOC115759504|XP_030556305.1|DNOV
OG0004819	LOC108071325|XP_017017526.1|DKIK	LOC115764649|XP_030563687.1|DNOV
OG0004820	LOC108084243|XP_017035865.1|DKIK	LOC115761226|XP_030558775.1|DNOV
OG0004821	LOC108077872|XP_017026898.1|DKIK	LOC115761217|XP_030558767.1|DNOV
OG0004822	LOC108077606|XP_017026498.1|DKIK	LOC115771776|XP_030573490.1|DNOV
OG0004823	LOC108084150|XP_017035689.1|DKIK	LOC115764162|XP_030562899.1|DNOV
OG0004824	LOC108084152|XP_017035696.1|DKIK	LOC115764163|XP_030562908.1|DNOV
OG0004825	LOC108072477|XP_017019132.1|DKIK	LOC115766801|XP_030566686.1|DNOV
OG0004826	LOC108070701|XP_017016774.1|DKIK	LOC115764738|XP_030563813.1|DNOV
OG0004827	LOC108084605|XP_017036377.1|DKIK	LOC115764068|XP_030562776.1|DNOV
OG0004828	LOC108081112|XP_017031602.1|DKIK	LOC115764797|XP_030563902.1|DNOV
OG0004829	LOC108084628|XP_017036406.1|DKIK	LOC115764093|XP_030562806.1|DNOV
OG0004830	LOC108077722|XP_017026664.1|DKIK	LOC115771702|XP_030573382.1|DNOV
OG0004831	LOC108071657|XP_017017945.1|DKIK	LOC115762655|XP_030560822.1|DNOV
OG0004832	LOC108085738|XP_017037957.1|DKIK	LOC115764699|XP_030563757.1|DNOV
OG0004833	LOC108075494|XP_017023443.1|DKIK	LOC115766216|XP_030565928.1|DNOV
OG0004834	LOC108081198|XP_017031753.1|DKIK	LOC115764672|XP_030563719.1|DNOV
OG0004835	LOC108080900|XP_017031291.1|DKIK	LOC115771848|XP_030573590.1|DNOV
OG0004836	LOC108071286|XP_017017468.1|DKIK	LOC115771728|XP_030573412.1|DNOV
OG0004837	LOC108075207|XP_017023032.1|DKIK	LOC115770305|XP_030571400.1|DNOV
OG0004838	LOC108073275|XP_017020321.1|DKIK	LOC115765077|XP_030564313.1|DNOV
OG0004839	LOC108073505|XP_017020663.1|DKIK	LOC115765035|XP_030564259.1|DNOV
OG0004840	LOC108073201|XP_017020205.1|DKIK	LOC115770599|XP_030571796.1|DNOV
OG0004841	LOC108085247|XP_017037283.1|DKIK	LOC115758349|XP_030554790.1|DNOV
OG0004842	LOC108075718|XP_017023745.1|DKIK	LOC115764884|XP_030564025.1|DNOV
OG0004843	LOC108081234|XP_017031802.1|DKIK	LOC115761275|XP_030558851.1|DNOV
OG0004844	LOC108076952|XP_017025490.1|DKIK	LOC115763651|XP_030562178.1|DNOV
OG0004845	LOC108084342|XP_017035992.1|DKIK	LOC115763652|XP_030562179.1|DNOV
OG0004846	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK	LOC115759729|XP_030556609.1|DNOV
OG0004847	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK	LOC115759726|XP_030556605.1|DNOV
OG0004848	LOC108071449|XP_017017693.1|DKIK	LOC115769792|XP_030570620.1|DNOV
OG0004849	LOC108075849|XP_017023924.1|DKIK	LOC115760264|XP_030557389.1|DNOV
OG0004850	LOC108081083|XP_017031559.1|DKIK	LOC115765698|XP_030565214.1|DNOV
OG0004851	LOC108080920|XP_017031314.1|DKIK	LOC115765606|XP_030565117.1|DNOV
OG0004852	LOC108080490|XP_017030741.1|DKIK	LOC115765611|XP_030565121.1|DNOV
OG0004853	LOC108082590|XP_017033543.1|DKIK	LOC115760665|XP_030557992.1|DNOV
OG0004854	LOC108073976|XP_017021308.1|DKIK	LOC115771128|XP_030572554.1|DNOV
OG0004855	LOC108074012|XP_017021367.1|DKIK	LOC115770337|XP_030571438.1|DNOV
OG0004856	LOC108070560|XP_017016577.1|DKIK	LOC115766717|XP_030566517.1|DNOV
OG0004857	LOC108075087|XP_017022860.1|DKIK	LOC115769409|XP_030570071.1|DNOV
OG0004858	LOC108070587|XP_017016634.1|DKIK	LOC115770391|XP_030571503.1|DNOV
OG0004859	LOC108070605|XP_017016667.1|DKIK	LOC115770495|XP_030571650.1|DNOV
OG0004860	LOC108075313|XP_017023206.1|DKIK	LOC115771097|XP_030572516.1|DNOV
OG0004861	LOC108078739|XP_017028244.1|DKIK	LOC115769578|XP_030570305.1|DNOV
OG0004862	LOC108078792|XP_017028338.1|DKIK	LOC115769756|XP_030570561.1|DNOV
OG0004863	LOC108083085|XP_017034220.1|DKIK	LOC115769518|XP_030570219.1|DNOV
OG0004864	LOC108079815|XP_017029787.1|DKIK	LOC115769527|XP_030570230.1|DNOV
OG0004865	LOC108083721|XP_017035116.1|DKIK	LOC115765053|XP_030564287.1|DNOV
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC115769368|XP_030570011.1|DNOV
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC115762260|XP_030560276.1|DNOV
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC115762285|XP_030560309.1|DNOV
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC115757974|XP_030554356.1|DNOV
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC115770229|XP_030571332.1|DNOV
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC115764703|XP_030563764.1|DNOV
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC115760989|XP_030558457.1|DNOV
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC115759850|XP_030556806.1|DNOV
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC115764788|XP_030563889.1|DNOV
