Orthogroup	DKIK.longest_only	DPER.longest_only
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC6596114|XP_002021267.1|DPER
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC6600925|XP_026841082.1|DPER
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC6592909|XP_002018577.1|DPER
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC6591119|XP_002015500.1|DPER
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC6590302|XP_002015506.1|DPER
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC6600848|XP_002025985.1|DPER
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC6591158|XP_002015684.1|DPER
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC6588751|XP_002014838.1|DPER
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC6591329|XP_026851010.1|DPER
OG0004875	LOC108079145|XP_017028882.1|DKIK	LOC6603100|XP_026847068.1|DPER
OG0004876	LOC108080373|XP_017030582.1|DKIK	LOC6596717|XP_026845811.1|DPER
OG0004877	LOC108073804|XP_017021067.1|DKIK	LOC6600650|XP_002025659.1|DPER
OG0004878	LOC108078451|XP_017027829.1|DKIK	LOC6591018|XP_002016370.1|DPER
OG0004879	LOC108072169|XP_017018706.1|DKIK	LOC6590411|XP_026841790.1|DPER
OG0004880	LOC108083251|XP_017034447.1|DKIK	LOC6601918|XP_002026844.1|DPER
OG0004881	LOC108079111|XP_017028837.1|DKIK	LOC6599512|XP_002024640.2|DPER
OG0004882	LOC108071549|XP_017017815.1|DKIK	LOC6596110|XP_026845536.1|DPER, LOC113565126|XP_026841741.1|DPER, LOC6603521|XP_002028499.1|DPER
OG0004883	LOC108075286|XP_017023167.1|DKIK	LOC6600518|XP_026847594.1|DPER
OG0004884	LOC108078121|XP_017027227.1|DKIK	LOC6602112|XP_026841628.1|DPER
OG0004885	LOC108078291|XP_017027555.1|DKIK	LOC6593223|XP_002018483.2|DPER
OG0004886	LOC108073009|XP_017019954.1|DKIK	LOC6600901|XP_026840938.1|DPER
OG0004887	LOC108076824|XP_017025345.1|DKIK	LOC6592866|XP_002018533.2|DPER
OG0004888	LOC108082469|XP_017033349.1|DKIK	LOC6590919|XP_026842128.1|DPER
OG0004889	LOC108078331|XP_017027620.1|DKIK	LOC6592784|XP_026841079.1|DPER
OG0004890	LOC108076499|XP_017024881.1|DKIK	LOC6602119|XP_026840624.1|DPER
OG0004891	LOC108079931|XP_017029954.1|DKIK	LOC6602583|XP_002027607.2|DPER
OG0004892	LOC108080915|XP_017031308.1|DKIK	LOC6592330|XP_026842535.1|DPER
OG0004893	LOC108078446|XP_017027822.1|DKIK	LOC6591283|XP_002016499.2|DPER
OG0004894	LOC108081796|XP_017032515.1|DKIK	LOC6592967|XP_002017702.1|DPER
OG0004895	LOC108076438|XP_017024782.1|DKIK	LOC6592405|XP_002018150.1|DPER
OG0004896	LOC108082567|XP_017033508.1|DKIK	LOC6590966|XP_026840912.1|DPER
OG0004897	LOC108082588|XP_017033539.1|DKIK	LOC6591229|XP_026842025.1|DPER
OG0004898	LOC108073090|XP_017020064.1|DKIK	LOC6593012|XP_026840895.1|DPER
OG0004899	LOC108072089|XP_017018586.1|DKIK	LOC6601268|XP_026841734.1|DPER
OG0004900	LOC108073091|XP_017020066.1|DKIK	LOC6590151|XP_002016318.1|DPER
OG0004901	LOC108073137|XP_017020126.1|DKIK	LOC6592565|XP_002018247.1|DPER
OG0004902	LOC108079821|XP_017029794.1|DKIK	LOC6595861|XP_026845231.1|DPER
OG0004903	LOC108076751|XP_017025234.1|DKIK	LOC6593133|XP_002018107.1|DPER
OG0004904	LOC108084598|XP_017036365.1|DKIK	LOC113566243|XP_026846827.1|DPER
OG0004905	LOC108076698|XP_017025141.1|DKIK	LOC6590839|XP_026841051.1|DPER
OG0004906	LOC108078893|XP_017028514.1|DKIK	LOC6599630|XP_026849542.1|DPER
OG0004907	LOC108071556|XP_017017824.1|DKIK	LOC6596111|XP_002021264.1|DPER
OG0004908	LOC108080200|XP_017030345.1|DKIK	LOC6604426|XP_026845682.1|DPER
OG0004909	LOC108083688|XP_017035059.1|DKIK	LOC6597127|XP_026845591.1|DPER
OG0004910	LOC108083686|XP_017035056.1|DKIK	LOC6597128|XP_002022316.1|DPER
OG0004911	LOC108073988|XP_017021329.1|DKIK	LOC6601680|XP_026847532.1|DPER
OG0004912	LOC108078614|XP_017028026.1|DKIK	LOC6599629|XP_002024739.1|DPER
OG0004913	LOC108076770|XP_017025263.1|DKIK	LOC6592483|XP_002017925.1|DPER
OG0004914	LOC108076706|XP_017025153.1|DKIK	LOC6592478|XP_026841675.1|DPER
OG0004915	LOC108070900|XP_017017039.1|DKIK	LOC6601296|XP_026841669.1|DPER
OG0004916	LOC108076163|XP_017024377.1|DKIK	LOC6590142|XP_026842863.1|DPER
OG0004917	LOC108078700|XP_017028143.1|DKIK	LOC113566362|XP_026847462.1|DPER
OG0004918	LOC108078699|XP_017028141.1|DKIK	LOC6599778|XP_002024865.2|DPER
OG0004919	LOC108084977|XP_017036888.1|DKIK	LOC6588454|XP_002012979.1|DPER
OG0004920	LOC108083059|XP_017034180.1|DKIK	LOC6599076|XP_002024209.1|DPER
OG0004921	LOC108083744|XP_017035145.1|DKIK	LOC6597133|XP_026845421.1|DPER
OG0004922	LOC108077539|XP_017026418.1|DKIK	LOC6602483|XP_026848754.1|DPER, LOC113566940|XP_026849972.1|DPER
OG0004923	LOC108079846|XP_017029843.1|DKIK	LOC6599786|XP_002024873.1|DPER
OG0004924	LOC108071608|XP_017017879.1|DKIK	LOC6601425|XP_002026461.1|DPER
OG0004925	LOC108071481|XP_017017729.1|DKIK	LOC6603951|XP_026847991.1|DPER
OG0004926	LOC108079026|XP_017028695.1|DKIK	LOC6601667|XP_002026732.1|DPER
OG0004927	LOC108078862|XP_017028456.1|DKIK	LOC6602732|XP_026849499.1|DPER
OG0004928	LOC108082528|XP_017033445.1|DKIK	LOC6590074|XP_026842526.1|DPER
OG0004929	LOC108078630|XP_017028047.1|DKIK	LOC6601070|XP_026847308.1|DPER
OG0004930	LOC108082513|XP_017033430.1|DKIK	LOC6600951|XP_026842503.1|DPER
OG0004931	LOC108076772|XP_017025265.1|DKIK	LOC6592485|XP_002017927.1|DPER
OG0004932	LOC108079066|XP_017028769.1|DKIK	LOC6601094|XP_002026059.2|DPER
OG0004933	LOC108076502|XP_017024886.1|DKIK	LOC6591061|XP_002015692.1|DPER
OG0004934	LOC108072168|XP_017018705.1|DKIK	LOC6590984|XP_002016549.1|DPER
OG0004935	LOC108081117|XP_017031611.1|DKIK	LOC6592326|XP_026841185.1|DPER
OG0004936	LOC108078568|XP_017027977.1|DKIK	LOC6599741|XP_026847407.1|DPER
OG0004937	LOC108071628|XP_017017900.1|DKIK	LOC6601428|XP_002026464.2|DPER
OG0004938	LOC108070593|XP_017016651.1|DKIK	LOC6596118|XP_002020966.1|DPER
OG0004939	LOC108083698|XP_017035082.1|DKIK	LOC6602363|XP_002027394.2|DPER
OG0004940	LOC108083641|XP_017035002.1|DKIK	LOC6602372|XP_002027403.1|DPER
OG0004941	LOC108078706|XP_017028153.1|DKIK	LOC6599800|XP_026847349.1|DPER
OG0004942	LOC108086003|XP_017038304.1|DKIK	LOC6600308|XP_002025362.1|DPER
OG0004943	LOC108078850|XP_017028433.1|DKIK	LOC6601208|XP_026848069.1|DPER
OG0004944	LOC108075320|XP_017023215.1|DKIK	LOC6604287|XP_002029201.2|DPER
OG0004945	LOC108070539|XP_017016554.1|DKIK	LOC6590053|XP_002015526.1|DPER
OG0004946	LOC108083277|XP_017034491.1|DKIK	LOC6603336|XP_026848059.1|DPER
OG0004947	LOC108079875|XP_017029880.1|DKIK	LOC6600268|XP_002025385.1|DPER
OG0004948	LOC108079750|XP_017029654.1|DKIK	LOC6600330|XP_002025383.1|DPER
OG0004949	LOC108079773|XP_017029705.1|DKIK	LOC6600326|XP_026849042.1|DPER
OG0004950	LOC108079053|XP_017028749.1|DKIK	LOC6601099|XP_026847433.1|DPER
OG0004951	LOC108084221|XP_017035834.1|DKIK	LOC6588436|XP_002012969.1|DPER
OG0004952	LOC108073855|XP_017021126.1|DKIK	LOC6596071|XP_002021102.1|DPER
OG0004953	LOC108078868|XP_017028470.1|DKIK	LOC6599792|XP_002024962.1|DPER
OG0004954	LOC108078969|XP_017028623.1|DKIK	LOC6599794|XP_002024964.2|DPER
OG0004955	LOC108079097|XP_017028813.1|DKIK	LOC6602987|XP_002028014.1|DPER
OG0004956	LOC108073106|XP_017020085.1|DKIK	LOC6590034|XP_002016308.1|DPER
OG0004957	LOC108079844|XP_017029838.1|DKIK	LOC6596217|XP_026845569.1|DPER
OG0004958	LOC108074004|XP_017021354.1|DKIK	LOC6596132|XP_002021096.1|DPER
OG0004959	LOC108073864|XP_017021139.1|DKIK	LOC6596130|XP_002021094.1|DPER
OG0004960	LOC108073968|XP_017021299.1|DKIK	LOC6596129|XP_026845207.1|DPER
OG0004961	LOC108074466|XP_017022023.1|DKIK	LOC6592734|XP_026841517.1|DPER
OG0004962	LOC108085825|XP_017038067.1|DKIK	LOC6600515|XP_002025580.1|DPER
OG0004963	LOC108085519|XP_017037635.1|DKIK	LOC6595826|XP_026845479.1|DPER
OG0004964	LOC108078842|XP_017028426.1|DKIK	LOC6600285|XP_002025398.1|DPER
OG0004965	LOC108084416|XP_017036109.1|DKIK	LOC6602962|XP_002027973.1|DPER
OG0004966	LOC108084415|XP_017036107.1|DKIK	LOC6602963|XP_002027974.1|DPER
OG0004967	LOC108076339|XP_017024615.1|DKIK	LOC6591116|XP_026841182.1|DPER
OG0004968	LOC108078954|XP_017028598.1|DKIK	LOC6599726|XP_002024831.1|DPER
OG0004969	LOC108072922|XP_017019755.1|DKIK	LOC6603674|XP_002028648.1|DPER
OG0004970	LOC108078959|XP_017028602.1|DKIK	LOC6599727|XP_026847253.1|DPER
OG0004971	LOC108078977|XP_017028638.1|DKIK	LOC6599729|XP_002024834.2|DPER
OG0004972	LOC108084429|XP_017036125.1|DKIK	LOC113566602|XP_026848784.1|DPER
OG0004973	LOC108079085|XP_017028799.1|DKIK	LOC6601078|XP_002026072.1|DPER
OG0004974	LOC108073991|XP_017021333.1|DKIK	LOC6596123|XP_002021087.1|DPER
OG0004975	LOC108079847|XP_017029844.1|DKIK	LOC6599784|XP_002024871.1|DPER
OG0004976	LOC108072656|XP_017019379.1|DKIK	LOC6600994|XP_026849738.1|DPER
OG0004977	LOC108076368|XP_017024659.1|DKIK	LOC6593026|XP_002018219.1|DPER
OG0004978	LOC108081107|XP_017031591.1|DKIK	LOC6592328|XP_002018562.1|DPER
OG0004979	LOC108078579|XP_017027988.1|DKIK	LOC6601239|XP_002026297.1|DPER
OG0004980	LOC108083120|XP_017034279.1|DKIK	LOC6597016|XP_026845461.1|DPER
OG0004981	LOC108085533|XP_017037655.1|DKIK	LOC6601494|XP_002026556.1|DPER
OG0004982	LOC108085546|XP_017037670.1|DKIK	LOC6601492|XP_002026554.1|DPER
OG0004983	LOC108078910|XP_017028531.1|DKIK	LOC6600244|XP_002025409.1|DPER
OG0004984	LOC108079122|XP_017028854.1|DKIK	LOC6601693|XP_026847543.1|DPER
OG0004985	LOC108079753|XP_017029660.1|DKIK	LOC6600634|XP_026847537.1|DPER
OG0004986	LOC108080670|XP_017030991.1|DKIK	LOC6598922|XP_002024109.1|DPER
OG0004987	LOC108078779|XP_017028313.1|DKIK	LOC6601003|XP_026849718.1|DPER
OG0004988	LOC108079754|XP_017029662.1|DKIK	LOC6600635|XP_002025629.1|DPER
OG0004989	LOC108078965|XP_017028620.1|DKIK	LOC6600999|XP_002026154.1|DPER
OG0004990	LOC108078059|XP_017027111.1|DKIK	LOC6593104|XP_002017886.1|DPER
OG0004991	LOC108072433|XP_017019043.1|DKIK	LOC6590892|XP_002015433.1|DPER
OG0004992	LOC108072434|XP_017019044.1|DKIK	LOC6590891|XP_002015432.1|DPER
OG0004993	LOC108073871|XP_017021147.1|DKIK	LOC6596072|XP_002021103.1|DPER
OG0004994	LOC108073838|XP_017021107.1|DKIK	LOC6602943|XP_026848855.1|DPER
OG0004995	LOC108080492|XP_017030746.1|DKIK	LOC6595857|XP_026845714.1|DPER
OG0004996	LOC108078870|XP_017028472.1|DKIK	LOC6603017|XP_002028038.2|DPER
OG0004997	LOC108078261|XP_017027488.1|DKIK	LOC6601341|XP_002026385.1|DPER
OG0004998	LOC108078170|XP_017027314.1|DKIK	LOC6602140|XP_002027111.1|DPER
OG0004999	LOC108070575|XP_017016618.1|DKIK	LOC6599498|XP_026849563.1|DPER
OG0005000	LOC108074459|XP_017022009.1|DKIK	LOC6592737|XP_002017645.1|DPER
OG0005001	LOC108070600|XP_017016659.1|DKIK	LOC6599583|XP_026849567.1|DPER
OG0005002	LOC108080436|XP_017030660.1|DKIK	LOC6591487|XP_002017381.1|DPER
OG0005003	LOC108072758|XP_017019519.1|DKIK	LOC6599481|XP_002024601.1|DPER
OG0005004	LOC108079804|XP_017029772.1|DKIK	LOC6603029|XP_002028011.1|DPER
OG0005005	LOC108082972|XP_017034084.1|DKIK	LOC6602385|XP_002027389.1|DPER
OG0005006	LOC108075280|XP_017023157.1|DKIK	LOC6601021|XP_026849711.1|DPER
OG0005007	LOC108071958|XP_017018417.1|DKIK	LOC6596102|XP_002021255.2|DPER
OG0005008	LOC108073581|XP_017020756.1|DKIK	LOC6603279|XP_026849888.1|DPER
OG0005009	LOC108078620|XP_017028032.1|DKIK	LOC6601404|XP_002026507.1|DPER
OG0005010	LOC108073808|XP_017021072.1|DKIK	LOC6600648|XP_026847556.1|DPER
OG0005011	LOC108072184|XP_017018729.1|DKIK	LOC6590998|XP_026840673.1|DPER
OG0005012	LOC108080206|XP_017030351.1|DKIK	LOC6597104|XP_026845422.1|DPER
OG0005013	LOC108072060|XP_017018545.1|DKIK	LOC6594689|XP_002019616.2|DPER
OG0005014	LOC108078849|XP_017028432.1|DKIK	LOC6600237|XP_002025402.1|DPER
OG0005015	LOC108073917|XP_017021204.1|DKIK	LOC6602290|XP_002027349.1|DPER
OG0005016	LOC108078892|XP_017028513.1|DKIK	LOC6600586|XP_026847646.1|DPER
OG0005017	LOC108078703|XP_017028148.1|DKIK	LOC6601223|XP_026848063.1|DPER
OG0005018	LOC108078619|XP_017028035.1|DKIK	LOC6599555|XP_026849436.1|DPER
OG0005019	LOC108078707|XP_017028155.1|DKIK	LOC6599805|XP_002024975.1|DPER
OG0005020	LOC108077963|XP_017026992.1|DKIK	LOC6592781|XP_002018432.1|DPER
OG0005021	LOC108077195|XP_017025928.1|DKIK	LOC6588712|XP_002014380.1|DPER
OG0005022	LOC108079800|XP_017029769.1|DKIK	LOC6600281|XP_002025394.1|DPER
OG0005023	LOC108078317|XP_017027604.1|DKIK	LOC6592270|XP_026841789.1|DPER
OG0005024	LOC108079894|XP_017029910.1|DKIK	LOC6600503|XP_026847586.1|DPER
OG0005025	LOC108078810|XP_017028377.1|DKIK	LOC6599651|XP_002024761.2|DPER
OG0005026	LOC108070570|XP_017016611.1|DKIK	LOC6599605|XP_002024695.1|DPER
OG0005027	LOC108072791|XP_017019561.1|DKIK	LOC6600990|XP_026849756.1|DPER
OG0005028	LOC108077707|XP_017026635.1|DKIK	LOC6598711|XP_002023890.1|DPER
OG0005029	LOC108071946|XP_017018400.1|DKIK	LOC6595913|XP_002021059.2|DPER
OG0005030	LOC108079099|XP_017028816.1|DKIK	LOC6601125|XP_002026054.2|DPER
OG0005031	LOC108071920|XP_017018368.1|DKIK	LOC6601380|XP_026847861.1|DPER
OG0005032	LOC108085814|XP_017038053.1|DKIK	LOC6601161|XP_002026260.1|DPER
OG0005033	LOC108086002|XP_017038301.1|DKIK	LOC6600317|XP_026849061.1|DPER
OG0005034	LOC108086001|XP_017038299.1|DKIK	LOC113566668|XP_026849096.1|DPER
OG0005035	LOC108085807|XP_017038047.1|DKIK	LOC6601156|XP_026848073.1|DPER
OG0005036	LOC108075158|XP_017022935.1|DKIK	LOC6599623|XP_002024733.1|DPER
OG0005037	LOC108078778|XP_017028311.1|DKIK	LOC6599631|XP_026849543.1|DPER
OG0005038	LOC108079884|XP_017029891.1|DKIK	LOC6601702|XP_002026705.2|DPER
OG0005039	LOC108077432|XP_017026228.1|DKIK	LOC6595555|XP_026844412.1|DPER
OG0005040	LOC108077519|XP_017026372.1|DKIK	LOC6601227|XP_002026285.1|DPER
OG0005041	LOC108085826|XP_017038068.1|DKIK	LOC6600514|XP_026847561.1|DPER
OG0005042	LOC108075086|XP_017022859.1|DKIK	LOC6602722|XP_002027747.2|DPER
OG0005043	LOC108078020|XP_017027069.1|DKIK	LOC6600902|XP_002025911.1|DPER
OG0005044	LOC108078394|XP_017027739.1|DKIK	LOC6600904|XP_002025913.1|DPER
OG0005045	LOC108077956|XP_017026984.1|DKIK	LOC6600907|XP_002025916.1|DPER
OG0005046	LOC108081151|XP_017031679.1|DKIK	LOC6592256|XP_002018565.1|DPER
OG0005047	LOC108070444|XP_017016411.1|DKIK	LOC6596234|XP_002021194.2|DPER
OG0005048	LOC108070489|XP_017016471.1|DKIK	LOC6596233|XP_002021193.1|DPER
OG0005049	LOC108085806|XP_017038045.1|DKIK	LOC6601154|XP_026848158.1|DPER
OG0005050	LOC108072444|XP_017019061.1|DKIK	LOC6590890|XP_026842757.1|DPER
OG0005051	LOC108085819|XP_017038059.1|DKIK	LOC6601138|XP_002026270.1|DPER
OG0005052	LOC108085809|XP_017038049.1|DKIK	LOC6601140|XP_002026272.1|DPER
OG0005053	LOC108077270|XP_017026026.1|DKIK	LOC6589884|XP_002014488.1|DPER
OG0005054	LOC108075002|XP_017022734.1|DKIK	LOC6603354|XP_026848099.1|DPER
OG0005055	LOC108083414|XP_017034658.1|DKIK	LOC6599111|XP_002024412.2|DPER
OG0005056	LOC108078461|XP_017027842.1|DKIK	LOC6602108|XP_026841927.1|DPER
OG0005057	LOC108078223|XP_017027480.1|DKIK	LOC6597171|XP_026845202.1|DPER
OG0005058	LOC108079307|XP_017029077.1|DKIK	LOC6603576|XP_026849615.1|DPER
OG0005059	LOC108076202|XP_017024425.1|DKIK	LOC6592954|XP_002017697.1|DPER
OG0005060	LOC108076308|XP_017024567.1|DKIK	LOC6592953|XP_002017696.2|DPER
OG0005061	LOC108082777|XP_017033799.1|DKIK	LOC6593554|XP_002018969.1|DPER
OG0005062	LOC108072105|XP_017018608.1|DKIK	LOC6589963|XP_026840719.1|DPER
OG0005063	LOC108083314|XP_017034545.1|DKIK	LOC6590767|XP_002015399.1|DPER
OG0005064	LOC108078881|XP_017028497.1|DKIK	LOC6596120|XP_002020968.1|DPER
OG0005065	LOC108072176|XP_017018720.1|DKIK	LOC6602067|XP_026841534.1|DPER
OG0005066	LOC108076182|XP_017024401.1|DKIK	LOC6590143|XP_002015956.1|DPER
OG0005067	LOC108076790|XP_017025296.1|DKIK	LOC6593196|XP_002018119.1|DPER
OG0005068	LOC108080571|XP_017030865.1|DKIK, LOC108080646|XP_017030960.1|DKIK	LOC6598940|XP_002024127.1|DPER
OG0005069	LOC108076641|XP_017025060.1|DKIK	LOC6590552|XP_002016232.1|DPER
OG0005070	LOC108072155|XP_017018688.1|DKIK	LOC6591043|XP_002016554.1|DPER
OG0005071	LOC108073835|XP_017021105.1|DKIK	LOC6602805|XP_002027856.2|DPER
OG0005072	LOC108080338|XP_017030527.1|DKIK	LOC6596689|XP_002021958.1|DPER
OG0005073	LOC108076801|XP_017025315.1|DKIK	LOC6593150|XP_002018527.1|DPER
OG0005074	LOC108070566|XP_017016595.1|DKIK	LOC6602161|XP_026847980.1|DPER
OG0005075	LOC108074756|XP_017022421.1|DKIK	LOC6601569|XP_002026660.2|DPER
OG0005076	LOC108072206|XP_017018756.1|DKIK	LOC6601266|XP_002026395.1|DPER
OG0005078	LOC108079830|XP_017029817.1|DKIK	LOC6603568|XP_002028550.1|DPER
OG0005079	LOC108072388|XP_017018984.1|DKIK	LOC6590750|XP_026842213.1|DPER
OG0005080	LOC108079818|XP_017029790.1|DKIK	LOC6600520|XP_002025585.1|DPER
OG0005081	LOC108080719|XP_017031059.1|DKIK	LOC6590880|XP_026840762.1|DPER
OG0005082	LOC108083144|XP_017034315.1|DKIK	LOC6596065|XP_002021222.1|DPER
OG0005083	LOC108071752|XP_017018066.1|DKIK	LOC6598521|XP_002023560.1|DPER
OG0005084	LOC108075109|XP_017022880.1|DKIK	LOC6602314|XP_026848495.1|DPER
OG0005085	LOC108073905|XP_017021189.1|DKIK	LOC6599001|XP_002024069.1|DPER
OG0005086	LOC108073041|XP_017019993.1|DKIK	LOC6602122|XP_002027194.2|DPER
OG0005087	LOC108078841|XP_017028425.1|DKIK	LOC6602825|XP_026847785.1|DPER
OG0005088	LOC108072148|XP_017018680.1|DKIK	LOC6601272|XP_002026401.1|DPER
OG0005089	LOC108072147|XP_017018679.1|DKIK	LOC6601270|XP_002026399.1|DPER
OG0005090	LOC108076618|XP_017025034.1|DKIK	LOC6591267|XP_002015800.1|DPER
OG0005091	LOC108078173|XP_017027318.1|DKIK	LOC6592222|XP_026841489.1|DPER
OG0005092	LOC108078018|XP_017027071.1|DKIK	LOC6597157|XP_002022362.1|DPER
OG0005093	LOC108073916|XP_017021202.1|DKIK	LOC6602295|XP_002027354.2|DPER
OG0005094	LOC108079777|XP_017029709.1|DKIK	LOC6604157|XP_026847977.1|DPER
OG0005095	LOC108072340|XP_017018917.1|DKIK	LOC6590108|XP_026842284.1|DPER
OG0005096	LOC108075939|XP_017024071.1|DKIK	LOC6596421|XP_026843338.1|DPER
OG0005097	LOC108074763|XP_017022429.1|DKIK, LOC108074762|XP_017022426.1|DKIK	LOC6592977|XP_002018027.1|DPER
OG0005098	LOC108076472|XP_017024848.1|DKIK	LOC6600855|XP_026842378.1|DPER
OG0005099	LOC108074641|XP_017022245.1|DKIK	LOC6592274|XP_002018415.1|DPER
OG0005100	LOC108074653|XP_017022258.1|DKIK	LOC6592273|XP_002018414.1|DPER
OG0005101	LOC108073362|XP_017020418.1|DKIK	LOC6594208|XP_002019667.1|DPER
OG0005102	LOC108078387|XP_017027714.1|DKIK	LOC6600908|XP_026841123.1|DPER
OG0005103	LOC108072143|XP_017018674.1|DKIK	LOC6590987|XP_002016552.1|DPER
OG0005104	LOC108074797|XP_017022470.1|DKIK	LOC6604588|XP_002029472.1|DPER, LOC6593533|XP_002018720.1|DPER
OG0005105	LOC108077480|XP_017026291.1|DKIK	LOC6601423|XP_002026492.1|DPER
OG0005106	LOC108075216|XP_017023046.1|DKIK	LOC6603911|XP_026847595.1|DPER
OG0005107	LOC108079907|XP_017029930.1|DKIK	LOC6596220|XP_002021288.2|DPER
OG0005108	LOC108072950|XP_017019817.1|DKIK	LOC6592249|XP_002017635.1|DPER
OG0005109	LOC108075201|XP_017023027.1|DKIK	LOC6602680|XP_002027691.1|DPER
OG0005110	LOC108079857|XP_017029858.1|DKIK	LOC6599759|XP_026847305.1|DPER
OG0005111	LOC108083142|XP_017034313.1|DKIK	LOC6602791|XP_026847873.1|DPER
OG0005112	LOC108073947|XP_017021252.1|DKIK	LOC6601013|XP_026849692.1|DPER
OG0005113	LOC108083143|XP_017034314.1|DKIK	LOC6602786|XP_002027800.1|DPER
OG0005114	LOC108075040|XP_017022796.1|DKIK	LOC6601249|XP_002026211.1|DPER
OG0005115	LOC108086240|XP_017038601.1|DKIK	LOC6596312|XP_026843610.1|DPER
OG0005116	LOC108079913|XP_017029938.1|DKIK	LOC6601645|XP_002026759.2|DPER
OG0005117	LOC108076102|XP_017024314.1|DKIK	LOC6598373|XP_002023398.1|DPER
OG0005118	LOC108082024|XP_017032781.1|DKIK	LOC6589709|XP_002014459.1|DPER
OG0005119	LOC108078242|XP_017027439.1|DKIK	LOC6591251|XP_026841571.1|DPER
OG0005120	LOC108079724|XP_017029623.1|DKIK	LOC6595888|XP_026845448.1|DPER
OG0005121	LOC108083233|XP_017034429.1|DKIK	LOC6602411|XP_026848586.1|DPER
OG0005122	LOC108075311|XP_017023204.1|DKIK	LOC6595900|XP_002021441.1|DPER
OG0005123	LOC108080689|XP_017031015.1|DKIK	LOC6599059|XP_026848960.1|DPER
OG0005124	LOC108079795|XP_017029760.1|DKIK	LOC6601658|XP_026847526.1|DPER
OG0005125	LOC108079791|XP_017029747.1|DKIK	LOC6601659|XP_026847486.1|DPER
OG0005126	LOC108078769|XP_017028300.1|DKIK	LOC6601219|XP_026848091.1|DPER
OG0005127	LOC108075283|XP_017023160.1|DKIK	LOC6599090|XP_002024223.1|DPER
OG0005128	LOC108081180|XP_017031728.1|DKIK	LOC6590719|XP_026840598.1|DPER
OG0005129	LOC108075275|XP_017023145.1|DKIK	LOC6601795|XP_002026854.1|DPER
OG0005130	LOC108075230|XP_017023065.1|DKIK	LOC6601834|XP_026849377.1|DPER
OG0005131	LOC108078283|XP_017027539.1|DKIK	LOC6597191|XP_002022336.2|DPER
OG0005132	LOC108073431|XP_017020540.1|DKIK	LOC6603304|XP_002028285.1|DPER
OG0005133	LOC108073861|XP_017021133.1|DKIK	LOC113566609|XP_026848813.1|DPER
OG0005134	LOC108070445|XP_017016412.1|DKIK	LOC6596229|XP_026845635.1|DPER
OG0005135	LOC108075300|XP_017023183.1|DKIK	LOC6595865|XP_002021410.1|DPER
OG0005136	LOC108075263|XP_017023119.1|DKIK	LOC6595867|XP_002021412.1|DPER
OG0005137	LOC108083975|XP_017035474.1|DKIK	LOC6587888|XP_026840865.1|DPER
OG0005138	LOC108085987|XP_017038277.1|DKIK	LOC6600316|XP_002025370.2|DPER
OG0005139	LOC108071614|XP_017017886.1|DKIK	LOC6601463|XP_002026430.2|DPER
OG0005140	LOC108086230|XP_017038587.1|DKIK	LOC6596349|XP_002021487.1|DPER
OG0005141	LOC108078165|XP_017027307.1|DKIK	LOC6593123|XP_002017622.1|DPER
OG0005142	LOC108077548|XP_017026429.1|DKIK	LOC6602466|XP_026848773.1|DPER
OG0005143	LOC108077530|XP_017026387.1|DKIK	LOC6602491|XP_026848717.1|DPER
OG0005144	LOC108077491|XP_017026304.1|DKIK	LOC6602494|XP_026848800.1|DPER
OG0005145	LOC108077561|XP_017026442.1|DKIK	LOC6602462|XP_002027524.1|DPER
OG0005146	LOC108078836|XP_017028416.1|DKIK	LOC6601235|XP_026848204.1|DPER
OG0005147	LOC108078838|XP_017028419.1|DKIK	LOC113566504|XP_026848205.1|DPER
OG0005148	LOC108078804|XP_017028361.1|DKIK	LOC6599636|XP_002024746.2|DPER
OG0005149	LOC108072963|XP_017019884.1|DKIK	LOC6592935|XP_002018382.1|DPER
OG0005150	LOC108071552|XP_017017819.1|DKIK	LOC6599820|XP_002024920.1|DPER
OG0005151	LOC108079859|XP_017029860.1|DKIK	LOC6601915|XP_002026964.1|DPER
OG0005152	LOC108079888|XP_017029900.1|DKIK	LOC6601908|XP_002026957.1|DPER
OG0005153	LOC108079876|XP_017029881.1|DKIK	LOC113566709|XP_026849327.1|DPER, LOC6601906|XP_026849325.1|DPER
OG0005154	LOC108072730|XP_017019480.1|DKIK	LOC6601904|XP_026849320.1|DPER
OG0005155	LOC108078638|XP_017028059.1|DKIK	LOC6599559|XP_026849409.1|DPER
OG0005156	LOC108084871|XP_017036752.1|DKIK	LOC6591460|XP_002016946.1|DPER
OG0005157	LOC108078177|XP_017027330.1|DKIK	LOC6593198|XP_026842294.1|DPER
OG0005158	LOC108071622|XP_017017892.1|DKIK	LOC6599465|XP_002024614.2|DPER
OG0005159	LOC108079862|XP_017029862.1|DKIK	LOC6599767|XP_002024887.2|DPER
OG0005160	LOC108071942|XP_017018397.1|DKIK	LOC6596095|XP_002021248.1|DPER
