Orthogroup	DKIK.longest_only	DYAK.longest_only
OG0004774	LOC108071301|XP_017017490.1|DKIK	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC108085696|XP_017037897.1|DKIK	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC108080733|XP_017031082.1|DKIK	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC108085020|XP_017036954.1|DKIK	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC108085297|XP_017037344.1|DKIK	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC108081111|XP_017031600.1|DKIK	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC108085339|XP_017037385.1|DKIK	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC108085722|XP_017037934.1|DKIK	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC108084569|XP_017036319.1|DKIK	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC108076739|XP_017025220.1|DKIK	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC108085598|XP_017037754.1|DKIK	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC108085604|XP_017037764.1|DKIK	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC108085655|XP_017037837.1|DKIK	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC108085618|XP_017037777.1|DKIK	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC108085619|XP_017037778.1|DKIK	LOC6537575|XP_015048423.1|DYAK
OG0004789	LOC108085586|XP_017037742.1|DKIK	LOC6537574|XP_002098120.1|DYAK
OG0004790	LOC108077793|XP_017026783.1|DKIK	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC108086028|XP_017038328.1|DKIK	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC108072946|XP_017019796.1|DKIK	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC108073386|XP_017020460.1|DKIK	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC108074079|XP_017021447.1|DKIK	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC108074109|XP_017021495.1|DKIK	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC108085708|XP_017037912.1|DKIK	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC108073585|XP_017020761.1|DKIK	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC108075725|XP_017023754.1|DKIK	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC108071430|XP_017017671.1|DKIK	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC108077625|XP_017026522.1|DKIK	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC108073592|XP_017020775.1|DKIK	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC108071257|XP_017017432.1|DKIK	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC108081061|XP_017031529.1|DKIK	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC108077767|XP_017026748.1|DKIK	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC108073483|XP_017020627.1|DKIK	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC108084235|XP_017035856.1|DKIK	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC108073497|XP_017020646.1|DKIK	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC108084273|XP_017035918.1|DKIK	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC108071319|XP_017017518.1|DKIK	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC108071338|XP_017017551.1|DKIK	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC108075234|XP_017023076.1|DKIK	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC108073372|XP_017020425.1|DKIK	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC108084577|XP_017036339.1|DKIK	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC108084222|XP_017035836.1|DKIK	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC108070955|XP_017017114.1|DKIK	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC108071729|XP_017018043.1|DKIK	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC108071821|XP_017018216.1|DKIK	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC108085018|XP_017036951.1|DKIK	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC108071325|XP_017017526.1|DKIK	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC108084243|XP_017035865.1|DKIK	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC108077872|XP_017026898.1|DKIK	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC108077606|XP_017026498.1|DKIK	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC108084150|XP_017035689.1|DKIK	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC108084152|XP_017035696.1|DKIK	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC108072477|XP_017019132.1|DKIK	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC108070701|XP_017016774.1|DKIK	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC108084605|XP_017036377.1|DKIK	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC108081112|XP_017031602.1|DKIK	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC108084628|XP_017036406.1|DKIK	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC108077722|XP_017026664.1|DKIK	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC108071657|XP_017017945.1|DKIK	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC108085738|XP_017037957.1|DKIK	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC108075494|XP_017023443.1|DKIK	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC108081198|XP_017031753.1|DKIK	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC108080900|XP_017031291.1|DKIK	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC108071286|XP_017017468.1|DKIK	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC108075207|XP_017023032.1|DKIK	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC108073275|XP_017020321.1|DKIK	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC108073505|XP_017020663.1|DKIK	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC108073201|XP_017020205.1|DKIK	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC108085247|XP_017037283.1|DKIK	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC108075718|XP_017023745.1|DKIK	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC108081234|XP_017031802.1|DKIK	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC108076952|XP_017025490.1|DKIK	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC108084342|XP_017035992.1|DKIK	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC108071449|XP_017017693.1|DKIK	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC108075849|XP_017023924.1|DKIK	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC108081083|XP_017031559.1|DKIK	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC108080920|XP_017031314.1|DKIK	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC108080490|XP_017030741.1|DKIK	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC108082590|XP_017033543.1|DKIK	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC108073976|XP_017021308.1|DKIK	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC108074012|XP_017021367.1|DKIK	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC108070560|XP_017016577.1|DKIK	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC108075087|XP_017022860.1|DKIK	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC108070587|XP_017016634.1|DKIK	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC108070605|XP_017016667.1|DKIK	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC108075313|XP_017023206.1|DKIK	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC108078739|XP_017028244.1|DKIK	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC108078792|XP_017028338.1|DKIK	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC108083085|XP_017034220.1|DKIK	LOC6533100|XP_002093826.2|DYAK
OG0004864	LOC108079815|XP_017029787.1|DKIK	LOC6532955|XP_002093690.1|DYAK
OG0004865	LOC108083721|XP_017035116.1|DKIK	LOC6538213|XP_002098740.1|DYAK
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC6533288|XP_002094014.1|DYAK
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC6530224|XP_039229146.1|DYAK
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC6529086|XP_002090099.1|DYAK
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC6528305|XP_002089358.1|DYAK
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC6528310|XP_015054435.1|DYAK
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC6532069|XP_002092846.1|DYAK
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC6532150|XP_002092926.1|DYAK
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC6527690|XP_002088774.1|DYAK
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC6538452|XP_002098976.1|DYAK
OG0004875	LOC108079145|XP_017028882.1|DKIK	LOC6525853|XP_039233355.1|DYAK
OG0004876	LOC108080373|XP_017030582.1|DKIK	LOC6523841|XP_002099714.1|DYAK
OG0004877	LOC108073804|XP_017021067.1|DKIK	LOC6533779|XP_002094482.1|DYAK
OG0004878	LOC108078451|XP_017027829.1|DKIK	LOC6528465|XP_002089511.1|DYAK
OG0004879	LOC108072169|XP_017018706.1|DKIK	LOC6531987|XP_015051655.1|DYAK
OG0004880	LOC108083251|XP_017034447.1|DKIK	LOC6534642|XP_002095317.1|DYAK
OG0004881	LOC108079111|XP_017028837.1|DKIK	LOC6533208|XP_002093934.1|DYAK
OG0004882	LOC108071549|XP_017017815.1|DKIK	LOC6533284|XP_015049887.1|DYAK
OG0004883	LOC108075286|XP_017023167.1|DKIK	LOC6533441|XP_002094152.2|DYAK
OG0004884	LOC108078121|XP_017027227.1|DKIK	LOC6531559|XP_039229252.1|DYAK
OG0004885	LOC108078291|XP_017027555.1|DKIK	LOC6530056|XP_002091002.1|DYAK
OG0004886	LOC108073009|XP_017019954.1|DKIK	LOC6531493|XP_002092292.1|DYAK
OG0004887	LOC108076824|XP_017025345.1|DKIK	LOC6531115|XP_002091949.1|DYAK
OG0004888	LOC108082469|XP_017033349.1|DKIK	LOC6531015|XP_039229065.1|DYAK
OG0004889	LOC108078331|XP_017027620.1|DKIK	LOC6528838|XP_015054077.1|DYAK
OG0004890	LOC108076499|XP_017024881.1|DKIK	LOC6531553|XP_002092351.1|DYAK
OG0004891	LOC108079931|XP_017029954.1|DKIK	LOC6524545|XP_002100402.1|DYAK
OG0004892	LOC108080915|XP_017031308.1|DKIK	LOC6531069|XP_039227996.1|DYAK
OG0004893	LOC108078446|XP_017027822.1|DKIK	LOC6531276|XP_002092085.1|DYAK
OG0004894	LOC108081796|XP_017032515.1|DKIK	LOC6530030|XP_002090976.2|DYAK
OG0004895	LOC108076438|XP_017024782.1|DKIK	LOC6531843|XP_002092630.1|DYAK
OG0004896	LOC108082567|XP_017033508.1|DKIK	LOC6531030|XP_015052796.1|DYAK
OG0004897	LOC108082588|XP_017033539.1|DKIK	LOC6531028|XP_039228973.1|DYAK
OG0004898	LOC108073090|XP_017020064.1|DKIK	LOC6528869|XP_015054087.1|DYAK
OG0004899	LOC108072089|XP_017018586.1|DKIK	LOC6529326|XP_002090331.3|DYAK
OG0004900	LOC108073091|XP_017020066.1|DKIK	LOC6528863|XP_002089895.1|DYAK
OG0004901	LOC108073137|XP_017020126.1|DKIK	LOC6528864|XP_002089896.1|DYAK
OG0004902	LOC108079821|XP_017029794.1|DKIK	LOC6532460|XP_002093207.1|DYAK
OG0004903	LOC108076751|XP_017025234.1|DKIK	LOC6531590|XP_002092388.1|DYAK
OG0004904	LOC108084598|XP_017036365.1|DKIK	LOC6538794|XP_002099307.1|DYAK
OG0004905	LOC108076698|XP_017025141.1|DKIK	LOC6528482|XP_039226283.1|DYAK
OG0004906	LOC108078893|XP_017028514.1|DKIK	LOC6532574|XP_002093318.1|DYAK
OG0004907	LOC108071556|XP_017017824.1|DKIK	LOC6533286|XP_002094012.1|DYAK
OG0004908	LOC108080200|XP_017030345.1|DKIK	LOC6534718|XP_002095393.1|DYAK
OG0004909	LOC108083688|XP_017035059.1|DKIK	LOC6534728|XP_039230000.1|DYAK
OG0004910	LOC108083686|XP_017035056.1|DKIK	LOC6534732|XP_002095407.2|DYAK
OG0004911	LOC108073988|XP_017021329.1|DKIK	LOC6532820|XP_002093557.1|DYAK
OG0004912	LOC108078614|XP_017028026.1|DKIK	LOC6532575|XP_002093319.1|DYAK
OG0004913	LOC108076770|XP_017025263.1|DKIK	LOC6530765|XP_002091653.1|DYAK
OG0004914	LOC108076706|XP_017025153.1|DKIK	LOC6530758|XP_002091648.2|DYAK
OG0004915	LOC108070900|XP_017017039.1|DKIK	LOC6532065|XP_002092842.1|DYAK
OG0004916	LOC108076163|XP_017024377.1|DKIK	LOC6531391|XP_002092194.1|DYAK
OG0004917	LOC108078700|XP_017028143.1|DKIK	LOC6532564|XP_002093309.2|DYAK
OG0004918	LOC108078699|XP_017028141.1|DKIK	LOC6532566|XP_002093311.1|DYAK
OG0004919	LOC108084977|XP_017036888.1|DKIK	LOC6539024|XP_039232846.1|DYAK
OG0004920	LOC108083059|XP_017034180.1|DKIK	LOC6539713|XP_002086598.1|DYAK
OG0004921	LOC108083744|XP_017035145.1|DKIK	LOC6533309|XP_039230307.1|DYAK
OG0004922	LOC108077539|XP_017026418.1|DKIK	LOC6532689|XP_002093433.2|DYAK
OG0004923	LOC108079846|XP_017029843.1|DKIK	LOC6532949|XP_002093684.1|DYAK
OG0004924	LOC108071608|XP_017017879.1|DKIK	LOC6533176|XP_002093902.1|DYAK
OG0004925	LOC108071481|XP_017017729.1|DKIK	LOC6532314|XP_002093074.1|DYAK
OG0004926	LOC108079026|XP_017028695.1|DKIK	LOC6533223|XP_002093949.1|DYAK
OG0004927	LOC108078862|XP_017028456.1|DKIK	LOC6532609|XP_015049463.1|DYAK
OG0004928	LOC108082528|XP_017033445.1|DKIK	LOC6530994|XP_015051763.1|DYAK
OG0004929	LOC108078630|XP_017028047.1|DKIK	LOC6532228|XP_015049252.1|DYAK
OG0004930	LOC108082513|XP_017033430.1|DKIK	LOC6530217|XP_002091155.2|DYAK
OG0004931	LOC108076772|XP_017025265.1|DKIK	LOC6530768|XP_002091656.1|DYAK
OG0004932	LOC108079066|XP_017028769.1|DKIK	LOC6532198|XP_002092972.2|DYAK
OG0004933	LOC108076502|XP_017024886.1|DKIK	LOC6531386|XP_002092189.1|DYAK
OG0004934	LOC108072168|XP_017018705.1|DKIK	LOC6531943|XP_002092729.1|DYAK
OG0004935	LOC108081117|XP_017031611.1|DKIK	LOC6531085|XP_002091919.1|DYAK
OG0004936	LOC108078568|XP_017027977.1|DKIK	LOC6532986|XP_002093721.1|DYAK
OG0004937	LOC108071628|XP_017017900.1|DKIK	LOC6533178|XP_039230611.1|DYAK
OG0004938	LOC108070593|XP_017016651.1|DKIK	LOC6533357|XP_002094082.1|DYAK
OG0004939	LOC108083698|XP_017035082.1|DKIK	LOC6539440|XP_039230705.1|DYAK
OG0004940	LOC108083641|XP_017035002.1|DKIK	LOC6539435|XP_039230702.1|DYAK
OG0004941	LOC108078706|XP_017028153.1|DKIK	LOC6535104|XP_015051003.2|DYAK
OG0004942	LOC108086003|XP_017038304.1|DKIK	LOC6533074|XP_002093806.1|DYAK
OG0004943	LOC108078850|XP_017028433.1|DKIK	LOC6532731|XP_002093473.1|DYAK
OG0004944	LOC108075320|XP_017023215.1|DKIK	LOC6533483|XP_002094194.2|DYAK
OG0004945	LOC108070539|XP_017016554.1|DKIK	LOC6528328|XP_002089381.1|DYAK
OG0004946	LOC108083277|XP_017034491.1|DKIK	LOC6534635|XP_002095310.1|DYAK
OG0004947	LOC108079875|XP_017029880.1|DKIK	LOC6532423|XP_002093170.1|DYAK
OG0004948	LOC108079750|XP_017029654.1|DKIK	LOC6532425|XP_002093172.1|DYAK
OG0004949	LOC108079773|XP_017029705.1|DKIK	LOC6532430|XP_002093177.2|DYAK
OG0004950	LOC108079053|XP_017028749.1|DKIK	LOC6532205|XP_015049220.2|DYAK
OG0004951	LOC108084221|XP_017035834.1|DKIK	LOC6538203|XP_002098731.1|DYAK
OG0004952	LOC108073855|XP_017021126.1|DKIK	LOC6533860|XP_002094560.1|DYAK
OG0004953	LOC108078868|XP_017028470.1|DKIK	LOC6535091|XP_002095755.1|DYAK
OG0004954	LOC108078969|XP_017028623.1|DKIK	LOC6535093|XP_002095757.2|DYAK
OG0004955	LOC108079097|XP_017028813.1|DKIK	LOC6533244|XP_002093970.1|DYAK
OG0004956	LOC108073106|XP_017020085.1|DKIK	LOC6528853|XP_002089885.1|DYAK
OG0004957	LOC108079844|XP_017029838.1|DKIK	LOC6532767|XP_002093509.2|DYAK
OG0004958	LOC108074004|XP_017021354.1|DKIK	LOC6533854|XP_002094554.1|DYAK
OG0004959	LOC108073864|XP_017021139.1|DKIK	LOC6533853|XP_039229487.1|DYAK
OG0004960	LOC108073968|XP_017021299.1|DKIK	LOC6533852|XP_002094552.2|DYAK
OG0004961	LOC108074466|XP_017022023.1|DKIK	LOC6528919|XP_002089951.1|DYAK
OG0004962	LOC108085825|XP_017038067.1|DKIK	LOC6534698|XP_002095373.1|DYAK
OG0004963	LOC108085519|XP_017037635.1|DKIK	LOC6534184|XP_002094867.2|DYAK
OG0004964	LOC108078842|XP_017028426.1|DKIK	LOC6533549|XP_002094259.1|DYAK
OG0004965	LOC108084416|XP_017036109.1|DKIK	LOC6533304|XP_002094030.1|DYAK
OG0004966	LOC108084415|XP_017036107.1|DKIK	LOC6533305|XP_002094031.1|DYAK
OG0004967	LOC108076339|XP_017024615.1|DKIK	LOC6528303|XP_002089356.1|DYAK
OG0004968	LOC108078954|XP_017028598.1|DKIK	LOC6532964|XP_002093699.3|DYAK
OG0004969	LOC108072922|XP_017019755.1|DKIK	LOC6531505|XP_002092304.1|DYAK
OG0004970	LOC108078959|XP_017028602.1|DKIK	LOC6532963|XP_039229950.1|DYAK
OG0004971	LOC108078977|XP_017028638.1|DKIK	LOC6532961|XP_039229645.1|DYAK
OG0004972	LOC108084429|XP_017036125.1|DKIK	LOC6533299|XP_002094025.1|DYAK
OG0004973	LOC108079085|XP_017028799.1|DKIK	LOC6532210|XP_002092984.1|DYAK
OG0004974	LOC108073991|XP_017021333.1|DKIK	LOC6533846|XP_002094546.1|DYAK
OG0004975	LOC108079847|XP_017029844.1|DKIK	LOC6532951|XP_002093686.1|DYAK
OG0004976	LOC108072656|XP_017019379.1|DKIK	LOC6532869|XP_002093605.2|DYAK
OG0004977	LOC108076368|XP_017024659.1|DKIK	LOC6531876|XP_002092663.1|DYAK
OG0004978	LOC108081107|XP_017031591.1|DKIK	LOC6531083|XP_002091917.1|DYAK
OG0004979	LOC108078579|XP_017027988.1|DKIK	LOC6532736|XP_002093478.1|DYAK
OG0004980	LOC108083120|XP_017034279.1|DKIK	LOC6534505|XP_002095182.3|DYAK
OG0004981	LOC108085533|XP_017037655.1|DKIK	LOC6534981|XP_002095651.1|DYAK
OG0004982	LOC108085546|XP_017037670.1|DKIK	LOC6534985|XP_002095655.1|DYAK
OG0004983	LOC108078910|XP_017028531.1|DKIK	LOC6533563|XP_002094273.1|DYAK
OG0004984	LOC108079122|XP_017028854.1|DKIK	LOC6533218|XP_002093944.3|DYAK
OG0004985	LOC108079753|XP_017029660.1|DKIK	LOC6532402|XP_039230550.1|DYAK
OG0004986	LOC108080670|XP_017030991.1|DKIK	LOC6534262|XP_002094943.2|DYAK
OG0004987	LOC108078779|XP_017028313.1|DKIK	LOC6534405|XP_039230163.1|DYAK
OG0004988	LOC108079754|XP_017029662.1|DKIK	LOC6532403|XP_002093154.2|DYAK
OG0004989	LOC108078965|XP_017028620.1|DKIK	LOC6534403|XP_002095081.1|DYAK
OG0004990	LOC108078059|XP_017027111.1|DKIK	LOC6530726|XP_002091617.1|DYAK
OG0004991	LOC108072433|XP_017019043.1|DKIK	LOC6530185|XP_002091123.1|DYAK
OG0004992	LOC108072434|XP_017019044.1|DKIK	LOC6530186|XP_002091124.1|DYAK
OG0004993	LOC108073871|XP_017021147.1|DKIK	LOC6533861|XP_002094561.1|DYAK
OG0004994	LOC108073838|XP_017021107.1|DKIK	LOC6532799|XP_002093536.1|DYAK
OG0004995	LOC108080492|XP_017030746.1|DKIK	LOC6532854|XP_039229524.1|DYAK
OG0004996	LOC108078870|XP_017028472.1|DKIK	LOC6532619|XP_002093363.1|DYAK
OG0004997	LOC108078261|XP_017027488.1|DKIK	LOC6531480|XP_002092279.1|DYAK
OG0004998	LOC108078170|XP_017027314.1|DKIK	LOC6531578|XP_002092376.1|DYAK
OG0004999	LOC108070575|XP_017016618.1|DKIK	LOC6533042|XP_039230911.1|DYAK
OG0005000	LOC108074459|XP_017022009.1|DKIK	LOC6529400|XP_002090405.1|DYAK
OG0005001	LOC108070600|XP_017016659.1|DKIK	LOC6533409|XP_002094127.1|DYAK
OG0005002	LOC108080436|XP_017030660.1|DKIK	LOC6536790|XP_002097360.1|DYAK
OG0005003	LOC108072758|XP_017019519.1|DKIK	LOC6532760|XP_002093502.1|DYAK
OG0005004	LOC108079804|XP_017029772.1|DKIK	LOC6533247|XP_002093973.1|DYAK
OG0005005	LOC108082972|XP_017034084.1|DKIK	LOC6539454|XP_002086344.2|DYAK
OG0005006	LOC108075280|XP_017023157.1|DKIK	LOC6532347|XP_015049289.1|DYAK
OG0005007	LOC108071958|XP_017018417.1|DKIK	LOC6534306|XP_002094987.2|DYAK
OG0005008	LOC108073581|XP_017020756.1|DKIK	LOC6523846|XP_039230427.1|DYAK
OG0005009	LOC108078620|XP_017028032.1|DKIK	LOC6534328|XP_002095008.1|DYAK
OG0005010	LOC108073808|XP_017021072.1|DKIK	LOC6533781|XP_002094484.1|DYAK
OG0005011	LOC108072184|XP_017018729.1|DKIK	LOC6531956|XP_002092742.1|DYAK
OG0005012	LOC108080206|XP_017030351.1|DKIK	LOC6534706|XP_039229691.1|DYAK
OG0005013	LOC108072060|XP_017018545.1|DKIK	LOC6536313|XP_002096897.1|DYAK
OG0005014	LOC108078849|XP_017028432.1|DKIK	LOC6533555|XP_002094265.1|DYAK
OG0005015	LOC108073917|XP_017021204.1|DKIK	LOC6534892|XP_002095564.2|DYAK
OG0005016	LOC108078892|XP_017028513.1|DKIK	LOC6539522|XP_002086411.2|DYAK
OG0005017	LOC108078703|XP_017028148.1|DKIK	LOC6532714|XP_039230625.1|DYAK
OG0005018	LOC108078619|XP_017028035.1|DKIK	LOC6532246|XP_002093019.1|DYAK
OG0005019	LOC108078707|XP_017028155.1|DKIK	LOC6535107|XP_002095770.2|DYAK
OG0005020	LOC108077963|XP_017026992.1|DKIK	LOC6528842|XP_002089874.1|DYAK
OG0005021	LOC108077195|XP_017025928.1|DKIK	LOC6528029|XP_002089096.1|DYAK
OG0005022	LOC108079800|XP_017029769.1|DKIK	LOC6532410|XP_002093161.1|DYAK
OG0005023	LOC108078317|XP_017027604.1|DKIK	LOC6528810|XP_002089842.1|DYAK
OG0005024	LOC108079894|XP_017029910.1|DKIK	LOC6532440|XP_002093187.1|DYAK
OG0005025	LOC108078810|XP_017028377.1|DKIK	LOC6532589|XP_002093333.1|DYAK
OG0005026	LOC108070570|XP_017016611.1|DKIK	LOC6533403|XP_002094121.1|DYAK
OG0005027	LOC108072791|XP_017019561.1|DKIK	LOC6532876|XP_015049671.1|DYAK
OG0005028	LOC108077707|XP_017026635.1|DKIK	LOC6536833|XP_002097403.1|DYAK
OG0005029	LOC108071946|XP_017018400.1|DKIK	LOC6534310|XP_002094990.1|DYAK
OG0005030	LOC108079099|XP_017028816.1|DKIK	LOC6532193|XP_002092967.1|DYAK
OG0005031	LOC108071920|XP_017018368.1|DKIK	LOC6533612|XP_039229383.1|DYAK
OG0005032	LOC108085814|XP_017038053.1|DKIK	LOC6539393|XP_002086288.1|DYAK
OG0005033	LOC108086002|XP_017038301.1|DKIK	LOC6533084|XP_039229580.1|DYAK
OG0005034	LOC108086001|XP_017038299.1|DKIK	LOC26534955|XP_015049806.1|DYAK
OG0005035	LOC108085807|XP_017038047.1|DKIK	LOC26535330|XP_039229496.1|DYAK
OG0005036	LOC108075158|XP_017022935.1|DKIK	LOC6533494|XP_002094205.1|DYAK
OG0005037	LOC108078778|XP_017028311.1|DKIK	LOC6532573|XP_015049437.1|DYAK
OG0005038	LOC108079884|XP_017029891.1|DKIK	LOC6532829|XP_002093566.1|DYAK
OG0005039	LOC108077432|XP_017026228.1|DKIK	LOC6526813|XP_002087915.1|DYAK
OG0005040	LOC108077519|XP_017026372.1|DKIK	LOC6534667|XP_002095342.2|DYAK
OG0005041	LOC108085826|XP_017038068.1|DKIK	LOC6539785|XP_002086665.2|DYAK
OG0005042	LOC108075086|XP_017022859.1|DKIK	LOC6533473|XP_002094184.3|DYAK
OG0005043	LOC108078020|XP_017027069.1|DKIK	LOC6530707|XP_002091598.1|DYAK
OG0005044	LOC108078394|XP_017027739.1|DKIK	LOC6530709|XP_002091600.1|DYAK
OG0005045	LOC108077956|XP_017026984.1|DKIK	LOC6530711|XP_002091602.1|DYAK
OG0005046	LOC108081151|XP_017031679.1|DKIK	LOC6531080|XP_002091914.1|DYAK
OG0005047	LOC108070444|XP_017016411.1|DKIK	LOC6533903|XP_002094603.1|DYAK
OG0005048	LOC108070489|XP_017016471.1|DKIK	LOC6533902|XP_002094602.1|DYAK
OG0005049	LOC108085806|XP_017038045.1|DKIK	LOC6534694|XP_039229493.1|DYAK
OG0005050	LOC108072444|XP_017019061.1|DKIK	LOC6530188|XP_002091126.1|DYAK
OG0005051	LOC108085819|XP_017038059.1|DKIK	LOC6534681|XP_002095356.2|DYAK
OG0005052	LOC108085809|XP_017038049.1|DKIK	LOC6539389|XP_002086284.2|DYAK
OG0005053	LOC108077270|XP_017026026.1|DKIK	LOC6527888|XP_002088960.1|DYAK
OG0005054	LOC108075002|XP_017022734.1|DKIK	LOC6534799|XP_039229715.1|DYAK
OG0005055	LOC108083414|XP_017034658.1|DKIK	LOC6525132|XP_002100970.1|DYAK
OG0005056	LOC108078461|XP_017027842.1|DKIK	LOC6531567|XP_039228839.1|DYAK
OG0005057	LOC108078223|XP_017027480.1|DKIK	LOC6533335|XP_015049905.2|DYAK
OG0005058	LOC108079307|XP_017029077.1|DKIK	LOC6533045|XP_039230927.1|DYAK
OG0005059	LOC108076202|XP_017024425.1|DKIK	LOC6532103|XP_039228037.1|DYAK
OG0005060	LOC108076308|XP_017024567.1|DKIK	LOC6532102|XP_002092878.2|DYAK
OG0005061	LOC108082777|XP_017033799.1|DKIK	LOC6527083|XP_002088176.1|DYAK
OG0005062	LOC108072105|XP_017018608.1|DKIK	LOC6531929|XP_015051619.1|DYAK
OG0005063	LOC108083314|XP_017034545.1|DKIK	LOC6539292|XP_002086187.1|DYAK
