Orthogroup	DKIK.longest_only	DSAN.longest_only
OG0004397	LOC108081823|XP_017032553.1|DKIK	LOC120447151|XP_039484533.1|DSAN
OG0004398	LOC108081826|XP_017032555.1|DKIK	LOC120447157|XP_039484543.1|DSAN
OG0004399	LOC108082547|XP_017033477.1|DKIK	LOC120447201|XP_039484627.1|DSAN
OG0004400	LOC108085428|XP_017037506.1|DKIK	LOC120454572|XP_039495905.1|DSAN
OG0004401	LOC108072201|XP_017018749.1|DKIK	LOC120446282|XP_039483102.1|DSAN
OG0004402	LOC108078367|XP_017027682.1|DKIK	LOC120444675|XP_039480469.1|DSAN
OG0004403	LOC108076331|XP_017024604.1|DKIK	LOC120446043|XP_039482750.1|DSAN
OG0004404	LOC108085106|XP_017037068.1|DKIK	LOC120458667|XP_039502338.1|DSAN
OG0004405	LOC108075003|XP_017022737.1|DKIK	LOC120449068|XP_039487300.1|DSAN
OG0004406	LOC108084799|XP_017036639.1|DKIK	LOC120447630|XP_039485063.1|DSAN
OG0004407	LOC108082439|XP_017033297.1|DKIK	LOC120448409|XP_039486343.1|DSAN
OG0004408	LOC108075129|XP_017022901.1|DKIK	LOC120448410|XP_039486340.1|DSAN, LOC120448411|XP_039486341.1|DSAN
OG0004409	LOC108076451|XP_017024820.1|DKIK	LOC120454828|XP_039496227.1|DSAN
OG0004410	LOC108078162|XP_017027303.1|DKIK	LOC120444334|XP_039479824.1|DSAN
OG0004411	LOC108070468|XP_017016439.1|DKIK	LOC120450590|XP_039489645.1|DSAN
OG0004412	LOC108070467|XP_017016438.1|DKIK	LOC120450589|XP_039489643.1|DSAN
OG0004413	LOC108072187|XP_017018732.1|DKIK	LOC120445618|XP_039482064.1|DSAN
OG0004414	LOC108071995|XP_017018459.1|DKIK	LOC120446400|XP_039483274.1|DSAN
OG0004415	LOC108072447|XP_017019064.1|DKIK	LOC120444918|XP_039480846.1|DSAN
OG0004416	LOC108081830|XP_017032560.1|DKIK	LOC120450870|XP_039490031.1|DSAN
OG0004417	LOC108073566|XP_017020742.1|DKIK	LOC120453071|XP_039493531.1|DSAN
OG0004418	LOC108081246|XP_017031817.1|DKIK	LOC120445590|XP_039482016.1|DSAN
OG0004419	LOC108078497|XP_017027883.1|DKIK	LOC120449609|XP_039488134.1|DSAN
OG0004420	LOC108078383|XP_017027711.1|DKIK	LOC120446519|XP_039483464.1|DSAN
OG0004421	LOC108080587|XP_017030881.1|DKIK	LOC120449519|XP_039487962.1|DSAN
OG0004422	LOC108071881|XP_017018298.1|DKIK	LOC120449153|XP_039487423.1|DSAN
OG0004423	LOC108076356|XP_017024642.1|DKIK	LOC120446912|XP_039484082.1|DSAN
OG0004424	LOC108070861|XP_017016983.1|DKIK	LOC120444743|XP_039480602.1|DSAN
OG0004425	LOC108075124|XP_017022896.1|DKIK	LOC120447953|XP_039485574.1|DSAN
OG0004426	LOC108075238|XP_017023083.1|DKIK	LOC120450445|XP_039489393.1|DSAN
OG0004427	LOC108078279|XP_017027525.1|DKIK	LOC120448058|XP_039485742.1|DSAN
OG0004428	LOC108074044|XP_017021400.1|DKIK	LOC120453904|XP_039494765.1|DSAN
OG0004429	LOC108081388|XP_017032034.1|DKIK	LOC120450538|XP_039489571.1|DSAN
OG0004430	LOC108072762|XP_017019523.1|DKIK	LOC120447994|XP_039485625.1|DSAN
OG0004431	LOC108073471|XP_017020604.1|DKIK	LOC120451235|XP_039490663.1|DSAN
OG0004432	LOC108073470|XP_017020602.1|DKIK	LOC120451234|XP_039490662.1|DSAN
OG0004433	LOC108070480|XP_017016455.1|DKIK	LOC120448660|XP_039486729.1|DSAN
OG0004434	LOC108081824|XP_017032554.1|DKIK	LOC120447154|XP_039484540.1|DSAN
OG0004435	LOC108076808|XP_017025324.1|DKIK	LOC120444484|XP_039480098.1|DSAN
OG0004436	LOC108072907|XP_017019720.1|DKIK	LOC120444428|XP_039480001.1|DSAN
OG0004437	LOC108072391|XP_017018988.1|DKIK	LOC120446647|XP_039483652.1|DSAN
OG0004438	LOC108072991|XP_017019928.1|DKIK	LOC120445374|XP_039481690.1|DSAN
OG0004439	LOC108076454|XP_017024819.1|DKIK	LOC120444343|XP_039479850.1|DSAN
OG0004440	LOC108078164|XP_017027306.1|DKIK	LOC120446040|XP_039482737.1|DSAN
OG0004441	LOC108074505|XP_017022072.1|DKIK	LOC120458483|XP_039502078.1|DSAN
OG0004442	LOC108078372|XP_017027689.1|DKIK	LOC120445109|XP_039481187.1|DSAN
OG0004443	LOC108073987|XP_017021328.1|DKIK	LOC120449146|XP_039487415.1|DSAN
OG0004444	LOC108076283|XP_017024521.1|DKIK	LOC120446858|XP_039483991.1|DSAN
OG0004445	LOC108071999|XP_017018463.1|DKIK	LOC120444527|XP_039480208.1|DSAN
OG0004446	LOC108085320|XP_017037365.1|DKIK	LOC120453824|XP_039494643.1|DSAN
OG0004447	LOC108084530|XP_017036256.1|DKIK	LOC120451663|XP_039491472.1|DSAN
OG0004448	LOC108078028|XP_017027078.1|DKIK	LOC120446486|XP_039483425.1|DSAN
OG0004449	LOC108083134|XP_017034300.1|DKIK	LOC120450254|XP_039489075.1|DSAN
OG0004450	LOC108082512|XP_017033429.1|DKIK	LOC120446807|XP_039483903.1|DSAN
OG0004451	LOC108082431|XP_017033290.1|DKIK	LOC120445931|XP_039482526.1|DSAN
OG0004452	LOC108076577|XP_017024975.1|DKIK	LOC120446533|XP_039483480.1|DSAN
OG0004453	LOC108082484|XP_017033387.1|DKIK	LOC120447001|XP_039484239.1|DSAN
OG0004454	LOC108085593|XP_017037748.1|DKIK	LOC120451202|XP_039490588.1|DSAN
OG0004455	LOC108082994|XP_017034106.1|DKIK	LOC120448851|XP_039486992.1|DSAN
OG0004456	LOC108082922|XP_017034000.1|DKIK	LOC120456285|XP_039498960.1|DSAN
OG0004457	LOC108073913|XP_017021198.1|DKIK	LOC120448627|XP_039486678.1|DSAN
OG0004458	LOC108073999|XP_017021341.1|DKIK	LOC120449300|XP_039487625.1|DSAN
OG0004459	LOC108070459|XP_017016428.1|DKIK	LOC120450212|XP_039489017.1|DSAN
OG0004460	LOC108077552|XP_017026432.1|DKIK	LOC120450256|XP_039489080.1|DSAN
OG0004461	LOC108083105|XP_017034252.1|DKIK	LOC120449017|XP_039487228.1|DSAN
OG0004462	LOC108085543|XP_017037668.1|DKIK	LOC120449443|XP_039487850.1|DSAN
OG0004463	LOC108072778|XP_017019551.1|DKIK	LOC120448733|XP_039486842.1|DSAN
OG0004464	LOC108084797|XP_017036634.1|DKIK	LOC120450177|XP_039488969.1|DSAN
OG0004465	LOC108083307|XP_017034532.1|DKIK	LOC120448344|XP_039486240.1|DSAN
OG0004466	LOC108085498|XP_017037608.1|DKIK	LOC120449759|XP_039488329.1|DSAN
OG0004467	LOC108083149|XP_017034319.1|DKIK	LOC120448856|XP_039486997.1|DSAN
OG0004468	LOC108083027|XP_017034148.1|DKIK	LOC120448855|XP_039486996.1|DSAN
OG0004469	LOC108083155|XP_017034328.1|DKIK	LOC120449190|XP_039487478.1|DSAN
OG0004470	LOC108082743|XP_017033742.1|DKIK	LOC120445247|XP_039481455.1|DSAN
OG0004471	LOC108075637|XP_017023670.1|DKIK	LOC120451612|XP_039491386.1|DSAN
OG0004472	LOC108078268|XP_017027506.1|DKIK	LOC120458210|XP_039501721.1|DSAN
OG0004473	LOC108082509|XP_017033426.1|DKIK	LOC120445983|XP_039482649.1|DSAN
OG0004474	LOC108082505|XP_017033423.1|DKIK	LOC120445982|XP_039482648.1|DSAN
OG0004475	LOC108071385|XP_017017618.1|DKIK	LOC120454672|XP_039496122.1|DSAN
OG0004476	LOC108073625|XP_017020813.1|DKIK	LOC120458834|XP_039502591.1|DSAN
OG0004477	LOC108078409|XP_017027754.1|DKIK	LOC120448079|XP_039485789.1|DSAN
OG0004478	LOC108074764|XP_017022431.1|DKIK	LOC120444922|XP_039480853.1|DSAN
OG0004479	LOC108072212|XP_017018762.1|DKIK	LOC120445418|XP_039481768.1|DSAN
OG0004480	LOC108074178|XP_017021603.1|DKIK	LOC120455185|XP_039497057.1|DSAN
OG0004481	LOC108076763|XP_017025252.1|DKIK	LOC120447004|XP_039484244.1|DSAN
OG0004482	LOC108073716|XP_017020951.1|DKIK	LOC120453406|XP_039494030.1|DSAN
OG0004483	LOC108072098|XP_017018600.1|DKIK	LOC120444800|XP_039480681.1|DSAN
OG0004484	LOC108084003|XP_017035505.1|DKIK	LOC120452391|XP_039492540.1|DSAN
OG0004485	LOC108076041|XP_017024188.1|DKIK	LOC120455288|XP_039497261.1|DSAN
OG0004486	LOC108078203|XP_017027376.1|DKIK	LOC120447106|XP_039484451.1|DSAN
OG0004487	LOC108078797|XP_017028351.1|DKIK	LOC120450348|XP_039489257.1|DSAN
OG0004488	LOC108080714|XP_017031054.1|DKIK	LOC120443738|XP_039478927.1|DSAN
OG0004489	LOC108079756|XP_017029666.1|DKIK	LOC120450428|XP_039489372.1|DSAN
OG0004490	LOC108078035|XP_017027085.1|DKIK	LOC120445705|XP_039482199.1|DSAN
OG0004491	LOC108082671|XP_017033658.1|DKIK	LOC120458011|XP_039501443.1|DSAN
OG0004492	LOC108083270|XP_017034477.1|DKIK	LOC120447521|XP_039484886.1|DSAN
OG0004493	LOC108086282|XP_017016312.1|DKIK	LOC120449520|XP_039487966.1|DSAN
OG0004493	LOC108076850|XP_017025369.1|DKIK	LOC120446676|XP_039483684.1|DSAN
OG0004494	LOC108085475|XP_017037581.1|DKIK	LOC120452196|XP_039492245.1|DSAN
OG0004495	LOC108073552|XP_017020725.1|DKIK	LOC120453853|XP_039494690.1|DSAN
OG0004497	LOC108076543|XP_017024944.1|DKIK	LOC120446497|XP_039483439.1|DSAN
OG0004498	LOC108074060|XP_017021421.1|DKIK	LOC120453397|XP_039494019.1|DSAN
OG0004499	LOC108085158|XP_017037182.1|DKIK	LOC120458743|XP_039502441.1|DSAN
OG0004500	LOC108082358|XP_017033187.1|DKIK	LOC120446811|XP_039483906.1|DSAN
OG0004501	LOC108082575|XP_017033521.1|DKIK	LOC120445329|XP_039481588.1|DSAN
OG0004502	LOC108072317|XP_017018880.1|DKIK	LOC120444272|XP_039479720.1|DSAN
OG0004503	LOC108085833|XP_017038080.1|DKIK, LOC108085834|XP_017038081.1|DKIK	LOC120453414|XP_039494046.1|DSAN
OG0004504	LOC108077168|XP_017025896.1|DKIK	LOC120448526|XP_039486498.1|DSAN
OG0004505	LOC108073925|XP_017021253.1|DKIK	LOC120452806|XP_039493140.1|DSAN
OG0004506	LOC108077757|XP_017026726.1|DKIK	LOC120451309|XP_039490812.1|DSAN
OG0004507	LOC108085659|XP_017037839.1|DKIK	LOC120452390|XP_039492539.1|DSAN
OG0004508	LOC108085557|XP_017037684.1|DKIK	LOC120453042|XP_039493496.1|DSAN
OG0004509	LOC108073836|XP_017021106.1|DKIK	LOC120447767|XP_039485248.1|DSAN
OG0004510	LOC108084480|XP_017036191.1|DKIK	LOC120457247|XP_039500570.1|DSAN
OG0004511	LOC108073402|XP_017020483.1|DKIK	LOC120451761|XP_039491623.1|DSAN
OG0004512	LOC108074893|XP_017022603.1|DKIK	LOC120454905|XP_039496515.1|DSAN
OG0004513	LOC108071861|XP_017018276.1|DKIK	LOC120454842|XP_039496268.1|DSAN
OG0004514	LOC108082648|XP_017033620.1|DKIK	LOC120454924|XP_039496611.1|DSAN
OG0004515	LOC108079249|XP_017029026.1|DKIK	LOC120454969|XP_039496684.1|DSAN
OG0004516	LOC108076075|XP_017024273.1|DKIK	LOC120456704|XP_039499609.1|DSAN
OG0004517	LOC108076778|XP_017025275.1|DKIK	LOC120456775|XP_039499707.1|DSAN
OG0004518	LOC108084203|XP_017035807.1|DKIK	LOC120457361|XP_039500818.1|DSAN
OG0004519	LOC108075747|XP_017023791.1|DKIK	LOC120453516|XP_039494198.1|DSAN
OG0004520	LOC108071857|XP_017018263.1|DKIK	LOC120455348|XP_039497375.1|DSAN
OG0004521	LOC108071381|XP_017017608.1|DKIK	LOC120458601|XP_039502239.1|DSAN
OG0004522	LOC108083780|XP_017035195.1|DKIK	LOC120456676|XP_039499567.1|DSAN
OG0004523	LOC108082824|XP_017033876.1|DKIK	LOC120450975|XP_039490201.1|DSAN
OG0004524	LOC108071840|XP_017018241.1|DKIK	LOC120456951|XP_039500028.1|DSAN
OG0004525	LOC108084444|XP_017036145.1|DKIK	LOC120455547|XP_039497820.1|DSAN
OG0004526	LOC108076049|XP_017024212.1|DKIK	LOC120455169|XP_039497030.1|DSAN
OG0004527	LOC108078220|XP_017027401.1|DKIK	LOC120456959|XP_039500038.1|DSAN
OG0004528	LOC108080133|XP_017030256.1|DKIK	LOC120455385|XP_039497446.1|DSAN
OG0004529	LOC108070926|XP_017017070.1|DKIK	LOC120456886|XP_039499916.1|DSAN
OG0004530	LOC108079967|XP_017030018.1|DKIK	LOC120457112|XP_039500258.1|DSAN
OG0004531	LOC108084045|XP_017035552.1|DKIK	LOC120452568|XP_039492784.1|DSAN
OG0004532	LOC108085065|XP_017037016.1|DKIK	LOC120457223|XP_039500529.1|DSAN
OG0004533	LOC108079420|XP_017029236.1|DKIK	LOC120455640|XP_039497964.1|DSAN
OG0004534	LOC108076471|XP_017024847.1|DKIK	LOC120446526|XP_039483472.1|DSAN
OG0004535	LOC108071535|XP_017017796.1|DKIK	LOC120450230|XP_039489042.1|DSAN
OG0004536	LOC108080087|XP_017030173.1|DKIK	LOC120456341|XP_039499049.1|DSAN
OG0004537	LOC108080375|XP_017030585.1|DKIK	LOC120455505|XP_039497702.1|DSAN
OG0004538	LOC108076369|XP_017024660.1|DKIK	LOC120445429|XP_039481790.1|DSAN
OG0004539	LOC108073216|XP_017020236.1|DKIK	LOC120452833|XP_039493192.1|DSAN
OG0004540	LOC108079273|XP_017029056.1|DKIK	LOC120456130|XP_039498693.1|DSAN
OG0004541	LOC108082404|XP_017033238.1|DKIK	LOC120444347|XP_039479858.1|DSAN
OG0004542	LOC108071828|XP_017018225.1|DKIK	LOC120456305|XP_039498987.1|DSAN
OG0004543	LOC108083896|XP_017035380.1|DKIK	LOC120455933|XP_039498394.1|DSAN
OG0004544	LOC108082923|XP_017034001.1|DKIK	LOC120456286|XP_039498961.1|DSAN
OG0004545	LOC108075595|XP_017023605.1|DKIK	LOC120454681|XP_039496131.1|DSAN
OG0004546	LOC108073019|XP_017019966.1|DKIK	LOC120444827|XP_039480717.1|DSAN
OG0004547	LOC108079206|XP_017028958.1|DKIK	LOC120456385|XP_039499144.1|DSAN
OG0004548	LOC108083566|XP_017034913.1|DKIK	LOC120457284|XP_039500659.1|DSAN
OG0004549	LOC108076062|XP_017024245.1|DKIK	LOC120457198|XP_039500486.1|DSAN
OG0004550	LOC108079463|XP_017029293.1|DKIK	LOC120456184|XP_039498792.1|DSAN
OG0004551	LOC108076719|XP_017025175.1|DKIK	LOC120445888|XP_039482472.1|DSAN
OG0004552	LOC108083517|XP_017034827.1|DKIK	LOC120455281|XP_039497238.1|DSAN
OG0004553	LOC108077529|XP_017026385.1|DKIK	LOC120447613|XP_039485021.1|DSAN
OG0004554	LOC108080142|XP_017030265.1|DKIK	LOC120454971|XP_039496687.1|DSAN
OG0004555	LOC108080018|XP_017030074.1|DKIK	LOC120456537|XP_039499349.1|DSAN
OG0004556	LOC108079004|XP_017028670.1|DKIK	LOC120455045|XP_039496827.1|DSAN
OG0004557	LOC108079314|XP_017029096.1|DKIK	LOC120457251|XP_039500578.1|DSAN
OG0004558	LOC108079734|XP_017029634.1|DKIK	LOC120455896|XP_039498327.1|DSAN
OG0004559	LOC108081035|XP_017031486.1|DKIK	LOC120453083|XP_039493544.1|DSAN
OG0004560	LOC108083735|XP_017035135.1|DKIK	LOC120457867|XP_039501325.1|DSAN
OG0004561	LOC108077630|XP_017026531.1|DKIK	LOC120453619|XP_039494332.1|DSAN
OG0004562	LOC108083755|XP_017035161.1|DKIK	LOC120453632|XP_039494357.1|DSAN
OG0004563	LOC108081124|XP_017031630.1|DKIK	LOC120454587|XP_039495969.1|DSAN
OG0004564	LOC108075820|XP_017023922.1|DKIK	LOC120452204|XP_039492258.1|DSAN
OG0004565	LOC108075533|XP_017023519.1|DKIK	LOC120454097|XP_039495041.1|DSAN
OG0004566	LOC108083868|XP_017035346.1|DKIK	LOC120455117|XP_039496943.1|DSAN
OG0004567	LOC108074253|XP_017021711.1|DKIK	LOC120456225|XP_039498843.1|DSAN
OG0004568	LOC108079345|XP_017029139.1|DKIK	LOC120457345|XP_039500788.1|DSAN
OG0004569	LOC108077733|XP_017026684.1|DKIK	LOC120451155|XP_039490520.1|DSAN
OG0004570	LOC108076371|XP_017024665.1|DKIK	LOC120444313|XP_039479790.1|DSAN
OG0004571	LOC108083547|XP_017034881.1|DKIK	LOC120457176|XP_039500405.1|DSAN
OG0004572	LOC108077420|XP_017026211.1|DKIK	LOC120458782|XP_039502497.1|DSAN
OG0004573	LOC108083933|XP_017035423.1|DKIK	LOC120451316|XP_039490819.1|DSAN
OG0004574	LOC108080242|XP_017030389.1|DKIK	LOC120456484|XP_039499282.1|DSAN
OG0004575	LOC108080227|XP_017030371.1|DKIK	LOC120455418|XP_039497500.1|DSAN
OG0004576	LOC108084908|XP_017036793.1|DKIK	LOC120451002|XP_039490248.1|DSAN
OG0004577	LOC108074081|XP_017021449.1|DKIK	LOC120453906|XP_039494771.1|DSAN
OG0004578	LOC108074127|XP_017021515.1|DKIK	LOC120455649|XP_039497974.1|DSAN
OG0004579	LOC108082175|XP_017032971.1|DKIK	LOC120451097|XP_039490470.1|DSAN
OG0004580	LOC108074115|XP_017021503.1|DKIK	LOC120454445|XP_039495681.1|DSAN
OG0004581	LOC108081036|XP_017031487.1|DKIK	LOC120454340|XP_039495485.1|DSAN
OG0004582	LOC108073728|XP_017020975.1|DKIK	LOC120452634|XP_039492878.1|DSAN
OG0004583	LOC108071839|XP_017018240.1|DKIK	LOC120456102|XP_039498641.1|DSAN
OG0004584	LOC108074650|XP_017022254.1|DKIK	LOC120445519|XP_039481912.1|DSAN
OG0004585	LOC108077671|XP_017026581.1|DKIK	LOC120452253|XP_039492315.1|DSAN
OG0004586	LOC108076051|XP_017024219.1|DKIK	LOC120457092|XP_039500212.1|DSAN
OG0004587	LOC108083188|XP_017034380.1|DKIK	LOC120451845|XP_039491755.1|DSAN
OG0004588	LOC108083214|XP_017034416.1|DKIK	LOC120452102|XP_039492112.1|DSAN
OG0004589	LOC108079786|XP_017029730.1|DKIK	LOC120456900|XP_039499936.1|DSAN
OG0004590	LOC108073384|XP_017020454.1|DKIK	LOC120453117|XP_039493590.1|DSAN
OG0004591	LOC108073489|XP_017020637.1|DKIK	LOC120451223|XP_039490640.1|DSAN
OG0004592	LOC108076994|XP_017025552.1|DKIK	LOC120455460|XP_039497616.1|DSAN
OG0004593	LOC108071710|XP_017018020.1|DKIK	LOC120456918|XP_039499986.1|DSAN
OG0004594	LOC108078983|XP_017028643.1|DKIK	LOC120456605|XP_039499449.1|DSAN
OG0004595	LOC108071747|XP_017018060.1|DKIK	LOC120456468|XP_039499250.1|DSAN
OG0004596	LOC108082951|XP_017034056.1|DKIK	LOC120456271|XP_039498933.1|DSAN
OG0004597	LOC108083469|XP_017034745.1|DKIK	LOC120455026|XP_039496791.1|DSAN
OG0004598	LOC108079885|XP_017029894.1|DKIK	LOC120449069|XP_039487301.1|DSAN
OG0004599	LOC108086174|XP_017038524.1|DKIK	LOC120455608|XP_039497926.1|DSAN
OG0004600	LOC108079328|XP_017029118.1|DKIK	LOC120456340|XP_039499048.1|DSAN
OG0004601	LOC108079342|XP_017029137.1|DKIK	LOC120455928|XP_039498388.1|DSAN
OG0004602	LOC108080182|XP_017030319.1|DKIK	LOC120455532|XP_039497755.1|DSAN
OG0004603	LOC108074331|XP_017021830.1|DKIK	LOC120458042|XP_039501485.1|DSAN
OG0004604	LOC108071825|XP_017018221.1|DKIK	LOC120455859|XP_039498264.1|DSAN
OG0004605	LOC108085762|XP_017037992.1|DKIK	LOC120456465|XP_039499245.1|DSAN
OG0004606	LOC108076982|XP_017025565.1|DKIK	LOC120451771|XP_039491635.1|DSAN
OG0004607	LOC108074914|XP_017022631.1|DKIK	LOC120456035|XP_039498539.1|DSAN
OG0004608	LOC108084473|XP_017036176.1|DKIK	LOC120457273|XP_039500631.1|DSAN
OG0004609	LOC108083852|XP_017035324.1|DKIK	LOC120455815|XP_039498210.1|DSAN
OG0004610	LOC108073724|XP_017020959.1|DKIK	LOC120452931|XP_039493336.1|DSAN
OG0004611	LOC108073726|XP_017020970.1|DKIK	LOC120451963|XP_039491921.1|DSAN
OG0004612	LOC108073750|XP_017021007.1|DKIK	LOC120453018|XP_039493469.1|DSAN
OG0004613	LOC108081039|XP_017031492.1|DKIK	LOC120454343|XP_039495489.1|DSAN
OG0004614	LOC108083902|XP_017035387.1|DKIK	LOC120457108|XP_039500251.1|DSAN
OG0004615	LOC108079229|XP_017029001.1|DKIK	LOC120455372|XP_039497418.1|DSAN
OG0004616	LOC108071770|XP_017018103.1|DKIK	LOC120456447|XP_039499218.1|DSAN
OG0004617	LOC108074848|XP_017022546.1|DKIK	LOC120445843|XP_039482406.1|DSAN
OG0004618	LOC108084195|XP_017035787.1|DKIK	LOC120454691|XP_039496157.1|DSAN
OG0004619	LOC108073550|XP_017020723.1|DKIK	LOC120451102|XP_039490442.1|DSAN
OG0004620	LOC108073096|XP_017020076.1|DKIK	LOC120454601|XP_039495992.1|DSAN
OG0004621	LOC108075624|XP_017023647.1|DKIK	LOC120451640|XP_039491434.1|DSAN
OG0004622	LOC108084294|XP_017035946.1|DKIK	LOC120452616|XP_039492852.1|DSAN
OG0004623	LOC108077582|XP_017026468.1|DKIK	LOC120453461|XP_039494112.1|DSAN
OG0004624	LOC108075527|XP_017023513.1|DKIK	LOC120454071|XP_039495016.1|DSAN
OG0004625	LOC108071046|XP_017017235.1|DKIK	LOC120454952|XP_039496654.1|DSAN
OG0004626	LOC108076000|XP_017024143.1|DKIK	LOC120457259|XP_039500597.1|DSAN
OG0004627	LOC108072708|XP_017019447.1|DKIK	LOC120447455|XP_039484745.1|DSAN
OG0004628	LOC108079354|XP_017029150.1|DKIK	LOC120456628|XP_039499483.1|DSAN
OG0004629	LOC108075490|XP_017023437.1|DKIK	LOC120451356|XP_039490926.1|DSAN
OG0004630	LOC108073407|XP_017020492.1|DKIK	LOC120451608|XP_039491375.1|DSAN
OG0004631	LOC108083936|XP_017035431.1|DKIK	LOC120453095|XP_039493560.1|DSAN
OG0004632	LOC108083935|XP_017035429.1|DKIK	LOC120453091|XP_039493554.1|DSAN
OG0004633	LOC108077602|XP_017026491.1|DKIK	LOC120451772|XP_039491636.1|DSAN
OG0004634	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK	LOC120452686|XP_039492971.1|DSAN
OG0004635	LOC108074154|XP_017021546.1|DKIK	LOC120455217|XP_039497116.1|DSAN
OG0004636	LOC108079209|XP_017028965.1|DKIK	LOC120457099|XP_039500221.1|DSAN
OG0004637	LOC108080327|XP_017030513.1|DKIK	LOC120455198|XP_039497076.1|DSAN
OG0004638	LOC108082920|XP_017033999.1|DKIK	LOC120455991|XP_039498482.1|DSAN
OG0004639	LOC108084927|XP_017036813.1|DKIK	LOC120453889|XP_039494739.1|DSAN
OG0004640	LOC108084912|XP_017036796.1|DKIK	LOC120453818|XP_039494634.1|DSAN
OG0004641	LOC108085036|XP_017036976.1|DKIK	LOC120456679|XP_039499570.1|DSAN
OG0004642	LOC108080379|XP_017030590.1|DKIK	LOC120450609|XP_039489678.1|DSAN
OG0004643	LOC108080975|XP_017031391.1|DKIK	LOC120454105|XP_039495065.1|DSAN, LOC120454104|XP_039495061.1|DSAN
OG0004644	LOC108079400|XP_017029215.1|DKIK	LOC120455070|XP_039496856.1|DSAN
OG0004645	LOC108074346|XP_017021859.1|DKIK	LOC120446292|XP_039483123.1|DSAN
OG0004646	LOC108085323|XP_017037368.1|DKIK	LOC120453828|XP_039494656.1|DSAN
OG0004647	LOC108085063|XP_017037014.1|DKIK	LOC120457224|XP_039500532.1|DSAN
OG0004648	LOC108082956|XP_017034061.1|DKIK	LOC120456155|XP_039498726.1|DSAN
OG0004649	LOC108084463|XP_017036163.1|DKIK	LOC120456065|XP_039498589.1|DSAN
OG0004650	LOC108082053|XP_017032818.1|DKIK	LOC120447140|XP_039484512.1|DSAN
OG0004651	LOC108075422|XP_017023335.1|DKIK	LOC120451792|XP_039491679.1|DSAN
OG0004652	LOC108084220|XP_017035831.1|DKIK	LOC120450794|XP_039489889.1|DSAN
OG0004653	LOC108075255|XP_017023105.1|DKIK	LOC120450461|XP_039489415.1|DSAN
OG0004654	LOC108074565|XP_017022156.1|DKIK	LOC120454933|XP_039496627.1|DSAN
OG0004655	LOC108084581|XP_017036344.1|DKIK	LOC120452529|XP_039492727.1|DSAN
OG0004656	LOC108083555|XP_017034894.1|DKIK	LOC120456808|XP_039499779.1|DSAN
OG0004657	LOC108084855|XP_017036724.1|DKIK	LOC120453758|XP_039494525.1|DSAN
OG0004658	LOC108084958|XP_017036859.1|DKIK	LOC120453307|XP_039493896.1|DSAN
OG0004659	LOC108081253|XP_017031836.1|DKIK	LOC120452219|XP_039492279.1|DSAN
OG0004660	LOC108075592|XP_017023603.1|DKIK	LOC120454679|XP_039496128.1|DSAN
OG0004661	LOC108075621|XP_017023644.1|DKIK	LOC120452256|XP_039492319.1|DSAN
OG0004662	LOC108070639|XP_017016695.1|DKIK	LOC120453486|XP_039494154.1|DSAN
OG0004663	LOC108079347|XP_017029143.1|DKIK	LOC120456487|XP_039499285.1|DSAN
OG0004664	LOC108079416|XP_017029232.1|DKIK	LOC120456488|XP_039499286.1|DSAN
OG0004665	LOC108079453|XP_017029277.1|DKIK	LOC120456018|XP_039498516.1|DSAN
OG0004666	LOC108084202|XP_017035803.1|DKIK	LOC120450919|XP_039490117.1|DSAN
OG0004667	LOC108084292|XP_017035944.1|DKIK	LOC120452744|XP_039493053.1|DSAN
OG0004668	LOC108085058|XP_017037007.1|DKIK	LOC120456470|XP_039499253.1|DSAN
OG0004669	LOC108075841|XP_017023905.1|DKIK	LOC120458793|XP_039502521.1|DSAN
OG0004670	LOC108077807|XP_017026814.1|DKIK	LOC120452577|XP_039492794.1|DSAN
OG0004671	LOC108077688|XP_017026609.1|DKIK	LOC120452702|XP_039492992.1|DSAN
OG0004672	LOC108077592|XP_017026475.1|DKIK	LOC120451703|XP_039491534.1|DSAN
OG0004673	LOC108077740|XP_017026697.1|DKIK	LOC120451291|XP_039490776.1|DSAN
OG0004674	LOC108083714|XP_017035105.1|DKIK	LOC120453015|XP_039493465.1|DSAN
OG0004675	LOC108083713|XP_017035104.1|DKIK	LOC120451094|XP_039490433.1|DSAN
OG0004676	LOC108070692|XP_017016763.1|DKIK	LOC120451763|XP_039491625.1|DSAN
OG0004677	LOC108084552|XP_017036291.1|DKIK	LOC120452624|XP_039492864.1|DSAN
OG0004678	LOC108084610|XP_017036382.1|DKIK	LOC120451779|XP_039491656.1|DSAN
OG0004679	LOC108084629|XP_017036407.1|DKIK	LOC120451905|XP_039491848.1|DSAN
OG0004680	LOC108075572|XP_017023577.1|DKIK	LOC120452754|XP_039493066.1|DSAN
OG0004681	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK	LOC120451852|XP_039491777.1|DSAN
OG0004682	LOC108075794|XP_017023855.1|DKIK	LOC120450265|XP_039489097.1|DSAN
OG0004683	LOC108081208|XP_017031771.1|DKIK	LOC120452054|XP_039492052.1|DSAN
OG0004684	LOC108084046|XP_017035553.1|DKIK	LOC120451371|XP_039490955.1|DSAN
