Orthogroup	DKIK.longest_only	DGUA.longest_only
OG0005342	LOC108082073|XP_017032853.1|DKIK	LOC117582073|XP_034125521.1|DGUA
OG0005343	LOC108073043|XP_017019995.1|DKIK	LOC117578600|XP_034120081.1|DGUA
OG0005344	LOC108082383|XP_017033213.1|DKIK	LOC117578871|XP_034120556.1|DGUA
OG0005345	LOC108082779|XP_017033803.1|DKIK	LOC117584265|XP_034128967.1|DGUA
OG0005346	LOC108075876|XP_017023969.1|DKIK	LOC117584013|XP_034128636.1|DGUA
OG0005347	LOC108086124|XP_017038461.1|DKIK	LOC117582378|XP_034125936.1|DGUA
OG0005348	LOC108077256|XP_017026008.1|DKIK	LOC117584746|XP_034129720.1|DGUA
OG0005349	LOC108077059|XP_017025714.1|DKIK	LOC117584501|XP_034129324.1|DGUA
OG0005350	LOC108081984|XP_017032711.1|DKIK	LOC117582066|XP_034125513.1|DGUA
OG0005351	LOC108070567|XP_017016607.1|DKIK	LOC117589170|XP_034136775.1|DGUA
OG0005352	LOC108077126|XP_017025819.1|DKIK	LOC117584794|XP_034129799.1|DGUA
OG0005353	LOC108082461|XP_017033326.1|DKIK	LOC117586934|XP_034133191.1|DGUA
OG0005354	LOC108075838|XP_017023903.1|DKIK	LOC117584571|XP_034129428.1|DGUA
OG0005355	LOC108074288|XP_017021763.1|DKIK	LOC117584816|XP_034129828.1|DGUA
OG0005356	LOC108074302|XP_017021780.1|DKIK	LOC117584820|XP_034129833.1|DGUA
OG0005357	LOC108079618|XP_017029482.1|DKIK	LOC117581835|XP_034125173.1|DGUA
OG0005358	LOC108075865|XP_017023949.1|DKIK	LOC117583880|XP_034128423.1|DGUA
OG0005359	LOC108086135|XP_017038477.1|DKIK	LOC117592144|XP_034141590.1|DGUA
OG0005360	LOC108085511|XP_017037623.1|DKIK	LOC117579614|XP_034121440.1|DGUA
OG0005361	LOC108077247|XP_017025996.1|DKIK	LOC117584192|XP_034128851.1|DGUA
OG0005362	LOC108074504|XP_017022071.1|DKIK	LOC117587779|XP_034134612.1|DGUA
OG0005363	LOC108073637|XP_017020845.1|DKIK	LOC117587749|XP_034134563.1|DGUA
OG0005364	LOC108078389|XP_017027733.1|DKIK	LOC117592663|XP_034142538.1|DGUA
OG0005365	LOC108082191|XP_017033000.1|DKIK	LOC117581837|XP_034125175.1|DGUA
OG0005366	LOC108082231|XP_017033058.1|DKIK	LOC117582648|XP_034126435.1|DGUA
OG0005367	LOC108082168|XP_017032963.1|DKIK	LOC117582646|XP_034126433.1|DGUA
OG0005368	LOC108073321|XP_017020371.1|DKIK	LOC117582806|XP_034126728.1|DGUA
OG0005369	LOC108072624|XP_017019342.1|DKIK	LOC117582114|XP_034125579.1|DGUA
OG0005370	LOC108082039|XP_017032801.1|DKIK	LOC117582501|XP_034126176.1|DGUA
OG0005371	LOC108081973|XP_017032696.1|DKIK	LOC117582504|XP_034126182.1|DGUA
OG0005372	LOC108084199|XP_017035797.1|DKIK	LOC117589784|XP_034137872.1|DGUA
OG0005373	LOC108074550|XP_017022176.1|DKIK	LOC117587593|XP_034134327.1|DGUA
OG0005374	LOC108077071|XP_017025728.1|DKIK	LOC117584857|XP_034129889.1|DGUA
OG0005375	LOC108077070|XP_017025727.1|DKIK	LOC117584855|XP_034129887.1|DGUA
OG0005376	LOC108077400|XP_017026185.1|DKIK	LOC117582529|XP_034126221.1|DGUA
OG0005377	LOC108079799|XP_017029767.1|DKIK	LOC117580165|XP_034122376.1|DGUA
OG0005378	LOC108074415|XP_017021932.1|DKIK	LOC117581994|XP_034125380.1|DGUA
OG0005379	LOC108074567|XP_017022158.1|DKIK	LOC117582161|XP_034125651.1|DGUA
OG0005380	LOC108074436|XP_017021964.1|DKIK	LOC117582097|XP_034125550.1|DGUA
OG0005381	LOC108082740|XP_017033735.1|DKIK	LOC117582558|XP_034126279.1|DGUA
OG0005382	LOC108074803|XP_017022487.1|DKIK	LOC117581793|XP_034125115.1|DGUA
OG0005383	LOC108071917|XP_017018365.1|DKIK	LOC117589141|XP_034136719.1|DGUA
OG0005384	LOC108070697|XP_017016770.1|DKIK	LOC117586431|XP_034132359.1|DGUA
OG0005385	LOC108076710|XP_017025160.1|DKIK	LOC117578574|XP_034120046.1|DGUA
OG0005386	LOC108076195|XP_017024417.1|DKIK	LOC117591584|XP_034140794.1|DGUA
OG0005387	LOC108075521|XP_017023503.1|DKIK	LOC117582740|XP_034126565.1|DGUA
OG0005388	LOC108081456|XP_017032135.1|DKIK	LOC117584484|XP_034129300.1|DGUA
OG0005389	LOC108076109|XP_017024326.1|DKIK	LOC117581684|XP_034124950.1|DGUA
OG0005390	LOC108086224|XP_017038578.1|DKIK	LOC117584684|XP_034129604.1|DGUA
OG0005391	LOC108086226|XP_017038582.1|DKIK	LOC117584687|XP_034129607.1|DGUA
OG0005392	LOC108077029|XP_017025643.1|DKIK	LOC117582014|XP_034125426.1|DGUA
OG0005393	LOC108080793|XP_017031168.1|DKIK	LOC117589822|XP_034137944.1|DGUA
OG0005394	LOC108077124|XP_017025816.1|DKIK	LOC117582012|XP_034125420.1|DGUA
OG0005395	LOC108074333|XP_017021835.1|DKIK	LOC117582174|XP_034125668.1|DGUA
OG0005396	LOC108079605|XP_017029454.1|DKIK	LOC117581774|XP_034125086.1|DGUA
OG0005397	LOC108079624|XP_017029491.1|DKIK	LOC117582232|XP_034125734.1|DGUA
OG0005398	LOC108075581|XP_017023588.1|DKIK	LOC117585732|XP_034131268.1|DGUA
OG0005399	LOC108070778|XP_017016866.1|DKIK	LOC117581462|XP_034124575.1|DGUA
OG0005400	LOC108077944|XP_017026971.1|DKIK	LOC117588906|XP_034136357.1|DGUA
OG0005401	LOC108079647|XP_017029527.1|DKIK	LOC117582302|XP_034125835.1|DGUA
OG0005402	LOC108079646|XP_017029526.1|DKIK	LOC117582000|XP_034125387.1|DGUA
OG0005403	LOC108079669|XP_017029555.1|DKIK	LOC117581734|XP_034125006.1|DGUA
OG0005404	LOC108079670|XP_017029557.1|DKIK	LOC117581735|XP_034125007.1|DGUA
OG0005405	LOC108078322|XP_017027610.1|DKIK	LOC117586839|XP_034133025.1|DGUA
OG0005406	LOC108076813|XP_017025332.1|DKIK	LOC117586700|XP_034132862.1|DGUA
OG0005407	LOC108076353|XP_017024638.1|DKIK	LOC117590254|XP_034138621.1|DGUA
OG0005408	LOC108086233|XP_017038591.1|DKIK	LOC117583945|XP_034128534.1|DGUA
OG0005409	LOC108079684|XP_017029578.1|DKIK	LOC117582170|XP_034125662.1|DGUA
OG0005410	LOC108086270|XP_017038646.1|DKIK	LOC117583949|XP_034128539.1|DGUA
OG0005411	LOC108082315|XP_017033134.1|DKIK	LOC117583340|XP_034127498.1|DGUA
OG0005412	LOC108082579|XP_017033525.1|DKIK	LOC117588703|XP_034136046.1|DGUA
OG0005413	LOC108081791|XP_017032499.1|DKIK	LOC117578714|XP_034120257.1|DGUA
OG0005414	LOC108080301|XP_017030464.1|DKIK	LOC117591044|XP_034140030.1|DGUA
OG0005415	LOC108076070|XP_017024264.1|DKIK	LOC117581319|XP_034124311.1|DGUA
OG0005416	LOC108076798|XP_017025310.1|DKIK	LOC117585692|XP_034131201.1|DGUA
OG0005417	LOC108085361|XP_017037420.1|DKIK	LOC117582201|XP_034125700.1|DGUA
OG0005418	LOC108082215|XP_017033037.1|DKIK	LOC117582117|XP_034125582.1|DGUA
OG0005419	LOC108077165|XP_017025889.1|DKIK	LOC117583953|XP_034128544.1|DGUA
OG0005420	LOC108075943|XP_017024074.1|DKIK	LOC117584466|XP_034129278.1|DGUA
OG0005421	LOC108082120|XP_017032910.1|DKIK	LOC117584655|XP_034129574.1|DGUA
OG0005422	LOC108079278|XP_017029063.1|DKIK	LOC117588408|XP_034135564.1|DGUA
OG0005423	LOC108077092|XP_017025752.1|DKIK	LOC117587933|XP_034134813.1|DGUA
OG0005424	LOC108076686|XP_017025125.1|DKIK	LOC117582347|XP_034125931.1|DGUA
OG0005425	LOC108071805|XP_017018186.1|DKIK	LOC117591423|XP_034140572.1|DGUA
OG0005426	LOC108078160|XP_017027299.1|DKIK	LOC117592214|XP_034141730.1|DGUA
OG0005427	LOC108082710|XP_017033706.1|DKIK	LOC117587626|XP_034134377.1|DGUA
OG0005428	LOC108082770|XP_017033789.1|DKIK	LOC117588135|XP_034135116.1|DGUA
OG0005429	LOC108079987|XP_017030043.1|DKIK	LOC117591060|XP_034140052.1|DGUA
OG0005430	LOC108079975|XP_017030027.1|DKIK	LOC117591061|XP_034140054.1|DGUA
OG0005431	LOC108081865|XP_017032594.1|DKIK	LOC117591074|XP_034140066.1|DGUA
OG0005432	LOC108079352|XP_017029152.1|DKIK	LOC117587596|XP_034134338.1|DGUA
OG0005433	LOC108078013|XP_017027059.1|DKIK	LOC117591906|XP_034141187.1|DGUA
OG0005434	LOC108084767|XP_017036574.1|DKIK	LOC117587780|XP_034134613.1|DGUA
OG0005435	LOC108079327|XP_017029121.1|DKIK	LOC117587599|XP_034134340.1|DGUA
OG0005436	LOC108074184|XP_017021610.1|DKIK	LOC117587597|XP_034134339.1|DGUA
OG0005437	LOC108071459|XP_017017711.1|DKIK	LOC117585815|XP_034131435.1|DGUA
OG0005438	LOC108078968|XP_017028628.1|DKIK	LOC117582442|XP_034126039.1|DGUA
OG0005439	LOC108074052|XP_017021411.1|DKIK	LOC117589943|XP_034138122.1|DGUA
OG0005440	LOC108074322|XP_017021811.1|DKIK	LOC117582564|XP_034126290.1|DGUA
OG0005441	LOC108077255|XP_017026007.1|DKIK	LOC117584151|XP_034128801.1|DGUA
OG0005442	LOC108079546|XP_017029373.1|DKIK	LOC117581726|XP_034124996.1|DGUA
OG0005443	LOC108077221|XP_017025966.1|DKIK	LOC117584710|XP_034129645.1|DGUA
OG0005444	LOC108086166|XP_017038517.1|DKIK	LOC117582512|XP_034126200.1|DGUA
OG0005445	LOC108076873|XP_017025392.1|DKIK	LOC117584154|XP_034128806.1|DGUA
OG0005446	LOC108077030|XP_017025645.1|DKIK	LOC117581713|XP_034124982.1|DGUA
OG0005447	LOC108086241|XP_017038602.1|DKIK	LOC117584767|XP_034129759.1|DGUA
OG0005448	LOC108078159|XP_017027298.1|DKIK	LOC117592168|XP_034141651.1|DGUA
OG0005449	LOC108084502|XP_017036232.1|DKIK	LOC117588454|XP_034135632.1|DGUA
OG0005450	LOC108085681|XP_017037863.1|DKIK	LOC117583378|XP_034127554.1|DGUA
OG0005451	LOC108082856|XP_017033922.1|DKIK	LOC117582023|XP_034125439.1|DGUA
OG0005452	LOC108076352|XP_017024633.1|DKIK	LOC117590198|XP_034138535.1|DGUA
OG0005453	LOC108072133|XP_017018658.1|DKIK	LOC117586605|XP_034132678.1|DGUA
OG0005454	LOC108077068|XP_017025724.1|DKIK	LOC117582384|XP_034125947.1|DGUA
OG0005455	LOC108076156|XP_017024371.1|DKIK	LOC117578692|XP_034120218.1|DGUA
OG0005456	LOC108082841|XP_017033896.1|DKIK	LOC117588001|XP_034134913.1|DGUA
OG0005457	LOC108082675|XP_017033663.1|DKIK	LOC117587861|XP_034134718.1|DGUA
OG0005458	LOC108081440|XP_017032115.1|DKIK	LOC117584045|XP_034128674.1|DGUA
OG0005459	LOC108086264|XP_017038638.1|DKIK	LOC117581888|XP_034125247.1|DGUA
OG0005460	LOC108081432|XP_017032104.1|DKIK	LOC117584474|XP_034129289.1|DGUA
OG0005461	LOC108082170|XP_017032965.1|DKIK	LOC117587815|XP_034134663.1|DGUA
OG0005462	LOC108082171|XP_017032966.1|DKIK	LOC117587785|XP_034134620.1|DGUA
OG0005463	LOC108072747|XP_017019505.1|DKIK	LOC117579935|XP_034121981.1|DGUA
OG0005464	LOC108082725|XP_017033722.1|DKIK	LOC117588080|XP_034135035.1|DGUA
OG0005465	LOC108082738|XP_017033732.1|DKIK	LOC117588191|XP_034135203.1|DGUA
OG0005466	LOC108082864|XP_017033931.1|DKIK	LOC117587999|XP_034134910.1|DGUA
OG0005467	LOC108083756|XP_017035166.1|DKIK	LOC117585079|XP_034130235.1|DGUA
OG0005468	LOC108079644|XP_017029523.1|DKIK	LOC117582238|XP_034125739.1|DGUA
OG0005469	LOC108074860|XP_017022562.1|DKIK	LOC117588237|XP_034135279.1|DGUA
OG0005470	LOC108074798|XP_017022471.1|DKIK	LOC117588115|XP_034135079.1|DGUA
OG0005471	LOC108077130|XP_017025829.1|DKIK	LOC117584699|XP_034129624.1|DGUA
OG0005472	LOC108077115|XP_017025797.1|DKIK	LOC117584702|XP_034129629.1|DGUA
OG0005473	LOC108081391|XP_017032038.1|DKIK	LOC117584480|XP_034129296.1|DGUA
OG0005474	LOC108074490|XP_017022052.1|DKIK	LOC117581859|XP_034125212.1|DGUA
OG0005475	LOC108074591|XP_017022189.1|DKIK	LOC117581858|XP_034125211.1|DGUA
OG0005476	LOC108076756|XP_017025245.1|DKIK	LOC117584593|XP_034129464.1|DGUA
OG0005477	LOC108082969|XP_017034081.1|DKIK	LOC117579198|XP_034120859.1|DGUA
OG0005478	LOC108077418|XP_017026209.1|DKIK	LOC117582312|XP_034125847.1|DGUA
OG0005479	LOC108077417|XP_017026208.1|DKIK	LOC117582310|XP_034125845.1|DGUA
OG0005480	LOC108077419|XP_017026210.1|DKIK	LOC117582313|XP_034125848.1|DGUA
OG0005481	LOC108086101|XP_017038416.1|DKIK	LOC117582429|XP_034126024.1|DGUA
OG0005482	LOC108086133|XP_017038475.1|DKIK	LOC117582428|XP_034126023.1|DGUA
OG0005483	LOC108081268|XP_017031854.1|DKIK	LOC117582768|XP_034126623.1|DGUA
OG0005484	LOC108086189|XP_017038541.1|DKIK	LOC117584104|XP_034128744.1|DGUA
OG0005485	LOC108070754|XP_017016840.1|DKIK	LOC117581956|XP_034125333.1|DGUA
OG0005486	LOC108082518|XP_017033434.1|DKIK	LOC117578410|XP_034119759.1|DGUA
OG0005487	LOC108075757|XP_017023808.1|DKIK	LOC117581928|XP_034125298.1|DGUA
OG0005488	LOC108076271|XP_017024510.1|DKIK	LOC117582059|XP_034125501.1|DGUA
OG0005489	LOC108074431|XP_017021956.1|DKIK	LOC117582121|XP_034125590.1|DGUA
OG0005490	LOC108074442|XP_017021970.1|DKIK	LOC117582136|XP_034125609.1|DGUA
OG0005491	LOC108074531|XP_017022104.1|DKIK	LOC117582590|XP_034126327.1|DGUA
OG0005492	LOC108074582|XP_017022179.1|DKIK	LOC117582219|XP_034125718.1|DGUA, LOC117582624|XP_034126390.1|DGUA
OG0005493	LOC108082724|XP_017033721.1|DKIK	LOC117588213|XP_034135243.1|DGUA
OG0005494	LOC108078339|XP_017027630.1|DKIK	LOC117586663|XP_034132805.1|DGUA
OG0005495	LOC108072364|XP_017018947.1|DKIK	LOC117578618|XP_034120114.1|DGUA
OG0005496	LOC108071339|XP_017017552.1|DKIK	LOC117589861|XP_034138016.1|DGUA
OG0005497	LOC108072631|XP_017019350.1|DKIK	LOC117588150|XP_034135139.1|DGUA
OG0005498	LOC108072632|XP_017019352.1|DKIK	LOC117588162|XP_034135161.1|DGUA
OG0005499	LOC108072559|XP_017019227.1|DKIK	LOC117588146|XP_034135134.1|DGUA
OG0005500	LOC108072560|XP_017019228.1|DKIK	LOC117588163|XP_034135164.1|DGUA
OG0005501	LOC108074851|XP_017022551.1|DKIK	LOC117587742|XP_034134557.1|DGUA
OG0005502	LOC108074852|XP_017022552.1|DKIK	LOC117587743|XP_034134558.1|DGUA
OG0005503	LOC108082003|XP_017032740.1|DKIK	LOC117582535|XP_034126231.1|DGUA
OG0005504	LOC108081446|XP_017032124.1|DKIK	LOC117584047|XP_034128678.1|DGUA
OG0005506	LOC108082164|XP_017032957.1|DKIK	LOC117582560|XP_034126282.1|DGUA
OG0005507	LOC108074299|XP_017021776.1|DKIK	LOC117584007|XP_034128628.1|DGUA
OG0005508	LOC108077191|XP_017025925.1|DKIK	LOC117584139|XP_034128785.1|DGUA
OG0005509	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK	LOC117582492|XP_034126155.1|DGUA
OG0005510	LOC108085268|XP_017037307.1|DKIK	LOC117583883|XP_034128427.1|DGUA
OG0005511	LOC108083823|XP_017035267.1|DKIK	LOC117590828|XP_034139692.1|DGUA
OG0005512	LOC108084036|XP_017035541.1|DKIK	LOC117583259|XP_034127373.1|DGUA
OG0005513	LOC108079170|XP_017028909.1|DKIK	LOC117584515|XP_034129347.1|DGUA
OG0005514	LOC108075617|XP_017023638.1|DKIK	LOC117583284|XP_034127409.1|DGUA
OG0005515	LOC108078391|XP_017027735.1|DKIK	LOC117588724|XP_034136079.1|DGUA
OG0005516	LOC108077176|XP_017025902.1|DKIK	LOC117584505|XP_034129331.1|DGUA
OG0005517	LOC108075907|XP_017024016.1|DKIK	LOC117584726|XP_034129679.1|DGUA
OG0005518	LOC108079688|XP_017029583.1|DKIK	LOC117581880|XP_034125237.1|DGUA
OG0005519	LOC108072416|XP_017019009.1|DKIK	LOC117584115|XP_034128760.1|DGUA
OG0005520	LOC108077232|XP_017025979.1|DKIK	LOC117584808|XP_034129817.1|DGUA
OG0005521	LOC108077138|XP_017025841.1|DKIK	LOC117584810|XP_034129821.1|DGUA
OG0005522	LOC108073790|XP_017021046.1|DKIK	LOC117579127|XP_034120754.1|DGUA
OG0005523	LOC108081452|XP_017032131.1|DKIK	LOC117584407|XP_034129160.1|DGUA
OG0005524	LOC108075835|XP_017023899.1|DKIK	LOC117591563|XP_034140763.1|DGUA
OG0005525	LOC108077250|XP_017026000.1|DKIK	LOC117587698|XP_034134485.1|DGUA
OG0005526	LOC108077229|XP_017025975.1|DKIK	LOC117584651|XP_034129570.1|DGUA
OG0005527	LOC108074891|XP_017022594.1|DKIK	LOC117590592|XP_034139244.1|DGUA
OG0005528	LOC108072867|XP_017019674.1|DKIK	LOC117584019|XP_034128642.1|DGUA
OG0005529	LOC108070529|XP_017016537.1|DKIK	LOC117587954|XP_034134848.1|DGUA
OG0005530	LOC108075790|XP_017023845.1|DKIK	LOC117584584|XP_034129450.1|DGUA
OG0005531	LOC108077520|XP_017026374.1|DKIK	LOC117587179|XP_034133588.1|DGUA
OG0005532	LOC108079626|XP_017029495.1|DKIK	LOC117582486|XP_034126136.1|DGUA
OG0005533	LOC108086212|XP_017038564.1|DKIK	LOC117584644|XP_034129558.1|DGUA
OG0005534	LOC108079086|XP_017028800.1|DKIK	LOC117589001|XP_034136504.1|DGUA
OG0005535	LOC108074549|XP_017022135.1|DKIK	LOC117581747|XP_034125035.1|DGUA
OG0005536	LOC108077264|XP_017026020.1|DKIK	LOC117584204|XP_034128865.1|DGUA
OG0005537	LOC108077267|XP_017026024.1|DKIK	LOC117584356|XP_034129083.1|DGUA
OG0005538	LOC108074326|XP_017021822.1|DKIK	LOC117582466|XP_034126082.1|DGUA
OG0005539	LOC108079661|XP_017029547.1|DKIK	LOC117582054|XP_034125489.1|DGUA
OG0005540	LOC108079192|XP_017028942.1|DKIK	LOC117582025|XP_034125442.1|DGUA
OG0005541	LOC108084750|XP_017036551.1|DKIK	LOC117584437|XP_034129240.1|DGUA
OG0005542	LOC108073941|XP_017021243.1|DKIK	LOC117589396|XP_034137203.1|DGUA
OG0005543	LOC108082767|XP_017033783.1|DKIK	LOC117587645|XP_034134421.1|DGUA
OG0005544	LOC108074304|XP_017021786.1|DKIK	LOC117582662|XP_034126466.1|DGUA
OG0005545	LOC108082084|XP_017032868.1|DKIK	LOC117582290|XP_034125818.1|DGUA
OG0005546	LOC108081420|XP_017032092.1|DKIK	LOC117584148|XP_034128799.1|DGUA
OG0005547	LOC108079622|XP_017029487.1|DKIK	LOC117581929|XP_034125299.1|DGUA
OG0005548	LOC108079614|XP_017029478.1|DKIK	LOC117581733|XP_034125003.1|DGUA
OG0005549	LOC108079648|XP_017029530.1|DKIK	LOC117582001|XP_034125388.1|DGUA
OG0005550	LOC108081378|XP_017032019.1|DKIK	LOC117581877|XP_034125233.1|DGUA
OG0005551	LOC108082599|XP_017033561.1|DKIK	LOC117581049|XP_034124196.1|DGUA
OG0005552	LOC108082573|XP_017033519.1|DKIK	LOC117585279|XP_034130597.1|DGUA
OG0005553	LOC108081427|XP_017032099.1|DKIK	LOC117584044|XP_034128673.1|DGUA
OG0005554	LOC108079599|XP_017029445.1|DKIK	LOC117582644|XP_034126417.1|DGUA
OG0005555	LOC108079663|XP_017029549.1|DKIK	LOC117582189|XP_034125683.1|DGUA
OG0005556	LOC108079658|XP_017029544.1|DKIK	LOC117582022|XP_034125438.1|DGUA
OG0005557	LOC108077409|XP_017026198.1|DKIK	LOC117584050|XP_034128681.1|DGUA
OG0005558	LOC108080110|XP_017030214.1|DKIK	LOC117580698|XP_034123214.1|DGUA
OG0005559	LOC108074561|XP_017022152.1|DKIK	LOC117582580|XP_034126316.1|DGUA
OG0005560	LOC108081411|XP_017032079.1|DKIK	LOC117584042|XP_034128671.1|DGUA
OG0005561	LOC108085936|XP_017038207.1|DKIK	LOC117588479|XP_034135667.1|DGUA
OG0005562	LOC108077119|XP_017025802.1|DKIK	LOC117582153|XP_034125629.1|DGUA
OG0005563	LOC108072465|XP_017019097.1|DKIK	LOC117590629|XP_034139333.1|DGUA
OG0005564	LOC108077074|XP_017025730.1|DKIK	LOC117584647|XP_034129562.1|DGUA
OG0005565	LOC108077027|XP_017025641.1|DKIK	LOC117582393|XP_034125968.1|DGUA
OG0005566	LOC108077028|XP_017025642.1|DKIK	LOC117582396|XP_034125970.1|DGUA
OG0005567	LOC108073564|XP_017020740.1|DKIK	LOC117583343|XP_034127496.1|DGUA
OG0005568	LOC108086242|XP_017038603.1|DKIK	LOC117584768|XP_034129760.1|DGUA
OG0005569	LOC108074592|XP_017022190.1|DKIK	LOC117582254|XP_034125755.1|DGUA
OG0005570	LOC108074430|XP_017021955.1|DKIK	LOC117582520|XP_034126208.1|DGUA
OG0005571	LOC108072360|XP_017018940.1|DKIK	LOC117584278|XP_034128990.1|DGUA
OG0005572	LOC108072977|XP_017019903.1|DKIK	LOC117578527|XP_034119978.1|DGUA
OG0005573	LOC108072126|XP_017018647.1|DKIK	LOC117586315|XP_034132192.1|DGUA
OG0005574	LOC108072057|XP_017018540.1|DKIK	LOC117590918|XP_034139845.1|DGUA
OG0005575	LOC108085886|XP_017038138.1|DKIK	LOC117589608|XP_034137574.1|DGUA
OG0005576	LOC108078536|XP_017027936.1|DKIK	LOC117581785|XP_034125108.1|DGUA
OG0005577	LOC108072789|XP_017019559.1|DKIK	LOC117580558|XP_034123052.1|DGUA
OG0005578	LOC108074996|XP_017022725.1|DKIK	LOC117586992|XP_034133283.1|DGUA
OG0005579	LOC108075005|XP_017022739.1|DKIK	LOC117586994|XP_034133284.1|DGUA
OG0005580	LOC108078715|XP_017028187.1|DKIK	LOC117586886|XP_034133111.1|DGUA
OG0005581	LOC108080225|XP_017030369.1|DKIK	LOC117588267|XP_034135298.1|DGUA
OG0005582	LOC108075246|XP_017023093.1|DKIK	LOC117579222|XP_034120885.1|DGUA
OG0005583	LOC108077555|XP_017026437.1|DKIK	LOC117589339|XP_034137081.1|DGUA
OG0005584	LOC108082867|XP_017033934.1|DKIK	LOC117588025|XP_034134957.1|DGUA
OG0005585	LOC108081103|XP_017031588.1|DKIK	LOC117586257|XP_034132089.1|DGUA
OG0005586	LOC108075528|XP_017023514.1|DKIK	LOC117586661|XP_034132798.1|DGUA
OG0005587	LOC108077251|XP_017026002.1|DKIK	LOC117584371|XP_034129102.1|DGUA
OG0005588	LOC108078719|XP_017028204.1|DKIK	LOC117587410|XP_034133959.1|DGUA
OG0005589	LOC108072079|XP_017018579.1|DKIK	LOC117586608|XP_034132688.1|DGUA
OG0005590	LOC108070542|XP_017016556.1|DKIK	LOC117578444|XP_034119858.1|DGUA
OG0005591	LOC108084217|XP_017035833.1|DKIK	LOC117581553|XP_034124775.1|DGUA
OG0005592	LOC108077815|XP_017026827.1|DKIK	LOC117584934|XP_034129985.1|DGUA
OG0005593	LOC108075268|XP_017023125.1|DKIK	LOC117587017|XP_034133319.1|DGUA
OG0005594	LOC108073957|XP_017021273.1|DKIK	LOC117579041|XP_034120627.1|DGUA
OG0005595	LOC108073956|XP_017021271.1|DKIK	LOC117579040|XP_034120626.1|DGUA
OG0005596	LOC108079744|XP_017029647.1|DKIK	LOC117587294|XP_034133774.1|DGUA
OG0005597	LOC108085015|XP_017036948.1|DKIK	LOC117585269|XP_034130579.1|DGUA
OG0005598	LOC108073479|XP_017020622.1|DKIK	LOC117582914|XP_034126901.1|DGUA
OG0005599	LOC108072975|XP_017019899.1|DKIK	LOC117578525|XP_034119976.1|DGUA
OG0005600	LOC108081256|XP_017031837.1|DKIK	LOC117586176|XP_034131979.1|DGUA
OG0005601	LOC108083546|XP_017034880.1|DKIK	LOC117588751|XP_034136120.1|DGUA
OG0005602	LOC108085893|XP_017038147.1|DKIK	LOC117591125|XP_034140119.1|DGUA
OG0005603	LOC108073111|XP_017020094.1|DKIK	LOC117591354|XP_034140477.1|DGUA
OG0005604	LOC108073119|XP_017020101.1|DKIK	LOC117578669|XP_034120187.1|DGUA
OG0005605	LOC108082503|XP_017033420.1|DKIK	LOC117587534|XP_034134268.1|DGUA
OG0005606	LOC108082207|XP_017033028.1|DKIK	LOC117584826|XP_034129843.1|DGUA
OG0005607	LOC108085666|XP_017037845.1|DKIK	LOC117586099|XP_034131849.1|DGUA
OG0005608	LOC108077729|XP_017026673.1|DKIK	LOC117586082|XP_034131829.1|DGUA
OG0005609	LOC108079767|XP_017029679.1|DKIK	LOC117579712|XP_034121597.1|DGUA
OG0005610	LOC108071956|XP_017018414.1|DKIK	LOC117589201|XP_034136821.1|DGUA
OG0005611	LOC108073927|XP_017021213.1|DKIK	LOC117589145|XP_034136723.1|DGUA
OG0005612	LOC108085630|XP_017037801.1|DKIK	LOC117585992|XP_034131707.1|DGUA
OG0005613	LOC108070645|XP_017016702.1|DKIK	LOC117586732|XP_034132918.1|DGUA
OG0005614	LOC108075555|XP_017023552.1|DKIK	LOC117586760|XP_034132961.1|DGUA
OG0005615	LOC108084985|XP_017036898.1|DKIK	LOC117583702|XP_034128075.1|DGUA
OG0005616	LOC108084232|XP_017035845.1|DKIK	LOC117586311|XP_034132185.1|DGUA
OG0005617	LOC108081187|XP_017031734.1|DKIK	LOC117585974|XP_034131674.1|DGUA
OG0005618	LOC108072880|XP_017019688.1|DKIK	LOC117584765|XP_034129761.1|DGUA
OG0005619	LOC108083941|XP_017035436.1|DKIK	LOC117589772|XP_034137859.1|DGUA
OG0005620	LOC108079236|XP_017029008.1|DKIK	LOC117590809|XP_034139667.1|DGUA
OG0005621	LOC108080546|XP_017030837.1|DKIK	LOC117581024|XP_034123743.1|DGUA
OG0005622	LOC108079386|XP_017029198.1|DKIK	LOC117581626|XP_034124885.1|DGUA
OG0005623	LOC108085764|XP_017037997.1|DKIK	LOC117590755|XP_034139583.1|DGUA
OG0005624	LOC108081153|XP_017031681.1|DKIK	LOC117586404|XP_034132327.1|DGUA
OG0005625	LOC108081070|XP_017031540.1|DKIK	LOC117585887|XP_034131533.1|DGUA
OG0005626	LOC108079444|XP_017029267.1|DKIK	LOC117581148|XP_034123971.1|DGUA
OG0005627	LOC108084143|XP_017035677.1|DKIK	LOC117590161|XP_034138440.1|DGUA
OG0005628	LOC108081064|XP_017031532.1|DKIK	LOC117583214|XP_034127322.1|DGUA
OG0005629	LOC108078275|XP_017027516.1|DKIK	LOC117578510|XP_034119940.1|DGUA
OG0005630	LOC108073005|XP_017019950.1|DKIK	LOC117581414|XP_034124463.1|DGUA
OG0005631	LOC108084493|XP_017036219.1|DKIK	LOC117591194|XP_034140224.1|DGUA, LOC117591195|XP_034140227.1|DGUA
