Orthogroup	DKIK.longest_only	DBUS.longest_only
OG0005870	LOC108084595|XP_017036363.1|DKIK	LOC108605306|XP_017850465.1|DBUS
OG0005871	LOC108083474|XP_017034752.1|DKIK	LOC108605219|XP_017850316.1|DBUS
OG0005872	LOC108073551|XP_017020724.1|DKIK	LOC108602899|XP_017846695.1|DBUS
OG0005873	LOC108072076|XP_017018570.1|DKIK	LOC108604070|XP_017848827.1|DBUS
OG0005874	LOC108071474|XP_017017721.1|DKIK	LOC108606787|XP_017852716.1|DBUS
OG0005875	LOC108078358|XP_017027664.1|DKIK	LOC108597653|XP_017839796.1|DBUS
OG0005876	LOC108080329|XP_017030518.1|DKIK	LOC108606789|XP_017852720.1|DBUS
OG0005877	LOC108084845|XP_017036711.1|DKIK	LOC108605303|XP_033150426.1|DBUS
OG0005878	LOC108083512|XP_017034811.1|DKIK	LOC108605107|XP_033150409.1|DBUS
OG0005879	LOC108083498|XP_017034792.1|DKIK	LOC108605755|XP_017851044.1|DBUS
OG0005880	LOC108084765|XP_017036572.1|DKIK	LOC108598336|XP_033149616.1|DBUS
OG0005881	LOC108072721|XP_017019469.1|DKIK	LOC108599250|XP_017841535.1|DBUS
OG0005882	LOC108083504|XP_017034801.1|DKIK	LOC108607002|XP_017853069.1|DBUS
OG0005883	LOC108079082|XP_017028795.1|DKIK	LOC108599692|XP_017842175.1|DBUS
OG0005884	LOC108080205|XP_017030350.1|DKIK	LOC108600342|XP_017843354.2|DBUS
OG0005885	LOC108075214|XP_017023042.1|DKIK	LOC108598541|XP_017840713.2|DBUS
OG0005886	LOC108083058|XP_017034178.1|DKIK	LOC108600866|XP_017844161.1|DBUS
OG0005887	LOC108072719|XP_017019465.1|DKIK	LOC108600231|XP_017843148.1|DBUS
OG0005888	LOC108083324|XP_017034556.1|DKIK	LOC108600483|XP_017843593.1|DBUS
OG0005889	LOC108070423|XP_017016365.1|DKIK	LOC108600854|XP_017844145.2|DBUS
OG0005890	LOC108083829|XP_017035289.1|DKIK	LOC108607100|XP_017853215.1|DBUS
OG0005891	LOC108073964|XP_017021290.1|DKIK	LOC108598507|XP_017840666.1|DBUS
OG0005892	LOC108073972|XP_017021304.1|DKIK	LOC108600552|XP_017843702.2|DBUS
OG0005893	LOC108072781|XP_017019550.1|DKIK	LOC108600985|XP_017844337.1|DBUS
OG0005894	LOC108072782|XP_017019552.1|DKIK	LOC108600986|XP_017844338.1|DBUS
OG0005895	LOC108072783|XP_017019553.1|DKIK	LOC108600987|XP_017844339.1|DBUS
OG0005896	LOC108075291|XP_017023173.1|DKIK	LOC108600762|XP_017844011.2|DBUS
OG0005897	LOC108084784|XP_017036600.1|DKIK	LOC108600704|XP_017843922.1|DBUS
OG0005898	LOC108085071|XP_017037030.1|DKIK	LOC108606834|XP_017852808.1|DBUS
OG0005899	LOC108081822|XP_017032552.1|DKIK	LOC108596457|XP_017837694.1|DBUS
OG0005900	LOC108074265|XP_017021725.1|DKIK	LOC108599817|XP_017842409.2|DBUS
OG0005901	LOC108072314|XP_017018877.1|DKIK	LOC108597376|XP_017839399.1|DBUS
OG0005902	LOC108074755|XP_017022420.1|DKIK	LOC108595129|XP_017835780.1|DBUS
OG0005903	LOC108084861|XP_017036735.1|DKIK	LOC108603574|XP_017847987.1|DBUS
OG0005904	LOC108081113|XP_017031603.1|DKIK	LOC108603349|XP_017847571.1|DBUS
OG0005905	LOC108083110|XP_017034261.1|DKIK	LOC108600651|XP_017843835.2|DBUS
OG0005906	LOC108083046|XP_017034164.1|DKIK	LOC108600350|XP_017843363.2|DBUS
OG0005907	LOC108082996|XP_017034107.1|DKIK	LOC108600913|XP_017844234.2|DBUS
OG0005908	LOC108083665|XP_017035026.1|DKIK	LOC108599513|XP_017841871.1|DBUS
OG0005909	LOC108070470|XP_017016440.1|DKIK	LOC108600692|XP_033149485.1|DBUS
OG0005910	LOC108082414|XP_017033252.1|DKIK	LOC108597045|XP_017838833.1|DBUS
OG0005911	LOC108082416|XP_017033255.1|DKIK	LOC108596777|XP_017838365.1|DBUS
OG0005912	LOC108082417|XP_017033256.1|DKIK	LOC108597015|XP_017838784.1|DBUS
OG0005913	LOC108083704|XP_017035090.1|DKIK	LOC108602099|XP_017845612.1|DBUS
OG0005914	LOC108072891|XP_017019703.1|DKIK	LOC108595099|XP_017835743.2|DBUS
OG0005915	LOC108073058|XP_017020014.1|DKIK	LOC108597773|XP_017839977.1|DBUS
OG0005916	LOC108078437|XP_017027807.1|DKIK	LOC108597748|XP_017839944.1|DBUS
OG0005917	LOC108082328|XP_017033147.1|DKIK	LOC108595642|XP_017836402.1|DBUS
OG0005918	LOC108071855|XP_017018261.1|DKIK	LOC108605663|XP_017850939.1|DBUS
OG0005919	LOC108077927|XP_017026956.1|DKIK	LOC108594673|XP_017835263.2|DBUS
OG0005920	LOC108082425|XP_017033280.1|DKIK	LOC108597150|XP_017839038.1|DBUS
OG0005921	LOC108079880|XP_017029886.1|DKIK	LOC108599463|XP_017841788.1|DBUS
OG0005922	LOC108083525|XP_017034846.1|DKIK	LOC108606504|XP_017852159.1|DBUS
OG0005923	LOC108074019|XP_017021375.1|DKIK	LOC108599447|XP_017841767.2|DBUS
OG0005924	LOC108075326|XP_017023220.1|DKIK	LOC108599451|XP_017841771.1|DBUS
OG0005925	LOC108070498|XP_017016482.1|DKIK	LOC108598551|XP_033149414.1|DBUS
OG0005926	LOC108083911|XP_017035396.1|DKIK	LOC108606966|XP_017853017.1|DBUS
OG0005927	LOC108085419|XP_017037479.1|DKIK	LOC108603420|XP_017847710.1|DBUS
OG0005928	LOC108080145|XP_017030267.1|DKIK	LOC108605557|XP_017850809.1|DBUS
OG0005929	LOC108079890|XP_017029904.1|DKIK	LOC108601149|XP_017844567.1|DBUS
OG0005930	LOC108073079|XP_017020034.1|DKIK	LOC108594700|XP_017835329.1|DBUS
OG0005931	LOC108076536|XP_017024938.1|DKIK	LOC108597027|XP_017838803.1|DBUS
OG0005932	LOC108085204|XP_017037210.1|DKIK	LOC108597278|XP_017839233.2|DBUS
OG0005933	LOC108082440|XP_017033299.1|DKIK	LOC108597703|XP_017839878.1|DBUS
OG0005934	LOC108078353|XP_017027656.1|DKIK	LOC108597058|XP_033151010.1|DBUS
OG0005935	LOC108081869|XP_017032597.1|DKIK	LOC108600423|XP_017843276.2|DBUS
OG0005936	LOC108075962|XP_017024100.1|DKIK	LOC108606827|XP_017852803.1|DBUS
OG0005937	LOC108081867|XP_017032596.1|DKIK	LOC108600550|XP_017843698.1|DBUS
OG0005938	LOC108076211|XP_017024439.1|DKIK	LOC108595270|XP_017835972.2|DBUS
OG0005939	LOC108074142|XP_017021531.1|DKIK	LOC108605832|XP_017851128.1|DBUS
OG0005940	LOC108072306|XP_017018864.1|DKIK	LOC108596161|XP_017837154.1|DBUS
OG0005941	LOC108071984|XP_017018446.1|DKIK	LOC108596614|XP_017838044.1|DBUS
OG0005942	LOC108085153|XP_017037168.1|DKIK	LOC108597164|XP_017839064.1|DBUS
OG0005943	LOC108076363|XP_017024651.1|DKIK	LOC108596212|XP_017837225.1|DBUS
OG0005944	LOC108076506|XP_017024895.1|DKIK	LOC108596416|XP_017837620.2|DBUS
OG0005945	LOC108078544|XP_017027947.1|DKIK	LOC108597446|XP_017839500.1|DBUS
OG0005946	LOC108078381|XP_017027706.1|DKIK	LOC108596315|XP_017837412.1|DBUS
OG0005947	LOC108076382|XP_017024693.1|DKIK	LOC108597121|XP_033148923.1|DBUS
OG0005948	LOC108083047|XP_017034165.1|DKIK	LOC108599176|XP_017841452.2|DBUS
OG0005949	LOC108070497|XP_017016481.1|DKIK	LOC108599141|XP_017841418.1|DBUS
OG0005950	LOC108082067|XP_017032839.1|DKIK	LOC108602886|XP_017846679.1|DBUS
OG0005951	LOC108078591|XP_017028000.1|DKIK	LOC108600684|XP_017843881.1|DBUS
OG0005952	LOC108082066|XP_017032837.1|DKIK	LOC108608007|XP_017854659.1|DBUS
OG0005953	LOC108081449|XP_017032127.1|DKIK	LOC108599476|XP_017841809.1|DBUS
OG0005954	LOC108081400|XP_017032049.1|DKIK	LOC108608519|XP_017855410.2|DBUS
OG0005955	LOC108073252|XP_017020298.1|DKIK	LOC108603874|XP_017848535.1|DBUS
OG0005956	LOC108070855|XP_017016974.1|DKIK	LOC108596998|XP_033151006.1|DBUS
OG0005957	LOC108073263|XP_017020310.1|DKIK	LOC108604535|XP_017849539.1|DBUS
OG0005958	LOC108077898|XP_017026926.1|DKIK	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS
OG0005959	LOC108077310|XP_017026087.1|DKIK	LOC108598753|XP_017840981.1|DBUS
OG0005960	LOC108079210|XP_017028967.1|DKIK	LOC108606464|XP_017852076.1|DBUS
OG0005961	LOC108082412|XP_017033249.1|DKIK	LOC108597719|XP_017839899.1|DBUS
OG0005962	LOC108076715|XP_017025166.1|DKIK	LOC108595868|XP_017836649.1|DBUS
OG0005964	LOC108072377|XP_017018966.1|DKIK	LOC108596386|XP_017837546.1|DBUS
OG0005965	LOC108078534|XP_017027935.1|DKIK	LOC108595994|XP_017836770.1|DBUS
OG0005966	LOC108082429|XP_017033288.1|DKIK	LOC108597343|XP_017839337.1|DBUS
OG0005967	LOC108084145|XP_017035684.1|DKIK	LOC108596582|XP_017837993.1|DBUS
OG0005968	LOC108084159|XP_017035710.1|DKIK	LOC108595172|XP_017835836.1|DBUS
OG0005969	LOC108071996|XP_017018460.1|DKIK	LOC108596753|XP_017838321.1|DBUS
OG0005970	LOC108080668|XP_017030993.1|DKIK	LOC108598418|XP_017840534.1|DBUS
OG0005971	LOC108085122|XP_017037111.1|DKIK	LOC108596059|XP_017836943.1|DBUS
OG0005972	LOC108075008|XP_017022742.1|DKIK	LOC108599971|XP_017842724.1|DBUS
OG0005973	LOC108073904|XP_017021188.1|DKIK	LOC108599125|XP_017841404.1|DBUS
OG0005974	LOC108075015|XP_017022753.1|DKIK	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC108075013|XP_017022749.1|DKIK	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC108083213|XP_017034412.1|DKIK	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC108076773|XP_017025266.1|DKIK	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC108076483|XP_017024861.1|DKIK	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC108078458|XP_017027839.1|DKIK	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC108081829|XP_017032559.1|DKIK	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC108079336|XP_017029128.1|DKIK	LOC108606236|XP_017851660.1|DBUS
OG0005982	LOC108081828|XP_017032557.1|DKIK	LOC108597545|XP_017839638.1|DBUS
OG0005983	LOC108083378|XP_017034614.1|DKIK	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC108080354|XP_017030547.1|DKIK	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC108084468|XP_017036170.1|DKIK	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC108084676|XP_017036494.1|DKIK	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC108083879|XP_017035358.1|DKIK	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC108073082|XP_017020039.1|DKIK	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC108079788|XP_017029739.1|DKIK	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC108082483|XP_017033386.1|DKIK	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC108082450|XP_017033310.1|DKIK	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC108071947|XP_017018401.1|DKIK	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC108071948|XP_017018402.1|DKIK	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC108083291|XP_017034511.1|DKIK	LOC108598477|XP_017840615.1|DBUS
OG0005995	LOC108075004|XP_017022738.1|DKIK	LOC108598524|XP_017840694.1|DBUS
OG0005997	LOC108078528|XP_017027926.1|DKIK	LOC108595147|XP_017835802.1|DBUS
OG0005998	LOC108072685|XP_017019412.1|DKIK	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC108078575|XP_017027987.1|DKIK	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC108076278|XP_017024515.1|DKIK	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC108085990|XP_017038281.1|DKIK	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC108072139|XP_017018667.1|DKIK	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC108072759|XP_017019521.1|DKIK	LOC108598472|XP_017840608.1|DBUS
OG0006004	LOC108080798|XP_017031179.1|DKIK	LOC108603049|XP_017846963.1|DBUS
OG0006005	LOC108078221|XP_017027402.1|DKIK	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC108078459|XP_017027840.1|DKIK	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC108085113|XP_017037081.1|DKIK	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC108082199|XP_017033016.1|DKIK	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC108075249|XP_017023096.1|DKIK	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC108083266|XP_017034464.1|DKIK	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC108079100|XP_017028817.1|DKIK	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC108073929|XP_017021218.1|DKIK	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC108081789|XP_017032495.1|DKIK	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC108084806|XP_017036654.1|DKIK	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC108072427|XP_017019034.1|DKIK	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC108082438|XP_017033296.1|DKIK	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC108074699|XP_017022329.1|DKIK	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC108082522|XP_017033439.1|DKIK	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC108084323|XP_017035974.1|DKIK	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC108075237|XP_017023082.1|DKIK	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC108070428|XP_017016380.1|DKIK	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC108079974|XP_017030026.1|DKIK	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC108083147|XP_017034321.1|DKIK	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC108079940|XP_017029973.1|DKIK	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC108082531|XP_017033455.1|DKIK	LOC108596696|XP_033148964.1|DBUS
OG0006026	LOC108084048|XP_017035554.1|DKIK	LOC108602018|XP_017845510.1|DBUS
OG0006027	LOC108070837|XP_017016948.1|DKIK	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC108074753|XP_017022417.1|DKIK	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC108082496|XP_017033406.1|DKIK	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC108073589|XP_017020771.1|DKIK	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC108082610|XP_017033578.1|DKIK	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC108074172|XP_017021593.1|DKIK	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC108074701|XP_017022330.1|DKIK	LOC108596094|XP_017837003.1|DBUS
OG0006034	LOC108071247|XP_017017421.1|DKIK	LOC108601447|XP_017844834.1|DBUS
OG0006035	LOC108081073|XP_017031543.1|DKIK	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC108076870|XP_017025388.1|DKIK	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC108076468|XP_017024843.1|DKIK	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC108073225|XP_017020251.1|DKIK	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC108085150|XP_017037162.1|DKIK	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC108079824|XP_017029809.1|DKIK	LOC108595208|XP_017835885.1|DBUS
OG0006041	LOC108074946|XP_017022668.1|DKIK	LOC108607007|XP_017853076.1|DBUS
OG0006042	LOC108082480|XP_017033378.1|DKIK	LOC108596633|XP_017838076.1|DBUS
OG0006043	LOC108080678|XP_017031000.1|DKIK	LOC108598358|XP_017840465.1|DBUS
OG0006044	LOC108080332|XP_017030521.1|DKIK	LOC108606956|XP_017853002.1|DBUS
OG0006045	LOC108085108|XP_017037075.1|DKIK	LOC108595156|XP_017835815.1|DBUS
OG0006046	LOC108076286|XP_017024531.1|DKIK	LOC108596449|XP_017837685.1|DBUS
OG0006047	LOC108083083|XP_017034216.1|DKIK	LOC108600105|XP_017842964.2|DBUS
OG0006048	LOC108074016|XP_017021372.1|DKIK	LOC108598484|XP_017840628.1|DBUS
OG0006049	LOC108076734|XP_017025206.1|DKIK	LOC108606517|XP_017852178.1|DBUS
OG0006050	LOC108080423|XP_017030645.1|DKIK, LOC108086032|XP_017038339.1|DKIK	LOC108603964|XP_017848654.1|DBUS
OG0006051	LOC108080383|XP_017030593.1|DKIK	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	LOC108072362|XP_017018943.1|DKIK	LOC108596896|XP_017838574.1|DBUS
OG0006053	LOC108071969|XP_017018434.1|DKIK	LOC108600403|XP_017843444.1|DBUS
OG0006054	LOC108083269|XP_017034480.1|DKIK	LOC108607403|XP_033150524.1|DBUS
OG0006056	LOC108082327|XP_017033146.1|DKIK	LOC108595488|XP_017836228.1|DBUS
OG0006057	LOC108075260|XP_017023112.1|DKIK	LOC108600668|XP_017843852.1|DBUS
OG0006058	LOC108085705|XP_017037909.1|DKIK	LOC108604727|XP_017849796.1|DBUS
OG0006059	LOC108070429|XP_017016381.1|DKIK	LOC108599661|XP_017842130.2|DBUS
OG0006060	LOC108070430|XP_017016384.1|DKIK	LOC108599663|XP_017842132.1|DBUS
OG0006061	LOC108071744|XP_017018056.1|DKIK	LOC108606281|XP_017851751.1|DBUS
OG0006062	LOC108084880|XP_017036764.1|DKIK	LOC108601966|XP_017845442.1|DBUS
OG0006063	LOC108082019|XP_017032773.1|DKIK	LOC108606033|XP_017851354.2|DBUS
OG0006064	LOC108072328|XP_017018897.1|DKIK	LOC108597510|XP_017839587.1|DBUS
OG0006065	LOC108075050|XP_017022817.1|DKIK	LOC108600082|XP_017842930.2|DBUS
OG0006066	LOC108081821|XP_017032549.1|DKIK	LOC108596459|XP_017837697.1|DBUS
OG0006067	LOC108078495|XP_017027867.1|DKIK	LOC108596038|XP_017836892.1|DBUS
OG0006068	LOC108082918|XP_017033995.1|DKIK	LOC108606276|XP_017851744.1|DBUS
OG0006069	LOC108080563|XP_017030857.1|DKIK	LOC108600810|XP_017844084.1|DBUS
OG0006070	LOC108083242|XP_017034437.1|DKIK	LOC108603849|XP_017848491.1|DBUS
OG0006071	LOC108083763|XP_017035175.1|DKIK	LOC108604444|XP_017849411.1|DBUS
OG0006072	LOC108075057|XP_017022827.1|DKIK	LOC108600084|XP_017842932.1|DBUS
OG0006073	LOC108073453|XP_017020574.1|DKIK	LOC108600982|XP_017844333.1|DBUS
OG0006074	LOC108079254|XP_017029032.1|DKIK	LOC108606926|XP_017852964.1|DBUS
OG0006075	LOC108071811|XP_017018201.1|DKIK	LOC108606930|XP_017852969.1|DBUS
OG0006076	LOC108074217|XP_017021650.1|DKIK	LOC108596780|XP_017838369.1|DBUS
OG0006077	LOC108083286|XP_017034505.1|DKIK	LOC108600570|XP_017843726.1|DBUS
OG0006078	LOC108083263|XP_017034461.1|DKIK	LOC108600481|XP_017843589.1|DBUS
OG0006079	LOC108075229|XP_017023064.1|DKIK	LOC108601028|XP_017844396.2|DBUS
OG0006080	LOC108078270|XP_017027512.1|DKIK	LOC108600017|XP_017842823.2|DBUS
OG0006081	LOC108078091|XP_017027172.1|DKIK	LOC108595200|XP_017835877.1|DBUS
OG0006082	LOC108078097|XP_017027180.1|DKIK	LOC108595306|XP_017836012.1|DBUS
OG0006083	LOC108085521|XP_017037640.1|DKIK	LOC108599881|XP_017842548.1|DBUS
OG0006084	LOC108083109|XP_017034259.1|DKIK	LOC108599622|XP_017842070.1|DBUS
OG0006085	LOC108083301|XP_017034528.1|DKIK	LOC108598552|XP_017840724.1|DBUS
OG0006086	LOC108084770|XP_017036577.1|DKIK	LOC108598335|XP_033149467.1|DBUS
OG0006087	LOC108076455|XP_017024821.1|DKIK	LOC108597107|XP_017838969.1|DBUS
OG0006088	LOC108080666|XP_017030987.1|DKIK	LOC108598752|XP_017840977.1|DBUS
OG0006089	LOC108080236|XP_017030381.1|DKIK	LOC108605680|XP_017850960.1|DBUS
OG0006090	LOC108071499|XP_017017749.1|DKIK	LOC108598554|XP_033149691.1|DBUS
OG0006091	LOC108078698|XP_017028140.1|DKIK	LOC108599177|XP_017841453.1|DBUS
OG0006092	LOC108085952|XP_017038228.1|DKIK	LOC108605655|XP_017850930.1|DBUS
OG0006093	LOC108078527|XP_017027925.1|DKIK	LOC108595988|XP_017836765.2|DBUS
OG0006094	LOC108073798|XP_017021059.1|DKIK	LOC108600203|XP_017843108.1|DBUS
OG0006095	LOC108078125|XP_017027237.1|DKIK	LOC108595065|XP_017835700.1|DBUS
OG0006096	LOC108076430|XP_017024773.1|DKIK	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	LOC108080656|XP_017030969.1|DKIK	LOC108600430|XP_033150611.1|DBUS
OG0006098	LOC108086126|XP_017038465.1|DKIK	LOC108608350|XP_017855184.1|DBUS
OG0006099	LOC108072431|XP_017019041.1|DKIK	LOC108595352|XP_017836065.1|DBUS
OG0006100	LOC108086147|XP_017038498.1|DKIK	LOC108595436|XP_017836155.1|DBUS
OG0006101	LOC108077202|XP_017025938.1|DKIK	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	LOC108076619|XP_017025035.1|DKIK	LOC108594955|XP_017835577.1|DBUS
OG0006103	LOC108084475|XP_017036184.1|DKIK	LOC108605065|XP_017850121.1|DBUS
OG0006104	LOC108079464|XP_017029295.1|DKIK	LOC108605600|XP_017850866.1|DBUS
OG0006105	LOC108079442|XP_017029265.1|DKIK	LOC108604970|XP_017850029.1|DBUS
OG0006106	LOC108070477|XP_017016450.1|DKIK	LOC108600951|XP_017844286.1|DBUS
OG0006107	LOC108078186|XP_017027341.1|DKIK	LOC108597618|XP_017839747.1|DBUS
OG0006108	LOC108080370|XP_017030580.1|DKIK	LOC108606890|XP_017852904.1|DBUS
OG0006109	LOC108083317|XP_017034546.1|DKIK	LOC108599886|XP_017842555.1|DBUS
OG0006110	LOC108085494|XP_017037603.1|DKIK	LOC108598508|XP_033149516.1|DBUS
OG0006111	LOC108078239|XP_017027435.1|DKIK	LOC108595182|XP_017835849.1|DBUS
OG0006112	LOC108072132|XP_017018657.1|DKIK	LOC108596774|XP_017838362.1|DBUS
OG0006113	LOC108078967|XP_017028622.1|DKIK	LOC108598659|XP_017840859.1|DBUS
OG0006114	LOC108075722|XP_017023751.1|DKIK	LOC108603903|XP_017848573.1|DBUS
OG0006115	LOC108082609|XP_017033577.1|DKIK	LOC108597767|XP_017839968.1|DBUS
OG0006116	LOC108082562|XP_017033501.1|DKIK	LOC108597281|XP_017839237.1|DBUS
OG0006117	LOC108082415|XP_017033254.1|DKIK	LOC108597014|XP_017838783.1|DBUS
OG0006118	LOC108076488|XP_017024866.1|DKIK	LOC108596056|XP_017836939.1|DBUS
OG0006119	LOC108079785|XP_017029724.1|DKIK	LOC108596430|XP_017837644.1|DBUS
OG0006120	LOC108073002|XP_017019943.1|DKIK	LOC108595534|XP_017836278.1|DBUS
OG0006121	LOC108084771|XP_017036578.1|DKIK	LOC108598908|XP_017841227.2|DBUS
OG0006122	LOC108070543|XP_017016557.1|DKIK	LOC108607411|XP_017853684.1|DBUS
OG0006123	LOC108070803|XP_017016893.1|DKIK	LOC108596675|XP_017838175.1|DBUS
OG0006124	LOC108077637|XP_017026539.1|DKIK	LOC108602218|XP_017845753.1|DBUS
OG0006125	LOC108070437|XP_017016400.1|DKIK	LOC108600472|XP_017843575.2|DBUS
OG0006126	LOC108084411|XP_017036099.1|DKIK	LOC108600477|XP_017843583.1|DBUS
OG0006127	LOC108083102|XP_017034249.1|DKIK	LOC108600462|XP_017843545.2|DBUS
OG0006128	LOC108083132|XP_017034298.1|DKIK	LOC108599093|XP_017841372.2|DBUS
OG0006129	LOC108072771|XP_017019535.1|DKIK	LOC108600891|XP_017844200.2|DBUS
OG0006130	LOC108083103|XP_017034250.1|DKIK	LOC108600464|XP_017843547.1|DBUS
OG0006132	LOC108083154|XP_017034327.1|DKIK	LOC108598238|XP_017840341.2|DBUS
OG0006133	LOC108083104|XP_017034251.1|DKIK	LOC108600465|XP_017843548.1|DBUS
OG0006134	LOC108072765|XP_017019529.1|DKIK	LOC108600060|XP_017842894.2|DBUS
OG0006135	LOC108083077|XP_017034205.1|DKIK	LOC108600248|XP_033150602.1|DBUS
OG0006136	LOC108070438|XP_017016402.1|DKIK	LOC108600474|XP_017843579.1|DBUS
OG0006137	LOC108072680|XP_017019408.1|DKIK	LOC108599356|XP_017841648.1|DBUS
OG0006138	LOC108074713|XP_017022343.1|DKIK	LOC108595647|XP_017836411.1|DBUS
OG0006139	LOC108082437|XP_017033295.1|DKIK	LOC108597484|XP_017839550.1|DBUS
OG0006140	LOC108070887|XP_017017020.1|DKIK	LOC108594987|XP_017835608.1|DBUS
OG0006141	LOC108076168|XP_017024384.1|DKIK	LOC108596752|XP_017838318.1|DBUS
OG0006142	LOC108085544|XP_017037669.1|DKIK	LOC108598446|XP_017840573.1|DBUS
OG0006143	LOC108070415|XP_017016356.1|DKIK	LOC108598561|XP_033149349.1|DBUS
OG0006144	LOC108075172|XP_017022971.1|DKIK	LOC108598359|XP_017840468.2|DBUS
OG0006145	LOC108083063|XP_017034186.1|DKIK	LOC108599293|XP_017841583.1|DBUS
OG0006146	LOC108074799|XP_017022473.1|DKIK	LOC108607596|XP_017854027.2|DBUS
OG0006147	LOC108073375|XP_017020438.1|DKIK	LOC108603172|XP_017847218.1|DBUS
OG0006148	LOC108075027|XP_017022770.1|DKIK	LOC108601079|XP_017844468.2|DBUS
OG0006149	LOC108070420|XP_017016363.1|DKIK	LOC108598401|XP_017840513.1|DBUS
OG0006150	LOC108070414|XP_017016355.1|DKIK	LOC108598400|XP_017840512.2|DBUS
OG0006151	LOC108082017|XP_017032770.1|DKIK	LOC108599108|XP_017841390.1|DBUS
OG0006152	LOC108073507|XP_017020669.1|DKIK	LOC108604338|XP_017849251.1|DBUS
OG0006153	LOC108076529|XP_017024930.1|DKIK	LOC108595336|XP_017836044.1|DBUS
OG0006154	LOC108073273|XP_017020319.1|DKIK	LOC108601476|XP_017844864.1|DBUS
OG0006155	LOC108073355|XP_017020407.1|DKIK	LOC108602602|XP_017846229.1|DBUS
OG0006156	LOC108085434|XP_017037515.1|DKIK	LOC108604154|XP_017848966.1|DBUS
OG0006157	LOC108072167|XP_017018704.1|DKIK	LOC108595745|XP_017836523.1|DBUS
OG0006158	LOC108074014|XP_017021369.1|DKIK	LOC108599477|XP_017841805.1|DBUS
OG0006159	LOC108074765|XP_017022432.1|DKIK	LOC108594991|XP_017835613.1|DBUS
OG0006160	LOC108072166|XP_017018703.1|DKIK	LOC108595327|XP_017836036.1|DBUS
OG0006161	LOC108076413|XP_017024743.1|DKIK	LOC108596542|XP_017837923.1|DBUS
