Orthogroup	DKIK.longest_only	SLEB.longest_only
OG0005237	LOC108077431|XP_017026225.1|DKIK	LOC115630662|XP_030383164.1|SLEB
OG0005238	LOC108077354|XP_017026135.1|DKIK	LOC115630709|XP_030383222.1|SLEB
OG0005239	LOC108074577|XP_017022170.1|DKIK	LOC115630995|XP_030383446.1|SLEB
OG0005240	LOC108077177|XP_017025903.1|DKIK	LOC115632014|XP_030384806.1|SLEB
OG0005241	LOC108074420|XP_017021942.1|DKIK	LOC115630568|XP_030383044.1|SLEB
OG0005242	LOC108077261|XP_017026016.1|DKIK	LOC115630406|XP_030382797.1|SLEB
OG0005243	LOC108079031|XP_017028712.1|DKIK	LOC115631959|XP_030384682.1|SLEB
OG0005244	LOC108085726|XP_017037941.1|DKIK	LOC115621377|XP_030370863.1|SLEB
OG0005245	LOC108081156|XP_017031684.1|DKIK	LOC115625262|XP_030376123.1|SLEB
OG0005246	LOC108086129|XP_017038470.1|DKIK	LOC115631245|XP_030383814.1|SLEB
OG0005247	LOC108076302|XP_017024562.1|DKIK	LOC115634723|XP_030388466.1|SLEB
OG0005248	LOC108084255|XP_017035887.1|DKIK	LOC115629644|XP_030382015.1|SLEB
OG0005249	LOC108084832|XP_017036687.1|DKIK	LOC115623544|XP_030373790.1|SLEB
OG0005250	LOC108070521|XP_017016520.1|DKIK	LOC115625764|XP_030376792.1|SLEB
OG0005251	LOC108076891|XP_017025412.1|DKIK	LOC115631422|XP_030384008.1|SLEB
OG0005252	LOC108082745|XP_017033744.1|DKIK	LOC115626150|XP_030377274.1|SLEB
OG0005253	LOC108081410|XP_017032076.1|DKIK	LOC115628492|XP_030380481.1|SLEB
OG0005254	LOC108072511|XP_017019172.1|DKIK	LOC115626078|XP_030377191.1|SLEB
OG0005255	LOC108072606|XP_017019318.1|DKIK	LOC115625735|XP_030376746.1|SLEB
OG0005256	LOC108080692|XP_017031017.1|DKIK	LOC115633470|XP_030386785.1|SLEB
OG0005257	LOC108074855|XP_017022554.1|DKIK	LOC115625840|XP_030376903.1|SLEB
OG0005258	LOC108082208|XP_017033029.1|DKIK	LOC115625967|XP_030377069.1|SLEB
OG0005259	LOC108077413|XP_017026202.1|DKIK	LOC115625847|XP_030376910.1|SLEB
OG0005260	LOC108077416|XP_017026206.1|DKIK	LOC115625942|XP_030377037.1|SLEB
OG0005261	LOC108077208|XP_017025947.1|DKIK	LOC115623710|XP_030374050.1|SLEB
OG0005262	LOC108081419|XP_017032091.1|DKIK	LOC115630567|XP_030383042.1|SLEB
OG0005263	LOC108072600|XP_017019309.1|DKIK	LOC115626218|XP_030377372.1|SLEB
OG0005264	LOC108075661|XP_017023699.1|DKIK	LOC115621382|XP_030370871.1|SLEB
OG0005265	LOC108082802|XP_017033849.1|DKIK	LOC115625877|XP_030376952.1|SLEB
OG0005266	LOC108075916|XP_017024038.1|DKIK	LOC115626451|XP_030377687.1|SLEB
OG0005267	LOC108077342|XP_017026119.1|DKIK	LOC115630454|XP_030382875.1|SLEB
OG0005268	LOC108077447|XP_017026254.1|DKIK	LOC115630452|XP_030382872.1|SLEB
OG0005269	LOC108077451|XP_017026259.1|DKIK	LOC115630434|XP_030382849.1|SLEB
OG0005270	LOC108081972|XP_017032695.1|DKIK	LOC115631483|XP_030384098.1|SLEB
OG0005271	LOC108074806|XP_017022489.1|DKIK	LOC115625827|XP_030376878.1|SLEB
OG0005272	LOC108074807|XP_017022490.1|DKIK	LOC115625855|XP_030376923.1|SLEB
OG0005273	LOC108074833|XP_017022523.1|DKIK	LOC115625663|XP_030376656.1|SLEB
OG0005274	LOC108082057|XP_017032823.1|DKIK	LOC115631480|XP_030384096.1|SLEB
OG0005275	LOC108077052|XP_017025694.1|DKIK	LOC115630943|XP_030383370.1|SLEB
OG0005276	LOC108086157|XP_017038508.1|DKIK	LOC115631296|XP_030383871.1|SLEB
OG0005277	LOC108086176|XP_017038529.1|DKIK	LOC115631445|XP_030384049.1|SLEB
OG0005278	LOC108076767|XP_017025257.1|DKIK	LOC115627877|XP_030379625.1|SLEB
OG0005279	LOC108082232|XP_017033059.1|DKIK	LOC115626343|XP_030377552.1|SLEB
OG0005280	LOC108074429|XP_017021954.1|DKIK	LOC115630408|XP_030382800.1|SLEB
OG0005281	LOC108077435|XP_017026237.1|DKIK	LOC115630939|XP_030383366.1|SLEB
OG0005282	LOC108085468|XP_017037574.1|DKIK	LOC115623681|XP_030374011.1|SLEB
OG0005283	LOC108084597|XP_017036361.1|DKIK	LOC115620238|XP_030369243.1|SLEB
OG0005284	LOC108081403|XP_017032052.1|DKIK	LOC115628583|XP_030380627.1|SLEB
OG0005285	LOC108081415|XP_017032086.1|DKIK	LOC115628504|XP_030380506.1|SLEB
OG0005286	LOC108074428|XP_017021951.1|DKIK	LOC115630400|XP_030382785.1|SLEB
OG0005287	LOC108074437|XP_017021965.1|DKIK	LOC115630399|XP_030382784.1|SLEB
OG0005288	LOC108082596|XP_017033557.1|DKIK	LOC115631735|XP_030384433.1|SLEB
OG0005289	LOC108081409|XP_017032075.1|DKIK	LOC115631124|XP_030383650.1|SLEB
OG0005290	LOC108075526|XP_017023512.1|DKIK	LOC115625102|XP_030375866.1|SLEB
OG0005291	LOC108072571|XP_017019265.1|DKIK	LOC115626174|XP_030377310.1|SLEB
OG0005292	LOC108072569|XP_017019251.1|DKIK	LOC115626171|XP_030377306.1|SLEB
OG0005293	LOC108085235|XP_017037264.1|DKIK	LOC115626576|XP_030377815.1|SLEB
OG0005294	LOC108082167|XP_017032962.1|DKIK	LOC115630985|XP_030383427.1|SLEB
OG0005295	LOC108072570|XP_017019260.1|DKIK	LOC115626157|XP_030377290.1|SLEB
OG0005296	LOC108085415|XP_017037471.1|DKIK	LOC115625062|XP_030375795.1|SLEB
OG0005297	LOC108074845|XP_017022541.1|DKIK	LOC115628612|XP_030380655.1|SLEB
OG0005298	LOC108077082|XP_017025739.1|DKIK	LOC115625734|XP_030376745.1|SLEB
OG0005299	LOC108073487|XP_017020634.1|DKIK	LOC115620856|XP_030370162.1|SLEB
OG0005300	LOC108083434|XP_017034678.1|DKIK	LOC115629647|XP_030382018.1|SLEB
OG0005301	LOC108082036|XP_017032794.1|DKIK	LOC115625689|XP_030376688.1|SLEB
OG0005302	LOC108073129|XP_017020116.1|DKIK	LOC115634648|XP_030388368.1|SLEB
OG0005303	LOC108082865|XP_017033932.1|DKIK	LOC115630496|XP_030382943.1|SLEB
OG0005304	LOC108079976|XP_017030028.1|DKIK	LOC115625658|XP_030376647.1|SLEB
OG0005305	LOC108076766|XP_017025256.1|DKIK	LOC115627867|XP_030379613.1|SLEB
OG0005306	LOC108076991|XP_017025540.1|DKIK	LOC115631072|XP_030383578.1|SLEB
OG0005307	LOC108081988|XP_017032715.1|DKIK	LOC115631790|XP_030384485.1|SLEB
OG0005308	LOC108077075|XP_017025731.1|DKIK	LOC115631563|XP_030384214.1|SLEB
OG0005309	LOC108082192|XP_017033002.1|DKIK	LOC115630993|XP_030383444.1|SLEB
OG0005310	LOC108079623|XP_017029490.1|DKIK	LOC115631088|XP_030383596.1|SLEB
OG0005311	LOC108077152|XP_017025871.1|DKIK	LOC115631451|XP_030384056.1|SLEB
OG0005312	LOC108077144|XP_017025851.1|DKIK	LOC115628496|XP_030380491.1|SLEB
OG0005313	LOC108077276|XP_017026038.1|DKIK	LOC115630404|XP_030382792.1|SLEB
OG0005314	LOC108082182|XP_017032988.1|DKIK	LOC115631469|XP_030384082.1|SLEB
OG0005315	LOC108070536|XP_017016549.1|DKIK	LOC115631917|XP_030384629.1|SLEB
OG0005316	LOC108076736|XP_017025203.1|DKIK	LOC115630796|XP_030383318.1|SLEB
OG0005317	LOC108077407|XP_017026196.1|DKIK	LOC115627629|XP_030379225.1|SLEB
OG0005318	LOC108083750|XP_017035159.1|DKIK	LOC115626623|XP_030377881.1|SLEB
OG0005319	LOC108085245|XP_017037279.1|DKIK	LOC115626445|XP_030377679.1|SLEB
OG0005320	LOC108072591|XP_017019292.1|DKIK	LOC115625914|XP_030377007.1|SLEB
OG0005321	LOC108077167|XP_017025891.1|DKIK	LOC115631692|XP_030384374.1|SLEB
OG0005322	LOC108074581|XP_017022178.1|DKIK	LOC115631789|XP_030384484.1|SLEB
OG0005323	LOC108082198|XP_017033010.1|DKIK	LOC115626317|XP_030377513.1|SLEB
OG0005324	LOC108077292|XP_017026060.1|DKIK	LOC115625881|XP_030376958.1|SLEB
OG0005325	LOC108075868|XP_017023959.1|DKIK	LOC115625837|XP_030376897.1|SLEB
OG0005326	LOC108077318|XP_017026096.1|DKIK	LOC115625659|XP_030376648.1|SLEB
OG0005327	LOC108082888|XP_017033959.1|DKIK	LOC115626374|XP_030377590.1|SLEB
OG0005328	LOC108075565|XP_017023569.1|DKIK	LOC115632942|XP_030386098.1|SLEB
OG0005329	LOC108078947|XP_017028585.1|DKIK	LOC115623062|XP_030373101.1|SLEB
OG0005330	LOC108078945|XP_017028583.1|DKIK	LOC115622741|XP_030372647.1|SLEB
OG0005331	LOC108077457|XP_017026270.1|DKIK	LOC115630455|XP_030382876.1|SLEB
OG0005332	LOC108074602|XP_017022206.1|DKIK	LOC115628578|XP_030380621.1|SLEB
OG0005333	LOC108075786|XP_017023843.1|DKIK	LOC115631764|XP_030384460.1|SLEB
OG0005334	LOC108077204|XP_017025940.1|DKIK	LOC115630604|XP_030383084.1|SLEB
OG0005335	LOC108081810|XP_017032535.1|DKIK	LOC115624663|XP_030375311.1|SLEB
OG0005336	LOC108078553|XP_017027959.1|DKIK	LOC115625566|XP_030376525.1|SLEB
OG0005337	LOC108078276|XP_017027517.1|DKIK	LOC115634189|XP_030387639.1|SLEB
OG0005338	LOC108074573|XP_017022164.1|DKIK	LOC115626072|XP_030377184.1|SLEB
OG0005339	LOC108076880|XP_017025399.1|DKIK	LOC115631404|XP_030383987.1|SLEB
OG0005340	LOC108082072|XP_017032851.1|DKIK	LOC115625961|XP_030377062.1|SLEB
OG0005341	LOC108070879|XP_017017011.1|DKIK	LOC115626120|XP_030377237.1|SLEB
OG0005342	LOC108082073|XP_017032853.1|DKIK	LOC115631715|XP_030384409.1|SLEB
OG0005343	LOC108073043|XP_017019995.1|DKIK	LOC115624803|XP_030375511.1|SLEB
OG0005344	LOC108082383|XP_017033213.1|DKIK	LOC115634223|XP_030387674.1|SLEB
OG0005345	LOC108082779|XP_017033803.1|DKIK	LOC115628566|XP_030380589.1|SLEB
OG0005346	LOC108075876|XP_017023969.1|DKIK	LOC115625892|XP_030376980.1|SLEB
OG0005347	LOC108086124|XP_017038461.1|DKIK	LOC115631608|XP_030384269.1|SLEB
OG0005348	LOC108077256|XP_017026008.1|DKIK	LOC115630970|XP_030383409.1|SLEB
OG0005349	LOC108077059|XP_017025714.1|DKIK	LOC115631761|XP_030384455.1|SLEB
OG0005350	LOC108081984|XP_017032711.1|DKIK	LOC115631481|XP_030384097.1|SLEB
OG0005351	LOC108070567|XP_017016607.1|DKIK	LOC115632476|XP_030385510.1|SLEB
OG0005352	LOC108077126|XP_017025819.1|DKIK	LOC115631455|XP_030384062.1|SLEB
OG0005353	LOC108082461|XP_017033326.1|DKIK	LOC115625876|XP_030376955.1|SLEB
OG0005354	LOC108075838|XP_017023903.1|DKIK	LOC115626411|XP_030377637.1|SLEB
OG0005355	LOC108074288|XP_017021763.1|DKIK	LOC115631668|XP_030384342.1|SLEB
OG0005356	LOC108074302|XP_017021780.1|DKIK	LOC115631120|XP_030383641.1|SLEB
OG0005357	LOC108079618|XP_017029482.1|DKIK	LOC115631437|XP_030384035.1|SLEB
OG0005358	LOC108075865|XP_017023949.1|DKIK	LOC115632533|XP_030385601.1|SLEB
OG0005359	LOC108086135|XP_017038477.1|DKIK	LOC115631712|XP_030384399.1|SLEB
OG0005360	LOC108085511|XP_017037623.1|DKIK	LOC115620940|XP_030370316.1|SLEB
OG0005361	LOC108077247|XP_017025996.1|DKIK	LOC115631053|XP_030383549.1|SLEB
OG0005362	LOC108074504|XP_017022071.1|DKIK	LOC115625782|XP_030376814.1|SLEB
OG0005363	LOC108073637|XP_017020845.1|DKIK	LOC115628994|XP_030381135.1|SLEB
OG0005364	LOC108078389|XP_017027733.1|DKIK	LOC115633886|XP_030387249.1|SLEB
OG0005365	LOC108082191|XP_017033000.1|DKIK	LOC115630592|XP_030383071.1|SLEB
OG0005366	LOC108082231|XP_017033058.1|DKIK	LOC115630610|XP_030383095.1|SLEB
OG0005367	LOC108082168|XP_017032963.1|DKIK	LOC115630813|XP_030383340.1|SLEB
OG0005368	LOC108073321|XP_017020371.1|DKIK	LOC115625159|XP_030375947.1|SLEB
OG0005369	LOC108072624|XP_017019342.1|DKIK	LOC115631330|XP_030383911.1|SLEB
OG0005370	LOC108082039|XP_017032801.1|DKIK	LOC115631583|XP_030384241.1|SLEB
OG0005371	LOC108081973|XP_017032696.1|DKIK	LOC115631749|XP_030384445.1|SLEB
OG0005372	LOC108084199|XP_017035797.1|DKIK	LOC115620404|XP_030369483.1|SLEB
OG0005373	LOC108074550|XP_017022176.1|DKIK	LOC115626377|XP_030377592.1|SLEB
OG0005374	LOC108077071|XP_017025728.1|DKIK	LOC115631651|XP_030384323.1|SLEB
OG0005375	LOC108077070|XP_017025727.1|DKIK	LOC115631241|XP_030383811.1|SLEB
OG0005376	LOC108077400|XP_017026185.1|DKIK	LOC115630720|XP_030383232.1|SLEB
OG0005377	LOC108079799|XP_017029767.1|DKIK	LOC115628280|XP_030380169.1|SLEB
OG0005378	LOC108074415|XP_017021932.1|DKIK	LOC115631453|XP_030384059.1|SLEB
OG0005379	LOC108074567|XP_017022158.1|DKIK	LOC115631580|XP_030384236.1|SLEB
OG0005380	LOC108074436|XP_017021964.1|DKIK	LOC115631598|XP_030384258.1|SLEB
OG0005381	LOC108082740|XP_017033735.1|DKIK	LOC115630462|XP_030382888.1|SLEB
OG0005382	LOC108074803|XP_017022487.1|DKIK	LOC115630425|XP_030382837.1|SLEB
OG0005383	LOC108071917|XP_017018365.1|DKIK	LOC115633006|XP_030386191.1|SLEB
OG0005384	LOC108070697|XP_017016770.1|DKIK	LOC115623969|XP_030374398.1|SLEB
OG0005385	LOC108076710|XP_017025160.1|DKIK	LOC115624747|XP_030375435.1|SLEB
OG0005386	LOC108076195|XP_017024417.1|DKIK	LOC115634822|XP_030388601.1|SLEB
OG0005387	LOC108075521|XP_017023503.1|DKIK	LOC115620619|XP_030369799.1|SLEB
OG0005388	LOC108081456|XP_017032135.1|DKIK	LOC115628529|XP_030380549.1|SLEB
OG0005389	LOC108076109|XP_017024326.1|DKIK	LOC115631475|XP_030384089.1|SLEB
OG0005390	LOC108086224|XP_017038578.1|DKIK	LOC115631373|XP_030383954.1|SLEB
OG0005391	LOC108086226|XP_017038582.1|DKIK	LOC115631374|XP_030383956.1|SLEB
OG0005392	LOC108077029|XP_017025643.1|DKIK	LOC115630622|XP_030383117.1|SLEB
OG0005393	LOC108080793|XP_017031168.1|DKIK	LOC115620866|XP_030370195.1|SLEB
OG0005394	LOC108077124|XP_017025816.1|DKIK	LOC115630497|XP_030382946.1|SLEB
OG0005395	LOC108074333|XP_017021835.1|DKIK	LOC115631178|XP_030383727.1|SLEB
OG0005396	LOC108079605|XP_017029454.1|DKIK	LOC115631989|XP_030384776.1|SLEB
OG0005397	LOC108079624|XP_017029491.1|DKIK	LOC115631626|XP_030384293.1|SLEB
OG0005398	LOC108075581|XP_017023588.1|DKIK	LOC115624294|XP_030374778.1|SLEB
OG0005399	LOC108070778|XP_017016866.1|DKIK	LOC115628667|XP_030380736.1|SLEB
OG0005400	LOC108077944|XP_017026971.1|DKIK	LOC115619967|XP_030368863.1|SLEB
OG0005401	LOC108079647|XP_017029527.1|DKIK	LOC115631542|XP_030384177.1|SLEB
OG0005402	LOC108079646|XP_017029526.1|DKIK	LOC115631176|XP_030383725.1|SLEB
OG0005403	LOC108079669|XP_017029555.1|DKIK	LOC115631307|XP_030383882.1|SLEB
OG0005404	LOC108079670|XP_017029557.1|DKIK	LOC115631308|XP_030383883.1|SLEB
OG0005405	LOC108078322|XP_017027610.1|DKIK	LOC115622838|XP_030372781.1|SLEB
OG0005406	LOC108076813|XP_017025332.1|DKIK	LOC115629095|XP_030381316.1|SLEB
OG0005407	LOC108076353|XP_017024638.1|DKIK	LOC115621938|XP_030371648.1|SLEB
OG0005408	LOC108086233|XP_017038591.1|DKIK	LOC115631356|XP_030383933.1|SLEB
OG0005409	LOC108079684|XP_017029578.1|DKIK	LOC115631561|XP_030384212.1|SLEB
OG0005410	LOC108086270|XP_017038646.1|DKIK	LOC115631086|XP_030383594.1|SLEB
OG0005411	LOC108082315|XP_017033134.1|DKIK	LOC115634806|XP_030388578.1|SLEB
OG0005412	LOC108082579|XP_017033525.1|DKIK	LOC115629037|XP_030381202.1|SLEB
OG0005413	LOC108081791|XP_017032499.1|DKIK	LOC115634107|XP_030387525.1|SLEB
OG0005414	LOC108080301|XP_017030464.1|DKIK	LOC115628885|XP_030381001.1|SLEB
OG0005415	LOC108076070|XP_017024264.1|DKIK	LOC115633256|XP_030386519.1|SLEB
OG0005416	LOC108076798|XP_017025310.1|DKIK	LOC115627402|XP_030378920.1|SLEB
OG0005417	LOC108085361|XP_017037420.1|DKIK	LOC115622926|XP_030372911.1|SLEB
OG0005418	LOC108082215|XP_017033037.1|DKIK	LOC115628486|XP_030380474.1|SLEB
OG0005419	LOC108074407|XP_017021924.1|DKIK, LOC108077165|XP_017025889.1|DKIK	LOC115631108|XP_030383627.1|SLEB
OG0005420	LOC108075943|XP_017024074.1|DKIK	LOC115626048|XP_030377160.1|SLEB
OG0005421	LOC108082120|XP_017032910.1|DKIK	LOC115631384|XP_030383966.1|SLEB
OG0005422	LOC108079278|XP_017029063.1|DKIK	LOC115627238|XP_030378721.1|SLEB
OG0005423	LOC108077092|XP_017025752.1|DKIK	LOC115625854|XP_030376920.1|SLEB
OG0005424	LOC108076686|XP_017025125.1|DKIK	LOC115620082|XP_030369124.1|SLEB
OG0005425	LOC108071805|XP_017018186.1|DKIK	LOC115627829|XP_030379528.1|SLEB
OG0005426	LOC108078160|XP_017027299.1|DKIK	LOC115619979|XP_030368878.1|SLEB
OG0005427	LOC108082710|XP_017033706.1|DKIK	LOC115625972|XP_030377076.1|SLEB
OG0005428	LOC108082770|XP_017033789.1|DKIK	LOC115626270|XP_030377445.1|SLEB
OG0005429	LOC108079987|XP_017030043.1|DKIK	LOC115625885|XP_030376964.1|SLEB
OG0005430	LOC108079975|XP_017030027.1|DKIK	LOC115625883|XP_030376961.1|SLEB
OG0005431	LOC108081865|XP_017032594.1|DKIK	LOC115625863|XP_030376934.1|SLEB
OG0005432	LOC108079352|XP_017029152.1|DKIK	LOC115626275|XP_030377458.1|SLEB
OG0005433	LOC108078013|XP_017027059.1|DKIK	LOC115633868|XP_030387229.1|SLEB
OG0005434	LOC108084767|XP_017036574.1|DKIK	LOC115626298|XP_030377485.1|SLEB
OG0005435	LOC108079327|XP_017029121.1|DKIK	LOC115626335|XP_030377540.1|SLEB
OG0005436	LOC108074184|XP_017021610.1|DKIK	LOC115626334|XP_030377539.1|SLEB
OG0005437	LOC108071459|XP_017017711.1|DKIK	LOC115620941|XP_030370312.1|SLEB
OG0005438	LOC108078968|XP_017028628.1|DKIK	LOC115632029|XP_030384835.1|SLEB
OG0005439	LOC108074052|XP_017021411.1|DKIK	LOC115621540|XP_030371066.1|SLEB
OG0005440	LOC108074322|XP_017021811.1|DKIK	LOC115631301|XP_030383875.1|SLEB
OG0005441	LOC108077255|XP_017026007.1|DKIK	LOC115631760|XP_030384454.1|SLEB
OG0005442	LOC108079546|XP_017029373.1|DKIK	LOC115631628|XP_030384295.1|SLEB
OG0005443	LOC108077221|XP_017025966.1|DKIK	LOC115631686|XP_030384363.1|SLEB
OG0005444	LOC108086166|XP_017038517.1|DKIK	LOC115631509|XP_030384134.1|SLEB
OG0005445	LOC108076873|XP_017025392.1|DKIK	LOC115630635|XP_030383131.1|SLEB
OG0005446	LOC108077030|XP_017025645.1|DKIK	LOC115633896|XP_030387260.1|SLEB
OG0005447	LOC108086241|XP_017038602.1|DKIK	LOC115630599|XP_030383078.1|SLEB
OG0005448	LOC108078159|XP_017027298.1|DKIK	LOC115633949|XP_030387327.1|SLEB
OG0005449	LOC108084502|XP_017036232.1|DKIK	LOC115627285|XP_030378777.1|SLEB
OG0005450	LOC108085681|XP_017037863.1|DKIK	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB
OG0005451	LOC108082856|XP_017033922.1|DKIK	LOC115630776|XP_030383291.1|SLEB
OG0005452	LOC108076352|XP_017024633.1|DKIK	LOC115632699|XP_030385799.1|SLEB
OG0005453	LOC108072133|XP_017018658.1|DKIK	LOC115624251|XP_030374731.1|SLEB
OG0005454	LOC108077068|XP_017025724.1|DKIK	LOC115628476|XP_030380457.1|SLEB
OG0005455	LOC108076156|XP_017024371.1|DKIK	LOC115626892|XP_030378293.1|SLEB
OG0005456	LOC108082841|XP_017033896.1|DKIK	LOC115626152|XP_030377277.1|SLEB
OG0005457	LOC108082675|XP_017033663.1|DKIK	LOC115627118|XP_030378545.1|SLEB, LOC115625817|XP_030376866.1|SLEB
OG0005458	LOC108081440|XP_017032115.1|DKIK	LOC115631906|XP_030384613.1|SLEB
OG0005459	LOC108086264|XP_017038638.1|DKIK	LOC115630443|XP_030382864.1|SLEB
OG0005460	LOC108081432|XP_017032104.1|DKIK	LOC115628462|XP_030380442.1|SLEB
OG0005461	LOC108082170|XP_017032965.1|DKIK	LOC115625700|XP_030376701.1|SLEB
OG0005462	LOC108082171|XP_017032966.1|DKIK	LOC115620618|XP_030369798.1|SLEB
OG0005463	LOC108072747|XP_017019505.1|DKIK	LOC115632882|XP_030386019.1|SLEB
OG0005464	LOC108082725|XP_017033722.1|DKIK	LOC115633403|XP_030386706.1|SLEB
OG0005465	LOC108082738|XP_017033732.1|DKIK	LOC115625770|XP_030376798.1|SLEB
OG0005466	LOC108082864|XP_017033931.1|DKIK	LOC115625771|XP_030376802.1|SLEB
OG0005467	LOC108083756|XP_017035166.1|DKIK	LOC115621301|XP_030370771.1|SLEB
OG0005468	LOC108079644|XP_017029523.1|DKIK	LOC115629801|XP_030382223.1|SLEB
OG0005469	LOC108074860|XP_017022562.1|DKIK	LOC115625651|XP_030376639.1|SLEB
OG0005470	LOC108074798|XP_017022471.1|DKIK	LOC115625650|XP_030376638.1|SLEB
OG0005471	LOC108077130|XP_017025829.1|DKIK	LOC115631887|XP_030384596.1|SLEB
OG0005472	LOC108077115|XP_017025797.1|DKIK	LOC115631889|XP_030384598.1|SLEB
OG0005473	LOC108081391|XP_017032038.1|DKIK	LOC115628467|XP_030380449.1|SLEB
OG0005474	LOC108074490|XP_017022052.1|DKIK	LOC115621015|XP_030370395.1|SLEB
OG0005475	LOC108074591|XP_017022189.1|DKIK	LOC115630982|XP_030383425.1|SLEB
OG0005476	LOC108076756|XP_017025245.1|DKIK	LOC115630421|XP_030382823.1|SLEB
OG0005477	LOC108082969|XP_017034081.1|DKIK	LOC115631641|XP_030384311.1|SLEB
OG0005478	LOC108077418|XP_017026209.1|DKIK	LOC115630516|XP_030382978.1|SLEB
OG0005479	LOC108077417|XP_017026208.1|DKIK	LOC115630422|XP_030382820.1|SLEB
OG0005480	LOC108077419|XP_017026210.1|DKIK	LOC115630676|XP_030383180.1|SLEB
OG0005481	LOC108086101|XP_017038416.1|DKIK	LOC115631431|XP_030384026.1|SLEB
OG0005482	LOC108086133|XP_017038475.1|DKIK	LOC115631921|XP_030384633.1|SLEB
OG0005483	LOC108081268|XP_017031854.1|DKIK	LOC115620862|XP_030370183.1|SLEB
OG0005484	LOC108086189|XP_017038541.1|DKIK	LOC115631228|XP_030383796.1|SLEB
OG0005485	LOC108070754|XP_017016840.1|DKIK	LOC115624390|XP_030374966.1|SLEB
OG0005486	LOC108082518|XP_017033434.1|DKIK	LOC115626110|XP_030377228.1|SLEB
OG0005487	LOC108075757|XP_017023808.1|DKIK	LOC115631218|XP_030383784.1|SLEB
OG0005488	LOC108076271|XP_017024510.1|DKIK	LOC115631731|XP_030384428.1|SLEB
OG0005489	LOC108074431|XP_017021956.1|DKIK	LOC115630441|XP_030382860.1|SLEB
OG0005490	LOC108074442|XP_017021970.1|DKIK	LOC115630438|XP_030382858.1|SLEB
OG0005491	LOC108074531|XP_017022104.1|DKIK	LOC115631956|XP_030384678.1|SLEB
OG0005492	LOC108074582|XP_017022179.1|DKIK	LOC115631567|XP_030384217.1|SLEB
OG0005493	LOC108082724|XP_017033721.1|DKIK	LOC115629072|XP_030381248.1|SLEB
OG0005494	LOC108078339|XP_017027630.1|DKIK	LOC115634084|XP_030387497.1|SLEB
OG0005495	LOC108072364|XP_017018947.1|DKIK	LOC115634789|XP_030388557.1|SLEB
OG0005496	LOC108071339|XP_017017552.1|DKIK	LOC115621908|XP_030371599.1|SLEB
OG0005497	LOC108072631|XP_017019350.1|DKIK	LOC115625907|XP_030376998.1|SLEB
OG0005498	LOC108072632|XP_017019352.1|DKIK	LOC115625908|XP_030376999.1|SLEB
OG0005499	LOC108072559|XP_017019227.1|DKIK	LOC115626076|XP_030377189.1|SLEB
OG0005500	LOC108072560|XP_017019228.1|DKIK	LOC115625743|XP_030376757.1|SLEB
OG0005501	LOC108074851|XP_017022551.1|DKIK	LOC115625851|XP_030376915.1|SLEB
OG0005502	LOC108074852|XP_017022552.1|DKIK	LOC115625852|XP_030376916.1|SLEB
OG0005503	LOC108082003|XP_017032740.1|DKIK	LOC115631407|XP_030383990.1|SLEB
OG0005504	LOC108081446|XP_017032124.1|DKIK	LOC115631624|XP_030384290.1|SLEB
OG0005506	LOC108082164|XP_017032957.1|DKIK	LOC115628497|XP_030380496.1|SLEB
OG0005507	LOC108074299|XP_017021776.1|DKIK	LOC115631212|XP_030383777.1|SLEB
OG0005508	LOC108077191|XP_017025925.1|DKIK	LOC115632043|XP_030384873.1|SLEB
OG0005509	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK	LOC115628554|XP_030380576.1|SLEB
OG0005510	LOC108085268|XP_017037307.1|DKIK	LOC115626008|XP_030377116.1|SLEB
OG0005511	LOC108083823|XP_017035267.1|DKIK	LOC115626942|XP_030378318.1|SLEB
OG0005512	LOC108084036|XP_017035541.1|DKIK	LOC115621734|XP_030371325.1|SLEB
OG0005513	LOC108079170|XP_017028909.1|DKIK	LOC115631687|XP_030384366.1|SLEB
OG0005514	LOC108075617|XP_017023638.1|DKIK	LOC115620643|XP_030369848.1|SLEB
OG0005515	LOC108078391|XP_017027735.1|DKIK	LOC115621480|XP_030371004.1|SLEB
OG0005516	LOC108077176|XP_017025902.1|DKIK	LOC115632013|XP_030384805.1|SLEB
OG0005517	LOC108075907|XP_017024016.1|DKIK	LOC115631411|XP_030383993.1|SLEB
OG0005518	LOC108079688|XP_017029583.1|DKIK	LOC115631309|XP_030383884.1|SLEB
OG0005519	LOC108072416|XP_017019009.1|DKIK	LOC115633687|XP_030387004.1|SLEB
OG0005520	LOC108077232|XP_017025979.1|DKIK	LOC115631149|XP_030383680.1|SLEB
OG0005521	LOC108077138|XP_017025841.1|DKIK	LOC115631565|XP_030384215.1|SLEB
OG0005522	LOC108073790|XP_017021046.1|DKIK	LOC115622230|XP_030371987.1|SLEB
OG0005523	LOC108081452|XP_017032131.1|DKIK	LOC115630486|XP_030382930.1|SLEB
OG0005524	LOC108075835|XP_017023899.1|DKIK	LOC115626107|XP_030377222.1|SLEB
OG0005525	LOC108077250|XP_017026000.1|DKIK	LOC115625821|XP_030376871.1|SLEB
OG0005526	LOC108077229|XP_017025975.1|DKIK	LOC115630975|XP_030383414.1|SLEB
