Orthogroup	DKIK.longest_only	DERE.longest_only
OG0004690	LOC108080471|XP_017030697.1|DKIK	LOC6553181|XP_001979100.1|DERE
OG0004691	LOC108083984|XP_017035485.1|DKIK	LOC6555014|XP_001981396.1|DERE
OG0004692	LOC108075539|XP_017023525.1|DKIK	LOC6555376|XP_026836498.1|DERE
OG0004693	LOC108075603|XP_017023623.1|DKIK	LOC6555372|XP_001982087.1|DERE
OG0004694	LOC108073539|XP_017020712.1|DKIK	LOC6555338|XP_001981863.1|DERE
OG0004695	LOC108083730|XP_017035126.1|DKIK	LOC6554512|XP_015009353.1|DERE
OG0004696	LOC108071284|XP_017017463.1|DKIK	LOC6553446|XP_001979373.1|DERE
OG0004697	LOC108084820|XP_017036674.1|DKIK	LOC6550618|XP_001978003.1|DERE
OG0004698	LOC108085951|XP_017038226.1|DKIK	LOC6550028|XP_001977494.1|DERE
OG0004699	LOC108077831|XP_017026846.1|DKIK	LOC6551979|XP_001980664.2|DERE
OG0004700	LOC108084611|XP_017036385.1|DKIK	LOC6552092|XP_001978803.2|DERE
OG0004701	LOC108084867|XP_017036747.1|DKIK	LOC6553557|XP_001979337.1|DERE
OG0004702	LOC108084562|XP_017036306.1|DKIK	LOC6555078|XP_001982069.1|DERE
OG0004703	LOC108080925|XP_017031318.1|DKIK	LOC6554166|XP_015009312.1|DERE
OG0004704	LOC108073437|XP_017020547.1|DKIK	LOC6554544|XP_001981946.1|DERE
OG0004705	LOC108075519|XP_017023501.1|DKIK	LOC6552368|XP_001980776.1|DERE
OG0004706	LOC108071955|XP_017018410.1|DKIK	LOC6543763|XP_026833630.1|DERE
OG0004707	LOC108075884|XP_017023979.1|DKIK	LOC6542584|XP_001970086.1|DERE
OG0004708	LOC108074101|XP_017021485.1|DKIK	LOC6553609|XP_026839311.1|DERE
OG0004709	LOC108073560|XP_017020735.1|DKIK	LOC6552959|XP_001981027.1|DERE
OG0004710	LOC108077808|XP_017026815.1|DKIK	LOC6552525|XP_001979917.2|DERE
OG0004711	LOC108077580|XP_017026464.1|DKIK	LOC6555192|XP_001981628.1|DERE
OG0004712	LOC108074072|XP_017021435.1|DKIK	LOC6553616|XP_001980245.1|DERE
OG0004713	LOC108084601|XP_017036368.1|DKIK	LOC6555022|XP_026839651.1|DERE
OG0004714	LOC108084550|XP_017036288.1|DKIK	LOC26527086|XP_015009421.1|DERE
OG0004715	LOC108077436|XP_017026240.1|DKIK	LOC6540655|XP_026834097.1|DERE
OG0004716	LOC108084563|XP_017036307.1|DKIK	LOC6554979|XP_026834045.1|DERE
OG0004717	LOC108080117|XP_017030237.1|DKIK	LOC6551582|XP_026838481.1|DERE
OG0004718	LOC108082225|XP_017033051.1|DKIK	LOC6542956|XP_001968552.1|DERE
OG0004719	LOC108073715|XP_017020948.1|DKIK	LOC6555131|XP_026832966.1|DERE
OG0004720	LOC108084571|XP_017036327.1|DKIK	LOC6555074|XP_001982065.1|DERE
OG0004721	LOC108084165|XP_017035733.1|DKIK	LOC6554178|XP_001981488.1|DERE
OG0004722	LOC108075750|XP_017023793.1|DKIK	LOC6554867|XP_001981363.1|DERE
OG0004723	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK	LOC6550377|XP_001977858.1|DERE
OG0004724	LOC108085736|XP_017037953.1|DKIK	LOC6553863|XP_001979606.1|DERE
OG0004725	LOC108077766|XP_017026742.1|DKIK	LOC6555190|XP_001981626.1|DERE
OG0004726	LOC108083752|XP_017035157.1|DKIK	LOC6554515|XP_001981529.1|DERE
OG0004727	LOC108081218|XP_017031780.1|DKIK	LOC6554435|XP_015009315.2|DERE
OG0004728	LOC108077705|XP_017026633.1|DKIK	LOC6553726|XP_001980395.1|DERE
OG0004729	LOC108071808|XP_017018196.1|DKIK	LOC6550866|XP_001978226.1|DERE
OG0004730	LOC108075906|XP_017024015.1|DKIK	LOC6542412|XP_001970059.1|DERE
OG0004731	LOC108085680|XP_017037862.1|DKIK	LOC6554073|XP_001979583.1|DERE
OG0004732	LOC108075411|XP_017023324.1|DKIK	LOC6551949|XP_001980703.1|DERE
OG0004733	LOC108075623|XP_017023646.1|DKIK	LOC6552327|XP_001979786.1|DERE
OG0004734	LOC108073535|XP_017020705.1|DKIK	LOC6555392|XP_001982348.2|DERE
OG0004735	LOC108077761|XP_017026732.1|DKIK	LOC6554571|XP_015009131.1|DERE
OG0004736	LOC108081078|XP_017031554.1|DKIK	LOC6555098|XP_015009039.1|DERE
OG0004737	LOC108077654|XP_017026559.1|DKIK	LOC6552114|XP_001978810.1|DERE
OG0004738	LOC108077886|XP_017026911.1|DKIK	LOC6552115|XP_001978811.2|DERE
OG0004739	LOC108081032|XP_017031483.1|DKIK	LOC6554338|XP_001982102.1|DERE
OG0004740	LOC108081098|XP_017031582.1|DKIK	LOC6554483|XP_001981928.1|DERE
OG0004741	LOC108085693|XP_017037890.1|DKIK	LOC6553862|XP_026831807.1|DERE
OG0004742	LOC108083322|XP_017034557.1|DKIK	LOC6555843|XP_026839167.1|DERE
OG0004743	LOC108084618|XP_017036393.1|DKIK	LOC6553902|XP_001979575.1|DERE
OG0004744	LOC108073648|XP_017020863.1|DKIK	LOC6543303|XP_001968952.1|DERE
OG0004745	LOC108080813|XP_017031204.1|DKIK	LOC6552371|XP_001978882.1|DERE
OG0004746	LOC108075569|XP_017023572.1|DKIK	LOC6554056|XP_001980497.1|DERE
OG0004747	LOC108075570|XP_017023573.1|DKIK	LOC6554057|XP_015009895.1|DERE
OG0004748	LOC108075551|XP_017023544.1|DKIK	LOC6554054|XP_026831679.1|DERE
OG0004749	LOC108071336|XP_017017547.1|DKIK	LOC6553599|XP_026835097.1|DERE
OG0004750	LOC108073305|XP_017020351.1|DKIK	LOC6555413|XP_001982333.1|DERE
OG0004751	LOC108081066|XP_017031533.1|DKIK	LOC6553093|XP_015010171.1|DERE
OG0004752	LOC108084933|XP_017036819.1|DKIK	LOC6555045|XP_001981615.1|DERE
OG0004753	LOC108075584|XP_017023591.1|DKIK	LOC6554154|XP_015008959.1|DERE
OG0004754	LOC108077783|XP_017026771.1|DKIK	LOC6554325|XP_001981484.1|DERE
OG0004755	LOC108073047|XP_017020003.1|DKIK	LOC6553757|XP_001979417.1|DERE
OG0004756	LOC108073011|XP_017019961.1|DKIK	LOC6553687|XP_001979418.1|DERE
OG0004757	LOC108080789|XP_017031150.1|DKIK	LOC6552579|XP_026831740.1|DERE
OG0004758	LOC108084878|XP_017036759.1|DKIK	LOC6552001|XP_026839532.1|DERE
OG0004759	LOC108071436|XP_017017680.1|DKIK	LOC6552792|XP_015010047.1|DERE
OG0004760	LOC108075738|XP_017023775.1|DKIK	LOC6552651|XP_001979911.1|DERE
OG0004761	LOC108071419|XP_017017654.1|DKIK	LOC6552237|XP_001979802.1|DERE
OG0004762	LOC108082818|XP_017033866.1|DKIK	LOC6540859|XP_001970035.1|DERE
OG0004763	LOC108084062|XP_017035570.1|DKIK	LOC6551853|XP_001979650.1|DERE
OG0004764	LOC108074054|XP_017021453.1|DKIK	LOC6552606|XP_001979886.1|DERE
OG0004765	LOC108073485|XP_017020632.1|DKIK	LOC6554497|XP_001981942.2|DERE
OG0004766	LOC108073378|XP_017020444.1|DKIK	LOC6554708|XP_001981958.1|DERE
OG0004767	LOC108077771|XP_017026752.1|DKIK	LOC6552154|XP_001978827.1|DERE
OG0004768	LOC108077770|XP_017026751.1|DKIK	LOC6552175|XP_001978829.1|DERE
OG0004769	LOC108074864|XP_017022565.1|DKIK	LOC6548805|XP_001974085.1|DERE
OG0004770	LOC108084836|XP_017036698.1|DKIK	LOC6551742|XP_001979692.1|DERE
OG0004771	LOC108077616|XP_017026512.1|DKIK	LOC6554116|XP_001981271.1|DERE
OG0004772	LOC108085000|XP_017036917.1|DKIK	LOC6552969|XP_001980970.1|DERE
OG0004773	LOC108071300|XP_017017489.1|DKIK	LOC6553437|XP_001979387.1|DERE
OG0004774	LOC108071301|XP_017017490.1|DKIK	LOC6553651|XP_026831708.1|DERE
OG0004775	LOC108085696|XP_017037897.1|DKIK	LOC6553876|XP_026832369.1|DERE
OG0004776	LOC108080733|XP_017031082.1|DKIK	LOC6541396|XP_026835221.1|DERE
OG0004777	LOC108085020|XP_017036954.1|DKIK	LOC6544511|XP_001973795.1|DERE
OG0004778	LOC108085297|XP_017037344.1|DKIK	LOC6540731|XP_001969568.1|DERE
OG0004779	LOC108081111|XP_017031600.1|DKIK	LOC6554247|XP_015008877.1|DERE
OG0004780	LOC108085339|XP_017037385.1|DKIK	LOC6541651|XP_001968526.1|DERE
OG0004781	LOC108085722|XP_017037934.1|DKIK	LOC6553760|XP_015009873.1|DERE
OG0004782	LOC108084569|XP_017036319.1|DKIK	LOC6555072|XP_001982063.3|DERE
OG0004783	LOC108076739|XP_017025220.1|DKIK	LOC6550225|XP_001978193.1|DERE
OG0004784	LOC108085598|XP_017037754.1|DKIK	LOC6552828|XP_001979061.1|DERE
OG0004785	LOC108085604|XP_017037764.1|DKIK	LOC6552717|XP_001979046.1|DERE
OG0004786	LOC108085655|XP_017037837.1|DKIK	LOC6552715|XP_001979044.1|DERE
OG0004787	LOC108085618|XP_017037777.1|DKIK	LOC6552954|XP_001979042.1|DERE
OG0004788	LOC108085619|XP_017037778.1|DKIK	LOC6552953|XP_015009452.1|DERE
OG0004789	LOC108085586|XP_017037742.1|DKIK	LOC6552952|XP_001979040.1|DERE
OG0004790	LOC108077793|XP_017026783.1|DKIK	LOC6554254|XP_001981675.3|DERE
OG0004791	LOC108086028|XP_017038328.1|DKIK	LOC6554722|XP_026831653.1|DERE
OG0004792	LOC108072946|XP_017019796.1|DKIK	LOC6553896|XP_001979569.1|DERE
OG0004793	LOC108073386|XP_017020460.1|DKIK	LOC6554470|XP_001981306.1|DERE
OG0004794	LOC108074079|XP_017021447.1|DKIK	LOC6553425|XP_001980235.1|DERE
OG0004795	LOC108074109|XP_017021495.1|DKIK	LOC6553206|XP_001980299.1|DERE
OG0004796	LOC108085708|XP_017037912.1|DKIK	LOC6553741|XP_026833173.1|DERE
OG0004797	LOC108073585|XP_017020761.1|DKIK	LOC6556111|XP_026832127.1|DERE
OG0004798	LOC108075725|XP_017023754.1|DKIK	LOC6555057|XP_001981385.1|DERE
OG0004799	LOC108071430|XP_017017671.1|DKIK	LOC6552936|XP_001981013.1|DERE
OG0004800	LOC108077625|XP_017026522.1|DKIK	LOC6552844|XP_026839677.1|DERE
OG0004801	LOC108073592|XP_017020775.1|DKIK	LOC6555382|XP_001981844.1|DERE
OG0004802	LOC108071257|XP_017017432.1|DKIK	LOC6553444|XP_026831432.1|DERE
OG0004803	LOC108081061|XP_017031529.1|DKIK	LOC6555365|XP_001981449.1|DERE
OG0004804	LOC108077767|XP_017026748.1|DKIK	LOC6552176|XP_001978830.1|DERE
OG0004805	LOC108073483|XP_017020627.1|DKIK	LOC6551871|XP_026835909.1|DERE
OG0004806	LOC108084235|XP_017035856.1|DKIK	LOC6551069|XP_026837855.1|DERE
OG0004807	LOC108073497|XP_017020646.1|DKIK	LOC6555317|XP_001981878.2|DERE
OG0004808	LOC108084273|XP_017035918.1|DKIK	LOC6552045|XP_001980721.1|DERE
OG0004809	LOC108071319|XP_017017518.1|DKIK	LOC6553451|XP_001979378.1|DERE
OG0004810	LOC108071338|XP_017017551.1|DKIK	LOC6553648|XP_001979382.2|DERE
OG0004811	LOC108075234|XP_017023076.1|DKIK	LOC6545885|XP_015014110.1|DERE
OG0004812	LOC108073372|XP_017020425.1|DKIK	LOC6551874|XP_026839832.1|DERE
OG0004813	LOC108084577|XP_017036339.1|DKIK	LOC6555307|XP_001982080.1|DERE
OG0004814	LOC108084222|XP_017035836.1|DKIK	LOC6552260|XP_001980741.1|DERE
OG0004815	LOC108070955|XP_017017114.1|DKIK	LOC6551330|XP_001978420.2|DERE
OG0004816	LOC108071729|XP_017018043.1|DKIK	LOC6549718|XP_001977409.1|DERE
OG0004817	LOC108071821|XP_017018216.1|DKIK	LOC6549720|XP_001977411.2|DERE
OG0004818	LOC108085018|XP_017036951.1|DKIK	LOC6552910|XP_026837147.1|DERE
OG0004819	LOC108071325|XP_017017526.1|DKIK	LOC6554753|XP_001982189.1|DERE
OG0004820	LOC108084243|XP_017035865.1|DKIK	LOC6552166|XP_001980718.1|DERE
OG0004821	LOC108077872|XP_017026898.1|DKIK	LOC6554118|XP_001981273.1|DERE
OG0004822	LOC108077606|XP_017026498.1|DKIK	LOC6552528|XP_015010205.1|DERE
OG0004823	LOC108084150|XP_017035689.1|DKIK	LOC6553505|XP_026835987.1|DERE
OG0004824	LOC108084152|XP_017035696.1|DKIK	LOC6553504|XP_001980231.1|DERE
OG0004825	LOC108072477|XP_017019132.1|DKIK	LOC6555848|XP_026839086.1|DERE
OG0004826	LOC108070701|XP_017016774.1|DKIK	LOC6552568|XP_001979009.1|DERE
OG0004827	LOC108084605|XP_017036377.1|DKIK	LOC6552112|XP_001978808.1|DERE
OG0004828	LOC108081112|XP_017031602.1|DKIK	LOC6554245|XP_001982094.1|DERE
OG0004829	LOC108084628|XP_017036406.1|DKIK	LOC6554973|XP_001982038.1|DERE
OG0004830	LOC108077722|XP_017026664.1|DKIK	LOC6553674|XP_015010088.1|DERE
OG0004831	LOC108071657|XP_017017945.1|DKIK	LOC6545282|XP_001972071.1|DERE
OG0004832	LOC108085738|XP_017037957.1|DKIK	LOC6553681|XP_001980378.1|DERE
OG0004833	LOC108075494|XP_017023443.1|DKIK	LOC6552725|XP_026839623.1|DERE
OG0004834	LOC108081198|XP_017031753.1|DKIK	LOC6554340|XP_026832038.1|DERE
OG0004835	LOC108080900|XP_017031291.1|DKIK	LOC6554343|XP_001982107.1|DERE
OG0004836	LOC108071286|XP_017017468.1|DKIK	LOC6554558|XP_001982162.1|DERE
OG0004837	LOC108075207|XP_017023032.1|DKIK	LOC6546297|XP_001973529.2|DERE
OG0004838	LOC108073275|XP_017020321.1|DKIK	LOC6551760|XP_001980644.2|DERE
OG0004839	LOC108073505|XP_017020663.1|DKIK	LOC6551762|XP_001980646.2|DERE
OG0004840	LOC108073201|XP_017020205.1|DKIK	LOC6554831|XP_001982004.1|DERE
OG0004841	LOC108085247|XP_017037283.1|DKIK	LOC6541296|XP_001968929.1|DERE
OG0004842	LOC108075718|XP_017023745.1|DKIK	LOC6554769|XP_001981355.1|DERE
OG0004843	LOC108081234|XP_017031802.1|DKIK	LOC6551847|XP_001979644.1|DERE
OG0004844	LOC108076952|XP_017025490.1|DKIK	LOC6541191|XP_001969687.2|DERE
OG0004845	LOC108084342|XP_017035992.1|DKIK	LOC6552379|XP_001978897.1|DERE
OG0004846	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK	LOC6542394|XP_001968564.1|DERE
OG0004847	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK	LOC6542910|XP_001968563.2|DERE
OG0004848	LOC108071449|XP_017017693.1|DKIK	LOC6552506|XP_026839684.1|DERE
OG0004849	LOC108075849|XP_017023924.1|DKIK	LOC6542851|XP_001970244.1|DERE
OG0004850	LOC108081083|XP_017031559.1|DKIK	LOC6553142|XP_026832433.1|DERE
OG0004851	LOC108080920|XP_017031314.1|DKIK	LOC6553141|XP_001979125.1|DERE
OG0004852	LOC108080490|XP_017030741.1|DKIK	LOC6553022|XP_026831929.1|DERE
OG0004853	LOC108082590|XP_017033543.1|DKIK	LOC6547859|XP_001975042.3|DERE
OG0004854	LOC108073976|XP_017021308.1|DKIK	LOC6544794|XP_026833582.1|DERE
OG0004855	LOC108074012|XP_017021367.1|DKIK	LOC6544458|XP_001972396.1|DERE
OG0004856	LOC108070560|XP_017016577.1|DKIK	LOC6543946|XP_026833813.1|DERE
OG0004857	LOC108075087|XP_017022860.1|DKIK	LOC6545957|XP_001971226.2|DERE
OG0004858	LOC108070587|XP_017016634.1|DKIK	LOC6543940|XP_001971397.2|DERE
OG0004859	LOC108070605|XP_017016667.1|DKIK	LOC6543609|XP_001971395.1|DERE
OG0004860	LOC108075313|XP_017023206.1|DKIK	LOC6546243|XP_001971290.1|DERE
OG0004861	LOC108078739|XP_017028244.1|DKIK	LOC6546105|XP_026833857.1|DERE
OG0004862	LOC108078792|XP_017028338.1|DKIK	LOC6546021|XP_026833896.1|DERE
OG0004863	LOC108083085|XP_017034220.1|DKIK	LOC6544695|XP_001972018.2|DERE
OG0004864	LOC108079815|XP_017029787.1|DKIK	LOC6543892|XP_001971887.1|DERE
OG0004865	LOC108083721|XP_017035116.1|DKIK	LOC6554122|XP_001981494.1|DERE
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC6544385|XP_001971479.1|DERE
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC6547060|XP_001976018.3|DERE
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC6542850|XP_001970791.1|DERE
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC6541166|XP_001970745.1|DERE
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC6541489|XP_001970740.1|DERE
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC6548259|XP_001976624.2|DERE
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC6548621|XP_001976707.1|DERE
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC6543492|XP_001970272.1|DERE
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC6554503|XP_001981737.1|DERE
OG0004875	LOC108079145|XP_017028882.1|DKIK	LOC6550265|XP_015011136.1|DERE
OG0004876	LOC108080373|XP_017030582.1|DKIK	LOC6555538|XP_001982430.1|DERE
OG0004877	LOC108073804|XP_017021067.1|DKIK	LOC6544478|XP_001972439.1|DERE
OG0004878	LOC108078451|XP_017027829.1|DKIK	LOC6542986|XP_001970589.1|DERE
OG0004879	LOC108072169|XP_017018706.1|DKIK	LOC6547953|XP_026837036.1|DERE
OG0004880	LOC108083251|XP_017034447.1|DKIK	LOC6543817|XP_001973632.1|DERE
OG0004881	LOC108079111|XP_017028837.1|DKIK	LOC6545435|XP_001972124.1|DERE
OG0004882	LOC108071549|XP_017017815.1|DKIK	LOC6544389|XP_001971483.1|DERE
OG0004883	LOC108075286|XP_017023167.1|DKIK	LOC6546467|XP_001971339.2|DERE
OG0004884	LOC108078121|XP_017027227.1|DKIK	LOC6548985|XP_026836920.1|DERE
OG0004885	LOC108078291|XP_017027555.1|DKIK	LOC6546668|XP_001975861.1|DERE
OG0004886	LOC108073009|XP_017019954.1|DKIK	LOC6548750|XP_001975435.2|DERE
OG0004887	LOC108076824|XP_017025345.1|DKIK	LOC6547069|XP_001974649.1|DERE
OG0004888	LOC108082469|XP_017033349.1|DKIK	LOC6547105|XP_026835747.1|DERE
OG0004889	LOC108078331|XP_017027620.1|DKIK	LOC6541448|XP_015015037.1|DERE
OG0004890	LOC108076499|XP_017024881.1|DKIK	LOC6548811|XP_001975491.1|DERE
OG0004891	LOC108079931|XP_017029954.1|DKIK	LOC6551238|XP_001978330.1|DERE
OG0004892	LOC108080915|XP_017031308.1|DKIK	LOC6547012|XP_001974699.1|DERE
OG0004893	LOC108078446|XP_017027822.1|DKIK	LOC6546698|XP_001974514.1|DERE
OG0004894	LOC108081796|XP_017032515.1|DKIK	LOC6546618|XP_001975834.2|DERE
OG0004895	LOC108076438|XP_017024782.1|DKIK	LOC6547803|XP_001976420.1|DERE
OG0004896	LOC108082567|XP_017033508.1|DKIK	LOC6547306|XP_015011865.1|DERE
OG0004897	LOC108082588|XP_017033539.1|DKIK	LOC6547309|XP_001974734.3|DERE
OG0004898	LOC108073090|XP_017020064.1|DKIK	LOC6543372|XP_026835185.1|DERE
OG0004899	LOC108072089|XP_017018586.1|DKIK	LOC6547249|XP_001976135.3|DERE
OG0004900	LOC108073091|XP_017020066.1|DKIK	LOC6543297|XP_001969100.1|DERE
OG0004901	LOC108073137|XP_017020126.1|DKIK	LOC6543243|XP_001969099.1|DERE
OG0004902	LOC108079821|XP_017029794.1|DKIK	LOC6546029|XP_001971214.1|DERE
OG0004903	LOC108076751|XP_017025234.1|DKIK	LOC6548077|XP_015012265.1|DERE
OG0004904	LOC108084598|XP_017036365.1|DKIK	LOC6555004|XP_001982059.1|DERE
OG0004905	LOC108076698|XP_017025141.1|DKIK	LOC6541171|XP_026835281.1|DERE
OG0004906	LOC108078893|XP_017028514.1|DKIK	LOC6545639|XP_001972160.1|DERE
OG0004907	LOC108071556|XP_017017824.1|DKIK	LOC6544387|XP_001971481.1|DERE
OG0004908	LOC108080200|XP_017030345.1|DKIK	LOC6546161|XP_001973555.1|DERE
OG0004909	LOC108083688|XP_017035059.1|DKIK	LOC6546402|XP_026833034.1|DERE
OG0004910	LOC108083686|XP_017035056.1|DKIK	LOC6546398|XP_001973543.1|DERE
OG0004911	LOC108073988|XP_017021329.1|DKIK	LOC6546470|XP_026832853.1|DERE
OG0004912	LOC108078614|XP_017028026.1|DKIK	LOC6545625|XP_001972159.1|DERE
OG0004913	LOC108076770|XP_017025263.1|DKIK	LOC6547785|XP_001974940.1|DERE
OG0004914	LOC108076706|XP_017025153.1|DKIK	LOC6547731|XP_001974945.2|DERE
OG0004915	LOC108070900|XP_017017039.1|DKIK	LOC6548255|XP_026836883.1|DERE
OG0004916	LOC108076163|XP_017024377.1|DKIK	LOC6548430|XP_001975341.1|DERE
OG0004917	LOC108078700|XP_017028143.1|DKIK	LOC6545815|XP_001972168.2|DERE
OG0004918	LOC108078699|XP_017028141.1|DKIK	LOC6545646|XP_001972166.1|DERE
OG0004919	LOC108084977|XP_017036888.1|DKIK	LOC6554300|XP_001981068.1|DERE
OG0004920	LOC108083059|XP_017034180.1|DKIK	LOC6545762|XP_001973406.1|DERE
OG0004921	LOC108083744|XP_017035145.1|DKIK	LOC6544428|XP_026832928.1|DERE
OG0004922	LOC108077539|XP_017026418.1|DKIK	LOC6545861|XP_001971632.1|DERE
OG0004923	LOC108079846|XP_017029843.1|DKIK	LOC6543831|XP_001971881.1|DERE
OG0004924	LOC108071608|XP_017017879.1|DKIK	LOC6544915|XP_001972092.1|DERE
OG0004925	LOC108071481|XP_017017729.1|DKIK	LOC6543860|XP_001971087.1|DERE
OG0004926	LOC108079026|XP_017028695.1|DKIK	LOC6544949|XP_026833571.1|DERE
OG0004927	LOC108078862|XP_017028456.1|DKIK	LOC6545048|XP_026833789.1|DERE
OG0004928	LOC108082528|XP_017033445.1|DKIK	LOC6547130|XP_015012146.1|DERE
OG0004929	LOC108078630|XP_017028047.1|DKIK	LOC6545429|XP_001971015.2|DERE
OG0004930	LOC108082513|XP_017033430.1|DKIK	LOC6547035|XP_001976012.2|DERE
OG0004931	LOC108076772|XP_017025265.1|DKIK	LOC6547782|XP_001974937.1|DERE
OG0004932	LOC108079066|XP_017028769.1|DKIK	LOC6544829|XP_026832750.1|DERE
OG0004933	LOC108076502|XP_017024886.1|DKIK	LOC6548425|XP_026836249.1|DERE
OG0004934	LOC108072168|XP_017018705.1|DKIK	LOC6548050|XP_001976511.1|DERE
OG0004935	LOC108081117|XP_017031611.1|DKIK	LOC6546583|XP_026836989.1|DERE
OG0004936	LOC108078568|XP_017027977.1|DKIK	LOC6544183|XP_026833924.1|DERE
OG0004937	LOC108071628|XP_017017900.1|DKIK	LOC6544917|XP_001972094.1|DERE
OG0004938	LOC108070593|XP_017016651.1|DKIK	LOC6543838|XP_001971410.1|DERE
OG0004939	LOC108083698|XP_017035082.1|DKIK	LOC113563949|XP_026833679.1|DERE, LOC6545509|XP_001973323.2|DERE
OG0004940	LOC108083641|XP_017035002.1|DKIK	LOC6545512|XP_001973326.3|DERE
OG0004941	LOC108078706|XP_017028153.1|DKIK	LOC6544805|XP_026833620.1|DERE
OG0004942	LOC108086003|XP_017038304.1|DKIK	LOC6544361|XP_015013263.1|DERE
OG0004943	LOC108078850|XP_017028433.1|DKIK	LOC6545717|XP_001971670.1|DERE
OG0004944	LOC108075320|XP_017023215.1|DKIK	LOC6546137|XP_001971303.2|DERE
OG0004945	LOC108070539|XP_017016554.1|DKIK	LOC6541561|XP_001970721.1|DERE
OG0004946	LOC108083277|XP_017034491.1|DKIK	LOC6543880|XP_026833357.1|DERE
OG0004947	LOC108079875|XP_017029880.1|DKIK	LOC6545970|XP_001971180.3|DERE
OG0004948	LOC108079750|XP_017029654.1|DKIK	LOC6545972|XP_026832389.1|DERE
OG0004949	LOC108079773|XP_017029705.1|DKIK	LOC6545846|XP_026832726.1|DERE
OG0004950	LOC108079053|XP_017028749.1|DKIK	LOC6544854|XP_015013588.2|DERE
OG0004951	LOC108084221|XP_017035834.1|DKIK	LOC6554326|XP_001981485.1|DERE
OG0004952	LOC108073855|XP_017021126.1|DKIK	LOC6544592|XP_001972512.1|DERE
OG0004953	LOC108078868|XP_017028470.1|DKIK	LOC6544837|XP_001973197.1|DERE
OG0004954	LOC108078969|XP_017028623.1|DKIK	LOC6544835|XP_001973195.1|DERE
OG0004955	LOC108079097|XP_017028813.1|DKIK	LOC6544717|XP_001971524.1|DERE
OG0004956	LOC108073106|XP_017020085.1|DKIK	LOC6542125|XP_001969110.2|DERE
OG0004957	LOC108079844|XP_017029838.1|DKIK	LOC6543746|XP_001971705.2|DERE
OG0004958	LOC108074004|XP_017021354.1|DKIK	LOC6544471|XP_001972505.1|DERE
OG0004959	LOC108073864|XP_017021139.1|DKIK	LOC6544470|XP_026833590.1|DERE
OG0004960	LOC108073968|XP_017021299.1|DKIK	LOC6544469|XP_001972503.2|DERE
OG0004961	LOC108074466|XP_017022023.1|DKIK	LOC6543074|XP_001969046.1|DERE
OG0004962	LOC108085825|XP_017038067.1|DKIK	LOC6546177|XP_001973578.1|DERE
OG0004963	LOC108085519|XP_017037635.1|DKIK	LOC6546067|XP_026832373.1|DERE
OG0004964	LOC108078842|XP_017028426.1|DKIK	LOC6546012|XP_001972241.1|DERE
OG0004965	LOC108084416|XP_017036109.1|DKIK	LOC6544433|XP_001971465.1|DERE
OG0004966	LOC108084415|XP_017036107.1|DKIK	LOC6544432|XP_001971464.1|DERE
OG0004967	LOC108076339|XP_017024615.1|DKIK	LOC6541330|XP_026834103.1|DERE
OG0004968	LOC108078954|XP_017028598.1|DKIK	LOC6544004|XP_001971896.3|DERE
OG0004969	LOC108072922|XP_017019755.1|DKIK	LOC6548718|XP_001975448.1|DERE
OG0004970	LOC108078959|XP_017028602.1|DKIK	LOC6544003|XP_026832557.1|DERE
OG0004971	LOC108078977|XP_017028638.1|DKIK	LOC26526852|XP_026833141.1|DERE
OG0004972	LOC108084429|XP_017036125.1|DKIK	LOC6544487|XP_001971470.1|DERE
OG0004973	LOC108079085|XP_017028799.1|DKIK	LOC6545131|XP_001970998.1|DERE
OG0004974	LOC108073991|XP_017021333.1|DKIK	LOC6544789|XP_001972496.1|DERE
OG0004975	LOC108079847|XP_017029844.1|DKIK	LOC6543888|XP_001971883.1|DERE
OG0004976	LOC108072656|XP_017019379.1|DKIK	LOC6546410|XP_001971802.3|DERE
OG0004977	LOC108076368|XP_017024659.1|DKIK	LOC6547892|XP_001976451.1|DERE
OG0004978	LOC108081107|XP_017031591.1|DKIK	LOC6547156|XP_001974684.1|DERE
OG0004979	LOC108078579|XP_017027988.1|DKIK	LOC6545722|XP_001971675.1|DERE
OG0004980	LOC108083120|XP_017034279.1|DKIK	LOC6544535|XP_001973105.1|DERE
OG0004981	LOC108085533|XP_017037655.1|DKIK	LOC6545248|XP_001973305.1|DERE
OG0004982	LOC108085546|XP_017037670.1|DKIK	LOC6545336|XP_001973301.1|DERE
OG0004983	LOC108078910|XP_017028531.1|DKIK	LOC6546096|XP_001972253.1|DERE
OG0004984	LOC108079122|XP_017028854.1|DKIK	LOC6545450|XP_026832570.1|DERE
