Orthogroup	DKIK.longest_only	DSER.longest_only
OG0006268	LOC108078342|XP_017027635.1|DKIK	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC108083173|XP_017034353.1|DKIK	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC108079992|XP_017030048.1|DKIK	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC108077863|XP_017026885.1|DKIK	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC108080134|XP_017030257.1|DKIK	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC108070540|XP_017016555.1|DKIK	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC108083394|XP_017034634.1|DKIK	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC108079220|XP_017028989.1|DKIK	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC108078714|XP_017028191.1|DKIK	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC108084287|XP_017035935.1|DKIK	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC108083385|XP_017034620.1|DKIK	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC108071789|XP_017018154.1|DKIK	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC108079784|XP_017029719.1|DKIK	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC108079783|XP_017029718.1|DKIK	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC108073123|XP_017020149.1|DKIK	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC108081034|XP_017031485.1|DKIK	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC108078869|XP_017028471.1|DKIK	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC108077772|XP_017026754.1|DKIK	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC108084299|XP_017035950.1|DKIK	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC108071837|XP_017018238.1|DKIK	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC108073677|XP_017020893.1|DKIK	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC108083938|XP_017035433.1|DKIK	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC108075258|XP_017023110.1|DKIK	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC108077302|XP_017026072.1|DKIK	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC108076074|XP_017024271.1|DKIK	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC108079081|XP_017028794.1|DKIK	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC108076696|XP_017025143.1|DKIK	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC108080405|XP_017030622.1|DKIK	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC108076942|XP_017025481.1|DKIK	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC108079958|XP_017030008.1|DKIK	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC108077063|XP_017025721.1|DKIK	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC108082916|XP_017033990.1|DKIK	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC108078989|XP_017028653.1|DKIK	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC108074167|XP_017021586.1|DKIK	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC108084485|XP_017036202.1|DKIK	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC108072442|XP_017019059.1|DKIK	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC108081127|XP_017031634.1|DKIK	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC108081146|XP_017031672.1|DKIK	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC108073411|XP_017020504.1|DKIK	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC108077747|XP_017026703.1|DKIK	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC108076621|XP_017025039.1|DKIK	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC108085941|XP_017038215.1|DKIK	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC108073242|XP_017020285.1|DKIK	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC108074203|XP_017021631.1|DKIK	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC108074259|XP_017021720.1|DKIK	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC108083486|XP_017034774.1|DKIK	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC108071706|XP_017018012.1|DKIK	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC108082952|XP_017034060.1|DKIK	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC108079871|XP_017029872.1|DKIK	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC108071856|XP_017018262.1|DKIK	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC108084654|XP_017036461.1|DKIK	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC108078540|XP_017027941.1|DKIK	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC108080171|XP_017030304.1|DKIK	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC108083950|XP_017035441.1|DKIK	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC108080241|XP_017030388.1|DKIK	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC108083421|XP_017034665.1|DKIK	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC108071344|XP_017017569.1|DKIK	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC108083093|XP_017034233.1|DKIK	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC108085009|XP_017036937.1|DKIK	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC108083669|XP_017035032.1|DKIK	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC108084644|XP_017036427.1|DKIK	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC108073433|XP_017020542.1|DKIK	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC108080122|XP_017030242.1|DKIK	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC108074948|XP_017022669.1|DKIK	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC108071786|XP_017018139.1|DKIK	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC108080347|XP_017030534.1|DKIK	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC108071345|XP_017017570.1|DKIK	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC108079266|XP_017029046.1|DKIK	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC108074128|XP_017021517.1|DKIK	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC108077736|XP_017026688.1|DKIK	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC108084798|XP_017036642.1|DKIK	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC108077019|XP_017025600.1|DKIK	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC108080109|XP_017030213.1|DKIK	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC108080160|XP_017030290.1|DKIK	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC108080022|XP_017030085.1|DKIK	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC108077117|XP_017025804.1|DKIK	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC108084194|XP_017035786.1|DKIK	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC108075749|XP_017023792.1|DKIK	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC108077755|XP_017026719.1|DKIK	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC108080129|XP_017030248.1|DKIK	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC108079405|XP_017029218.1|DKIK	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC108077571|XP_017026458.1|DKIK	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC108083409|XP_017034651.1|DKIK	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC108074703|XP_017022332.1|DKIK	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC108085842|XP_017038088.1|DKIK	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC108083695|XP_017035071.1|DKIK	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC108080105|XP_017030209.1|DKIK	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC108083843|XP_017035311.1|DKIK	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC108079936|XP_017029969.1|DKIK	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC108079801|XP_017029770.1|DKIK	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC108081037|XP_017031488.1|DKIK	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC108070964|XP_017017123.1|DKIK	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC108080440|XP_017030664.1|DKIK	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC108085771|XP_017038005.1|DKIK	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC108085226|XP_017037250.1|DKIK	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC108074562|XP_017022153.1|DKIK	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC108080014|XP_017030069.1|DKIK	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC108080072|XP_017030144.1|DKIK	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC108079989|XP_017030045.1|DKIK	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC108073741|XP_017020993.1|DKIK	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC108073713|XP_017020945.1|DKIK	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC108082947|XP_017034052.1|DKIK	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC108073693|XP_017020915.1|DKIK	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC108084930|XP_017036816.1|DKIK	LOC110186779|XP_020811710.1|DSER
OG0006373	LOC108085962|XP_017038245.1|DKIK	LOC110181556|XP_020804997.1|DSER
OG0006374	LOC108074246|XP_017021695.1|DKIK	LOC110182197|XP_020805869.1|DSER
OG0006375	LOC108071745|XP_017018057.1|DKIK	LOC110184576|XP_020808810.1|DSER
OG0006376	LOC108080106|XP_017030210.1|DKIK	LOC110179379|XP_020802552.1|DSER
OG0006377	LOC108082957|XP_017034062.1|DKIK	LOC110181745|XP_020805264.1|DSER
OG0006378	LOC108073523|XP_017020692.1|DKIK	LOC110189033|XP_020814660.1|DSER
OG0006379	LOC108084464|XP_017036164.1|DKIK	LOC110181493|XP_020804915.1|DSER
OG0006380	LOC108080259|XP_017030409.1|DKIK	LOC110181711|XP_020805219.1|DSER
OG0006381	LOC108076704|XP_017025155.1|DKIK	LOC110180643|XP_020803996.1|DSER
OG0006382	LOC108079467|XP_017029297.1|DKIK	LOC110183512|XP_020807457.1|DSER
OG0006383	LOC108080286|XP_017030441.1|DKIK	LOC110180378|XP_020803703.1|DSER
OG0006384	LOC108080412|XP_017030634.1|DKIK	LOC110180331|XP_020803648.1|DSER
OG0006385	LOC108083692|XP_017035067.1|DKIK	LOC110177315|XP_020799646.1|DSER
OG0006386	LOC108077387|XP_017026169.1|DKIK	LOC110186034|XP_020810730.1|DSER
OG0006387	LOC108073676|XP_017020892.1|DKIK	LOC110186393|XP_020811214.1|DSER
OG0006388	LOC108080315|XP_017030494.1|DKIK	LOC110180471|XP_020803807.1|DSER
OG0006389	LOC108080316|XP_017030495.1|DKIK	LOC110180470|XP_020803806.1|DSER
OG0006390	LOC108083189|XP_017034379.1|DKIK	LOC110187770|XP_020812893.1|DSER
OG0006391	LOC108073259|XP_017020306.1|DKIK	LOC110184699|XP_020808974.1|DSER
OG0006392	LOC108071794|XP_017018163.1|DKIK	LOC110182567|XP_020806275.1|DSER
OG0006393	LOC108072621|XP_017019336.1|DKIK	LOC110181210|XP_020804551.1|DSER
OG0006394	LOC108075587|XP_017023596.1|DKIK	LOC110187759|XP_020812882.1|DSER
OG0006395	LOC108083179|XP_017034368.1|DKIK	LOC110186611|XP_020811502.1|DSER
OG0006396	LOC108082963|XP_017034074.1|DKIK	LOC110180141|XP_020803446.1|DSER
OG0006397	LOC108079430|XP_017029251.1|DKIK	LOC110184604|XP_020808855.1|DSER
OG0006398	LOC108079151|XP_017028888.1|DKIK	LOC110182097|XP_020805740.1|DSER
OG0006399	LOC108083440|XP_017034685.1|DKIK	LOC110184271|XP_020808395.1|DSER
OG0006400	LOC108083436|XP_017034680.1|DKIK	LOC110184269|XP_020808393.1|DSER
OG0006401	LOC108085517|XP_017037634.1|DKIK	LOC110185260|XP_020809658.1|DSER
OG0006402	LOC108084816|XP_017036665.1|DKIK	LOC110190952|XP_020817292.1|DSER
OG0006403	LOC108084856|XP_017036725.1|DKIK	LOC110191306|XP_020817775.1|DSER
OG0006404	LOC108082846|XP_017033910.1|DKIK	LOC110186950|XP_020811944.1|DSER
OG0006405	LOC108075319|XP_017023214.1|DKIK	LOC110191240|XP_020817677.1|DSER
OG0006406	LOC108070718|XP_017016800.1|DKIK	LOC110177460|XP_020799857.1|DSER
OG0006407	LOC108071804|XP_017018185.1|DKIK	LOC110184344|XP_020808498.1|DSER
OG0006408	LOC108074163|XP_017021562.1|DKIK	LOC110184165|XP_020808235.1|DSER
OG0006409	LOC108083610|XP_017034971.1|DKIK	LOC110184226|XP_020808344.1|DSER
OG0006410	LOC108085953|XP_017038229.1|DKIK	LOC110181514|XP_020804947.1|DSER
OG0006411	LOC108076098|XP_017024310.1|DKIK	LOC110179678|XP_020802949.1|DSER
OG0006412	LOC108085584|XP_017037740.1|DKIK	LOC110186785|XP_020811719.1|DSER
OG0006413	LOC108085581|XP_017037732.1|DKIK	LOC110186411|XP_020811241.1|DSER
OG0006414	LOC108085484|XP_017037594.1|DKIK	LOC110188356|XP_020813723.1|DSER
OG0006415	LOC108080102|XP_017030204.1|DKIK	LOC110182215|XP_020805900.1|DSER
OG0006416	LOC108079417|XP_017029233.1|DKIK	LOC110183497|XP_020807439.1|DSER
OG0006417	LOC108075791|XP_017023848.1|DKIK	LOC110185811|XP_020810474.1|DSER
OG0006418	LOC108077096|XP_017025770.1|DKIK	LOC110179108|XP_020802157.1|DSER
OG0006419	LOC108086030|XP_017038331.1|DKIK	LOC110191391|XP_020817905.1|DSER
OG0006420	LOC108081110|XP_017031599.1|DKIK	LOC110186397|XP_020811222.1|DSER
OG0006421	LOC108073626|XP_017020814.1|DKIK	LOC110182709|XP_020806466.1|DSER
OG0006422	LOC108074443|XP_017021974.1|DKIK	LOC110183121|XP_020806971.1|DSER
OG0006423	LOC108084180|XP_017035760.1|DKIK	LOC110188334|XP_020813701.1|DSER
OG0006424	LOC108084183|XP_017035763.1|DKIK	LOC110188336|XP_020813703.1|DSER
OG0006425	LOC108075644|XP_017023677.1|DKIK	LOC110187961|XP_020813139.1|DSER
OG0006426	LOC108075643|XP_017023676.1|DKIK	LOC110187960|XP_020813138.1|DSER
OG0006427	LOC108083737|XP_017035136.1|DKIK	LOC110177393|XP_020799755.1|DSER
OG0006428	LOC108084818|XP_017036667.1|DKIK	LOC110177175|XP_020799422.1|DSER
OG0006429	LOC108084566|XP_017036312.1|DKIK	LOC110191307|XP_020817776.1|DSER
OG0006430	LOC108075293|XP_017023176.1|DKIK	LOC110184671|XP_020808937.1|DSER
OG0006431	LOC108073456|XP_017020580.1|DKIK	LOC110176410|XP_020798408.1|DSER
OG0006432	LOC108073067|XP_017020025.1|DKIK	LOC110188263|XP_020813608.1|DSER
OG0006433	LOC108075502|XP_017023459.1|DKIK	LOC110188064|XP_020813273.1|DSER
OG0006434	LOC108076970|XP_017025509.1|DKIK	LOC110183386|XP_020807311.1|DSER
OG0006435	LOC108083979|XP_017035479.1|DKIK	LOC110177285|XP_020799594.1|DSER
OG0006436	LOC108085949|XP_017038224.1|DKIK	LOC110181488|XP_020804908.1|DSER
OG0006437	LOC108071788|XP_017018144.1|DKIK	LOC110184197|XP_020808287.1|DSER
OG0006438	LOC108086087|XP_017038393.1|DKIK	LOC110187556|XP_020812604.1|DSER
OG0006439	LOC108077614|XP_017026510.1|DKIK	LOC110190433|XP_020816578.1|DSER
OG0006440	LOC108077575|XP_017026459.1|DKIK	LOC110191417|XP_020817934.1|DSER
OG0006441	LOC108070670|XP_017016733.1|DKIK	LOC110191393|XP_020817910.1|DSER
OG0006442	LOC108073565|XP_017020741.1|DKIK	LOC110189685|XP_020815514.1|DSER
OG0006443	LOC108080472|XP_017030706.1|DKIK	LOC110191807|XP_020818418.1|DSER
OG0006444	LOC108085875|XP_017038126.1|DKIK	LOC110186174|XP_020810886.1|DSER
OG0006445	LOC108076005|XP_017024149.1|DKIK	LOC110182502|XP_020806209.1|DSER
OG0006446	LOC108073528|XP_017020698.1|DKIK	LOC110189039|XP_020814667.1|DSER
OG0006447	LOC108073309|XP_017020356.1|DKIK	LOC110190875|XP_020817191.1|DSER
OG0006448	LOC108084609|XP_017036381.1|DKIK	LOC110189720|XP_020815573.1|DSER
OG0006449	LOC108084537|XP_017036263.1|DKIK	LOC110189468|XP_020815209.1|DSER
OG0006450	LOC108085333|XP_017037377.1|DKIK	LOC110187209|XP_020812268.1|DSER
OG0006451	LOC108071769|XP_017018099.1|DKIK	LOC110184367|XP_020808520.1|DSER
OG0006452	LOC108073500|XP_017020656.1|DKIK	LOC110190859|XP_020817168.1|DSER
OG0006453	LOC108071972|XP_017018436.1|DKIK	LOC110185217|XP_020809605.1|DSER
OG0006454	LOC108080340|XP_017030529.1|DKIK	LOC110179485|XP_020802718.1|DSER
OG0006455	LOC108080787|XP_017031143.1|DKIK	LOC110187895|XP_020813042.1|DSER
OG0006456	LOC108080828|XP_017031221.1|DKIK	LOC110187661|XP_020812739.1|DSER
OG0006457	LOC108074104|XP_017021491.1|DKIK	LOC110184298|XP_020808449.1|DSER
OG0006458	LOC108077057|XP_017025711.1|DKIK	LOC110183326|XP_020807233.1|DSER
OG0006459	LOC108084249|XP_017035875.1|DKIK	LOC110188215|XP_020813513.1|DSER
OG0006460	LOC108084559|XP_017036303.1|DKIK	LOC110191067|XP_020817458.1|DSER
OG0006461	LOC108075520|XP_017023502.1|DKIK	LOC110188187|XP_020813422.1|DSER
OG0006462	LOC108080968|XP_017031370.1|DKIK	LOC110185448|XP_020809940.1|DSER
OG0006463	LOC108081255|XP_017031834.1|DKIK	LOC110191867|XP_020818506.1|DSER
OG0006464	LOC108075276|XP_017023146.1|DKIK	LOC110184634|XP_020808890.1|DSER
OG0006465	LOC108080253|XP_017030402.1|DKIK	LOC110180441|XP_020803770.1|DSER
OG0006466	LOC108071721|XP_017018035.1|DKIK	LOC110182583|XP_020806288.1|DSER
OG0006467	LOC108085743|XP_017037964.1|DKIK	LOC110186376|XP_020811187.1|DSER
OG0006468	LOC108084529|XP_017036254.1|DKIK	LOC110190918|XP_020817238.1|DSER
OG0006469	LOC108083412|XP_017034656.1|DKIK	LOC110180097|XP_020803379.1|DSER
OG0006470	LOC108078880|XP_017028496.1|DKIK	LOC110190666|XP_020816925.1|DSER
OG0006471	LOC108084565|XP_017036311.1|DKIK	LOC110191070|XP_020817461.1|DSER
OG0006472	LOC108084622|XP_017036399.1|DKIK	LOC110191069|XP_020817460.1|DSER
OG0006473	LOC108078948|XP_017028586.1|DKIK	LOC110190610|XP_020816862.1|DSER
OG0006474	LOC108076235|XP_017024469.1|DKIK	LOC110176847|XP_020798972.1|DSER
OG0006475	LOC108085649|XP_017037827.1|DKIK	LOC110176640|XP_020798726.1|DSER
OG0006476	LOC108080399|XP_017030615.1|DKIK	LOC110180433|XP_020803763.1|DSER
OG0006477	LOC108082914|XP_017033987.1|DKIK	LOC110184439|XP_020808637.1|DSER
OG0006478	LOC108084621|XP_017036396.1|DKIK	LOC110191183|XP_020817607.1|DSER
OG0006479	LOC108084573|XP_017036329.1|DKIK	LOC110191445|XP_020817968.1|DSER
OG0006480	LOC108076697|XP_017025140.1|DKIK	LOC110191579|XP_020818121.1|DSER
OG0006481	LOC108076365|XP_017024658.1|DKIK	LOC110183980|XP_020807995.1|DSER
OG0006482	LOC108071426|XP_017017665.1|DKIK	LOC110190870|XP_020817182.1|DSER
OG0006483	LOC108075414|XP_017023328.1|DKIK	LOC110187830|XP_020812967.1|DSER
OG0006484	LOC108075402|XP_017023312.1|DKIK	LOC110187726|XP_020812834.1|DSER
OG0006485	LOC108085034|XP_017036970.1|DKIK	LOC110186441|XP_020811284.1|DSER
OG0006486	LOC108073334|XP_017020385.1|DKIK	LOC110176464|XP_020798480.1|DSER
OG0006487	LOC108075651|XP_017023686.1|DKIK	LOC110187704|XP_020812797.1|DSER
OG0006488	LOC108072794|XP_017019567.1|DKIK	LOC110183648|XP_020807631.1|DSER
OG0006489	LOC108081079|XP_017031556.1|DKIK	LOC110186542|XP_020811408.1|DSER
OG0006490	LOC108084854|XP_017036723.1|DKIK	LOC110190982|XP_020817349.1|DSER
OG0006491	LOC108082784|XP_017033811.1|DKIK	LOC110187534|XP_020812587.1|DSER
OG0006492	LOC108070675|XP_017016737.1|DKIK	LOC110191112|XP_020817516.1|DSER
OG0006493	LOC108084754|XP_017036558.1|DKIK	LOC110184433|XP_020808628.1|DSER
OG0006494	LOC108085062|XP_017037011.1|DKIK	LOC110187044|XP_020812075.1|DSER
OG0006495	LOC108084709|XP_017036537.1|DKIK	LOC110181894|XP_020805485.1|DSER
OG0006496	LOC108084564|XP_017036310.1|DKIK	LOC110191130|XP_020817542.1|DSER
OG0006497	LOC108084626|XP_017036403.1|DKIK	LOC110187911|XP_020813073.1|DSER
OG0006498	LOC108084587|XP_017036349.1|DKIK	LOC110188125|XP_020813371.1|DSER
OG0006499	LOC108086031|XP_017038333.1|DKIK	LOC110191109|XP_020817512.1|DSER
OG0006500	LOC108077235|XP_017025982.1|DKIK	LOC110183397|XP_020807326.1|DSER
OG0006501	LOC108085868|XP_017038115.1|DKIK	LOC110186777|XP_020811707.1|DSER
OG0006502	LOC108085899|XP_017038153.1|DKIK	LOC110186600|XP_020811490.1|DSER
OG0006503	LOC108085905|XP_017038163.1|DKIK	LOC110186275|XP_020811047.1|DSER
OG0006504	LOC108085843|XP_017038090.1|DKIK	LOC110186594|XP_020811481.1|DSER
OG0006505	LOC108073524|XP_017020694.1|DKIK	LOC110189017|XP_020814637.1|DSER
OG0006506	LOC108077523|XP_017026377.1|DKIK	LOC110190209|XP_020816224.1|DSER
OG0006507	LOC108085390|XP_017037447.1|DKIK	LOC110188216|XP_020813514.1|DSER
OG0006508	LOC108085388|XP_017037445.1|DKIK	LOC110188442|XP_020813827.1|DSER
OG0006509	LOC108078982|XP_017028641.1|DKIK	LOC110179098|XP_020802142.1|DSER
OG0006510	LOC108077745|XP_017026700.1|DKIK	LOC110191439|XP_020817961.1|DSER
OG0006511	LOC108080810|XP_017031201.1|DKIK	LOC110187657|XP_020812735.1|DSER
OG0006512	LOC108071357|XP_017017585.1|DKIK	LOC110177221|XP_020799497.1|DSER
OG0006513	LOC108080791|XP_017031155.1|DKIK	LOC110188103|XP_020813325.1|DSER
OG0006514	LOC108073534|XP_017020704.1|DKIK	LOC110190573|XP_020816821.1|DSER
OG0006515	LOC108084546|XP_017036283.1|DKIK	LOC110188023|XP_020813221.1|DSER
OG0006516	LOC108073313|XP_017020363.1|DKIK	LOC110191373|XP_020817884.1|DSER
OG0006517	LOC108073447|XP_017020560.1|DKIK	LOC110190255|XP_020816283.1|DSER
OG0006518	LOC108073415|XP_017020510.1|DKIK	LOC110189081|XP_020814715.1|DSER
OG0006519	LOC108073448|XP_017020561.1|DKIK	LOC110190266|XP_020816295.1|DSER
OG0006520	LOC108084950|XP_017036839.1|DKIK	LOC110186988|XP_020812004.1|DSER
OG0006521	LOC108075758|XP_017023805.1|DKIK	LOC110186929|XP_020811914.1|DSER
OG0006522	LOC108084948|XP_017036836.1|DKIK	LOC110186406|XP_020811231.1|DSER
OG0006523	LOC108081195|XP_017031750.1|DKIK	LOC110191781|XP_020818387.1|DSER
OG0006524	LOC108077440|XP_017026248.1|DKIK	LOC110185593|XP_020810187.1|DSER
OG0006525	LOC108082904|XP_017033977.1|DKIK	LOC110181779|XP_020805317.1|DSER
OG0006526	LOC108085612|XP_017037774.1|DKIK	LOC110176657|XP_020798750.1|DSER
OG0006527	LOC108085602|XP_017037760.1|DKIK	LOC110176647|XP_020798734.1|DSER
OG0006528	LOC108085610|XP_017037772.1|DKIK	LOC110176586|XP_020798660.1|DSER
OG0006529	LOC108085614|XP_017037775.1|DKIK	LOC110176646|XP_020798733.1|DSER
OG0006530	LOC108085605|XP_017037765.1|DKIK	LOC110176624|XP_020798708.1|DSER
OG0006531	LOC108085620|XP_017037781.1|DKIK	LOC110176654|XP_020798747.1|DSER
OG0006532	LOC108085596|XP_017037752.1|DKIK	LOC110176593|XP_020798668.1|DSER
OG0006533	LOC108072247|XP_017018798.1|DKIK	LOC110177739|XP_020800254.1|DSER
OG0006534	LOC108081068|XP_017031538.1|DKIK	LOC110191874|XP_020818516.1|DSER
OG0006535	LOC108084554|XP_017036296.1|DKIK	LOC110191425|XP_020817943.1|DSER
OG0006536	LOC108070685|XP_017016751.1|DKIK	LOC110189561|XP_020815354.1|DSER
OG0006537	LOC108073509|XP_017020711.1|DKIK	LOC110186699|XP_020811631.1|DSER
OG0006538	LOC108083982|XP_017035482.1|DKIK	LOC110177457|XP_020799850.1|DSER
OG0006539	LOC108085685|XP_017037872.1|DKIK	LOC110186826|XP_020811772.1|DSER
OG0006540	LOC108073586|XP_017020763.1|DKIK	LOC110190956|XP_020817300.1|DSER
OG0006541	LOC108075732|XP_017023766.1|DKIK	LOC110186945|XP_020811938.1|DSER
OG0006542	LOC108075734|XP_017023767.1|DKIK	LOC110186946|XP_020811939.1|DSER
OG0006543	LOC108084971|XP_017036879.1|DKIK	LOC110186396|XP_020811218.1|DSER
OG0006544	LOC108084887|XP_017036772.1|DKIK	LOC110190158|XP_020816156.1|DSER
OG0006545	LOC108076021|XP_017024168.1|DKIK	LOC110179669|XP_020802939.1|DSER
OG0006546	LOC108071323|XP_017017522.1|DKIK	LOC110191319|XP_020817800.1|DSER
OG0006547	LOC108073377|XP_017020442.1|DKIK	LOC110191160|XP_020817577.1|DSER
OG0006548	LOC108074055|XP_017021416.1|DKIK	LOC110184281|XP_020808425.1|DSER
OG0006549	LOC108070638|XP_017016693.1|DKIK	LOC110177356|XP_020799707.1|DSER
OG0006550	LOC108084969|XP_017036873.1|DKIK	LOC110186908|XP_020811887.1|DSER
OG0006551	LOC108082901|XP_017033973.1|DKIK	LOC110181858|XP_020805436.1|DSER
OG0006552	LOC108082949|XP_017034054.1|DKIK	LOC110181738|XP_020805257.1|DSER
OG0006553	LOC108084907|XP_017036792.1|DKIK	LOC110186891|XP_020811849.1|DSER
OG0006554	LOC108075431|XP_017023344.1|DKIK	LOC110188736|XP_020814227.1|DSER
OG0006555	LOC108083201|XP_017034394.1|DKIK	LOC110188071|XP_020813281.1|DSER
OG0006556	LOC108084266|XP_017035911.1|DKIK	LOC110191290|XP_020817758.1|DSER
OG0006557	LOC108085694|XP_017037893.1|DKIK	LOC110186526|XP_020811383.1|DSER
OG0006558	LOC108071343|XP_017017560.1|DKIK	LOC110189888|XP_020815801.1|DSER
OG0006559	LOC108084270|XP_017035914.1|DKIK	LOC110188439|XP_020813825.1|DSER
OG0006560	LOC108073481|XP_017020624.1|DKIK	LOC110176450|XP_020798460.1|DSER
OG0006561	LOC108073390|XP_017020463.1|DKIK	LOC110176522|XP_020798558.1|DSER
OG0006562	LOC108085006|XP_017036926.1|DKIK	LOC110187000|XP_020812019.1|DSER
OG0006563	LOC108077720|XP_017026660.1|DKIK	LOC110191275|XP_020817729.1|DSER
OG0006564	LOC108077576|XP_017026460.1|DKIK	LOC110191131|XP_020817543.1|DSER
