Orthogroup	DKIK.longest_only	AALB.longest_only
OG0004670	LOC108077807|XP_017026814.1|DKIK	LOC118463142|XP_035785402.1|AALB
OG0004671	LOC108077688|XP_017026609.1|DKIK	LOC118468648|XP_035795567.1|AALB
OG0004672	LOC108077592|XP_017026475.1|DKIK	LOC118457808|XP_035775554.1|AALB
OG0004673	LOC108077740|XP_017026697.1|DKIK	LOC118456816|XP_035773801.1|AALB
OG0004674	LOC108083714|XP_017035105.1|DKIK	LOC118460089|XP_035779997.1|AALB
OG0004675	LOC108083713|XP_017035104.1|DKIK	LOC118456187|XP_035772635.1|AALB
OG0004676	LOC108070692|XP_017016763.1|DKIK	LOC118458111|XP_035776178.1|AALB
OG0004677	LOC108084552|XP_017036291.1|DKIK	LOC118458977|XP_035777861.1|AALB
OG0004678	LOC108084610|XP_017036382.1|DKIK	LOC118458972|XP_035777853.1|AALB
OG0004679	LOC108084629|XP_017036407.1|DKIK	LOC118457184|XP_035774424.1|AALB
OG0004680	LOC108075572|XP_017023577.1|DKIK	LOC118468615|XP_035795511.1|AALB
OG0004681	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK	LOC118468970|XP_035796235.1|AALB
OG0004682	LOC108075794|XP_017023855.1|DKIK	LOC118461385|XP_035782539.1|AALB
OG0004683	LOC108081208|XP_017031771.1|DKIK	LOC118461371|XP_035782512.1|AALB
OG0004684	LOC108084046|XP_017035553.1|DKIK	LOC118458579|XP_035777130.1|AALB
OG0004685	LOC108075702|XP_017023715.1|DKIK	LOC118459375|XP_035778565.1|AALB
OG0004686	LOC108072081|XP_017018581.1|DKIK	LOC118462028|XP_035783893.1|AALB
OG0004687	LOC108075756|XP_017023803.1|DKIK	LOC118457382|XP_035774810.1|AALB
OG0004688	LOC108077723|XP_017026666.1|DKIK	LOC118460080|XP_035779987.1|AALB
OG0004689	LOC108081085|XP_017031563.1|DKIK	LOC118461948|XP_035783734.1|AALB
OG0004690	LOC108080471|XP_017030697.1|DKIK	LOC118468660|XP_035795583.1|AALB
OG0004691	LOC108083984|XP_017035485.1|DKIK	LOC118468661|XP_035795591.1|AALB
OG0004692	LOC108075539|XP_017023525.1|DKIK	LOC118457909|XP_035775795.1|AALB
OG0004693	LOC108075603|XP_017023623.1|DKIK	LOC118459270|XP_035778398.1|AALB
OG0004694	LOC108073539|XP_017020712.1|DKIK	LOC118456512|XP_035773240.1|AALB
OG0004695	LOC108083730|XP_017035126.1|DKIK	LOC118468766|XP_035795835.1|AALB
OG0004696	LOC108071284|XP_017017463.1|DKIK	LOC118457834|XP_035775604.1|AALB
OG0004697	LOC108084820|XP_017036674.1|DKIK	LOC118459497|XP_035778811.1|AALB
OG0004698	LOC108085951|XP_017038226.1|DKIK	LOC118461657|XP_035783129.1|AALB
OG0004699	LOC108077831|XP_017026846.1|DKIK	LOC118458581|XP_035777132.1|AALB
OG0004700	LOC108084611|XP_017036385.1|DKIK	LOC118459118|XP_035778079.1|AALB
OG0004701	LOC108084867|XP_017036747.1|DKIK	LOC118458105|XP_035776171.1|AALB
OG0004702	LOC108084562|XP_017036306.1|DKIK	LOC118457540|XP_035775086.1|AALB
OG0004703	LOC108080925|XP_017031318.1|DKIK	LOC118459991|XP_035779780.1|AALB
OG0004704	LOC108073437|XP_017020547.1|DKIK	LOC118468643|XP_035795559.1|AALB
OG0004705	LOC108075519|XP_017023501.1|DKIK	LOC118460667|XP_035781033.1|AALB
OG0004706	LOC108071955|XP_017018410.1|DKIK	LOC118468503|XP_035795230.1|AALB
OG0004707	LOC108075884|XP_017023979.1|DKIK	LOC118468889|XP_035796075.1|AALB
OG0004708	LOC108074101|XP_017021485.1|DKIK	LOC118458250|XP_035776423.1|AALB
OG0004709	LOC108073560|XP_017020735.1|DKIK	LOC118461341|XP_035782444.1|AALB
OG0004710	LOC108077808|XP_017026815.1|DKIK	LOC118461338|XP_035782439.1|AALB
OG0004711	LOC108077580|XP_017026464.1|DKIK	LOC118460880|XP_035781512.1|AALB
OG0004712	LOC108074072|XP_017021435.1|DKIK	LOC118460553|XP_035780841.1|AALB
OG0004713	LOC108084601|XP_017036368.1|DKIK	LOC118468560|XP_035795362.1|AALB
OG0004714	LOC108084550|XP_017036288.1|DKIK	LOC118468564|XP_035795369.1|AALB
OG0004715	LOC108077436|XP_017026240.1|DKIK	LOC118457133|XP_035774340.1|AALB
OG0004716	LOC108084563|XP_017036307.1|DKIK	LOC118456576|XP_035773355.1|AALB
OG0004717	LOC108080117|XP_017030237.1|DKIK	LOC118457896|XP_035775762.1|AALB
OG0004718	LOC108082225|XP_017033051.1|DKIK	LOC118458439|XP_035776793.1|AALB
OG0004719	LOC108073715|XP_017020948.1|DKIK	LOC118461560|XP_035782914.1|AALB
OG0004720	LOC108084571|XP_017036327.1|DKIK	LOC118459564|XP_035778957.1|AALB
OG0004721	LOC108084165|XP_017035733.1|DKIK	LOC118460245|XP_035780298.1|AALB
OG0004722	LOC108075750|XP_017023793.1|DKIK	LOC118468596|XP_035795448.1|AALB
OG0004723	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK	LOC118469014|XP_035796348.1|AALB
OG0004724	LOC108085736|XP_017037953.1|DKIK	LOC118469011|XP_035796338.1|AALB
OG0004725	LOC108077766|XP_017026742.1|DKIK	LOC118466700|XP_035792235.1|AALB
OG0004726	LOC108083752|XP_017035157.1|DKIK	LOC118456995|XP_035774103.1|AALB
OG0004727	LOC108081218|XP_017031780.1|DKIK	LOC118457950|XP_035775861.1|AALB
OG0004728	LOC108077705|XP_017026633.1|DKIK	LOC118460237|XP_035780284.1|AALB
OG0004729	LOC108071808|XP_017018196.1|DKIK	LOC118458167|XP_035776266.1|AALB
OG0004730	LOC108075906|XP_017024015.1|DKIK	LOC118465404|XP_035789516.1|AALB
OG0004731	LOC108085680|XP_017037862.1|DKIK	LOC118457819|XP_035775587.1|AALB
OG0004732	LOC108075411|XP_017023324.1|DKIK	LOC118461454|XP_035782676.1|AALB
OG0004733	LOC108075623|XP_017023646.1|DKIK	LOC118457846|XP_035775626.1|AALB
OG0004734	LOC108073535|XP_017020705.1|DKIK	LOC118458865|XP_035777707.1|AALB
OG0004735	LOC108077761|XP_017026732.1|DKIK	LOC118461123|XP_035781953.1|AALB
OG0004736	LOC108081078|XP_017031554.1|DKIK	LOC118461449|XP_035782663.1|AALB
OG0004737	LOC108077654|XP_017026559.1|DKIK	LOC118457460|XP_035774958.1|AALB
OG0004738	LOC108077886|XP_017026911.1|DKIK	LOC118468534|XP_035795305.1|AALB
OG0004739	LOC108081032|XP_017031483.1|DKIK	LOC118468536|XP_035795310.1|AALB
OG0004740	LOC108081098|XP_017031582.1|DKIK	LOC118458464|XP_035776876.1|AALB
OG0004741	LOC108085693|XP_017037890.1|DKIK	LOC118457933|XP_035775837.1|AALB
OG0004742	LOC108083322|XP_017034557.1|DKIK	LOC118459817|XP_035779460.1|AALB
OG0004743	LOC108084618|XP_017036393.1|DKIK	LOC118467437|XP_035793832.1|AALB
OG0004744	LOC108073648|XP_017020863.1|DKIK	LOC118469071|XP_035796445.1|AALB
OG0004745	LOC108080813|XP_017031204.1|DKIK	LOC118468812|XP_035795920.1|AALB
OG0004746	LOC108075569|XP_017023572.1|DKIK	LOC118460873|XP_035781501.1|AALB
OG0004747	LOC108075570|XP_017023573.1|DKIK	LOC118460874|XP_035781502.1|AALB
OG0004748	LOC108075551|XP_017023544.1|DKIK	LOC118461723|XP_035783277.1|AALB
OG0004749	LOC108071336|XP_017017547.1|DKIK	LOC118459488|XP_035778793.1|AALB
OG0004750	LOC108073305|XP_017020351.1|DKIK	LOC118460423|XP_035780607.1|AALB
OG0004751	LOC108081066|XP_017031533.1|DKIK	LOC118460420|XP_035780603.1|AALB
OG0004752	LOC108084933|XP_017036819.1|DKIK	LOC118459625|XP_035779095.1|AALB
OG0004753	LOC108075584|XP_017023591.1|DKIK	LOC118459621|XP_035779089.1|AALB
OG0004754	LOC108077783|XP_017026771.1|DKIK	LOC118459618|XP_035779084.1|AALB
OG0004755	LOC108073047|XP_017020003.1|DKIK	LOC118468324|XP_035794961.1|AALB
OG0004756	LOC108073011|XP_017019961.1|DKIK	LOC118468320|XP_035794958.1|AALB
OG0004758	LOC108084878|XP_017036759.1|DKIK	LOC118457339|XP_035774729.1|AALB
OG0004759	LOC108071436|XP_017017680.1|DKIK	LOC118457288|XP_035774641.1|AALB
OG0004760	LOC108075738|XP_017023775.1|DKIK	LOC118459619|XP_035779086.1|AALB
OG0004761	LOC108071419|XP_017017654.1|DKIK	LOC118461333|XP_035782431.1|AALB
OG0004763	LOC108084062|XP_017035570.1|DKIK	LOC118457651|XP_035775285.1|AALB
OG0004764	LOC108074054|XP_017021453.1|DKIK	LOC118459957|XP_035779738.1|AALB
OG0004765	LOC108073485|XP_017020632.1|DKIK	LOC118459953|XP_035779732.1|AALB
OG0004766	LOC108073378|XP_017020444.1|DKIK	LOC118468646|XP_035795563.1|AALB
OG0004767	LOC108077771|XP_017026752.1|DKIK	LOC118457954|XP_035775870.1|AALB
OG0004768	LOC108077770|XP_017026751.1|DKIK	LOC118457947|XP_035775854.1|AALB
OG0004769	LOC108074864|XP_017022565.1|DKIK	LOC118457953|XP_035775869.1|AALB
OG0004770	LOC108084836|XP_017036698.1|DKIK	LOC118457959|XP_035775878.1|AALB
OG0004771	LOC108077616|XP_017026512.1|DKIK	LOC118457957|XP_035775874.1|AALB
OG0004772	LOC108085000|XP_017036917.1|DKIK	LOC118457920|XP_035775814.1|AALB
OG0004773	LOC108071300|XP_017017489.1|DKIK	LOC118458170|XP_035776268.1|AALB
OG0004774	LOC108071301|XP_017017490.1|DKIK	LOC118459616|XP_035779078.1|AALB
OG0004775	LOC108085696|XP_017037897.1|DKIK	LOC118458313|XP_035776548.1|AALB
OG0004776	LOC108080733|XP_017031082.1|DKIK	LOC118462061|XP_035783942.1|AALB
OG0004777	LOC108085020|XP_017036954.1|DKIK	LOC118459590|XP_035779011.1|AALB
OG0004778	LOC108085297|XP_017037344.1|DKIK	LOC118460142|XP_035780123.1|AALB
OG0004779	LOC108081111|XP_017031600.1|DKIK	LOC118460138|XP_035780117.1|AALB
OG0004780	LOC108085339|XP_017037385.1|DKIK	LOC118460143|XP_035780125.1|AALB
OG0004782	LOC108084569|XP_017036319.1|DKIK	LOC118461374|XP_035782515.1|AALB
OG0004783	LOC108076739|XP_017025220.1|DKIK	LOC118460480|XP_035780714.1|AALB
OG0004784	LOC108085598|XP_017037754.1|DKIK	LOC118456618|XP_035773420.1|AALB
OG0004785	LOC108085604|XP_017037764.1|DKIK	LOC118458406|XP_035776714.1|AALB
OG0004786	LOC108085655|XP_017037837.1|DKIK	LOC118456144|XP_035772551.1|AALB
OG0004787	LOC108085618|XP_017037777.1|DKIK	LOC118457487|XP_035775011.1|AALB
OG0004788	LOC108085619|XP_017037778.1|DKIK	LOC118459288|XP_035778426.1|AALB
OG0004789	LOC108085586|XP_017037742.1|DKIK	LOC118459289|XP_035778427.1|AALB
OG0004790	LOC108077793|XP_017026783.1|DKIK	LOC118468835|XP_035795969.1|AALB
OG0004791	LOC108086028|XP_017038328.1|DKIK	LOC118459971|XP_035779754.1|AALB
OG0004792	LOC108072946|XP_017019796.1|DKIK	LOC118461728|XP_035783308.1|AALB
OG0004793	LOC108073386|XP_017020460.1|DKIK	LOC118458971|XP_035777852.1|AALB
OG0004794	LOC108074079|XP_017021447.1|DKIK	LOC118457385|XP_035774814.1|AALB
OG0004795	LOC108074109|XP_017021495.1|DKIK	LOC118457817|XP_035775583.1|AALB
OG0004796	LOC108085708|XP_017037912.1|DKIK	LOC118458837|XP_035777630.1|AALB
OG0004797	LOC108073585|XP_017020761.1|DKIK	LOC118458834|XP_035777624.1|AALB
OG0004798	LOC108075725|XP_017023754.1|DKIK	LOC118462029|XP_035783895.1|AALB
OG0004799	LOC108071430|XP_017017671.1|DKIK	LOC118461479|XP_035782729.1|AALB
OG0004800	LOC108077625|XP_017026522.1|DKIK	LOC118458437|XP_035776789.1|AALB
OG0004801	LOC108073592|XP_017020775.1|DKIK	LOC118460064|XP_035779953.1|AALB
OG0004802	LOC108071257|XP_017017432.1|DKIK	LOC118456303|XP_035772834.1|AALB
OG0004803	LOC108081061|XP_017031529.1|DKIK	LOC118459899|XP_035779608.1|AALB
OG0004804	LOC108077767|XP_017026748.1|DKIK	LOC118458164|XP_035776259.1|AALB
OG0004805	LOC108073483|XP_017020627.1|DKIK	LOC118461345|XP_035782451.1|AALB
OG0004806	LOC108084235|XP_017035856.1|DKIK	LOC118468775|XP_035795858.1|AALB
OG0004807	LOC108073497|XP_017020646.1|DKIK	LOC118461364|XP_035782498.1|AALB
OG0004808	LOC108084273|XP_017035918.1|DKIK	LOC118460733|XP_035781184.1|AALB
OG0004809	LOC108071319|XP_017017518.1|DKIK	LOC118461626|XP_035783068.1|AALB
OG0004810	LOC108071338|XP_017017551.1|DKIK	LOC118461625|XP_035783067.1|AALB
OG0004811	LOC108075234|XP_017023076.1|DKIK	LOC118460421|XP_035780604.1|AALB
OG0004812	LOC108073372|XP_017020425.1|DKIK	LOC118457120|XP_035774319.1|AALB
OG0004813	LOC108084577|XP_017036339.1|DKIK	LOC118458098|XP_035776161.1|AALB
OG0004814	LOC108084222|XP_017035836.1|DKIK	LOC118458288|XP_035776504.1|AALB
OG0004815	LOC108070955|XP_017017114.1|DKIK	LOC118461002|XP_035781721.1|AALB
OG0004816	LOC108071729|XP_017018043.1|DKIK	LOC118458919|XP_035777779.1|AALB
OG0004817	LOC108071821|XP_017018216.1|DKIK	LOC118457333|XP_035774720.1|AALB
OG0004818	LOC108085018|XP_017036951.1|DKIK	LOC118463260|XP_035785623.1|AALB
OG0004819	LOC108071325|XP_017017526.1|DKIK	LOC118463253|XP_035785616.1|AALB
OG0004820	LOC108084243|XP_017035865.1|DKIK	LOC118463252|XP_035785615.1|AALB
OG0004821	LOC108077872|XP_017026898.1|DKIK	LOC118462567|XP_035784258.1|AALB
OG0004822	LOC108077606|XP_017026498.1|DKIK	LOC118462571|XP_035784266.1|AALB
OG0004823	LOC108084150|XP_017035689.1|DKIK	LOC118464105|XP_035787083.1|AALB
OG0004824	LOC108084152|XP_017035696.1|DKIK	LOC118461940|XP_035783715.1|AALB
OG0004825	LOC108072477|XP_017019132.1|DKIK	LOC118464523|XP_035787853.1|AALB
OG0004826	LOC108070701|XP_017016774.1|DKIK	LOC118465924|XP_035790516.1|AALB
OG0004827	LOC108084605|XP_017036377.1|DKIK	LOC118465925|XP_035790517.1|AALB
OG0004828	LOC108081112|XP_017031602.1|DKIK	LOC118465926|XP_035790519.1|AALB
OG0004829	LOC108084628|XP_017036406.1|DKIK	LOC118460916|XP_035781562.1|AALB
OG0004830	LOC108077722|XP_017026664.1|DKIK	LOC118457016|XP_035774139.1|AALB
OG0004831	LOC108071657|XP_017017945.1|DKIK	LOC118456848|XP_035773837.1|AALB
OG0004832	LOC108085738|XP_017037957.1|DKIK	LOC118458545|XP_035777073.1|AALB
OG0004833	LOC108075494|XP_017023443.1|DKIK	LOC118460554|XP_035780842.1|AALB
OG0004834	LOC108081198|XP_017031753.1|DKIK	LOC118461654|XP_035783125.1|AALB
OG0004835	LOC108080900|XP_017031291.1|DKIK	LOC118460452|XP_035780663.1|AALB
OG0004836	LOC108071286|XP_017017468.1|DKIK	LOC118456263|XP_035772757.1|AALB
OG0004837	LOC108075207|XP_017023032.1|DKIK	LOC118466978|XP_035792785.1|AALB
OG0004838	LOC108073275|XP_017020321.1|DKIK	LOC118457550|XP_035775110.1|AALB
OG0004839	LOC108073505|XP_017020663.1|DKIK	LOC118457546|XP_035775101.1|AALB
OG0004840	LOC108073201|XP_017020205.1|DKIK	LOC118463418|XP_035785865.1|AALB
OG0004841	LOC108085247|XP_017037283.1|DKIK	LOC118456585|XP_035773375.1|AALB
OG0004842	LOC108075718|XP_017023745.1|DKIK	LOC118459381|XP_035778575.1|AALB
OG0004843	LOC108081234|XP_017031802.1|DKIK	LOC118458790|XP_035777524.1|AALB
OG0004844	LOC108076952|XP_017025490.1|DKIK	LOC118459556|XP_035778941.1|AALB
OG0004845	LOC108084342|XP_017035992.1|DKIK	LOC118459553|XP_035778927.1|AALB
OG0004846	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK	LOC118468549|XP_035795337.1|AALB
OG0004847	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK	LOC118456715|XP_035773644.1|AALB
OG0004848	LOC108071449|XP_017017693.1|DKIK	LOC118457955|XP_035775872.1|AALB
OG0004850	LOC108081083|XP_017031559.1|DKIK	LOC118460356|XP_035780491.1|AALB
OG0004851	LOC108080920|XP_017031314.1|DKIK	LOC118461212|XP_035782166.1|AALB
OG0004852	LOC108080490|XP_017030741.1|DKIK	LOC118458280|XP_035776496.1|AALB
OG0004853	LOC108082590|XP_017033543.1|DKIK	LOC118466452|XP_035791684.1|AALB
OG0004854	LOC108073976|XP_017021308.1|DKIK	LOC118463320|XP_035785699.1|AALB
OG0004855	LOC108074012|XP_017021367.1|DKIK	LOC118463322|XP_035785706.1|AALB
OG0004856	LOC108070560|XP_017016577.1|DKIK	LOC118466455|XP_035791688.1|AALB
OG0004857	LOC108075087|XP_017022860.1|DKIK	LOC118464546|XP_035787877.1|AALB
OG0004858	LOC108070587|XP_017016634.1|DKIK	LOC118464450|XP_035787726.1|AALB
OG0004859	LOC108070605|XP_017016667.1|DKIK	LOC118465591|XP_035789850.1|AALB
OG0004860	LOC108075313|XP_017023206.1|DKIK	LOC118466396|XP_035791541.1|AALB
OG0004861	LOC108078739|XP_017028244.1|DKIK	LOC118466393|XP_035791529.1|AALB
OG0004862	LOC108078792|XP_017028338.1|DKIK	LOC118466084|XP_035790871.1|AALB
OG0004863	LOC108083085|XP_017034220.1|DKIK	LOC118463782|XP_035786500.1|AALB
OG0004864	LOC108079815|XP_017029787.1|DKIK	LOC118463789|XP_035786515.1|AALB
OG0004865	LOC108083721|XP_017035116.1|DKIK	LOC118463788|XP_035786513.1|AALB
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC118465299|XP_035789275.1|AALB
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC118464911|XP_035788570.1|AALB
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC118464914|XP_035788576.1|AALB
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC118463318|XP_035785697.1|AALB
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC118463328|XP_035785718.1|AALB
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC118465099|XP_035788924.1|AALB
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC118466121|XP_035790960.1|AALB
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC118464320|XP_035787511.1|AALB
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC118463778|XP_035786485.1|AALB
OG0004875	LOC108079145|XP_017028882.1|DKIK	LOC118456349|XP_035772905.1|AALB, LOC118466681|XP_035792193.1|AALB
OG0004876	LOC108080373|XP_017030582.1|DKIK	LOC118466685|XP_035792206.1|AALB
OG0004877	LOC108073804|XP_017021067.1|DKIK	LOC118462985|XP_035785087.1|AALB
OG0004878	LOC108078451|XP_017027829.1|DKIK	LOC118462961|XP_035785007.1|AALB
OG0004879	LOC108072169|XP_017018706.1|DKIK	LOC118463145|XP_035785404.1|AALB
OG0004880	LOC108083251|XP_017034447.1|DKIK	LOC118463161|XP_035785440.1|AALB
OG0004881	LOC108079111|XP_017028837.1|DKIK	LOC118463148|XP_035785417.1|AALB
OG0004883	LOC108075286|XP_017023167.1|DKIK	LOC118463158|XP_035785436.1|AALB
OG0004884	LOC108078121|XP_017027227.1|DKIK	LOC118466650|XP_035792113.1|AALB
OG0004885	LOC108078291|XP_017027555.1|DKIK	LOC118466660|XP_035792151.1|AALB
OG0004886	LOC108073009|XP_017019954.1|DKIK	LOC118466659|XP_035792150.1|AALB
OG0004887	LOC108076824|XP_017025345.1|DKIK	LOC118466658|XP_035792149.1|AALB
OG0004888	LOC108082469|XP_017033349.1|DKIK	LOC118467708|XP_035794385.1|AALB
OG0004889	LOC108078331|XP_017027620.1|DKIK	LOC118467716|XP_035794411.1|AALB
OG0004890	LOC108076499|XP_017024881.1|DKIK	LOC118465205|XP_035789083.1|AALB
OG0004891	LOC108079778|XP_017029711.1|DKIK, LOC108079931|XP_017029954.1|DKIK	LOC118464284|XP_035787453.1|AALB
OG0004892	LOC108080915|XP_017031308.1|DKIK	LOC118465944|XP_035790561.1|AALB
OG0004893	LOC108078446|XP_017027822.1|DKIK	LOC118463189|XP_035785510.1|AALB
OG0004894	LOC108081796|XP_017032515.1|DKIK	LOC118464462|XP_035787756.1|AALB
OG0004895	LOC108076438|XP_017024782.1|DKIK	LOC118465102|XP_035788929.1|AALB
OG0004896	LOC108082567|XP_017033508.1|DKIK	LOC118465308|XP_035789306.1|AALB
OG0004897	LOC108082588|XP_017033539.1|DKIK	LOC118465301|XP_035789288.1|AALB
OG0004898	LOC108073090|XP_017020064.1|DKIK	LOC118465316|XP_035789326.1|AALB
OG0004899	LOC108072089|XP_017018586.1|DKIK	LOC118465292|XP_035789233.1|AALB
OG0004900	LOC108073091|XP_017020066.1|DKIK	LOC118463454|XP_035785933.1|AALB
OG0004901	LOC108073137|XP_017020126.1|DKIK	LOC118464634|XP_035787973.1|AALB
OG0004902	LOC108079821|XP_017029794.1|DKIK	LOC118464650|XP_035788008.1|AALB
OG0004903	LOC108076751|XP_017025234.1|DKIK	LOC118467050|XP_035792938.1|AALB
OG0004904	LOC108084598|XP_017036365.1|DKIK	LOC118462972|XP_035785032.1|AALB
OG0004905	LOC108076698|XP_017025141.1|DKIK	LOC118463651|XP_035786288.1|AALB
OG0004906	LOC108078893|XP_017028514.1|DKIK	LOC118463075|XP_035785229.1|AALB
OG0004907	LOC108071556|XP_017017824.1|DKIK	LOC118464668|XP_035788073.1|AALB
OG0004909	LOC108083688|XP_017035059.1|DKIK	LOC118466839|XP_035792543.1|AALB
OG0004910	LOC108083686|XP_017035056.1|DKIK	LOC118467079|XP_035793009.1|AALB
OG0004911	LOC108073988|XP_017021329.1|DKIK	LOC118466089|XP_035790890.1|AALB
OG0004912	LOC108078614|XP_017028026.1|DKIK	LOC118465441|XP_035789584.1|AALB
OG0004913	LOC108076770|XP_017025263.1|DKIK	LOC118464916|XP_035788579.1|AALB
OG0004914	LOC108076706|XP_017025153.1|DKIK	LOC118466983|XP_035792793.1|AALB
OG0004915	LOC108070900|XP_017017039.1|DKIK	LOC118466990|XP_035792801.1|AALB
OG0004916	LOC108076163|XP_017024377.1|DKIK	LOC118464065|XP_035787006.1|AALB
OG0004917	LOC108078700|XP_017028143.1|DKIK	LOC118466300|XP_035791291.1|AALB
OG0004918	LOC108078699|XP_017028141.1|DKIK	LOC118466295|XP_035791276.1|AALB
OG0004919	LOC108084977|XP_017036888.1|DKIK	LOC118466303|XP_035791300.1|AALB
OG0004920	LOC108083059|XP_017034180.1|DKIK	LOC118466298|XP_035791288.1|AALB
OG0004921	LOC108083744|XP_017035145.1|DKIK	LOC118466297|XP_035791280.1|AALB
OG0004922	LOC108077539|XP_017026418.1|DKIK	LOC118463169|XP_035785456.1|AALB
OG0004923	LOC108079846|XP_017029843.1|DKIK	LOC118464292|XP_035787467.1|AALB
OG0004924	LOC108071608|XP_017017879.1|DKIK	LOC118464728|XP_035788202.1|AALB
OG0004925	LOC108071481|XP_017017729.1|DKIK	LOC118465569|XP_035789824.1|AALB
OG0004926	LOC108079026|XP_017028695.1|DKIK	LOC118465042|XP_035788801.1|AALB
OG0004927	LOC108078862|XP_017028456.1|DKIK	LOC118466145|XP_035790998.1|AALB
OG0004928	LOC108082528|XP_017033445.1|DKIK	LOC118462530|XP_035784176.1|AALB
OG0004929	LOC108078630|XP_017028047.1|DKIK	LOC118464253|XP_035787382.1|AALB
OG0004930	LOC108082513|XP_017033430.1|DKIK	LOC118467879|XP_035794683.1|AALB
OG0004931	LOC108076772|XP_017025265.1|DKIK	LOC118465409|XP_035789524.1|AALB
OG0004932	LOC108079066|XP_017028769.1|DKIK	LOC118465399|XP_035789492.1|AALB
OG0004933	LOC108076502|XP_017024886.1|DKIK	LOC118464842|XP_035788431.1|AALB
OG0004934	LOC108072168|XP_017018705.1|DKIK	LOC118463790|XP_035786516.1|AALB
OG0004935	LOC108081117|XP_017031611.1|DKIK	LOC118464660|XP_035788054.1|AALB
OG0004936	LOC108078568|XP_017027977.1|DKIK	LOC118463469|XP_035785952.1|AALB
OG0004937	LOC108071628|XP_017017900.1|DKIK	LOC118464623|XP_035787962.1|AALB
OG0004938	LOC108070593|XP_017016651.1|DKIK	LOC118462804|XP_035784700.1|AALB
OG0004939	LOC108083698|XP_017035082.1|DKIK	LOC118462815|XP_035784727.1|AALB
OG0004940	LOC108083641|XP_017035002.1|DKIK	LOC118462806|XP_035784702.1|AALB
OG0004941	LOC108078706|XP_017028153.1|DKIK	LOC118463711|XP_035786397.1|AALB
OG0004942	LOC108086003|XP_017038304.1|DKIK	LOC118467458|XP_035793862.1|AALB
OG0004943	LOC108078850|XP_017028433.1|DKIK	LOC118467459|XP_035793863.1|AALB
OG0004944	LOC108075320|XP_017023215.1|DKIK	LOC118465738|XP_035790093.1|AALB
OG0004945	LOC108070539|XP_017016554.1|DKIK	LOC118463010|XP_035785135.1|AALB
OG0004946	LOC108083277|XP_017034491.1|DKIK	LOC118467415|XP_035793791.1|AALB
OG0004947	LOC108079875|XP_017029880.1|DKIK	LOC118463506|XP_035785998.1|AALB
OG0004948	LOC108079750|XP_017029654.1|DKIK	LOC118465785|XP_035790212.1|AALB
OG0004949	LOC108079773|XP_017029705.1|DKIK	LOC118462459|XP_035784023.1|AALB
OG0004950	LOC108079053|XP_017028749.1|DKIK	LOC118462464|XP_035784040.1|AALB
OG0004951	LOC108084221|XP_017035834.1|DKIK	LOC118462461|XP_035784027.1|AALB
OG0004952	LOC108073855|XP_017021126.1|DKIK	LOC118466778|XP_035792397.1|AALB
OG0004953	LOC108078868|XP_017028470.1|DKIK	LOC118466785|XP_035792414.1|AALB
OG0004954	LOC108078969|XP_017028623.1|DKIK	LOC118466775|XP_035792394.1|AALB
OG0004955	LOC108079097|XP_017028813.1|DKIK	LOC118462999|XP_035785120.1|AALB
OG0004956	LOC108073106|XP_017020085.1|DKIK	LOC118463150|XP_035785421.1|AALB
OG0004957	LOC108079844|XP_017029838.1|DKIK	LOC118465297|XP_035789269.1|AALB
OG0004958	LOC108074004|XP_017021354.1|DKIK	LOC118462984|XP_035785083.1|AALB
OG0004959	LOC108073864|XP_017021139.1|DKIK	LOC118462996|XP_035785115.1|AALB
OG0004960	LOC108073968|XP_017021299.1|DKIK	LOC118462979|XP_035785068.1|AALB
OG0004961	LOC108074466|XP_017022023.1|DKIK	LOC118467108|XP_035793061.1|AALB
OG0004962	LOC108085825|XP_017038067.1|DKIK	LOC118467107|XP_035793060.1|AALB
OG0004963	LOC108085519|XP_017037635.1|DKIK	LOC118466833|XP_035792523.1|AALB
OG0004964	LOC108078842|XP_017028426.1|DKIK	LOC118463842|XP_035786639.1|AALB
OG0004965	LOC108084416|XP_017036109.1|DKIK	LOC118462864|XP_035784816.1|AALB
OG0004966	LOC108084415|XP_017036107.1|DKIK	LOC118462863|XP_035784815.1|AALB
OG0004967	LOC108076339|XP_017024615.1|DKIK	LOC118462706|XP_035784538.1|AALB
OG0004968	LOC108078954|XP_017028598.1|DKIK	LOC118465767|XP_035790175.1|AALB
