Orthogroup	DKIK.longest_only	CQUI.longest_only
OG0004584	LOC108074650|XP_017022254.1|DKIK	LOC6052126|XP_001868442.2|CQUI
OG0004585	LOC108077671|XP_017026581.1|DKIK	LOC119765345|XP_038104987.1|CQUI
OG0004586	LOC108076051|XP_017024219.1|DKIK	LOC6050929|XP_038104034.1|CQUI
OG0004587	LOC108083188|XP_017034380.1|DKIK	LOC6045948|XP_038105657.1|CQUI
OG0004588	LOC108083214|XP_017034416.1|DKIK	LOC6045954|XP_001863228.1|CQUI
OG0004589	LOC108079786|XP_017029730.1|DKIK, LOC108084024|XP_017035526.1|DKIK	LOC6045348|XP_038104219.1|CQUI
OG0004590	LOC108073384|XP_017020454.1|DKIK	LOC6035104|XP_038122870.1|CQUI
OG0004591	LOC108073489|XP_017020637.1|DKIK	LOC6035105|XP_038105687.1|CQUI
OG0004592	LOC108076994|XP_017025552.1|DKIK	LOC6035111|XP_038113017.1|CQUI
OG0004593	LOC108071710|XP_017018020.1|DKIK	LOC6035120|XP_038105529.1|CQUI
OG0004594	LOC108078983|XP_017028643.1|DKIK	LOC6040457|XP_038110915.1|CQUI
OG0004595	LOC108071747|XP_017018060.1|DKIK	LOC6040461|XP_001849848.2|CQUI
OG0004596	LOC108082951|XP_017034056.1|DKIK	LOC6052837|XP_038104294.1|CQUI
OG0004597	LOC108083469|XP_017034745.1|DKIK	LOC6046918|XP_001864043.2|CQUI
OG0004598	LOC108079885|XP_017029894.1|DKIK	LOC119767056|XP_038110423.1|CQUI
OG0004599	LOC108086174|XP_017038524.1|DKIK	LOC6035348|XP_001845559.2|CQUI
OG0004600	LOC108079328|XP_017029118.1|DKIK	LOC6048191|XP_001865145.1|CQUI
OG0004601	LOC108079342|XP_017029137.1|DKIK	LOC6052430|XP_038104097.1|CQUI
OG0004602	LOC108080182|XP_017030319.1|DKIK	LOC6044995|XP_001862419.2|CQUI
OG0004603	LOC108074331|XP_017021830.1|DKIK	LOC6044768|XP_001862228.2|CQUI
OG0004604	LOC108071825|XP_017018221.1|DKIK	LOC6044773|XP_001862232.2|CQUI
OG0004605	LOC108085762|XP_017037992.1|DKIK	LOC6037524|XP_038105381.1|CQUI, LOC6051449|XP_038122451.1|CQUI
OG0004606	LOC108076982|XP_017025565.1|DKIK	LOC6040734|XP_038107461.1|CQUI
OG0004607	LOC108074914|XP_017022631.1|DKIK	LOC6039036|XP_038105073.1|CQUI
OG0004608	LOC108084473|XP_017036176.1|DKIK	LOC6039054|XP_038105592.1|CQUI
OG0004609	LOC108083852|XP_017035324.1|DKIK	LOC6045132|XP_001862534.1|CQUI
OG0004610	LOC108073724|XP_017020959.1|DKIK	LOC6045381|XP_038104655.1|CQUI
OG0004611	LOC108073726|XP_017020970.1|DKIK	LOC6034328|XP_038115400.1|CQUI
OG0004612	LOC108073750|XP_017021007.1|DKIK	LOC6034326|XP_001844659.1|CQUI
OG0004613	LOC108081039|XP_017031492.1|DKIK	LOC6036970|XP_038105799.1|CQUI
OG0004614	LOC108083902|XP_017035387.1|DKIK	LOC6053763|XP_038105797.1|CQUI
OG0004615	LOC108079229|XP_017029001.1|DKIK	LOC6036976|XP_038104225.1|CQUI
OG0004616	LOC108071770|XP_017018103.1|DKIK	LOC6036981|XP_001846948.1|CQUI
OG0004617	LOC108074848|XP_017022546.1|DKIK	LOC6053777|XP_001869806.1|CQUI
OG0004618	LOC108084195|XP_017035787.1|DKIK, LOC108081569|XP_017032276.1|DKIK	LOC6036883|XP_038123011.1|CQUI
OG0004619	LOC108073550|XP_017020723.1|DKIK	LOC6049474|XP_001866227.2|CQUI
OG0004620	LOC108073096|XP_017020076.1|DKIK	LOC6050630|XP_001867201.2|CQUI
OG0004621	LOC108075624|XP_017023647.1|DKIK	LOC6037925|XP_001847782.1|CQUI
OG0004622	LOC108084294|XP_017035946.1|DKIK	LOC6038472|XP_038113212.1|CQUI
OG0004623	LOC108077582|XP_017026468.1|DKIK	LOC6038474|XP_001848271.2|CQUI
OG0004625	LOC108071046|XP_017017235.1|DKIK	LOC6042687|XP_038111477.1|CQUI
OG0004626	LOC108076000|XP_017024143.1|DKIK	LOC6038421|XP_038104812.1|CQUI
OG0004627	LOC108072708|XP_017019447.1|DKIK	LOC6054024|XP_038115572.1|CQUI
OG0004628	LOC108079354|XP_017029150.1|DKIK	LOC6053845|XP_038122897.1|CQUI
OG0004629	LOC108075490|XP_017023437.1|DKIK	LOC6045620|XP_038114673.1|CQUI
OG0004630	LOC108073407|XP_017020492.1|DKIK	LOC6045617|XP_038111690.1|CQUI
OG0004631	LOC108083936|XP_017035431.1|DKIK	LOC6048768|XP_001865645.1|CQUI
OG0004632	LOC108083935|XP_017035429.1|DKIK	LOC6048779|XP_038109334.1|CQUI
OG0004633	LOC108077602|XP_017026491.1|DKIK	LOC6045007|XP_038116758.1|CQUI
OG0004634	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK	LOC6051445|XP_001867883.2|CQUI
OG0004635	LOC108074154|XP_017021546.1|DKIK	LOC6051832|XP_038105109.1|CQUI
OG0004636	LOC108079209|XP_017028965.1|DKIK	LOC6038486|XP_038105456.1|CQUI
OG0004637	LOC108080327|XP_017030513.1|DKIK	LOC6035139|XP_038104086.1|CQUI
OG0004639	LOC108084927|XP_017036813.1|DKIK	LOC6038658|XP_038104660.1|CQUI
OG0004640	LOC108084912|XP_017036796.1|DKIK	LOC119765184|XP_038104475.1|CQUI
OG0004641	LOC108085036|XP_017036976.1|DKIK	LOC6034779|XP_001845052.2|CQUI
OG0004642	LOC108080379|XP_017030590.1|DKIK	LOC6042586|XP_038103985.1|CQUI
OG0004643	LOC108080975|XP_017031391.1|DKIK	LOC119771191|XP_038122742.1|CQUI
OG0004644	LOC108079400|XP_017029215.1|DKIK	LOC6042583|XP_001852649.1|CQUI
OG0004645	LOC108074346|XP_017021859.1|DKIK	LOC6042581|XP_001852638.2|CQUI, LOC6042582|XP_001852645.2|CQUI
OG0004647	LOC108085063|XP_017037014.1|DKIK	LOC6041907|XP_001851098.2|CQUI
OG0004649	LOC108084463|XP_017036163.1|DKIK	LOC6034414|XP_001844732.2|CQUI
OG0004650	LOC108082053|XP_017032818.1|DKIK	LOC6034425|XP_001844743.1|CQUI
OG0004651	LOC108075422|XP_017023335.1|DKIK	LOC6042575|XP_001852290.2|CQUI
OG0004652	LOC108084220|XP_017035831.1|DKIK	LOC6034802|XP_038114609.1|CQUI
OG0004653	LOC108075255|XP_017023105.1|DKIK	LOC6034799|XP_001845071.2|CQUI
OG0004654	LOC108074565|XP_017022156.1|DKIK	LOC6034788|XP_001845061.2|CQUI
OG0004655	LOC108084581|XP_017036344.1|DKIK	LOC6034784|XP_001845057.1|CQUI
OG0004656	LOC108083555|XP_017034894.1|DKIK	LOC6034783|XP_001845056.2|CQUI
OG0004657	LOC108084855|XP_017036724.1|DKIK	LOC6034771|XP_038105085.1|CQUI
OG0004658	LOC108084958|XP_017036859.1|DKIK	LOC6036047|XP_038114058.1|CQUI, LOC6034745|XP_038109197.1|CQUI
OG0004659	LOC108081253|XP_017031836.1|DKIK	LOC6034743|XP_001845022.1|CQUI
OG0004660	LOC108075592|XP_017023603.1|DKIK	LOC6041911|XP_038114990.1|CQUI
OG0004661	LOC108075621|XP_017023644.1|DKIK	LOC6041909|XP_001851100.2|CQUI
OG0004662	LOC108070639|XP_017016695.1|DKIK	LOC6034715|XP_038105328.1|CQUI
OG0004663	LOC108079347|XP_017029143.1|DKIK	LOC6053683|XP_038105925.1|CQUI
OG0004664	LOC108079416|XP_017029232.1|DKIK	LOC6053682|XP_038104070.1|CQUI
OG0004665	LOC108079453|XP_017029277.1|DKIK	LOC6052688|XP_001868915.2|CQUI
OG0004666	LOC108084202|XP_017035803.1|DKIK	LOC6037574|XP_001847470.2|CQUI
OG0004667	LOC108084292|XP_017035944.1|DKIK	LOC6042010|XP_001851178.1|CQUI
OG0004668	LOC108085058|XP_017037007.1|DKIK	LOC6047872|XP_038115207.1|CQUI
OG0004669	LOC108075841|XP_017023905.1|DKIK	LOC6047885|XP_001864867.1|CQUI
OG0004670	LOC108077807|XP_017026814.1|DKIK	LOC119768855|XP_038116243.1|CQUI
OG0004671	LOC108077688|XP_017026609.1|DKIK	LOC119765492|XP_038105399.1|CQUI
OG0004672	LOC108077592|XP_017026475.1|DKIK	LOC6052736|XP_038104885.1|CQUI
OG0004673	LOC108077740|XP_017026697.1|DKIK	LOC6034736|XP_001845016.1|CQUI
OG0004674	LOC108083714|XP_017035105.1|DKIK	LOC6046478|XP_038104468.1|CQUI
OG0004675	LOC108083713|XP_017035104.1|DKIK	LOC6046482|XP_001863671.1|CQUI
OG0004676	LOC108070692|XP_017016763.1|DKIK	LOC6039291|XP_001848925.1|CQUI
OG0004677	LOC108084552|XP_017036291.1|DKIK	LOC6046587|XP_038107034.1|CQUI
OG0004678	LOC108084610|XP_017036382.1|DKIK	LOC6046584|XP_038106446.1|CQUI
OG0004679	LOC108084629|XP_017036407.1|DKIK	LOC6036521|XP_038104151.1|CQUI
OG0004681	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK	LOC6042418|XP_038113135.1|CQUI
OG0004682	LOC108075794|XP_017023855.1|DKIK	LOC6047462|XP_001864516.1|CQUI
OG0004683	LOC108081208|XP_017031771.1|DKIK	LOC6047463|XP_001864517.1|CQUI
OG0004684	LOC108084046|XP_017035553.1|DKIK	LOC6037516|XP_001847422.1|CQUI
OG0004685	LOC108075702|XP_017023715.1|DKIK	LOC6037515|XP_038108651.1|CQUI
OG0004686	LOC108072081|XP_017018581.1|DKIK	LOC6042013|XP_001851183.1|CQUI
OG0004687	LOC108075756|XP_017023803.1|DKIK	LOC6035633|XP_038105047.1|CQUI
OG0004688	LOC108077723|XP_017026666.1|DKIK	LOC6047618|XP_038118051.1|CQUI
OG0004689	LOC108081085|XP_017031563.1|DKIK	LOC6034930|XP_038114205.1|CQUI
OG0004690	LOC108080471|XP_017030697.1|DKIK	LOC6035208|XP_001845437.2|CQUI
OG0004691	LOC108083984|XP_017035485.1|DKIK	LOC6035211|XP_001845440.2|CQUI
OG0004692	LOC108075539|XP_017023525.1|DKIK	LOC6035214|XP_038104026.1|CQUI
OG0004693	LOC108075603|XP_017023623.1|DKIK	LOC6035215|XP_038117356.1|CQUI
OG0004694	LOC108073539|XP_017020712.1|DKIK	LOC6046411|XP_038122629.1|CQUI
OG0004695	LOC108083730|XP_017035126.1|DKIK	LOC6039604|XP_038119858.1|CQUI
OG0004696	LOC108071284|XP_017017463.1|DKIK	LOC6035060|XP_001845296.2|CQUI
OG0004697	LOC108084820|XP_017036674.1|DKIK	LOC6035351|XP_038104386.1|CQUI
OG0004698	LOC108085951|XP_017038226.1|DKIK	LOC119765464|XP_038105270.1|CQUI
OG0004699	LOC108077831|XP_017026846.1|DKIK	LOC6047919|XP_038104973.1|CQUI
OG0004700	LOC108084611|XP_017036385.1|DKIK	LOC6035574|XP_001845729.2|CQUI
OG0004701	LOC108084867|XP_017036747.1|DKIK	LOC6035554|XP_038110340.1|CQUI
OG0004702	LOC108084562|XP_017036306.1|DKIK	LOC6050612|XP_038104352.1|CQUI
OG0004703	LOC108080925|XP_017031318.1|DKIK	LOC6044856|XP_001862301.1|CQUI
OG0004704	LOC108073437|XP_017020547.1|DKIK	LOC6045193|XP_038110275.1|CQUI
OG0004705	LOC108075519|XP_017023501.1|DKIK	LOC6045190|XP_001862588.1|CQUI
OG0004706	LOC108071955|XP_017018410.1|DKIK	LOC6045204|XP_038105866.1|CQUI
OG0004707	LOC108075884|XP_017023979.1|DKIK	LOC6047830|XP_038116814.1|CQUI
OG0004708	LOC108074101|XP_017021485.1|DKIK	LOC6047832|XP_038116987.1|CQUI
OG0004709	LOC108073560|XP_017020735.1|DKIK	LOC6046601|XP_038122674.1|CQUI
OG0004710	LOC108077808|XP_017026815.1|DKIK	LOC6046599|XP_038109528.1|CQUI
OG0004711	LOC108077580|XP_017026464.1|DKIK	LOC6032578|XP_038104687.1|CQUI
OG0004712	LOC108074072|XP_017021435.1|DKIK	LOC6040874|XP_001850204.2|CQUI
OG0004713	LOC108084601|XP_017036368.1|DKIK	LOC6036798|XP_038106810.1|CQUI
OG0004714	LOC108084550|XP_017036288.1|DKIK	LOC6036800|XP_038106831.1|CQUI
OG0004715	LOC108077436|XP_017026240.1|DKIK	LOC6035086|XP_001845320.2|CQUI
OG0004716	LOC108084563|XP_017036307.1|DKIK	LOC6032694|XP_001843254.2|CQUI
OG0004717	LOC108080117|XP_017030237.1|DKIK	LOC6032682|XP_038104138.1|CQUI
OG0004718	LOC108082225|XP_017033051.1|DKIK	LOC6032681|XP_038105108.1|CQUI
OG0004719	LOC108073715|XP_017020948.1|DKIK	LOC6039168|XP_038107397.1|CQUI
OG0004720	LOC108084571|XP_017036327.1|DKIK	LOC6039161|XP_001848817.1|CQUI
OG0004722	LOC108075750|XP_017023793.1|DKIK	LOC6032630|XP_038105262.1|CQUI
OG0004724	LOC108085736|XP_017037953.1|DKIK	LOC6032649|XP_038122997.1|CQUI
OG0004725	LOC108077766|XP_017026742.1|DKIK	LOC6032650|XP_038104199.1|CQUI
OG0004726	LOC108083752|XP_017035157.1|DKIK	LOC6032660|XP_038104648.1|CQUI
OG0004727	LOC108081218|XP_017031780.1|DKIK	LOC6046598|XP_038104662.1|CQUI
OG0004728	LOC108077705|XP_017026633.1|DKIK	LOC6042430|XP_001851545.1|CQUI
OG0004729	LOC108071808|XP_017018196.1|DKIK	LOC6037482|XP_001847392.1|CQUI
OG0004730	LOC108075906|XP_017024015.1|DKIK	LOC6037484|XP_001847394.2|CQUI
OG0004731	LOC108085680|XP_017037862.1|DKIK	LOC6031661|XP_001842407.1|CQUI
OG0004732	LOC108075411|XP_017023324.1|DKIK	LOC6046292|XP_038109784.1|CQUI
OG0004733	LOC108075623|XP_017023646.1|DKIK	LOC6046295|XP_001863520.1|CQUI
OG0004734	LOC108073535|XP_017020705.1|DKIK	LOC6046299|XP_001863524.2|CQUI
OG0004735	LOC108077761|XP_017026732.1|DKIK	LOC6039070|XP_038122825.1|CQUI
OG0004736	LOC108081078|XP_017031554.1|DKIK	LOC6048415|XP_038117705.1|CQUI
OG0004737	LOC108077654|XP_017026559.1|DKIK	LOC6039929|XP_001849427.1|CQUI
OG0004738	LOC108077886|XP_017026911.1|DKIK	LOC6039931|XP_001849429.2|CQUI
OG0004739	LOC108081032|XP_017031483.1|DKIK	LOC6039934|XP_001849431.2|CQUI
OG0004740	LOC108081098|XP_017031582.1|DKIK	LOC6033684|XP_001844110.2|CQUI
OG0004741	LOC108085693|XP_017037890.1|DKIK	LOC6033683|XP_001844109.1|CQUI
OG0004742	LOC108083322|XP_017034557.1|DKIK	LOC6033676|XP_038108765.1|CQUI
OG0004743	LOC108084618|XP_017036393.1|DKIK	LOC6035507|XP_001845677.2|CQUI
OG0004744	LOC108073648|XP_017020863.1|DKIK	LOC6035527|XP_001845692.2|CQUI
OG0004745	LOC108080813|XP_017031204.1|DKIK	LOC119768951|XP_038116720.1|CQUI
OG0004746	LOC108075569|XP_017023572.1|DKIK	LOC6034950|XP_038105446.1|CQUI
OG0004747	LOC108075570|XP_017023573.1|DKIK	LOC6034945|XP_001845206.2|CQUI
OG0004748	LOC108075551|XP_017023544.1|DKIK	LOC6034937|XP_038122916.1|CQUI
OG0004749	LOC108071336|XP_017017547.1|DKIK	LOC6037416|XP_038116787.1|CQUI
OG0004750	LOC108073305|XP_017020351.1|DKIK	LOC6033696|XP_001844121.1|CQUI
OG0004751	LOC108081066|XP_017031533.1|DKIK	LOC6033701|XP_001844124.2|CQUI
OG0004752	LOC108084933|XP_017036819.1|DKIK	LOC6033703|XP_001844126.1|CQUI
OG0004753	LOC108075584|XP_017023591.1|DKIK	LOC6033704|XP_001844127.2|CQUI
OG0004754	LOC108077783|XP_017026771.1|DKIK	LOC6033705|XP_001844128.1|CQUI
OG0004755	LOC108073047|XP_017020003.1|DKIK	LOC6033712|XP_038117221.1|CQUI
OG0004756	LOC108073011|XP_017019961.1|DKIK	LOC6033713|XP_001844134.2|CQUI
OG0004757	LOC108080789|XP_017031150.1|DKIK	LOC6033720|XP_038105297.1|CQUI
OG0004758	LOC108084878|XP_017036759.1|DKIK	LOC6039195|XP_038122528.1|CQUI
OG0004759	LOC108071436|XP_017017680.1|DKIK	LOC6039198|XP_038122984.1|CQUI
OG0004760	LOC108075738|XP_017023775.1|DKIK	LOC6039201|XP_038105092.1|CQUI
OG0004761	LOC108071419|XP_017017654.1|DKIK	LOC6039606|XP_038112004.1|CQUI
OG0004762	LOC108082818|XP_017033866.1|DKIK	LOC6038054|XP_038114918.1|CQUI
OG0004763	LOC108084062|XP_017035570.1|DKIK	LOC6038059|XP_038105125.1|CQUI
OG0004764	LOC108074054|XP_017021453.1|DKIK	LOC6040682|XP_038104175.1|CQUI
OG0004765	LOC108073485|XP_017020632.1|DKIK	LOC6040686|XP_038114839.1|CQUI
OG0004766	LOC108073378|XP_017020444.1|DKIK	LOC6037332|XP_038116156.1|CQUI
OG0004767	LOC108077771|XP_017026752.1|DKIK	LOC6037471|XP_001847378.2|CQUI
OG0004768	LOC108077770|XP_017026751.1|DKIK	LOC6032709|XP_038115999.1|CQUI
OG0004769	LOC108074864|XP_017022565.1|DKIK	LOC6035385|XP_038104454.1|CQUI
OG0004770	LOC108084836|XP_017036698.1|DKIK	LOC6035386|XP_001845587.1|CQUI
OG0004771	LOC108077616|XP_017026512.1|DKIK	LOC6035384|XP_001845585.2|CQUI
OG0004772	LOC108085000|XP_017036917.1|DKIK	LOC6036804|XP_001846798.1|CQUI
OG0004773	LOC108071300|XP_017017489.1|DKIK	LOC6035078|XP_001845313.2|CQUI
OG0004774	LOC108071301|XP_017017490.1|DKIK	LOC6035075|XP_038121003.1|CQUI
OG0004775	LOC108085696|XP_017037897.1|DKIK	LOC6035072|XP_038105378.1|CQUI
OG0004776	LOC108080733|XP_017031082.1|DKIK	LOC6035068|XP_038104827.1|CQUI
OG0004777	LOC108085020|XP_017036954.1|DKIK	LOC6035416|XP_001845609.1|CQUI
OG0004778	LOC108085297|XP_017037344.1|DKIK	LOC119765159|XP_038104412.1|CQUI
OG0004779	LOC108081111|XP_017031600.1|DKIK	LOC6035335|XP_038104406.1|CQUI
OG0004780	LOC108085339|XP_017037385.1|DKIK	LOC6035328|XP_001845545.1|CQUI
OG0004781	LOC108085722|XP_017037934.1|DKIK	LOC6047689|XP_038110351.1|CQUI
OG0004782	LOC108084569|XP_017036319.1|DKIK	LOC6035537|XP_038110801.1|CQUI
OG0004783	LOC108076739|XP_017025220.1|DKIK	LOC6046138|XP_038104914.1|CQUI
OG0004784	LOC108085598|XP_017037754.1|DKIK	LOC6042432|XP_038105717.1|CQUI
OG0004785	LOC108085604|XP_017037764.1|DKIK	LOC6040253|XP_001849692.2|CQUI
OG0004786	LOC108085655|XP_017037837.1|DKIK	LOC6040257|XP_001849694.1|CQUI
OG0004787	LOC108085618|XP_017037777.1|DKIK	LOC6040266|XP_038104916.1|CQUI
OG0004788	LOC108085619|XP_017037778.1|DKIK	LOC6040267|XP_001849700.1|CQUI
OG0004789	LOC108085586|XP_017037742.1|DKIK	LOC6040268|XP_038104574.1|CQUI
OG0004790	LOC108077793|XP_017026783.1|DKIK	LOC6039077|XP_001848750.1|CQUI
OG0004791	LOC108086028|XP_017038328.1|DKIK	LOC119771181|XP_038122656.1|CQUI
OG0004792	LOC108072946|XP_017019796.1|DKIK	LOC6040663|XP_038105179.1|CQUI
OG0004793	LOC108073386|XP_017020460.1|DKIK	LOC6040662|XP_038104480.1|CQUI
OG0004794	LOC108074079|XP_017021447.1|DKIK	LOC6047061|XP_038122922.1|CQUI
OG0004796	LOC108085708|XP_017037912.1|DKIK	LOC6040872|XP_038105237.1|CQUI
OG0004797	LOC108073585|XP_017020761.1|DKIK	LOC6040880|XP_038105232.1|CQUI
OG0004798	LOC108075725|XP_017023754.1|DKIK	LOC6040882|XP_001850211.2|CQUI
OG0004799	LOC108071430|XP_017017671.1|DKIK	LOC6040692|XP_038111505.1|CQUI
OG0004800	LOC108077625|XP_017026522.1|DKIK	LOC6037510|XP_001847416.1|CQUI
OG0004801	LOC108073592|XP_017020775.1|DKIK	LOC6045592|XP_038105796.1|CQUI
OG0004803	LOC108081061|XP_017031529.1|DKIK	LOC6033723|XP_038105889.1|CQUI
OG0004804	LOC108077767|XP_017026748.1|DKIK	LOC6035052|XP_038104560.1|CQUI
OG0004805	LOC108073483|XP_017020627.1|DKIK	LOC6038022|XP_038105589.1|CQUI
OG0004806	LOC108084235|XP_017035856.1|DKIK	LOC6038033|XP_038123004.1|CQUI
OG0004807	LOC108073497|XP_017020646.1|DKIK	LOC6039897|XP_001849395.1|CQUI
OG0004808	LOC108084273|XP_017035918.1|DKIK	LOC6035066|XP_038104556.1|CQUI
OG0004809	LOC108071319|XP_017017518.1|DKIK	LOC6042403|XP_001851528.1|CQUI
OG0004810	LOC108071338|XP_017017551.1|DKIK	LOC6042402|XP_038123005.1|CQUI
OG0004811	LOC108075234|XP_017023076.1|DKIK	LOC6042397|XP_038108448.1|CQUI
OG0004812	LOC108073372|XP_017020425.1|DKIK	LOC6042392|XP_038112150.1|CQUI
OG0004813	LOC108084577|XP_017036339.1|DKIK	LOC6036810|XP_038104805.1|CQUI
OG0004815	LOC108070955|XP_017017114.1|DKIK	LOC6032039|XP_038105440.1|CQUI
OG0004816	LOC108071729|XP_017018043.1|DKIK	LOC6032045|XP_001842711.2|CQUI
OG0004817	LOC108071821|XP_017018216.1|DKIK	LOC6032046|XP_001842712.2|CQUI
OG0004818	LOC108085018|XP_017036951.1|DKIK	LOC6032061|XP_001842727.1|CQUI
OG0004819	LOC108071325|XP_017017526.1|DKIK	LOC6032069|XP_001842735.1|CQUI
OG0004820	LOC108084243|XP_017035865.1|DKIK	LOC6032070|XP_001842736.2|CQUI
OG0004821	LOC108077872|XP_017026898.1|DKIK	LOC6032072|XP_038115655.1|CQUI
OG0004822	LOC108077606|XP_017026498.1|DKIK	LOC6032080|XP_038104760.1|CQUI
OG0004823	LOC108084150|XP_017035689.1|DKIK	LOC6032083|XP_001842749.1|CQUI
OG0004824	LOC108084152|XP_017035696.1|DKIK	LOC6032084|XP_001842750.2|CQUI
OG0004825	LOC108072477|XP_017019132.1|DKIK	LOC6032099|XP_001842764.2|CQUI
OG0004826	LOC108070701|XP_017016774.1|DKIK	LOC6035186|XP_001845416.2|CQUI
OG0004827	LOC108084605|XP_017036377.1|DKIK	LOC6035188|XP_038105070.1|CQUI
OG0004828	LOC108081112|XP_017031602.1|DKIK	LOC6035191|XP_001845421.1|CQUI
OG0004829	LOC108084628|XP_017036406.1|DKIK	LOC6037399|XP_001847318.2|CQUI
OG0004833	LOC108075494|XP_017023443.1|DKIK	LOC6033922|XP_038105632.1|CQUI
OG0004834	LOC108081198|XP_017031753.1|DKIK	LOC6036795|XP_001846789.1|CQUI
OG0004835	LOC108080900|XP_017031291.1|DKIK	LOC6036793|XP_001846787.2|CQUI
OG0004836	LOC108071286|XP_017017468.1|DKIK	LOC6040910|XP_038122904.1|CQUI
OG0004837	LOC108075207|XP_017023032.1|DKIK	LOC6040912|XP_001850240.1|CQUI
OG0004838	LOC108073275|XP_017020321.1|DKIK	LOC6040929|XP_001850257.2|CQUI
OG0004839	LOC108073505|XP_017020663.1|DKIK	LOC6040928|XP_038123034.1|CQUI
OG0004840	LOC108073201|XP_017020205.1|DKIK	LOC6035404|XP_001845598.2|CQUI
OG0004841	LOC108085247|XP_017037283.1|DKIK	LOC6037352|XP_001847275.2|CQUI
OG0004842	LOC108075718|XP_017023745.1|DKIK	LOC6037342|XP_001847266.2|CQUI
OG0004844	LOC108076952|XP_017025490.1|DKIK	LOC6033964|XP_001844352.1|CQUI
OG0004845	LOC108084342|XP_017035992.1|DKIK	LOC6033967|XP_038104318.1|CQUI
OG0004846	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK	LOC6045714|XP_001863022.2|CQUI
OG0004847	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK	LOC6032647|XP_001843214.2|CQUI
OG0004850	LOC108081083|XP_017031559.1|DKIK	LOC6053351|XP_038115052.1|CQUI
OG0004851	LOC108080920|XP_017031314.1|DKIK	LOC6032009|XP_001842677.2|CQUI
OG0004852	LOC108080490|XP_017030741.1|DKIK	LOC6032101|XP_038122533.1|CQUI
OG0004853	LOC108082590|XP_017033543.1|DKIK	LOC6032797|XP_038117362.1|CQUI
OG0004854	LOC108073976|XP_017021308.1|DKIK	LOC6032828|XP_001843366.2|CQUI
OG0004855	LOC108074012|XP_017021367.1|DKIK	LOC6032837|XP_001843371.2|CQUI
OG0004856	LOC108070560|XP_017016577.1|DKIK	LOC6032889|XP_038115758.1|CQUI
OG0004857	LOC108075087|XP_017022860.1|DKIK	LOC6049345|XP_038121996.1|CQUI
OG0004858	LOC108070587|XP_017016634.1|DKIK	LOC6031074|XP_038117926.1|CQUI
OG0004859	LOC108070605|XP_017016667.1|DKIK	LOC6031066|XP_038121782.1|CQUI
OG0004860	LOC108075313|XP_017023206.1|DKIK	LOC6031076|XP_001841927.1|CQUI
OG0004861	LOC108078739|XP_017028244.1|DKIK	LOC6031081|XP_038114947.1|CQUI
OG0004862	LOC108078792|XP_017028338.1|DKIK	LOC6031090|XP_038114567.1|CQUI
OG0004863	LOC108083085|XP_017034220.1|DKIK	LOC6038677|XP_038116442.1|CQUI
OG0004864	LOC108079815|XP_017029787.1|DKIK	LOC6038678|XP_038119126.1|CQUI
OG0004865	LOC108083721|XP_017035116.1|DKIK	LOC6038680|XP_001848435.1|CQUI
OG0004866	LOC108071542|XP_017017807.1|DKIK	LOC6042793|XP_038116607.1|CQUI
OG0004867	LOC108082482|XP_017033385.1|DKIK	LOC6042378|XP_038113412.1|CQUI
OG0004868	LOC108071383|XP_017017610.1|DKIK	LOC6042789|XP_001870794.1|CQUI
OG0004869	LOC108076338|XP_017024614.1|DKIK	LOC6042795|XP_001870798.1|CQUI
OG0004870	LOC108076495|XP_017024875.1|DKIK	LOC6042810|XP_001870808.1|CQUI
OG0004871	LOC108078373|XP_017027690.1|DKIK	LOC6042816|XP_001870814.2|CQUI
OG0004872	LOC108072332|XP_017018906.1|DKIK	LOC6047865|XP_001864864.1|CQUI
OG0004873	LOC108079625|XP_017029493.1|DKIK	LOC6041056|XP_001850367.2|CQUI
OG0004874	LOC108077597|XP_017026480.1|DKIK	LOC6041052|XP_001850363.2|CQUI
OG0004875	LOC108079145|XP_017028882.1|DKIK	LOC6041042|XP_038121931.1|CQUI
OG0004876	LOC108080373|XP_017030582.1|DKIK	LOC119769880|XP_038119587.1|CQUI
OG0004877	LOC108073804|XP_017021067.1|DKIK	LOC6041025|XP_038122387.1|CQUI
OG0004878	LOC108078451|XP_017027829.1|DKIK	LOC6031108|XP_038120035.1|CQUI
OG0004879	LOC108072169|XP_017018706.1|DKIK	LOC6031116|XP_038118149.1|CQUI
OG0004880	LOC108083251|XP_017034447.1|DKIK	LOC6031119|XP_001841964.1|CQUI
OG0004881	LOC108079111|XP_017028837.1|DKIK	LOC6031120|XP_001841965.2|CQUI
OG0004882	LOC108071549|XP_017017815.1|DKIK	LOC6031127|XP_038121858.1|CQUI
OG0004883	LOC108075286|XP_017023167.1|DKIK	LOC6031128|XP_038121855.1|CQUI
OG0004884	LOC108078121|XP_017027227.1|DKIK	LOC6031153|XP_038122195.1|CQUI
OG0004885	LOC108078291|XP_017027555.1|DKIK	LOC6031160|XP_038122027.1|CQUI
OG0004886	LOC108073009|XP_017019954.1|DKIK	LOC6031164|XP_001842007.1|CQUI
