Orthogroup	DKIK.longest_only	DANA.longest_only
OG0006533	LOC108072247|XP_017018798.1|DKIK	LOC6494483|XP_001960248.1|DANA
OG0006534	LOC108081068|XP_017031538.1|DKIK	LOC6501070|XP_001954498.1|DANA
OG0006535	LOC108084554|XP_017036296.1|DKIK	LOC6500747|XP_001953837.1|DANA
OG0006536	LOC108070685|XP_017016751.1|DKIK	LOC6501413|XP_001955192.1|DANA
OG0006537	LOC108073509|XP_017020711.1|DKIK	LOC6499253|XP_001955019.1|DANA
OG0006538	LOC108083982|XP_017035482.1|DKIK	LOC6507946|XP_014767069.1|DANA
OG0006539	LOC108085685|XP_017037872.1|DKIK	LOC6499237|XP_001955050.1|DANA
OG0006540	LOC108073586|XP_017020763.1|DKIK	LOC6500828|XP_001953995.1|DANA
OG0006541	LOC108075732|XP_017023766.1|DKIK	LOC6499401|XP_001954712.3|DANA
OG0006542	LOC108075734|XP_017023767.1|DKIK	LOC6501183|XP_001954711.1|DANA
OG0006543	LOC108084971|XP_017036879.1|DKIK	LOC6505906|XP_014760835.1|DANA
OG0006544	LOC108084887|XP_017036772.1|DKIK	LOC6501295|XP_001954940.1|DANA
OG0006545	LOC108076021|XP_017024168.1|DKIK	LOC6504731|XP_001966314.1|DANA
OG0006546	LOC108071323|XP_017017522.1|DKIK	LOC6501046|XP_001954455.2|DANA
OG0006547	LOC108073377|XP_017020442.1|DKIK	LOC6500542|XP_001953423.3|DANA
OG0006548	LOC108074055|XP_017021416.1|DKIK	LOC6500166|XP_001953100.1|DANA
OG0006549	LOC108070638|XP_017016693.1|DKIK	LOC6501268|XP_032311115.1|DANA
OG0006550	LOC108084969|XP_017036873.1|DKIK	LOC6505902|XP_001964584.1|DANA
OG0006551	LOC108082901|XP_017033973.1|DKIK	LOC6505200|XP_032307883.1|DANA
OG0006552	LOC108082949|XP_017034054.1|DKIK	LOC6505198|XP_001965533.2|DANA
OG0006553	LOC108084907|XP_017036792.1|DKIK	LOC6505919|XP_001964620.1|DANA
OG0006554	LOC108075431|XP_017023344.1|DKIK	LOC6500043|XP_032310170.1|DANA
OG0006555	LOC108083201|XP_017034394.1|DKIK	LOC6500065|XP_001953291.1|DANA
OG0006556	LOC108084266|XP_017035911.1|DKIK	LOC6500926|XP_001954180.1|DANA
OG0006557	LOC108085694|XP_017037893.1|DKIK	LOC6499657|XP_001954204.1|DANA
OG0006558	LOC108071343|XP_017017560.1|DKIK	LOC6500802|XP_032305790.1|DANA
OG0006559	LOC108084270|XP_017035914.1|DKIK	LOC6500625|XP_001953593.1|DANA
OG0006560	LOC108073481|XP_017020624.1|DKIK	LOC6499123|XP_032309993.1|DANA
OG0006561	LOC108073390|XP_017020463.1|DKIK	LOC6501438|XP_001955255.1|DANA
OG0006562	LOC108085006|XP_017036926.1|DKIK	LOC6505593|XP_001964633.1|DANA
OG0006563	LOC108077720|XP_017026660.1|DKIK	LOC6500731|XP_001953805.1|DANA
OG0006564	LOC108077576|XP_017026460.1|DKIK	LOC6500729|XP_032305399.1|DANA
OG0006565	LOC108077788|XP_017026778.1|DKIK	LOC6500721|XP_032312298.1|DANA
OG0006566	LOC108077769|XP_017026749.1|DKIK	LOC6500324|XP_032312177.1|DANA
OG0006567	LOC108071327|XP_017017529.1|DKIK	LOC6500789|XP_001953927.1|DANA
OG0006568	LOC108071326|XP_017017528.1|DKIK	LOC6499781|XP_001953928.3|DANA
OG0006569	LOC108084420|XP_017036115.1|DKIK	LOC6493309|XP_001957498.1|DANA
OG0006570	LOC108075588|XP_017023597.1|DKIK	LOC6501697|XP_001955785.3|DANA
OG0006571	LOC108084229|XP_017035841.1|DKIK	LOC6498942|XP_001955633.1|DANA
OG0006572	LOC108073312|XP_017020362.1|DKIK	LOC26514801|XP_014767342.1|DANA
OG0006573	LOC108080489|XP_017030740.1|DKIK	LOC6501141|XP_032307901.1|DANA
OG0006574	LOC108077796|XP_017026786.1|DKIK	LOC6500247|XP_032307726.1|DANA
OG0006575	LOC108075719|XP_017023746.1|DKIK	LOC6505540|XP_001964733.1|DANA
OG0006576	LOC108081128|XP_017031639.1|DKIK	LOC6500788|XP_001953920.2|DANA
OG0006577	LOC108085033|XP_017036969.1|DKIK	LOC6501115|XP_001954576.1|DANA
OG0006578	LOC108081106|XP_017031596.1|DKIK	LOC6499786|XP_001953921.1|DANA
OG0006579	LOC108074819|XP_017022505.1|DKIK	LOC6498341|XP_001962584.2|DANA
OG0006580	LOC108075425|XP_017023339.1|DKIK	LOC6500917|XP_001954158.1|DANA
OG0006581	LOC108084382|XP_017036063.1|DKIK	LOC6501695|XP_032312250.1|DANA
OG0006582	LOC108075620|XP_017023643.1|DKIK	LOC6499964|XP_001953549.1|DANA
OG0006583	LOC108075564|XP_017023568.1|DKIK	LOC6499676|XP_001954170.3|DANA
OG0006584	LOC108077212|XP_017025951.1|DKIK	LOC6504261|XP_001965097.1|DANA
OG0006585	LOC108075850|XP_017023925.1|DKIK	LOC6498311|XP_032307676.1|DANA
OG0006586	LOC108077888|XP_017026914.1|DKIK	LOC6499010|XP_001955518.1|DANA
OG0006587	LOC108077887|XP_017026913.1|DKIK	LOC6501581|XP_001955517.1|DANA
OG0006588	LOC108071440|XP_017017686.1|DKIK	LOC6500702|XP_001953756.3|DANA
OG0006589	LOC108081162|XP_017031700.1|DKIK	LOC6500573|XP_001953504.2|DANA
OG0006590	LOC108080494|XP_017030744.1|DKIK	LOC6500575|XP_001953507.1|DANA
OG0006591	LOC108085805|XP_017038044.1|DKIK	LOC6506931|XP_001956968.1|DANA
OG0006592	LOC108084276|XP_017035921.1|DKIK	LOC6499927|XP_001953615.1|DANA
OG0006593	LOC108084274|XP_017035919.1|DKIK	LOC6500634|XP_001953614.1|DANA
OG0006594	LOC108078956|XP_017028600.1|DKIK	LOC6507287|XP_001956308.1|DANA
OG0006595	LOC108078350|XP_017027648.1|DKIK	LOC6494155|XP_001960855.1|DANA
OG0006596	LOC108082524|XP_017033442.1|DKIK	LOC6493992|XP_001961182.1|DANA
OG0006597	LOC108075156|XP_017022933.1|DKIK	LOC6506868|XP_001957090.1|DANA
OG0006598	LOC108077058|XP_017025713.1|DKIK	LOC6498560|XP_001963065.1|DANA
OG0006599	LOC108073430|XP_017020538.1|DKIK	LOC6506445|XP_001957867.1|DANA
OG0006600	LOC108078169|XP_017027327.1|DKIK	LOC6493520|XP_014764425.1|DANA
OG0006601	LOC108073851|XP_017021122.1|DKIK	LOC6507627|XP_001956029.1|DANA
OG0006602	LOC108073852|XP_017021123.1|DKIK	LOC6507432|XP_001956030.1|DANA
OG0006603	LOC108073990|XP_017021332.1|DKIK	LOC6507628|XP_001956031.1|DANA
OG0006604	LOC108078650|XP_017028066.1|DKIK	LOC6506399|XP_001957943.3|DANA
OG0006605	LOC108080256|XP_017030404.1|DKIK	LOC6503025|XP_001963386.3|DANA
OG0006606	LOC108079018|XP_017028686.1|DKIK	LOC6493763|XP_001958390.1|DANA
OG0006607	LOC108073379|XP_017020446.1|DKIK	LOC6493481|XP_014764403.1|DANA
OG0006608	LOC108075653|XP_017023688.1|DKIK	LOC6503453|XP_001967510.2|DANA
OG0006609	LOC108084961|XP_017036866.1|DKIK	LOC6501125|XP_001954596.1|DANA
OG0006610	LOC108078717|XP_017028203.1|DKIK	LOC6506789|XP_032310537.1|DANA
OG0006611	LOC108075329|XP_017023225.1|DKIK	LOC6507578|XP_032310689.1|DANA
OG0006612	LOC108075112|XP_017022883.1|DKIK	LOC6507577|XP_001955940.1|DANA
OG0006613	LOC108075322|XP_017023217.1|DKIK	LOC6507474|XP_001955939.1|DANA
OG0006614	LOC108075084|XP_017022857.1|DKIK	LOC6507576|XP_001955938.1|DANA
OG0006615	LOC108075096|XP_017022869.1|DKIK	LOC6507574|XP_001955935.1|DANA
OG0006616	LOC108077503|XP_017026321.1|DKIK	LOC6506993|XP_001956864.1|DANA
OG0006617	LOC108071940|XP_017018394.1|DKIK	LOC6502784|XP_032310512.1|DANA
OG0006618	LOC108078794|XP_017028346.1|DKIK	LOC6507750|XP_001956268.3|DANA
OG0006619	LOC108075213|XP_017023041.1|DKIK	LOC6507534|XP_001955873.1|DANA
OG0006620	LOC108075296|XP_017023180.1|DKIK	LOC6507501|XP_001955876.1|DANA
OG0006621	LOC108071559|XP_017017827.1|DKIK	LOC6506501|XP_032309985.1|DANA
OG0006622	LOC108072763|XP_017019524.1|DKIK	LOC6506698|XP_001957397.1|DANA
OG0006623	LOC108072768|XP_017019534.1|DKIK	LOC6493265|XP_001957394.1|DANA
OG0006624	LOC108076337|XP_017024613.1|DKIK	LOC6496636|XP_001961303.1|DANA
OG0006625	LOC108076340|XP_017024616.1|DKIK	LOC6493931|XP_032311585.1|DANA
OG0006626	LOC108070930|XP_017017071.1|DKIK	LOC6496673|XP_001961374.1|DANA
OG0006627	LOC108078265|XP_017027502.1|DKIK	LOC6494077|XP_032306208.1|DANA
OG0006628	LOC108078104|XP_017027194.1|DKIK	LOC6494076|XP_014762628.1|DANA
OG0006629	LOC108078237|XP_017027432.1|DKIK	LOC6494782|XP_001959677.1|DANA
OG0006630	LOC108078027|XP_017027077.1|DKIK	LOC6495402|XP_001958764.1|DANA
OG0006631	LOC108070552|XP_017016567.1|DKIK	LOC6506440|XP_001957876.1|DANA
OG0006632	LOC108077994|XP_017027036.1|DKIK	LOC6496238|XP_001960515.1|DANA
OG0006633	LOC108079851|XP_017029848.1|DKIK	LOC6507451|XP_001955986.1|DANA
OG0006634	LOC108079084|XP_017028802.1|DKIK	LOC6497640|XP_001961656.1|DANA
OG0006635	LOC108081428|XP_017032100.1|DKIK	LOC6503523|XP_001965297.1|DANA
OG0006636	LOC108084495|XP_017036222.1|DKIK	LOC6504745|XP_001966283.1|DANA
OG0006637	LOC108079130|XP_017028868.1|DKIK	LOC6506178|XP_001958398.1|DANA
OG0006638	LOC108076297|XP_017024558.1|DKIK	LOC6501723|XP_032306155.1|DANA
OG0006639	LOC108078139|XP_017027254.1|DKIK	LOC6495932|XP_032306148.1|DANA
OG0006640	LOC108076795|XP_017025305.1|DKIK	LOC6496488|XP_001960998.2|DANA
OG0006641	LOC108078197|XP_017027362.1|DKIK	LOC6494164|XP_032306776.1|DANA
OG0006642	LOC108086132|XP_017038473.1|DKIK	LOC6496394|XP_001960813.2|DANA
OG0006643	LOC108072102|XP_017018605.1|DKIK	LOC6494898|XP_001959469.1|DANA
OG0006644	LOC108073955|XP_017021270.1|DKIK	LOC6507878|XP_001956513.1|DANA
OG0006645	LOC108082792|XP_017033826.1|DKIK	LOC6498434|XP_032311110.1|DANA
OG0006646	LOC108082515|XP_017033431.1|DKIK	LOC6495949|XP_001959912.1|DANA
OG0006647	LOC108082486|XP_017033389.1|DKIK	LOC6493982|XP_032306085.1|DANA
OG0006648	LOC108079730|XP_017029630.1|DKIK	LOC6507582|XP_014765336.1|DANA
OG0006649	LOC108076787|XP_017025283.1|DKIK	LOC6495179|XP_001958902.2|DANA
OG0006650	LOC108070523|XP_017016521.1|DKIK	LOC6496625|XP_014763897.1|DANA
OG0006651	LOC108080198|XP_017030339.1|DKIK	LOC6493066|XP_001956980.1|DANA
OG0006652	LOC108073591|XP_017020774.1|DKIK	LOC6506446|XP_001957865.1|DANA
OG0006653	LOC108075163|XP_017022941.1|DKIK	LOC6507490|XP_014765254.2|DANA
OG0006654	LOC108080651|XP_017030967.1|DKIK	LOC6507094|XP_001956680.1|DANA
OG0006655	LOC108079760|XP_017029671.1|DKIK	LOC6492997|XP_001956820.2|DANA
OG0006656	LOC108078746|XP_017028259.1|DKIK	LOC6507355|XP_001956184.1|DANA
OG0006657	LOC108076769|XP_017025261.1|DKIK	LOC6495050|XP_001959168.1|DANA
OG0006658	LOC108073465|XP_017020594.1|DKIK	LOC6492970|XP_001956766.1|DANA
OG0006659	LOC108073583|XP_017020759.1|DKIK	LOC6492968|XP_001956763.1|DANA
OG0006660	LOC108071572|XP_017017842.1|DKIK	LOC6493793|XP_032310002.1|DANA
OG0006661	LOC108071632|XP_017017903.1|DKIK	LOC6493781|XP_001958420.1|DANA
OG0006662	LOC108074422|XP_017021945.1|DKIK	LOC6497980|XP_001961834.1|DANA
OG0006663	LOC108079124|XP_017028856.1|DKIK	LOC6493759|XP_032309924.1|DANA
OG0006664	LOC108084207|XP_017035811.1|DKIK	LOC6506019|XP_001964786.1|DANA
OG0006666	LOC108076771|XP_017025264.1|DKIK	LOC26515249|XP_014764108.1|DANA
OG0006667	LOC108083759|XP_017035171.1|DKIK	LOC6493078|XP_001957002.1|DANA
OG0006668	LOC108076625|XP_017025040.1|DKIK	LOC6494085|XP_001961008.1|DANA
OG0006669	LOC108073758|XP_017021013.1|DKIK	LOC6507634|XP_001956046.1|DANA
OG0006670	LOC108073849|XP_017021119.1|DKIK	LOC6507637|XP_001956050.1|DANA
OG0006671	LOC108073940|XP_017021240.1|DKIK	LOC6507638|XP_014765371.1|DANA
OG0006672	LOC108077505|XP_017026323.1|DKIK	LOC6506967|XP_032310179.1|DANA
OG0006673	LOC108070597|XP_017016656.1|DKIK	LOC6493344|XP_001957561.1|DANA
OG0006674	LOC108071521|XP_017017779.1|DKIK	LOC6507059|XP_001956738.2|DANA
OG0006675	LOC108072710|XP_017019448.1|DKIK	LOC6506522|XP_001957720.1|DANA
OG0006676	LOC108086004|XP_017038306.1|DKIK	LOC6506618|XP_001957532.1|DANA
OG0006677	LOC108078748|XP_017028261.1|DKIK	LOC6492988|XP_001956801.1|DANA
OG0006678	LOC108075209|XP_017023034.1|DKIK	LOC6502838|XP_001957310.1|DANA
OG0006679	LOC108075321|XP_017023216.1|DKIK	LOC26515361|XP_014765723.1|DANA
OG0006680	LOC108077650|XP_017026553.1|DKIK	LOC6501575|XP_001955500.2|DANA
OG0006681	LOC108073939|XP_017021236.1|DKIK	LOC6507420|XP_001956053.2|DANA
OG0006682	LOC108084424|XP_017036120.1|DKIK	LOC6493314|XP_014764325.1|DANA
OG0006683	LOC108084395|XP_017036079.1|DKIK	LOC6493313|XP_001957506.1|DANA
OG0006684	LOC108078747|XP_017028260.1|DKIK	LOC6507024|XP_001956802.1|DANA
OG0006685	LOC108078539|XP_017027940.1|DKIK	LOC6493943|XP_001961276.2|DANA
OG0006686	LOC108079074|XP_017028779.1|DKIK	LOC6506194|XP_032310195.1|DANA
OG0006687	LOC108082961|XP_017034072.1|DKIK	LOC116655127|XP_032308264.1|DANA
OG0006688	LOC108071592|XP_017017862.1|DKIK	LOC6506156|XP_014764644.1|DANA
OG0006689	LOC108079737|XP_017029638.1|DKIK	LOC6507601|XP_014765345.1|DANA
OG0006690	LOC108071412|XP_017017644.1|DKIK	LOC6500699|XP_014766680.1|DANA
OG0006691	LOC108073969|XP_017021301.1|DKIK	LOC26515493|XP_014765734.1|DANA
OG0006692	LOC108079848|XP_017029845.1|DKIK	LOC6507603|XP_001955985.1|DANA
OG0006693	LOC108075192|XP_017023016.1|DKIK	LOC6506894|XP_032309815.1|DANA
OG0006694	LOC108083535|XP_017034862.1|DKIK	LOC6504642|XP_032309318.1|DANA
OG0006695	LOC108078771|XP_017028303.1|DKIK	LOC6492983|XP_001956789.3|DANA
OG0006696	LOC108082892|XP_017033967.1|DKIK	LOC6498210|XP_001962306.1|DANA
OG0006697	LOC108078912|XP_017028534.1|DKIK	LOC6507760|XP_014765464.1|DANA
OG0006698	LOC108079869|XP_017029870.1|DKIK	LOC6493389|XP_001957654.1|DANA
OG0006699	LOC108079881|XP_017029887.1|DKIK	LOC6493099|XP_001957037.2|DANA
OG0006700	LOC108078564|XP_017027972.1|DKIK	LOC6493550|XP_001957981.1|DANA
OG0006701	LOC108074477|XP_017022038.1|DKIK	LOC6496606|XP_001961246.1|DANA
OG0006702	LOC108079093|XP_017028809.1|DKIK	LOC6507670|XP_001956118.2|DANA
OG0006703	LOC108078971|XP_017028629.1|DKIK	LOC6506570|XP_001957623.1|DANA
OG0006704	LOC108078972|XP_017028630.1|DKIK	LOC6493370|XP_001957622.1|DANA
OG0006705	LOC108077938|XP_017026965.1|DKIK	LOC6495562|XP_001959109.2|DANA
OG0006706	LOC108074654|XP_017022259.1|DKIK	LOC6494405|XP_001960393.1|DANA
OG0006707	LOC108076370|XP_017024664.1|DKIK	LOC6494688|XP_001959856.1|DANA
OG0006708	LOC108083579|XP_017034929.1|DKIK	LOC6502991|XP_001963458.1|DANA
OG0006709	LOC108076104|XP_017024317.1|DKIK	LOC6503592|XP_001964100.1|DANA
OG0006710	LOC108079103|XP_017028822.1|DKIK	LOC6506183|XP_032310707.1|DANA
OG0006711	LOC108079016|XP_017028683.1|DKIK	LOC6493764|XP_032310767.1|DANA
OG0006712	LOC108075178|XP_017022990.1|DKIK	LOC6507643|XP_032310637.1|DANA
OG0006713	LOC108073548|XP_017020722.1|DKIK	LOC6493483|XP_001957845.1|DANA
OG0006714	LOC108073547|XP_017020721.1|DKIK	LOC6506454|XP_001957846.1|DANA
OG0006715	LOC108079107|XP_017028834.1|DKIK	LOC6506184|XP_032310845.1|DANA
OG0006716	LOC108076188|XP_017024411.1|DKIK	LOC6497572|XP_001961790.1|DANA
OG0006717	LOC108070493|XP_017016476.1|DKIK	LOC6506648|XP_001957477.1|DANA
OG0006718	LOC108070479|XP_017016454.1|DKIK	LOC6493300|XP_001957478.1|DANA
OG0006719	LOC108078755|XP_017028277.1|DKIK	LOC6493363|XP_001957603.2|DANA
OG0006720	LOC108080640|XP_017030954.1|DKIK	LOC6493694|XP_001958250.2|DANA
OG0006721	LOC108070464|XP_017016434.1|DKIK	LOC6493298|XP_032310772.1|DANA
OG0006722	LOC108084439|XP_017036137.1|DKIK	LOC6506822|XP_001957175.1|DANA
OG0006723	LOC108077384|XP_017026167.1|DKIK	LOC6497284|XP_001962392.1|DANA
OG0006724	LOC108073530|XP_017020700.1|DKIK	LOC6501540|XP_001955446.1|DANA
OG0006725	LOC108073556|XP_017020731.1|DKIK	LOC6499039|XP_001955450.1|DANA
OG0006726	LOC108077866|XP_017026890.1|DKIK	LOC6500292|XP_032309253.1|DANA
OG0006727	LOC108073503|XP_017020660.1|DKIK	LOC6501543|XP_001955451.1|DANA
OG0006728	LOC108072014|XP_017018483.1|DKIK	LOC6499377|XP_001954756.1|DANA
OG0006729	LOC108078523|XP_017027921.1|DKIK	LOC6496610|XP_014763893.1|DANA
OG0006730	LOC108078521|XP_017027919.1|DKIK	LOC6493957|XP_001961252.1|DANA
OG0006731	LOC108075897|XP_017024002.1|DKIK	LOC6498244|XP_001962383.1|DANA
OG0006732	LOC108070546|XP_017016560.1|DKIK	LOC6493347|XP_001957569.3|DANA
OG0006733	LOC108079715|XP_017029613.1|DKIK, LOC108071879|XP_017018297.1|DKIK, LOC108071201|XP_017017367.1|DKIK	LOC6506200|XP_001958355.1|DANA
OG0006734	LOC108079806|XP_017029774.1|DKIK	LOC6493746|XP_001958359.1|DANA
OG0006735	LOC108072756|XP_017019517.1|DKIK	LOC6507727|XP_001956227.1|DANA
OG0006736	LOC108070598|XP_017016657.1|DKIK	LOC6493345|XP_001957563.1|DANA
OG0006737	LOC108071892|XP_017018308.1|DKIK	LOC6506536|XP_001957693.1|DANA
OG0006738	LOC108079819|XP_017029795.1|DKIK	LOC6496553|XP_001961131.1|DANA
OG0006739	LOC108083071|XP_017034198.1|DKIK	LOC6493319|XP_001957516.1|DANA
OG0006740	LOC108070585|XP_017016630.1|DKIK	LOC6493354|XP_001957581.1|DANA
OG0006741	LOC108070584|XP_017016628.1|DKIK	LOC6506593|XP_001957582.1|DANA
OG0006742	LOC108081095|XP_017031573.1|DKIK	LOC6501318|XP_001954978.1|DANA
OG0006743	LOC108086120|XP_017038457.1|DKIK	LOC6503336|XP_001965389.2|DANA
OG0006744	LOC108078888|XP_017028507.1|DKIK	LOC6507312|XP_001956267.1|DANA
OG0006745	LOC108070705|XP_017016785.1|DKIK	LOC6501265|XP_032306307.1|DANA
OG0006746	LOC108077536|XP_017026413.1|DKIK	LOC6506965|XP_001956908.1|DANA
OG0006747	LOC108071926|XP_017018378.1|DKIK	LOC26514168|XP_014765583.1|DANA
OG0006748	LOC108080368|XP_017030578.1|DKIK	LOC6504728|XP_001966320.1|DANA
OG0006749	LOC108079855|XP_017029852.1|DKIK	LOC6507461|XP_001955967.1|DANA
OG0006750	LOC108076116|XP_017024334.1|DKIK	LOC6502138|XP_001966138.1|DANA
OG0006752	LOC108072668|XP_017019392.1|DKIK	LOC6507647|XP_001956069.1|DANA
OG0006753	LOC108072670|XP_017019394.1|DKIK	LOC6507648|XP_001956070.1|DANA
OG0006754	LOC108079101|XP_017028818.1|DKIK	LOC6506505|XP_001957753.1|DANA
OG0006755	LOC108080641|XP_017030958.1|DKIK	LOC6492934|XP_001956682.1|DANA
OG0006756	LOC108071587|XP_017017858.1|DKIK	LOC6506154|XP_001958450.1|DANA
OG0006757	LOC108071605|XP_017017876.1|DKIK	LOC6506153|XP_001958451.1|DANA
OG0006758	LOC108075111|XP_017022882.1|DKIK	LOC6493119|XP_001957082.1|DANA
OG0006759	LOC108075155|XP_017022931.1|DKIK	LOC6506873|XP_014764932.1|DANA
OG0006760	LOC108085823|XP_017038065.1|DKIK	LOC6493063|XP_001956974.1|DANA
OG0006761	LOC108073224|XP_017020249.1|DKIK	LOC6499148|XP_001955209.1|DANA
OG0006762	LOC108074173|XP_017021597.1|DKIK	LOC6504520|XP_032308265.1|DANA
OG0006763	LOC108081147|XP_017031675.1|DKIK	LOC6495790|XP_001959589.1|DANA
OG0006764	LOC108072958|XP_017019875.1|DKIK	LOC6494884|XP_001959493.1|DANA
OG0006765	LOC108081148|XP_017031676.1|DKIK	LOC6495791|XP_001959591.1|DANA
OG0006766	LOC108079079|XP_017028792.1|DKIK	LOC6507652|XP_032309631.1|DANA
OG0006767	LOC108085830|XP_017038077.1|DKIK	LOC6493054|XP_001956958.1|DANA
OG0006768	LOC108085829|XP_017038072.1|DKIK	LOC6506934|XP_001956959.1|DANA
OG0006769	LOC108085832|XP_017038079.1|DKIK	LOC6506935|XP_001956957.1|DANA
OG0006770	LOC108084396|XP_017036080.1|DKIK	LOC6506634|XP_001957499.3|DANA
OG0006771	LOC108083419|XP_017034662.1|DKIK	LOC6503172|XP_001963575.1|DANA
OG0006772	LOC108084007|XP_017035512.1|DKIK	LOC6494557|XP_001960106.1|DANA
OG0006773	LOC108079780|XP_017029715.1|DKIK	LOC6493093|XP_001957028.1|DANA
OG0006774	LOC108083271|XP_017034478.1|DKIK	LOC6493587|XP_032309836.1|DANA
OG0006775	LOC108078796|XP_017028349.1|DKIK	LOC6507036|XP_032310715.1|DANA
OG0006776	LOC108072792|XP_017019564.1|DKIK	LOC6507410|XP_001956072.3|DANA
OG0006777	LOC108078799|XP_017028353.1|DKIK	LOC6507035|XP_001956780.1|DANA
OG0006778	LOC108075081|XP_017022852.1|DKIK	LOC6507499|XP_001955880.1|DANA
OG0006779	LOC108079112|XP_017028838.1|DKIK	LOC6507659|XP_032310618.1|DANA
OG0006780	LOC108078319|XP_017027609.1|DKIK	LOC6493519|XP_001957912.1|DANA
OG0006781	LOC108084670|XP_017036524.1|DKIK	LOC6493339|XP_001957550.1|DANA
OG0006782	LOC108079719|XP_017029617.1|DKIK	LOC6506654|XP_001957469.1|DANA
OG0006783	LOC108082419|XP_017033259.1|DKIK	LOC6496214|XP_032306669.1|DANA
OG0006784	LOC108078806|XP_017028364.1|DKIK	LOC6507367|XP_032310355.1|DANA
OG0006785	LOC108076805|XP_017025320.1|DKIK	LOC6495467|XP_001958910.1|DANA
OG0006786	LOC108081182|XP_017031730.1|DKIK	LOC6495785|XP_001959576.1|DANA
OG0006787	LOC108073981|XP_017021319.1|DKIK	LOC6507906|XP_032309781.1|DANA
OG0006788	LOC108073982|XP_017021321.1|DKIK	LOC6507157|XP_001956572.1|DANA
OG0006789	LOC108085974|XP_017038264.1|DKIK	LOC6504419|XP_001967016.1|DANA
OG0006790	LOC108086258|XP_017038631.1|DKIK	LOC6496729|XP_001967344.2|DANA
OG0006791	LOC108074015|XP_017021371.1|DKIK	LOC6507621|XP_001956012.3|DANA
OG0006792	LOC108078681|XP_017028116.1|DKIK	LOC6507778|XP_032309698.1|DANA
OG0006793	LOC108078936|XP_017028574.1|DKIK	LOC6507279|XP_001956334.1|DANA
OG0006794	LOC108070528|XP_017016535.1|DKIK	LOC6496627|XP_001961289.1|DANA
OG0006795	LOC108073567|XP_017020743.1|DKIK	LOC6507044|XP_001956760.1|DANA
OG0006796	LOC108083300|XP_017034527.1|DKIK	LOC6506364|XP_001958021.1|DANA
OG0006797	LOC108077234|XP_017025981.1|DKIK	LOC6498565|XP_001963073.1|DANA
OG0006798	LOC108077500|XP_017026317.1|DKIK	LOC6493021|XP_001956873.3|DANA
OG0006799	LOC108078751|XP_017028269.1|DKIK	LOC6507765|XP_001956303.1|DANA
OG0006800	LOC108075223|XP_017023057.1|DKIK	LOC6506686|XP_014764866.1|DANA
OG0006801	LOC108083956|XP_017035451.1|DKIK	LOC6501858|XP_001966789.1|DANA
OG0006802	LOC108076439|XP_017024783.1|DKIK	LOC6495845|XP_001959704.1|DANA
OG0006803	LOC108072150|XP_017018683.1|DKIK	LOC6495374|XP_032305932.1|DANA
OG0006804	LOC108078743|XP_017028255.1|DKIK	LOC6507304|XP_014765141.1|DANA
OG0006805	LOC108078172|XP_017027316.1|DKIK	LOC6494325|XP_001960530.1|DANA
OG0006806	LOC108071537|XP_017017802.1|DKIK	LOC6507019|XP_001956812.2|DANA
OG0006807	LOC108083292|XP_017034515.1|DKIK	LOC6493594|XP_032309840.1|DANA
OG0006808	LOC108076497|XP_017024879.1|DKIK	LOC6495925|XP_001959866.1|DANA
OG0006809	LOC108079702|XP_017029597.1|DKIK	LOC6506843|XP_001957135.1|DANA
OG0006810	LOC108078815|XP_017028386.1|DKIK	LOC6506404|XP_001957937.2|DANA
OG0006811	LOC108077669|XP_017026578.1|DKIK	LOC6501647|XP_001955674.1|DANA
OG0006812	LOC108071957|XP_017018415.1|DKIK	LOC6506202|XP_001958351.1|DANA
OG0006813	LOC108074085|XP_017021454.1|DKIK	LOC6499696|XP_001954113.1|DANA
OG0006814	LOC108073975|XP_017021307.1|DKIK	LOC6507626|XP_001956027.1|DANA
OG0006815	LOC108079792|XP_017029752.1|DKIK	LOC6493141|XP_032309922.1|DANA
OG0006816	LOC108079825|XP_017029807.1|DKIK	LOC6493140|XP_001957132.1|DANA
OG0006817	LOC108075036|XP_017022793.1|DKIK	LOC6507484|XP_001955910.1|DANA
OG0006818	LOC108073451|XP_017020573.1|DKIK	LOC6507048|XP_001956749.1|DANA
OG0006819	LOC108083274|XP_017034487.1|DKIK	LOC6492930|XP_001956671.1|DANA
OG0006820	LOC108083244|XP_017034439.1|DKIK	LOC6493593|XP_001958059.2|DANA
OG0006821	LOC108082049|XP_017032815.1|DKIK	LOC6498449|XP_001962843.1|DANA
OG0006822	LOC108076814|XP_017025334.1|DKIK	LOC6495606|XP_032306475.1|DANA
OG0006823	LOC108079813|XP_017029785.1|DKIK	LOC6493373|XP_001957627.1|DANA
OG0006824	LOC108085982|XP_017038272.1|DKIK	LOC6493335|XP_001957544.1|DANA
OG0006825	LOC108075106|XP_017022877.1|DKIK	LOC6506149|XP_001958457.1|DANA
OG0006826	LOC108079723|XP_017029622.1|DKIK	LOC6493380|XP_001957642.1|DANA
OG0006827	LOC108081238|XP_017031805.1|DKIK	LOC6500103|XP_032309208.1|DANA
OG0006828	LOC108077053|XP_017025697.1|DKIK	LOC6498561|XP_001963066.2|DANA
OG0006829	LOC108084421|XP_017036116.1|DKIK	LOC6493308|XP_001957495.2|DANA
OG0006830	LOC108079867|XP_017029868.1|DKIK	LOC6507591|XP_001955963.1|DANA
