Orthogroup	DKIK.longest_only	DSIM.longest_only
OG0006612	LOC108075112|XP_017022883.1|DKIK	LOC6736428|XP_002083300.1|DSIM
OG0006613	LOC108075322|XP_017023217.1|DKIK	LOC6736429|XP_016029941.1|DSIM
OG0006614	LOC108075084|XP_017022857.1|DKIK	LOC6736430|XP_016029942.1|DSIM
OG0006615	LOC108075096|XP_017022869.1|DKIK	LOC6736435|XP_016029945.1|DSIM
OG0006616	LOC108077503|XP_017026321.1|DKIK	LOC6737349|XP_016031074.1|DSIM
OG0006617	LOC108071940|XP_017018394.1|DKIK	LOC6738490|XP_016032336.1|DSIM
OG0006618	LOC108078794|XP_017028346.1|DKIK	LOC27207929|XP_016031291.1|DSIM
OG0006619	LOC108075213|XP_017023041.1|DKIK	LOC6736463|XP_002083334.1|DSIM
OG0006620	LOC108075296|XP_017023180.1|DKIK	LOC27206261|XP_016030014.1|DSIM
OG0006621	LOC108071559|XP_017017827.1|DKIK	LOC6737105|XP_016030731.1|DSIM
OG0006622	LOC108072763|XP_017019524.1|DKIK	LOC6736254|XP_016029750.1|DSIM
OG0006623	LOC108072768|XP_017019534.1|DKIK	LOC6736247|XP_002083140.1|DSIM
OG0006624	LOC108076337|XP_017024613.1|DKIK	LOC6733252|XP_016026128.1|DSIM
OG0006625	LOC108076340|XP_017024616.1|DKIK	LOC6733253|XP_016026125.1|DSIM
OG0006626	LOC108070930|XP_017017071.1|DKIK	LOC6733170|XP_002080246.2|DSIM
OG0006627	LOC108078265|XP_017027502.1|DKIK	LOC27206876|XP_016026448.1|DSIM
OG0006628	LOC108078104|XP_017027194.1|DKIK	LOC27206988|XP_016026451.1|DSIM
OG0006629	LOC108078237|XP_017027432.1|DKIK	LOC6735472|XP_002082411.2|DSIM
OG0006630	LOC108078027|XP_017027077.1|DKIK	LOC6733994|XP_002081038.2|DSIM
OG0006631	LOC108070552|XP_017016567.1|DKIK	LOC6737190|XP_002084036.1|DSIM
OG0006632	LOC108077994|XP_017027036.1|DKIK	LOC6734187|XP_002081216.2|DSIM
OG0006633	LOC108079851|XP_017029848.1|DKIK	LOC6736375|XP_002083251.1|DSIM
OG0006634	LOC108079084|XP_017028802.1|DKIK	LOC27208192|XP_016022951.1|DSIM
OG0006635	LOC108081428|XP_017032100.1|DKIK	LOC6730601|XP_002077780.2|DSIM
OG0006636	LOC108084495|XP_017036222.1|DKIK	LOC6725980|XP_016039354.1|DSIM
OG0006637	LOC108079130|XP_017028868.1|DKIK	LOC6737022|XP_016030646.1|DSIM
OG0006638	LOC108076297|XP_017024558.1|DKIK	LOC6733696|XP_016026667.2|DSIM
OG0006639	LOC108078139|XP_017027254.1|DKIK	LOC6733693|XP_039147783.1|DSIM
OG0006640	LOC108076795|XP_017025305.1|DKIK	LOC6733462|XP_002080519.2|DSIM
OG0006641	LOC108078197|XP_017027362.1|DKIK	LOC6733795|XP_039148328.1|DSIM
OG0006642	LOC108086132|XP_017038473.1|DKIK	LOC6735786|XP_016029160.1|DSIM
OG0006643	LOC108072102|XP_017018605.1|DKIK	LOC6736004|XP_016029367.1|DSIM
OG0006644	LOC108073955|XP_017021270.1|DKIK	LOC6737643|XP_016031410.2|DSIM
OG0006645	LOC108082792|XP_017033826.1|DKIK	LOC6732827|XP_016025548.1|DSIM
OG0006646	LOC108082515|XP_017033431.1|DKIK	LOC6734061|XP_002081096.1|DSIM
OG0006647	LOC108082486|XP_017033389.1|DKIK	LOC6735179|XP_016028463.1|DSIM
OG0006648	LOC108079730|XP_017029630.1|DKIK	LOC6736419|XP_016029922.1|DSIM
OG0006649	LOC108076787|XP_017025283.1|DKIK	LOC6735243|XP_002082216.2|DSIM
OG0006650	LOC108070523|XP_017016521.1|DKIK	LOC6733267|XP_016026159.1|DSIM
OG0006651	LOC108080198|XP_017030339.1|DKIK	LOC6738938|XP_039149990.1|DSIM
OG0006652	LOC108073591|XP_017020774.1|DKIK	LOC6737606|XP_002084438.1|DSIM
OG0006653	LOC108075163|XP_017022941.1|DKIK	LOC6736500|XP_039149665.1|DSIM
OG0006654	LOC108080651|XP_017030967.1|DKIK	LOC6736228|XP_016029738.1|DSIM
OG0006655	LOC108079760|XP_017029671.1|DKIK	LOC6736594|XP_039149437.1|DSIM
OG0006656	LOC108078746|XP_017028259.1|DKIK	LOC6736801|XP_016030458.1|DSIM
OG0006657	LOC108076769|XP_017025261.1|DKIK	LOC6735430|XP_002082370.1|DSIM
OG0006658	LOC108073465|XP_017020594.1|DKIK	LOC6736712|XP_002083568.1|DSIM
OG0006659	LOC108073583|XP_017020759.1|DKIK	LOC6736709|XP_002083565.1|DSIM
OG0006660	LOC108071572|XP_017017842.1|DKIK	LOC6736974|XP_039149122.1|DSIM
OG0006661	LOC108071632|XP_017017903.1|DKIK	LOC6736993|XP_016030618.1|DSIM
OG0006662	LOC108074422|XP_017021945.1|DKIK	LOC6730538|XP_002077717.1|DSIM
OG0006663	LOC108079124|XP_017028856.1|DKIK	LOC6737040|XP_002083887.2|DSIM
OG0006664	LOC108084207|XP_017035811.1|DKIK	LOC6729104|XP_016035748.1|DSIM
OG0006665	LOC108078658|XP_017028080.1|DKIK	LOC6734422|XP_016029715.1|DSIM
OG0006666	LOC108076771|XP_017025264.1|DKIK	LOC6735419|XP_002082361.1|DSIM
OG0006667	LOC108083759|XP_017035171.1|DKIK	LOC6738912|XP_002085707.2|DSIM
OG0006668	LOC108076625|XP_017025040.1|DKIK	LOC6733472|XP_002080529.2|DSIM
OG0006669	LOC108073758|XP_017021013.1|DKIK	LOC6737085|XP_002083932.1|DSIM
OG0006670	LOC108073849|XP_017021119.1|DKIK	LOC6737089|XP_016030718.1|DSIM
OG0006671	LOC108073940|XP_017021240.1|DKIK	LOC6737090|XP_016030720.1|DSIM
OG0006672	LOC108077505|XP_017026323.1|DKIK	LOC6737301|XP_039150039.1|DSIM
OG0006673	LOC108070597|XP_017016656.1|DKIK	LOC6736853|XP_002083709.1|DSIM
OG0006674	LOC108071521|XP_017017779.1|DKIK	LOC6736279|XP_002083163.1|DSIM
OG0006675	LOC108072710|XP_017019448.1|DKIK	LOC6736724|XP_002083580.1|DSIM
OG0006676	LOC108086004|XP_017038306.1|DKIK	LOC6736888|XP_016030535.1|DSIM
OG0006677	LOC108078748|XP_017028261.1|DKIK	LOC6737268|XP_016030974.1|DSIM
OG0006678	LOC108075209|XP_017023034.1|DKIK	LOC6738900|XP_016032722.1|DSIM
OG0006679	LOC108075321|XP_017023216.1|DKIK	LOC27208927|XP_016030097.1|DSIM
OG0006680	LOC108077650|XP_017026553.1|DKIK	LOC6730131|XP_002105422.1|DSIM
OG0006681	LOC108073939|XP_017021236.1|DKIK	LOC6737092|XP_016030723.1|DSIM
OG0006682	LOC108084424|XP_017036120.1|DKIK	LOC6739619|XP_016030572.1|DSIM
OG0006683	LOC108084395|XP_017036079.1|DKIK	LOC6739618|XP_016030573.1|DSIM
OG0006684	LOC108078747|XP_017028260.1|DKIK	LOC6737266|XP_016030973.1|DSIM
OG0006685	LOC108078539|XP_017027940.1|DKIK	LOC6733771|XP_002080815.2|DSIM
OG0006686	LOC108079074|XP_017028779.1|DKIK	LOC6737056|XP_039149959.1|DSIM
OG0006687	LOC108082961|XP_017034072.1|DKIK	LOC6726370|XP_002107329.1|DSIM
OG0006688	LOC108071592|XP_017017862.1|DKIK	LOC6736971|XP_016030609.1|DSIM
OG0006689	LOC108079737|XP_017029638.1|DKIK	LOC6736387|XP_002083259.1|DSIM
OG0006690	LOC108071412|XP_017017644.1|DKIK	LOC6727769|XP_016034342.1|DSIM
OG0006691	LOC108073969|XP_017021301.1|DKIK	LOC27207749|XP_016031564.1|DSIM
OG0006692	LOC108079848|XP_017029845.1|DKIK	LOC6736376|XP_016029879.1|DSIM
OG0006693	LOC108075192|XP_017023016.1|DKIK	LOC6736550|XP_016030131.1|DSIM
OG0006694	LOC108083535|XP_017034862.1|DKIK	LOC27207174|XP_039152522.1|DSIM
OG0006695	LOC108078771|XP_017028303.1|DKIK	LOC6737280|XP_016030999.2|DSIM
OG0006696	LOC108082892|XP_017033967.1|DKIK	LOC27207128|XP_039148761.1|DSIM
OG0006697	LOC108078912|XP_017028534.1|DKIK	LOC6737427|XP_016031201.1|DSIM
OG0006698	LOC108079869|XP_017029870.1|DKIK	LOC6738350|XP_002085160.1|DSIM
OG0006699	LOC108079881|XP_017029887.1|DKIK	LOC6736559|XP_039149439.1|DSIM
OG0006700	LOC108078564|XP_017027972.1|DKIK	LOC27206288|XP_039149414.1|DSIM
OG0006701	LOC108074477|XP_017022038.1|DKIK	LOC6733893|XP_002080937.2|DSIM
OG0006702	LOC108079093|XP_017028809.1|DKIK	LOC6734405|XP_016029670.1|DSIM
OG0006703	LOC108078971|XP_017028629.1|DKIK	LOC6738389|XP_002085198.1|DSIM
OG0006704	LOC108078972|XP_017028630.1|DKIK	LOC6738390|XP_016032219.1|DSIM
OG0006705	LOC108077938|XP_017026965.1|DKIK	LOC6733642|XP_016026603.1|DSIM
OG0006706	LOC108074654|XP_017022259.1|DKIK	LOC6736134|XP_002083034.1|DSIM
OG0006707	LOC108076370|XP_017024664.1|DKIK	LOC6735921|XP_002082831.1|DSIM
OG0006708	LOC108083579|XP_017034929.1|DKIK	LOC6740239|XP_039152628.1|DSIM
OG0006709	LOC108076104|XP_017024317.1|DKIK	LOC6725789|XP_002106786.2|DSIM
OG0006710	LOC108079103|XP_017028822.1|DKIK	LOC6737027|XP_016030660.1|DSIM
OG0006711	LOC108079016|XP_017028683.1|DKIK	LOC6737028|XP_016030662.2|DSIM
OG0006712	LOC108075178|XP_017022990.1|DKIK	LOC6736501|XP_039149674.1|DSIM
OG0006713	LOC108073548|XP_017020722.1|DKIK	LOC6737579|XP_002084412.1|DSIM
OG0006714	LOC108073547|XP_017020721.1|DKIK	LOC6737580|XP_016031373.1|DSIM
OG0006715	LOC108079107|XP_017028834.1|DKIK	LOC6737032|XP_016030665.1|DSIM
OG0006716	LOC108076188|XP_017024411.1|DKIK	LOC27207921|XP_016023231.1|DSIM
OG0006717	LOC108070493|XP_017016476.1|DKIK	LOC6739640|XP_002076535.2|DSIM
OG0006718	LOC108070479|XP_017016454.1|DKIK	LOC6737834|XP_002084662.1|DSIM
OG0006719	LOC108078755|XP_017028277.1|DKIK	LOC27208473|XP_016032242.1|DSIM
OG0006720	LOC108080640|XP_017030954.1|DKIK	LOC6738554|XP_002085359.1|DSIM
OG0006721	LOC108070464|XP_017016434.1|DKIK	LOC6737824|XP_039149127.1|DSIM
OG0006722	LOC108084439|XP_017036137.1|DKIK	LOC6738307|XP_016032160.1|DSIM
OG0006723	LOC108077384|XP_017026167.1|DKIK	LOC6731300|XP_016023867.1|DSIM
OG0006724	LOC108073530|XP_017020700.1|DKIK	LOC6729474|XP_016036147.1|DSIM
OG0006725	LOC108073556|XP_017020731.1|DKIK	LOC6729469|XP_002104779.1|DSIM
OG0006726	LOC108077866|XP_017026890.1|DKIK	LOC27206442|XP_016034720.1|DSIM
OG0006727	LOC108073503|XP_017020660.1|DKIK	LOC6729467|XP_002104777.1|DSIM
OG0006728	LOC108072014|XP_017018483.1|DKIK	LOC6728834|XP_002104168.1|DSIM
OG0006729	LOC108078523|XP_017027921.1|DKIK	LOC6733900|XP_016026941.1|DSIM
OG0006730	LOC108078521|XP_017027919.1|DKIK	LOC6733899|XP_002080943.1|DSIM
OG0006731	LOC108075897|XP_017024002.1|DKIK	LOC6731294|XP_002078450.1|DSIM
OG0006732	LOC108070546|XP_017016560.1|DKIK	LOC6737223|XP_016030931.1|DSIM
OG0006733	LOC108079715|XP_017029613.1|DKIK, LOC108071879|XP_017018297.1|DKIK, LOC108071201|XP_017017367.1|DKIK	LOC6739002|XP_016032830.1|DSIM
OG0006734	LOC108079806|XP_017029774.1|DKIK	LOC6737067|XP_002083914.1|DSIM
OG0006735	LOC108072756|XP_017019517.1|DKIK	LOC6737230|XP_002084070.1|DSIM
OG0006736	LOC108070598|XP_017016657.1|DKIK	LOC6736851|XP_002083707.1|DSIM
OG0006737	LOC108071892|XP_017018308.1|DKIK	LOC6738485|XP_002085291.1|DSIM
OG0006738	LOC108079819|XP_017029795.1|DKIK	LOC6734372|XP_002081393.2|DSIM
OG0006739	LOC108083071|XP_017034198.1|DKIK	LOC6736908|XP_002083760.1|DSIM
OG0006740	LOC108070585|XP_017016630.1|DKIK	LOC6739623|XP_016030919.1|DSIM
OG0006741	LOC108070584|XP_017016628.1|DKIK	LOC6737212|XP_002084052.1|DSIM
OG0006742	LOC108081095|XP_017031573.1|DKIK	LOC6727912|XP_002103267.2|DSIM
OG0006743	LOC108086120|XP_017038457.1|DKIK	LOC6730442|XP_016022904.1|DSIM
OG0006744	LOC108078888|XP_017028507.1|DKIK	LOC6737500|XP_016031295.1|DSIM
OG0006745	LOC108070705|XP_017016785.1|DKIK	LOC6727840|XP_016034427.1|DSIM
OG0006746	LOC108077536|XP_017026413.1|DKIK	LOC6737299|XP_016031009.1|DSIM
OG0006747	LOC108071926|XP_017018378.1|DKIK	LOC6737224|XP_016030932.1|DSIM
OG0006748	LOC108080368|XP_017030578.1|DKIK	LOC6724812|XP_002105853.1|DSIM
OG0006749	LOC108079855|XP_017029852.1|DKIK	LOC6736400|XP_039150118.1|DSIM
OG0006750	LOC108076116|XP_017024334.1|DKIK	LOC6725749|XP_002106749.1|DSIM
OG0006752	LOC108072668|XP_017019392.1|DKIK	LOC6736697|XP_016030312.1|DSIM
OG0006753	LOC108072670|XP_017019394.1|DKIK	LOC6736698|XP_002083554.1|DSIM
OG0006754	LOC108079101|XP_017028818.1|DKIK	LOC6736205|XP_002083100.2|DSIM
OG0006755	LOC108080641|XP_017030958.1|DKIK	LOC27208892|XP_016029737.1|DSIM
OG0006756	LOC108071587|XP_017017858.1|DKIK	LOC6736967|XP_016030603.1|DSIM
OG0006757	LOC108071605|XP_017017876.1|DKIK	LOC6736965|XP_002083812.1|DSIM
OG0006758	LOC108075111|XP_017022882.1|DKIK	LOC6736512|XP_002083382.1|DSIM
OG0006759	LOC108075155|XP_017022931.1|DKIK	LOC6736511|XP_016030088.1|DSIM
OG0006760	LOC108085823|XP_017038065.1|DKIK	LOC6738946|XP_016032775.1|DSIM
OG0006761	LOC108073224|XP_017020249.1|DKIK	LOC6726883|XP_016033397.1|DSIM
OG0006762	LOC108074173|XP_017021597.1|DKIK	LOC27207460|XP_016040243.1|DSIM
OG0006763	LOC108081147|XP_017031675.1|DKIK	LOC6735124|XP_002082101.2|DSIM
OG0006764	LOC108072958|XP_017019875.1|DKIK	LOC27206810|XP_016027543.2|DSIM
OG0006765	LOC108081148|XP_017031676.1|DKIK	LOC6735121|XP_016028395.1|DSIM
OG0006766	LOC108079079|XP_017028792.1|DKIK	LOC6736360|XP_016029849.1|DSIM
OG0006767	LOC108085830|XP_017038077.1|DKIK	LOC6738966|XP_002085761.1|DSIM
OG0006768	LOC108085829|XP_017038072.1|DKIK	LOC6738965|XP_002085760.1|DSIM
OG0006769	LOC108085832|XP_017038079.1|DKIK	LOC6738967|XP_002085762.1|DSIM
OG0006770	LOC108084396|XP_017036080.1|DKIK	LOC6736927|XP_002083774.1|DSIM
OG0006771	LOC108083419|XP_017034662.1|DKIK	LOC27206334|XP_016040086.1|DSIM
OG0006772	LOC108084007|XP_017035512.1|DKIK	LOC6739306|XP_016026375.1|DSIM
OG0006773	LOC108079780|XP_017029715.1|DKIK	LOC6736574|XP_002083436.1|DSIM
OG0006774	LOC108083271|XP_017034478.1|DKIK	LOC6738718|XP_016032530.1|DSIM
OG0006775	LOC108078796|XP_017028349.1|DKIK	LOC6738421|XP_002085230.1|DSIM
OG0006776	LOC108072792|XP_017019564.1|DKIK	LOC6736700|XP_016030315.1|DSIM
OG0006777	LOC108078799|XP_017028353.1|DKIK	LOC6738423|XP_002085232.1|DSIM
OG0006778	LOC108075081|XP_017022852.1|DKIK	LOC6736475|XP_002083346.1|DSIM
OG0006779	LOC108079112|XP_017028838.1|DKIK	LOC6736348|XP_016029818.1|DSIM
OG0006780	LOC108078319|XP_017027609.1|DKIK	LOC6737152|XP_002083999.1|DSIM
OG0006781	LOC108084670|XP_017036524.1|DKIK	LOC120284200|XP_039149119.1|DSIM
OG0006782	LOC108079719|XP_017029617.1|DKIK	LOC6739597|XP_016029876.1|DSIM
OG0006783	LOC108082419|XP_017033259.1|DKIK	LOC6734657|XP_039147999.1|DSIM
OG0006784	LOC108078806|XP_017028364.1|DKIK	LOC6736770|XP_016030402.1|DSIM
OG0006785	LOC108076805|XP_017025320.1|DKIK	LOC6735682|XP_002082598.1|DSIM
OG0006786	LOC108081182|XP_017031730.1|DKIK	LOC6735142|XP_039148783.1|DSIM
OG0006787	LOC108073981|XP_017021319.1|DKIK	LOC6737696|XP_016031464.1|DSIM
OG0006788	LOC108073982|XP_017021321.1|DKIK	LOC6737697|XP_016031466.1|DSIM
OG0006789	LOC108085974|XP_017038264.1|DKIK	LOC6726187|XP_002107163.2|DSIM
OG0006790	LOC108086258|XP_017038631.1|DKIK	LOC6730769|XP_002077937.1|DSIM
OG0006791	LOC108074015|XP_017021371.1|DKIK	LOC6737793|XP_016031571.1|DSIM
OG0006792	LOC108078681|XP_017028116.1|DKIK	LOC6737467|XP_016031252.1|DSIM
OG0006793	LOC108078936|XP_017028574.1|DKIK	LOC6737472|XP_002084308.1|DSIM
OG0006794	LOC108070528|XP_017016535.1|DKIK	LOC6733265|XP_002080328.1|DSIM
OG0006795	LOC108073567|XP_017020743.1|DKIK	LOC6736707|XP_039150331.1|DSIM
OG0006796	LOC108083300|XP_017034527.1|DKIK	LOC6739016|XP_016032857.1|DSIM
OG0006797	LOC108077234|XP_017025981.1|DKIK	LOC6731769|XP_002078904.2|DSIM
OG0006798	LOC108077500|XP_017026317.1|DKIK	LOC6737339|XP_002084177.1|DSIM
OG0006799	LOC108078751|XP_017028269.1|DKIK	LOC6737436|XP_016031209.1|DSIM
OG0006800	LOC108075223|XP_017023057.1|DKIK	LOC6737990|XP_016031787.1|DSIM
OG0006801	LOC108083956|XP_017035451.1|DKIK	LOC6740040|XP_002076925.2|DSIM
OG0006802	LOC108076439|XP_017024783.1|DKIK	LOC6734635|XP_016027803.1|DSIM
OG0006803	LOC108072150|XP_017018683.1|DKIK	LOC6733932|XP_002080976.2|DSIM
OG0006804	LOC108078743|XP_017028255.1|DKIK	LOC6737481|XP_016031265.1|DSIM
OG0006805	LOC108078172|XP_017027316.1|DKIK	LOC6734205|XP_016027251.1|DSIM
OG0006806	LOC108071537|XP_017017802.1|DKIK	LOC6738323|XP_016032166.1|DSIM
OG0006807	LOC108083292|XP_017034515.1|DKIK	LOC6739664|XP_039149696.1|DSIM
OG0006808	LOC108076497|XP_017024879.1|DKIK	LOC6733707|XP_002080754.1|DSIM
OG0006809	LOC108079702|XP_017029597.1|DKIK	LOC6736640|XP_002083496.1|DSIM
OG0006810	LOC108078815|XP_017028386.1|DKIK	LOC6738242|XP_016032110.1|DSIM
OG0006811	LOC108077669|XP_017026578.1|DKIK	LOC6729743|XP_002105049.1|DSIM
OG0006812	LOC108071957|XP_017018415.1|DKIK	LOC6737257|XP_016030967.1|DSIM
OG0006813	LOC108074085|XP_017021454.1|DKIK	LOC27208040|XP_016034156.1|DSIM
OG0006814	LOC108073975|XP_017021307.1|DKIK	LOC6737781|XP_002084609.1|DSIM
OG0006815	LOC108079792|XP_017029752.1|DKIK	LOC27207400|XP_016030236.1|DSIM
OG0006816	LOC108079825|XP_017029807.1|DKIK	LOC6736643|XP_016030237.1|DSIM
OG0006817	LOC108075036|XP_017022793.1|DKIK	LOC6736461|XP_016030001.1|DSIM
OG0006818	LOC108073451|XP_017020573.1|DKIK	LOC6736270|XP_039149936.1|DSIM
OG0006819	LOC108083274|XP_017034487.1|DKIK	LOC6738700|XP_016032518.1|DSIM
OG0006820	LOC108083244|XP_017034439.1|DKIK	LOC6738704|XP_002085505.1|DSIM
OG0006821	LOC108082049|XP_017032815.1|DKIK	LOC6731950|XP_016024613.1|DSIM
OG0006822	LOC108076814|XP_017025334.1|DKIK	LOC6735400|XP_016028717.1|DSIM
OG0006823	LOC108079813|XP_017029785.1|DKIK	LOC6738385|XP_002085194.1|DSIM
OG0006824	LOC108085982|XP_017038272.1|DKIK	LOC6736873|XP_016030519.1|DSIM
OG0006825	LOC108075106|XP_017022877.1|DKIK	LOC6737907|XP_002084734.1|DSIM
OG0006826	LOC108079723|XP_017029622.1|DKIK	LOC6738365|XP_039149616.1|DSIM
OG0006827	LOC108081238|XP_017031805.1|DKIK	LOC6727056|XP_002102453.1|DSIM
OG0006828	LOC108077053|XP_017025697.1|DKIK	LOC6731763|XP_002078898.1|DSIM
OG0006829	LOC108084421|XP_017036116.1|DKIK	LOC6736933|XP_002083780.1|DSIM
OG0006830	LOC108079867|XP_017029868.1|DKIK	LOC6736404|XP_002083276.2|DSIM
OG0006831	LOC108078770|XP_017028301.1|DKIK	LOC27208660|XP_016030997.1|DSIM
OG0006832	LOC108077563|XP_017026443.1|DKIK	LOC6737323|XP_016031053.1|DSIM
OG0006833	LOC108078837|XP_017028417.1|DKIK	LOC6738994|XP_016032819.1|DSIM
OG0006834	LOC108073318|XP_017020367.1|DKIK	LOC6729046|XP_002104367.1|DSIM
OG0006835	LOC108070574|XP_017016617.1|DKIK	LOC6737219|XP_002084059.1|DSIM
OG0006836	LOC108075116|XP_017022888.1|DKIK	LOC6736535|XP_016030119.1|DSIM
OG0006837	LOC108079858|XP_017029859.1|DKIK	LOC6736758|XP_002083614.2|DSIM
OG0006838	LOC108078927|XP_017028563.1|DKIK	LOC6737508|XP_016031301.1|DSIM
OG0006839	LOC108079887|XP_017029899.1|DKIK	LOC6736754|XP_002083610.1|DSIM
OG0006840	LOC108082773|XP_017033795.1|DKIK	LOC6731223|XP_016023765.1|DSIM
OG0006841	LOC108078577|XP_017027985.1|DKIK	LOC6736780|XP_002083636.2|DSIM
OG0006842	LOC108079827|XP_017029813.1|DKIK	LOC27209329|XP_039149190.1|DSIM
OG0006843	LOC108079406|XP_017029221.1|DKIK	LOC6724896|XP_016037730.1|DSIM
OG0006844	LOC108084952|XP_017036841.1|DKIK	LOC6728654|XP_002103994.1|DSIM
OG0006845	LOC108078922|XP_017028557.1|DKIK	LOC6738413|XP_016032263.1|DSIM
OG0006846	LOC108079027|XP_017028696.1|DKIK	LOC6737045|XP_016030674.1|DSIM
OG0006847	LOC108079110|XP_017028836.1|DKIK	LOC27206284|XP_016030676.1|DSIM
OG0006848	LOC108074673|XP_017022280.1|DKIK	LOC6735556|XP_016028896.1|DSIM
OG0006849	LOC108077538|XP_017026417.1|DKIK	LOC6737311|XP_002084149.1|DSIM
OG0006850	LOC108077547|XP_017026428.1|DKIK	LOC6737312|XP_039149754.1|DSIM
OG0006851	LOC108077550|XP_017026431.1|DKIK	LOC6737317|XP_016031034.1|DSIM
OG0006852	LOC108074462|XP_017022011.1|DKIK	LOC6733871|XP_016026897.1|DSIM
OG0006853	LOC108072671|XP_017019396.1|DKIK	LOC6737249|XP_039149689.1|DSIM
OG0006854	LOC108077953|XP_017026982.1|DKIK	LOC6733791|XP_016026751.1|DSIM
OG0006855	LOC108070443|XP_017016410.1|DKIK	LOC6737842|XP_002084670.1|DSIM
OG0006856	LOC108081108|XP_017031592.1|DKIK	LOC6735113|XP_039147424.1|DSIM
OG0006857	LOC108070628|XP_017016685.1|DKIK	LOC6739275|XP_016026058.1|DSIM
OG0006858	LOC108070591|XP_017016639.1|DKIK	LOC6737189|XP_002084035.2|DSIM
OG0006859	LOC108076695|XP_017025138.1|DKIK	LOC6739308|XP_039148098.1|DSIM
OG0006860	LOC108078547|XP_017027951.1|DKIK	LOC6733897|XP_016026939.1|DSIM
OG0006861	LOC108078290|XP_017027549.1|DKIK	LOC6734214|XP_016027255.1|DSIM
OG0006862	LOC108078915|XP_017028539.1|DKIK	LOC6737369|XP_016031107.1|DSIM
OG0006863	LOC108083602|XP_017034960.1|DKIK	LOC27206339|XP_016039914.1|DSIM
OG0006864	LOC108081788|XP_017032494.1|DKIK	LOC6734233|XP_002081262.1|DSIM
OG0006865	LOC108075396|XP_017023306.1|DKIK	LOC6727697|XP_039150721.1|DSIM
OG0006866	LOC108078184|XP_017027339.1|DKIK	LOC6735727|XP_002082640.1|DSIM
OG0006867	LOC108072900|XP_017019712.1|DKIK	LOC6735004|XP_039148117.1|DSIM
OG0006868	LOC108072993|XP_017019929.1|DKIK	LOC6735005|XP_016028281.1|DSIM
OG0006869	LOC108081013|XP_017031438.1|DKIK	LOC6740609|XP_016027314.1|DSIM
OG0006870	LOC108078513|XP_017027905.1|DKIK	LOC6733895|XP_039147248.1|DSIM
OG0006871	LOC108078109|XP_017027202.1|DKIK	LOC6733496|XP_002080553.1|DSIM
OG0006872	LOC108078407|XP_017027753.1|DKIK	LOC6733414|XP_002080471.1|DSIM
OG0006873	LOC108082606|XP_017033574.1|DKIK	LOC6735521|XP_016028861.1|DSIM
OG0006874	LOC108081519|XP_017032226.1|DKIK	LOC6739590|XP_039148983.1|DSIM
OG0006875	LOC108082814|XP_017033861.1|DKIK	LOC6732706|XP_002079820.1|DSIM
OG0006876	LOC108072119|XP_017018633.1|DKIK	LOC6736015|XP_016029401.1|DSIM
OG0006877	LOC108078923|XP_017028561.1|DKIK	LOC27207647|XP_016022949.1|DSIM
OG0006878	LOC108075859|XP_017023940.1|DKIK	LOC6731145|XP_016023699.1|DSIM
OG0006879	LOC108076429|XP_017024772.1|DKIK	LOC6734818|XP_016028049.1|DSIM
OG0006880	LOC108072584|XP_017019281.1|DKIK	LOC6732497|XP_002079617.1|DSIM
OG0006881	LOC108077448|XP_017026255.1|DKIK	LOC6739238|XP_016024988.1|DSIM
OG0006882	LOC108078522|XP_017027920.1|DKIK	LOC27206621|XP_016026943.1|DSIM
OG0006883	LOC108083418|XP_017034664.1|DKIK	LOC6733120|XP_002080197.1|DSIM
OG0006884	LOC108075918|XP_017024041.1|DKIK	LOC6739188|XP_002076091.1|DSIM
OG0006885	LOC108077041|XP_017025660.1|DKIK	LOC6731852|XP_016024533.1|DSIM
OG0006886	LOC108071289|XP_017017471.1|DKIK	LOC6729211|XP_016035865.1|DSIM
OG0006887	LOC108079203|XP_017028956.1|DKIK	LOC27206583|XP_016037742.1|DSIM
OG0006888	LOC108077158|XP_017025880.1|DKIK	LOC6731815|XP_016024504.1|DSIM
OG0006889	LOC108083443|XP_017034697.1|DKIK	LOC6733121|XP_002080198.1|DSIM
OG0006890	LOC108080195|XP_017030340.1|DKIK	LOC6731011|XP_016023496.1|DSIM
OG0006891	LOC108076357|XP_017024647.1|DKIK	LOC6732037|XP_002079169.1|DSIM
OG0006892	LOC108079215|XP_017028983.1|DKIK	LOC6739191|XP_016022970.1|DSIM
OG0006893	LOC108083974|XP_017035476.1|DKIK	LOC6730421|XP_002077602.1|DSIM
OG0006894	LOC108083965|XP_017035464.1|DKIK	LOC6730422|XP_016022890.1|DSIM
OG0006895	LOC108080318|XP_017030498.1|DKIK	LOC6725252|XP_039153456.1|DSIM
OG0006896	LOC108075795|XP_017023853.1|DKIK	LOC6732460|XP_016025101.1|DSIM
OG0006897	LOC108077147|XP_017025857.1|DKIK	LOC6731636|XP_016024316.1|DSIM
OG0006898	LOC108082875|XP_017033944.1|DKIK	LOC6732704|XP_002079818.1|DSIM
OG0006899	LOC108074499|XP_017022062.1|DKIK	LOC6730662|XP_002077832.1|DSIM
OG0006900	LOC108079268|XP_017029048.1|DKIK	LOC6725693|XP_002106696.1|DSIM
OG0006901	LOC108086163|XP_017038513.1|DKIK	LOC6730441|XP_002077622.1|DSIM
OG0006902	LOC108080025|XP_017030088.1|DKIK	LOC6724993|XP_002106028.2|DSIM
