Orthogroup	DKIK.longest_only	DSUB.longest_only
OG0006733	LOC108079715|XP_017029613.1|DKIK, LOC108071879|XP_017018297.1|DKIK, LOC108071201|XP_017017367.1|DKIK	LOC117893470|XP_034655984.1|DSUB
OG0006734	LOC108079806|XP_017029774.1|DKIK	LOC117893766|XP_034656397.1|DSUB
OG0006735	LOC108072756|XP_017019517.1|DKIK	LOC117893579|XP_034656143.1|DSUB
OG0006736	LOC108070598|XP_017016657.1|DKIK	LOC117893029|XP_034655278.1|DSUB
OG0006737	LOC108071892|XP_017018308.1|DKIK	LOC117894703|XP_034657777.1|DSUB
OG0006738	LOC108079819|XP_017029795.1|DKIK	LOC117891504|XP_034652885.1|DSUB
OG0006739	LOC108083071|XP_017034198.1|DKIK	LOC117894578|XP_034657610.1|DSUB
OG0006740	LOC108070585|XP_017016630.1|DKIK	LOC117895300|XP_034658749.1|DSUB
OG0006741	LOC108070584|XP_017016628.1|DKIK	LOC117895297|XP_034658743.1|DSUB
OG0006742	LOC108081095|XP_017031573.1|DKIK	LOC117899414|XP_034665295.1|DSUB
OG0006743	LOC108086120|XP_017038457.1|DKIK	LOC117900656|XP_034666981.1|DSUB
OG0006744	LOC108078888|XP_017028507.1|DKIK	LOC117894444|XP_034657418.1|DSUB
OG0006745	LOC108070705|XP_017016785.1|DKIK	LOC117896083|XP_034660010.1|DSUB
OG0006746	LOC108077536|XP_017026413.1|DKIK	LOC117895137|XP_034658449.1|DSUB
OG0006747	LOC108071926|XP_017018378.1|DKIK	LOC117893030|XP_034655279.1|DSUB
OG0006748	LOC108080368|XP_017030578.1|DKIK	LOC117900213|XP_034666389.1|DSUB
OG0006749	LOC108079855|XP_017029852.1|DKIK	LOC117893555|XP_034656102.1|DSUB
OG0006750	LOC108076116|XP_017024334.1|DKIK	LOC117903541|XP_034671620.1|DSUB
OG0006752	LOC108072668|XP_017019392.1|DKIK	LOC117893945|XP_034656626.1|DSUB
OG0006753	LOC108072670|XP_017019394.1|DKIK	LOC117893942|XP_034656622.1|DSUB
OG0006754	LOC108079101|XP_017028818.1|DKIK	LOC117895110|XP_034658404.1|DSUB
OG0006755	LOC108080641|XP_017030958.1|DKIK	LOC117893186|XP_034655570.1|DSUB
OG0006756	LOC108071587|XP_017017858.1|DKIK	LOC117894567|XP_034657591.1|DSUB
OG0006757	LOC108071605|XP_017017876.1|DKIK	LOC117894599|XP_034657639.1|DSUB
OG0006758	LOC108075111|XP_017022882.1|DKIK	LOC117894353|XP_034657233.1|DSUB
OG0006759	LOC108075155|XP_017022931.1|DKIK	LOC117894347|XP_034657227.1|DSUB
OG0006760	LOC108085823|XP_017038065.1|DKIK	LOC117893605|XP_034656172.1|DSUB
OG0006761	LOC108073224|XP_017020249.1|DKIK	LOC117897136|XP_034661697.1|DSUB
OG0006762	LOC108074173|XP_017021597.1|DKIK	LOC117892027|XP_034653866.1|DSUB
OG0006763	LOC108081147|XP_017031675.1|DKIK	LOC117892524|XP_034654705.1|DSUB
OG0006764	LOC108072958|XP_017019875.1|DKIK	LOC117891343|XP_034652656.1|DSUB
OG0006765	LOC108081148|XP_017031676.1|DKIK	LOC117890815|XP_034651776.1|DSUB
OG0006766	LOC108079079|XP_017028792.1|DKIK	LOC117892971|XP_034655194.1|DSUB
OG0006767	LOC108085830|XP_017038077.1|DKIK	LOC117894280|XP_034657130.1|DSUB
OG0006768	LOC108085829|XP_017038072.1|DKIK	LOC117894279|XP_034657126.1|DSUB
OG0006769	LOC108085832|XP_017038079.1|DKIK	LOC117894311|XP_034657168.1|DSUB
OG0006770	LOC108084396|XP_017036080.1|DKIK	LOC117895499|XP_034659086.1|DSUB
OG0006771	LOC108083419|XP_017034662.1|DKIK	LOC117903524|XP_034671534.1|DSUB
OG0006772	LOC108084007|XP_017035512.1|DKIK	LOC117891832|XP_034653472.1|DSUB
OG0006773	LOC108079780|XP_017029715.1|DKIK	LOC117894057|XP_034656800.1|DSUB
OG0006774	LOC108083271|XP_017034478.1|DKIK	LOC117893831|XP_034656483.1|DSUB
OG0006775	LOC108078796|XP_017028349.1|DKIK	LOC117893934|XP_034656607.1|DSUB
OG0006776	LOC108072792|XP_017019564.1|DKIK	LOC117893938|XP_034656617.1|DSUB
OG0006777	LOC108078799|XP_017028353.1|DKIK	LOC117893946|XP_034656627.1|DSUB
OG0006778	LOC108075081|XP_017022852.1|DKIK	LOC117895341|XP_034658809.1|DSUB
OG0006779	LOC108079112|XP_017028838.1|DKIK	LOC117895694|XP_034659430.1|DSUB
OG0006780	LOC108078319|XP_017027609.1|DKIK	LOC117895866|XP_034659723.1|DSUB
OG0006781	LOC108084670|XP_017036524.1|DKIK	LOC117895374|XP_034658853.1|DSUB
OG0006782	LOC108079719|XP_017029617.1|DKIK	LOC117895574|XP_034659185.1|DSUB
OG0006783	LOC108082419|XP_017033259.1|DKIK	LOC117891880|XP_034653537.1|DSUB
OG0006784	LOC108078806|XP_017028364.1|DKIK	LOC117893408|XP_034655898.1|DSUB
OG0006785	LOC108076805|XP_017025320.1|DKIK	LOC117889816|XP_034650187.1|DSUB
OG0006786	LOC108081182|XP_017031730.1|DKIK	LOC117891632|XP_034653066.1|DSUB
OG0006787	LOC108073981|XP_017021319.1|DKIK	LOC117895067|XP_034658339.1|DSUB
OG0006788	LOC108073982|XP_017021321.1|DKIK	LOC117895075|XP_034658355.1|DSUB
OG0006789	LOC108085974|XP_017038264.1|DKIK	LOC117901197|XP_034667744.1|DSUB
OG0006790	LOC108086258|XP_017038631.1|DKIK	LOC117900815|XP_034667199.1|DSUB
OG0006791	LOC108074015|XP_017021371.1|DKIK	LOC117895636|XP_034659286.1|DSUB
OG0006792	LOC108078681|XP_017028116.1|DKIK	LOC117894213|XP_034657019.1|DSUB
OG0006793	LOC108078936|XP_017028574.1|DKIK	LOC117894479|XP_034657471.1|DSUB
OG0006794	LOC108070528|XP_017016535.1|DKIK	LOC117890301|XP_034650966.1|DSUB
OG0006795	LOC108073567|XP_017020743.1|DKIK	LOC117894191|XP_034656998.1|DSUB
OG0006796	LOC108083300|XP_017034527.1|DKIK	LOC117894784|XP_034657904.1|DSUB
OG0006797	LOC108077234|XP_017025981.1|DKIK	LOC117901839|XP_034668670.1|DSUB
OG0006798	LOC108077500|XP_017026317.1|DKIK	LOC117895390|XP_034658905.1|DSUB
OG0006799	LOC108078751|XP_017028269.1|DKIK	LOC117895200|XP_034658571.1|DSUB
OG0006800	LOC108075223|XP_017023057.1|DKIK	LOC117895333|XP_034658797.1|DSUB
OG0006801	LOC108083956|XP_017035451.1|DKIK	LOC117901207|XP_034667758.1|DSUB
OG0006802	LOC108076439|XP_017024783.1|DKIK	LOC117891074|XP_034652142.1|DSUB
OG0006803	LOC108072150|XP_017018683.1|DKIK	LOC117890848|XP_034651823.1|DSUB
OG0006804	LOC108078743|XP_017028255.1|DKIK	LOC117893746|XP_034656371.1|DSUB
OG0006805	LOC108078172|XP_017027316.1|DKIK	LOC117890691|XP_034651574.1|DSUB
OG0006806	LOC108071537|XP_017017802.1|DKIK	LOC117894800|XP_034657921.1|DSUB
OG0006807	LOC108083292|XP_017034515.1|DKIK	LOC117893825|XP_034656470.1|DSUB
OG0006808	LOC108076497|XP_017024879.1|DKIK	LOC117890646|XP_034651490.1|DSUB
OG0006809	LOC108079702|XP_017029597.1|DKIK	LOC117894909|XP_034658097.1|DSUB
OG0006810	LOC108078815|XP_017028386.1|DKIK	LOC117893315|XP_034655794.1|DSUB
OG0006811	LOC108077669|XP_017026578.1|DKIK	LOC117896750|XP_034661106.1|DSUB
OG0006812	LOC108071957|XP_017018415.1|DKIK	LOC117894618|XP_034657668.1|DSUB
OG0006813	LOC108074085|XP_017021454.1|DKIK	LOC117897057|XP_034661543.1|DSUB
OG0006814	LOC108073975|XP_017021307.1|DKIK	LOC117894940|XP_034658153.1|DSUB
OG0006815	LOC108079792|XP_017029752.1|DKIK	LOC117894908|XP_034658094.1|DSUB
OG0006816	LOC108079825|XP_017029807.1|DKIK	LOC117894905|XP_034658088.1|DSUB
OG0006817	LOC108075036|XP_017022793.1|DKIK	LOC117893119|XP_034655455.1|DSUB
OG0006818	LOC108073451|XP_017020573.1|DKIK	LOC117894187|XP_034656991.1|DSUB
OG0006819	LOC108083274|XP_017034487.1|DKIK	LOC117894261|XP_034657107.1|DSUB
OG0006820	LOC108083244|XP_017034439.1|DKIK	LOC117893826|XP_034656474.1|DSUB
OG0006821	LOC108082049|XP_017032815.1|DKIK	LOC117900455|XP_034666718.1|DSUB
OG0006822	LOC108076814|XP_017025334.1|DKIK	LOC117889795|XP_034650159.1|DSUB
OG0006823	LOC108079813|XP_017029785.1|DKIK	LOC117893796|XP_034656432.1|DSUB
OG0006824	LOC108085982|XP_017038272.1|DKIK	LOC117895372|XP_034658849.1|DSUB
OG0006825	LOC108075106|XP_017022877.1|DKIK	LOC117894857|XP_034658005.1|DSUB
OG0006826	LOC108079723|XP_017029622.1|DKIK	LOC117893978|XP_034656680.1|DSUB
OG0006827	LOC108081238|XP_017031805.1|DKIK	LOC117898683|XP_034664177.1|DSUB
OG0006828	LOC108077053|XP_017025697.1|DKIK	LOC117902393|XP_034669609.1|DSUB
OG0006829	LOC108084421|XP_017036116.1|DKIK	LOC117895507|XP_034659097.1|DSUB
OG0006830	LOC108079867|XP_017029868.1|DKIK	LOC117893559|XP_034656112.1|DSUB
OG0006831	LOC108078770|XP_017028301.1|DKIK	LOC117895327|XP_034658788.1|DSUB
OG0006832	LOC108077563|XP_017026443.1|DKIK	LOC117895159|XP_034658505.1|DSUB
OG0006833	LOC108078837|XP_017028417.1|DKIK	LOC117895800|XP_034659611.1|DSUB
OG0006834	LOC108073318|XP_017020367.1|DKIK	LOC117896473|XP_034660699.1|DSUB
OG0006835	LOC108070574|XP_017016617.1|DKIK	LOC117895299|XP_034658748.1|DSUB
OG0006836	LOC108075116|XP_017022888.1|DKIK	LOC117893259|XP_034655717.1|DSUB
OG0006837	LOC108079858|XP_017029859.1|DKIK	LOC117893842|XP_034656499.1|DSUB
OG0006838	LOC108078927|XP_017028563.1|DKIK	LOC117895055|XP_034658325.1|DSUB
OG0006839	LOC108079887|XP_017029899.1|DKIK	LOC117895045|XP_034658314.1|DSUB
OG0006840	LOC108082773|XP_017033795.1|DKIK	LOC117900690|XP_034667031.1|DSUB
OG0006841	LOC108078577|XP_017027985.1|DKIK	LOC117893508|XP_034656037.1|DSUB
OG0006842	LOC108079827|XP_017029813.1|DKIK	LOC117894186|XP_034656990.1|DSUB
OG0006843	LOC108079406|XP_017029221.1|DKIK	LOC117903053|XP_034670686.1|DSUB
OG0006844	LOC108084952|XP_017036841.1|DKIK	LOC117898324|XP_034663539.1|DSUB
OG0006845	LOC108078922|XP_017028557.1|DKIK	LOC117894077|XP_034656829.1|DSUB
OG0006846	LOC108079027|XP_017028696.1|DKIK	LOC117893975|XP_034656672.1|DSUB
OG0006847	LOC108079110|XP_017028836.1|DKIK	LOC117893966|XP_034656657.1|DSUB
OG0006848	LOC108074673|XP_017022280.1|DKIK	LOC117891882|XP_034653567.1|DSUB
OG0006849	LOC108077538|XP_017026417.1|DKIK	LOC117895405|XP_034658929.1|DSUB
OG0006850	LOC108077547|XP_017026428.1|DKIK	LOC117895155|XP_034658484.1|DSUB
OG0006851	LOC108077550|XP_017026431.1|DKIK	LOC117895157|XP_034658500.1|DSUB
OG0006852	LOC108074462|XP_017022011.1|DKIK	LOC117892065|XP_034653942.1|DSUB
OG0006853	LOC108072671|XP_017019396.1|DKIK	LOC117893609|XP_034656177.1|DSUB
OG0006854	LOC108077953|XP_017026982.1|DKIK	LOC117891355|XP_034652680.1|DSUB
OG0006855	LOC108070443|XP_017016410.1|DKIK	LOC117895189|XP_034658557.1|DSUB
OG0006856	LOC108081108|XP_017031592.1|DKIK	LOC117892678|XP_034654967.1|DSUB
OG0006857	LOC108070628|XP_017016685.1|DKIK	LOC117890967|XP_034651997.1|DSUB
OG0006858	LOC108070591|XP_017016639.1|DKIK	LOC117894124|XP_034656901.1|DSUB
OG0006859	LOC108076695|XP_017025138.1|DKIK	LOC117891826|XP_034653457.1|DSUB
OG0006860	LOC108078547|XP_017027951.1|DKIK	LOC117891683|XP_034653151.1|DSUB
OG0006861	LOC108078290|XP_017027549.1|DKIK	LOC117890723|XP_034651658.1|DSUB
OG0006862	LOC108078915|XP_017028539.1|DKIK	LOC117894207|XP_034657010.1|DSUB
OG0006863	LOC108083602|XP_017034960.1|DKIK	LOC117901517|XP_034668184.1|DSUB
OG0006864	LOC108081788|XP_017032494.1|DKIK	LOC117890070|XP_034650601.1|DSUB
OG0006865	LOC108075396|XP_017023306.1|DKIK	LOC117897676|XP_034662575.1|DSUB
OG0006866	LOC108078184|XP_017027339.1|DKIK	LOC117891836|XP_034653478.1|DSUB
OG0006867	LOC108072900|XP_017019712.1|DKIK	LOC117891848|XP_034653490.1|DSUB
OG0006868	LOC108072993|XP_017019929.1|DKIK	LOC117891844|XP_034653485.1|DSUB
OG0006869	LOC108081013|XP_017031438.1|DKIK	LOC117891102|XP_034652178.1|DSUB
OG0006870	LOC108078513|XP_017027905.1|DKIK	LOC117891679|XP_034653145.1|DSUB
OG0006871	LOC108078109|XP_017027202.1|DKIK	LOC117892720|XP_034655030.1|DSUB
OG0006872	LOC108078407|XP_017027753.1|DKIK	LOC117892098|XP_034653985.1|DSUB
OG0006873	LOC108082606|XP_017033574.1|DKIK	LOC117892179|XP_034654154.1|DSUB
OG0006874	LOC108081519|XP_017032226.1|DKIK	LOC117900156|XP_034666285.1|DSUB
OG0006875	LOC108082814|XP_017033861.1|DKIK	LOC117900563|XP_034666862.1|DSUB
OG0006876	LOC108072119|XP_017018633.1|DKIK	LOC117891154|XP_034652300.1|DSUB
OG0006877	LOC108078923|XP_017028561.1|DKIK	LOC117900727|XP_034667093.1|DSUB
OG0006878	LOC108075859|XP_017023940.1|DKIK	LOC117902113|XP_034669117.1|DSUB
OG0006879	LOC108076429|XP_017024772.1|DKIK	LOC117890715|XP_034651647.1|DSUB
OG0006880	LOC108072584|XP_017019281.1|DKIK	LOC117901910|XP_034668767.1|DSUB
OG0006881	LOC108077448|XP_017026255.1|DKIK	LOC117900306|XP_034666511.1|DSUB
OG0006882	LOC108078522|XP_017027920.1|DKIK	LOC117891682|XP_034653150.1|DSUB
OG0006883	LOC108083418|XP_017034664.1|DKIK	LOC117902442|XP_034669724.1|DSUB
OG0006884	LOC108075918|XP_017024041.1|DKIK	LOC117900943|XP_034667402.1|DSUB
OG0006885	LOC108077041|XP_017025660.1|DKIK	LOC117900279|XP_034666482.1|DSUB
OG0006886	LOC108071289|XP_017017471.1|DKIK	LOC117896342|XP_034660476.1|DSUB, LOC117896343|XP_034660477.1|DSUB
OG0006887	LOC108079203|XP_017028956.1|DKIK	LOC117894342|XP_034657222.1|DSUB
OG0006888	LOC108077158|XP_017025880.1|DKIK	LOC117902397|XP_034669615.1|DSUB
OG0006889	LOC108083443|XP_017034697.1|DKIK	LOC117902448|XP_034669734.1|DSUB
OG0006890	LOC108080195|XP_017030340.1|DKIK	LOC117900721|XP_034667080.1|DSUB
OG0006891	LOC108076357|XP_017024647.1|DKIK	LOC117901556|XP_034668245.1|DSUB
OG0006892	LOC108079215|XP_017028983.1|DKIK	LOC117900825|XP_034667223.1|DSUB
OG0006893	LOC108083974|XP_017035476.1|DKIK	LOC117902011|XP_034668950.1|DSUB
OG0006894	LOC108083965|XP_017035464.1|DKIK	LOC117902010|XP_034668949.1|DSUB
OG0006895	LOC108080318|XP_017030498.1|DKIK	LOC117903668|XP_034671885.1|DSUB
OG0006896	LOC108075795|XP_017023853.1|DKIK	LOC117901827|XP_034668648.1|DSUB
OG0006897	LOC108077147|XP_017025857.1|DKIK	LOC117902458|XP_034669746.1|DSUB
OG0006898	LOC108082875|XP_017033944.1|DKIK	LOC117900565|XP_034666864.1|DSUB
OG0006899	LOC108074499|XP_017022062.1|DKIK	LOC117900048|XP_034666132.1|DSUB
OG0006900	LOC108079268|XP_017029048.1|DKIK	LOC117903332|XP_034671168.1|DSUB
OG0006901	LOC108086163|XP_017038513.1|DKIK	LOC117901131|XP_034667662.1|DSUB
OG0006902	LOC108080025|XP_017030088.1|DKIK	LOC117889739|XP_034650057.1|DSUB
OG0006903	LOC108074373|XP_017021886.1|DKIK	LOC117896440|XP_034660659.1|DSUB
OG0006904	LOC108085265|XP_017037303.1|DKIK	LOC117902439|XP_034669712.1|DSUB
OG0006905	LOC108077065|XP_017025719.1|DKIK	LOC117900206|XP_034666371.1|DSUB
OG0006906	LOC108079616|XP_017029480.1|DKIK	LOC117900212|XP_034666383.1|DSUB
OG0006907	LOC108081408|XP_017032057.1|DKIK	LOC117902002|XP_034668907.1|DSUB
OG0006908	LOC108085256|XP_017037292.1|DKIK	LOC117900327|XP_034666548.1|DSUB
OG0006909	LOC108077321|XP_017026098.1|DKIK	LOC117901749|XP_034668526.1|DSUB
OG0006910	LOC108074814|XP_017022499.1|DKIK	LOC117901034|XP_034667529.1|DSUB
OG0006911	LOC108080164|XP_017030296.1|DKIK	LOC117903187|XP_034670935.1|DSUB
OG0006912	LOC108072580|XP_017019274.1|DKIK	LOC117900393|XP_034666638.1|DSUB
OG0006913	LOC108072865|XP_017019671.1|DKIK	LOC117900302|XP_034666508.1|DSUB
OG0006914	LOC108070432|XP_017016390.1|DKIK	LOC117895745|XP_034659507.1|DSUB
OG0006915	LOC108082193|XP_017033003.1|DKIK	LOC117901902|XP_034668757.1|DSUB
OG0006916	LOC108086263|XP_017038641.1|DKIK	LOC117902757|XP_034670239.1|DSUB
OG0006917	LOC108075860|XP_017023941.1|DKIK	LOC117900347|XP_034666579.1|DSUB
OG0006918	LOC108075797|XP_017023856.1|DKIK, LOC108085691|XP_017037892.1|DKIK	LOC117900536|XP_034666826.1|DSUB
OG0006919	LOC108077142|XP_017025845.1|DKIK	LOC117902197|XP_034669289.1|DSUB
OG0006920	LOC108081965|XP_017032689.1|DKIK	LOC117901356|XP_034667956.1|DSUB
OG0006921	LOC108086089|XP_017038396.1|DKIK	LOC117902697|XP_034670129.1|DSUB
OG0006922	LOC108079985|XP_017030040.1|DKIK	LOC117902240|XP_034669376.1|DSUB
OG0006923	LOC108074352|XP_017021866.1|DKIK	LOC117900783|XP_034667155.1|DSUB
OG0006924	LOC108070627|XP_017016684.1|DKIK	LOC117900742|XP_034667111.1|DSUB
OG0006925	LOC108075704|XP_017023720.1|DKIK	LOC117898160|XP_034663259.1|DSUB
OG0006926	LOC108077421|XP_017026212.1|DKIK	LOC117900604|XP_034666907.1|DSUB
OG0006927	LOC108077450|XP_017026258.1|DKIK	LOC117901486|XP_034668144.1|DSUB
OG0006928	LOC108077363|XP_017026147.1|DKIK	LOC117900895|XP_034667317.1|DSUB
OG0006929	LOC108084043|XP_017035588.1|DKIK, LOC108084748|XP_017036548.1|DKIK	LOC117901209|XP_034667755.1|DSUB
OG0006930	LOC108077274|XP_017026033.1|DKIK	LOC117900932|XP_034667387.1|DSUB
OG0006931	LOC108082166|XP_017032961.1|DKIK	LOC117900863|XP_034667276.1|DSUB
OG0006932	LOC108077109|XP_017025790.1|DKIK	LOC117901836|XP_034668660.1|DSUB
OG0006933	LOC108077271|XP_017026027.1|DKIK	LOC117900914|XP_034667366.1|DSUB
OG0006934	LOC108081492|XP_017032191.1|DKIK	LOC117899774|XP_034665937.1|DSUB
OG0006935	LOC108075862|XP_017023945.1|DKIK	LOC117900191|XP_034666332.1|DSUB
OG0006936	LOC108082700|XP_017033697.1|DKIK	LOC117902264|XP_034669414.1|DSUB
OG0006937	LOC108077237|XP_017025984.1|DKIK	LOC117902312|XP_034669488.1|DSUB
OG0006938	LOC108082029|XP_017032788.1|DKIK	LOC117902024|XP_034668974.1|DSUB
OG0006939	LOC108076106|XP_017024319.1|DKIK	LOC117890623|XP_034651466.1|DSUB
OG0006940	LOC108072857|XP_017019662.1|DKIK	LOC117900941|XP_034667397.1|DSUB
OG0006941	LOC108082041|XP_017032804.1|DKIK	LOC117901802|XP_034668606.1|DSUB
OG0006942	LOC108074465|XP_017022020.1|DKIK	LOC117892030|XP_034653842.1|DSUB
OG0006943	LOC108077114|XP_017025796.1|DKIK	LOC117901000|XP_034667488.1|DSUB
OG0006944	LOC108072546|XP_017019207.1|DKIK	LOC117901927|XP_034668787.1|DSUB
OG0006945	LOC108070532|XP_017016546.1|DKIK	LOC117900012|XP_034666088.1|DSUB
OG0006946	LOC108084588|XP_017036350.1|DKIK	LOC117896002|XP_034659889.1|DSUB
OG0006947	LOC108085249|XP_017037285.1|DKIK	LOC117900804|XP_034667182.1|DSUB
OG0006948	LOC108072592|XP_017019293.1|DKIK	LOC117902636|XP_034670049.1|DSUB
OG0006949	LOC108077426|XP_017026219.1|DKIK	LOC117902088|XP_034669072.1|DSUB
OG0006950	LOC108081473|XP_017032159.1|DKIK	LOC117901864|XP_034668710.1|DSUB
OG0006951	LOC108074795|XP_017022462.1|DKIK	LOC117901037|XP_034667533.1|DSUB
OG0006952	LOC108085729|XP_017037946.1|DKIK	LOC117897290|XP_034661922.1|DSUB
OG0006953	LOC108070602|XP_017016662.1|DKIK	LOC117894138|XP_034656923.1|DSUB
OG0006954	LOC108077258|XP_017026014.1|DKIK	LOC117900254|XP_034666444.1|DSUB
OG0006955	LOC108073038|XP_017019992.1|DKIK	LOC117899663|XP_034665737.1|DSUB
OG0006956	LOC108085349|XP_017037403.1|DKIK	LOC117900030|XP_034666108.1|DSUB
OG0006957	LOC108085288|XP_017037334.1|DKIK	LOC117902453|XP_034669738.1|DSUB
OG0006958	LOC108072097|XP_017018599.1|DKIK	LOC117892622|XP_034654864.1|DSUB
OG0006959	LOC108078557|XP_017027968.1|DKIK	LOC117895012|XP_034658253.1|DSUB
OG0006960	LOC108074801|XP_017022475.1|DKIK	LOC117902298|XP_034669469.1|DSUB
OG0006961	LOC108085336|XP_017037381.1|DKIK	LOC117901519|XP_034668181.1|DSUB
OG0006962	LOC108075909|XP_017024021.1|DKIK	LOC117900807|XP_034667185.1|DSUB
OG0006963	LOC108082030|XP_017032789.1|DKIK	LOC117900598|XP_034666899.1|DSUB
OG0006964	LOC108081983|XP_017032710.1|DKIK	LOC117901830|XP_034668652.1|DSUB
OG0006965	LOC108082811|XP_017033859.1|DKIK	LOC117900566|XP_034666865.1|DSUB
OG0006966	LOC108073651|XP_017020866.1|DKIK	LOC117901381|XP_034667999.1|DSUB
OG0006967	LOC108076733|XP_017025200.1|DKIK	LOC117892264|XP_034654272.1|DSUB
OG0006968	LOC108073086|XP_017020042.1|DKIK	LOC117890694|XP_034651578.1|DSUB
OG0006969	LOC108073517|XP_017020681.1|DKIK	LOC117894866|XP_034658017.1|DSUB
OG0006970	LOC108083681|XP_017035047.1|DKIK	LOC117896186|XP_034660165.1|DSUB
OG0006971	LOC108074438|XP_017021966.1|DKIK	LOC117901363|XP_034667964.1|DSUB
OG0006972	LOC108077089|XP_017025749.1|DKIK	LOC117900195|XP_034666341.1|DSUB
OG0006973	LOC108074261|XP_017021721.1|DKIK	LOC117901395|XP_034668020.1|DSUB
OG0006974	LOC108082774|XP_017033797.1|DKIK	LOC117900691|XP_034667034.1|DSUB
OG0006975	LOC108086218|XP_017038573.1|DKIK	LOC117902722|XP_034670179.1|DSUB
OG0006976	LOC108074455|XP_017022002.1|DKIK	LOC117902149|XP_034669177.1|DSUB
OG0006977	LOC108082563|XP_017033502.1|DKIK	LOC117889702|XP_034650010.1|DSUB
OG0006978	LOC108085366|XP_017037427.1|DKIK	LOC117900538|XP_034666828.1|DSUB
OG0006979	LOC108086175|XP_017038526.1|DKIK	LOC117902475|XP_034669774.1|DSUB
OG0006980	LOC108082247|XP_017033076.1|DKIK	LOC117901723|XP_034668492.1|DSUB
OG0006981	LOC108075853|XP_017023930.1|DKIK	LOC117901882|XP_034668730.1|DSUB
OG0006982	LOC108073645|XP_017020852.1|DKIK	LOC117901985|XP_034668883.1|DSUB
OG0006983	LOC108079544|XP_017029370.1|DKIK	LOC117901215|XP_034667773.1|DSUB
OG0006984	LOC108072565|XP_017019241.1|DKIK	LOC117900415|XP_034666665.1|DSUB
OG0006985	LOC108079548|XP_017029375.1|DKIK	LOC117902794|XP_034670303.1|DSUB
OG0006986	LOC108077223|XP_017025970.1|DKIK	LOC117901104|XP_034667626.1|DSUB
OG0006987	LOC108070525|XP_017016528.1|DKIK	LOC117890298|XP_034650957.1|DSUB
OG0006988	LOC108083934|XP_017035428.1|DKIK	LOC117900011|XP_034666086.1|DSUB
OG0006989	LOC108077156|XP_017025877.1|DKIK	LOC117900880|XP_034667298.1|DSUB
OG0006990	LOC108081445|XP_017032123.1|DKIK	LOC117900542|XP_034666831.1|DSUB
OG0006991	LOC108077691|XP_017026617.1|DKIK	LOC117898937|XP_034664544.1|DSUB
OG0006992	LOC108086237|XP_017038595.1|DKIK	LOC117900958|XP_034667422.1|DSUB
OG0006993	LOC108077023|XP_017025621.1|DKIK	LOC117900897|XP_034667321.1|DSUB
OG0006994	LOC108077149|XP_017025865.1|DKIK	LOC117900204|XP_034666367.1|DSUB
OG0006995	LOC108079978|XP_017030031.1|DKIK	LOC117902242|XP_034669378.1|DSUB
OG0006996	LOC108079980|XP_017030033.1|DKIK	LOC117902247|XP_034669382.1|DSUB
OG0006997	LOC108078031|XP_017027080.1|DKIK	LOC117891671|XP_034653134.1|DSUB
OG0006998	LOC108073325|XP_017020375.1|DKIK	LOC117898621|XP_034664067.1|DSUB
OG0006999	LOC108072486|XP_017019140.1|DKIK	LOC117901928|XP_034668788.1|DSUB
OG0007000	LOC108086148|XP_017038499.1|DKIK	LOC117902471|XP_034669768.1|DSUB
OG0007001	LOC108082356|XP_017033185.1|DKIK	LOC117891302|XP_034652599.1|DSUB
OG0007002	LOC108082786|XP_017033815.1|DKIK	LOC117901298|XP_034667885.1|DSUB
OG0007003	LOC108076332|XP_017024605.1|DKIK	LOC117889767|XP_034650120.1|DSUB
OG0007004	LOC108074571|XP_017022161.1|DKIK	LOC117902786|XP_034670283.1|DSUB
OG0007005	LOC108085368|XP_017037431.1|DKIK	LOC117901665|XP_034668396.1|DSUB
OG0007006	LOC108075765|XP_017023814.1|DKIK	LOC117901743|XP_034668522.1|DSUB
OG0007007	LOC108077129|XP_017025828.1|DKIK	LOC117900250|XP_034666440.1|DSUB
OG0007008	LOC108077349|XP_017026127.1|DKIK	LOC117900658|XP_034666984.1|DSUB
OG0007009	LOC108077111|XP_017025793.1|DKIK	LOC117901844|XP_034668679.1|DSUB
OG0007010	LOC108074334|XP_017021836.1|DKIK	LOC117900489|XP_034666767.1|DSUB
OG0007011	LOC108075737|XP_017023773.1|DKIK	LOC117899480|XP_034665402.1|DSUB
OG0007012	LOC108086187|XP_017038539.1|DKIK	LOC117902075|XP_034669057.1|DSUB
OG0007013	LOC108074539|XP_017022122.1|DKIK	LOC117901634|XP_034668355.1|DSUB
OG0007014	LOC108074166|XP_017021577.1|DKIK	LOC117901268|XP_034667853.1|DSUB
OG0007015	LOC108075856|XP_017023935.1|DKIK	LOC117902686|XP_034670113.1|DSUB
OG0007016	LOC108075834|XP_017023893.1|DKIK	LOC117902094|XP_034669081.1|DSUB
OG0007017	LOC108075893|XP_017023997.1|DKIK	LOC117901018|XP_034667508.1|DSUB
OG0007018	LOC108075937|XP_017024066.1|DKIK	LOC117901886|XP_034668735.1|DSUB
OG0007019	LOC108081467|XP_017032149.1|DKIK	LOC117900738|XP_034667104.1|DSUB
OG0007020	LOC108081844|XP_017032574.1|DKIK	LOC117901456|XP_034668099.1|DSUB
OG0007021	LOC108079094|XP_017028814.1|DKIK	LOC117900728|XP_034667094.1|DSUB
