Orthogroup	BCOP.longest_only	DMEL.longest_only
OG0004804	LOC119070545|XP_037030813.1|BCOP	CG31522|NP_001262254.1|DMEL
OG0004805	LOC119067280|XP_037026052.1|BCOP	CG16779|NP_649896.2|DMEL
OG0004806	LOC119068779|XP_037028433.1|BCOP	CG1764|NP_572871.1|DMEL
OG0004807	LOC119079932|XP_037043930.1|BCOP	CG11839|NP_733077.3|DMEL
OG0004808	LOC119077387|XP_037040481.1|BCOP	mtTFB2|NP_649971.1|DMEL
OG0004809	LOC119083955|XP_037049661.1|BCOP	CG17272|NP_650917.1|DMEL
OG0004810	LOC119083935|XP_037049648.1|BCOP	CG17270|NP_650915.1|DMEL
OG0004811	LOC119070082|XP_037030285.1|BCOP	Psn|NP_524184.1|DMEL
OG0004812	LOC119069596|XP_037029581.1|BCOP	ps|NP_001262415.1|DMEL
OG0004813	LOC119079861|XP_037043833.1|BCOP	Ndc1|NP_651191.1|DMEL
OG0004814	LOC119067023|XP_037025646.1|BCOP	FBXO11|NP_649954.1|DMEL
OG0004815	LOC119083592|XP_037049229.1|BCOP	dtn|NP_001284933.1|DMEL
OG0004816	LOC119069056|XP_037028825.1|BCOP	CG11294|NP_572500.1|DMEL
OG0004817	LOC119069060|XP_037028830.1|BCOP	Ppt1|NP_727284.1|DMEL
OG0004818	LOC119067224|XP_037025965.1|BCOP	Arl2|NP_476886.1|DMEL
OG0004819	LOC119068473|XP_037027980.1|BCOP	Ublcp1|NP_651118.1|DMEL
OG0004820	LOC119068667|XP_037028244.1|BCOP	Fancl|NP_649974.1|DMEL
OG0004821	LOC119085770|XP_037052157.1|BCOP	CG7896|NP_651754.1|DMEL
OG0004822	LOC119069781|XP_037029818.1|BCOP	NK7.1|NP_650357.2|DMEL
OG0004823	LOC119068767|XP_037028415.1|BCOP	f-cup|NP_001262544.1|DMEL
OG0004824	LOC119068789|XP_037028443.1|BCOP	ninaB|NP_650307.2|DMEL
OG0004825	LOC119085044|XP_037051150.1|BCOP	myo|NP_726604.1|DMEL
OG0004826	LOC119085265|XP_037051511.1|BCOP	ECSIT|NP_649602.2|DMEL
OG0004827	LOC119068308|XP_037027748.1|BCOP	Skp2|NP_730815.2|DMEL
OG0004828	LOC119069743|XP_037029777.1|BCOP	CG10375|NP_651185.1|DMEL
OG0004829	LOC119080458|XP_037044723.1|BCOP, LOC119069839|XP_037029902.1|BCOP	Slimp|NP_732958.1|DMEL
OG0004830	LOC119067939|XP_037027150.1|BCOP	CG34402|NP_001097756.1|DMEL
OG0004831	LOC119073984|XP_037035790.1|BCOP, LOC119073982|XP_037035788.1|BCOP	CG10467|NP_648026.1|DMEL
OG0004832	LOC119073289|XP_037034570.1|BCOP, LOC119079077|XP_037042822.1|BCOP	Snx3|NP_650214.1|DMEL
OG0004833	LOC119067299|XP_037026095.1|BCOP	noi|NP_477114.1|DMEL
OG0004834	LOC119067924|XP_037027126.1|BCOP	Rpn9|NP_651177.1|DMEL
OG0004835	LOC119070460|XP_037030708.1|BCOP	nau|NP_476650.1|DMEL
OG0004836	LOC119074901|XP_037037146.1|BCOP, LOC119074869|XP_037037092.1|BCOP	wda|NP_651136.1|DMEL
OG0004837	LOC119072528|XP_037033671.1|BCOP	CG4074|NP_649249.2|DMEL
OG0004838	LOC119070505|XP_037030757.1|BCOP	CG42633|NP_001163583.1|DMEL
OG0004839	LOC119070503|XP_037030747.1|BCOP	CG45076|NP_650015.3|DMEL, fau|NP_731505.1|DMEL
OG0004840	LOC119077749|XP_037040952.1|BCOP	Dis3|NP_651246.2|DMEL
OG0004841	LOC119082998|XP_037048532.1|BCOP	Rnmt|NP_523568.2|DMEL
OG0004842	LOC119069119|XP_037028911.1|BCOP	CG2006|NP_001189310.1|DMEL
OG0004843	LOC119068430|XP_037027895.1|BCOP	Wdr37|NP_650723.1|DMEL
OG0004844	LOC119067104|XP_037025763.1|BCOP	Ttc30|NP_001097155.2|DMEL
OG0004845	LOC119067100|XP_037025758.1|BCOP	CG12163|NP_730901.1|DMEL
OG0004846	LOC119066722|XP_037025232.1|BCOP	CG3246|NP_608781.2|DMEL
OG0004847	LOC119072915|XP_037034128.1|BCOP	Sec5|NP_608780.1|DMEL
OG0004848	LOC119073856|XP_037035614.1|BCOP	AdSL|NP_650586.2|DMEL
OG0004849	LOC119081136|XP_037045779.1|BCOP	PAPLA1|NP_609185.1|DMEL
OG0004850	LOC119085749|XP_037052126.1|BCOP	Antp|NP_996167.1|DMEL
OG0004851	LOC119085754|XP_037052132.1|BCOP	ftz|NP_477498.1|DMEL
OG0004852	LOC119085767|XP_037052147.1|BCOP	pb|NP_476669.3|DMEL
OG0004853	LOC119081784|XP_037046889.1|BCOP	CG9752|NP_611573.1|DMEL
OG0004854	LOC119084865|XP_037050895.1|BCOP	RhoGAP68F|NP_648552.1|DMEL
OG0004855	LOC119071857|XP_037032812.1|BCOP, LOC119082833|XP_037048383.1|BCOP	Fuca|NP_648472.1|DMEL
OG0004856	LOC119073469|XP_037034868.1|BCOP	Clk|NP_001014576.1|DMEL
OG0004857	LOC119082492|XP_037047901.1|BCOP, LOC119079805|XP_037043768.1|BCOP	Dbx|NP_647677.2|DMEL
OG0004858	LOC119079828|XP_037043787.1|BCOP	pbl|NP_523965.2|DMEL
OG0004859	LOC119073158|XP_037034355.1|BCOP, LOC119073157|XP_037034354.1|BCOP	CG8111|NP_648162.2|DMEL
OG0004860	LOC119081295|XP_037045953.1|BCOP, LOC119084593|XP_037050537.1|BCOP	RpL8|NP_524726.1|DMEL
OG0004861	LOC119081072|XP_037045692.1|BCOP	CG42268|NP_001261648.1|DMEL
OG0004862	LOC119074388|XP_037036406.1|BCOP	CG43897|NP_001261659.1|DMEL
OG0004863	LOC119084931|XP_037050965.1|BCOP	scny|NP_729092.1|DMEL
OG0004864	LOC119081219|XP_037045838.1|BCOP	PMP34|NP_728982.1|DMEL
OG0004865	LOC119080887|XP_037045361.1|BCOP	mRpS22|NP_524537.1|DMEL
OG0004866	LOC119080369|XP_037044561.1|BCOP	Cdc27|NP_648093.2|DMEL
OG0004867	LOC119073990|XP_037035795.1|BCOP	CG13185|NP_001097279.2|DMEL
OG0004868	LOC119079744|XP_037043708.1|BCOP	Pngl|NP_610192.1|DMEL
OG0004869	LOC119081377|XP_037046154.1|BCOP	Tdc1|NP_610226.2|DMEL
OG0004870	LOC119081382|XP_037046165.1|BCOP	Mob4|NP_001246151.1|DMEL
OG0004871	LOC119078931|XP_037042571.1|BCOP	CG11414|NP_611932.2|DMEL
OG0004872	LOC119081560|XP_037046484.1|BCOP	RpL19|NP_476631.1|DMEL
OG0004873	LOC119071534|XP_037032314.1|BCOP	CG7840|NP_609203.1|DMEL
OG0004874	LOC119077748|XP_037040934.1|BCOP	CG5948|NP_651440.1|DMEL
OG0004875	LOC119068412|XP_037027870.1|BCOP	htk|NP_573330.3|DMEL
OG0004876	LOC119072503|XP_037033642.1|BCOP	CG16989|NP_569860.3|DMEL
OG0004877	LOC119075483|XP_037037829.1|BCOP	CG10907|NP_648508.1|DMEL
OG0004878	LOC119080515|XP_037044819.1|BCOP	U2A|NP_610315.1|DMEL
OG0004879	LOC119073821|XP_037035500.1|BCOP	CG4049|NP_611885.3|DMEL
OG0004880	LOC119073313|XP_037034596.1|BCOP	CG7519|NP_649318.1|DMEL
OG0004881	LOC119081274|XP_037045925.1|BCOP	Vps8|NP_648048.1|DMEL
OG0004882	LOC119081283|XP_037045939.1|BCOP	RpL18|NP_648091.1|DMEL
OG0004883	LOC119081280|XP_037045935.1|BCOP	CG1271|NP_647763.1|DMEL
OG0004884	LOC119073428|XP_037034784.1|BCOP	Khc-73|NP_001261000.1|DMEL
OG0004885	LOC119076083|XP_037038629.1|BCOP	Mos|NP_610817.1|DMEL
OG0004886	LOC119080153|XP_037044265.1|BCOP	CG8389|NP_725515.1|DMEL
OG0004887	LOC119080147|XP_037044261.1|BCOP	Ote|NP_476664.2|DMEL
OG0004888	LOC119075404|XP_037037746.1|BCOP	CG15099|NP_001261081.1|DMEL
OG0004889	LOC119074112|XP_037035973.1|BCOP	Pal1|NP_610537.2|DMEL
OG0004890	LOC119080893|XP_037045368.1|BCOP	CG8192|NP_611047.2|DMEL
OG0004891	LOC119070729|XP_037031080.1|BCOP	CG4645|NP_572841.1|DMEL
OG0004892	LOC119071890|XP_037032884.1|BCOP	Rgk2|NP_001286577.1|DMEL
OG0004893	LOC119079913|XP_037043898.1|BCOP	CG4610|NP_611677.1|DMEL
OG0004894	LOC119077347|XP_037040431.1|BCOP	SCCRO3|NP_610828.2|DMEL
OG0004895	LOC119074084|XP_037035934.1|BCOP	bw|NP_523824.1|DMEL
OG0004896	LOC119085038|XP_037051129.1|BCOP	Jabba|NP_001137703.1|DMEL
OG0004897	LOC119081407|XP_037046196.1|BCOP	Mctp|NP_001261078.1|DMEL
OG0004898	LOC119073887|XP_037035667.1|BCOP	14-3-3zeta|NP_476885.2|DMEL
OG0004899	LOC119079716|XP_037043667.1|BCOP	shn|NP_001260883.1|DMEL
OG0004900	LOC119079987|XP_037044039.1|BCOP	CG1371|NP_610551.1|DMEL
OG0004901	LOC119079334|XP_037043047.1|BCOP	egr|NP_724878.2|DMEL
OG0004902	LOC119070375|XP_037030578.1|BCOP	CG12024|NP_647670.3|DMEL
OG0004903	LOC119084961|XP_037051004.1|BCOP	Vps35|NP_726175.3|DMEL
OG0004904	LOC119074005|XP_037035834.1|BCOP	Mettl3|NP_651204.1|DMEL
OG0004905	LOC119073847|XP_037035584.1|BCOP	sax|NP_001246193.1|DMEL
OG0004906	LOC119080319|XP_037044488.1|BCOP	CG4022|NP_648307.1|DMEL
OG0004907	LOC119080380|XP_037044582.1|BCOP	mRpL50|NP_648092.1|DMEL
OG0004908	LOC119080341|XP_037044532.1|BCOP, LOC119080342|XP_037044533.1|BCOP	fng|NP_524191.1|DMEL
OG0004909	LOC119071877|XP_037032854.1|BCOP	Pka-R1|NP_001189150.1|DMEL
OG0004910	LOC119071865|XP_037032825.1|BCOP	CG3618|NP_649262.1|DMEL
OG0004911	LOC119077381|XP_037040472.1|BCOP	Ythdc1|NP_647811.2|DMEL
OG0004912	LOC119080320|XP_037044493.1|BCOP, LOC119080321|XP_037044494.1|BCOP	Cpr67B|NP_648306.1|DMEL
OG0004913	LOC119084868|XP_037050900.1|BCOP	DMAP1|NP_611503.1|DMEL
OG0004914	LOC119076239|XP_037038800.1|BCOP	Fem-1|NP_611508.1|DMEL
OG0004915	LOC119075480|XP_037037825.1|BCOP	CG13585|NP_611928.1|DMEL
OG0004916	LOC119080698|XP_037045046.1|BCOP	DAT|NP_001261026.1|DMEL
OG0004917	LOC119074973|XP_037037271.1|BCOP	Nf-YA|NP_648313.1|DMEL
OG0004918	LOC119073188|XP_037034394.1|BCOP	MTF-1|NP_001097560.1|DMEL
OG0004919	LOC119081123|XP_037045761.1|BCOP	CG11539|NP_651877.1|DMEL
OG0004920	LOC119076625|XP_037039390.1|BCOP	Grasp65|NP_649160.1|DMEL
OG0004921	LOC119075016|XP_037037322.1|BCOP	Sh3beta|NP_001189057.1|DMEL
OG0004922	LOC119067779|XP_037026813.1|BCOP	RpL14|NP_523975.1|DMEL
OG0004923	LOC119079333|XP_037043051.1|BCOP	TfIIEbeta|NP_523923.1|DMEL
OG0004924	LOC119080455|XP_037044718.1|BCOP, LOC119074859|XP_037037067.1|BCOP	Prdm13|NP_648032.1|DMEL
OG0004925	LOC119083668|XP_037049348.1|BCOP	Trh|NP_612080.1|DMEL
OG0004926	LOC119086074|XP_037052548.1|BCOP	CG8519|NP_648054.2|DMEL
OG0004927	LOC119073245|XP_037034460.1|BCOP	Rdl|NP_001261617.1|DMEL
OG0004928	LOC119083561|XP_037049175.1|BCOP	tn|NP_001137707.1|DMEL
OG0004929	LOC119073144|XP_037034337.1|BCOP, LOC119073142|XP_037034335.1|BCOP	Ptpmeg|NP_612031.3|DMEL
OG0004930	LOC119081722|XP_037046759.1|BCOP	MCPH1|NP_001163123.1|DMEL
OG0004931	LOC119081831|XP_037046963.1|BCOP, LOC119075139|XP_037037418.1|BCOP	CG11110|NP_611501.1|DMEL
OG0004932	LOC119073436|XP_037034812.1|BCOP	Dis3l2|NP_728490.1|DMEL
OG0004933	LOC119079833|XP_037043794.1|BCOP	Cdk4|NP_477196.1|DMEL
OG0004934	LOC119079265|XP_037042938.1|BCOP	or|NP_536793.1|DMEL
OG0004935	LOC119080367|XP_037044559.1|BCOP	Dp1|NP_523781.2|DMEL
OG0004936	LOC119080314|XP_037044484.1|BCOP	Tie|NP_523928.1|DMEL
OG0004937	LOC119081616|XP_037046557.1|BCOP	CG7376|NP_648034.1|DMEL
OG0004938	LOC119079896|XP_037043880.1|BCOP	CG7457|NP_648150.1|DMEL
OG0004939	LOC119077464|XP_037040565.1|BCOP	fal|NP_001137974.1|DMEL
OG0004940	LOC119077365|XP_037040445.1|BCOP	CG32206|NP_788538.2|DMEL
OG0004941	LOC119079991|XP_037044049.1|BCOP	elg1|NP_996103.1|DMEL
OG0004942	LOC119076517|XP_037039201.1|BCOP	Msr-110|NP_729078.1|DMEL
OG0004943	LOC119076891|XP_037039794.1|BCOP	DNApol-alpha50|NP_523972.2|DMEL
OG0004944	LOC119081254|XP_037045884.1|BCOP	CG42304|NP_728769.2|DMEL
OG0004945	LOC119071639|XP_037032495.1|BCOP	CG15237|NP_610238.2|DMEL
OG0004946	LOC119066317|XP_037024601.1|BCOP	CG7611|NP_649326.1|DMEL
OG0004947	LOC119084690|XP_037050665.1|BCOP	RpL23A|NP_001356972.1|DMEL
OG0004948	LOC119076038|XP_037038560.1|BCOP	CG13930|NP_647645.1|DMEL
OG0004949	LOC119076222|XP_037038775.1|BCOP	CG7991|NP_647649.2|DMEL
OG0004950	LOC119073892|XP_037035675.1|BCOP	CG34453|NP_001097458.2|DMEL
OG0004951	LOC119068251|XP_037027682.1|BCOP	mfrn|NP_651600.1|DMEL
OG0004952	LOC119077106|XP_037040164.1|BCOP	thoc6|NP_648557.1|DMEL
OG0004953	LOC119084905|XP_037050955.1|BCOP	PDCD-5|NP_648848.1|DMEL
OG0004954	LOC119073320|XP_037034605.1|BCOP	l_3_72Dn|NP_001261930.1|DMEL
OG0004955	LOC119079260|XP_037042935.1|BCOP, LOC119079419|XP_037043218.1|BCOP	CG10075|NP_648064.1|DMEL
OG0004956	LOC119079417|XP_037043215.1|BCOP	oys|NP_610546.1|DMEL
OG0004957	LOC119073733|XP_037035260.1|BCOP	CG14964|NP_647779.2|DMEL
OG0004958	LOC119081433|XP_037046249.1|BCOP	Rh7|NP_524035.2|DMEL
OG0004959	LOC119074040|XP_037035881.1|BCOP	CG9760|NP_001261746.1|DMEL
OG0004960	LOC119078298|XP_037041687.1|BCOP	Nrx-IV|NP_729787.2|DMEL
OG0004961	LOC119084962|XP_037051006.1|BCOP	Caf1-105|NP_610589.2|DMEL
OG0004962	LOC119073263|XP_037034536.1|BCOP	CG10565|NP_649284.1|DMEL
OG0004963	LOC119084801|XP_037050763.1|BCOP	CG14073|NP_649060.1|DMEL
OG0004964	LOC119081263|XP_037045899.1|BCOP	CG8108|NP_648367.1|DMEL
OG0004965	LOC119080539|XP_037044848.1|BCOP	Srp19|NP_477135.2|DMEL
OG0004966	LOC119080490|XP_037044777.1|BCOP	qm|NP_523958.2|DMEL
OG0004967	LOC119081371|XP_037046145.1|BCOP	PGAP3|NP_610223.1|DMEL
OG0004968	LOC119080918|XP_037045429.1|BCOP	Syx17|NP_001261414.1|DMEL
OG0004969	LOC119083682|XP_037049362.1|BCOP	CG8366|NP_611068.3|DMEL
OG0004970	LOC119080913|XP_037045415.1|BCOP	slow|NP_647898.3|DMEL
OG0004971	LOC119080915|XP_037045420.1|BCOP	DopEcR|NP_647897.2|DMEL
OG0004972	LOC119080925|XP_037045440.1|BCOP	CG43781|NP_001261506.1|DMEL
OG0004973	LOC119080934|XP_037045449.1|BCOP	Tudor-SN|NP_612021.1|DMEL
OG0004974	LOC119080720|XP_037045101.1|BCOP	DEF8|NP_648549.1|DMEL
OG0004975	LOC119080177|XP_037044298.1|BCOP	CG15012|NP_001163347.1|DMEL
OG0004976	LOC119082796|XP_037048338.1|BCOP	CG10866|NP_647838.1|DMEL
OG0004977	LOC119073470|XP_037034870.1|BCOP	l_2_dtl|NP_524871.1|DMEL
OG0004978	LOC119084805|XP_037050771.1|BCOP	PIG-O|NP_611332.1|DMEL
OG0004979	LOC119080645|XP_037044953.1|BCOP	CG13670|NP_648207.1|DMEL
OG0004980	LOC119071510|XP_037032268.1|BCOP	AIMP2|NP_648782.2|DMEL
OG0004981	LOC119071300|XP_037032073.1|BCOP	Gem2|NP_649092.1|DMEL
OG0004982	LOC119071251|XP_037031984.1|BCOP	MESR6|NP_001262033.1|DMEL
OG0004983	LOC119073305|XP_037034582.1|BCOP	CG6674|NP_648377.1|DMEL
OG0004984	LOC119073303|XP_037034580.1|BCOP	axed|NP_001356975.1|DMEL
OG0004985	LOC119083866|XP_037049567.1|BCOP	ABCB7|NP_728642.2|DMEL
OG0004986	LOC119072209|XP_037033277.1|BCOP	CG5290|NP_649026.1|DMEL
OG0004987	LOC119080661|XP_037044980.1|BCOP	CG9674|NP_001246804.1|DMEL
OG0004988	LOC119080695|XP_037045039.1|BCOP	GC|NP_523885.2|DMEL
OG0004989	LOC119080758|XP_037045213.1|BCOP	nudC|NP_648923.1|DMEL
OG0004990	LOC119073677|XP_037035179.1|BCOP	CG34115|NP_001036564.1|DMEL
OG0004991	LOC119080383|XP_037044585.1|BCOP	Prp8|NP_610735.1|DMEL
OG0004992	LOC119080381|XP_037044583.1|BCOP	CG8407|NP_610734.1|DMEL
OG0004994	LOC119077236|XP_037040301.1|BCOP	CG12017|NP_647798.1|DMEL
OG0004997	LOC119075127|XP_037037408.1|BCOP, LOC119084529|XP_037050434.1|BCOP	Ric|NP_477211.1|DMEL
OG0004998	LOC119080350|XP_037044547.1|BCOP	dup|NP_524878.1|DMEL
OG0004999	LOC119085242|XP_037051460.1|BCOP	AlaRS-m|NP_523932.2|DMEL
OG0005000	LOC119073414|XP_037034757.1|BCOP	trsn|NP_610591.1|DMEL
OG0005001	LOC119075762|XP_037038201.1|BCOP	CG13676|NP_648179.3|DMEL
OG0005002	LOC119077769|XP_037040978.1|BCOP	CG4115|NP_650179.1|DMEL
OG0005003	LOC119080535|XP_037044843.1|BCOP	UbcE2M|NP_648187.1|DMEL
OG0005004	LOC119081614|XP_037046555.1|BCOP	CG10064|NP_648065.1|DMEL
OG0005005	LOC119079297|XP_037042979.1|BCOP	CG14085|NP_649101.2|DMEL
OG0005006	LOC119079664|XP_037043609.1|BCOP	Herc4|NP_001261249.1|DMEL
OG0005007	LOC119079272|XP_037042946.1|BCOP	anchor|NP_001261995.1|DMEL
OG0005008	LOC119079683|XP_037043635.1|BCOP	cep290|NP_612064.1|DMEL
OG0005009	LOC119073419|XP_037034759.1|BCOP	QIL1|NP_648983.1|DMEL
OG0005010	LOC119078133|XP_037041530.1|BCOP	CG10361|NP_648509.1|DMEL
OG0005011	LOC119072370|XP_037033460.1|BCOP	CG3907|NP_611870.3|DMEL
OG0005012	LOC119080448|XP_037044708.1|BCOP	Sin|NP_524192.2|DMEL
OG0005013	LOC119074550|XP_037036624.1|BCOP	Rel|NP_477094.1|DMEL
OG0005015	LOC119079346|XP_037043071.1|BCOP	Kap-alpha1|NP_524167.1|DMEL
OG0005016	LOC119074671|XP_037036853.1|BCOP	Notum|NP_730096.2|DMEL
OG0005017	LOC119066121|XP_037024300.1|BCOP	Unr|NP_001137912.1|DMEL
OG0005018	LOC119076971|XP_037039962.1|BCOP	CG13893|NP_612042.3|DMEL
OG0005019	LOC119076429|XP_037039073.1|BCOP	Pgm1|NP_524675.1|DMEL
OG0005020	LOC119081392|XP_037046174.1|BCOP	CG12134|NP_001369072.1|DMEL
OG0005021	LOC119077651|XP_037040766.1|BCOP	CG5056|NP_609391.1|DMEL
OG0005022	LOC119068432|XP_037027897.1|BCOP	CG17249|NP_647638.1|DMEL
OG0005023	LOC119079831|XP_037043792.1|BCOP	CG30001|NP_724825.2|DMEL
OG0005024	LOC119076642|XP_037039408.1|BCOP	Cht2|NP_477298.2|DMEL
OG0005025	LOC119074896|XP_037037138.1|BCOP	mRRF1|NP_648302.2|DMEL
OG0005026	LOC119081220|XP_037045839.1|BCOP	CG7550|NP_648176.1|DMEL
OG0005027	LOC119073701|XP_037035196.1|BCOP	CG12605|NP_647845.2|DMEL
OG0005028	LOC119068477|XP_037027983.1|BCOP	CG5961|NP_650206.1|DMEL
OG0005029	LOC119075588|XP_037037955.1|BCOP	CycT|NP_524127.2|DMEL
OG0005030	LOC119068277|XP_037027706.1|BCOP	Gk1|NP_524655.1|DMEL
OG0005031	LOC119086060|XP_037052530.1|BCOP	simj|NP_001261685.1|DMEL
OG0005032	LOC119076635|XP_037039398.1|BCOP	CG10510|NP_649291.2|DMEL
OG0005033	LOC119081726|XP_037046767.1|BCOP	Blimp-1|NP_001261442.1|DMEL
OG0005034	LOC119081823|XP_037046954.1|BCOP	lin-28|NP_647983.1|DMEL
OG0005035	LOC119080717|XP_037045094.1|BCOP	park|NP_730600.1|DMEL
OG0005036	LOC119067221|XP_037025963.1|BCOP	CG16984|NP_647729.1|DMEL
OG0005037	LOC119073608|XP_037035078.1|BCOP	Cpsf5|NP_001036597.1|DMEL
OG0005038	LOC119075194|XP_037037482.1|BCOP	CG14971|NP_647817.2|DMEL
OG0005039	LOC119070323|XP_037030486.1|BCOP	Vps53|NP_608825.2|DMEL
OG0005040	LOC119073817|XP_037035489.1|BCOP	CG7324|NP_649305.1|DMEL
OG0005041	LOC119081329|XP_037046011.1|BCOP	ICA69|NP_649283.1|DMEL
OG0005042	LOC119084797|XP_037050757.1|BCOP	CG12093|NP_647747.1|DMEL
OG0005043	LOC119073901|XP_037035685.1|BCOP	mRpL54|NP_611541.1|DMEL
OG0005044	LOC119069510|XP_037029486.1|BCOP	cpa|NP_611539.1|DMEL
OG0005045	LOC119066172|XP_037024369.1|BCOP	ND-B14.7|NP_611538.1|DMEL
OG0005046	LOC119078148|XP_037041519.1|BCOP	CG5189|NP_611334.1|DMEL
OG0005047	LOC119080703|XP_037045057.1|BCOP	nst|NP_648588.1|DMEL
OG0005048	LOC119073804|XP_037035460.1|BCOP	eIF2beta|NP_524043.1|DMEL
OG0005049	LOC119077285|XP_037040331.1|BCOP	CG42337|NP_649286.2|DMEL
OG0005050	LOC119082843|XP_037048397.1|BCOP	CG8878|NP_610733.1|DMEL
OG0005051	LOC119080690|XP_037045023.1|BCOP	AcCoAS|NP_730611.1|DMEL
OG0005052	LOC119080743|XP_037045187.1|BCOP	CG12974|NP_730613.2|DMEL
OG0005053	LOC119084626|XP_037050589.1|BCOP	CG4364|NP_609305.1|DMEL
OG0005054	LOC119073254|XP_037034514.1|BCOP	RhoBTB|NP_001262107.1|DMEL
OG0005055	LOC119083451|XP_037049073.1|BCOP	Alr|NP_001259731.1|DMEL
OG0005056	LOC119073358|XP_037034655.1|BCOP	CG12964|NP_611040.2|DMEL
OG0005057	LOC119080191|XP_037044325.1|BCOP	CG7546|NP_001137904.1|DMEL
OG0005058	LOC119073798|XP_037035428.1|BCOP	shep|NP_001246636.1|DMEL
OG0005059	LOC119081776|XP_037046877.1|BCOP	SiaT|NP_523853.1|DMEL
OG0005060	LOC119081749|XP_037046819.1|BCOP	Mmp1|NP_726473.2|DMEL
OG0005061	LOC119068733|XP_037028325.1|BCOP	epsilonCOP|NP_609037.1|DMEL
OG0005062	LOC119083564|XP_037049183.1|BCOP	SERCA|NP_726381.1|DMEL
OG0005063	LOC119079879|XP_037043857.1|BCOP	Yeti|NP_001137537.1|DMEL
OG0005064	LOC119080420|XP_037044655.1|BCOP	IntS9|NP_648838.3|DMEL
OG0005065	LOC119073445|XP_037034831.1|BCOP	Corin|NP_610297.2|DMEL
OG0005066	LOC119073516|XP_037034937.1|BCOP	Syn2|NP_788381.1|DMEL
OG0005067	LOC119073946|XP_037035716.1|BCOP	CG5819|NP_611660.1|DMEL
OG0005068	LOC119084242|XP_037050037.1|BCOP	geko|NP_524980.1|DMEL
OG0005069	LOC119074502|XP_037036552.1|BCOP	CG8726|NP_610341.2|DMEL
OG0005070	LOC119073865|XP_037035627.1|BCOP	Sox14|NP_476894.1|DMEL
OG0005071	LOC119073318|XP_037034603.1|BCOP	TfIIEalpha|NP_524026.1|DMEL
OG0005072	LOC119079369|XP_037043134.1|BCOP	CG12773|NP_569905.1|DMEL
OG0005073	LOC119084020|XP_037049731.1|BCOP	CG5721|NP_611306.1|DMEL
OG0005074	LOC119079755|XP_037043732.1|BCOP	Sarm|NP_001246662.1|DMEL
OG0005075	LOC119073709|XP_037035216.1|BCOP	eEFSec|NP_611584.1|DMEL
OG0005076	LOC119081356|XP_037046100.1|BCOP	Syx6|NP_995816.1|DMEL
OG0005078	LOC119066068|XP_037024191.1|BCOP	CG10357|NP_647821.2|DMEL
OG0005079	LOC119083647|XP_037049312.1|BCOP	CG12851|NP_611987.3|DMEL
OG0005081	LOC119081654|XP_037046631.1|BCOP	vimar|NP_995767.1|DMEL
OG0005082	LOC119073347|XP_037034636.1|BCOP	CG12713|NP_648806.1|DMEL
OG0005083	LOC119066271|XP_037024524.1|BCOP	MED20|NP_001260223.1|DMEL
OG0005084	LOC119080906|XP_037045392.1|BCOP	CG17364|NP_788506.1|DMEL
OG0005085	LOC119074188|XP_037036076.1|BCOP	CG7638|NP_648439.1|DMEL
OG0005086	LOC119074143|XP_037036035.1|BCOP	CG11127|NP_610283.1|DMEL
OG0005087	LOC119079836|XP_037043797.1|BCOP	Ae2|NP_648357.1|DMEL
OG0005088	LOC119081623|XP_037046566.1|BCOP	CG13229|NP_610637.1|DMEL
OG0005089	LOC119081622|XP_037046565.1|BCOP	CG12391|NP_610639.1|DMEL
OG0005090	LOC119078736|XP_037042313.1|BCOP	CG11257|NP_611419.1|DMEL
OG0005091	LOC119074079|XP_037035920.1|BCOP	GLS|NP_001163129.1|DMEL
OG0005092	LOC119080297|XP_037044466.1|BCOP	CG7506|NP_648144.3|DMEL
OG0005093	LOC119073538|XP_037034978.1|BCOP	Deaf1|NP_524169.1|DMEL
OG0005094	LOC119079921|XP_037043911.1|BCOP	Eip63E|NP_001261373.1|DMEL
OG0005095	LOC119073356|XP_037034653.1|BCOP	NKAIN|NP_611975.3|DMEL
OG0005096	LOC119084417|XP_037050285.1|BCOP	Prx6005|NP_523463.2|DMEL
OG0005098	LOC119073864|XP_037035626.1|BCOP	pio|NP_726461.1|DMEL
OG0005099	LOC119080633|XP_037044937.1|BCOP	ETH|NP_524699.1|DMEL
OG0005100	LOC119066591|XP_037025080.1|BCOP	Orc4|NP_477320.1|DMEL
OG0005101	LOC119074464|XP_037036500.1|BCOP	mdlc|NP_650865.1|DMEL
OG0005102	LOC119066109|XP_037024286.1|BCOP	RIC-3|NP_611537.2|DMEL
OG0005103	LOC119079440|XP_037043248.1|BCOP	mr|NP_611862.1|DMEL
OG0005104	LOC119079442|XP_037043250.1|BCOP	Chrac-14|NP_476646.2|DMEL
OG0005105	LOC119081464|XP_037046348.1|BCOP	tap|NP_524124.1|DMEL
OG0005106	LOC119077367|XP_037040448.1|BCOP	Shab|NP_001189037.1|DMEL
OG0005107	LOC119080045|XP_037044142.1|BCOP, LOC119080631|XP_037044933.1|BCOP	CG32281|NP_728821.2|DMEL
OG0005108	LOC119081331|XP_037046016.1|BCOP	mRpS16|NP_523737.1|DMEL
OG0005109	LOC119071266|XP_037032021.1|BCOP	CG34348|NP_001096954.1|DMEL
OG0005110	LOC119073753|XP_037035307.1|BCOP	spd-2|NP_648906.1|DMEL
