Orthogroup	BCOP.longest_only	DMAU.longest_only
OG0004845	LOC119067100|XP_037025758.1|BCOP	LOC117142791|XP_033162881.1|DMAU
OG0004846	LOC119066722|XP_037025232.1|BCOP	LOC117150340|XP_033173079.1|DMAU
OG0004847	LOC119072915|XP_037034128.1|BCOP	LOC117150336|XP_033173075.1|DMAU
OG0004848	LOC119073856|XP_037035614.1|BCOP	LOC117143894|XP_033164689.1|DMAU
OG0004849	LOC119081136|XP_037045779.1|BCOP	LOC117150300|XP_033173014.1|DMAU
OG0004850	LOC119085749|XP_037052126.1|BCOP	LOC117144511|XP_033165593.1|DMAU
OG0004851	LOC119085754|XP_037052132.1|BCOP	LOC117145372|XP_033166887.1|DMAU
OG0004852	LOC119085767|XP_037052147.1|BCOP	LOC117143349|XP_033163911.1|DMAU
OG0004853	LOC119081784|XP_037046889.1|BCOP	LOC117137962|XP_033155624.1|DMAU
OG0004854	LOC119084865|XP_037050895.1|BCOP	LOC117139802|XP_033158314.1|DMAU
OG0004855	LOC119071857|XP_037032812.1|BCOP, LOC119082833|XP_037048383.1|BCOP	LOC117141257|XP_033160517.1|DMAU
OG0004856	LOC119073469|XP_037034868.1|BCOP	LOC117140543|XP_033159425.1|DMAU
OG0004857	LOC119082492|XP_037047901.1|BCOP, LOC119079805|XP_037043768.1|BCOP	LOC117141055|XP_033160232.1|DMAU
OG0004858	LOC119079828|XP_037043787.1|BCOP	LOC117140263|XP_033158975.1|DMAU
OG0004859	LOC119073158|XP_037034355.1|BCOP, LOC119073157|XP_037034354.1|BCOP	LOC117139619|XP_033157963.1|DMAU
OG0004860	LOC119081295|XP_037045953.1|BCOP, LOC119084593|XP_037050537.1|BCOP	LOC117140975|XP_033160114.1|DMAU
OG0004861	LOC119081072|XP_037045692.1|BCOP	LOC117138971|XP_033156912.1|DMAU
OG0004862	LOC119074388|XP_037036406.1|BCOP	LOC117140900|XP_033159962.1|DMAU
OG0004863	LOC119084931|XP_037050965.1|BCOP	LOC117140924|XP_033160007.1|DMAU
OG0004864	LOC119081219|XP_037045838.1|BCOP	LOC117139413|XP_033157581.1|DMAU
OG0004865	LOC119080887|XP_037045361.1|BCOP	LOC117142953|XP_033163169.1|DMAU
OG0004866	LOC119080369|XP_037044561.1|BCOP	LOC117139766|XP_033158254.1|DMAU
OG0004867	LOC119073990|XP_037035795.1|BCOP	LOC117137865|XP_033155473.1|DMAU
OG0004868	LOC119079744|XP_037043708.1|BCOP	LOC117136468|XP_033153291.1|DMAU
OG0004869	LOC119081377|XP_037046154.1|BCOP	LOC117136171|XP_033152804.1|DMAU
OG0004870	LOC119081382|XP_037046165.1|BCOP	LOC117136174|XP_033152807.1|DMAU
OG0004871	LOC119078931|XP_037042571.1|BCOP	LOC117136830|XP_033153800.1|DMAU
OG0004872	LOC119081560|XP_037046484.1|BCOP	LOC117137813|XP_033155383.1|DMAU
OG0004873	LOC119071534|XP_037032314.1|BCOP	LOC117138054|XP_033155769.1|DMAU
OG0004874	LOC119077748|XP_037040934.1|BCOP	LOC117144798|XP_033166065.1|DMAU
OG0004875	LOC119068412|XP_037027870.1|BCOP	LOC117148615|XP_033171993.1|DMAU
OG0004876	LOC119072503|XP_037033642.1|BCOP	LOC117146350|XP_033168392.1|DMAU
OG0004877	LOC119075483|XP_037037829.1|BCOP	LOC117139117|XP_033157151.1|DMAU
OG0004878	LOC119080515|XP_037044819.1|BCOP	LOC117138207|XP_033156032.1|DMAU
OG0004879	LOC119073821|XP_037035500.1|BCOP	LOC117137750|XP_033155247.1|DMAU
OG0004880	LOC119073313|XP_037034596.1|BCOP	LOC117141980|XP_033161680.1|DMAU
OG0004881	LOC119081274|XP_037045925.1|BCOP	LOC117139795|XP_033158301.1|DMAU
OG0004882	LOC119081283|XP_037045939.1|BCOP	LOC117140661|XP_033159596.1|DMAU
OG0004883	LOC119081280|XP_037045935.1|BCOP	LOC117141302|XP_033160573.1|DMAU
OG0004884	LOC119073428|XP_037034784.1|BCOP	LOC117137848|XP_033155441.1|DMAU
OG0004885	LOC119076083|XP_037038629.1|BCOP	LOC117137766|XP_033155277.1|DMAU
OG0004886	LOC119080153|XP_037044265.1|BCOP	LOC117137736|XP_033155208.1|DMAU
OG0004887	LOC119080147|XP_037044261.1|BCOP	LOC117138469|XP_033156489.1|DMAU
OG0004888	LOC119075404|XP_037037746.1|BCOP	LOC117138629|XP_033156734.1|DMAU
OG0004889	LOC119074112|XP_037035973.1|BCOP	LOC117137373|XP_033154666.1|DMAU
OG0004890	LOC119080893|XP_037045368.1|BCOP	LOC117135664|XP_033151946.1|DMAU
OG0004891	LOC119070729|XP_037031080.1|BCOP	LOC117148161|XP_033171287.1|DMAU
OG0004892	LOC119071890|XP_037032884.1|BCOP	LOC117137534|XP_033154912.1|DMAU
OG0004893	LOC119079913|XP_037043898.1|BCOP	LOC117135972|XP_033152471.1|DMAU
OG0004894	LOC119077347|XP_037040431.1|BCOP	LOC117137242|XP_033154495.1|DMAU
OG0004895	LOC119074084|XP_037035934.1|BCOP	LOC117136483|XP_033153313.1|DMAU
OG0004896	LOC119085038|XP_037051129.1|BCOP	LOC117137023|XP_033154111.1|DMAU
OG0004897	LOC119081407|XP_037046196.1|BCOP	LOC117137250|XP_033154501.1|DMAU
OG0004898	LOC119073887|XP_037035667.1|BCOP	LOC117138450|XP_033156455.1|DMAU
OG0004899	LOC119079716|XP_037043667.1|BCOP	LOC117138127|XP_033155882.1|DMAU
OG0004900	LOC119079987|XP_037044039.1|BCOP	LOC117136324|XP_033153069.1|DMAU
OG0004901	LOC119079334|XP_037043047.1|BCOP	LOC117137227|XP_033154475.1|DMAU
OG0004902	LOC119070375|XP_037030578.1|BCOP	LOC117139773|XP_033158269.1|DMAU
OG0004903	LOC119084961|XP_037051004.1|BCOP	LOC117135865|XP_033152285.1|DMAU
OG0004904	LOC119074005|XP_037035834.1|BCOP	LOC117142973|XP_033163214.1|DMAU
OG0004905	LOC119073847|XP_037035584.1|BCOP	LOC117138480|XP_033156500.1|DMAU
OG0004906	LOC119080319|XP_037044488.1|BCOP	LOC117139569|XP_033157861.1|DMAU
OG0004907	LOC119080380|XP_037044582.1|BCOP	LOC117141099|XP_033160306.1|DMAU
OG0004908	LOC119080341|XP_037044532.1|BCOP, LOC119080342|XP_037044533.1|BCOP	LOC117139592|XP_033157898.1|DMAU
OG0004909	LOC119071877|XP_037032854.1|BCOP	LOC117139809|XP_033158327.1|DMAU
OG0004910	LOC119071865|XP_037032825.1|BCOP	LOC117139807|XP_033158325.1|DMAU
OG0004911	LOC119077381|XP_037040472.1|BCOP	LOC117139798|XP_033158309.1|DMAU
OG0004912	LOC119080320|XP_037044493.1|BCOP, LOC119080321|XP_037044494.1|BCOP	LOC117139575|XP_033157872.1|DMAU
OG0004913	LOC119084868|XP_037050900.1|BCOP	LOC117137631|XP_033155054.1|DMAU
OG0004914	LOC119076239|XP_037038800.1|BCOP	LOC117137629|XP_033155051.1|DMAU
OG0004915	LOC119075480|XP_037037825.1|BCOP	LOC117138304|XP_033156196.1|DMAU
OG0004916	LOC119080698|XP_037045046.1|BCOP	LOC117136394|XP_033153178.1|DMAU
OG0004917	LOC119074973|XP_037037271.1|BCOP	LOC117138965|XP_033156901.1|DMAU
OG0004918	LOC119073188|XP_037034394.1|BCOP	LOC117138964|XP_033156898.1|DMAU
OG0004919	LOC119081123|XP_037045761.1|BCOP	LOC117143757|XP_033164464.1|DMAU
OG0004920	LOC119076625|XP_037039390.1|BCOP	LOC117139540|XP_033157806.1|DMAU
OG0004921	LOC119075016|XP_037037322.1|BCOP	LOC117140351|XP_033159093.1|DMAU
OG0004922	LOC119067779|XP_037026813.1|BCOP	LOC117139235|XP_033157332.1|DMAU
OG0004923	LOC119079333|XP_037043051.1|BCOP	LOC117139012|XP_033156995.1|DMAU
OG0004924	LOC119080455|XP_037044718.1|BCOP, LOC119074859|XP_037037067.1|BCOP	LOC117140392|XP_033159151.1|DMAU
OG0004925	LOC119083668|XP_037049348.1|BCOP	LOC117139748|XP_033158200.1|DMAU
OG0004926	LOC119086074|XP_037052548.1|BCOP	LOC117141601|XP_033161008.1|DMAU
OG0004927	LOC119073245|XP_037034460.1|BCOP	LOC117140914|XP_033159988.1|DMAU
OG0004928	LOC119083561|XP_037049175.1|BCOP	LOC117136256|XP_033152966.1|DMAU
OG0004929	LOC119073144|XP_037034337.1|BCOP, LOC119073142|XP_037034335.1|BCOP	LOC117140882|XP_033159916.1|DMAU
OG0004930	LOC119081722|XP_037046759.1|BCOP	LOC117136258|XP_033152967.1|DMAU
OG0004931	LOC119081831|XP_037046963.1|BCOP, LOC119075139|XP_037037418.1|BCOP	LOC117137151|XP_033154352.1|DMAU
OG0004932	LOC119073436|XP_037034812.1|BCOP	LOC117142094|XP_033161867.1|DMAU
OG0004933	LOC119079833|XP_037043794.1|BCOP	LOC117136855|XP_033153845.1|DMAU
OG0004934	LOC119079265|XP_037042938.1|BCOP	LOC117138124|XP_033155876.1|DMAU
OG0004935	LOC119080367|XP_037044559.1|BCOP	LOC117136955|XP_033153998.1|DMAU
OG0004936	LOC119080314|XP_037044484.1|BCOP	LOC117140466|XP_033159302.1|DMAU
OG0004937	LOC119081616|XP_037046557.1|BCOP	LOC117139552|XP_033157835.1|DMAU
OG0004938	LOC119079896|XP_037043880.1|BCOP	LOC117140950|XP_033160058.1|DMAU
OG0004939	LOC119077464|XP_037040565.1|BCOP	LOC117139586|XP_033157891.1|DMAU
OG0004940	LOC119077365|XP_037040445.1|BCOP	LOC117140704|XP_033159660.1|DMAU
OG0004941	LOC119079991|XP_037044049.1|BCOP	LOC117139961|XP_033158546.1|DMAU
OG0004942	LOC119076517|XP_037039201.1|BCOP	LOC117139510|XP_033157757.1|DMAU
OG0004943	LOC119076891|XP_037039794.1|BCOP	LOC117139454|XP_033157654.1|DMAU
OG0004944	LOC119081254|XP_037045884.1|BCOP	LOC117139710|XP_033158118.1|DMAU
OG0004945	LOC119071639|XP_037032495.1|BCOP	LOC117137318|XP_033154593.1|DMAU
OG0004946	LOC119066317|XP_037024601.1|BCOP	LOC117139690|XP_033158084.1|DMAU
OG0004947	LOC119084690|XP_037050665.1|BCOP	LOC117142118|XP_033161904.1|DMAU
OG0004948	LOC119076038|XP_037038560.1|BCOP	LOC117140755|XP_033159728.1|DMAU
OG0004949	LOC119076222|XP_037038775.1|BCOP	LOC117140461|XP_033159295.1|DMAU
OG0004950	LOC119073892|XP_037035675.1|BCOP	LOC117141652|XP_033161117.1|DMAU
OG0004951	LOC119068251|XP_037027682.1|BCOP	LOC117142370|XP_033162191.1|DMAU
OG0004952	LOC119077106|XP_037040164.1|BCOP	LOC117140010|XP_033158615.1|DMAU
OG0004953	LOC119084905|XP_037050955.1|BCOP	LOC117140520|XP_033159389.1|DMAU
OG0004954	LOC119073320|XP_037034605.1|BCOP	LOC117140983|XP_033160123.1|DMAU
OG0004955	LOC119079260|XP_037042935.1|BCOP, LOC119079419|XP_037043218.1|BCOP	LOC117141318|XP_033160603.1|DMAU
OG0004956	LOC119079417|XP_037043215.1|BCOP	LOC117135563|XP_033151761.1|DMAU
OG0004957	LOC119073733|XP_037035260.1|BCOP	LOC117141142|XP_033160365.1|DMAU
OG0004958	LOC119081433|XP_037046249.1|BCOP	LOC117139992|XP_033158593.1|DMAU
OG0004959	LOC119074040|XP_037035881.1|BCOP	LOC117139264|XP_033157375.1|DMAU
OG0004960	LOC119078298|XP_037041687.1|BCOP	LOC117139262|XP_033157371.1|DMAU
OG0004961	LOC119084962|XP_037051006.1|BCOP	LOC117137752|XP_033155253.1|DMAU
OG0004962	LOC119073263|XP_037034536.1|BCOP	LOC117139582|XP_033157884.1|DMAU
OG0004963	LOC119084801|XP_037050763.1|BCOP	LOC117139033|XP_033157025.1|DMAU
OG0004964	LOC119081263|XP_037045899.1|BCOP	LOC117139642|XP_033157993.1|DMAU
OG0004965	LOC119080539|XP_037044848.1|BCOP	LOC117141675|XP_033161162.1|DMAU
OG0004966	LOC119080490|XP_037044777.1|BCOP	LOC117141674|XP_033161159.1|DMAU
OG0004967	LOC119081371|XP_037046145.1|BCOP	LOC117136173|XP_033152806.1|DMAU
OG0004968	LOC119080918|XP_037045429.1|BCOP	LOC117140814|XP_033159809.1|DMAU
OG0004969	LOC119083682|XP_037049362.1|BCOP	LOC117138183|XP_033155973.1|DMAU
OG0004970	LOC119080913|XP_037045415.1|BCOP	LOC117140285|XP_033159007.1|DMAU
OG0004971	LOC119080915|XP_037045420.1|BCOP	LOC117139517|XP_033157766.1|DMAU
OG0004972	LOC119080925|XP_037045440.1|BCOP	LOC117141081|XP_033160270.1|DMAU
OG0004973	LOC119080934|XP_037045449.1|BCOP	LOC117141634|XP_033161078.1|DMAU
OG0004974	LOC119080720|XP_037045101.1|BCOP	LOC117140157|XP_033158820.1|DMAU
OG0004975	LOC119080177|XP_037044298.1|BCOP	LOC117139502|XP_033157724.1|DMAU
OG0004976	LOC119082796|XP_037048338.1|BCOP	LOC117139405|XP_033157564.1|DMAU
OG0004977	LOC119073470|XP_037034870.1|BCOP	LOC117136041|XP_033152569.1|DMAU
OG0004978	LOC119084805|XP_037050771.1|BCOP	LOC117135409|XP_033151445.1|DMAU
OG0004979	LOC119080645|XP_037044953.1|BCOP	LOC117141173|XP_033160400.1|DMAU
OG0004980	LOC119071510|XP_037032268.1|BCOP	LOC117141863|XP_033161436.1|DMAU
OG0004981	LOC119071300|XP_037032073.1|BCOP	LOC117139557|XP_033157843.1|DMAU
OG0004982	LOC119071251|XP_037031984.1|BCOP	LOC117139554|XP_033157838.1|DMAU
OG0004983	LOC119073305|XP_037034582.1|BCOP	LOC117140378|XP_033159133.1|DMAU
OG0004984	LOC119073303|XP_037034580.1|BCOP	LOC117141145|XP_033160369.1|DMAU
OG0004985	LOC119083866|XP_037049567.1|BCOP	LOC117139268|XP_033157380.1|DMAU
OG0004986	LOC119072209|XP_037033277.1|BCOP	LOC117140293|XP_033159021.1|DMAU
OG0004987	LOC119080661|XP_037044980.1|BCOP	LOC117139093|XP_033157105.1|DMAU
OG0004988	LOC119080695|XP_037045039.1|BCOP	LOC117139269|XP_033157383.1|DMAU
OG0004989	LOC119080758|XP_037045213.1|BCOP	LOC117140472|XP_033159312.1|DMAU
OG0004990	LOC119073677|XP_037035179.1|BCOP	LOC117137295|XP_033154558.1|DMAU
OG0004991	LOC119080383|XP_037044585.1|BCOP	LOC117137223|XP_033154467.1|DMAU
OG0004992	LOC119080381|XP_037044583.1|BCOP	LOC117137226|XP_033154474.1|DMAU
OG0004994	LOC119077236|XP_037040301.1|BCOP	LOC117141353|XP_033160649.1|DMAU
OG0004997	LOC119075127|XP_037037408.1|BCOP, LOC119084529|XP_037050434.1|BCOP	LOC117138594|XP_033156666.1|DMAU
OG0004998	LOC119080350|XP_037044547.1|BCOP	LOC117138448|XP_033156453.1|DMAU
OG0004999	LOC119085242|XP_037051460.1|BCOP	LOC117139952|XP_033158531.1|DMAU
OG0005000	LOC119073414|XP_037034757.1|BCOP	LOC117137755|XP_033155260.1|DMAU
OG0005001	LOC119075762|XP_037038201.1|BCOP	LOC117140589|XP_033159486.1|DMAU
OG0005002	LOC119077769|XP_037040978.1|BCOP	LOC117145863|XP_033167574.1|DMAU
OG0005003	LOC119080535|XP_037044843.1|BCOP	LOC117139089|XP_033157099.1|DMAU
OG0005004	LOC119081614|XP_037046555.1|BCOP	LOC117140889|XP_033159932.1|DMAU
OG0005005	LOC119079297|XP_037042979.1|BCOP	LOC117140147|XP_033158806.1|DMAU
OG0005006	LOC119079664|XP_037043609.1|BCOP	LOC117140189|XP_033158856.1|DMAU
OG0005007	LOC119079272|XP_037042946.1|BCOP	LOC117141562|XP_033160960.1|DMAU
OG0005008	LOC119079683|XP_037043635.1|BCOP	LOC117141206|XP_033160450.1|DMAU
OG0005009	LOC119073419|XP_037034759.1|BCOP	LOC117139756|XP_033158213.1|DMAU
OG0005010	LOC119078133|XP_037041530.1|BCOP	LOC117139122|XP_033157160.1|DMAU
OG0005011	LOC119072370|XP_037033460.1|BCOP	LOC117136235|XP_033152909.1|DMAU
OG0005012	LOC119080448|XP_037044708.1|BCOP	LOC117141053|XP_033160230.1|DMAU
OG0005013	LOC119074550|XP_037036624.1|BCOP	LOC117146013|XP_033167828.1|DMAU
OG0005015	LOC119079346|XP_037043071.1|BCOP	LOC117139531|XP_033157792.1|DMAU
OG0005016	LOC119074671|XP_037036853.1|BCOP	LOC117140529|XP_033159404.1|DMAU
OG0005017	LOC119066121|XP_037024300.1|BCOP	LOC117141224|XP_033160474.1|DMAU
OG0005018	LOC119076971|XP_037039962.1|BCOP	LOC117139258|XP_033157366.1|DMAU
OG0005019	LOC119076429|XP_037039073.1|BCOP	LOC117139337|XP_033157475.1|DMAU
OG0005020	LOC119081392|XP_037046174.1|BCOP	LOC117136866|XP_033153857.1|DMAU
OG0005021	LOC119077651|XP_037040766.1|BCOP	LOC117137275|XP_033154539.1|DMAU
OG0005022	LOC119068432|XP_037027897.1|BCOP	LOC117142114|XP_033161901.1|DMAU
OG0005023	LOC119079831|XP_037043792.1|BCOP	LOC117137138|XP_033154329.1|DMAU
OG0005024	LOC119076642|XP_037039408.1|BCOP	LOC117139346|XP_033157487.1|DMAU
OG0005025	LOC119074896|XP_037037138.1|BCOP	LOC117139561|XP_033157848.1|DMAU
OG0005026	LOC119081220|XP_037045839.1|BCOP	LOC117140649|XP_033159579.1|DMAU
OG0005027	LOC119073701|XP_037035196.1|BCOP	LOC117140542|XP_033159422.1|DMAU
OG0005028	LOC119068477|XP_037027983.1|BCOP	LOC117145470|XP_033167035.1|DMAU
OG0005029	LOC119075588|XP_037037955.1|BCOP	LOC117139234|XP_033157331.1|DMAU
OG0005030	LOC119068277|XP_037027706.1|BCOP	LOC117141770|XP_033161292.1|DMAU
OG0005031	LOC119086060|XP_037052530.1|BCOP	LOC117139192|XP_033157252.1|DMAU
OG0005032	LOC119076635|XP_037039398.1|BCOP	LOC117140511|XP_033159377.1|DMAU
OG0005033	LOC119081726|XP_037046767.1|BCOP	LOC117139383|XP_033157531.1|DMAU
OG0005034	LOC119081823|XP_037046954.1|BCOP	LOC117140641|XP_033159572.1|DMAU
OG0005035	LOC119080717|XP_037045094.1|BCOP	LOC117140512|XP_033159378.1|DMAU
OG0005036	LOC119067221|XP_037025963.1|BCOP	LOC117139182|XP_033157242.1|DMAU
OG0005037	LOC119073608|XP_037035078.1|BCOP	LOC117139578|XP_033157877.1|DMAU
OG0005038	LOC119075194|XP_037037482.1|BCOP	LOC117140563|XP_033159451.1|DMAU
OG0005039	LOC119070323|XP_037030486.1|BCOP	LOC117142291|XP_033162072.1|DMAU
OG0005040	LOC119073817|XP_037035489.1|BCOP	LOC117141899|XP_033161492.1|DMAU
OG0005041	LOC119081329|XP_037046011.1|BCOP	LOC117139583|XP_033157885.1|DMAU
OG0005042	LOC119084797|XP_037050757.1|BCOP	LOC117141239|XP_033160493.1|DMAU
OG0005043	LOC119073901|XP_037035685.1|BCOP	LOC117136309|XP_033153047.1|DMAU
OG0005044	LOC119069510|XP_037029486.1|BCOP	LOC117136307|XP_033153045.1|DMAU
OG0005045	LOC119066172|XP_037024369.1|BCOP	LOC117137701|XP_033155161.1|DMAU
OG0005046	LOC119078148|XP_037041519.1|BCOP	LOC117136945|XP_033153984.1|DMAU
OG0005047	LOC119080703|XP_037045057.1|BCOP	LOC117142108|XP_033161885.1|DMAU
OG0005048	LOC119073804|XP_037035460.1|BCOP	LOC117140822|XP_033159819.1|DMAU
OG0005049	LOC119077285|XP_037040331.1|BCOP	LOC117140510|XP_033159375.1|DMAU
OG0005050	LOC119082843|XP_037048397.1|BCOP	LOC117137224|XP_033154468.1|DMAU
OG0005051	LOC119080690|XP_037045023.1|BCOP	LOC117139970|XP_033158562.1|DMAU
OG0005052	LOC119080743|XP_037045187.1|BCOP	LOC117141561|XP_033160959.1|DMAU
OG0005053	LOC119084626|XP_037050589.1|BCOP	LOC117147944|XP_033171016.1|DMAU
OG0005054	LOC119073254|XP_037034514.1|BCOP	LOC117140105|XP_033158751.1|DMAU
OG0005055	LOC119083451|XP_037049073.1|BCOP	LOC117147573|XP_033170410.1|DMAU
OG0005056	LOC119073358|XP_037034655.1|BCOP	LOC117137258|XP_033154511.1|DMAU
OG0005057	LOC119080191|XP_037044325.1|BCOP	LOC117139596|XP_033157904.1|DMAU
OG0005058	LOC119073798|XP_037035428.1|BCOP	LOC117141656|XP_033161120.1|DMAU
OG0005059	LOC119081776|XP_037046877.1|BCOP	LOC117138053|XP_033155761.1|DMAU
OG0005060	LOC119081749|XP_037046819.1|BCOP	LOC117135558|XP_033151750.1|DMAU
OG0005061	LOC119068733|XP_037028325.1|BCOP	LOC117150859|XP_033173847.1|DMAU
OG0005062	LOC119083564|XP_037049183.1|BCOP	LOC117137661|XP_033155104.1|DMAU
OG0005063	LOC119079879|XP_037043857.1|BCOP	LOC117135582|XP_033151801.1|DMAU
OG0005064	LOC119080420|XP_037044655.1|BCOP	LOC117140300|XP_033159036.1|DMAU
OG0005065	LOC119073445|XP_037034831.1|BCOP	LOC117136648|XP_033153535.1|DMAU
OG0005066	LOC119073516|XP_037034937.1|BCOP	LOC117137552|XP_033154941.1|DMAU
OG0005067	LOC119073946|XP_037035716.1|BCOP	LOC117137888|XP_033155510.1|DMAU
OG0005068	LOC119084242|XP_037050037.1|BCOP	LOC117141154|XP_033160384.1|DMAU
OG0005069	LOC119074502|XP_037036552.1|BCOP	LOC117138589|XP_033156661.1|DMAU
OG0005070	LOC119073865|XP_037035627.1|BCOP	LOC117138520|XP_033156546.1|DMAU
OG0005071	LOC119073318|XP_037034603.1|BCOP	LOC117139251|XP_033157357.1|DMAU
OG0005072	LOC119079369|XP_037043134.1|BCOP	LOC117148405|XP_033171664.1|DMAU
OG0005073	LOC119084020|XP_037049731.1|BCOP	LOC117135765|XP_033152121.1|DMAU
OG0005074	LOC119079755|XP_037043732.1|BCOP	LOC117141304|XP_033160575.1|DMAU
OG0005075	LOC119073709|XP_037035216.1|BCOP	LOC117136750|XP_033153673.1|DMAU
OG0005076	LOC119081356|XP_037046100.1|BCOP	LOC117137447|XP_033154777.1|DMAU
OG0005078	LOC119066068|XP_037024191.1|BCOP	LOC117141058|XP_033160237.1|DMAU
OG0005079	LOC119083647|XP_037049312.1|BCOP	LOC117138659|XP_033156783.1|DMAU, LOC117135715|XP_033152037.1|DMAU
OG0005081	LOC119081654|XP_037046631.1|BCOP	LOC117135524|XP_033151679.1|DMAU
OG0005082	LOC119073347|XP_037034636.1|BCOP	LOC117140831|XP_033159830.1|DMAU
OG0005083	LOC119066271|XP_037024524.1|BCOP	LOC117150225|XP_033172912.1|DMAU
OG0005084	LOC119080906|XP_037045392.1|BCOP	LOC117141742|XP_033161252.1|DMAU
OG0005085	LOC119074188|XP_037036076.1|BCOP	LOC117140244|XP_033158937.1|DMAU
OG0005086	LOC119074143|XP_037036035.1|BCOP	LOC117135505|XP_033151627.1|DMAU
OG0005087	LOC119079836|XP_037043797.1|BCOP	LOC117139704|XP_033158107.1|DMAU
OG0005088	LOC119081623|XP_037046566.1|BCOP	LOC117136810|XP_033153765.1|DMAU
OG0005089	LOC119081622|XP_037046565.1|BCOP	LOC117136809|XP_033153764.1|DMAU
OG0005090	LOC119078736|XP_037042313.1|BCOP	LOC117136766|XP_033153702.1|DMAU
OG0005091	LOC119074079|XP_037035920.1|BCOP	LOC117135517|XP_033151658.1|DMAU
OG0005092	LOC119080297|XP_037044466.1|BCOP	LOC117141489|XP_033160859.1|DMAU
OG0005093	LOC119073538|XP_037034978.1|BCOP	LOC117139442|XP_033157636.1|DMAU
OG0005094	LOC119079921|XP_037043911.1|BCOP	LOC117141985|XP_033161685.1|DMAU
OG0005095	LOC119073356|XP_037034653.1|BCOP	LOC117137498|XP_033154868.1|DMAU
OG0005096	LOC119084417|XP_037050285.1|BCOP	LOC117144887|XP_033166203.1|DMAU
OG0005098	LOC119073864|XP_037035626.1|BCOP	LOC117136332|XP_033153081.1|DMAU
OG0005099	LOC119080633|XP_037044937.1|BCOP	LOC117138064|XP_033155778.1|DMAU
OG0005100	LOC119066591|XP_037025080.1|BCOP	LOC117138059|XP_033155772.1|DMAU
OG0005101	LOC119074464|XP_037036500.1|BCOP	LOC117143599|XP_033164241.1|DMAU
OG0005102	LOC119066109|XP_037024286.1|BCOP	LOC117137197|XP_033154414.1|DMAU
OG0005103	LOC119079440|XP_037043248.1|BCOP	LOC117138118|XP_033155870.1|DMAU
OG0005104	LOC119079442|XP_037043250.1|BCOP	LOC117149792|XP_033172714.1|DMAU
OG0005105	LOC119081464|XP_037046348.1|BCOP	LOC117141589|XP_033160993.1|DMAU
OG0005106	LOC119077367|XP_037040448.1|BCOP	LOC117139719|XP_033158128.1|DMAU
OG0005107	LOC119080045|XP_037044142.1|BCOP, LOC119080631|XP_037044933.1|BCOP	LOC117139839|XP_033158377.1|DMAU
OG0005108	LOC119081331|XP_037046016.1|BCOP	LOC117138322|XP_033156245.1|DMAU
OG0005109	LOC119071266|XP_037032021.1|BCOP	LOC117147359|XP_033170114.1|DMAU
OG0005110	LOC119073753|XP_037035307.1|BCOP	LOC117141343|XP_033160637.1|DMAU
OG0005111	LOC119073619|XP_037035096.1|BCOP	LOC117140927|XP_033160012.1|DMAU
OG0005112	LOC119065986|XP_037024091.1|BCOP	LOC117140998|XP_033160140.1|DMAU
OG0005113	LOC119073658|XP_037035156.1|BCOP	LOC117140931|XP_033160018.1|DMAU
OG0005114	LOC119072473|XP_037033595.1|BCOP	LOC117140448|XP_033159265.1|DMAU
OG0005115	LOC119074317|XP_037036269.1|BCOP	LOC117135208|XP_033151185.1|DMAU
OG0005116	LOC119081577|XP_037046506.1|BCOP	LOC117140385|XP_033159142.1|DMAU
OG0005117	LOC119072611|XP_037033764.1|BCOP, LOC119081860|XP_037046986.1|BCOP	LOC117146621|XP_033168844.1|DMAU
OG0005118	LOC119073554|XP_037035005.1|BCOP	LOC117145663|XP_033167290.1|DMAU
OG0005119	LOC119073431|XP_037034799.1|BCOP	LOC117135468|XP_033151572.1|DMAU
OG0005120	LOC119080639|XP_037044947.1|BCOP	LOC117140718|XP_033159674.1|DMAU
OG0005121	LOC119077502|XP_037040622.1|BCOP	LOC117141420|XP_033160739.1|DMAU
OG0005122	LOC119077508|XP_037040635.1|BCOP	LOC117140842|XP_033159857.1|DMAU
OG0005123	LOC119079514|XP_037043374.1|BCOP	LOC117141131|XP_033160348.1|DMAU
OG0005124	LOC119079415|XP_037043217.1|BCOP	LOC117139021|XP_033157006.1|DMAU
OG0005125	LOC119081261|XP_037045892.1|BCOP	LOC117142010|XP_033161749.1|DMAU
OG0005126	LOC119081721|XP_037046758.1|BCOP	LOC117140869|XP_033159899.1|DMAU
OG0005127	LOC119080607|XP_037044902.1|BCOP	LOC117139450|XP_033157649.1|DMAU
OG0005128	LOC119075477|XP_037037827.1|BCOP	LOC117135877|XP_033152312.1|DMAU
OG0005129	LOC119085946|XP_037052395.1|BCOP	LOC117140496|XP_033159350.1|DMAU
OG0005130	LOC119077598|XP_037040704.1|BCOP	LOC117139636|XP_033157987.1|DMAU
OG0005131	LOC119073312|XP_037034599.1|BCOP	LOC117139045|XP_033157039.1|DMAU
OG0005132	LOC119074817|XP_037037003.1|BCOP	LOC117139968|XP_033158560.1|DMAU
OG0005133	LOC119077869|XP_037041113.1|BCOP	LOC117141465|XP_033160817.1|DMAU
OG0005134	LOC119079839|XP_037043796.1|BCOP	LOC117140635|XP_033159552.1|DMAU
OG0005135	LOC119079897|XP_037043881.1|BCOP	LOC117141823|XP_033161367.1|DMAU
