Orthogroup	BCOP.longest_only	AALB.longest_only
OG0004714	LOC119082075|XP_037047314.1|BCOP	LOC118468564|XP_035795369.1|AALB
OG0004715	LOC119066127|XP_037024308.1|BCOP	LOC118457133|XP_035774340.1|AALB
OG0004716	LOC119067216|XP_037025954.1|BCOP	LOC118456576|XP_035773355.1|AALB
OG0004717	LOC119068114|XP_037027455.1|BCOP	LOC118457896|XP_035775762.1|AALB
OG0004718	LOC119078746|XP_037042340.1|BCOP	LOC118458439|XP_035776793.1|AALB
OG0004719	LOC119069959|XP_037030085.1|BCOP	LOC118461560|XP_035782914.1|AALB
OG0004720	LOC119068883|XP_037028643.1|BCOP	LOC118459564|XP_035778957.1|AALB
OG0004721	LOC119067982|XP_037027224.1|BCOP	LOC118460245|XP_035780298.1|AALB
OG0004722	LOC119069923|XP_037030038.1|BCOP	LOC118468596|XP_035795448.1|AALB
OG0004723	LOC119067572|XP_037026551.1|BCOP	LOC118469014|XP_035796348.1|AALB
OG0004724	LOC119070559|XP_037030860.1|BCOP	LOC118469011|XP_035796338.1|AALB
OG0004725	LOC119070563|XP_037030866.1|BCOP	LOC118466700|XP_035792235.1|AALB
OG0004726	LOC119069953|XP_037030077.1|BCOP	LOC118456995|XP_035774103.1|AALB
OG0004727	LOC119068215|XP_037027604.1|BCOP	LOC118457950|XP_035775861.1|AALB
OG0004728	LOC119068218|XP_037027606.1|BCOP	LOC118460237|XP_035780284.1|AALB
OG0004729	LOC119068800|XP_037028470.1|BCOP	LOC118458167|XP_035776266.1|AALB
OG0004730	LOC119066254|XP_037024485.1|BCOP	LOC118465404|XP_035789516.1|AALB
OG0004731	LOC119070081|XP_037030284.1|BCOP	LOC118457819|XP_035775587.1|AALB
OG0004732	LOC119070359|XP_037030549.1|BCOP	LOC118461454|XP_035782676.1|AALB
OG0004733	LOC119079430|XP_037043236.1|BCOP	LOC118457846|XP_035775626.1|AALB
OG0004734	LOC119067926|XP_037027133.1|BCOP	LOC118458865|XP_035777707.1|AALB
OG0004735	LOC119069171|XP_037028977.1|BCOP	LOC118461123|XP_035781953.1|AALB
OG0004736	LOC119068103|XP_037027422.1|BCOP	LOC118461449|XP_035782663.1|AALB
OG0004737	LOC119067052|XP_037025692.1|BCOP	LOC118457460|XP_035774958.1|AALB
OG0004738	LOC119068538|XP_037028047.1|BCOP, LOC119067045|XP_037025683.1|BCOP	LOC118468534|XP_035795305.1|AALB
OG0004739	LOC119069316|XP_037029263.1|BCOP	LOC118468536|XP_035795310.1|AALB
OG0004740	LOC119067892|XP_037027074.1|BCOP	LOC118458464|XP_035776876.1|AALB
OG0004741	LOC119067879|XP_037027044.1|BCOP	LOC118457933|XP_035775837.1|AALB
OG0004742	LOC119085059|XP_037051171.1|BCOP	LOC118459817|XP_035779460.1|AALB
OG0004743	LOC119069096|XP_037028884.1|BCOP	LOC118467437|XP_035793832.1|AALB
OG0004744	LOC119078060|XP_037041386.1|BCOP	LOC118469071|XP_035796445.1|AALB
OG0004745	LOC119067589|XP_037026582.1|BCOP	LOC118468812|XP_035795920.1|AALB
OG0004746	LOC119069828|XP_037029885.1|BCOP	LOC118460873|XP_035781501.1|AALB
OG0004747	LOC119069829|XP_037029886.1|BCOP	LOC118460874|XP_035781502.1|AALB
OG0004748	LOC119075771|XP_037038213.1|BCOP	LOC118461723|XP_035783277.1|AALB
OG0004749	LOC119069481|XP_037029443.1|BCOP	LOC118459488|XP_035778793.1|AALB
OG0004750	LOC119069260|XP_037029212.1|BCOP	LOC118460423|XP_035780607.1|AALB
OG0004751	LOC119069668|XP_037029682.1|BCOP	LOC118460420|XP_035780603.1|AALB
OG0004752	LOC119069343|XP_037029309.1|BCOP	LOC118459625|XP_035779095.1|AALB
OG0004753	LOC119067355|XP_037026159.1|BCOP	LOC118459621|XP_035779089.1|AALB
OG0004754	LOC119067352|XP_037026157.1|BCOP	LOC118459618|XP_035779084.1|AALB
OG0004755	LOC119080984|XP_037045527.1|BCOP	LOC118468324|XP_035794961.1|AALB
OG0004756	LOC119080730|XP_037045153.1|BCOP	LOC118468320|XP_035794958.1|AALB
OG0004758	LOC119070554|XP_037030850.1|BCOP	LOC118457339|XP_035774729.1|AALB
OG0004759	LOC119069605|XP_037029591.1|BCOP	LOC118457288|XP_035774641.1|AALB
OG0004760	LOC119070578|XP_037030880.1|BCOP	LOC118459619|XP_035779086.1|AALB
OG0004761	LOC119069129|XP_037028924.1|BCOP	LOC118461333|XP_035782431.1|AALB
OG0004763	LOC119067997|XP_037027252.1|BCOP	LOC118457651|XP_035775285.1|AALB
OG0004764	LOC119067356|XP_037026160.1|BCOP	LOC118459957|XP_035779738.1|AALB
OG0004765	LOC119069468|XP_037029415.1|BCOP	LOC118459953|XP_035779732.1|AALB
OG0004766	LOC119067506|XP_037026412.1|BCOP	LOC118468646|XP_035795563.1|AALB
OG0004767	LOC119070408|XP_037030630.1|BCOP	LOC118457954|XP_035775870.1|AALB
OG0004768	LOC119069191|XP_037029032.1|BCOP	LOC118457947|XP_035775854.1|AALB
OG0004769	LOC119079864|XP_037043837.1|BCOP	LOC118457953|XP_035775869.1|AALB
OG0004770	LOC119074486|XP_037036528.1|BCOP	LOC118457959|XP_035775878.1|AALB
OG0004771	LOC119068586|XP_037028127.1|BCOP	LOC118457957|XP_035775874.1|AALB
OG0004772	LOC119084665|XP_037050639.1|BCOP	LOC118457920|XP_035775814.1|AALB
OG0004773	LOC119067991|XP_037027247.1|BCOP	LOC118458170|XP_035776268.1|AALB
OG0004774	LOC119067992|XP_037027248.1|BCOP	LOC118459616|XP_035779078.1|AALB
OG0004775	LOC119067990|XP_037027244.1|BCOP	LOC118458313|XP_035776548.1|AALB
OG0004776	LOC119085433|XP_037051748.1|BCOP	LOC118462061|XP_035783942.1|AALB
OG0004777	LOC119069288|XP_037029251.1|BCOP	LOC118459590|XP_035779011.1|AALB
OG0004778	LOC119068433|XP_037027898.1|BCOP	LOC118460142|XP_035780123.1|AALB
OG0004779	LOC119073964|XP_037035763.1|BCOP	LOC118460138|XP_035780117.1|AALB
OG0004780	LOC119078505|XP_037041959.1|BCOP	LOC118460143|XP_035780125.1|AALB
OG0004782	LOC119070124|XP_037030338.1|BCOP	LOC118461374|XP_035782515.1|AALB
OG0004783	LOC119083283|XP_037048870.1|BCOP	LOC118460480|XP_035780714.1|AALB
OG0004784	LOC119068807|XP_037028475.1|BCOP	LOC118456618|XP_035773420.1|AALB
OG0004785	LOC119068935|XP_037028694.1|BCOP	LOC118458406|XP_035776714.1|AALB
OG0004786	LOC119069254|XP_037029203.1|BCOP	LOC118456144|XP_035772551.1|AALB
OG0004787	LOC119069280|XP_037029237.1|BCOP	LOC118457487|XP_035775011.1|AALB
OG0004788	LOC119069238|XP_037029174.1|BCOP	LOC118459288|XP_035778426.1|AALB
OG0004789	LOC119069256|XP_037029205.1|BCOP	LOC118459289|XP_035778427.1|AALB
OG0004790	LOC119069286|XP_037029249.1|BCOP	LOC118468835|XP_035795969.1|AALB
OG0004791	LOC119069204|XP_037029070.1|BCOP	LOC118459971|XP_035779754.1|AALB
OG0004792	LOC119067931|XP_037027140.1|BCOP	LOC118461728|XP_035783308.1|AALB
OG0004793	LOC119067371|XP_037026178.1|BCOP	LOC118458971|XP_035777852.1|AALB
OG0004794	LOC119070535|XP_037030803.1|BCOP	LOC118457385|XP_035774814.1|AALB
OG0004795	LOC119070441|XP_037030686.1|BCOP	LOC118457817|XP_035775583.1|AALB
OG0004796	LOC119067762|XP_037026789.1|BCOP	LOC118458837|XP_035777630.1|AALB
OG0004797	LOC119069040|XP_037028803.1|BCOP	LOC118458834|XP_035777624.1|AALB
OG0004799	LOC119081245|XP_037045871.1|BCOP	LOC118461479|XP_035782729.1|AALB
OG0004800	LOC119067464|XP_037026345.1|BCOP	LOC118458437|XP_035776789.1|AALB
OG0004801	LOC119076307|XP_037038908.1|BCOP	LOC118460064|XP_035779953.1|AALB
OG0004802	LOC119073243|XP_037034453.1|BCOP	LOC118456303|XP_035772834.1|AALB
OG0004803	LOC119070484|XP_037030732.1|BCOP	LOC118459899|XP_035779608.1|AALB
OG0004804	LOC119070545|XP_037030813.1|BCOP	LOC118458164|XP_035776259.1|AALB
OG0004805	LOC119067280|XP_037026052.1|BCOP	LOC118461345|XP_035782451.1|AALB
OG0004806	LOC119068779|XP_037028433.1|BCOP	LOC118468775|XP_035795858.1|AALB
OG0004807	LOC119079932|XP_037043930.1|BCOP	LOC118461364|XP_035782498.1|AALB
OG0004808	LOC119077387|XP_037040481.1|BCOP	LOC118460733|XP_035781184.1|AALB
OG0004809	LOC119083955|XP_037049661.1|BCOP	LOC118461626|XP_035783068.1|AALB
OG0004810	LOC119083935|XP_037049648.1|BCOP	LOC118461625|XP_035783067.1|AALB
OG0004811	LOC119070082|XP_037030285.1|BCOP	LOC118460421|XP_035780604.1|AALB
OG0004812	LOC119069596|XP_037029581.1|BCOP	LOC118457120|XP_035774319.1|AALB
OG0004813	LOC119079861|XP_037043833.1|BCOP	LOC118458098|XP_035776161.1|AALB
OG0004814	LOC119067023|XP_037025646.1|BCOP	LOC118458288|XP_035776504.1|AALB
OG0004815	LOC119083592|XP_037049229.1|BCOP	LOC118461002|XP_035781721.1|AALB
OG0004816	LOC119069056|XP_037028825.1|BCOP	LOC118458919|XP_035777779.1|AALB
OG0004817	LOC119069060|XP_037028830.1|BCOP	LOC118457333|XP_035774720.1|AALB
OG0004818	LOC119067224|XP_037025965.1|BCOP	LOC118463260|XP_035785623.1|AALB
OG0004819	LOC119068473|XP_037027980.1|BCOP	LOC118463253|XP_035785616.1|AALB
OG0004820	LOC119068667|XP_037028244.1|BCOP	LOC118463252|XP_035785615.1|AALB
OG0004821	LOC119085770|XP_037052157.1|BCOP	LOC118462567|XP_035784258.1|AALB
OG0004822	LOC119069781|XP_037029818.1|BCOP	LOC118462571|XP_035784266.1|AALB
OG0004823	LOC119068767|XP_037028415.1|BCOP	LOC118464105|XP_035787083.1|AALB
OG0004824	LOC119068789|XP_037028443.1|BCOP	LOC118461940|XP_035783715.1|AALB
OG0004825	LOC119085044|XP_037051150.1|BCOP	LOC118464523|XP_035787853.1|AALB
OG0004826	LOC119085265|XP_037051511.1|BCOP	LOC118465924|XP_035790516.1|AALB
OG0004827	LOC119068308|XP_037027748.1|BCOP	LOC118465925|XP_035790517.1|AALB
OG0004828	LOC119069743|XP_037029777.1|BCOP	LOC118465926|XP_035790519.1|AALB
OG0004829	LOC119080458|XP_037044723.1|BCOP, LOC119069839|XP_037029902.1|BCOP	LOC118460916|XP_035781562.1|AALB
OG0004830	LOC119067939|XP_037027150.1|BCOP	LOC118457016|XP_035774139.1|AALB
OG0004831	LOC119073984|XP_037035790.1|BCOP, LOC119073982|XP_037035788.1|BCOP	LOC118456848|XP_035773837.1|AALB
OG0004832	LOC119073289|XP_037034570.1|BCOP, LOC119079077|XP_037042822.1|BCOP	LOC118458545|XP_035777073.1|AALB
OG0004833	LOC119067299|XP_037026095.1|BCOP	LOC118460554|XP_035780842.1|AALB
OG0004834	LOC119067924|XP_037027126.1|BCOP	LOC118461654|XP_035783125.1|AALB
OG0004835	LOC119070460|XP_037030708.1|BCOP	LOC118460452|XP_035780663.1|AALB
OG0004836	LOC119074901|XP_037037146.1|BCOP, LOC119074869|XP_037037092.1|BCOP	LOC118456263|XP_035772757.1|AALB
OG0004837	LOC119072528|XP_037033671.1|BCOP	LOC118466978|XP_035792785.1|AALB
OG0004838	LOC119070505|XP_037030757.1|BCOP	LOC118457550|XP_035775110.1|AALB
OG0004839	LOC119070503|XP_037030747.1|BCOP	LOC118457546|XP_035775101.1|AALB
OG0004840	LOC119077749|XP_037040952.1|BCOP	LOC118463418|XP_035785865.1|AALB
OG0004841	LOC119082998|XP_037048532.1|BCOP	LOC118456585|XP_035773375.1|AALB
OG0004842	LOC119069119|XP_037028911.1|BCOP	LOC118459381|XP_035778575.1|AALB
OG0004843	LOC119068430|XP_037027895.1|BCOP	LOC118458790|XP_035777524.1|AALB
OG0004844	LOC119067104|XP_037025763.1|BCOP	LOC118459556|XP_035778941.1|AALB
OG0004845	LOC119067100|XP_037025758.1|BCOP	LOC118459553|XP_035778927.1|AALB
OG0004846	LOC119066722|XP_037025232.1|BCOP	LOC118468549|XP_035795337.1|AALB
OG0004847	LOC119072915|XP_037034128.1|BCOP	LOC118456715|XP_035773644.1|AALB
OG0004848	LOC119073856|XP_037035614.1|BCOP	LOC118457955|XP_035775872.1|AALB
OG0004850	LOC119085749|XP_037052126.1|BCOP	LOC118460356|XP_035780491.1|AALB
OG0004851	LOC119085754|XP_037052132.1|BCOP	LOC118461212|XP_035782166.1|AALB
OG0004852	LOC119085767|XP_037052147.1|BCOP	LOC118458280|XP_035776496.1|AALB
OG0004853	LOC119081784|XP_037046889.1|BCOP	LOC118466452|XP_035791684.1|AALB
OG0004854	LOC119084865|XP_037050895.1|BCOP	LOC118463320|XP_035785699.1|AALB
OG0004855	LOC119071857|XP_037032812.1|BCOP, LOC119082833|XP_037048383.1|BCOP	LOC118463322|XP_035785706.1|AALB
OG0004856	LOC119073469|XP_037034868.1|BCOP	LOC118466455|XP_035791688.1|AALB
OG0004857	LOC119082492|XP_037047901.1|BCOP, LOC119079805|XP_037043768.1|BCOP	LOC118464546|XP_035787877.1|AALB
OG0004858	LOC119079828|XP_037043787.1|BCOP	LOC118464450|XP_035787726.1|AALB
OG0004859	LOC119073158|XP_037034355.1|BCOP, LOC119073157|XP_037034354.1|BCOP	LOC118465591|XP_035789850.1|AALB
OG0004860	LOC119081295|XP_037045953.1|BCOP, LOC119084593|XP_037050537.1|BCOP	LOC118466396|XP_035791541.1|AALB
OG0004861	LOC119081072|XP_037045692.1|BCOP	LOC118466393|XP_035791529.1|AALB
OG0004862	LOC119074388|XP_037036406.1|BCOP	LOC118466084|XP_035790871.1|AALB
OG0004863	LOC119084931|XP_037050965.1|BCOP	LOC118463782|XP_035786500.1|AALB
OG0004864	LOC119081219|XP_037045838.1|BCOP	LOC118463789|XP_035786515.1|AALB
OG0004865	LOC119080887|XP_037045361.1|BCOP	LOC118463788|XP_035786513.1|AALB
OG0004866	LOC119080369|XP_037044561.1|BCOP	LOC118465299|XP_035789275.1|AALB
OG0004867	LOC119073990|XP_037035795.1|BCOP	LOC118464911|XP_035788570.1|AALB
OG0004868	LOC119079744|XP_037043708.1|BCOP	LOC118464914|XP_035788576.1|AALB
OG0004869	LOC119081377|XP_037046154.1|BCOP	LOC118463318|XP_035785697.1|AALB
OG0004870	LOC119081382|XP_037046165.1|BCOP	LOC118463328|XP_035785718.1|AALB
OG0004871	LOC119078931|XP_037042571.1|BCOP	LOC118465099|XP_035788924.1|AALB
OG0004872	LOC119081560|XP_037046484.1|BCOP	LOC118466121|XP_035790960.1|AALB
OG0004873	LOC119071534|XP_037032314.1|BCOP	LOC118464320|XP_035787511.1|AALB
OG0004874	LOC119077748|XP_037040934.1|BCOP	LOC118463778|XP_035786485.1|AALB
OG0004875	LOC119068412|XP_037027870.1|BCOP	LOC118456349|XP_035772905.1|AALB, LOC118466681|XP_035792193.1|AALB
OG0004876	LOC119072503|XP_037033642.1|BCOP	LOC118466685|XP_035792206.1|AALB
OG0004877	LOC119075483|XP_037037829.1|BCOP	LOC118462985|XP_035785087.1|AALB
OG0004878	LOC119080515|XP_037044819.1|BCOP	LOC118462961|XP_035785007.1|AALB
OG0004879	LOC119073821|XP_037035500.1|BCOP	LOC118463145|XP_035785404.1|AALB
OG0004880	LOC119073313|XP_037034596.1|BCOP	LOC118463161|XP_035785440.1|AALB
OG0004881	LOC119081274|XP_037045925.1|BCOP	LOC118463148|XP_035785417.1|AALB
OG0004883	LOC119081280|XP_037045935.1|BCOP	LOC118463158|XP_035785436.1|AALB
OG0004884	LOC119073428|XP_037034784.1|BCOP	LOC118466650|XP_035792113.1|AALB
OG0004885	LOC119076083|XP_037038629.1|BCOP	LOC118466660|XP_035792151.1|AALB
OG0004886	LOC119080153|XP_037044265.1|BCOP	LOC118466659|XP_035792150.1|AALB
OG0004887	LOC119080147|XP_037044261.1|BCOP	LOC118466658|XP_035792149.1|AALB
OG0004888	LOC119075404|XP_037037746.1|BCOP	LOC118467708|XP_035794385.1|AALB
OG0004889	LOC119074112|XP_037035973.1|BCOP	LOC118467716|XP_035794411.1|AALB
OG0004890	LOC119080893|XP_037045368.1|BCOP	LOC118465205|XP_035789083.1|AALB
OG0004891	LOC119070729|XP_037031080.1|BCOP	LOC118464284|XP_035787453.1|AALB
OG0004892	LOC119071890|XP_037032884.1|BCOP	LOC118465944|XP_035790561.1|AALB
OG0004893	LOC119079913|XP_037043898.1|BCOP	LOC118463189|XP_035785510.1|AALB
OG0004894	LOC119077347|XP_037040431.1|BCOP	LOC118464462|XP_035787756.1|AALB
OG0004895	LOC119074084|XP_037035934.1|BCOP	LOC118465102|XP_035788929.1|AALB
OG0004896	LOC119085038|XP_037051129.1|BCOP	LOC118465308|XP_035789306.1|AALB
OG0004897	LOC119081407|XP_037046196.1|BCOP	LOC118465301|XP_035789288.1|AALB
OG0004898	LOC119073887|XP_037035667.1|BCOP	LOC118465316|XP_035789326.1|AALB
OG0004899	LOC119079716|XP_037043667.1|BCOP	LOC118465292|XP_035789233.1|AALB
OG0004900	LOC119079987|XP_037044039.1|BCOP	LOC118463454|XP_035785933.1|AALB
OG0004901	LOC119079334|XP_037043047.1|BCOP	LOC118464634|XP_035787973.1|AALB
OG0004902	LOC119070375|XP_037030578.1|BCOP	LOC118464650|XP_035788008.1|AALB
OG0004903	LOC119084961|XP_037051004.1|BCOP	LOC118467050|XP_035792938.1|AALB
OG0004904	LOC119074005|XP_037035834.1|BCOP	LOC118462972|XP_035785032.1|AALB
OG0004905	LOC119073847|XP_037035584.1|BCOP	LOC118463651|XP_035786288.1|AALB
OG0004906	LOC119080319|XP_037044488.1|BCOP	LOC118463075|XP_035785229.1|AALB
OG0004907	LOC119080380|XP_037044582.1|BCOP	LOC118464668|XP_035788073.1|AALB
OG0004909	LOC119071877|XP_037032854.1|BCOP	LOC118466839|XP_035792543.1|AALB
OG0004910	LOC119071865|XP_037032825.1|BCOP	LOC118467079|XP_035793009.1|AALB
OG0004911	LOC119077381|XP_037040472.1|BCOP	LOC118466089|XP_035790890.1|AALB
OG0004912	LOC119080320|XP_037044493.1|BCOP	LOC118465441|XP_035789584.1|AALB
OG0004913	LOC119084868|XP_037050900.1|BCOP	LOC118464916|XP_035788579.1|AALB
OG0004914	LOC119076239|XP_037038800.1|BCOP	LOC118466983|XP_035792793.1|AALB
OG0004915	LOC119075480|XP_037037825.1|BCOP	LOC118466990|XP_035792801.1|AALB
OG0004916	LOC119080698|XP_037045046.1|BCOP	LOC118464065|XP_035787006.1|AALB
OG0004917	LOC119074973|XP_037037271.1|BCOP	LOC118466300|XP_035791291.1|AALB
OG0004918	LOC119073188|XP_037034394.1|BCOP	LOC118466295|XP_035791276.1|AALB
OG0004919	LOC119081123|XP_037045761.1|BCOP	LOC118466303|XP_035791300.1|AALB
OG0004920	LOC119076625|XP_037039390.1|BCOP	LOC118466298|XP_035791288.1|AALB
OG0004921	LOC119075016|XP_037037322.1|BCOP	LOC118466297|XP_035791280.1|AALB
OG0004922	LOC119067779|XP_037026813.1|BCOP	LOC118463169|XP_035785456.1|AALB
OG0004923	LOC119079333|XP_037043051.1|BCOP	LOC118464292|XP_035787467.1|AALB
OG0004924	LOC119080455|XP_037044718.1|BCOP, LOC119074859|XP_037037067.1|BCOP	LOC118464728|XP_035788202.1|AALB
OG0004925	LOC119083668|XP_037049348.1|BCOP	LOC118465569|XP_035789824.1|AALB
OG0004926	LOC119086074|XP_037052548.1|BCOP	LOC118465042|XP_035788801.1|AALB
OG0004927	LOC119073245|XP_037034460.1|BCOP	LOC118466145|XP_035790998.1|AALB
OG0004928	LOC119083561|XP_037049175.1|BCOP	LOC118462530|XP_035784176.1|AALB
OG0004929	LOC119073144|XP_037034337.1|BCOP, LOC119073142|XP_037034335.1|BCOP	LOC118464253|XP_035787382.1|AALB
OG0004930	LOC119081722|XP_037046759.1|BCOP	LOC118467879|XP_035794683.1|AALB
OG0004931	LOC119081831|XP_037046963.1|BCOP, LOC119075139|XP_037037418.1|BCOP	LOC118465409|XP_035789524.1|AALB
OG0004932	LOC119073436|XP_037034812.1|BCOP	LOC118465399|XP_035789492.1|AALB
OG0004933	LOC119079833|XP_037043794.1|BCOP	LOC118464842|XP_035788431.1|AALB
OG0004934	LOC119079265|XP_037042938.1|BCOP	LOC118463790|XP_035786516.1|AALB
OG0004935	LOC119080367|XP_037044559.1|BCOP	LOC118464660|XP_035788054.1|AALB
OG0004936	LOC119080314|XP_037044484.1|BCOP	LOC118463469|XP_035785952.1|AALB
OG0004937	LOC119081616|XP_037046557.1|BCOP	LOC118464623|XP_035787962.1|AALB
OG0004938	LOC119079896|XP_037043880.1|BCOP	LOC118462804|XP_035784700.1|AALB
OG0004939	LOC119077464|XP_037040565.1|BCOP	LOC118462815|XP_035784727.1|AALB
OG0004940	LOC119077365|XP_037040445.1|BCOP	LOC118462806|XP_035784702.1|AALB
OG0004941	LOC119079991|XP_037044049.1|BCOP	LOC118463711|XP_035786397.1|AALB
OG0004942	LOC119076517|XP_037039201.1|BCOP	LOC118467458|XP_035793862.1|AALB
OG0004943	LOC119076891|XP_037039794.1|BCOP	LOC118467459|XP_035793863.1|AALB
OG0004944	LOC119081254|XP_037045884.1|BCOP	LOC118465738|XP_035790093.1|AALB
OG0004945	LOC119071639|XP_037032495.1|BCOP	LOC118463010|XP_035785135.1|AALB
OG0004946	LOC119066317|XP_037024601.1|BCOP	LOC118467415|XP_035793791.1|AALB
OG0004947	LOC119084690|XP_037050665.1|BCOP	LOC118463506|XP_035785998.1|AALB
OG0004948	LOC119076038|XP_037038560.1|BCOP	LOC118465785|XP_035790212.1|AALB
OG0004949	LOC119076222|XP_037038775.1|BCOP	LOC118462459|XP_035784023.1|AALB
OG0004950	LOC119073892|XP_037035675.1|BCOP	LOC118462464|XP_035784040.1|AALB
OG0004951	LOC119068251|XP_037027682.1|BCOP	LOC118462461|XP_035784027.1|AALB
OG0004952	LOC119077106|XP_037040164.1|BCOP	LOC118466778|XP_035792397.1|AALB
OG0004953	LOC119084905|XP_037050955.1|BCOP	LOC118466785|XP_035792414.1|AALB
OG0004954	LOC119073320|XP_037034605.1|BCOP	LOC118466775|XP_035792394.1|AALB
OG0004955	LOC119079260|XP_037042935.1|BCOP, LOC119079419|XP_037043218.1|BCOP	LOC118462999|XP_035785120.1|AALB
OG0004956	LOC119079417|XP_037043215.1|BCOP	LOC118463150|XP_035785421.1|AALB
OG0004957	LOC119073733|XP_037035260.1|BCOP	LOC118465297|XP_035789269.1|AALB
OG0004958	LOC119081433|XP_037046249.1|BCOP	LOC118462984|XP_035785083.1|AALB
OG0004959	LOC119074040|XP_037035881.1|BCOP	LOC118462996|XP_035785115.1|AALB
OG0004960	LOC119078298|XP_037041687.1|BCOP	LOC118462979|XP_035785068.1|AALB
OG0004961	LOC119084962|XP_037051006.1|BCOP	LOC118467108|XP_035793061.1|AALB
OG0004962	LOC119073263|XP_037034536.1|BCOP	LOC118467107|XP_035793060.1|AALB
OG0004963	LOC119084801|XP_037050763.1|BCOP	LOC118466833|XP_035792523.1|AALB
OG0004964	LOC119081263|XP_037045899.1|BCOP	LOC118463842|XP_035786639.1|AALB
OG0004965	LOC119080539|XP_037044848.1|BCOP	LOC118462864|XP_035784816.1|AALB
OG0004966	LOC119080490|XP_037044777.1|BCOP	LOC118462863|XP_035784815.1|AALB
OG0004967	LOC119081371|XP_037046145.1|BCOP	LOC118462706|XP_035784538.1|AALB
OG0004968	LOC119080918|XP_037045429.1|BCOP	LOC118465767|XP_035790175.1|AALB
OG0004969	LOC119083682|XP_037049362.1|BCOP	LOC118465761|XP_035790158.1|AALB
OG0004970	LOC119080913|XP_037045415.1|BCOP	LOC118465762|XP_035790159.1|AALB
OG0004971	LOC119080915|XP_037045420.1|BCOP	LOC118465765|XP_035790169.1|AALB
OG0004972	LOC119080925|XP_037045440.1|BCOP	LOC118462927|XP_035784929.1|AALB
OG0004973	LOC119080934|XP_037045449.1|BCOP	LOC118462488|XP_035784093.1|AALB
OG0004974	LOC119080720|XP_037045101.1|BCOP	LOC118467473|XP_035793904.1|AALB
OG0004975	LOC119080177|XP_037044298.1|BCOP	LOC118465041|XP_035788800.1|AALB
OG0004976	LOC119082796|XP_037048338.1|BCOP	LOC118464293|XP_035787468.1|AALB
OG0004977	LOC119073470|XP_037034870.1|BCOP	LOC118463963|XP_035786857.1|AALB
OG0004978	LOC119084805|XP_037050771.1|BCOP	LOC118466476|XP_035791752.1|AALB
OG0004979	LOC119080645|XP_037044953.1|BCOP	LOC118463992|XP_035786916.1|AALB
OG0004980	LOC119071510|XP_037032268.1|BCOP	LOC118463035|XP_035785171.1|AALB
OG0004981	LOC119071300|XP_037032073.1|BCOP	LOC118463037|XP_035785175.1|AALB
OG0004982	LOC119071251|XP_037031984.1|BCOP	LOC118463031|XP_035785166.1|AALB
OG0004983	LOC119073305|XP_037034582.1|BCOP	LOC118463039|XP_035785176.1|AALB
OG0004984	LOC119073303|XP_037034580.1|BCOP	LOC118463032|XP_035785167.1|AALB
OG0004985	LOC119083866|XP_037049567.1|BCOP	LOC118467471|XP_035793899.1|AALB
OG0004986	LOC119072209|XP_037033277.1|BCOP	LOC118463290|XP_035785665.1|AALB
OG0004987	LOC119080661|XP_037044980.1|BCOP	LOC118465043|XP_035788804.1|AALB
OG0004988	LOC119080695|XP_037045039.1|BCOP	LOC118467472|XP_035793903.1|AALB
OG0004989	LOC119080758|XP_037045213.1|BCOP	LOC118463053|XP_035785197.1|AALB
OG0004990	LOC119073677|XP_037035179.1|BCOP	LOC118467122|XP_035793086.1|AALB
OG0004991	LOC119080383|XP_037044585.1|BCOP	LOC118465525|XP_035789742.1|AALB
OG0004992	LOC119080381|XP_037044583.1|BCOP	LOC118465534|XP_035789753.1|AALB
OG0004994	LOC119077236|XP_037040301.1|BCOP	LOC118465518|XP_035789730.1|AALB
OG0004997	LOC119075127|XP_037037408.1|BCOP, LOC119084529|XP_037050434.1|BCOP	LOC118467242|XP_035793402.1|AALB
OG0004998	LOC119080350|XP_037044547.1|BCOP	LOC118467114|XP_035793070.1|AALB
OG0004999	LOC119085242|XP_037051460.1|BCOP	LOC118464102|XP_035787072.1|AALB
OG0005000	LOC119073414|XP_037034757.1|BCOP	LOC118466517|XP_035791903.1|AALB
OG0005001	LOC119075762|XP_037038201.1|BCOP	LOC118463120|XP_035785347.1|AALB
OG0005002	LOC119077769|XP_037040978.1|BCOP	LOC118467636|XP_035794253.1|AALB
OG0005003	LOC119080535|XP_037044843.1|BCOP	LOC118463224|XP_035785566.1|AALB
OG0005004	LOC119081614|XP_037046555.1|BCOP	LOC118463218|XP_035785555.1|AALB
OG0005005	LOC119079297|XP_037042979.1|BCOP	LOC118467058|XP_035792952.1|AALB
OG0005006	LOC119079664|XP_037043609.1|BCOP	LOC118464101|XP_035787071.1|AALB
OG0005007	LOC119079272|XP_037042946.1|BCOP	LOC118464103|XP_035787073.1|AALB
OG0005008	LOC119079683|XP_037043635.1|BCOP	LOC118464069|XP_035787011.1|AALB
OG0005009	LOC119073419|XP_037034759.1|BCOP	LOC118466294|XP_035791275.1|AALB
OG0005010	LOC119078133|XP_037041530.1|BCOP	LOC118462920|XP_035784920.1|AALB
OG0005011	LOC119072370|XP_037033460.1|BCOP	LOC118462918|XP_035784916.1|AALB
OG0005012	LOC119080448|XP_037044708.1|BCOP	LOC118464834|XP_035788403.1|AALB
