Orthogroup	BCOP.longest_only	HILL.longest_only
OG0003438	LOC119082649|XP_037048127.1|BCOP	LOC119659337|XP_037923307.1|HILL
OG0003439	LOC119082643|XP_037048115.1|BCOP	LOC119650889|XP_037909992.1|HILL
OG0003440	LOC119069202|XP_037029058.1|BCOP	LOC119651223|XP_037910606.1|HILL
OG0003441	LOC119079548|XP_037043431.1|BCOP	LOC119652208|XP_037912076.1|HILL
OG0003442	LOC119076448|XP_037039110.1|BCOP	LOC119657660|XP_037920615.1|HILL
OG0003443	LOC119069398|XP_037029340.1|BCOP	LOC119652006|XP_037911864.1|HILL
OG0003444	LOC119074977|XP_037037274.1|BCOP	LOC119649316|XP_037907346.1|HILL
OG0003446	LOC119085575|XP_037051893.1|BCOP	LOC119657721|XP_037920692.1|HILL
OG0003447	LOC119081057|XP_037045667.1|BCOP	LOC119660861|XP_037925684.1|HILL
OG0003448	LOC119077113|XP_037040176.1|BCOP	LOC119659842|XP_037924068.1|HILL
OG0003449	LOC119068121|XP_037027471.1|BCOP	LOC119660233|XP_037924607.1|HILL
OG0003451	LOC119067973|XP_037027213.1|BCOP	LOC119657862|XP_037920915.1|HILL
OG0003452	LOC119067972|XP_037027211.1|BCOP	LOC119651808|XP_037911524.1|HILL
OG0003453	LOC119067114|XP_037025783.1|BCOP	LOC119659361|XP_037923340.1|HILL
OG0003454	LOC119074759|XP_037036921.1|BCOP, LOC119084978|XP_037051026.1|BCOP	LOC119650117|XP_037908570.1|HILL
OG0003455	LOC119068035|XP_037027293.1|BCOP	LOC119652490|XP_037912600.1|HILL
OG0003456	LOC119083563|XP_037049182.1|BCOP	LOC119660738|XP_037925366.1|HILL
OG0003457	LOC119067593|XP_037026586.1|BCOP	LOC119660350|XP_037924774.1|HILL
OG0003458	LOC119068041|XP_037027301.1|BCOP	LOC119659037|XP_037922860.1|HILL
OG0003459	LOC119077664|XP_037040794.1|BCOP, LOC119085284|XP_037051534.1|BCOP	LOC119659655|XP_037923791.1|HILL
OG0003460	LOC119084684|XP_037050663.1|BCOP, LOC119085399|XP_037051698.1|BCOP	LOC119647801|XP_037904945.1|HILL
OG0003461	LOC119069192|XP_037029033.1|BCOP	LOC119659646|XP_037923776.1|HILL
OG0003462	LOC119081260|XP_037045896.1|BCOP	LOC119653233|XP_037913750.1|HILL
OG0003463	LOC119069974|XP_037030112.1|BCOP	LOC119657457|XP_037920300.1|HILL
OG0003464	LOC119069476|XP_037029424.1|BCOP	LOC119657069|XP_037919751.1|HILL
OG0003465	LOC119068064|XP_037027360.1|BCOP	LOC119659382|XP_037923370.1|HILL
OG0003466	LOC119067823|XP_037026882.1|BCOP	LOC119652806|XP_037913058.1|HILL
OG0003467	LOC119069558|XP_037029534.1|BCOP	LOC119650628|XP_037909462.1|HILL
OG0003468	LOC119069557|XP_037029533.1|BCOP	LOC119653241|XP_037913768.1|HILL
OG0003469	LOC119086043|XP_037052512.1|BCOP, LOC119068132|XP_037027489.1|BCOP	LOC119650622|XP_037909440.1|HILL
OG0003470	LOC119068044|XP_037027305.1|BCOP	LOC119652260|XP_037912169.1|HILL
OG0003471	LOC119071503|XP_037032256.1|BCOP	LOC119661386|XP_037926636.1|HILL
OG0003472	LOC119084606|XP_037050563.1|BCOP	LOC119654164|XP_037915258.1|HILL
OG0003473	LOC119067458|XP_037026335.1|BCOP	LOC119653239|XP_037913766.1|HILL
OG0003474	LOC119067967|XP_037027194.1|BCOP	LOC119651139|XP_037910462.1|HILL
OG0003475	LOC119085343|XP_037051621.1|BCOP	LOC119651746|XP_037911404.1|HILL
OG0003476	LOC119083864|XP_037049563.1|BCOP	LOC119661006|XP_037926063.1|HILL
OG0003477	LOC119070537|XP_037030805.1|BCOP	LOC119651004|XP_037910218.1|HILL
OG0003478	LOC119069825|XP_037029882.1|BCOP	LOC119651335|XP_037910809.1|HILL
OG0003479	LOC119066442|XP_037024832.1|BCOP	LOC119651586|XP_037911154.1|HILL
OG0003480	LOC119068809|XP_037028477.1|BCOP	LOC119651680|XP_037911307.1|HILL
OG0003481	LOC119068810|XP_037028478.1|BCOP	LOC119651469|XP_037911005.1|HILL
OG0003482	LOC119068811|XP_037028479.1|BCOP	LOC119652965|XP_037913291.1|HILL
OG0003484	LOC119067366|XP_037026176.1|BCOP	LOC119659443|XP_037923456.1|HILL
OG0003485	LOC119070448|XP_037030694.1|BCOP	LOC119652408|XP_037912449.1|HILL
OG0003486	LOC119070445|XP_037030691.1|BCOP	LOC119652568|XP_037912709.1|HILL
OG0003487	LOC119084942|XP_037050983.1|BCOP, LOC119067837|XP_037026906.1|BCOP	LOC119653066|XP_037913472.1|HILL
OG0003488	LOC119069939|XP_037030058.1|BCOP	LOC119653262|XP_037913797.1|HILL
OG0003489	LOC119067860|XP_037026996.1|BCOP	LOC119650702|XP_037909618.1|HILL
OG0003490	LOC119067862|XP_037027009.1|BCOP	LOC119653039|XP_037913423.1|HILL
OG0003491	LOC119069686|XP_037029704.1|BCOP	LOC119652845|XP_037913110.1|HILL
OG0003492	LOC119068193|XP_037027586.1|BCOP	LOC119651678|XP_037911303.1|HILL
OG0003493	LOC119070308|XP_037030470.1|BCOP	LOC119652709|XP_037912918.1|HILL
OG0003494	LOC119070547|XP_037030836.1|BCOP	LOC119652966|XP_037913292.1|HILL
OG0003495	LOC119069212|XP_037029082.1|BCOP	LOC119652243|XP_037912145.1|HILL
OG0003496	LOC119080616|XP_037044913.1|BCOP	LOC119652477|XP_037912574.1|HILL
OG0003497	LOC119083966|XP_037049668.1|BCOP	LOC119647806|XP_037904953.1|HILL
OG0003498	LOC119084005|XP_037049715.1|BCOP	LOC119658034|XP_037921194.1|HILL
OG0003499	LOC119070080|XP_037030282.1|BCOP	LOC119652370|XP_037912395.1|HILL, LOC119651272|XP_037910704.1|HILL
OG0003500	LOC119070049|XP_037030235.1|BCOP	LOC119650922|XP_037910076.1|HILL
OG0003501	LOC119067349|XP_037026155.1|BCOP	LOC119657030|XP_037919711.1|HILL
OG0003502	LOC119069072|XP_037028845.1|BCOP	LOC119657606|XP_037920531.1|HILL
OG0003503	LOC119067577|XP_037026559.1|BCOP	LOC119657362|XP_037920168.1|HILL
OG0003504	LOC119081030|XP_037045622.1|BCOP, LOC119076149|XP_037038727.1|BCOP	LOC119652624|XP_037912796.1|HILL
OG0003506	LOC119074762|XP_037036927.1|BCOP	LOC119651895|XP_037911645.1|HILL
OG0003507	LOC119084138|XP_037049884.1|BCOP	LOC119646429|XP_037902805.1|HILL
OG0003508	LOC119082715|XP_037048185.1|BCOP, LOC119075310|XP_037037620.1|BCOP, LOC119082707|XP_037048179.1|BCOP	LOC119650892|XP_037909997.1|HILL
OG0003509	LOC119069251|XP_037029200.1|BCOP	LOC119651951|XP_037911733.1|HILL
OG0003510	LOC119069891|XP_037029979.1|BCOP	LOC119652949|XP_037913268.1|HILL
OG0003511	LOC119069889|XP_037029960.1|BCOP	LOC119652234|XP_037912126.1|HILL
OG0003512	LOC119077490|XP_037040600.1|BCOP, LOC119070461|XP_037030709.1|BCOP	LOC119651376|XP_037910879.1|HILL
OG0003513	LOC119069007|XP_037028777.1|BCOP	LOC119646670|XP_037903128.1|HILL
OG0003514	LOC119070512|XP_037030769.1|BCOP	LOC119651700|XP_037911340.1|HILL
OG0003515	LOC119078316|XP_037041716.1|BCOP	LOC119655893|XP_037917967.1|HILL
OG0003516	LOC119069121|XP_037028913.1|BCOP	LOC119656754|XP_037919245.1|HILL
OG0003517	LOC119085747|XP_037052122.1|BCOP	LOC119651306|XP_037910761.1|HILL
OG0003518	LOC119085769|XP_037052154.1|BCOP	LOC119652613|XP_037912778.1|HILL
OG0003519	LOC119084841|XP_037050833.1|BCOP	LOC119647418|XP_037904232.1|HILL
OG0003520	LOC119084831|XP_037050809.1|BCOP	LOC119648033|XP_037905386.1|HILL
OG0003521	LOC119084866|XP_037050896.1|BCOP	LOC119647846|XP_037905031.1|HILL
OG0003522	LOC119080974|XP_037045516.1|BCOP	LOC119658674|XP_037922164.1|HILL
OG0003523	LOC119070577|XP_037030879.1|BCOP	LOC119658885|XP_037922600.1|HILL
OG0003524	LOC119073381|XP_037034701.1|BCOP, LOC119083673|XP_037049355.1|BCOP	LOC119658669|XP_037922150.1|HILL
OG0003525	LOC119081773|XP_037046869.1|BCOP	LOC119659028|XP_037922851.1|HILL
OG0003526	LOC119081505|XP_037046408.1|BCOP	LOC119650225|XP_037908730.1|HILL
OG0003527	LOC119081769|XP_037046859.1|BCOP	LOC119659063|XP_037922901.1|HILL
OG0003529	LOC119084508|XP_037050418.1|BCOP, LOC119083063|XP_037048581.1|BCOP	LOC119649979|XP_037908349.1|HILL
OG0003530	LOC119083064|XP_037048582.1|BCOP, LOC119084509|XP_037050419.1|BCOP	LOC119650030|XP_037908438.1|HILL
OG0003531	LOC119077621|XP_037040735.1|BCOP	LOC119647868|XP_037905066.1|HILL
OG0003532	LOC119083650|XP_037049320.1|BCOP	LOC119648107|XP_037905550.1|HILL
OG0003533	LOC119081289|XP_037045946.1|BCOP	LOC119649893|XP_037908211.1|HILL
OG0003534	LOC119081108|XP_037045744.1|BCOP, LOC119074307|XP_037036230.1|BCOP	LOC119648666|XP_037906376.1|HILL
OG0003535	LOC119080677|XP_037045005.1|BCOP	LOC119650201|XP_037908695.1|HILL, LOC119648159|XP_037905662.1|HILL
OG0003536	LOC119081360|XP_037046105.1|BCOP	LOC119661484|XP_037926776.1|HILL
OG0003537	LOC119073710|XP_037035230.1|BCOP	LOC119646897|XP_037903483.1|HILL
OG0003538	LOC119068239|XP_037027659.1|BCOP, LOC119081741|XP_037046806.1|BCOP	LOC119652914|XP_037913229.1|HILL
OG0003539	LOC119081775|XP_037046874.1|BCOP	LOC119648706|XP_037906445.1|HILL
OG0003540	LOC119075872|XP_037038329.1|BCOP	LOC119649320|XP_037907350.1|HILL
OG0003541	LOC119081802|XP_037046916.1|BCOP	LOC119647207|XP_037903957.1|HILL
OG0003542	LOC119081795|XP_037046902.1|BCOP	LOC119652240|XP_037912146.1|HILL
OG0003543	LOC119080502|XP_037044796.1|BCOP, LOC119081578|XP_037046507.1|BCOP	LOC119646542|XP_037902942.1|HILL
OG0003544	LOC119081282|XP_037045938.1|BCOP	LOC119648222|XP_037905762.1|HILL
OG0003545	LOC119073168|XP_037034369.1|BCOP, LOC119073167|XP_037034365.1|BCOP	LOC119651882|XP_037911633.1|HILL, LOC119650413|XP_037909126.1|HILL
OG0003546	LOC119071182|XP_037031847.1|BCOP	LOC119647861|XP_037905058.1|HILL
OG0003548	LOC119074082|XP_037035930.1|BCOP	LOC119650945|XP_037910107.1|HILL
OG0003549	LOC119074100|XP_037035959.1|BCOP	LOC119651463|XP_037911002.1|HILL
OG0003550	LOC119073888|XP_037035670.1|BCOP	LOC119660126|XP_037924449.1|HILL
OG0003551	LOC119079722|XP_037043681.1|BCOP, LOC119083464|XP_037049079.1|BCOP	LOC119659303|XP_037923244.1|HILL
OG0003552	LOC119084965|XP_037051014.1|BCOP	LOC119660322|XP_037924726.1|HILL
OG0003553	LOC119079330|XP_037043022.1|BCOP	LOC119659538|XP_037923607.1|HILL
OG0003554	LOC119080510|XP_037044814.1|BCOP	LOC119648300|XP_037905887.1|HILL
OG0003555	LOC119080375|XP_037044572.1|BCOP	LOC119647756|XP_037904802.1|HILL
OG0003556	LOC119080330|XP_037044521.1|BCOP	LOC119649946|XP_037908292.1|HILL
OG0003557	LOC119071897|XP_037032899.1|BCOP	LOC119649667|XP_037907855.1|HILL
OG0003558	LOC119083349|XP_037048937.1|BCOP	LOC119647574|XP_037904502.1|HILL
OG0003559	LOC119073704|XP_037035199.1|BCOP	LOC119647454|XP_037904314.1|HILL
OG0003560	LOC119079752|XP_037043725.1|BCOP	LOC119650162|XP_037908637.1|HILL
OG0003561	LOC119075692|XP_037038114.1|BCOP	LOC119650440|XP_037909199.1|HILL
OG0003562	LOC119076504|XP_037039191.1|BCOP	LOC119654114|XP_037915214.1|HILL
OG0003563	LOC119078053|XP_037041373.1|BCOP	LOC119654144|XP_037915237.1|HILL
OG0003564	LOC119075981|XP_037038459.1|BCOP	LOC119648194|XP_037905713.1|HILL
OG0003565	LOC119081224|XP_037045844.1|BCOP	LOC119650148|XP_037908613.1|HILL
OG0003566	LOC119068237|XP_037027655.1|BCOP	LOC119653051|XP_037913448.1|HILL
OG0003567	LOC119078005|XP_037041288.1|BCOP	LOC119651795|XP_037911506.1|HILL
OG0003568	LOC119073792|XP_037035419.1|BCOP	LOC119661554|XP_037926873.1|HILL
OG0003569	LOC119079994|XP_037044055.1|BCOP	LOC119650442|XP_037909213.1|HILL
OG0003570	LOC119081684|XP_037046669.1|BCOP, LOC119076359|XP_037038953.1|BCOP	LOC119648738|XP_037906488.1|HILL
OG0003571	LOC119083888|XP_037049592.1|BCOP	LOC119650251|XP_037908769.1|HILL
OG0003572	LOC119073854|XP_037035606.1|BCOP, LOC119073859|XP_037035619.1|BCOP	LOC119661342|XP_037926571.1|HILL
OG0003573	LOC119079235|XP_037042922.1|BCOP	LOC119647162|XP_037903894.1|HILL
OG0003574	LOC119079895|XP_037043878.1|BCOP, LOC119079623|XP_037043514.1|BCOP	LOC119650001|XP_037908391.1|HILL
OG0003575	LOC119070233|XP_037030399.1|BCOP, LOC119081332|XP_037046017.1|BCOP	LOC119649147|XP_037907087.1|HILL
OG0003576	LOC119081237|XP_037045859.1|BCOP	LOC119649285|XP_037907305.1|HILL
OG0003577	LOC119081605|XP_037046534.1|BCOP	LOC119647551|XP_037904472.1|HILL
OG0003578	LOC119073468|XP_037034867.1|BCOP	LOC119661777|XP_037927182.1|HILL
OG0003579	LOC119073452|XP_037034840.1|BCOP	LOC119647093|XP_037903791.1|HILL
OG0003580	LOC119081389|XP_037046171.1|BCOP	LOC119646297|XP_037902639.1|HILL
OG0003581	LOC119080962|XP_037045489.1|BCOP	LOC119650358|XP_037908969.1|HILL
OG0003582	LOC119084885|XP_037050926.1|BCOP	LOC119647617|XP_037904584.1|HILL
OG0003583	LOC119083657|XP_037049327.1|BCOP	LOC119646653|XP_037903099.1|HILL
OG0003584	LOC119079798|XP_037043754.1|BCOP	LOC119655981|XP_037918148.1|HILL
OG0003585	LOC119084241|XP_037050036.1|BCOP	LOC119650093|XP_037908538.1|HILL
OG0003586	LOC119078508|XP_037042000.1|BCOP	LOC119660832|XP_037925630.1|HILL
OG0003587	LOC119073266|XP_037034538.1|BCOP	LOC119648038|XP_037905392.1|HILL
OG0003588	LOC119082342|XP_037047749.1|BCOP	LOC119647638|XP_037904628.1|HILL
OG0003589	LOC119067387|XP_037026206.1|BCOP	LOC119646675|XP_037903134.1|HILL
OG0003590	LOC119080605|XP_037044900.1|BCOP	LOC119648069|XP_037905471.1|HILL, LOC119648068|XP_037905470.1|HILL
OG0003591	LOC119082185|XP_037047502.1|BCOP, LOC119083219|XP_037048781.1|BCOP	LOC119647582|XP_037904518.1|HILL
OG0003592	LOC119080284|XP_037044449.1|BCOP	LOC119648408|XP_037906086.1|HILL
OG0003593	LOC119073708|XP_037035210.1|BCOP	LOC119647524|XP_037904422.1|HILL
OG0003594	LOC119080446|XP_037044706.1|BCOP	LOC119648534|XP_037906230.1|HILL
OG0003595	LOC119079575|XP_037043457.1|BCOP	LOC119657911|XP_037921026.1|HILL
OG0003596	LOC119079762|XP_037043737.1|BCOP	LOC119654491|XP_037915846.1|HILL
OG0003597	LOC119081361|XP_037046107.1|BCOP	LOC119649614|XP_037907766.1|HILL
OG0003598	LOC119080919|XP_037045430.1|BCOP	LOC119648329|XP_037905949.1|HILL
OG0003599	LOC119073782|XP_037035354.1|BCOP	LOC119648798|XP_037906570.1|HILL
OG0003600	LOC119074333|XP_037036319.1|BCOP	LOC119650367|XP_037908991.1|HILL
OG0003601	LOC119075453|XP_037037785.1|BCOP	LOC119660571|XP_037925154.1|HILL
OG0003602	LOC119081770|XP_037046862.1|BCOP	LOC119652254|XP_037912165.1|HILL
OG0003603	LOC119080638|XP_037044946.1|BCOP	LOC119648988|XP_037906840.1|HILL
OG0003604	LOC119080138|XP_037044249.1|BCOP	LOC119651098|XP_037910383.1|HILL
OG0003605	LOC119078861|XP_037042472.1|BCOP	LOC119652258|XP_037912167.1|HILL
OG0003606	LOC119085209|XP_037051416.1|BCOP	LOC119655875|XP_037917937.1|HILL
OG0003607	LOC119079247|XP_037042923.1|BCOP, LOC119076033|XP_037038546.1|BCOP, LOC119074277|XP_037036192.1|BCOP	LOC119660844|XP_037925670.1|HILL
OG0003608	LOC119073314|XP_037034597.1|BCOP	LOC119649627|XP_037907790.1|HILL
OG0003609	LOC119067661|XP_037026658.1|BCOP	LOC119656866|XP_037919453.1|HILL
OG0003610	LOC119083696|XP_037049376.1|BCOP, LOC119083697|XP_037049378.1|BCOP	LOC119650323|XP_037908907.1|HILL
OG0003611	LOC119077922|XP_037041208.1|BCOP	LOC119649039|XP_037906927.1|HILL
OG0003612	LOC119073622|XP_037035101.1|BCOP	LOC119658898|XP_037922627.1|HILL
OG0003613	LOC119079392|XP_037043174.1|BCOP	LOC119646274|XP_037902611.1|HILL
OG0003614	LOC119079393|XP_037043176.1|BCOP	LOC119646275|XP_037902612.1|HILL
OG0003615	LOC119080387|XP_037044592.1|BCOP	LOC119652826|XP_037913085.1|HILL
OG0003616	LOC119074483|XP_037036525.1|BCOP	LOC119659685|XP_037923851.1|HILL
OG0003617	LOC119084168|XP_037049920.1|BCOP	LOC119648231|XP_037905783.1|HILL
OG0003618	LOC119084167|XP_037049918.1|BCOP	LOC119648203|XP_037905737.1|HILL
OG0003619	LOC119081327|XP_037046010.1|BCOP	LOC119659456|XP_037923472.1|HILL
OG0003620	LOC119080238|XP_037044383.1|BCOP	LOC119649305|XP_037907332.1|HILL
OG0003621	LOC119085425|XP_037051734.1|BCOP	LOC119647982|XP_037905283.1|HILL
OG0003622	LOC119079364|XP_037043110.1|BCOP	LOC119647912|XP_037905160.1|HILL
OG0003623	LOC119074015|XP_037035845.1|BCOP	LOC119646515|XP_037902899.1|HILL
OG0003624	LOC119083604|XP_037049235.1|BCOP	LOC119660118|XP_037924440.1|HILL
OG0003625	LOC119071262|XP_037032011.1|BCOP	LOC119661612|XP_037926957.1|HILL
OG0003626	LOC119080699|XP_037045049.1|BCOP	LOC119655118|XP_037916771.1|HILL
OG0003627	LOC119082094|XP_037047356.1|BCOP	LOC119651542|XP_037911102.1|HILL
OG0003628	LOC119080691|XP_037045025.1|BCOP	LOC119661667|XP_037927030.1|HILL
OG0003629	LOC119077475|XP_037040578.1|BCOP	LOC119661464|XP_037926753.1|HILL
OG0003630	LOC119080696|XP_037045040.1|BCOP	LOC119647076|XP_037903761.1|HILL
OG0003631	LOC119079986|XP_037044038.1|BCOP	LOC119649613|XP_037907761.1|HILL
OG0003632	LOC119080114|XP_037044240.1|BCOP	LOC119649869|XP_037908168.1|HILL
OG0003633	LOC119066827|XP_037025385.1|BCOP	LOC119647141|XP_037903862.1|HILL
OG0003634	LOC119073510|XP_037034923.1|BCOP	LOC119648061|XP_037905456.1|HILL
OG0003635	LOC119081774|XP_037046870.1|BCOP	LOC119648090|XP_037905510.1|HILL
OG0003636	LOC119080845|XP_037045302.1|BCOP	LOC119646528|XP_037902920.1|HILL
OG0003637	LOC119073405|XP_037034733.1|BCOP	LOC119646606|XP_037903035.1|HILL
OG0003638	LOC119067865|XP_037027016.1|BCOP	LOC119647902|XP_037905137.1|HILL
OG0003639	LOC119068610|XP_037028167.1|BCOP	LOC119647903|XP_037905138.1|HILL
OG0003640	LOC119066939|XP_037025552.1|BCOP	LOC119650811|XP_037909876.1|HILL
OG0003641	LOC119073599|XP_037035067.1|BCOP	LOC119659461|XP_037923475.1|HILL
OG0003642	LOC119081071|XP_037045688.1|BCOP	LOC119658899|XP_037922628.1|HILL
OG0003643	LOC119081149|XP_037045792.1|BCOP	LOC119659330|XP_037923302.1|HILL
OG0003644	LOC119073996|XP_037035818.1|BCOP	LOC119650760|XP_037909784.1|HILL
OG0003645	LOC119079305|XP_037042990.1|BCOP	LOC119649126|XP_037907059.1|HILL
OG0003646	LOC119075190|XP_037037477.1|BCOP, LOC119084040|XP_037049769.1|BCOP, LOC119069102|XP_037028889.1|BCOP	LOC119650095|XP_037908541.1|HILL
OG0003647	LOC119073352|XP_037034645.1|BCOP	LOC119649127|XP_037907060.1|HILL
OG0003648	LOC119073743|XP_037035296.1|BCOP	LOC119648456|XP_037906141.1|HILL
OG0003649	LOC119080788|XP_037045253.1|BCOP	LOC119649738|XP_037907948.1|HILL
OG0003650	LOC119083466|XP_037049083.1|BCOP, LOC119079713|XP_037043665.1|BCOP	LOC119649737|XP_037907947.1|HILL
OG0003651	LOC119081815|XP_037046945.1|BCOP	LOC119650134|XP_037908593.1|HILL
OG0003652	LOC119073669|XP_037035169.1|BCOP	LOC119647918|XP_037905170.1|HILL
OG0003653	LOC119080413|XP_037044647.1|BCOP	LOC119650009|XP_037908405.1|HILL
OG0003654	LOC119076601|XP_037039351.1|BCOP	LOC119648153|XP_037905652.1|HILL
OG0003656	LOC119076597|XP_037039345.1|BCOP	LOC119648132|XP_037905596.1|HILL
OG0003657	LOC119081395|XP_037046176.1|BCOP	LOC119647928|XP_037905188.1|HILL
OG0003658	LOC119079349|XP_037043073.1|BCOP	LOC119657312|XP_037920102.1|HILL
OG0003659	LOC119073810|XP_037035478.1|BCOP	LOC119648133|XP_037905604.1|HILL
OG0003660	LOC119081333|XP_037046018.1|BCOP	LOC119649046|XP_037906946.1|HILL
OG0003661	LOC119074159|XP_037036058.1|BCOP	LOC119647734|XP_037904769.1|HILL
OG0003662	LOC119080799|XP_037045265.1|BCOP	LOC119648245|XP_037905810.1|HILL
OG0003663	LOC119077997|XP_037041272.1|BCOP	LOC119648224|XP_037905768.1|HILL
OG0003664	LOC119080423|XP_037044665.1|BCOP	LOC119648208|XP_037905741.1|HILL
OG0003665	LOC119073363|XP_037034665.1|BCOP	LOC119647053|XP_037903739.1|HILL
OG0003666	LOC119079414|XP_037043211.1|BCOP	LOC119661356|XP_037926590.1|HILL
OG0003667	LOC119081606|XP_037046537.1|BCOP	LOC119650434|XP_037909181.1|HILL
OG0003668	LOC119073256|XP_037034525.1|BCOP	LOC119658728|XP_037922319.1|HILL
OG0003669	LOC119067289|XP_037026073.1|BCOP	LOC119651454|XP_037910990.1|HILL
OG0003670	LOC119079273|XP_037042950.1|BCOP	LOC119651443|XP_037910979.1|HILL
OG0003672	LOC119077932|XP_037041209.1|BCOP	LOC119659436|XP_037923446.1|HILL
OG0003673	LOC119073947|XP_037035717.1|BCOP	LOC119650978|XP_037910172.1|HILL
OG0003674	LOC119074503|XP_037036553.1|BCOP	LOC119657436|XP_037920273.1|HILL
OG0003675	LOC119079691|XP_037043647.1|BCOP	LOC119646416|XP_037902789.1|HILL
OG0003676	LOC119073373|XP_037034691.1|BCOP	LOC119654073|XP_037915167.1|HILL
OG0003677	LOC119079391|XP_037043173.1|BCOP	LOC119647117|XP_037903832.1|HILL
OG0003678	LOC119079996|XP_037044058.1|BCOP	LOC119650407|XP_037909120.1|HILL
OG0003679	LOC119083354|XP_037048962.1|BCOP, LOC119075045|XP_037037335.1|BCOP	LOC119649580|XP_037907712.1|HILL
OG0003680	LOC119083652|XP_037049323.1|BCOP	LOC119661764|XP_037927162.1|HILL
OG0003681	LOC119083721|XP_037049412.1|BCOP	LOC119661227|XP_037926381.1|HILL
OG0003682	LOC119080875|XP_037045345.1|BCOP	LOC119658903|XP_037922637.1|HILL
OG0003683	LOC119084824|XP_037050799.1|BCOP	LOC119660457|XP_037924946.1|HILL
OG0003684	LOC119075195|XP_037037484.1|BCOP	LOC119648076|XP_037905489.1|HILL
OG0003685	LOC119080833|XP_037045283.1|BCOP	LOC119648151|XP_037905650.1|HILL
OG0003686	LOC119081655|XP_037046632.1|BCOP	LOC119652269|XP_037912184.1|HILL
OG0003687	LOC119074022|XP_037035855.1|BCOP	LOC119646667|XP_037903125.1|HILL
OG0003688	LOC119074038|XP_037035879.1|BCOP	LOC119656978|XP_037919642.1|HILL
OG0003689	LOC119076968|XP_037039955.1|BCOP, LOC119080026|XP_037044103.1|BCOP	LOC119648217|XP_037905753.1|HILL
OG0003690	LOC119073354|XP_037034647.1|BCOP	LOC119648584|XP_037906283.1|HILL
OG0003691	LOC119079332|XP_037043035.1|BCOP	LOC119648691|XP_037906419.1|HILL
OG0003692	LOC119079336|XP_037043058.1|BCOP	LOC119646532|XP_037902926.1|HILL
OG0003693	LOC119080195|XP_037044330.1|BCOP	LOC119649257|XP_037907267.1|HILL
OG0003694	LOC119074937|XP_037037224.1|BCOP, LOC119081065|XP_037045676.1|BCOP	LOC119647810|XP_037904954.1|HILL
OG0003695	LOC119081127|XP_037045766.1|BCOP	LOC119648516|XP_037906212.1|HILL
OG0003696	LOC119078188|XP_037041557.1|BCOP	LOC119661678|XP_037927044.1|HILL
OG0003697	LOC119079885|XP_037043861.1|BCOP	LOC119646167|XP_037902471.1|HILL
OG0003698	LOC119073238|XP_037034448.1|BCOP	LOC119649768|XP_037907996.1|HILL
OG0003699	LOC119081643|XP_037046617.1|BCOP	LOC119651953|XP_037911739.1|HILL
OG0003700	LOC119081646|XP_037046625.1|BCOP	LOC119646228|XP_037902544.1|HILL
OG0003701	LOC119074807|XP_037036986.1|BCOP	LOC119646281|XP_037902617.1|HILL
OG0003702	LOC119067833|XP_037026902.1|BCOP	LOC119647495|XP_037904381.1|HILL
OG0003703	LOC119080867|XP_037045340.1|BCOP	LOC119648904|XP_037906736.1|HILL
OG0003704	LOC119080855|XP_037045324.1|BCOP	LOC119650003|XP_037908393.1|HILL
OG0003705	LOC119081343|XP_037046043.1|BCOP	LOC119648250|XP_037906170.1|HILL
OG0003706	LOC119079568|XP_037043443.1|BCOP, LOC119079567|XP_037043442.1|BCOP, LOC119073576|XP_037035036.1|BCOP	LOC119649342|XP_037907376.1|HILL
OG0003707	LOC119069576|XP_037029559.1|BCOP	LOC119649525|XP_037907637.1|HILL
OG0003708	LOC119073819|XP_037035491.1|BCOP	LOC119650241|XP_037908751.1|HILL
OG0003709	LOC119080731|XP_037045166.1|BCOP	LOC119646605|XP_037903033.1|HILL
OG0003710	LOC119079743|XP_037043707.1|BCOP	LOC119661241|XP_037926398.1|HILL
OG0003711	LOC119079357|XP_037043097.1|BCOP	LOC119649760|XP_037907982.1|HILL
OG0003712	LOC119081351|XP_037046091.1|BCOP	LOC119657728|XP_037920702.1|HILL
OG0003713	LOC119081353|XP_037046094.1|BCOP	LOC119646465|XP_037902842.1|HILL
OG0003714	LOC119073529|XP_037034963.1|BCOP	LOC119646466|XP_037902843.1|HILL
OG0003715	LOC119080646|XP_037044954.1|BCOP	LOC119649713|XP_037907915.1|HILL
OG0003716	LOC119077481|XP_037040589.1|BCOP	LOC119647610|XP_037904570.1|HILL
OG0003717	LOC119079521|XP_037043388.1|BCOP	LOC119650072|XP_037908498.1|HILL
OG0003718	LOC119075088|XP_037037377.1|BCOP	LOC119649304|XP_037907329.1|HILL
OG0003720	LOC119066294|XP_037024564.1|BCOP, LOC119070174|XP_037030378.1|BCOP	LOC119655209|XP_037916915.1|HILL
OG0003721	LOC119080782|XP_037045246.1|BCOP	LOC119655223|XP_037916934.1|HILL
OG0003722	LOC119073049|XP_037034258.1|BCOP	LOC119648013|XP_037905343.1|HILL
OG0003723	LOC119074826|XP_037037015.1|BCOP	LOC119649445|XP_037907524.1|HILL
OG0003724	LOC119077488|XP_037040596.1|BCOP	LOC119648257|XP_037905830.1|HILL
