Orthogroup	BCOP.longest_only	DVIR.longest_only
OG0004227	LOC119066742|XP_037025264.1|BCOP	LOC6630332|XP_032290369.1|DVIR
OG0004228	LOC119074799|XP_037036971.1|BCOP	LOC6630331|XP_002053352.2|DVIR
OG0004229	LOC119071411|XP_037032184.1|BCOP	LOC6627153|XP_032293028.1|DVIR
OG0004230	LOC119074842|XP_037037043.1|BCOP	LOC6633883|XP_032296051.1|DVIR
OG0004231	LOC119068352|XP_037027815.1|BCOP	LOC6623588|XP_002046314.1|DVIR
OG0004232	LOC119067142|XP_037025838.1|BCOP	LOC6624234|XP_015030975.1|DVIR
OG0004233	LOC119066880|XP_037025463.1|BCOP	LOC6623562|XP_032291178.1|DVIR
OG0004234	LOC119067155|XP_037025846.1|BCOP	LOC6624112|XP_015030972.1|DVIR
OG0004235	LOC119069083|XP_037028861.1|BCOP	LOC6631495|XP_002055129.1|DVIR
OG0004236	LOC119083057|XP_037048573.1|BCOP	LOC6630366|XP_002054902.3|DVIR
OG0004237	LOC119075773|XP_037038219.1|BCOP	LOC6632672|XP_032289525.1|DVIR
OG0004238	LOC119078029|XP_037041336.1|BCOP	LOC6629657|XP_002053596.1|DVIR
OG0004239	LOC119084042|XP_037049770.1|BCOP	LOC6630126|XP_002053397.1|DVIR
OG0004240	LOC119077967|XP_037041244.1|BCOP	LOC6633098|XP_002056578.1|DVIR
OG0004241	LOC119081063|XP_037045674.1|BCOP, LOC119075628|XP_037038002.1|BCOP	LOC6629353|XP_002053269.1|DVIR
OG0004242	LOC119073077|XP_037034284.1|BCOP, LOC119082173|XP_037047483.1|BCOP	LOC6632458|XP_032289657.1|DVIR
OG0004243	LOC119075836|XP_037038283.1|BCOP	LOC6622251|XP_002046942.1|DVIR
OG0004244	LOC119074658|XP_037036832.1|BCOP	LOC6629652|XP_002053562.1|DVIR
OG0004245	LOC119072040|XP_037033054.1|BCOP	LOC6622739|XP_002047038.1|DVIR
OG0004246	LOC119075612|XP_037037983.1|BCOP	LOC6622848|XP_002048592.1|DVIR
OG0004247	LOC119083553|XP_037049166.1|BCOP	LOC6633427|XP_002057220.1|DVIR
OG0004248	LOC119072378|XP_037033477.1|BCOP	LOC6625571|XP_002049596.1|DVIR
OG0004249	LOC119081049|XP_037045649.1|BCOP	LOC6636832|XP_002060305.1|DVIR
OG0004250	LOC119083469|XP_037049087.1|BCOP	LOC6634327|XP_002057680.2|DVIR
OG0004251	LOC119074552|XP_037036627.1|BCOP	LOC6632183|XP_002055638.3|DVIR
OG0004252	LOC119076947|XP_037039894.1|BCOP	LOC6633093|XP_002056276.1|DVIR
OG0004253	LOC119081443|XP_037046272.1|BCOP, LOC119081446|XP_037046275.1|BCOP	LOC6629602|XP_002054667.1|DVIR
OG0004254	LOC119068614|XP_037028169.1|BCOP	LOC6634543|XP_002058287.1|DVIR
OG0004255	LOC119074925|XP_037037214.1|BCOP	LOC6629002|XP_002052105.2|DVIR
OG0004256	LOC119079133|XP_037042856.1|BCOP, LOC119079064|XP_037042767.1|BCOP, LOC119074400|XP_037036416.1|BCOP, LOC119085383|XP_037051664.1|BCOP	LOC6625725|XP_032293111.1|DVIR
OG0004257	LOC119066253|XP_037024484.1|BCOP	LOC6635210|XP_002058398.1|DVIR
OG0004258	LOC119068934|XP_037028696.1|BCOP	LOC6629675|XP_032290814.1|DVIR
OG0004259	LOC119085355|XP_037051626.1|BCOP	LOC6626084|XP_002049022.1|DVIR
OG0004260	LOC119074318|XP_037036271.1|BCOP	LOC6629382|XP_032293000.1|DVIR
OG0004261	LOC119068882|XP_037028638.1|BCOP	LOC6630672|XP_002054630.1|DVIR
OG0004262	LOC119082214|XP_037047558.1|BCOP	LOC6629526|XP_002053328.1|DVIR
OG0004263	LOC119075754|XP_037038186.1|BCOP	LOC6630536|XP_032294916.1|DVIR
OG0004264	LOC119068390|XP_037027846.1|BCOP	LOC6630278|XP_002054889.2|DVIR
OG0004265	LOC119078172|XP_037041541.1|BCOP	LOC6632337|XP_002056405.1|DVIR
OG0004266	LOC119076566|XP_037039249.1|BCOP	LOC6630815|XP_002053360.1|DVIR
OG0004267	LOC119076155|XP_037038734.1|BCOP	LOC6630120|XP_002053391.1|DVIR
OG0004268	LOC119085216|XP_037051421.1|BCOP	LOC6624859|XP_032293108.1|DVIR
OG0004269	LOC119082024|XP_037047238.1|BCOP	LOC6625960|XP_015029423.1|DVIR
OG0004270	LOC119066521|XP_037024934.1|BCOP	LOC26530602|XP_015030226.1|DVIR
OG0004271	LOC119072187|XP_037033242.1|BCOP	LOC6626223|XP_002049799.1|DVIR
OG0004272	LOC119070660|XP_037030985.1|BCOP	LOC6630591|XP_002053282.1|DVIR
OG0004273	LOC119068159|XP_037027531.1|BCOP	LOC6629846|XP_002054467.2|DVIR
OG0004274	LOC119069310|XP_037029256.1|BCOP	LOC6636002|XP_002059502.2|DVIR
OG0004275	LOC119084039|XP_037049766.1|BCOP	LOC6632098|XP_002055513.2|DVIR
OG0004276	LOC119084224|XP_037050017.1|BCOP	LOC6623810|XP_002048310.1|DVIR
OG0004277	LOC119079729|XP_037043689.1|BCOP, LOC119076156|XP_037038736.1|BCOP, LOC119077954|XP_037041217.1|BCOP	LOC6623706|XP_002048615.1|DVIR
OG0004278	LOC119074894|XP_037037135.1|BCOP	LOC6633645|XP_002056839.1|DVIR
OG0004279	LOC119076857|XP_037039757.1|BCOP	LOC6628371|XP_015028550.1|DVIR
OG0004280	LOC119076402|XP_037039016.1|BCOP	LOC6636053|XP_032296062.1|DVIR
OG0004281	LOC119071733|XP_037032659.1|BCOP	LOC6627009|XP_002049619.1|DVIR
OG0004282	LOC119075286|XP_037037569.1|BCOP	LOC6625291|XP_002049776.1|DVIR
OG0004283	LOC119072058|XP_037033130.1|BCOP	LOC6625290|XP_032292907.1|DVIR
OG0004284	LOC119071064|XP_037031591.1|BCOP	LOC26530847|XP_015028866.2|DVIR
OG0004285	LOC119068484|XP_037027989.1|BCOP	LOC6630255|XP_002053769.1|DVIR
OG0004286	LOC119074235|XP_037036152.1|BCOP	LOC6623554|XP_002048609.1|DVIR
OG0004287	LOC119072078|XP_037033124.1|BCOP	LOC6623641|XP_002048610.1|DVIR
OG0004288	LOC119074231|XP_037036145.1|BCOP	LOC6623478|XP_002048603.1|DVIR
OG0004289	LOC119071632|XP_037032485.1|BCOP	LOC6624464|XP_032291165.1|DVIR
OG0004290	LOC119071203|XP_037031886.1|BCOP	LOC6626364|XP_002050693.1|DVIR
OG0004291	LOC119082360|XP_037047772.1|BCOP	LOC6625278|XP_002049863.1|DVIR
OG0004292	LOC119071255|XP_037031994.1|BCOP	LOC26530770|XP_015031649.1|DVIR
OG0004293	LOC119083288|XP_037048875.1|BCOP	LOC6622119|XP_002047687.1|DVIR
OG0004294	LOC119078303|XP_037041700.1|BCOP	LOC6622596|XP_032290705.1|DVIR
OG0004295	LOC119066823|XP_037025371.1|BCOP	LOC6622115|XP_002047988.1|DVIR
OG0004296	LOC119066002|XP_037024114.1|BCOP	LOC6622642|XP_002047990.1|DVIR
OG0004297	LOC119082350|XP_037047763.1|BCOP	LOC6624993|XP_002049451.1|DVIR
OG0004298	LOC119074244|XP_037036164.1|BCOP	LOC6625655|XP_002049872.1|DVIR
OG0004299	LOC119082791|XP_037048280.1|BCOP	LOC6624791|XP_032293228.1|DVIR
OG0004300	LOC119071694|XP_037032577.1|BCOP	LOC6625569|XP_002049594.1|DVIR
OG0004301	LOC119066451|XP_037024847.1|BCOP	LOC6624093|XP_002046875.1|DVIR
OG0004302	LOC119071225|XP_037031934.1|BCOP	LOC6626878|XP_002049154.1|DVIR
OG0004303	LOC119066851|XP_037025413.1|BCOP	LOC6625416|XP_002049292.1|DVIR
OG0004304	LOC119078290|XP_037041675.1|BCOP	LOC6627242|XP_032293168.1|DVIR
OG0004305	LOC119085103|XP_037051244.1|BCOP	LOC6625169|XP_032293369.1|DVIR
OG0004306	LOC119080620|XP_037044919.1|BCOP	LOC6625146|XP_002049555.1|DVIR
OG0004307	LOC119070087|XP_037030295.1|BCOP	LOC6625885|XP_002049335.1|DVIR
OG0004308	LOC119078996|XP_037042656.1|BCOP	LOC6625437|XP_002049973.1|DVIR
OG0004309	LOC119071381|XP_037032138.1|BCOP	LOC6623657|XP_002046797.1|DVIR
OG0004310	LOC119079699|XP_037043652.1|BCOP	LOC6626438|XP_032293043.1|DVIR
OG0004311	LOC119071155|XP_037031800.1|BCOP	LOC6624613|XP_002048064.1|DVIR
OG0004312	LOC119078246|XP_037041616.1|BCOP	LOC6624774|XP_002049435.1|DVIR
OG0004313	LOC119078231|XP_037041585.1|BCOP	LOC6625245|XP_002049198.2|DVIR
OG0004314	LOC119071132|XP_037031713.1|BCOP	LOC6625625|XP_032293344.1|DVIR
OG0004315	LOC119074203|XP_037036095.1|BCOP	LOC6625918|XP_002049457.3|DVIR
OG0004316	LOC119072084|XP_037033136.1|BCOP	LOC6627189|XP_002049931.1|DVIR
OG0004317	LOC119071221|XP_037031929.1|BCOP	LOC6627008|XP_002049618.1|DVIR
OG0004318	LOC119079012|XP_037042672.1|BCOP	LOC6624783|XP_015029765.1|DVIR
OG0004319	LOC119066636|XP_037025095.1|BCOP	LOC6625550|XP_002049000.1|DVIR
OG0004320	LOC119083474|XP_037049088.1|BCOP	LOC6635209|XP_002058397.1|DVIR
OG0004321	LOC119066930|XP_037025538.1|BCOP, LOC119084369|XP_037050216.1|BCOP	LOC6634150|XP_002057627.1|DVIR
OG0004322	LOC119067228|XP_037025976.1|BCOP	LOC6632849|XP_032289634.1|DVIR
OG0004323	LOC119066661|XP_037025133.1|BCOP	LOC6622894|XP_002046492.2|DVIR
OG0004324	LOC119066663|XP_037025138.1|BCOP	LOC6627468|XP_002052899.1|DVIR
OG0004325	LOC119071806|XP_037032767.1|BCOP	LOC6626694|XP_002049419.1|DVIR
OG0004326	LOC119078748|XP_037042344.1|BCOP	LOC6626695|XP_015029460.1|DVIR
OG0004327	LOC119073828|XP_037035526.1|BCOP	LOC6634831|XP_032296345.1|DVIR, LOC6634793|XP_002058129.1|DVIR
OG0004328	LOC119074172|XP_037036067.1|BCOP	LOC6626078|XP_002050794.1|DVIR
OG0004329	LOC119079572|XP_037043448.1|BCOP	LOC6626405|XP_002050013.1|DVIR
OG0004330	LOC119082104|XP_037047368.1|BCOP	LOC6627225|XP_002049854.1|DVIR
OG0004331	LOC119071693|XP_037032576.1|BCOP, LOC119072720|XP_037033891.1|BCOP	LOC6626115|XP_002049922.1|DVIR
OG0004332	LOC119066091|XP_037024258.1|BCOP	LOC6629093|XP_002052440.2|DVIR
OG0004333	LOC119072643|XP_037033786.1|BCOP	LOC6629158|XP_002052361.1|DVIR
OG0004334	LOC119077375|XP_037040461.1|BCOP	LOC6628866|XP_002052085.1|DVIR
OG0004335	LOC119070088|XP_037030296.1|BCOP	LOC6625405|XP_002049840.1|DVIR
OG0004336	LOC119079944|XP_037043947.1|BCOP	LOC6626775|XP_002049839.2|DVIR
OG0004337	LOC119071972|XP_037033001.1|BCOP	LOC6627671|XP_002051947.3|DVIR
OG0004338	LOC119071398|XP_037032170.1|BCOP	LOC6623182|XP_002047263.1|DVIR
OG0004339	LOC119071337|XP_037032117.1|BCOP	LOC6625898|XP_002049710.2|DVIR
OG0004340	LOC119071271|XP_037032031.1|BCOP	LOC6624749|XP_002049709.1|DVIR
OG0004341	LOC119071295|XP_037032064.1|BCOP	LOC6625371|XP_002049067.2|DVIR
OG0004342	LOC119066421|XP_037024788.1|BCOP	LOC6627114|XP_032293165.1|DVIR
OG0004343	LOC119066093|XP_037024260.1|BCOP	LOC6625249|XP_002048972.2|DVIR
OG0004344	LOC119066834|XP_037025390.1|BCOP	LOC6625256|XP_002048976.1|DVIR
OG0004345	LOC119074201|XP_037036092.1|BCOP	LOC6629193|XP_002051595.1|DVIR
OG0004346	LOC119066137|XP_037024323.1|BCOP	LOC6624998|XP_032292965.1|DVIR
OG0004347	LOC119066419|XP_037024787.1|BCOP	LOC6624995|XP_002049453.1|DVIR
OG0004348	LOC119071750|XP_037032680.1|BCOP	LOC6625544|XP_002049979.2|DVIR
OG0004349	LOC119071717|XP_037032611.1|BCOP	LOC6625306|XP_032292586.1|DVIR
OG0004350	LOC119071324|XP_037032104.1|BCOP	LOC6625699|XP_002049785.1|DVIR
OG0004351	LOC119085998|XP_037052465.1|BCOP	LOC6624789|XP_002049340.1|DVIR
OG0004352	LOC119068454|XP_037027930.1|BCOP	LOC26530421|XP_015024969.1|DVIR, LOC116651910|XP_032295257.1|DVIR
OG0004353	LOC119067827|XP_037026892.1|BCOP	LOC6633179|XP_002055967.1|DVIR
OG0004354	LOC119067828|XP_037026895.1|BCOP	LOC6633085|XP_002055963.2|DVIR
OG0004355	LOC119072344|XP_037033426.1|BCOP	LOC6630002|XP_002054715.1|DVIR
OG0004356	LOC119071166|XP_037031818.1|BCOP	LOC6626931|XP_002049238.1|DVIR
OG0004357	LOC119071252|XP_037031986.1|BCOP	LOC6625702|XP_002049788.1|DVIR
OG0004358	LOC119082701|XP_037048171.1|BCOP	LOC6624830|XP_002049569.1|DVIR
OG0004359	LOC119071148|XP_037031773.1|BCOP	LOC6635371|XP_032293016.1|DVIR
OG0004360	LOC119085205|XP_037051411.1|BCOP	LOC6622310|XP_002047595.1|DVIR
OG0004361	LOC119084175|XP_037049929.1|BCOP	LOC6629662|XP_032292535.1|DVIR
OG0004362	LOC119071311|XP_037032085.1|BCOP	LOC6622929|XP_002047084.1|DVIR
OG0004363	LOC119076065|XP_037038603.1|BCOP	LOC6633650|XP_002056844.1|DVIR
OG0004364	LOC119071028|XP_037031516.1|BCOP	LOC6626858|XP_002049229.1|DVIR
OG0004365	LOC119085330|XP_037051607.1|BCOP	LOC6625691|XP_002049817.2|DVIR
OG0004366	LOC119066225|XP_037024444.1|BCOP	LOC6628373|XP_002052873.1|DVIR
OG0004367	LOC119071072|XP_037031604.1|BCOP	LOC6624616|XP_002047613.2|DVIR
OG0004368	LOC119078995|XP_037042655.1|BCOP	LOC6622844|XP_002047663.1|DVIR
OG0004369	LOC119085129|XP_037051296.1|BCOP	LOC6627012|XP_002049622.2|DVIR
OG0004370	LOC119071899|XP_037032897.1|BCOP	LOC6627076|XP_002049774.2|DVIR
OG0004371	LOC119071517|XP_037032287.1|BCOP	LOC6631438|XP_002055676.1|DVIR
OG0004372	LOC119078166|XP_037041535.1|BCOP	LOC6626004|XP_032292964.1|DVIR
OG0004373	LOC119078317|XP_037041717.1|BCOP	LOC6624950|XP_002049174.2|DVIR
OG0004374	LOC119071871|XP_037032829.1|BCOP	LOC6626853|XP_015029897.1|DVIR
OG0004375	LOC119069882|XP_037029952.1|BCOP, LOC119080012|XP_037044083.1|BCOP	LOC116650699|XP_032291025.1|DVIR, LOC6624323|XP_002046396.1|DVIR
OG0004376	LOC119072548|XP_037033677.1|BCOP, LOC119084867|XP_037050899.1|BCOP, LOC119072955|XP_037034171.1|BCOP	LOC6622943|XP_002048039.1|DVIR
OG0004377	LOC119084446|XP_037050321.1|BCOP, LOC119067037|XP_037025667.1|BCOP, LOC119072755|XP_037033939.1|BCOP	LOC6623362|XP_002047120.1|DVIR
OG0004378	LOC119066430|XP_037024806.1|BCOP	LOC6626488|XP_002049687.3|DVIR
OG0004379	LOC119068919|XP_037028677.1|BCOP, LOC119085341|XP_037051619.1|BCOP	LOC6625689|XP_032292867.1|DVIR
OG0004380	LOC119071928|XP_037032946.1|BCOP	LOC6626437|XP_002048905.1|DVIR
OG0004381	LOC119069548|XP_037029522.1|BCOP	LOC6633131|XP_002055812.2|DVIR
OG0004382	LOC119071477|XP_037032221.1|BCOP	LOC6625953|XP_032292971.1|DVIR
OG0004383	LOC119075393|XP_037037729.1|BCOP	LOC6626253|XP_015029646.1|DVIR
OG0004384	LOC119072616|XP_037033766.1|BCOP	LOC6626255|XP_002048939.1|DVIR
OG0004385	LOC119083533|XP_037049149.1|BCOP	LOC6624858|XP_002049206.1|DVIR
OG0004386	LOC119072602|XP_037033751.1|BCOP	LOC6625644|XP_032292881.1|DVIR
OG0004387	LOC119071847|XP_037032800.1|BCOP	LOC6622093|XP_032290766.1|DVIR
OG0004388	LOC119079112|XP_037042829.1|BCOP	LOC6625949|XP_002049386.1|DVIR
OG0004389	LOC119079017|XP_037042683.1|BCOP	LOC6623753|XP_002047363.3|DVIR
OG0004390	LOC119086004|XP_037052473.1|BCOP	LOC6637046|XP_032289950.1|DVIR
OG0004391	LOC119072017|XP_037033030.1|BCOP	LOC6626135|XP_002049129.2|DVIR
OG0004392	LOC119078300|XP_037041689.1|BCOP	LOC6622068|XP_032290842.1|DVIR
OG0004393	LOC119081799|XP_037046911.1|BCOP	LOC6625385|XP_002050302.1|DVIR
OG0004394	LOC119081746|XP_037046813.1|BCOP	LOC6625862|XP_002050855.2|DVIR
OG0004395	LOC119085334|XP_037051613.1|BCOP	LOC6626925|XP_002049539.1|DVIR
OG0004396	LOC119066882|XP_037025464.1|BCOP	LOC6625091|XP_002049358.1|DVIR
OG0004397	LOC119066883|XP_037025466.1|BCOP	LOC6626225|XP_002049801.1|DVIR
OG0004398	LOC119071678|XP_037032554.1|BCOP	LOC6625088|XP_002049355.1|DVIR
OG0004399	LOC119071382|XP_037032139.1|BCOP	LOC6627026|XP_002050586.1|DVIR
OG0004400	LOC119072470|XP_037033586.1|BCOP	LOC6629264|XP_002054681.1|DVIR
OG0004401	LOC119071888|XP_037032886.1|BCOP, LOC119072475|XP_037033596.1|BCOP	LOC6626861|XP_002049252.1|DVIR
OG0004402	LOC119074002|XP_037035831.1|BCOP	LOC6626589|XP_002049768.1|DVIR
OG0004403	LOC119078978|XP_037042625.1|BCOP	LOC6624746|XP_002049706.1|DVIR
OG0004404	LOC119077041|XP_037040062.1|BCOP	LOC6624841|XP_032293091.1|DVIR
OG0004405	LOC119074222|XP_037036125.1|BCOP	LOC6623070|XP_032290664.1|DVIR
OG0004406	LOC119068017|XP_037027271.1|BCOP, LOC119071179|XP_037031843.1|BCOP	LOC6622551|XP_015031422.1|DVIR
OG0004407	LOC119086073|XP_037052544.1|BCOP	LOC6624986|XP_002048917.1|DVIR
OG0004408	LOC119072780|XP_037033963.1|BCOP	LOC6623665|XP_002047633.2|DVIR
OG0004409	LOC119075450|XP_037037787.1|BCOP	LOC6636243|XP_002059756.2|DVIR
OG0004410	LOC119071540|XP_037032321.1|BCOP	LOC6627241|XP_032293222.1|DVIR
OG0004411	LOC119072197|XP_037033262.1|BCOP	LOC6622142|XP_002047712.1|DVIR
OG0004412	LOC119072189|XP_037033243.1|BCOP	LOC6622457|XP_002047710.2|DVIR
OG0004413	LOC119072192|XP_037033250.1|BCOP	LOC116649783|XP_032288768.1|DVIR, LOC6625017|XP_002049954.1|DVIR
OG0004414	LOC119078288|XP_037041673.1|BCOP	LOC6625547|XP_002049982.1|DVIR
OG0004415	LOC119066916|XP_037025512.1|BCOP	LOC6626452|XP_002049682.1|DVIR
OG0004416	LOC119072183|XP_037033239.1|BCOP	LOC6626208|XP_002049794.1|DVIR
OG0004417	LOC119085710|XP_037052053.1|BCOP	LOC116649794|XP_032288814.1|DVIR, LOC6629327|XP_002053060.2|DVIR
OG0004418	LOC119072176|XP_037033227.1|BCOP	LOC6624793|XP_002049344.2|DVIR
OG0004419	LOC119072157|XP_037033210.1|BCOP	LOC6635375|XP_032293163.1|DVIR
OG0004420	LOC119068994|XP_037028765.1|BCOP, LOC119066783|XP_037025338.1|BCOP	LOC6625523|XP_032293087.1|DVIR
OG0004421	LOC119085559|XP_037051881.1|BCOP	LOC116650434|XP_032289981.1|DVIR, LOC6624185|XP_002048687.1|DVIR
OG0004422	LOC119071344|XP_037032125.1|BCOP	LOC6622286|XP_002046953.1|DVIR
OG0004423	LOC119075530|XP_037037899.1|BCOP	LOC6627064|XP_002049315.1|DVIR
OG0004424	LOC119066447|XP_037024841.1|BCOP	LOC6625923|XP_032292953.1|DVIR
OG0004425	LOC119086056|XP_037052524.1|BCOP	LOC6623183|XP_002048112.1|DVIR
OG0004426	LOC119068627|XP_037028189.1|BCOP	LOC6624498|XP_002048119.1|DVIR
OG0004427	LOC119066848|XP_037025411.1|BCOP	LOC6624631|XP_002048088.1|DVIR
OG0004428	LOC119085026|XP_037051109.1|BCOP	LOC6630588|XP_015027063.1|DVIR
OG0004429	LOC119072434|XP_037033543.1|BCOP	LOC6628035|XP_002052912.1|DVIR
OG0004430	LOC119079538|XP_037043421.1|BCOP, LOC119081346|XP_037046079.1|BCOP	LOC6624398|XP_002047649.1|DVIR
OG0004431	LOC119069431|XP_037029383.1|BCOP	LOC6631081|XP_002053807.1|DVIR
OG0004432	LOC119084279|XP_037050098.1|BCOP	LOC6630972|XP_002053806.2|DVIR
OG0004433	LOC119071732|XP_037032657.1|BCOP	LOC6623802|XP_015031578.1|DVIR
OG0004434	LOC119078356|XP_037041751.1|BCOP	LOC6625089|XP_002049356.1|DVIR
OG0004435	LOC119082592|XP_037048029.1|BCOP	LOC6626047|XP_002049145.2|DVIR
OG0004436	LOC119066559|XP_037025001.1|BCOP	LOC6626331|XP_032293374.1|DVIR
OG0004437	LOC119066184|XP_037024380.1|BCOP	LOC6627142|XP_002048954.1|DVIR
OG0004438	LOC119066187|XP_037024387.1|BCOP	LOC6626953|XP_002049405.1|DVIR
OG0004439	LOC119079860|XP_037043831.1|BCOP	LOC6626958|XP_002049410.1|DVIR
OG0004440	LOC119082039|XP_037047262.1|BCOP	LOC6627240|XP_002049161.1|DVIR
OG0004441	LOC119084066|XP_037049801.1|BCOP	LOC6628353|XP_002052219.1|DVIR
OG0004442	LOC119078772|XP_037042377.1|BCOP	LOC6626100|XP_015029791.1|DVIR
OG0004443	LOC119080485|XP_037044769.1|BCOP	LOC6622213|XP_002046908.1|DVIR
OG0004444	LOC119083292|XP_037048879.1|BCOP	LOC6625378|XP_002048994.1|DVIR
OG0004445	LOC119071543|XP_037032334.1|BCOP	LOC6635317|XP_032293164.1|DVIR
OG0004446	LOC119081750|XP_037046823.1|BCOP	LOC6632880|XP_002055932.2|DVIR
OG0004447	LOC119080099|XP_037044220.1|BCOP	LOC6632226|XP_002055874.1|DVIR
OG0004448	LOC119068496|XP_037028005.1|BCOP	LOC6627222|XP_002049851.1|DVIR
OG0004449	LOC119081349|XP_037046088.1|BCOP	LOC6622396|XP_002048415.2|DVIR
OG0004451	LOC119078744|XP_037042335.1|BCOP	LOC6625275|XP_002049366.1|DVIR
OG0004452	LOC119072355|XP_037033440.1|BCOP	LOC6626044|XP_002049142.1|DVIR
OG0004453	LOC119068572|XP_037028111.1|BCOP	LOC6625787|XP_032292919.1|DVIR
OG0004454	LOC119078173|XP_037041542.1|BCOP	LOC6629971|XP_002053080.1|DVIR
OG0004456	LOC119065994|XP_037024096.1|BCOP	LOC6634399|XP_002058152.1|DVIR
OG0004457	LOC119065999|XP_037024101.1|BCOP	LOC6622278|XP_032289873.1|DVIR
OG0004458	LOC119072497|XP_037033634.1|BCOP	LOC6623770|XP_002048621.2|DVIR
OG0004459	LOC119072490|XP_037033621.1|BCOP	LOC116649862|XP_032288969.1|DVIR, LOC6622148|XP_015030439.1|DVIR
OG0004460	LOC119072458|XP_037033576.1|BCOP	LOC6622501|XP_002046707.1|DVIR
OG0004461	LOC119066558|XP_037025000.1|BCOP	LOC6623386|XP_002048230.1|DVIR
OG0004462	LOC119071683|XP_037032559.1|BCOP	LOC6623076|XP_002047572.1|DVIR
OG0004463	LOC119072302|XP_037033381.1|BCOP	LOC6622852|XP_015031356.1|DVIR
OG0004464	LOC119076285|XP_037038841.1|BCOP	LOC6622571|XP_032290716.1|DVIR
OG0004465	LOC119066427|XP_037024803.1|BCOP	LOC6629174|XP_002052369.1|DVIR
OG0004466	LOC119086020|XP_037052489.1|BCOP	LOC6624574|XP_032291092.1|DVIR
OG0004467	LOC119082324|XP_037047719.1|BCOP	LOC6622980|XP_002048041.1|DVIR
OG0004468	LOC119071109|XP_037031648.1|BCOP	LOC6622955|XP_002048042.1|DVIR
OG0004469	LOC119085851|XP_037052255.1|BCOP	LOC6623643|XP_032290512.1|DVIR
OG0004470	LOC119077052|XP_037040077.1|BCOP	LOC6627901|XP_002051815.1|DVIR
OG0004471	LOC119071879|XP_037032855.1|BCOP	LOC6630882|XP_032290487.1|DVIR
OG0004472	LOC119074257|XP_037036174.1|BCOP	LOC6625924|XP_002049294.1|DVIR
OG0004473	LOC119074265|XP_037036182.1|BCOP	LOC6624828|XP_002049567.2|DVIR
OG0004474	LOC119074260|XP_037036178.1|BCOP	LOC6624827|XP_002049566.1|DVIR
OG0004475	LOC119074270|XP_037036187.1|BCOP	LOC6625052|XP_002049173.1|DVIR
OG0004476	LOC119067205|XP_037025943.1|BCOP	LOC6627943|XP_002051416.2|DVIR
OG0004477	LOC119082844|XP_037048402.1|BCOP	LOC6626873|XP_002049617.1|DVIR
OG0004478	LOC119071139|XP_037031729.1|BCOP	LOC6626627|XP_002049411.1|DVIR
OG0004479	LOC119069587|XP_037029572.1|BCOP	LOC6625304|XP_002049968.2|DVIR
OG0004480	LOC119085606|XP_037051924.1|BCOP	LOC6631739|XP_002055459.1|DVIR
OG0004481	LOC119083384|XP_037048992.1|BCOP	LOC6625975|XP_002050506.1|DVIR
OG0004482	LOC119069322|XP_037029273.1|BCOP	LOC6629477|XP_032295955.1|DVIR
OG0004483	LOC119071940|XP_037032959.1|BCOP	LOC6625227|XP_002049964.1|DVIR
OG0004484	LOC119077210|XP_037040287.1|BCOP	LOC6630000|XP_002054713.1|DVIR
OG0004486	LOC119074202|XP_037036094.1|BCOP	LOC6625047|XP_002049168.1|DVIR
OG0004487	LOC119081293|XP_037045949.1|BCOP	LOC6624014|XP_002047404.1|DVIR
OG0004488	LOC119084414|XP_037050277.1|BCOP, LOC119073933|XP_037035697.1|BCOP	LOC6635947|XP_002059390.1|DVIR
OG0004489	LOC119070531|XP_037030800.1|BCOP, LOC119079436|XP_037043244.1|BCOP, LOC119069988|XP_037030124.1|BCOP, LOC119084759|XP_037050719.1|BCOP, LOC119085961|XP_037052412.1|BCOP	LOC6624461|XP_002046635.1|DVIR
OG0004490	LOC119073408|XP_037034741.1|BCOP	LOC6636416|XP_002059872.1|DVIR
OG0004491	LOC119073502|XP_037034912.1|BCOP, LOC119078145|XP_037041515.1|BCOP	LOC6628712|XP_002051330.1|DVIR
OG0004492	LOC119084469|XP_037050349.1|BCOP	LOC6631702|XP_015026444.2|DVIR, LOC6624517|XP_002048126.1|DVIR
OG0004493	LOC119084650|XP_037050615.1|BCOP	LOC6622637|XP_002048452.1|DVIR
OG0004504	LOC119068255|XP_037027688.1|BCOP	LOC6635251|XP_002058759.1|DVIR
OG0004505	LOC119068330|XP_037027778.1|BCOP	LOC6630005|XP_015026849.1|DVIR
OG0004506	LOC119067777|XP_037026811.1|BCOP	LOC6631158|XP_002054512.1|DVIR
OG0004507	LOC119067087|XP_037025741.1|BCOP	LOC6634947|XP_002058535.2|DVIR
OG0004508	LOC119080266|XP_037044419.1|BCOP	LOC6634922|XP_002058682.2|DVIR
OG0004509	LOC119072588|XP_037033736.1|BCOP	LOC6623125|XP_002048596.1|DVIR
OG0004510	LOC119080449|XP_037044713.1|BCOP	LOC6634403|XP_032289261.1|DVIR
OG0004511	LOC119070023|XP_037030199.1|BCOP	LOC6631143|XP_002054246.2|DVIR
OG0004512	LOC119080948|XP_037045470.1|BCOP	LOC6636202|XP_002059692.2|DVIR
OG0004513	LOC119085099|XP_037051239.1|BCOP	LOC6636221|XP_002059701.1|DVIR
OG0004514	LOC119073783|XP_037035355.1|BCOP	LOC6636230|XP_015024003.1|DVIR
OG0004515	LOC119085611|XP_037051929.1|BCOP	LOC6632194|XP_002054982.2|DVIR
