Orthogroup	BCOP.longest_only	DHYD.longest_only
OG0003694	LOC119074937|XP_037037224.1|BCOP, LOC119081065|XP_037045676.1|BCOP	LOC111604666|XP_023178595.1|DHYD
OG0003695	LOC119081127|XP_037045766.1|BCOP	LOC111594864|XP_023164111.2|DHYD
OG0003696	LOC119078188|XP_037041557.1|BCOP	LOC111600598|XP_023172558.1|DHYD
OG0003697	LOC119079885|XP_037043861.1|BCOP	LOC111604805|XP_023178795.2|DHYD
OG0003698	LOC119073238|XP_037034448.1|BCOP	LOC111595669|XP_023165261.1|DHYD
OG0003699	LOC119081643|XP_037046617.1|BCOP	LOC111604123|XP_023177801.1|DHYD
OG0003700	LOC119081646|XP_037046625.1|BCOP	LOC111593792|XP_023162579.2|DHYD
OG0003701	LOC119074807|XP_037036986.1|BCOP	LOC111594957|XP_023164223.1|DHYD
OG0003702	LOC119067833|XP_037026902.1|BCOP	LOC111600922|XP_023173054.1|DHYD
OG0003703	LOC119080867|XP_037045340.1|BCOP	LOC111597389|XP_023167821.1|DHYD
OG0003704	LOC119080855|XP_037045324.1|BCOP	LOC111594878|XP_023164131.2|DHYD
OG0003705	LOC119081343|XP_037046043.1|BCOP	LOC111593304|XP_023161757.1|DHYD
OG0003706	LOC119079568|XP_037043443.1|BCOP, LOC119079567|XP_037043442.1|BCOP, LOC119073576|XP_037035036.1|BCOP	LOC111605647|XP_023180077.2|DHYD
OG0003707	LOC119069576|XP_037029559.1|BCOP	LOC111595380|XP_023164844.2|DHYD
OG0003708	LOC119073819|XP_037035491.1|BCOP	LOC111600473|XP_023172351.2|DHYD
OG0003709	LOC119080731|XP_037045166.1|BCOP	LOC111603388|XP_023176723.2|DHYD
OG0003710	LOC119079743|XP_037043707.1|BCOP	LOC111603397|XP_023176734.2|DHYD
OG0003711	LOC119079357|XP_037043097.1|BCOP	LOC111605077|XP_023179179.2|DHYD
OG0003712	LOC119081351|XP_037046091.1|BCOP	LOC111600638|XP_023172613.2|DHYD
OG0003713	LOC119081353|XP_037046094.1|BCOP	LOC111600730|XP_023172770.2|DHYD
OG0003714	LOC119073529|XP_037034963.1|BCOP	LOC111600729|XP_023172769.1|DHYD
OG0003715	LOC119080646|XP_037044954.1|BCOP	LOC111601571|XP_023173988.1|DHYD
OG0003716	LOC119077481|XP_037040589.1|BCOP	LOC111594918|XP_023164173.2|DHYD
OG0003717	LOC119079521|XP_037043388.1|BCOP	LOC111605632|XP_023180056.1|DHYD
OG0003718	LOC119075088|XP_037037377.1|BCOP	LOC111592836|XP_023161027.2|DHYD
OG0003720	LOC119066294|XP_037024564.1|BCOP, LOC119070174|XP_037030378.1|BCOP	LOC111598200|XP_023169100.1|DHYD
OG0003721	LOC119080782|XP_037045246.1|BCOP	LOC111593863|XP_023162684.1|DHYD
OG0003722	LOC119073049|XP_037034258.1|BCOP	LOC115482952|XP_030079280.1|DHYD, LOC111593213|XP_023161627.2|DHYD
OG0003723	LOC119074826|XP_037037015.1|BCOP	LOC111605683|XP_023180118.1|DHYD
OG0003724	LOC119077488|XP_037040596.1|BCOP	LOC111593095|XP_023161460.2|DHYD
OG0003725	LOC119081058|XP_037045668.1|BCOP	LOC111595140|XP_023164479.1|DHYD
OG0003726	LOC119079899|XP_037043883.1|BCOP	LOC111601683|XP_023174155.1|DHYD
OG0003727	LOC119084899|XP_037050947.1|BCOP	LOC111594855|XP_023164101.2|DHYD
OG0003728	LOC119074444|XP_037036471.1|BCOP	LOC111604653|XP_023178578.1|DHYD
OG0003729	LOC119080660|XP_037044975.1|BCOP	LOC111596849|XP_023167048.1|DHYD
OG0003730	LOC119079308|XP_037042994.1|BCOP	LOC111597607|XP_030081555.1|DHYD
OG0003731	LOC119080257|XP_037044402.1|BCOP	LOC111597419|XP_023167883.1|DHYD
OG0003732	LOC119079946|XP_037043951.1|BCOP	LOC111597600|XP_023168168.2|DHYD
OG0003733	LOC119079956|XP_037043962.1|BCOP	LOC111594866|XP_023164113.2|DHYD
OG0003734	LOC119079937|XP_037043936.1|BCOP	LOC111601040|XP_030081652.1|DHYD
OG0003735	LOC119074081|XP_037035929.1|BCOP	LOC111600115|XP_023171846.2|DHYD
OG0003736	LOC119074127|XP_037036004.1|BCOP	LOC111603382|XP_023176710.1|DHYD
OG0003737	LOC119069794|XP_037029835.1|BCOP	LOC111593756|XP_023162533.2|DHYD
OG0003738	LOC119074497|XP_037036544.1|BCOP	LOC111604027|XP_030080996.1|DHYD
OG0003739	LOC119075777|XP_037038232.1|BCOP	LOC111595613|XP_023165186.1|DHYD
OG0003740	LOC119079328|XP_037043019.1|BCOP	LOC111594025|XP_023162902.1|DHYD
OG0003741	LOC119079954|XP_037043960.1|BCOP	LOC111594868|XP_023164116.1|DHYD
OG0003742	LOC119080759|XP_037045214.1|BCOP	LOC111592285|XP_023160155.1|DHYD
OG0003743	LOC119079327|XP_037043018.1|BCOP	LOC111595609|XP_023165183.1|DHYD
OG0003744	LOC119080174|XP_037044294.1|BCOP	LOC111604136|XP_023177822.1|DHYD
OG0003745	LOC119081838|XP_037046973.1|BCOP	LOC111604604|XP_023178485.1|DHYD
OG0003746	LOC119074496|XP_037036543.1|BCOP	LOC111592481|XP_023160470.2|DHYD
OG0003747	LOC119075077|XP_037037369.1|BCOP	LOC111598700|XP_030081458.1|DHYD
OG0003748	LOC119075213|XP_037037498.1|BCOP	LOC111598743|XP_023169909.2|DHYD
OG0003749	LOC119075200|XP_037037492.1|BCOP	LOC111598764|XP_023169946.2|DHYD
OG0003750	LOC119075224|XP_037037510.1|BCOP	LOC111598765|XP_023169947.2|DHYD
OG0003751	LOC119080838|XP_037045293.1|BCOP	LOC111597379|XP_030081424.1|DHYD
OG0003752	LOC119081211|XP_037045826.1|BCOP	LOC111603677|XP_023177124.2|DHYD
OG0003753	LOC119084971|XP_037051018.1|BCOP	LOC111601106|XP_023173314.2|DHYD
OG0003754	LOC119081210|XP_037045825.1|BCOP	LOC111601104|XP_030081494.1|DHYD
OG0003755	LOC119080702|XP_037045056.1|BCOP	LOC111603730|XP_023177208.2|DHYD
OG0003756	LOC119073981|XP_037035786.1|BCOP	LOC111600000|XP_023171668.1|DHYD
OG0003757	LOC119079616|XP_037043507.1|BCOP	LOC111593907|XP_023162746.2|DHYD
OG0003758	LOC119083608|XP_037049242.1|BCOP	LOC111603991|XP_030081292.1|DHYD
OG0003759	LOC119073249|XP_037034492.1|BCOP	LOC111605174|XP_023179331.2|DHYD
OG0003760	LOC119081043|XP_037045643.1|BCOP	LOC111601275|XP_023173558.2|DHYD
OG0003761	LOC119073258|XP_037034526.1|BCOP	LOC111601721|XP_023174210.2|DHYD
OG0003762	LOC119080427|XP_037044674.1|BCOP	LOC111601722|XP_023174211.1|DHYD
OG0003763	LOC119085718|XP_037052065.1|BCOP	LOC111600519|XP_023172417.2|DHYD
OG0003764	LOC119073807|XP_037035467.1|BCOP	LOC111600462|XP_023172332.1|DHYD
OG0003765	LOC119083718|XP_037049410.1|BCOP	LOC111594672|XP_023163848.1|DHYD
OG0003766	LOC119066567|XP_037025009.1|BCOP, LOC119066702|XP_037025195.1|BCOP	LOC111605156|XP_023179307.1|DHYD
OG0003767	LOC119067110|XP_037025772.1|BCOP	LOC111593937|XP_023162785.1|DHYD
OG0003768	LOC119073375|XP_037034694.1|BCOP	LOC111604561|XP_023178432.2|DHYD
OG0003769	LOC119079481|XP_037043320.1|BCOP	LOC111604424|XP_023178253.1|DHYD
OG0003770	LOC119079467|XP_037043292.1|BCOP	LOC111594138|XP_023163073.2|DHYD
OG0003771	LOC119076409|XP_037039041.1|BCOP	LOC111592846|XP_023161050.1|DHYD
OG0003772	LOC119080516|XP_037044820.1|BCOP	LOC111596023|XP_023165817.2|DHYD
OG0003773	LOC119074008|XP_037035836.1|BCOP	LOC111597658|XP_023168248.2|DHYD
OG0003774	LOC119073936|XP_037035702.1|BCOP	LOC111594027|XP_023162903.2|DHYD
OG0003775	LOC119081406|XP_037046195.1|BCOP	LOC111593474|XP_023162003.1|DHYD
OG0003776	LOC119073884|XP_037035660.1|BCOP	LOC111599943|XP_023171562.1|DHYD
OG0003777	LOC119073634|XP_037035122.1|BCOP, LOC119075462|XP_037037801.1|BCOP	LOC111593311|XP_023161775.1|DHYD
OG0003778	LOC119073640|XP_037035128.1|BCOP, LOC119072196|XP_037033263.1|BCOP, LOC119079682|XP_037043634.1|BCOP, LOC119083988|XP_037049696.1|BCOP	LOC111605409|XP_023179679.2|DHYD
OG0003779	LOC119080590|XP_037044878.1|BCOP	LOC111602113|XP_023174826.2|DHYD
OG0003780	LOC119074594|XP_037036731.1|BCOP	LOC111600573|XP_023172530.2|DHYD
OG0003781	LOC119080944|XP_037045467.1|BCOP	LOC111598003|XP_023168768.1|DHYD
OG0003782	LOC119076436|XP_037039081.1|BCOP	LOC111592138|XP_030079976.1|DHYD
OG0003783	LOC119070338|XP_037030521.1|BCOP, LOC119079028|XP_037042704.1|BCOP	LOC111593233|XP_023161654.2|DHYD
OG0003784	LOC119073399|XP_037034724.1|BCOP	LOC111593929|XP_023162775.1|DHYD
OG0003785	LOC119073553|XP_037035004.1|BCOP	LOC111600122|XP_023171855.1|DHYD
OG0003786	LOC119083385|XP_037048994.1|BCOP, LOC119082163|XP_037047466.1|BCOP	LOC111605117|XP_023179243.2|DHYD
OG0003787	LOC119083217|XP_037048779.1|BCOP, LOC119082177|XP_037047486.1|BCOP, LOC119083383|XP_037048991.1|BCOP	LOC111605207|XP_023179397.2|DHYD
OG0003788	LOC119084812|XP_037050779.1|BCOP	LOC111600053|XP_023171747.1|DHYD
OG0003789	LOC119079981|XP_037044027.1|BCOP	LOC111604162|XP_023177858.2|DHYD
OG0003790	LOC119081478|XP_037046371.1|BCOP	LOC111592821|XP_023161013.2|DHYD
OG0003791	LOC119073072|XP_037034274.1|BCOP, LOC119082164|XP_037047467.1|BCOP	LOC111599592|XP_030080816.1|DHYD
OG0003792	LOC119085213|XP_037051419.1|BCOP	LOC111597098|XP_023167408.2|DHYD
OG0003793	LOC119080053|XP_037044154.1|BCOP	LOC111593909|XP_023162749.1|DHYD
OG0003794	LOC119084547|XP_037050455.1|BCOP, LOC119083961|XP_037049663.1|BCOP, LOC119082953|XP_037048496.1|BCOP	LOC111599435|XP_023170857.2|DHYD
OG0003795	LOC119073496|XP_037034902.1|BCOP	LOC115482734|XP_030081566.1|DHYD
OG0003796	LOC119084951|XP_037050991.1|BCOP	LOC111592700|XP_023160848.2|DHYD
OG0003797	LOC119070823|XP_037031218.1|BCOP	LOC111600377|XP_023172222.1|DHYD
OG0003798	LOC119073279|XP_037034557.1|BCOP	LOC111604601|XP_023178480.1|DHYD
OG0003799	LOC119073272|XP_037034550.1|BCOP	LOC111600710|XP_023172735.2|DHYD
OG0003800	LOC119070805|XP_037031180.1|BCOP	LOC111603886|XP_023177472.1|DHYD
OG0003801	LOC119083153|XP_037048694.1|BCOP	LOC111596304|XP_030080532.1|DHYD
OG0003802	LOC119075293|XP_037037600.1|BCOP	LOC111600395|XP_023172241.2|DHYD
OG0003803	LOC119066948|XP_037025563.1|BCOP	LOC111592705|XP_023160860.1|DHYD
OG0003804	LOC119066039|XP_037024152.1|BCOP	LOC111603878|XP_023177457.2|DHYD
OG0003805	LOC119085180|XP_037051383.1|BCOP	LOC111596002|XP_023165775.2|DHYD
OG0003806	LOC119070911|XP_037031336.1|BCOP	LOC111594707|XP_023163898.1|DHYD
OG0003807	LOC119077159|XP_037040244.1|BCOP	LOC111602346|XP_023175125.1|DHYD
OG0003808	LOC119084845|XP_037050847.1|BCOP	LOC111601059|XP_023173246.2|DHYD
OG0003809	LOC119074006|XP_037035835.1|BCOP	LOC111595789|XP_023165442.2|DHYD
OG0003810	LOC119076188|XP_037038755.1|BCOP	LOC111604083|XP_023177736.2|DHYD
OG0003811	LOC119070969|XP_037031436.1|BCOP	LOC111600151|XP_023171909.2|DHYD
OG0003812	LOC119074140|XP_037036031.1|BCOP, LOC119066325|XP_037024612.1|BCOP	LOC111602161|XP_030079256.1|DHYD
OG0003813	LOC119070915|XP_037031344.1|BCOP	LOC111603685|XP_023177140.2|DHYD
OG0003814	LOC119066746|XP_037025266.1|BCOP	LOC111591962|XP_023159673.2|DHYD
OG0003815	LOC119066366|XP_037024680.1|BCOP	LOC111595029|XP_023164318.2|DHYD, LOC115483326|XP_030080584.1|DHYD, LOC115483785|XP_030081901.1|DHYD
OG0003816	LOC119070892|XP_037031312.1|BCOP	LOC111594720|XP_023163917.2|DHYD
OG0003817	LOC119070797|XP_037031173.1|BCOP	LOC111603863|XP_023177437.1|DHYD
OG0003818	LOC119077006|XP_037040011.1|BCOP	LOC111602487|XP_023175318.1|DHYD
OG0003819	LOC119077017|XP_037040024.1|BCOP	LOC111602173|XP_023174902.1|DHYD
OG0003820	LOC119073506|XP_037034917.1|BCOP	LOC111604838|XP_023178837.1|DHYD
OG0003821	LOC119081767|XP_037046856.1|BCOP	LOC111600649|XP_023172637.1|DHYD
OG0003822	LOC119078871|XP_037042481.1|BCOP	LOC111592070|XP_023159844.2|DHYD
OG0003823	LOC119066744|XP_037025262.1|BCOP	LOC111596284|XP_023166202.1|DHYD
OG0003824	LOC119085885|XP_037052296.1|BCOP	LOC111594105|XP_023163027.1|DHYD
OG0003825	LOC119077097|XP_037040149.1|BCOP	LOC111603916|XP_023177508.2|DHYD
OG0003826	LOC119081923|XP_037047071.1|BCOP	LOC111603930|XP_023177525.1|DHYD
OG0003827	LOC119081936|XP_037047087.1|BCOP	LOC111603992|XP_030079084.1|DHYD
OG0003828	LOC119081938|XP_037047089.1|BCOP	LOC111603859|XP_023177428.2|DHYD
OG0003829	LOC119081939|XP_037047095.1|BCOP	LOC111600424|XP_023172275.2|DHYD
OG0003830	LOC119076988|XP_037039988.1|BCOP	LOC111596315|XP_023166249.1|DHYD
OG0003831	LOC119069427|XP_037029378.1|BCOP	LOC111594959|XP_023164225.1|DHYD
OG0003832	LOC119075662|XP_037038066.1|BCOP	LOC111596343|XP_023166296.2|DHYD, LOC115482916|XP_030079023.1|DHYD
OG0003833	LOC119077002|XP_037040005.1|BCOP	LOC111596327|XP_023166260.1|DHYD, LOC115482914|XP_030079022.1|DHYD
OG0003834	LOC119066264|XP_037024513.1|BCOP	LOC111605015|XP_023179112.2|DHYD
OG0003835	LOC119079855|XP_037043820.1|BCOP	LOC111596289|XP_023166211.2|DHYD
OG0003836	LOC119084582|XP_037050527.1|BCOP	LOC111598988|XP_023170258.2|DHYD
OG0003837	LOC119084583|XP_037050528.1|BCOP	LOC111598981|XP_023170249.2|DHYD
OG0003838	LOC119072928|XP_037034143.1|BCOP, LOC119072907|XP_037034123.1|BCOP	LOC115483220|XP_030080419.1|DHYD, LOC111602114|XP_023174834.2|DHYD
OG0003839	LOC119066643|XP_037025105.1|BCOP	LOC111594714|XP_023163909.1|DHYD
OG0003840	LOC119078711|XP_037042278.1|BCOP	LOC111604120|XP_023177798.1|DHYD
OG0003841	LOC119083200|XP_037048756.1|BCOP	LOC111599333|XP_023170722.2|DHYD
OG0003842	LOC119083135|XP_037048668.1|BCOP	LOC111592644|XP_023160758.2|DHYD
OG0003843	LOC119082088|XP_037047346.1|BCOP	LOC111600322|XP_023172148.2|DHYD
OG0003844	LOC119082006|XP_037047217.1|BCOP	LOC111592615|XP_023160717.1|DHYD
OG0003845	LOC119072737|XP_037033908.1|BCOP	LOC111598975|XP_023170239.2|DHYD
OG0003846	LOC119078472|XP_037041921.1|BCOP	LOC111603968|XP_023177575.2|DHYD
OG0003847	LOC119078479|XP_037041930.1|BCOP	LOC111593769|XP_023162557.1|DHYD
OG0003848	LOC119072784|XP_037033968.1|BCOP	LOC111596184|XP_023166059.2|DHYD
OG0003849	LOC119081835|XP_037046969.1|BCOP	LOC111599400|XP_023170824.2|DHYD
OG0003850	LOC119076253|XP_037038815.1|BCOP	LOC111600338|XP_030081049.1|DHYD, LOC115483004|XP_030079523.1|DHYD
OG0003851	LOC119081564|XP_037046491.1|BCOP	LOC111602111|XP_023174824.1|DHYD
OG0003852	LOC119084700|XP_037050672.1|BCOP	LOC111594230|XP_023163202.1|DHYD
OG0003853	LOC119073824|XP_037035505.1|BCOP	LOC111594006|XP_023162868.2|DHYD
OG0003854	LOC119078665|XP_037042211.1|BCOP	LOC111602521|XP_023175372.2|DHYD
OG0003855	LOC119078666|XP_037042213.1|BCOP	LOC111602519|XP_023175370.2|DHYD
OG0003856	LOC119078675|XP_037042229.1|BCOP	LOC111595186|XP_023164534.2|DHYD
OG0003857	LOC119066697|XP_037025190.1|BCOP	LOC111595939|XP_030079272.1|DHYD
OG0003858	LOC119082648|XP_037048123.1|BCOP	LOC111604064|XP_023177742.1|DHYD
OG0003859	LOC119082614|XP_037048066.1|BCOP	LOC111601910|XP_030079193.1|DHYD
OG0003860	LOC119074096|XP_037035952.1|BCOP	LOC111603445|XP_023176803.2|DHYD
OG0003861	LOC119073809|XP_037035477.1|BCOP	LOC111596047|XP_023165853.2|DHYD
OG0003862	LOC119083139|XP_037048674.1|BCOP	LOC111596338|XP_023166286.2|DHYD
OG0003863	LOC119071459|XP_037032206.1|BCOP	LOC111593169|XP_023161543.2|DHYD
OG0003864	LOC119083293|XP_037048880.1|BCOP	LOC111593164|XP_023161538.1|DHYD
OG0003865	LOC119077875|XP_037041123.1|BCOP	LOC111604214|XP_023177947.2|DHYD
OG0003866	LOC119082061|XP_037047290.1|BCOP	LOC111600430|XP_023172291.1|DHYD
OG0003867	LOC119084675|XP_037050648.1|BCOP	LOC111594725|XP_023163925.2|DHYD
OG0003868	LOC119082757|XP_037048237.1|BCOP	LOC111596768|XP_023166884.1|DHYD
OG0003869	LOC119078531|XP_037041992.1|BCOP	LOC111599343|XP_023170741.1|DHYD
OG0003870	LOC119085311|XP_037051573.1|BCOP	LOC111595396|XP_023164866.2|DHYD
OG0003871	LOC119075698|XP_037038120.1|BCOP	LOC111599390|XP_023170794.1|DHYD
OG0003872	LOC119071270|XP_037032030.1|BCOP	LOC111601207|XP_023173469.1|DHYD
OG0003873	LOC119082605|XP_037048062.1|BCOP	LOC111595820|XP_023165493.1|DHYD
OG0003874	LOC119077850|XP_037041071.1|BCOP	LOC111594284|XP_023163291.2|DHYD
OG0003875	LOC119072830|XP_037034031.1|BCOP	LOC111603891|XP_023177477.1|DHYD
OG0003876	LOC119070954|XP_037031405.1|BCOP	LOC111595815|XP_023165488.1|DHYD
OG0003877	LOC119066446|XP_037024840.1|BCOP	LOC111600302|XP_023172128.2|DHYD
OG0003878	LOC119078449|XP_037041872.1|BCOP	LOC111601925|XP_023174543.2|DHYD
OG0003879	LOC119079705|XP_037043659.1|BCOP	LOC115482991|XP_030079485.1|DHYD, LOC111596897|XP_023167115.2|DHYD
OG0003880	LOC119073539|XP_037034981.1|BCOP	LOC111597583|XP_023168150.2|DHYD
OG0003881	LOC119081656|XP_037046633.1|BCOP	LOC111595316|XP_023164739.1|DHYD
OG0003882	LOC119075791|XP_037038257.1|BCOP	LOC111600876|XP_023172976.2|DHYD
OG0003883	LOC119076747|XP_037039591.1|BCOP	LOC111595002|XP_023164270.1|DHYD
OG0003884	LOC119066364|XP_037024678.1|BCOP	LOC111594640|XP_023163802.2|DHYD
OG0003885	LOC119072088|XP_037033142.1|BCOP	LOC111592637|XP_023160749.1|DHYD
OG0003886	LOC119072077|XP_037033123.1|BCOP	LOC111592636|XP_023160748.2|DHYD
OG0003887	LOC119083203|XP_037048763.1|BCOP	LOC111599334|XP_023170727.2|DHYD
OG0003888	LOC119070293|XP_037030453.1|BCOP	LOC111595903|XP_023165611.2|DHYD
OG0003889	LOC119075609|XP_037037980.1|BCOP	LOC111599466|XP_023170904.2|DHYD
OG0003890	LOC119083156|XP_037048697.1|BCOP	LOC111601085|XP_023173280.1|DHYD
OG0003891	LOC119066284|XP_037024547.1|BCOP	LOC111594663|XP_023163833.2|DHYD
OG0003892	LOC119076980|XP_037039977.1|BCOP	LOC111596855|XP_023167060.1|DHYD
OG0003893	LOC119066376|XP_037024697.1|BCOP	LOC111594704|XP_023163894.2|DHYD
OG0003894	LOC119072761|XP_037033951.1|BCOP	LOC111592595|XP_023160679.1|DHYD
OG0003895	LOC119081612|XP_037046552.1|BCOP	LOC111603354|XP_023176669.1|DHYD
OG0003896	LOC119081416|XP_037046209.1|BCOP	LOC111592795|XP_023160973.1|DHYD
OG0003897	LOC119084549|XP_037050459.1|BCOP	LOC111600576|XP_023172532.1|DHYD
OG0003898	LOC119068891|XP_037028653.1|BCOP	LOC111600217|XP_023172011.1|DHYD
OG0003899	LOC119078495|XP_037041941.1|BCOP	LOC111599053|XP_023170341.1|DHYD
OG0003900	LOC119070741|XP_037031100.1|BCOP	LOC111599065|XP_030080246.1|DHYD
OG0003901	LOC119070884|XP_037031301.1|BCOP	LOC111595931|XP_023165658.2|DHYD
OG0003902	LOC119070880|XP_037031294.1|BCOP	LOC111595934|XP_023165662.2|DHYD
OG0003903	LOC119078704|XP_037042267.1|BCOP	LOC111605528|XP_023179857.1|DHYD
OG0003904	LOC119078703|XP_037042266.1|BCOP	LOC111605527|XP_023179856.2|DHYD
OG0003905	LOC119072246|XP_037033321.1|BCOP	LOC111601758|XP_023174264.2|DHYD
OG0003906	LOC119079653|XP_037043592.1|BCOP	LOC111593205|XP_023161619.2|DHYD
OG0003907	LOC119076982|XP_037039980.1|BCOP	LOC111599191|XP_023170548.1|DHYD
OG0003908	LOC119066273|XP_037024526.1|BCOP	LOC111599193|XP_023170549.2|DHYD
OG0003909	LOC119081424|XP_037046233.1|BCOP	LOC111605223|XP_023179416.1|DHYD
OG0003910	LOC119081452|XP_037046286.1|BCOP, LOC119085123|XP_037051283.1|BCOP	LOC111605235|XP_023179438.2|DHYD
OG0003911	LOC119078557|XP_037042020.1|BCOP	LOC111605556|XP_023179892.2|DHYD
OG0003912	LOC119080018|XP_037044091.1|BCOP	LOC111601142|XP_023173377.2|DHYD
OG0003913	LOC119085142|XP_037051316.1|BCOP	LOC111594742|XP_023163950.1|DHYD
OG0003914	LOC119068025|XP_037027282.1|BCOP	LOC111592541|XP_023160591.2|DHYD
OG0003915	LOC119078017|XP_037041303.1|BCOP	LOC111592983|XP_023161248.1|DHYD
OG0003916	LOC119074708|XP_037036890.1|BCOP	LOC111602500|XP_023175339.1|DHYD
OG0003917	LOC119080230|XP_037044371.1|BCOP	LOC111599061|XP_023170350.2|DHYD
OG0003918	LOC119067285|XP_037026065.1|BCOP	LOC111603757|XP_023177255.2|DHYD
OG0003919	LOC119076379|XP_037038992.1|BCOP	LOC111599492|XP_023170926.1|DHYD
OG0003920	LOC119079597|XP_037043486.1|BCOP	LOC111593920|XP_023162761.1|DHYD
OG0003921	LOC119085177|XP_037051380.1|BCOP	LOC111594716|XP_023163910.2|DHYD
OG0003922	LOC119085206|XP_037051412.1|BCOP	LOC111602457|XP_023175285.2|DHYD
OG0003923	LOC119080498|XP_037044792.1|BCOP	LOC111593710|XP_023162441.1|DHYD
OG0003924	LOC119068735|XP_037028327.1|BCOP	LOC111593859|XP_023162674.1|DHYD
OG0003925	LOC119077072|XP_037040110.1|BCOP	LOC111599300|XP_030079173.1|DHYD
OG0003926	LOC119072550|XP_037033681.1|BCOP	LOC111599365|XP_023170765.1|DHYD
OG0003927	LOC119085160|XP_037051350.1|BCOP	LOC111594231|XP_023163205.1|DHYD
OG0003928	LOC119085411|XP_037051715.1|BCOP	LOC111603919|XP_023177512.2|DHYD
OG0003929	LOC119076323|XP_037038890.1|BCOP	LOC111602523|XP_023175377.1|DHYD
OG0003930	LOC119077022|XP_037040033.1|BCOP	LOC111598781|XP_023169962.1|DHYD
OG0003931	LOC119084097|XP_037049833.1|BCOP	LOC111605010|XP_023179093.1|DHYD
OG0003932	LOC119083649|XP_037049317.1|BCOP	LOC111597691|XP_030080954.1|DHYD
OG0003933	LOC119085267|XP_037051514.1|BCOP	LOC111605559|XP_023179900.1|DHYD
OG0003934	LOC119078558|XP_037042021.1|BCOP	LOC111603760|XP_023177260.1|DHYD
OG0003935	LOC119079977|XP_037044012.1|BCOP	LOC111594005|XP_023162866.2|DHYD
OG0003936	LOC119081568|XP_037046494.1|BCOP	LOC111594013|XP_023162879.1|DHYD
OG0003937	LOC119079963|XP_037043972.1|BCOP	LOC111599925|XP_023171538.2|DHYD
OG0003938	LOC119066188|XP_037024388.1|BCOP	LOC111599456|XP_023170886.2|DHYD
OG0003939	LOC119085404|XP_037051705.1|BCOP	LOC111599460|XP_023170896.1|DHYD
OG0003940	LOC119075344|XP_037037669.1|BCOP	LOC111601864|XP_023174473.1|DHYD
OG0003941	LOC119068886|XP_037028648.1|BCOP, LOC119068887|XP_037028649.1|BCOP	LOC111599453|XP_023170879.1|DHYD
OG0003942	LOC119085251|XP_037051482.1|BCOP	LOC111602488|XP_023175320.2|DHYD
OG0003943	LOC119068434|XP_037027899.1|BCOP	LOC111603751|XP_023177242.1|DHYD
OG0003944	LOC119078552|XP_037042018.1|BCOP	LOC111599084|XP_023170387.1|DHYD
OG0003945	LOC119079394|XP_037043177.1|BCOP	LOC111603801|XP_023177319.1|DHYD
OG0003946	LOC119078689|XP_037042240.1|BCOP	LOC111592663|XP_030079058.1|DHYD
OG0003947	LOC119075314|XP_037037628.1|BCOP	LOC111600329|XP_023172164.2|DHYD
OG0003948	LOC119085977|XP_037052435.1|BCOP	LOC111594941|XP_023164202.2|DHYD
OG0003949	LOC119075409|XP_037037749.1|BCOP	LOC111599542|XP_030080312.1|DHYD
OG0003950	LOC119078927|XP_037042564.1|BCOP	LOC111602222|XP_023174969.1|DHYD
OG0003951	LOC119078924|XP_037042555.1|BCOP	LOC111602210|XP_023174953.2|DHYD
OG0003952	LOC119076315|XP_037038878.1|BCOP	LOC111592586|XP_023160669.2|DHYD, LOC115482925|XP_030079091.1|DHYD
OG0003953	LOC119066356|XP_037024668.1|BCOP	LOC111605021|XP_023179120.2|DHYD
OG0003954	LOC119066357|XP_037024669.1|BCOP	LOC111597422|XP_023167886.2|DHYD
OG0003956	LOC119083245|XP_037048801.1|BCOP	LOC111595594|XP_023165173.2|DHYD
OG0003957	LOC119083013|XP_037048545.1|BCOP	LOC111601101|XP_023173308.2|DHYD
OG0003958	LOC119069614|XP_037029601.1|BCOP	LOC111595358|XP_023164803.2|DHYD
OG0003959	LOC119078441|XP_037041858.1|BCOP	LOC111602084|XP_030079708.1|DHYD
OG0003960	LOC119082261|XP_037047615.1|BCOP	LOC111593015|XP_030079987.1|DHYD
OG0003961	LOC119069464|XP_037029412.1|BCOP, LOC119076374|XP_037038985.1|BCOP	LOC111592891|XP_023161099.2|DHYD
OG0003962	LOC119078763|XP_037042366.1|BCOP	LOC111599383|XP_023170788.1|DHYD
OG0003963	LOC119066309|XP_037024590.1|BCOP	LOC111603892|XP_023177478.2|DHYD
OG0003964	LOC119074490|XP_037036535.1|BCOP, LOC119085834|XP_037052231.1|BCOP	LOC111595012|XP_023164286.1|DHYD
OG0003965	LOC119083257|XP_037048833.1|BCOP, LOC119084641|XP_037050603.1|BCOP	LOC111594954|XP_023164219.2|DHYD
OG0003966	LOC119072629|XP_037033767.1|BCOP	LOC111592065|XP_023159835.1|DHYD
OG0003967	LOC119081316|XP_037045985.1|BCOP	LOC111592514|XP_023160514.2|DHYD
OG0003968	LOC119081307|XP_037045963.1|BCOP	LOC111592526|XP_023160552.1|DHYD
OG0003969	LOC119081403|XP_037046190.1|BCOP	LOC111600570|XP_023172523.2|DHYD
OG0003970	LOC119066251|XP_037024472.1|BCOP	LOC111599088|XP_023170394.2|DHYD
OG0003971	LOC119071550|XP_037032366.1|BCOP	LOC111594741|XP_030079115.1|DHYD
OG0003972	LOC119085029|XP_037051114.1|BCOP	LOC111604311|XP_023178125.2|DHYD
