Orthogroup	BCOP.longest_only	DEUG.longest_only
OG0004040	LOC119073433|XP_037034806.1|BCOP	LOC108113120|XP_017079110.1|DEUG
OG0004041	LOC119082811|XP_037048355.1|BCOP	LOC108103175|XP_017064050.1|DEUG
OG0004042	LOC119070029|XP_037030211.1|BCOP, LOC119080213|XP_037044347.1|BCOP	LOC108114387|XP_017080840.1|DEUG
OG0004043	LOC119075631|XP_037038006.1|BCOP	LOC108111122|XP_017075963.1|DEUG
OG0004044	LOC119068855|XP_037028576.1|BCOP	LOC108104973|XP_017066832.1|DEUG
OG0004045	LOC119066324|XP_037024611.1|BCOP	LOC108112035|XP_017077274.1|DEUG
OG0004046	LOC119066207|XP_037024423.1|BCOP	LOC108110728|XP_017075407.1|DEUG
OG0004047	LOC119080532|XP_037044842.1|BCOP	LOC108104081|XP_017065465.1|DEUG
OG0004048	LOC119066765|XP_037025297.1|BCOP	LOC108102596|XP_017063188.1|DEUG
OG0004049	LOC119083295|XP_037048884.1|BCOP	LOC108104196|XP_017065629.1|DEUG
OG0004050	LOC119077053|XP_037040079.1|BCOP, LOC119072028|XP_037033042.1|BCOP	LOC108107068|XP_017069928.1|DEUG
OG0004051	LOC119076238|XP_037038794.1|BCOP	LOC108112042|XP_017077287.1|DEUG
OG0004052	LOC119083907|XP_037049614.1|BCOP	LOC108116551|XP_017083981.1|DEUG
OG0004053	LOC119073896|XP_037035680.1|BCOP	LOC108106429|XP_017068946.1|DEUG
OG0004054	LOC119085165|XP_037051358.1|BCOP	LOC108105652|XP_017067829.1|DEUG
OG0004055	LOC119069675|XP_037029694.1|BCOP	LOC108117494|XP_017085460.1|DEUG
OG0004056	LOC119069726|XP_037029749.1|BCOP	LOC108117639|XP_017085662.1|DEUG
OG0004057	LOC119068915|XP_037028676.1|BCOP	LOC108107560|XP_017070603.1|DEUG
OG0004058	LOC119072725|XP_037033897.1|BCOP	LOC108108092|XP_017071476.1|DEUG
OG0004059	LOC119074734|XP_037036897.1|BCOP	LOC108115174|XP_017081983.1|DEUG
OG0004060	LOC119084501|XP_037050415.1|BCOP	LOC108116330|XP_017083630.1|DEUG
OG0004061	LOC119075241|XP_037037531.1|BCOP	LOC108104355|XP_017065849.1|DEUG
OG0004062	LOC119080531|XP_037044837.1|BCOP, LOC119076716|XP_037039530.1|BCOP	LOC108113910|XP_017080108.1|DEUG
OG0004063	LOC119073988|XP_037035800.1|BCOP	LOC108105534|XP_017067654.1|DEUG
OG0004064	LOC119079891|XP_037043872.1|BCOP	LOC108117337|XP_017085197.1|DEUG
OG0004065	LOC119085542|XP_037051850.1|BCOP	LOC108112849|XP_017078657.1|DEUG
OG0004066	LOC119085498|XP_037051808.1|BCOP	LOC108106660|XP_017069373.1|DEUG
OG0004067	LOC119071950|XP_037032977.1|BCOP	LOC108109975|XP_017074285.1|DEUG
OG0004068	LOC119085721|XP_037052064.1|BCOP, LOC119074473|XP_037036510.1|BCOP	LOC108108312|XP_017071823.1|DEUG
OG0004069	LOC119074472|XP_037036509.1|BCOP	LOC108108290|XP_017071782.1|DEUG
OG0004070	LOC119067750|XP_037026774.1|BCOP	LOC108107979|XP_017071310.1|DEUG
OG0004071	LOC119077773|XP_037040977.1|BCOP	LOC108108349|XP_017071878.1|DEUG
OG0004072	LOC119077775|XP_037040980.1|BCOP	LOC108108350|XP_017071879.1|DEUG
OG0004073	LOC119073845|XP_037035583.1|BCOP	LOC108117491|XP_017085459.1|DEUG
OG0004074	LOC119082860|XP_037048417.1|BCOP	LOC108112816|XP_017078603.1|DEUG
OG0004075	LOC119072244|XP_037033319.1|BCOP	LOC108114894|XP_017081552.1|DEUG
OG0004076	LOC119066171|XP_037024363.1|BCOP	LOC108114893|XP_017081551.1|DEUG
OG0004077	LOC119067377|XP_037026196.1|BCOP	LOC108106100|XP_017068453.1|DEUG
OG0004078	LOC119076887|XP_037039786.1|BCOP	LOC108113609|XP_017079756.1|DEUG
OG0004079	LOC119077638|XP_037040754.1|BCOP	LOC108104950|XP_017066805.1|DEUG
OG0004080	LOC119085856|XP_037052262.1|BCOP	LOC108113111|XP_017079093.1|DEUG
OG0004081	LOC119078280|XP_037041664.1|BCOP, LOC119078281|XP_037041667.1|BCOP	LOC108106576|XP_017069239.1|DEUG
OG0004082	LOC119076714|XP_037039527.1|BCOP	LOC108109185|XP_017073106.1|DEUG
OG0004083	LOC119078791|XP_037042399.1|BCOP	LOC108116602|XP_017084047.1|DEUG
OG0004084	LOC119076804|XP_037039664.1|BCOP	LOC108108768|XP_017072424.1|DEUG
OG0004085	LOC119085738|XP_037052104.1|BCOP	LOC108111497|XP_017076500.1|DEUG
OG0004086	LOC119081628|XP_037046574.1|BCOP	LOC108115771|XP_017082830.1|DEUG
OG0004087	LOC119076013|XP_037038499.1|BCOP	LOC108117610|XP_017085625.1|DEUG
OG0004088	LOC119068153|XP_037027519.1|BCOP	LOC108115868|XP_017082988.1|DEUG
OG0004089	LOC119085200|XP_037051443.1|BCOP	LOC108104964|XP_017066818.1|DEUG
OG0004090	LOC119074294|XP_037036205.1|BCOP	LOC108116646|XP_017084120.1|DEUG
OG0004091	LOC119073779|XP_037035353.1|BCOP	LOC108116159|XP_017083383.1|DEUG
OG0004092	LOC119075018|XP_037037321.1|BCOP	LOC108103693|XP_017064776.1|DEUG
OG0004094	LOC119074513|XP_037036570.1|BCOP	LOC108110388|XP_017074923.1|DEUG
OG0004095	LOC119077702|XP_037040871.1|BCOP	LOC108116389|XP_017083740.1|DEUG
OG0004096	LOC119080038|XP_037044125.1|BCOP	LOC108115889|XP_017083022.1|DEUG
OG0004097	LOC119084221|XP_037050015.1|BCOP	LOC108114472|XP_017080970.1|DEUG
OG0004098	LOC119084218|XP_037050009.1|BCOP	LOC108111467|XP_017076428.1|DEUG
OG0004099	LOC119074972|XP_037037266.1|BCOP	LOC108114965|XP_017081661.1|DEUG
OG0004100	LOC119076730|XP_037039538.1|BCOP	LOC108115044|XP_017081780.1|DEUG
OG0004101	LOC119082202|XP_037047531.1|BCOP	LOC108115020|XP_017081751.1|DEUG
OG0004102	LOC119076731|XP_037039542.1|BCOP	LOC108114970|XP_017081672.1|DEUG
OG0004103	LOC119068568|XP_037028108.1|BCOP	LOC108113638|XP_017079796.1|DEUG
OG0004104	LOC119084002|XP_037049709.1|BCOP	LOC108108837|XP_017072533.1|DEUG
OG0004105	LOC119076006|XP_037038481.1|BCOP	LOC108117395|XP_017085290.1|DEUG
OG0004106	LOC119074390|XP_037036404.1|BCOP	LOC108108772|XP_017072429.1|DEUG
OG0004107	LOC119074389|XP_037036403.1|BCOP	LOC108108202|XP_017071643.1|DEUG
OG0004108	LOC119074849|XP_037037058.1|BCOP	LOC108105606|XP_017067770.1|DEUG
OG0004109	LOC119070070|XP_037030266.1|BCOP	LOC108116647|XP_017084123.1|DEUG
OG0004110	LOC119084405|XP_037050267.1|BCOP	LOC108108716|XP_017072338.1|DEUG
OG0004111	LOC119084347|XP_037050183.1|BCOP	LOC108113601|XP_017079743.1|DEUG
OG0004112	LOC119071187|XP_037031856.1|BCOP	LOC108113650|XP_017079810.1|DEUG
OG0004113	LOC119071145|XP_037031772.1|BCOP	LOC108117706|XP_017085743.1|DEUG
OG0004114	LOC119077606|XP_037040715.1|BCOP	LOC108103351|XP_017064285.1|DEUG
OG0004115	LOC119077613|XP_037040725.1|BCOP	LOC108103347|XP_017064274.1|DEUG
OG0004116	LOC119082208|XP_037047548.1|BCOP	LOC108113588|XP_017079723.1|DEUG
OG0004117	LOC119076786|XP_037039641.1|BCOP	LOC108111561|XP_017076574.1|DEUG
OG0004118	LOC119081904|XP_037047032.1|BCOP	LOC108112782|XP_017078549.1|DEUG
OG0004119	LOC119071602|XP_037032448.1|BCOP	LOC108105300|XP_017067282.1|DEUG
OG0004120	LOC119084834|XP_037050818.1|BCOP	LOC108105629|XP_017067803.1|DEUG
OG0004122	LOC119084349|XP_037050186.1|BCOP	LOC108103732|XP_017064821.1|DEUG
OG0004123	LOC119074601|XP_037036747.1|BCOP	LOC108115144|XP_017081929.1|DEUG
OG0004124	LOC119074769|XP_037036933.1|BCOP	LOC108103903|XP_017065136.1|DEUG
OG0004125	LOC119076777|XP_037039628.1|BCOP	LOC108111385|XP_017076307.1|DEUG
OG0004126	LOC119076780|XP_037039631.1|BCOP	LOC108111403|XP_017076337.1|DEUG
OG0004127	LOC119068131|XP_037027488.1|BCOP	LOC108110996|XP_017075794.1|DEUG
OG0004128	LOC119077982|XP_037041258.1|BCOP	LOC108111555|XP_017076565.1|DEUG
OG0004129	LOC119078635|XP_037042125.1|BCOP, LOC119078962|XP_037042607.1|BCOP	LOC108106609|XP_017069297.1|DEUG
OG0004130	LOC119076894|XP_037039795.1|BCOP	LOC108105013|XP_017066896.1|DEUG
OG0004131	LOC119076701|XP_037039508.1|BCOP	LOC108116405|XP_017083772.1|DEUG
OG0004132	LOC119084158|XP_037049904.1|BCOP	LOC108108106|XP_017071503.1|DEUG
OG0004133	LOC119076485|XP_037039165.1|BCOP	LOC108104114|XP_017065503.1|DEUG
OG0004134	LOC119071548|XP_037032349.1|BCOP	LOC108113730|XP_017079905.1|DEUG
OG0004135	LOC119077844|XP_037041058.1|BCOP	LOC108117097|XP_017084785.1|DEUG
OG0004136	LOC119077670|XP_037040809.1|BCOP	LOC108115138|XP_017081921.1|DEUG
OG0004137	LOC119074117|XP_037035979.1|BCOP	LOC108104784|XP_017066528.1|DEUG
OG0004138	LOC119074347|XP_037036337.1|BCOP	LOC108114698|XP_017081283.1|DEUG
OG0004139	LOC119074341|XP_037036329.1|BCOP	LOC108118131|XP_017086180.1|DEUG
OG0004140	LOC119071454|XP_037032201.1|BCOP	LOC108103703|XP_017064788.1|DEUG
OG0004141	LOC119071990|XP_037033007.1|BCOP, LOC119071992|XP_037033008.1|BCOP	LOC108109202|XP_017073132.1|DEUG
OG0004142	LOC119074583|XP_037036711.1|BCOP	LOC108103835|XP_017065013.1|DEUG
OG0004143	LOC119077905|XP_037041173.1|BCOP	LOC108111787|XP_017076863.1|DEUG
OG0004144	LOC119077842|XP_037041056.1|BCOP	LOC108111138|XP_017075993.1|DEUG
OG0004145	LOC119073999|XP_037035827.1|BCOP	LOC108109861|XP_017074132.1|DEUG
OG0004146	LOC119076775|XP_037039625.1|BCOP	LOC108116487|XP_017083908.1|DEUG
OG0004147	LOC119073948|XP_037035733.1|BCOP	LOC108110773|XP_017075479.1|DEUG
OG0004148	LOC119084368|XP_037050212.1|BCOP	LOC108117310|XP_017085161.1|DEUG
OG0004149	LOC119084384|XP_037050241.1|BCOP	LOC108115155|XP_017081953.1|DEUG
OG0004150	LOC119083220|XP_037048784.1|BCOP	LOC108103744|XP_017064840.1|DEUG
OG0004151	LOC119085321|XP_037051597.1|BCOP	LOC108109395|XP_017073380.1|DEUG
OG0004152	LOC119076165|XP_037038745.1|BCOP	LOC108105294|XP_017067311.1|DEUG, LOC108115378|XP_017082303.1|DEUG
OG0004153	LOC119067484|XP_037026384.1|BCOP	LOC108106629|XP_017069320.1|DEUG
OG0004154	LOC119067808|XP_037026856.1|BCOP	LOC108114558|XP_017081093.1|DEUG
OG0004155	LOC119075894|XP_037038366.1|BCOP	LOC108110684|XP_017075304.1|DEUG, LOC108116391|XP_017083742.1|DEUG
OG0004156	LOC119067292|XP_037026077.1|BCOP	LOC108116152|XP_017083377.1|DEUG
OG0004157	LOC119068913|XP_037028671.1|BCOP	LOC108103766|XP_017064878.1|DEUG
OG0004158	LOC119084131|XP_037049877.1|BCOP	LOC108104744|XP_017066474.1|DEUG
OG0004159	LOC119076874|XP_037039778.1|BCOP	LOC108113754|XP_017079937.1|DEUG
OG0004160	LOC119082221|XP_037047570.1|BCOP	LOC108114142|XP_017080417.1|DEUG
OG0004161	LOC119070675|XP_037031013.1|BCOP	LOC108116416|XP_017083790.1|DEUG
OG0004162	LOC119077700|XP_037040867.1|BCOP	LOC108109668|XP_017073740.1|DEUG
OG0004163	LOC119084103|XP_037049852.1|BCOP	LOC108110408|XP_017074968.1|DEUG
OG0004164	LOC119075714|XP_037038133.1|BCOP	LOC108114957|XP_017081640.1|DEUG
OG0004165	LOC119076866|XP_037039768.1|BCOP	LOC108112833|XP_017078630.1|DEUG
OG0004166	LOC119068770|XP_037028423.1|BCOP	LOC108107426|XP_017070445.1|DEUG
OG0004167	LOC119084395|XP_037050255.1|BCOP	LOC108109473|XP_017073486.1|DEUG
OG0004168	LOC119084400|XP_037050262.1|BCOP	LOC108117545|XP_017085541.1|DEUG
OG0004169	LOC119075869|XP_037038324.1|BCOP	LOC108103282|XP_017064181.1|DEUG
OG0004170	LOC119075877|XP_037038335.1|BCOP	LOC108111879|XP_017076998.1|DEUG
OG0004171	LOC119075874|XP_037038333.1|BCOP	LOC108104434|XP_017065981.1|DEUG
OG0004172	LOC119075946|XP_037038404.1|BCOP	LOC108102915|XP_017063648.1|DEUG
OG0004173	LOC119071958|XP_037032985.1|BCOP	LOC108112279|XP_017077589.1|DEUG
OG0004174	LOC119071903|XP_037032910.1|BCOP	LOC108114900|XP_017081560.1|DEUG
OG0004175	LOC119071787|XP_037032743.1|BCOP	LOC108113175|XP_017079181.1|DEUG
OG0004176	LOC119085409|XP_037051711.1|BCOP	LOC108109809|XP_017074021.1|DEUG
OG0004177	LOC119083046|XP_037048562.1|BCOP	LOC108116168|XP_017083393.1|DEUG
OG0004178	LOC119076806|XP_037039672.1|BCOP	LOC108111552|XP_017076559.1|DEUG
OG0004179	LOC119078074|XP_037041425.1|BCOP	LOC108103637|XP_017064678.1|DEUG
OG0004180	LOC119070257|XP_037030419.1|BCOP	LOC108117213|XP_017085018.1|DEUG
OG0004181	LOC119066937|XP_037025549.1|BCOP	LOC108116654|XP_017084134.1|DEUG
OG0004182	LOC119070100|XP_037030314.1|BCOP	LOC108108019|XP_017071365.1|DEUG
OG0004184	LOC119084284|XP_037050105.1|BCOP	LOC108108101|XP_017071492.1|DEUG
OG0004185	LOC119075607|XP_037037979.1|BCOP	LOC108108291|XP_017071788.1|DEUG
OG0004186	LOC119076706|XP_037039517.1|BCOP	LOC108104392|XP_017065920.1|DEUG
OG0004187	LOC119076096|XP_037038646.1|BCOP	LOC108111735|XP_017076778.1|DEUG
OG0004188	LOC119073151|XP_037034351.1|BCOP	LOC108105613|XP_017067782.1|DEUG
OG0004189	LOC119073215|XP_037034423.1|BCOP	LOC108105614|XP_017067784.1|DEUG
OG0004190	LOC119074308|XP_037036251.1|BCOP	LOC108116232|XP_017083511.1|DEUG
OG0004191	LOC119074667|XP_037036844.1|BCOP	LOC108116209|XP_017083482.1|DEUG
OG0004192	LOC119074603|XP_037036750.1|BCOP	LOC108117287|XP_017085131.1|DEUG
OG0004193	LOC119073406|XP_037034740.1|BCOP	LOC108110116|XP_017074503.1|DEUG, LOC108104985|XP_017066850.1|DEUG
OG0004194	LOC119084017|XP_037049725.1|BCOP	LOC108105283|XP_017067261.1|DEUG
OG0004195	LOC119074847|XP_037037056.1|BCOP	LOC108110062|XP_017074431.1|DEUG
OG0004196	LOC119075873|XP_037038330.1|BCOP	LOC108115977|XP_017083118.1|DEUG
OG0004197	LOC119076687|XP_037039486.1|BCOP	LOC108116486|XP_017083907.1|DEUG
OG0004198	LOC119083010|XP_037048539.1|BCOP	LOC108114992|XP_017081715.1|DEUG
OG0004199	LOC119068722|XP_037028348.1|BCOP	LOC108111521|XP_017076530.1|DEUG
OG0004200	LOC119071893|XP_037032889.1|BCOP	LOC108112832|XP_017078627.1|DEUG
OG0004201	LOC119084702|XP_037050674.1|BCOP	LOC108116049|XP_017083237.1|DEUG
OG0004202	LOC119076094|XP_037038644.1|BCOP	LOC108115571|XP_017082567.1|DEUG
OG0004203	LOC119076145|XP_037038718.1|BCOP	LOC108116406|XP_017083773.1|DEUG
OG0004204	LOC119084827|XP_037050803.1|BCOP	LOC108108762|XP_017072418.1|DEUG
OG0004205	LOC119078311|XP_037041712.1|BCOP	LOC108104262|XP_017065701.1|DEUG
OG0004206	LOC119067713|XP_037026726.1|BCOP	LOC108117218|XP_017085033.1|DEUG
OG0004207	LOC119075905|XP_037038377.1|BCOP	LOC108117244|XP_017085078.1|DEUG
OG0004208	LOC119073278|XP_037034555.1|BCOP	LOC108116428|XP_017083811.1|DEUG
OG0004209	LOC119067979|XP_037027220.1|BCOP	LOC108117524|XP_017085511.1|DEUG
OG0004210	LOC119078714|XP_037042285.1|BCOP	LOC108110204|XP_017074669.1|DEUG
OG0004211	LOC119072661|XP_037033814.1|BCOP	LOC108111136|XP_017075995.1|DEUG
OG0004212	LOC119085786|XP_037052207.1|BCOP, LOC119077923|XP_037041199.1|BCOP	LOC108109681|XP_017073767.1|DEUG
OG0004213	LOC119078042|XP_037041352.1|BCOP	LOC108109546|XP_017073605.1|DEUG
OG0004214	LOC119071514|XP_037032284.1|BCOP	LOC108109300|XP_017073285.1|DEUG
OG0004215	LOC119066063|XP_037024233.1|BCOP	LOC108113117|XP_017079106.1|DEUG
OG0004216	LOC119084419|XP_037050288.1|BCOP	LOC108106014|XP_017068349.1|DEUG
OG0004217	LOC119084415|XP_037050278.1|BCOP	LOC108108169|XP_017071599.1|DEUG
OG0004218	LOC119076868|XP_037039771.1|BCOP	LOC108117361|XP_017085233.1|DEUG
OG0004219	LOC119082203|XP_037047532.1|BCOP	LOC108109537|XP_017073591.1|DEUG
OG0004220	LOC119084161|XP_037049909.1|BCOP	LOC108116317|XP_017083597.1|DEUG
OG0004221	LOC119074651|XP_037036824.1|BCOP	LOC108110196|XP_017074646.1|DEUG
OG0004222	LOC119074678|XP_037036857.1|BCOP	LOC108111739|XP_017076781.1|DEUG
OG0004223	LOC119074429|XP_037036451.1|BCOP	LOC108111780|XP_017076854.1|DEUG, LOC108112710|XP_017078426.1|DEUG
OG0004224	LOC119068839|XP_037028539.1|BCOP	LOC108115292|XP_017082164.1|DEUG
OG0004225	LOC119073154|XP_037034350.1|BCOP, LOC119073155|XP_037034352.1|BCOP	LOC108103365|XP_017064301.1|DEUG
OG0004226	LOC119083011|XP_037048540.1|BCOP	LOC108111485|XP_017076458.1|DEUG
OG0004227	LOC119066742|XP_037025264.1|BCOP	LOC108116404|XP_017083770.1|DEUG
OG0004228	LOC119074799|XP_037036971.1|BCOP	LOC108116407|XP_017083776.1|DEUG
OG0004229	LOC119071411|XP_037032184.1|BCOP	LOC108112676|XP_017078309.1|DEUG
OG0004230	LOC119074842|XP_037037043.1|BCOP	LOC108103438|XP_017064397.1|DEUG
OG0004231	LOC119068352|XP_037027815.1|BCOP	LOC108107828|XP_017071067.1|DEUG
OG0004232	LOC119067142|XP_037025838.1|BCOP	LOC108107832|XP_017071072.1|DEUG
OG0004233	LOC119066880|XP_037025463.1|BCOP	LOC108107831|XP_017071071.1|DEUG
OG0004234	LOC119067155|XP_037025846.1|BCOP	LOC108107844|XP_017071087.1|DEUG
OG0004235	LOC119069083|XP_037028861.1|BCOP	LOC108102452|XP_017062946.1|DEUG
OG0004236	LOC119083057|XP_037048573.1|BCOP	LOC108105288|XP_017067266.1|DEUG
OG0004237	LOC119075773|XP_037038219.1|BCOP	LOC108115107|XP_017081844.1|DEUG
OG0004238	LOC119078029|XP_037041336.1|BCOP	LOC108111572|XP_017076584.1|DEUG
OG0004239	LOC119084042|XP_037049770.1|BCOP	LOC108110166|XP_017074578.1|DEUG
OG0004240	LOC119077967|XP_037041244.1|BCOP	LOC108115010|XP_017081741.1|DEUG
OG0004241	LOC119081063|XP_037045674.1|BCOP, LOC119075628|XP_037038002.1|BCOP	LOC108108355|XP_017071884.1|DEUG
OG0004242	LOC119073077|XP_037034284.1|BCOP, LOC119082173|XP_037047483.1|BCOP	LOC108108316|XP_017071830.1|DEUG
OG0004243	LOC119075836|XP_037038283.1|BCOP	LOC108107546|XP_017070576.1|DEUG
OG0004244	LOC119074658|XP_037036832.1|BCOP	LOC108105286|XP_017067264.1|DEUG
OG0004245	LOC119072040|XP_037033054.1|BCOP	LOC108102833|XP_017063513.1|DEUG
OG0004246	LOC119075612|XP_037037983.1|BCOP	LOC108114657|XP_017081220.1|DEUG
OG0004247	LOC119083553|XP_037049166.1|BCOP	LOC108103304|XP_017064216.1|DEUG
OG0004248	LOC119072378|XP_037033477.1|BCOP	LOC108108894|XP_017072603.1|DEUG
OG0004249	LOC119081049|XP_037045649.1|BCOP	LOC108104733|XP_017066459.1|DEUG
OG0004250	LOC119083469|XP_037049087.1|BCOP	LOC108110812|XP_017075533.1|DEUG
OG0004251	LOC119074552|XP_037036627.1|BCOP	LOC108105480|XP_017067585.1|DEUG
OG0004252	LOC119076947|XP_037039894.1|BCOP	LOC108109623|XP_017073692.1|DEUG
OG0004253	LOC119081443|XP_037046272.1|BCOP, LOC119081446|XP_037046275.1|BCOP	LOC108109420|XP_017073407.1|DEUG
OG0004254	LOC119068614|XP_037028169.1|BCOP	LOC108105086|XP_017067004.1|DEUG
OG0004255	LOC119074925|XP_037037214.1|BCOP	LOC108110636|XP_017075224.1|DEUG
OG0004256	LOC119079133|XP_037042856.1|BCOP, LOC119079064|XP_037042767.1|BCOP, LOC119074400|XP_037036416.1|BCOP, LOC119085383|XP_037051664.1|BCOP	LOC108112540|XP_017077955.1|DEUG
OG0004257	LOC119066253|XP_037024484.1|BCOP	LOC108111443|XP_017076401.1|DEUG
OG0004258	LOC119068934|XP_037028696.1|BCOP	LOC108113758|XP_017079942.1|DEUG
OG0004259	LOC119085355|XP_037051626.1|BCOP	LOC108113261|XP_017079299.1|DEUG
OG0004260	LOC119074318|XP_037036271.1|BCOP	LOC108114967|XP_017081663.1|DEUG
OG0004261	LOC119068882|XP_037028638.1|BCOP	LOC108115293|XP_017082167.1|DEUG
OG0004262	LOC119082214|XP_037047558.1|BCOP	LOC108117554|XP_017085552.1|DEUG
OG0004263	LOC119075754|XP_037038186.1|BCOP	LOC108117169|XP_017084939.1|DEUG
OG0004264	LOC119068390|XP_037027846.1|BCOP	LOC108115165|XP_017081968.1|DEUG
OG0004265	LOC119078172|XP_037041541.1|BCOP	LOC108116233|XP_017083512.1|DEUG
OG0004266	LOC119076566|XP_037039249.1|BCOP	LOC108116409|XP_017083782.1|DEUG
OG0004267	LOC119076155|XP_037038734.1|BCOP	LOC108110630|XP_017075221.1|DEUG
OG0004268	LOC119085216|XP_037051421.1|BCOP	LOC108106544|XP_017069186.1|DEUG
OG0004269	LOC119082024|XP_037047238.1|BCOP	LOC108113001|XP_017078903.1|DEUG
OG0004270	LOC119066521|XP_037024934.1|BCOP	LOC108112565|XP_017078015.1|DEUG
OG0004271	LOC119072187|XP_037033242.1|BCOP	LOC108111944|XP_017077112.1|DEUG
OG0004272	LOC119070660|XP_037030985.1|BCOP	LOC108116515|XP_017083940.1|DEUG
OG0004273	LOC119068159|XP_037027531.1|BCOP	LOC108111771|XP_017076825.1|DEUG
OG0004274	LOC119069310|XP_037029256.1|BCOP	LOC108105049|XP_017066943.1|DEUG
OG0004275	LOC119084039|XP_037049766.1|BCOP	LOC108109979|XP_017074294.1|DEUG
OG0004276	LOC119084224|XP_037050017.1|BCOP	LOC108109908|XP_017074205.1|DEUG
OG0004277	LOC119079729|XP_037043689.1|BCOP, LOC119076156|XP_037038736.1|BCOP, LOC119077954|XP_037041217.1|BCOP	LOC108113944|XP_017080144.1|DEUG
OG0004278	LOC119074894|XP_037037135.1|BCOP	LOC108103799|XP_017064969.1|DEUG
OG0004279	LOC119076857|XP_037039757.1|BCOP	LOC108111123|XP_017075965.1|DEUG
OG0004280	LOC119076402|XP_037039016.1|BCOP	LOC108104379|XP_017065889.1|DEUG
OG0004281	LOC119071733|XP_037032659.1|BCOP	LOC108109287|XP_017073269.1|DEUG
OG0004282	LOC119075286|XP_037037569.1|BCOP	LOC108112594|XP_017078132.1|DEUG
OG0004283	LOC119072058|XP_037033130.1|BCOP	LOC108112597|XP_017078139.1|DEUG
OG0004284	LOC119071064|XP_037031591.1|BCOP	LOC108115494|XP_017082469.1|DEUG
OG0004285	LOC119068484|XP_037027989.1|BCOP	LOC108116713|XP_017084224.1|DEUG
OG0004286	LOC119074235|XP_037036152.1|BCOP	LOC108114065|XP_017080308.1|DEUG
OG0004287	LOC119072078|XP_037033124.1|BCOP	LOC108114672|XP_017081243.1|DEUG
OG0004288	LOC119074231|XP_037036145.1|BCOP	LOC108114299|XP_017080691.1|DEUG
OG0004289	LOC119071632|XP_037032485.1|BCOP	LOC108108743|XP_017072378.1|DEUG
OG0004290	LOC119071203|XP_037031886.1|BCOP	LOC108106513|XP_017069096.1|DEUG
OG0004291	LOC119082360|XP_037047772.1|BCOP	LOC108106771|XP_017069501.1|DEUG
OG0004292	LOC119071255|XP_037031994.1|BCOP	LOC108102752|XP_017063398.1|DEUG
OG0004293	LOC119083288|XP_037048875.1|BCOP	LOC108118183|XP_017086230.1|DEUG
OG0004294	LOC119078303|XP_037041700.1|BCOP	LOC108104261|XP_017065699.1|DEUG
OG0004295	LOC119066823|XP_037025371.1|BCOP	LOC108104282|XP_017065736.1|DEUG
OG0004296	LOC119066002|XP_037024114.1|BCOP	LOC108104284|XP_017065743.1|DEUG
OG0004297	LOC119082350|XP_037047763.1|BCOP	LOC108107469|XP_017070505.1|DEUG
OG0004298	LOC119074244|XP_037036164.1|BCOP	LOC108104552|XP_017066183.1|DEUG
OG0004299	LOC119082791|XP_037048280.1|BCOP	LOC108106243|XP_017068656.1|DEUG
OG0004300	LOC119071694|XP_037032577.1|BCOP	LOC108109286|XP_017073268.1|DEUG
OG0004301	LOC119066451|XP_037024847.1|BCOP	LOC108102754|XP_017063402.1|DEUG
OG0004302	LOC119071225|XP_037031934.1|BCOP	LOC108112655|XP_017078274.1|DEUG
OG0004303	LOC119066851|XP_037025413.1|BCOP	LOC108104847|XP_017066653.1|DEUG
OG0004304	LOC119078290|XP_037041675.1|BCOP	LOC108112299|XP_017077612.1|DEUG
OG0004305	LOC119085103|XP_037051244.1|BCOP	LOC108111930|XP_017077063.1|DEUG
OG0004306	LOC119080620|XP_037044919.1|BCOP	LOC108106733|XP_017069460.1|DEUG
OG0004307	LOC119070087|XP_037030295.1|BCOP	LOC108106579|XP_017069248.1|DEUG
OG0004308	LOC119078996|XP_037042656.1|BCOP	LOC108107254|XP_017070172.1|DEUG
OG0004309	LOC119071381|XP_037032138.1|BCOP	LOC108108326|XP_017071842.1|DEUG
OG0004310	LOC119079699|XP_037043652.1|BCOP	LOC108104572|XP_017066213.1|DEUG
OG0004311	LOC119071155|XP_037031800.1|BCOP	LOC108114708|XP_017081296.1|DEUG
OG0004312	LOC119078246|XP_037041616.1|BCOP	LOC108107428|XP_017070447.1|DEUG
OG0004313	LOC119078231|XP_037041585.1|BCOP	LOC108111617|XP_017076633.1|DEUG
OG0004314	LOC119071132|XP_037031713.1|BCOP	LOC108112667|XP_017078293.1|DEUG
OG0004315	LOC119074203|XP_037036095.1|BCOP	LOC108107389|XP_017070395.1|DEUG
OG0004316	LOC119072084|XP_037033136.1|BCOP	LOC108104810|XP_017066581.1|DEUG
OG0004317	LOC119071221|XP_037031929.1|BCOP	LOC108109002|XP_017072759.1|DEUG
OG0004318	LOC119079012|XP_037042672.1|BCOP	LOC108107385|XP_017070386.1|DEUG
OG0004319	LOC119066636|XP_037025095.1|BCOP	LOC108113158|XP_017079158.1|DEUG
OG0004320	LOC119083474|XP_037049088.1|BCOP	LOC108115675|XP_017082729.1|DEUG
OG0004321	LOC119066930|XP_037025538.1|BCOP, LOC119084369|XP_037050216.1|BCOP	LOC108106154|XP_017068546.1|DEUG
OG0004322	LOC119067228|XP_037025976.1|BCOP	LOC108116998|XP_017084652.1|DEUG
OG0004323	LOC119066661|XP_037025133.1|BCOP	LOC108102834|XP_017063514.1|DEUG
