Orthogroup	DERE.longest_only	DPSE.longest_only
OG0005970	LOC6543546|XP_001972299.1|DERE	LOC4812488|XP_001352756.2|DPSE
OG0005971	LOC6549425|XP_001975705.1|DERE	LOC4804376|XP_001360947.1|DPSE
OG0005972	LOC6545927|XP_001973479.1|DERE	LOC4813971|XP_015043502.1|DPSE
OG0005973	LOC6545757|XP_001973401.1|DERE	LOC4813766|XP_001354018.1|DPSE
OG0005974	LOC6545233|XP_015014101.1|DERE	LOC4813018|XP_015042743.2|DPSE
OG0005975	LOC6545925|XP_001973477.1|DERE	LOC4813973|XP_001354130.3|DPSE
OG0005976	LOC113563678|XP_026838537.1|DERE	LOC4802236|XP_001359198.3|DPSE
OG0005977	LOC6547781|XP_001974936.1|DERE	LOC4804427|XP_001360993.1|DPSE
OG0005978	LOC6548276|XP_001975258.1|DERE	LOC4805387|XP_001361796.4|DPSE
OG0005979	LOC6549519|XP_001975811.1|DERE	LOC4804658|XP_001361185.1|DPSE
OG0005980	LOC6542640|XP_001970634.1|DERE	LOC4803498|XP_001360213.1|DPSE
OG0005981	LOC6551262|XP_015010915.1|DERE	LOC6901386|XP_033238800.1|DPSE
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC4804171|XP_001360775.2|DPSE
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC4814862|XP_001354900.1|DPSE
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC6901206|XP_033238133.1|DPSE
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC6902136|XP_033239858.1|DPSE
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC4814636|XP_033241001.1|DPSE
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC4815824|XP_015041302.2|DPSE
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC4805412|XP_015040638.2|DPSE
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC4805158|XP_001361607.3|DPSE
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC4804158|XP_015039650.2|DPSE
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC4805043|XP_001361508.1|DPSE
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC4813754|XP_001353779.2|DPSE
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC4813247|XP_015043165.1|DPSE
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC4813962|XP_001354121.2|DPSE
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC4813968|XP_033240272.1|DPSE
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC4812827|XP_033238668.1|DPSE
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC4804885|XP_001361373.4|DPSE
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC4812833|XP_001353175.4|DPSE
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC4814104|XP_001354248.2|DPSE
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC6903880|XP_002136631.1|DPSE
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC4813293|XP_015043113.2|DPSE
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC26534028|XP_033234083.1|DPSE
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC6900362|XP_033241439.1|DPSE
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC4802518|XP_015037883.2|DPSE
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC4804744|XP_001361256.2|DPSE
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC4805537|XP_001361924.4|DPSE
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC4805575|XP_001361958.2|DPSE
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC26532143|XP_033241563.1|DPSE, LOC6902872|XP_033235370.1|DPSE
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC4812024|XP_033237505.1|DPSE
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC4813953|XP_033241454.1|DPSE
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC6899980|XP_002135347.2|DPSE
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC4813912|XP_033239743.1|DPSE
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC6898803|XP_033234864.1|DPSE
OG0006014	LOC6545564|XP_001972668.1|DERE	LOC4812531|XP_001352903.1|DPSE
OG0006015	LOC6548996|XP_001975547.1|DERE	LOC6898494|XP_002138535.1|DPSE
OG0006016	LOC6543133|XP_026834138.1|DERE	LOC4805042|XP_001361507.3|DPSE
OG0006017	LOC6546891|XP_001975972.1|DERE	LOC4803688|XP_001360365.3|DPSE
OG0006018	LOC6547293|XP_001974775.1|DERE	LOC4805744|XP_001362091.2|DPSE
OG0006019	LOC26526063|XP_015012731.1|DERE	LOC26533621|XP_015039274.1|DPSE
OG0006020	LOC6546071|XP_026833266.1|DERE	LOC4812282|XP_001352980.4|DPSE
OG0006021	LOC6545167|XP_001972575.1|DERE	LOC6900490|XP_033238214.1|DPSE
OG0006022	LOC6542492|XP_001969629.1|DERE	LOC4817970|XP_001357332.2|DPSE
OG0006023	LOC6554574|XP_026834675.1|DERE	LOC4802667|XP_001359539.1|DPSE
OG0006024	LOC6550490|XP_026837301.1|DERE	LOC4814623|XP_033241007.1|DPSE
OG0006025	LOC6546852|XP_026835645.1|DERE	LOC6898181|XP_033233571.1|DPSE
OG0006026	LOC6555119|XP_001982261.2|DERE	LOC4800614|XP_001357859.1|DPSE
OG0006027	LOC6549641|XP_001975759.1|DERE	LOC4804381|XP_001360952.2|DPSE
OG0006028	LOC6549557|XP_001975645.1|DERE	LOC4803891|XP_033233842.1|DPSE
OG0006029	LOC6542208|XP_001970404.1|DERE	LOC4805046|XP_001361511.1|DPSE
OG0006030	LOC6554690|XP_001981950.1|DERE	LOC4800441|XP_001357717.1|DPSE
OG0006031	LOC6546923|XP_001975994.3|DERE	LOC4804356|XP_001360930.3|DPSE
OG0006032	LOC6549914|XP_015011401.1|DERE	LOC4814395|XP_015042271.2|DPSE
OG0006033	LOC6546888|XP_001975969.1|DERE	LOC4803686|XP_001360363.3|DPSE
OG0006034	LOC6553471|XP_001979371.2|DERE	LOC4801548|XP_003736546.3|DPSE
OG0006035	LOC6553091|XP_001980110.1|DERE	LOC4802319|XP_001359259.2|DPSE
OG0006036	LOC6543036|XP_001969322.2|DERE	LOC4817085|XP_001356373.3|DPSE
OG0006037	LOC6549081|XP_001975600.1|DERE	LOC4803977|XP_033233699.1|DPSE
OG0006038	LOC6552602|XP_001978995.1|DERE	LOC4802065|XP_001359058.2|DPSE
OG0006039	LOC6540973|XP_001970775.1|DERE	LOC6899047|XP_002138974.2|DPSE
OG0006040	LOC6549269|XP_001975711.1|DERE	LOC6898461|XP_002138504.2|DPSE
OG0006041	LOC6551475|XP_001978508.1|DERE	LOC4814604|XP_001354916.1|DPSE
OG0006042	LOC6546593|XP_026836532.1|DERE	LOC4805739|XP_004444595.2|DPSE
OG0006043	LOC6546390|XP_026833337.1|DERE	LOC4813671|XP_001353963.4|DPSE
OG0006044	LOC6555745|XP_001982448.1|DERE	LOC4814360|XP_001354492.1|DPSE
OG0006045	LOC6541445|XP_001970781.1|DERE	LOC4805669|XP_001362030.3|DPSE
OG0006046	LOC6548165|XP_001975271.2|DERE	LOC4804243|XP_001360832.3|DPSE
OG0006047	LOC6545595|XP_001972707.1|DERE	LOC6900545|XP_002134929.3|DPSE
OG0006048	LOC6544542|XP_001972404.1|DERE	LOC4813592|XP_001353911.3|DPSE
OG0006049	LOC6550103|XP_001978191.1|DERE	LOC4815099|XP_001355018.4|DPSE
OG0006050	LOC6554743|XP_001981086.1|DERE	LOC4800725|XP_001357945.3|DPSE
OG0006051	LOC6551090|XP_001977104.1|DERE	LOC4815862|XP_001355561.3|DPSE
OG0006052	LOC6548456|XP_026836505.1|DERE	LOC4804613|XP_001361146.4|DPSE
OG0006053	LOC6544778|XP_001971684.1|DERE	LOC4814175|XP_001354194.1|DPSE
OG0006054	LOC6555869|XP_001982746.3|DERE	LOC4811716|XP_033237289.1|DPSE
OG0006055	LOC6553671|XP_001980413.1|DERE	LOC4800827|XP_001358031.3|DPSE
OG0006056	LOC6546592|XP_001975481.1|DERE	LOC4805738|XP_001362086.1|DPSE
OG0006057	LOC6545725|XP_026833012.1|DERE	LOC4812524|XP_001352451.4|DPSE
OG0006058	LOC6553880|XP_001979591.1|DERE	LOC4801830|XP_001358863.1|DPSE
OG0006059	LOC6545460|XP_015013160.1|DERE	LOC4813558|XP_001354005.1|DPSE
OG0006060	LOC6545461|XP_026832260.1|DERE	LOC4813782|XP_001354006.2|DPSE
OG0006061	LOC6549937|XP_001978685.1|DERE	LOC6901250|XP_002133951.2|DPSE
OG0006062	LOC6551824|XP_001980585.1|DERE	LOC4803152|XP_001359942.2|DPSE
OG0006063	LOC6541343|XP_001969376.1|DERE	LOC4817371|XP_001356327.3|DPSE
OG0006064	LOC6549594|XP_001975662.1|DERE	LOC4805478|XP_033234495.1|DPSE
OG0006065	LOC6546520|XP_001971273.1|DERE	LOC4813826|XP_001354051.3|DPSE
OG0006066	LOC6543337|XP_026834989.1|DERE	LOC6898392|XP_015039657.2|DPSE
OG0006067	LOC6542186|XP_015014775.1|DERE	LOC4805077|XP_033234310.1|DPSE
OG0006068	LOC6550494|XP_001977809.1|DERE	LOC4815169|XP_001354565.2|DPSE
OG0006069	LOC6546362|XP_001972894.1|DERE	LOC4813718|XP_033239117.1|DPSE
OG0006070	LOC6543918|XP_001973653.1|DERE	LOC4812458|XP_001352402.2|DPSE
OG0006071	LOC6554384|XP_001981507.1|DERE	LOC6896869|XP_002137059.2|DPSE
OG0006072	LOC6546519|XP_001971272.1|DERE	LOC4812771|XP_001354050.1|DPSE
OG0006073	LOC6545204|XP_001971065.1|DERE	LOC4813263|XP_001353671.3|DPSE
OG0006074	LOC6551170|XP_001977068.2|DERE	LOC6902221|XP_002133748.2|DPSE
OG0006075	LOC6551508|XP_001978579.1|DERE	LOC117183168|XP_033237426.1|DPSE
OG0006076	LOC6549057|XP_001975579.1|DERE	LOC4803948|XP_001360586.3|DPSE
OG0006077	LOC6545407|XP_001973376.2|DERE	LOC4811862|XP_033241478.1|DPSE
OG0006078	LOC6545408|XP_001973377.1|DERE	LOC4811936|XP_001352971.1|DPSE
OG0006079	LOC6546118|XP_001973535.1|DERE	LOC4811991|XP_001353012.1|DPSE
OG0006080	LOC6544865|XP_001973161.1|DERE	LOC4812194|XP_001353017.1|DPSE
OG0006081	LOC6543324|XP_015015033.1|DERE	LOC4805111|XP_001361569.2|DPSE
OG0006082	LOC6541272|XP_001969179.1|DERE	LOC4805113|XP_001361571.1|DPSE
OG0006083	LOC6545089|XP_001973275.1|DERE	LOC4813535|XP_001353480.1|DPSE
OG0006084	LOC6544298|XP_015014040.1|DERE	LOC4813272|XP_015042832.1|DPSE
OG0006085	LOC6543901|XP_001973652.2|DERE	LOC6896688|XP_002136902.2|DPSE
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC4812507|XP_015043540.1|DPSE
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC6898432|XP_002138474.3|DPSE
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC4813107|XP_001353956.2|DPSE
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC4815870|XP_001355411.1|DPSE
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC6900026|XP_002135390.3|DPSE
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC4812367|XP_001352605.4|DPSE
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC4814499|XP_033240178.1|DPSE
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC4803875|XP_001360524.4|DPSE
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC4812180|XP_001352782.1|DPSE
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC6898532|XP_004444241.2|DPSE
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC4803965|XP_001360603.2|DPSE
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC4813040|XP_033238464.1|DPSE
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC4817266|XP_001356481.3|DPSE
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC4804989|XP_001361461.2|DPSE
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC4803617|XP_001360307.3|DPSE
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC117184171|XP_033236552.1|DPSE
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC6903884|XP_002136628.2|DPSE
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC4814697|XP_001354553.3|DPSE
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC4814480|XP_001355145.1|DPSE
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC4814479|XP_033238809.1|DPSE
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC4813760|XP_015042881.2|DPSE
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC4805532|XP_001361920.3|DPSE
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC4815655|XP_001355452.1|DPSE
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC4813482|XP_001353379.1|DPSE
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC4813707|XP_001353489.1|DPSE
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC4805514|XP_001361905.1|DPSE
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC4804312|XP_001360892.4|DPSE
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC4812189|XP_001352814.2|DPSE
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC4801167|XP_001358301.2|DPSE
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC6898178|XP_002138249.2|DPSE
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC4804146|XP_001360752.3|DPSE
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC4803899|XP_001360544.1|DPSE
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC4804190|XP_015039669.1|DPSE
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC4805152|XP_001361603.1|DPSE
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC4805361|XP_033233899.1|DPSE
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC4811926|XP_001352407.3|DPSE
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC6899872|XP_002135665.2|DPSE
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC4805599|XP_033233813.1|DPSE
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC4801719|XP_001358764.3|DPSE
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC4813189|XP_015043388.2|DPSE
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC6900083|XP_015043768.2|DPSE
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC4812856|XP_001353163.3|DPSE
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC4813035|XP_001353153.2|DPSE
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC4813455|XP_001353171.1|DPSE
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC4812951|XP_001353142.1|DPSE
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC4813388|XP_001353145.3|DPSE
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC4812819|XP_001353149.3|DPSE
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC4812973|XP_001353141.4|DPSE
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC4813677|XP_033237839.1|DPSE
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC4813604|XP_033239970.1|DPSE
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC4813188|XP_001354003.1|DPSE
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC4812818|XP_001353191.1|DPSE
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC4803579|XP_001360283.1|DPSE
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC4805038|XP_001361501.2|DPSE
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC6899063|XP_033234906.1|DPSE
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC4805688|XP_033233925.1|DPSE
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC4812295|XP_001352925.4|DPSE
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC6900528|XP_033241006.1|DPSE
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC4812312|XP_001352625.2|DPSE
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC4813047|XP_001354014.2|DPSE
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC4818134|XP_001357434.3|DPSE
OG0006147	LOC6552545|XP_001980841.1|DERE	LOC4800604|XP_001357849.1|DPSE
OG0006148	LOC6545228|XP_001973462.2|DERE	LOC4813291|XP_001353317.2|DPSE
OG0006149	LOC6544940|XP_026833616.1|DERE	LOC4812782|XP_001353503.2|DPSE
OG0006150	LOC6544943|XP_001972616.1|DERE	LOC4812783|XP_001353504.3|DPSE
OG0006151	LOC6542385|XP_015014404.1|DERE	LOC4816851|XP_001356324.1|DPSE
OG0006152	LOC6555340|XP_001981865.1|DERE	LOC4802118|XP_001359099.2|DPSE
OG0006153	LOC6547955|XP_015011744.1|DERE	LOC4804187|XP_001360789.2|DPSE
OG0006154	LOC6555381|XP_001981843.1|DERE	LOC4803216|XP_001359992.1|DPSE
OG0006155	LOC6552541|XP_001980837.1|DERE	LOC6896827|XP_002137030.3|DPSE
OG0006156	LOC6552635|XP_001980901.2|DERE	LOC4803025|XP_001359827.2|DPSE
OG0006157	LOC6548051|XP_001976512.1|DERE	LOC4804284|XP_001360865.3|DPSE
OG0006158	LOC6544594|XP_026832880.1|DERE	LOC4813057|XP_001353357.4|DPSE
OG0006159	LOC6549541|XP_001975629.1|DERE	LOC4803879|XP_033234043.1|DPSE
OG0006160	LOC6548052|XP_001976513.1|DERE	LOC4804285|XP_001360866.2|DPSE
OG0006161	LOC6540739|XP_026834756.1|DERE	LOC4804516|XP_001361067.4|DPSE
OG0006162	LOC26526325|XP_001982749.3|DERE	LOC26534304|XP_015044230.2|DPSE
OG0006163	LOC6549337|XP_001975637.1|DERE	LOC4803885|XP_002138338.3|DPSE
OG0006165	LOC6544129|XP_001973681.1|DERE	LOC4812854|XP_001353514.3|DPSE
OG0006166	LOC6542163|XP_001969315.2|DERE	LOC4816939|XP_001356379.3|DPSE
OG0006167	LOC6547971|XP_001975054.1|DERE	LOC5495513|XP_001362068.2|DPSE
OG0006168	LOC6550424|XP_001977038.1|DERE	LOC4815031|XP_001354852.3|DPSE
OG0006169	LOC6551082|XP_001976950.1|DERE	LOC4815421|XP_001355409.1|DPSE
OG0006170	LOC6547861|XP_001975044.1|DERE	LOC4803777|XP_001360439.2|DPSE
OG0006171	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE	LOC6902476|XP_002133021.2|DPSE
OG0006172	LOC6544067|XP_026832745.1|DERE	LOC4813051|XP_001353252.3|DPSE
OG0006173	LOC6542399|XP_026835188.1|DERE, LOC6540926|XP_001968280.1|DERE	LOC6903189|XP_002132888.2|DPSE
OG0006174	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE	LOC4813126|XP_001353985.3|DPSE
OG0006175	LOC6547743|XP_026835907.1|DERE	LOC117183602|XP_033233953.1|DPSE, LOC6898990|XP_002138950.1|DPSE, LOC6898991|XP_002138951.2|DPSE, LOC6898989|XP_002138949.1|DPSE
OG0006176	LOC6554087|XP_001979599.1|DERE	LOC6902625|XP_002133151.1|DPSE, LOC6903539|XP_002132414.1|DPSE
OG0006177	LOC26526944|XP_015014363.1|DERE	LOC26532987|XP_015037664.2|DPSE, LOC6902948|XP_002132674.2|DPSE
OG0006178	LOC6547323|XP_001976330.1|DERE, LOC6547321|XP_026835948.1|DERE	LOC6899012|XP_002138967.2|DPSE
OG0006179	LOC6552704|XP_001979023.1|DERE	LOC6900459|XP_002134852.2|DPSE
OG0006181	LOC6553805|XP_001979562.1|DERE	LOC4801010|XP_003736358.3|DPSE
OG0006182	LOC6555138|XP_001982253.1|DERE	LOC4800608|XP_001357853.3|DPSE
OG0006183	LOC6553381|XP_001980198.1|DERE	LOC4801649|XP_001358702.3|DPSE
OG0006184	LOC6554378|XP_026834725.1|DERE	LOC4800972|XP_001358153.3|DPSE
OG0006185	LOC6553050|XP_001980038.1|DERE	LOC4801522|XP_001358599.2|DPSE
OG0006186	LOC6554371|XP_001982354.1|DERE	LOC6896977|XP_002137163.1|DPSE
OG0006187	LOC6554211|XP_026832091.1|DERE	LOC4800407|XP_001357689.1|DPSE
OG0006188	LOC6551538|XP_015010616.1|DERE	LOC4816081|XP_015041256.2|DPSE
OG0006189	LOC6551686|XP_001978482.3|DERE	LOC4815772|XP_001355575.2|DPSE
OG0006190	LOC6554155|XP_001981912.3|DERE	LOC4801290|XP_001358410.3|DPSE
OG0006191	LOC6554604|XP_001981556.1|DERE	LOC4801171|XP_001358305.3|DPSE
OG0006192	LOC6551548|XP_001978496.2|DERE	LOC4815505|XP_001355218.4|DPSE
OG0006193	LOC6550102|XP_001978190.1|DERE	LOC4815081|XP_001355019.1|DPSE
OG0006194	LOC6550506|XP_026837733.1|DERE	LOC4815030|XP_015042079.2|DPSE
OG0006195	LOC6550570|XP_001978123.1|DERE	LOC4815955|XP_001355312.2|DPSE
OG0006196	LOC6552362|XP_015009985.2|DERE	LOC6897474|XP_033241607.1|DPSE
OG0006197	LOC6555821|XP_001982738.1|DERE	LOC6899784|XP_033237056.1|DPSE
OG0006198	LOC6550221|XP_026838056.1|DERE	LOC6901448|XP_033240276.1|DPSE
OG0006199	LOC6554143|XP_001981902.1|DERE	LOC4801380|XP_001358483.2|DPSE
OG0006200	LOC6552317|XP_001979758.1|DERE	LOC4801198|XP_001358327.4|DPSE
OG0006201	LOC6550116|XP_026837503.1|DERE	LOC6901018|XP_015042192.2|DPSE
OG0006202	LOC6550115|XP_001977652.1|DERE	LOC4814264|XP_001354352.1|DPSE
OG0006203	LOC6550139|XP_026838212.1|DERE	LOC4814543|XP_015041509.2|DPSE
OG0006204	LOC6552770|XP_001979955.1|DERE	LOC6896742|XP_002136949.4|DPSE
OG0006205	LOC6549808|XP_001977331.1|DERE	LOC4815540|XP_001355666.2|DPSE
OG0006206	LOC6550712|XP_001978012.1|DERE	LOC4811754|XP_033240086.1|DPSE
OG0006207	LOC6542443|XP_001968812.1|DERE	LOC4818009|XP_001357480.2|DPSE
OG0006208	LOC6544851|XP_001970990.1|DERE	LOC4812573|XP_001352500.3|DPSE
OG0006209	LOC6550535|XP_026838085.1|DERE	LOC4816012|XP_001355730.3|DPSE
OG0006210	LOC6549859|XP_026838491.1|DERE	LOC6901607|XP_015041870.2|DPSE
OG0006211	LOC6541681|XP_001970248.1|DERE	LOC4817139|XP_001356518.2|DPSE
OG0006212	LOC6542179|XP_026835121.1|DERE	LOC4816881|XP_015035891.2|DPSE
OG0006213	LOC6552020|XP_001978785.1|DERE	LOC4802773|XP_001359633.3|DPSE
OG0006214	LOC6550555|XP_001977955.1|DERE	LOC4815329|XP_033239283.1|DPSE
OG0006215	LOC6551614|XP_001978594.3|DERE	LOC6901969|XP_033240845.1|DPSE
OG0006216	LOC6555050|XP_001981620.2|DERE	LOC4800733|XP_001357951.3|DPSE
OG0006217	LOC6549846|XP_001977577.1|DERE	LOC4815135|XP_001354800.2|DPSE
OG0006218	LOC6542360|XP_001969574.1|DERE	LOC4816541|XP_001356241.4|DPSE
OG0006219	LOC6555775|XP_001982533.1|DERE	LOC4815430|XP_015041140.1|DPSE
OG0006220	LOC6546353|XP_001972900.1|DERE	LOC6900789|XP_002135148.1|DPSE
OG0006221	LOC6554852|XP_001981096.1|DERE	LOC4800714|XP_001357938.3|DPSE
OG0006222	LOC6554854|XP_001981098.1|DERE	LOC4800712|XP_001357937.2|DPSE
OG0006223	LOC6551741|XP_001978612.1|DERE	LOC4814859|XP_001355031.2|DPSE
OG0006224	LOC6549806|XP_001977329.3|DERE	LOC6902245|XP_033241388.1|DPSE
OG0006225	LOC6550427|XP_001977041.1|DERE	LOC4815390|XP_001354850.3|DPSE
OG0006226	LOC6547286|XP_001976153.1|DERE	LOC6898687|XP_002138692.2|DPSE
OG0006227	LOC6551434|XP_001977141.1|DERE	LOC6901211|XP_002133912.2|DPSE
OG0006228	LOC6547563|XP_001974820.1|DERE	LOC4804127|XP_001360735.1|DPSE
OG0006229	LOC6555827|XP_026839242.1|DERE	LOC26532627|XP_033237074.1|DPSE
OG0006230	LOC6550025|XP_026837475.1|DERE	LOC4815765|XP_015041281.2|DPSE
OG0006231	LOC6550868|XP_026838323.1|DERE	LOC4814684|XP_015041498.2|DPSE
OG0006232	LOC6550708|XP_001978008.1|DERE	LOC6899744|XP_033237988.1|DPSE
OG0006233	LOC6550621|XP_015010712.1|DERE	LOC6899177|XP_033239056.1|DPSE
OG0006234	LOC6550026|XP_001977492.1|DERE	LOC4815928|XP_001355590.2|DPSE
OG0006235	LOC6550382|XP_001977749.1|DERE	LOC6901618|XP_002134288.2|DPSE
OG0006236	LOC6550572|XP_015011292.1|DERE	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE
OG0006237	LOC6549809|XP_001977332.1|DERE	LOC4815541|XP_001355667.1|DPSE
OG0006238	LOC6550564|XP_001977942.1|DERE	LOC4814974|XP_015042013.2|DPSE
OG0006239	LOC6549985|XP_026837296.1|DERE	LOC6901176|XP_002133877.2|DPSE
OG0006240	LOC6554551|XP_001981311.1|DERE	LOC4800995|XP_033233145.1|DPSE
OG0006241	LOC6550027|XP_001977493.1|DERE	LOC4815927|XP_001355589.3|DPSE
OG0006242	LOC6551320|XP_001977085.1|DERE	LOC117184488|XP_033238219.1|DPSE
OG0006243	LOC6552279|XP_001980759.1|DERE	LOC4801513|XP_001358592.3|DPSE
OG0006244	LOC6552249|XP_001980844.1|DERE	LOC4800706|XP_001357931.1|DPSE
OG0006245	LOC6555178|XP_001982276.1|DERE	LOC4801668|XP_001358720.3|DPSE
OG0006246	LOC6549761|XP_001976780.1|DERE	LOC4814985|XP_001354662.2|DPSE
OG0006247	LOC6541004|XP_001970563.1|DERE	LOC4805012|XP_033235070.1|DPSE
OG0006248	LOC6553600|XP_001979407.1|DERE	LOC6896949|XP_002137134.2|DPSE
OG0006249	LOC6541629|XP_001968666.1|DERE	LOC4817582|XP_001356986.3|DPSE
OG0006250	LOC6550660|XP_001978068.1|DERE	LOC6902298|XP_015041368.1|DPSE
OG0006251	LOC6555252|XP_001981633.1|DERE	LOC4800745|XP_001357962.2|DPSE
OG0006252	LOC6555251|XP_001981632.2|DERE	LOC4800744|XP_001357961.1|DPSE
OG0006253	LOC6549760|XP_001976779.2|DERE	LOC6901287|XP_002133988.2|DPSE
OG0006254	LOC6548885|XP_026836094.1|DERE	LOC26533661|XP_033238615.1|DPSE
OG0006255	LOC6554884|XP_001982222.1|DERE	LOC4800930|XP_001358117.3|DPSE
OG0006256	LOC6550031|XP_001977497.1|DERE	LOC6902191|XP_002133718.1|DPSE
OG0006257	LOC6549778|XP_015011070.1|DERE	LOC4814405|XP_015042211.2|DPSE
OG0006258	LOC6550534|XP_001977931.2|DERE	LOC6902319|XP_033239609.1|DPSE
OG0006259	LOC6552622|XP_001979868.1|DERE	LOC4801647|XP_001358700.2|DPSE
OG0006260	LOC6549779|XP_001977310.1|DERE	LOC4815233|XP_001354734.2|DPSE
OG0006261	LOC6541591|XP_001969773.1|DERE	LOC4817796|XP_033235975.1|DPSE
OG0006262	LOC6551585|XP_001977271.1|DERE	LOC4814394|XP_001354420.3|DPSE
OG0006263	LOC6550961|XP_001976990.1|DERE	LOC4814726|XP_001354541.1|DPSE
