Orthogroup	DERE.longest_only	DSUB.longest_only
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC117890912|XP_034651918.1|DSUB
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC117903703|XP_034671939.1|DSUB
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC117898917|XP_034664520.1|DSUB
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC117896527|XP_034660793.1|DSUB
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC117894300|XP_034657156.1|DSUB
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC117891694|XP_034653174.1|DSUB
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC117902943|XP_034670449.1|DSUB
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC117894312|XP_034657169.1|DSUB
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC117895009|XP_034658250.1|DSUB
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC117889951|XP_034650397.1|DSUB
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC117892166|XP_034654123.1|DSUB
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC117894473|XP_034657464.1|DSUB
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC117896290|XP_034660399.1|DSUB
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC117890857|XP_034651834.1|DSUB
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC117890504|XP_034651290.1|DSUB
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC117891577|XP_034652992.1|DSUB
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC117892130|XP_034654056.1|DSUB
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC117891517|XP_034652904.1|DSUB
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC117891701|XP_034653184.1|DSUB
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC117894974|XP_034658203.1|DSUB
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC117902915|XP_034670380.1|DSUB
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC117891224|XP_034652461.1|DSUB
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC117898946|XP_034664559.1|DSUB
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC117895841|XP_034659684.1|DSUB
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC117893296|XP_034655760.1|DSUB
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC117893818|XP_034656461.1|DSUB
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC117895554|XP_034659151.1|DSUB
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC117893696|XP_034656276.1|DSUB
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC117893146|XP_034655498.1|DSUB
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC117895120|XP_034658419.1|DSUB
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC117895122|XP_034658422.1|DSUB
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC117893147|XP_034655499.1|DSUB
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC117893205|XP_034655620.1|DSUB
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC117895835|XP_034659666.1|DSUB
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC117895843|XP_034659687.1|DSUB
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC117893788|XP_034656423.1|DSUB
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC117892072|XP_034653951.1|DSUB
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC117889928|XP_034650346.1|DSUB
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC117891746|XP_034653243.1|DSUB
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC117892008|XP_034653790.1|DSUB
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC117892933|XP_034655142.1|DSUB
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC117895761|XP_034659524.1|DSUB
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC117895490|XP_034659077.1|DSUB
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC117894156|XP_034656944.1|DSUB
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC117902296|XP_034669467.1|DSUB
OG0006147	LOC6552545|XP_001980841.1|DERE	LOC117896233|XP_034660269.1|DSUB
OG0006148	LOC6545228|XP_001973462.2|DERE	LOC117893132|XP_034655473.1|DSUB
OG0006149	LOC6544940|XP_026833616.1|DERE	LOC117895767|XP_034659532.1|DSUB
OG0006150	LOC6544943|XP_001972616.1|DERE	LOC117895758|XP_034659522.1|DSUB
OG0006151	LOC6542385|XP_015014404.1|DERE	LOC117901995|XP_034668900.1|DSUB
OG0006152	LOC6555340|XP_001981865.1|DERE	LOC117898862|XP_034664431.1|DSUB
OG0006153	LOC6547955|XP_015011744.1|DERE	LOC117890519|XP_034651315.1|DSUB
OG0006154	LOC6555381|XP_001981843.1|DERE	LOC117899592|XP_034665602.1|DSUB
OG0006155	LOC6552541|XP_001980837.1|DERE	LOC117897639|XP_034662505.1|DSUB
OG0006156	LOC6552635|XP_001980901.2|DERE	LOC117899495|XP_034665435.1|DSUB
OG0006157	LOC6548051|XP_001976512.1|DERE	LOC117891030|XP_034652084.1|DSUB
OG0006158	LOC6544594|XP_026832880.1|DERE	LOC117895637|XP_034659290.1|DSUB
OG0006159	LOC6549541|XP_001975629.1|DERE	LOC117891571|XP_034652984.1|DSUB
OG0006160	LOC6548052|XP_001976513.1|DERE	LOC117891027|XP_034652081.1|DSUB
OG0006161	LOC6540739|XP_026834756.1|DERE	LOC117890654|XP_034651512.1|DSUB
OG0006162	LOC26526325|XP_001982749.3|DERE	LOC117902967|XP_034670512.1|DSUB
OG0006163	LOC6549337|XP_001975637.1|DERE	LOC117891601|XP_034653025.1|DSUB
OG0006165	LOC6544129|XP_001973681.1|DERE	LOC117894859|XP_034658007.1|DSUB
OG0006166	LOC6542163|XP_001969315.2|DERE	LOC117902622|XP_034670031.1|DSUB
OG0006167	LOC6547971|XP_001975054.1|DERE	LOC117891888|XP_034653578.1|DSUB
OG0006168	LOC6550424|XP_001977038.1|DERE	LOC117900463|XP_034666733.1|DSUB
OG0006169	LOC6551082|XP_001976950.1|DERE	LOC117901256|XP_034667875.1|DSUB
OG0006170	LOC6547861|XP_001975044.1|DERE	LOC117892175|XP_034654145.1|DSUB
OG0006171	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE	LOC117898835|XP_034664402.1|DSUB
OG0006172	LOC6544067|XP_026832745.1|DERE	LOC117893448|XP_034655958.1|DSUB
OG0006173	LOC6542399|XP_026835188.1|DERE, LOC6540926|XP_001968280.1|DERE	LOC117901141|XP_034667675.1|DSUB
OG0006174	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE	LOC117893627|XP_034656200.1|DSUB
OG0006175	LOC6547743|XP_026835907.1|DERE	LOC117890609|XP_034651439.1|DSUB
OG0006176	LOC6554087|XP_001979599.1|DERE	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB
OG0006177	LOC26526944|XP_015014363.1|DERE	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB
OG0006178	LOC6547323|XP_001976330.1|DERE, LOC6547321|XP_026835948.1|DERE	LOC117891300|XP_034652598.1|DSUB
OG0006179	LOC6552704|XP_001979023.1|DERE	LOC117893636|XP_034656214.1|DSUB
OG0006181	LOC6553805|XP_001979562.1|DERE	LOC117897245|XP_034661857.1|DSUB
OG0006182	LOC6555138|XP_001982253.1|DERE	LOC117897848|XP_034662807.1|DSUB
OG0006183	LOC6553381|XP_001980198.1|DERE	LOC117898679|XP_034664153.1|DSUB
OG0006184	LOC6554378|XP_026834725.1|DERE	LOC117896986|XP_034661432.1|DSUB
OG0006185	LOC6553050|XP_001980038.1|DERE	LOC117896920|XP_034661351.1|DSUB
OG0006186	LOC6554371|XP_001982354.1|DERE	LOC117899705|XP_034665803.1|DSUB
OG0006187	LOC6554211|XP_026832091.1|DERE	LOC117899111|XP_034664790.1|DSUB
OG0006188	LOC6551538|XP_015010616.1|DERE	LOC117902470|XP_034669771.1|DSUB
OG0006189	LOC6551686|XP_001978482.3|DERE	LOC117902507|XP_034669825.1|DSUB
OG0006190	LOC6554155|XP_001981912.3|DERE	LOC117897383|XP_034662083.1|DSUB
OG0006191	LOC6554604|XP_001981556.1|DERE	LOC117897252|XP_034661865.1|DSUB
OG0006192	LOC6551548|XP_001978496.2|DERE	LOC117903176|XP_034670912.1|DSUB
OG0006193	LOC6550102|XP_001978190.1|DERE	LOC117890972|XP_034652042.1|DSUB
OG0006194	LOC6550506|XP_026837733.1|DERE	LOC117889614|XP_034649927.1|DSUB
OG0006195	LOC6550570|XP_001978123.1|DERE	LOC117891606|XP_034653034.1|DSUB
OG0006196	LOC6552362|XP_015009985.2|DERE	LOC117899621|XP_034665662.1|DSUB
OG0006197	LOC6555821|XP_001982738.1|DERE	LOC117902989|XP_034670591.1|DSUB
OG0006198	LOC6550221|XP_026838056.1|DERE	LOC117892502|XP_034654673.1|DSUB
OG0006199	LOC6554143|XP_001981902.1|DERE	LOC117896278|XP_034660372.1|DSUB
OG0006200	LOC6552317|XP_001979758.1|DERE	LOC117897729|XP_034662647.1|DSUB
OG0006201	LOC6550116|XP_026837503.1|DERE	LOC117901525|XP_034668196.1|DSUB
OG0006202	LOC6550115|XP_001977652.1|DERE	LOC117902306|XP_034669482.1|DSUB
OG0006203	LOC6550139|XP_026838212.1|DERE	LOC117899419|XP_034665304.1|DSUB
OG0006204	LOC6552770|XP_001979955.1|DERE	LOC117899445|XP_034665342.1|DSUB
OG0006205	LOC6549808|XP_001977331.1|DERE	LOC117889875|XP_034650278.1|DSUB
OG0006206	LOC6550712|XP_001978012.1|DERE	LOC117902095|XP_034669086.1|DSUB
OG0006207	LOC6542443|XP_001968812.1|DERE	LOC117900104|XP_034666218.1|DSUB
OG0006208	LOC6544851|XP_001970990.1|DERE	LOC117895105|XP_034658397.1|DSUB
OG0006209	LOC6550535|XP_026838085.1|DERE	LOC117903114|XP_034670831.1|DSUB
OG0006210	LOC6549859|XP_026838491.1|DERE	LOC117903643|XP_034671816.1|DSUB
OG0006211	LOC6541681|XP_001970248.1|DERE	LOC117901552|XP_034668240.1|DSUB
OG0006212	LOC6542179|XP_026835121.1|DERE	LOC117901549|XP_034668238.1|DSUB
OG0006213	LOC6552020|XP_001978785.1|DERE	LOC117899460|XP_034665365.1|DSUB
OG0006214	LOC6550555|XP_001977955.1|DERE	LOC117894122|XP_034656902.1|DSUB
OG0006215	LOC6551614|XP_001978594.3|DERE	LOC117903403|XP_034671293.1|DSUB
OG0006216	LOC6555050|XP_001981620.2|DERE	LOC117897548|XP_034662366.1|DSUB
OG0006217	LOC6549846|XP_001977577.1|DERE	LOC117894797|XP_034657922.1|DSUB
OG0006218	LOC6542360|XP_001969574.1|DERE	LOC117902454|XP_034669741.1|DSUB
OG0006219	LOC6555775|XP_001982533.1|DERE	LOC117889632|XP_034649982.1|DSUB
OG0006220	LOC6546353|XP_001972900.1|DERE	LOC117893709|XP_034656286.1|DSUB
OG0006221	LOC6554852|XP_001981096.1|DERE	LOC117897600|XP_034662449.1|DSUB
OG0006222	LOC6554854|XP_001981098.1|DERE	LOC117896814|XP_034661210.1|DSUB
OG0006223	LOC6551741|XP_001978612.1|DERE	LOC117901242|XP_034667812.1|DSUB
OG0006224	LOC6549806|XP_001977329.3|DERE	LOC117889886|XP_034650290.1|DSUB
OG0006225	LOC6550427|XP_001977041.1|DERE	LOC117889640|XP_034649989.1|DSUB
OG0006226	LOC6547286|XP_001976153.1|DERE	LOC117892537|XP_034654736.1|DSUB
OG0006227	LOC6551434|XP_001977141.1|DERE	LOC117903292|XP_034671113.1|DSUB
OG0006228	LOC6547563|XP_001974820.1|DERE	LOC117892665|XP_034654944.1|DSUB
OG0006229	LOC6555827|XP_026839242.1|DERE	LOC117902927|XP_034670401.1|DSUB
OG0006230	LOC6550025|XP_026837475.1|DERE	LOC117889577|XP_034649871.1|DSUB
OG0006231	LOC6550868|XP_026838323.1|DERE	LOC117903215|XP_034670998.1|DSUB
OG0006232	LOC6550708|XP_001978008.1|DERE	LOC117903448|XP_034671371.1|DSUB
OG0006233	LOC6550621|XP_015010712.1|DERE	LOC117902066|XP_034669040.1|DSUB
OG0006234	LOC6550026|XP_001977492.1|DERE	LOC117903316|XP_034671144.1|DSUB
OG0006235	LOC6550382|XP_001977749.1|DERE	LOC117898763|XP_034664288.1|DSUB
OG0006236	LOC6550572|XP_015011292.1|DERE	LOC117901652|XP_034668383.1|DSUB
OG0006237	LOC6549809|XP_001977332.1|DERE	LOC117889900|XP_034650309.1|DSUB
OG0006238	LOC6550564|XP_001977942.1|DERE	LOC117893160|XP_034655564.1|DSUB
OG0006239	LOC6549985|XP_026837296.1|DERE	LOC117897587|XP_034662435.1|DSUB
OG0006240	LOC6554551|XP_001981311.1|DERE	LOC117899142|XP_034664840.1|DSUB
OG0006241	LOC6550027|XP_001977493.1|DERE	LOC117903310|XP_034671135.1|DSUB
OG0006242	LOC6551320|XP_001977085.1|DERE	LOC117903904|XP_034672299.1|DSUB
OG0006243	LOC6552279|XP_001980759.1|DERE	LOC117897595|XP_034662441.1|DSUB
OG0006244	LOC6552249|XP_001980844.1|DERE	LOC117897655|XP_034662527.1|DSUB
OG0006245	LOC6555178|XP_001982276.1|DERE	LOC117896177|XP_034660151.1|DSUB
OG0006246	LOC6549761|XP_001976780.1|DERE	LOC117890866|XP_034651847.1|DSUB
OG0006247	LOC6541004|XP_001970563.1|DERE	LOC117890055|XP_034650577.1|DSUB
OG0006248	LOC6553600|XP_001979407.1|DERE	LOC117899755|XP_034665897.1|DSUB
OG0006249	LOC6541629|XP_001968666.1|DERE	LOC117902363|XP_034669567.1|DSUB
OG0006250	LOC6550660|XP_001978068.1|DERE	LOC117903711|XP_034671948.1|DSUB
OG0006251	LOC6555252|XP_001981633.1|DERE	LOC117896125|XP_034660073.1|DSUB
OG0006252	LOC6555251|XP_001981632.2|DERE	LOC117896124|XP_034660072.1|DSUB
OG0006253	LOC6549760|XP_001976779.2|DERE	LOC117890773|XP_034651738.1|DSUB
OG0006254	LOC6548885|XP_026836094.1|DERE	LOC117897134|XP_034661698.1|DSUB
OG0006255	LOC6554884|XP_001982222.1|DERE	LOC117897525|XP_034662334.1|DSUB
OG0006256	LOC6550031|XP_001977497.1|DERE	LOC117903315|XP_034671142.1|DSUB
OG0006257	LOC6549778|XP_015011070.1|DERE	LOC117899616|XP_034665655.1|DSUB
OG0006258	LOC6550534|XP_001977931.2|DERE	LOC117903108|XP_034670823.1|DSUB
OG0006259	LOC6552622|XP_001979868.1|DERE	LOC117898677|XP_034664150.1|DSUB
OG0006260	LOC6549779|XP_001977310.1|DERE	LOC117903394|XP_034671271.1|DSUB
OG0006261	LOC6541591|XP_001969773.1|DERE	LOC117902734|XP_034670200.1|DSUB
OG0006262	LOC6551585|XP_001977271.1|DERE	LOC117903478|XP_034671424.1|DSUB
OG0006263	LOC6550961|XP_001976990.1|DERE	LOC117903103|XP_034670812.1|DSUB
OG0006264	LOC6555657|XP_026838257.1|DERE	LOC117894371|XP_034657268.1|DSUB
OG0006265	LOC6548926|XP_001975413.1|DERE	LOC117890196|XP_034650792.1|DSUB
OG0006266	LOC6555655|XP_001982568.1|DERE	LOC117894359|XP_034657246.1|DSUB
OG0006267	LOC6551017|XP_015010657.2|DERE	LOC117891506|XP_034652892.1|DSUB
OG0006268	LOC6548085|XP_001975201.2|DERE	LOC117891728|XP_034653211.1|DSUB
OG0006269	LOC6552254|XP_001980849.1|DERE	LOC117898801|XP_034664335.1|DSUB
OG0006270	LOC6551701|XP_001977280.1|DERE	LOC117895069|XP_034658348.1|DSUB
OG0006271	LOC6552027|XP_001980673.1|DERE	LOC117896217|XP_034660242.1|DSUB
OG0006272	LOC6550954|XP_026837803.1|DERE	LOC117894165|XP_034656970.1|DSUB
OG0006273	LOC6541085|XP_001970720.1|DERE	LOC117890068|XP_034650598.1|DSUB
OG0006274	LOC6551135|XP_001978281.1|DERE	LOC117902974|XP_034670530.1|DSUB
OG0006275	LOC6550587|XP_001976745.1|DERE	LOC117903340|XP_034671177.1|DSUB
OG0006276	LOC6545156|XP_001971018.1|DERE	LOC117893082|XP_034655394.1|DSUB
OG0006277	LOC6553406|XP_026839825.1|DERE	LOC117897406|XP_034662120.1|DSUB
OG0006278	LOC6550074|XP_001977571.2|DERE	LOC117896492|XP_034660727.1|DSUB
OG0006279	LOC6551164|XP_026838721.1|DERE	LOC117903885|XP_034672275.1|DSUB
OG0006280	LOC6549834|XP_026838387.1|DERE	LOC117901845|XP_034668684.1|DSUB
OG0006281	LOC6549836|XP_026838385.1|DERE	LOC117901863|XP_034668713.1|DSUB
OG0006282	LOC6550440|XP_026837913.1|DERE	LOC117903186|XP_034670928.1|DSUB
OG0006283	LOC6554250|XP_001982099.1|DERE	LOC117898496|XP_034663829.1|DSUB
OG0006284	LOC6544838|XP_001973198.2|DERE	LOC117893402|XP_034655893.1|DSUB
OG0006285	LOC6552155|XP_001978828.1|DERE	LOC117897625|XP_034662484.1|DSUB
OG0006286	LOC6551855|XP_001979652.2|DERE	LOC117896622|XP_034660951.1|DSUB
OG0006287	LOC6551167|XP_001977065.1|DERE	LOC117903889|XP_034672282.1|DSUB
OG0006288	LOC6555124|XP_001981143.1|DERE	LOC117897964|XP_034662963.1|DSUB
OG0006289	LOC6551815|XP_001979622.1|DERE	LOC117897759|XP_034662695.1|DSUB
OG0006290	LOC6549941|XP_015011080.1|DERE	LOC117903162|XP_034670892.1|DSUB
OG0006291	LOC6541649|XP_001969677.1|DERE	LOC117900332|XP_034666561.1|DSUB
OG0006292	LOC6551186|XP_015010634.1|DERE	LOC117894791|XP_034657952.1|DSUB
OG0006293	LOC6545600|XP_001971152.1|DERE	LOC117892984|XP_034655227.1|DSUB
OG0006294	LOC6550101|XP_001978189.2|DERE	LOC117890074|XP_034650652.1|DSUB
OG0006295	LOC6551647|XP_001978494.1|DERE	LOC117898381|XP_034663625.1|DSUB
OG0006296	LOC6550305|XP_001977759.1|DERE	LOC117902217|XP_034669341.1|DSUB
OG0006297	LOC6549767|XP_026837430.1|DERE	LOC117903725|XP_034671966.1|DSUB
OG0006298	LOC6550099|XP_001978187.1|DERE	LOC117890567|XP_034651428.1|DSUB
OG0006299	LOC6550877|XP_015010971.1|DERE	LOC117890648|XP_034651495.1|DSUB
OG0006300	LOC6551223|XP_015010956.1|DERE	LOC117903372|XP_034671237.1|DSUB
OG0006301	LOC6550376|XP_001977857.1|DERE	LOC117903194|XP_034670968.1|DSUB
OG0006302	LOC6551672|XP_026838748.1|DERE	LOC117903746|XP_034672035.1|DSUB
OG0006303	LOC6546895|XP_001975976.2|DERE	LOC117890021|XP_034650525.1|DSUB
OG0006304	LOC6555351|XP_001981431.2|DERE	LOC117899462|XP_034665367.1|DSUB
OG0006305	LOC6555101|XP_026831598.1|DERE	LOC117896167|XP_034660136.1|DSUB
OG0006306	LOC26526597|XP_026832077.1|DERE	LOC117899760|XP_034665904.1|DSUB
OG0006307	LOC6555025|XP_001981039.3|DERE	LOC117897988|XP_034663004.1|DSUB
OG0006308	LOC6550043|XP_001977509.1|DERE	LOC117896100|XP_034660047.1|DSUB
OG0006309	LOC6550015|XP_015011098.1|DERE	LOC117903425|XP_034671333.1|DSUB
OG0006310	LOC6552604|XP_001978997.1|DERE	LOC117897166|XP_034661727.1|DSUB
OG0006311	LOC6551738|XP_026837434.1|DERE	LOC117903184|XP_034670923.1|DSUB
OG0006312	LOC6551737|XP_001978608.1|DERE	LOC117903183|XP_034670921.1|DSUB
OG0006313	LOC6551637|XP_001978585.2|DERE	LOC117894350|XP_034657234.1|DSUB
OG0006314	LOC6550675|XP_026837894.1|DERE	LOC117889571|XP_034649862.1|DSUB
OG0006315	LOC6554811|XP_015009151.1|DERE	LOC117899615|XP_034665649.1|DSUB
OG0006316	LOC6549693|XP_001978726.1|DERE	LOC117900980|XP_034667468.1|DSUB
OG0006317	LOC6551632|XP_001978562.1|DERE	LOC117903612|XP_034671759.1|DSUB
OG0006318	LOC6550358|XP_001977764.1|DERE	LOC117902246|XP_034669386.1|DSUB
OG0006319	LOC6542001|XP_026834274.1|DERE	LOC117892541|XP_034654740.1|DSUB
OG0006320	LOC6551719|XP_026838514.1|DERE	LOC117891816|XP_034653436.1|DSUB
OG0006321	LOC6549891|XP_001977368.1|DERE	LOC117890846|XP_034651824.1|DSUB
OG0006322	LOC6549822|XP_001977345.1|DERE	LOC117902874|XP_034670345.1|DSUB
OG0006323	LOC6550692|XP_001978017.1|DERE	LOC117902101|XP_034669099.1|DSUB
OG0006324	LOC6555580|XP_015008728.1|DERE	LOC117903673|XP_034671896.1|DSUB
OG0006325	LOC6553469|XP_001979369.1|DERE	LOC117898693|XP_034664198.1|DSUB
OG0006326	LOC6544340|XP_001973083.1|DERE	LOC117895549|XP_034659143.1|DSUB
OG0006327	LOC6554906|XP_001981591.1|DERE	LOC117896485|XP_034660715.1|DSUB
OG0006328	LOC6554877|XP_026832888.1|DERE	LOC117897511|XP_034662301.1|DSUB
OG0006329	LOC6551072|XP_001978293.1|DERE	LOC117903792|XP_034672110.1|DSUB
OG0006330	LOC6554270|XP_001981900.1|DERE	LOC117896012|XP_034659901.1|DSUB
OG0006331	LOC6550138|XP_001977535.2|DERE	LOC117899499|XP_034665442.1|DSUB
OG0006332	LOC6551044|XP_001978311.1|DERE	LOC117896643|XP_034661016.1|DSUB
OG0006333	LOC6551022|XP_001978257.3|DERE	LOC117890286|XP_034650944.1|DSUB
OG0006334	LOC6551645|XP_026838252.1|DERE	LOC117898388|XP_034663637.1|DSUB
OG0006335	LOC6554778|XP_001982181.1|DERE	LOC117899712|XP_034665818.1|DSUB
OG0006336	LOC6551396|XP_001977208.1|DERE	LOC117896093|XP_034660035.1|DSUB
OG0006337	LOC6551697|XP_026838745.1|DERE	LOC117889601|XP_034649907.1|DSUB
OG0006338	LOC6552137|XP_001978819.1|DERE	LOC117897431|XP_034662160.1|DSUB
OG0006339	LOC6550600|XP_026837497.1|DERE	LOC117893386|XP_034655876.1|DSUB
OG0006340	LOC6550367|XP_001977864.1|DERE	LOC117903206|XP_034670984.1|DSUB
OG0006341	LOC6551721|XP_026838462.1|DERE	LOC117892281|XP_034654295.1|DSUB
OG0006342	LOC6551722|XP_026838510.1|DERE	LOC117899533|XP_034665498.1|DSUB
OG0006343	LOC6551723|XP_001977302.1|DERE	LOC117899636|XP_034665689.1|DSUB
OG0006344	LOC6550034|XP_001977500.1|DERE	LOC117893882|XP_034656547.1|DSUB
OG0006345	LOC6555136|XP_026839797.1|DERE	LOC117898814|XP_034664358.1|DSUB
OG0006346	LOC6554950|XP_001981371.1|DERE	LOC117896850|XP_034661265.1|DSUB
OG0006347	LOC6554947|XP_015009291.1|DERE	LOC117898935|XP_034664539.1|DSUB
OG0006348	LOC6550773|XP_001976755.1|DERE	LOC117898618|XP_034664068.1|DSUB
OG0006349	LOC6555652|XP_026838289.1|DERE	LOC117890194|XP_034650794.1|DSUB
OG0006350	LOC6554591|XP_001981326.1|DERE	LOC117897724|XP_034662642.1|DSUB
OG0006351	LOC6550453|XP_026837555.1|DERE	LOC117890716|XP_034651652.1|DSUB
OG0006352	LOC6549053|XP_001975575.1|DERE	LOC117891351|XP_034652673.1|DSUB
OG0006353	LOC6554220|XP_001981237.1|DERE	LOC117898997|XP_034664632.1|DSUB
OG0006354	LOC6554797|XP_001982228.1|DERE	LOC117897528|XP_034662337.1|DSUB
OG0006355	LOC6549790|XP_001977313.2|DERE	LOC117899668|XP_034665750.1|DSUB
OG0006356	LOC6555615|XP_001982594.1|DERE	LOC117903378|XP_034671239.1|DSUB
OG0006357	LOC6550194|XP_026838004.1|DERE	LOC117897795|XP_034662772.1|DSUB
OG0006358	LOC6545678|XP_001971169.3|DERE	LOC117895577|XP_034659189.1|DSUB
OG0006359	LOC6553037|XP_001980042.1|DERE	LOC117899680|XP_034665760.1|DSUB
OG0006360	LOC6551331|XP_015011354.1|DERE	LOC117890134|XP_034650715.1|DSUB
OG0006361	LOC6553180|XP_026836001.1|DERE	LOC117897927|XP_034662903.1|DSUB
OG0006362	LOC6555761|XP_026838041.1|DERE	LOC117903502|XP_034671473.1|DSUB
OG0006363	LOC6550407|XP_026837265.1|DERE	LOC117889787|XP_034650152.1|DSUB
OG0006364	LOC6541112|XP_001969765.2|DERE	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB
OG0006365	LOC6549824|XP_001978629.1|DERE	LOC117902788|XP_034670288.1|DSUB
OG0006366	LOC6549786|XP_026837971.1|DERE	LOC117890761|XP_034651726.1|DSUB
OG0006367	LOC6549811|XP_026838476.1|DERE	LOC117893662|XP_034656247.1|DSUB
OG0006368	LOC6555227|XP_026839557.1|DERE	LOC117896431|XP_034660646.1|DSUB
OG0006369	LOC6555224|XP_015009096.1|DERE	LOC117899641|XP_034665709.1|DSUB
OG0006370	LOC6550128|XP_001977709.1|DERE	LOC117903570|XP_034671668.1|DSUB
OG0006371	LOC6555126|XP_001981145.1|DERE	LOC117897950|XP_034662940.1|DSUB
OG0006372	LOC6555082|XP_001981598.1|DERE	LOC117899357|XP_034665220.1|DSUB
OG0006373	LOC6549708|XP_015011090.1|DERE	LOC117899078|XP_034664742.1|DSUB
OG0006374	LOC6551735|XP_026837370.1|DERE	LOC117903767|XP_034672071.1|DSUB
OG0006375	LOC6550798|XP_001978089.1|DERE	LOC117889645|XP_034650000.1|DSUB
OG0006376	LOC6549812|XP_001977335.1|DERE	LOC117893789|XP_034656427.1|DSUB
OG0006377	LOC6550238|XP_001977689.1|DERE	LOC117903830|XP_034672173.1|DSUB
OG0006378	LOC6554535|XP_001981320.3|DERE	LOC117897722|XP_034662639.1|DSUB
OG0006379	LOC6550645|XP_026838075.1|DERE	LOC117903859|XP_034672233.1|DSUB
OG0006380	LOC6550920|XP_001976887.1|DERE	LOC117903136|XP_034670863.1|DSUB
OG0006381	LOC6550224|XP_001978192.1|DERE	LOC117890258|XP_034650939.1|DSUB
OG0006382	LOC6551001|XP_001978317.1|DERE	LOC117894033|XP_034657167.1|DSUB
OG0006383	LOC6551074|XP_026837459.1|DERE	LOC117897460|XP_034662240.1|DSUB
OG0006384	LOC6551075|XP_001978296.1|DERE	LOC117903795|XP_034672114.1|DSUB
OG0006385	LOC6554795|XP_001982226.1|DERE	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB
OG0006386	LOC6543041|XP_001970051.1|DERE	LOC117902608|XP_034670011.1|DSUB
OG0006387	LOC6555290|XP_001981206.1|DERE	LOC117898091|XP_034663162.1|DSUB
OG0006388	LOC6551643|XP_026838250.1|DERE	LOC117898346|XP_034663573.1|DSUB
OG0006389	LOC6551644|XP_001978491.1|DERE	LOC117892056|XP_034653879.1|DSUB
OG0006390	LOC6551910|XP_001979671.1|DERE	LOC117898352|XP_034663576.1|DSUB
OG0006391	LOC6553657|XP_001980306.1|DERE	LOC117898871|XP_034664443.1|DSUB
OG0006392	LOC6550965|XP_001976994.1|DERE	LOC117902936|XP_034670477.1|DSUB
OG0006393	LOC6541387|XP_001969043.1|DERE	LOC117902545|XP_034669873.1|DSUB
OG0006394	LOC6552240|XP_001979752.1|DERE	LOC117896191|XP_034660172.1|DSUB
OG0006395	LOC6552495|XP_001980850.1|DERE	LOC117898268|XP_034663413.1|DSUB
OG0006396	LOC6550502|XP_001977817.1|DERE	LOC117903697|XP_034671927.1|DSUB
