Orthogroup	DERE.longest_only	DGUA.longest_only
OG0004592	LOC6550581|XP_001978182.1|DERE	LOC117590418|XP_034138916.1|DGUA
OG0004593	LOC6551356|XP_001977059.1|DERE	LOC117590402|XP_034138891.1|DGUA
OG0004594	LOC6549688|XP_026838242.1|DERE	LOC117581529|XP_034124726.1|DGUA
OG0004595	LOC6550800|XP_026837610.1|DERE	LOC117581638|XP_034124897.1|DGUA
OG0004596	LOC6555672|XP_001982390.1|DERE	LOC117590475|XP_034139022.1|DGUA
OG0004597	LOC6550165|XP_001977603.1|DERE	LOC117581230|XP_034124105.1|DGUA
OG0004598	LOC6544215|XP_001973031.1|DERE	LOC117589084|XP_034136610.1|DGUA
OG0004599	LOC6541806|XP_001968580.2|DERE	LOC117581895|XP_034125254.1|DGUA
OG0004600	LOC6551321|XP_001977086.1|DERE	LOC117581095|XP_034123875.1|DGUA
OG0004601	LOC6551344|XP_001977078.2|DERE	LOC117580914|XP_034123567.1|DGUA
OG0004602	LOC6551593|XP_001977262.2|DERE	LOC117581176|XP_034124010.1|DGUA
OG0004603	LOC6541500|XP_001968192.1|DERE	LOC117582289|XP_034125817.1|DGUA
OG0004604	LOC6549851|XP_001977357.2|DERE	LOC117590371|XP_034138808.1|DGUA
OG0004605	LOC6549804|XP_001977327.2|DERE	LOC117588340|XP_034135441.1|DGUA
OG0004606	LOC6553939|XP_001979490.1|DERE	LOC117586691|XP_034132846.1|DGUA
OG0004607	LOC6550904|XP_026837609.1|DERE	LOC117590980|XP_034139944.1|DGUA
OG0004608	LOC6549992|XP_015011095.1|DERE	LOC117591404|XP_034140541.1|DGUA
OG0004609	LOC6550482|XP_026837403.1|DERE	LOC117590365|XP_034138802.1|DGUA
OG0004610	LOC6555032|XP_001981174.1|DERE	LOC117582926|XP_034126915.1|DGUA
OG0004611	LOC6555349|XP_026839580.1|DERE	LOC117582754|XP_034126588.1|DGUA
OG0004612	LOC6555348|XP_001981198.1|DERE	LOC117582755|XP_034126590.1|DGUA
OG0004613	LOC6553036|XP_026833994.1|DERE	LOC117589932|XP_034138107.1|DGUA
OG0004614	LOC6551029|XP_001978248.1|DERE	LOC117588477|XP_034135665.1|DGUA
OG0004615	LOC6550909|XP_015010975.1|DERE	LOC117588387|XP_034135506.1|DGUA
OG0004616	LOC6549888|XP_001977365.1|DERE	LOC117590407|XP_034138896.1|DGUA
OG0004617	LOC6548265|XP_001974111.1|DERE	LOC117582650|XP_034126438.1|DGUA
OG0004618	LOC6555134|XP_001982249.2|DERE	LOC117583651|XP_034128000.1|DGUA
OG0004619	LOC6555411|XP_001982331.1|DERE	LOC117583067|XP_034127131.1|DGUA
OG0004620	LOC6553803|XP_001979560.2|DERE	LOC117589657|XP_034137683.1|DGUA
OG0004621	LOC6553984|XP_001980499.1|DERE	LOC117586237|XP_034132066.1|DGUA
OG0004622	LOC6551857|XP_015009706.1|DERE	LOC117589487|XP_034137340.1|DGUA
OG0004623	LOC6554540|XP_001981325.1|DERE	LOC117585497|XP_034130887.1|DGUA
OG0004624	LOC6552811|XP_001978942.1|DERE	LOC117586660|XP_034132797.1|DGUA
OG0004625	LOC6550568|XP_026837284.1|DERE	LOC117580808|XP_034123401.1|DGUA
OG0004626	LOC6555726|XP_026838933.1|DERE	LOC117581107|XP_034123902.1|DGUA
OG0004627	LOC6543636|XP_026833988.1|DERE	LOC117580272|XP_034122606.1|DGUA
OG0004628	LOC6555680|XP_001982540.1|DERE	LOC117590512|XP_034139093.1|DGUA
OG0004629	LOC6552774|XP_026835874.1|DERE	LOC117589483|XP_034137335.1|DGUA
OG0004630	LOC6554478|XP_015009077.1|DERE	LOC117583779|XP_034128225.1|DGUA
OG0004631	LOC6551834|XP_001979631.1|DERE	LOC117589536|XP_034137422.1|DGUA
OG0004632	LOC6551835|XP_026834575.1|DERE	LOC117589564|XP_034137498.1|DGUA
OG0004633	LOC6554593|XP_001981328.2|DERE	LOC117584966|XP_034130055.1|DGUA
OG0004634	LOC6554656|XP_026839513.1|DERE	LOC117585083|XP_034130240.1|DGUA
OG0004635	LOC6549777|XP_001977308.2|DERE	LOC117581505|XP_034124666.1|DGUA
OG0004636	LOC6550211|XP_001977722.2|DERE	LOC117588444|XP_034135618.1|DGUA
OG0004637	LOC6555520|XP_026838893.1|DERE	LOC117588789|XP_034136184.1|DGUA
OG0004638	LOC6550466|XP_001977728.3|DERE	LOC117588322|XP_034135410.1|DGUA
OG0004639	LOC6555081|XP_001981597.1|DERE	LOC117583731|XP_034128139.1|DGUA
OG0004640	LOC6555083|XP_001981599.2|DERE	LOC117583158|XP_034127243.1|DGUA
OG0004641	LOC6551071|XP_001978292.1|DERE	LOC117581456|XP_034124559.1|DGUA
OG0004642	LOC6544626|XP_001972201.1|DERE	LOC117588791|XP_034136189.1|DGUA
OG0004643	LOC6552590|XP_015010035.1|DERE	LOC117586331|XP_034132215.1|DGUA
OG0004644	LOC6550389|XP_001977771.1|DERE	LOC117591513|XP_034140697.1|DGUA
OG0004645	LOC6540783|XP_001968186.1|DERE	LOC117582286|XP_034125814.1|DGUA
OG0004646	LOC6554919|XP_026839626.1|DERE	LOC117583544|XP_034127796.1|DGUA
OG0004647	LOC6550719|XP_001978101.1|DERE	LOC117580706|XP_034123252.1|DGUA
OG0004648	LOC6550237|XP_001977688.1|DERE	LOC117581253|XP_034124149.1|DGUA, LOC117579176|XP_034120829.1|DGUA
OG0004649	LOC6550646|XP_001978134.3|DERE	LOC117581011|XP_034123713.1|DGUA
OG0004650	LOC6541148|XP_001969861.1|DERE	LOC117581762|XP_034125054.1|DGUA
OG0004651	LOC6552239|XP_001979751.3|DERE	LOC117583477|XP_034127677.1|DGUA
OG0004652	LOC6554176|XP_026832615.1|DERE	LOC117583680|XP_034128043.1|DGUA
OG0004653	LOC6543692|XP_001973703.1|DERE	LOC117579364|XP_034121089.1|DGUA
OG0004654	LOC6541180|XP_001968370.2|DERE	LOC117582160|XP_034125648.1|DGUA
OG0004655	LOC6555306|XP_026839755.1|DERE	LOC117589844|XP_034137991.1|DGUA
OG0004656	LOC6550119|XP_001977656.1|DERE	LOC117588564|XP_034135842.1|DGUA
OG0004657	LOC6553563|XP_001979343.1|DERE	LOC117585102|XP_034130272.1|DGUA
OG0004659	LOC6554241|XP_001982150.1|DERE	LOC117583644|XP_034127987.1|DGUA
OG0004660	LOC6555257|XP_001982298.2|DERE	LOC117585737|XP_034131273.1|DGUA
OG0004661	LOC6552241|XP_001979753.1|DERE	LOC117583051|XP_034127104.1|DGUA
OG0004662	LOC6553242|XP_001980197.1|DERE	LOC117585473|XP_034130854.1|DGUA
OG0004663	LOC6550942|XP_026838135.1|DERE	LOC117581062|XP_034123825.1|DGUA
OG0004664	LOC6550943|XP_026837435.1|DERE	LOC117580638|XP_034123119.1|DGUA
OG0004665	LOC6550882|XP_001976829.1|DERE	LOC117580647|XP_034123137.1|DGUA
OG0004666	LOC6552275|XP_026831921.1|DERE	LOC117589737|XP_034137804.1|DGUA
OG0004667	LOC6552269|XP_001980750.1|DERE	LOC117589510|XP_034137385.1|DGUA
OG0004668	LOC6550714|XP_026837915.1|DERE	LOC117580710|XP_034123256.1|DGUA
OG0004669	LOC6542465|XP_001970090.1|DERE	LOC117584863|XP_034129903.1|DGUA
OG0004670	LOC6554310|XP_001981741.3|DERE	LOC117591200|XP_034140230.1|DGUA, LOC117591202|XP_034140232.1|DGUA
OG0004671	LOC6553729|XP_001980398.1|DERE	LOC117583714|XP_034128095.1|DGUA
OG0004672	LOC6552765|XP_026831790.1|DERE	LOC117583774|XP_034128219.1|DGUA
OG0004673	LOC6555483|XP_026834134.1|DERE	LOC117585456|XP_034130834.1|DGUA
OG0004674	LOC6554452|XP_001981520.1|DERE	LOC117583304|XP_034127439.1|DGUA
OG0004675	LOC6554510|XP_026831586.1|DERE	LOC117582828|XP_034126771.1|DGUA
OG0004676	LOC6552800|XP_001979028.1|DERE	LOC117582837|XP_034126784.1|DGUA
OG0004677	LOC6555001|XP_026839587.1|DERE	LOC117585595|XP_034131030.1|DGUA
OG0004678	LOC6555002|XP_001982057.1|DERE	LOC117585589|XP_034131016.1|DGUA
OG0004679	LOC6553898|XP_026839582.1|DERE	LOC117585353|XP_034130688.1|DGUA
OG0004680	LOC6552353|XP_026839866.1|DERE	LOC117583505|XP_034127738.1|DGUA
OG0004681	LOC6552966|XP_001980967.1|DERE	LOC117589574|XP_034137519.1|DGUA
OG0004682	LOC6543491|XP_001968681.2|DERE	LOC117582318|XP_034125856.1|DGUA
OG0004683	LOC6553634|XP_001980317.1|DERE	LOC117589634|XP_034137615.1|DGUA
OG0004684	LOC6552264|XP_001980745.1|DERE	LOC117585484|XP_034130869.1|DGUA
OG0004685	LOC6554628|XP_001981350.1|DERE	LOC117585566|XP_034130990.1|DGUA
OG0004686	LOC6552466|XP_001980884.1|DERE	LOC117585939|XP_034131599.1|DGUA
OG0004687	LOC6554624|XP_001981346.1|DERE	LOC117585252|XP_034130556.1|DGUA
OG0004688	LOC6551976|XP_001980661.1|DERE	LOC117586569|XP_034132621.1|DGUA
OG0004689	LOC6554174|XP_001982116.1|DERE	LOC117583749|XP_034128159.1|DGUA
OG0004690	LOC6553181|XP_001979100.1|DERE	LOC117586578|XP_034132634.1|DGUA
OG0004691	LOC6555014|XP_001981396.1|DERE	LOC117583362|XP_034127532.1|DGUA
OG0004692	LOC6555376|XP_026836498.1|DERE	LOC117585034|XP_034130171.1|DGUA
OG0004693	LOC6555372|XP_001982087.1|DERE	LOC117584933|XP_034129983.1|DGUA
OG0004694	LOC6555338|XP_001981863.1|DERE	LOC117585667|XP_034131155.1|DGUA
OG0004695	LOC6554512|XP_015009353.1|DERE	LOC117582818|XP_034126749.1|DGUA
OG0004696	LOC6553446|XP_001979373.1|DERE	LOC117589863|XP_034138022.1|DGUA
OG0004697	LOC6550618|XP_001978003.1|DERE	LOC117588492|XP_034135687.1|DGUA
OG0004698	LOC6550028|XP_001977494.1|DERE	LOC117590316|XP_034138696.1|DGUA
OG0004699	LOC6551979|XP_001980664.2|DERE	LOC117589688|XP_034137735.1|DGUA
OG0004700	LOC6552092|XP_001978803.2|DERE	LOC117590070|XP_034138291.1|DGUA
OG0004701	LOC6553557|XP_001979337.1|DERE	LOC117585138|XP_034130356.1|DGUA
OG0004702	LOC6555078|XP_001982069.1|DERE	LOC117585787|XP_034131368.1|DGUA
OG0004703	LOC6554166|XP_015009312.1|DERE	LOC117582722|XP_034126539.1|DGUA
OG0004704	LOC6554544|XP_001981946.1|DERE	LOC117582793|XP_034126692.1|DGUA
OG0004705	LOC6552368|XP_001980776.1|DERE	LOC117589954|XP_034138143.1|DGUA
OG0004706	LOC6543763|XP_026833630.1|DERE	LOC117589199|XP_034136818.1|DGUA
OG0004707	LOC6542584|XP_001970086.1|DERE	LOC117584861|XP_034129897.1|DGUA
OG0004708	LOC6553609|XP_026839311.1|DERE	LOC117586522|XP_034132546.1|DGUA
OG0004709	LOC6552959|XP_001981027.1|DERE	LOC117584999|XP_034130127.1|DGUA
OG0004710	LOC6552525|XP_001979917.2|DERE	LOC117583784|XP_034128253.1|DGUA
OG0004711	LOC6555192|XP_001981628.1|DERE	LOC117583229|XP_034127339.1|DGUA
OG0004712	LOC6553616|XP_001980245.1|DERE	LOC117589612|XP_034137579.1|DGUA
OG0004713	LOC6555022|XP_026839651.1|DERE	LOC117585143|XP_034130363.1|DGUA
OG0004714	LOC26527086|XP_015009421.1|DERE	LOC117585656|XP_034131134.1|DGUA
OG0004715	LOC6540655|XP_026834097.1|DERE	LOC117584613|XP_034129519.1|DGUA
OG0004716	LOC6554979|XP_026834045.1|DERE	LOC117585142|XP_034130362.1|DGUA
OG0004717	LOC6551582|XP_026838481.1|DERE	LOC117588512|XP_034135724.1|DGUA
OG0004718	LOC6542956|XP_001968552.1|DERE	LOC117581934|XP_034125306.1|DGUA
OG0004719	LOC6555131|XP_026832966.1|DERE	LOC117583531|XP_034127772.1|DGUA
OG0004720	LOC6555074|XP_001982065.1|DERE	LOC117585797|XP_034131393.1|DGUA
OG0004721	LOC6554178|XP_001981488.1|DERE	LOC117583682|XP_034128047.1|DGUA
OG0004722	LOC6554867|XP_001981363.1|DERE	LOC117583598|XP_034127883.1|DGUA
OG0004723	LOC6550377|XP_001977858.1|DERE	LOC117585170|XP_034130403.1|DGUA, LOC117581442|XP_034124538.1|DGUA
OG0004724	LOC6553863|XP_001979606.1|DERE	LOC117582852|XP_034126811.1|DGUA
OG0004725	LOC6555190|XP_001981626.1|DERE	LOC117582996|XP_034127037.1|DGUA
OG0004726	LOC6554515|XP_001981529.1|DERE	LOC117582817|XP_034126747.1|DGUA
OG0004727	LOC6554435|XP_015009315.2|DERE	LOC117583278|XP_034127397.1|DGUA
OG0004728	LOC6553726|XP_001980395.1|DERE	LOC117583602|XP_034127886.1|DGUA
OG0004729	LOC6550866|XP_001978226.1|DERE	LOC117590880|XP_034139799.1|DGUA, LOC117580731|XP_034123292.1|DGUA
OG0004730	LOC6542412|XP_001970059.1|DERE	LOC117587864|XP_034134720.1|DGUA
OG0004731	LOC6554073|XP_001979583.1|DERE	LOC117585708|XP_034131235.1|DGUA
OG0004732	LOC6551949|XP_001980703.1|DERE	LOC117589916|XP_034138085.1|DGUA
OG0004733	LOC6552327|XP_001979786.1|DERE	LOC117589917|XP_034138086.1|DGUA
OG0004734	LOC6555392|XP_001982348.2|DERE	LOC117585394|XP_034130748.1|DGUA
OG0004735	LOC6554571|XP_015009131.1|DERE	LOC117583781|XP_034128234.1|DGUA
OG0004736	LOC6555098|XP_015009039.1|DERE	LOC117589934|XP_034138108.1|DGUA
OG0004737	LOC6552114|XP_001978810.1|DERE	LOC117590075|XP_034138303.1|DGUA
OG0004738	LOC6552115|XP_001978811.2|DERE	LOC117590023|XP_034138206.1|DGUA
OG0004739	LOC6554338|XP_001982102.1|DERE	LOC117585284|XP_034130602.1|DGUA
OG0004740	LOC6554483|XP_001981928.1|DERE	LOC117583648|XP_034127992.1|DGUA
OG0004741	LOC6553862|XP_026831807.1|DERE	LOC117583663|XP_034128018.1|DGUA
OG0004742	LOC6555843|XP_026839167.1|DERE	LOC117590681|XP_034139458.1|DGUA
OG0004743	LOC6553902|XP_001979575.1|DERE	LOC117585753|XP_034131298.1|DGUA
OG0004744	LOC6543303|XP_001968952.1|DERE	LOC117584384|XP_034129129.1|DGUA
OG0004745	LOC6552371|XP_001978882.1|DERE	LOC117586175|XP_034131978.1|DGUA
OG0004746	LOC6554056|XP_001980497.1|DERE	LOC117586508|XP_034132527.1|DGUA
OG0004747	LOC6554057|XP_015009895.1|DERE	LOC117586511|XP_034132530.1|DGUA
OG0004748	LOC6554054|XP_026831679.1|DERE	LOC117586507|XP_034132525.1|DGUA
OG0004749	LOC6553599|XP_026835097.1|DERE	LOC117589798|XP_034137893.1|DGUA
OG0004750	LOC6555413|XP_001982333.1|DERE	LOC117583047|XP_034127100.1|DGUA
OG0004751	LOC6553093|XP_015010171.1|DERE	LOC117583213|XP_034127319.1|DGUA
OG0004752	LOC6555045|XP_001981615.1|DERE	LOC117583734|XP_034128142.1|DGUA
OG0004753	LOC6554154|XP_015008959.1|DERE	LOC117582894|XP_034126878.1|DGUA
OG0004754	LOC6554325|XP_001981484.1|DERE	LOC117583683|XP_034128049.1|DGUA
OG0004755	LOC6553757|XP_001979417.1|DERE	LOC117585329|XP_034130660.1|DGUA
OG0004756	LOC6553687|XP_001979418.1|DERE	LOC117585326|XP_034130656.1|DGUA
OG0004757	LOC6552579|XP_026831740.1|DERE	LOC117589803|XP_034137902.1|DGUA
OG0004758	LOC6552001|XP_026839532.1|DERE	LOC117585315|XP_034130635.1|DGUA
OG0004759	LOC6552792|XP_015010047.1|DERE	LOC117585825|XP_034131447.1|DGUA
OG0004760	LOC6552651|XP_001979911.1|DERE	LOC117585781|XP_034131361.1|DGUA
OG0004761	LOC6552237|XP_001979802.1|DERE	LOC117584991|XP_034130109.1|DGUA
OG0004762	LOC6540859|XP_001970035.1|DERE	LOC117584622|XP_034129534.1|DGUA
OG0004763	LOC6551853|XP_001979650.1|DERE	LOC117589489|XP_034137345.1|DGUA
OG0004764	LOC6552606|XP_001979886.1|DERE	LOC117589550|XP_034137451.1|DGUA
OG0004765	LOC6554497|XP_001981942.2|DERE	LOC117583167|XP_034127252.1|DGUA
OG0004766	LOC6554708|XP_001981958.1|DERE	LOC117583825|XP_034128303.1|DGUA
OG0004767	LOC6552154|XP_001978827.1|DERE	LOC117590106|XP_034138344.1|DGUA
OG0004768	LOC6552175|XP_001978829.1|DERE	LOC117590035|XP_034138230.1|DGUA
OG0004769	LOC6548805|XP_001974085.1|DERE	LOC117581795|XP_034125126.1|DGUA
OG0004770	LOC6551742|XP_001979692.1|DERE	LOC117585229|XP_034130514.1|DGUA
OG0004771	LOC6554116|XP_001981271.1|DERE	LOC117583628|XP_034127967.1|DGUA
OG0004772	LOC6552969|XP_001980970.1|DERE	LOC117585010|XP_034130139.1|DGUA
OG0004773	LOC6553437|XP_001979387.1|DERE	LOC117584944|XP_034130023.1|DGUA
OG0004774	LOC6553651|XP_026831708.1|DERE	LOC117584943|XP_034129995.1|DGUA
OG0004775	LOC6553876|XP_026832369.1|DERE	LOC117585702|XP_034131211.1|DGUA
OG0004776	LOC6541396|XP_026835221.1|DERE	LOC117578464|XP_034119886.1|DGUA
OG0004777	LOC6544511|XP_001973795.1|DERE	LOC117590135|XP_034138398.1|DGUA
OG0004778	LOC6540731|XP_001969568.1|DERE	LOC117584416|XP_034129171.1|DGUA
OG0004779	LOC6554247|XP_015008877.1|DERE	LOC117585286|XP_034130604.1|DGUA
OG0004780	LOC6541651|XP_001968526.1|DERE	LOC117584008|XP_034128629.1|DGUA
OG0004781	LOC6553760|XP_015009873.1|DERE	LOC117585752|XP_034131295.1|DGUA
OG0004782	LOC6555072|XP_001982063.3|DERE	LOC117585789|XP_034131375.1|DGUA
OG0004783	LOC6550225|XP_001978193.1|DERE	LOC117590343|XP_034138733.1|DGUA
OG0004784	LOC6552828|XP_001979061.1|DERE	LOC117583050|XP_034127103.1|DGUA
OG0004785	LOC6552717|XP_001979046.1|DERE	LOC117582834|XP_034126780.1|DGUA
OG0004786	LOC6552715|XP_001979044.1|DERE	LOC117583005|XP_034127047.1|DGUA
OG0004787	LOC6552954|XP_001979042.1|DERE	LOC117583136|XP_034127218.1|DGUA
OG0004788	LOC6552953|XP_015009452.1|DERE	LOC117583345|XP_034127500.1|DGUA
OG0004790	LOC6554254|XP_001981675.3|DERE	LOC117585275|XP_034130589.1|DGUA
OG0004791	LOC6554722|XP_026831653.1|DERE	LOC117583550|XP_034127801.1|DGUA
OG0004792	LOC6553896|XP_001979569.1|DERE	LOC117589965|XP_034138160.1|DGUA
OG0004793	LOC6554470|XP_001981306.1|DERE	LOC117583519|XP_034127754.1|DGUA
OG0004794	LOC6553425|XP_001980235.1|DERE	LOC117589526|XP_034137409.1|DGUA
OG0004795	LOC6553206|XP_001980299.1|DERE	LOC117589523|XP_034137405.1|DGUA
OG0004796	LOC6553741|XP_026833173.1|DERE	LOC117583578|XP_034127848.1|DGUA
OG0004797	LOC6556111|XP_026832127.1|DERE	LOC117584998|XP_034130118.1|DGUA
OG0004798	LOC6555057|XP_001981385.1|DERE	LOC117582710|XP_034126522.1|DGUA
OG0004799	LOC6552936|XP_001981013.1|DERE	LOC117589611|XP_034137578.1|DGUA
OG0004800	LOC6552844|XP_026839677.1|DERE	LOC117589775|XP_034137862.1|DGUA
OG0004801	LOC6555382|XP_001981844.1|DERE	LOC117586677|XP_034132818.1|DGUA
OG0004802	LOC6553444|XP_026831432.1|DERE	LOC117584947|XP_034130030.1|DGUA
OG0004803	LOC6555365|XP_001981449.1|DERE	LOC117583374|XP_034127546.1|DGUA
OG0004804	LOC6552176|XP_001978830.1|DERE	LOC117590037|XP_034138241.1|DGUA
OG0004805	LOC6551871|XP_026835909.1|DERE	LOC117582784|XP_034126648.1|DGUA
OG0004806	LOC6551069|XP_026837855.1|DERE	LOC117591170|XP_034140183.1|DGUA
OG0004807	LOC6555317|XP_001981878.2|DERE	LOC117585179|XP_034130413.1|DGUA
OG0004808	LOC6552045|XP_001980721.1|DERE	LOC117583182|XP_034127273.1|DGUA
OG0004809	LOC6553451|XP_001979378.1|DERE	LOC117589567|XP_034137509.1|DGUA
OG0004810	LOC6553648|XP_001979382.2|DERE	LOC117585828|XP_034131452.1|DGUA
OG0004811	LOC6545885|XP_015014110.1|DERE	LOC117580185|XP_034122435.1|DGUA
OG0004812	LOC6551874|XP_026839832.1|DERE	LOC117583762|XP_034128187.1|DGUA
OG0004813	LOC6555307|XP_001982080.1|DERE	LOC117589839|XP_034137982.1|DGUA
OG0004814	LOC6552260|XP_001980741.1|DERE	LOC117585687|XP_034131193.1|DGUA
OG0004815	LOC6551330|XP_001978420.2|DERE	LOC117588621|XP_034135926.1|DGUA
OG0004816	LOC6549718|XP_001977409.1|DERE	LOC117590312|XP_034138691.1|DGUA
OG0004817	LOC6549720|XP_001977411.2|DERE	LOC117590309|XP_034138686.1|DGUA
OG0004818	LOC6552910|XP_026837147.1|DERE	LOC117585311|XP_034130630.1|DGUA
OG0004819	LOC6554753|XP_001982189.1|DERE	LOC117583071|XP_034127135.1|DGUA
OG0004820	LOC6552166|XP_001980718.1|DERE	LOC117583183|XP_034127274.1|DGUA
OG0004821	LOC6554118|XP_001981273.1|DERE	LOC117583619|XP_034127955.1|DGUA
OG0004822	LOC6552528|XP_015010205.1|DERE	LOC117583786|XP_034128255.1|DGUA
OG0004823	LOC6553505|XP_026835987.1|DERE	LOC117582890|XP_034126870.1|DGUA
OG0004824	LOC6553504|XP_001980231.1|DERE	LOC117582892|XP_034126875.1|DGUA
OG0004825	LOC6555848|XP_026839086.1|DERE	LOC117590633|XP_034139342.1|DGUA
OG0004826	LOC6552568|XP_001979009.1|DERE	LOC117582961|XP_034126964.1|DGUA
OG0004827	LOC6552112|XP_001978808.1|DERE	LOC117590076|XP_034138305.1|DGUA
OG0004828	LOC6554245|XP_001982094.1|DERE	LOC117585288|XP_034130606.1|DGUA
OG0004829	LOC6554973|XP_001982038.1|DERE	LOC117585151|XP_034130373.1|DGUA
OG0004830	LOC6553674|XP_015010088.1|DERE	LOC117583015|XP_034127057.1|DGUA
OG0004831	LOC6545282|XP_001972071.1|DERE	LOC117587424|XP_034133985.1|DGUA
OG0004832	LOC6553681|XP_001980378.1|DERE	LOC117585769|XP_034131341.1|DGUA
OG0004833	LOC6552725|XP_026839623.1|DERE	LOC117586680|XP_034132823.1|DGUA
OG0004834	LOC6554340|XP_026832038.1|DERE	LOC117582916|XP_034126904.1|DGUA
OG0004835	LOC6554343|XP_001982107.1|DERE	LOC117583355|XP_034127516.1|DGUA
OG0004836	LOC6554558|XP_001982162.1|DERE	LOC117583056|XP_034127113.1|DGUA
OG0004837	LOC6546297|XP_001973529.2|DERE	LOC117580120|XP_034122303.1|DGUA
OG0004838	LOC6551760|XP_001980644.2|DERE	LOC117585085|XP_034130243.1|DGUA
OG0004839	LOC6551762|XP_001980646.2|DERE	LOC117584950|XP_034130034.1|DGUA
OG0004840	LOC6554831|XP_001982004.1|DERE	LOC117585261|XP_034130567.1|DGUA
OG0004841	LOC6541296|XP_001968929.1|DERE	LOC117591540|XP_034140725.1|DGUA
OG0004842	LOC6554769|XP_001981355.1|DERE	LOC117585567|XP_034130992.1|DGUA
OG0004843	LOC6551847|XP_001979644.1|DERE	LOC117589948|XP_034138131.1|DGUA
OG0004844	LOC6541191|XP_001969687.2|DERE	LOC117584027|XP_034128655.1|DGUA
OG0004845	LOC6552379|XP_001978897.1|DERE	LOC117586541|XP_034132590.1|DGUA
OG0004846	LOC6542394|XP_001968564.1|DERE	LOC117581861|XP_034125214.1|DGUA
OG0004847	LOC6542910|XP_001968563.2|DERE	LOC117581852|XP_034125200.1|DGUA
OG0004848	LOC6552506|XP_026839684.1|DERE	LOC117585818|XP_034131437.1|DGUA
OG0004849	LOC6542851|XP_001970244.1|DERE	LOC117584565|XP_034129420.1|DGUA
OG0004850	LOC6553142|XP_026832433.1|DERE	LOC117585966|XP_034131665.1|DGUA
OG0004851	LOC6553141|XP_001979125.1|DERE	LOC117586440|XP_034132369.1|DGUA
OG0004852	LOC6553022|XP_026831929.1|DERE	LOC117586380|XP_034132300.1|DGUA
OG0004853	LOC6547859|XP_001975042.3|DERE	LOC117578534|XP_034119992.1|DGUA
OG0004854	LOC6544794|XP_026833582.1|DERE	LOC117579168|XP_034120821.1|DGUA
OG0004855	LOC6544458|XP_001972396.1|DERE	LOC117580153|XP_034122358.1|DGUA
OG0004856	LOC6543946|XP_026833813.1|DERE	LOC117589450|XP_034137285.1|DGUA
OG0004857	LOC6545957|XP_001971226.2|DERE	LOC117587161|XP_034133558.1|DGUA
OG0004858	LOC6543940|XP_001971397.2|DERE	LOC117589267|XP_034136938.1|DGUA
OG0004859	LOC6543609|XP_001971395.1|DERE	LOC117589272|XP_034136954.1|DGUA
OG0004860	LOC6546243|XP_001971290.1|DERE	LOC117589127|XP_034136703.1|DGUA
OG0004861	LOC6546105|XP_026833857.1|DERE	LOC117589350|XP_034137116.1|DGUA
OG0004862	LOC6546021|XP_026833896.1|DERE	LOC117589349|XP_034137103.1|DGUA
OG0004863	LOC6544695|XP_001972018.2|DERE	LOC117587366|XP_034133901.1|DGUA
OG0004864	LOC6543892|XP_001971887.1|DERE	LOC117589295|XP_034136978.1|DGUA
OG0004865	LOC6554122|XP_001981494.1|DERE	LOC117583287|XP_034127414.1|DGUA
OG0004866	LOC6544385|XP_001971479.1|DERE	LOC117579317|XP_034121021.1|DGUA
OG0004867	LOC6547060|XP_001976018.3|DERE	LOC117592106|XP_034141517.1|DGUA
OG0004868	LOC6542850|XP_001970791.1|DERE	LOC117588520|XP_034135762.1|DGUA
OG0004869	LOC6541166|XP_001970745.1|DERE	LOC117592608|XP_034142383.1|DGUA
OG0004870	LOC6541489|XP_001970740.1|DERE	LOC117590322|XP_034138709.1|DGUA
OG0004871	LOC6548259|XP_001976624.2|DERE	LOC117592418|XP_034142050.1|DGUA
OG0004872	LOC6548621|XP_001976707.1|DERE	LOC117589045|XP_034136567.1|DGUA
OG0004873	LOC6543492|XP_001970272.1|DERE	LOC117581931|XP_034125302.1|DGUA
OG0004874	LOC6554503|XP_001981737.1|DERE	LOC117591208|XP_034140240.1|DGUA
OG0004875	LOC6550265|XP_015011136.1|DERE	LOC117588403|XP_034135550.1|DGUA
OG0004876	LOC6555538|XP_001982430.1|DERE	LOC117590803|XP_034139660.1|DGUA
OG0004877	LOC6544478|XP_001972439.1|DERE	LOC117579661|XP_034121535.1|DGUA
OG0004878	LOC6542986|XP_001970589.1|DERE	LOC117590632|XP_034139345.1|DGUA
OG0004879	LOC6547953|XP_026837036.1|DERE	LOC117591224|XP_034140292.1|DGUA
OG0004880	LOC6543817|XP_001973632.1|DERE	LOC117580379|XP_034122805.1|DGUA
OG0004881	LOC6545435|XP_001972124.1|DERE	LOC117587331|XP_034133853.1|DGUA
OG0004882	LOC6544389|XP_001971483.1|DERE	LOC117579520|XP_034121318.1|DGUA
OG0004883	LOC6546467|XP_001971339.2|DERE	LOC117579048|XP_034120635.1|DGUA
OG0004884	LOC6548985|XP_026836920.1|DERE	LOC117587985|XP_034134886.1|DGUA
OG0004885	LOC6546668|XP_001975861.1|DERE	LOC117578723|XP_034120271.1|DGUA
OG0004886	LOC6548750|XP_001975435.2|DERE	LOC117587119|XP_034133511.1|DGUA
OG0004887	LOC6547069|XP_001974649.1|DERE	LOC117592395|XP_034142003.1|DGUA
OG0004888	LOC6547105|XP_026835747.1|DERE	LOC117578765|XP_034120361.1|DGUA
