Orthogroup	DERE.longest_only	DBUS.longest_only
OG0004749	LOC6553599|XP_026835097.1|DERE	LOC108603833|XP_017848461.1|DBUS
OG0004750	LOC6555413|XP_001982333.1|DERE	LOC108602905|XP_017846702.1|DBUS
OG0004751	LOC6553093|XP_015010171.1|DERE	LOC108603725|XP_017848255.1|DBUS
OG0004752	LOC6555045|XP_001981615.1|DERE	LOC108604107|XP_017848877.1|DBUS
OG0004753	LOC6554154|XP_015008959.1|DERE	LOC108603804|XP_017848391.1|DBUS
OG0004754	LOC6554325|XP_001981484.1|DERE	LOC108602761|XP_017846422.1|DBUS
OG0004755	LOC6553757|XP_001979417.1|DERE	LOC108601717|XP_017845124.1|DBUS
OG0004756	LOC6553687|XP_001979418.1|DERE	LOC108601813|XP_017845239.1|DBUS
OG0004757	LOC6552579|XP_026831740.1|DERE	LOC108602875|XP_017846653.1|DBUS
OG0004758	LOC6552001|XP_026839532.1|DERE	LOC108604597|XP_017849619.1|DBUS
OG0004759	LOC6552792|XP_015010047.1|DERE	LOC108604209|XP_017849059.1|DBUS
OG0004760	LOC6552651|XP_001979911.1|DERE	LOC108602300|XP_017845869.1|DBUS
OG0004761	LOC6552237|XP_001979802.1|DERE	LOC108604344|XP_017849261.1|DBUS
OG0004762	LOC6540859|XP_001970035.1|DERE	LOC108607737|XP_017854250.2|DBUS
OG0004763	LOC6551853|XP_001979650.1|DERE	LOC108601983|XP_017845467.1|DBUS
OG0004764	LOC6552606|XP_001979886.1|DERE	LOC108604248|XP_017849118.1|DBUS
OG0004765	LOC6554497|XP_001981942.2|DERE	LOC108601617|XP_017845005.1|DBUS
OG0004766	LOC6554708|XP_001981958.1|DERE	LOC108604462|XP_017849431.1|DBUS
OG0004767	LOC6552154|XP_001978827.1|DERE	LOC108603296|XP_017847457.1|DBUS
OG0004768	LOC6552175|XP_001978829.1|DERE	LOC108604434|XP_017849397.1|DBUS
OG0004769	LOC6548805|XP_001974085.1|DERE	LOC108603050|XP_017846968.1|DBUS
OG0004770	LOC6551742|XP_001979692.1|DERE	LOC108603252|XP_017847380.1|DBUS
OG0004771	LOC6554116|XP_001981271.1|DERE	LOC108602186|XP_017845720.1|DBUS
OG0004772	LOC6552969|XP_001980970.1|DERE	LOC108603938|XP_033150008.1|DBUS, LOC108603946|XP_017848627.2|DBUS, LOC108603939|XP_033149855.1|DBUS
OG0004773	LOC6553437|XP_001979387.1|DERE	LOC108603067|XP_017847001.1|DBUS
OG0004774	LOC6553651|XP_026831708.1|DERE	LOC108603068|XP_017847011.2|DBUS
OG0004775	LOC6553876|XP_026832369.1|DERE	LOC108602161|XP_017845683.1|DBUS
OG0004776	LOC6541396|XP_026835221.1|DERE	LOC108597629|XP_017839761.1|DBUS
OG0004777	LOC6544511|XP_001973795.1|DERE	LOC117135101|XP_033150992.1|DBUS
OG0004778	LOC6540731|XP_001969568.1|DERE	LOC108608410|XP_017855258.2|DBUS
OG0004779	LOC6554247|XP_015008877.1|DERE	LOC108603347|XP_017847568.1|DBUS
OG0004780	LOC6541651|XP_001968526.1|DERE	LOC108603516|XP_017847900.1|DBUS
OG0004781	LOC6553760|XP_015009873.1|DERE	LOC108602993|XP_033150133.1|DBUS
OG0004782	LOC6555072|XP_001982063.3|DERE	LOC108604758|XP_017849836.1|DBUS
OG0004783	LOC6550225|XP_001978193.1|DERE	LOC108606518|XP_017852180.1|DBUS
OG0004784	LOC6552828|XP_001979061.1|DERE	LOC108602485|XP_017846097.1|DBUS
OG0004785	LOC6552717|XP_001979046.1|DERE	LOC108602195|XP_017845733.1|DBUS
OG0004786	LOC6552715|XP_001979044.1|DERE	LOC108602476|XP_017846089.1|DBUS
OG0004787	LOC6552954|XP_001979042.1|DERE	LOC108601462|XP_017844849.1|DBUS
OG0004788	LOC6552953|XP_015009452.1|DERE	LOC108602484|XP_017846096.1|DBUS
OG0004789	LOC6552952|XP_001979040.1|DERE	LOC108601463|XP_017844851.1|DBUS
OG0004790	LOC6554254|XP_001981675.3|DERE	LOC108601927|XP_017845392.1|DBUS
OG0004791	LOC6554722|XP_026831653.1|DERE	LOC108603236|XP_017847345.1|DBUS
OG0004792	LOC6553896|XP_001979569.1|DERE	LOC108603943|XP_017848625.1|DBUS
OG0004793	LOC6554470|XP_001981306.1|DERE	LOC108603122|XP_017847130.1|DBUS
OG0004794	LOC6553425|XP_001980235.1|DERE	LOC108604188|XP_017849027.1|DBUS
OG0004795	LOC6553206|XP_001980299.1|DERE	LOC108603335|XP_017847549.1|DBUS
OG0004796	LOC6553741|XP_026833173.1|DERE	LOC108603696|XP_017848211.1|DBUS
OG0004797	LOC6556111|XP_026832127.1|DERE	LOC108602341|XP_033150027.1|DBUS
OG0004798	LOC6555057|XP_001981385.1|DERE	LOC108603905|XP_017848575.1|DBUS
OG0004799	LOC6552936|XP_001981013.1|DERE	LOC108603331|XP_017847544.1|DBUS
OG0004800	LOC6552844|XP_026839677.1|DERE	LOC108601768|XP_017845181.1|DBUS
OG0004801	LOC6555382|XP_001981844.1|DERE	LOC108601999|XP_017845488.1|DBUS
OG0004802	LOC6553444|XP_026831432.1|DERE	LOC108602139|XP_017845656.1|DBUS
OG0004803	LOC6555365|XP_001981449.1|DERE	LOC108602340|XP_017845921.1|DBUS
OG0004804	LOC6552176|XP_001978830.1|DERE	LOC108603091|XP_017847077.1|DBUS
OG0004805	LOC6551871|XP_026835909.1|DERE	LOC108601872|XP_017845321.1|DBUS
OG0004806	LOC6551069|XP_026837855.1|DERE	LOC108606587|XP_017852306.1|DBUS
OG0004807	LOC6555317|XP_001981878.2|DERE	LOC117134676|XP_033149013.1|DBUS
OG0004808	LOC6552045|XP_001980721.1|DERE	LOC108601422|XP_017844809.1|DBUS
OG0004809	LOC6553451|XP_001979378.1|DERE	LOC108603200|XP_017847271.1|DBUS
OG0004810	LOC6553648|XP_001979382.2|DERE	LOC108603199|XP_017847270.1|DBUS
OG0004811	LOC6545885|XP_015014110.1|DERE	LOC108600049|XP_017842883.1|DBUS
OG0004812	LOC6551874|XP_026839832.1|DERE	LOC108601873|XP_017845322.1|DBUS
OG0004813	LOC6555307|XP_001982080.1|DERE	LOC108604490|XP_017849471.1|DBUS
OG0004814	LOC6552260|XP_001980741.1|DERE	LOC108604250|XP_017849121.1|DBUS
OG0004815	LOC6551330|XP_001978420.2|DERE	LOC108607065|XP_017853170.1|DBUS
OG0004816	LOC6549718|XP_001977409.1|DERE	LOC108605283|XP_017850420.1|DBUS
OG0004817	LOC6549720|XP_001977411.2|DERE	LOC108605282|XP_017850419.1|DBUS
OG0004818	LOC6552910|XP_026837147.1|DERE	LOC108604654|XP_017849692.1|DBUS
OG0004819	LOC6554753|XP_001982189.1|DERE	LOC108604261|XP_017849144.1|DBUS
OG0004820	LOC6552166|XP_001980718.1|DERE	LOC108604290|XP_017849191.1|DBUS
OG0004821	LOC6554118|XP_001981273.1|DERE	LOC108604348|XP_017849267.1|DBUS
OG0004822	LOC6552528|XP_015010205.1|DERE	LOC108603523|XP_017847906.1|DBUS
OG0004823	LOC6553505|XP_026835987.1|DERE	LOC108603807|XP_017848395.1|DBUS
OG0004824	LOC6553504|XP_001980231.1|DERE	LOC108603808|XP_033149831.1|DBUS
OG0004825	LOC6555848|XP_026839086.1|DERE	LOC108607426|XP_017853721.1|DBUS
OG0004826	LOC6552568|XP_001979009.1|DERE	LOC108604482|XP_017849460.1|DBUS
OG0004827	LOC6552112|XP_001978808.1|DERE	LOC108601924|XP_017845390.1|DBUS
OG0004828	LOC6554245|XP_001982094.1|DERE	LOC108603348|XP_017847570.1|DBUS
OG0004829	LOC6554973|XP_001982038.1|DERE	LOC108604514|XP_017849507.1|DBUS
OG0004830	LOC6553674|XP_015010088.1|DERE	LOC108602945|XP_017846782.1|DBUS
OG0004831	LOC6545282|XP_001972071.1|DERE	LOC108600701|XP_017843911.2|DBUS
OG0004832	LOC6553681|XP_001980378.1|DERE	LOC108603767|XP_017848343.1|DBUS
OG0004833	LOC6552725|XP_026839623.1|DERE	LOC108601748|XP_017845160.1|DBUS
OG0004834	LOC6554340|XP_026832038.1|DERE	LOC108603772|XP_017848348.1|DBUS
OG0004835	LOC6554343|XP_001982107.1|DERE	LOC108601791|XP_017845216.1|DBUS
OG0004836	LOC6554558|XP_001982162.1|DERE	LOC108602117|XP_017845631.1|DBUS
OG0004837	LOC6546297|XP_001973529.2|DERE	LOC108599044|XP_017841313.1|DBUS
OG0004838	LOC6551760|XP_001980644.2|DERE	LOC108601469|XP_017844857.1|DBUS
OG0004839	LOC6551762|XP_001980646.2|DERE	LOC108601467|XP_033150138.1|DBUS
OG0004840	LOC6554831|XP_001982004.1|DERE	LOC108602923|XP_017846754.1|DBUS
OG0004841	LOC6541296|XP_001968929.1|DERE	LOC108599987|XP_017842754.2|DBUS
OG0004842	LOC6554769|XP_001981355.1|DERE	LOC108602996|XP_017846879.1|DBUS
OG0004843	LOC6551847|XP_001979644.1|DERE	LOC108603556|XP_017847965.1|DBUS
OG0004844	LOC6541191|XP_001969687.2|DERE	LOC108602865|XP_017846642.1|DBUS
OG0004845	LOC6552379|XP_001978897.1|DERE	LOC108603714|XP_017848243.1|DBUS
OG0004846	LOC6542394|XP_001968564.1|DERE	LOC108600469|XP_017843566.1|DBUS
OG0004847	LOC6542910|XP_001968563.2|DERE	LOC108608081|XP_017854765.1|DBUS
OG0004849	LOC6542851|XP_001970244.1|DERE	LOC108607164|XP_017853308.1|DBUS
OG0004850	LOC6553142|XP_026832433.1|DERE	LOC108602833|XP_017846563.1|DBUS
OG0004851	LOC6553141|XP_001979125.1|DERE	LOC108601473|XP_033150134.1|DBUS
OG0004852	LOC6553022|XP_026831929.1|DERE	LOC108602047|XP_033149812.1|DBUS
OG0004853	LOC6547859|XP_001975042.3|DERE	LOC108595588|XP_017836339.1|DBUS
OG0004854	LOC6544794|XP_026833582.1|DERE	LOC108599495|XP_017841830.1|DBUS
OG0004855	LOC6544458|XP_001972396.1|DERE	LOC108598145|XP_017840252.2|DBUS
OG0004856	LOC6543946|XP_026833813.1|DERE	LOC108599827|XP_017842421.1|DBUS
OG0004857	LOC6545957|XP_001971226.2|DERE	LOC108599247|XP_017841533.1|DBUS
OG0004858	LOC6543940|XP_001971397.2|DERE	LOC108600696|XP_017843903.2|DBUS
OG0004859	LOC6543609|XP_001971395.1|DERE	LOC108600625|XP_017843798.1|DBUS
OG0004860	LOC6546243|XP_001971290.1|DERE	LOC108598556|XP_017840731.1|DBUS
OG0004861	LOC6546105|XP_026833857.1|DERE	LOC108600292|XP_017843253.1|DBUS
OG0004862	LOC6546021|XP_026833896.1|DERE	LOC108599974|XP_033149713.1|DBUS
OG0004863	LOC6544695|XP_001972018.2|DERE	LOC108600545|XP_017843692.2|DBUS
OG0004864	LOC6543892|XP_001971887.1|DERE	LOC108600542|XP_017843687.1|DBUS
OG0004865	LOC6554122|XP_001981494.1|DERE	LOC108604073|XP_017848831.1|DBUS
OG0004866	LOC6544385|XP_001971479.1|DERE	LOC108600699|XP_017843909.2|DBUS
OG0004867	LOC6547060|XP_001976018.3|DERE	LOC108597210|XP_017839137.1|DBUS
OG0004868	LOC6542850|XP_001970791.1|DERE	LOC108596941|XP_017838668.1|DBUS
OG0004869	LOC6541166|XP_001970745.1|DERE	LOC108596255|XP_017837298.1|DBUS
OG0004870	LOC6541489|XP_001970740.1|DERE	LOC108597033|XP_017838815.1|DBUS
OG0004871	LOC6548259|XP_001976624.2|DERE	LOC108597681|XP_017839844.1|DBUS
OG0004872	LOC6548621|XP_001976707.1|DERE	LOC108596294|XP_017837374.1|DBUS
OG0004873	LOC6543492|XP_001970272.1|DERE	LOC108602730|XP_017846373.1|DBUS
OG0004874	LOC6554503|XP_001981737.1|DERE	LOC108603961|XP_017848651.1|DBUS
OG0004875	LOC6550265|XP_015011136.1|DERE	LOC108606415|XP_017852000.2|DBUS
OG0004876	LOC6555538|XP_001982430.1|DERE	LOC108607152|XP_017853286.1|DBUS
OG0004877	LOC6544478|XP_001972439.1|DERE	LOC108601148|XP_017844566.1|DBUS
OG0004878	LOC6542986|XP_001970589.1|DERE	LOC108595399|XP_017836114.1|DBUS
OG0004879	LOC6547953|XP_026837036.1|DERE	LOC117135019|XP_033150709.1|DBUS
OG0004880	LOC6543817|XP_001973632.1|DERE	LOC108600832|XP_017844116.1|DBUS
OG0004881	LOC6545435|XP_001972124.1|DERE	LOC108600754|XP_017844000.2|DBUS
OG0004882	LOC6544389|XP_001971483.1|DERE	LOC108601083|XP_017844473.1|DBUS
OG0004883	LOC6546467|XP_001971339.2|DERE	LOC108599539|XP_017841913.1|DBUS
OG0004884	LOC6548985|XP_026836920.1|DERE	LOC108596739|XP_017838290.1|DBUS
OG0004885	LOC6546668|XP_001975861.1|DERE	LOC108594776|XP_017835403.1|DBUS
OG0004886	LOC6548750|XP_001975435.2|DERE	LOC108596834|XP_017838446.1|DBUS
OG0004887	LOC6547069|XP_001974649.1|DERE	LOC108595409|XP_017836124.2|DBUS
OG0004888	LOC6547105|XP_026835747.1|DERE	LOC108596778|XP_017838366.1|DBUS
OG0004889	LOC6541448|XP_015015037.1|DERE	LOC108597538|XP_033149031.1|DBUS
OG0004890	LOC6548811|XP_001975491.1|DERE	LOC108597525|XP_017839611.1|DBUS
OG0004891	LOC6551238|XP_001978330.1|DERE	LOC108605889|XP_017851193.1|DBUS
OG0004892	LOC6547012|XP_001974699.1|DERE	LOC108597757|XP_017839955.1|DBUS
OG0004893	LOC6546698|XP_001974514.1|DERE	LOC108595195|XP_017835868.1|DBUS
OG0004894	LOC6546618|XP_001975834.2|DERE	LOC108595227|XP_017835911.1|DBUS
OG0004895	LOC6547803|XP_001976420.1|DERE	LOC108597275|XP_017839228.1|DBUS
OG0004896	LOC6547306|XP_015011865.1|DERE	LOC108595028|XP_017835652.1|DBUS
OG0004897	LOC6547309|XP_001974734.3|DERE	LOC108597214|XP_017839143.1|DBUS
OG0004898	LOC6543372|XP_026835185.1|DERE	LOC108596669|XP_017838164.1|DBUS
OG0004899	LOC6547249|XP_001976135.3|DERE	LOC108596385|XP_017837545.1|DBUS
OG0004900	LOC6543297|XP_001969100.1|DERE	LOC108597466|XP_017839528.1|DBUS
OG0004901	LOC6543243|XP_001969099.1|DERE	LOC108595063|XP_017835697.1|DBUS
OG0004902	LOC6546029|XP_001971214.1|DERE	LOC108598443|XP_017840565.1|DBUS
OG0004903	LOC6548077|XP_015012265.1|DERE	LOC108596444|XP_017837677.1|DBUS
OG0004904	LOC6555004|XP_001982059.1|DERE	LOC108603582|XP_017848011.1|DBUS
OG0004905	LOC6541171|XP_026835281.1|DERE	LOC108596972|XP_017838710.1|DBUS
OG0004906	LOC6545639|XP_001972160.1|DERE	LOC108598576|XP_017840752.2|DBUS
OG0004907	LOC6544387|XP_001971481.1|DERE	LOC108598721|XP_017840940.1|DBUS
OG0004908	LOC6546161|XP_001973555.1|DERE	LOC108600833|XP_033149418.1|DBUS
OG0004909	LOC6546402|XP_026833034.1|DERE	LOC108600258|XP_017843185.1|DBUS
OG0004910	LOC6546398|XP_001973543.1|DERE	LOC108600558|XP_017843710.1|DBUS
OG0004911	LOC6546470|XP_026832853.1|DERE	LOC108594315|XP_017834951.1|DBUS
OG0004912	LOC6545625|XP_001972159.1|DERE	LOC108598457|XP_017840590.2|DBUS
OG0004913	LOC6547785|XP_001974940.1|DERE	LOC108595454|XP_017836182.1|DBUS
OG0004914	LOC6547731|XP_001974945.2|DERE	LOC108597702|XP_017839876.1|DBUS
OG0004915	LOC6548255|XP_026836883.1|DERE	LOC108597638|XP_017839771.1|DBUS
OG0004916	LOC6548430|XP_001975341.1|DERE	LOC108594811|XP_017835438.2|DBUS
OG0004917	LOC6545815|XP_001972168.2|DERE	LOC108599186|XP_017841470.1|DBUS
OG0004918	LOC6545646|XP_001972166.1|DERE	LOC108599181|XP_017841459.1|DBUS
OG0004919	LOC6554300|XP_001981068.1|DERE	LOC108603552|XP_017847959.1|DBUS
OG0004920	LOC6545762|XP_001973406.1|DERE	LOC108598584|XP_017840766.1|DBUS
OG0004921	LOC6544428|XP_026832928.1|DERE	LOC108599774|XP_017842310.1|DBUS
OG0004922	LOC6545861|XP_001971632.1|DERE	LOC108599585|XP_017842017.1|DBUS
OG0004923	LOC6543831|XP_001971881.1|DERE	LOC108600576|XP_017843734.2|DBUS
OG0004924	LOC6544915|XP_001972092.1|DERE	LOC108598046|XP_017840150.1|DBUS
OG0004925	LOC6543860|XP_001971087.1|DERE	LOC108597905|XP_033149310.1|DBUS
OG0004926	LOC6544949|XP_026833571.1|DERE	LOC108599868|XP_017842507.1|DBUS
OG0004927	LOC6545048|XP_026833789.1|DERE	LOC108599766|XP_017842271.1|DBUS
OG0004928	LOC6547130|XP_015012146.1|DERE	LOC108596503|XP_017837824.1|DBUS
OG0004929	LOC6545429|XP_001971015.2|DERE	LOC108600825|XP_017844106.1|DBUS
OG0004930	LOC6547035|XP_001976012.2|DERE	LOC108596064|XP_017836948.1|DBUS
OG0004931	LOC6547782|XP_001974937.1|DERE	LOC108595020|XP_017835643.1|DBUS
OG0004932	LOC6544829|XP_026832750.1|DERE	LOC108600244|XP_017843168.1|DBUS
OG0004933	LOC6548425|XP_026836249.1|DERE	LOC108597326|XP_033151011.1|DBUS
OG0004934	LOC6548050|XP_001976511.1|DERE	LOC108595605|XP_017836360.1|DBUS
OG0004935	LOC6546583|XP_026836989.1|DERE	LOC108596658|XP_017838133.1|DBUS
OG0004936	LOC6544183|XP_026833924.1|DERE	LOC108597999|XP_017840104.1|DBUS
OG0004937	LOC6544917|XP_001972094.1|DERE	LOC108598746|XP_033149437.1|DBUS
OG0004938	LOC6543838|XP_001971410.1|DERE	LOC108599934|XP_017842641.1|DBUS
OG0004939	LOC113563949|XP_026833679.1|DERE, LOC6545509|XP_001973323.2|DERE	LOC108598859|XP_033149600.1|DBUS
OG0004940	LOC6545512|XP_001973326.3|DERE	LOC108598326|XP_033149487.1|DBUS
OG0004941	LOC6544805|XP_026833620.1|DERE	LOC108600811|XP_017844085.1|DBUS
OG0004942	LOC6544361|XP_015013263.1|DERE	LOC108600544|XP_017843689.1|DBUS
OG0004943	LOC6545717|XP_001971670.1|DERE	LOC108600585|XP_017843748.1|DBUS
OG0004944	LOC6546137|XP_001971303.2|DERE	LOC108600276|XP_017843229.1|DBUS
OG0004945	LOC6541561|XP_001970721.1|DERE	LOC108596895|XP_017838572.1|DBUS
OG0004946	LOC6543880|XP_026833357.1|DERE	LOC108600518|XP_017843652.1|DBUS
OG0004947	LOC6545970|XP_001971180.3|DERE	LOC108600966|XP_017844311.1|DBUS
OG0004948	LOC6545972|XP_026832389.1|DERE	LOC108599453|XP_017841775.2|DBUS
OG0004949	LOC6545846|XP_026832726.1|DERE	LOC108600890|XP_017844198.2|DBUS
OG0004950	LOC6544854|XP_015013588.2|DERE	LOC108599788|XP_017842336.1|DBUS
OG0004951	LOC6554326|XP_001981485.1|DERE	LOC108602764|XP_017846426.1|DBUS
OG0004952	LOC6544592|XP_001972512.1|DERE	LOC108601124|XP_017844534.2|DBUS
OG0004953	LOC6544837|XP_001973197.1|DERE	LOC108598530|XP_017840701.1|DBUS
OG0004954	LOC6544835|XP_001973195.1|DERE	LOC108598775|XP_017841005.1|DBUS
OG0004955	LOC6544717|XP_001971524.1|DERE	LOC108599896|XP_017842576.1|DBUS
OG0004956	LOC6542125|XP_001969110.2|DERE	LOC108596484|XP_017837751.1|DBUS
OG0004957	LOC6543746|XP_001971705.2|DERE	LOC108599470|XP_017841798.2|DBUS
OG0004958	LOC6544471|XP_001972505.1|DERE	LOC108598438|XP_017840559.1|DBUS
OG0004959	LOC6544470|XP_026833590.1|DERE	LOC108598922|XP_017841175.1|DBUS
OG0004960	LOC6544469|XP_001972503.2|DERE	LOC108600445|XP_033149611.1|DBUS
OG0004961	LOC6543074|XP_001969046.1|DERE	LOC108596925|XP_017838634.1|DBUS
OG0004962	LOC6546177|XP_001973578.1|DERE	LOC108599538|XP_017841912.1|DBUS
OG0004963	LOC6546067|XP_026832373.1|DERE	LOC108600504|XP_033149596.1|DBUS
OG0004964	LOC6546012|XP_001972241.1|DERE	LOC108600799|XP_017844068.1|DBUS
OG0004965	LOC6544433|XP_001971465.1|DERE	LOC108600503|XP_017843627.1|DBUS
OG0004966	LOC6544432|XP_001971464.1|DERE	LOC108600751|XP_017843992.1|DBUS
OG0004967	LOC6541330|XP_026834103.1|DERE	LOC108596251|XP_017837293.1|DBUS
OG0004968	LOC6544004|XP_001971896.3|DERE	LOC108600456|XP_017843534.1|DBUS
OG0004969	LOC6548718|XP_001975448.1|DERE	LOC108596022|XP_017836868.1|DBUS
OG0004970	LOC6544003|XP_026832557.1|DERE	LOC108600455|XP_017843533.1|DBUS
OG0004971	LOC26526852|XP_026833141.1|DERE	LOC108600761|XP_017844010.1|DBUS
OG0004972	LOC6544487|XP_001971470.1|DERE	LOC108600864|XP_017844158.1|DBUS
OG0004973	LOC6545131|XP_001970998.1|DERE	LOC108599693|XP_017842177.1|DBUS
OG0004974	LOC6544789|XP_001972496.1|DERE	LOC108602088|XP_017845601.1|DBUS
OG0004975	LOC6543888|XP_001971883.1|DERE	LOC108600579|XP_017843736.1|DBUS
OG0004976	LOC6546410|XP_001971802.3|DERE	LOC108600237|XP_017843153.2|DBUS
OG0004977	LOC6547892|XP_001976451.1|DERE	LOC108597424|XP_017839468.1|DBUS
OG0004978	LOC6547156|XP_001974684.1|DERE	LOC108596283|XP_017837344.2|DBUS
OG0004979	LOC6545722|XP_001971675.1|DERE	LOC108599275|XP_017841560.1|DBUS
OG0004980	LOC6544535|XP_001973105.1|DERE	LOC108598242|XP_033149406.1|DBUS
OG0004981	LOC6545248|XP_001973305.1|DERE	LOC108598971|XP_017841233.1|DBUS
OG0004982	LOC6545336|XP_001973301.1|DERE	LOC108598698|XP_017840910.1|DBUS
OG0004983	LOC6546096|XP_001972253.1|DERE	LOC108599095|XP_017841374.1|DBUS
OG0004984	LOC6545450|XP_026832570.1|DERE	LOC108601099|XP_017844503.1|DBUS
OG0004985	LOC6545420|XP_026832370.1|DERE	LOC108599521|XP_017841881.1|DBUS
OG0004986	LOC6546388|XP_001972878.1|DERE	LOC108598594|XP_017840776.2|DBUS
OG0004987	LOC6543630|XP_026832252.1|DERE	LOC108600119|XP_017842986.1|DBUS
OG0004988	LOC6545421|XP_001971165.2|DERE	LOC108599522|XP_017841884.1|DBUS
OG0004989	LOC6543628|XP_001973008.1|DERE	LOC108600921|XP_017844243.1|DBUS
OG0004990	LOC6547830|XP_001974977.1|DERE	LOC108595972|XP_017836747.1|DBUS
OG0004991	LOC6546901|XP_001975980.1|DERE	LOC108596827|XP_017838434.1|DBUS
OG0004992	LOC6546902|XP_001975981.1|DERE	LOC108596828|XP_017838435.1|DBUS
OG0004993	LOC6544593|XP_001972513.1|DERE	LOC108599474|XP_017841802.1|DBUS
OG0004994	LOC6546042|XP_001971730.1|DERE	LOC108599324|XP_017841616.1|DBUS
OG0004995	LOC6546386|XP_015013815.1|DERE	LOC108599811|XP_017842398.2|DBUS
OG0004996	LOC6545033|XP_001971565.1|DERE	LOC108601088|XP_017844509.2|DBUS
OG0004997	LOC6548856|XP_001975422.1|DERE	LOC108595345|XP_017836056.1|DBUS
OG0004998	LOC6548345|XP_001975516.1|DERE	LOC108595256|XP_017835952.1|DBUS
OG0004999	LOC6544276|XP_001971973.1|DERE	LOC108600287|XP_017843247.1|DBUS
OG0005000	LOC6547457|XP_001976206.1|DERE	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS
OG0005001	LOC6543805|XP_026832651.1|DERE	LOC108600488|XP_017843604.1|DBUS
OG0005002	LOC6553979|XP_001980436.1|DERE	LOC108602181|XP_017845709.1|DBUS
OG0005003	LOC6544398|XP_026832457.1|DERE	LOC108600454|XP_017843531.1|DBUS
OG0005004	LOC6544802|XP_001971521.1|DERE	LOC108601061|XP_017844442.1|DBUS
OG0005005	LOC6543558|XP_001973319.1|DERE	LOC108600532|XP_017843674.2|DBUS
OG0005006	LOC6545723|XP_026833123.1|DERE	LOC108600091|XP_017842940.1|DBUS
OG0005007	LOC6546191|XP_001972920.1|DERE	LOC108600758|XP_017844006.1|DBUS
OG0005008	LOC6545202|XP_001971063.1|DERE	LOC108598356|XP_017840462.2|DBUS
OG0005009	LOC6546327|XP_001972939.1|DERE	LOC108600160|XP_017843051.1|DBUS
OG0005010	LOC6544480|XP_001972441.1|DERE	LOC108600204|XP_017843109.1|DBUS
OG0005011	LOC6548392|XP_001976524.1|DERE	LOC108596079|XP_017836985.1|DBUS
OG0005012	LOC6546229|XP_001973571.1|DERE	LOC108599940|XP_017842653.1|DBUS
OG0005013	LOC6552452|XP_001980870.1|DERE	LOC108603862|XP_017848515.1|DBUS
OG0005014	LOC6546080|XP_001972246.1|DERE	LOC108600657|XP_017843842.1|DBUS
OG0005015	LOC6545549|XP_026832825.1|DERE	LOC108600384|XP_017843419.1|DBUS
OG0005016	LOC6544869|XP_001973165.1|DERE	LOC108600683|XP_017843879.1|DBUS
OG0005017	LOC6545673|XP_001971655.2|DERE	LOC108600765|XP_017844016.2|DBUS
OG0005018	LOC6545077|XP_001971033.1|DERE	LOC108600410|XP_033150603.1|DBUS
OG0005019	LOC6544893|XP_001973181.1|DERE	LOC108601068|XP_017844450.1|DBUS
OG0005020	LOC6541941|XP_001969118.1|DERE	LOC108595697|XP_017836469.1|DBUS
OG0005021	LOC6542397|XP_001969464.1|DERE	LOC108607477|XP_017853805.1|DBUS
OG0005022	LOC6545681|XP_001971172.1|DERE	LOC108598762|XP_017840990.1|DBUS
OG0005023	LOC6543241|XP_001969150.2|DERE	LOC108594645|XP_017835275.1|DBUS
OG0005024	LOC6543766|XP_001971194.1|DERE	LOC108599855|XP_017842472.1|DBUS
OG0005025	LOC6545589|XP_001972146.1|DERE	LOC108600074|XP_017842920.1|DBUS
OG0005026	LOC6543672|XP_001971370.1|DERE	LOC108600622|XP_017843795.1|DBUS
OG0005027	LOC6546333|XP_026833303.1|DERE	LOC108599870|XP_017842509.2|DBUS
OG0005028	LOC6553727|XP_001980396.1|DERE	LOC108604351|XP_017849270.1|DBUS
OG0005029	LOC6546196|XP_001972924.1|DERE	LOC108599678|XP_017842158.1|DBUS
OG0005030	LOC6544824|XP_001970982.1|DERE	LOC108599484|XP_017841819.2|DBUS
OG0005031	LOC6543585|XP_001972298.1|DERE	LOC108600729|XP_017843959.2|DBUS
OG0005032	LOC6546270|XP_001973589.1|DERE	LOC108598789|XP_017841021.1|DBUS
OG0005033	LOC6544671|XP_026832648.1|DERE	LOC108600262|XP_017843194.1|DBUS
OG0005034	LOC26526113|XP_026833465.1|DERE	LOC108597961|XP_017840064.1|DBUS
OG0005035	LOC6546488|XP_026833179.1|DERE	LOC108600325|XP_017843326.1|DBUS
OG0005036	LOC6546245|XP_001971292.1|DERE	LOC108599835|XP_017842432.1|DBUS
OG0005037	LOC6545640|XP_026833540.1|DERE	LOC108600115|XP_017842976.2|DBUS
OG0005038	LOC6546268|XP_001971764.1|DERE	LOC108599748|XP_017842247.1|DBUS
OG0005039	LOC6540665|XP_001968662.1|DERE	LOC108596528|XP_017837908.1|DBUS
OG0005040	LOC6543625|XP_001973611.1|DERE	LOC108600375|XP_017843402.1|DBUS
OG0005041	LOC6546176|XP_001973577.1|DERE	LOC108599541|XP_017841915.1|DBUS
OG0005042	LOC6546290|XP_001971313.1|DERE	LOC108599094|XP_017841373.2|DBUS
OG0005043	LOC6547741|XP_001974995.1|DERE	LOC108596346|XP_017837490.1|DBUS
OG0005044	LOC6547739|XP_001974993.1|DERE	LOC108596344|XP_017837488.1|DBUS
