Orthogroup	DERE.longest_only	SLEB.longest_only
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC115624787|XP_030375485.1|SLEB
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC115622919|XP_030372906.1|SLEB
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC115632512|XP_030385563.1|SLEB
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC115627336|XP_030378841.1|SLEB
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC115622865|XP_030372810.1|SLEB
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC115622571|XP_030372410.1|SLEB
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC115629868|XP_030382320.1|SLEB
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC115633881|XP_030387245.1|SLEB
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC115622185|XP_030371935.1|SLEB
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC115624332|XP_030374828.1|SLEB
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC115634760|XP_030388511.1|SLEB
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC115622882|XP_030372835.1|SLEB
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC115630986|XP_030383428.1|SLEB
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC115634238|XP_030387690.1|SLEB
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC115624861|XP_030375567.1|SLEB
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC115631494|XP_030384114.1|SLEB
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC115623124|XP_030373193.1|SLEB
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC115626965|XP_030378339.1|SLEB
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC115629664|XP_030382039.1|SLEB
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC115629637|XP_030381999.1|SLEB
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC115624703|XP_030375378.1|SLEB
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC115620047|XP_030369028.1|SLEB
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC115627772|XP_030379430.1|SLEB
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC115632286|XP_030385239.1|SLEB
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC115627694|XP_030379300.1|SLEB
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC115627745|XP_030379384.1|SLEB
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC115633624|XP_030386916.1|SLEB
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC115632419|XP_030385418.1|SLEB
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC115620676|XP_030369901.1|SLEB
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC115631200|XP_030383750.1|SLEB
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC115633843|XP_030387193.1|SLEB
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC115630836|XP_030383346.1|SLEB
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC115623486|XP_030373720.1|SLEB
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC115627887|XP_030379636.1|SLEB
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC115626803|XP_030378132.1|SLEB
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC115624712|XP_030375395.1|SLEB
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC115627808|XP_030379497.1|SLEB
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC115627615|XP_030379210.1|SLEB
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC115625497|XP_030376416.1|SLEB
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC115622503|XP_030372311.1|SLEB
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC115623275|XP_030373413.1|SLEB
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC115624566|XP_030375155.1|SLEB
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC115624997|XP_030375732.1|SLEB
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC115624623|XP_030375237.1|SLEB
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC115628172|XP_030380017.1|SLEB
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC115624612|XP_030375222.1|SLEB
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC115624789|XP_030375492.1|SLEB
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC115628173|XP_030380020.1|SLEB
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC115632542|XP_030385614.1|SLEB
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC115624514|XP_030375086.1|SLEB
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC115622504|XP_030372314.1|SLEB
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC115624924|XP_030375635.1|SLEB
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC115634181|XP_030387626.1|SLEB
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC115621976|XP_030371690.1|SLEB
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC115619952|XP_030368841.1|SLEB
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC115623703|XP_030374068.1|SLEB
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC115633785|XP_030387121.1|SLEB
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC115622598|XP_030372456.1|SLEB
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC115622727|XP_030372627.1|SLEB
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC115623166|XP_030373241.1|SLEB
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC115625654|XP_030376641.1|SLEB
OG0006147	LOC6552545|XP_001980841.1|DERE	LOC115625330|XP_030376214.1|SLEB
OG0006148	LOC6545228|XP_001973462.2|DERE	LOC115629404|XP_030381725.1|SLEB
OG0006149	LOC6544940|XP_026833616.1|DERE	LOC115622599|XP_030372458.1|SLEB
OG0006150	LOC6544943|XP_001972616.1|DERE	LOC115622597|XP_030372455.1|SLEB
OG0006151	LOC6542385|XP_015014404.1|DERE	LOC115625724|XP_030376732.1|SLEB
OG0006152	LOC6555340|XP_001981865.1|DERE	LOC115628200|XP_030380054.1|SLEB
OG0006153	LOC6547955|XP_015011744.1|DERE	LOC115631418|XP_030384007.1|SLEB
OG0006154	LOC6555381|XP_001981843.1|DERE	LOC115623915|XP_030374331.1|SLEB
OG0006155	LOC6552541|XP_001980837.1|DERE	LOC115625110|XP_030375876.1|SLEB
OG0006156	LOC6552635|XP_001980901.2|DERE	LOC115624473|XP_030375036.1|SLEB, LOC115623953|XP_030374377.1|SLEB
OG0006157	LOC6548051|XP_001976512.1|DERE	LOC115626749|XP_030378065.1|SLEB
OG0006158	LOC6544594|XP_026832880.1|DERE	LOC115632458|XP_030385474.1|SLEB
OG0006159	LOC6549541|XP_001975629.1|DERE	LOC115634016|XP_030387402.1|SLEB
OG0006160	LOC6548052|XP_001976513.1|DERE	LOC115625884|XP_030376967.1|SLEB
OG0006161	LOC6540739|XP_026834756.1|DERE	LOC115624083|XP_030374536.1|SLEB
OG0006162	LOC26526325|XP_001982749.3|DERE	LOC115627976|XP_030379732.1|SLEB
OG0006163	LOC6549337|XP_001975637.1|DERE	LOC115634742|XP_030388490.1|SLEB
OG0006165	LOC6544129|XP_001973681.1|DERE, LOC6543895|XP_001973646.1|DERE	LOC115624820|XP_030375528.1|SLEB
OG0006166	LOC6542163|XP_001969315.2|DERE	LOC115625902|XP_030376992.1|SLEB
OG0006167	LOC6547971|XP_001975054.1|DERE	LOC115620043|XP_030369022.1|SLEB
OG0006168	LOC6550424|XP_001977038.1|DERE	LOC115628849|XP_030380958.1|SLEB
OG0006169	LOC6551082|XP_001976950.1|DERE	LOC115627338|XP_030378843.1|SLEB
OG0006170	LOC6547861|XP_001975044.1|DERE	LOC115629416|XP_030381735.1|SLEB
OG0006171	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE	LOC115629174|XP_030381408.1|SLEB, LOC115629173|XP_030381407.1|SLEB
OG0006173	LOC6542399|XP_026835188.1|DERE, LOC6540926|XP_001968280.1|DERE	LOC115631529|XP_030384159.1|SLEB
OG0006174	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE	LOC115622313|XP_030372079.1|SLEB
OG0006175	LOC6547743|XP_026835907.1|DERE	LOC115632564|XP_030385645.1|SLEB
OG0006177	LOC26526944|XP_015014363.1|DERE	LOC115623130|XP_030373199.1|SLEB
OG0006181	LOC6553805|XP_001979562.1|DERE	LOC115620349|XP_030369410.1|SLEB
OG0006182	LOC6555138|XP_001982253.1|DERE	LOC115621634|XP_030371195.1|SLEB
OG0006183	LOC6553381|XP_001980198.1|DERE	LOC115621637|XP_030371198.1|SLEB
OG0006184	LOC6554378|XP_026834725.1|DERE	LOC115620874|XP_030370210.1|SLEB
OG0006185	LOC6553050|XP_001980038.1|DERE	LOC115620434|XP_030369522.1|SLEB
OG0006186	LOC6554371|XP_001982354.1|DERE	LOC115622046|XP_030371778.1|SLEB
OG0006187	LOC6554211|XP_026832091.1|DERE	LOC115621534|XP_030371060.1|SLEB
OG0006188	LOC6551538|XP_015010616.1|DERE	LOC115628802|XP_030380870.1|SLEB
OG0006189	LOC6551686|XP_001978482.3|DERE	LOC115628803|XP_030380875.1|SLEB
OG0006190	LOC6554155|XP_001981912.3|DERE	LOC115621893|XP_030371582.1|SLEB
OG0006191	LOC6554604|XP_001981556.1|DERE	LOC115621216|XP_030370659.1|SLEB
OG0006192	LOC6551548|XP_001978496.2|DERE	LOC115626732|XP_030378037.1|SLEB
OG0006193	LOC6550102|XP_001978190.1|DERE	LOC115629098|XP_030381278.1|SLEB
OG0006194	LOC6550506|XP_026837733.1|DERE	LOC115627801|XP_030379490.1|SLEB
OG0006195	LOC6550570|XP_001978123.1|DERE	LOC115629863|XP_030382311.1|SLEB
OG0006196	LOC6552362|XP_015009985.2|DERE	LOC115628090|XP_030379927.1|SLEB
OG0006197	LOC6555821|XP_001982738.1|DERE	LOC115627723|XP_030379331.1|SLEB
OG0006198	LOC6550221|XP_026838056.1|DERE	LOC115626949|XP_030378325.1|SLEB
OG0006199	LOC6554143|XP_001981902.1|DERE	LOC115621845|XP_030371517.1|SLEB
OG0006200	LOC6552317|XP_001979758.1|DERE	LOC115620383|XP_030369451.1|SLEB
OG0006201	LOC6550116|XP_026837503.1|DERE	LOC115627648|XP_030379240.1|SLEB
OG0006202	LOC6550115|XP_001977652.1|DERE	LOC115627586|XP_030379170.1|SLEB
OG0006203	LOC6550139|XP_026838212.1|DERE	LOC115633268|XP_030386533.1|SLEB
OG0006204	LOC6552770|XP_001979955.1|DERE	LOC115625337|XP_030376222.1|SLEB
OG0006205	LOC6549808|XP_001977331.1|DERE	LOC115627582|XP_030379165.1|SLEB
OG0006206	LOC6550712|XP_001978012.1|DERE	LOC115629108|XP_030381293.1|SLEB
OG0006207	LOC6542443|XP_001968812.1|DERE	LOC115628599|XP_030380642.1|SLEB
OG0006208	LOC6544851|XP_001970990.1|DERE	LOC115632641|XP_030385731.1|SLEB
OG0006209	LOC6550535|XP_026838085.1|DERE	LOC115633266|XP_030386531.1|SLEB
OG0006210	LOC6549859|XP_026838491.1|DERE	LOC115633419|XP_030386738.1|SLEB
OG0006211	LOC6541681|XP_001970248.1|DERE	LOC115631183|XP_030383733.1|SLEB
OG0006212	LOC6542179|XP_026835121.1|DERE	LOC115631182|XP_030383732.1|SLEB
OG0006213	LOC6552020|XP_001978785.1|DERE	LOC115621042|XP_030370423.1|SLEB
OG0006214	LOC6550555|XP_001977955.1|DERE	LOC115628028|XP_030379827.1|SLEB
OG0006215	LOC6551614|XP_001978594.3|DERE	LOC115626860|XP_030378223.1|SLEB
OG0006216	LOC6555050|XP_001981620.2|DERE	LOC115625204|XP_030376030.1|SLEB
OG0006217	LOC6549846|XP_001977577.1|DERE	LOC115628724|XP_030380784.1|SLEB
OG0006218	LOC6542360|XP_001969574.1|DERE	LOC115625753|XP_030376768.1|SLEB
OG0006219	LOC6555775|XP_001982533.1|DERE	LOC115626688|XP_030377976.1|SLEB
OG0006220	LOC6546353|XP_001972900.1|DERE	LOC115626818|XP_030378158.1|SLEB
OG0006221	LOC6554852|XP_001981096.1|DERE	LOC115625252|XP_030376105.1|SLEB
OG0006222	LOC6554854|XP_001981098.1|DERE	LOC115625271|XP_030376133.1|SLEB
OG0006223	LOC6551741|XP_001978612.1|DERE	LOC115629317|XP_030381627.1|SLEB
OG0006224	LOC6549806|XP_001977329.3|DERE	LOC115628754|XP_030380824.1|SLEB
OG0006225	LOC6550427|XP_001977041.1|DERE	LOC115628879|XP_030380995.1|SLEB
OG0006226	LOC6547286|XP_001976153.1|DERE	LOC115629182|XP_030381426.1|SLEB
OG0006227	LOC6551434|XP_001977141.1|DERE	LOC115627465|XP_030378997.1|SLEB
OG0006228	LOC6547563|XP_001974820.1|DERE	LOC115622481|XP_030372289.1|SLEB
OG0006229	LOC6555827|XP_026839242.1|DERE	LOC115627998|XP_030379755.1|SLEB
OG0006230	LOC6550025|XP_026837475.1|DERE	LOC115629836|XP_030382272.1|SLEB
OG0006231	LOC6550868|XP_026838323.1|DERE	LOC115633339|XP_030386631.1|SLEB
OG0006232	LOC6550708|XP_001978008.1|DERE	LOC115627091|XP_030378503.1|SLEB
OG0006233	LOC6550621|XP_015010712.1|DERE	LOC115627211|XP_030378691.1|SLEB
OG0006234	LOC6550026|XP_001977492.1|DERE	LOC115629799|XP_030382221.1|SLEB
OG0006235	LOC6550382|XP_001977749.1|DERE	LOC115627818|XP_030379508.1|SLEB
OG0006236	LOC6550572|XP_015011292.1|DERE	LOC115621679|XP_030371248.1|SLEB, LOC115629885|XP_030382344.1|SLEB
OG0006237	LOC6549809|XP_001977332.1|DERE	LOC115627710|XP_030379318.1|SLEB
OG0006238	LOC6550564|XP_001977942.1|DERE	LOC115627720|XP_030379329.1|SLEB
OG0006239	LOC6549985|XP_026837296.1|DERE	LOC115627562|XP_030379143.1|SLEB
OG0006240	LOC6554551|XP_001981311.1|DERE	LOC115621575|XP_030371125.1|SLEB
OG0006241	LOC6550027|XP_001977493.1|DERE	LOC115629798|XP_030382220.1|SLEB
OG0006242	LOC6551320|XP_001977085.1|DERE	LOC115627197|XP_030378671.1|SLEB
OG0006243	LOC6552279|XP_001980759.1|DERE	LOC115620400|XP_030369475.1|SLEB
OG0006244	LOC6552249|XP_001980844.1|DERE	LOC115625157|XP_030375945.1|SLEB
OG0006245	LOC6555178|XP_001982276.1|DERE	LOC115621664|XP_030371232.1|SLEB
OG0006246	LOC6549761|XP_001976780.1|DERE	LOC115629152|XP_030381376.1|SLEB
OG0006247	LOC6541004|XP_001970563.1|DERE	LOC115627558|XP_030379140.1|SLEB
OG0006248	LOC6553600|XP_001979407.1|DERE	LOC115628685|XP_030380719.1|SLEB
OG0006249	LOC6541629|XP_001968666.1|DERE	LOC115630564|XP_030383038.1|SLEB
OG0006250	LOC6550660|XP_001978068.1|DERE	LOC115626776|XP_030378100.1|SLEB
OG0006251	LOC6555252|XP_001981633.1|DERE	LOC115621152|XP_030370570.1|SLEB
OG0006252	LOC6555251|XP_001981632.2|DERE	LOC115621151|XP_030370569.1|SLEB
OG0006253	LOC6549760|XP_001976779.2|DERE	LOC115633360|XP_030386660.1|SLEB
OG0006254	LOC6548885|XP_026836094.1|DERE	LOC115632198|XP_030385104.1|SLEB
OG0006255	LOC6554884|XP_001982222.1|DERE	LOC115621270|XP_030370730.1|SLEB
OG0006256	LOC6550031|XP_001977497.1|DERE	LOC115629794|XP_030382213.1|SLEB
OG0006257	LOC6549778|XP_015011070.1|DERE	LOC115633353|XP_030386649.1|SLEB
OG0006258	LOC6550534|XP_001977931.2|DERE	LOC115633379|XP_030386682.1|SLEB
OG0006259	LOC6552622|XP_001979868.1|DERE	LOC115621130|XP_030370540.1|SLEB
OG0006260	LOC6549779|XP_001977310.1|DERE	LOC115627146|XP_030378584.1|SLEB
OG0006261	LOC6541591|XP_001969773.1|DERE	LOC115631114|XP_030383634.1|SLEB
OG0006262	LOC6551585|XP_001977271.1|DERE	LOC115629579|XP_030381931.1|SLEB
OG0006263	LOC6550961|XP_001976990.1|DERE	LOC115627449|XP_030378974.1|SLEB
OG0006264	LOC6555657|XP_026838257.1|DERE	LOC115628747|XP_030380813.1|SLEB
OG0006265	LOC6548926|XP_001975413.1|DERE	LOC115622455|XP_030372262.1|SLEB
OG0006266	LOC6555655|XP_001982568.1|DERE	LOC115628669|XP_030380698.1|SLEB
OG0006267	LOC6551017|XP_015010657.2|DERE	LOC115627404|XP_030378918.1|SLEB
OG0006268	LOC6548085|XP_001975201.2|DERE	LOC115633837|XP_030387188.1|SLEB
OG0006269	LOC6552254|XP_001980849.1|DERE	LOC115620721|XP_030369960.1|SLEB
OG0006270	LOC6551701|XP_001977280.1|DERE	LOC115627973|XP_030379728.1|SLEB
OG0006271	LOC6552027|XP_001980673.1|DERE	LOC115620822|XP_030370112.1|SLEB
OG0006272	LOC6550954|XP_026837803.1|DERE	LOC115633347|XP_030386640.1|SLEB
OG0006273	LOC6541085|XP_001970720.1|DERE	LOC115634300|XP_030387813.1|SLEB
OG0006274	LOC6551135|XP_001978281.1|DERE	LOC115633335|XP_030386628.1|SLEB
OG0006275	LOC6550587|XP_001976745.1|DERE	LOC115627067|XP_030378474.1|SLEB
OG0006276	LOC6545156|XP_001971018.1|DERE	LOC115628234|XP_030380108.1|SLEB
OG0006277	LOC6553406|XP_026839825.1|DERE	LOC115630667|XP_030383173.1|SLEB
OG0006278	LOC6550074|XP_001977571.2|DERE	LOC115628731|XP_030380795.1|SLEB
OG0006279	LOC6551164|XP_026838721.1|DERE	LOC115633308|XP_030386592.1|SLEB
OG0006280	LOC6549834|XP_026838387.1|DERE	LOC115627665|XP_030379267.1|SLEB
OG0006281	LOC6549836|XP_026838385.1|DERE	LOC115627713|XP_030379320.1|SLEB
OG0006282	LOC6550440|XP_026837913.1|DERE	LOC115629251|XP_030381528.1|SLEB
OG0006283	LOC6554250|XP_001982099.1|DERE	LOC115620597|XP_030369770.1|SLEB
OG0006284	LOC6544838|XP_001973198.2|DERE	LOC115632184|XP_030385079.1|SLEB
OG0006285	LOC6552155|XP_001978828.1|DERE	LOC115621965|XP_030371673.1|SLEB
OG0006286	LOC6551855|XP_001979652.2|DERE	LOC115620658|XP_030369869.1|SLEB
OG0006287	LOC6551167|XP_001977065.1|DERE	LOC115633310|XP_030386600.1|SLEB
OG0006288	LOC6555124|XP_001981143.1|DERE	LOC115621518|XP_030371043.1|SLEB
OG0006289	LOC6551815|XP_001979622.1|DERE	LOC115621654|XP_030371218.1|SLEB
OG0006290	LOC6549941|XP_015011080.1|DERE	LOC115627729|XP_030379344.1|SLEB
OG0006291	LOC6541649|XP_001969677.1|DERE	LOC115631537|XP_030384169.1|SLEB
OG0006292	LOC6551186|XP_015010634.1|DERE	LOC115626716|XP_030378019.1|SLEB
OG0006293	LOC6545600|XP_001971152.1|DERE	LOC115632377|XP_030385358.1|SLEB
OG0006294	LOC6550101|XP_001978189.2|DERE	LOC115629097|XP_030381275.1|SLEB
OG0006295	LOC6551647|XP_001978494.1|DERE	LOC115628964|XP_030381100.1|SLEB
OG0006296	LOC6550305|XP_001977759.1|DERE	LOC115629653|XP_030382024.1|SLEB
OG0006297	LOC6549767|XP_026837430.1|DERE	LOC115627113|XP_030378539.1|SLEB
OG0006298	LOC6550099|XP_001978187.1|DERE	LOC115629793|XP_030382212.1|SLEB
OG0006299	LOC6550877|XP_015010971.1|DERE	LOC115626878|XP_030378248.1|SLEB
OG0006300	LOC6551223|XP_015010956.1|DERE	LOC115627124|XP_030378553.1|SLEB
OG0006301	LOC6550376|XP_001977857.1|DERE	LOC115627266|XP_030378754.1|SLEB
OG0006302	LOC6551672|XP_026838748.1|DERE	LOC115626704|XP_030377997.1|SLEB
OG0006303	LOC6546895|XP_001975976.2|DERE	LOC115620027|XP_030368990.1|SLEB
OG0006304	LOC6555351|XP_001981431.2|DERE	LOC115620545|XP_030369688.1|SLEB
OG0006305	LOC6555101|XP_026831598.1|DERE	LOC115621310|XP_030370784.1|SLEB
OG0006306	LOC26526597|XP_026832077.1|DERE	LOC115620811|XP_030370095.1|SLEB
OG0006307	LOC6555025|XP_001981039.3|DERE	LOC115620528|XP_030369657.1|SLEB
OG0006308	LOC6550043|XP_001977509.1|DERE	LOC115627254|XP_030378741.1|SLEB
OG0006309	LOC6550015|XP_015011098.1|DERE	LOC115629155|XP_030381382.1|SLEB
OG0006310	LOC6552604|XP_001978997.1|DERE	LOC115621394|XP_030370896.1|SLEB
OG0006311	LOC6551738|XP_026837434.1|DERE	LOC115626991|XP_030378366.1|SLEB
OG0006312	LOC6551737|XP_001978608.1|DERE	LOC115626680|XP_030377967.1|SLEB
OG0006313	LOC6551637|XP_001978585.2|DERE	LOC115626756|XP_030378073.1|SLEB
OG0006314	LOC6550675|XP_026837894.1|DERE	LOC115629277|XP_030381566.1|SLEB
OG0006315	LOC6554811|XP_015009151.1|DERE	LOC115621084|XP_030370474.1|SLEB
OG0006316	LOC6549693|XP_001978726.1|DERE	LOC115626736|XP_030378045.1|SLEB
OG0006317	LOC6551632|XP_001978562.1|DERE	LOC115627551|XP_030379128.1|SLEB
OG0006318	LOC6550358|XP_001977764.1|DERE	LOC115629151|XP_030381374.1|SLEB
OG0006319	LOC6542001|XP_026834274.1|DERE	LOC115623476|XP_030373708.1|SLEB
OG0006320	LOC6551719|XP_026838514.1|DERE	LOC115627911|XP_030379666.1|SLEB
OG0006321	LOC6549891|XP_001977368.1|DERE	LOC115633423|XP_030386742.1|SLEB
OG0006322	LOC6549822|XP_001977345.1|DERE	LOC115633408|XP_030386711.1|SLEB
OG0006323	LOC6550692|XP_001978017.1|DERE	LOC115627410|XP_030378930.1|SLEB
OG0006324	LOC6555580|XP_015008728.1|DERE	LOC115627105|XP_030378528.1|SLEB
OG0006325	LOC6553469|XP_001979369.1|DERE	LOC115620548|XP_030369690.1|SLEB
OG0006326	LOC6544340|XP_001973083.1|DERE	LOC115628681|XP_030380714.1|SLEB
OG0006327	LOC6554906|XP_001981591.1|DERE	LOC115620894|XP_030370237.1|SLEB
OG0006328	LOC6554877|XP_026832888.1|DERE	LOC115620956|XP_030370332.1|SLEB
OG0006329	LOC6551072|XP_001978293.1|DERE	LOC115627505|XP_030379058.1|SLEB
OG0006330	LOC6554270|XP_001981900.1|DERE	LOC115621913|XP_030371607.1|SLEB
OG0006331	LOC6550138|XP_001977535.2|DERE	LOC115633286|XP_030386555.1|SLEB
OG0006332	LOC6551044|XP_001978311.1|DERE	LOC115628851|XP_030380961.1|SLEB
OG0006333	LOC6551022|XP_001978257.3|DERE	LOC115627068|XP_030378475.1|SLEB
OG0006334	LOC6551645|XP_026838252.1|DERE	LOC115628965|XP_030381101.1|SLEB
OG0006335	LOC6554778|XP_001982181.1|DERE	LOC115620330|XP_030369386.1|SLEB
OG0006336	LOC6551396|XP_001977208.1|DERE	LOC115627224|XP_030378706.1|SLEB
OG0006337	LOC6551697|XP_026838745.1|DERE	LOC115627920|XP_030379675.1|SLEB
OG0006338	LOC6552137|XP_001978819.1|DERE	LOC115620576|XP_030369737.1|SLEB
OG0006339	LOC6550600|XP_026837497.1|DERE	LOC115627110|XP_030378533.1|SLEB
OG0006340	LOC6550367|XP_001977864.1|DERE	LOC115627079|XP_030378487.1|SLEB
OG0006341	LOC6551721|XP_026838462.1|DERE	LOC115627814|XP_030379505.1|SLEB
OG0006342	LOC6551722|XP_026838510.1|DERE	LOC115628030|XP_030379831.1|SLEB
OG0006343	LOC6551723|XP_001977302.1|DERE	LOC115627964|XP_030379718.1|SLEB
OG0006344	LOC6550034|XP_001977500.1|DERE	LOC115627262|XP_030378750.1|SLEB
OG0006345	LOC6555136|XP_026839797.1|DERE	LOC115621627|XP_030371184.1|SLEB
OG0006346	LOC6554950|XP_001981371.1|DERE	LOC115620687|XP_030369915.1|SLEB
OG0006347	LOC6554947|XP_015009291.1|DERE	LOC115625085|XP_030375836.1|SLEB
OG0006348	LOC6550773|XP_001976755.1|DERE	LOC115633216|XP_030386461.1|SLEB
OG0006349	LOC6555652|XP_026838289.1|DERE	LOC115628662|XP_030380690.1|SLEB
OG0006350	LOC6554591|XP_001981326.1|DERE	LOC115620208|XP_030369204.1|SLEB
OG0006351	LOC6550453|XP_026837555.1|DERE	LOC115629584|XP_030381937.1|SLEB
OG0006352	LOC6549053|XP_001975575.1|DERE	LOC115633294|XP_030386566.1|SLEB
OG0006353	LOC6554220|XP_001981237.1|DERE	LOC115621454|XP_030370969.1|SLEB
OG0006354	LOC6554797|XP_001982228.1|DERE	LOC115620895|XP_030370239.1|SLEB
OG0006355	LOC6549790|XP_001977313.2|DERE	LOC115629113|XP_030381302.1|SLEB
OG0006356	LOC6555615|XP_001982594.1|DERE	LOC115626815|XP_030378151.1|SLEB
OG0006357	LOC6550194|XP_026838004.1|DERE	LOC115627450|XP_030378975.1|SLEB
OG0006358	LOC6545678|XP_001971169.3|DERE	LOC115628314|XP_030380228.1|SLEB
OG0006359	LOC6553037|XP_001980042.1|DERE	LOC115620415|XP_030369498.1|SLEB
OG0006360	LOC6551331|XP_015011354.1|DERE	LOC115629364|XP_030381679.1|SLEB
OG0006361	LOC6553180|XP_026836001.1|DERE	LOC115623990|XP_030374421.1|SLEB
OG0006362	LOC6555761|XP_026838041.1|DERE	LOC115628847|XP_030380953.1|SLEB
OG0006363	LOC6550407|XP_026837265.1|DERE	LOC115633235|XP_030386489.1|SLEB
OG0006364	LOC6541112|XP_001969765.2|DERE	LOC115631385|XP_030383967.1|SLEB
OG0006365	LOC6549824|XP_001978629.1|DERE	LOC115627548|XP_030379124.1|SLEB
OG0006366	LOC6549786|XP_026837971.1|DERE	LOC115627581|XP_030379164.1|SLEB
OG0006367	LOC6549811|XP_026838476.1|DERE	LOC115627673|XP_030379275.1|SLEB
OG0006368	LOC6555227|XP_026839557.1|DERE	LOC115621764|XP_030371357.1|SLEB
OG0006369	LOC6555224|XP_015009096.1|DERE	LOC115621826|XP_030371482.1|SLEB
OG0006370	LOC6550128|XP_001977709.1|DERE	LOC115629594|XP_030381945.1|SLEB
OG0006371	LOC6555126|XP_001981145.1|DERE	LOC115621444|XP_030370958.1|SLEB
OG0006372	LOC6555082|XP_001981598.1|DERE	LOC115621562|XP_030371102.1|SLEB
OG0006373	LOC6549708|XP_015011090.1|DERE	LOC115628716|XP_030380770.1|SLEB
OG0006374	LOC6551735|XP_026837370.1|DERE	LOC115626847|XP_030378205.1|SLEB
OG0006375	LOC6550798|XP_001978089.1|DERE	LOC115628834|XP_030380933.1|SLEB
OG0006376	LOC6549812|XP_001977335.1|DERE	LOC115627709|XP_030379317.1|SLEB
OG0006377	LOC6550238|XP_001977689.1|DERE	LOC115627512|XP_030379066.1|SLEB
OG0006378	LOC6554535|XP_001981320.3|DERE	LOC115621167|XP_030370589.1|SLEB
OG0006379	LOC6550645|XP_026838075.1|DERE	LOC115627003|XP_030378379.1|SLEB
OG0006380	LOC6550920|XP_001976887.1|DERE	LOC115633261|XP_030386526.1|SLEB
OG0006381	LOC6550224|XP_001978192.1|DERE	LOC115629640|XP_030382002.1|SLEB
OG0006382	LOC6551001|XP_001978317.1|DERE	LOC115629257|XP_030381538.1|SLEB
OG0006383	LOC6551074|XP_026837459.1|DERE	LOC115627492|XP_030379039.1|SLEB
OG0006384	LOC6551075|XP_001978296.1|DERE	LOC115627517|XP_030379071.1|SLEB
OG0006385	LOC6554795|XP_001982226.1|DERE	LOC115621894|XP_030371583.1|SLEB
