Orthogroup	DERE.longest_only	DYAK.longest_only
OG0003703	LOC6543761|XP_001971355.1|DERE	LOC6533417|XP_002094135.1|DYAK
OG0003704	LOC6543614|XP_001972945.1|DERE	LOC6534334|XP_002095014.1|DYAK
OG0003705	LOC6543114|XP_026835501.1|DERE	LOC6528524|XP_039227404.1|DYAK
OG0003706	LOC6544633|XP_001972023.1|DERE	LOC6533105|XP_002093831.1|DYAK
OG0003707	LOC6545577|XP_026833103.1|DERE	LOC6532339|XP_039230018.1|DYAK
OG0003709	LOC6546620|XP_001975836.1|DERE	LOC6530032|XP_002090978.1|DYAK
OG0003710	LOC6546619|XP_001975835.1|DERE	LOC6530031|XP_002090977.1|DYAK
OG0003711	LOC6545571|XP_001973350.1|DERE	LOC6539696|XP_002086582.1|DYAK
OG0003712	LOC6549330|XP_001975630.1|DERE	LOC6530387|XP_002091313.1|DYAK
OG0003713	LOC6547471|XP_001974923.3|DERE	LOC6530787|XP_002091670.1|DYAK
OG0003714	LOC6547472|XP_001974924.1|DERE	LOC6530786|XP_002091669.1|DYAK
OG0003715	LOC6545720|XP_001971673.1|DERE	LOC6532734|XP_002093476.1|DYAK
OG0003716	LOC6544946|XP_001972619.1|DERE	LOC6533968|XP_002094666.1|DYAK
OG0003717	LOC6543937|XP_001973027.1|DERE	LOC6534422|XP_002095100.1|DYAK
OG0003718	LOC6544397|XP_001971698.1|DERE	LOC6532759|XP_002093501.1|DYAK
OG0003719	LOC6545532|XP_001972700.1|DERE	LOC6534069|XP_002094755.1|DYAK
OG0003720	LOC6549934|XP_001978682.1|DERE	LOC6526169|XP_002101979.1|DYAK
OG0003721	LOC6546679|XP_001974506.1|DERE	LOC6531289|XP_002092093.1|DYAK
OG0003722	LOC6544050|XP_026833936.1|DERE	LOC6533347|XP_039229625.1|DYAK
OG0003723	LOC6545818|XP_026833845.1|DERE	LOC6532561|XP_002093306.1|DYAK
OG0003724	LOC6544668|XP_001972005.1|DERE	LOC6533080|XP_002093812.1|DYAK
OG0003725	LOC6545307|XP_015013931.1|DERE	LOC6533899|XP_015050323.1|DYAK
OG0003726	LOC6544333|XP_001971984.1|DERE	LOC6533055|XP_002093787.1|DYAK
OG0003727	LOC6543538|XP_026833274.1|DERE	LOC6539381|XP_039230450.1|DYAK
OG0003728	LOC6553264|XP_001980154.1|DERE	LOC6537077|XP_002097638.1|DYAK
OG0003729	LOC6545941|XP_015013528.1|DERE	LOC6532447|XP_015049357.1|DYAK
OG0003730	LOC6546372|XP_015013466.1|DERE	LOC6533469|XP_039229471.1|DYAK
OG0003731	LOC6543751|XP_001971869.1|DERE	LOC6532939|XP_002093674.1|DYAK
OG0003732	LOC6544010|XP_001972329.1|DERE	LOC6533648|XP_002094354.1|DYAK
OG0003733	LOC6545690|XP_015013560.1|DERE	LOC6532356|XP_015049295.1|DYAK
OG0003734	LOC6545237|XP_026833317.1|DERE	LOC6532242|XP_039229569.1|DYAK
OG0003735	LOC6547988|XP_001976490.1|DERE	LOC6531921|XP_002092707.1|DYAK
OG0003736	LOC6547016|XP_001974703.1|DERE	LOC6531064|XP_002091898.1|DYAK
OG0003737	LOC6548467|XP_001975186.1|DERE	LOC6531609|XP_002092406.1|DYAK
OG0003738	LOC6547342|XP_001976295.2|DERE	LOC6531334|XP_002092138.2|DYAK
OG0003739	LOC6543353|XP_026834682.1|DERE	LOC6528438|XP_002089484.1|DYAK
OG0003740	LOC6543061|XP_001970620.1|DERE	LOC6528432|XP_002089478.1|DYAK
OG0003741	LOC6545691|XP_026832590.1|DERE	LOC6532357|XP_002093117.1|DYAK
OG0003742	LOC6544988|XP_001973280.1|DERE	LOC6535009|XP_002095679.2|DYAK
OG0003743	LOC6541356|XP_001970541.2|DERE	LOC6528510|XP_002089556.2|DYAK
OG0003744	LOC6541178|XP_001970618.1|DERE	LOC6528434|XP_002089480.2|DYAK
OG0003745	LOC6546543|XP_001975908.1|DERE	LOC6530103|XP_002091049.1|DYAK
OG0003746	LOC6547658|XP_015012206.1|DERE	LOC6530717|XP_015051833.1|DYAK
OG0003747	LOC6545027|XP_001972523.1|DERE	LOC6533872|XP_002094572.1|DYAK
OG0003748	LOC6545025|XP_001972521.2|DERE	LOC6533870|XP_002094570.3|DYAK
OG0003749	LOC6544598|XP_001972518.1|DERE	LOC6533867|XP_002094567.1|DYAK
OG0003750	LOC6545024|XP_001972520.1|DERE	LOC6533869|XP_002094569.2|DYAK
OG0003751	LOC6544597|XP_026833321.1|DERE	LOC6533865|XP_039229917.1|DYAK
OG0003752	LOC6543912|XP_015014018.1|DERE	LOC6534377|XP_015050595.1|DYAK
OG0003753	LOC6544847|XP_001971537.1|DERE	LOC6533229|XP_002093955.1|DYAK
OG0003754	LOC6544849|XP_026832494.1|DERE	LOC6533227|XP_002093953.1|DYAK
OG0003755	LOC6543908|XP_001972979.2|DERE	LOC6534373|XP_002095051.2|DYAK
OG0003756	LOC6541655|XP_001970840.1|DERE	LOC6539199|XP_002086100.1|DYAK
OG0003757	LOC6548434|XP_001976686.1|DERE	LOC6532130|XP_002092906.1|DYAK
OG0003758	LOC6547295|XP_026835729.1|DERE	LOC6531042|XP_039227869.1|DYAK
OG0003759	LOC6545866|XP_015013378.1|DERE	LOC6532694|XP_039229783.1|DYAK
OG0003760	LOC6546763|XP_026835817.1|DERE	LOC6531235|XP_002092047.1|DYAK
OG0003761	LOC6545809|XP_026833841.1|DERE	LOC6532707|XP_002093449.1|DYAK
OG0003762	LOC6545807|XP_026833838.1|DERE	LOC6532705|XP_002093447.1|DYAK
OG0003763	LOC6545186|XP_015013862.1|DERE	LOC6533160|XP_015049826.1|DYAK
OG0003764	LOC6545280|XP_026833412.1|DERE	LOC6533155|XP_039229659.1|DYAK
OG0003765	LOC6540924|XP_001969579.1|DERE	LOC6527550|XP_002088640.1|DYAK
OG0003766	LOC6551198|XP_001976930.1|DERE	LOC6524186|XP_002100049.1|DYAK
OG0003767	LOC6546598|XP_001975486.1|DERE	LOC6531548|XP_002092346.1|DYAK
OG0003768	LOC6547170|XP_001976087.1|DERE	LOC6529280|XP_039228883.1|DYAK
OG0003769	LOC6547175|XP_001976092.1|DERE	LOC6529285|XP_002090290.2|DYAK
OG0003770	LOC6555886|XP_026839005.1|DERE	LOC6523765|XP_039232893.1|DYAK
OG0003771	LOC6545803|XP_026832446.1|DERE	LOC6532746|XP_002093488.1|DYAK
OG0003772	LOC6545051|XP_001971558.1|DERE	LOC6532612|XP_002093356.1|DYAK
OG0003773	LOC6541781|XP_001969126.1|DERE	LOC6528834|XP_002089866.1|DYAK
OG0003774	LOC6541329|XP_001969130.2|DERE	LOC6528828|XP_002089860.1|DYAK
OG0003775	LOC6550496|XP_001977811.1|DERE	LOC6525150|XP_002100988.2|DYAK
OG0003776	LOC6542901|XP_001970707.1|DERE	LOC6528341|XP_002089394.1|DYAK
OG0003777	LOC6543163|XP_026834672.1|DERE	LOC6528526|XP_002089572.1|DYAK
OG0003778	LOC6546872|XP_026836453.1|DERE	LOC6530284|XP_039228669.1|DYAK
OG0003779	LOC6547397|XP_026836672.1|DERE	LOC6530777|XP_002091665.2|DYAK
OG0003780	LOC6548134|XP_001975226.1|DERE	LOC6531652|XP_002092449.1|DYAK
OG0003781	LOC6555811|XP_026839220.1|DERE	LOC6523725|XP_002099600.1|DYAK
OG0003782	LOC6555776|XP_026837512.1|DERE	LOC6523940|XP_039227220.1|DYAK
OG0003783	LOC6554389|XP_001981512.1|DERE	LOC6538233|XP_002098760.1|DYAK
OG0003784	LOC6541054|XP_001970365.1|DERE	LOC6528703|XP_002089738.1|DYAK
OG0003785	LOC6542057|XP_001970846.1|DERE	LOC6539194|XP_002086095.1|DYAK
OG0003786	LOC6547042|XP_001974631.1|DERE	LOC6531131|XP_002091965.1|DYAK
OG0003787	LOC26526511|XP_015012812.1|DERE	LOC26535416|XP_015051130.1|DYAK
OG0003788	LOC6548054|XP_001976515.1|DERE	LOC6531947|XP_002092733.1|DYAK
OG0003789	LOC6542774|XP_015014611.1|DERE	LOC6528466|XP_015054353.1|DYAK
OG0003790	LOC6544492|XP_001971475.1|DERE	LOC6533293|XP_002094019.1|DYAK
OG0003791	LOC6553082|XP_015009447.1|DERE	LOC6537614|XP_002098160.1|DYAK
OG0003792	LOC6546783|XP_001974557.1|DERE	LOC6531231|XP_002092043.1|DYAK
OG0003793	LOC6548436|XP_001976688.1|DERE	LOC6532132|XP_002092908.1|DYAK
OG0003794	LOC6546699|XP_001974515.1|DERE	LOC6531275|XP_002092084.1|DYAK
OG0003795	LOC6545746|XP_026833117.1|DERE	LOC6534128|XP_039229883.1|DYAK
OG0003796	LOC6554537|XP_001981322.1|DERE	LOC6538015|XP_002098550.1|DYAK
OG0003797	LOC6540643|XP_026834100.1|DERE	LOC6528227|XP_002089289.1|DYAK
OG0003798	LOC6542264|XP_001969194.1|DERE	LOC6528765|XP_015054049.2|DYAK
OG0003799	LOC6547479|XP_001976275.3|DERE	LOC6531316|XP_002092120.3|DYAK
OG0003800	LOC6540613|XP_001968891.1|DERE	LOC6528234|XP_002089296.1|DYAK
OG0003801	LOC6549118|XP_026836834.1|DERE	LOC6529787|XP_015052434.1|DYAK
OG0003802	LOC6548914|XP_001974181.1|DERE	LOC6529796|XP_002090780.1|DYAK
OG0003803	LOC6554539|XP_001981324.1|DERE	LOC6538017|XP_002098552.1|DYAK
OG0003804	LOC6540582|XP_001968896.2|DERE	LOC6528252|XP_015054445.2|DYAK
OG0003805	LOC6542178|XP_001968121.2|DERE	LOC6526255|XP_002087377.2|DYAK
OG0003806	LOC6542882|XP_001970825.2|DERE	LOC6539123|XP_015045297.1|DYAK
OG0003807	LOC6540681|XP_026834284.1|DERE	LOC6528084|XP_002089151.1|DYAK
OG0003808	LOC6546218|XP_026832627.1|DERE	LOC6534300|XP_039229671.1|DYAK
OG0003809	LOC6549325|XP_001974330.1|DERE	LOC6529634|XP_002090628.1|DYAK
OG0003810	LOC6548640|XP_015012696.1|DERE	LOC6532072|XP_015051686.2|DYAK
OG0003811	LOC6547651|XP_001974809.1|DERE	LOC6530944|XP_002091785.1|DYAK
OG0003812	LOC6540971|XP_015015239.1|DERE	LOC6526267|XP_039226605.1|DYAK
OG0003813	LOC6542509|XP_026835510.1|DERE	LOC6527920|XP_002088988.2|DYAK
OG0003814	LOC6541280|XP_026835143.1|DERE	LOC6527387|XP_002088479.1|DYAK
OG0003815	LOC6553691|XP_001979421.1|DERE	LOC26535327|XP_015044848.2|DYAK
OG0003816	LOC26526813|XP_015012858.1|DERE	LOC6529722|XP_002090715.2|DYAK
OG0003817	LOC6543129|XP_001969306.1|DERE	LOC6527861|XP_002088933.1|DYAK
OG0003818	LOC6549261|XP_026836063.1|DERE	LOC6529627|XP_002090621.2|DYAK
OG0003819	LOC6543202|XP_001968629.1|DERE	LOC6526782|XP_002087885.1|DYAK
OG0003820	LOC6552454|XP_026838044.1|DERE	LOC6536311|XP_002096895.1|DYAK
OG0003821	LOC6549332|XP_001975632.1|DERE	LOC6530386|XP_002091312.1|DYAK
OG0003822	LOC6541728|XP_001970013.1|DERE	LOC6527094|XP_002088187.1|DYAK
OG0003823	LOC6541988|XP_001968329.1|DERE	LOC6526465|XP_002087584.1|DYAK
OG0003824	LOC6549313|XP_001974235.1|DERE	LOC6529731|XP_002090724.1|DYAK
OG0003825	LOC6543485|XP_001969213.1|DERE	LOC6527753|XP_002088833.1|DYAK
OG0003826	LOC113564153|XP_026835561.1|DERE, LOC6540701|XP_001968793.1|DERE	LOC6528160|XP_002089225.1|DYAK
OG0003827	LOC6541390|XP_001969301.2|DERE	LOC6527855|XP_002088927.1|DYAK
OG0003828	LOC6542825|XP_001969304.1|DERE	LOC6527859|XP_002088931.1|DYAK
OG0003829	LOC6543505|XP_001969524.1|DERE	LOC6528215|XP_002089277.1|DYAK
OG0003830	LOC6548858|XP_001974046.1|DERE	LOC6529224|XP_002090231.1|DYAK
OG0003831	LOC6555419|XP_001982338.1|DERE	LOC6537681|XP_002098226.1|DYAK
OG0003832	LOC6542522|XP_026835452.1|DERE	LOC6527032|XP_002088126.1|DYAK
OG0003833	LOC6542944|XP_001970073.1|DERE	LOC6527030|XP_002088124.1|DYAK
OG0003834	LOC6542457|XP_026834467.1|DERE	LOC6527015|XP_002088110.1|DYAK
OG0003835	LOC6541824|XP_001968984.2|DERE	LOC6528985|XP_015054145.1|DYAK
OG0003836	LOC6549444|XP_001974309.2|DERE	LOC6529656|XP_002090649.2|DYAK
OG0003837	LOC6549405|XP_001974311.1|DERE	LOC6529654|XP_002090647.1|DYAK
OG0003838	LOC6542875|XP_026834917.1|DERE	LOC6526743|XP_002087846.1|DYAK
OG0003839	LOC6541608|XP_001969625.2|DERE	LOC6527504|XP_002088594.2|DYAK
OG0003840	LOC6543358|XP_001970538.1|DERE	LOC6528513|XP_002089559.1|DYAK
OG0003841	LOC6542466|XP_001968421.1|DERE	LOC6526577|XP_002087685.1|DYAK
OG0003842	LOC6542606|XP_001969882.1|DERE	LOC6527224|XP_002088318.1|DYAK
OG0003843	LOC6540962|XP_026835150.1|DERE	LOC6527570|XP_002088660.1|DYAK
OG0003844	LOC6541766|XP_015014427.1|DERE	LOC6527502|XP_015053106.1|DYAK
OG0003845	LOC6541960|XP_026834826.1|DERE	LOC6529034|XP_002090065.2|DYAK
OG0003846	LOC6541220|XP_026834341.1|DERE	LOC6527879|XP_015053839.1|DYAK
OG0003847	LOC6541654|XP_001969267.2|DERE	LOC6527821|XP_015053822.1|DYAK
OG0003848	LOC6552235|XP_001979800.1|DERE	LOC6536660|XP_002097232.1|DYAK
OG0003849	LOC6541932|XP_001969045.3|DERE	LOC6528920|XP_002089952.2|DYAK
OG0003850	LOC6543498|XP_001969541.1|DERE	LOC6528196|XP_002089259.1|DYAK
OG0003851	LOC6547091|XP_001974930.1|DERE	LOC6530775|XP_002091663.1|DYAK
OG0003852	LOC6543196|XP_026835216.1|DERE	LOC6526527|XP_002087637.1|DYAK
OG0003853	LOC6548754|XP_015012306.1|DERE	LOC6531497|XP_015051352.1|DYAK
OG0003854	LOC6547747|XP_001976256.1|DERE	LOC6529517|XP_002090519.1|DYAK
OG0003855	LOC6547617|XP_001976254.3|DERE	LOC6529519|XP_002090521.3|DYAK
OG0003856	LOC6542996|XP_026834946.1|DERE	LOC6527234|XP_039227273.1|DYAK
OG0003857	LOC6541627|XP_001969029.1|DERE	LOC6528936|XP_002089968.1|DYAK
OG0003858	LOC6550348|XP_026837576.1|DERE	LOC6525187|XP_015046146.2|DYAK
OG0003859	LOC6549260|XP_026837018.1|DERE	LOC6529628|XP_002090622.1|DYAK
OG0003860	LOC6546550|XP_001974564.1|DERE	LOC6531208|XP_002092036.1|DYAK
OG0003861	LOC6543341|XP_001968453.1|DERE	LOC6526608|XP_002087716.1|DYAK
OG0003862	LOC6541881|XP_015014482.1|DERE	LOC6527130|XP_039226244.1|DYAK
OG0003863	LOC6543165|XP_001969281.1|DERE	LOC6527835|XP_002088908.1|DYAK
OG0003864	LOC6542107|XP_015015015.1|DERE	LOC6527834|XP_002088907.1|DYAK
OG0003865	LOC6554312|XP_001981743.1|DERE	LOC6538458|XP_002098982.1|DYAK
OG0003866	LOC6549051|XP_026836703.1|DERE	LOC6529215|XP_039228170.1|DYAK
OG0003867	LOC26526993|XP_015012893.1|DERE	LOC26535728|XP_015045201.1|DYAK
OG0003868	LOC6542023|XP_001969454.2|DERE	LOC6528019|XP_002089086.1|DYAK
OG0003869	LOC6542846|XP_001968554.1|DERE	LOC6526715|XP_002087818.1|DYAK
OG0003870	LOC6549289|XP_015012073.1|DERE	LOC6529585|XP_039229132.1|DYAK
OG0003871	LOC6541804|XP_001969753.1|DERE	LOC6527366|XP_002088458.1|DYAK
OG0003872	LOC6546735|XP_001974528.1|DERE	LOC6531263|XP_002092072.1|DYAK
OG0003873	LOC6548786|XP_001974065.1|DERE	LOC6529244|XP_002090250.1|DYAK
OG0003874	LOC6548903|XP_026837113.1|DERE	LOC6529221|XP_039228872.1|DYAK
OG0003875	LOC6543210|XP_026834326.1|DERE	LOC6527971|XP_002089038.1|DYAK
OG0003876	LOC6543423|XP_001968304.1|DERE	LOC6526437|XP_002087556.1|DYAK
OG0003877	LOC6542063|XP_001968994.3|DERE	LOC6528975|XP_002090007.1|DYAK
OG0003878	LOC6549259|XP_015012068.1|DERE	LOC6529629|XP_015052087.1|DYAK
OG0003879	LOC26527079|XP_015014392.1|DERE	LOC26535413|XP_015049206.1|DYAK
OG0003880	LOC6543786|XP_026833061.1|DERE	LOC6533639|XP_002094346.3|DYAK
OG0003881	LOC6548566|XP_001976638.1|DERE	LOC6532083|XP_002092860.1|DYAK
OG0003882	LOC6542053|XP_026834763.1|DERE	LOC6529107|XP_015054179.1|DYAK
OG0003883	LOC6550310|XP_026838319.1|DERE	LOC6525349|XP_002101185.1|DYAK
OG0003884	LOC6540931|XP_001969582.1|DERE	LOC6527547|XP_002088637.1|DYAK
OG0003885	LOC6540878|XP_001970032.1|DERE	LOC6527073|XP_002088166.1|DYAK
OG0003886	LOC6540879|XP_001970031.2|DERE	LOC6527074|XP_002088167.2|DYAK
OG0003887	LOC6542611|XP_001968422.2|DERE	LOC6526578|XP_002087686.1|DYAK
OG0003888	LOC6555133|XP_015008857.1|DERE	LOC6537778|XP_002098319.2|DYAK
OG0003889	LOC6541027|XP_001968259.1|DERE	LOC6526396|XP_002087515.1|DYAK
OG0003890	LOC6546472|XP_001971753.1|DERE	LOC6532822|XP_002093559.1|DYAK
OG0003891	LOC6542239|XP_001969575.1|DERE	LOC6527553|XP_002088643.1|DYAK
OG0003892	LOC6543770|XP_001971198.1|DERE	LOC6532444|XP_002093191.1|DYAK
OG0003893	LOC6549648|XP_001974253.1|DERE	LOC6529712|XP_002090705.1|DYAK
OG0003894	LOC6542684|XP_001969976.1|DERE	LOC6527132|XP_002088226.1|DYAK
OG0003895	LOC6547649|XP_001974983.1|DERE	LOC6530719|XP_002091610.1|DYAK
OG0003896	LOC6547646|XP_015012205.2|DERE	LOC6530722|XP_002091613.2|DYAK
OG0003897	LOC6548150|XP_001975224.1|DERE	LOC6531650|XP_002092447.1|DYAK
OG0003898	LOC6549155|XP_001974284.2|DERE	LOC6529681|XP_002090674.2|DYAK
OG0003899	LOC6540774|XP_001968175.1|DERE	LOC6526310|XP_002087432.1|DYAK
OG0003900	LOC6542964|XP_026834033.1|DERE	LOC6526376|XP_002087495.1|DYAK
OG0003901	LOC6542768|XP_001969028.1|DERE	LOC6528937|XP_002089969.1|DYAK
OG0003902	LOC6541494|XP_026834581.1|DERE	LOC6526982|XP_002088078.1|DYAK
OG0003903	LOC6542137|XP_001969675.1|DERE	LOC6527449|XP_002088541.1|DYAK
OG0003904	LOC6543130|XP_001969676.1|DERE	LOC6527450|XP_002088542.1|DYAK
OG0003905	LOC6554488|XP_001981933.1|DERE	LOC6538657|XP_002099177.1|DYAK
OG0003906	LOC6548076|XP_001975168.1|DERE	LOC6531589|XP_002092387.1|DYAK
OG0003907	LOC6543143|XP_001968223.2|DERE	LOC6526357|XP_002087479.1|DYAK
OG0003908	LOC6543357|XP_001968224.2|DERE	LOC6526358|XP_002087480.1|DYAK
OG0003909	LOC6547245|XP_001976131.1|DERE	LOC6529322|XP_039228886.1|DYAK
OG0003910	LOC6553313|XP_001979210.1|DERE	LOC6536021|XP_002096636.2|DYAK
OG0003911	LOC6543406|XP_001968719.1|DERE	LOC6526872|XP_002087972.1|DYAK
OG0003912	LOC6542471|XP_001968982.1|DERE	LOC6528986|XP_002090018.1|DYAK
OG0003913	LOC6540737|XP_015014424.1|DERE	LOC6527542|XP_015053096.1|DYAK
OG0003914	LOC6543116|XP_001969859.1|DERE	LOC6527246|XP_002088340.1|DYAK
OG0003915	LOC26527051|XP_026837507.1|DERE	LOC26536316|XP_015046301.1|DYAK
OG0003916	LOC6541814|XP_001969036.2|DERE	LOC6528929|XP_002089961.1|DYAK
OG0003917	LOC6540683|XP_001968806.3|DERE	LOC6528151|XP_002089217.3|DYAK
OG0003918	LOC6541581|XP_001969789.1|DERE	LOC6527328|XP_002088420.1|DYAK
OG0003919	LOC6541020|XP_001968529.1|DERE	LOC6526685|XP_002087791.1|DYAK
OG0003920	LOC6546659|XP_001974502.1|DERE	LOC6531293|XP_002092097.1|DYAK
OG0003921	LOC6548883|XP_026836841.1|DERE	LOC6530324|XP_002091251.1|DYAK
OG0003922	LOC6542726|XP_001969869.1|DERE	LOC6527236|XP_002088330.1|DYAK
OG0003923	LOC6555818|XP_001982735.1|DERE	LOC6523719|XP_002099594.1|DYAK
OG0003924	LOC6549357|XP_001975786.1|DERE	LOC6529982|XP_002090928.1|DYAK
OG0003925	LOC6540695|XP_026834023.1|DERE	LOC6527597|XP_002088685.1|DYAK
OG0003926	LOC6540592|XP_001968762.1|DERE	LOC6527590|XP_002088678.1|DYAK
OG0003927	LOC6542993|XP_001968372.1|DERE	LOC6526525|XP_002087635.1|DYAK
OG0003928	LOC6543307|XP_001969214.1|DERE	LOC6527754|XP_002088834.1|DYAK
OG0003929	LOC6541978|XP_001969863.1|DERE	LOC6527242|XP_002088336.1|DYAK
OG0003930	LOC6542007|XP_001970101.1|DERE	LOC6527001|XP_002088097.1|DYAK
OG0003931	LOC6541087|XP_026834775.1|DERE	LOC6527049|XP_015053589.1|DYAK
OG0003932	LOC6543217|XP_015014578.1|DERE	LOC6528676|XP_002089718.1|DYAK
OG0003933	LOC6543509|XP_001968714.1|DERE	LOC6526867|XP_002087967.1|DYAK
OG0003934	LOC6543093|XP_001969228.1|DERE	LOC6527776|XP_002088849.1|DYAK
OG0003935	LOC6548753|XP_001975438.1|DERE	LOC6531496|XP_002092295.1|DYAK
OG0003936	LOC6548752|XP_001975437.1|DERE	LOC6531495|XP_002092294.1|DYAK
OG0003937	LOC6541761|XP_001970545.1|DERE	LOC6528503|XP_002089549.2|DYAK
OG0003938	LOC6540624|XP_026834604.1|DERE	LOC6527604|XP_039227710.1|DYAK
OG0003939	LOC6540658|XP_001968780.1|DERE	LOC6528175|XP_002089238.1|DYAK
OG0003940	LOC6540753|XP_001968743.1|DERE	LOC6527610|XP_002088698.1|DYAK
OG0003941	LOC6540873|XP_001968746.1|DERE	LOC6527607|XP_002088695.1|DYAK
OG0003942	LOC6542356|XP_001970211.1|DERE	LOC6526890|XP_002087990.1|DYAK
OG0003943	LOC6540610|XP_001968751.1|DERE	LOC120320426|XP_039227717.1|DYAK
OG0003944	LOC6542202|XP_001969741.1|DERE	LOC6527380|XP_002088472.1|DYAK
OG0003945	LOC6547882|XP_001976426.1|DERE	LOC6531849|XP_002092636.1|DYAK
OG0003946	LOC6549446|XP_001974268.1|DERE	LOC6529697|XP_002090690.1|DYAK
OG0003947	LOC6549151|XP_001974280.1|DERE	LOC6529686|XP_002090679.1|DYAK
OG0003948	LOC6549249|XP_001974434.1|DERE	LOC6529451|XP_002090453.1|DYAK
OG0003949	LOC6549247|XP_001974432.2|DERE	LOC6529449|XP_039228971.1|DYAK
OG0003950	LOC6543455|XP_001969509.1|DERE	LOC6528072|XP_002089139.1|DYAK
OG0003951	LOC6540664|XP_001968878.1|DERE	LOC6528078|XP_039226842.1|DYAK
OG0003952	LOC6541752|XP_001969844.1|DERE	LOC6527260|XP_002088354.3|DYAK
OG0003953	LOC6542728|XP_001970081.1|DERE	LOC6527021|XP_002088116.1|DYAK
OG0003954	LOC6543826|XP_001971876.1|DERE	LOC6532944|XP_002093679.1|DYAK
OG0003955	LOC6542845|XP_001969477.2|DERE	LOC26534710|XP_015054540.1|DYAK
OG0003956	LOC6549290|XP_026835699.1|DERE	LOC6529582|XP_002090576.2|DYAK
OG0003957	LOC6544775|XP_001971681.2|DERE, LOC113563875|XP_026832334.1|DERE, LOC6544777|XP_001971683.1|DERE	LOC6532742|XP_002093484.1|DYAK
OG0003958	LOC6550556|XP_015011240.1|DERE	LOC6524956|XP_039228288.1|DYAK
OG0003959	LOC6547608|XP_001974968.2|DERE	LOC6530736|XP_039228087.1|DYAK
OG0003960	LOC6549689|XP_001978722.1|DERE	LOC6526210|XP_002102019.1|DYAK
OG0003961	LOC6541187|XP_026835167.1|DERE	LOC6526900|XP_015053224.1|DYAK
OG0003962	LOC6540700|XP_001968767.1|DERE	LOC6527585|XP_002088673.1|DYAK
OG0003963	LOC6549378|XP_001974298.1|DERE	LOC6529667|XP_002090660.2|DYAK
OG0003964	LOC6542499|XP_001968560.1|DERE	LOC6526721|XP_002087824.1|DYAK
OG0003965	LOC6542018|XP_026835315.1|DERE	LOC6527653|XP_002088739.3|DYAK
OG0003966	LOC6548517|XP_026838687.1|DERE	LOC6539081|XP_002085972.1|DYAK
OG0003967	LOC6547977|XP_026837090.1|DERE	LOC6530617|XP_039228237.1|DYAK
OG0003968	LOC6547975|XP_026835688.1|DERE	LOC6530619|XP_015052724.1|DYAK
OG0003969	LOC6548136|XP_001975228.1|DERE	LOC6531654|XP_002092451.1|DYAK
OG0003970	LOC6540789|XP_001968172.1|DERE	LOC6526307|XP_039226362.1|DYAK
OG0003971	LOC6541256|XP_026835152.1|DERE	LOC6528003|XP_015054482.1|DYAK
OG0003972	LOC6545901|XP_001972793.2|DERE	LOC6534168|XP_002094852.2|DYAK
OG0003973	LOC6548433|XP_001976685.1|DERE	LOC6532129|XP_002092905.1|DYAK
OG0003974	LOC6546924|XP_001975995.1|DERE	LOC6530200|XP_002091138.1|DYAK
OG0003975	LOC6542747|XP_026834251.1|DERE	LOC6527798|XP_002088871.2|DYAK
OG0003976	LOC6549201|XP_001974240.1|DERE	LOC6529726|XP_002090719.1|DYAK
OG0003977	LOC6541146|XP_001969633.1|DERE	LOC6527496|XP_002088586.1|DYAK
OG0003978	LOC6545255|XP_001973312.1|DERE	LOC6534971|XP_039230934.1|DYAK
OG0003979	LOC6541570|XP_001969963.1|DERE	LOC6527144|XP_002088238.1|DYAK
OG0003980	LOC6553166|XP_001980026.1|DERE	LOC6537211|XP_002097769.1|DYAK
OG0003981	LOC6541665|XP_001969736.1|DERE	LOC6527384|XP_002088476.1|DYAK
OG0003982	LOC6549647|XP_026836840.1|DERE	LOC6529713|XP_002090706.3|DYAK
OG0003983	LOC6541990|XP_001968995.1|DERE	LOC6528974|XP_002090006.1|DYAK
OG0003984	LOC6549440|XP_001974305.1|DERE	LOC6529660|XP_002090653.1|DYAK
OG0003985	LOC26527013|XP_015012897.1|DERE	LOC26535909|XP_015052935.1|DYAK
OG0003986	LOC6543046|XP_001970146.2|DERE	LOC6526958|XP_039226315.1|DYAK
OG0003987	LOC6542815|XP_015014508.1|DERE	LOC6526957|XP_002088053.1|DYAK
OG0003988	LOC6540642|XP_026834780.1|DERE	LOC6527580|XP_002088668.3|DYAK
OG0003989	LOC6542524|XP_001969762.1|DERE	LOC6527356|XP_002088448.1|DYAK
OG0003990	LOC6543402|XP_001968934.1|DERE	LOC6529040|XP_002090071.1|DYAK
OG0003991	LOC6543525|XP_026834628.1|DERE	LOC6526839|XP_002087939.1|DYAK
OG0003992	LOC6543458|XP_026835349.1|DERE	LOC6526835|XP_002087935.1|DYAK
OG0003993	LOC6540639|XP_001968669.1|DERE	LOC6526820|XP_039227098.1|DYAK
OG0003994	LOC6555036|XP_001981407.1|DERE	LOC6538110|XP_002098645.1|DYAK
OG0003995	LOC6549358|XP_001975787.1|DERE	LOC6529983|XP_002090929.1|DYAK
OG0003996	LOC6540744|XP_001970391.1|DERE	LOC6528670|XP_002089712.1|DYAK
OG0003997	LOC6542108|XP_026834060.1|DERE	LOC6526954|XP_002088050.1|DYAK
OG0003998	LOC6549208|XP_026838706.1|DERE	LOC120320444|XP_039227248.1|DYAK
