Orthogroup	DERE.longest_only	DHYD.longest_only
OG0006793	LOC6543963|XP_026832791.1|DERE	LOC111603734|XP_023177218.2|DHYD
OG0006794	LOC6541810|XP_001970729.1|DERE	LOC111601737|XP_023174267.1|DHYD
OG0006795	LOC6543564|XP_001971824.1|DERE	LOC111597514|XP_023168051.2|DHYD
OG0006796	LOC6543884|XP_001973643.1|DERE	LOC111605738|XP_023180207.1|DHYD
OG0006797	LOC6541938|XP_001969431.1|DERE	LOC111592613|XP_023160713.1|DHYD
OG0006798	LOC6544783|XP_001971603.1|DERE	LOC111592763|XP_023160931.2|DHYD
OG0006799	LOC6545767|XP_026832453.1|DERE	LOC111605674|XP_023180107.2|DHYD
OG0006800	LOC6545561|XP_001972687.1|DERE	LOC111593539|XP_023162111.2|DHYD
OG0006801	LOC6549819|XP_001977342.1|DERE	LOC111594060|XP_023162953.1|DHYD
OG0006802	LOC6546600|XP_001975488.1|DERE	LOC111593919|XP_023162760.1|DHYD
OG0006803	LOC6547254|XP_001976140.1|DERE	LOC111599952|XP_023171591.1|DHYD
OG0006804	LOC6543971|XP_015013886.1|DERE	LOC111598677|XP_023169804.2|DHYD
OG0006805	LOC6546708|XP_001975869.2|DERE	LOC111605205|XP_023179390.2|DHYD
OG0006806	LOC6545394|XP_026832606.1|DERE	LOC111604692|XP_023178628.2|DHYD
OG0006807	LOC6545574|XP_015012984.1|DERE	LOC111605095|XP_023179202.1|DHYD
OG0006808	LOC6540618|XP_001970319.1|DERE	LOC111593827|XP_023162628.1|DHYD
OG0006809	LOC6546473|XP_001971754.1|DERE	LOC111601084|XP_023173279.2|DHYD
OG0006810	LOC6544861|XP_026832402.1|DERE	LOC111595119|XP_023164456.1|DHYD
OG0006811	LOC6554252|XP_026839807.1|DERE	LOC111597169|XP_023167501.1|DHYD
OG0006812	LOC6544770|XP_001971676.1|DERE	LOC111601033|XP_023173210.1|DHYD
OG0006813	LOC6551846|XP_026831980.1|DERE	LOC111592872|XP_023161093.1|DHYD
OG0006814	LOC6544795|XP_001972502.1|DERE	LOC111605200|XP_023179376.2|DHYD
OG0006815	LOC6546262|XP_015013349.1|DERE	LOC111601042|XP_023173223.2|DHYD
OG0006816	LOC6546263|XP_001971759.1|DERE	LOC111601114|XP_023173330.2|DHYD
OG0006817	LOC6546481|XP_026833165.1|DERE	LOC111598673|XP_023169799.2|DHYD
OG0006818	LOC6545205|XP_001971066.2|DERE	LOC111604765|XP_023178731.2|DHYD
OG0006819	LOC6545570|XP_026833773.1|DERE	LOC111605063|XP_023179162.1|DHYD
OG0006820	LOC6545575|XP_001973353.1|DERE	LOC111605091|XP_023179198.1|DHYD
OG0006821	LOC6541360|XP_001969860.1|DERE	LOC111592535|XP_023160586.2|DHYD
OG0006822	LOC6547387|XP_001974926.1|DERE	LOC111600660|XP_023172654.1|DHYD
OG0006823	LOC6543631|XP_001973011.1|DERE	LOC111605659|XP_023180090.1|DHYD
OG0006824	LOC6544335|XP_001971986.1|DERE	LOC111601684|XP_023174156.1|DHYD
OG0006825	LOC6544945|XP_001972618.1|DERE	LOC111594912|XP_023164166.2|DHYD
OG0006826	LOC6543938|XP_001973028.2|DERE	LOC111605672|XP_023180105.1|DHYD
OG0006827	LOC6553197|XP_001979158.1|DERE	LOC111603582|XP_023177003.1|DHYD
OG0006828	LOC6543154|XP_001969425.1|DERE	LOC111594391|XP_023163425.1|DHYD
OG0006829	LOC6545193|XP_001972039.1|DERE	LOC111594838|XP_023164070.1|DHYD
OG0006830	LOC6543769|XP_001971197.1|DERE	LOC111596975|XP_030081137.1|DHYD
OG0006831	LOC6545676|XP_001971658.1|DERE	LOC111601554|XP_030081185.1|DHYD
OG0006832	LOC6545390|XP_001971620.1|DERE	LOC111605164|XP_023179317.1|DHYD
OG0006833	LOC6543731|XP_026833270.1|DERE	LOC111598788|XP_030081797.1|DHYD
OG0006834	LOC6555409|XP_026835312.1|DERE	LOC111595133|XP_023164473.2|DHYD, LOC111595134|XP_023164474.2|DHYD
OG0006835	LOC6543669|XP_001971367.1|DERE	LOC111601732|XP_023174222.2|DHYD
OG0006836	LOC6546375|XP_001971320.1|DERE	LOC111597522|XP_023168064.2|DHYD
OG0006837	LOC6543827|XP_001971877.1|DERE	LOC111597425|XP_023167891.2|DHYD
OG0006838	LOC6546082|XP_015013215.1|DERE	LOC111598717|XP_023169877.1|DHYD
OG0006839	LOC6543753|XP_001971871.1|DERE	LOC111597418|XP_023167882.1|DHYD
OG0006840	LOC6540916|XP_001970026.2|DERE	LOC111596312|XP_023166243.1|DHYD
OG0006841	LOC6544206|XP_001971899.2|DERE	LOC111591930|XP_023159628.2|DHYD
OG0006842	LOC6546260|XP_001971772.1|DERE	LOC111601580|XP_023174003.2|DHYD
OG0006843	LOC6555720|XP_001982564.1|DERE	LOC111596818|XP_023166953.1|DHYD
OG0006844	LOC6552037|XP_001980682.1|DERE	LOC111601792|XP_023174331.1|DHYD
OG0006845	LOC6543910|XP_015014017.1|DERE	LOC111603731|XP_023177209.1|DHYD
OG0006846	LOC6544846|XP_026833512.1|DERE	LOC111601107|XP_023173321.2|DHYD
OG0006847	LOC6544843|XP_001971533.2|DERE	LOC111601034|XP_023173213.2|DHYD
OG0006848	LOC6547837|XP_001975048.2|DERE	LOC111593568|XP_023162198.2|DHYD
OG0006849	LOC6545737|XP_001971631.3|DERE	LOC111605161|XP_023179314.1|DHYD
OG0006850	LOC6545736|XP_001971630.2|DERE	LOC111605176|XP_030081461.1|DHYD
OG0006851	LOC6545733|XP_015013771.1|DERE	LOC111605168|XP_023179324.2|DHYD
OG0006852	LOC6542281|XP_026835414.1|DERE	LOC111599062|XP_030080877.1|DHYD
OG0006853	LOC6545802|XP_015013782.1|DERE	LOC111592823|XP_023161016.2|DHYD
OG0006854	LOC6541491|XP_026834486.1|DERE	LOC111597684|XP_023168282.2|DHYD
OG0006855	LOC6545312|XP_001972554.1|DERE	LOC111595101|XP_023164435.2|DHYD
OG0006856	LOC6547157|XP_001974685.2|DERE	LOC111602380|XP_023175164.1|DHYD
OG0006857	LOC6542839|XP_026834703.1|DERE	LOC111600900|XP_030080970.1|DHYD
OG0006858	LOC6543607|XP_001971393.1|DERE	LOC111603041|XP_023176239.2|DHYD
OG0006859	LOC6541773|XP_026835280.1|DERE	LOC111593818|XP_023162616.2|DHYD
OG0006860	LOC6547347|XP_001976180.1|DERE	LOC111593302|XP_023161752.1|DHYD
OG0006861	LOC6546669|XP_015011629.1|DERE	LOC111605209|XP_023179394.1|DHYD
OG0006862	LOC6544979|XP_015013756.1|DERE	LOC111599786|XP_030079292.1|DHYD
OG0006863	LOC6550117|XP_001977654.1|DERE	LOC111593036|XP_023161370.2|DHYD
OG0006864	LOC6546628|XP_001975844.1|DERE	LOC111593873|XP_023162709.2|DHYD
OG0006865	LOC6552244|XP_001979756.2|DERE	LOC111601468|XP_023173819.1|DHYD, LOC115482814|XP_030078838.1|DHYD
OG0006866	LOC6546657|XP_001974500.1|DERE	LOC111593921|XP_023162763.2|DHYD
OG0006867	LOC26526411|XP_015012800.2|DERE	LOC111605365|XP_023179612.2|DHYD
OG0006868	LOC6546666|XP_001974578.1|DERE	LOC111605347|XP_023179590.2|DHYD
OG0006869	LOC6549520|XP_026835829.1|DERE	LOC111595317|XP_030080963.1|DHYD, LOC115483381|XP_030080964.1|DHYD
OG0006870	LOC6547349|XP_001976182.3|DERE	LOC111599347|XP_030080978.1|DHYD
OG0006871	LOC6541868|XP_001970510.1|DERE	LOC111600793|XP_023172851.2|DHYD
OG0006872	LOC6542038|XP_001970591.1|DERE	LOC111604122|XP_023177800.1|DHYD
OG0006873	LOC6547928|XP_015012228.1|DERE	LOC111604145|XP_023177835.2|DHYD
OG0006874	LOC26526761|XP_026838671.1|DERE	LOC111593146|XP_023161514.2|DHYD
OG0006875	LOC6549233|XP_001974358.1|DERE	LOC111595781|XP_023165433.1|DHYD
OG0006876	LOC6547952|XP_026837034.1|DERE	LOC111600008|XP_023171678.2|DHYD
OG0006877	LOC26526950|XP_015015582.1|DERE	LOC111599159|XP_023170499.1|DHYD
OG0006878	LOC6540673|XP_026834135.1|DERE	LOC111602297|XP_030079033.1|DHYD
OG0006879	LOC6548494|XP_026836247.1|DERE	LOC111593908|XP_023162747.2|DHYD
OG0006880	LOC6543080|XP_001969033.1|DERE	LOC111602525|XP_030079273.1|DHYD
OG0006881	LOC6540632|XP_015015092.1|DERE	LOC111594103|XP_023163025.2|DHYD
OG0006882	LOC6547555|XP_001976176.1|DERE	LOC111604092|XP_023177757.2|DHYD
OG0006883	LOC6548600|XP_001973945.1|DERE	LOC111592061|XP_023159831.2|DHYD
OG0006884	LOC113564054|XP_026834233.1|DERE	LOC111603910|XP_023177502.1|DHYD
OG0006885	LOC6541525|XP_015014899.1|DERE	LOC111600665|XP_023172664.1|DHYD
OG0006886	LOC6554560|XP_001982164.1|DERE	LOC111598258|XP_023169199.2|DHYD
OG0006887	LOC6555656|XP_001982569.2|DERE	LOC111605340|XP_023179581.2|DHYD
OG0006888	LOC6541730|XP_001969478.1|DERE	LOC111603870|XP_023177445.1|DHYD
OG0006889	LOC6548599|XP_001973944.1|DERE	LOC111592071|XP_023159845.1|DHYD
OG0006890	LOC6543523|XP_001968723.1|DERE	LOC111605471|XP_023179755.2|DHYD
OG0006891	LOC6543304|XP_001969787.1|DERE	LOC111603763|XP_023177263.2|DHYD
OG0006892	LOC6543219|XP_001968229.1|DERE	LOC111599099|XP_023170408.1|DHYD
OG0006893	LOC6540830|XP_001968135.1|DERE	LOC111602481|XP_023175311.2|DHYD
OG0006894	LOC6540849|XP_026835084.1|DERE	LOC111602480|XP_023175309.1|DHYD
OG0006895	LOC26526319|XP_015011450.1|DERE	LOC111596480|XP_023166506.2|DHYD
OG0006896	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE	LOC111596197|XP_023166076.1|DHYD
OG0006897	LOC6543004|XP_026835159.1|DERE	LOC111603856|XP_023177424.2|DHYD
OG0006898	LOC6549235|XP_026835901.1|DERE	LOC111595759|XP_023165399.1|DHYD
OG0006899	LOC6543090|XP_001968367.1|DERE	LOC111599320|XP_023170703.2|DHYD
OG0006900	LOC6551308|XP_001977096.1|DERE	LOC111602844|XP_023175924.1|DHYD
OG0006901	LOC6543189|XP_001968155.1|DERE	LOC111602473|XP_023175303.1|DHYD
OG0006902	LOC6550324|XP_001976772.1|DERE	LOC111601619|XP_023174054.1|DHYD
OG0006903	LOC6554662|XP_001981342.3|DERE	LOC111604252|XP_023178007.2|DHYD
OG0006904	LOC6540939|XP_001969581.1|DERE	LOC111594657|XP_023163826.1|DHYD
OG0006905	LOC6549637|XP_001974443.1|DERE	LOC111601889|XP_023174499.2|DHYD
OG0006906	LOC6549328|XP_001974333.1|DERE	LOC111601950|XP_023174574.1|DHYD
OG0006907	LOC6548699|XP_026837049.1|DERE	LOC111605574|XP_023179928.2|DHYD
OG0006908	LOC6542294|XP_001968933.1|DERE	LOC111598932|XP_023170174.1|DHYD
OG0006909	LOC6543396|XP_001969452.1|DERE	LOC111597788|XP_023168431.1|DHYD
OG0006910	LOC6540668|XP_001970306.1|DERE	LOC111600498|XP_023172397.1|DHYD
OG0006911	LOC6550446|XP_015011155.1|DERE	LOC111602806|XP_023175866.1|DHYD
OG0006912	LOC6549202|XP_001974241.1|DERE	LOC111594104|XP_023163026.2|DHYD
OG0006913	LOC6542749|XP_001970148.1|DERE	LOC111601293|XP_023173575.1|DHYD
OG0006914	LOC6544823|XP_001972659.1|DERE	LOC111599858|XP_023171446.2|DHYD
OG0006915	LOC6542512|XP_026835509.1|DERE	LOC111596131|XP_023165972.1|DHYD
OG0006916	LOC6542390|XP_001969609.1|DERE	LOC111594769|XP_023163986.2|DHYD
OG0006917	LOC6542173|XP_026834050.1|DERE	LOC111600633|XP_023172608.1|DHYD
OG0006918	LOC6543206|XP_001968989.1|DERE	LOC111596334|XP_023166269.1|DHYD
OG0006919	LOC6541446|XP_026834444.1|DERE	LOC111603881|XP_023177464.2|DHYD
OG0006920	LOC6541707|XP_015014467.1|DERE	LOC111592536|XP_023160587.2|DHYD
OG0006921	LOC6540897|XP_026835321.1|DERE	LOC111601364|XP_030080320.1|DHYD
OG0006922	LOC6541967|XP_001969630.1|DERE	LOC111592569|XP_023160635.2|DHYD
OG0006923	LOC6542859|XP_001968623.1|DERE	LOC111605470|XP_023179754.1|DHYD
OG0006924	LOC6548269|XP_001973863.1|DERE	LOC111592063|XP_023159833.1|DHYD
OG0006925	LOC6554631|XP_026831514.1|DERE	LOC111604261|XP_023178023.1|DHYD
OG0006926	LOC6542079|XP_015015274.1|DERE	LOC111599355|XP_023170753.2|DHYD
OG0006927	LOC6542142|XP_001968415.1|DERE	LOC111599340|XP_023170732.2|DHYD
OG0006928	LOC6541684|XP_001968411.2|DERE	LOC111599314|XP_023170692.1|DHYD
OG0006929	LOC6542288|XP_001968115.1|DERE	LOC111596008|XP_023165791.2|DHYD
OG0006930	LOC6543475|XP_001968707.2|DERE	LOC111601884|XP_023174494.2|DHYD, LOC111601872|XP_023174481.1|DHYD
OG0006931	LOC6541461|XP_001969766.1|DERE	LOC111602446|XP_023175272.2|DHYD
OG0006932	LOC6543056|XP_001969461.1|DERE	LOC111592624|XP_023160727.1|DHYD
OG0006933	LOC6542526|XP_001969457.1|DERE	LOC111592601|XP_023160694.1|DHYD
OG0006934	LOC6551920|XP_026832032.1|DERE	LOC111600245|XP_023172052.2|DHYD
OG0006935	LOC6541397|XP_015015364.1|DERE	LOC111600431|XP_023172295.2|DHYD
OG0006936	LOC6540848|XP_026835108.1|DERE	LOC111592570|XP_023160639.2|DHYD
OG0006937	LOC6541319|XP_001969429.1|DERE	LOC111594696|XP_023163883.1|DHYD
OG0006938	LOC6542074|XP_001969363.1|DERE	LOC111599973|XP_023171635.2|DHYD
OG0006939	LOC6550925|XP_001976980.1|DERE	LOC111596788|XP_023166908.2|DHYD
OG0006940	LOC6542519|XP_001970156.2|DERE	LOC111600716|XP_023172745.2|DHYD
OG0006941	LOC6542041|XP_026835254.1|DERE	LOC111596136|XP_023165980.2|DHYD
OG0006942	LOC6547459|XP_026836815.1|DERE	LOC111599356|XP_023170759.1|DHYD
OG0006943	LOC6547630|XP_001976265.2|DERE	LOC111601198|XP_023173454.2|DHYD
OG0006944	LOC6541703|XP_001968312.3|DERE	LOC111596366|XP_023166331.1|DHYD
OG0006945	LOC6549299|XP_001974373.1|DERE	LOC111595417|XP_023164907.1|DHYD
OG0006946	LOC6553570|XP_015009864.1|DERE	LOC111594454|XP_023163516.1|DHYD
OG0006947	LOC6541257|XP_001968926.1|DERE	LOC111598941|XP_023170187.1|DHYD
OG0006948	LOC6549112|XP_026836011.1|DERE	LOC111600396|XP_023172243.1|DHYD
OG0006949	LOC6541569|XP_001968677.1|DERE	LOC111599162|XP_023170504.1|DHYD
OG0006950	LOC6542353|XP_026835069.1|DERE	LOC111592051|XP_023159818.1|DHYD
OG0006951	LOC6540696|XP_015014542.1|DERE	LOC111600125|XP_023171861.2|DHYD
OG0006952	LOC6553680|XP_001980377.1|DERE	LOC111596036|XP_023165842.1|DHYD
OG0006953	LOC6543604|XP_001971390.1|DERE	LOC111603036|XP_023176233.1|DHYD
OG0006954	LOC6542458|XP_001969710.3|DERE	LOC111595842|XP_023165520.1|DHYD
OG0006955	LOC6553756|XP_001979416.1|DERE	LOC111600635|XP_023172609.1|DHYD
OG0006956	LOC6542127|XP_001968517.2|DERE	LOC111599467|XP_023170905.2|DHYD
OG0006957	LOC6542322|XP_001969576.1|DERE	LOC111594674|XP_023163852.2|DHYD
OG0006958	LOC6548209|XP_001976488.1|DERE	LOC111600036|XP_023171722.2|DHYD
OG0006959	LOC6545235|XP_026833314.1|DERE	LOC111601081|XP_023173275.1|DHYD
OG0006960	LOC6540968|XP_001970295.1|DERE	LOC111598947|XP_023170196.2|DHYD
OG0006961	LOC6549254|XP_026836452.1|DERE	LOC111594210|XP_023163177.2|DHYD
OG0006962	LOC6541369|XP_001968483.1|DERE	LOC111602236|XP_023174990.2|DHYD
OG0006963	LOC6541549|XP_001969400.2|DERE	LOC111603972|XP_023177583.2|DHYD
OG0006964	LOC6541663|XP_026835047.1|DERE	LOC111603925|XP_023177519.1|DHYD
OG0006965	LOC6549173|XP_001974362.2|DERE	LOC111595768|XP_023165418.2|DHYD
OG0006966	LOC6549040|XP_001974159.1|DERE	LOC111601184|XP_023173433.1|DHYD
OG0006967	LOC6547092|XP_001974931.1|DERE	LOC111602110|XP_023174821.2|DHYD
OG0006968	LOC6546938|XP_001976047.1|DERE	LOC111600601|XP_023172562.2|DHYD
OG0006969	LOC6543778|XP_001972313.1|DERE	LOC111597548|XP_023168112.1|DHYD
OG0006970	LOC6554355|XP_001981530.1|DERE	LOC111603473|XP_023176830.1|DHYD
OG0006971	LOC6542999|XP_001968251.1|DERE	LOC111599093|XP_023170401.2|DHYD
OG0006972	LOC6541548|XP_015014906.1|DERE	LOC111592606|XP_023160703.1|DHYD
OG0006973	LOC6542495|XP_001968110.2|DERE	LOC111594078|XP_023162988.2|DHYD
OG0006974	LOC6540908|XP_001970027.1|DERE	LOC111596313|XP_023166245.1|DHYD
OG0006975	LOC6540727|XP_001968763.1|DERE	LOC111599364|XP_023170764.1|DHYD
OG0006976	LOC6540742|XP_001968842.2|DERE	LOC111602285|XP_030079103.1|DHYD
OG0006977	LOC6547195|XP_001974742.3|DERE	LOC111593290|XP_023161734.2|DHYD
OG0006978	LOC6549635|XP_001974441.1|DERE	LOC111594940|XP_023164201.2|DHYD
OG0006979	LOC6540811|XP_026834218.1|DERE	LOC111599051|XP_023170337.2|DHYD
OG0006980	LOC6541273|XP_026834227.1|DERE	LOC111596263|XP_023166167.1|DHYD
OG0006981	LOC6542842|XP_026834030.1|DERE	LOC111603905|XP_023177491.2|DHYD
OG0006982	LOC6548862|XP_001974050.1|DERE	LOC111602311|XP_023175080.1|DHYD
OG0006983	LOC6542314|XP_001968116.2|DERE	LOC111592067|XP_023159837.1|DHYD
OG0006984	LOC6547505|XP_026836975.1|DERE	LOC111596373|XP_023166344.1|DHYD
OG0006985	LOC6541706|XP_001970252.1|DERE	LOC111601937|XP_023174559.1|DHYD
OG0006986	LOC6543511|XP_001968709.1|DERE	LOC111595191|XP_023164542.1|DHYD
OG0006987	LOC6543344|XP_001970728.1|DERE	LOC111601469|XP_023173859.1|DHYD
OG0006988	LOC6549301|XP_001974375.1|DERE	LOC111595416|XP_023164906.2|DHYD
OG0006989	LOC6543000|XP_001969716.2|DERE	LOC111599060|XP_023170349.1|DHYD
OG0006990	LOC6548958|XP_026835918.1|DERE	LOC111601867|XP_030080336.1|DHYD
OG0006991	LOC6555122|XP_001981043.1|DERE	LOC111597112|XP_023167843.2|DHYD
OG0006992	LOC6540725|XP_015015324.1|DERE	LOC111599310|XP_030079237.1|DHYD
OG0006993	LOC6549219|XP_026836905.1|DERE	LOC111595194|XP_030079245.1|DHYD
OG0006994	LOC6542784|XP_001970239.1|DERE	LOC111594944|XP_023164206.2|DHYD
OG0006995	LOC6541871|XP_001969635.1|DERE	LOC111592567|XP_023160632.1|DHYD
OG0006996	LOC6541156|XP_026835004.1|DERE	LOC111592555|XP_023160614.1|DHYD
OG0006998	LOC6555322|XP_001981883.1|DERE	LOC111600840|XP_023172913.1|DHYD
OG0006999	LOC6542160|XP_001968317.1|DERE	LOC111596300|XP_023166226.2|DHYD
OG0007000	LOC6543427|XP_001968164.2|DERE	LOC111599137|XP_023170468.2|DHYD
OG0007001	LOC6546820|XP_001975930.1|DERE	LOC111597899|XP_023168603.1|DHYD
OG0007002	LOC6549490|XP_026836964.1|DERE	LOC111592664|XP_030079030.1|DHYD
OG0007003	LOC6549169|XP_015012384.1|DERE	LOC111601253|XP_023173520.1|DHYD
OG0007004	LOC6543152|XP_026834587.1|DERE	LOC111595518|XP_023165066.2|DHYD
OG0007005	LOC6549256|XP_026836451.1|DERE	LOC111594216|XP_023163183.2|DHYD
OG0007006	LOC6543530|XP_026834765.1|DERE	LOC111602293|XP_023175062.2|DHYD
OG0007007	LOC6542820|XP_001969475.1|DERE	LOC111592674|XP_023160809.1|DHYD
OG0007008	LOC6541792|XP_001968667.1|DERE	LOC111599177|XP_023170529.2|DHYD
OG0007009	LOC6542400|XP_001969460.1|DERE	LOC111592602|XP_023160695.1|DHYD
OG0007010	LOC6549294|XP_015012076.1|DERE	LOC111595550|XP_023165106.2|DHYD
OG0007011	LOC6552521|XP_026839792.1|DERE	LOC111602617|XP_023175547.1|DHYD
OG0007012	LOC6540804|XP_001968729.1|DERE	LOC111601958|XP_023174603.1|DHYD
OG0007013	LOC6542931|XP_026835095.1|DERE	LOC111596296|XP_023166220.2|DHYD
OG0007014	LOC6542939|XP_026835050.1|DERE	LOC111596278|XP_023166191.2|DHYD
OG0007015	LOC113563684|XP_026835629.1|DERE, LOC6542029|XP_015015167.1|DERE	LOC111603903|XP_023177489.2|DHYD
OG0007016	LOC6541920|XP_026834324.1|DERE	LOC111594106|XP_023163029.1|DHYD
OG0007017	LOC6541376|XP_015015170.1|DERE	LOC111602209|XP_023174949.1|DHYD
OG0007018	LOC6542101|XP_015014943.1|DERE	LOC111603909|XP_023177497.2|DHYD
OG0007019	LOC6548607|XP_026838672.1|DERE	LOC111592085|XP_030079078.1|DHYD
OG0007020	LOC6548874|XP_026839457.1|DERE	LOC111603772|XP_023177275.2|DHYD
OG0007021	LOC6542718|XP_001968218.1|DERE	LOC111599158|XP_023170497.1|DHYD
OG0007022	LOC6541224|XP_001968622.1|DERE	LOC111605474|XP_023179770.2|DHYD
OG0007023	LOC6543017|XP_026834898.1|DERE	LOC111594698|XP_023163887.1|DHYD
OG0007024	LOC6551960|XP_001979686.1|DERE	LOC111601374|XP_023173681.1|DHYD
OG0007025	LOC6550935|XP_001976973.1|DERE	LOC111602825|XP_023175904.2|DHYD
OG0007026	LOC6540779|XP_001968173.1|DERE	LOC111599072|XP_023170368.2|DHYD
OG0007027	LOC6540985|XP_001968516.1|DERE	LOC111595802|XP_023165459.2|DHYD
OG0007028	LOC6543319|XP_026835323.1|DERE	LOC111596118|XP_023165951.2|DHYD
OG0007029	LOC6547634|XP_001976269.1|DERE	LOC111601180|XP_023173426.2|DHYD
OG0007030	LOC6549903|XP_001977379.1|DERE	LOC111593070|XP_023161416.1|DHYD
OG0007031	LOC6542847|XP_026838612.1|DERE	LOC111594639|XP_023163801.1|DHYD
OG0007032	LOC6544062|XP_001973691.1|DERE	LOC111597445|XP_023167932.2|DHYD
OG0007033	LOC6540653|XP_026834098.1|DERE	LOC111600366|XP_023172211.1|DHYD
OG0007034	LOC6543127|XP_001968457.1|DERE	LOC111596058|XP_023165874.1|DHYD
OG0007035	LOC6551133|XP_001978247.1|DERE	LOC111595625|XP_023165203.1|DHYD
OG0007036	LOC6545755|XP_026833101.1|DERE	LOC111600955|XP_023173103.2|DHYD
OG0007037	LOC6555114|XP_001982256.1|DERE	LOC111595895|XP_023165603.1|DHYD
OG0007038	LOC6547404|XP_026836022.1|DERE	LOC111593749|XP_023162512.2|DHYD
OG0007039	LOC6542781|XP_001969068.3|DERE	LOC111600090|XP_023171842.2|DHYD, LOC115482830|XP_030078924.1|DHYD
OG0007040	LOC6542751|XP_001969740.1|DERE	LOC111591949|XP_023159650.2|DHYD
OG0007041	LOC6548790|XP_026839452.1|DERE	LOC111592509|XP_023160501.1|DHYD
OG0007042	LOC6541957|XP_015015018.1|DERE	LOC111593763|XP_023162549.1|DHYD
OG0007043	LOC6552203|XP_026832394.1|DERE	LOC111603564|XP_023176973.2|DHYD
OG0007044	LOC6542672|XP_001970144.2|DERE	LOC111602345|XP_023175127.2|DHYD
OG0007045	LOC6553934|XP_001979485.1|DERE	LOC111596704|XP_023166790.2|DHYD
OG0007046	LOC6552373|XP_001978884.1|DERE	LOC111604833|XP_023178829.2|DHYD
OG0007047	LOC6540606|XP_001968773.1|DERE	LOC111596103|XP_023165933.1|DHYD
OG0007048	LOC6542319|XP_026834521.1|DERE	LOC111594789|XP_023164013.1|DHYD
OG0007049	LOC6541856|XP_001968668.1|DERE	LOC111599154|XP_023170493.1|DHYD
OG0007050	LOC6543292|XP_001970149.1|DERE	LOC111601032|XP_023173214.1|DHYD
OG0007051	LOC6541381|XP_026835086.1|DERE	LOC111597797|XP_030080278.1|DHYD
OG0007052	LOC6550110|XP_026837408.1|DERE	LOC111597285|XP_023167668.1|DHYD
OG0007053	LOC6552892|XP_001980000.1|DERE	LOC111598632|XP_023169742.2|DHYD
OG0007054	LOC6548404|XP_001976670.1|DERE	LOC111593835|XP_023162641.2|DHYD
OG0007055	LOC6548530|XP_015011712.1|DERE	LOC111598461|XP_030081068.1|DHYD
OG0007056	LOC26526422|XP_015014275.1|DERE	LOC111599282|XP_023170648.2|DHYD
OG0007057	LOC6550111|XP_001977602.1|DERE	LOC111596719|XP_023166809.1|DHYD
OG0007058	LOC6550585|XP_001976743.1|DERE	LOC111605345|XP_023179587.1|DHYD
OG0007059	LOC6541479|XP_001970194.1|DERE	LOC111595840|XP_023165518.2|DHYD
OG0007060	LOC6541295|XP_001970191.2|DERE	LOC111595837|XP_030079242.1|DHYD
OG0007061	LOC6541203|XP_026835030.1|DERE	LOC111595854|XP_023165536.2|DHYD
OG0007062	LOC6540955|XP_001968142.1|DERE	LOC111602530|XP_030079174.1|DHYD
OG0007063	LOC6540694|XP_001970305.1|DERE	LOC111600542|XP_023172457.1|DHYD
OG0007064	LOC6541042|XP_001970353.1|DERE	LOC111603436|XP_023176793.1|DHYD
OG0007065	LOC6546165|XP_001972862.1|DERE	LOC111595997|XP_023165764.2|DHYD
OG0007066	LOC6546063|XP_001972804.1|DERE	LOC111595109|XP_023164442.1|DHYD
OG0007067	LOC6543285|XP_001969903.1|DERE	LOC111601280|XP_023173567.2|DHYD
OG0007068	LOC6541522|XP_001969373.1|DERE	LOC111603945|XP_023177542.2|DHYD
OG0007069	LOC6540795|XP_001969597.2|DERE	LOC111600434|XP_023172294.2|DHYD
OG0007070	LOC6546724|XP_001975877.1|DERE	LOC111593556|XP_023162180.2|DHYD
OG0007071	LOC6548616|XP_001976702.1|DERE	LOC111605379|XP_023179634.1|DHYD
OG0007072	LOC6552016|XP_001978781.1|DERE	LOC111598323|XP_023169289.2|DHYD
OG0007073	LOC6542022|XP_001968665.1|DERE	LOC111599149|XP_023170487.1|DHYD
OG0007074	LOC6548385|XP_001976466.1|DERE	LOC111601218|XP_023173481.2|DHYD
OG0007075	LOC6541377|XP_015015190.1|DERE	LOC111605553|XP_023179884.2|DHYD
OG0007076	LOC6549414|XP_001975647.1|DERE	LOC111593282|XP_023161722.1|DHYD
OG0007077	LOC6542658|XP_001969919.1|DERE	LOC111601558|XP_023173972.1|DHYD
OG0007078	LOC6542464|XP_001968513.2|DERE	LOC111595804|XP_023165461.2|DHYD
OG0007079	LOC6541486|XP_001968512.1|DERE	LOC111595829|XP_023165503.2|DHYD
OG0007080	LOC6542128|XP_026835046.1|DERE	LOC111600443|XP_023172301.1|DHYD
OG0007081	LOC6540950|XP_001970020.1|DERE	LOC111596295|XP_023166219.1|DHYD
OG0007082	LOC6542327|XP_001968117.2|DERE	LOC111596005|XP_023165783.2|DHYD
OG0007083	LOC6541542|XP_001969757.1|DERE	LOC111599373|XP_023170777.1|DHYD
OG0007084	LOC6549999|XP_001977465.2|DERE	LOC111597236|XP_023167596.2|DHYD
OG0007085	LOC6543180|XP_026834887.1|DERE	LOC111596309|XP_023166236.2|DHYD
OG0007086	LOC6541466|XP_001969044.1|DERE	LOC111602539|XP_023175437.2|DHYD
OG0007087	LOC6545999|XP_001972811.2|DERE	LOC111592336|XP_023160231.2|DHYD
