Orthogroup	DERE.longest_only	DFIC.longest_only
OG0005716	LOC6552514|XP_015010041.1|DERE	LOC108099456|XP_017058487.1|DFIC
OG0005717	LOC6552293|XP_001978890.1|DERE	LOC108090200|XP_017044277.1|DFIC
OG0005718	LOC6552882|XP_001979982.1|DERE	LOC108098917|XP_017057610.1|DFIC
OG0005719	LOC6554139|XP_001981691.1|DERE	LOC108095878|XP_017052675.1|DFIC
OG0005720	LOC6552004|XP_001979703.1|DERE	LOC108087076|XP_017039743.1|DFIC
OG0005721	LOC6554399|XP_001981695.1|DERE	LOC108095943|XP_017052768.1|DFIC
OG0005722	LOC6552663|XP_001979171.1|DERE	LOC108093541|XP_017049122.1|DFIC
OG0005723	LOC6552397|XP_001978923.1|DERE	LOC108090236|XP_017044323.1|DFIC
OG0005724	LOC6547758|XP_001974881.1|DERE	LOC108094868|XP_017051179.1|DFIC
OG0005725	LOC6552225|XP_001979746.1|DERE	LOC108092188|XP_017047204.1|DFIC
OG0005726	LOC6551352|XP_001977055.1|DERE	LOC108097795|XP_017055815.1|DFIC
OG0005727	LOC6553196|XP_026834169.1|DERE	LOC108098567|XP_017057075.1|DFIC
OG0005728	LOC6551984|XP_001980792.1|DERE	LOC108098795|XP_017057424.1|DFIC
OG0005729	LOC6552129|XP_026833182.1|DERE	LOC108098788|XP_017057412.1|DFIC
OG0005730	LOC6552432|XP_001980888.1|DERE	LOC108099602|XP_017058709.1|DFIC
OG0005731	LOC6552431|XP_026832104.1|DERE	LOC108099601|XP_017058707.1|DFIC
OG0005732	LOC6553790|XP_001980489.1|DERE	LOC108088031|XP_017041151.1|DFIC
OG0005733	LOC6553789|XP_026831584.1|DERE	LOC108088030|XP_017041148.1|DFIC
OG0005734	LOC6555272|XP_001981837.2|DERE	LOC108095806|XP_017052564.1|DFIC
OG0005735	LOC6551752|XP_015009503.1|DERE	LOC108091385|XP_017046056.1|DFIC
OG0005736	LOC6552788|XP_001978974.1|DERE	LOC108090143|XP_017044178.1|DFIC
OG0005737	LOC6552124|XP_001980785.1|DERE	LOC108098790|XP_017057417.1|DFIC
OG0005738	LOC26525995|XP_026839710.1|DERE	LOC108102056|XP_017062172.1|DFIC
OG0005739	LOC6554063|XP_026832974.1|DERE	LOC108102052|XP_017062167.1|DFIC
OG0005740	LOC6555087|XP_001981398.1|DERE	LOC108088391|XP_017041629.1|DFIC
OG0005741	LOC6552603|XP_001978996.1|DERE	LOC108090220|XP_017044302.1|DFIC
OG0005742	LOC6551933|XP_026837407.1|DERE	LOC108087289|XP_017040087.1|DFIC
OG0005743	LOC6552762|XP_001980951.1|DERE	LOC108099552|XP_017058624.1|DFIC
OG0005744	LOC6552463|XP_001980881.1|DERE	LOC108099524|XP_017058580.1|DFIC
OG0005745	LOC6552388|XP_015009478.1|DERE	LOC108090103|XP_017044106.1|DFIC
OG0005746	LOC6552391|XP_001978909.1|DERE	LOC108090087|XP_017044077.1|DFIC
OG0005747	LOC6552485|XP_026839680.1|DERE	LOC108090212|XP_017044292.1|DFIC
OG0005748	LOC26526744|XP_015010520.1|DERE	LOC108087347|XP_017040175.1|DFIC
OG0005749	LOC6551152|XP_001978361.1|DERE	LOC108091174|XP_017045712.1|DFIC
OG0005750	LOC6552741|XP_001978985.1|DERE	LOC108090187|XP_017044263.1|DFIC
OG0005751	LOC6544227|XP_001973043.1|DERE	LOC108089387|XP_017043059.1|DFIC
OG0005752	LOC6548770|XP_001975425.2|DERE	LOC108093726|XP_017049426.1|DFIC
OG0005753	LOC6543469|XP_001968685.1|DERE	LOC108101286|XP_017061074.1|DFIC
OG0005754	LOC6547997|XP_001975276.1|DERE	LOC108093715|XP_017049409.1|DFIC
OG0005755	LOC6548133|XP_001976510.1|DERE	LOC108090944|XP_017045369.1|DFIC
OG0005756	LOC6551993|XP_001980801.1|DERE	LOC108098947|XP_017057644.1|DFIC
OG0005757	LOC6552761|XP_015009708.2|DERE	LOC108099553|XP_017058625.1|DFIC
OG0005758	LOC6552297|XP_026834886.1|DERE	LOC108090182|XP_017044256.1|DFIC
OG0005759	LOC6552364|XP_001980772.1|DERE	LOC108098825|XP_017057470.1|DFIC
OG0005760	LOC6554039|XP_026833010.1|DERE	LOC108102051|XP_017062165.1|DFIC
OG0005761	LOC6553832|XP_001979497.1|DERE	LOC108101087|XP_017060777.1|DFIC
OG0005762	LOC6553514|XP_001979345.1|DERE	LOC108098520|XP_017056979.1|DFIC
OG0005763	LOC6541253|XP_001970750.1|DERE	LOC108094261|XP_017050215.1|DFIC
OG0005764	LOC6552746|XP_001978990.1|DERE	LOC108090160|XP_017044215.1|DFIC
OG0005765	LOC6552745|XP_026831650.1|DERE	LOC108090156|XP_017044202.1|DFIC
OG0005766	LOC6551886|XP_026832470.1|DERE	LOC108087220|XP_017039983.1|DFIC
OG0005767	LOC6553690|XP_026838372.1|DERE	LOC108093350|XP_017048848.1|DFIC
OG0005768	LOC6551535|XP_026837395.1|DERE	LOC108097137|XP_017054723.1|DFIC
OG0005770	LOC6553126|XP_001980071.1|DERE	LOC108096366|XP_017053410.1|DFIC
OG0005771	LOC6554469|XP_001981305.1|DERE	LOC108088399|XP_017041641.1|DFIC
OG0005772	LOC6552922|XP_001980995.1|DERE	LOC108097648|XP_017055568.1|DFIC
OG0005773	LOC6553148|XP_001980138.1|DERE	LOC108096256|XP_017053204.1|DFIC
OG0005774	LOC6553857|XP_001980561.1|DERE	LOC108102034|XP_017062143.1|DFIC
OG0005775	LOC6545858|XP_001973397.1|DERE	LOC108100349|XP_017059665.1|DFIC
OG0005776	LOC6545920|XP_001972733.2|DERE	LOC108086929|XP_017039523.1|DFIC
OG0005777	LOC6543156|XP_001969215.3|DERE	LOC108100962|XP_017060602.1|DFIC
OG0005778	LOC6552642|XP_026831885.1|DERE	LOC108099363|XP_017058338.1|DFIC
OG0005779	LOC6553002|XP_001980062.1|DERE	LOC108097258|XP_017054939.1|DFIC
OG0005780	LOC6544657|XP_001972486.1|DERE	LOC108100286|XP_017059569.1|DFIC
OG0005781	LOC6543811|XP_001972360.1|DERE	LOC108100217|XP_017059483.1|DFIC
OG0005782	LOC6543808|XP_026833744.1|DERE	LOC108100499|XP_017059934.1|DFIC
OG0005783	LOC6547164|XP_001976165.1|DERE	LOC108096793|XP_017054161.1|DFIC
OG0005784	LOC6554309|XP_026839480.1|DERE	LOC108095928|XP_017052750.1|DFIC
OG0005785	LOC6554505|XP_026839536.1|DERE	LOC108095906|XP_017052717.1|DFIC
OG0005786	LOC6553837|XP_001980476.1|DERE	LOC108087970|XP_017041058.1|DFIC
OG0005787	LOC6552289|XP_001978844.1|DERE	LOC108091398|XP_017046072.1|DFIC
OG0005788	LOC6549592|XP_001975660.1|DERE	LOC108101567|XP_017061465.1|DFIC
OG0005789	LOC6553926|XP_001978768.1|DERE	LOC108086365|XP_017038756.1|DFIC
OG0005790	LOC6554471|XP_001981307.2|DERE	LOC108088397|XP_017041635.1|DFIC
OG0005791	LOC6553171|XP_015010175.1|DERE	LOC108098945|XP_017057640.1|DFIC
OG0005792	LOC6553170|XP_001980006.1|DERE	LOC108098946|XP_017057642.1|DFIC
OG0005793	LOC6553275|XP_015009827.1|DERE	LOC108097931|XP_017055991.1|DFIC
OG0005794	LOC6546985|XP_001976073.1|DERE	LOC108086417|XP_017038808.1|DFIC
OG0005795	LOC6553234|XP_001980189.1|DERE	LOC108087021|XP_017039676.1|DFIC
OG0005796	LOC6545857|XP_015014091.1|DERE	LOC108100347|XP_017059662.1|DFIC
OG0005797	LOC6546102|XP_001972222.1|DERE	LOC108087489|XP_017040367.1|DFIC
OG0005798	LOC6551801|XP_001980814.1|DERE	LOC108092107|XP_017047091.1|DFIC
OG0005799	LOC6553457|XP_026834603.1|DERE	LOC108098523|XP_017056986.1|DFIC
OG0005800	LOC6553454|XP_001979251.1|DERE	LOC108098613|XP_017057165.1|DFIC
OG0005801	LOC6553455|XP_001979252.1|DERE	LOC108098612|XP_017057164.1|DFIC
OG0005802	LOC6553107|XP_026832097.1|DERE	LOC108097195|XP_017054832.1|DFIC
OG0005803	LOC6551797|XP_026831485.1|DERE	LOC108098861|XP_017057516.1|DFIC
OG0005804	LOC6552003|XP_001979702.1|DERE	LOC108087370|XP_017040200.1|DFIC
OG0005805	LOC6548073|XP_026836314.1|DERE	LOC108101894|XP_017061943.1|DFIC
OG0005806	LOC6554825|XP_001981998.1|DERE	LOC108092214|XP_017047235.1|DFIC
OG0005807	LOC6554789|XP_001981986.2|DERE	LOC108091911|XP_017046785.1|DFIC
OG0005808	LOC6550630|XP_001978142.1|DERE	LOC108094721|XP_017050951.1|DFIC
OG0005809	LOC6545419|XP_001971163.1|DERE	LOC108100265|XP_017059537.1|DFIC
OG0005810	LOC6553459|XP_001979256.1|DERE	LOC108098529|XP_017056995.1|DFIC
OG0005811	LOC6553460|XP_001979257.1|DERE	LOC108098530|XP_017056996.1|DFIC
OG0005812	LOC6551869|XP_001980819.1|DERE	LOC108092015|XP_017046940.1|DFIC
OG0005813	LOC6552211|XP_001980730.1|DERE	LOC108098766|XP_017057387.1|DFIC
OG0005814	LOC6552738|XP_001978982.2|DERE	LOC108090218|XP_017044300.1|DFIC
OG0005815	LOC6540980|XP_001970753.2|DERE	LOC108094246|XP_017050193.1|DFIC
OG0005816	LOC6554734|XP_001981069.1|DERE	LOC108100762|XP_017060287.1|DFIC
OG0005817	LOC6552923|XP_001980996.1|DERE	LOC108097646|XP_017055567.1|DFIC
OG0005818	LOC6554464|XP_026839791.1|DERE	LOC108095960|XP_017052790.1|DFIC
OG0005819	LOC6553004|XP_001979147.1|DERE	LOC108098417|XP_017056803.1|DFIC
OG0005820	LOC6553005|XP_001979148.1|DERE	LOC108098429|XP_017056813.1|DFIC
OG0005821	LOC6553052|XP_001979139.1|DERE	LOC108089086|XP_017042685.1|DFIC
OG0005822	LOC6540843|XP_001970103.1|DERE	LOC108088205|XP_017041395.1|DFIC
OG0005823	LOC6550193|XP_001977582.1|DERE	LOC108092799|XP_017048059.1|DFIC
OG0005824	LOC6552869|XP_001979977.1|DERE	LOC108098854|XP_017057506.1|DFIC
OG0005825	LOC6544538|XP_001972400.1|DERE	LOC108100732|XP_017060257.1|DFIC
OG0005826	LOC6544248|XP_001973815.2|DERE	LOC108098789|XP_017057419.1|DFIC
OG0005827	LOC6554576|XP_001981764.1|DERE	LOC108095968|XP_017052800.1|DFIC
OG0005828	LOC6545209|XP_001972100.1|DERE	LOC108093213|XP_017048665.1|DFIC
OG0005829	LOC6552678|XP_001980917.1|DERE	LOC108099558|XP_017058633.1|DFIC
OG0005830	LOC6543639|XP_001971843.1|DERE	LOC108100468|XP_017059888.1|DFIC
OG0005831	LOC6543679|XP_001971847.2|DERE	LOC108100723|XP_017060246.1|DFIC
OG0005832	LOC6543680|XP_001971848.2|DERE	LOC108100709|XP_017060229.1|DFIC
OG0005833	LOC6543713|XP_026833345.1|DERE	LOC108100327|XP_017059623.1|DFIC
OG0005834	LOC6543718|XP_001971861.1|DERE	LOC108100332|XP_017059631.1|DFIC
OG0005835	LOC6543723|XP_001971866.1|DERE	LOC108100150|XP_017059396.1|DFIC
OG0005836	LOC6546328|XP_001972940.2|DERE	LOC108099926|XP_017059084.1|DFIC
OG0005837	LOC6554826|XP_001981999.1|DERE	LOC108092051|XP_017046989.1|DFIC
OG0005838	LOC6552061|XP_026835220.1|DERE	LOC108092154|XP_017047160.1|DFIC
OG0005839	LOC6542706|XP_001968458.1|DERE	LOC108092464|XP_017047541.1|DFIC
OG0005840	LOC6551935|XP_001979679.1|DERE	LOC108087286|XP_017040083.1|DFIC
OG0005842	LOC6555707|XP_001982551.1|DERE	LOC108097313|XP_017055019.1|DFIC
OG0005843	LOC6545838|XP_001972739.1|DERE	LOC108087514|XP_017040406.1|DFIC
OG0005844	LOC6545088|XP_001973274.1|DERE	LOC108088309|XP_017041529.1|DFIC
OG0005845	LOC6552299|XP_001978896.1|DERE	LOC108090190|XP_017044266.1|DFIC
OG0005846	LOC6552588|XP_026837708.1|DERE	LOC108099317|XP_017058217.1|DFIC
OG0005847	LOC6552459|XP_026831893.1|DERE	LOC108099530|XP_017058586.1|DFIC
OG0005848	LOC6550515|XP_026837645.1|DERE	LOC108094690|XP_017050902.1|DFIC
OG0005849	LOC6550608|XP_026837598.1|DERE	LOC108094607|XP_017050747.1|DFIC
OG0005850	LOC6550511|XP_001977986.1|DERE	LOC108091111|XP_017045623.1|DFIC
OG0005851	LOC6542618|XP_001970085.1|DERE	LOC108088189|XP_017041378.1|DFIC
OG0005852	LOC6553923|XP_001980570.1|DERE	LOC108102078|XP_017062210.1|DFIC
OG0005853	LOC6550166|XP_001977604.1|DERE	LOC108093578|XP_017049193.1|DFIC
OG0005854	LOC6553458|XP_026834639.1|DERE	LOC108098526|XP_017056993.1|DFIC
OG0005855	LOC6551066|XP_026837678.1|DERE	LOC108101777|XP_017061740.1|DFIC
OG0005856	LOC6550710|XP_026838334.1|DERE	LOC108094615|XP_017050778.1|DFIC
OG0005857	LOC6553935|XP_001979486.1|DERE	LOC108101052|XP_017060725.1|DFIC
OG0005858	LOC6553839|XP_001980478.1|DERE	LOC108087969|XP_017041057.1|DFIC
OG0005859	LOC6540704|XP_001968771.2|DERE	LOC108089981|XP_017043971.1|DFIC
OG0005860	LOC6553198|XP_026832010.1|DERE	LOC108098449|XP_017056846.1|DFIC
OG0005861	LOC6555415|XP_026836097.1|DERE	LOC108098670|XP_017057249.1|DFIC
OG0005862	LOC6542877|XP_026834999.1|DERE	LOC108090308|XP_017044407.1|DFIC
OG0005863	LOC6547886|XP_001976430.1|DERE	LOC108087711|XP_017040720.1|DFIC
OG0005864	LOC6552589|XP_001980898.1|DERE	LOC108099319|XP_017058238.1|DFIC
OG0005865	LOC6554714|XP_001981964.1|DERE	LOC108092014|XP_017046939.1|DFIC
OG0005866	LOC6546996|XP_026836847.1|DERE	LOC108093775|XP_017049534.1|DFIC
OG0005867	LOC6541436|XP_026834944.1|DERE	LOC108096920|XP_017054402.1|DFIC, LOC108098166|XP_017056387.1|DFIC
OG0005868	LOC26526846|XP_015012867.1|DERE	LOC108086633|XP_017039097.1|DFIC
OG0005869	LOC6551280|XP_026837262.1|DERE	LOC108086505|XP_017038920.1|DFIC
OG0005870	LOC6555660|XP_001982573.1|DERE	LOC108097333|XP_017055056.1|DFIC
OG0005871	LOC6551136|XP_001978282.1|DERE	LOC108095606|XP_017052259.1|DFIC
OG0005872	LOC6555412|XP_026839638.1|DERE	LOC108099373|XP_017058354.1|DFIC
OG0005873	LOC6552449|XP_001980867.1|DERE	LOC108099429|XP_017058449.1|DFIC
OG0005874	LOC6550650|XP_026837218.1|DERE	LOC108094644|XP_017050838.1|DFIC
OG0005875	LOC6541844|XP_015014752.1|DERE	LOC108101575|XP_017061475.1|DFIC
OG0005876	LOC6551011|XP_026837769.1|DERE	LOC108091318|XP_017045938.1|DFIC
OG0005877	LOC6550665|XP_001977993.1|DERE	LOC108094650|XP_017050848.1|DFIC
OG0005878	LOC6551181|XP_026837768.1|DERE	LOC108091173|XP_017045708.1|DFIC
OG0005879	LOC6550271|XP_015010785.1|DERE	LOC108091114|XP_017045626.1|DFIC
OG0005880	LOC6543922|XP_001973657.1|DERE	LOC108088873|XP_017042350.1|DFIC
OG0005881	LOC6544755|XP_001972760.1|DERE	LOC108087491|XP_017040370.1|DFIC
OG0005882	LOC6550557|XP_001977957.1|DERE	LOC108102166|XP_017062353.1|DFIC
OG0005883	LOC6544857|XP_001970996.1|DERE	LOC108099088|XP_017057893.1|DFIC
OG0005884	LOC6546228|XP_001973570.1|DERE	LOC108093212|XP_017048664.1|DFIC
OG0005885	LOC6545557|XP_001972683.1|DERE	LOC108086954|XP_017039556.1|DFIC
OG0005886	LOC6545760|XP_026832656.1|DERE	LOC108100373|XP_017059709.1|DFIC
OG0005887	LOC6544754|XP_015013985.2|DERE	LOC108087490|XP_017040368.1|DFIC
OG0005888	LOC6544166|XP_026832276.1|DERE	LOC108088796|XP_017042249.1|DFIC
OG0005889	LOC6545380|XP_001972587.3|DERE	LOC108089505|XP_017043308.1|DFIC
OG0005890	LOC6550926|XP_001976981.1|DERE	LOC108097146|XP_017054754.1|DFIC
OG0005891	LOC6544729|XP_015013922.1|DERE	LOC108100395|XP_017059744.1|DFIC
OG0005892	LOC6544367|XP_001972426.2|DERE	LOC108100665|XP_017060167.1|DFIC
OG0005893	LOC6544599|XP_001973061.1|DERE	LOC108096407|XP_017053469.1|DFIC
OG0005894	LOC6544600|XP_001973062.1|DERE	LOC108096408|XP_017053470.1|DFIC
OG0005895	LOC6544601|XP_001973063.1|DERE	LOC108096409|XP_017053471.1|DFIC
OG0005896	LOC6546058|XP_001973511.1|DERE	LOC108100619|XP_017060101.1|DFIC
OG0005897	LOC6545440|XP_015013945.1|DERE	LOC108095452|XP_017052052.1|DFIC
OG0005898	LOC6550715|XP_001978097.2|DERE	LOC108094681|XP_017050890.1|DFIC
OG0005899	LOC6542547|XP_001970628.1|DERE	LOC108094030|XP_017049950.1|DFIC
OG0005900	LOC6542207|XP_001968191.1|DERE	LOC108091515|XP_017046260.1|DFIC
OG0005901	LOC6548179|XP_001975088.1|DERE	LOC108096804|XP_017054179.1|DFIC
OG0005902	LOC6549619|XP_001975656.1|DERE	LOC108101526|XP_017061387.1|DFIC
OG0005903	LOC6551785|XP_001980598.3|DERE	LOC108087204|XP_017039959.1|DFIC
OG0005904	LOC6554246|XP_001982095.2|DERE	LOC108087333|XP_017040154.1|DFIC
OG0005905	LOC6545709|XP_015014095.1|DERE	LOC108100507|XP_017059947.1|DFIC
OG0005906	LOC6545252|XP_001973309.3|DERE	LOC108088282|XP_017041492.1|DFIC
OG0005907	LOC6545796|XP_001973424.1|DERE	LOC108100442|XP_017059853.1|DFIC
OG0005908	LOC6544412|XP_026833439.1|DERE	LOC108096369|XP_017053409.1|DFIC
OG0005909	LOC6543931|XP_015014157.1|DERE	LOC108088909|XP_017042407.1|DFIC
OG0005910	LOC6548525|XP_026835949.1|DERE	LOC108093981|XP_017049879.1|DFIC
OG0005911	LOC6548524|XP_001975406.1|DERE	LOC108093982|XP_017049880.1|DFIC
OG0005912	LOC113563681|XP_015011708.1|DERE	LOC108093736|XP_017049480.1|DFIC
OG0005913	LOC6554886|XP_001982241.1|DERE	LOC108095780|XP_017052523.1|DFIC
OG0005914	LOC6549210|XP_001975666.1|DERE	LOC108093840|XP_017049659.1|DFIC
OG0005915	LOC6549212|XP_001975668.1|DERE	LOC108093841|XP_017049660.1|DFIC
OG0005916	LOC6547818|XP_001975005.1|DERE	LOC108095215|XP_017051715.1|DFIC
OG0005917	LOC6547100|XP_001974780.1|DERE	LOC108095169|XP_017051622.1|DFIC
OG0005918	LOC6551506|XP_001978577.1|DERE	LOC108095372|XP_017051940.1|DFIC
OG0005919	LOC6543381|XP_001969173.1|DERE	LOC108090647|XP_017044914.1|DFIC
OG0005920	LOC6548866|XP_001975452.1|DERE	LOC108093658|XP_017049322.1|DFIC
OG0005921	LOC6543771|XP_001971199.1|DERE	LOC108100283|XP_017059557.1|DFIC
OG0005922	LOC6555712|XP_001982556.1|DERE	LOC108097128|XP_017054713.1|DFIC
OG0005923	LOC6544756|XP_001972479.1|DERE	LOC108100568|XP_017060035.1|DFIC
OG0005924	LOC6545531|XP_026832672.1|DERE	LOC108086939|XP_017039537.1|DFIC
OG0005925	LOC6545382|XP_001972589.1|DERE	LOC108089606|XP_017043455.1|DFIC
OG0005926	LOC6550518|XP_001977908.1|DERE	LOC108097879|XP_017055904.1|DFIC
OG0005927	LOC6552832|XP_026831547.1|DERE	LOC108090203|XP_017044279.1|DFIC
OG0005928	LOC6551576|XP_026838516.1|DERE	LOC108097501|XP_017055298.1|DFIC
OG0005929	LOC6545851|XP_001971190.1|DERE	LOC108100315|XP_017059608.1|DFIC
OG0005930	LOC6546602|XP_001976041.1|DERE	LOC108093773|XP_017049533.1|DFIC
OG0005931	LOC6541000|XP_001970756.1|DERE	LOC108094300|XP_017050305.1|DFIC
OG0005932	LOC26526815|XP_026836444.1|DERE	LOC108090878|XP_017045262.1|DFIC
OG0005933	LOC6542533|XP_001970396.1|DERE	LOC108090356|XP_017044470.1|DFIC
OG0005934	LOC6549132|XP_001975587.3|DERE	LOC108086731|XP_017039248.1|DFIC
OG0005935	LOC6544164|XP_001973765.2|DERE	LOC108088781|XP_017042227.1|DFIC
OG0005936	LOC6541733|XP_001970093.1|DERE	LOC108088217|XP_017041412.1|DFIC
OG0005937	LOC6544108|XP_001973763.1|DERE	LOC108088783|XP_017042233.1|DFIC
OG0005938	LOC6548335|XP_026836178.1|DERE	LOC108093752|XP_017049508.1|DFIC
OG0005939	LOC6550592|XP_001978169.1|DERE	LOC108097784|XP_017055804.1|DFIC
OG0005940	LOC6548198|XP_001975081.2|DERE	LOC108096730|XP_017054063.1|DFIC
OG0005941	LOC6548390|XP_001976471.1|DERE	LOC108090954|XP_017045388.1|DFIC
OG0005942	LOC6540960|XP_001970767.1|DERE	LOC108094306|XP_017050316.1|DFIC
OG0005943	LOC6543083|XP_026834091.1|DERE	LOC108094272|XP_017050233.1|DFIC
OG0005944	LOC6541037|XP_026835593.1|DERE	LOC108094324|XP_017050357.1|DFIC
OG0005945	LOC6547162|XP_001976163.1|DERE	LOC108096789|XP_017054154.1|DFIC
OG0005946	LOC6546711|XP_026835703.1|DERE	LOC108096879|XP_017054304.1|DFIC
OG0005947	LOC6548537|XP_026835780.1|DERE	LOC108090363|XP_017044478.1|DFIC
OG0005948	LOC6545254|XP_001973311.1|DERE	LOC108088351|XP_017041587.1|DFIC
OG0005949	LOC6543930|XP_001973665.3|DERE	LOC108088815|XP_017042272.1|DFIC
OG0005950	LOC6543228|XP_015014469.1|DERE	LOC108100080|XP_017059310.1|DFIC
OG0005951	LOC6546099|XP_026833466.1|DERE	LOC108087536|XP_017040432.1|DFIC
OG0005952	LOC6541284|XP_015014912.1|DERE	LOC108100078|XP_017059307.1|DFIC
OG0005953	LOC6548785|XP_001974064.1|DERE	LOC108089906|XP_017043872.1|DFIC
OG0005954	LOC6548781|XP_001974060.1|DERE	LOC108089941|XP_017043919.1|DFIC
OG0005955	LOC6551989|XP_001980797.1|DERE	LOC108098791|XP_017057418.1|DFIC
OG0005956	LOC6546751|XP_001974544.2|DERE	LOC108093858|XP_017049687.1|DFIC
OG0005957	LOC6554674|XP_001981966.1|DERE	LOC108092213|XP_017047234.1|DFIC
OG0005958	LOC6554504|XP_001981738.1|DERE	LOC108095983|XP_017052816.1|DFIC
OG0005959	LOC6542821|XP_001969355.1|DERE	LOC108101248|XP_017060993.1|DFIC
OG0005960	LOC6550209|XP_001977720.1|DERE	LOC108087593|XP_017040514.1|DFIC
OG0005961	LOC6548730|XP_001975400.1|DERE	LOC108093733|XP_017049477.1|DFIC
OG0005962	LOC6547592|XP_001974891.2|DERE	LOC108094953|XP_017051305.1|DFIC
OG0005963	LOC6543023|XP_001969834.1|DERE	LOC108098707|XP_017057309.1|DFIC
OG0005964	LOC6548303|XP_026836002.1|DERE	LOC108096770|XP_017054132.1|DFIC
OG0005965	LOC6542158|XP_001969138.2|DERE	LOC108090707|XP_017044989.1|DFIC
OG0005966	LOC6546831|XP_001975938.1|DERE	LOC108086730|XP_017039247.1|DFIC
OG0005967	LOC6547620|XP_026836555.1|DERE	LOC108094740|XP_017050977.1|DFIC
OG0005968	LOC6547757|XP_015011822.1|DERE	LOC108094918|XP_017051257.1|DFIC
OG0005969	LOC6548130|XP_001976507.3|DERE	LOC108090940|XP_017045365.1|DFIC
OG0005970	LOC6543546|XP_001972299.1|DERE	LOC108089749|XP_017043625.1|DFIC
OG0005971	LOC6549425|XP_001975705.1|DERE	LOC108096645|XP_017053898.1|DFIC
OG0005972	LOC6545927|XP_001973479.1|DERE	LOC108100341|XP_017059650.1|DFIC
OG0005973	LOC6545757|XP_001973401.1|DERE	LOC108100271|XP_017059544.1|DFIC
OG0005974	LOC6545233|XP_015014101.1|DERE	LOC108100405|XP_017059777.1|DFIC
OG0005975	LOC6545925|XP_001973477.1|DERE	LOC108100343|XP_017059657.1|DFIC
OG0005976	LOC113563678|XP_026838537.1|DERE	LOC108087340|XP_017040169.1|DFIC
OG0005977	LOC6547781|XP_001974936.1|DERE	LOC108094959|XP_017051312.1|DFIC
OG0005978	LOC6548276|XP_001975258.1|DERE	LOC108093805|XP_017049605.1|DFIC
OG0005979	LOC6549519|XP_001975811.1|DERE	LOC108087800|XP_017040835.1|DFIC
OG0005980	LOC6542640|XP_001970634.1|DERE	LOC108093953|XP_017049842.1|DFIC
OG0005981	LOC6551262|XP_015010915.1|DERE	LOC108101683|XP_017061599.1|DFIC
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC108094036|XP_017049958.1|DFIC
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC108097542|XP_017055384.1|DFIC
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC108098049|XP_017056219.1|DFIC
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC108091163|XP_017045692.1|DFIC
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC108091105|XP_017045617.1|DFIC
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC108095583|XP_017052227.1|DFIC
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC108094010|XP_017049927.1|DFIC
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC108094873|XP_017051190.1|DFIC
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC108093867|XP_017049697.1|DFIC
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC108090391|XP_017044529.1|DFIC
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC108089745|XP_017043619.1|DFIC
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC108089746|XP_017043620.1|DFIC
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC108088921|XP_017042426.1|DFIC
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC108100704|XP_017060221.1|DFIC
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC108088818|XP_017042275.1|DFIC
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC108096833|XP_017054227.1|DFIC
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC108087414|XP_017040243.1|DFIC
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC108099045|XP_017057795.1|DFIC
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC108090426|XP_017044584.1|DFIC
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC108099781|XP_017058899.1|DFIC
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC108090908|XP_017045318.1|DFIC
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC108087475|XP_017040340.1|DFIC
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC108091375|XP_017046026.1|DFIC
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC108086436|XP_017038836.1|DFIC
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC108095195|XP_017051691.1|DFIC
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC108094318|XP_017050345.1|DFIC
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC108092494|XP_017047582.1|DFIC
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC108100434|XP_017059839.1|DFIC
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC108088881|XP_017042364.1|DFIC
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC108099117|XP_017057936.1|DFIC
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC108100292|XP_017059573.1|DFIC
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC108096495|XP_017053594.1|DFIC
