Orthogroup	DERE.longest_only	DNOV.longest_only
OG0006695	LOC6545675|XP_001971657.1|DERE	LOC115767165|XP_030567208.1|DNOV
OG0006696	LOC26526452|XP_026834496.1|DERE	LOC115759348|XP_030556131.1|DNOV
OG0006697	LOC6545816|XP_015013880.1|DERE	LOC115769782|XP_030570609.1|DNOV
OG0006698	LOC6544225|XP_001973041.1|DERE	LOC115762935|XP_030561176.1|DNOV
OG0006699	LOC6546512|XP_001971343.1|DERE	LOC115762868|XP_030561103.1|DNOV
OG0006700	LOC6545458|XP_001972141.1|DERE	LOC115769931|XP_030570833.1|DNOV
OG0006702	LOC6545134|XP_001971000.1|DERE	LOC115768095|XP_030568439.1|DNOV
OG0006703	LOC6543627|XP_026832964.1|DERE	LOC115771292|XP_030572777.1|DNOV
OG0006704	LOC6544151|XP_001973006.1|DERE	LOC115771297|XP_030572781.1|DNOV
OG0006705	LOC6540923|XP_001970374.1|DERE	LOC115761087|XP_030558568.1|DNOV
OG0006706	LOC6548408|XP_001976674.1|DERE	LOC115762414|XP_030560464.1|DNOV
OG0006707	LOC6547893|XP_001976452.1|DERE	LOC115762045|XP_030559979.1|DNOV
OG0006708	LOC6550434|XP_001977794.1|DERE	LOC115768155|XP_030568510.1|DNOV
OG0006709	LOC6551150|XP_026837509.1|DERE	LOC115768589|XP_030569094.1|DNOV
OG0006710	LOC6545445|XP_026832197.1|DERE	LOC115769983|XP_030570903.1|DNOV
OG0006711	LOC6545446|XP_026832195.1|DERE	LOC115769420|XP_030570088.1|DNOV
OG0006712	LOC6546242|XP_001971289.2|DERE	LOC115770997|XP_030572353.1|DNOV
OG0006713	LOC6543773|XP_001972308.1|DERE	LOC115769912|XP_030570794.1|DNOV
OG0006714	LOC6543774|XP_001972309.1|DERE	LOC115769908|XP_030570790.1|DNOV
OG0006715	LOC6545449|XP_001972132.2|DERE	LOC115769638|XP_030570410.1|DNOV
OG0006716	LOC6542155|XP_001968510.1|DERE	LOC115758345|XP_030554782.1|DNOV
OG0006717	LOC6544926|XP_001972545.1|DERE	LOC115770395|XP_030571504.1|DNOV
OG0006718	LOC6544927|XP_001972546.1|DERE	LOC115770399|XP_030571511.1|DNOV
OG0006719	LOC6544084|XP_026833658.1|DERE	LOC115769822|XP_030570653.1|DNOV
OG0006720	LOC6546248|XP_026833020.1|DERE	LOC115768535|XP_030568994.1|DNOV
OG0006721	LOC6545008|XP_001972535.1|DERE	LOC115769379|XP_030570034.1|DNOV
OG0006722	LOC6545318|XP_026833078.1|DERE	LOC115762842|XP_030561077.1|DNOV
OG0006723	LOC6543246|XP_001970105.1|DERE	LOC115759792|XP_030556731.1|DNOV
OG0006724	LOC6554485|XP_001981930.1|DERE	LOC115761561|XP_030559205.1|DNOV
OG0006725	LOC6554489|XP_001981934.1|DERE	LOC115761839|XP_030559681.1|DNOV
OG0006726	LOC6552526|XP_001979918.1|DERE	LOC115771779|XP_030573499.1|DNOV
OG0006727	LOC6554490|XP_001981935.1|DERE	LOC115761837|XP_030559678.1|DNOV
OG0006728	LOC6552421|XP_001980866.1|DERE	LOC115770939|XP_030572259.1|DNOV
OG0006731	LOC6541735|XP_001970097.1|DERE	LOC115759770|XP_030556697.1|DNOV
OG0006732	LOC6543802|XP_001971361.2|DERE	LOC115771245|XP_030572706.1|DNOV
OG0006733	LOC6543545|XP_001973629.1|DERE	LOC115771136|XP_030572567.1|DNOV
OG0006734	LOC6544798|XP_001971517.1|DERE	LOC115770868|XP_030572168.1|DNOV
OG0006735	LOC6543741|XP_026832455.1|DERE	LOC115762946|XP_030561191.1|DNOV
OG0006736	LOC6544042|XP_001971966.1|DERE	LOC115771264|XP_030572740.1|DNOV
OG0006737	LOC6546192|XP_001972921.1|DERE	LOC115771067|XP_030572479.1|DNOV
OG0006738	LOC6549271|XP_001975713.1|DERE	LOC115757852|XP_030554146.1|DNOV
OG0006739	LOC6544679|XP_001972015.1|DERE	LOC115769360|XP_030570003.1|DNOV
OG0006740	LOC6543675|XP_001971373.1|DERE	LOC115769906|XP_030570788.1|DNOV
OG0006741	LOC6543676|XP_001971374.1|DERE	LOC115769904|XP_030570785.1|DNOV
OG0006742	LOC6553086|XP_001980105.1|DERE	LOC115761646|XP_030559340.1|DNOV
OG0006743	LOC6543312|XP_001968156.2|DERE	LOC115759185|XP_030555921.1|DNOV
OG0006744	LOC6546011|XP_015013218.1|DERE	LOC115762560|XP_030560702.1|DNOV
OG0006745	LOC6553306|XP_001980172.1|DERE	LOC115770771|XP_030572045.1|DNOV
OG0006746	LOC6545773|XP_026832797.1|DERE	LOC115771124|XP_030572548.1|DNOV
OG0006747	LOC26526723|XP_026833126.1|DERE	LOC115762558|XP_030560698.1|DNOV
OG0006748	LOC6555539|XP_001982431.2|DERE	LOC115769156|XP_030569710.1|DNOV
OG0006750	LOC6551298|XP_001978397.1|DERE	LOC115765197|XP_030564493.1|DNOV
OG0006752	LOC6546336|XP_001971812.2|DERE	LOC115766924|XP_030566869.1|DNOV
OG0006753	LOC6546446|XP_001971815.2|DERE	LOC115766983|XP_030566941.1|DNOV
OG0006754	LOC6544645|XP_015013598.1|DERE	LOC115762688|XP_030560869.1|DNOV
OG0006755	LOC6545082|XP_001971037.1|DERE	LOC115769729|XP_030570525.1|DNOV
OG0006756	LOC6545279|XP_001972068.1|DERE	LOC115762805|XP_030561019.1|DNOV
OG0006757	LOC6545278|XP_001972067.1|DERE	LOC115762653|XP_030560819.1|DNOV
OG0006758	LOC6546156|XP_001971299.1|DERE	LOC115771155|XP_030572588.1|DNOV
OG0006759	LOC6546155|XP_026833530.1|DERE	LOC115771082|XP_030572493.1|DNOV
OG0006760	LOC6546174|XP_001973575.2|DERE	LOC115770046|XP_030570989.1|DNOV
OG0006761	LOC6552601|XP_001978994.1|DERE	LOC115765702|XP_030565223.1|DNOV
OG0006762	LOC6549918|XP_026837382.1|DERE	LOC115765247|XP_030564573.1|DNOV
OG0006763	LOC6546930|XP_001974691.1|DERE	LOC115760525|XP_030557763.1|DNOV
OG0006764	LOC6549373|XP_001975683.1|DERE	LOC115764578|XP_030563587.1|DNOV
OG0006765	LOC6547160|XP_001974688.1|DERE	LOC115761115|XP_030558606.1|DNOV
OG0006766	LOC6545601|XP_026833431.1|DERE	LOC115769973|XP_030570886.1|DNOV
OG0006767	LOC6546272|XP_001973591.1|DERE	LOC115767550|XP_030567695.1|DNOV
OG0006768	LOC6546271|XP_001973590.1|DERE	LOC115767431|XP_030567582.1|DNOV
OG0006769	LOC6546273|XP_001973592.1|DERE	LOC115768085|XP_030568424.1|DNOV
OG0006770	LOC6544405|XP_001972035.1|DERE	LOC115769883|XP_030570747.1|DNOV
OG0006771	LOC6550480|XP_026838211.1|DERE	LOC115768758|XP_030569308.1|DNOV
OG0006772	LOC6542000|XP_001970577.3|DERE	LOC115760796|XP_030558151.1|DNOV
OG0006773	LOC6543757|XP_001971351.1|DERE	LOC115771019|XP_030572400.1|DNOV
OG0006774	LOC6545525|XP_026832593.1|DERE	LOC115771579|XP_030573194.1|DNOV
OG0006775	LOC6543902|XP_001972973.1|DERE	LOC115762919|XP_030561159.1|DNOV
OG0006776	LOC6546448|XP_026833334.1|DERE	LOC115769359|XP_030570001.1|DNOV
OG0006777	LOC6543697|XP_001972971.1|DERE	LOC115769365|XP_030570007.1|DNOV
OG0006778	LOC6546529|XP_001971264.1|DERE	LOC115769780|XP_030570605.1|DNOV
OG0006779	LOC6545666|XP_001971141.1|DERE	LOC115765808|XP_030565383.1|DNOV
OG0006780	LOC6544070|XP_001971429.1|DERE	LOC115771154|XP_030572587.1|DNOV
OG0006782	LOC6545424|XP_015013537.1|DERE	LOC115762793|XP_030561006.1|DNOV
OG0006783	LOC6549004|XP_026837137.1|DERE	LOC115762088|XP_030560043.1|DNOV
OG0006784	LOC6543894|XP_026832317.1|DERE	LOC115769502|XP_030570182.1|DNOV
OG0006785	LOC6548084|XP_001975175.1|DERE	LOC115762139|XP_030560110.1|DNOV
OG0006786	LOC6547019|XP_026836311.1|DERE	LOC115760776|XP_030558126.1|DNOV
OG0006787	LOC6544569|XP_015013923.1|DERE	LOC115765875|XP_030565476.1|DNOV
OG0006788	LOC6544570|XP_001972421.2|DERE	LOC115765961|XP_030565578.1|DNOV
OG0006789	LOC6550032|XP_001977498.2|DERE	LOC115765379|XP_030564763.1|DNOV
OG0006790	LOC6542042|XP_001968464.1|DERE	LOC115763153|XP_030561463.1|DNOV
OG0006791	LOC6544595|XP_026832879.1|DERE	LOC115769325|XP_030569921.1|DNOV
OG0006792	LOC6543974|XP_015013885.1|DERE	LOC115769775|XP_030570600.1|DNOV
OG0006793	LOC6543963|XP_026832791.1|DERE	LOC115769603|XP_030570353.1|DNOV
OG0006794	LOC6541810|XP_001970729.1|DERE	LOC115759775|XP_030556705.1|DNOV
OG0006795	LOC6543564|XP_001971824.1|DERE	LOC115770487|XP_030571630.1|DNOV
OG0006796	LOC6543884|XP_001973643.1|DERE	LOC115771420|XP_030572982.1|DNOV
OG0006797	LOC6541938|XP_001969431.1|DERE	LOC115763098|XP_030561398.1|DNOV
OG0006798	LOC6544783|XP_001971603.1|DERE	LOC115771219|XP_030572680.1|DNOV
OG0006799	LOC6545767|XP_026832453.1|DERE	LOC115769507|XP_030570198.1|DNOV
OG0006800	LOC6545561|XP_001972687.1|DERE	LOC115769498|XP_030570177.1|DNOV
OG0006801	LOC6549819|XP_001977342.1|DERE	LOC115765292|XP_030564643.1|DNOV
OG0006802	LOC6546600|XP_001975488.1|DERE	LOC115762373|XP_030560409.1|DNOV
OG0006803	LOC6547254|XP_001976140.1|DERE	LOC115762084|XP_030560036.1|DNOV
OG0006804	LOC6543971|XP_015013886.1|DERE	LOC115769916|XP_030570799.1|DNOV
OG0006805	LOC6546708|XP_001975869.2|DERE	LOC115762457|XP_030560520.1|DNOV
OG0006806	LOC6545394|XP_026832606.1|DERE	LOC115762605|XP_030560760.1|DNOV
OG0006807	LOC6545574|XP_015012984.1|DERE	LOC115771568|XP_030573177.1|DNOV
OG0006808	LOC6540618|XP_001970319.1|DERE	LOC115762180|XP_030560161.1|DNOV
OG0006809	LOC6546473|XP_001971754.1|DERE	LOC115771056|XP_030572464.1|DNOV
OG0006810	LOC6544861|XP_026832402.1|DERE	LOC115770056|XP_030571008.1|DNOV
OG0006811	LOC6554252|XP_026839807.1|DERE	LOC115771644|XP_030573307.1|DNOV
OG0006812	LOC6544770|XP_001971676.1|DERE	LOC115770897|XP_030572195.1|DNOV
OG0006813	LOC6551846|XP_026831980.1|DERE	LOC115765677|XP_030565231.1|DNOV
OG0006814	LOC6544795|XP_001972502.1|DERE	LOC115771125|XP_030572551.1|DNOV
OG0006815	LOC6546262|XP_015013349.1|DERE	LOC115771055|XP_030572463.1|DNOV
OG0006816	LOC6546263|XP_001971759.1|DERE	LOC115771043|XP_030572443.1|DNOV
OG0006817	LOC6546481|XP_026833165.1|DERE	LOC115769809|XP_030570637.1|DNOV
OG0006818	LOC6545205|XP_001971066.2|DERE	LOC115769709|XP_030570498.1|DNOV
OG0006819	LOC6545570|XP_026833773.1|DERE	LOC115769958|XP_030570863.1|DNOV
OG0006820	LOC6545575|XP_001973353.1|DERE	LOC115771448|XP_030573022.1|DNOV
OG0006821	LOC6541360|XP_001969860.1|DERE	LOC115763294|XP_030561642.1|DNOV
OG0006822	LOC6547387|XP_001974926.1|DERE	LOC115761833|XP_030559657.1|DNOV
OG0006823	LOC6543631|XP_001973011.1|DERE	LOC115769801|XP_030570628.1|DNOV
OG0006824	LOC6544335|XP_001971986.1|DERE	LOC115769920|XP_030570805.1|DNOV
OG0006825	LOC6544945|XP_001972618.1|DERE	LOC115769766|XP_030570589.1|DNOV
OG0006826	LOC6543938|XP_001973028.2|DERE	LOC115769685|XP_030570465.1|DNOV
OG0006827	LOC6553197|XP_001979158.1|DERE	LOC115759431|XP_030556198.1|DNOV
OG0006828	LOC6543154|XP_001969425.1|DERE	LOC115769269|XP_030569840.1|DNOV
OG0006829	LOC6545193|XP_001972039.1|DERE	LOC115769769|XP_030570592.1|DNOV
OG0006831	LOC6545676|XP_001971658.1|DERE	LOC115767164|XP_030567206.1|DNOV
OG0006832	LOC6545390|XP_001971620.1|DERE	LOC115771164|XP_030572605.1|DNOV
OG0006833	LOC6543731|XP_026833270.1|DERE	LOC115769393|XP_030570054.1|DNOV
OG0006834	LOC6555409|XP_026835312.1|DERE	LOC115770444|XP_030571580.1|DNOV
OG0006835	LOC6543669|XP_001971367.1|DERE	LOC115771006|XP_030572367.1|DNOV
OG0006836	LOC6546375|XP_001971320.1|DERE	LOC115760425|XP_030557597.1|DNOV
OG0006837	LOC6543827|XP_001971877.1|DERE	LOC115762822|XP_030561043.1|DNOV
OG0006838	LOC6546082|XP_015013215.1|DERE	LOC115769635|XP_030570407.1|DNOV
OG0006839	LOC6543753|XP_001971871.1|DERE	LOC115762823|XP_030561045.1|DNOV
OG0006840	LOC6540916|XP_001970026.2|DERE	LOC115763536|XP_030562012.1|DNOV
OG0006841	LOC6544206|XP_001971899.2|DERE	LOC115762867|XP_030561101.1|DNOV
OG0006842	LOC6546260|XP_001971772.1|DERE	LOC115767168|XP_030567211.1|DNOV
OG0006843	LOC6555720|XP_001982564.1|DERE	LOC115765140|XP_030564403.1|DNOV
OG0006844	LOC6552037|XP_001980682.1|DERE	LOC115761936|XP_030559831.1|DNOV
OG0006845	LOC6543910|XP_015014017.1|DERE	LOC115769939|XP_030570842.1|DNOV
OG0006846	LOC6544846|XP_026833512.1|DERE	LOC115771060|XP_030572471.1|DNOV
OG0006847	LOC6544843|XP_001971533.2|DERE	LOC115771051|XP_030572458.1|DNOV
OG0006848	LOC6547837|XP_001975048.2|DERE	LOC115760904|XP_030558331.1|DNOV
OG0006849	LOC6545737|XP_001971631.3|DERE	LOC115771092|XP_030572510.1|DNOV
OG0006850	LOC6545736|XP_001971630.2|DERE	LOC115771093|XP_030572511.1|DNOV
OG0006851	LOC6545733|XP_015013771.1|DERE	LOC115771202|XP_030572659.1|DNOV
OG0006852	LOC6542281|XP_026835414.1|DERE	LOC115761287|XP_030558874.1|DNOV
OG0006853	LOC6545802|XP_015013782.1|DERE	LOC115762898|XP_030561132.1|DNOV
OG0006854	LOC6541491|XP_026834486.1|DERE	LOC115761015|XP_030558489.1|DNOV
OG0006855	LOC6545312|XP_001972554.1|DERE	LOC115770357|XP_030571458.1|DNOV
OG0006856	LOC6547157|XP_001974685.2|DERE	LOC115760804|XP_030558163.1|DNOV
OG0006857	LOC6542839|XP_026834703.1|DERE	LOC115762308|XP_030560334.1|DNOV
OG0006858	LOC6543607|XP_001971393.1|DERE	LOC115770403|XP_030571525.1|DNOV
OG0006859	LOC6541773|XP_026835280.1|DERE	LOC115760634|XP_030557947.1|DNOV
OG0006861	LOC6546669|XP_015011629.1|DERE	LOC115762171|XP_030560147.1|DNOV
OG0006862	LOC6544979|XP_015013756.1|DERE	LOC115770408|XP_030571527.1|DNOV
OG0006863	LOC6550117|XP_001977654.1|DERE	LOC115764362|XP_030563182.1|DNOV
OG0006864	LOC6546628|XP_001975844.1|DERE	LOC115760692|XP_030558020.1|DNOV
OG0006865	LOC6552244|XP_001979756.2|DERE	LOC115772009|XP_030573800.1|DNOV
OG0006866	LOC6546657|XP_001974500.1|DERE	LOC115762145|XP_030560117.1|DNOV
OG0006867	LOC26526411|XP_015012800.2|DERE	LOC115761136|XP_030558656.1|DNOV
OG0006868	LOC6546666|XP_001974578.1|DERE	LOC115761135|XP_030558654.1|DNOV
OG0006869	LOC6549520|XP_026835829.1|DERE	LOC115760520|XP_030557748.1|DNOV
OG0006871	LOC6541868|XP_001970510.1|DERE	LOC115765017|XP_030564234.1|DNOV
OG0006872	LOC6542038|XP_001970591.1|DERE	LOC115759301|XP_030556067.1|DNOV
OG0006873	LOC6547928|XP_015012228.1|DERE	LOC115757984|XP_030554337.1|DNOV
OG0006874	LOC26526761|XP_026838671.1|DERE	LOC115759307|XP_030556072.1|DNOV
OG0006875	LOC6549233|XP_001974358.1|DERE	LOC115760128|XP_030557187.1|DNOV
OG0006876	LOC6547952|XP_026837034.1|DERE	LOC115771149|XP_030572585.1|DNOV
OG0006877	LOC26526950|XP_015015582.1|DERE	LOC115765929|XP_030565534.1|DNOV
OG0006878	LOC6540673|XP_026834135.1|DERE	LOC115758562|XP_030555130.1|DNOV
OG0006879	LOC6548494|XP_026836247.1|DERE	LOC115762277|XP_030560299.1|DNOV
OG0006880	LOC6543080|XP_001969033.1|DERE	LOC115758404|XP_030554912.1|DNOV
OG0006881	LOC6540632|XP_015015092.1|DERE	LOC115763471|XP_030561916.1|DNOV
OG0006882	LOC6547555|XP_001976176.1|DERE	LOC115763002|XP_030561255.1|DNOV
OG0006883	LOC6548600|XP_001973945.1|DERE	LOC115758453|XP_030554981.1|DNOV
OG0006884	LOC113564054|XP_026834233.1|DERE	LOC115763454|XP_030561885.1|DNOV
OG0006885	LOC6541525|XP_015014899.1|DERE	LOC115759277|XP_030556038.1|DNOV
OG0006886	LOC6554560|XP_001982164.1|DERE	LOC115761706|XP_030559438.1|DNOV
OG0006887	LOC6555656|XP_001982569.2|DERE	LOC115766907|XP_030566845.1|DNOV
OG0006888	LOC6541730|XP_001969478.1|DERE	LOC115759924|XP_030556921.1|DNOV
OG0006889	LOC6548599|XP_001973944.1|DERE	LOC115758454|XP_030554982.1|DNOV
OG0006890	LOC6543523|XP_001968723.1|DERE	LOC115768568|XP_030569052.1|DNOV
OG0006891	LOC6543304|XP_001969787.1|DERE	LOC115760200|XP_030557293.1|DNOV
OG0006892	LOC6543219|XP_001968229.1|DERE	LOC115765870|XP_030565467.1|DNOV
OG0006893	LOC6540830|XP_001968135.1|DERE	LOC115758375|XP_030554829.1|DNOV
OG0006894	LOC6540849|XP_026835084.1|DERE	LOC115758374|XP_030554827.1|DNOV
OG0006895	LOC26526319|XP_015011450.1|DERE	LOC115767605|XP_030567760.1|DNOV
OG0006897	LOC6543004|XP_026835159.1|DERE	LOC115763477|XP_030561922.1|DNOV
OG0006898	LOC6549235|XP_026835901.1|DERE	LOC115760129|XP_030557188.1|DNOV
OG0006899	LOC6543090|XP_001968367.1|DERE	LOC115758477|XP_030555014.1|DNOV
OG0006900	LOC6551308|XP_001977096.1|DERE	LOC115771365|XP_030572909.1|DNOV
OG0006901	LOC6543189|XP_001968155.1|DERE	LOC115759186|XP_030555922.1|DNOV
OG0006902	LOC6550324|XP_001976772.1|DERE	LOC115769074|XP_030569647.1|DNOV
OG0006903	LOC6554662|XP_001981342.3|DERE	LOC115765016|XP_030564230.1|DNOV
OG0006904	LOC6540939|XP_001969581.1|DERE	LOC115769243|XP_030569816.1|DNOV
OG0006905	LOC6549637|XP_001974443.1|DERE	LOC115758529|XP_030555080.1|DNOV
OG0006906	LOC6549328|XP_001974333.1|DERE	LOC115758668|XP_030555271.1|DNOV
OG0006907	LOC6548699|XP_026837049.1|DERE	LOC115768534|XP_030568983.1|DNOV
OG0006908	LOC6542294|XP_001968933.1|DERE	LOC115758452|XP_030554980.1|DNOV
OG0006909	LOC6543396|XP_001969452.1|DERE	LOC115759725|XP_030556604.1|DNOV
OG0006910	LOC6540668|XP_001970306.1|DERE	LOC115763379|XP_030561776.1|DNOV
OG0006911	LOC6550446|XP_015011155.1|DERE	LOC115766388|XP_030566153.1|DNOV
OG0006912	LOC6549202|XP_001974241.1|DERE	LOC115763447|XP_030561876.1|DNOV
OG0006913	LOC6542749|XP_001970148.1|DERE	LOC115759776|XP_030556702.1|DNOV
OG0006914	LOC6544823|XP_001972659.1|DERE	LOC115771392|XP_030572938.1|DNOV
OG0006915	LOC6542512|XP_026835509.1|DERE	LOC115758820|XP_030555457.1|DNOV
OG0006916	LOC6542390|XP_001969609.1|DERE	LOC115758342|XP_030554776.1|DNOV
OG0006917	LOC6542173|XP_026834050.1|DERE	LOC115763317|XP_030561673.1|DNOV
OG0006918	LOC6543206|XP_001968989.1|DERE	LOC115763367|XP_030561754.1|DNOV
OG0006919	LOC6541446|XP_026834444.1|DERE	LOC115763326|XP_030561687.1|DNOV
OG0006920	LOC6541707|XP_015014467.1|DERE	LOC115759259|XP_030556020.1|DNOV
OG0006921	LOC6540897|XP_026835321.1|DERE	LOC115760328|XP_030557474.1|DNOV
OG0006922	LOC6541967|XP_001969630.1|DERE	LOC115763510|XP_030561967.1|DNOV
OG0006923	LOC6542859|XP_001968623.1|DERE	LOC115768553|XP_030569023.1|DNOV
OG0006924	LOC6548269|XP_001973863.1|DERE	LOC115758461|XP_030554994.1|DNOV
OG0006925	LOC6554631|XP_026831514.1|DERE	LOC115765042|XP_030564273.1|DNOV
OG0006926	LOC6542079|XP_015015274.1|DERE	LOC115758602|XP_030555186.1|DNOV
OG0006927	LOC6542142|XP_001968415.1|DERE	LOC115758991|XP_030555653.1|DNOV
OG0006928	LOC6541684|XP_001968411.2|DERE	LOC115759244|XP_030556003.1|DNOV
OG0006929	LOC6542288|XP_001968115.1|DERE	LOC115765579|XP_030565087.1|DNOV
OG0006930	LOC6543475|XP_001968707.2|DERE	LOC115758647|XP_030555242.1|DNOV
OG0006931	LOC6541461|XP_001969766.1|DERE	LOC115760087|XP_030557132.1|DNOV
OG0006932	LOC6543056|XP_001969461.1|DERE	LOC115763291|XP_030561639.1|DNOV
OG0006933	LOC6542526|XP_001969457.1|DERE	LOC115763173|XP_030561486.1|DNOV
OG0006934	LOC6551920|XP_026832032.1|DERE	LOC115765594|XP_030565103.1|DNOV
OG0006935	LOC6541397|XP_015015364.1|DERE	LOC115763403|XP_030561813.1|DNOV
OG0006936	LOC6540848|XP_026835108.1|DERE	LOC115763040|XP_030561318.1|DNOV
OG0006937	LOC6541319|XP_001969429.1|DERE	LOC115759973|XP_030556984.1|DNOV
OG0006938	LOC6542074|XP_001969363.1|DERE	LOC115759804|XP_030556747.1|DNOV
OG0006939	LOC6550925|XP_001976980.1|DERE	LOC115768919|XP_030569511.1|DNOV
OG0006940	LOC6542519|XP_001970156.2|DERE	LOC115759865|XP_030556832.1|DNOV
OG0006941	LOC6542041|XP_026835254.1|DERE	LOC115758396|XP_030554895.1|DNOV
OG0006942	LOC6547459|XP_026836815.1|DERE	LOC115761242|XP_030558802.1|DNOV
OG0006943	LOC6547630|XP_001976265.2|DERE	LOC115760329|XP_030557478.1|DNOV
OG0006944	LOC6541703|XP_001968312.3|DERE	LOC115760252|XP_030557372.1|DNOV
OG0006945	LOC6549299|XP_001974373.1|DERE	LOC115767717|XP_030567882.1|DNOV
OG0006946	LOC6553570|XP_015009864.1|DERE	LOC115761405|XP_030559023.1|DNOV
OG0006947	LOC6541257|XP_001968926.1|DERE	LOC115758351|XP_030554793.1|DNOV
OG0006948	LOC6549112|XP_026836011.1|DERE	LOC115763211|XP_030561538.1|DNOV
OG0006949	LOC6541569|XP_001968677.1|DERE	LOC115759874|XP_030556844.1|DNOV
OG0006950	LOC6542353|XP_026835069.1|DERE	LOC115758334|XP_030554765.1|DNOV
OG0006951	LOC6540696|XP_015014542.1|DERE	LOC115763327|XP_030561688.1|DNOV
OG0006952	LOC6553680|XP_001980377.1|DERE	LOC115764697|XP_030563753.1|DNOV
OG0006953	LOC6543604|XP_001971390.1|DERE	LOC115769624|XP_030570393.1|DNOV
OG0006954	LOC6542458|XP_001969710.3|DERE	LOC115765482|XP_030564933.1|DNOV
OG0006955	LOC6553756|XP_001979416.1|DERE	LOC115771977|XP_030573756.1|DNOV
OG0006956	LOC6542127|XP_001968517.2|DERE	LOC115758497|XP_030555041.1|DNOV
OG0006957	LOC6542322|XP_001969576.1|DERE	LOC115769314|XP_030569905.1|DNOV
OG0006958	LOC6548209|XP_001976488.1|DERE	LOC115757849|XP_030554147.1|DNOV
OG0006959	LOC6545235|XP_026833314.1|DERE	LOC115762661|XP_030560829.1|DNOV
OG0006960	LOC6540968|XP_001970295.1|DERE	LOC115763331|XP_030561696.1|DNOV
OG0006961	LOC6549254|XP_026836452.1|DERE	LOC115760274|XP_030557405.1|DNOV
OG0006962	LOC6541369|XP_001968483.1|DERE	LOC115763437|XP_030561862.1|DNOV
OG0006963	LOC6541549|XP_001969400.2|DERE	LOC115763550|XP_030562028.1|DNOV
OG0006964	LOC6541663|XP_026835047.1|DERE	LOC115763438|XP_030561864.1|DNOV
OG0006965	LOC6549173|XP_001974362.2|DERE	LOC115760130|XP_030557189.1|DNOV
OG0006966	LOC6549040|XP_001974159.1|DERE	LOC115763283|XP_030561628.1|DNOV
OG0006967	LOC6547092|XP_001974931.1|DERE	LOC115762072|XP_030560022.1|DNOV
OG0006968	LOC6546938|XP_001976047.1|DERE	LOC115764236|XP_030563015.1|DNOV
OG0006969	LOC6543778|XP_001972313.1|DERE	LOC115770192|XP_030571215.1|DNOV
OG0006970	LOC6554355|XP_001981530.1|DERE	LOC115764971|XP_030564156.1|DNOV
OG0006971	LOC6542999|XP_001968251.1|DERE	LOC115766001|XP_030565630.1|DNOV
OG0006972	LOC6541548|XP_015014906.1|DERE	LOC115763021|XP_030561277.1|DNOV
OG0006973	LOC6542495|XP_001968110.2|DERE	LOC115765432|XP_030564838.1|DNOV
OG0006974	LOC6540908|XP_001970027.1|DERE	LOC115763538|XP_030562014.1|DNOV
OG0006975	LOC6540727|XP_001968763.1|DERE	LOC115758430|XP_030554946.1|DNOV
OG0006976	LOC6540742|XP_001968842.2|DERE	LOC115758662|XP_030555261.1|DNOV
OG0006977	LOC6547195|XP_001974742.3|DERE	LOC115770998|XP_030572358.1|DNOV
OG0006978	LOC6549635|XP_001974441.1|DERE	LOC115759749|XP_030556649.1|DNOV
OG0006979	LOC6540811|XP_026834218.1|DERE	LOC115765922|XP_030565528.1|DNOV
OG0006980	LOC6541273|XP_026834227.1|DERE	LOC115758682|XP_030555283.1|DNOV
OG0006981	LOC6542842|XP_026834030.1|DERE	LOC115763468|XP_030561911.1|DNOV
OG0006982	LOC6548862|XP_001974050.1|DERE	LOC115758880|XP_030555534.1|DNOV
OG0006983	LOC6542314|XP_001968116.2|DERE	LOC115758335|XP_030554766.1|DNOV
OG0006984	LOC6547505|XP_026836975.1|DERE	LOC115760253|XP_030557374.1|DNOV
OG0006985	LOC6541706|XP_001970252.1|DERE	LOC115758542|XP_030555095.1|DNOV
OG0006986	LOC6543511|XP_001968709.1|DERE	LOC115765505|XP_030564979.1|DNOV
OG0006987	LOC6543344|XP_001970728.1|DERE	LOC115772089|XP_030573913.1|DNOV
OG0006988	LOC6549301|XP_001974375.1|DERE	LOC115767706|XP_030567859.1|DNOV
OG0006989	LOC6543000|XP_001969716.2|DERE	LOC115759915|XP_030556908.1|DNOV
OG0006990	LOC6548958|XP_026835918.1|DERE	LOC115759081|XP_030555774.1|DNOV
OG0006991	LOC6555122|XP_001981043.1|DERE	LOC115757750|XP_030554013.1|DNOV
OG0006992	LOC6540725|XP_015015324.1|DERE	LOC115759009|XP_030555677.1|DNOV
OG0006993	LOC6549219|XP_026836905.1|DERE	LOC115765462|XP_030564887.1|DNOV
OG0006994	LOC6542784|XP_001970239.1|DERE	LOC115759771|XP_030556698.1|DNOV
OG0006995	LOC6541871|XP_001969635.1|DERE	LOC115763512|XP_030561970.1|DNOV
OG0006996	LOC6541156|XP_026835004.1|DERE	LOC115763514|XP_030561972.1|DNOV
OG0006997	LOC6542971|XP_001970381.1|DERE	LOC115760718|XP_030558046.1|DNOV
OG0006999	LOC6542160|XP_001968317.1|DERE	LOC115759713|XP_030556575.1|DNOV
OG0007000	LOC6543427|XP_001968164.2|DERE	LOC115765973|XP_030565586.1|DNOV
OG0007001	LOC6546820|XP_001975930.1|DERE	LOC115760841|XP_030558245.1|DNOV
OG0007002	LOC6549490|XP_026836964.1|DERE	LOC115763526|XP_030561993.1|DNOV
