Orthogroup	DERE.longest_only	DMEL.longest_only
OG0006114	LOC6555055|XP_001981383.1|DERE	eIF2D|NP_477481.1|DMEL
OG0006115	LOC6546846|XP_026836108.1|DERE	CG17739|NP_610757.1|DMEL
OG0006116	LOC6546774|XP_001976001.1|DERE	otk|NP_523705.2|DMEL
OG0006117	LOC6548519|XP_001975401.1|DERE	CG44243|NP_611097.2|DMEL
OG0006118	LOC6548001|XP_015011745.1|DERE	Cbp53E|NP_476838.1|DMEL
OG0006119	LOC6549159|XP_001975719.1|DERE	Syngr|NP_610908.1|DMEL
OG0006120	LOC6546552|XP_001974566.1|DERE	PIG-A|NP_611257.1|DMEL
OG0006121	LOC6543925|XP_001973660.1|DERE	Alg11|NP_649340.1|DMEL
OG0006122	LOC6555867|XP_026839234.1|DERE	CG31999|NP_726551.2|DMEL
OG0006123	LOC6548098|XP_026836667.1|DERE	CG13579|NP_001261169.1|DMEL
OG0006124	LOC6554943|XP_001982014.1|DERE	shps|NP_651239.1|DMEL
OG0006125	LOC6545462|XP_026832439.1|DERE	Sap130|NP_729834.1|DMEL
OG0006126	LOC6544484|XP_026833815.1|DERE	Cln7|NP_001261508.1|DMEL
OG0006127	LOC6544604|XP_001973066.1|DERE	Tollo|NP_524757.1|DMEL
OG0006128	LOC6544344|XP_001973087.1|DERE	gdl|NP_001261877.1|DMEL
OG0006129	LOC6546062|XP_001972803.1|DERE	Pdi|NP_524079.1|DMEL
OG0006130	LOC6544532|XP_001973102.2|DERE	CG16979|NP_648779.1|DMEL
OG0006131	LOC6544529|XP_001973099.1|DERE	CG7739|NP_648776.1|DMEL
OG0006132	LOC6544557|XP_001973091.1|DERE	yellow-k|NP_648772.1|DMEL
OG0006133	LOC6544533|XP_001973103.1|DERE	mrn|NP_648780.1|DMEL
OG0006134	LOC6545952|XP_001972799.1|DERE	Cep135|NP_001189108.1|DMEL
OG0006135	LOC6544531|XP_026832400.1|DERE	dop|NP_648778.1|DMEL
OG0006136	LOC6545463|XP_001972582.1|DERE	Sf3a2|NP_648603.1|DMEL
OG0006137	LOC6545139|XP_001972770.2|DERE	Ocho|NP_536775.2|DMEL
OG0006138	LOC6541670|XP_001970493.1|DERE	dpn|NP_476923.1|DMEL
OG0006139	LOC6540790|XP_001970393.1|DERE	PAN2|NP_610427.2|DMEL
OG0006140	LOC6548227|XP_026836679.1|DERE	SerT|NP_001369117.1|DMEL
OG0006141	LOC6548536|XP_026835782.1|DERE	gprs|NP_725599.2|DMEL
OG0006142	LOC6545335|XP_001973300.3|DERE	Mkp3|NP_001262031.1|DMEL
OG0006143	LOC6544939|XP_015013155.1|DERE	AdenoK|NP_648624.1|DMEL
OG0006144	LOC6545634|XP_026833252.1|DERE	Nprl3|NP_648680.2|DMEL
OG0006145	LOC6545761|XP_001973405.1|DERE	Pfdn6|NP_649159.1|DMEL
OG0006146	LOC6540945|XP_001970292.2|DERE	CG17294|NP_609219.1|DMEL
OG0006147	LOC6552545|XP_001980841.1|DERE	CG18473|NP_731339.1|DMEL
OG0006148	LOC6545228|XP_001973462.2|DERE	CG32225|NP_730511.1|DMEL
OG0006149	LOC6544940|XP_026833616.1|DERE	RpS12|NP_729866.1|DMEL
OG0006150	LOC6544943|XP_001972616.1|DERE	Zmynd10|NP_648625.1|DMEL
OG0006151	LOC6542385|XP_015014404.1|DERE	CG4658|NP_788020.1|DMEL
OG0006152	LOC6555340|XP_001981865.1|DERE	Mocs2B|NP_651340.1|DMEL
OG0006153	LOC6547955|XP_015011744.1|DERE	PIG-V|NP_001286508.1|DMEL
OG0006154	LOC6555381|XP_001981843.1|DERE	CG11852|NP_651357.1|DMEL
OG0006155	LOC6552541|XP_001980837.1|DERE	CG34117|NP_001036690.1|DMEL
OG0006156	LOC6552635|XP_001980901.2|DERE	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL
OG0006157	LOC6548051|XP_001976512.1|DERE	CG10904|NP_611860.1|DMEL
OG0006158	LOC6544594|XP_026832880.1|DERE	Adk1|NP_729792.1|DMEL
OG0006159	LOC6549541|XP_001975629.1|DERE	phyl|NP_725394.1|DMEL
OG0006160	LOC6548052|XP_001976513.1|DERE	CG3065|NP_611861.1|DMEL
OG0006161	LOC6540739|XP_026834756.1|DERE	CG13954|NP_001260822.1|DMEL
OG0006162	LOC26526325|XP_001982749.3|DERE	CG33978|NP_001245407.1|DMEL
OG0006163	LOC6549337|XP_001975637.1|DERE	Obp50e|NP_610959.2|DMEL
OG0006165	LOC6544129|XP_001973681.1|DERE	CG14567|NP_649357.1|DMEL
OG0006165	LOC6543895|XP_001973646.1|DERE	CG33290|NP_996139.1|DMEL
OG0006166	LOC6542163|XP_001969315.2|DERE	CG13114|NP_609297.2|DMEL
OG0006167	LOC6547971|XP_001975054.1|DERE	Acox57D-p|NP_523802.1|DMEL
OG0006168	LOC6550424|XP_001977038.1|DERE	CG6048|NP_572282.1|DMEL
OG0006169	LOC6551082|XP_001976950.1|DERE	dhd|NP_511046.1|DMEL
OG0006170	LOC6547861|XP_001975044.1|DERE	Panx|NP_611576.1|DMEL
OG0006171	LOC6543667|XP_001972965.1|DERE	CG7707|NP_648962.1|DMEL
OG0006172	LOC6544067|XP_026832745.1|DERE	CG32374|NP_729270.1|DMEL
OG0006173	LOC6542399|XP_026835188.1|DERE	CG5561|NP_608596.1|DMEL
OG0006173	LOC6540926|XP_001968280.1|DERE	CG5556|NP_608595.2|DMEL
OG0006174	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL
OG0006175	LOC6547743|XP_026835907.1|DERE	Cht12|NP_726022.1|DMEL
OG0006176	LOC6554087|XP_001979599.1|DERE	CG31226|NP_732378.1|DMEL
OG0006177	LOC26526944|XP_015014363.1|DERE	CG43880|NP_001261554.1|DMEL
OG0006178	LOC6547323|XP_001976330.1|DERE	CG9897|NP_001286753.2|DMEL
OG0006178	LOC6547321|XP_026835948.1|DERE	CG32834|NP_001188996.1|DMEL
OG0006179	LOC6552704|XP_001979023.1|DERE	CG11459|NP_649608.1|DMEL
OG0006181	LOC6553805|XP_001979562.1|DERE	nos|NP_476658.1|DMEL
OG0006182	LOC6555138|XP_001982253.1|DERE	CG6937|NP_651066.2|DMEL
OG0006183	LOC6553381|XP_001980198.1|DERE	Ipp|NP_731872.1|DMEL
OG0006184	LOC6554378|XP_026834725.1|DERE	lsn|NP_650987.1|DMEL
OG0006185	LOC6553050|XP_001980038.1|DERE	mRpL9|NP_524363.3|DMEL
OG0006186	LOC6554371|XP_001982354.1|DERE	CG34148|NP_788708.2|DMEL
OG0006187	LOC6554211|XP_026832091.1|DERE	Bet5|NP_651778.1|DMEL
OG0006188	LOC6551538|XP_015010616.1|DERE	shf|NP_001284963.1|DMEL
OG0006189	LOC6551686|XP_001978482.3|DERE	Coq7|NP_651967.2|DMEL
OG0006190	LOC6554155|XP_001981912.3|DERE	CG31381|NP_733057.1|DMEL
OG0006191	LOC6554604|XP_001981556.1|DERE	CG3368|NP_651555.1|DMEL
OG0006192	LOC6551548|XP_001978496.2|DERE	CG14434|NP_001284969.1|DMEL
OG0006193	LOC6550102|XP_001978190.1|DERE	mRpL38|NP_511152.2|DMEL
OG0006194	LOC6550506|XP_026837733.1|DERE	eas|NP_523364.2|DMEL
OG0006195	LOC6550570|XP_001978123.1|DERE	CG5599|NP_573000.1|DMEL
OG0006196	LOC6552362|XP_015009985.2|DERE	FoxP|NP_001247011.1|DMEL
OG0006197	LOC6555821|XP_001982738.1|DERE	NfI|NP_995592.2|DMEL
OG0006198	LOC6550221|XP_026838056.1|DERE	Sh|NP_728123.1|DMEL
OG0006199	LOC6554143|XP_001981902.1|DERE	CG11771|NP_651314.1|DMEL
OG0006200	LOC6552317|XP_001979758.1|DERE	cysu|NP_650627.1|DMEL
OG0006201	LOC6550116|XP_026837503.1|DERE	CrebB|NP_001334685.1|DMEL
OG0006202	LOC6550115|XP_001977652.1|DERE	CG6106|NP_573287.1|DMEL
OG0006203	LOC6550139|XP_026838212.1|DERE	baz|NP_001036283.1|DMEL
OG0006204	LOC6552770|XP_001979955.1|DERE	Rad17|NP_650382.3|DMEL
OG0006205	LOC6549808|XP_001977331.1|DERE	c12.2|NP_001259381.1|DMEL
OG0006206	LOC6550712|XP_001978012.1|DERE	MSBP|NP_573087.1|DMEL
OG0006207	LOC6542443|XP_001968812.1|DERE	Coq6|NP_608934.1|DMEL
OG0006208	LOC6544851|XP_001970990.1|DERE	pyx|NP_612015.1|DMEL
OG0006209	LOC6550535|XP_026838085.1|DERE	PIG-T|NP_572475.1|DMEL
OG0006210	LOC6549859|XP_026838491.1|DERE	rdgA|NP_001259366.1|DMEL
OG0006211	LOC6541681|XP_001970248.1|DERE	Acbp1|NP_609187.1|DMEL
OG0006212	LOC6542179|XP_026835121.1|DERE	Rbsn-5|NP_609186.1|DMEL
OG0006213	LOC6552020|XP_001978785.1|DERE	CG31516|NP_730784.1|DMEL
OG0006214	LOC6550555|XP_001977955.1|DERE	CG9921|NP_001259608.1|DMEL
OG0006215	LOC6551614|XP_001978594.3|DERE	Ubr3|NP_001259317.1|DMEL
OG0006216	LOC6555050|XP_001981620.2|DERE	Tsp97E|NP_524524.1|DMEL
OG0006217	LOC6549846|XP_001977577.1|DERE	stas|NP_573225.1|DMEL
OG0006218	LOC6542360|XP_001969574.1|DERE	tam|NP_476821.1|DMEL
OG0006219	LOC6555775|XP_001982533.1|DERE	hfw|NP_569933.2|DMEL
OG0006220	LOC6546353|XP_001972900.1|DERE	CG5589|NP_649009.1|DMEL
OG0006221	LOC6554852|XP_001981096.1|DERE	spn-F|NP_001263138.1|DMEL
OG0006222	LOC6554854|XP_001981098.1|DERE	mRpL32|NP_524606.1|DMEL
OG0006223	LOC6551741|XP_001978612.1|DERE	CG11710|NP_608393.1|DMEL
OG0006224	LOC6549806|XP_001977329.3|DERE	Zdhhc8|NP_001259382.1|DMEL
OG0006225	LOC6550427|XP_001977041.1|DERE	Grip|NP_572285.2|DMEL
OG0006226	LOC6547286|XP_001976153.1|DERE	CG18004|NP_610625.1|DMEL
OG0006227	LOC6551434|XP_001977141.1|DERE	Kap3|NP_727512.3|DMEL
OG0006228	LOC6547563|XP_001974820.1|DERE	TBCB|NP_611425.1|DMEL
OG0006229	LOC6555827|XP_026839242.1|DERE	CaMKII|NP_001162833.1|DMEL
OG0006230	LOC6550025|XP_026837475.1|DERE	if|NP_523378.2|DMEL
OG0006231	LOC6550868|XP_026838323.1|DERE	rdgB|NP_001259535.1|DMEL
OG0006232	LOC6550708|XP_001978008.1|DERE	Lrp4|NP_727914.1|DMEL
OG0006233	LOC6550621|XP_015010712.1|DERE	Lcch3|NP_996469.1|DMEL
OG0006234	LOC6550026|XP_001977492.1|DERE	mRpL22|NP_523379.2|DMEL
OG0006235	LOC6550382|XP_001977749.1|DERE	CG7990|NP_573361.1|DMEL
OG0006236	LOC6550572|XP_015011292.1|DERE	CG9065|NP_572998.1|DMEL
OG0006237	LOC6549809|XP_001977332.1|DERE	c12.1|NP_652605.1|DMEL
OG0006238	LOC6550564|XP_001977942.1|DERE	Traf-like|NP_727976.1|DMEL
OG0006239	LOC6549985|XP_026837296.1|DERE	CG17168|NP_001015254.1|DMEL
OG0006240	LOC6554551|XP_001981311.1|DERE	sro|NP_651725.1|DMEL
OG0006241	LOC6550027|XP_001977493.1|DERE	CG9609|NP_573161.1|DMEL
OG0006242	LOC6551320|XP_001977085.1|DERE	inaF-D|NP_001096958.1|DMEL
OG0006243	LOC6552279|XP_001980759.1|DERE	CG8412|NP_649939.1|DMEL
OG0006244	LOC6552249|XP_001980844.1|DERE	Aduk|NP_731331.1|DMEL
OG0006245	LOC6555178|XP_001982276.1|DERE	CG34376|NP_732741.1|DMEL
OG0006246	LOC6549761|XP_001976780.1|DERE	CG18508|NP_652721.1|DMEL
OG0006247	LOC6541004|XP_001970563.1|DERE	Atg10|NP_001097215.1|DMEL
OG0006248	LOC6553600|XP_001979407.1|DERE	CG5466|NP_650901.2|DMEL
OG0006249	LOC6541629|XP_001968666.1|DERE	l_2_k05819|NP_722974.1|DMEL
OG0006250	LOC6550660|XP_001978068.1|DERE	CG9220|NP_996440.2|DMEL
OG0006251	LOC6555252|XP_001981633.1|DERE	His2Av|NP_524519.1|DMEL
OG0006252	LOC6555251|XP_001981632.2|DERE	SPARC|NP_651509.2|DMEL
OG0006253	LOC6549760|XP_001976779.2|DERE	N|NP_476859.2|DMEL
OG0006254	LOC6548885|XP_026836094.1|DERE	Cen|NP_610049.1|DMEL
OG0006255	LOC6554884|XP_001982222.1|DERE	CG17141|NP_651094.2|DMEL
OG0006256	LOC6550031|XP_001977497.1|DERE	CG9132|NP_996490.1|DMEL
OG0006257	LOC6549778|XP_015011070.1|DERE	LysRS|NP_727353.1|DMEL
OG0006258	LOC6550534|XP_001977931.2|DERE	CG10555|NP_572474.2|DMEL
OG0006259	LOC6552622|XP_001979868.1|DERE	Orc2|NP_731873.1|DMEL
OG0006260	LOC6549779|XP_001977310.1|DERE	Lst8|NP_572572.1|DMEL
OG0006261	LOC6541591|XP_001969773.1|DERE	RpL7-like|NP_001097151.1|DMEL
OG0006262	LOC6551585|XP_001977271.1|DERE	CG2972|NP_572603.1|DMEL
OG0006263	LOC6550961|XP_001976990.1|DERE	RpL35|NP_572243.1|DMEL
OG0006264	LOC6555657|XP_026838257.1|DERE	mip130|NP_569958.2|DMEL
OG0006265	LOC6548926|XP_001975413.1|DERE	sotv|NP_725536.1|DMEL
OG0006266	LOC6555655|XP_001982568.1|DERE	Edem1|NP_001259152.1|DMEL
OG0006267	LOC6551017|XP_015010657.2|DERE	Neto|NP_001285211.1|DMEL
OG0006268	LOC6548085|XP_001975201.2|DERE	mRpS29|NP_523811.1|DMEL
OG0006269	LOC6552254|XP_001980849.1|DERE	Vps16A|NP_649877.1|DMEL
OG0006270	LOC6551701|XP_001977280.1|DERE	CG33557|NP_001014730.1|DMEL
OG0006271	LOC6552027|XP_001980673.1|DERE	Rrp46|NP_650001.2|DMEL
OG0006272	LOC6550954|XP_026837803.1|DERE	g|NP_524785.2|DMEL
OG0006273	LOC6541085|XP_001970720.1|DERE	ubl|NP_610239.1|DMEL
OG0006274	LOC6551135|XP_001978281.1|DERE	Syt12|NP_572878.1|DMEL
OG0006275	LOC6550587|XP_001976745.1|DERE	CG2701|NP_570025.1|DMEL
OG0006276	LOC6545156|XP_001971018.1|DERE	Cdc5|NP_612033.1|DMEL
OG0006277	LOC6553406|XP_026839825.1|DERE	Fancm|NP_650971.2|DMEL
OG0006278	LOC6550074|XP_001977571.2|DERE	ppk23|NP_001097011.1|DMEL
OG0006279	LOC6551164|XP_026838721.1|DERE	CG10353|NP_727578.3|DMEL
OG0006280	LOC6549834|XP_026838387.1|DERE	CG17600|NP_001259778.1|DMEL
OG0006281	LOC6549836|XP_026838385.1|DERE	CG17598|NP_608468.1|DMEL
OG0006282	LOC6550440|XP_026837913.1|DERE	Nup205|NP_728308.1|DMEL
OG0006283	LOC6554250|XP_001982099.1|DERE	PTPMT1|NP_651180.3|DMEL
OG0006284	LOC6544838|XP_001973198.2|DERE	MED10|NP_648849.3|DMEL
OG0006285	LOC6552155|XP_001978828.1|DERE	CG9804|NP_649472.1|DMEL
OG0006286	LOC6551855|XP_001979652.2|DERE	WRNexo|NP_001163646.1|DMEL
OG0006287	LOC6551167|XP_001977065.1|DERE	BORCS5|NP_572759.1|DMEL
OG0006288	LOC6555124|XP_001981143.1|DERE	CG15546|NP_651831.1|DMEL
OG0006289	LOC6551815|XP_001979622.1|DERE	Cpsf73|NP_650738.1|DMEL
OG0006290	LOC6549941|XP_015011080.1|DERE	Moe|NP_727290.1|DMEL
OG0006291	LOC6541649|XP_001969677.1|DERE	CG5439|NP_609607.1|DMEL
OG0006292	LOC6551186|XP_015010634.1|DERE	CG42258|NP_572801.2|DMEL
OG0006293	LOC6545600|XP_001971152.1|DERE	Pex10|NP_647624.1|DMEL
OG0006294	LOC6550101|XP_001978189.2|DERE	CG42271|NP_996434.2|DMEL
OG0006295	LOC6551647|XP_001978494.1|DERE	Cht11|NP_572361.1|DMEL
OG0006296	LOC6550305|XP_001977759.1|DERE	rictor|NP_573371.1|DMEL
OG0006297	LOC6549767|XP_026837430.1|DERE	chas|NP_001285381.1|DMEL
OG0006298	LOC6550099|XP_001978187.1|DERE	Fbxl4|NP_572951.1|DMEL
OG0006299	LOC6550877|XP_015010971.1|DERE	Tlk|NP_001138153.1|DMEL
OG0006300	LOC6551223|XP_015010956.1|DERE	Ugalt|NP_001138149.1|DMEL
OG0006301	LOC6550376|XP_001977857.1|DERE	CG9581|NP_608376.1|DMEL
OG0006302	LOC6551672|XP_026838748.1|DERE	sev|NP_511114.2|DMEL
OG0006303	LOC6546895|XP_001975976.2|DERE	Oda|NP_725104.1|DMEL
OG0006304	LOC6555351|XP_001981431.2|DERE	CG1646|NP_733256.2|DMEL
OG0006305	LOC6555101|XP_026831598.1|DERE	WASp|NP_651637.1|DMEL
OG0006306	LOC26526597|XP_026832077.1|DERE	5PtaseI|NP_001138108.1|DMEL
OG0006307	LOC6555025|XP_001981039.3|DERE	CG42233|NP_651899.2|DMEL
OG0006308	LOC6550043|XP_001977509.1|DERE	Rcp|NP_996493.1|DMEL
OG0006309	LOC6550015|XP_015011098.1|DERE	CG4678|NP_001138211.1|DMEL
OG0006310	LOC6552604|XP_001978997.1|DERE	CG10979|NP_649591.1|DMEL
OG0006311	LOC6551738|XP_026837434.1|DERE	CG2256|NP_572437.2|DMEL
OG0006312	LOC6551737|XP_001978608.1|DERE	Ldsdh1|NP_572436.1|DMEL
OG0006313	LOC6551637|XP_001978585.2|DERE	snz|NP_572421.1|DMEL
OG0006314	LOC6550675|XP_026837894.1|DERE	Paf-AHalpha|NP_727895.1|DMEL
OG0006315	LOC6554811|XP_015009151.1|DERE	mesh|NP_001163782.1|DMEL
OG0006316	LOC6549693|XP_001978726.1|DERE	CG14618|NP_608464.1|DMEL
OG0006317	LOC6551632|XP_001978562.1|DERE	Rab39|NP_572405.2|DMEL
OG0006318	LOC6550358|XP_001977764.1|DERE	CG8034|NP_573376.2|DMEL
OG0006319	LOC6542001|XP_026834274.1|DERE	Vamp7|NP_610524.1|DMEL
OG0006320	LOC6551719|XP_026838514.1|DERE	CARPB|NP_572581.1|DMEL
OG0006321	LOC6549891|XP_001977368.1|DERE	fh|NP_511094.1|DMEL
OG0006322	LOC6549822|XP_001977345.1|DERE	Ir8a|NP_727328.1|DMEL
OG0006323	LOC6550692|XP_001978017.1|DERE	AlkB|NP_001334682.1|DMEL
OG0006324	LOC6555580|XP_015008728.1|DERE	wapl|NP_525042.2|DMEL
OG0006325	LOC6553469|XP_001979369.1|DERE	KaiR1D|NP_650925.1|DMEL
OG0006326	LOC6544340|XP_001973083.1|DERE	CG7857|NP_648769.2|DMEL
OG0006327	LOC6554906|XP_001981591.1|DERE	gb|NP_651536.1|DMEL
OG0006328	LOC6554877|XP_026832888.1|DERE	CG7029|NP_788719.1|DMEL
OG0006329	LOC6551072|XP_001978293.1|DERE	HDAC4|NP_001259507.1|DMEL
OG0006330	LOC6554270|XP_001981900.1|DERE	ssh|NP_733063.1|DMEL
OG0006331	LOC6550138|XP_001977535.2|DERE	xmas|NP_001356948.1|DMEL
OG0006332	LOC6551044|XP_001978311.1|DERE	CG42237|NP_572855.1|DMEL
OG0006333	LOC6551022|XP_001978257.3|DERE	Tpst|NP_001259518.1|DMEL
OG0006334	LOC6551645|XP_026838252.1|DERE	CG14435|NP_572359.2|DMEL
OG0006335	LOC6554778|XP_001982181.1|DERE	Rassf|NP_651126.3|DMEL
OG0006336	LOC6551396|XP_001977208.1|DERE	CG15211|NP_001096945.1|DMEL
OG0006337	LOC6551697|XP_026838745.1|DERE	rtv|NP_572693.1|DMEL
OG0006338	LOC6552137|XP_001978819.1|DERE	CG14647|NP_649465.6|DMEL
OG0006339	LOC6550600|XP_026837497.1|DERE	CG8578|NP_573082.1|DMEL
OG0006340	LOC6550367|XP_001977864.1|DERE	Rab10|NP_523419.1|DMEL
OG0006341	LOC6551721|XP_026838462.1|DERE	CG1354|NP_001356937.1|DMEL
OG0006342	LOC6551722|XP_026838510.1|DERE	Sp1|NP_001259388.1|DMEL
OG0006343	LOC6551723|XP_001977302.1|DERE	btd|NP_511100.1|DMEL
OG0006344	LOC6550034|XP_001977500.1|DERE	CG13005|NP_573168.1|DMEL
OG0006345	LOC6555136|XP_026839797.1|DERE	Efa6|NP_001163691.2|DMEL
OG0006346	LOC6554950|XP_001981371.1|DERE	Cisd2|NP_651684.1|DMEL
OG0006347	LOC6554947|XP_015009291.1|DERE	jar|NP_001014650.2|DMEL
OG0006348	LOC6550773|XP_001976755.1|DERE	w|NP_476787.1|DMEL
OG0006349	LOC6555652|XP_026838289.1|DERE	arm|NP_476666.1|DMEL
OG0006350	LOC6554591|XP_001981326.1|DERE	Pcd|NP_477360.2|DMEL
OG0006351	LOC6550453|XP_026837555.1|DERE	Pmp70|NP_608354.1|DMEL
OG0006352	LOC6549053|XP_001975575.1|DERE	Ciao1|NP_610996.1|DMEL
OG0006353	LOC6554220|XP_001981237.1|DERE	AdoR|NP_651772.1|DMEL
OG0006354	LOC6554797|XP_001982228.1|DERE	CG45049|NP_001287471.1|DMEL
OG0006355	LOC6549790|XP_001977313.2|DERE	LPCAT|NP_001036265.1|DMEL
OG0006356	LOC6555615|XP_001982594.1|DERE	CG4045|NP_569978.1|DMEL
OG0006357	LOC6550194|XP_026838004.1|DERE	RhoGAPp190|NP_001259658.1|DMEL
OG0006358	LOC6545678|XP_001971169.3|DERE	Bgb|NP_001261271.1|DMEL
OG0006359	LOC6553037|XP_001980042.1|DERE	SerRS-m|NP_524365.1|DMEL
OG0006360	LOC6551331|XP_015011354.1|DERE	CG14445|NP_001284934.1|DMEL
OG0006361	LOC6553180|XP_026836001.1|DERE	Ass|NP_649674.1|DMEL
OG0006362	LOC6555761|XP_026838041.1|DERE	egh|NP_525052.1|DMEL
OG0006363	LOC6550407|XP_026837265.1|DERE	RhoGAP18B|NP_573352.2|DMEL
OG0006364	LOC6541112|XP_001969765.2|DERE	Mt2|NP_001036355.1|DMEL
OG0006365	LOC6549824|XP_001978629.1|DERE	run|NP_523424.2|DMEL
OG0006366	LOC6549786|XP_026837971.1|DERE	RunxA|NP_001259747.1|DMEL
OG0006367	LOC6549811|XP_026838476.1|DERE	lz|NP_511099.2|DMEL
OG0006368	LOC6555227|XP_026839557.1|DERE	jdp|NP_651807.1|DMEL
OG0006369	LOC6555224|XP_015009096.1|DERE	tmod|NP_001247372.1|DMEL
OG0006370	LOC6550128|XP_001977709.1|DERE	CG7058|NP_573327.2|DMEL
OG0006371	LOC6555126|XP_001981145.1|DERE	Cpr100A|NP_651829.1|DMEL
OG0006372	LOC6555082|XP_001981598.1|DERE	Cpr97Ea|NP_651529.2|DMEL
OG0006373	LOC6549708|XP_015011090.1|DERE	oc|NP_001356934.1|DMEL
OG0006374	LOC6551735|XP_026837370.1|DERE	Upf2|NP_572434.1|DMEL
OG0006375	LOC6550798|XP_001978089.1|DERE	shtd|NP_573025.2|DMEL
OG0006376	LOC6549812|XP_001977335.1|DERE	c11.1|NP_652606.1|DMEL
OG0006377	LOC6550238|XP_001977689.1|DERE	CG6617|NP_573315.1|DMEL
OG0006378	LOC6554535|XP_001981320.3|DERE	Gnpnat|NP_001263081.1|DMEL
OG0006379	LOC6550645|XP_026838075.1|DERE	CG5541|NP_996437.1|DMEL
OG0006380	LOC6550920|XP_001976887.1|DERE	CG15912|NP_572168.1|DMEL
OG0006381	LOC6550224|XP_001978192.1|DERE	l_1_G0007|NP_572947.1|DMEL
OG0006382	LOC6551001|XP_001978317.1|DERE	lic|NP_477162.1|DMEL
OG0006383	LOC6551074|XP_026837459.1|DERE	mew|NP_001285196.1|DMEL
OG0006384	LOC6551075|XP_001978296.1|DERE	REG|NP_572866.1|DMEL
OG0006385	LOC6554795|XP_001982226.1|DERE	Dcr-1|NP_524453.1|DMEL
OG0006386	LOC6543041|XP_001970051.1|DERE	Galt|NP_609062.2|DMEL
OG0006387	LOC6555290|XP_001981206.1|DERE	mRpS18C|NP_524593.1|DMEL
OG0006388	LOC6551643|XP_026838250.1|DERE	nonC|NP_727132.1|DMEL
OG0006389	LOC6551644|XP_001978491.1|DERE	mAChR-C|NP_572358.1|DMEL
OG0006390	LOC6551910|XP_001979671.1|DERE	CG12320|NP_650699.1|DMEL
OG0006391	LOC6553657|XP_001980306.1|DERE	CG8483|NP_650264.1|DMEL
OG0006392	LOC6550965|XP_001976994.1|DERE	PGAP1|NP_572245.1|DMEL
OG0006393	LOC6541387|XP_001969043.1|DERE	CG4278|NP_609790.1|DMEL
OG0006394	LOC6552240|XP_001979752.1|DERE	Prx3|NP_524387.1|DMEL
OG0006395	LOC6552495|XP_001980850.1|DERE	TrpRS|NP_524826.1|DMEL
OG0006396	LOC6550502|XP_001977817.1|DERE	CG14231|NP_608347.1|DMEL
OG0006397	LOC6550885|XP_001976832.1|DERE	CG2938|NP_570085.1|DMEL
OG0006398	LOC6551287|XP_001978431.1|DERE	wuho|NP_572307.1|DMEL
OG0006399	LOC6550829|XP_001978087.3|DERE	CG6299|NP_788906.1|DMEL
OG0006400	LOC6550797|XP_001978088.1|DERE	CG6294|NP_573026.1|DMEL
OG0006401	LOC6545271|XP_001973268.2|DERE	CG6865|NP_001246825.1|DMEL
OG0006402	LOC6553558|XP_001979338.1|DERE	rtet|NP_524429.1|DMEL
OG0006403	LOC6553513|XP_001979344.2|DERE	dmrt93B|NP_524428.1|DMEL
OG0006404	LOC6554040|XP_001980513.3|DERE	Lk6|NP_651986.2|DMEL
OG0006405	LOC6544956|XP_026833574.1|DERE	CG17687|NP_001368937.1|DMEL
OG0006406	LOC6555038|XP_001981409.1|DERE	CG1951|NP_651655.1|DMEL
OG0006407	LOC6549715|XP_001977406.1|DERE	CG1785|NP_572502.1|DMEL
OG0006408	LOC6550365|XP_001977862.1|DERE	Peritrophin-A|NP_523418.1|DMEL
OG0006409	LOC6551256|XP_026838799.1|DERE	p24-1|NP_572754.1|DMEL
OG0006410	LOC6549671|XP_001977457.1|DERE	Ubc7|NP_524684.2|DMEL
OG0006411	LOC6551299|XP_001978398.1|DERE	Lsm12a|NP_572777.2|DMEL
OG0006412	LOC6555399|XP_001981649.1|DERE	amon|NP_477318.1|DMEL
OG0006413	LOC6555240|XP_015009012.1|DERE	Yif1|NP_651498.1|DMEL
OG0006414	LOC6552444|XP_026839891.1|DERE	CG8043|NP_649814.1|DMEL
OG0006415	LOC6551447|XP_026838455.1|DERE	ZAP3|NP_001245607.1|DMEL
OG0006416	LOC6551684|XP_001978533.1|DERE	Dok|NP_572391.1|DMEL
OG0006417	LOC113564137|XP_026835271.1|DERE, LOC6541382|XP_001968495.1|DERE	Ts|NP_477367.1|DMEL
OG0006418	LOC6550039|XP_026838027.1|DERE	CG13003|NP_001162779.1|DMEL
OG0006419	LOC6554720|XP_001981082.1|DERE	CG11334|NP_651868.1|DMEL
OG0006420	LOC6554244|XP_001982093.1|DERE	tst|NP_524465.1|DMEL
OG0006421	LOC6540797|XP_026834411.1|DERE	CG7236|NP_608950.3|DMEL
OG0006422	LOC6540802|XP_001968840.1|DERE	CG11147|NP_608954.1|DMEL
OG0006423	LOC6555210|XP_026831906.1|DERE	Nop56|NP_651040.3|DMEL
OG0006424	LOC6555183|XP_001982281.1|DERE	mats|NP_651041.3|DMEL
OG0006425	LOC6555212|XP_001982284.2|DERE	CG13850|NP_651038.3|DMEL
OG0006426	LOC6555213|XP_001982285.1|DERE	CG13855|NP_651037.1|DMEL
