Orthogroup	DERE.longest_only	DSIM.longest_only
OG0005815	LOC6540980|XP_001970753.2|DERE	LOC6733243|XP_002080306.1|DSIM
OG0005816	LOC6554734|XP_001981069.1|DERE	LOC6730353|XP_039150497.1|DSIM
OG0005817	LOC6552923|XP_001980996.1|DERE	LOC6728960|XP_002104288.2|DSIM
OG0005818	LOC6554464|XP_026839791.1|DERE	LOC27207059|XP_016036359.1|DSIM
OG0005819	LOC6553004|XP_001979147.1|DERE	LOC6727045|XP_039150515.1|DSIM
OG0005820	LOC6553005|XP_001979148.1|DERE	LOC6727046|XP_002102444.1|DSIM
OG0005821	LOC6553052|XP_001979139.1|DERE	LOC6727035|XP_002102433.1|DSIM
OG0005822	LOC6540843|XP_001970103.1|DERE	LOC6731297|XP_002078453.1|DSIM
OG0005823	LOC6550193|XP_001977582.1|DERE	LOC6726276|XP_002107237.3|DSIM
OG0005824	LOC6552869|XP_001979977.1|DERE	LOC6728046|XP_002103398.2|DSIM
OG0005825	LOC6544538|XP_001972400.1|DERE	LOC6737671|XP_002084503.1|DSIM
OG0005827	LOC6554576|XP_001981764.1|DERE	LOC6729650|XP_002104956.1|DSIM
OG0005828	LOC6545209|XP_001972100.1|DERE	LOC6737000|XP_002083847.1|DSIM
OG0005829	LOC6552678|XP_001980917.1|DERE	LOC6728883|XP_039151299.1|DSIM
OG0005830	LOC6543639|XP_001971843.1|DERE	LOC6736726|XP_016030350.1|DSIM
OG0005831	LOC6543679|XP_001971847.2|DERE	LOC6736730|XP_016030355.1|DSIM
OG0005832	LOC6543680|XP_001971848.2|DERE	LOC6736731|XP_016030356.1|DSIM
OG0005833	LOC6543713|XP_026833345.1|DERE	LOC6736738|XP_016030368.1|DSIM
OG0005834	LOC6543718|XP_001971861.1|DERE	LOC6736743|XP_002083599.1|DSIM
OG0005835	LOC6543723|XP_001971866.1|DERE	LOC6736749|XP_002083605.1|DSIM
OG0005836	LOC6546328|XP_001972940.2|DERE	LOC6739658|XP_039149748.1|DSIM
OG0005837	LOC6554826|XP_001981999.1|DERE	LOC6729397|XP_016036045.1|DSIM
OG0005838	LOC6552061|XP_026835220.1|DERE	LOC6727644|XP_016034236.1|DSIM
OG0005839	LOC6542706|XP_001968458.1|DERE	LOC6730762|XP_016023177.1|DSIM
OG0005840	LOC6551935|XP_001979679.1|DERE	LOC6727598|XP_002102977.2|DSIM
OG0005842	LOC6555707|XP_001982551.1|DERE	LOC6739931|XP_002076818.1|DSIM
OG0005843	LOC6545838|XP_001972739.1|DERE	LOC6738049|XP_016031879.1|DSIM
OG0005844	LOC6545088|XP_001973274.1|DERE	LOC6738614|XP_016032456.2|DSIM
OG0005845	LOC6552299|XP_001978896.1|DERE	LOC6726776|XP_002102184.1|DSIM
OG0005846	LOC6552588|XP_026837708.1|DERE	LOC6728866|XP_016035558.1|DSIM
OG0005847	LOC6552459|XP_026831893.1|DERE	LOC6728847|XP_016035529.1|DSIM
OG0005848	LOC6550515|XP_026837645.1|DERE	LOC6740154|XP_016039575.1|DSIM
OG0005849	LOC6550608|XP_026837598.1|DERE	LOC6725975|XP_016039345.1|DSIM
OG0005850	LOC6550511|XP_001977986.1|DERE	LOC6726103|XP_016039580.1|DSIM
OG0005851	LOC6542618|XP_001970085.1|DERE	LOC6731281|XP_002078438.1|DSIM
OG0005852	LOC6553923|XP_001980570.1|DERE	LOC6728526|XP_002103871.1|DSIM
OG0005853	LOC6550166|XP_001977604.1|DERE	LOC6726304|XP_002107265.1|DSIM
OG0005854	LOC6553458|XP_026834639.1|DERE	LOC6727163|XP_002102556.1|DSIM
OG0005855	LOC6551066|XP_026837678.1|DERE	LOC6725133|XP_039153319.1|DSIM
OG0005856	LOC6550710|XP_026838334.1|DERE	LOC6726082|XP_016039515.1|DSIM
OG0005857	LOC6553935|XP_001979486.1|DERE	LOC6739753|XP_002076646.2|DSIM
OG0005858	LOC6553839|XP_001980478.1|DERE	LOC6728438|XP_002103783.1|DSIM
OG0005859	LOC6540704|XP_001968771.2|DERE	LOC6731045|XP_002078206.2|DSIM
OG0005860	LOC6553198|XP_026832010.1|DERE	LOC6727057|XP_016033557.1|DSIM
OG0005861	LOC6555415|XP_026836097.1|DERE	LOC6730377|XP_016037150.2|DSIM
OG0005862	LOC6542877|XP_026834999.1|DERE	LOC6739352|XP_016026501.1|DSIM
OG0005863	LOC6547886|XP_001976430.1|DERE	LOC6735901|XP_002082811.1|DSIM
OG0005864	LOC6552589|XP_001980898.1|DERE	LOC6728867|XP_002104200.2|DSIM
OG0005865	LOC6554714|XP_001981964.1|DERE	LOC6729434|XP_002104745.2|DSIM
OG0005866	LOC6546996|XP_026836847.1|DERE	LOC6734033|XP_002081069.3|DSIM
OG0005867	LOC6541436|XP_026834944.1|DERE	LOC6732496|XP_039154333.1|DSIM
OG0005868	LOC26526846|XP_015012867.1|DERE	LOC27207517|XP_016027636.1|DSIM
OG0005869	LOC6551280|XP_026837262.1|DERE	LOC6725115|XP_002106141.1|DSIM
OG0005870	LOC6555660|XP_001982573.1|DERE	LOC6724902|XP_016037746.1|DSIM
OG0005871	LOC6551136|XP_001978282.1|DERE	LOC6725854|XP_002106850.1|DSIM
OG0005872	LOC6555412|XP_026839638.1|DERE	LOC6729043|XP_016035696.1|DSIM
OG0005873	LOC6552449|XP_001980867.1|DERE	LOC6728835|XP_002104169.2|DSIM
OG0005874	LOC6550650|XP_026837218.1|DERE	LOC6740147|XP_016039449.1|DSIM
OG0005875	LOC6541844|XP_015014752.1|DERE	LOC6733489|XP_016026445.1|DSIM
OG0005876	LOC6551011|XP_026837769.1|DERE	LOC6725097|XP_039154095.1|DSIM
OG0005877	LOC6550665|XP_001977993.1|DERE	LOC120284208|XP_016039568.1|DSIM
OG0005878	LOC6551181|XP_026837768.1|DERE	LOC6725786|XP_039153762.1|DSIM
OG0005879	LOC6550271|XP_015010785.1|DERE	LOC6740187|XP_016039884.1|DSIM
OG0005880	LOC6543922|XP_001973657.1|DERE	LOC6739030|XP_016032868.1|DSIM
OG0005881	LOC6544755|XP_001972760.1|DERE	LOC6738074|XP_016031900.1|DSIM
OG0005882	LOC6550557|XP_001977957.1|DERE	LOC6726124|XP_016039625.1|DSIM
OG0005883	LOC6544857|XP_001970996.1|DERE	LOC6734400|XP_016029664.1|DSIM
OG0005884	LOC6546228|XP_001973570.1|DERE	LOC6738940|XP_002085735.1|DSIM
OG0005885	LOC6545557|XP_001972683.1|DERE	LOC6737985|XP_002084800.1|DSIM
OG0005886	LOC6545760|XP_026832656.1|DERE	LOC6738759|XP_016032568.2|DSIM
OG0005887	LOC6544754|XP_015013985.2|DERE	LOC6738073|XP_016031899.2|DSIM
OG0005888	LOC6544166|XP_026832276.1|DERE	LOC6739146|XP_039150139.1|DSIM
OG0005889	LOC6545380|XP_001972587.3|DERE	LOC6737878|XP_016031656.1|DSIM
OG0005890	LOC6550926|XP_001976981.1|DERE	LOC6739990|XP_039153857.1|DSIM
OG0005891	LOC6544729|XP_015013922.1|DERE	LOC6737689|XP_016031457.1|DSIM
OG0005892	LOC6544367|XP_001972426.2|DERE	LOC6737702|XP_016031480.1|DSIM
OG0005893	LOC6544599|XP_001973061.1|DERE	LOC6738124|XP_002084937.1|DSIM
OG0005894	LOC6544600|XP_001973062.1|DERE	LOC6738125|XP_002084938.1|DSIM
OG0005895	LOC6544601|XP_001973063.1|DERE	LOC6738126|XP_002084939.1|DSIM
OG0005896	LOC6546058|XP_001973511.1|DERE	LOC6738882|XP_016032707.1|DSIM
OG0005897	LOC6545440|XP_015013945.1|DERE	LOC6737966|XP_039148896.1|DSIM
OG0005898	LOC6550715|XP_001978097.2|DERE	LOC6726012|XP_016039386.1|DSIM
OG0005899	LOC6542547|XP_001970628.1|DERE	LOC6733371|XP_016026284.1|DSIM
OG0005900	LOC6542207|XP_001968191.1|DERE	LOC6740745|XP_002077537.2|DSIM
OG0005901	LOC6548179|XP_001975088.1|DERE	LOC27206602|XP_039148270.1|DSIM
OG0005902	LOC6549619|XP_001975656.1|DERE	LOC6734456|XP_002081475.2|DSIM
OG0005903	LOC6551785|XP_001980598.3|DERE	LOC6728561|XP_016035196.2|DSIM
OG0005904	LOC6554246|XP_001982095.2|DERE	LOC6729282|XP_002104602.1|DSIM
OG0005905	LOC6545709|XP_015014095.1|DERE	LOC6738764|XP_016032576.1|DSIM
OG0005906	LOC6545252|XP_001973309.3|DERE	LOC27206210|XP_039150151.1|DSIM
OG0005907	LOC6545796|XP_001973424.1|DERE	LOC6738781|XP_016032601.1|DSIM
OG0005908	LOC6544412|XP_026833439.1|DERE	LOC6738224|XP_002085036.1|DSIM
OG0005909	LOC6543931|XP_015014157.1|DERE	LOC6739040|XP_039149916.1|DSIM
OG0005910	LOC6548525|XP_026835949.1|DERE	LOC6734719|XP_016027929.1|DSIM
OG0005911	LOC6548524|XP_001975406.1|DERE	LOC6734720|XP_002081727.1|DSIM
OG0005912	LOC113563681|XP_015011708.1|DERE	LOC6734724|XP_002081731.2|DSIM
OG0005913	LOC6554886|XP_001982241.1|DERE	LOC6729138|XP_002104459.1|DSIM
OG0005914	LOC6549210|XP_001975666.1|DERE	LOC27208851|XP_016027571.1|DSIM
OG0005915	LOC6549212|XP_001975668.1|DERE	LOC6739431|XP_016027570.1|DSIM
OG0005916	LOC6547818|XP_001975005.1|DERE	LOC6735486|XP_039147228.1|DSIM
OG0005917	LOC6547100|XP_001974780.1|DERE	LOC6735224|XP_002082197.1|DSIM
OG0005918	LOC6551506|XP_001978577.1|DERE	LOC6740012|XP_002076898.1|DSIM
OG0005919	LOC6543381|XP_001969173.1|DERE	LOC6733739|XP_002080785.2|DSIM
OG0005920	LOC6548866|XP_001975452.1|DERE	LOC6734674|XP_016027868.1|DSIM
OG0005921	LOC6543771|XP_001971199.1|DERE	LOC6736406|XP_002083278.1|DSIM
OG0005922	LOC6555712|XP_001982556.1|DERE	LOC6724887|XP_016037724.1|DSIM
OG0005923	LOC6544756|XP_001972479.1|DERE	LOC6737757|XP_002084585.1|DSIM
OG0005924	LOC6545531|XP_026832672.1|DERE	LOC6738004|XP_016031798.1|DSIM
OG0005925	LOC6545382|XP_001972589.1|DERE	LOC6737880|XP_002084708.1|DSIM
OG0005926	LOC6550518|XP_001977908.1|DERE	LOC6740019|XP_016038502.1|DSIM
OG0005927	LOC6552832|XP_026831547.1|DERE	LOC6726863|XP_016033366.1|DSIM
OG0005928	LOC6551576|XP_026838516.1|DERE	LOC27206580|XP_016038750.1|DSIM
OG0005929	LOC6545851|XP_001971190.1|DERE	LOC6736397|XP_016029901.1|DSIM
OG0005930	LOC6546602|XP_001976041.1|DERE	LOC6734030|XP_002081066.1|DSIM
OG0005931	LOC6541000|XP_001970756.1|DERE	LOC6733240|XP_002080303.2|DSIM
OG0005932	LOC26526815|XP_026836444.1|DERE	LOC27208827|XP_016029015.1|DSIM
OG0005933	LOC6542533|XP_001970396.1|DERE	LOC6733621|XP_016026581.1|DSIM
OG0005934	LOC6549132|XP_001975587.3|DERE	LOC6734538|XP_039148666.1|DSIM
OG0005935	LOC6544164|XP_001973765.2|DERE	LOC6739144|XP_016033000.1|DSIM
OG0005936	LOC6541733|XP_001970093.1|DERE	LOC6731290|XP_039154421.1|DSIM
OG0005937	LOC6544108|XP_001973763.1|DERE	LOC6739142|XP_016032993.1|DSIM
OG0005938	LOC6548335|XP_026836178.1|DERE	LOC6734834|XP_016028066.1|DSIM
OG0005939	LOC6550592|XP_001978169.1|DERE	LOC6725949|XP_002106932.1|DSIM
OG0005940	LOC6548198|XP_001975081.2|DERE	LOC6735594|XP_016028951.1|DSIM
OG0005941	LOC6548390|XP_001976471.1|DERE	LOC6735942|XP_039148017.1|DSIM
OG0005942	LOC6540960|XP_001970767.1|DERE	LOC6733222|XP_002080285.1|DSIM
OG0005943	LOC6543083|XP_026834091.1|DERE	LOC6733232|XP_016026108.1|DSIM
OG0005944	LOC6541037|XP_026835593.1|DERE	LOC6733236|XP_016026116.1|DSIM
OG0005945	LOC6547162|XP_001976163.1|DERE	LOC6733915|XP_016026954.1|DSIM
OG0005946	LOC6546711|XP_026835703.1|DERE	LOC6734202|XP_016027235.1|DSIM
OG0005947	LOC6548537|XP_026835780.1|DERE	LOC6734796|XP_016028003.1|DSIM
OG0005948	LOC6545254|XP_001973311.1|DERE	LOC6738656|XP_002085458.2|DSIM
OG0005949	LOC6543930|XP_001973665.3|DERE	LOC6739039|XP_002085834.3|DSIM
OG0005950	LOC6543228|XP_015014469.1|DERE	LOC6731945|XP_016024612.1|DSIM
OG0005951	LOC6546099|XP_026833466.1|DERE	LOC6737519|XP_039149929.1|DSIM
OG0005952	LOC6541284|XP_015014912.1|DERE	LOC6731944|XP_016024610.1|DSIM
OG0005953	LOC6548785|XP_001974064.1|DERE	LOC6733046|XP_002080124.1|DSIM
OG0005954	LOC6548781|XP_001974060.1|DERE	LOC6733050|XP_016025733.1|DSIM
OG0005955	LOC6551989|XP_001980797.1|DERE	LOC6728764|XP_002104099.2|DSIM
OG0005956	LOC6546751|XP_001974544.2|DERE	LOC6734951|XP_016028254.1|DSIM
OG0005957	LOC6554674|XP_001981966.1|DERE	LOC6729430|XP_002104741.1|DSIM
OG0005958	LOC6554504|XP_001981738.1|DERE	LOC6729678|XP_002104984.2|DSIM
OG0005959	LOC6542821|XP_001969355.1|DERE	LOC6731683|XP_002078823.1|DSIM
OG0005960	LOC6550209|XP_001977720.1|DERE	LOC6726390|XP_039153523.1|DSIM
OG0005961	LOC6548730|XP_001975400.1|DERE	LOC6734727|XP_016027936.1|DSIM
OG0005962	LOC6547592|XP_001974891.2|DERE	LOC6735364|XP_016028694.1|DSIM
OG0005963	LOC6543023|XP_001969834.1|DERE	LOC6731982|XP_039150484.1|DSIM
OG0005964	LOC6548303|XP_026836002.1|DERE	LOC6735612|XP_016028971.1|DSIM
OG0005965	LOC6542158|XP_001969138.2|DERE	LOC6733780|XP_002080824.2|DSIM
OG0005966	LOC6546831|XP_001975938.1|DERE	LOC6734130|XP_016027144.1|DSIM
OG0005967	LOC6547620|XP_026836555.1|DERE	LOC6735355|XP_016028688.1|DSIM
OG0005968	LOC6547757|XP_015011822.1|DERE	LOC6735351|XP_016028684.1|DSIM
OG0005969	LOC6548130|XP_001976507.3|DERE	LOC6739503|XP_016029340.2|DSIM
OG0005970	LOC6543546|XP_001972299.1|DERE	LOC27206291|XP_016031358.1|DSIM
OG0005971	LOC6549425|XP_001975705.1|DERE	LOC6734381|XP_002081402.1|DSIM
OG0005972	LOC6545927|XP_001973479.1|DERE	LOC6738844|XP_002085644.1|DSIM
OG0005973	LOC6545757|XP_001973401.1|DERE	LOC6738756|XP_002085556.1|DSIM
OG0005974	LOC6545233|XP_015014101.1|DERE	LOC6738833|XP_016032648.1|DSIM
OG0005975	LOC6545925|XP_001973477.1|DERE	LOC6738843|XP_002085643.1|DSIM
OG0005976	LOC113563678|XP_026838537.1|DERE	LOC6727589|XP_016034183.1|DSIM
OG0005977	LOC6547781|XP_001974936.1|DERE	LOC6735416|XP_039147358.1|DSIM
OG0005978	LOC6548276|XP_001975258.1|DERE	LOC6734865|XP_002081866.2|DSIM
OG0005979	LOC6549519|XP_001975811.1|DERE	LOC6734265|XP_016027317.1|DSIM
OG0005980	LOC6542640|XP_001970634.1|DERE	LOC6733365|XP_002080422.1|DSIM
OG0005981	LOC6551262|XP_015010915.1|DERE	LOC6725716|XP_016038983.1|DSIM
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC6733374|XP_002080431.2|DSIM
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC27208604|XP_039153967.1|DSIM
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC6726215|XP_039152342.1|DSIM
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC6725647|XP_039152418.1|DSIM
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC6726307|XP_002107268.1|DSIM
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC6725585|XP_016038781.1|DSIM
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC6734048|XP_039147497.1|DSIM
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC6734359|XP_016027436.1|DSIM
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC6735063|XP_016028350.1|DSIM
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC27208705|XP_016026576.1|DSIM
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC6737558|XP_002084391.2|DSIM
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC6737560|XP_016031350.1|DSIM
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC6739009|XP_016032837.1|DSIM
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC6738847|XP_002085647.1|DSIM
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC6739036|XP_002085831.1|DSIM
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC6733921|XP_002080965.2|DSIM
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC6738113|XP_002084927.1|DSIM
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC6734432|XP_002081452.1|DSIM
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC6734828|XP_039148500.1|DSIM
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC6736881|XP_016030523.1|DSIM
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC6735952|XP_016029308.1|DSIM
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC6738091|XP_016031908.1|DSIM
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC27206455|XP_039151325.1|DSIM
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC6733969|XP_002081013.1|DSIM
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC6735497|XP_002082436.1|DSIM
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC6733219|XP_002080282.1|DSIM
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC6730802|XP_016023220.1|DSIM
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC6738872|XP_016032690.1|DSIM
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC6739020|XP_039148930.1|DSIM
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC6736207|XP_016029648.1|DSIM
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC6737670|XP_039149890.1|DSIM
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC6734239|XP_039148814.1|DSIM
OG0006014	LOC6545564|XP_001972668.1|DERE	LOC6737972|XP_016031725.1|DSIM
OG0006015	LOC6548996|XP_001975547.1|DERE	LOC6734581|XP_002081589.1|DSIM
OG0006016	LOC6543133|XP_026834138.1|DERE	LOC6733617|XP_039147569.1|DSIM
OG0006017	LOC6546891|XP_001975972.1|DERE	LOC6739404|XP_002076309.2|DSIM
OG0006018	LOC6547293|XP_001974775.1|DERE	LOC6735217|XP_002082190.2|DSIM
OG0006019	LOC26526063|XP_015012731.1|DERE	LOC27207932|XP_016028969.2|DSIM
OG0006020	LOC6546071|XP_026833266.1|DERE	LOC6738858|XP_002085658.2|DSIM
OG0006021	LOC6545167|XP_001972575.1|DERE	LOC6737864|XP_002084692.1|DSIM
OG0006022	LOC6542492|XP_001969629.1|DERE	LOC6732203|XP_002079332.2|DSIM
OG0006023	LOC6554574|XP_026834675.1|DERE	LOC6729652|XP_016036293.1|DSIM
OG0006024	LOC6550490|XP_026837301.1|DERE	LOC6726141|XP_039153585.1|DSIM
OG0006025	LOC6546852|XP_026835645.1|DERE	LOC6734109|XP_016027116.1|DSIM
OG0006026	LOC6555119|XP_001982261.2|DERE	LOC6729118|XP_016035763.1|DSIM
OG0006027	LOC6549641|XP_001975759.1|DERE	LOC6734322|XP_016027392.1|DSIM
OG0006028	LOC6549557|XP_001975645.1|DERE	LOC6734468|XP_016027592.1|DSIM
OG0006029	LOC6542208|XP_001970404.1|DERE	LOC6733614|XP_002080668.1|DSIM
OG0006030	LOC6554690|XP_001981950.1|DERE	LOC6729451|XP_002104762.1|DSIM
OG0006031	LOC6546923|XP_001975994.3|DERE	LOC6734081|XP_002081116.1|DSIM
OG0006032	LOC6549914|XP_015011401.1|DERE	LOC6726576|XP_039153804.1|DSIM
OG0006033	LOC6546888|XP_001975969.1|DERE	LOC6739409|XP_002076314.1|DSIM
OG0006034	LOC6553471|XP_001979371.2|DERE	LOC6727275|XP_016033795.1|DSIM
OG0006035	LOC6553091|XP_001980110.1|DERE	LOC6727907|XP_002103262.1|DSIM
OG0006036	LOC6543036|XP_001969322.2|DERE	LOC6731650|XP_002078790.2|DSIM
OG0006037	LOC6549081|XP_001975600.1|DERE	LOC6734525|XP_002081534.1|DSIM
OG0006038	LOC6552602|XP_001978995.1|DERE	LOC6726884|XP_002102286.1|DSIM
OG0006039	LOC6540973|XP_001970775.1|DERE	LOC6733213|XP_016026089.1|DSIM
OG0006040	LOC6549269|XP_001975711.1|DERE	LOC6734374|XP_016027452.1|DSIM
OG0006041	LOC6551475|XP_001978508.1|DERE	LOC6725332|XP_002106349.2|DSIM
OG0006042	LOC6546593|XP_026836532.1|DERE	LOC6734641|XP_039148123.1|DSIM
OG0006043	LOC6546390|XP_026833337.1|DERE	LOC6738531|XP_016032375.1|DSIM
OG0006044	LOC6555745|XP_001982448.1|DERE	LOC6724824|XP_016037610.1|DSIM
OG0006045	LOC6541445|XP_001970781.1|DERE	LOC6733193|XP_002080269.2|DSIM
OG0006046	LOC6548165|XP_001975271.2|DERE	LOC6734853|XP_016028107.1|DSIM
OG0006047	LOC6545595|XP_001972707.1|DERE	LOC6738014|XP_002084829.1|DSIM
OG0006048	LOC6544542|XP_001972404.1|DERE	LOC6737678|XP_002084510.2|DSIM
OG0006049	LOC6550103|XP_001978191.1|DERE	LOC6725930|XP_002106914.1|DSIM
OG0006050	LOC6554743|XP_001981086.1|DERE	LOC6730336|XP_016037103.1|DSIM
OG0006051	LOC6551090|XP_001977104.1|DERE	LOC6740083|XP_002076966.1|DSIM
OG0006052	LOC6548456|XP_026836505.1|DERE	LOC6736169|XP_016029588.1|DSIM
OG0006053	LOC6544778|XP_001971684.1|DERE	LOC27206239|XP_016030963.1|DSIM
OG0006054	LOC6555869|XP_001982746.3|DERE	LOC6740394|XP_016037216.1|DSIM
OG0006055	LOC6553671|XP_001980413.1|DERE	LOC6728364|XP_016034983.1|DSIM
OG0006056	LOC6546592|XP_001975481.1|DERE	LOC6734642|XP_002081649.1|DSIM
OG0006057	LOC6545725|XP_026833012.1|DERE	LOC6736319|XP_016029794.1|DSIM
OG0006058	LOC6553880|XP_001979591.1|DERE	LOC6727518|XP_016034101.1|DSIM
OG0006059	LOC6545460|XP_015013160.1|DERE	LOC6737870|XP_016031638.1|DSIM
OG0006060	LOC6545461|XP_026832260.1|DERE	LOC6737871|XP_016031641.1|DSIM
OG0006061	LOC6549937|XP_001978685.1|DERE	LOC6740278|XP_016040266.1|DSIM
OG0006062	LOC6551824|XP_001980585.1|DERE	LOC6728544|XP_002103889.1|DSIM
OG0006063	LOC6541343|XP_001969376.1|DERE	LOC6731708|XP_002078843.2|DSIM
OG0006064	LOC6549594|XP_001975662.1|DERE	LOC6734451|XP_002081470.1|DSIM
OG0006065	LOC6546520|XP_001971273.1|DERE	LOC6736486|XP_002083356.2|DSIM
OG0006066	LOC6543337|XP_026834989.1|DERE	LOC6733369|XP_016026283.1|DSIM
OG0006067	LOC6542186|XP_015014775.1|DERE	LOC6733605|XP_039148606.1|DSIM
OG0006068	LOC6550494|XP_001977809.1|DERE	LOC27206595|XP_016040070.1|DSIM
OG0006069	LOC6546362|XP_001972894.1|DERE	LOC6738515|XP_016032361.1|DSIM
OG0006070	LOC6543918|XP_001973653.1|DERE	LOC6739668|XP_016032862.1|DSIM
OG0006071	LOC6554384|XP_001981507.1|DERE	LOC6729879|XP_002105182.2|DSIM
OG0006072	LOC6546519|XP_001971272.1|DERE	LOC6736484|XP_002083354.1|DSIM
OG0006073	LOC6545204|XP_001971065.1|DERE	LOC6736269|XP_002083153.1|DSIM
OG0006074	LOC6551170|XP_001977068.2|DERE	LOC6725725|XP_039153831.1|DSIM
OG0006075	LOC6551508|XP_001978579.1|DERE	LOC27206764|XP_016038453.1|DSIM
OG0006076	LOC6549057|XP_001975579.1|DERE	LOC6734545|XP_016027662.1|DSIM
OG0006077	LOC6545407|XP_001973376.2|DERE	LOC6738727|XP_039149090.1|DSIM
OG0006078	LOC6545408|XP_001973377.1|DERE	LOC6738728|XP_002085529.1|DSIM
OG0006079	LOC6546118|XP_001973535.1|DERE	LOC6738905|XP_016032728.1|DSIM
OG0006080	LOC6544865|XP_001973161.1|DERE	LOC6738229|XP_039149058.1|DSIM
OG0006081	LOC6543324|XP_015015033.1|DERE	LOC6733730|XP_016026701.1|DSIM
OG0006082	LOC6541272|XP_001969179.1|DERE	LOC6733732|XP_016026702.1|DSIM
OG0006083	LOC6545089|XP_001973275.1|DERE	LOC6738615|XP_016032457.1|DSIM
OG0006084	LOC6544298|XP_015014040.1|DERE	LOC6738203|XP_016032031.1|DSIM
OG0006085	LOC6543901|XP_001973652.2|DERE	LOC6739025|XP_002085820.1|DSIM
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC6739029|XP_016032866.1|DSIM
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC6734852|XP_016028105.1|DSIM
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC6738519|XP_002085325.3|DSIM
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC6739985|XP_002076873.2|DSIM
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC6738326|XP_016032173.1|DSIM
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC6737473|XP_016031262.2|DSIM
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC27207710|XP_016039674.1|DSIM
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC6733782|XP_002080826.1|DSIM
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC6737717|XP_016031491.1|DSIM
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC27206699|XP_016026621.2|DSIM
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC6734499|XP_016027624.1|DSIM
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC6738583|XP_016032430.1|DSIM
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC6730415|XP_002077596.1|DSIM
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC6734567|XP_016027680.1|DSIM
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC6735802|XP_016029185.1|DSIM
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC6731805|XP_002078940.1|DSIM
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC27207779|XP_016028611.1|DSIM
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC6725636|XP_016038853.1|DSIM
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC6725355|XP_002106372.1|DSIM
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC6725354|XP_002106371.3|DSIM
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC6739062|XP_016032893.1|DSIM
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC6735491|XP_016028830.1|DSIM
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC6739905|XP_016037646.1|DSIM
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC6739156|XP_002085947.2|DSIM
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC6738599|XP_002085403.1|DSIM
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC6735473|XP_016028776.1|DSIM
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC6736009|XP_002082918.1|DSIM
