Orthogroup	DERE.longest_only	DSER.longest_only
OG0006311	LOC6551738|XP_026837434.1|DERE	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC6551737|XP_001978608.1|DERE	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC6551637|XP_001978585.2|DERE	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC6550675|XP_026837894.1|DERE	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC6554811|XP_015009151.1|DERE	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC6549693|XP_001978726.1|DERE	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC6551632|XP_001978562.1|DERE	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC6550358|XP_001977764.1|DERE	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC6542001|XP_026834274.1|DERE	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC6551719|XP_026838514.1|DERE	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC6549822|XP_001977345.1|DERE	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC6550692|XP_001978017.1|DERE	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC6555580|XP_015008728.1|DERE	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC6553469|XP_001979369.1|DERE	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC6544340|XP_001973083.1|DERE	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC6554906|XP_001981591.1|DERE	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC6554877|XP_026832888.1|DERE	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC6551072|XP_001978293.1|DERE	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC6554270|XP_001981900.1|DERE	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC6550138|XP_001977535.2|DERE	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC6551044|XP_001978311.1|DERE	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC6551022|XP_001978257.3|DERE	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC6551645|XP_026838252.1|DERE	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC6554778|XP_001982181.1|DERE	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC6551396|XP_001977208.1|DERE	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC6551697|XP_026838745.1|DERE	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC6552137|XP_001978819.1|DERE	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC6550600|XP_026837497.1|DERE	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC6550367|XP_001977864.1|DERE	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC6551721|XP_026838462.1|DERE	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC6551722|XP_026838510.1|DERE	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC6551723|XP_001977302.1|DERE	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC6550034|XP_001977500.1|DERE	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC6555136|XP_026839797.1|DERE	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC6554950|XP_001981371.1|DERE	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC6554947|XP_015009291.1|DERE	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC6550773|XP_001976755.1|DERE	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC6555652|XP_026838289.1|DERE	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC6554591|XP_001981326.1|DERE	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC6550453|XP_026837555.1|DERE	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC6549053|XP_001975575.1|DERE	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC6554220|XP_001981237.1|DERE	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC6554797|XP_001982228.1|DERE	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC6549790|XP_001977313.2|DERE	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC6555615|XP_001982594.1|DERE	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC6550194|XP_026838004.1|DERE	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC6545678|XP_001971169.3|DERE	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC6553037|XP_001980042.1|DERE	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC6551331|XP_015011354.1|DERE	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC6553180|XP_026836001.1|DERE	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC6555761|XP_026838041.1|DERE	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC6550407|XP_026837265.1|DERE	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC6541112|XP_001969765.2|DERE	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC6549824|XP_001978629.1|DERE	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC6549786|XP_026837971.1|DERE	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC6549811|XP_026838476.1|DERE	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC6555227|XP_026839557.1|DERE	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC6555224|XP_015009096.1|DERE	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC6550128|XP_001977709.1|DERE	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC6555126|XP_001981145.1|DERE	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC6555082|XP_001981598.1|DERE	LOC110186779|XP_020811710.1|DSER
OG0006373	LOC6549708|XP_015011090.1|DERE	LOC110181556|XP_020804997.1|DSER
OG0006374	LOC6551735|XP_026837370.1|DERE	LOC110182197|XP_020805869.1|DSER
OG0006375	LOC6550798|XP_001978089.1|DERE	LOC110184576|XP_020808810.1|DSER
OG0006376	LOC6549812|XP_001977335.1|DERE	LOC110179379|XP_020802552.1|DSER
OG0006377	LOC6550238|XP_001977689.1|DERE	LOC110181745|XP_020805264.1|DSER
OG0006378	LOC6554535|XP_001981320.3|DERE	LOC110189033|XP_020814660.1|DSER
OG0006379	LOC6550645|XP_026838075.1|DERE	LOC110181493|XP_020804915.1|DSER
OG0006380	LOC6550920|XP_001976887.1|DERE	LOC110181711|XP_020805219.1|DSER
OG0006381	LOC6550224|XP_001978192.1|DERE	LOC110180643|XP_020803996.1|DSER
OG0006382	LOC6551001|XP_001978317.1|DERE	LOC110183512|XP_020807457.1|DSER
OG0006383	LOC6551074|XP_026837459.1|DERE	LOC110180378|XP_020803703.1|DSER
OG0006384	LOC6551075|XP_001978296.1|DERE	LOC110180331|XP_020803648.1|DSER
OG0006385	LOC6554795|XP_001982226.1|DERE	LOC110177315|XP_020799646.1|DSER
OG0006386	LOC6543041|XP_001970051.1|DERE	LOC110186034|XP_020810730.1|DSER
OG0006387	LOC6555290|XP_001981206.1|DERE	LOC110186393|XP_020811214.1|DSER
OG0006388	LOC6551643|XP_026838250.1|DERE	LOC110180471|XP_020803807.1|DSER
OG0006389	LOC6551644|XP_001978491.1|DERE	LOC110180470|XP_020803806.1|DSER
OG0006390	LOC6551910|XP_001979671.1|DERE	LOC110187770|XP_020812893.1|DSER
OG0006391	LOC6553657|XP_001980306.1|DERE	LOC110184699|XP_020808974.1|DSER
OG0006392	LOC6550965|XP_001976994.1|DERE	LOC110182567|XP_020806275.1|DSER
OG0006393	LOC6541387|XP_001969043.1|DERE	LOC110181210|XP_020804551.1|DSER
OG0006394	LOC6552240|XP_001979752.1|DERE	LOC110187759|XP_020812882.1|DSER
OG0006395	LOC6552495|XP_001980850.1|DERE	LOC110186611|XP_020811502.1|DSER
OG0006396	LOC6550502|XP_001977817.1|DERE	LOC110180141|XP_020803446.1|DSER
OG0006397	LOC6550885|XP_001976832.1|DERE	LOC110184604|XP_020808855.1|DSER
OG0006398	LOC6551287|XP_001978431.1|DERE	LOC110182097|XP_020805740.1|DSER
OG0006399	LOC6550829|XP_001978087.3|DERE	LOC110184271|XP_020808395.1|DSER
OG0006400	LOC6550797|XP_001978088.1|DERE	LOC110184269|XP_020808393.1|DSER
OG0006401	LOC6545271|XP_001973268.2|DERE	LOC110185260|XP_020809658.1|DSER
OG0006402	LOC6553558|XP_001979338.1|DERE	LOC110190952|XP_020817292.1|DSER
OG0006403	LOC6553513|XP_001979344.2|DERE	LOC110191306|XP_020817775.1|DSER
OG0006404	LOC6554040|XP_001980513.3|DERE	LOC110186950|XP_020811944.1|DSER
OG0006405	LOC6544956|XP_026833574.1|DERE	LOC110191240|XP_020817677.1|DSER
OG0006406	LOC6555038|XP_001981409.1|DERE	LOC110177460|XP_020799857.1|DSER
OG0006407	LOC6549715|XP_001977406.1|DERE	LOC110184344|XP_020808498.1|DSER
OG0006408	LOC6550365|XP_001977862.1|DERE	LOC110184165|XP_020808235.1|DSER
OG0006409	LOC6551256|XP_026838799.1|DERE	LOC110184226|XP_020808344.1|DSER
OG0006410	LOC6549671|XP_001977457.1|DERE	LOC110181514|XP_020804947.1|DSER
OG0006411	LOC6551299|XP_001978398.1|DERE	LOC110179678|XP_020802949.1|DSER
OG0006412	LOC6555399|XP_001981649.1|DERE	LOC110186785|XP_020811719.1|DSER
OG0006413	LOC6555240|XP_015009012.1|DERE	LOC110186411|XP_020811241.1|DSER
OG0006414	LOC6552444|XP_026839891.1|DERE	LOC110188356|XP_020813723.1|DSER
OG0006415	LOC6551447|XP_026838455.1|DERE	LOC110182215|XP_020805900.1|DSER
OG0006416	LOC6551684|XP_001978533.1|DERE	LOC110183497|XP_020807439.1|DSER
OG0006417	LOC113564137|XP_026835271.1|DERE, LOC6541382|XP_001968495.1|DERE	LOC110185811|XP_020810474.1|DSER
OG0006418	LOC6550039|XP_026838027.1|DERE	LOC110179108|XP_020802157.1|DSER
OG0006419	LOC6554720|XP_001981082.1|DERE	LOC110191391|XP_020817905.1|DSER
OG0006420	LOC6554244|XP_001982093.1|DERE	LOC110186397|XP_020811222.1|DSER
OG0006421	LOC6540797|XP_026834411.1|DERE	LOC110182709|XP_020806466.1|DSER
OG0006422	LOC6540802|XP_001968840.1|DERE	LOC110183121|XP_020806971.1|DSER
OG0006423	LOC6555210|XP_026831906.1|DERE	LOC110188334|XP_020813701.1|DSER
OG0006424	LOC6555183|XP_001982281.1|DERE	LOC110188336|XP_020813703.1|DSER
OG0006425	LOC6555212|XP_001982284.2|DERE	LOC110187961|XP_020813139.1|DSER
OG0006426	LOC6555213|XP_001982285.1|DERE	LOC110187960|XP_020813138.1|DSER
OG0006427	LOC6554448|XP_001981516.1|DERE	LOC110177393|XP_020799755.1|DSER
OG0006428	LOC6553486|XP_026833790.1|DERE	LOC110177175|XP_020799422.1|DSER
OG0006429	LOC6555005|XP_026831781.1|DERE	LOC110191307|XP_020817776.1|DSER
OG0006430	LOC6546055|XP_001973508.1|DERE	LOC110184671|XP_020808937.1|DSER
OG0006431	LOC6554335|XP_001981299.1|DERE	LOC110176410|XP_020798408.1|DSER
OG0006432	LOC6553897|XP_001979570.1|DERE	LOC110188263|XP_020813608.1|DSER
OG0006433	LOC6555313|XP_001982086.1|DERE	LOC110188064|XP_020813273.1|DSER
OG0006434	LOC6541740|XP_001969438.1|DERE	LOC110183386|XP_020807311.1|DSER
OG0006435	LOC6554641|XP_026832488.1|DERE	LOC110177285|XP_020799594.1|DSER
OG0006436	LOC6550029|XP_001977495.1|DERE	LOC110181488|XP_020804908.1|DSER
OG0006437	LOC6551021|XP_015011320.2|DERE	LOC110184197|XP_020808287.1|DSER
OG0006438	LOC6540796|XP_001968171.1|DERE	LOC110187556|XP_020812604.1|DSER
OG0006439	LOC6552537|XP_001979851.1|DERE	LOC110190433|XP_020816578.1|DSER
OG0006440	LOC6552654|XP_001979853.1|DERE	LOC110191417|XP_020817934.1|DSER
OG0006441	LOC6552703|XP_001979022.1|DERE	LOC110191393|XP_020817910.1|DSER
OG0006442	LOC6554495|XP_001981940.1|DERE	LOC110189685|XP_020815514.1|DSER
OG0006443	LOC6553182|XP_001979101.1|DERE	LOC110191807|XP_020818418.1|DSER
OG0006444	LOC6554228|XP_001981245.1|DERE	LOC110186174|XP_020810886.1|DSER
OG0006445	LOC6555522|XP_001982428.1|DERE	LOC110182502|XP_020806209.1|DSER
OG0006446	LOC6555480|XP_001981856.2|DERE	LOC110189039|XP_020814667.1|DSER
OG0006447	LOC6555337|XP_026839865.1|DERE	LOC110190875|XP_020817191.1|DSER
OG0006448	LOC6555110|XP_026832894.1|DERE	LOC110189720|XP_020815573.1|DSER
OG0006449	LOC6555017|XP_026831434.1|DERE	LOC110189468|XP_020815209.1|DSER
OG0006450	LOC6549636|XP_001974442.1|DERE	LOC110187209|XP_020812268.1|DSER
OG0006451	LOC6549855|XP_026838521.1|DERE	LOC110184367|XP_020808520.1|DSER
OG0006452	LOC6555442|XP_001981886.1|DERE	LOC110190859|XP_020817168.1|DSER
OG0006453	LOC6546445|XP_001972931.1|DERE	LOC110185217|XP_020809605.1|DSER
OG0006454	LOC6555748|XP_001982451.2|DERE	LOC110179485|XP_020802718.1|DSER
OG0006455	LOC6552087|XP_026831867.1|DERE	LOC110187895|XP_020813042.1|DSER
OG0006456	LOC6552091|XP_001978802.1|DERE	LOC110187661|XP_020812739.1|DSER
OG0006457	LOC6553581|XP_001980277.1|DERE	LOC110184298|XP_020808449.1|DSER
OG0006458	LOC6542507|XP_001969419.1|DERE	LOC110183326|XP_020807233.1|DSER
OG0006459	LOC6555121|XP_026834510.1|DERE	LOC110188215|XP_020813513.1|DSER
OG0006460	LOC6554352|XP_001982050.1|DERE	LOC110191067|XP_020817458.1|DSER
OG0006461	LOC6553421|XP_001979319.1|DERE	LOC110188187|XP_020813422.1|DSER
OG0006462	LOC6554172|XP_001982114.2|DERE	LOC110185448|XP_020809940.1|DSER
OG0006463	LOC6553155|XP_001980063.2|DERE	LOC110191867|XP_020818506.1|DSER
OG0006464	LOC6546072|XP_026833267.1|DERE	LOC110184634|XP_020808890.1|DSER
OG0006465	LOC6555555|XP_001982580.1|DERE	LOC110180441|XP_020803770.1|DSER
OG0006466	LOC6549991|XP_001976733.1|DERE	LOC110182583|XP_020806288.1|DSER
OG0006467	LOC6551790|XP_001979615.1|DERE	LOC110186376|XP_020811187.1|DSER
OG0006468	LOC6555020|XP_001982032.1|DERE	LOC110190918|XP_020817238.1|DSER
OG0006469	LOC6550451|XP_001977828.1|DERE	LOC110180097|XP_020803379.1|DSER
OG0006470	LOC6544864|XP_001973176.3|DERE	LOC110190666|XP_020816925.1|DSER
OG0006471	LOC6554978|XP_001982043.2|DERE	LOC110191070|XP_020817461.1|DSER
OG0006472	LOC6554346|XP_001982045.1|DERE	LOC110191069|XP_020817460.1|DSER
OG0006473	LOC6546107|XP_001972227.2|DERE	LOC110190610|XP_020816862.1|DSER
OG0006474	LOC6548355|XP_001975319.1|DERE	LOC110176847|XP_020798972.1|DSER
OG0006475	LOC6553245|XP_001979065.2|DERE	LOC110176640|XP_020798726.1|DSER
OG0006476	LOC6551641|XP_001978488.1|DERE	LOC110180433|XP_020803763.1|DSER
OG0006477	LOC6550903|XP_001976811.1|DERE	LOC110184439|XP_020808637.1|DSER
OG0006478	LOC6555077|XP_001982068.2|DERE	LOC110191183|XP_020817607.1|DSER
OG0006479	LOC6555075|XP_015008886.1|DERE	LOC110191445|XP_020817968.1|DSER
OG0006480	LOC6543185|XP_001970570.1|DERE	LOC110191579|XP_020818121.1|DSER
OG0006481	LOC6543171|XP_001969788.1|DERE	LOC110183980|XP_020807995.1|DSER
OG0006482	LOC6555010|XP_001981392.3|DERE	LOC110190870|XP_020817182.1|DSER
OG0006483	LOC6554152|XP_001981909.2|DERE	LOC110187830|XP_020812967.1|DSER
OG0006484	LOC6554150|XP_026839763.1|DERE	LOC110187726|XP_020812834.1|DSER
OG0006485	LOC6552904|XP_001980987.1|DERE	LOC110186441|XP_020811284.1|DSER
OG0006486	LOC6551967|XP_001980652.1|DERE	LOC110176464|XP_020798480.1|DSER
OG0006487	LOC6552107|XP_001980701.1|DERE	LOC110187704|XP_020812797.1|DSER
OG0006488	LOC6545223|XP_001971057.1|DERE	LOC110183648|XP_020807631.1|DSER
OG0006489	LOC6555099|XP_001981426.1|DERE	LOC110186542|XP_020811408.1|DSER
OG0006490	LOC6553562|XP_015009644.1|DERE	LOC110190982|XP_020817349.1|DSER
OG0006491	LOC6549176|XP_026837012.1|DERE	LOC110187534|XP_020812587.1|DSER
OG0006492	LOC6552605|XP_001978998.2|DERE	LOC110191112|XP_020817516.1|DSER
OG0006493	LOC6550202|XP_001977558.1|DERE	LOC110184433|XP_020808628.1|DSER
OG0006494	LOC6550720|XP_001978102.1|DERE	LOC110187044|XP_020812075.1|DSER
OG0006495	LOC6550678|XP_001978036.2|DERE	LOC110181894|XP_020805485.1|DSER
OG0006496	LOC6554977|XP_001982042.1|DERE	LOC110191130|XP_020817542.1|DSER
OG0006497	LOC6553567|XP_015010098.1|DERE	LOC110187911|XP_020813073.1|DSER
OG0006498	LOC6553569|XP_001980339.1|DERE	LOC110188125|XP_020813371.1|DSER
OG0006499	LOC6554749|XP_026837041.1|DERE	LOC110191109|XP_020817512.1|DSER
OG0006500	LOC6541874|XP_001969432.2|DERE	LOC110183397|XP_020807326.1|DSER
OG0006501	LOC6554221|XP_001981238.1|DERE	LOC110186777|XP_020811707.1|DSER
OG0006502	LOC6554217|XP_001981234.1|DERE	LOC110186600|XP_020811490.1|DSER
OG0006503	LOC6554215|XP_001981232.2|DERE	LOC110186275|XP_020811047.1|DSER
OG0006504	LOC6554214|XP_001981231.1|DERE	LOC110186594|XP_020811481.1|DSER
OG0006505	LOC6554550|XP_001981310.1|DERE	LOC110189017|XP_020814637.1|DSER
OG0006506	LOC6545386|XP_026833796.1|DERE	LOC110190209|XP_020816224.1|DSER
OG0006507	LOC6552118|XP_001979725.1|DERE	LOC110188216|XP_020813514.1|DSER
OG0006508	LOC6552066|XP_026837575.1|DERE	LOC110188442|XP_020813827.1|DSER
OG0006509	LOC6550340|XP_026838055.1|DERE	LOC110179098|XP_020802142.1|DSER
OG0006510	LOC6552032|XP_001980677.1|DERE	LOC110191439|XP_020817961.1|DSER
OG0006511	LOC6553565|XP_001980335.2|DERE	LOC110187657|XP_020812735.1|DSER
OG0006512	LOC6553526|XP_001979401.2|DERE	LOC110177221|XP_020799497.1|DSER
OG0006513	LOC6552576|XP_026831744.1|DERE	LOC110188103|XP_020813325.1|DSER
OG0006514	LOC6554263|XP_001981893.1|DERE	LOC110190573|XP_020816821.1|DSER
OG0006515	LOC6554069|XP_001979579.1|DERE	LOC110188023|XP_020813221.1|DSER
OG0006516	LOC6554691|XP_001981951.1|DERE	LOC110191373|XP_020817884.1|DSER
OG0006517	LOC6554694|XP_001981954.1|DERE	LOC110190255|XP_020816283.1|DSER
OG0006518	LOC6554692|XP_026839747.1|DERE	LOC110189081|XP_020814715.1|DSER
OG0006519	LOC6554695|XP_001981955.2|DERE	LOC110190266|XP_020816295.1|DSER
OG0006520	LOC6554186|XP_001981262.1|DERE	LOC110186988|XP_020812004.1|DSER
OG0006521	LOC6552645|XP_001979905.1|DERE	LOC110186929|XP_020811914.1|DSER
OG0006522	LOC6554190|XP_001981266.1|DERE	LOC110186406|XP_020811231.1|DSER
OG0006523	LOC6553041|XP_001980046.1|DERE	LOC110191781|XP_020818387.1|DSER
OG0006524	LOC6542188|XP_001970048.1|DERE	LOC110185593|XP_020810187.1|DSER
OG0006525	LOC6550362|XP_026837713.1|DERE	LOC110181779|XP_020805317.1|DSER
OG0006526	LOC6552823|XP_001979056.1|DERE	LOC110176657|XP_020798750.1|DSER
OG0006527	LOC6552821|XP_001979054.1|DERE	LOC110176647|XP_020798734.1|DSER
OG0006528	LOC6552724|XP_001979053.1|DERE	LOC110176586|XP_020798660.1|DSER
OG0006529	LOC6552722|XP_001979051.1|DERE	LOC110176646|XP_020798733.1|DSER
OG0006530	LOC6552720|XP_001979049.1|DERE	LOC110176624|XP_020798708.1|DSER
OG0006531	LOC6552716|XP_001979045.1|DERE	LOC110176654|XP_020798747.1|DSER
OG0006532	LOC6552950|XP_026833610.1|DERE	LOC110176593|XP_020798668.1|DSER
OG0006533	LOC6548285|XP_001975111.1|DERE	LOC110177739|XP_020800254.1|DSER
OG0006534	LOC6553096|XP_001980051.1|DERE	LOC110191874|XP_020818516.1|DSER
OG0006535	LOC6554999|XP_001982054.1|DERE	LOC110191425|XP_020817943.1|DSER
OG0006536	LOC6552566|XP_001979007.1|DERE	LOC110189561|XP_020815354.1|DSER
OG0006537	LOC6555254|XP_001981635.1|DERE	LOC110186699|XP_020811631.1|DSER
OG0006538	LOC6554590|XP_001981546.2|DERE	LOC110177457|XP_020799850.1|DSER
OG0006539	LOC6555457|XP_001981457.1|DERE	LOC110186826|XP_020811772.1|DSER
OG0006540	LOC6554374|XP_001982357.2|DERE	LOC110190956|XP_020817300.1|DSER
OG0006541	LOC6554956|XP_001981376.1|DERE	LOC110186945|XP_020811938.1|DSER
OG0006542	LOC6554955|XP_001981375.1|DERE	LOC110186946|XP_020811939.1|DSER
OG0006543	LOC6555048|XP_015009015.1|DERE	LOC110186396|XP_020811218.1|DSER
OG0006544	LOC6553516|XP_001979347.1|DERE	LOC110190158|XP_020816156.1|DSER
OG0006545	LOC6555803|XP_001982407.1|DERE	LOC110179669|XP_020802939.1|DSER
OG0006546	LOC6554754|XP_026834597.1|DERE	LOC110191319|XP_020817800.1|DSER
OG0006547	LOC6554710|XP_001981960.2|DERE	LOC110191160|XP_020817577.1|DSER
OG0006548	LOC6553478|XP_001980272.1|DERE	LOC110184281|XP_020808425.1|DSER
OG0006549	LOC6553352|XP_001980181.1|DERE	LOC110177356|XP_020799707.1|DSER
OG0006550	LOC6554735|XP_026831733.1|DERE	LOC110186908|XP_020811887.1|DSER
OG0006551	LOC6550295|XP_001977697.1|DERE	LOC110181858|XP_020805436.1|DSER
OG0006552	LOC6550241|XP_001977692.3|DERE	LOC110181738|XP_020805257.1|DSER
OG0006553	LOC6554903|XP_001981588.1|DERE	LOC110186891|XP_020811849.1|DSER
OG0006554	LOC6553333|XP_001979306.3|DERE	LOC110188736|XP_020814227.1|DSER
OG0006555	LOC6552067|XP_026834529.1|DERE	LOC110188071|XP_020813281.1|DSER
OG0006556	LOC6553501|XP_001980228.2|DERE	LOC110191290|XP_020817758.1|DSER
OG0006557	LOC6553919|XP_001980566.1|DERE	LOC110186526|XP_020811383.1|DSER
OG0006558	LOC6554563|XP_015009326.1|DERE	LOC110189888|XP_020815801.1|DSER
OG0006559	LOC6552266|XP_001980747.1|DERE	LOC110188439|XP_020813825.1|DSER
OG0006560	LOC6554549|XP_026832103.1|DERE	LOC110176450|XP_020798460.1|DSER
OG0006561	LOC6554472|XP_001981308.1|DERE	LOC110176522|XP_020798558.1|DSER
OG0006562	LOC6554646|XP_001981577.1|DERE	LOC110187000|XP_020812019.1|DSER
OG0006563	LOC6553911|XP_026832117.1|DERE	LOC110191275|XP_020817729.1|DSER
OG0006564	LOC6553913|XP_026836457.1|DERE	LOC110191131|XP_020817543.1|DSER
OG0006565	LOC6552620|XP_015009762.2|DERE	LOC110191415|XP_020817932.1|DSER
OG0006566	LOC6552766|XP_026833570.1|DERE	LOC110176444|XP_020798452.1|DSER
OG0006567	LOC6554242|XP_015009319.1|DERE	LOC110190881|XP_020817196.1|DSER
OG0006568	LOC6554243|XP_001982152.1|DERE	LOC110190880|XP_020817195.1|DSER
OG0006569	LOC6544406|XP_026832776.1|DERE	LOC110190528|XP_020816733.1|DSER
OG0006570	LOC6552383|XP_015009551.1|DERE	LOC110177139|XP_020799372.1|DSER
OG0006571	LOC6555113|XP_001982255.1|DERE	LOC110188269|XP_020813617.1|DSER
OG0006572	LOC26526494|XP_015010490.1|DERE	LOC110189027|XP_020814649.1|DSER
OG0006573	LOC6553118|XP_001979083.1|DERE	LOC110191757|XP_020818355.1|DSER
OG0006574	LOC6552033|XP_015009948.2|DERE	LOC110190939|XP_020817265.1|DSER
OG0006575	LOC6554768|XP_001981354.1|DERE	LOC110186541|XP_020811404.1|DSER
OG0006576	LOC6554422|XP_026839516.1|DERE	LOC110187816|XP_020812953.1|DSER
OG0006577	LOC6552905|XP_001980988.1|DERE	LOC110186440|XP_020811283.1|DSER
OG0006578	LOC6554423|XP_015008957.2|DERE	LOC110187815|XP_020812952.1|DSER
OG0006579	LOC6541711|XP_026834102.1|DERE	LOC110183875|XP_020807887.1|DSER
OG0006580	LOC6552083|XP_001979783.1|DERE	LOC110187843|XP_020812984.1|DSER
OG0006581	LOC6552380|XP_001978898.1|DERE	LOC110188500|XP_020813890.1|DSER
OG0006582	LOC6552172|XP_001979735.2|DERE	LOC110187639|XP_020812705.1|DSER
OG0006583	LOC6552349|XP_026831930.1|DERE	LOC110187796|XP_020812929.1|DSER
OG0006584	LOC6541348|XP_001968561.1|DERE	LOC110176987|XP_020799155.1|DSER
OG0006585	LOC6541188|XP_001970246.2|DERE	LOC110184982|XP_020809293.1|DSER
OG0006586	LOC6554114|XP_001981269.1|DERE	LOC110176531|XP_020798570.1|DSER
OG0006587	LOC6554115|XP_001981270.1|DERE	LOC110176527|XP_020798563.1|DSER
OG0006588	LOC6552468|XP_001979827.1|DERE	LOC110191430|XP_020817947.1|DSER
OG0006589	LOC6553140|XP_001979124.2|DERE	LOC110177133|XP_020799362.1|DSER
OG0006590	LOC6552992|XP_001979121.1|DERE	LOC110191755|XP_020818353.1|DSER
OG0006591	LOC6546485|XP_001973581.1|DERE	LOC110190007|XP_020815964.1|DSER
OG0006592	LOC6552046|XP_001980722.1|DERE	LOC110188451|XP_020813839.1|DSER
OG0006593	LOC6552047|XP_001980723.2|DERE	LOC110188449|XP_020813836.1|DSER
OG0006594	LOC6545975|XP_001972184.1|DERE	LOC110190542|XP_020816748.1|DSER
OG0006595	LOC6548855|XP_026837121.1|DERE	LOC110188931|XP_020814516.1|DSER
OG0006596	LOC6547241|XP_001974758.1|DERE	LOC110184030|XP_020808053.1|DSER
OG0006597	LOC6546244|XP_026832513.1|DERE	LOC110188870|XP_020814442.1|DSER
OG0006598	LOC6541094|XP_001969424.2|DERE	LOC110183367|XP_020807288.1|DSER
OG0006599	LOC6544031|XP_001972334.1|DERE	LOC110178586|XP_020801424.1|DSER
OG0006600	LOC6544069|XP_026832482.1|DERE	LOC110176740|XP_020798843.1|DSER
OG0006601	LOC6544793|XP_001972500.1|DERE	LOC110187057|XP_020812105.1|DSER
OG0006602	LOC6544792|XP_015014198.1|DERE	LOC110187065|XP_020812117.1|DSER
OG0006603	LOC6544790|XP_001972497.1|DERE	LOC110187455|XP_020812505.1|DSER
OG0006604	LOC6544870|XP_001973166.1|DERE	LOC110190731|XP_020817011.1|DSER
OG0006605	LOC6551316|XP_026838083.1|DERE	LOC110181852|XP_020805423.1|DSER
OG0006606	LOC6545447|XP_001972130.3|DERE	LOC110178784|XP_020801689.1|DSER
OG0006607	LOC6543551|XP_026833487.1|DERE	LOC110178649|XP_020801500.1|DSER
OG0006608	LOC6552392|XP_001978910.2|DERE	LOC110177189|XP_020799443.1|DSER
OG0006609	LOC6552967|XP_001980968.1|DERE	LOC110186377|XP_020811189.1|DSER
OG0006610	LOC6544891|XP_026833576.1|DERE	LOC110190472|XP_020816640.1|DSER
OG0006611	LOC6545993|XP_026833186.1|DERE	LOC110188894|XP_020814472.1|DSER
OG0006612	LOC6545994|XP_001971221.1|DERE	LOC110188907|XP_020814487.1|DSER
OG0006613	LOC6545995|XP_015013640.1|DERE	LOC110188899|XP_020814479.1|DSER
