Orthogroup	DERE.longest_only	DEUG.longest_only
OG0005867	LOC6541436|XP_026834944.1|DERE	LOC108106702|XP_017069811.1|DEUG
OG0005868	LOC26526846|XP_015012867.1|DERE	LOC108106770|XP_017069498.1|DEUG
OG0005869	LOC6551280|XP_026837262.1|DERE	LOC108110319|XP_017074825.1|DEUG
OG0005870	LOC6555660|XP_001982573.1|DERE	LOC108104432|XP_017065978.1|DEUG
OG0005871	LOC6551136|XP_001978282.1|DERE	LOC108118392|XP_017086558.1|DEUG
OG0005872	LOC6555412|XP_026839638.1|DERE	LOC108109554|XP_017073614.1|DEUG
OG0005873	LOC6552449|XP_001980867.1|DERE	LOC108108292|XP_017071785.1|DEUG
OG0005874	LOC6550650|XP_026837218.1|DERE	LOC108110057|XP_017074423.1|DEUG
OG0005875	LOC6541844|XP_015014752.1|DERE	LOC108109275|XP_017073256.1|DEUG
OG0005876	LOC6551011|XP_026837769.1|DERE	LOC108110294|XP_017074781.1|DEUG
OG0005877	LOC6550665|XP_001977993.1|DERE	LOC108104938|XP_017066785.1|DEUG
OG0005878	LOC6551181|XP_026837768.1|DERE	LOC108103854|XP_017065044.1|DEUG
OG0005879	LOC6550271|XP_015010785.1|DERE	LOC108117459|XP_017085372.1|DEUG
OG0005880	LOC6543922|XP_001973657.1|DERE	LOC108108814|XP_017072489.1|DEUG
OG0005881	LOC6544755|XP_001972760.1|DERE	LOC108106025|XP_017068363.1|DEUG
OG0005882	LOC6550557|XP_001977957.1|DERE	LOC108102984|XP_017063783.1|DEUG
OG0005883	LOC6544857|XP_001970996.1|DERE	LOC108104678|XP_017066358.1|DEUG
OG0005884	LOC6546228|XP_001973570.1|DERE	LOC108114563|XP_017081102.1|DEUG
OG0005885	LOC6545557|XP_001972683.1|DERE	LOC108105985|XP_017068304.1|DEUG
OG0005886	LOC6545760|XP_026832656.1|DERE	LOC108107561|XP_017070604.1|DEUG
OG0005887	LOC6544754|XP_015013985.2|DERE	LOC108105996|XP_017068322.1|DEUG
OG0005888	LOC6544166|XP_026832276.1|DERE	LOC108116768|XP_017084286.1|DEUG
OG0005889	LOC6545380|XP_001972587.3|DERE	LOC108108026|XP_017071379.1|DEUG
OG0005890	LOC6550926|XP_001976981.1|DERE	LOC108103683|XP_017064761.1|DEUG
OG0005891	LOC6544729|XP_015013922.1|DERE	LOC108114447|XP_017080935.1|DEUG
OG0005892	LOC6544367|XP_001972426.2|DERE	LOC108114543|XP_017081077.1|DEUG
OG0005893	LOC6544599|XP_001973061.1|DERE	LOC108104297|XP_017065760.1|DEUG
OG0005894	LOC6544600|XP_001973062.1|DERE	LOC108104298|XP_017065761.1|DEUG
OG0005895	LOC6544601|XP_001973063.1|DERE	LOC108104299|XP_017065762.1|DEUG
OG0005896	LOC6546058|XP_001973511.1|DERE	LOC108114638|XP_017081196.1|DEUG
OG0005897	LOC6545440|XP_015013945.1|DERE	LOC108104016|XP_017065335.1|DEUG, LOC108113832|XP_017080029.1|DEUG
OG0005898	LOC6550715|XP_001978097.2|DERE	LOC108110039|XP_017074386.1|DEUG
OG0005899	LOC6542547|XP_001970628.1|DERE	LOC108113225|XP_017079251.1|DEUG
OG0005900	LOC6542207|XP_001968191.1|DERE	LOC108110864|XP_017075600.1|DEUG
OG0005901	LOC6548179|XP_001975088.1|DERE	LOC108112953|XP_017078842.1|DEUG
OG0005902	LOC6549619|XP_001975656.1|DERE	LOC108106512|XP_017069095.1|DEUG
OG0005903	LOC6551785|XP_001980598.3|DERE	LOC108116377|XP_017083706.1|DEUG
OG0005904	LOC6554246|XP_001982095.2|DERE	LOC108116659|XP_017084139.1|DEUG
OG0005905	LOC6545709|XP_015014095.1|DERE	LOC108107887|XP_017071166.1|DEUG
OG0005906	LOC6545252|XP_001973309.3|DERE	LOC108108508|XP_017072065.1|DEUG
OG0005907	LOC6545796|XP_001973424.1|DERE	LOC108114335|XP_017080750.1|DEUG
OG0005908	LOC6544412|XP_026833439.1|DERE	LOC108117348|XP_017085210.1|DEUG
OG0005909	LOC6543931|XP_015014157.1|DERE	LOC108108805|XP_017072477.1|DEUG
OG0005910	LOC6548525|XP_026835949.1|DERE	LOC108113083|XP_017079018.1|DEUG
OG0005911	LOC6548524|XP_001975406.1|DERE	LOC108113084|XP_017079019.1|DEUG
OG0005912	LOC113563681|XP_015011708.1|DERE	LOC108112657|XP_017078276.1|DEUG
OG0005913	LOC6554886|XP_001982241.1|DERE	LOC108115652|XP_017082696.1|DEUG
OG0005914	LOC6549210|XP_001975666.1|DERE	LOC108106264|XP_017068719.1|DEUG
OG0005915	LOC6549212|XP_001975668.1|DERE	LOC108106586|XP_017069257.1|DEUG
OG0005916	LOC6547818|XP_001975005.1|DERE	LOC108109184|XP_017073103.1|DEUG
OG0005917	LOC6547100|XP_001974780.1|DERE	LOC108111909|XP_017077037.1|DEUG
OG0005918	LOC6551506|XP_001978577.1|DERE	LOC108117438|XP_017085347.1|DEUG
OG0005919	LOC6543381|XP_001969173.1|DERE	LOC108104758|XP_017066482.1|DEUG
OG0005920	LOC6548866|XP_001975452.1|DERE	LOC108113067|XP_017078994.1|DEUG
OG0005921	LOC6543771|XP_001971199.1|DERE	LOC108113715|XP_017079889.1|DEUG
OG0005922	LOC6555712|XP_001982556.1|DERE	LOC108104385|XP_017065911.1|DEUG
OG0005923	LOC6544756|XP_001972479.1|DERE	LOC108108224|XP_017071681.1|DEUG
OG0005924	LOC6545531|XP_026832672.1|DERE	LOC108106011|XP_017068346.1|DEUG
OG0005925	LOC6545382|XP_001972589.1|DERE	LOC108108197|XP_017071638.1|DEUG
OG0005926	LOC6550518|XP_001977908.1|DERE	LOC108103432|XP_017064391.1|DEUG
OG0005927	LOC6552832|XP_026831547.1|DERE	LOC108115298|XP_017082182.1|DEUG
OG0005928	LOC6551576|XP_026838516.1|DERE	LOC108109693|XP_017073793.1|DEUG
OG0005929	LOC6545851|XP_001971190.1|DERE	LOC108114195|XP_017080502.1|DEUG
OG0005930	LOC6546602|XP_001976041.1|DERE	LOC108106336|XP_017068800.1|DEUG
OG0005931	LOC6541000|XP_001970756.1|DERE	LOC108114920|XP_017081596.1|DEUG
OG0005932	LOC26526815|XP_026836444.1|DERE	LOC108113122|XP_017079112.1|DEUG
OG0005933	LOC6542533|XP_001970396.1|DERE	LOC108104537|XP_017066160.1|DEUG
OG0005934	LOC6549132|XP_001975587.3|DERE	LOC108106494|XP_017069073.1|DEUG
OG0005935	LOC6544164|XP_001973765.2|DERE	LOC108116771|XP_017084290.1|DEUG
OG0005936	LOC6541733|XP_001970093.1|DERE	LOC108107167|XP_017070069.1|DEUG
OG0005937	LOC6544108|XP_001973763.1|DERE	LOC108116774|XP_017084294.1|DEUG
OG0005938	LOC6548335|XP_026836178.1|DERE	LOC108112944|XP_017078830.1|DEUG
OG0005939	LOC6550592|XP_001978169.1|DERE	LOC108102966|XP_017063756.1|DEUG
OG0005940	LOC6548198|XP_001975081.2|DERE	LOC108112840|XP_017078637.1|DEUG
OG0005941	LOC6548390|XP_001976471.1|DERE	LOC108107436|XP_017070462.1|DEUG
OG0005942	LOC6540960|XP_001970767.1|DERE	LOC108111621|XP_017076642.1|DEUG
OG0005943	LOC6543083|XP_026834091.1|DERE	LOC108114904|XP_017081566.1|DEUG
OG0005944	LOC6541037|XP_026835593.1|DERE	LOC108114919|XP_017081595.1|DEUG
OG0005945	LOC6547162|XP_001976163.1|DERE	LOC108112769|XP_017078521.1|DEUG
OG0005946	LOC6546711|XP_026835703.1|DERE	LOC108112307|XP_017077621.1|DEUG
OG0005947	LOC6548537|XP_026835780.1|DERE	LOC108112538|XP_017077953.1|DEUG
OG0005948	LOC6545254|XP_001973311.1|DERE	LOC108108555|XP_017072125.1|DEUG
OG0005949	LOC6543930|XP_001973665.3|DERE	LOC108108678|XP_017072272.1|DEUG
OG0005950	LOC6543228|XP_015014469.1|DERE	LOC108112296|XP_017077613.1|DEUG
OG0005951	LOC6546099|XP_026833466.1|DERE	LOC108114577|XP_017081118.1|DEUG
OG0005952	LOC6541284|XP_015014912.1|DERE	LOC108112287|XP_017077603.1|DEUG
OG0005953	LOC6548785|XP_001974064.1|DERE	LOC108115547|XP_017082541.1|DEUG
OG0005954	LOC6548781|XP_001974060.1|DERE	LOC108115534|XP_017082525.1|DEUG
OG0005955	LOC6551989|XP_001980797.1|DERE	LOC108109865|XP_017074146.1|DEUG
OG0005956	LOC6546751|XP_001974544.2|DERE	LOC108112879|XP_017078713.1|DEUG
OG0005957	LOC6554674|XP_001981966.1|DERE	LOC108117556|XP_017085554.1|DEUG
OG0005958	LOC6554504|XP_001981738.1|DERE	LOC108113656|XP_017079817.1|DEUG
OG0005959	LOC6542821|XP_001969355.1|DERE	LOC108110907|XP_017075657.1|DEUG
OG0005960	LOC6550209|XP_001977720.1|DERE	LOC108106040|XP_017068380.1|DEUG
OG0005961	LOC6548730|XP_001975400.1|DERE	LOC108112653|XP_017078273.1|DEUG
OG0005962	LOC6547592|XP_001974891.2|DERE	LOC108108872|XP_017072579.1|DEUG
OG0005963	LOC6543023|XP_001969834.1|DERE	LOC108112457|XP_017077802.1|DEUG
OG0005964	LOC6548303|XP_026836002.1|DERE	LOC108113200|XP_017079219.1|DEUG
OG0005965	LOC6542158|XP_001969138.2|DERE	LOC108104811|XP_017066582.1|DEUG
OG0005966	LOC6546831|XP_001975938.1|DERE	LOC108106745|XP_017069472.1|DEUG
OG0005967	LOC6547620|XP_026836555.1|DERE	LOC108109165|XP_017073077.1|DEUG
OG0005968	LOC6547757|XP_015011822.1|DERE	LOC108109280|XP_017073261.1|DEUG
OG0005969	LOC6548130|XP_001976507.3|DERE	LOC108107452|XP_017070490.1|DEUG
OG0005970	LOC6543546|XP_001972299.1|DERE	LOC108114664|XP_017081232.1|DEUG
OG0005971	LOC6549425|XP_001975705.1|DERE	LOC108106416|XP_017068928.1|DEUG
OG0005972	LOC6545927|XP_001973479.1|DERE	LOC108114530|XP_017081054.1|DEUG
OG0005973	LOC6545757|XP_001973401.1|DERE	LOC108107562|XP_017070608.1|DEUG
OG0005974	LOC6545233|XP_015014101.1|DERE	LOC108114328|XP_017080736.1|DEUG
OG0005975	LOC6545925|XP_001973477.1|DERE	LOC108114618|XP_017081174.1|DEUG
OG0005976	LOC113563678|XP_026838537.1|DERE	LOC108105291|XP_017067272.1|DEUG
OG0005977	LOC6547781|XP_001974936.1|DERE	LOC108109252|XP_017073223.1|DEUG
OG0005978	LOC6548276|XP_001975258.1|DERE	LOC108112479|XP_017077827.1|DEUG
OG0005979	LOC6549519|XP_001975811.1|DERE	LOC108112049|XP_017077291.1|DEUG
OG0005980	LOC6542640|XP_001970634.1|DERE	LOC108113360|XP_017079413.1|DEUG
OG0005981	LOC6551262|XP_015010915.1|DERE	LOC108104348|XP_017065842.1|DEUG
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC108113317|XP_017079362.1|DEUG
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC108105029|XP_017066915.1|DEUG
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC108105368|XP_017067390.1|DEUG
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC108111852|XP_017076950.1|DEUG
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC108117621|XP_017085638.1|DEUG
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC108105069|XP_017066978.1|DEUG
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC108106610|XP_017069298.1|DEUG
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC108106520|XP_017069114.1|DEUG
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC108113013|XP_017078923.1|DEUG
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC108104496|XP_017066099.1|DEUG
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC108114573|XP_017081113.1|DEUG
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC108114574|XP_017081114.1|DEUG
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC108108712|XP_017072333.1|DEUG
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC108114714|XP_017081305.1|DEUG
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC108108690|XP_017072284.1|DEUG
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC108113136|XP_017079132.1|DEUG
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC108104253|XP_017065691.1|DEUG
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC108104738|XP_017066464.1|DEUG
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC108112595|XP_017078134.1|DEUG
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC108107624|XP_017070682.1|DEUG
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC108107284|XP_017070227.1|DEUG
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC108104300|XP_017065763.1|DEUG
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC108114966|XP_017081662.1|DEUG
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC108106430|XP_017068947.1|DEUG
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC108109096|XP_017072968.1|DEUG
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC108111618|XP_017076637.1|DEUG
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC108110931|XP_017075701.1|DEUG
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC108114363|XP_017080799.1|DEUG
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC108108727|XP_017072349.1|DEUG
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC108104647|XP_017066316.1|DEUG
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC108114194|XP_017080494.1|DEUG
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC108112121|XP_017077361.1|DEUG
OG0006014	LOC6545564|XP_001972668.1|DERE	LOC108104009|XP_017065322.1|DEUG
OG0006015	LOC6548996|XP_001975547.1|DERE	LOC108106530|XP_017069154.1|DEUG
OG0006016	LOC6543133|XP_026834138.1|DERE	LOC108104535|XP_017066158.1|DEUG
OG0006017	LOC6546891|XP_001975972.1|DERE	LOC108106760|XP_017069489.1|DEUG
OG0006018	LOC6547293|XP_001974775.1|DERE	LOC108111991|XP_017077208.1|DEUG
OG0006019	LOC26526063|XP_015012731.1|DERE	LOC108113296|XP_017079336.1|DEUG
OG0006020	LOC6546071|XP_026833266.1|DERE	LOC108114466|XP_017080963.1|DEUG
OG0006021	LOC6545167|XP_001972575.1|DERE	LOC108107966|XP_017071295.1|DEUG
OG0006022	LOC6542492|XP_001969629.1|DERE	LOC108111066|XP_017075883.1|DEUG
OG0006023	LOC6554574|XP_026834675.1|DERE	LOC108113603|XP_017079747.1|DEUG
OG0006024	LOC6550490|XP_026837301.1|DERE	LOC108103795|XP_017064915.1|DEUG
OG0006025	LOC6546852|XP_026835645.1|DERE	LOC108106522|XP_017069119.1|DEUG
OG0006026	LOC6555119|XP_001982261.2|DERE	LOC108115645|XP_017082688.1|DEUG
OG0006027	LOC6549641|XP_001975759.1|DERE	LOC108114892|XP_017081539.1|DEUG
OG0006028	LOC6549557|XP_001975645.1|DERE	LOC108106775|XP_017069505.1|DEUG
OG0006029	LOC6542208|XP_001970404.1|DERE	LOC108104548|XP_017066178.1|DEUG
OG0006030	LOC6554690|XP_001981950.1|DERE	LOC108117508|XP_017085485.1|DEUG
OG0006031	LOC6546923|XP_001975994.3|DERE	LOC108106759|XP_017069487.1|DEUG
OG0006032	LOC6549914|XP_015011401.1|DERE	LOC108117710|XP_017085751.1|DEUG
OG0006033	LOC6546888|XP_001975969.1|DERE	LOC108106755|XP_017069484.1|DEUG
OG0006034	LOC6553471|XP_001979371.2|DERE	LOC108110157|XP_017074568.1|DEUG
OG0006035	LOC6553091|XP_001980110.1|DERE	LOC108116413|XP_017083786.1|DEUG
OG0006036	LOC6543036|XP_001969322.2|DERE	LOC108110508|XP_017075077.1|DEUG
OG0006037	LOC6549081|XP_001975600.1|DERE	LOC108106534|XP_017069161.1|DEUG
OG0006038	LOC6552602|XP_001978995.1|DERE	LOC108115397|XP_017082323.1|DEUG
OG0006039	LOC6540973|XP_001970775.1|DERE	LOC108111623|XP_017076646.1|DEUG
OG0006040	LOC6549269|XP_001975711.1|DERE	LOC108106248|XP_017068703.1|DEUG
OG0006041	LOC6551475|XP_001978508.1|DERE	LOC108103702|XP_017064787.1|DEUG
OG0006042	LOC6546593|XP_026836532.1|DERE	LOC108112512|XP_017077889.1|DEUG
OG0006043	LOC6546390|XP_026833337.1|DERE	LOC108108628|XP_017072217.1|DEUG
OG0006044	LOC6555745|XP_001982448.1|DERE	LOC108105462|XP_017067551.1|DEUG
OG0006045	LOC6541445|XP_001970781.1|DERE	LOC108110353|XP_017074881.1|DEUG
OG0006046	LOC6548165|XP_001975271.2|DERE	LOC108112924|XP_017078805.1|DEUG
OG0006047	LOC6545595|XP_001972707.1|DERE	LOC108106023|XP_017068361.1|DEUG
OG0006048	LOC6544542|XP_001972404.1|DERE	LOC108114650|XP_017081211.1|DEUG
OG0006049	LOC6550103|XP_001978191.1|DERE	LOC108102932|XP_017063682.1|DEUG
OG0006050	LOC6554743|XP_001981086.1|DERE	LOC108105208|XP_017067150.1|DEUG
OG0006051	LOC6551090|XP_001977104.1|DERE	LOC108117550|XP_017085551.1|DEUG
OG0006052	LOC6548456|XP_026836505.1|DERE	LOC108107374|XP_017070370.1|DEUG
OG0006053	LOC6544778|XP_001971684.1|DERE	LOC108109900|XP_017074196.1|DEUG
OG0006054	LOC6555869|XP_001982746.3|DERE	LOC108108672|XP_017072269.1|DEUG
OG0006055	LOC6553671|XP_001980413.1|DERE	LOC108111815|XP_017076908.1|DEUG
OG0006056	LOC6546592|XP_001975481.1|DERE	LOC108113228|XP_017079254.1|DEUG
OG0006057	LOC6545725|XP_026833012.1|DERE	LOC108102845|XP_017063526.1|DEUG
OG0006058	LOC6553880|XP_001979591.1|DERE	LOC108117262|XP_017085104.1|DEUG
OG0006059	LOC6545460|XP_015013160.1|DERE	LOC108107969|XP_017071298.1|DEUG
OG0006060	LOC6545461|XP_026832260.1|DERE	LOC108107971|XP_017071302.1|DEUG
OG0006061	LOC6549937|XP_001978685.1|DERE	LOC108117700|XP_017085727.1|DEUG
OG0006062	LOC6551824|XP_001980585.1|DERE	LOC108116342|XP_017083646.1|DEUG
OG0006063	LOC6541343|XP_001969376.1|DERE	LOC108111169|XP_017076037.1|DEUG
OG0006064	LOC6549594|XP_001975662.1|DERE	LOC108106591|XP_017069263.1|DEUG
OG0006065	LOC6546520|XP_001971273.1|DERE	LOC108107687|XP_017070780.1|DEUG
OG0006066	LOC6543337|XP_026834989.1|DERE	LOC108112130|XP_017077369.1|DEUG
OG0006067	LOC6542186|XP_015014775.1|DERE	LOC108104472|XP_017066026.1|DEUG
OG0006068	LOC6550494|XP_001977809.1|DERE	LOC108105010|XP_017066879.1|DEUG
OG0006069	LOC6546362|XP_001972894.1|DERE	LOC108108612|XP_017072200.1|DEUG
OG0006070	LOC6543918|XP_001973653.1|DERE	LOC108108677|XP_017072271.1|DEUG
OG0006071	LOC6554384|XP_001981507.1|DERE	LOC108115863|XP_017082977.1|DEUG
OG0006072	LOC6546519|XP_001971272.1|DERE	LOC108107574|XP_017070624.1|DEUG
OG0006073	LOC6545204|XP_001971065.1|DERE	LOC108104745|XP_017066475.1|DEUG
OG0006074	LOC6551170|XP_001977068.2|DERE	LOC108104352|XP_017065847.1|DEUG
OG0006075	LOC6551508|XP_001978579.1|DERE	LOC108117430|XP_017085332.1|DEUG
OG0006076	LOC6549057|XP_001975579.1|DERE	LOC108106800|XP_017069533.1|DEUG
OG0006077	LOC6545407|XP_001973376.2|DERE	LOC108108750|XP_017072397.1|DEUG
OG0006078	LOC6545408|XP_001973377.1|DERE	LOC108108781|XP_017072441.1|DEUG
OG0006079	LOC6546118|XP_001973535.1|DERE	LOC108114197|XP_017080504.1|DEUG
OG0006080	LOC6544865|XP_001973161.1|DERE	LOC108117350|XP_017085214.1|DEUG
OG0006081	LOC6543324|XP_015015033.1|DERE	LOC108104797|XP_017066555.1|DEUG
OG0006082	LOC6541272|XP_001969179.1|DERE	LOC108104818|XP_017066591.1|DEUG
OG0006083	LOC6545089|XP_001973275.1|DERE	LOC108108532|XP_017072093.1|DEUG
OG0006084	LOC6544298|XP_015014040.1|DERE	LOC108118229|XP_017086300.1|DEUG
OG0006085	LOC6543901|XP_001973652.2|DERE	LOC108108813|XP_017072488.1|DEUG
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC108108816|XP_017072496.1|DEUG
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC108112925|XP_017078806.1|DEUG
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC108108652|XP_017072244.1|DEUG
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC108104439|XP_017065987.1|DEUG
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC108114253|XP_017080636.1|DEUG
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC108114595|XP_017081140.1|DEUG
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC108103874|XP_017065089.1|DEUG
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC108104809|XP_017066580.1|DEUG
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC108114584|XP_017081127.1|DEUG
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC108104528|XP_017066149.1|DEUG
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC108106658|XP_017069368.1|DEUG
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC108108504|XP_017072059.1|DEUG
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC108104186|XP_017065615.1|DEUG
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC108106389|XP_017068884.1|DEUG
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC108113286|XP_017079325.1|DEUG
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC108110889|XP_017075636.1|DEUG
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC108109235|XP_017073196.1|DEUG
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC108117596|XP_017085599.1|DEUG
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC108104931|XP_017066773.1|DEUG
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC108104932|XP_017066774.1|DEUG
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC108108788|XP_017072451.1|DEUG
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC108109107|XP_017072984.1|DEUG
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC108118530|XP_017086768.1|DEUG
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC108116766|XP_017084281.1|DEUG
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC108108493|XP_017072036.1|DEUG
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC108109161|XP_017073073.1|DEUG
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC108107346|XP_017070334.1|DEUG
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC108114175|XP_017080469.1|DEUG
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC108116044|XP_017083232.1|DEUG
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC108106364|XP_017068833.1|DEUG
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC108106748|XP_017069476.1|DEUG
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC108112656|XP_017078275.1|DEUG
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC108112616|XP_017078196.1|DEUG
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC108106687|XP_017069409.1|DEUG
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC108112187|XP_017077488.1|DEUG, LOC108118268|XP_017086355.1|DEUG
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC108108754|XP_017072402.1|DEUG
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC108108884|XP_017072601.1|DEUG
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC108107472|XP_017070508.1|DEUG
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC108108058|XP_017071422.1|DEUG
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC108102751|XP_017063392.1|DEUG
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC108104291|XP_017065754.1|DEUG
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC108118244|XP_017086322.1|DEUG
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC108104296|XP_017065759.1|DEUG
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC108118214|XP_017086273.1|DEUG
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC108118219|XP_017086284.1|DEUG
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC108118238|XP_017086312.1|DEUG
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC108118215|XP_017086274.1|DEUG
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC108104287|XP_017065746.1|DEUG
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC108118213|XP_017086271.1|DEUG
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC108108060|XP_017071426.1|DEUG
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC108104258|XP_017065695.1|DEUG
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC108105396|XP_017067430.1|DEUG
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC108104561|XP_017066193.1|DEUG
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC108107388|XP_017070394.1|DEUG
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC108112905|XP_017078761.1|DEUG
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC108108516|XP_017072075.1|DEUG
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC108114471|XP_017080968.1|DEUG
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC108105992|XP_017068315.1|DEUG
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC108107569|XP_017070617.1|DEUG
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC108106137|XP_017068518.1|DEUG
OG0006147	LOC6552545|XP_001980841.1|DERE	LOC108110253|XP_017074733.1|DEUG
OG0006148	LOC6545228|XP_001973462.2|DERE	LOC108114421|XP_017080897.1|DEUG
OG0006149	LOC6544940|XP_026833616.1|DERE	LOC108114474|XP_017080972.1|DEUG
OG0006150	LOC6544943|XP_001972616.1|DERE	LOC108114470|XP_017080966.1|DEUG
OG0006151	LOC6542385|XP_015014404.1|DERE	LOC108110772|XP_017075478.1|DEUG
OG0006152	LOC6555340|XP_001981865.1|DERE	LOC108113761|XP_017079946.1|DEUG
OG0006153	LOC6547955|XP_015011744.1|DERE	LOC108113337|XP_017079385.1|DEUG
OG0006154	LOC6555381|XP_001981843.1|DERE	LOC108113696|XP_017079862.1|DEUG
OG0006155	LOC6552541|XP_001980837.1|DERE	LOC108109845|XP_017074090.1|DEUG
OG0006156	LOC6552635|XP_001980901.2|DERE	LOC108109493|XP_017073519.1|DEUG
OG0006157	LOC6548051|XP_001976512.1|DERE	LOC108107490|XP_017070525.1|DEUG
OG0006158	LOC6544594|XP_026832880.1|DERE	LOC108107730|XP_017070867.1|DEUG
OG0006159	LOC6549541|XP_001975629.1|DERE	LOC108106792|XP_017069526.1|DEUG
OG0006160	LOC6548052|XP_001976513.1|DERE	LOC108107484|XP_017070519.1|DEUG
OG0006161	LOC6540739|XP_026834756.1|DERE	LOC108104479|XP_017066065.1|DEUG
