Orthogroup	DERE.longest_only	DSUP.longest_only
OG0005871	LOC6551136|XP_001978282.1|DERE	LOC119557755|XP_037726579.1|DSUP
OG0005872	LOC6555412|XP_026839638.1|DERE	LOC119560353|XP_037729684.1|DSUP
OG0005873	LOC6552449|XP_001980867.1|DERE	LOC119548572|XP_037711821.1|DSUP
OG0005874	LOC6550650|XP_026837218.1|DERE	LOC119556419|XP_037724559.1|DSUP
OG0005875	LOC6541844|XP_015014752.1|DERE	LOC119551324|XP_037716547.1|DSUP
OG0005876	LOC6551011|XP_026837769.1|DERE	LOC119557116|XP_037725623.1|DSUP
OG0005877	LOC6550665|XP_001977993.1|DERE	LOC119556654|XP_037724921.1|DSUP
OG0005878	LOC6551181|XP_026837768.1|DERE	LOC119556249|XP_037724218.1|DSUP
OG0005879	LOC6550271|XP_015010785.1|DERE	LOC119556147|XP_037723972.1|DSUP
OG0005880	LOC6543922|XP_001973657.1|DERE	LOC119554362|XP_037721156.1|DSUP
OG0005881	LOC6544755|XP_001972760.1|DERE	LOC119555503|XP_037722849.1|DSUP
OG0005882	LOC6550557|XP_001977957.1|DERE	LOC119557489|XP_037726188.1|DSUP
OG0005883	LOC6544857|XP_001970996.1|DERE	LOC119552866|XP_037718683.1|DSUP
OG0005884	LOC6546228|XP_001973570.1|DERE	LOC119554243|XP_037721006.1|DSUP
OG0005885	LOC6545557|XP_001972683.1|DERE	LOC119554798|XP_037721775.1|DSUP
OG0005886	LOC6545760|XP_026832656.1|DERE	LOC119553536|XP_037719894.1|DSUP
OG0005887	LOC6544754|XP_015013985.2|DERE	LOC119555502|XP_037722847.1|DSUP
OG0005888	LOC6544166|XP_026832276.1|DERE	LOC119554724|XP_037721666.1|DSUP
OG0005889	LOC6545380|XP_001972587.3|DERE	LOC119552757|XP_037718477.1|DSUP
OG0005890	LOC6550926|XP_001976981.1|DERE	LOC119556165|XP_037724012.1|DSUP
OG0005891	LOC6544729|XP_015013922.1|DERE	LOC119554554|XP_037721448.1|DSUP
OG0005892	LOC6544367|XP_001972426.2|DERE	LOC119554633|XP_037721558.1|DSUP
OG0005893	LOC6544599|XP_001973061.1|DERE	LOC119554133|XP_037720836.1|DSUP
OG0005894	LOC6544600|XP_001973062.1|DERE	LOC119554134|XP_037720837.1|DSUP
OG0005895	LOC6544601|XP_001973063.1|DERE	LOC119554136|XP_037720838.1|DSUP
OG0005896	LOC6546058|XP_001973511.1|DERE	LOC119553702|XP_037720190.1|DSUP
OG0005897	LOC6545440|XP_015013945.1|DERE	LOC119553116|XP_037719223.1|DSUP
OG0005898	LOC6550715|XP_001978097.2|DERE	LOC119555952|XP_037723590.1|DSUP
OG0005899	LOC6542547|XP_001970628.1|DERE	LOC119550801|XP_037715663.1|DSUP
OG0005900	LOC6542207|XP_001968191.1|DERE	LOC119546436|XP_037708633.1|DSUP
OG0005901	LOC6548179|XP_001975088.1|DERE	LOC119549342|XP_037713255.1|DSUP
OG0005902	LOC6549619|XP_001975656.1|DERE	LOC119551641|XP_037716999.1|DSUP
OG0005903	LOC6551785|XP_001980598.3|DERE	LOC119554427|XP_037721252.1|DSUP
OG0005904	LOC6554246|XP_001982095.2|DERE	LOC119559748|XP_037728743.1|DSUP
OG0005905	LOC6545709|XP_015014095.1|DERE	LOC119552943|XP_037718831.1|DSUP
OG0005906	LOC6545252|XP_001973309.3|DERE	LOC119552888|XP_037718723.1|DSUP
OG0005907	LOC6545796|XP_001973424.1|DERE	LOC119554988|XP_037722053.1|DSUP
OG0005908	LOC6544412|XP_026833439.1|DERE	LOC119555474|XP_037722810.1|DSUP
OG0005909	LOC6543931|XP_015014157.1|DERE	LOC119554884|XP_037721900.1|DSUP
OG0005910	LOC6548525|XP_026835949.1|DERE	LOC119549264|XP_037713100.1|DSUP
OG0005911	LOC6548524|XP_001975406.1|DERE	LOC119549266|XP_037713104.1|DSUP
OG0005912	LOC113563681|XP_015011708.1|DERE	LOC119549267|XP_037713105.1|DSUP
OG0005913	LOC6554886|XP_001982241.1|DERE	LOC119545837|XP_037707723.1|DSUP
OG0005914	LOC6549210|XP_001975666.1|DERE	LOC119551845|XP_037717346.1|DSUP
OG0005915	LOC6549212|XP_001975668.1|DERE	LOC119551507|XP_037716815.1|DSUP
OG0005916	LOC6547818|XP_001975005.1|DERE	LOC119550053|XP_037714437.1|DSUP
OG0005917	LOC6547100|XP_001974780.1|DERE	LOC119552158|XP_037717901.1|DSUP
OG0005918	LOC6551506|XP_001978577.1|DERE	LOC119557707|XP_037726515.1|DSUP
OG0005919	LOC6543381|XP_001969173.1|DERE	LOC119551575|XP_037716903.1|DSUP
OG0005920	LOC6548866|XP_001975452.1|DERE	LOC119550557|XP_037715270.1|DSUP
OG0005921	LOC6543771|XP_001971199.1|DERE	LOC119554566|XP_037721464.1|DSUP
OG0005922	LOC6555712|XP_001982556.1|DERE	LOC119556021|XP_037723729.1|DSUP
OG0005923	LOC6544756|XP_001972479.1|DERE	LOC119555037|XP_037722112.1|DSUP
OG0005924	LOC6545531|XP_026832672.1|DERE	LOC119554865|XP_037721875.1|DSUP
OG0005925	LOC6545382|XP_001972589.1|DERE	LOC119554696|XP_037721627.1|DSUP
OG0005926	LOC6550518|XP_001977908.1|DERE	LOC119555845|XP_037723401.1|DSUP
OG0005927	LOC6552832|XP_026831547.1|DERE	LOC119561061|XP_037730825.1|DSUP
OG0005928	LOC6551576|XP_026838516.1|DERE	LOC119555881|XP_037723465.1|DSUP
OG0005929	LOC6545851|XP_001971190.1|DERE	LOC119553307|XP_037719561.1|DSUP
OG0005930	LOC6546602|XP_001976041.1|DERE	LOC119549169|XP_037712896.1|DSUP
OG0005931	LOC6541000|XP_001970756.1|DERE	LOC119550589|XP_037715321.1|DSUP
OG0005932	LOC26526815|XP_026836444.1|DERE	LOC119549939|XP_037714249.1|DSUP
OG0005933	LOC6542533|XP_001970396.1|DERE	LOC119551962|XP_037717589.1|DSUP
OG0005934	LOC6549132|XP_001975587.3|DERE	LOC119549682|XP_037713819.1|DSUP
OG0005935	LOC6544164|XP_001973765.2|DERE	LOC119555673|XP_037723221.1|DSUP
OG0005936	LOC6541733|XP_001970093.1|DERE	LOC119548452|XP_037711643.1|DSUP
OG0005937	LOC6544108|XP_001973763.1|DERE	LOC119555676|XP_037723224.1|DSUP
OG0005938	LOC6548335|XP_026836178.1|DERE	LOC119551971|XP_037717608.1|DSUP
OG0005939	LOC6550592|XP_001978169.1|DERE	LOC119557581|XP_037726311.1|DSUP
OG0005940	LOC6548198|XP_001975081.2|DERE	LOC119549217|XP_037713009.1|DSUP
OG0005941	LOC6548390|XP_001976471.1|DERE	LOC119550486|XP_037715103.1|DSUP
OG0005942	LOC6540960|XP_001970767.1|DERE	LOC119559386|XP_037728371.1|DSUP
OG0005943	LOC6543083|XP_026834091.1|DERE	LOC119549392|XP_037713370.1|DSUP
OG0005944	LOC6541037|XP_026835593.1|DERE	LOC119551227|XP_037716392.1|DSUP
OG0005945	LOC6547162|XP_001976163.1|DERE	LOC119550512|XP_037715146.1|DSUP
OG0005946	LOC6546711|XP_026835703.1|DERE	LOC119550215|XP_037714702.1|DSUP
OG0005947	LOC6548537|XP_026835780.1|DERE	LOC119551071|XP_037716122.1|DSUP
OG0005948	LOC6545254|XP_001973311.1|DERE	LOC119553387|XP_037719672.1|DSUP
OG0005949	LOC6543930|XP_001973665.3|DERE	LOC119553200|XP_037719380.1|DSUP
OG0005950	LOC6543228|XP_015014469.1|DERE	LOC119548876|XP_037712435.1|DSUP
OG0005951	LOC6546099|XP_026833466.1|DERE	LOC119554736|XP_037721685.1|DSUP
OG0005952	LOC6541284|XP_015014912.1|DERE	LOC119548875|XP_037712433.1|DSUP
OG0005953	LOC6548785|XP_001974064.1|DERE	LOC119548703|XP_037712095.1|DSUP
OG0005954	LOC6548781|XP_001974060.1|DERE	LOC119548698|XP_037712090.1|DSUP
OG0005955	LOC6551989|XP_001980797.1|DERE	LOC119563008|XP_037732125.1|DSUP
OG0005956	LOC6546751|XP_001974544.2|DERE	LOC119549440|XP_037713461.1|DSUP
OG0005957	LOC6554674|XP_001981966.1|DERE	LOC119563266|XP_037732513.1|DSUP
OG0005958	LOC6554504|XP_001981738.1|DERE	LOC119563410|XP_037732706.1|DSUP
OG0005959	LOC6542821|XP_001969355.1|DERE	LOC119548265|XP_037711337.1|DSUP
OG0005960	LOC6550209|XP_001977720.1|DERE	LOC119556261|XP_037724235.1|DSUP
OG0005961	LOC6548730|XP_001975400.1|DERE	LOC119549261|XP_037713098.1|DSUP
OG0005962	LOC6547592|XP_001974891.2|DERE	LOC119549147|XP_037712854.1|DSUP
OG0005963	LOC6543023|XP_001969834.1|DERE	LOC119548484|XP_037711685.1|DSUP
OG0005964	LOC6548303|XP_026836002.1|DERE	LOC119550350|XP_037714899.1|DSUP
OG0005965	LOC6542158|XP_001969138.2|DERE	LOC119551157|XP_037716279.1|DSUP
OG0005966	LOC6546831|XP_001975938.1|DERE	LOC119550553|XP_037715265.1|DSUP
OG0005967	LOC6547620|XP_026836555.1|DERE	LOC119550980|XP_037715943.1|DSUP
OG0005968	LOC6547757|XP_015011822.1|DERE	LOC119550712|XP_037715518.1|DSUP
OG0005969	LOC6548130|XP_001976507.3|DERE	LOC119549517|XP_037713557.1|DSUP
OG0005970	LOC6543546|XP_001972299.1|DERE	LOC119554047|XP_037720713.1|DSUP
OG0005971	LOC6549425|XP_001975705.1|DERE	LOC119559405|XP_037728401.1|DSUP
OG0005972	LOC6545927|XP_001973479.1|DERE	LOC119552653|XP_037718278.1|DSUP
OG0005973	LOC6545757|XP_001973401.1|DERE	LOC119554612|XP_037721533.1|DSUP
OG0005974	LOC6545233|XP_015014101.1|DERE	LOC119553316|XP_037719570.1|DSUP
OG0005975	LOC6545925|XP_001973477.1|DERE	LOC119552654|XP_037718284.1|DSUP
OG0005976	LOC113563678|XP_026838537.1|DERE	LOC119563164|XP_037732353.1|DSUP
OG0005977	LOC6547781|XP_001974936.1|DERE	LOC119551210|XP_037716372.1|DSUP
OG0005978	LOC6548276|XP_001975258.1|DERE	LOC119552186|XP_037717962.1|DSUP
OG0005980	LOC6542640|XP_001970634.1|DERE	LOC119549300|XP_037713187.1|DSUP
OG0005981	LOC6551262|XP_015010915.1|DERE	LOC119558256|XP_037727514.1|DSUP
OG0005982	LOC6543077|XP_001970627.1|DERE	LOC119551412|XP_037716679.1|DSUP
OG0005983	LOC6550479|XP_001977823.1|DERE	LOC119558042|XP_037727119.1|DSUP
OG0005984	LOC6550064|XP_026837381.1|DERE	LOC119556352|XP_037724384.1|DSUP
OG0005985	LOC6551526|XP_001977169.1|DERE	LOC119556693|XP_037725017.1|DSUP
OG0005986	LOC6550169|XP_001977607.1|DERE	LOC119556593|XP_037724829.1|DSUP
OG0005987	LOC6551667|XP_015011054.1|DERE	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP
OG0005988	LOC6546956|XP_001976025.1|DERE	LOC119551449|XP_037716720.1|DSUP
OG0005989	LOC6549503|XP_001975725.1|DERE	LOC119559398|XP_037728388.1|DSUP
OG0005990	LOC6547040|XP_001974629.1|DERE	LOC119549749|XP_037713919.1|DSUP
OG0005991	LOC6541849|XP_001970401.1|DERE	LOC119551384|XP_037716634.1|DSUP
OG0005992	LOC6546344|XP_001972288.1|DERE	LOC119553210|XP_037719395.1|DSUP
OG0005993	LOC6546346|XP_015013208.1|DERE	LOC119553211|XP_037719396.1|DSUP
OG0005994	LOC6543821|XP_015014144.1|DERE	LOC119555656|XP_037723165.1|DSUP
OG0005995	LOC6545930|XP_001973482.1|DERE	LOC119555008|XP_037722079.1|DSUP
OG0005996	LOC6543927|XP_001973662.1|DERE	LOC119553610|XP_037719996.1|DSUP
OG0005997	LOC6547207|XP_001976156.1|DERE	LOC119550575|XP_037715294.1|DSUP
OG0005998	LOC6545951|XP_001972798.1|DERE	LOC119553403|XP_037719703.1|DSUP
OG0005999	LOC6545236|XP_001971028.1|DERE	LOC119554934|XP_037721972.1|DSUP
OG0006000	LOC6548484|XP_026836753.1|DERE	LOC119549689|XP_037713833.1|DSUP
OG0006001	LOC6544504|XP_015013265.1|DERE	LOC119553540|XP_037719905.1|DSUP
OG0006002	LOC6548017|XP_026836897.1|DERE	LOC119551673|XP_037717053.1|DSUP
OG0006003	LOC6545142|XP_026833295.1|DERE	LOC119553318|XP_037719575.1|DSUP
OG0006004	LOC6552094|XP_001978864.1|DERE	LOC119560383|XP_037729729.1|DSUP
OG0006005	LOC6547111|XP_001976102.1|DERE	LOC119551531|XP_037716845.1|DSUP
OG0006006	LOC6547726|XP_001975015.1|DERE	LOC119549425|XP_037713435.1|DSUP
OG0006007	LOC6542278|XP_001970770.1|DERE	LOC119559467|XP_037728505.1|DSUP
OG0006008	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE	LOC119546598|XP_037708953.1|DSUP
OG0006009	LOC6545988|XP_026832501.1|DERE	LOC119555432|XP_037722729.1|DSUP
OG0006010	LOC6543896|XP_001973647.3|DERE	LOC119555646|XP_037723122.1|DSUP
OG0006011	LOC6544825|XP_026832478.1|DERE	LOC119555275|XP_037722506.1|DSUP
OG0006012	LOC6544459|XP_026833686.1|DERE	LOC119555338|XP_037722601.1|DSUP
OG0006013	LOC6546622|XP_015011631.1|DERE	LOC119552106|XP_037717819.1|DSUP
OG0006014	LOC6545564|XP_001972668.1|DERE	LOC119553187|XP_037719362.1|DSUP
OG0006015	LOC6548996|XP_001975547.1|DERE	LOC119549423|XP_037713430.1|DSUP
OG0006016	LOC6543133|XP_026834138.1|DERE	LOC119551958|XP_037717580.1|DSUP
OG0006017	LOC6546891|XP_001975972.1|DERE	LOC119551355|XP_037716603.1|DSUP
OG0006018	LOC6547293|XP_001974775.1|DERE	LOC119549410|XP_037713400.1|DSUP
OG0006019	LOC26526063|XP_015012731.1|DERE	LOC119551199|XP_037716329.1|DSUP
OG0006020	LOC6546071|XP_026833266.1|DERE	LOC119552860|XP_037718673.1|DSUP
OG0006021	LOC6545167|XP_001972575.1|DERE	LOC119555336|XP_037722599.1|DSUP
OG0006022	LOC6542492|XP_001969629.1|DERE	LOC119547353|XP_037710095.1|DSUP
OG0006023	LOC6554574|XP_026834675.1|DERE	LOC119553142|XP_037719282.1|DSUP
OG0006024	LOC6550490|XP_026837301.1|DERE	LOC119556356|XP_037724392.1|DSUP
OG0006025	LOC6546852|XP_026835645.1|DERE	LOC119551948|XP_037717566.1|DSUP
OG0006026	LOC6555119|XP_001982261.2|DERE	LOC119563380|XP_037732659.1|DSUP
OG0006027	LOC6549641|XP_001975759.1|DERE	LOC119549127|XP_037712821.1|DSUP
OG0006028	LOC6549557|XP_001975645.1|DERE	LOC119551559|XP_037716883.1|DSUP
OG0006029	LOC6542208|XP_001970404.1|DERE	LOC119549071|XP_037712706.1|DSUP
OG0006030	LOC6554690|XP_001981950.1|DERE	LOC119563289|XP_037732544.1|DSUP
OG0006031	LOC6546923|XP_001975994.3|DERE	LOC119551306|XP_037716529.1|DSUP
OG0006032	LOC6549914|XP_015011401.1|DERE	LOC119555908|XP_037723527.1|DSUP
OG0006033	LOC6546888|XP_001975969.1|DERE	LOC119550181|XP_037714646.1|DSUP
OG0006034	LOC6553471|XP_001979371.2|DERE	LOC119551830|XP_037717330.1|DSUP
OG0006035	LOC6553091|XP_001980110.1|DERE	LOC119545746|XP_037707496.1|DSUP
OG0006036	LOC6543036|XP_001969322.2|DERE	LOC119547376|XP_037710128.1|DSUP
OG0006037	LOC6549081|XP_001975600.1|DERE	LOC119549606|XP_037713705.1|DSUP
OG0006038	LOC6552602|XP_001978995.1|DERE	LOC119560763|XP_037730312.1|DSUP
OG0006039	LOC6540973|XP_001970775.1|DERE	LOC119559430|XP_037728456.1|DSUP
OG0006040	LOC6549269|XP_001975711.1|DERE	LOC119559460|XP_037728494.1|DSUP
OG0006041	LOC6551475|XP_001978508.1|DERE	LOC119557749|XP_037726563.1|DSUP
OG0006042	LOC6546593|XP_026836532.1|DERE	LOC119552150|XP_037717876.1|DSUP
OG0006043	LOC6546390|XP_026833337.1|DERE	LOC119554165|XP_037720882.1|DSUP
OG0006044	LOC6555745|XP_001982448.1|DERE	LOC119556040|XP_037723756.1|DSUP
OG0006045	LOC6541445|XP_001970781.1|DERE	LOC119559381|XP_037728365.1|DSUP
OG0006046	LOC6548165|XP_001975271.2|DERE	LOC119550297|XP_037714819.1|DSUP
OG0006047	LOC6545595|XP_001972707.1|DERE	LOC119554511|XP_037721381.1|DSUP
OG0006048	LOC6544542|XP_001972404.1|DERE	LOC119554703|XP_037721635.1|DSUP
OG0006049	LOC6550103|XP_001978191.1|DERE	LOC119557885|XP_037726815.1|DSUP
OG0006050	LOC6554743|XP_001981086.1|DERE	LOC119548525|XP_037711748.1|DSUP
OG0006051	LOC6551090|XP_001977104.1|DERE	LOC119557306|XP_037725944.1|DSUP
OG0006052	LOC6548456|XP_026836505.1|DERE	LOC119549727|XP_037713896.1|DSUP
OG0006053	LOC6544778|XP_001971684.1|DERE	LOC119554530|XP_037721408.1|DSUP
OG0006054	LOC6555869|XP_001982746.3|DERE	LOC119547262|XP_037710008.1|DSUP
OG0006055	LOC6553671|XP_001980413.1|DERE	LOC119560346|XP_037729670.1|DSUP
OG0006056	LOC6546592|XP_001975481.1|DERE	LOC119551873|XP_037717395.1|DSUP
OG0006057	LOC6545725|XP_026833012.1|DERE	LOC119553919|XP_037720530.1|DSUP
OG0006058	LOC6553880|XP_001979591.1|DERE	LOC119559911|XP_037729016.1|DSUP
OG0006059	LOC6545460|XP_015013160.1|DERE	LOC119553681|XP_037720158.1|DSUP
OG0006060	LOC6545461|XP_026832260.1|DERE	LOC119553684|XP_037720162.1|DSUP
OG0006061	LOC6549937|XP_001978685.1|DERE	LOC119558058|XP_037727136.1|DSUP
OG0006062	LOC6551824|XP_001980585.1|DERE	LOC119550453|XP_037715062.1|DSUP
OG0006063	LOC6541343|XP_001969376.1|DERE	LOC119548547|XP_037711769.1|DSUP
OG0006064	LOC6549594|XP_001975662.1|DERE	LOC119549095|XP_037712753.1|DSUP
OG0006065	LOC6546520|XP_001971273.1|DERE	LOC119554156|XP_037720872.1|DSUP
OG0006066	LOC6543337|XP_026834989.1|DERE	LOC119549302|XP_037713189.1|DSUP
OG0006067	LOC6542186|XP_015014775.1|DERE	LOC119551861|XP_037717367.1|DSUP
OG0006068	LOC6550494|XP_001977809.1|DERE	LOC119558080|XP_037727189.1|DSUP
OG0006069	LOC6546362|XP_001972894.1|DERE	LOC119555515|XP_037722863.1|DSUP
OG0006070	LOC6543918|XP_001973653.1|DERE	LOC119554994|XP_037722061.1|DSUP
OG0006071	LOC6554384|XP_001981507.1|DERE	LOC119559451|XP_037728485.1|DSUP
OG0006072	LOC6546519|XP_001971272.1|DERE	LOC119553128|XP_037719249.1|DSUP
OG0006073	LOC6545204|XP_001971065.1|DERE	LOC119554991|XP_037722057.1|DSUP
OG0006074	LOC6551170|XP_001977068.2|DERE	LOC119558217|XP_037727455.1|DSUP
OG0006075	LOC6551508|XP_001978579.1|DERE	LOC119556505|XP_037724694.1|DSUP
OG0006076	LOC6549057|XP_001975579.1|DERE	LOC119551840|XP_037717338.1|DSUP
OG0006077	LOC6545407|XP_001973376.2|DERE	LOC119553580|XP_037719956.1|DSUP
OG0006078	LOC6545408|XP_001973377.1|DERE	LOC119553617|XP_037720011.1|DSUP
OG0006079	LOC6546118|XP_001973535.1|DERE	LOC119554056|XP_037720725.1|DSUP
OG0006080	LOC6544865|XP_001973161.1|DERE	LOC119555450|XP_037722753.1|DSUP
OG0006081	LOC6543324|XP_015015033.1|DERE	LOC119549768|XP_037713953.1|DSUP
OG0006082	LOC6541272|XP_001969179.1|DERE	LOC119551579|XP_037716909.1|DSUP
OG0006083	LOC6545089|XP_001973275.1|DERE	LOC119554977|XP_037722034.1|DSUP
OG0006084	LOC6544298|XP_015014040.1|DERE	LOC119555458|XP_037722787.1|DSUP
OG0006085	LOC6543901|XP_001973652.2|DERE	LOC119553950|XP_037720572.1|DSUP
OG0006086	LOC6543921|XP_015014155.1|DERE	LOC119554363|XP_037721159.1|DSUP
OG0006087	LOC6548166|XP_001975272.1|DERE	LOC119551132|XP_037716246.1|DSUP
OG0006088	LOC6546359|XP_001972891.1|DERE	LOC119555518|XP_037722871.1|DSUP
OG0006089	LOC6551080|XP_001976948.1|DERE	LOC119556644|XP_037724904.1|DSUP
OG0006090	LOC6545397|XP_026833164.1|DERE	LOC119552967|XP_037718902.1|DSUP
OG0006091	LOC6543964|XP_001972214.3|DERE	LOC119552570|XP_037718122.1|DSUP
OG0006092	LOC26526212|XP_026838232.1|DERE	LOC119556349|XP_037724380.1|DSUP
OG0006093	LOC6541388|XP_001969136.1|DERE	LOC119551154|XP_037716276.1|DSUP
OG0006094	LOC6544479|XP_026833694.1|DERE	LOC119553665|XP_037720104.1|DSUP
OG0006095	LOC6541052|XP_026834687.1|DERE	LOC119549250|XP_037713084.1|DSUP
OG0006096	LOC6549166|XP_001975616.1|DERE	LOC119552190|XP_037717968.1|DSUP
OG0006097	LOC6546318|XP_026832811.1|DERE	LOC119553383|XP_037719663.1|DSUP
OG0006098	LOC6540847|XP_001968130.1|DERE	LOC119548747|XP_037712192.1|DSUP
OG0006099	LOC6548976|XP_001975559.1|DERE	LOC119551666|XP_037717046.1|DSUP
OG0006100	LOC6547328|XP_001976335.1|DERE	LOC119550172|XP_037714634.1|DSUP
OG0006101	LOC6542216|XP_026834342.1|DERE	LOC119546791|XP_037709281.1|DSUP
OG0006102	LOC6547654|XP_001974811.1|DERE	LOC119551029|XP_037716017.1|DSUP
OG0006103	LOC6551516|XP_001977184.1|DERE	LOC119558306|XP_037727636.1|DSUP
OG0006104	LOC6551683|XP_026837254.1|DERE	LOC119557764|XP_037726588.1|DSUP
OG0006105	LOC6551682|XP_001978531.1|DERE	LOC119557353|XP_037726017.1|DSUP
OG0006106	LOC6544133|XP_026833342.1|DERE	LOC119553597|XP_037719979.1|DSUP
OG0006107	LOC6547720|XP_026836798.1|DERE	LOC119550489|XP_037715105.1|DSUP
OG0006108	LOC6555576|XP_026838965.1|DERE	LOC119557412|XP_037726089.1|DSUP
OG0006109	LOC6544259|XP_001973774.1|DERE	LOC119552848|XP_037718646.1|DSUP
OG0006110	LOC6546069|XP_001972810.1|DERE	LOC119555506|XP_037722853.1|DSUP
OG0006111	LOC6547662|XP_001974989.1|DERE	LOC119549509|XP_037713549.1|DSUP
OG0006112	LOC6548112|XP_001976542.1|DERE	LOC119550015|XP_037714366.1|DSUP
OG0006113	LOC6544144|XP_001972999.1|DERE	LOC119554149|XP_037720865.1|DSUP
OG0006114	LOC6555055|XP_001981383.1|DERE	LOC119557192|XP_037725773.1|DSUP
OG0006115	LOC6546846|XP_026836108.1|DERE	LOC119551248|XP_037716419.1|DSUP
OG0006116	LOC6546774|XP_001976001.1|DERE	LOC119551795|XP_037717270.1|DSUP
OG0006117	LOC6548519|XP_001975401.1|DERE	LOC119549265|XP_037713101.1|DSUP
OG0006118	LOC6548001|XP_015011745.1|DERE	LOC119551994|XP_037717642.1|DSUP
OG0006119	LOC6549159|XP_001975719.1|DERE	LOC119559456|XP_037728487.1|DSUP
OG0006120	LOC6546552|XP_001974566.1|DERE	LOC119551875|XP_037717397.1|DSUP
OG0006121	LOC6543925|XP_001973660.1|DERE	LOC119552765|XP_037718498.1|DSUP
OG0006122	LOC6555867|XP_026839234.1|DERE	LOC119563078|XP_037732235.1|DSUP
OG0006123	LOC6548098|XP_026836667.1|DERE	LOC119551269|XP_037716457.1|DSUP
OG0006124	LOC6554943|XP_001982014.1|DERE	LOC119558243|XP_037727498.1|DSUP
OG0006125	LOC6545462|XP_026832439.1|DERE	LOC119553679|XP_037720153.1|DSUP
OG0006126	LOC6544484|XP_026833815.1|DERE	LOC119553431|XP_037719743.1|DSUP
OG0006127	LOC6544604|XP_001973066.1|DERE	LOC119553380|XP_037719661.1|DSUP
OG0006128	LOC6544344|XP_001973087.1|DERE	LOC119554601|XP_037721517.1|DSUP
OG0006129	LOC6546062|XP_001972803.1|DERE	LOC119553518|XP_037719869.1|DSUP
OG0006130	LOC6544532|XP_001973102.2|DERE	LOC119553710|XP_037720218.1|DSUP
OG0006131	LOC6544529|XP_001973099.1|DERE	LOC119554259|XP_037721029.1|DSUP
OG0006132	LOC6544557|XP_001973091.1|DERE	LOC119554694|XP_037721623.1|DSUP
OG0006133	LOC6544533|XP_001973103.1|DERE	LOC119553711|XP_037720219.1|DSUP
OG0006134	LOC6545952|XP_001972799.1|DERE	LOC119552775|XP_037718512.1|DSUP
OG0006135	LOC6544531|XP_026832400.1|DERE	LOC119552514|XP_037718059.1|DSUP
OG0006136	LOC6545463|XP_001972582.1|DERE	LOC119553685|XP_037720166.1|DSUP
OG0006137	LOC6545139|XP_001972770.2|DERE	LOC119553976|XP_037720611.1|DSUP
OG0006138	LOC6541670|XP_001970493.1|DERE	LOC119550334|XP_037714879.1|DSUP
OG0006139	LOC6540790|XP_001970393.1|DERE	LOC119549983|XP_037714314.1|DSUP
OG0006140	LOC6548227|XP_026836679.1|DERE	LOC119549617|XP_037713717.1|DSUP
OG0006141	LOC6548536|XP_026835782.1|DERE	LOC119549435|XP_037713456.1|DSUP
OG0006142	LOC6545335|XP_001973300.3|DERE	LOC119552838|XP_037718627.1|DSUP
OG0006143	LOC6544939|XP_015013155.1|DERE	LOC119553933|XP_037720550.1|DSUP
OG0006144	LOC6545634|XP_026833252.1|DERE	LOC119554189|XP_037720913.1|DSUP
OG0006145	LOC6545761|XP_001973405.1|DERE	LOC119553555|XP_037719924.1|DSUP
OG0006146	LOC6540945|XP_001970292.2|DERE	LOC119548861|XP_037712416.1|DSUP
OG0006147	LOC6552545|XP_001980841.1|DERE	LOC119563241|XP_037732474.1|DSUP
OG0006148	LOC6545228|XP_001973462.2|DERE	LOC119552620|XP_037718213.1|DSUP
OG0006149	LOC6544940|XP_026833616.1|DERE	LOC119554326|XP_037721119.1|DSUP
OG0006150	LOC6544943|XP_001972616.1|DERE	LOC119554324|XP_037721117.1|DSUP
OG0006151	LOC6542385|XP_015014404.1|DERE	LOC119546247|XP_037708327.1|DSUP
OG0006152	LOC6555340|XP_001981865.1|DERE	LOC119556139|XP_037723966.1|DSUP
OG0006153	LOC6547955|XP_015011744.1|DERE	LOC119551699|XP_037717095.1|DSUP
OG0006154	LOC6555381|XP_001981843.1|DERE	LOC119552946|XP_037718851.1|DSUP
OG0006155	LOC6552541|XP_001980837.1|DERE	LOC119562922|XP_037732000.1|DSUP
OG0006156	LOC6552635|XP_001980901.2|DERE	LOC119546851|XP_037709380.1|DSUP
OG0006157	LOC6548051|XP_001976512.1|DERE	LOC119551834|XP_037717332.1|DSUP
OG0006158	LOC6544594|XP_026832880.1|DERE	LOC119554483|XP_037721337.1|DSUP
OG0006159	LOC6549541|XP_001975629.1|DERE	LOC119550105|XP_037714513.1|DSUP
OG0006160	LOC6548052|XP_001976513.1|DERE	LOC119551668|XP_037717049.1|DSUP
OG0006161	LOC6540739|XP_026834756.1|DERE	LOC119552159|XP_037717902.1|DSUP
OG0006162	LOC26526325|XP_001982749.3|DERE	LOC119558188|XP_037727436.1|DSUP
OG0006163	LOC6549337|XP_001975637.1|DERE	LOC119550633|XP_037715396.1|DSUP
OG0006165	LOC6544129|XP_001973681.1|DERE	LOC119553416|XP_037719721.1|DSUP
OG0006166	LOC6542163|XP_001969315.2|DERE	LOC119548574|XP_037711819.1|DSUP
OG0006167	LOC6547971|XP_001975054.1|DERE	LOC119551560|XP_037716886.1|DSUP
OG0006168	LOC6550424|XP_001977038.1|DERE	LOC119556847|XP_037725246.1|DSUP
