Orthogroup	DERE.longest_only	DELE.longest_only
OG0004003	LOC6542646|XP_015014465.1|DERE	LOC108134507|XP_017110327.1|DELE
OG0004004	LOC6541592|XP_015014534.1|DERE	LOC108149433|XP_017132495.1|DELE
OG0004005	LOC6542550|XP_026835178.1|DERE	LOC108149505|XP_017132617.1|DELE
OG0004006	LOC6548889|XP_001974131.1|DERE	LOC108141870|XP_017120953.1|DELE
OG0004007	LOC6542632|XP_001968553.1|DERE	LOC108134750|XP_017110680.1|DELE
OG0004008	LOC6540871|XP_026835282.1|DERE	LOC108148770|XP_017131469.1|DELE
OG0004009	LOC6542811|XP_001968407.1|DERE	LOC108148058|XP_017130400.1|DELE
OG0004010	LOC6540778|XP_015014961.1|DERE	LOC108149301|XP_017132240.1|DELE
OG0004011	LOC6540773|XP_026835083.1|DERE	LOC108149544|XP_017132670.1|DELE
OG0004012	LOC6555116|XP_001982258.1|DERE	LOC108148969|XP_017131796.1|DELE
OG0004013	LOC6543450|XP_001969538.1|DERE	LOC108149465|XP_017132559.1|DELE
OG0004014	LOC6545902|XP_001972794.2|DERE	LOC108136061|XP_017112493.1|DELE
OG0004015	LOC6541621|XP_001969673.1|DERE	LOC108138160|XP_017115738.1|DELE
OG0004016	LOC6542151|XP_026834019.1|DERE	LOC108142048|XP_017121218.1|DELE
OG0004017	LOC6541991|XP_001968664.1|DERE	LOC108134966|XP_017110983.1|DELE
OG0004018	LOC6541899|XP_001970676.1|DERE	LOC108147363|XP_017129288.1|DELE
OG0004019	LOC6546914|XP_001974117.1|DERE	LOC108141929|XP_017121054.1|DELE
OG0004020	LOC6541030|XP_026834736.1|DERE	LOC108138754|XP_017116645.1|DELE
OG0004021	LOC6541675|XP_001968509.1|DERE	LOC108138751|XP_017116641.1|DELE
OG0004022	LOC6541993|XP_026834665.1|DERE	LOC108150508|XP_017134213.1|DELE
OG0004023	LOC6547495|XP_001974837.2|DERE	LOC108143350|XP_017123160.1|DELE
OG0004024	LOC6547500|XP_015011566.1|DERE	LOC108150533|XP_017134253.1|DELE
OG0004025	LOC6542614|XP_001969353.1|DERE	LOC108141717|XP_017120697.1|DELE
OG0004026	LOC6541292|XP_026835019.1|DERE	LOC108147974|XP_017130269.1|DELE
OG0004027	LOC26526704|XP_026835908.1|DERE	LOC108141291|XP_017120047.1|DELE
OG0004028	LOC6540788|XP_001968843.1|DERE	LOC108137801|XP_017115194.1|DELE
OG0004029	LOC6542883|XP_026835043.1|DERE	LOC108142055|XP_017121226.1|DELE
OG0004030	LOC6548008|XP_015012673.1|DERE	LOC108144748|XP_017125340.1|DELE
OG0004031	LOC6541463|XP_001969758.1|DERE	LOC108138307|XP_017115953.1|DELE
OG0004033	LOC6541469|XP_026835443.1|DERE	LOC108141818|XP_017120884.1|DELE
OG0004034	LOC6549263|XP_015012069.1|DERE	LOC108138877|XP_017116895.1|DELE
OG0004035	LOC6540684|XP_001968750.1|DERE	LOC108147783|XP_017130005.1|DELE
OG0004036	LOC6542418|XP_026834288.1|DERE	LOC108147925|XP_017130188.1|DELE
OG0004037	LOC6541133|XP_001969692.1|DERE	LOC108138122|XP_017115643.1|DELE
OG0004038	LOC6543024|XP_001968227.1|DERE	LOC108149564|XP_017132693.1|DELE
OG0004039	LOC6542857|XP_001968399.2|DERE	LOC108147905|XP_017130155.1|DELE
OG0004040	LOC6547540|XP_001976306.1|DERE	LOC108149183|XP_017132089.1|DELE
OG0004041	LOC6549820|XP_001977343.1|DERE	LOC108137435|XP_017114589.1|DELE
OG0004042	LOC6544848|XP_001971538.1|DERE	LOC108142512|XP_017121918.1|DELE
OG0004043	LOC6542326|XP_001969929.1|DERE	LOC108135307|XP_017111481.1|DELE
OG0004044	LOC6551628|XP_001978558.1|DERE	LOC108138546|XP_017116305.1|DELE
OG0004045	LOC6541762|XP_001969890.1|DERE	LOC108134506|XP_017110325.1|DELE
OG0004046	LOC6540769|XP_001968184.1|DERE	LOC108137860|XP_017115280.1|DELE
OG0004047	LOC6541813|XP_001969780.1|DERE	LOC108138287|XP_017115933.1|DELE
OG0004048	LOC113564084|XP_026834657.1|DERE, LOC6543510|XP_001968725.1|DERE	LOC108138920|XP_017116975.1|DELE
OG0004049	LOC6541071|XP_001968133.1|DERE	LOC108145530|XP_017126519.1|DELE
OG0004050	LOC6549343|XP_001974323.2|DERE	LOC108138820|XP_017116807.1|DELE
OG0004051	LOC6543226|XP_026834025.1|DERE	LOC108138270|XP_017115913.1|DELE
OG0004052	LOC6550055|XP_026838061.1|DERE	LOC108142167|XP_017121340.1|DELE
OG0004053	LOC6547113|XP_001976104.1|DERE	LOC108144374|XP_017124637.1|DELE
OG0004054	LOC6549297|XP_026836201.1|DERE	LOC108149259|XP_017132190.1|DELE
OG0004055	LOC6552057|XP_001980693.1|DERE	LOC108140530|XP_017118828.1|DELE
OG0004056	LOC6552019|XP_001978784.1|DERE	LOC108141111|XP_017119816.1|DELE
OG0004057	LOC6545759|XP_001973403.1|DERE	LOC108142486|XP_017121861.1|DELE
OG0004058	LOC6543747|XP_001971706.1|DERE	LOC108146306|XP_017127747.1|DELE
OG0004059	LOC6553408|XP_001979261.1|DERE	LOC108141177|XP_017119896.1|DELE
OG0004060	LOC6551827|XP_026832110.1|DERE	LOC108136922|XP_017113885.1|DELE
OG0004061	LOC6551260|XP_026838839.1|DERE	LOC108137636|XP_017114926.1|DELE
OG0004062	LOC6546030|XP_026832399.1|DERE	LOC108146245|XP_017127670.1|DELE
OG0004063	LOC6555605|XP_001982657.1|DERE	LOC108137073|XP_017114067.1|DELE
OG0004064	LOC6544884|XP_001973148.1|DERE	LOC108142857|XP_017122416.1|DELE
OG0004065	LOC6548170|XP_015011794.1|DERE	LOC108143681|XP_017123688.1|DELE
OG0004066	LOC6549165|XP_001975615.1|DERE	LOC108149733|XP_017132992.1|DELE
OG0004067	LOC6551324|XP_001977089.1|DERE	LOC108137724|XP_017115109.1|DELE
OG0004068	LOC6552451|XP_001980869.1|DERE	LOC108142978|XP_017122624.1|DELE
OG0004069	LOC6552450|XP_026831791.1|DERE	LOC108142993|XP_017122654.1|DELE
OG0004070	LOC6546235|XP_001971793.3|DERE	LOC108145774|XP_017126832.1|DELE
OG0004071	LOC6545149|XP_001971579.1|DERE	LOC108142785|XP_017122320.1|DELE
OG0004072	LOC6545148|XP_001971578.3|DERE	LOC108142786|XP_017122321.1|DELE
OG0004073	LOC6550217|XP_001977612.2|DERE	LOC108135429|XP_017111653.1|DELE
OG0004074	LOC6546694|XP_001974510.3|DERE	LOC108137534|XP_017114744.1|DELE
OG0004075	LOC6549642|XP_001975760.1|DERE	LOC108149082|XP_017131950.1|DELE
OG0004076	LOC6549644|XP_015012463.1|DERE	LOC108149081|XP_017131948.1|DELE
OG0004077	LOC6542776|XP_001970234.1|DERE	LOC108138761|XP_017116658.1|DELE
OG0004078	LOC6554406|XP_001981702.1|DERE	LOC108147117|XP_017128895.1|DELE
OG0004079	LOC6551464|XP_001978545.1|DERE	LOC108138595|XP_017116374.1|DELE
OG0004080	LOC6548428|XP_001975339.1|DERE	LOC108137969|XP_017115427.1|DELE
OG0004081	LOC6549106|XP_026836589.1|DERE	LOC108149766|XP_017133079.1|DELE
OG0004082	LOC6547817|XP_001975004.1|DERE	LOC108145494|XP_017126440.1|DELE, LOC108136070|XP_017112525.1|DELE
OG0004083	LOC6555006|XP_001982061.2|DERE	LOC108136739|XP_017113570.1|DELE
OG0004084	LOC6545341|XP_001973356.2|DERE	LOC108146268|XP_017127697.1|DELE
OG0004085	LOC6552490|XP_001979839.1|DERE	LOC108135821|XP_017112194.1|DELE
OG0004086	LOC6554686|XP_001981566.3|DERE	LOC108147289|XP_017129196.1|DELE
OG0004087	LOC6551497|XP_001977192.1|DERE	LOC108144653|XP_017125191.1|DELE
OG0004088	LOC6554907|XP_001981592.1|DERE	LOC108148973|XP_017131801.1|DELE
OG0004089	LOC6551626|XP_026837544.1|DERE	LOC108138527|XP_017116276.1|DELE
OG0004090	LOC6554842|XP_001982006.1|DERE	LOC108136803|XP_017113688.1|DELE
OG0004091	LOC6552890|XP_001979990.1|DERE	LOC108135002|XP_017111028.1|DELE
OG0004092	LOC6551552|XP_001978500.1|DERE	LOC108137582|XP_017114801.1|DELE
OG0004095	LOC6553822|XP_001980517.2|DERE	LOC108140730|XP_017119193.1|DELE
OG0004096	LOC6554685|XP_026831829.1|DERE	LOC108147290|XP_017129197.1|DELE
OG0004097	LOC6544938|XP_001972613.1|DERE	LOC108146875|XP_017128596.1|DELE
OG0004098	LOC6552494|XP_001979843.1|DERE	LOC108150125|XP_017133584.1|DELE
OG0004099	LOC6551758|XP_026832016.1|DERE	LOC108141026|XP_017119596.1|DELE
OG0004100	LOC6552101|XP_001978871.1|DERE	LOC108141169|XP_017119886.1|DELE
OG0004101	LOC6552336|XP_001978873.1|DERE	LOC108141191|XP_017119919.1|DELE
OG0004102	LOC6552337|XP_015009549.1|DERE	LOC108141048|XP_017119676.1|DELE
OG0004103	LOC6554408|XP_001981704.1|DERE	LOC108147285|XP_017129190.1|DELE
OG0004104	LOC6554444|XP_001982142.2|DERE	LOC108147284|XP_017129189.1|DELE
OG0004105	LOC6544886|XP_001973150.1|DERE	LOC108142580|XP_017122023.1|DELE
OG0004106	LOC6543881|XP_001973640.1|DERE	LOC108146631|XP_017128165.1|DELE
OG0004107	LOC6546136|XP_001971302.1|DERE	LOC108146364|XP_017127834.1|DELE
OG0004108	LOC6553161|XP_026831963.1|DERE	LOC108148276|XP_017130722.1|DELE
OG0004109	LOC6554832|XP_001982005.1|DERE	LOC108136804|XP_017113689.1|DELE
OG0004110	LOC6544290|XP_001973718.1|DERE	LOC108143265|XP_017123067.1|DELE
OG0004111	LOC6554575|XP_001981763.1|DERE	LOC108148857|XP_017131642.1|DELE
OG0004112	LOC6554133|XP_015008990.1|DERE	LOC108147295|XP_017129206.1|DELE
OG0004113	LOC6549950|XP_001978689.1|DERE	LOC108140887|XP_017119409.1|DELE
OG0004114	LOC6551294|XP_001977000.1|DERE	LOC108149876|XP_017133257.1|DELE
OG0004115	LOC6551292|XP_026838559.1|DERE	LOC108149874|XP_017133250.1|DELE
OG0004116	LOC6554580|XP_001981768.1|DERE	LOC108148983|XP_017131813.1|DELE
OG0004117	LOC6552060|XP_001979716.1|DERE	LOC108140763|XP_017119239.1|DELE
OG0004118	LOC6546744|XP_001974537.1|DERE	LOC108144333|XP_017124532.1|DELE
OG0004119	LOC6551744|XP_001979694.1|DERE	LOC108136897|XP_017113843.1|DELE
OG0004120	LOC6553047|XP_001980035.3|DERE	LOC108141112|XP_017119817.1|DELE
OG0004121	LOC6543738|XP_001971945.2|DERE	LOC108146526|XP_017128052.1|DELE
OG0004122	LOC6553177|XP_015009782.1|DERE	LOC108135386|XP_017111576.1|DELE
OG0004123	LOC6553411|XP_026831759.1|DERE	LOC108141058|XP_017119697.1|DELE
OG0004124	LOC6551002|XP_026837499.1|DERE	LOC108150005|XP_017133439.1|DELE
OG0004125	LOC6554234|XP_026839629.1|DERE	LOC108148881|XP_017131674.1|DELE
OG0004126	LOC6554369|XP_026832224.1|DERE	LOC108148842|XP_017131606.1|DELE
OG0004127	LOC6541807|XP_001969383.1|DERE	LOC108141947|XP_017121078.1|DELE
OG0004128	LOC6552122|XP_001979729.1|DERE	LOC108140806|XP_017119294.1|DELE
OG0004129	LOC6546955|XP_001976024.1|DERE	LOC108144444|XP_017124819.1|DELE
OG0004130	LOC6550396|XP_026837756.1|DERE	LOC108147604|XP_017129732.1|DELE
OG0004131	LOC6553223|XP_001980148.1|DERE	LOC108140782|XP_017119260.1|DELE
OG0004132	LOC6546462|XP_001971334.2|DERE	LOC108145922|XP_017127097.1|DELE
OG0004133	LOC6542114|XP_001969785.1|DERE	LOC108138292|XP_017115936.1|DELE
OG0004134	LOC6555445|XP_001981889.1|DERE	LOC108143921|XP_017123992.1|DELE
OG0004135	LOC6553780|XP_026831656.1|DERE	LOC108136789|XP_017113642.1|DELE
OG0004136	LOC6553456|XP_001979253.1|DERE	LOC108141050|XP_017119686.1|DELE
OG0004137	LOC6541713|XP_001969123.1|DERE	LOC108141483|XP_017120385.1|DELE
OG0004138	LOC6544229|XP_001973045.1|DERE	LOC108146832|XP_017128517.1|DELE
OG0004139	LOC6550853|XP_001976792.1|DERE	LOC108135890|XP_017112295.1|DELE
OG0004140	LOC6551479|XP_001978512.1|DERE	LOC108137575|XP_017114790.1|DELE
OG0004141	LOC6547590|XP_026836682.1|DERE	LOC108143469|XP_017123397.1|DELE
OG0004142	LOC6551243|XP_001978335.1|DERE	LOC108149976|XP_017133385.1|DELE
OG0004143	LOC6553698|XP_001980404.1|DERE	LOC108134795|XP_017110733.1|DELE
OG0004144	LOC6542521|XP_001969361.1|DERE	LOC108141892|XP_017120991.1|DELE
OG0004145	LOC6544773|XP_001971679.2|DERE	LOC108147523|XP_017129594.1|DELE
OG0004146	LOC6552972|XP_026839726.1|DERE	LOC108140723|XP_017119179.1|DELE
OG0004147	LOC6541394|XP_001969377.1|DERE	LOC108141825|XP_017120895.1|DELE
OG0004148	LOC6553639|XP_026839798.1|DERE	LOC108135846|XP_017112221.1|DELE
OG0004149	LOC6553407|XP_001979260.1|DERE	LOC108141074|XP_017119723.1|DELE
OG0004150	LOC6552896|XP_001980004.1|DERE	LOC108150732|XP_017134526.1|DELE
OG0004151	LOC6554298|XP_026831730.1|DERE	LOC108143007|XP_017122681.1|DELE
OG0004152	LOC6552400|XP_001978926.2|DERE	LOC108137460|XP_017114653.1|DELE
OG0004153	LOC6546984|XP_001976072.1|DERE	LOC108144546|XP_017125005.1|DELE
OG0004154	LOC6545267|XP_001973265.1|DERE	LOC108146418|XP_017127910.1|DELE
OG0004155	LOC6553085|XP_001980104.1|DERE	LOC108140557|XP_017118908.1|DELE
OG0004156	LOC6552876|XP_026837374.1|DERE	LOC108150074|XP_017133529.1|DELE
OG0004157	LOC26526302|XP_015011447.1|DERE	LOC108134941|XP_017110955.1|DELE
OG0004158	LOC6545126|XP_001971072.1|DERE	LOC108146541|XP_017128071.1|DELE
OG0004159	LOC6555269|XP_001981834.1|DERE	LOC108144000|XP_017124108.1|DELE
OG0004160	LOC6546031|XP_026833746.1|DERE	LOC108145977|XP_017127200.1|DELE
OG0004161	LOC6551939|XP_001980627.2|DERE	LOC108140402|XP_017118600.1|DELE
OG0004162	LOC6551868|XP_001980818.2|DERE	LOC108139284|XP_017117470.1|DELE
OG0004163	LOC6552428|XP_026831621.1|DERE	LOC108139333|XP_017117536.1|DELE
OG0004164	LOC6552181|XP_001978835.2|DERE	LOC108141170|XP_017119887.1|DELE
OG0004165	LOC6548280|XP_026836071.1|DERE	LOC108141910|XP_017121017.1|DELE
OG0004166	LOC6548127|XP_001976504.1|DERE	LOC108144747|XP_017125338.1|DELE
OG0004167	LOC6552512|XP_001980937.1|DERE	LOC108143894|XP_017123958.1|DELE
OG0004168	LOC6554696|XP_001981956.1|DERE	LOC108143052|XP_017122750.1|DELE
OG0004169	LOC6551677|XP_015011392.1|DERE	LOC108138505|XP_017116228.1|DELE
OG0004170	LOC6551428|XP_001977135.1|DERE	LOC108142682|XP_017122177.1|DELE
OG0004171	LOC6550892|XP_001976957.1|DERE	LOC108147748|XP_017129968.1|DELE
OG0004172	LOC6550484|XP_026838139.1|DERE	LOC108145563|XP_017126553.1|DELE
OG0004173	LOC6548925|XP_001975412.1|DERE	LOC108141411|XP_017120263.1|DELE
OG0004174	LOC6549542|XP_015012452.1|DERE	LOC108149077|XP_017131937.1|DELE
OG0004175	LOC6547954|XP_001975282.1|DERE	LOC108144752|XP_017125345.1|DELE
OG0004176	LOC6545718|XP_026832393.1|DERE	LOC108147495|XP_017129542.1|DELE
OG0004177	LOC6552874|XP_015010189.1|DERE	LOC108134762|XP_017110699.1|DELE
OG0004178	LOC6552121|XP_026831522.1|DERE	LOC108140542|XP_017118862.1|DELE
OG0004179	LOC6555625|XP_001982603.1|DERE	LOC108136265|XP_017112813.1|DELE
OG0004180	LOC6553833|XP_015010315.1|DERE	LOC108136852|XP_017113766.1|DELE
OG0004181	LOC6555379|XP_001982092.1|DERE	LOC108134827|XP_017110774.1|DELE
OG0004182	LOC6545030|XP_026832328.1|DERE	LOC108146743|XP_017128355.1|DELE
OG0004183	LOC6545029|XP_001972525.3|DERE	LOC108146877|XP_017128598.1|DELE
OG0004184	LOC6543635|XP_001971839.1|DERE	LOC108145930|XP_017127122.1|DELE
OG0004185	LOC6543153|XP_001969691.1|DERE	LOC108138123|XP_017115644.1|DELE
OG0004186	LOC6555713|XP_001982557.1|DERE	LOC108136310|XP_017112894.1|DELE
OG0004187	LOC6554097|XP_001980454.1|DERE	LOC108135048|XP_017111076.1|DELE
OG0004188	LOC6553165|XP_015010173.1|DERE	LOC108148329|XP_017130816.1|DELE
OG0004189	LOC6553167|XP_001980027.1|DERE	LOC108148372|XP_017130886.1|DELE
OG0004190	LOC6552664|XP_001979172.1|DERE	LOC108141187|XP_017119912.1|DELE
OG0004191	LOC6552985|XP_001979169.1|DERE	LOC108141137|XP_017119849.1|DELE
OG0004192	LOC6553802|XP_001979559.1|DERE	LOC108135845|XP_017112219.1|DELE
OG0004193	LOC6551391|XP_026838543.1|DERE	LOC108140932|XP_017119484.1|DELE
OG0004194	LOC6551937|XP_001979681.1|DERE	LOC108136966|XP_017113946.1|DELE
OG0004195	LOC6550826|XP_001978084.1|DERE	LOC108137671|XP_017115015.1|DELE
OG0004196	LOC6555088|XP_001981399.1|DERE	LOC108147245|XP_017129133.1|DELE
OG0004197	LOC6553859|XP_001980563.1|DERE	LOC108140504|XP_017118774.1|DELE
OG0004198	LOC6551913|XP_001978848.1|DERE	LOC108141114|XP_017119819.1|DELE
OG0004199	LOC6553593|XP_026831494.1|DERE	LOC108135147|XP_017111253.1|DELE
OG0004200	LOC6548282|XP_026836597.1|DERE	LOC108142027|XP_017121191.1|DELE
OG0004201	LOC6555008|XP_026836786.1|DERE	LOC108149000|XP_017131832.1|DELE
OG0004202	LOC6554798|XP_001982229.1|DERE	LOC108137402|XP_017114550.1|DELE
OG0004203	LOC6553224|XP_026839800.1|DERE	LOC108140783|XP_017119262.1|DELE
OG0004204	LOC6545345|XP_001973360.1|DERE	LOC108146238|XP_017127657.1|DELE
OG0004205	LOC6546090|XP_001972782.1|DERE	LOC108136072|XP_017112526.1|DELE
OG0004206	LOC6553943|XP_001979469.1|DERE	LOC108136936|XP_017113901.1|DELE
OG0004207	LOC6553944|XP_001979470.1|DERE	LOC108136888|XP_017113832.1|DELE
OG0004208	LOC6554016|XP_026831971.1|DERE	LOC108140773|XP_017119250.1|DELE
OG0004209	LOC6554496|XP_026831967.1|DERE	LOC108143018|XP_017122699.1|DELE
OG0004210	LOC6553337|XP_001979310.1|DERE	LOC108141092|XP_017119784.1|DELE
OG0004211	LOC6543272|XP_001968310.1|DERE	LOC108147967|XP_017130254.1|DELE
OG0004212	LOC6551803|XP_001980816.1|DERE	LOC108139342|XP_017117554.1|DELE
OG0004213	LOC6552638|XP_001980904.1|DERE	LOC108143914|XP_017123983.1|DELE
OG0004214	LOC6547699|XP_001975020.1|DERE	LOC108145255|XP_017126021.1|DELE
OG0004215	LOC6547125|XP_001975479.2|DERE	LOC108141444|XP_017120332.1|DELE
OG0004216	LOC6545923|XP_026832674.1|DERE	LOC108143133|XP_017122866.1|DELE
OG0004217	LOC6544331|XP_001971982.1|DERE	LOC108147549|XP_017129622.1|DELE
OG0004218	LOC6550108|XP_001977599.1|DERE	LOC108135447|XP_017111679.1|DELE
OG0004219	LOC6552445|XP_001980934.1|DERE	LOC108144054|XP_017124187.1|DELE
OG0004220	LOC6553257|XP_026832792.1|DERE	LOC108140533|XP_017118831.1|DELE
OG0004221	LOC6553545|XP_001979328.1|DERE	LOC108140472|XP_017118701.1|DELE
OG0004222	LOC6553785|XP_001980484.1|DERE	LOC108135097|XP_017111160.1|DELE
OG0004223	LOC6553842|XP_026833681.1|DERE	LOC108135093|XP_017111156.1|DELE
OG0004224	LOC6552809|XP_001978940.1|DERE	LOC108137451|XP_017114634.1|DELE
OG0004225	LOC6551290|XP_001976996.1|DERE	LOC108149879|XP_017133262.1|DELE
OG0004226	LOC6553355|XP_015010138.1|DERE	LOC108135120|XP_017111208.1|DELE
OG0004227	LOC6553221|XP_026832569.1|DERE	LOC108140647|XP_017119060.1|DELE
OG0004228	LOC6553222|XP_001980147.1|DERE	LOC108140648|XP_017119063.1|DELE
OG0004229	LOC6548871|XP_001975457.2|DERE	LOC108141342|XP_017120141.1|DELE
OG0004230	LOC6551565|XP_001978604.3|DERE	LOC108136448|XP_017113102.1|DELE
OG0004231	LOC6543681|XP_001971849.1|DERE	LOC108145914|XP_017127085.1|DELE
OG0004232	LOC6543709|XP_015013311.1|DERE	LOC108145918|XP_017127092.1|DELE
OG0004233	LOC6543710|XP_001971853.1|DERE	LOC108145917|XP_017127091.1|DELE
OG0004234	LOC6543722|XP_015013310.1|DERE	LOC108145866|XP_017126993.1|DELE
OG0004235	LOC6555515|XP_001982673.1|DERE	LOC108136326|XP_017112917.1|DELE
OG0004236	LOC6551931|XP_001979675.1|DERE	LOC108136904|XP_017113852.1|DELE
OG0004237	LOC6553311|XP_001979208.1|DERE	LOC108141142|XP_017119855.1|DELE
OG0004238	LOC6551888|XP_001979710.1|DERE	LOC108136986|XP_017113969.1|DELE
OG0004239	LOC6553538|XP_001979321.1|DERE	LOC108140811|XP_017119305.1|DELE
OG0004240	LOC6552298|XP_001978895.1|DERE	LOC108141153|XP_017119867.1|DELE
OG0004241	LOC6552583|XP_001980894.1|DERE	LOC108143917|XP_017123986.1|DELE
OG0004242	LOC6552457|XP_001980875.1|DERE	LOC108142991|XP_017122651.1|DELE
OG0004243	LOC6544277|XP_001971974.1|DERE	LOC108147451|XP_017129468.1|DELE
OG0004244	LOC6551936|XP_001979680.1|DERE	LOC108136722|XP_017113534.1|DELE
OG0004245	LOC6545584|XP_026832179.1|DERE	LOC108146015|XP_017127278.1|DELE
OG0004246	LOC6544724|XP_026833046.1|DERE	LOC108150278|XP_017133860.1|DELE
OG0004247	LOC6555526|XP_001982635.1|DERE	LOC108136342|XP_017112938.1|DELE
OG0004248	LOC6547468|XP_001974920.1|DERE	LOC108143564|XP_017123562.1|DELE
OG0004249	LOC6544640|XP_001970975.1|DERE	LOC108146089|XP_017127403.1|DELE
OG0004250	LOC6542695|XP_026834524.1|DERE	LOC108149494|XP_017132604.1|DELE
OG0004251	LOC6555545|XP_026838975.1|DERE	LOC108137687|XP_017115041.1|DELE
OG0004252	LOC6551800|XP_001980813.1|DERE	LOC108139223|XP_017117375.1|DELE
OG0004253	LOC6552675|XP_001980914.1|DERE	LOC108143834|XP_017123873.1|DELE
OG0004254	LOC6550417|XP_001977802.2|DERE	LOC108134885|XP_017110875.1|DELE
OG0004255	LOC6543113|XP_015015276.1|DERE	LOC108147895|XP_017130145.1|DELE
OG0004256	LOC6548538|XP_026835976.1|DERE	LOC108144550|XP_017125010.1|DELE
OG0004257	LOC6554428|XP_001981279.1|DERE	LOC108148963|XP_017131789.1|DELE
OG0004258	LOC6555384|XP_026832144.1|DERE	LOC108143876|XP_017123932.1|DELE
OG0004259	LOC6548541|XP_001975333.1|DERE	LOC108144557|XP_017125025.1|DELE
OG0004260	LOC6551917|XP_026831841.1|DERE	LOC108141029|XP_017119607.1|DELE
OG0004261	LOC6552207|XP_015009472.1|DERE	LOC108137453|XP_017114638.1|DELE
OG0004262	LOC6554682|XP_001981971.1|DERE	LOC108139363|XP_017117578.1|DELE
OG0004263	LOC6553813|XP_001979546.1|DERE	LOC108135826|XP_017112197.1|DELE
OG0004264	LOC6553607|XP_001979232.2|DERE	LOC108141068|XP_017119716.1|DELE
OG0004265	LOC6552982|XP_001979166.1|DERE	LOC108141179|XP_017119899.1|DELE
OG0004266	LOC6553150|XP_001980140.1|DERE	LOC108140555|XP_017118903.1|DELE
OG0004267	LOC6552425|XP_001980780.1|DERE	LOC108139323|XP_017117521.1|DELE
OG0004268	LOC6546989|XP_026836101.1|DERE	LOC108144682|XP_017125233.1|DELE
OG0004269	LOC6548722|XP_001975396.1|DERE	LOC108144536|XP_017124991.1|DELE
OG0004270	LOC26526200|XP_015015467.1|DERE	LOC108149596|XP_017132777.1|DELE
OG0004271	LOC6549362|XP_001975791.1|DERE	LOC108149094|XP_017131979.1|DELE
OG0004272	LOC6553924|XP_001980571.1|DERE	LOC108140801|XP_017119288.1|DELE
OG0004273	LOC6553704|XP_001980410.1|DERE	LOC108134788|XP_017110725.1|DELE
OG0004274	LOC6551661|XP_001977239.1|DERE	LOC108140884|XP_017119403.1|DELE
OG0004275	LOC6551311|XP_026838781.1|DERE	LOC108150002|XP_017133430.1|DELE
OG0004276	LOC6544161|XP_001971386.1|DERE	LOC108135682|XP_017112011.1|DELE
OG0004277	LOC6544369|XP_001972428.2|DERE	LOC108135713|XP_017112046.1|DELE
OG0004278	LOC6551054|XP_001978298.1|DERE	LOC108138391|XP_017116058.1|DELE
OG0004279	LOC6542840|XP_001968215.1|DERE	LOC108149286|XP_017132222.1|DELE
OG0004280	LOC6550895|XP_026838390.1|DERE	LOC108147652|XP_017129803.1|DELE
OG0004281	LOC6543414|XP_001970498.1|DERE	LOC108145540|XP_017126529.1|DELE
OG0004282	LOC6548487|XP_001975301.1|DERE	LOC108144706|XP_017125288.1|DELE
OG0004283	LOC6548486|XP_001975300.1|DERE	LOC108144707|XP_017125289.1|DELE
OG0004284	LOC26526048|XP_015015439.1|DERE	LOC108149385|XP_017132403.1|DELE
OG0004285	LOC6555206|XP_001982074.1|DERE	LOC108136873|XP_017113805.1|DELE
OG0004286	LOC6544365|XP_026832766.1|DERE	LOC108135536|XP_017111771.1|DELE
OG0004287	LOC6544364|XP_001972423.1|DERE	LOC108135672|XP_017111996.1|DELE
OG0004288	LOC6544565|XP_001972417.1|DERE	LOC108135605|XP_017111906.1|DELE
OG0004289	LOC6545483|XP_026833749.1|DERE	LOC108146711|XP_017128280.1|DELE
OG0004290	LOC6549622|XP_001975659.1|DERE	LOC108149837|XP_017133201.1|DELE
OG0004291	LOC6549391|XP_001975609.1|DERE	LOC108149834|XP_017133196.1|DELE
OG0004292	LOC26526277|XP_015014251.1|DERE	LOC108146859|XP_017128567.1|DELE
OG0004293	LOC6544883|XP_001973147.1|DERE	LOC108142235|XP_017121443.1|DELE
OG0004294	LOC6546086|XP_001972778.1|DERE	LOC108136071|XP_017112522.1|DELE
OG0004295	LOC6545146|XP_026832308.1|DERE	LOC108136092|XP_017112552.1|DELE
OG0004296	LOC6545144|XP_001972775.1|DERE	LOC108136118|XP_017112590.1|DELE
OG0004297	LOC6548297|XP_001976582.1|DERE	LOC108144845|XP_017125478.1|DELE
OG0004298	LOC6542563|XP_001970434.1|DERE	LOC108145482|XP_017126426.1|DELE
OG0004299	LOC6549268|XP_026836734.1|DERE	LOC108147573|XP_017129647.1|DELE
OG0004300	LOC6547470|XP_026835947.1|DERE	LOC108143565|XP_017123563.1|DELE
OG0004301	LOC6544485|XP_001971468.1|DERE	LOC108146910|XP_017128641.1|DELE
OG0004302	LOC6548522|XP_001975404.1|DERE	LOC108141398|XP_017120242.1|DELE
OG0004303	LOC6541386|XP_001969165.1|DERE	LOC108141466|XP_017120361.1|DELE
OG0004304	LOC6546738|XP_001974531.3|DERE	LOC108144218|XP_017124382.1|DELE
OG0004305	LOC6549482|XP_015012467.1|DERE	LOC108149066|XP_017131902.1|DELE
OG0004306	LOC6546905|XP_001975984.1|DERE	LOC108144732|XP_017125317.1|DELE
OG0004307	LOC6549421|XP_001975701.1|DERE	LOC108147595|XP_017129725.1|DELE
