Orthogroup	DERE.longest_only	DMIR.longest_only
OG0006249	LOC6541629|XP_001968666.1|DERE	LOC108163068|XP_017153632.1|DMIR
OG0006250	LOC6550660|XP_001978068.1|DERE	LOC108155415|XP_033249470.1|DMIR
OG0006251	LOC6555252|XP_001981633.1|DERE	LOC108156321|XP_017143202.1|DMIR
OG0006252	LOC6555251|XP_001981632.2|DERE	LOC108156320|XP_017143201.1|DMIR
OG0006253	LOC6549760|XP_001976779.2|DERE	LOC108155701|XP_017142172.1|DMIR
OG0006254	LOC6548885|XP_026836094.1|DERE	LOC117186604|XP_033243484.1|DMIR
OG0006255	LOC6554884|XP_001982222.1|DERE	LOC108156658|XP_017143760.2|DMIR
OG0006256	LOC6550031|XP_001977497.1|DERE	LOC108156316|XP_017143198.1|DMIR
OG0006257	LOC6549778|XP_015011070.1|DERE	LOC108164692|XP_017156053.1|DMIR
OG0006258	LOC6550534|XP_001977931.2|DERE	LOC108153704|XP_017139323.1|DMIR
OG0006259	LOC6552622|XP_001979868.1|DERE	LOC108154938|XP_017140917.1|DMIR
OG0006260	LOC6549779|XP_001977310.1|DERE	LOC108159003|XP_017147365.1|DMIR
OG0006261	LOC6541591|XP_001969773.1|DERE	LOC108162296|XP_017152449.1|DMIR
OG0006262	LOC6551585|XP_001977271.1|DERE	LOC108163829|XP_017154822.1|DMIR
OG0006263	LOC6550961|XP_001976990.1|DERE	LOC108152446|XP_017137289.1|DMIR
OG0006264	LOC6555657|XP_026838257.1|DERE	LOC108152487|XP_017137355.1|DMIR
OG0006265	LOC6548926|XP_001975413.1|DERE	LOC108159562|XP_017148489.1|DMIR
OG0006266	LOC6555655|XP_001982568.1|DERE	LOC108152466|XP_017137326.1|DMIR
OG0006267	LOC6551017|XP_015010657.2|DERE	LOC108163215|XP_017153863.1|DMIR
OG0006268	LOC6548085|XP_001975201.2|DERE	LOC108160239|XP_017149585.2|DMIR, LOC117187722|XP_033246365.1|DMIR
OG0006269	LOC6552254|XP_001980849.1|DERE	LOC108154620|XP_017140429.1|DMIR
OG0006270	LOC6551701|XP_001977280.1|DERE	LOC108151554|XP_017135713.1|DMIR
OG0006271	LOC6552027|XP_001980673.1|DERE	LOC108153986|XP_017139570.2|DMIR
OG0006272	LOC6550954|XP_026837803.1|DERE	LOC108164159|XP_017155258.1|DMIR
OG0006273	LOC6541085|XP_001970720.1|DERE	LOC117190825|XP_033251754.1|DMIR, LOC108160431|XP_017149923.1|DMIR
OG0006274	LOC6551135|XP_001978281.1|DERE	LOC108165178|XP_017156738.1|DMIR
OG0006275	LOC6550587|XP_001976745.1|DERE	LOC108161507|XP_017151275.1|DMIR
OG0006276	LOC6545156|XP_001971018.1|DERE	LOC108151724|XP_017135990.1|DMIR
OG0006277	LOC6553406|XP_026839825.1|DERE	LOC108156500|XP_033244406.1|DMIR
OG0006278	LOC6550074|XP_001977571.2|DERE	LOC108165302|XP_017156829.1|DMIR
OG0006279	LOC6551164|XP_026838721.1|DERE	LOC108161320|XP_017151039.1|DMIR
OG0006280	LOC6549834|XP_026838387.1|DERE	LOC108159474|XP_017148291.1|DMIR
OG0006281	LOC6549836|XP_026838385.1|DERE	LOC108159486|XP_017148311.1|DMIR
OG0006282	LOC6550440|XP_026837913.1|DERE	LOC108154078|XP_017139678.1|DMIR
OG0006283	LOC6554250|XP_001982099.1|DERE	LOC108154677|XP_017140508.1|DMIR
OG0006284	LOC6544838|XP_001973198.2|DERE	LOC108151301|XP_017135325.1|DMIR
OG0006285	LOC6552155|XP_001978828.1|DERE	LOC108155518|XP_017141853.1|DMIR
OG0006286	LOC6551855|XP_001979652.2|DERE	LOC108157145|XP_017144538.1|DMIR
OG0006287	LOC6551167|XP_001977065.1|DERE	LOC108164953|XP_017156439.1|DMIR
OG0006288	LOC6555124|XP_001981143.1|DERE	LOC108155508|XP_017141837.1|DMIR
OG0006289	LOC6551815|XP_001979622.1|DERE	LOC108154986|XP_017141016.1|DMIR
OG0006290	LOC6549941|XP_015011080.1|DERE	LOC108160219|XP_033242552.1|DMIR
OG0006291	LOC6541649|XP_001969677.1|DERE	LOC108161971|XP_017151918.1|DMIR
OG0006292	LOC6551186|XP_015010634.1|DERE	LOC108152999|XP_017138226.1|DMIR
OG0006293	LOC6545600|XP_001971152.1|DERE	LOC108151456|XP_017135566.1|DMIR
OG0006294	LOC6550101|XP_001978189.2|DERE	LOC108160542|XP_017150097.1|DMIR
OG0006295	LOC6551647|XP_001978494.1|DERE	LOC108154048|XP_017139632.1|DMIR
OG0006296	LOC6550305|XP_001977759.1|DERE	LOC108161057|XP_017150826.1|DMIR
OG0006297	LOC6549767|XP_026837430.1|DERE	LOC108155384|XP_017141652.1|DMIR
OG0006298	LOC6550099|XP_001978187.1|DERE	LOC108160554|XP_017150119.1|DMIR
OG0006299	LOC6550877|XP_015010971.1|DERE	LOC108154706|XP_017140549.1|DMIR
OG0006300	LOC6551223|XP_015010956.1|DERE	LOC108159233|XP_017147832.1|DMIR
OG0006301	LOC6550376|XP_001977857.1|DERE	LOC108155019|XP_017141064.1|DMIR, LOC117188174|XP_033247511.1|DMIR
OG0006302	LOC6551672|XP_026838748.1|DERE	LOC108164540|XP_017155831.1|DMIR
OG0006303	LOC6546895|XP_001975976.2|DERE	LOC108159880|XP_017148982.2|DMIR
OG0006304	LOC6555351|XP_001981431.2|DERE	LOC108155158|XP_017141309.1|DMIR
OG0006305	LOC6555101|XP_026831598.1|DERE	LOC108155160|XP_017141312.1|DMIR
OG0006306	LOC26526597|XP_026832077.1|DERE	LOC108154075|XP_017139671.1|DMIR
OG0006307	LOC6555025|XP_001981039.3|DERE	LOC108155343|XP_017141588.1|DMIR
OG0006308	LOC6550043|XP_001977509.1|DERE	LOC108151687|XP_017135921.1|DMIR
OG0006309	LOC6550015|XP_015011098.1|DERE	LOC108164720|XP_017156094.1|DMIR
OG0006310	LOC6552604|XP_001978997.1|DERE	LOC108156686|XP_017143815.1|DMIR
OG0006311	LOC6551738|XP_026837434.1|DERE	LOC108157212|XP_017144691.1|DMIR
OG0006312	LOC6551737|XP_001978608.1|DERE	LOC108164851|XP_017156268.1|DMIR
OG0006313	LOC6551637|XP_001978585.2|DERE	LOC108155987|XP_017142672.1|DMIR
OG0006314	LOC6550675|XP_026837894.1|DERE	LOC117186409|XP_033243060.1|DMIR
OG0006315	LOC6554811|XP_015009151.1|DERE	LOC108154616|XP_017140422.1|DMIR
OG0006316	LOC6549693|XP_001978726.1|DERE	LOC108158366|XP_017146111.1|DMIR
OG0006317	LOC6551632|XP_001978562.1|DERE	LOC108155656|XP_017142102.1|DMIR
OG0006318	LOC6550358|XP_001977764.1|DERE	LOC108161426|XP_017151179.1|DMIR
OG0006319	LOC6542001|XP_026834274.1|DERE	LOC117188056|XP_033247188.1|DMIR, LOC108158496|XP_017146298.2|DMIR
OG0006320	LOC6551719|XP_026838514.1|DERE	LOC108164923|XP_017156399.1|DMIR
OG0006321	LOC6549891|XP_001977368.1|DERE	LOC108160293|XP_017149692.1|DMIR
OG0006322	LOC6549822|XP_001977345.1|DERE	LOC108153913|XP_017139501.1|DMIR
OG0006323	LOC6550692|XP_001978017.1|DERE	LOC117186271|XP_033242691.1|DMIR
OG0006324	LOC6555580|XP_015008728.1|DERE	LOC108160252|XP_017149608.1|DMIR
OG0006325	LOC6553469|XP_001979369.1|DERE	LOC108156713|XP_017143850.1|DMIR
OG0006326	LOC6544340|XP_001973083.1|DERE	LOC108152721|XP_017137747.1|DMIR
OG0006327	LOC6554906|XP_001981591.1|DERE	LOC108156498|XP_017143483.1|DMIR
OG0006328	LOC6554877|XP_026832888.1|DERE	LOC108155433|XP_017141734.2|DMIR
OG0006329	LOC6551072|XP_001978293.1|DERE	LOC108161895|XP_017151782.1|DMIR
OG0006330	LOC6554270|XP_001981900.1|DERE	LOC108155328|XP_017141553.1|DMIR
OG0006331	LOC6550138|XP_001977535.2|DERE	LOC108161350|XP_017151082.1|DMIR
OG0006332	LOC6551044|XP_001978311.1|DERE	LOC108164797|XP_017156210.1|DMIR
OG0006333	LOC6551022|XP_001978257.3|DERE	LOC108159421|XP_033246848.1|DMIR
OG0006334	LOC6551645|XP_026838252.1|DERE	LOC108154058|XP_017139642.1|DMIR
OG0006335	LOC6554778|XP_001982181.1|DERE	LOC108156791|XP_017143957.1|DMIR
OG0006336	LOC6551396|XP_001977208.1|DERE	LOC108156382|XP_017143290.1|DMIR
OG0006337	LOC6551697|XP_026838745.1|DERE	LOC108158962|XP_017147286.1|DMIR
OG0006338	LOC6552137|XP_001978819.1|DERE	LOC108156931|XP_017144177.1|DMIR
OG0006339	LOC6550600|XP_026837497.1|DERE	LOC117186475|XP_033243236.1|DMIR
OG0006340	LOC6550367|XP_001977864.1|DERE	LOC108164509|XP_017155781.1|DMIR
OG0006341	LOC6551721|XP_026838462.1|DERE	LOC108164542|XP_017155839.1|DMIR
OG0006342	LOC6551722|XP_026838510.1|DERE	LOC108164837|XP_017156250.1|DMIR
OG0006343	LOC6551723|XP_001977302.1|DERE	LOC108164682|XP_017156033.1|DMIR
OG0006344	LOC6550034|XP_001977500.1|DERE	LOC108164982|XP_017156497.1|DMIR
OG0006345	LOC6555136|XP_026839797.1|DERE	LOC108155071|XP_033245620.1|DMIR
OG0006346	LOC6554950|XP_001981371.1|DERE	LOC108155274|XP_017141470.1|DMIR
OG0006347	LOC6554947|XP_015009291.1|DERE	LOC108156285|XP_017143149.2|DMIR
OG0006348	LOC6550773|XP_001976755.1|DERE	LOC108162557|XP_017152845.1|DMIR
OG0006349	LOC6555652|XP_026838289.1|DERE	LOC108152504|XP_017137380.1|DMIR
OG0006350	LOC6554591|XP_001981326.1|DERE	LOC108156107|XP_017142891.1|DMIR
OG0006351	LOC6550453|XP_026837555.1|DERE	LOC108159282|XP_017147944.1|DMIR
OG0006352	LOC6549053|XP_001975575.1|DERE	LOC108160503|XP_017150032.1|DMIR
OG0006353	LOC6554220|XP_001981237.1|DERE	LOC108156016|XP_017142730.1|DMIR
OG0006354	LOC6554797|XP_001982228.1|DERE	LOC108156695|XP_017143827.2|DMIR
OG0006355	LOC6549790|XP_001977313.2|DERE	LOC108154418|XP_017140180.1|DMIR
OG0006356	LOC6555615|XP_001982594.1|DERE	LOC108159725|XP_033243545.1|DMIR
OG0006357	LOC6550194|XP_026838004.1|DERE	LOC108152947|XP_033248247.1|DMIR
OG0006358	LOC6545678|XP_001971169.3|DERE	LOC108151802|XP_017136141.1|DMIR
OG0006359	LOC6553037|XP_001980042.1|DERE	LOC108155738|XP_017142243.1|DMIR
OG0006360	LOC6551331|XP_015011354.1|DERE	LOC108165351|XP_017156876.1|DMIR
OG0006361	LOC6553180|XP_026836001.1|DERE	LOC108156891|XP_033245853.1|DMIR
OG0006362	LOC6555761|XP_026838041.1|DERE	LOC108162191|XP_017152284.1|DMIR
OG0006363	LOC6550407|XP_026837265.1|DERE	LOC108161591|XP_017151370.1|DMIR
OG0006364	LOC6541112|XP_001969765.2|DERE	LOC108163418|XP_017154175.1|DMIR
OG0006365	LOC6549824|XP_001978629.1|DERE	LOC108164887|XP_017156326.1|DMIR
OG0006366	LOC6549786|XP_026837971.1|DERE	LOC108150982|XP_033254052.1|DMIR
OG0006367	LOC6549811|XP_026838476.1|DERE	LOC108157201|XP_017144625.1|DMIR
OG0006368	LOC6555227|XP_026839557.1|DERE	LOC108157099|XP_017144453.1|DMIR
OG0006369	LOC6555224|XP_015009096.1|DERE	LOC108155789|XP_017142337.1|DMIR
OG0006370	LOC6550128|XP_001977709.1|DERE	LOC108164583|XP_017155899.1|DMIR
OG0006371	LOC6555126|XP_001981145.1|DERE	LOC108155511|XP_017141840.1|DMIR
OG0006372	LOC6555082|XP_001981598.1|DERE	LOC108154324|XP_017140074.1|DMIR
OG0006373	LOC6549708|XP_015011090.1|DERE	LOC108164734|XP_017156115.1|DMIR
OG0006374	LOC6551735|XP_026837370.1|DERE	LOC108156916|XP_017144156.1|DMIR
OG0006375	LOC6550798|XP_001978089.1|DERE	LOC108155930|XP_017142580.1|DMIR
OG0006376	LOC6549812|XP_001977335.1|DERE	LOC108161170|XP_017150882.1|DMIR
OG0006377	LOC6550238|XP_001977689.1|DERE	LOC108159964|XP_017149133.1|DMIR
OG0006378	LOC6554535|XP_001981320.3|DERE	LOC108156178|XP_033245435.1|DMIR
OG0006379	LOC6550645|XP_026838075.1|DERE	LOC108154684|XP_017140517.1|DMIR
OG0006380	LOC6550920|XP_001976887.1|DERE	LOC108153614|XP_017139206.1|DMIR
OG0006381	LOC6550224|XP_001978192.1|DERE	LOC108157231|XP_017144680.1|DMIR
OG0006382	LOC6551001|XP_001978317.1|DERE	LOC108165042|XP_017156573.1|DMIR
OG0006383	LOC6551074|XP_026837459.1|DERE	LOC108154567|XP_017140358.1|DMIR
OG0006384	LOC6551075|XP_001978296.1|DERE	LOC108154595|XP_017140402.1|DMIR
OG0006385	LOC6554795|XP_001982226.1|DERE	LOC108156113|XP_017142899.1|DMIR
OG0006386	LOC6543041|XP_001970051.1|DERE	LOC108162156|XP_017152223.1|DMIR
OG0006387	LOC6555290|XP_001981206.1|DERE	LOC108157259|XP_017144725.1|DMIR
OG0006388	LOC6551643|XP_026838250.1|DERE	LOC108153990|XP_017139576.1|DMIR
OG0006389	LOC6551644|XP_001978491.1|DERE	LOC108154008|XP_017139594.1|DMIR
OG0006390	LOC6551910|XP_001979671.1|DERE	LOC108155563|XP_017141945.2|DMIR
OG0006391	LOC6553657|XP_001980306.1|DERE	LOC108157698|XP_017145356.1|DMIR
OG0006392	LOC6550965|XP_001976994.1|DERE	LOC108152383|XP_017137170.1|DMIR
OG0006393	LOC6541387|XP_001969043.1|DERE	LOC108161892|XP_017151776.1|DMIR
OG0006394	LOC6552240|XP_001979752.1|DERE	LOC108156509|XP_017143502.1|DMIR
OG0006395	LOC6552495|XP_001980850.1|DERE	LOC108155288|XP_017141493.1|DMIR
OG0006396	LOC6550502|XP_001977817.1|DERE	LOC108164629|XP_017155963.1|DMIR
OG0006397	LOC6550885|XP_001976832.1|DERE	LOC108159038|XP_017147454.1|DMIR
OG0006398	LOC6551287|XP_001978431.1|DERE	LOC108153605|XP_017139193.1|DMIR
OG0006399	LOC6550829|XP_001978087.3|DERE	LOC108158663|XP_017146653.1|DMIR
OG0006400	LOC6550797|XP_001978088.1|DERE	LOC108158654|XP_017146641.1|DMIR
OG0006401	LOC6545271|XP_001973268.2|DERE	LOC108165293|XP_033243675.1|DMIR
OG0006402	LOC6553558|XP_001979338.1|DERE	LOC108155034|XP_017141088.1|DMIR
OG0006403	LOC6553513|XP_001979344.2|DERE	LOC108154392|XP_017140144.1|DMIR
OG0006404	LOC6554040|XP_001980513.3|DERE	LOC108155819|XP_017142395.1|DMIR
OG0006405	LOC6544956|XP_026833574.1|DERE	LOC108153576|XP_017139144.2|DMIR
OG0006406	LOC6555038|XP_001981409.1|DERE	LOC108156503|XP_017143492.2|DMIR
OG0006407	LOC6549715|XP_001977406.1|DERE	LOC108161123|XP_017150837.1|DMIR
OG0006408	LOC6550365|XP_001977862.1|DERE	LOC108164528|XP_017155809.1|DMIR
OG0006409	LOC6551256|XP_026838799.1|DERE	LOC108159202|XP_017147764.1|DMIR
OG0006410	LOC6549671|XP_001977457.1|DERE	LOC108164875|XP_017156309.1|DMIR
OG0006411	LOC6551299|XP_001978398.1|DERE	LOC108152131|XP_017136712.1|DMIR
OG0006412	LOC6555399|XP_001981649.1|DERE	LOC108157544|XP_017145137.1|DMIR
OG0006413	LOC6555240|XP_015009012.1|DERE	LOC108156731|XP_017143876.2|DMIR
OG0006414	LOC6552444|XP_026839891.1|DERE	LOC108156217|XP_017143046.1|DMIR
OG0006415	LOC6551447|XP_026838455.1|DERE	LOC108157118|XP_017144493.1|DMIR
OG0006416	LOC6551684|XP_001978533.1|DERE	LOC108163060|XP_017153624.1|DMIR
OG0006417	LOC113564137|XP_026835271.1|DERE, LOC6541382|XP_001968495.1|DERE	LOC108161839|XP_017151690.1|DMIR
OG0006418	LOC6550039|XP_026838027.1|DERE	LOC108151681|XP_017135913.1|DMIR
OG0006419	LOC6554720|XP_001981082.1|DERE	LOC108157478|XP_017145049.1|DMIR
OG0006420	LOC6554244|XP_001982093.1|DERE	LOC108154667|XP_017140493.1|DMIR
OG0006421	LOC6540797|XP_026834411.1|DERE	LOC108161583|XP_033250034.1|DMIR
OG0006422	LOC6540802|XP_001968840.1|DERE	LOC108163313|XP_017154026.1|DMIR
OG0006423	LOC6555210|XP_026831906.1|DERE	LOC108155730|XP_017142228.1|DMIR
OG0006424	LOC6555183|XP_001982281.1|DERE	LOC108156978|XP_017144259.1|DMIR
OG0006425	LOC6555212|XP_001982284.2|DERE	LOC108155729|XP_017142227.1|DMIR
OG0006426	LOC6555213|XP_001982285.1|DERE	LOC108155728|XP_017142226.1|DMIR
OG0006427	LOC6554448|XP_001981516.1|DERE	LOC108156696|XP_017143831.1|DMIR
OG0006428	LOC6553486|XP_026833790.1|DERE	LOC108157113|XP_017144478.1|DMIR
OG0006429	LOC6555005|XP_026831781.1|DERE	LOC108155643|XP_017142080.1|DMIR
OG0006430	LOC6546055|XP_001973508.1|DERE	LOC108151526|XP_017135664.1|DMIR
OG0006431	LOC6554335|XP_001981299.1|DERE	LOC108156036|XP_017142777.1|DMIR
OG0006432	LOC6553897|XP_001979570.1|DERE	LOC108156506|XP_017143497.2|DMIR
OG0006433	LOC6555313|XP_001982086.1|DERE	LOC108155358|XP_017141611.1|DMIR
OG0006434	LOC6541740|XP_001969438.1|DERE	LOC108161336|XP_017151063.1|DMIR
OG0006435	LOC6554641|XP_026832488.1|DERE	LOC108155731|XP_017142229.1|DMIR
OG0006436	LOC6550029|XP_001977495.1|DERE	LOC108156286|XP_017143155.1|DMIR
OG0006437	LOC6551021|XP_015011320.2|DERE	LOC108164888|XP_017156328.1|DMIR
OG0006438	LOC6540796|XP_001968171.1|DERE	LOC108161819|XP_017151668.1|DMIR
OG0006439	LOC6552537|XP_001979851.1|DERE	LOC108156435|XP_017143381.1|DMIR
OG0006440	LOC6552654|XP_001979853.1|DERE	LOC108156440|XP_017143388.1|DMIR
OG0006441	LOC6552703|XP_001979022.1|DERE	LOC108156127|XP_017142931.1|DMIR
OG0006442	LOC6554495|XP_001981940.1|DERE	LOC108154770|XP_017140642.1|DMIR
OG0006443	LOC6553182|XP_001979101.1|DERE	LOC108155598|XP_017142009.1|DMIR
OG0006444	LOC6554228|XP_001981245.1|DERE	LOC108154917|XP_017140865.1|DMIR
OG0006445	LOC6555522|XP_001982428.1|DERE	LOC108164840|XP_017156255.1|DMIR
OG0006446	LOC6555480|XP_001981856.2|DERE	LOC108156124|XP_017142923.1|DMIR
OG0006447	LOC6555337|XP_026839865.1|DERE	LOC108157002|XP_033244575.1|DMIR
OG0006448	LOC6555110|XP_026832894.1|DERE	LOC108154707|XP_017140546.1|DMIR
OG0006449	LOC6555017|XP_026831434.1|DERE	LOC108157542|XP_033245632.1|DMIR
OG0006450	LOC6549636|XP_001974442.1|DERE	LOC108163298|XP_017153997.1|DMIR
OG0006451	LOC6549855|XP_026838521.1|DERE	LOC108162511|XP_017152788.2|DMIR
OG0006452	LOC6555442|XP_001981886.1|DERE	LOC108154079|XP_017139675.1|DMIR
OG0006453	LOC6546445|XP_001972931.1|DERE	LOC108152160|XP_017136769.1|DMIR
OG0006454	LOC6555748|XP_001982451.2|DERE	LOC117186082|XP_033242074.1|DMIR, LOC108153374|XP_017138833.2|DMIR
OG0006455	LOC6552087|XP_026831867.1|DERE	LOC108156807|XP_017143983.1|DMIR
OG0006456	LOC6552091|XP_001978802.1|DERE	LOC108157107|XP_017144469.1|DMIR
OG0006457	LOC6553581|XP_001980277.1|DERE	LOC108156253|XP_017143093.1|DMIR
OG0006458	LOC6542507|XP_001969419.1|DERE	LOC108162205|XP_017152305.1|DMIR
OG0006459	LOC6555121|XP_026834510.1|DERE	LOC108156789|XP_017143954.1|DMIR
OG0006460	LOC6554352|XP_001982050.1|DERE	LOC108154910|XP_017140852.1|DMIR
OG0006461	LOC6553421|XP_001979319.1|DERE	LOC108154252|XP_017139975.1|DMIR
OG0006462	LOC6554172|XP_001982114.2|DERE	LOC108156510|XP_033244791.1|DMIR
OG0006463	LOC6553155|XP_001980063.2|DERE	LOC108156149|XP_033244538.1|DMIR
OG0006464	LOC6546072|XP_026833267.1|DERE	LOC108152932|XP_017138112.1|DMIR
OG0006465	LOC6555555|XP_001982580.1|DERE	LOC108164599|XP_017155937.1|DMIR
OG0006466	LOC6549991|XP_001976733.1|DERE	LOC108165123|XP_017156675.1|DMIR
OG0006467	LOC6551790|XP_001979615.1|DERE	LOC108157593|XP_017145209.1|DMIR
OG0006468	LOC6555020|XP_001982032.1|DERE	LOC108155921|XP_017142561.1|DMIR
OG0006469	LOC6550451|XP_001977828.1|DERE	LOC108162099|XP_017152189.1|DMIR
OG0006470	LOC6544864|XP_001973176.3|DERE	LOC108152619|XP_017137579.1|DMIR
OG0006471	LOC6554978|XP_001982043.2|DERE	LOC108156635|XP_017143721.1|DMIR
OG0006472	LOC6554346|XP_001982045.1|DERE	LOC108156633|XP_017143720.1|DMIR
OG0006473	LOC6546107|XP_001972227.2|DERE	LOC108152242|XP_017136927.1|DMIR
OG0006474	LOC6548355|XP_001975319.1|DERE	LOC108159614|XP_017148557.1|DMIR
OG0006475	LOC6553245|XP_001979065.2|DERE	LOC108157241|XP_017144700.1|DMIR
OG0006476	LOC6551641|XP_001978488.1|DERE	LOC108164654|XP_017155995.1|DMIR
OG0006477	LOC6550903|XP_001976811.1|DERE	LOC108164573|XP_017155881.1|DMIR
OG0006478	LOC6555077|XP_001982068.2|DERE	LOC108156952|XP_017144210.1|DMIR
OG0006479	LOC6555075|XP_015008886.1|DERE	LOC108156821|XP_033245203.1|DMIR
OG0006480	LOC6543185|XP_001970570.1|DERE	LOC108158967|XP_017147290.1|DMIR
OG0006481	LOC6543171|XP_001969788.1|DERE	LOC108163120|XP_017153715.1|DMIR
OG0006482	LOC6555010|XP_001981392.3|DERE	LOC108155648|XP_017142086.1|DMIR
OG0006483	LOC6554152|XP_001981909.2|DERE	LOC108154719|XP_033244502.1|DMIR
OG0006484	LOC6554150|XP_026839763.1|DERE	LOC108154718|XP_017140562.1|DMIR
OG0006485	LOC6552904|XP_001980987.1|DERE	LOC108156537|XP_017143534.1|DMIR
OG0006486	LOC6551967|XP_001980652.1|DERE	LOC108157508|XP_017145096.1|DMIR
OG0006487	LOC6552107|XP_001980701.1|DERE	LOC108154888|XP_017140821.2|DMIR
OG0006488	LOC6545223|XP_001971057.1|DERE	LOC108153399|XP_017138878.1|DMIR
OG0006489	LOC6555099|XP_001981426.1|DERE	LOC108155249|XP_017141430.1|DMIR
OG0006490	LOC6553562|XP_015009644.1|DERE	LOC108155780|XP_017142329.1|DMIR
OG0006491	LOC6549176|XP_026837012.1|DERE	LOC108161728|XP_017151541.1|DMIR
OG0006492	LOC6552605|XP_001978998.2|DERE	LOC108156524|XP_017143517.1|DMIR
OG0006493	LOC6550202|XP_001977558.1|DERE	LOC108161832|XP_017151683.1|DMIR
OG0006494	LOC6550720|XP_001978102.1|DERE	LOC108153243|XP_017138577.1|DMIR
OG0006495	LOC6550678|XP_001978036.2|DERE	LOC117186336|XP_033242900.1|DMIR
OG0006496	LOC6554977|XP_001982042.1|DERE	LOC108153938|XP_017139524.2|DMIR
OG0006497	LOC6553567|XP_015010098.1|DERE	LOC108154174|XP_017139838.1|DMIR
OG0006498	LOC6553569|XP_001980339.1|DERE	LOC108157292|XP_017144780.2|DMIR
OG0006499	LOC6554749|XP_026837041.1|DERE	LOC108156233|XP_017143064.1|DMIR
OG0006500	LOC6541874|XP_001969432.2|DERE	LOC108161612|XP_017151400.2|DMIR
OG0006501	LOC6554221|XP_001981238.1|DERE	LOC108156018|XP_017142737.1|DMIR
OG0006502	LOC6554217|XP_001981234.1|DERE	LOC108157306|XP_017144800.1|DMIR
OG0006503	LOC6554215|XP_001981232.2|DERE	LOC108157427|XP_017144965.1|DMIR
OG0006504	LOC6554214|XP_001981231.1|DERE	LOC108156740|XP_017143888.1|DMIR
OG0006505	LOC6554550|XP_001981310.1|DERE	LOC108156753|XP_017143903.1|DMIR
OG0006506	LOC6545386|XP_026833796.1|DERE	LOC108152082|XP_017136608.1|DMIR
OG0006507	LOC6552118|XP_001979725.1|DERE	LOC108157437|XP_017144980.1|DMIR
OG0006508	LOC6552066|XP_026837575.1|DERE	LOC108157216|XP_017144659.1|DMIR
OG0006509	LOC6550340|XP_026838055.1|DERE	LOC108152303|XP_033245294.1|DMIR
OG0006510	LOC6552032|XP_001980677.1|DERE	LOC108156638|XP_033244338.1|DMIR
OG0006511	LOC6553565|XP_001980335.2|DERE	LOC108154168|XP_017139819.2|DMIR
OG0006512	LOC6553526|XP_001979401.2|DERE	LOC108155816|XP_017142390.1|DMIR
OG0006513	LOC6552576|XP_026831744.1|DERE	LOC108154169|XP_017139820.1|DMIR
OG0006514	LOC6554263|XP_001981893.1|DERE	LOC108155955|XP_017142608.1|DMIR
OG0006515	LOC6554069|XP_001979579.1|DERE	LOC108155568|XP_017141952.1|DMIR
OG0006516	LOC6554691|XP_001981951.1|DERE	LOC108154368|XP_017140122.1|DMIR
OG0006517	LOC6554694|XP_001981954.1|DERE	LOC108156421|XP_017143359.1|DMIR
OG0006518	LOC6554692|XP_026839747.1|DERE	LOC108156627|XP_033244706.1|DMIR
OG0006519	LOC6554695|XP_001981955.2|DERE	LOC108156422|XP_017143360.1|DMIR
OG0006520	LOC6554186|XP_001981262.1|DERE	LOC108155395|XP_017141669.1|DMIR
OG0006521	LOC6552645|XP_001979905.1|DERE	LOC108157025|XP_017144324.1|DMIR
OG0006522	LOC6554190|XP_001981266.1|DERE	LOC108155302|XP_017141506.2|DMIR
OG0006523	LOC6553041|XP_001980046.1|DERE	LOC108155129|XP_017141262.1|DMIR
OG0006524	LOC6542188|XP_001970048.1|DERE	LOC108163586|XP_017154449.1|DMIR
OG0006525	LOC6550362|XP_026837713.1|DERE	LOC108156988|XP_033243784.1|DMIR
OG0006526	LOC6552823|XP_001979056.1|DERE	LOC108153931|XP_017139516.2|DMIR
OG0006527	LOC6552821|XP_001979054.1|DERE	LOC108154649|XP_017140469.1|DMIR
OG0006528	LOC6552724|XP_001979053.1|DERE	LOC108154498|XP_017140287.1|DMIR
OG0006529	LOC6552722|XP_001979051.1|DERE	LOC108153929|XP_033245765.1|DMIR
OG0006530	LOC6552720|XP_001979049.1|DERE	LOC108153928|XP_017139513.1|DMIR
OG0006531	LOC6552716|XP_001979045.1|DERE	LOC108154664|XP_017140491.1|DMIR
OG0006532	LOC6552950|XP_026833610.1|DERE	LOC108157389|XP_017144915.1|DMIR
OG0006533	LOC6548285|XP_001975111.1|DERE	LOC108159765|XP_017148813.1|DMIR
OG0006534	LOC6553096|XP_001980051.1|DERE	LOC108155124|XP_017141256.1|DMIR
OG0006535	LOC6554999|XP_001982054.1|DERE	LOC108154884|XP_017140817.1|DMIR
OG0006536	LOC6552566|XP_001979007.1|DERE	LOC108155723|XP_017142216.1|DMIR
OG0006537	LOC6555254|XP_001981635.1|DERE	LOC108155903|XP_017142536.1|DMIR
OG0006538	LOC6554590|XP_001981546.2|DERE	LOC108157009|XP_033245192.1|DMIR
OG0006539	LOC6555457|XP_001981457.1|DERE	LOC108157218|XP_017144664.1|DMIR
OG0006540	LOC6554374|XP_001982357.2|DERE	LOC108156224|XP_017143052.2|DMIR
OG0006541	LOC6554956|XP_001981376.1|DERE	LOC108156781|XP_017143943.1|DMIR
OG0006542	LOC6554955|XP_001981375.1|DERE	LOC108156782|XP_017143945.1|DMIR
