Orthogroup	DSUP.longest_only	DANA.longest_only
OG0003869	LOC119547203|XP_037709877.1|DSUP	LOC6497010|XP_001962932.1|DANA
OG0003870	LOC119548622|XP_037711920.1|DSUP	LOC6497659|XP_001961619.3|DANA
OG0003871	LOC119546524|XP_037708788.1|DSUP	LOC6498484|XP_001962920.2|DANA
OG0003872	LOC119550940|XP_037715893.1|DSUP	LOC6494210|XP_001960745.2|DANA
OG0003873	LOC119548535|XP_037711756.1|DSUP	LOC6497969|XP_001961817.1|DANA
OG0003874	LOC119546531|XP_037708796.1|DSUP	LOC6498374|XP_032311006.1|DANA
OG0003875	LOC119547132|XP_037709773.1|DSUP	LOC6496962|XP_032311352.1|DANA
OG0003876	LOC119547848|XP_037710806.1|DSUP	LOC6496864|XP_001963250.1|DANA
OG0003877	LOC119548262|XP_037711335.1|DSUP	LOC6497789|XP_001961455.1|DANA
OG0003878	LOC119547030|XP_037709628.1|DSUP	LOC6503372|XP_014760384.1|DANA
OG0003879	LOC119555554|XP_037722928.1|DSUP	LOC6507552|XP_001955903.1|DANA
OG0003880	LOC119554662|XP_037721592.1|DSUP	LOC6506451|XP_001957856.1|DANA
OG0003881	LOC119551244|XP_037716416.1|DSUP	LOC6495836|XP_001959682.1|DANA
OG0003882	LOC119559148|XP_037728145.1|DSUP	LOC6493894|XP_014762453.1|DANA
OG0003883	LOC119558274|XP_037727575.1|DSUP	LOC6503668|XP_001963966.1|DANA
OG0003884	LOC119546325|XP_037708452.1|DSUP	LOC6497084|XP_001962790.1|DANA
OG0003885	LOC119547706|XP_037710609.1|DSUP	LOC6496998|XP_001962960.1|DANA
OG0003886	LOC119547704|XP_037710607.1|DSUP	LOC6498504|XP_001962961.2|DANA
OG0003887	LOC119547717|XP_037710619.1|DSUP	LOC6503289|XP_001967578.3|DANA
OG0003888	LOC119560693|XP_037730203.1|DSUP	LOC6501630|XP_001955640.1|DANA
OG0003889	LOC119547688|XP_037710583.1|DSUP	LOC6497551|XP_001961840.1|DANA
OG0003890	LOC119554676|XP_037721607.1|DSUP	LOC6506842|XP_001957136.1|DANA
OG0003891	LOC119546443|XP_037708646.1|DSUP	LOC6497088|XP_001962784.1|DANA
OG0003892	LOC119554563|XP_037721462.1|DSUP	LOC6507463|XP_001955962.1|DANA
OG0003893	LOC119546100|XP_037708111.1|DSUP	LOC6498438|XP_001962822.1|DANA
OG0003894	LOC119548420|XP_037711588.1|DSUP	LOC6498597|XP_001963131.1|DANA
OG0003895	LOC119550440|XP_037715043.1|DSUP	LOC6495578|XP_001959134.1|DANA
OG0003896	LOC119550856|XP_037715756.1|DSUP	LOC6495067|XP_001959137.1|DANA
OG0003897	LOC119552045|XP_037717716.1|DSUP	LOC6494647|XP_001959940.1|DANA
OG0003898	LOC119548686|XP_037712063.1|DSUP	LOC6498018|XP_001961902.1|DANA
OG0003899	LOC119548529|XP_037711751.1|DSUP	LOC6503358|XP_001965366.1|DANA
OG0003900	LOC119546508|XP_037708758.1|DSUP	LOC6503785|XP_001965247.2|DANA
OG0003901	LOC119546418|XP_037708611.1|DSUP	LOC6505557|XP_001964965.1|DANA
OG0003902	LOC119546486|XP_037708710.1|DSUP	LOC6503458|XP_001965313.1|DANA
OG0003903	LOC119548829|XP_037712375.1|DSUP, LOC119559717|XP_037728708.1|DSUP	LOC6497051|XP_001962847.1|DANA
OG0003904	LOC119548828|XP_037712374.1|DSUP	LOC6498451|XP_001962848.1|DANA
OG0003905	LOC119552001|XP_037717656.1|DSUP	LOC6501542|XP_001955449.1|DANA
OG0003906	LOC119551593|XP_037716922.1|DSUP	LOC6494518|XP_001960189.1|DANA
OG0003907	LOC119548394|XP_037711548.1|DSUP	LOC6497892|XP_001961660.1|DANA
OG0003908	LOC119547805|XP_037710750.1|DSUP	LOC6497893|XP_001961661.1|DANA
OG0003909	LOC119549538|XP_037713609.1|DSUP	LOC6495285|XP_032306358.1|DANA
OG0003910	LOC119560951|XP_037730618.1|DSUP	LOC6500073|XP_001953272.1|DANA
OG0003911	LOC119548410|XP_037711577.1|DSUP	LOC6506159|XP_001965123.1|DANA
OG0003912	LOC119546943|XP_037709509.1|DSUP	LOC6496704|XP_001967347.1|DANA
OG0003913	LOC119547614|XP_037710465.1|DSUP	LOC6504365|XP_032310985.1|DANA
OG0003914	LOC119547210|XP_037709888.1|DSUP	LOC6497053|XP_001962844.1|DANA
OG0003915	LOC119557876|XP_037726805.1|DSUP	LOC6503066|XP_032308938.1|DANA
OG0003916	LOC119547109|XP_037709747.1|DSUP	LOC6498140|XP_001962160.1|DANA
OG0003917	LOC119546700|XP_037709108.1|DSUP	LOC6497220|XP_001962533.3|DANA
OG0003918	LOC119547537|XP_037710361.1|DSUP	LOC6497950|XP_001961783.1|DANA
OG0003919	LOC119547846|XP_037710804.1|DSUP	LOC6503309|XP_032309225.1|DANA
OG0003920	LOC119550943|XP_037715896.1|DSUP	LOC6495851|XP_001959710.1|DANA
OG0003921	LOC119547180|XP_037709843.1|DSUP	LOC6497376|XP_001962211.2|DANA
OG0003922	LOC119546075|XP_037708079.1|DSUP	LOC6498446|XP_001962834.2|DANA
OG0003923	LOC119561361|XP_037730993.1|DSUP	LOC6506026|XP_001966650.1|DANA
OG0003924	LOC119549332|XP_037713240.1|DSUP	LOC6496520|XP_001961060.1|DANA
OG0003925	LOC119545952|XP_037707837.1|DSUP	LOC6498516|XP_032310932.1|DANA
OG0003926	LOC119548837|XP_037712384.1|DSUP	LOC6496986|XP_001962992.1|DANA
OG0003927	LOC119548762|XP_037712230.1|DSUP	LOC6497430|XP_001962097.1|DANA
OG0003928	LOC119548273|XP_037711352.1|DSUP	LOC6498340|XP_032307749.1|DANA
OG0003929	LOC119548874|XP_037712432.1|DSUP	LOC6497056|XP_001962840.2|DANA
OG0003930	LOC119547799|XP_037710744.1|DSUP	LOC6498246|XP_001962388.1|DANA
OG0003931	LOC119546795|XP_037709287.1|DSUP	LOC6497279|XP_014761610.1|DANA
OG0003932	LOC119551841|XP_037717341.1|DSUP	LOC6495571|XP_014763357.1|DANA
OG0003933	LOC119548177|XP_037711219.1|DSUP	LOC6497240|XP_014761576.1|DANA
OG0003934	LOC119548793|XP_037712297.1|DSUP	LOC6498347|XP_001962595.1|DANA
OG0003935	LOC119549893|XP_037714129.1|DSUP	LOC6494417|XP_001960368.1|DANA
OG0003936	LOC119549894|XP_037714130.1|DSUP	LOC6496170|XP_001960367.1|DANA
OG0003937	LOC119549589|XP_037713676.1|DSUP	LOC6494092|XP_001960993.1|DANA
OG0003938	LOC119547385|XP_037710150.1|DSUP	LOC6498514|XP_032311261.1|DANA
OG0003939	LOC119546034|XP_037707980.1|DSUP	LOC6498329|XP_001962555.1|DANA
OG0003940	LOC119546746|XP_037709173.1|DSUP	LOC6506298|XP_001965149.1|DANA
OG0003941	LOC119547362|XP_037710106.1|DSUP	LOC6496992|XP_001962975.1|DANA
OG0003942	LOC119548281|XP_037711374.1|DSUP	LOC6505480|XP_001964937.2|DANA
OG0003943	LOC119546798|XP_037709302.1|DSUP	LOC6498520|XP_001962987.1|DANA
OG0003944	LOC119548369|XP_037711515.1|DSUP	LOC6498480|XP_001962909.1|DANA
OG0003945	LOC119549818|XP_037714024.1|DSUP	LOC6495906|XP_001959832.1|DANA
OG0003946	LOC119547304|XP_037710028.1|DSUP	LOC6498012|XP_014761929.1|DANA
OG0003947	LOC119548155|XP_037711184.1|DSUP	LOC6497528|XP_001961899.1|DANA
OG0003948	LOC119548865|XP_037712421.1|DSUP	LOC6497909|XP_001961696.1|DANA
OG0003949	LOC119548862|XP_037712417.1|DSUP	LOC6497620|XP_001961694.2|DANA
OG0003950	LOC119561810|XP_037731216.1|DSUP	LOC6497111|XP_001962732.1|DANA
OG0003951	LOC119562480|XP_037731602.1|DSUP	LOC6497115|XP_014761520.1|DANA, LOC116656028|XP_032311056.1|DANA
OG0003952	LOC119546778|XP_037709258.1|DSUP	LOC6497589|XP_001961755.3|DANA
OG0003953	LOC119546044|XP_037707996.1|DSUP	LOC6498240|XP_001962368.1|DANA
OG0003954	LOC119555096|XP_037722242.1|DSUP	LOC6507683|XP_001956142.1|DANA
OG0003955	LOC119547818|XP_037710770.1|DSUP	LOC6498586|XP_032311044.1|DANA
OG0003956	LOC119546220|XP_037708288.1|DSUP	LOC6497658|XP_032307698.1|DANA
OG0003957	LOC119552828|XP_037718610.1|DSUP	LOC6493740|XP_001958346.1|DANA
OG0003958	LOC119557490|XP_037726189.1|DSUP	LOC6502372|XP_001967165.3|DANA
OG0003959	LOC119551286|XP_037716481.1|DSUP	LOC6495059|XP_032306532.1|DANA
OG0003960	LOC119556498|XP_037724686.1|DSUP	LOC6503689|XP_001963918.2|DANA
OG0003961	LOC119548068|XP_037711082.1|DSUP	LOC6504491|XP_014760438.1|DANA
OG0003962	LOC119545989|XP_037707906.1|DSUP	LOC6496984|XP_001962996.1|DANA
OG0003963	LOC119546307|XP_037708428.1|DSUP	LOC6498027|XP_032307402.1|DANA
OG0003964	LOC119548251|XP_037711322.1|DSUP	LOC6504256|XP_001965098.1|DANA
OG0003965	LOC119547381|XP_037710135.1|DSUP	LOC6497578|XP_032307562.1|DANA
OG0003966	LOC119561812|XP_037731217.1|DSUP	LOC6505392|XP_001966903.1|DANA
OG0003967	LOC119551929|XP_037717495.1|DSUP	LOC6495665|XP_014763434.1|DANA
OG0003968	LOC119549454|XP_037713479.1|DSUP	LOC6494952|XP_014763084.1|DANA
OG0003969	LOC119549365|XP_037713319.1|DSUP	LOC6494649|XP_001959936.1|DANA
OG0003970	LOC119547453|XP_037710243.1|DSUP	LOC6503354|XP_001965369.1|DANA
OG0003971	LOC119548345|XP_037711480.1|DSUP	LOC6496947|XP_001963080.1|DANA
OG0003972	LOC119553161|XP_037719323.1|DSUP	LOC6493610|XP_014764466.1|DANA
OG0003973	LOC119549316|XP_037713218.1|DSUP	LOC6496187|XP_001960402.1|DANA
OG0003974	LOC119550827|XP_037715699.1|DSUP	LOC6495138|XP_001958974.1|DANA
OG0003975	LOC119548759|XP_037712215.1|DSUP	LOC6498360|XP_032310950.1|DANA
OG0003976	LOC119548498|XP_037711706.1|DSUP	LOC6498432|XP_001962808.1|DANA
OG0003977	LOC119548254|XP_037711325.1|DSUP	LOC6504340|XP_001965021.1|DANA
OG0003978	LOC119552645|XP_037718269.1|DSUP	LOC6506304|XP_032310610.1|DANA
OG0003979	LOC119547100|XP_037709731.1|DSUP, LOC119547099|XP_037709730.1|DSUP	LOC6498604|XP_001963145.1|DANA
OG0003980	LOC119551715|XP_037717121.1|DSUP	LOC6494306|XP_001965940.1|DANA
OG0003981	LOC119546549|XP_037708830.1|DSUP	LOC6497026|XP_001962904.1|DANA
OG0003982	LOC119548451|XP_037711641.1|DSUP	LOC6497064|XP_001962821.2|DANA
OG0003983	LOC119547002|XP_037709597.1|DSUP	LOC6497788|XP_001961454.1|DANA
OG0003984	LOC119547496|XP_037710314.1|DSUP	LOC6497514|XP_014761717.1|DANA
OG0003985	LOC119548879|XP_037712438.1|DSUP	LOC26514494|XP_014762335.1|DANA
OG0003986	LOC119547505|XP_037710324.1|DSUP	LOC6498658|XP_001963262.3|DANA
OG0003987	LOC119546123|XP_037708144.1|DSUP	LOC6498659|XP_032311001.1|DANA
OG0003988	LOC119547586|XP_037710422.1|DSUP	LOC6497203|XP_001962563.3|DANA
OG0003989	LOC119546516|XP_037708771.1|DSUP	LOC6504241|XP_001965104.1|DANA
OG0003990	LOC119548041|XP_037711045.1|DSUP	LOC6497720|XP_001961492.1|DANA
OG0003991	LOC119548870|XP_037712423.1|DSUP	LOC6506615|XP_014760573.1|DANA
OG0003992	LOC119547436|XP_037710224.1|DSUP	LOC6506625|XP_001965217.1|DANA
OG0003993	LOC119545958|XP_037707849.1|DSUP	LOC6506712|XP_001965231.2|DANA
OG0003994	LOC119545674|XP_037707334.1|DSUP, LOC119551184|XP_037716316.1|DSUP	LOC6501497|XP_001955373.1|DANA
OG0003995	LOC119549330|XP_037713237.1|DSUP	LOC6494062|XP_001961059.1|DANA
OG0003996	LOC119550721|XP_037715547.1|DSUP	LOC6495074|XP_001959124.1|DANA
OG0003997	LOC119546942|XP_037709507.1|DSUP	LOC6496855|XP_001963266.1|DANA
OG0003998	LOC119562545|XP_037731668.1|DSUP	LOC26513764|XP_032309419.1|DANA
OG0003999	LOC119562365|XP_037731455.1|DSUP	LOC6498703|XP_001965872.1|DANA
OG0004000	LOC119557727|XP_037726539.1|DSUP	LOC6501886|XP_001966733.1|DANA
OG0004001	LOC119549223|XP_037713033.1|DSUP	LOC6494225|XP_001960704.1|DANA
OG0004002	LOC119547629|XP_037710487.1|DSUP	LOC6498260|XP_001962418.1|DANA
OG0004003	LOC119548584|XP_037711842.1|DSUP	LOC6497942|XP_032307321.1|DANA
OG0004004	LOC119548849|XP_037712399.1|DSUP	LOC6497446|XP_001962060.1|DANA
OG0004005	LOC119547655|XP_037710528.1|DSUP	LOC6497961|XP_032307648.1|DANA
OG0004006	LOC119546136|XP_037708168.1|DSUP	LOC6498160|XP_001962206.1|DANA
OG0004007	LOC119547204|XP_037709879.1|DSUP	LOC6498488|XP_001962933.1|DANA
OG0004008	LOC119548275|XP_037711354.1|DSUP	LOC6507136|XP_032310971.1|DANA
OG0004009	LOC119547023|XP_037709622.1|DSUP	LOC6498314|XP_001962517.1|DANA
OG0004010	LOC119548690|XP_037712080.1|DSUP	LOC6497095|XP_014761516.1|DANA
OG0004011	LOC119548515|XP_037711731.1|DSUP	LOC6504374|XP_001964972.2|DANA
OG0004012	LOC119554565|XP_037721467.1|DSUP	LOC6498943|XP_014765836.1|DANA
OG0004013	LOC119546977|XP_037709554.1|DSUP	LOC6497104|XP_001962747.1|DANA
OG0004014	LOC119553160|XP_037719322.1|DSUP	LOC6506322|XP_032310081.1|DANA
OG0004015	LOC119548827|XP_037712373.1|DSUP	LOC6498450|XP_001962845.1|DANA
OG0004016	LOC119546843|XP_037709365.1|DSUP	LOC6498572|XP_014762186.1|DANA
OG0004017	LOC119547276|XP_037709985.1|DSUP	LOC6503831|XP_001965239.1|DANA
OG0004018	LOC119550526|XP_037715172.1|DSUP	LOC6495105|XP_001959056.1|DANA
OG0004019	LOC119546974|XP_037709550.1|DSUP	LOC6497371|XP_001962219.1|DANA
OG0004020	LOC119547128|XP_037709769.1|DSUP	LOC6498318|XP_001962529.1|DANA
OG0004021	LOC119546747|XP_037709174.1|DSUP	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA
OG0004022	LOC119546020|XP_037707960.1|DSUP	LOC6498141|XP_001962162.1|DANA
OG0004023	LOC119551662|XP_037717032.1|DSUP	LOC6496016|XP_001960046.3|DANA
OG0004024	LOC119547852|XP_037710810.1|DSUP	LOC6498681|XP_001963316.2|DANA
OG0004025	LOC119548299|XP_037711394.1|DSUP	LOC6497494|XP_001961967.1|DANA
OG0004026	LOC119546465|XP_037708676.1|DSUP	LOC6498118|XP_032307369.1|DANA
OG0004027	LOC119550560|XP_037715276.1|DSUP	LOC6496206|XP_001960449.1|DANA
OG0004028	LOC119548063|XP_037711076.1|DSUP	LOC6497131|XP_014761527.1|DANA
OG0004029	LOC119548161|XP_037711195.1|DSUP	LOC6497198|XP_001962572.1|DANA
OG0004030	LOC119551126|XP_037716237.1|DSUP	LOC6495725|XP_001959444.2|DANA
OG0004031	LOC119548471|XP_037711667.1|DSUP	LOC6497015|XP_001962925.1|DANA
OG0004032	LOC119562534|XP_037731656.1|DSUP	LOC6498720|XP_032308655.1|DANA
OG0004033	LOC119546635|XP_037709008.1|DSUP	LOC6496975|XP_032311078.1|DANA
OG0004034	LOC119546138|XP_037708170.1|DSUP	LOC6498230|XP_001962347.3|DANA
OG0004035	LOC119547386|XP_037710155.1|DSUP	LOC6496990|XP_001962979.1|DANA
OG0004036	LOC119548437|XP_037711614.1|DSUP	LOC6496706|XP_032309227.1|DANA
OG0004037	LOC119546059|XP_037708055.1|DSUP	LOC6497044|XP_001962861.1|DANA
OG0004038	LOC119548509|XP_037711724.1|DSUP	LOC6497645|XP_001961643.1|DANA
OG0004039	LOC119548373|XP_037711519.1|DSUP	LOC6497441|XP_014761707.1|DANA
OG0004040	LOC119549704|XP_037713858.1|DSUP	LOC6494189|XP_001960800.1|DANA
OG0004041	LOC119558125|XP_037727285.1|DSUP	LOC6501970|XP_001966788.1|DANA
OG0004042	LOC119554212|XP_037720945.1|DSUP	LOC6506189|XP_001958377.1|DANA
OG0004043	LOC119547984|XP_037710968.1|DSUP	LOC6496900|XP_001963184.1|DANA
OG0004044	LOC119556627|XP_037724878.1|DSUP	LOC6503842|XP_001963702.1|DANA
OG0004045	LOC119548887|XP_037712466.1|DSUP	LOC6496876|XP_001963226.1|DANA
OG0004046	LOC119547902|XP_037710867.1|DSUP	LOC6507338|XP_001965356.2|DANA
OG0004047	LOC119547828|XP_037710780.1|DSUP	LOC6498303|XP_001962498.1|DANA
OG0004048	LOC119547415|XP_037710193.1|DSUP	LOC6506199|XP_001965128.1|DANA
OG0004049	LOC119548751|XP_037712197.1|DSUP	LOC6507169|XP_001965322.1|DANA
OG0004050	LOC119546025|XP_037707968.1|DSUP	LOC6498072|XP_001962023.2|DANA
OG0004051	LOC119548890|XP_037712473.1|DSUP	LOC6498154|XP_001962192.2|DANA
OG0004052	LOC119555941|XP_037723574.1|DSUP	LOC6502125|XP_032309414.1|DANA
OG0004053	LOC119551530|XP_037716844.1|DSUP	LOC6495390|XP_001958729.1|DANA
OG0004054	LOC119547167|XP_037709822.1|DSUP	LOC6497654|XP_001961627.1|DANA
OG0004055	LOC119545816|XP_037707639.1|DSUP	LOC6500239|XP_001952960.1|DANA
OG0004056	LOC119560475|XP_037729863.1|DSUP	LOC6500067|XP_032307678.1|DANA
OG0004057	LOC119553535|XP_037719893.1|DSUP	LOC6506242|XP_001958277.1|DANA
OG0004058	LOC119553059|XP_037719107.1|DSUP	LOC6492994|XP_014764171.1|DANA
OG0004059	LOC119560000|XP_037729200.1|DSUP	LOC6500591|XP_001953530.1|DANA
OG0004060	LOC119550361|XP_037714923.1|DSUP	LOC6499536|XP_001954419.1|DANA
OG0004061	LOC119558254|XP_037727509.1|DSUP	LOC6502958|XP_032308911.1|DANA
OG0004062	LOC119552999|XP_037718948.1|DSUP	LOC6507581|XP_014765335.1|DANA
OG0004063	LOC119557367|XP_037726037.1|DSUP	LOC6504620|XP_001966514.1|DANA
OG0004064	LOC119555466|XP_037722799.1|DSUP	LOC6506733|XP_001957335.1|DANA
OG0004065	LOC119551086|XP_037716184.1|DSUP	LOC6494455|XP_032306793.1|DANA
OG0004066	LOC119552195|XP_037717976.1|DSUP	LOC6494197|XP_001960773.1|DANA
OG0004067	LOC119557189|XP_037725766.1|DSUP	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA
OG0004068	LOC119563484|XP_037732839.1|DSUP	LOC6499375|XP_001954759.1|DANA
OG0004069	LOC119548564|XP_037711805.1|DSUP	LOC6499376|XP_032305483.1|DANA
OG0004070	LOC119554570|XP_037721470.1|DSUP	LOC6493129|XP_001957102.1|DANA
OG0004071	LOC119553928|XP_037720544.1|DSUP	LOC6507002|XP_001956849.1|DANA
OG0004072	LOC119553929|XP_037720545.1|DSUP	LOC6493011|XP_001956848.1|DANA
OG0004073	LOC119556379|XP_037724479.1|DSUP	LOC6502285|XP_001966169.1|DANA
OG0004074	LOC119550342|XP_037714890.1|DSUP	LOC6495859|XP_001959722.3|DANA
OG0004075	LOC119549128|XP_037712823.1|DSUP	LOC6496531|XP_001961083.1|DANA
OG0004076	LOC119549295|XP_037713171.1|DSUP	LOC6494049|XP_014762609.1|DANA
OG0004077	LOC119548580|XP_037711826.1|DSUP	LOC6497948|XP_001961779.1|DANA
OG0004078	LOC119558021|XP_037727070.1|DSUP	LOC6500997|XP_001954323.1|DANA
OG0004079	LOC119556504|XP_037724693.1|DSUP	LOC6503834|XP_001963686.1|DANA
OG0004080	LOC119550424|XP_037715019.1|DSUP	LOC6494122|XP_001960925.1|DANA
OG0004081	LOC119548976|XP_037712494.1|DSUP	LOC6494940|XP_032305938.1|DANA
OG0004082	LOC119550054|XP_037714440.1|DSUP	LOC26513826|XP_014759736.1|DANA
OG0004083	LOC119547361|XP_037710109.1|DSUP	LOC26514390|XP_014767280.1|DANA
OG0004084	LOC119552936|XP_037718816.1|DSUP	LOC6493591|XP_001958056.1|DANA
OG0004085	LOC119563003|XP_037732120.1|DSUP	LOC6500709|XP_001953767.1|DANA
OG0004086	LOC119563537|XP_037732948.1|DSUP	LOC6501490|XP_001955356.1|DANA
OG0004087	LOC119558035|XP_037727107.1|DSUP	LOC6502918|XP_001963590.1|DANA
OG0004089	LOC119558401|XP_037727858.1|DSUP	LOC6503811|XP_032308509.1|DANA
OG0004090	LOC119563472|XP_037732811.1|DSUP	LOC6503432|XP_001967468.1|DANA
OG0004091	LOC119563040|XP_037732172.1|DSUP	LOC6499953|XP_001953567.1|DANA, LOC6499954|XP_001953566.2|DANA
OG0004092	LOC119556476|XP_037724656.1|DSUP	LOC6504095|XP_001964163.2|DANA
OG0004094	LOC119557560|XP_037726274.1|DSUP	LOC6493882|XP_001967782.3|DANA
OG0004095	LOC119556066|XP_037723810.1|DSUP	LOC6501173|XP_001954689.2|DANA
OG0004096	LOC119563539|XP_037732949.1|DSUP	LOC6501489|XP_001955355.1|DANA
OG0004097	LOC119553934|XP_037720552.1|DSUP	LOC6507260|XP_001956370.1|DANA
OG0004098	LOC119563286|XP_037732539.1|DSUP	LOC6499857|XP_001953763.1|DANA
OG0004099	LOC119560382|XP_037729718.1|DSUP	LOC6498885|XP_032312207.1|DANA
OG0004100	LOC119560075|XP_037729309.1|DSUP	LOC6501680|XP_001955751.1|DANA
OG0004101	LOC119560609|XP_037730071.1|DSUP	LOC6501682|XP_001955754.2|DANA
OG0004102	LOC119560842|XP_037730423.1|DSUP	LOC6501683|XP_032312218.1|DANA
OG0004103	LOC119558005|XP_037727044.1|DSUP	LOC6499598|XP_001954325.1|DANA
OG0004104	LOC119563305|XP_037732565.1|DSUP	LOC6501535|XP_032311155.1|DANA
OG0004105	LOC119555448|XP_037722750.1|DSUP	LOC6493237|XP_001957333.1|DANA
OG0004106	LOC119553791|XP_037720330.1|DSUP	LOC6493574|XP_001958024.1|DANA
OG0004107	LOC119554749|XP_037721702.1|DSUP	LOC6493118|XP_001957079.1|DANA
OG0004108	LOC119551718|XP_037717137.1|DSUP	LOC6494274|XP_001965945.1|DANA
OG0004109	LOC119563473|XP_037732812.1|DSUP	LOC6503417|XP_001967469.1|DANA
OG0004110	LOC119554082|XP_037720754.1|DSUP	LOC6493813|XP_001958489.1|DANA
OG0004111	LOC119553133|XP_037719257.1|DSUP	LOC6505349|XP_001966890.2|DANA, LOC6499562|XP_032306021.1|DANA
OG0004112	LOC119563308|XP_037732570.1|DSUP	LOC6501719|XP_001955843.2|DANA
OG0004113	LOC119557844|XP_037726749.1|DSUP	LOC6503611|XP_001964067.1|DANA
OG0004114	LOC119557549|XP_037726259.1|DSUP	LOC6504150|XP_001964276.1|DANA
OG0004115	LOC119557547|XP_037726249.1|DSUP	LOC6503492|XP_001964279.1|DANA
OG0004116	LOC119560835|XP_037730416.1|DSUP	LOC6499559|XP_001954383.1|DANA
OG0004117	LOC119563035|XP_037732164.1|DSUP	LOC6500948|XP_001954226.1|DANA
OG0004118	LOC119550238|XP_037714736.1|DSUP	LOC6494510|XP_001960199.1|DANA
OG0004119	LOC119553280|XP_037719511.1|DSUP	LOC6499553|XP_001954395.1|DANA
OG0004120	LOC119550906|XP_037715827.1|DSUP	LOC6494371|XP_032312338.1|DANA
OG0004121	LOC119553341|XP_037719604.1|DSUP	LOC6502809|XP_001956210.2|DANA
OG0004122	LOC119552597|XP_037718186.1|DSUP	LOC6507401|XP_001956084.1|DANA
OG0004123	LOC119559878|XP_037728939.1|DSUP	LOC6500593|XP_032305641.1|DANA
OG0004124	LOC119556065|XP_037723803.1|DSUP	LOC6503566|XP_032308691.1|DANA
OG0004125	LOC119556545|XP_037724760.1|DSUP	LOC6505882|XP_032305510.1|DANA
OG0004126	LOC119549533|XP_037713600.1|DSUP	LOC6505639|XP_032305507.1|DANA
OG0004127	LOC119546987|XP_037709569.1|DSUP	LOC6498538|XP_001963023.1|DANA
OG0004128	LOC119563118|XP_037732291.1|DSUP	LOC6499960|XP_001953555.1|DANA
OG0004129	LOC119549113|XP_037712794.1|DSUP	LOC6495943|XP_001959900.1|DANA
OG0004130	LOC119557110|XP_037725617.1|DSUP	LOC6503164|XP_032308945.1|DANA
OG0004131	LOC119563014|XP_037732135.1|DSUP	LOC6498954|XP_001955613.1|DANA
OG0004132	LOC119554468|XP_037721311.1|DSUP	LOC6506893|XP_001957047.1|DANA
OG0004133	LOC119546407|XP_037708592.1|DSUP	LOC6498308|XP_001962506.1|DANA
OG0004134	LOC119546915|XP_037709476.1|DSUP	LOC6501364|XP_001955082.2|DANA
OG0004135	LOC119560998|XP_037730726.1|DSUP	LOC6500428|XP_032305672.1|DANA
OG0004136	LOC119560853|XP_037730445.1|DSUP	LOC6500932|XP_001954195.1|DANA
OG0004137	LOC119550416|XP_037715005.1|DSUP	LOC6494163|XP_001960842.1|DANA
OG0004138	LOC119553377|XP_037719657.1|DSUP	LOC6493390|XP_001957657.1|DANA
OG0004139	LOC119556408|XP_037724532.1|DSUP	LOC6502594|XP_032307960.1|DANA
OG0004140	LOC119557865|XP_037726791.1|DSUP	LOC6503659|XP_001963984.1|DANA
OG0004141	LOC119550586|XP_037715317.1|DSUP	LOC6495118|XP_032306510.1|DANA
OG0004142	LOC119557431|XP_037726111.1|DSUP	LOC6503577|XP_001964125.1|DANA
OG0004143	LOC119560428|XP_037729792.1|DSUP	LOC6499831|XP_001953821.1|DANA
OG0004144	LOC119546580|XP_037708914.1|DSUP	LOC6498528|XP_001963003.1|DANA
OG0004145	LOC119552831|XP_037718614.1|DSUP	LOC6493741|XP_001958348.1|DANA
OG0004146	LOC119561083|XP_037730879.1|DSUP	LOC6499269|XP_014765995.1|DANA
OG0004147	LOC119548140|XP_037711166.1|DSUP	LOC6498536|XP_001963018.1|DANA
OG0004148	LOC119560493|XP_037729887.1|DSUP	LOC6499902|XP_014766274.2|DANA
OG0004149	LOC119560829|XP_037730403.1|DSUP	LOC6500590|XP_001953529.1|DANA
OG0004150	LOC119559387|XP_037728376.1|DSUP	LOC6500620|XP_001953583.1|DANA
OG0004151	LOC119546483|XP_037708707.1|DSUP	LOC6505624|XP_001964580.1|DANA
OG0004152	LOC119561013|XP_037730761.1|DSUP	LOC6500037|XP_032305727.1|DANA
OG0004153	LOC119552115|XP_037717829.1|DSUP	LOC6495399|XP_001958760.1|DANA
OG0004154	LOC119554462|XP_037721302.1|DSUP	LOC6506910|XP_001957012.1|DANA
OG0004155	LOC119545851|XP_037707751.1|DSUP	LOC6499275|XP_001954977.1|DANA
OG0004156	LOC119554667|XP_037721600.1|DSUP	LOC6499947|XP_032308825.1|DANA, LOC116655271|XP_032308778.1|DANA, LOC116655290|XP_032308802.1|DANA, LOC116655284|XP_032308794.1|DANA, LOC6499949|XP_032308769.1|DANA
OG0004157	LOC119555951|XP_037723589.1|DSUP	LOC6498750|XP_001967275.2|DANA
OG0004158	LOC119554331|XP_037721123.1|DSUP	LOC6507056|XP_032310673.1|DANA
OG0004159	LOC119560848|XP_037730439.1|DSUP	LOC6500342|XP_001953008.1|DANA
OG0004160	LOC119552907|XP_037718761.1|DSUP	LOC6507580|XP_001955945.1|DANA
OG0004161	LOC119563054|XP_037732190.1|DSUP	LOC6498973|XP_001955579.2|DANA
OG0004162	LOC119553243|XP_037719447.1|DSUP	LOC6501699|XP_001955792.2|DANA
